
[00:00:00.000 --> 00:00:04.200]  今天和大家繼續講一個mini-series
[00:06:55.640 --> 00:06:57.640]  是他對神的那種愛
[00:06:57.640 --> 00:06:58.640]  而那個人呢?
[00:06:58.640 --> 00:07:00.640]  你看到他有什麼呢?
[00:07:00.640 --> 00:07:01.640]  要奉獻嗎?
[00:07:01.640 --> 00:07:02.640]  那就奉獻吧
[00:07:02.640 --> 00:07:03.640]  隨便拿一點給他吧
[00:07:03.640 --> 00:07:04.640]  或者我也不吃了
[00:07:04.640 --> 00:07:07.640]  反正給神就好了
[00:07:07.640 --> 00:07:08.640]  是次好的
[00:07:08.640 --> 00:07:10.640]  是剩餘的
[00:07:10.640 --> 00:07:12.640]  這個代表他的心態
[00:07:12.640 --> 00:07:13.640]  隨便吧
[00:07:13.640 --> 00:07:14.640]  隨便吧
[00:07:14.640 --> 00:07:17.640]  對神馬虎
[00:07:17.640 --> 00:07:19.640]  阿伯對神認真
[00:07:19.640 --> 00:07:20.640]  神祝福他
[00:07:20.640 --> 00:07:21.640]  神閱立他
[00:07:21.640 --> 00:07:23.640]  該人對神馬虎
[00:07:23.640 --> 00:07:25.640]  事事單單,隨隨便便
[00:07:25.640 --> 00:07:28.640]  所以神不閱立他的奉獻
[00:07:28.640 --> 00:07:29.640]  老實說
[00:07:29.640 --> 00:07:30.640]  不要說神
[00:07:30.640 --> 00:07:31.640]  如果是人們送禮物給你
[00:07:31.640 --> 00:07:33.640]  你又會怎樣呢?
[00:07:33.640 --> 00:07:35.640]  人們將最好的送給你
[00:07:35.640 --> 00:07:37.640]  和將不要的送給你
[00:07:37.640 --> 00:07:40.640]  你的感覺會怎樣呢?
[00:07:40.640 --> 00:07:42.640]  當日
[00:07:42.640 --> 00:07:44.640]  以色列人被擄
[00:07:44.640 --> 00:07:45.640]  因為不聽神話犯罪
[00:07:45.640 --> 00:07:46.640]  被擄
[00:07:46.640 --> 00:07:48.640]  後來神恩典
[00:07:48.640 --> 00:07:49.640]  按照他的應許
[00:07:49.640 --> 00:07:52.640]  讓他們能夠回歸耶路撒冷
[00:07:52.640 --> 00:07:53.640]  讓他們可以重建城牆
[00:07:53.640 --> 00:07:55.640]  重建聖殿
[00:07:55.640 --> 00:07:58.640]  大家聽過以色列人的歷史
[00:07:58.640 --> 00:07:59.640]  但是這群人
[00:07:59.640 --> 00:08:00.640]  很開心
[00:08:00.640 --> 00:08:01.640]  能夠回國
[00:08:01.640 --> 00:08:02.640]  本來是做俘虜的
[00:08:02.640 --> 00:08:03.640]  現在回國
[00:08:03.640 --> 00:08:04.640]  還可以重建城牆
[00:08:04.640 --> 00:08:05.640]  重建聖殿
[00:08:05.640 --> 00:08:07.640]  但是他們所經歷到的
[00:08:07.640 --> 00:08:09.640]  不是凡事順利
[00:08:09.640 --> 00:08:11.640]  他們所經歷到的
[00:08:11.640 --> 00:08:12.640]  不是五穀豐收
[00:08:12.640 --> 00:08:13.640]  他們所經歷到的
[00:08:13.640 --> 00:08:14.640]  是旱災
[00:08:14.640 --> 00:08:15.640]  是貧窮
[00:08:15.640 --> 00:08:18.640]  是受敵的攻擊
[00:08:18.640 --> 00:08:19.640]  雄心壯志
[00:08:19.640 --> 00:08:21.640]  每環盼望回到老家
[00:08:21.640 --> 00:08:22.640]  但是所經歷到的
[00:08:22.640 --> 00:08:25.640]  似乎不是那些東西
[00:08:25.640 --> 00:08:28.640]  到底神是否在看著我們?
[00:08:28.640 --> 00:08:31.640]  到底神是否要祝福我們?
[00:08:31.640 --> 00:08:34.640]  這群回歸的以色列人
[00:08:34.640 --> 00:08:36.640]  開始對神感到失望
[00:08:36.640 --> 00:08:39.640]  甚至有些灰心
[00:08:39.640 --> 00:08:40.640]  所以
[00:08:40.640 --> 00:08:41.640]  在那個時候
[00:08:41.640 --> 00:08:42.640]  神就差一點
[00:08:42.640 --> 00:08:47.640]  馬拉基先知就去到他們當中
[00:08:47.640 --> 00:08:48.640]  做什麼呢?
[00:08:48.640 --> 00:08:50.640]  先知就宣佈神的說話
[00:08:50.640 --> 00:08:52.640]  指出他們的問題在哪裡
[00:08:52.640 --> 00:08:53.640]  然後告訴他們
[00:08:53.640 --> 00:08:55.640]  雖然你們有軟弱有問題
[00:08:55.640 --> 00:08:56.640]  你們犯罪得罪神
[00:08:56.640 --> 00:08:58.640]  但是
[00:08:58.640 --> 00:09:02.640]  神是一個願意饒恕我們的神
[00:09:02.640 --> 00:09:03.640]  而且
[00:09:03.640 --> 00:09:04.640]  神又接受馬拉基先知
[00:09:04.640 --> 00:09:06.640]  告訴他們
[00:09:06.640 --> 00:09:09.640]  所預言的救主尼塞亞
[00:09:09.640 --> 00:09:11.640]  很快就會來到他們當中
[00:09:11.640 --> 00:09:13.640]  以公義公平
[00:09:13.640 --> 00:09:15.640]  去治理這個世界
[00:09:15.640 --> 00:09:16.640]  所以
[00:09:16.640 --> 00:09:18.640]  馬拉基書就是說這件事
[00:09:18.640 --> 00:09:20.640]  第三章裡面說
[00:09:20.640 --> 00:09:21.640]  首先馬拉基先知
[00:09:21.640 --> 00:09:22.640]  我們看到
[00:09:22.640 --> 00:09:25.640]  他鼓勵當時那群以色列人
[00:09:25.640 --> 00:09:27.640]  不要灰心
[00:09:27.640 --> 00:09:28.640]  Don't be discouraged
[00:09:28.640 --> 00:09:30.640]  第十三節說
[00:09:30.640 --> 00:09:31.640]  上主說
[00:09:31.640 --> 00:09:32.640]  你們誹謗我
[00:09:32.640 --> 00:09:33.640]  你們卻問
[00:09:33.640 --> 00:09:35.640]  我們怎樣誹謗你?
[00:09:35.640 --> 00:09:36.640]  你們說
[00:09:36.640 --> 00:09:37.640]  釋放上帝
[00:09:37.640 --> 00:09:38.640]  沒有好處
[00:09:38.640 --> 00:09:40.640]  遵守他的命令
[00:09:40.640 --> 00:09:42.640]  或向上主萬軍統帥
[00:09:42.640 --> 00:09:43.640]  表示我們懊悔
[00:09:43.640 --> 00:09:45.640]  有什麼用呢?
[00:09:45.640 --> 00:09:46.640]  照我們看
[00:09:46.640 --> 00:09:48.640]  驕傲的人快樂
[00:09:48.640 --> 00:09:50.640]  作惡的人興旺
[00:09:50.640 --> 00:09:51.640]  他們試探上帝
[00:09:51.640 --> 00:09:55.640]  竟然得以逃脫懲罰
[00:09:55.640 --> 00:09:58.640]  這就是當日以色列人的感覺
[00:09:58.640 --> 00:10:01.640]  以色列人對上帝的觀感
[00:10:01.640 --> 00:10:03.640]  我們可以看到
[00:10:03.640 --> 00:10:05.640]  他們不是不相信上帝
[00:10:05.640 --> 00:10:06.640]  他們仍然相信
[00:10:06.640 --> 00:10:11.640]  不過他們覺得上帝沒有看顧他們
[00:10:11.640 --> 00:10:13.640]  反而那些驕傲
[00:10:13.640 --> 00:10:14.640]  作惡的人
[00:10:14.640 --> 00:10:15.640]  他們看到
[00:10:15.640 --> 00:10:17.640]  神都沒有做任何事
[00:10:17.640 --> 00:10:19.640]  這些人越來越興旺
[00:10:19.640 --> 00:10:21.640]  神為何就手旁觀
[00:10:21.640 --> 00:10:24.640]  你不理嗎?
[00:10:24.640 --> 00:10:26.640]  我不知道
[00:10:26.640 --> 00:10:28.640]  他們這種感覺
[00:10:28.640 --> 00:10:29.640]  我們有沒有呢?
[00:10:29.640 --> 00:10:31.640]  很多時候我們基督徒
[00:10:31.640 --> 00:10:34.640]  都可能會有類似的感受
[00:10:34.640 --> 00:10:35.640]  我們看到世界裡
[00:10:35.640 --> 00:10:38.640]  這麼多問題
[00:10:38.640 --> 00:10:39.640]  你不要看遠
[00:10:39.640 --> 00:10:42.640]  看我們身邊的人
[00:10:42.640 --> 00:10:45.640]  有很多人越來越貪心
[00:10:45.640 --> 00:10:47.640]  越來越詭詐
[00:10:47.640 --> 00:10:48.640]  越來越殘忍
[00:10:48.640 --> 00:10:50.640]  越來越沒有良心
[00:10:50.640 --> 00:10:52.640]  沒有愛心
[00:10:52.640 --> 00:10:54.640]  為何上帝好像看不到呢?
[00:10:54.640 --> 00:10:56.640]  為何上帝好像聽不到
[00:10:56.640 --> 00:10:58.640]  不做些事呢?
[00:10:58.640 --> 00:11:00.640]  我們最近經常說伊斯蘭國
[00:11:00.640 --> 00:11:03.640]  這些人真是離譜
[00:11:03.640 --> 00:11:05.640]  很難相信這些人又殘忍
[00:11:05.640 --> 00:11:07.640]  打劫銀行
[00:11:07.640 --> 00:11:09.640]  去做那些恐襲的經費
[00:11:09.640 --> 00:11:11.640]  捉那些少女去做
[00:11:11.640 --> 00:11:13.640]  生baby的工具
[00:11:13.640 --> 00:11:15.640]  特別他們最喜歡捉基督徒
[00:11:15.640 --> 00:11:18.640]  捉到的無論是大人小孩都會照殺
[00:11:18.640 --> 00:11:20.640]  這些人所做的事
[00:11:20.640 --> 00:11:23.640]  我們根本聽到都毛骨悚然
[00:11:23.640 --> 00:11:24.640]  但又不知為何
[00:11:24.640 --> 00:11:26.640]  很多青年人
[00:11:26.640 --> 00:11:27.640]  大家有沒有看報紙
[00:11:27.640 --> 00:11:30.640]  離家出走去參加他們
[00:11:30.640 --> 00:11:32.640]  要做恐怖分子
[00:11:32.640 --> 00:11:34.640]  嘩!這是什麼世界?
[00:11:34.640 --> 00:11:36.640]  這是什麼世界?
[00:11:36.640 --> 00:11:38.640]  就好像聖經所說
[00:11:38.640 --> 00:11:42.640]  凡事順利的惡人
[00:11:42.640 --> 00:11:45.640]  很興旺
[00:11:45.640 --> 00:11:47.640]  神啊!你為何不做些事呢?
[00:11:47.640 --> 00:11:49.640]  為何你不做些事呢?
[00:11:49.640 --> 00:11:51.640]  到底你在哪裏?
[00:11:51.640 --> 00:11:55.640]  為何你容讓這些事繼續發生?
[00:11:55.640 --> 00:11:57.640]  在那個時候
[00:11:57.640 --> 00:12:00.640]  上帝告訴那些伊斯蘭人
[00:12:00.640 --> 00:12:02.640]  如果你這樣想
[00:12:02.640 --> 00:12:04.640]  如果你這樣看我
[00:12:04.640 --> 00:12:06.640]  以為我什麼都不做的話
[00:12:06.640 --> 00:12:09.640]  這就等於你毀謗我
[00:12:09.640 --> 00:12:10.640]  意思是什麼?
[00:12:10.640 --> 00:12:13.640]  神就說其實我有做事的
[00:12:13.640 --> 00:12:15.640]  不過我做事是不需要讓你知道的
[00:12:15.640 --> 00:12:18.640]  我做的事你不是時常看到的
[00:12:18.640 --> 00:12:19.640]  但聖經說你這樣做
[00:12:19.640 --> 00:12:21.640]  就等於毀謗我
[00:12:21.640 --> 00:12:24.640]  我們發覺那時候的伊斯蘭人有什麼問題呢?
[00:12:24.640 --> 00:12:27.640]  都是我們今天很多人的問題
[00:12:27.640 --> 00:12:30.640]  他們的問題就是不知道自己的問題是什麼
[00:12:30.640 --> 00:12:32.640]  不知道自己有問題
[00:12:32.640 --> 00:12:34.640]  又不明白上帝的計劃
[00:12:34.640 --> 00:12:35.640]  他們的問題是什麼呢?
[00:12:35.640 --> 00:12:37.640]  只是看到別人的問題
[00:12:37.640 --> 00:12:39.640]  看不到自己是問題的一部分
[00:12:39.640 --> 00:12:42.640]  甚至是問題的本身
[00:12:42.640 --> 00:12:44.640]  大家聽到我的意思嗎?
[00:12:44.640 --> 00:12:45.640]  只是看到別人的問題
[00:12:45.640 --> 00:12:47.640]  看不到自己的問題
[00:12:47.640 --> 00:12:48.640]  什麼都是別人不對
[00:12:48.640 --> 00:12:49.640]  什麼都是別人不好
[00:12:49.640 --> 00:12:53.640]  甚至我們將責任推給天父上帝
[00:12:53.640 --> 00:12:57.640]  當我們只是看到別人的問題的時候
[00:12:57.640 --> 00:12:59.640]  我們很容易就會灰心
[00:12:59.640 --> 00:13:01.640]  很容易會失望
[00:13:01.640 --> 00:13:03.640]  很容易會氣餒
[00:13:03.640 --> 00:13:05.640]  特別我們發覺我們無能為力
[00:13:05.640 --> 00:13:07.640]  什麼都做不到
[00:13:07.640 --> 00:13:09.640]  但那些事情繼續存在
[00:13:09.640 --> 00:13:12.640]  繼續發生
[00:13:12.640 --> 00:13:13.640]  我做牧師
[00:13:13.640 --> 00:13:16.640]  經常有機會去做很多婚姻輔導
[00:13:16.640 --> 00:13:19.640]  家庭輔導
[00:13:19.640 --> 00:13:22.640]  這個只是看到別人眼裡有刺
[00:13:22.640 --> 00:13:25.640]  但看不到自己眼裡有良目
[00:13:25.640 --> 00:13:27.640]  這個問題
[00:13:27.640 --> 00:13:28.640]  我告訴大家
[00:13:28.640 --> 00:13:32.640]  是經常出現在夫妻相處
[00:13:32.640 --> 00:13:39.640]  和家人和小孩相處的情況當中
[00:13:39.640 --> 00:13:41.640]  今早我們有很多年輕人
[00:13:41.640 --> 00:13:43.640]  我和年輕人說話
[00:13:43.640 --> 00:13:45.640]  其實年輕人很多時候
[00:13:45.640 --> 00:13:47.640]  對父母給他們的吩咐
[00:13:47.640 --> 00:13:49.640]  給他們的指導
[00:13:49.640 --> 00:13:51.640]  經常問我們為什麼
[00:13:51.640 --> 00:13:53.640]  我做父母覺得很煩
[00:13:53.640 --> 00:13:55.640]  很煩的
[00:13:55.640 --> 00:13:57.640]  經常問我們為什麼
[00:13:57.640 --> 00:13:59.640]  這些年輕人
[00:13:59.640 --> 00:14:01.640]  他們長大了
[00:14:01.640 --> 00:14:02.640]  不是小時候
[00:14:02.640 --> 00:14:03.640]  十幾歲
[00:14:03.640 --> 00:14:06.640]  他們只是想知道問題的原因
[00:14:06.640 --> 00:14:08.640]  當他們表達意見
[00:14:08.640 --> 00:14:10.640]  或者問我們問題的時候
[00:14:10.640 --> 00:14:12.640]  通常我們有很多家長
[00:14:12.640 --> 00:14:13.640]  這個不知是否你
[00:14:13.640 --> 00:14:14.640]  我曾經試過這樣
[00:14:14.640 --> 00:14:15.640]  不要多事
[00:14:15.640 --> 00:14:17.640]  叫你做什麼就做什麼
[00:14:17.640 --> 00:14:20.640]  會不會這是我們時時有個答案
[00:14:20.640 --> 00:14:21.640]  聽話吧
[00:14:21.640 --> 00:14:22.640]  聽話吧
[00:14:22.640 --> 00:14:23.640]  叫他們聽話
[00:14:23.640 --> 00:14:25.640]  父母叫你做什麼
[00:14:25.640 --> 00:14:27.640]  你就做吧
[00:14:27.640 --> 00:14:28.640]  其實當他們長大
[00:14:28.640 --> 00:14:30.640]  十幾歲的時候
[00:14:30.640 --> 00:14:33.640]  他們開始有自己的思想
[00:14:33.640 --> 00:14:34.640]  開始想事情
[00:14:34.640 --> 00:14:36.640]  但他們問問題
[00:14:36.640 --> 00:14:38.640]  我們不理會他們
[00:14:38.640 --> 00:14:40.640]  他們心中變得很困惑
[00:14:40.640 --> 00:14:43.640]  他們覺得父母不明白他們
[00:14:43.640 --> 00:14:46.640]  因為他們每天在學校裡
[00:14:46.640 --> 00:14:49.640]  和同學朋友相處的時候
[00:14:49.640 --> 00:14:51.640]  他們發覺很多時候
[00:14:51.640 --> 00:14:56.640]  他們被夾在父母和朋友之間
[00:14:56.640 --> 00:14:59.640]  他們不知道該如何取捨
[00:14:59.640 --> 00:15:00.640]  很多問題
[00:15:00.640 --> 00:15:01.640]  很多事情的意見
[00:15:01.640 --> 00:15:03.640]  是兩個極端
[00:15:03.640 --> 00:15:07.640]  所以他們覺得父母不明白
[00:15:07.640 --> 00:15:08.640]  但是他們說
[00:15:08.640 --> 00:15:09.640]  父母又不理會他們
[00:15:09.640 --> 00:15:10.640]  沒有用
[00:15:10.640 --> 00:15:12.640]  於是他們覺得說也沒有用
[00:15:12.640 --> 00:15:15.640]  他們對前面不但覺得困惑
[00:15:15.640 --> 00:15:18.640]  而且覺得做事也沒有作用
[00:15:18.640 --> 00:15:19.640]  說也沒有用
[00:15:19.640 --> 00:15:23.640]  灰心 失望 氣餒
[00:15:23.640 --> 00:15:26.640]  而我們做父母的
[00:15:26.640 --> 00:15:28.640]  我自己也做爹地
[00:15:28.640 --> 00:15:30.640]  很多時候我們都不明白
[00:15:30.640 --> 00:15:31.640]  我牧師經常教人
[00:15:31.640 --> 00:15:34.640]  不過有時候教兒子也有難處
[00:15:34.640 --> 00:15:35.640]  特別是我年輕的時候
[00:15:35.640 --> 00:15:37.640]  我昨天和兒子吃飯
[00:15:37.640 --> 00:15:38.640]  師母走了
[00:15:38.640 --> 00:15:40.640]  我和兒子兩個人出去吃飯
[00:15:40.640 --> 00:15:41.640]  我和他聊天
[00:15:41.640 --> 00:15:42.640]  我們小時候
[00:15:42.640 --> 00:15:44.640]  爹地做牧師教很多人
[00:15:44.640 --> 00:15:46.640]  但是以前太忙了
[00:15:46.640 --> 00:15:48.640]  很多時候都不懂得教
[00:15:48.640 --> 00:15:50.640]  最主要是要快
[00:15:50.640 --> 00:15:51.640]  不聽話
[00:15:51.640 --> 00:15:53.640]  要快就要停
[00:15:53.640 --> 00:15:56.640]  所以很多時候懶得去解釋
[00:15:56.640 --> 00:15:58.640]  這也是我們很多
[00:15:58.640 --> 00:16:00.640]  做父母的時候的問題
[00:16:00.640 --> 00:16:02.640]  我們不明白他們在外面
[00:16:02.640 --> 00:16:03.640]  面對的挑戰
[00:16:03.640 --> 00:16:05.640]  我們不明白他們在學校裡
[00:16:05.640 --> 00:16:07.640]  聽到的 看到的
[00:16:07.640 --> 00:16:09.640]  有很多內心的掙扎
[00:16:09.640 --> 00:16:11.640]  是我們不能夠去體會
[00:16:11.640 --> 00:16:13.640]  於是就造成很多家庭裡的問題
[00:16:13.640 --> 00:16:15.640]  很多的誤會
[00:16:15.640 --> 00:16:17.640]  當然今早我就鼓勵年輕人
[00:16:17.640 --> 00:16:19.640]  要體諒父母
[00:16:19.640 --> 00:16:21.640]  因為我們是人
