
[00:00:00.000 --> 00:00:01.720]  今天我們講一個題目
[00:03:10.420 --> 00:03:12.660]  他說:哥拉遜你有和了
[00:03:12.660 --> 00:03:14.660]  伯塞達你有和了
[00:03:14.660 --> 00:03:17.900]  因為在你們當中行過的神蹟
[00:03:17.900 --> 00:03:20.580]  如果行在提爾和西頓
[00:03:20.580 --> 00:03:23.660]  或者是以前的日本是推羅和西頓
[00:03:23.660 --> 00:03:27.580]  那你們的人早就被披麻蒙灰悔改了
[00:03:27.580 --> 00:03:29.060]  不過我告訴你們
[00:03:29.060 --> 00:03:30.820]  在那審判的日子
[00:03:30.820 --> 00:03:33.020]  推羅和西頓所受的
[00:03:33.020 --> 00:03:35.540]  將要比你們還容易呢?
[00:03:35.540 --> 00:03:41.900]  這裡講到耶穌基督在那些地方行了許多神蹟
[00:03:41.900 --> 00:03:43.900]  那些人見到耶穌
[00:03:43.900 --> 00:03:46.140]  但卻不肯悔改
[00:03:46.140 --> 00:03:48.060]  卻不肯悔改
[00:03:48.060 --> 00:03:50.340]  你知不知道現在的
[00:03:51.020 --> 00:03:54.020]  在許多教會裡面的信徒
[00:03:54.020 --> 00:03:56.020]  最大的問題是什麼呢?
[00:03:56.020 --> 00:03:58.300]  最大的問題是他們信耶穌
[00:03:58.300 --> 00:04:03.020]  只是信耶穌存在
[00:04:03.020 --> 00:04:05.020]  但沒有經過悔改
[00:04:05.020 --> 00:04:07.020]  沒有經過真正的悔改
[00:04:07.020 --> 00:04:10.020]  我們今天雖然肉眼看不到
[00:04:10.020 --> 00:04:12.540]  但我們有聖經的記載
[00:04:12.540 --> 00:04:15.860]  我們在聖經裡面可以摸到神的心
[00:04:15.860 --> 00:04:17.420]  知道神的心
[00:04:17.420 --> 00:04:20.060]  但我們的心卻是很剛硬
[00:04:20.060 --> 00:04:22.060]  我們沒有去悔改
[00:04:22.060 --> 00:04:24.060]  我們不會去悔改
[00:04:24.060 --> 00:04:27.060]  所以這是一個很大的問題
[00:04:27.060 --> 00:04:29.060]  我們再看第三節
[00:04:29.060 --> 00:04:31.060]  第三段的經文在這裡行轉
[00:04:31.060 --> 00:04:34.060]  第三章十七至第十九節
[00:04:34.060 --> 00:04:40.540]  這裡說:同胞們,現在我知道你們所做的是出於愚昧無知
[00:04:40.540 --> 00:04:42.540]  就像你們的首領那樣
[00:04:42.540 --> 00:04:45.580]  神藉著眾先知的口所預言的
[00:04:45.580 --> 00:04:48.140]  就是基督要受難的事
[00:04:48.140 --> 00:04:51.660]  這罪孽應驗了,所以你們應當悔改
[00:04:51.660 --> 00:04:56.140]  應當回轉,使你們的罪孽被抹去
[00:04:56.140 --> 00:05:01.140]  我們知道彼得被聖靈充滿悔改的真道
[00:05:01.140 --> 00:05:06.140]  很多人聽到耶穌基督的道理之後
[00:05:06.140 --> 00:05:08.140]  他們悔改歸向神
[00:05:08.140 --> 00:05:12.140]  當天有三千人、五千人來信主
[00:05:12.140 --> 00:05:14.140]  很短的時間
[00:05:14.140 --> 00:05:18.140]  這班人曾經釘耶穌在十字架上
[00:05:18.140 --> 00:05:22.140]  他們在這裡呼叫說要釋放那些罪犯
[00:05:22.140 --> 00:05:24.140]  要釘耶穌在十字架上
[00:05:24.140 --> 00:05:28.140]  但是神的工作來改變他們
[00:05:28.140 --> 00:05:31.140]  他們的心願意悔改
[00:05:31.140 --> 00:05:35.140]  我們今天再看這段題目的時候
[00:05:35.140 --> 00:05:38.140]  就講到這些羅馬的兵丁
[00:05:38.140 --> 00:05:40.140]  這些守衛的兵丁
[00:05:40.140 --> 00:05:42.140]  在耶穌的身邊
[00:05:42.140 --> 00:05:44.140]  他們見到耶穌
[00:05:44.140 --> 00:05:46.140]  他們可以說摸到耶穌
[00:05:46.140 --> 00:05:47.140]  但是竟然之間
[00:05:47.140 --> 00:05:50.140]  為什麼會這麼冷血呢?
[00:05:50.140 --> 00:05:52.140]  這麼暴力呢?
[00:05:52.140 --> 00:05:54.140]  有時候我們不太明白
[00:05:54.140 --> 00:05:57.140]  我們可以說我們好像不是那些人
[00:05:57.140 --> 00:06:02.140]  不過我們很喜歡用一個旁觀者的心態
[00:06:02.140 --> 00:06:04.140]  來到神的面前
[00:06:04.140 --> 00:06:08.140]  一個觀眾的角色
[00:06:08.140 --> 00:06:11.140]  來看看什麼事情發生
[00:06:11.140 --> 00:06:13.140]  來看看什麼事情發生
[00:06:13.140 --> 00:06:16.140]  我們喜歡來趁熱鬧
[00:06:16.140 --> 00:06:18.140]  很多人來到教會裡面
[00:06:18.140 --> 00:06:20.140]  是想看看有什麼事情發生
[00:06:20.140 --> 00:06:22.140]  想看看一些事情
[00:06:22.140 --> 00:06:25.140]  但是我們神與神中間保持一個距離
[00:06:25.140 --> 00:06:27.140]  這個叫做安全的距離
[00:06:27.140 --> 00:06:28.140]  是不是?
[00:06:28.140 --> 00:06:29.140]  不要這麼近
[00:06:29.140 --> 00:06:31.140]  有些保守一點的距離
[00:06:31.140 --> 00:06:33.140]  這是安全的距離
[00:06:33.140 --> 00:06:37.140]  所以說是進可攻退可守
[00:06:37.140 --> 00:06:42.140]  我們知道有些人以為信耶穌死了之後有永生
[00:06:42.140 --> 00:06:45.140]  這是一個很大的錯誤
[00:06:45.140 --> 00:06:46.140]  死了之後有永生
[00:06:46.140 --> 00:06:48.140]  那現在做什麼呢?
[00:06:48.140 --> 00:06:50.140]  現在我繼續開開心心
[00:06:50.140 --> 00:06:53.140]  繼續做我喜歡做的事情
[00:06:53.140 --> 00:06:56.140]  將人變成自己一個兩面的人
[00:06:56.140 --> 00:06:57.140]  來到教會當中
[00:06:57.140 --> 00:06:59.140]  我們選擇可以說
[00:06:59.140 --> 00:07:00.140]  人人都覺得我多好
[00:07:00.140 --> 00:07:01.140]  多神聖
[00:07:01.140 --> 00:07:02.140]  是不是?
[00:07:02.140 --> 00:07:05.140]  但是我們在世界當中
[00:07:05.140 --> 00:07:07.140]  同世界又同聲同氣
[00:07:07.140 --> 00:07:09.140]  同路同步
[00:07:09.140 --> 00:07:13.140]  我們基本上覺得自己是一個好人
[00:07:13.140 --> 00:07:16.140]  我們雖然說自己有些過錯
[00:07:16.140 --> 00:07:18.140]  不過你叫我悔改
[00:07:18.140 --> 00:07:21.140]  我覺得我不需要悔改
[00:07:21.140 --> 00:07:24.140]  我不是一個大奸大惡的人
[00:07:24.140 --> 00:07:27.140]  我喜歡教會裡面歡樂的氣氛
[00:07:27.140 --> 00:07:29.140]  特別是當教會吃飯的時候
[00:07:29.140 --> 00:07:30.140]  我最喜歡
[00:07:30.140 --> 00:07:31.140]  是不是?
[00:07:31.140 --> 00:07:34.140]  但是當教會裡面開祈禱會的時候
[00:07:34.140 --> 00:07:37.140]  我覺得我又不想去
[00:07:37.140 --> 00:07:39.140]  我親口聽過一個人說
[00:07:39.140 --> 00:07:42.140]  我在教會當中我只是去查經
[00:07:42.140 --> 00:07:44.140]  但每一次開祈禱
[00:07:44.140 --> 00:07:46.140]  我就不想去祈禱
[00:07:46.140 --> 00:07:48.140]  如果說到禁食祈禱
[00:07:48.140 --> 00:07:49.140]  更加艱難
[00:07:49.140 --> 00:07:50.140]  是不是?
[00:07:50.140 --> 00:07:52.140]  因為我平時是禁住來吃祈禱
[00:07:52.140 --> 00:07:54.140]  不是禁食
[00:07:54.140 --> 00:07:58.140]  很少說他想去做一些這樣的事情
[00:07:58.140 --> 00:08:01.140]  說到耶穌的受難
[00:08:01.140 --> 00:08:04.140]  覺得這是一個宗教的形式
[00:08:04.140 --> 00:08:07.140]  就是受難節
[00:08:07.140 --> 00:08:12.140]  從來沒有想到耶穌為什麼會受難
[00:08:12.140 --> 00:08:16.140]  我覺得今天魔鬼攻擊教會
[00:08:16.140 --> 00:08:19.140]  不是叫那些人去敵對教會
[00:08:19.140 --> 00:08:21.140]  今天魔鬼攻擊教會
[00:08:21.140 --> 00:08:24.140]  就是要叫信徒不冷不熱
[00:08:24.140 --> 00:08:26.140]  永遠做一個旁觀者
[00:08:26.140 --> 00:08:29.140]  永遠做一個旁觀者
[00:08:29.140 --> 00:08:31.140]  各位弟兄姊妹們
[00:08:31.140 --> 00:08:33.140]  你知不知道我們今天不是一個旁觀
[00:08:33.140 --> 00:08:36.140]  我們今天來到這裡敬拜的時候
[00:08:36.140 --> 00:08:38.140]  我們有一位參與者
[00:08:38.140 --> 00:08:40.140]  我們是參與敬拜
[00:08:40.140 --> 00:08:43.140]  神在看著我們每一個人
[00:08:43.140 --> 00:08:44.140]  我們不是看牧師
[00:08:44.140 --> 00:08:45.140]  看音樂片
[00:08:45.140 --> 00:08:46.140]  看人們演戲
[00:08:46.140 --> 00:08:47.140]  不是
[00:08:47.140 --> 00:08:48.140]  我們這班人
[00:08:48.140 --> 00:08:50.140]  我們自己的心裡面
[00:08:50.140 --> 00:08:52.140]  要成為一個參與者
[00:08:52.140 --> 00:08:54.140]  我們將這個冷淡的心
[00:08:54.140 --> 00:08:56.140]  這個旁觀的心
[00:08:56.140 --> 00:08:58.140]  要完全的放下
[00:08:58.140 --> 00:08:59.140]  我發覺
[00:08:59.140 --> 00:09:02.140]  有些人和神最近的人
[00:09:02.140 --> 00:09:04.140]  好像這些冰釘
[00:09:04.140 --> 00:09:08.140]  這些人見過耶穌行神蹟
[00:09:08.140 --> 00:09:14.140]  但好像和主的心是最疏遠的
[00:09:14.140 --> 00:09:16.140]  是不是?
[00:09:16.140 --> 00:09:19.140]  教會裡面冷淡的人
[00:09:19.140 --> 00:09:22.140]  不是那些剛剛信主的人
[00:09:22.140 --> 00:09:24.140]  教會裡面冷淡的人
[00:09:24.140 --> 00:09:27.140]  是信了主幾十年的人
[00:09:27.140 --> 00:09:31.140]  我們說那些叫老油條
[00:09:31.140 --> 00:09:32.140]  牧師也是
[00:09:32.140 --> 00:09:33.140]  信了主幾十年
[00:09:33.140 --> 00:09:34.140]  很容易
[00:09:34.140 --> 00:09:37.140]  我們很容易失去那種情
[00:09:37.140 --> 00:09:38.140]  失去那種義
[00:09:38.140 --> 00:09:40.140]  我們很容易覺得
[00:09:40.140 --> 00:09:42.140]  信仰只不過是這樣
[00:09:42.140 --> 00:09:44.140]  我們不敢想到
[00:09:44.140 --> 00:09:47.140]  今天神和我們的關係
[00:09:47.140 --> 00:09:49.140]  我們變成了冰釘
[00:09:49.140 --> 00:09:51.140]  我們又見到
[00:09:51.140 --> 00:09:54.140]  耶穌所說的浪子比喻裡面的大兒子
[00:09:54.140 --> 00:09:57.140]  經常都見到爸爸
[00:09:57.140 --> 00:10:00.140]  不過他心裡很冷
[00:10:00.140 --> 00:10:02.140]  他覺得他的弟弟
[00:10:02.140 --> 00:10:06.140]  不應該悔改
[00:10:06.140 --> 00:10:10.140]  弟弟不應該悔改
[00:10:10.140 --> 00:10:13.140]  這個星期我們都看過
[00:10:13.140 --> 00:10:15.140]  可能大家的人都上網
[00:10:15.140 --> 00:10:18.140]  看過香港一個名人信耶穌
[00:10:18.140 --> 00:10:20.140]  有沒有聽過?
[00:10:20.140 --> 00:10:22.140]  我們很多人都點頭
[00:10:22.140 --> 00:10:24.140]  不過說著說著都不怕
[00:10:24.140 --> 00:10:26.140]  這個陳先生
[00:10:26.140 --> 00:10:28.140]  陳弟兄
[00:10:28.140 --> 00:10:30.140]  我昨晚在這裡看他
[00:10:30.140 --> 00:10:32.140]  再看他
[00:10:32.140 --> 00:10:35.140]  教會裡面的人怎麼看他?
[00:10:35.140 --> 00:10:38.140]  這個訪問的人
[00:10:38.140 --> 00:10:39.140]  訪問這個人
[00:10:39.140 --> 00:10:40.140]  就問教會的人
[00:10:40.140 --> 00:10:42.140]  怎麼看他?
[00:10:42.140 --> 00:10:43.140]  這個人
[00:10:43.140 --> 00:10:44.140]  我們每個人都覺得
[00:10:44.140 --> 00:10:47.140]  這個人是香港的恥辱
[00:10:47.140 --> 00:10:49.140]  好像看到他
[00:10:49.140 --> 00:10:55.140]  他信耶穌怎麼辦呢?
[00:10:55.140 --> 00:10:59.140]  他的弟兄姊妹怎麼回應呢?
[00:10:59.140 --> 00:11:02.140]  突然間有一個人坐在你旁邊
[00:11:02.140 --> 00:11:06.140]  那個就是香港的名人
[00:11:06.140 --> 00:11:09.140]  怎麼去對待他呢?
[00:11:09.140 --> 00:11:11.140]  我發覺冷淡的人
[00:11:11.140 --> 00:11:13.140]  就好像這個大兒子
[00:11:13.140 --> 00:11:15.140]  他不應該悔改
[00:11:15.140 --> 00:11:17.140]  你不應該對他好
[00:11:17.140 --> 00:11:19.140]  我們人就是這樣
[00:11:19.140 --> 00:11:20.140]  我們在身邊裡面
[00:11:20.140 --> 00:11:23.140]  我們做一些很多的判斷
[00:11:23.140 --> 00:11:26.140]  今天我們再上羅馬的《兵丁》
[00:11:26.140 --> 00:11:27.140]  有幾樣的
[00:11:27.140 --> 00:11:30.140]  使得我們來思想一下
[00:11:30.140 --> 00:11:32.140]  第一點就是講到
[00:11:32.140 --> 00:11:34.140]  一種的恣意
[00:11:34.140 --> 00:11:37.140]  無知的恣意
[00:11:37.140 --> 00:11:38.140]  在馬拉松裡面
[00:11:38.140 --> 00:11:39.140]  我告訴你們
[00:11:39.140 --> 00:11:42.140]  你們的義若不勝於民事和法理
[00:11:42.140 --> 00:11:43.140]  錯人的義
[00:11:43.140 --> 00:11:46.140]  斷不能進天國
[00:11:46.140 --> 00:11:47.140]  無知的義
[00:11:47.140 --> 00:11:49.140]  無知
[00:11:49.140 --> 00:11:50.140]  無知的義
[00:11:50.140 --> 00:11:53.140]  覺得自己是最對的
[00:11:53.140 --> 00:11:55.140]  我們人很喜歡用無知
[00:11:55.140 --> 00:11:58.140]  來做一個擋箭牌
[00:11:58.140 --> 00:12:01.140]  我們以為無知就可以逃避
[00:12:01.140 --> 00:12:03.140]  其實不是的
[00:12:03.140 --> 00:12:07.140]  當警察截停你抄牌的時候
[00:12:07.140 --> 00:12:08.140]  第一問你
[00:12:08.140 --> 00:12:10.140]  你知不知道開多少咪
[00:12:10.140 --> 00:12:11.140]  幾快速度
[00:12:11.140 --> 00:12:12.140]  你說我不知道
[00:12:12.140 --> 00:12:15.140]  你知不知道公路的速度是65
[00:12:15.140 --> 00:12:17.140]  你說我不知道
[00:12:17.140 --> 00:12:19.140]  然後你去到法官那裡
[00:12:19.140 --> 00:12:20.140]  說我不知道
[00:12:20.140 --> 00:12:22.140]  一樣要給錢
[00:12:22.140 --> 00:12:23.140]  一樣要受罰
[00:12:23.140 --> 00:12:28.140]  無知不可以成為一個excuse(藉口)
[00:12:28.140 --> 00:12:32.140]  我們人在一個無知裡面
[00:12:32.140 --> 00:12:33.140]  我們事實上
[00:12:33.140 --> 00:12:35.140]  我們選擇無知
[00:12:35.140 --> 00:12:38.140]  其實那些資訊已經給了我們
[00:12:38.140 --> 00:12:41.140]  不過我們選擇不去聽它
[00:12:41.140 --> 00:12:45.140]  神愛世人我們知道
[00:12:45.140 --> 00:12:48.140]  但是我們選擇不要它
[00:12:48.140 --> 00:12:49.140]  無知
[00:12:49.140 --> 00:12:50.140]  無知
[00:12:50.140 --> 00:12:52.140]  我們用一個治意的方法
[00:12:52.140 --> 00:12:54.140]  反正我就是最對的
[00:12:54.140 --> 00:12:59.140]  人的治意是一個很大的一種爆炸力
[00:12:59.140 --> 00:13:04.140]  就是說如果你不對我的框框裡面
[00:13:04.140 --> 00:13:06.140]  你就是錯的
[00:13:06.140 --> 00:13:10.140]  所以我們人的治意會產生一種怒氣
[00:13:10.140 --> 00:13:14.140]  我們發覺那些羅馬兵丁
[00:13:14.140 --> 00:13:17.140]  當他釘耶穌在十字架上的時候
[00:13:17.140 --> 00:13:18.140]  一個這樣釘
[00:13:18.140 --> 00:13:19.140]  釘
[00:13:19.140 --> 00:13:20.140]  釘下去
[00:13:20.140 --> 00:13:23.140]  那些皮鞭這樣打下去的時候
[00:13:23.140 --> 00:13:27.140]  如果大家有看過Mel Gibson的戲
[00:13:27.140 --> 00:13:30.140]  我也不敢去看
[00:13:30.140 --> 00:13:32.140]  那些皮開肉爛
[00:13:32.140 --> 00:13:33.140]  那些痛苦
[00:13:33.140 --> 00:13:35.140]  這個人怎麼可以做得下呢
[00:13:35.140 --> 00:13:37.140]  怎麼可以做得下
[00:13:37.140 --> 00:13:39.140]  怎麼可以打得下手呢
[00:13:39.140 --> 00:13:41.140]  因為他有一種異怒
[00:13:41.140 --> 00:13:43.140]  他認為是對的
[00:13:43.140 --> 00:13:46.140]  他認為釘耶穌在十字架上是對的
[00:13:46.140 --> 00:13:49.140]  他有一種主觀的經歷
[00:13:49.140 --> 00:13:52.140]  這種主觀的經歷就是真理
[00:13:52.140 --> 00:13:56.140]  沒有客觀的一個判斷
[00:13:56.140 --> 00:13:58.140]  他在一個愚昧當中
[00:13:58.140 --> 00:13:59.140]  《聖經》說
[00:13:59.140 --> 00:14:01.140]  這是一個無知
[00:14:01.140 --> 00:14:03.140]  是一個愚昧裡面
[00:14:03.140 --> 00:14:05.140]  來到去否定神
[00:14:05.140 --> 00:14:07.140]  來到去否定神
[00:14:07.140 --> 00:14:09.140]  這是第一個
[00:14:09.140 --> 00:14:10.140]  冰釘
[00:14:10.140 --> 00:14:12.140]  他有那種力量
[00:14:12.140 --> 00:14:16.140]  來到去釘耶穌在十字架上
[00:14:16.140 --> 00:14:19.140]  其實今天我們很多人不信耶穌
[00:14:19.140 --> 00:14:22.140]  其中你裡面頂著耶穌的一件事
[00:14:22.140 --> 00:14:24.140]  就是自疑
[00:14:24.140 --> 00:14:27.140]  你自己以為對
[00:14:27.140 --> 00:14:30.140]  你自己以為對
[00:14:30.140 --> 00:14:34.140]  你沒有聽到神的聲音
[00:14:34.140 --> 00:14:41.140]  你覺得你這樣做是很對的
[00:14:41.140 --> 00:14:43.140]  耶穌說我們的義
[00:14:43.140 --> 00:14:47.140]  要比法利塞人的義更加高
[00:14:47.140 --> 00:14:49.140]  法利塞人很守律法的
[00:14:49.140 --> 00:14:50.140]  你知不知道
[00:14:50.140 --> 00:14:51.140]  守律法
[00:14:51.140 --> 00:14:52.140]  很多很多律法
[00:14:52.140 --> 00:14:53.140]  除了十字架之外
[00:14:53.140 --> 00:14:54.140]  有幾百條律法
[00:14:54.140 --> 00:14:56.140]  很多東西加在一起
[00:14:56.140 --> 00:14:57.140]  律法是什麼呢
[00:14:57.140 --> 00:14:59.140]  律法是叫人做什麼
[00:14:59.140 --> 00:15:01.140]  《聖經》裡面說
[00:15:01.140 --> 00:15:03.140]  治罪
[00:15:03.140 --> 00:15:05.140]  所以人發現守律法
[00:15:05.140 --> 00:15:07.140]  你越守越多東西
[00:15:07.140 --> 00:15:09.140]  如果你家規很多
[00:15:09.140 --> 00:15:11.140]  你經常犯法
[00:15:11.140 --> 00:15:14.140]  家規裡面很多
[00:15:14.140 --> 00:15:18.140]  我記得媽媽幫我講一個故事
[00:15:18.140 --> 00:15:22.140]  當她嫁給我爸爸的時候
[00:15:22.140 --> 00:15:25.140]  我奶奶是她的奶奶
[00:15:25.140 --> 00:15:28.140]  奶奶有條家規
[00:15:28.140 --> 00:15:31.140]  家裡要一滴水都沒有
[00:15:31.140 --> 00:15:33.140]  很乾淨
[00:15:33.140 --> 00:15:36.140]  以前在廣州打水
[00:15:36.140 --> 00:15:39.140]  要從井裡打出來
[00:15:39.140 --> 00:15:40.140]  她一開始不知道
[00:15:40.140 --> 00:15:42.140]  為什麼地上有很多水
[00:15:42.140 --> 00:15:44.140]  於是我奶奶就很生氣
[00:15:44.140 --> 00:15:46.140]  為什麼這麼生氣呢
[00:15:46.140 --> 00:15:48.140]  因為她犯了家規
[00:15:48.140 --> 00:15:49.140]  什麼家規呢
[00:15:49.140 --> 00:15:51.140]  就是把地上弄濕了
[00:15:51.140 --> 00:15:53.140]  很簡單的事
[00:15:53.140 --> 00:15:56.140]  不過是一條規矩
[00:15:56.140 --> 00:15:58.140]  我發覺很辛苦
[00:15:58.140 --> 00:15:59.140]  後來我媽媽幫我講
[00:15:59.140 --> 00:16:01.140]  出嫁都很辛苦
[00:16:01.140 --> 00:16:04.140]  講這些故事給我們人知道
[00:16:04.140 --> 00:16:06.140]  生命當中
[00:16:06.140 --> 00:16:08.140]  很多規矩
[00:16:08.140 --> 00:16:10.140]  我們守不住這麼多規矩
[00:16:10.140 --> 00:16:12.140]  所以現在律師
[00:16:12.140 --> 00:16:13.140]  不斷告訴你
[00:16:13.140 --> 00:16:14.140]  有很多律法你不知道
[00:16:14.140 --> 00:16:15.140]  你犯了
[00:16:15.140 --> 00:16:17.140]  不過你不知道
[00:16:17.140 --> 00:16:19.140]  我們人在守
[00:16:19.140 --> 00:16:21.140]  用律法的義
[00:16:21.140 --> 00:16:22.140]  沒辦法
[00:16:22.140 --> 00:16:23.140]  這些律法的義
[00:16:23.140 --> 00:16:27.140]  怎麼可以比法律錯人更加好呢
[00:16:27.140 --> 00:16:28.140]  沒辦法去守這些義
[00:16:28.140 --> 00:16:30.140]  好像聖經說
[00:16:30.140 --> 00:16:32.140]  我們要先求神的國
[00:16:32.140 --> 00:16:34.140]  和神的義
[00:16:34.140 --> 00:16:36.140]  這些東西都要加給了
[00:16:36.140 --> 00:16:38.140]  神的國
[00:16:38.140 --> 00:16:39.140]  神的義
[00:16:39.140 --> 00:16:41.140]  我們要先求
[00:16:41.140 --> 00:16:44.140]  是耶穌基督為我們代罪的義
[00:16:44.140 --> 00:16:46.140]  耶穌的義先就是義
[00:16:46.140 --> 00:16:47.140]  所謂義的意思就是
[00:16:47.140 --> 00:16:49.140]  我們可以到神的面前
[00:16:49.140 --> 00:16:51.140]  因著耶穌的緣故
[00:16:51.140 --> 00:16:54.140]  可以跟神一個正確的關係
[00:16:54.140 --> 00:16:57.140]  這個為之義的意思
[00:16:57.140 --> 00:16:59.140]  我們人的愚昧
[00:16:59.140 --> 00:17:00.140]  我們發覺
[00:17:00.140 --> 00:17:01.140]  主耶穌基督要我們要求的
[00:17:01.140 --> 00:17:03.140]  不是我們守律法
[00:17:03.140 --> 00:17:04.140]  主耶穌基督要求的
[00:17:04.140 --> 00:17:06.140]  是要我們接受
[00:17:06.140 --> 00:17:09.140]  這種承傳律法的救恩
[00:17:09.140 --> 00:17:12.140]  承傳律法的救恩
[00:17:12.140 --> 00:17:14.140]  我們發覺第二樣
[00:17:14.140 --> 00:17:16.140]  是看到這些兵丁
[00:17:16.140 --> 00:17:19.140]  為什麼這麼有怒氣呢
[00:17:19.140 --> 00:17:20.140]  就是他們審判
[00:17:20.140 --> 00:17:22.140]  我們看看第二點
[00:17:22.140 --> 00:17:24.140]  一種無情的審判
[00:17:26.140 --> 00:17:28.140]  我們喜歡審判人
[00:17:28.140 --> 00:17:29.140]  兵丁說
[00:17:29.140 --> 00:17:33.140]  他不僅是一個控告者
[00:17:33.140 --> 00:17:35.140]  更加是執行者
[00:17:35.140 --> 00:17:39.140]  執行死刑的那個人
[00:17:39.140 --> 00:17:40.140]  執行死刑的那個人
