
[00:00:00.000 --> 00:00:07.960]  確立目標,今天是第一個主題,經文是十四章二十到二十八節
[00:09:28.720 --> 00:09:32.400]  三個禮拜前給你預備,不等於你預備得好
[00:09:32.400 --> 00:09:35.440]  你總是沒有那種動力,沒有那種心
[00:09:35.440 --> 00:09:39.840]  有時候有些人,就是last minute做了才有東西出的
[00:09:39.840 --> 00:09:45.520]  因為你是需要,特別你做音樂啊,做artist啊,有idea那些
[00:09:45.520 --> 00:09:48.560]  總是你要等了很久都沒有東西出的
[00:09:48.560 --> 00:09:52.080]  這件事是需要上帝的給你一種心
[00:09:52.080 --> 00:09:53.840]  而且那種心是一種動力
[00:09:53.840 --> 00:09:57.040]  你做的時候呢,你是很願意,你很有衝勁去做
[00:09:57.040 --> 00:09:59.600]  這個是在說一種生命的力
[00:09:59.600 --> 00:10:02.800]  在我們內在裡面走出來
[00:10:02.800 --> 00:10:05.520]  他在說什麼,勸他們是持守所信的道
[00:10:05.520 --> 00:10:09.680]  這種心力是從哪裡來的
[00:10:09.680 --> 00:10:12.960]  是從上帝的道裡面出來
[00:10:12.960 --> 00:10:16.720]  所以今天很重要的一點就是,目的是什麼呢
[00:10:16.720 --> 00:10:23.280]  目的就是我要將我們的人生目標建立在神的話語裡面
[00:10:23.280 --> 00:10:27.040]  換句話說,我們的人生目標,沒有神的話語
[00:10:27.040 --> 00:10:29.600]  你的人生目標不是人生目標
[00:10:29.600 --> 00:10:31.760]  那你說,好啊,打了聖經
[00:10:31.760 --> 00:10:38.160]  是不是每次看到那些去啊,做啊,作啊,那些就是我們人生目標呢?不是
[00:10:38.160 --> 00:10:41.840]  我可以告訴你,你可能看完整個禮拜靈修的時候
[00:10:41.840 --> 00:10:45.760]  你沒有找到你的人生目標
[00:10:45.760 --> 00:10:48.640]  因為神的人生目標不同你的人生目標
[00:10:48.640 --> 00:10:50.800]  神的道路非同你的道路
[00:10:50.800 --> 00:10:52.640]  神的意念非同你的意念
[00:10:52.640 --> 00:10:56.800]  神有更加不同的意思在你身上去作為
[00:10:56.800 --> 00:11:02.560]  所以不要貿貿然將聖經變成了通聖
[00:11:02.560 --> 00:11:05.920]  變成了解籤的書
[00:11:05.920 --> 00:11:08.640]  找不到的話,就說,啊
[00:11:08.640 --> 00:11:11.840]  是啦,今天神叫我這句話我就去啦
[00:11:11.840 --> 00:11:17.040]  我不單止,我以前初初信耶穌的時候,我聽到不單止是信徒
[00:11:17.040 --> 00:11:18.880]  有些傳道人,港道都是這樣
[00:11:18.880 --> 00:11:23.840]  今天神叫不叫我移民呢?應該去啊,那就去吧
[00:11:23.840 --> 00:11:26.240]  就是找這些字,我想告訴大家不是這樣
[00:11:26.240 --> 00:11:28.640]  看聖經不要這樣看,要整體去看神的心
[00:11:28.640 --> 00:11:33.600]  因為神不會讓我們去操縱到的
[00:11:33.600 --> 00:11:38.480]  但是神一定是,祂的目的是希望我們進入到天國裡面
[00:11:38.480 --> 00:11:42.640]  我們每個人有很多恩賜是未被發掘
[00:11:42.640 --> 00:11:45.280]  所以為什麼我預備堂道的時候
[00:11:45.280 --> 00:11:49.120]  也不是我預備,我經常說一件事
[00:11:49.120 --> 00:11:52.640]  我預備堂道的時候,是神感動我有這個層次
[00:11:52.640 --> 00:11:56.880]  突破界限的意思就是我們有很多東西都還沒搞定
[00:11:56.880 --> 00:11:59.120]  神不會讓你出去
[00:11:59.120 --> 00:12:02.480]  今天如果你做一個騎師
[00:12:02.480 --> 00:12:05.120]  你超過一百磅,你做不到騎師
[00:12:05.120 --> 00:12:07.200]  所以你要做什麼呢?
[00:12:07.200 --> 00:12:09.600]  你要減磅
[00:12:09.600 --> 00:12:13.440]  人生目標是要做個騎師,但首先你要減磅
[00:12:13.440 --> 00:12:16.160]  有很多的界限令你不能達到目標的時候
[00:12:16.160 --> 00:12:18.720]  你必須先形成自己
[00:12:18.720 --> 00:12:21.360]  這個是我們需要去知道的
[00:12:21.360 --> 00:12:24.160]  神會給我們一些恩賜,每個人都不同
[00:12:24.160 --> 00:12:26.480]  來到我們這個教會裡面
[00:12:26.480 --> 00:12:33.360]  我們會慢慢去找我們的恩賜,找我們的潛能
[00:12:33.360 --> 00:12:38.240]  透過這個潛能去發揮神意,我們要在這個教會裡面發揮的工作
[00:12:38.240 --> 00:12:44.880]  這個是地上教會一個屬靈群體裡面神要我們去做的事情
[00:12:44.880 --> 00:12:51.840]  人有罪,有罪令我們不回教會
[00:12:51.840 --> 00:12:55.120]  有罪令我們覺得自己有內疚
[00:12:55.120 --> 00:12:59.280]  有罪令我們沒有動力去關心別人
[00:12:59.280 --> 00:13:02.000]  有罪令我們跟人與人之間疏遠
[00:13:02.000 --> 00:13:04.000]  有罪令我們妒忌別人
[00:13:04.000 --> 00:13:08.400]  有罪令我們跟別人的關係不好
[00:13:08.400 --> 00:13:10.960]  這些都破壞了教會裡面的合一
[00:13:10.960 --> 00:13:13.200]  令我們不能夠去鞏固這個教會
[00:13:13.200 --> 00:13:15.760]  成為一個教會能夠有動力去幫助
[00:13:15.760 --> 00:13:18.400]  去建立這個體系
[00:13:18.400 --> 00:13:21.680]  所以我們很多時候教會裡面,首先第一件事
[00:13:21.680 --> 00:13:26.320]  透過聖經的經文裡面,我們需要看到自己的問題在哪裡
[00:13:26.320 --> 00:13:27.920]  我們要認罪,我們要悔改
[00:13:27.920 --> 00:13:32.480]  我們不斷去做這個認罪悔改的時候
[00:13:32.480 --> 00:13:37.520]  我們就要看到自己的問題在哪裡,然後加以改善
[00:13:37.520 --> 00:13:40.960]  這樣我們才可以說我們下一步的行動是怎樣
[00:13:40.960 --> 00:13:47.680]  所以往往看聖經的時候,不要在聖經裡面找How
[00:13:47.680 --> 00:13:49.680]  在聖經裡面去找一件事
[00:13:49.680 --> 00:13:53.360]  究竟神你想我看到我自己是怎樣
[00:13:53.360 --> 00:13:57.440]  在聖經裡面首先去問神你想我看到我自己是怎樣
[00:13:57.440 --> 00:14:01.280]  神往往要我們更加要走一步的時候
[00:14:01.280 --> 00:14:04.160]  神很穩陣的
[00:14:04.160 --> 00:14:05.600]  神比任何一個人都穩陣
[00:14:05.600 --> 00:14:11.120]  祂知道你不行祂不讓你去
[00:14:11.120 --> 00:14:14.160]  最近有一個朋友未信耶穌
[00:14:14.160 --> 00:14:17.120]  他也賺了很多錢,單身
[00:14:17.120 --> 00:14:20.320]  他跟我聊天
[00:14:20.320 --> 00:14:26.720]  他自己賺了很多錢,差不多四十多歲可以等退休
[00:14:26.720 --> 00:14:31.360]  但是他最大的問題是他沒有什麼人生目標
[00:14:31.360 --> 00:14:35.520]  他不開心,或者他開心的,但是他覺得有些人生目標
[00:14:35.520 --> 00:14:37.760]  他就想找些書讀
[00:14:37.760 --> 00:14:39.920]  他就知道我讀完神學了,這六年裡面
[00:14:39.920 --> 00:14:44.080]  他就說很羨慕你那些人在做最後一件事的時候
[00:14:44.080 --> 00:14:48.960]  能夠再抽時間出來再去讀書
[00:14:48.960 --> 00:14:52.160]  他就說你怎樣熬過那六年呢
[00:14:52.160 --> 00:14:57.360]  我告訴他其實我不喜歡讀書
[00:14:57.360 --> 00:15:00.080]  我很清楚的告訴他
[00:15:00.080 --> 00:15:05.120]  我說如果你沒有一個正確的人生目的去讀書的話
[00:15:05.120 --> 00:15:08.160]  你讀書讀著讀著你沒有心情讀
[00:15:08.160 --> 00:15:11.360]  我這六年的過程裡面有很多up and down
[00:15:11.360 --> 00:15:13.280]  遲些有機會多說給你聽
[00:15:13.280 --> 00:15:18.080]  但是很多時候都懷疑自己是否應該繼續走下去
[00:15:18.080 --> 00:15:20.480]  懷疑的時間是佔了百分之八十
[00:15:20.480 --> 00:15:24.000]  是否應該繼續下去呢
[00:15:24.000 --> 00:15:26.560]  但是我現在回頭去看的時候
[00:15:26.560 --> 00:15:30.880]  當我站在這裡和你們分享福音的時候
[00:15:30.880 --> 00:15:36.320]  當我問我自己會考得三科合格的時候
[00:15:36.320 --> 00:15:40.400]  這些所有神為我去預備過往的經歷
[00:15:40.400 --> 00:15:43.200]  這些失敗,這些痛楚,這些懷疑
[00:15:43.200 --> 00:15:47.120]  是equip我將來要站在這裡
[00:15:47.120 --> 00:15:51.520]  講這些信仰,這些真實的話出來給你們聽的時候
[00:15:51.520 --> 00:15:58.800]  就是神怎樣在一個沒用的人的身上顯得他的全能
[00:15:58.800 --> 00:16:02.720]  如果我是一個十幾個PhD的人在這裡講話
[00:16:02.720 --> 00:16:04.480]  可能你們很喜歡聽
[00:16:04.480 --> 00:16:07.200]  但是這樣顯不出神的能力
[00:16:07.200 --> 00:16:11.760]  神要顯一個很沒用的人在你身上告訴你
[00:16:11.760 --> 00:16:14.720]  一個這麼沒用的人今天要講這番話告訴你
[00:16:14.720 --> 00:16:17.520]  因為這個過往的事實
[00:16:17.520 --> 00:16:23.920]  就是神在你身上的一些作為
[00:16:23.920 --> 00:16:30.160]  人生的目標是來自上帝在你身上
[00:16:30.160 --> 00:16:37.600]  去給你那種一早已經給你的人生的目標
[00:16:37.600 --> 00:16:41.200]  你的讀書不是為了你增上你的知識
[00:16:41.200 --> 00:16:46.080]  你的讀書是要如果透過你一個真正目標的話
[00:16:46.080 --> 00:16:49.920]  你的讀書是很有意義的
[00:16:49.920 --> 00:16:52.960]  讀書和教育是很重要的
[00:16:52.960 --> 00:16:55.920]  在我的成長的大部分時間
[00:16:55.920 --> 00:16:58.800]  我的成長都是在學習和教導裡面
[00:16:58.800 --> 00:17:02.240]  當然我被教導,但我又學習去教導別人
[00:17:02.240 --> 00:17:06.080]  我在教會十幾年裡面
[00:17:06.080 --> 00:17:09.680]  神都為我預備在做教導的工作
[00:17:09.680 --> 00:17:13.040]  祂給我很多機會在當中去教
[00:17:13.040 --> 00:17:20.400]  我是很感受到神給我這個特別的恩賜
[00:17:20.400 --> 00:17:22.560]  我和你分享同樣時間
[00:17:22.560 --> 00:17:27.520]  就是說Channel將會以一個這樣的形式
[00:17:27.520 --> 00:17:32.240]  去訓練每一個的員工
[00:17:32.240 --> 00:17:38.400]  訓練每一個的信徒成為同工
[00:17:38.400 --> 00:17:41.200]  成為Channel裡面的同工
[00:17:41.200 --> 00:17:46.320]  以致我們能夠為神的家一步一步走下去
[00:17:46.320 --> 00:17:50.720]  我們有課程
[00:17:50.720 --> 00:17:54.560]  這些課程不是我們這麼超凡的課程
[00:17:54.560 --> 00:17:57.760]  我們只是分一字頭二字頭三字頭的課程
[00:17:57.760 --> 00:18:02.560]  一字頭的課程就是想大家明白信仰是什麼
[00:18:02.560 --> 00:18:06.160]  然後知道你信什麼就行了
[00:18:06.160 --> 00:18:08.320]  你願不願意走神的這條路
[00:18:08.320 --> 00:18:12.160]  一字頭的課程就是信仰
[00:18:12.160 --> 00:18:16.000]  特別是對初信和剛剛信耶穌的人
[00:18:16.000 --> 00:18:18.560]  讓他們明白信仰是什麼
[00:18:18.560 --> 00:18:21.600]  第二字頭的課程剛剛開始
[00:18:21.600 --> 00:18:24.000]  現在是第二班,有些人參加
[00:18:24.000 --> 00:18:27.200]  有誰在上二字頭的課程?
[00:18:27.200 --> 00:18:29.840]  有四、五個在上二字頭的課程
[00:18:29.840 --> 00:18:33.280]  這些上過的,二字頭的已經完了
[00:18:33.280 --> 00:18:35.840]  應該很多,有十個
[00:18:35.840 --> 00:18:40.240]  這些二字頭課程是幫助我們成為一個門徒
[00:18:40.240 --> 00:18:42.240]  怎樣跟隨耶穌
[00:18:42.240 --> 00:18:45.280]  作為一個基督徒怎樣去做
[00:18:45.280 --> 00:18:46.080]  有層次
[00:18:46.080 --> 00:18:53.920]  第三,我們將會有一些三字頭的課程
[00:18:53.920 --> 00:18:55.200]  教你怎樣讀聖經
[00:18:55.200 --> 00:18:59.040]  怎樣從聖經裡面找到一些樂趣
[00:18:59.040 --> 00:19:01.840]  以致聖經不是一些悶的東西
[00:19:01.840 --> 00:19:08.720]  你要知道課程的內容就要找Jason、Elaine和Edmond
[00:19:08.720 --> 00:19:12.080]  他們會告訴你下一步要怎樣做
[00:19:12.080 --> 00:19:15.680]  第二個重點今天想和你講
[00:19:15.680 --> 00:19:18.080]  就是講到牧養
[00:19:18.080 --> 00:19:23.120]  牧養是一個整個團隊的工作
[00:19:23.120 --> 00:19:26.560]  什麼叫牧養?
[00:19:26.560 --> 00:19:28.880]  好像Pastoring
[00:19:28.880 --> 00:19:34.720]  牧養就是你要去教導和餵養牠
[00:19:34.720 --> 00:19:39.840]  我三個星期在歐洲經常在開車的時候
[00:19:39.840 --> 00:19:45.520]  經過很多農場裡面有些牛和羊
[00:19:45.520 --> 00:19:50.720]  他們那些畜牧業就不像美國的Mass Production
[00:19:50.720 --> 00:19:54.080]  每一個農場只有十隻八隻牛
[00:19:54.080 --> 00:19:58.560]  我相信十隻八隻牛你就很容易照顧
[00:19:58.560 --> 00:20:02.880]  如果你要餵養牠你要怎樣做?
[00:20:02.880 --> 00:20:05.600]  你要知道哪隻打哪隻
[00:20:05.600 --> 00:20:08.160]  每隻牛每隻羊都有不同的性格
[00:20:08.160 --> 00:20:13.280]  你要了解牠你要知道你要關心牠
[00:20:13.280 --> 00:20:18.880]  你說這樣的工作會不會是一兩個人的工作?
[00:20:18.880 --> 00:20:23.040]  如果只是傳導人和組長去做就不可能
[00:20:23.040 --> 00:20:26.400]  所以一個神學家Eugene Peterson就講過
[00:20:26.400 --> 00:20:33.920]  他說Pastor Work其實是由星期日到下一個星期日
[00:20:33.920 --> 00:20:38.240]  就是說當這個訊息離開
[00:20:38.240 --> 00:20:40.480]  你聽完這個訊息之後
[00:20:40.480 --> 00:20:45.760]  你正式的牧養工作就是由星期一開始
[00:20:45.760 --> 00:20:51.040]  星期二星期三星期四星期五星期六星期日
[00:20:51.040 --> 00:20:57.760]  那個就是你當中的牧養工作的範圍
[00:20:57.760 --> 00:20:59.360]  包括什麼呢?
[00:20:59.360 --> 00:21:05.280]  包括你去到醫院你去到別人的家
[00:21:05.280 --> 00:21:08.480]  你去到輔導中心去輔導每一個人
[00:21:08.480 --> 00:21:10.960]  你了解你的弟兄姊妹
[00:21:10.960 --> 00:21:15.360]  如果一個這麼大的工作
[00:21:15.360 --> 00:21:22.320]  不會只是給一個牧者或者給組長給call team的人去做
[00:21:22.320 --> 00:21:26.640]  一定要弟兄姊妹全盤去參與同不同意嗎?
[00:21:26.640 --> 00:21:29.440]  所以在我們這個牧養工作裏面
[00:21:29.440 --> 00:21:36.960]  我們的範圍要改變這個錯覺
[00:21:36.960 --> 00:21:39.520]  今天我們小組裏面的成立
[00:21:39.520 --> 00:21:43.680]  你看到我們每一個小組裏面
[00:21:43.680 --> 00:21:46.640]  我自己有點慚愧因為我自己都背著一份full time job
[00:21:46.640 --> 00:21:51.440]  然後我又一起在港島方面
[00:21:51.440 --> 00:21:54.000]  沒什麼時間去參與小組裏面
[00:21:54.000 --> 00:21:58.080]  但我相信在你們每一個小組裏面的人裏面
[00:21:58.080 --> 00:22:02.160]  你清楚過組長清楚過他
[00:22:02.160 --> 00:22:03.200]  是不是?
[00:22:03.200 --> 00:22:07.360]  所以參與這個牧養工作
[00:22:07.360 --> 00:22:10.320]  不單止只是組長
[00:22:10.320 --> 00:22:12.000]  組員每一個人都要參與
[00:22:12.000 --> 00:22:16.480]  昨晚我們在家庭的小組裏面
[00:22:16.480 --> 00:22:19.760]  其中有一位姐妹分享了一件事
[00:22:19.760 --> 00:22:21.040]  我很感恩
[00:22:21.040 --> 00:22:24.800]  她自己說我自從參加了這個小組之後
[00:22:24.800 --> 00:22:28.160]  我發覺小組裏面有很多的需要
[00:22:28.160 --> 00:22:31.920]  她自己是一個full time的媽媽
[00:22:31.920 --> 00:22:35.680]  所以她又有很多的時間可以出去關心別人
[00:22:35.680 --> 00:22:37.840]  她自己主動去找別人
[00:22:37.840 --> 00:22:41.760]  慰問別人打電話給別人等等的工作
[00:22:41.760 --> 00:22:46.320]  這些是不是神為我們預備的牧養工作
[00:22:46.320 --> 00:22:50.480]  所以今天我們看到參與的在這個過程裏面
[00:22:50.480 --> 00:22:53.920]  我希望這個不單止是一兩個人的工作
[00:22:53.920 --> 00:22:59.200]  是整個隊工的工作
[00:22:59.200 --> 00:23:02.320]  第三方面
[00:23:02.320 --> 00:23:08.240]  交給聖靈去引導
[00:23:08.240 --> 00:23:13.520]  我想了很久甚麼是交給聖靈去做事
[00:23:13.520 --> 00:23:14.800]  前面我說了兩個重點
[00:23:14.800 --> 00:23:16.640]  第一個重點是甚麼?
[00:23:16.640 --> 00:23:19.520]  教導聖經的真理
[00:23:19.520 --> 00:23:23.280]  參與團隊的牧養工作
[00:23:23.280 --> 00:23:24.320]  第三
[00:23:24.320 --> 00:23:30.640]  將那件事交給聖靈去做
[00:23:30.640 --> 00:23:31.840]  無論你做得怎樣好
[00:23:31.840 --> 00:23:37.040]  前面你都要將那件事交給神去做
[00:23:37.040 --> 00:23:38.320]  叫做Lib of Faith
[00:23:38.320 --> 00:23:41.440]  始終你都要做不到那麼多
[00:23:41.440 --> 00:23:42.800]  我又會問
[00:23:42.800 --> 00:23:47.840]  交給神去工作是不是好像我們今天
[00:23:47.840 --> 00:23:54.800]  好像那些拜民間信仰的人去黃大仙、觀音廟
[00:23:54.800 --> 00:23:59.120]  誰誰今天有病我們已經照顧了他
[00:23:59.120 --> 00:24:01.120]  然後裝著香
[00:24:01.120 --> 00:24:02.960]  然後離開
[00:24:02.960 --> 00:24:09.600]  然後將這件事交給聖靈去工作
[00:24:09.600 --> 00:24:11.760]  我相信不是
[00:24:11.760 --> 00:24:14.640]  我相信整個過程裏面
[00:24:14.640 --> 00:24:18.480]  我們是需要我們自己每一件事去參與
[00:24:18.480 --> 00:24:22.080]  所以有幾個所謂交託給聖靈去做事情
[00:24:22.080 --> 00:24:25.920]  並不是一個就這樣擺給神
[00:24:25.920 --> 00:24:27.680]  神就自然會搞定
[00:24:27.680 --> 00:24:32.160]  我們回去是需要繼續去做更進的工作
[00:24:32.160 --> 00:24:39.680]  所以聖靈的工作並不是有一個形式的出現
[00:24:39.680 --> 00:24:41.920]  我不知道你有沒有聽過
[00:24:41.920 --> 00:24:45.120]  有些所謂交託給聖靈的工作就是說
[00:24:45.120 --> 00:24:48.320]  好 要這件事發生
[00:24:48.320 --> 00:24:50.000]  我就要用一種方法
[00:24:50.000 --> 00:24:52.800]  譬如說禁食禱告
[00:24:52.800 --> 00:24:57.200]  只要禁食禱告這件事就會發生
[00:24:57.200 --> 00:24:58.800]  這件事就會成功
[00:24:58.800 --> 00:25:02.960]  或者禁食禱告這件事的成功率就會高一些
[00:25:02.960 --> 00:25:04.880]  我相信不是
[00:25:04.880 --> 00:25:09.520]  因為神未必一定是透過一個這樣的方法將這件事完成
[00:25:09.520 --> 00:25:13.760]  但是往往在我們的日常生活裏面
[00:25:13.760 --> 00:25:17.440]  是一步一步將它顯靈出來
