
[00:00:00.000 --> 00:00:03.000]  正如剛才所說,我們今天的主題是
[00:04:54.000 --> 00:04:56.000]  非常重要的一件事件
[00:04:56.000 --> 00:04:59.000]  也給到我們很重要的線索
[00:04:59.000 --> 00:05:01.000]  什麼是信心
[00:05:01.000 --> 00:05:02.000]  所以今天
[00:05:02.000 --> 00:05:04.000]  你猜我為大家準備了多少點
[00:05:04.000 --> 00:05:05.000]  三點
[00:05:05.000 --> 00:05:06.000]  這邊三點
[00:05:06.000 --> 00:05:07.000]  這邊三點
[00:05:07.000 --> 00:05:10.000]  所以總共送你六點
[00:05:10.000 --> 00:05:11.000]  很開心嗎
[00:05:11.000 --> 00:05:12.000]  開心
[00:05:12.000 --> 00:05:14.000]  說到六點
[00:05:14.000 --> 00:05:16.000]  立刻不是這麼開心
[00:05:16.000 --> 00:05:17.000]  我們看下去
[00:05:17.000 --> 00:05:18.000]  第一點
[00:05:18.000 --> 00:05:20.000]  我們細看這件事
[00:05:20.000 --> 00:05:22.000]  如果細看的時候
[00:05:22.000 --> 00:05:23.000]  究竟發生什麼
[00:05:23.000 --> 00:05:25.000]  為什麼耶穌說
[00:05:25.000 --> 00:05:29.000]  他是一個大信心的人
[00:05:29.000 --> 00:05:30.000]  第二次這樣說
[00:05:30.000 --> 00:05:32.000]  耶穌對百聖說完一切的話
[00:05:32.000 --> 00:05:34.000]  其實他前一天
[00:05:34.000 --> 00:05:36.000]  說了一天到
[00:05:36.000 --> 00:05:38.000]  也通宵禱告
[00:05:38.000 --> 00:05:40.000]  進了加伯隆這個地方
[00:05:40.000 --> 00:05:43.000]  是一個福音的基地
[00:05:43.000 --> 00:05:45.000]  在加利利的北邊
[00:05:45.000 --> 00:05:49.000]  在以色列比較北的地方
[00:05:49.000 --> 00:05:52.000]  他說他在描述主角
[00:05:52.000 --> 00:05:54.000]  叫什麼名字
[00:05:54.000 --> 00:05:55.000]  沒有名字
[00:05:55.000 --> 00:05:56.000]  不過叫百夫長
[00:05:56.000 --> 00:05:57.000]  百夫長是什麼
[00:05:57.000 --> 00:05:59.000]  是當時羅馬的軍官
[00:05:59.000 --> 00:06:01.000]  他大概管轄一百個人
[00:06:01.000 --> 00:06:05.000]  也等於在當日加伯隆的地方
[00:06:05.000 --> 00:06:07.000]  是他管治的
[00:06:07.000 --> 00:06:09.000]  我們認識一下背景
[00:06:09.000 --> 00:06:11.000]  當時羅馬這個地方
[00:06:11.000 --> 00:06:14.000]  是全球最有能力的國家
[00:06:14.000 --> 00:06:15.000]  最有軍力的國家
[00:06:15.000 --> 00:06:17.000]  最有財力的國家
[00:06:17.000 --> 00:06:18.000]  他管轄了
[00:06:18.000 --> 00:06:21.000]  其實他管轄的民族有多個
[00:06:21.000 --> 00:06:24.000]  包括以色列民
[00:06:24.000 --> 00:06:25.000]  背景是這樣的
[00:06:25.000 --> 00:06:27.000]  事件很簡單
[00:06:27.000 --> 00:06:29.000]  就是百夫長的僕人
[00:06:29.000 --> 00:06:31.000]  快要病了嗎
[00:06:31.000 --> 00:06:32.000]  死了
[00:06:32.000 --> 00:06:35.000]  所以他想尋求出路
[00:06:35.000 --> 00:06:36.000]  不過很有趣
[00:06:36.000 --> 00:06:38.000]  第一件事我們立刻學到的
[00:06:38.000 --> 00:06:40.000]  你說學到什麼
[00:06:40.000 --> 00:06:41.000]  很奇怪
[00:06:41.000 --> 00:06:43.000]  他說百夫想想
[00:06:43.000 --> 00:06:46.000]  為他哪個人尋求出路
[00:06:46.000 --> 00:06:48.000]  僕人
[00:06:48.000 --> 00:06:50.000]  為什麼有什麼特別
[00:06:50.000 --> 00:06:53.000]  百夫長不是為他自己
[00:06:53.000 --> 00:06:56.000]  不是為他家人
[00:06:56.000 --> 00:06:58.000]  是為一個僕人
[00:06:58.000 --> 00:07:01.000]  而僕人原本的意思
[00:07:01.000 --> 00:07:03.000]  在這個背景
[00:07:03.000 --> 00:07:05.000]  原文叫做多諾斯
[00:07:05.000 --> 00:07:06.000]  為什麼
[00:07:06.000 --> 00:07:08.000]  因為僕人都有幾個字
[00:07:08.000 --> 00:07:09.000]  而多諾斯的字
[00:07:09.000 --> 00:07:11.000]  其實原本的解釋是什麼
[00:07:11.000 --> 00:07:13.000]  奴隸
[00:07:13.000 --> 00:07:15.000]  那是什麼意思
[00:07:15.000 --> 00:07:17.000]  一個軍長
[00:07:17.000 --> 00:07:19.000]  為一個奴隸
[00:07:19.000 --> 00:07:21.000]  你明白嗎
[00:07:21.000 --> 00:07:22.000]  當時的奴隸是這樣的
[00:07:22.000 --> 00:07:24.000]  給錢買的
[00:07:24.000 --> 00:07:26.000]  夫之執來 妃之執去
[00:07:26.000 --> 00:07:29.000]  有生殺權
[00:07:29.000 --> 00:07:32.000]  所以對當時人來說
[00:07:32.000 --> 00:07:35.000]  一個奴隸
[00:07:35.000 --> 00:07:38.000]  不值你的看顧
[00:07:38.000 --> 00:07:40.000]  也不值你的關心
[00:07:40.000 --> 00:07:42.000]  也不值你的時間
[00:07:42.000 --> 00:07:45.000]  但是這個百夫長
[00:07:45.000 --> 00:07:48.000]  他就是為了這個僕人
[00:07:48.000 --> 00:07:51.000]  我相信不單止花他的金錢
[00:07:51.000 --> 00:07:53.000]  他也是一個有錢的官
[00:07:53.000 --> 00:07:57.000]  並且想盡辦法
[00:07:57.000 --> 00:07:59.000]  而且你看到這個僕人
[00:07:59.000 --> 00:08:01.000]  前面有兩個字形容
[00:08:01.000 --> 00:08:03.000]  他是什麼僕人
[00:08:03.000 --> 00:08:05.000]  寶貴的僕人
[00:08:05.000 --> 00:08:06.000]  真是特別
[00:08:06.000 --> 00:08:07.000]  為什麼不特別
[00:08:07.000 --> 00:08:08.000]  我問問你
[00:08:08.000 --> 00:08:12.000]  這裡誰是打工的
[00:08:12.000 --> 00:08:13.000]  我又問問你
[00:08:13.000 --> 00:08:16.000]  這裡誰是上司
[00:08:16.000 --> 00:08:17.000]  不要緊
[00:08:17.000 --> 00:08:18.000]  你舉手就可以了
[00:08:18.000 --> 00:08:20.000]  我不會叫你出來說話
[00:08:20.000 --> 00:08:22.000]  很多上司都不敢舉手
[00:08:22.000 --> 00:08:24.000]  誰是老闆
[00:08:24.000 --> 00:08:26.000]  肯定舉不舉手
[00:08:26.000 --> 00:08:27.000]  我們什麼時候聽過
[00:08:27.000 --> 00:08:29.000]  我們的上司老闆說
[00:08:29.000 --> 00:08:32.000]  你真是寶貴
[00:08:32.000 --> 00:08:33.000]  你做得東西厲害
[00:08:33.000 --> 00:08:34.000]  就說你厲害
[00:08:34.000 --> 00:08:35.000]  有才幹
[00:08:35.000 --> 00:08:36.000]  你做得不好
[00:08:36.000 --> 00:08:38.000]  就說你不好
[00:08:38.000 --> 00:08:40.000]  希望你訓練再好
[00:08:40.000 --> 00:08:41.000]  第一點我們看到
[00:08:41.000 --> 00:08:42.000]  這個百夫長很特別
[00:08:42.000 --> 00:08:47.000]  其實他很看重人價值
[00:08:47.000 --> 00:08:49.000]  對不對
[00:08:49.000 --> 00:08:53.000]  他知道甚至一個僕人的需要
[00:08:53.000 --> 00:08:56.000]  他都放在眼內
[00:08:56.000 --> 00:08:58.000]  而當時有趣的
[00:08:58.000 --> 00:09:00.000]  就是很多官長
[00:09:00.000 --> 00:09:03.000]  當日就好像那些
[00:09:03.000 --> 00:09:07.000]  在中間斂財的
[00:09:07.000 --> 00:09:08.000]  管治的時候
[00:09:08.000 --> 00:09:10.000]  乘機騙錢的
[00:09:10.000 --> 00:09:11.000]  去管轄你的
[00:09:11.000 --> 00:09:14.000]  但這個不是
[00:09:14.000 --> 00:09:15.000]  今天我都不要說
[00:09:15.000 --> 00:09:16.000]  上司下屬
[00:09:16.000 --> 00:09:19.000]  很少人叫你寶貴
[00:09:19.000 --> 00:09:21.000]  就算你老婆老公
[00:09:21.000 --> 00:09:22.000]  都很少人這樣說
[00:09:22.000 --> 00:09:23.000]  有的
[00:09:23.000 --> 00:09:24.000]  不過少一點
[00:09:24.000 --> 00:09:26.000]  通常叫你衰老
[00:09:26.000 --> 00:09:29.000]  衰婆
[00:09:29.000 --> 00:09:31.000]  但是很有趣
[00:09:31.000 --> 00:09:33.000]  如果我們今天要學一個
[00:09:33.000 --> 00:09:35.000]  有信心的人
[00:09:35.000 --> 00:09:37.000]  原來從一個品格開始
[00:09:37.000 --> 00:09:38.000]  你見到
[00:09:38.000 --> 00:09:39.000]  對不對
[00:09:39.000 --> 00:09:40.000]  我們怎麼看
[00:09:40.000 --> 00:09:43.000]  低下層的人呢
[00:09:43.000 --> 00:09:45.000]  為什麼我們教會這麼著重
[00:09:45.000 --> 00:09:46.000]  要跟他們同行呢
[00:09:46.000 --> 00:09:47.000]  是有原因的
[00:09:47.000 --> 00:09:49.000]  因為神體每一個都是
[00:09:49.000 --> 00:09:51.000]  同等神所愛
[00:09:51.000 --> 00:09:52.000]  對不對
[00:09:52.000 --> 00:09:53.000]  特別有時候
[00:09:53.000 --> 00:09:54.000]  中國人都很有趣
[00:09:54.000 --> 00:09:56.000]  香港人嘴巴都不收
[00:09:56.000 --> 00:09:57.000]  包括我
[00:09:57.000 --> 00:09:58.000]  我都在學
[00:09:58.000 --> 00:09:59.000]  我昨天跟一班弟兄
[00:09:59.000 --> 00:10:01.000]  吃完午飯就回崇拜
[00:10:01.000 --> 00:10:03.000]  就說很奇怪
[00:10:03.000 --> 00:10:05.000]  我們自己都是很麻煩的
[00:10:05.000 --> 00:10:06.000]  有些行業
[00:10:06.000 --> 00:10:08.000]  我們好像自動用個名字
[00:10:08.000 --> 00:10:09.000]  來貶低他
[00:10:09.000 --> 00:10:11.000]  有些人在髮型屋做
[00:10:11.000 --> 00:10:14.000]  他就叫做洗頭仔
[00:10:14.000 --> 00:10:16.000]  做裝修的
[00:10:16.000 --> 00:10:18.000]  他叫地盤老
[00:10:18.000 --> 00:10:20.000]  不知為何總是有些東西
[00:10:20.000 --> 00:10:23.000]  西人叫鬼老
[00:10:23.000 --> 00:10:26.000]  總是比較有趣
[00:10:26.000 --> 00:10:28.000]  但是實際上不是這樣看的
[00:10:28.000 --> 00:10:29.000]  對不對
[00:10:29.000 --> 00:10:30.000]  每個人都寶貴
[00:10:30.000 --> 00:10:32.000]  所以你看看你旁邊那個
[00:10:32.000 --> 00:10:33.000]  你看他的樣子
[00:10:33.000 --> 00:10:34.000]  你覺得他寶貴嗎
[00:10:34.000 --> 00:10:36.000]  老公你坐在你老婆旁邊
[00:10:36.000 --> 00:10:37.000]  聰明一點
[00:10:37.000 --> 00:10:39.000]  不然一會兒回不了家
[00:10:39.000 --> 00:10:40.000]  你跟他說好不好
[00:10:40.000 --> 00:10:42.000]  你是寶貴的
[00:10:42.000 --> 00:10:44.000]  特別我們回去
[00:10:44.000 --> 00:10:46.000]  我們對我們的工人姐姐
[00:10:46.000 --> 00:10:48.000]  我們真的要用一個
[00:10:48.000 --> 00:10:50.000]  什麼樣的眼光去看她
[00:10:50.000 --> 00:10:51.000]  明白嗎
[00:10:51.000 --> 00:10:53.000]  不是她做事厲害
[00:10:53.000 --> 00:10:54.000]  好還是不好
[00:10:54.000 --> 00:10:56.000]  是看中她的生命素質
[00:10:56.000 --> 00:10:58.000]  她是神所做
[00:10:58.000 --> 00:10:59.000]  明白嗎
[00:10:59.000 --> 00:11:00.000]  第一樣
[00:11:00.000 --> 00:11:01.000]  第二
[00:11:01.000 --> 00:11:02.000]  你想拍我
[00:11:02.000 --> 00:11:03.000]  先讓你拍完
[00:11:03.000 --> 00:11:04.000]  很重要
[00:11:04.000 --> 00:11:06.000]  我們一定要學習到
[00:11:06.000 --> 00:11:08.000]  她的生命
[00:11:08.000 --> 00:11:09.000]  在當時
[00:11:09.000 --> 00:11:11.000]  連今天都少人敢做
[00:11:11.000 --> 00:11:12.000]  她做了
[00:11:12.000 --> 00:11:13.000]  第二
[00:11:13.000 --> 00:11:14.000]  百夫長
[00:11:14.000 --> 00:11:16.000]  我們看到第三節
[00:11:16.000 --> 00:11:17.000]  我們再讀一次
[00:11:17.000 --> 00:11:18.000]  一二三
[00:11:18.000 --> 00:11:27.000]  百夫長風聞耶穌的事
[00:11:27.000 --> 00:11:29.000]  百夫長認不認識耶穌
[00:11:29.000 --> 00:11:30.000]  不認識
[00:11:30.000 --> 00:11:31.000]  她只是什麼
[00:11:31.000 --> 00:11:32.000]  風聞而已
[00:11:32.000 --> 00:11:33.000]  聽過
[00:11:33.000 --> 00:11:35.000]  好像我風聞碧咸
[00:11:35.000 --> 00:11:37.000]  我認識她的
[00:11:37.000 --> 00:11:39.000]  不過她不認識我
[00:11:39.000 --> 00:11:40.000]  她只是風聞而已
[00:11:40.000 --> 00:11:42.000]  不過這裡的描述很有趣
[00:11:42.000 --> 00:11:45.000]  她就找人去找耶穌
[00:11:45.000 --> 00:11:46.000]  有什麼有趣
[00:11:46.000 --> 00:11:47.000]  當然有趣
[00:11:47.000 --> 00:11:48.000]  她的背景
[00:11:48.000 --> 00:11:49.000]  她是什麼人
[00:11:49.000 --> 00:11:50.000]  羅馬人
[00:11:50.000 --> 00:11:51.000]  羅馬人
[00:11:51.000 --> 00:11:52.000]  當時的文化是什麼文化
[00:11:52.000 --> 00:11:54.000]  希羅文化
[00:11:54.000 --> 00:11:56.000]  當時拜什麼神
[00:11:56.000 --> 00:11:58.000]  希臘神子
[00:11:58.000 --> 00:11:59.000]  有什麼
[00:11:59.000 --> 00:12:00.000]  宙斯
[00:12:00.000 --> 00:12:02.000]  我們有沒有看漫威
[00:12:02.000 --> 00:12:03.000]  看雷神
[00:12:03.000 --> 00:12:05.000]  宙斯
[00:12:05.000 --> 00:12:07.000]  但這個很有趣
[00:12:07.000 --> 00:12:08.000]  她不是以色列文
[00:12:08.000 --> 00:12:11.000]  但她知道耶穌有些東西
[00:12:11.000 --> 00:12:12.000]  她風聞過去
[00:12:12.000 --> 00:12:13.000]  她教導她做事
[00:12:13.000 --> 00:12:16.000]  所以她認定這個就是她的對象
[00:12:16.000 --> 00:12:18.000]  這個是她要找的幫手
[00:12:18.000 --> 00:12:23.000]  這個是她可以找的出路
[00:12:23.000 --> 00:12:26.000]  百夫長是對的
[00:12:26.000 --> 00:12:27.000]  所以為什麼耶穌說
[00:12:27.000 --> 00:12:29.000]  以色列文我都見不到
[00:12:29.000 --> 00:12:34.000]  這個人清楚知道
[00:12:34.000 --> 00:12:35.000]  我們很多人
[00:12:35.000 --> 00:12:36.000]  甚至基督徒都是
[00:12:36.000 --> 00:12:38.000]  他覺得我們當祈禱的時候
[00:12:38.000 --> 00:12:40.000]  我們一定要做點事
[00:12:40.000 --> 00:12:43.000]  大聲點祈禱
[00:12:43.000 --> 00:12:45.000]  大聲祈禱沒有問題
[00:12:45.000 --> 00:12:47.000]  但是大聲點祈禱
[00:12:47.000 --> 00:12:49.000]  激動點祈禱
[00:12:49.000 --> 00:12:50.000]  早點起床祈禱
[00:12:50.000 --> 00:12:52.000]  晚上才祈禱
[00:12:52.000 --> 00:12:53.000]  安靜的祈禱
[00:12:53.000 --> 00:12:54.000]  跳舞祈禱
[00:12:54.000 --> 00:12:56.000]  這樣可能神會聽
[00:12:56.000 --> 00:12:57.000]  剛才我說
[00:12:57.000 --> 00:12:58.000]  有些人覺得
[00:12:58.000 --> 00:12:59.000]  在人不能
[00:12:59.000 --> 00:13:01.000]  在神凡事都能
[00:13:01.000 --> 00:13:03.000]  所以你不行的時候
[00:13:03.000 --> 00:13:06.000]  用這些方法去做
[00:13:06.000 --> 00:13:08.000]  我不是說那些方法是錯的
[00:13:08.000 --> 00:13:10.000]  不過重點是什麼呢
[00:13:10.000 --> 00:13:11.000]  在這裡看到
[00:13:11.000 --> 00:13:13.000]  不是做些什麼
[00:13:13.000 --> 00:13:16.000]  是知道對象是誰
[00:13:16.000 --> 00:13:18.000]  It's not about what
[00:13:18.000 --> 00:13:21.000]  It's about who
[00:13:21.000 --> 00:13:26.000]  你要對準那個是耶穌
[00:13:26.000 --> 00:13:28.000]  我剛剛去了美國
[00:13:28.000 --> 00:13:30.000]  送女兒去讀書
[00:13:30.000 --> 00:13:32.000]  去加拿大支持我媽媽
[00:13:32.000 --> 00:13:34.000]  我去到那裡發現
[00:13:34.000 --> 00:13:36.000]  這幅照片你不要以為
[00:13:36.000 --> 00:13:37.000]  不認識的人
[00:13:37.000 --> 00:13:38.000]  這個是我媽媽
[00:13:38.000 --> 00:13:39.000]  你知道吧
[00:13:39.000 --> 00:13:42.000]  我媽媽現在在聽
[00:13:42.000 --> 00:13:45.000]  我去到發現她的房間
[00:13:45.000 --> 00:13:47.000]  原來有個角落
[00:13:47.000 --> 00:13:50.000]  有個本性機有十字架
[00:13:50.000 --> 00:13:54.000]  原來她上上就跪在那裡
[00:13:54.000 --> 00:13:56.000]  對準耶穌
[00:13:56.000 --> 00:13:58.000]  就祈禱
[00:13:58.000 --> 00:14:00.000]  你說這個角落
[00:14:00.000 --> 00:14:02.000]  這麼浪費
[00:14:02.000 --> 00:14:03.000]  不是
[00:14:03.000 --> 00:14:05.000]  哪個地方叫我們
[00:14:05.000 --> 00:14:07.000]  真的專注在上帝
[00:14:07.000 --> 00:14:08.000]  上帝才是主角
[00:14:08.000 --> 00:14:10.000]  那個就是我們禱告的地方
[00:14:10.000 --> 00:14:12.000]  那個就是我們敬拜的地方
[00:14:12.000 --> 00:14:15.000]  就是說今天如果你到敬拜主
[00:14:15.000 --> 00:14:17.000]  聽到經歷耶穌感謝主
[00:14:17.000 --> 00:14:19.000]  不過如果你今天來到這裡
[00:14:19.000 --> 00:14:21.000]  聽完之後睡了覺
[00:14:21.000 --> 00:14:22.000]  都感謝主
[00:14:22.000 --> 00:14:23.000]  有覺好睡而已
[00:14:23.000 --> 00:14:25.000]  不過對你的靈命
[00:14:25.000 --> 00:14:27.000]  完全沒有幫助
[00:14:27.000 --> 00:14:30.000]  那個地方只是地方意義
[00:14:30.000 --> 00:14:31.000]  但是那個地方
[00:14:31.000 --> 00:14:34.000]  可以轉為神聖的地方
[00:14:34.000 --> 00:14:35.000]  因為當你在那裡
[00:14:35.000 --> 00:14:37.000]  可以遇見上帝
[00:14:37.000 --> 00:14:38.000]  明白嗎
[00:14:38.000 --> 00:14:39.000]  我問我媽媽
[00:14:39.000 --> 00:14:40.000]  給不給大家看她的照片
[00:14:40.000 --> 00:14:41.000]  她說OK的
[00:14:41.000 --> 00:14:42.000]  背面
[00:14:42.000 --> 00:14:43.000]  我看到一點點
[00:14:43.000 --> 00:14:44.000]  拜拜肉在那裡
[00:14:44.000 --> 00:14:45.000]  說一下
[00:14:45.000 --> 00:14:46.000]  媽媽對不起
[00:14:46.000 --> 00:14:47.000]  說一下
[00:14:47.000 --> 00:14:48.000]  78歲
[00:14:48.000 --> 00:14:49.000]  很健美
[00:14:49.000 --> 00:14:50.000]  明白嗎
[00:14:50.000 --> 00:14:51.000]  信不信她78歲
[00:14:51.000 --> 00:14:52.000]  不信
[00:14:52.000 --> 00:14:53.000]  不信
[00:14:53.000 --> 00:14:54.000]  健不健美
[00:14:54.000 --> 00:14:55.000]  健美
[00:14:55.000 --> 00:14:58.000]  重點是誰
[00:14:58.000 --> 00:14:59.000]  明白嗎
[00:14:59.000 --> 00:15:01.000]  第三點
[00:15:01.000 --> 00:15:03.000]  她風聞耶穌
[00:15:03.000 --> 00:15:05.000]  不認識就找她
[00:15:05.000 --> 00:15:06.000]  可能我們今天都是
[00:15:06.000 --> 00:15:08.000]  有些人還沒有接受耶穌
[00:15:08.000 --> 00:15:09.000]  但是你聽過
[00:15:09.000 --> 00:15:11.000]  你來感恩
[00:15:11.000 --> 00:15:12.000]  正的
[00:15:12.000 --> 00:15:13.000]  明白嗎
[00:15:13.000 --> 00:15:14.000]  我們知道這兩天
[00:15:14.000 --> 00:15:15.000]  都有兩三個信主
