
[00:00:00.000 --> 00:00:03.720]  好 繼續和大家去思想這個
[00:04:52.760 --> 00:04:55.680]  去指出一些異端
[00:04:55.680 --> 00:04:59.640]  或者一些邪教的錯誤的地方
[00:04:59.640 --> 00:05:03.120]  你會不會好像去攻擊別人那樣呢?
[00:05:03.120 --> 00:05:04.880]  弟兄姊妹
[00:05:04.880 --> 00:05:06.240]  異端
[00:05:06.240 --> 00:05:08.160]  他們未必一定是邪教
[00:05:08.160 --> 00:05:09.920]  異端很多時候
[00:05:09.920 --> 00:05:12.280]  是他在信仰上出錯
[00:05:12.280 --> 00:05:16.800]  我昨天就跟一個異端的女士聊天了
[00:05:17.160 --> 00:05:18.720]  我故意問她
[00:05:18.720 --> 00:05:21.320]  我說聖誕節啊
[00:05:21.320 --> 00:05:22.800]  我認識她這個人的
[00:05:22.800 --> 00:05:25.080]  我說現在這個時候
[00:05:25.080 --> 00:05:26.800]  是聖誕節啊
[00:05:26.800 --> 00:05:28.040]  我想問問你
[00:05:28.040 --> 00:05:32.280]  你們教會怎麼去慶祝聖誕節呢?
[00:05:32.280 --> 00:05:36.560]  她說我們不慶祝聖誕節的
[00:05:36.560 --> 00:05:39.280]  我說那你不慶祝聖誕節
[00:05:39.280 --> 00:05:40.280]  在一年裡面
[00:05:40.280 --> 00:05:41.720]  你慶祝什麼呢?
[00:05:41.720 --> 00:05:45.160]  她說我們慶祝耶穌的死
[00:05:46.240 --> 00:05:47.680]  那我就是Good Friday嗎?
[00:05:47.680 --> 00:05:49.600]  這個是用英文說的
[00:05:49.600 --> 00:05:51.040]  我是Good Friday嗎?
[00:05:51.040 --> 00:05:52.200]  她想了很久
[00:05:52.200 --> 00:05:54.640]  她說我們又不叫做Good Friday
[00:05:54.640 --> 00:05:59.600]  不過我們會去重視耶穌的死
[00:05:59.600 --> 00:06:01.560]  我就問她
[00:06:01.560 --> 00:06:03.840]  耶穌根據聖經
[00:06:03.840 --> 00:06:08.320]  是在星期五被殺釘十字架
[00:06:08.320 --> 00:06:09.560]  而到了星期天
[00:06:09.560 --> 00:06:10.440]  我們叫做主日
[00:06:10.440 --> 00:06:11.800]  從死裡復活
[00:06:11.800 --> 00:06:14.840]  那你又慶不慶祝這個復活節呢?
[00:06:16.400 --> 00:06:17.040]  她就說
[00:06:17.040 --> 00:06:19.280]  讓我拿一本書看看
[00:06:19.280 --> 00:06:20.760]  我們那裡怎麼說
[00:06:20.760 --> 00:06:22.760]  我還沒唸完那本書
[00:06:22.760 --> 00:06:25.120]  她還沒唸完有一本書
[00:06:25.120 --> 00:06:27.600]  這個是一個異端
[00:06:27.600 --> 00:06:29.000]  我也知道它是異端
[00:06:29.000 --> 00:06:30.520]  我特意跟她有對話
[00:06:30.520 --> 00:06:32.960]  於是她就拿一本書給我看
[00:06:32.960 --> 00:06:35.600]  她就不再跟我說耶穌復活這件事了
[00:06:35.600 --> 00:06:36.760]  她就給我看
[00:06:36.760 --> 00:06:38.520]  你看看我這本書怎麼說
[00:06:38.520 --> 00:06:43.000]  她說耶穌就是神的兒子
[00:06:43.000 --> 00:06:43.600]  我說對啊
[00:06:43.600 --> 00:06:45.240]  我們也是這麼相信的
[00:06:45.440 --> 00:06:50.200]  她說耶穌是神所創造的第一個
[00:06:50.200 --> 00:06:56.840]  接著透過耶穌去創造所有其他神的兒子
[00:06:56.840 --> 00:07:02.280]  她說我和你都是神的兒子、神的兒女
[00:07:02.280 --> 00:07:03.800]  因為我們信神
[00:07:03.800 --> 00:07:05.640]  所以我們就是神的兒女
[00:07:05.640 --> 00:07:09.680]  不過第一個神所創造的就是耶穌
[00:07:09.680 --> 00:07:12.080]  當然這是錯誤的
[00:07:12.080 --> 00:07:13.280]  我說
[00:07:13.280 --> 00:07:14.560]  你這麼說
[00:07:14.560 --> 00:07:17.160]  你可不可以拿聖經給我看
[00:07:17.160 --> 00:07:18.160]  她說有
[00:07:18.160 --> 00:07:20.000]  哥羅西書有說的
[00:07:20.000 --> 00:07:21.960]  我說我也知道哥羅西書有說
[00:07:21.960 --> 00:07:26.680]  不過哥羅西書不是說耶穌是被第一個創造的
[00:07:26.680 --> 00:07:29.840]  她說祂是首生的
[00:07:29.840 --> 00:07:31.720]  第一個生出來的
[00:07:31.720 --> 00:07:34.360]  我跟她用這個字眼說是首生的
[00:07:34.360 --> 00:07:37.400]  她說祂不是first been created
[00:07:37.400 --> 00:07:41.040]  祂是神的獨生的兒子
[00:07:41.840 --> 00:07:46.160]  我說創造和生出來是很不同的
[00:07:46.160 --> 00:07:51.320]  她說我又要多去看一看這本書
[00:07:51.320 --> 00:07:53.520]  等我熟悉一點再跟你談
[00:07:53.520 --> 00:07:55.080]  當然我還不放過她
[00:07:55.080 --> 00:07:58.720]  我就繼續跟她說馬尼亞諸如此類
[00:07:58.720 --> 00:08:02.000]  所以其實很多時候異端不是壞人
[00:08:02.000 --> 00:08:03.800]  不要以為他們去做壞事
[00:08:03.800 --> 00:08:08.080]  他們自己去學習裡面是被引導錯誤的
[00:08:08.080 --> 00:08:09.440]  我再問她
[00:08:09.440 --> 00:08:11.080]  我說我想問你一個問題
[00:08:11.080 --> 00:08:13.520]  如果你死了之後你會去哪裡?
[00:08:13.520 --> 00:08:15.360]  她說我死了之後
[00:08:15.360 --> 00:08:17.640]  我會去哪裡?
[00:08:17.640 --> 00:08:20.440]  就是將來我會在這個世界裡面
[00:08:20.440 --> 00:08:22.440]  我會去到樂園當中
[00:08:22.440 --> 00:08:25.080]  我說你去到樂園當中
[00:08:25.080 --> 00:08:28.640]  我說那有哪些人能夠去天堂?
[00:08:28.640 --> 00:08:30.520]  她說我去不了天堂
[00:08:30.520 --> 00:08:32.360]  我只是在這個世界裡面
[00:08:32.360 --> 00:08:33.760]  有一個叫paradise
[00:08:33.760 --> 00:08:34.920]  有一個叫樂園
[00:08:34.920 --> 00:08:36.560]  我會在樂園當中
[00:08:36.560 --> 00:08:39.200]  她說只有14萬4千人
[00:08:39.200 --> 00:08:40.840]  這是啟示錄
[00:08:40.840 --> 00:08:42.880]  14萬4千人
[00:08:42.880 --> 00:08:44.840]  才可以上天堂的
[00:08:44.840 --> 00:08:47.840]  14萬4千人上天堂
[00:08:47.840 --> 00:08:49.880]  我想問你們教會那個
[00:08:49.880 --> 00:08:52.160]  他們不叫牧師的
[00:08:52.160 --> 00:08:55.120]  我們教會的最高領導
[00:08:55.120 --> 00:08:57.480]  在教導那個長老
[00:08:57.480 --> 00:09:00.120]  他可不可以上天堂?
[00:09:00.120 --> 00:09:01.160]  她想一想
[00:09:01.160 --> 00:09:03.000]  他應該可以
[00:09:03.000 --> 00:09:06.040]  他會知道自己可以還是不可以
[00:09:06.040 --> 00:09:09.200]  我說為什麼你知道你自己不可以上天堂?
[00:09:09.200 --> 00:09:12.200]  他說如果我是可以上天堂
[00:09:12.200 --> 00:09:14.920]  神會跟我說我會知道我上天堂
[00:09:14.920 --> 00:09:17.200]  所以那14萬4千人
[00:09:17.200 --> 00:09:18.360]  他們會知道
[00:09:18.360 --> 00:09:20.680]  但是我們沒有說的那些
[00:09:20.680 --> 00:09:22.040]  就不會上天堂
[00:09:22.040 --> 00:09:24.080]  就會在這個世界上
[00:09:24.080 --> 00:09:26.080]  叫做樂園
[00:09:26.080 --> 00:09:27.480]  我說那些
[00:09:27.480 --> 00:09:29.480]  我說那希特勒又會去哪裡?
[00:09:29.480 --> 00:09:31.000]  我問她希特勒會去哪裡?
[00:09:31.000 --> 00:09:33.240]  她說希特勒會變成
[00:09:33.240 --> 00:09:34.800]  不可以上天堂
[00:09:34.800 --> 00:09:36.440]  又不可以去樂園
[00:09:36.440 --> 00:09:38.200]  他會變成塵土
[00:09:38.400 --> 00:09:40.320]  接著大有道理地跟我說
[00:09:40.320 --> 00:09:42.440]  因為人是從塵土而來的
[00:09:42.440 --> 00:09:44.440]  所以他會歸回塵土
[00:09:44.440 --> 00:09:48.760]  這些就是很多時候一些異端的學說
[00:09:48.760 --> 00:09:50.760]  他們不是從聖經的角度
[00:09:50.760 --> 00:09:53.880]  他是從教會裡面一些領導去告訴他
[00:09:53.880 --> 00:09:54.680]  這樣這樣
[00:09:54.680 --> 00:09:55.600]  他們又會相信
[00:09:55.600 --> 00:09:59.080]  有似是而非的聖經根據
[00:09:59.080 --> 00:10:00.640]  我回到這裡
[00:10:00.640 --> 00:10:02.880]  他說仍然有一件事是可取的
[00:10:02.880 --> 00:10:06.320]  就是你恨惡尼哥拉派的行為
[00:10:06.520 --> 00:10:09.520]  這種行為也是我所恨惡的
[00:10:09.520 --> 00:10:13.080]  我們應不應該恨惡異端呢?
[00:10:13.080 --> 00:10:15.560]  我們恨不恨惡他們呢?
[00:10:15.560 --> 00:10:19.040]  我不會恨惡有一些被誤導
[00:10:19.040 --> 00:10:21.320]  在真理上被誤導的人
[00:10:21.320 --> 00:10:23.560]  但是尼哥拉派
[00:10:23.560 --> 00:10:26.160]  不是異端這麼簡單
[00:10:26.160 --> 00:10:28.160]  尼哥拉派是什麼呢?
[00:10:28.160 --> 00:10:29.440]  其實聖經裡面
[00:10:29.440 --> 00:10:33.040]  沒有很詳細地去讓我們知道
[00:10:33.040 --> 00:10:34.840]  尼哥拉派是什麼人
[00:10:35.120 --> 00:10:37.480]  有兩方面我們可以知道
[00:10:37.480 --> 00:10:38.880]  一方面就是
[00:10:38.880 --> 00:10:40.880]  大家可能有印象
[00:10:40.880 --> 00:10:42.680]  在《使徒行傳》第六章
[00:10:42.680 --> 00:10:44.400]  在《使徒行傳》第六章
[00:10:44.400 --> 00:10:46.280]  他們選了七個人出來
[00:10:46.280 --> 00:10:49.440]  去主理那些叫做飯食的事幹的
[00:10:49.440 --> 00:10:50.720]  大家如果有印象
[00:10:50.720 --> 00:10:51.720]  是《使徒行傳》
[00:10:51.720 --> 00:10:53.640]  因為保羅他們傳福音
[00:10:53.640 --> 00:10:55.560]  很多很多的人信主
[00:10:55.560 --> 00:10:57.360]  除了猶太人信主之外
[00:10:57.360 --> 00:10:59.040]  外邦人也信主
[00:10:59.040 --> 00:11:01.200]  當外邦人信主的時候
[00:11:01.200 --> 00:11:04.160]  就開始有種族的問題出現了
[00:11:04.400 --> 00:11:07.040]  所以他們在飯食方面
[00:11:07.040 --> 00:11:09.160]  怎麼安排吃飯這件事呢?
[00:11:09.160 --> 00:11:11.920]  就開始有問題了
[00:11:11.920 --> 00:11:13.480]  可能就會覺得
[00:11:13.480 --> 00:11:17.240]  為什麼A隊坐頭位
[00:11:17.240 --> 00:11:19.760]  B隊就要吃第二輪呢?
[00:11:19.760 --> 00:11:20.720]  為什麼要這樣?
[00:11:20.720 --> 00:11:23.200]  再看看原來A隊
[00:11:23.200 --> 00:11:26.200]  他們不僅是飯菜比較好
[00:11:26.200 --> 00:11:28.800]  而且我們發覺他們全部都是客家人
[00:11:28.800 --> 00:11:30.440]  我隨便說個例子
[00:11:30.440 --> 00:11:31.960]  但是B隊那些
[00:11:31.960 --> 00:11:33.560]  就不是客家人
[00:11:33.560 --> 00:11:36.240]  原來這個群體
[00:11:36.240 --> 00:11:39.000]  是用他們的鄉下來分開的
[00:11:39.000 --> 00:11:41.720]  開始有些人就會產生問題了
[00:11:41.720 --> 00:11:43.720]  那些潮州人、廣東人
[00:11:43.720 --> 00:11:45.160]  好像我是浙江人
[00:11:45.160 --> 00:11:46.280]  上海人
[00:11:46.280 --> 00:11:47.640]  或者是什麼人都好
[00:11:47.640 --> 00:11:48.880]  就開始有什麼理由
[00:11:48.880 --> 00:11:50.960]  我們一起去教會旅行
[00:11:50.960 --> 00:11:52.600]  為什麼A車先吃
[00:11:52.600 --> 00:11:53.640]  B車吃後
[00:11:53.640 --> 00:11:55.520]  A車全部都是客家人
[00:11:55.520 --> 00:11:57.760]  B車就集排軍這樣
[00:11:57.760 --> 00:12:01.240]  原來當時初期教會也發生了這個問題
[00:12:01.240 --> 00:12:03.960]  就是猶太人和那些外邦人
[00:12:03.960 --> 00:12:05.720]  或者是其他來的地方的人
[00:12:05.720 --> 00:12:07.480]  在飯食上產生問題
[00:12:07.480 --> 00:12:10.600]  搞到那些使徒
[00:12:10.600 --> 00:12:13.440]  光是要去調解這些問題
[00:12:13.440 --> 00:12:15.440]  他也用了他很多的時間
[00:12:15.440 --> 00:12:17.440]  所以他們就有智慧地
[00:12:17.440 --> 00:12:19.440]  去選出七個人來
[00:12:19.440 --> 00:12:21.360]  這七個人
[00:12:21.360 --> 00:12:25.480]  就是做一些叫做執事的工作
[00:12:25.480 --> 00:12:27.480]  很多人就說選了七個執事
[00:12:27.480 --> 00:12:28.960]  其實在那個時候來說
[00:12:28.960 --> 00:12:31.480]  還不是真正的叫做執事
[00:12:31.480 --> 00:12:32.880]  只不過在原文
[00:12:32.880 --> 00:12:36.240]  它的字眼就是一個執事
[00:12:36.240 --> 00:12:38.080]  就是一個動詞
[00:12:38.080 --> 00:12:41.440]  就是說有做執事的工作
[00:12:41.440 --> 00:12:43.520]  但不一定等於他有那個職位
[00:12:43.520 --> 00:12:45.520]  不知道大家明白我想說什麼
[00:12:45.520 --> 00:12:47.840]  就是他做那個執事的工作
[00:12:47.840 --> 00:12:50.160]  但是還沒有很全備的
[00:12:50.160 --> 00:12:52.640]  有這個執事的職份在裡面
[00:12:52.640 --> 00:12:54.640]  那麼他們其中有一個
[00:12:54.640 --> 00:12:56.640]  就是叫做尼哥拉
[00:12:57.920 --> 00:12:59.160]  而你要知道
[00:12:59.160 --> 00:13:00.360]  他們選這群人來
[00:13:00.360 --> 00:13:04.000]  好像似乎是打理那些飯食問題
[00:13:04.000 --> 00:13:06.760]  打理飯食問題好像很簡單
[00:13:06.760 --> 00:13:07.760]  其實不是的
[00:13:07.760 --> 00:13:11.440]  表面就是吃飯問題
[00:13:11.440 --> 00:13:12.760]  裡面就是什麼
[00:13:12.760 --> 00:13:16.760]  就是歧視或者是種族的問題
[00:13:16.760 --> 00:13:20.080]  所以他們是要有智慧
[00:13:20.080 --> 00:13:22.080]  有性靈的充滿他們
[00:13:22.080 --> 00:13:25.120]  選一些人打理吃飯都要這麼緊張
[00:13:25.120 --> 00:13:26.120]  就是這個原因
[00:13:26.120 --> 00:13:27.640]  而其中有一個
[00:13:27.640 --> 00:13:29.520]  名字就叫做尼哥拉
[00:13:29.520 --> 00:13:33.040]  問題就是有些的傳說
[00:13:33.040 --> 00:13:34.040]  就是說
[00:13:34.040 --> 00:13:36.640]  這個尼哥拉弄來弄去
[00:13:36.640 --> 00:13:38.640]  就變成了一個異端出來
[00:13:38.640 --> 00:13:40.040]  所以他說
[00:13:40.040 --> 00:13:43.320]  你們當中有尼哥拉派的行為
[00:13:43.320 --> 00:13:45.520]  尼哥拉派就是不止一個人
[00:13:45.520 --> 00:13:46.920]  就是有人跟從他
[00:13:46.920 --> 00:13:48.120]  一個領導
[00:13:48.120 --> 00:13:49.560]  就有人跟從他
[00:13:49.560 --> 00:13:52.040]  但是另外一個教位
[00:13:52.040 --> 00:13:54.800]  是有聖經根據基礎的
[00:13:54.800 --> 00:13:58.480]  剛才那個是一些傳統
[00:13:58.480 --> 00:13:59.480]  教會傳統
[00:13:59.480 --> 00:14:00.880]  是真還是假
[00:14:00.880 --> 00:14:02.440]  其實真的很難去決定的
[00:14:02.440 --> 00:14:07.640]  不過學者就會將他拉到尼哥拉派的觀點
[00:14:07.640 --> 00:14:09.800]  但是另外一個比較真的是什麼
[00:14:09.800 --> 00:14:11.080]  就是在聖經裡面我們看
[00:14:11.080 --> 00:14:13.080]  教會有尼哥拉派的存在
[00:14:13.080 --> 00:14:16.200]  這個派在啟示錄第二章十五節
[00:14:16.200 --> 00:14:18.200]  回到啟示錄第二章十五節
[00:14:18.200 --> 00:14:20.000]  再被提及到
[00:14:20.000 --> 00:14:21.520]  而這個派的問題
[00:14:21.520 --> 00:14:24.920]  就是正在啟示錄第二章十四節所講的
[00:14:24.920 --> 00:14:28.600]  是好像舊約中巴蘭的教訓相同
[00:14:28.600 --> 00:14:29.680]  換言之
[00:14:29.680 --> 00:14:32.840]  尼哥拉派其實就是在新約時代的
[00:14:32.840 --> 00:14:35.880]  在啟示錄所講的時候
[00:14:35.880 --> 00:14:37.880]  就是七教會的時代出現的
[00:14:37.880 --> 00:14:40.480]  但是這個尼哥拉派究竟是什麼呢?
[00:14:40.480 --> 00:14:43.400]  啟示錄的作者他就告訴我們
[00:14:43.400 --> 00:14:44.560]  其實他們
[00:14:44.560 --> 00:14:47.920]  因為第二章十四、十五節很清楚講的
[00:14:47.920 --> 00:14:50.400]  這個是聖經很清楚講的東西
[00:14:50.400 --> 00:14:51.200]  就是說什麼
[00:14:51.200 --> 00:14:53.760]  他們當中就好像在舊約裡面
[00:14:53.760 --> 00:14:55.280]  巴蘭的教訓一樣
[00:14:55.280 --> 00:14:55.760]  好了
[00:14:55.760 --> 00:14:56.520]  那麼我們要問
[00:14:56.520 --> 00:14:58.280]  巴蘭是什麼呢?
[00:14:58.280 --> 00:15:01.360]  我給了很多經文給大家
[00:15:01.360 --> 00:15:04.320]  就是由文述的二十五章一至五節
[00:15:04.320 --> 00:15:05.960]  三十一章八節十六節
[00:15:05.960 --> 00:15:07.760]  以及史壇傳十五章那裡
[00:15:07.760 --> 00:15:10.080]  我不詳細去跟大家分析
[00:15:10.080 --> 00:15:12.040]  巴蘭的教訓
[00:15:12.040 --> 00:15:13.520]  但是重點是什麼呢?
[00:15:13.520 --> 00:15:16.520]  其實巴蘭是一個非猶太人
[00:15:16.520 --> 00:15:17.600]  非以色列人
[00:15:17.600 --> 00:15:18.960]  他不是猶太人
[00:15:18.960 --> 00:15:21.880]  但是當時的一些外族
[00:15:21.880 --> 00:15:22.960]  在舊約裡面
[00:15:22.960 --> 00:15:26.360]  當時的外族裡面的一些他們的先知
[00:15:26.360 --> 00:15:30.040]  外邦人一樣有他們的信仰的
[00:15:30.040 --> 00:15:32.000]  他們一樣會拜偶像
[00:15:32.000 --> 00:15:33.400]  有他們自己的神的
[00:15:33.400 --> 00:15:34.920]  他是其中一個先知
[00:15:34.920 --> 00:15:39.200]  而當時他就是貪錢貪財
[00:15:39.200 --> 00:15:43.200]  以致他好像一個先知那樣
[00:15:43.200 --> 00:15:47.840]  向這些以色列人講出一些咒詛的話
[00:15:48.040 --> 00:15:50.600]  但是他起初他都不願意去做的
[00:15:50.600 --> 00:15:52.400]  起初他仍然不願意去做
[00:15:52.400 --> 00:15:55.120]  但是後來他因為貪財的緣故
[00:15:55.120 --> 00:15:57.400]  他就去攻擊以色列人
[00:15:57.400 --> 00:16:00.080]  他用什麼方法去攻擊以色列人呢?
[00:16:00.080 --> 00:16:02.840]  我們看一下
[00:16:02.840 --> 00:16:04.560]  就是在文述的第二十五章第一節
[00:16:04.560 --> 00:16:07.080]  他說以色列人住在這個集庭這個地方
