
[00:00:00.000 --> 00:00:02.000]  今天是聖誕的前夕
[00:02:20.960 --> 00:02:26.200]  甚至日後還認識了星相
[00:02:26.200 --> 00:02:30.000]  以致這個名字慢慢變差了
[00:02:30.000 --> 00:02:31.680]  變成了英文的名字
[00:02:31.680 --> 00:02:34.920]  有一個英文的字是和Megi很相似
[00:02:34.920 --> 00:02:36.000]  就是Magic
[00:02:36.000 --> 00:02:37.680]  變成了巫術
[00:02:37.680 --> 00:02:40.880]  變成了魔術
[00:02:40.880 --> 00:02:45.320]  其實Megi這群人和中國都有淵源
[00:02:45.320 --> 00:02:46.880]  根據Victor Mayer
[00:02:46.880 --> 00:02:49.320]  是一個考古學家
[00:02:49.320 --> 00:02:53.640]  也是對中國文字很有認識的一個學者
[00:02:53.640 --> 00:02:55.160]  根據他的調查
[00:02:55.160 --> 00:03:00.400]  他說這群Megi在商朝的時候來到中國
[00:03:00.400 --> 00:03:02.160]  而影響到中國人
[00:03:02.160 --> 00:03:05.960]  所以中文字裏面有一個巫字
[00:03:05.960 --> 00:03:09.760]  就是「除卻巫山不見雲」的巫字
[00:03:09.760 --> 00:03:14.320]  就是「巫師巫婆巫術」的巫字
[00:03:14.320 --> 00:03:16.960]  我們知道這個巫字在國語裏讀甚麼
[00:03:16.960 --> 00:03:20.400]  就是「巫」「巫術」
[00:03:20.400 --> 00:03:22.400]  但是廣東話就讀「巫」
[00:03:22.400 --> 00:03:25.600]  「巫」和「Megi」的音很相似
[00:03:25.600 --> 00:03:27.360]  大家看M字頭
[00:03:27.360 --> 00:03:30.640]  那為甚麼國語會讀「巫」呢
[00:03:30.640 --> 00:03:32.880]  原來你們知不知道
[00:03:32.880 --> 00:03:34.800]  中文的言語當中
[00:03:34.800 --> 00:03:41.760]  以廣東話是最接近最古老的言語
[00:03:41.760 --> 00:03:43.680]  國語也不是接近最古老
[00:03:43.680 --> 00:03:45.040]  而是粵語
[00:03:45.040 --> 00:03:48.960]  很可惜現在越來越少人說廣東話
[00:03:48.960 --> 00:03:50.720]  是很可惜的
[00:03:50.720 --> 00:03:54.880]  因為我們見到廣東話真的很寶貴
[00:03:54.880 --> 00:04:00.080]  能夠保存著原來的發音
[00:04:00.080 --> 00:04:02.480]  這群Megi經過了巴比倫
[00:04:02.480 --> 00:04:06.800]  經過了米代 波斯 希臘和羅馬
[00:04:06.800 --> 00:04:10.480]  去到新約的時候他們仍然存在
[00:04:10.480 --> 00:04:11.920]  記不記得在新約
[00:04:11.920 --> 00:04:13.760]  在《使徒行傳》第八章
[00:04:13.760 --> 00:04:16.160]  有一個叫西門的人
[00:04:16.160 --> 00:04:19.840]  這個西門的人是行邪術的
[00:04:19.840 --> 00:04:22.080]  如果你看看原文的希臘文
[00:04:22.080 --> 00:04:24.640]  你會知道他原來是一個Megi
[00:04:24.640 --> 00:04:26.320]  是一個博士
[00:04:26.320 --> 00:04:28.800]  去到希伯來斯
[00:04:28.800 --> 00:04:30.160]  我剛才不是說希伯來斯
[00:04:30.160 --> 00:04:32.000]  應該是《使徒行傳》第八章
[00:04:32.000 --> 00:04:34.640]  去到《使徒行傳》第十三章
[00:04:34.640 --> 00:04:38.080]  我們見到有一個叫巴耶蘇
[00:04:38.080 --> 00:04:41.120]  這個巴耶蘇的人也是一個Megi
[00:04:41.120 --> 00:04:44.320]  也是所謂的博士
[00:04:44.320 --> 00:04:47.200]  所以我們見到東方博士
[00:04:47.200 --> 00:04:53.280]  其實就是這群尼布格尼撒身邊的智者
[00:04:53.280 --> 00:04:56.480]  和巴耶蘇很有淵源
[00:04:56.480 --> 00:04:58.720]  其實對東方博士來說
[00:04:58.720 --> 00:05:01.360]  有很多人有很多誤解
[00:05:01.360 --> 00:05:04.720]  很多時候我們唱聖詩都會唱什麼
[00:05:04.720 --> 00:05:08.000]  「三博士從東方來到」
[00:05:08.000 --> 00:05:09.840]  其實聖經有沒有告訴我們
[00:05:09.840 --> 00:05:12.000]  「三博士從東方來到」
[00:05:12.000 --> 00:05:13.680]  沒有說到
[00:05:13.680 --> 00:05:16.880]  但是為什麼人們會說「三博士從東方來到」
[00:05:16.880 --> 00:05:19.360]  因為我們知道有三份禮物
[00:05:19.360 --> 00:05:22.480]  是黃金、乳香和抹藥
[00:05:22.480 --> 00:05:24.160]  既然有三份禮物
[00:05:24.160 --> 00:05:26.000]  很夠想像力
[00:05:26.000 --> 00:05:28.880]  當然人們想可能有三個博士
[00:05:28.880 --> 00:05:31.600]  但是也很可能有一大群的博士
[00:05:31.600 --> 00:05:34.800]  只是獻上了三樣的禮物
[00:05:34.800 --> 00:05:37.200]  可能也真的有三個博士
[00:05:37.200 --> 00:05:38.960]  我不知道
[00:05:38.960 --> 00:05:42.160]  但是在歐洲的大教堂裡面
[00:05:42.160 --> 00:05:44.480]  真的有三具屍體
[00:05:44.480 --> 00:05:46.000]  而根據他們來說
[00:05:46.000 --> 00:05:50.320]  這三具屍體就是屬於當時的三位博士
[00:05:50.320 --> 00:05:52.240]  還幫他們起了名字
[00:05:52.240 --> 00:05:54.080]  三個人都有名字
[00:05:54.080 --> 00:05:55.600]  這個是不是真的是不是假
[00:05:55.600 --> 00:05:56.880]  我不知道
[00:05:56.880 --> 00:06:02.720]  相信其實都不多次會有真相
[00:06:02.720 --> 00:06:05.040]  我們經文界讀到博士
[00:06:05.040 --> 00:06:06.400]  剛才看到什麼
[00:06:06.400 --> 00:06:08.240]  看到有一顆星
[00:06:08.240 --> 00:06:13.040]  一顆星帶領他們去找耶穌基督的英雄
[00:06:13.040 --> 00:06:14.800]  在這裡買了福音二章二節
[00:06:14.800 --> 00:06:16.160]  剛才已經讀了
[00:06:16.160 --> 00:06:20.720]  「博士問:那生下來作猶太人之王的在那裡
[00:06:20.720 --> 00:06:23.680]  我們就在東方看見他的星
[00:06:23.680 --> 00:06:25.200]  特來拜他」
[00:06:25.200 --> 00:06:26.800]  他們看到有一顆星
[00:06:26.800 --> 00:06:30.480]  就跟著這顆星來拜耶穌基督
[00:06:30.480 --> 00:06:33.040]  有很多人有很多是解經家的話
[00:06:33.040 --> 00:06:35.920]  這顆星一定是Supernova
[00:06:35.920 --> 00:06:38.400]  Supernova是很光的星
[00:06:38.400 --> 00:06:41.040]  中文叫做超新星
[00:06:41.040 --> 00:06:44.880]  但是如果我們注意到這顆星是會行走的
[00:06:44.880 --> 00:06:47.680]  不是說在天空站著
[00:06:47.680 --> 00:06:51.120]  而是一直行走帶領這班博士
[00:06:51.120 --> 00:06:54.880]  所以我可以告訴你不是Supernova
[00:06:54.880 --> 00:06:57.200]  說到這顆星會行走
[00:06:57.200 --> 00:07:00.000]  有很多人說會是流星
[00:07:00.000 --> 00:07:05.040]  流星還不是跟著它來走
[00:07:05.040 --> 00:07:08.560]  但是一般的流星是很快的
[00:07:08.560 --> 00:07:11.280]  一眨眼就不見了
[00:07:11.280 --> 00:07:13.600]  那班博士能夠跟著來走
[00:07:13.600 --> 00:07:15.760]  當然就不是流星了
[00:07:15.760 --> 00:07:17.200]  我們看看經文
[00:07:17.200 --> 00:07:19.600]  在馬太福音二章九節說什麼
[00:07:19.600 --> 00:07:22.640]  「在東方所看見的那星
[00:07:22.640 --> 00:07:25.120]  忽然在他們前頭行
[00:07:25.120 --> 00:07:30.080]  直行到小孩子的地方就在上頭停住了」
[00:07:30.080 --> 00:07:33.040]  這顆星不僅會行走
[00:07:33.040 --> 00:07:38.080]  去到耶穌基督的所在地會停在那裡
[00:07:38.080 --> 00:07:40.480]  你想一下這顆是什麼星
[00:07:40.480 --> 00:07:43.840]  我相信不是天上的星
[00:07:43.840 --> 00:07:46.000]  我相信這顆星是什麼
[00:07:46.000 --> 00:07:49.040]  其實就是神的榮光
[00:07:49.040 --> 00:07:54.400]  在聖經裡面神的榮光叫做Shekinah
[00:07:54.400 --> 00:07:56.640]  是神的榮耀是神的光
[00:07:56.640 --> 00:08:02.800]  這個和以色列人在曠野被神的榮耀帶領
[00:08:02.800 --> 00:08:06.320]  我們知道是被火柱和雲柱帶領
[00:08:06.320 --> 00:08:07.520]  是一模一樣
[00:08:07.520 --> 00:08:10.560]  是神的榮耀來帶領他們
[00:08:10.560 --> 00:08:15.040]  當所羅門王建好聖殿之後
[00:08:15.040 --> 00:08:20.000]  聖經告訴我們神的榮光落在這個聖殿裡
[00:08:20.000 --> 00:08:24.000]  他進入了至聖所裡面
[00:08:24.000 --> 00:08:29.680]  在巴比倫周圍要攻打耶路撒冷的時候
[00:08:29.680 --> 00:08:31.760]  以西傑先知告訴我們
[00:08:31.760 --> 00:08:34.560]  在以西傑書第十章
[00:08:34.560 --> 00:08:36.960]  說神的榮耀 神的榮光
[00:08:36.960 --> 00:08:40.320]  一步一步離開了這個聖殿
[00:08:40.320 --> 00:08:43.760]  還好像是依依不捨地離開
[00:08:43.760 --> 00:08:48.240]  他說這個榮光是去到門檻的上方
[00:08:48.240 --> 00:08:50.080]  然後停留了一點時間
[00:08:50.080 --> 00:08:53.040]  就去了城門的東面
[00:08:53.040 --> 00:08:55.600]  由東面的城門出去了
[00:08:55.600 --> 00:09:02.160]  接著去到聖殿東面的一座山上就不見了
[00:09:02.160 --> 00:09:05.680]  在聖殿東面的山是甚麼山
[00:09:05.680 --> 00:09:07.360]  是橄欖山
[00:09:07.360 --> 00:09:10.160]  上了橄欖山之後就不見了
[00:09:10.160 --> 00:09:13.440]  這是以西傑先知告訴我們
[00:09:13.440 --> 00:09:16.880]  我們說但爾利書時也說過
[00:09:16.880 --> 00:09:21.200]  但爾利書是有關外邦人的日期
[00:09:21.200 --> 00:09:26.240]  外邦人的日期就是神將以色列人暫時放在一邊
[00:09:26.240 --> 00:09:31.680]  容許外邦人來管理以色列人
[00:09:31.680 --> 00:09:38.400]  當巴比倫快要攻打耶路撒冷之前
[00:09:38.400 --> 00:09:41.040]  神的榮耀離開了
[00:09:41.040 --> 00:09:42.960]  神的榮耀去了東面
[00:09:42.960 --> 00:09:45.840]  由城門的東面出去了
[00:09:45.840 --> 00:09:48.480]  今天的經文我們看到
[00:09:48.480 --> 00:09:54.400]  神的榮耀帶領博士從哪裏回到耶路撒冷
[00:09:54.400 --> 00:09:56.080]  在東面
[00:09:56.080 --> 00:09:58.720]  他們是東面來的博士
[00:09:58.720 --> 00:10:01.920]  東方的博士
[00:10:01.920 --> 00:10:06.160]  但你有沒有留意到聖經真的非常一致
[00:10:06.160 --> 00:10:09.600]  無論你是新約還是舊約
[00:10:09.600 --> 00:10:10.880]  為甚麼會這麼一致
[00:10:10.880 --> 00:10:16.320]  因為有一位聖靈在六十六部書四十多位作者的後面
[00:10:16.320 --> 00:10:21.920]  有一位神密使給作者寫出來
[00:10:21.920 --> 00:10:29.120]  有很多人在聖誕節都很渴望慶祝聖誕
[00:10:29.120 --> 00:10:31.920]  可能是希望有份好的禮物
[00:10:31.920 --> 00:10:36.240]  亦有些人很大方地喜歡送禮物
[00:10:36.240 --> 00:10:39.920]  亦可能有人想有好的聖誕大餐
[00:10:39.920 --> 00:10:42.720]  他們喜歡慶祝聖誕
[00:10:42.720 --> 00:10:47.440]  但不是很多人喜歡敬拜耶穌基督
[00:10:47.440 --> 00:10:53.280]  如果你注意現在聖誕的氣氛是越來越沒有了
[00:10:53.280 --> 00:10:58.720]  一般的佈置都不喜歡有耶穌基督、馬槽這些佈置
[00:10:58.720 --> 00:11:00.960]  一般的人都希望將耶穌基督
[00:11:00.960 --> 00:11:04.080]  將聖誕這個名字完全拿走
[00:11:04.080 --> 00:11:07.040]  他們見到你寧願說「聖誕快樂」
[00:11:07.040 --> 00:11:09.120]  他們不會說「聖誕快樂」
[00:11:09.120 --> 00:11:13.680]  就是他們不願意敬拜我們這位王
[00:11:13.680 --> 00:11:18.240]  但有沒有見到這些東方的博士
[00:11:18.240 --> 00:11:19.520]  他們怎樣呢
[00:11:19.520 --> 00:11:26.560]  不辭勞苦地由巴比倫來朝見耶穌基督
[00:11:26.560 --> 00:11:32.000]  你知不知道由巴比倫到耶路撒冷
[00:11:32.000 --> 00:11:34.720]  有三百多里的路
[00:11:34.720 --> 00:11:39.120]  就好像我們去三藩市的一半路程
[00:11:39.120 --> 00:11:42.640]  我們知道當中今天有很多人去了三藩市
[00:11:42.640 --> 00:11:48.800]  彭長老、Elaine、Julie和她媽媽都去了三藩市
[00:11:48.800 --> 00:11:51.760]  一半的路三百多里
[00:11:51.760 --> 00:11:54.000]  不是坐汽車
[00:11:54.000 --> 00:11:56.720]  不是有冷氣、暖氣的汽車
[00:11:56.720 --> 00:11:59.360]  是騎著駱駝
[00:11:59.360 --> 00:12:01.920]  不知道是騎著馬 聖經沒有說
[00:12:01.920 --> 00:12:06.960]  不知道是騎駱駝還是騎馬來朝見耶穌基督
[00:12:06.960 --> 00:12:12.080]  是有代價的
[00:12:12.080 --> 00:12:17.600]  他們不辭勞苦風雨不改地來敬拜這位王
[00:12:17.600 --> 00:12:21.760]  跟我們今時今日很多基督徒的敬拜是很不同的
[00:12:21.760 --> 00:12:24.480]  態度是完全不同的
[00:12:24.480 --> 00:12:26.000]  今天的敬拜是怎樣的
[00:12:26.000 --> 00:12:29.520]  「哎呀 我沒空 我不回去敬拜」
[00:12:29.520 --> 00:12:32.880]  「哎呀 今天的天氣不好 我不去敬拜」
[00:12:32.880 --> 00:12:37.280]  我們南加州已經很幸福
[00:12:37.280 --> 00:12:38.880]  沒有下雨
[00:12:38.880 --> 00:12:43.040]  有時很多地方很多不同的州都有雨
[00:12:43.040 --> 00:12:44.480]  我們已經沒有雨
[00:12:44.480 --> 00:12:47.040]  可能太冷太熱又不回來敬拜
[00:12:47.040 --> 00:12:52.160]  可能說不舒服頭暈眼花又不回來敬拜
[00:12:52.160 --> 00:12:54.240]  我們看看有一節經文
[00:12:54.240 --> 00:13:01.360]  是耶利米蘇第29章第13節說甚麼
[00:13:01.360 --> 00:13:03.920]  耶利米蘇第29章第13節說
[00:13:03.920 --> 00:13:09.760]  「你們尋求我 若專心尋求我 就必尋見」
[00:13:09.760 --> 00:13:13.200]  如果我們能夠專心尋求主
[00:13:13.200 --> 00:13:16.080]  神一定會讓我們尋求得到
[00:13:16.080 --> 00:13:20.160]  願神憐憫我們一個不專一敬拜祂的心
[00:13:20.160 --> 00:13:22.240]  不專一尋求祂的心
[00:13:22.240 --> 00:13:26.640]  很多時今天基督徒的敬拜就是可有可無
[00:13:26.640 --> 00:13:28.480]  很多基督徒的敬拜就是
[00:13:28.480 --> 00:13:30.400]  今天喜歡來敬拜就敬拜
[00:13:30.400 --> 00:13:33.760]  今天不喜歡來敬拜就不來敬拜
[00:13:33.760 --> 00:13:42.080]  我今天的信息叫做「尋求和獻上」
[00:13:42.080 --> 00:13:43.840]  我先說尋求
[00:13:43.840 --> 00:13:46.480]  尋求有三點
[00:13:46.480 --> 00:13:50.240]  第一點 尋求有聖靈的感動
[00:13:50.240 --> 00:13:52.720]  在《馬太福音》二章一節說
[00:13:52.720 --> 00:13:54.400]  當希律王時
[00:13:54.400 --> 00:13:57.760]  耶穌身在猶太的伯尼痕
[00:13:57.760 --> 00:14:03.360]  有幾位博士從東方來到耶路撒冷
[00:14:03.360 --> 00:14:08.560]  我們看到博士之所以來到尋求聖嬰
[00:14:08.560 --> 00:14:12.160]  我們之所以能夠尋求到神
[00:14:12.160 --> 00:14:14.480]  完全是聖靈的工作
[00:14:14.480 --> 00:14:17.520]  不是因為我們做了甚麼
[00:14:17.520 --> 00:14:21.600]  在《羅馬書》三章十至十二節說甚麼
[00:14:21.600 --> 00:14:23.680]  就如經上所記
[00:14:23.680 --> 00:14:26.800]  沒有二人 連一個也沒有
[00:14:26.800 --> 00:14:30.720]  沒有明白的也 沒有尋求神的
[00:14:30.720 --> 00:14:34.480]  都是偏離正路 一同變為無有
[00:14:34.480 --> 00:14:38.400]  沒有行善的 連一個也沒有
[00:14:38.400 --> 00:14:40.640]  我們看到每一個人
[00:14:40.640 --> 00:14:42.800]  我們都不會去尋求神
[00:14:42.800 --> 00:14:44.240]  我們去尋求神
[00:14:44.240 --> 00:14:47.200]  因為是神先來尋求我們
[00:14:47.200 --> 00:14:48.400]  我們去愛神
[00:14:48.400 --> 00:14:51.360]  是因為神先愛我們
[00:14:51.360 --> 00:14:55.040]  博士之所以能夠來到耶穌基督面前
[00:14:55.040 --> 00:14:56.640]  敬拜耶穌基督
[00:14:56.640 --> 00:14:58.880]  是因為神將敬拜他的心
[00:14:58.880 --> 00:15:01.440]  放在博士的心裏
[00:15:01.440 --> 00:15:04.240]  我們之所以會回來敬拜神
[00:15:04.240 --> 00:15:06.640]  是因為神將敬拜他的心
[00:15:06.640 --> 00:15:09.680]  放在我們的心中來敬拜他
[00:15:09.680 --> 00:15:14.480]  否則我們不會自動自覺地來敬拜神
[00:15:14.480 --> 00:15:17.120]  在《約翰福音》四章二十三節說
[00:15:17.120 --> 00:15:21.760]  「時後將到 如今就是了
[00:15:21.760 --> 00:15:26.320]  真正拜父的要用心靈誠實拜他
[00:15:26.320 --> 00:15:29.680]  因為父要這樣的人拜他」
[00:15:29.680 --> 00:15:32.560]  為什麼神來尋求人敬拜他
[00:15:32.560 --> 00:15:35.760]  剛才師哥William幫我們選的師弟說
[00:15:35.760 --> 00:15:37.200]  神來尋求我們
[00:15:37.200 --> 00:15:40.560]  為什麼神要尋求我們
[00:15:40.560 --> 00:15:44.800]  他要人以心靈誠實來敬拜他
[00:15:44.800 --> 00:15:49.040]  這就是《約翰福音》四章二十三節告訴我們
[00:15:49.040 --> 00:15:53.120]  「父要這樣的人敬拜他」
[00:15:53.120 --> 00:15:55.440]  有很多弟兄姊妹可能說
[00:15:55.440 --> 00:15:57.680]  我已經尋求到了
[00:15:57.680 --> 00:15:59.840]  我已經找到了
[00:15:59.840 --> 00:16:02.960]  我已經成為了基督徒了
[00:16:02.960 --> 00:16:05.520]  我還需要尋求嗎?
[00:16:05.520 --> 00:16:07.440]  當然需要尋求
[00:16:07.440 --> 00:16:11.760]  我們每個人都需要繼續以心靈誠實
[00:16:11.760 --> 00:16:13.600]  來敬拜我們這位神
[00:16:13.600 --> 00:16:19.600]  這就是《約翰福音》四章二十三節告訴我們
[00:16:19.600 --> 00:16:23.440]  我們要用心靈誠實來敬拜他
[00:16:23.440 --> 00:16:27.040]  《約翰福音》十四章二十六節也說
[00:16:27.040 --> 00:16:30.480]  「保衛斯就是負因我的名
[00:16:30.480 --> 00:16:32.960]  所要差來的聖靈
[00:16:32.960 --> 00:16:36.000]  他要將一切的事指教你們
[00:16:36.000 --> 00:16:38.480]  並且要叫你們想起
[00:16:38.480 --> 00:16:42.080]  我對你們所說的一切話
[00:16:42.080 --> 00:16:45.040]  神將他的靈放在我們每個人裏面
[00:16:45.040 --> 00:16:47.120]  每一個信徒裏面
[00:16:47.120 --> 00:16:49.040]  會提醒我們
[00:16:49.040 --> 00:16:51.040]  會教導我們
[00:16:51.040 --> 00:16:54.640]  當我們沒有心去敬拜神的時候
[00:16:54.640 --> 00:16:56.400]  聖靈會感動我們
[00:16:56.400 --> 00:16:58.720]  聖靈會責備我們
[00:16:58.720 --> 00:17:02.000]  因為我們有聖靈在我們裏面
[00:17:02.000 --> 00:17:03.520]  但你可能說
[00:17:03.520 --> 00:17:04.960]  沒有啊
[00:17:04.960 --> 00:17:07.200]  我不去敬拜神
[00:17:07.200 --> 00:17:09.120]  我不去尋求神
[00:17:09.120 --> 00:17:14.560]  聖靈一點感動一點責備也沒有
[00:17:14.560 --> 00:17:16.720]  如果我們是基督徒
[00:17:16.720 --> 00:17:18.480]  我們不去敬拜神
[00:17:18.480 --> 00:17:20.480]  不去專一地敬拜神
[00:17:20.480 --> 00:17:22.800]  如果沒有責備的話
[00:17:22.800 --> 00:17:24.960]  有兩個原因
[00:17:24.960 --> 00:17:28.960]  一個原因就是我們沒有神的靈在我們裏面
[00:17:28.960 --> 00:17:31.360]  聖經說我們每個基督徒
[00:17:31.360 --> 00:17:34.560]  都有神的靈在我們裏面
[00:17:34.560 --> 00:17:36.000]  所以第一點
[00:17:36.000 --> 00:17:38.560]  如果是基督徒就一定會有
[00:17:38.560 --> 00:17:40.560]  真正的基督徒一定會有
[00:17:40.560 --> 00:17:42.320]  但如果真正的基督徒
[00:17:42.320 --> 00:17:44.320]  為甚麼也沒有感動
[00:17:44.320 --> 00:17:47.760]  可能是聖靈被我們消滅了
[00:17:47.760 --> 00:17:49.120]  聖經裏面有說
[00:17:49.120 --> 00:17:52.320]  聖靈可以被我們消滅
[00:17:52.320 --> 00:17:54.320]  甚麼叫消滅聖靈
[00:17:54.320 --> 00:17:57.200]  就是當聖靈不斷地責備
[00:17:57.200 --> 00:17:58.960]  提醒我們那件事
[00:17:58.960 --> 00:18:00.960]  我們不去理會
[00:18:00.960 --> 00:18:04.320]  慢慢就麻木了
[00:18:04.320 --> 00:18:06.880]  麻木了之後你就好像聽不到一樣
[00:18:06.880 --> 00:18:10.240]  所以可能就是完全不覺得一樣
[00:18:10.240 --> 00:18:15.280]  有些像我們買一個新的鬧鐘回家
[00:18:15.280 --> 00:18:17.840]  一個新的鬧鐘放在床頭
[00:18:17.840 --> 00:18:20.640]  第二天早上一鬧就醒了
[00:18:20.640 --> 00:18:23.520]  因為不習慣聽到這個聲音
[00:18:23.520 --> 00:18:25.360]  但慢慢聽多了
[00:18:25.360 --> 00:18:29.360]  有很多人的鬧鐘不停地在鬧
[00:18:29.360 --> 00:18:31.840]  但他仍然在睡覺
[00:18:31.840 --> 00:18:33.040]  睡得很舒服
[00:18:33.040 --> 00:18:34.720]  好像完全聽不到一樣
[00:18:34.720 --> 00:18:38.400]  有些可能被枕頭蓋住了
[00:18:38.400 --> 00:18:40.560]  有些像聖靈的消滅
[00:18:40.560 --> 00:18:42.720]  就是當我們聽到慣了
[00:18:42.720 --> 00:18:44.800]  不再當一回事
[00:18:44.800 --> 00:18:47.920]  我們之所以能夠專心敬拜神
[00:18:47.920 --> 00:18:52.000]  第一點是有聖靈的感動
[00:18:52.000 --> 00:18:56.400]  第二點是有聖經的啟示
[00:18:56.400 --> 00:18:59.360]  《馬太福音》二章四至五節
[00:18:59.360 --> 00:19:03.920]  說希律王召了祭司長和民間的民事
[00:19:03.920 --> 00:19:06.880]  來問他們說基督當生在何處
[00:19:06.880 --> 00:19:08.480]  他們回答說
[00:19:08.480 --> 00:19:10.640]  在猶太的伯利恆
[00:19:10.640 --> 00:19:14.320]  因為有先知記著說
[00:19:14.320 --> 00:19:17.280]  希律走去問祭司長和民事
[00:19:17.280 --> 00:19:19.440]  耶穌基督在哪裡出生
[00:19:19.440 --> 00:19:20.560]  他們答得出的
[00:19:20.560 --> 00:19:21.840]  在伯利恆
[00:19:21.840 --> 00:19:22.960]  還怎麼說
[00:19:22.960 --> 00:19:25.840]  還說先知有記載說
[00:19:25.840 --> 00:19:29.520]  其實這節經文是出自尼加書五章二節
[00:19:29.520 --> 00:19:30.960]  尼加書五章二節說
[00:19:30.960 --> 00:19:33.200]  伯利恆以法他亞
[00:19:33.200 --> 00:19:35.680]  你在猶大諸城中為小
[00:19:35.680 --> 00:19:38.640]  將來必有一位從你那裡出來
[00:19:38.640 --> 00:19:41.520]  在以色列中為我作掌權的
[00:19:41.520 --> 00:19:47.600]  他的根源從近古從太初就有
[00:19:47.600 --> 00:19:51.520]  聖經裡面有很多很多關於耶穌基督的預言
[00:19:51.520 --> 00:19:55.920]  我們在讀《但以理書》就知道是充滿預言
[00:19:55.920 --> 00:19:58.080]  尤其是《但以理書》第九章
[00:19:58.080 --> 00:20:00.320]  對耶穌基督第一次的來臨
[00:20:00.320 --> 00:20:05.520]  甚至他來臨的日子都非常準確
[00:20:05.520 --> 00:20:07.840]  令人驚訝
[00:20:07.840 --> 00:20:14.480]  明年會跟大家說《但以理書》第九章
[00:20:14.480 --> 00:20:16.480]  你說這些博士
[00:20:16.480 --> 00:20:19.760]  剛才才說他們是米代人
[00:20:19.760 --> 00:20:22.080]  外邦人
[00:20:22.080 --> 00:20:24.400]  他們怎麼會有神的話語
[00:20:24.400 --> 00:20:25.440]  他們怎麼知道
[00:20:25.440 --> 00:20:28.000]  怎麼會來敬拜耶穌基督
[00:20:28.000 --> 00:20:29.840]  有沒有想過
[00:20:29.840 --> 00:20:32.880]  有一個「但以理」記不記得
[00:20:32.880 --> 00:20:36.000]  在《但以理書》第四章九節
[00:20:36.000 --> 00:20:37.280]  經文說什麼
[00:20:37.280 --> 00:20:41.440]  說術士的領袖「伯提沙薩」
[00:20:41.440 --> 00:20:44.880]  記不記得「伯提沙薩」是誰
[00:20:44.880 --> 00:20:48.000]  「伯提沙薩」其實就是「但以理」
[00:20:48.000 --> 00:20:53.920]  是「但以理」的迦納底文的名字
