
[00:00:00.000 --> 00:00:03.400]  主持人:各位弟兄姊妹朋友們早安
[00:06:34.760 --> 00:06:36.960]  我要娶你為妻
[00:06:36.960 --> 00:06:38.640]  聖經上面講得很有意思
[00:06:38.640 --> 00:06:41.120]  亞比該就俯伏在地說
[00:06:41.120 --> 00:06:44.360]  情願做卑女替主人洗腳
[00:06:44.360 --> 00:06:48.680]  就帶了五個使女一起去投靠了大衛
[00:06:48.680 --> 00:06:51.880]  成為大衛的妻
[00:06:51.880 --> 00:06:54.280]  算是第二個
[00:06:54.280 --> 00:06:56.160]  算是大衛的第二個太太
[00:06:56.160 --> 00:06:58.880]  第一個是米賈
[00:06:58.880 --> 00:07:02.600]  那麼這就是這樣子一個事情
[00:07:02.600 --> 00:07:04.200]  那麼這個事情
[00:07:04.200 --> 00:07:05.000]  這個我們講一下
[00:07:05.000 --> 00:07:06.960]  我們那天卑鄰小組
[00:07:06.960 --> 00:07:09.560]  我們查經
[00:07:09.560 --> 00:07:10.640]  你看到沒有
[00:07:10.640 --> 00:07:11.960]  滿堂都是
[00:07:11.960 --> 00:07:13.800]  而且是全世界各地都有
[00:07:13.800 --> 00:07:15.280]  廣州的
[00:07:15.280 --> 00:07:17.080]  香港的
[00:07:17.080 --> 00:07:19.080]  還有四川的
[00:07:19.080 --> 00:07:20.920]  我們在網上面
[00:07:20.920 --> 00:07:22.640]  在查經
[00:07:22.640 --> 00:07:23.840]  感謝神
[00:07:23.840 --> 00:07:24.360]  同樣的
[00:07:24.360 --> 00:07:27.520]  我們那天雷頓也拍了照
[00:07:27.520 --> 00:07:30.480]  等哈雷諾亞斯的
[00:07:30.480 --> 00:07:32.080]  好的
[00:07:32.080 --> 00:07:34.400]  那麼我們來講第一點呢
[00:07:34.400 --> 00:07:38.280]  就是大衛拿巴跟亞比該
[00:07:38.280 --> 00:07:39.680]  大衛這個人呢
[00:07:39.680 --> 00:07:42.880]  我們講這三個人
[00:07:42.880 --> 00:07:46.760]  大衛他是在祖前第十個世紀
[00:07:46.760 --> 00:07:50.720]  就是大概耶穌誕生前一千年左右的時候
[00:07:50.720 --> 00:07:53.160]  他是以色列的第二任的王
[00:07:53.160 --> 00:07:55.840]  第一任是誰啊
[00:07:55.840 --> 00:07:58.160]  掃羅
[00:07:58.160 --> 00:07:58.920]  所以呢
[00:07:58.920 --> 00:08:01.680]  大衛在位四十年
[00:08:01.680 --> 00:08:03.320]  大衛這個名字呢
[00:08:03.320 --> 00:08:05.840]  就是蒙愛的人
[00:08:05.840 --> 00:08:07.320]  蒙主愛的人
[00:08:07.320 --> 00:08:09.320]  或者是蒙愛者
[00:08:09.320 --> 00:08:11.200]  大衛是一位君王
[00:08:11.200 --> 00:08:12.840]  他是一個戰士
[00:08:12.840 --> 00:08:14.560]  他是一個音樂家
[00:08:14.560 --> 00:08:16.440]  他是一個詩人
[00:08:16.440 --> 00:08:20.520]  而且他專心倚靠仰望神
[00:08:20.520 --> 00:08:22.320]  聖經上面說
[00:08:22.320 --> 00:08:25.320]  他是最合神心意的人
[00:08:25.320 --> 00:08:28.760]  殊不知這個最合神心意的人
[00:08:28.760 --> 00:08:30.520]  其實他的行為
[00:08:30.520 --> 00:08:33.120]  還不見得比我們標準呢
[00:08:33.120 --> 00:08:34.520]  是不是
[00:08:34.520 --> 00:08:36.000]  但是不管怎麼樣
[00:08:36.000 --> 00:08:37.440]  大衛
[00:08:37.440 --> 00:08:39.760]  我們看他的詩篇
[00:08:39.760 --> 00:08:40.960]  他在神的面前
[00:08:40.960 --> 00:08:41.920]  他說
[00:08:41.920 --> 00:08:44.920]  求你用牛蜥草來潔淨我
[00:08:44.920 --> 00:08:47.280]  求你除掉我的一切罪名
[00:08:47.280 --> 00:08:50.280]  在天上除你以外我還能有誰
[00:08:50.280 --> 00:08:53.360]  在地上我也別無依靠
[00:08:53.360 --> 00:08:56.440]  這樣謙卑的一個人
[00:08:56.440 --> 00:09:00.040]  當然是合神心意的人
[00:09:00.040 --> 00:09:03.320]  Naba Nebo
[00:09:03.320 --> 00:09:07.360]  他名字的意思就是魚丸
[00:09:07.360 --> 00:09:09.120]  魚丸人說什麼
[00:09:09.120 --> 00:09:10.920]  沒有神
[00:09:10.920 --> 00:09:13.680]  魚丸人看不起人
[00:09:13.680 --> 00:09:15.200]  敲低人
[00:09:15.200 --> 00:09:21.040]  在這個沙漠二十五章二到三節這裡
[00:09:21.040 --> 00:09:22.800]  我們一起來念
[00:09:22.800 --> 00:09:27.440]  在馬雲一大富戶Naba
[00:09:27.440 --> 00:09:31.280]  有三千綿羊一千山羊
[00:09:31.280 --> 00:09:34.320]  他正在加密剪羊毛
[00:09:34.320 --> 00:09:36.960]  那人是迦勒族的人
[00:09:36.960 --> 00:09:40.040]  他的姬名叫雅比蓋
[00:09:40.040 --> 00:09:43.160]  是聰明俊美的婦人
[00:09:43.160 --> 00:09:46.360]  所以Abigail非常美麗
[00:09:46.360 --> 00:09:48.200]  但是也非常的聰明
[00:09:48.200 --> 00:09:49.880]  也非常的俊美
[00:09:49.880 --> 00:09:52.160]  好像我們在座的姐妹一樣
[00:09:52.160 --> 00:09:54.000]  Hallelujah
[00:09:54.000 --> 00:09:56.800]  但是Naba聖經上面說他這個人
[00:09:56.800 --> 00:10:00.680]  除了魚丸他剛愎兇惡
[00:10:00.680 --> 00:10:02.560]  是一個壞人
[00:10:02.560 --> 00:10:05.720]  那麼我看到這裡有一句話很有意思
[00:10:05.720 --> 00:10:07.600]  他卻是有一個
[00:10:07.600 --> 00:10:11.160]  這樣子的溫柔有智慧的妻子
[00:10:11.160 --> 00:10:12.680]  所以我們做姐妹呢
[00:10:12.680 --> 00:10:14.600]  要引以為戒
[00:10:14.600 --> 00:10:16.200]  要引以為敬
[00:10:16.200 --> 00:10:17.400]  是不是
[00:10:17.400 --> 00:10:19.120]  那這裡又講到一句話說
[00:10:19.120 --> 00:10:21.840]  在馬雲這個地方
[00:10:21.840 --> 00:10:24.440]  我又想到馬雲
[00:10:24.440 --> 00:10:26.640]  阿里巴巴的馬雲
[00:10:26.640 --> 00:10:33.760]  求神讓他生命中的雅比蓋出現
[00:10:33.760 --> 00:10:36.320]  那麼這個是雅比蓋
[00:10:36.320 --> 00:10:37.640]  Abigail
[00:10:37.640 --> 00:10:41.240]  我這個是不是最人不知道
[00:10:41.240 --> 00:10:47.360]  我找了一張好像是畫他的
[00:10:47.360 --> 00:10:48.640]  雅比蓋Abigail
[00:10:48.640 --> 00:10:51.040]  他的名字的意思是說
[00:10:51.040 --> 00:10:53.640]  他是他父親的喜樂
[00:10:53.640 --> 00:10:55.240]  所以Eden
[00:10:55.240 --> 00:10:58.440]  你是你爸爸媽媽的喜樂
[00:10:58.440 --> 00:11:00.960]  I shall call you Abigail from now on
[00:11:03.920 --> 00:11:07.440]  又有一個名字說是喜樂的泉源
[00:11:07.440 --> 00:11:08.240]  Hallelujah
[00:11:08.240 --> 00:11:10.720]  你說跟一個喜樂的泉源在一起
[00:11:10.720 --> 00:11:12.400]  多棒啊
[00:11:12.400 --> 00:11:13.840]  是不是
[00:11:13.840 --> 00:11:16.640]  有些姐妹不好意思這麼講啊
[00:11:16.640 --> 00:11:18.520]  他一天到晚就是哭水啊
[00:11:18.520 --> 00:11:20.280]  他看到你就是你這個做不好
[00:11:20.280 --> 00:11:20.960]  你那個做不好
[00:11:20.960 --> 00:11:22.360]  垃圾怎麼還沒倒
[00:11:22.360 --> 00:11:24.320]  哎呦不是講師母啊
[00:11:24.320 --> 00:11:30.520]  除了他是喜樂的泉源
[00:11:30.520 --> 00:11:33.880]  他還聰明俊美
[00:11:33.880 --> 00:11:34.800]  smart
[00:11:34.800 --> 00:11:35.760]  wisdom
[00:11:35.760 --> 00:11:37.080]  intelligent
[00:11:37.080 --> 00:11:37.960]  而且
[00:11:37.960 --> 00:11:39.600]  beautiful
[00:11:39.600 --> 00:11:40.840]  Hallelujah
[00:11:40.840 --> 00:11:43.440]  他是拿疤的妻子
[00:11:43.440 --> 00:11:46.280]  不好意思說是鮮花插在牛糞上
[00:11:46.280 --> 00:11:48.920]  但是總是如此
[00:11:48.920 --> 00:11:52.800]  而且他是大衛的第二個太太
[00:11:52.800 --> 00:11:57.000]  他替大衛生了一個兒子叫做基利亞
[00:11:57.000 --> 00:11:58.480]  Cherry lab
[00:11:58.480 --> 00:12:03.840]  但是在歷代誌上說他的名字叫Daniel
[00:12:03.840 --> 00:12:05.880]  但以利
[00:12:05.880 --> 00:12:08.400]  但是不是但以禮
[00:12:08.400 --> 00:12:10.080]  他可能英文都是Daniel
[00:12:10.080 --> 00:12:12.640]  但是原文可能不是Daniel
[00:12:12.640 --> 00:12:14.480]  跟Daniel不一樣
[00:12:14.480 --> 00:12:15.880]  跟但以禮不一樣
[00:12:15.880 --> 00:12:17.480]  他是叫做但以利
[00:12:17.480 --> 00:12:18.280]  好的
[00:12:18.280 --> 00:12:20.280]  這三個人呢
[00:12:20.280 --> 00:12:25.040]  就是讓我們學習的一個榜樣
[00:12:25.040 --> 00:12:25.840]  好的
[00:12:25.840 --> 00:12:27.640]  這事情是這樣子的
[00:12:27.640 --> 00:12:31.120]  我們來讀著撒末爾記上二十五章第一節
[00:12:31.120 --> 00:12:32.840]  來請
[00:12:32.840 --> 00:12:34.480]  撒末爾死了
[00:12:34.480 --> 00:12:36.400]  以色列眾人聚集
[00:12:36.400 --> 00:12:38.120]  為他哀哭
[00:12:38.120 --> 00:12:40.440]  將他葬在馬那
[00:12:40.440 --> 00:12:43.720]  他自己的墳墓
[00:12:43.720 --> 00:12:45.760]  以大衛起身
[00:12:45.760 --> 00:12:48.120]  下到巴蘭的曠野
[00:12:48.120 --> 00:12:49.520]  好的
[00:12:49.520 --> 00:12:52.240]  這一句話
[00:12:52.240 --> 00:12:56.480]  就把大衛的當時的現況
[00:12:56.480 --> 00:12:59.320]  說的非常的明白
[00:12:59.320 --> 00:13:01.200]  你知道
[00:13:01.200 --> 00:13:04.720]  大衛是誰高他做君王的
[00:13:04.720 --> 00:13:06.320]  撒末爾
[00:13:06.320 --> 00:13:09.600]  所以一路來
[00:13:09.600 --> 00:13:11.920]  大衛仰望撒末爾
[00:13:11.920 --> 00:13:17.040]  撒末爾是以色列的先知
[00:13:17.040 --> 00:13:19.480]  那麼他高了大衛做君王的
[00:13:19.480 --> 00:13:23.120]  但是大衛足足在希伯倫被高了以後
[00:13:23.120 --> 00:13:25.520]  在希伯倫七年做完
[00:13:25.520 --> 00:13:27.800]  來不到耶路撒冷做王
[00:13:27.800 --> 00:13:29.240]  因為什麼
[00:13:29.240 --> 00:13:31.200]  掃羅追殺他
[00:13:31.200 --> 00:13:33.040]  救王還沒有手
[00:13:33.040 --> 00:13:34.360]  就一直在追殺他
[00:13:34.360 --> 00:13:35.160]  嫉妒他
[00:13:35.160 --> 00:13:37.080]  就是因為大衛有一次
[00:13:37.080 --> 00:13:39.600]  戰勝了哥利亞人
[00:13:39.600 --> 00:13:40.720]  那個哥利亞
[00:13:40.720 --> 00:13:41.800]  是不是
[00:13:41.800 --> 00:13:44.360]  結果大衛回城的時候
[00:13:44.360 --> 00:13:45.360]  老百姓
[00:13:45.360 --> 00:13:46.320]  婦女
[00:13:46.320 --> 00:13:48.640]  沿路歡呼唱說
[00:13:48.640 --> 00:13:50.480]  掃羅殺死千千
[00:13:50.480 --> 00:13:52.520]  大衛殺死萬萬
[00:13:52.520 --> 00:13:53.720]  從此
[00:13:53.720 --> 00:13:56.640]  掃羅就追殺他嫉妒
[00:13:56.640 --> 00:13:58.040]  是不是
[00:13:58.040 --> 00:14:00.680]  所以
[00:14:00.680 --> 00:14:02.440]  大衛的偶像
[00:14:02.440 --> 00:14:03.720]  大衛的安慰
[00:14:03.720 --> 00:14:06.080]  大衛的指導
[00:14:06.080 --> 00:14:08.640]  這下子走了
[00:14:08.640 --> 00:14:14.000]  大衛心裡面失掉了依靠
[00:14:14.000 --> 00:14:16.280]  那麼
[00:14:16.280 --> 00:14:18.240]  他就來到
[00:14:18.240 --> 00:14:19.600]  巴蘭的曠野
[00:14:19.600 --> 00:14:20.960]  其實不是來到
[00:14:20.960 --> 00:14:22.320]  他被追殺
[00:14:22.320 --> 00:14:24.640]  跑到巴蘭的曠野去了
[00:14:24.640 --> 00:14:28.440]  所以表示他非常的窮困潦倒
[00:14:28.440 --> 00:14:29.840]  那個時候
[00:14:29.840 --> 00:14:31.400]  我剛才說了
[00:14:31.400 --> 00:14:33.400]  有六百個
[00:14:33.400 --> 00:14:36.160]  所謂大衛的勇士
[00:14:36.160 --> 00:14:37.200]  其實
[00:14:37.200 --> 00:14:39.120]  聖經上面說是
[00:14:39.120 --> 00:14:40.720]  現在的窘困的
[00:14:40.720 --> 00:14:42.920]  心裡有壓抑的
[00:14:42.920 --> 00:14:45.360]  就是別人不要了
[00:14:45.360 --> 00:14:47.320]  通通跑來偷奔他
[00:14:47.320 --> 00:14:49.960]  想要找口飯吃吧
[00:14:49.960 --> 00:14:51.680]  也沒有關係
[00:14:51.680 --> 00:14:55.400]  我們再一次奉主耶穌基督的名
[00:14:55.400 --> 00:15:00.440]  說求神帶來大衛的勇士
[00:15:00.440 --> 00:15:02.920]  讓這些現在的窘困的
[00:15:02.920 --> 00:15:05.160]  心裡有壓抑的
[00:15:05.160 --> 00:15:07.480]  身體有病痛的
[00:15:07.480 --> 00:15:08.680]  來到我們教會
[00:15:08.680 --> 00:15:11.040]  來到新萬愛靈陽堂
[00:15:11.040 --> 00:15:13.640]  成為新萬愛靈陽堂
[00:15:13.640 --> 00:15:15.760]  大氣凜凜的勇士
[00:15:15.760 --> 00:15:16.600]  好不好
[00:15:16.600 --> 00:15:17.600]  哈德路亞
[00:15:17.600 --> 00:15:20.480]  聖經上面說後來這些人呢
[00:15:20.480 --> 00:15:22.760]  成為真正是大衛的勇士
[00:15:22.760 --> 00:15:25.160]  他們跟斐利斯人征戰
[00:15:25.160 --> 00:15:26.600]  有一個
[00:15:26.600 --> 00:15:28.520]  他拿起刀來
[00:15:28.520 --> 00:15:33.280]  就開始跟敵人砍殺
[00:15:33.280 --> 00:15:35.400]  那個殺死一個又殺死一個
[00:15:35.400 --> 00:15:37.560]  流的血
[00:15:37.560 --> 00:15:39.800]  沾到手上
[00:15:39.800 --> 00:15:42.240]  然後血乾了又濕了
[00:15:42.240 --> 00:15:43.600]  乾了又濕了
[00:15:43.600 --> 00:15:45.000]  最後
[00:15:45.000 --> 00:15:46.480]  刀拿不下來了
[00:15:46.480 --> 00:15:48.240]  連到手上了
[00:15:48.240 --> 00:15:49.680]  你看他這麼兇
[00:15:49.680 --> 00:15:50.720]  這麼厲害
[00:15:50.720 --> 00:15:52.800]  為大衛拼命
[00:15:52.800 --> 00:15:53.840]  感謝神
[00:15:53.840 --> 00:15:55.920]  讚賞神
[00:15:55.920 --> 00:15:58.080]  大衛那個時候窮困潦倒
[00:15:58.080 --> 00:16:01.600]  六百口要靠他來吃飯
[00:16:01.600 --> 00:16:04.000]  那麼撒末爾基上二十五章
[00:16:04.000 --> 00:16:05.720]  四
[00:16:05.720 --> 00:16:06.880]  五節這麼說
[00:16:06.880 --> 00:16:08.120]  四到九節他這麼說
[00:16:08.120 --> 00:16:09.160]  來
[00:16:09.160 --> 00:16:10.920]  大衛在曠野
[00:16:10.920 --> 00:16:14.080]  聽見喇叭剪羊毛
[00:16:14.080 --> 00:16:17.520]  就打發十個僕人去接喇叭
[00:16:17.520 --> 00:16:19.280]  問他安
[00:16:19.280 --> 00:16:21.000]  你的僕人在加密的時候
[00:16:21.000 --> 00:16:22.800]  和我們在一處
[00:16:22.800 --> 00:16:25.000]  沒有欺負他們
[00:16:25.000 --> 00:16:27.920]  他們也未曾失落什麼
[00:16:27.920 --> 00:16:31.760]  求你隨手取一點次於僕人
[00:16:31.760 --> 00:16:33.840]  和你兒子大衛
[00:16:33.840 --> 00:16:37.280]  這是大衛交代這十個死者說的話
[00:16:37.280 --> 00:16:39.280]  他說你們一句話都不要多說
[00:16:39.280 --> 00:16:41.560]  就這麼說
[00:16:41.560 --> 00:16:45.160]  求你取一點次於僕人
[00:16:45.160 --> 00:16:47.360]  還有你的兒子大衛
[00:16:47.360 --> 00:16:50.200]  這麼謙卑
[00:16:50.200 --> 00:16:53.840]  甘願做他的兒子
[00:16:53.840 --> 00:16:55.200]  那麼這裡說
[00:16:55.200 --> 00:16:57.800]  聽見喇叭剪羊毛
[00:16:57.800 --> 00:17:00.320]  表示有大豐收了
[00:17:00.320 --> 00:17:02.360]  那麼他又說
[00:17:02.360 --> 00:17:04.640]  我們沒有欺負你的僕人
[00:17:04.640 --> 00:17:06.440]  你放羊的僕人
[00:17:06.440 --> 00:17:07.240]  牧人
[00:17:07.240 --> 00:17:09.920]  你們也未曾失落什麼
[00:17:09.920 --> 00:17:12.680]  就表示說我一直在保護他們
[00:17:12.680 --> 00:17:13.720]  是不是
[00:17:13.720 --> 00:17:16.480]  Hallelujah 是的
[00:17:16.480 --> 00:17:18.240]  但是呢
[00:17:18.240 --> 00:17:21.120]  這個喇叭回答大衛的僕人
[00:17:21.120 --> 00:17:22.040]  怎麼講呢
[00:17:22.040 --> 00:17:23.160]  第十節
[00:17:23.160 --> 00:17:26.040]  喇叭回答大衛的僕人
[00:17:26.040 --> 00:17:27.480]  大衛是誰
[00:17:27.480 --> 00:17:29.520]  耶穌的兒子是誰
[00:17:29.520 --> 00:17:33.440]  近來背逆主人奔逃的僕人甚多
[00:17:33.440 --> 00:17:35.760]  我豈可將飲食
[00:17:35.760 --> 00:17:38.880]  和為我剪羊毛人所宰的肉
[00:17:38.880 --> 00:17:42.520]  給不知道從哪裡來的人呢
[00:17:42.520 --> 00:17:44.920]  他不但拒絕了大衛
[00:17:44.920 --> 00:17:46.560]  還羞辱了大衛
[00:17:46.560 --> 00:17:48.600]  還羞辱了使者
[00:17:48.600 --> 00:17:51.240]  說他們是不是
[00:17:51.240 --> 00:17:54.120]  背逆主人奔逃的僕人呢
[00:17:54.120 --> 00:17:55.320]  哇
[00:17:55.320 --> 00:17:57.800]  這個罪名很大的
[00:17:57.800 --> 00:17:59.040]  是的
[00:17:59.040 --> 00:18:04.840]  大衛跟著十個使者滿心期盼
[00:18:04.840 --> 00:18:07.320]  希望能得著什麼
[00:18:07.320 --> 00:18:09.720]  但是落空了
[00:18:09.720 --> 00:18:11.880]  大衛氣得
[00:18:11.880 --> 00:18:13.920]  帶了四百個勇士
