
[00:00:00.000 --> 00:00:04.000]  邀請大家再次低頭和我一起祈禱
[00:12:15.000 --> 00:12:17.000]  去聽勸導
[00:12:17.000 --> 00:12:20.000]  或者說根本拉不住耶穌
[00:12:20.000 --> 00:12:23.000]  於是耶穌的媽媽和弟弟妹妹再來
[00:12:23.000 --> 00:12:25.000]  站在外面
[00:12:25.000 --> 00:12:27.000]  打發人去叫他
[00:12:27.000 --> 00:12:30.000]  有很多人在耶穌的周圍坐著
[00:12:30.000 --> 00:12:32.000]  他們就告訴耶穌
[00:12:32.000 --> 00:12:37.000]  「看看,你媽媽和你的兄弟姐妹在外面找你
[00:12:37.000 --> 00:12:40.000]  你是耶穌,你會怎樣回應?」
[00:12:40.000 --> 00:12:42.000]  五逆仔
[00:12:42.000 --> 00:12:45.000]  都知道媽媽和弟弟妹妹要找自己說甚麼
[00:12:45.000 --> 00:12:47.000]  又怎會出去
[00:12:47.000 --> 00:12:49.000]  耶穌就回答他們說
[00:12:49.000 --> 00:12:53.000]  「誰是我媽媽?誰是我兄弟?」
[00:12:53.000 --> 00:12:55.000]  環視周圍的人就說
[00:12:55.000 --> 00:12:59.000]  「看啊,我的媽媽,我的母親,我的兄弟
[00:12:59.000 --> 00:13:01.000]  凡進行上帝旨意的人
[00:13:01.000 --> 00:13:04.000]  就是我的兄弟姐妹和母親」
[00:13:04.000 --> 00:13:07.000]  其實遠在耶穌十二歲那年
[00:13:07.000 --> 00:13:09.000]  他和父母走失
[00:13:09.000 --> 00:13:11.000]  最後發現他仍然留在聖地
[00:13:11.000 --> 00:13:15.000]  坐在教師中間一面聽一面問
[00:13:15.000 --> 00:13:19.000]  那對很焦急來找他的父母說
[00:13:19.000 --> 00:13:21.000]  「你為甚麼來找我?
[00:13:21.000 --> 00:13:24.000]  你不知道我應該以我父的事為念嗎?」
[00:13:24.000 --> 00:13:26.000]  沒錯
[00:13:26.000 --> 00:13:29.000]  在耶穌的心目之中,以上帝的事為大
[00:13:29.000 --> 00:13:34.000]  大到沒有任何事可以阻礙他進行上帝在他身上的心意
[00:13:34.000 --> 00:13:36.000]  家人的勸導
[00:13:36.000 --> 00:13:39.000]  無論是叫他低調一點
[00:13:39.000 --> 00:13:43.000]  不要令自己或自己的家人帶來不便和危險
[00:13:43.000 --> 00:13:46.000]  又或者叫他出位一點,拜託你
[00:13:46.000 --> 00:13:49.000]  叫多些人知道你是甚麼水馬
[00:13:49.000 --> 00:13:51.000]  以顯揚你的名聲
[00:13:51.000 --> 00:13:55.000]  不過,只要不是上帝的心意
[00:13:55.000 --> 00:13:59.000]  耶穌都一一拒絕去聽從
[00:13:59.000 --> 00:14:04.000]  其實耶穌自己同時在實踐他對門徒的要求
[00:14:04.000 --> 00:14:07.000]  在《馬太福音》十章三十四至三十九節
[00:14:07.000 --> 00:14:09.000]  耶穌這樣說
[00:14:09.000 --> 00:14:12.000]  「沒有任何事情,包括我們親愛的家人
[00:14:12.000 --> 00:14:17.000]  可以阻礙一個人去實行上帝所吩咐的使命」
[00:14:17.000 --> 00:14:22.000]  這個是上帝對我們的要求和期望
[00:14:22.000 --> 00:14:25.000]  所以耶穌在這個時刻就這樣說
[00:14:25.000 --> 00:14:32.000]  「凡將人上帝旨意的人,就是我的兄弟姊妹和母親」
[00:14:32.000 --> 00:14:35.000]  聽完我這樣分析
[00:14:35.000 --> 00:14:40.000]  不知道大家又怎麼看呢?
[00:14:40.000 --> 00:14:44.000]  不知道你會不會很害怕和擔心呢?
[00:14:44.000 --> 00:14:47.000]  第一,我們怎知道?
[00:14:47.000 --> 00:14:50.000]  我們怎知道我們的家人或朋友
[00:14:50.000 --> 00:14:52.000]  特別是我們所愛的
[00:14:52.000 --> 00:14:54.000]  我們有兩個兒子
[00:14:54.000 --> 00:14:57.000]  特別是我所愛的兒子
[00:14:57.000 --> 00:15:02.000]  做著我自己或其他人都認為不妥的事
[00:15:02.000 --> 00:15:05.000]  他究竟是在進行上帝的心意
[00:15:05.000 --> 00:15:10.000]  還是他在叛逆、癲狂、任意而行呢?
[00:15:10.000 --> 00:15:14.000]  第二,作為耶穌的跟隨者和門徒
[00:15:14.000 --> 00:15:16.000]  我們當然知道一生所走的路
[00:15:16.000 --> 00:15:19.000]  就是要回應上帝給我們的呼召
[00:15:19.000 --> 00:15:22.000]  進行上帝給我們的吩咐
[00:15:22.000 --> 00:15:24.000]  好像有點難度
[00:15:24.000 --> 00:15:27.000]  會不會令我們眾叛親離呢?
[00:15:27.000 --> 00:15:30.000]  我先回應第一條問題
[00:15:30.000 --> 00:15:33.000]  我們怎知道家人或朋友所做的
[00:15:33.000 --> 00:15:36.000]  縱然和我的想法不太相同
[00:15:36.000 --> 00:15:41.000]  但是他們是否正在回應上帝的心意呢?
[00:15:41.000 --> 00:15:43.000]  例如我叫他們讀書,他們不讀
[00:15:43.000 --> 00:15:45.000]  我叫他們不要認識這個男孩、這個女孩
[00:15:45.000 --> 00:15:47.000]  他們不太理睬我
[00:15:47.000 --> 00:15:49.000]  或者我叫他們不要選這份工作
[00:15:49.000 --> 00:15:51.000]  讀這一科,他們不太理睬我
[00:15:51.000 --> 00:15:53.000]  我勸他們不要做這件事,做那件事
[00:15:53.000 --> 00:15:57.000]  他們說我很煩
[00:15:57.000 --> 00:16:00.000]  那就要看我們是否時時在基督裡面
[00:16:00.000 --> 00:16:04.000]  是否願意敏銳聖靈的邀請
[00:16:04.000 --> 00:16:06.000]  我們和耶穌是否心意相通
[00:16:06.000 --> 00:16:10.000]  我們和上帝的溝通管道是否暢通無阻
[00:16:10.000 --> 00:16:14.000]  什麼都可以談,什麼都可以討論
[00:16:14.000 --> 00:16:18.000]  耶穌時時都說,要我們合而為一
[00:16:18.000 --> 00:16:21.000]  既然如此,祂所賜下的聖靈
[00:16:21.000 --> 00:16:24.000]  怎會是一個分裂的靈呢?
[00:16:24.000 --> 00:16:28.000]  你看看,每次當有令人不安不解
[00:16:28.000 --> 00:16:30.000]  不明白為什麼的事情發生的時候
[00:16:30.000 --> 00:16:34.000]  你留意一下瑪利亞第一個反應是什麼
[00:16:34.000 --> 00:16:36.000]  有沒有留意?
[00:16:36.000 --> 00:16:39.000]  瑪利亞第一個反應是什麼呢?
[00:16:39.000 --> 00:16:45.000]  她存在心裡反覆思想
[00:16:45.000 --> 00:16:48.000]  這個舉動認為瑪利亞是在默想
[00:16:48.000 --> 00:16:50.000]  她所聽到、所見到的
[00:16:50.000 --> 00:16:52.000]  和上帝對話
[00:16:52.000 --> 00:16:54.000]  讓上帝開她的心眼
[00:16:54.000 --> 00:16:59.000]  有智慧去辨識眼前到底發生什麼事
[00:16:59.000 --> 00:17:02.000]  如果肯定那是上帝的心意
[00:17:02.000 --> 00:17:04.000]  我們不應該難阻
[00:17:04.000 --> 00:17:08.000]  反而應該努力去求上帝幫助自己
[00:17:08.000 --> 00:17:09.000]  改變自己
[00:17:09.000 --> 00:17:12.000]  以至能夠遵從上帝的心意
[00:17:12.000 --> 00:17:15.000]  去支持那個我原本不太支持的家人
[00:17:15.000 --> 00:17:17.000]  我們的小朋友
[00:17:17.000 --> 00:17:19.000]  或者是我們的朋友
[00:17:19.000 --> 00:17:25.000]  你看看瑪利亞和耶穌的弟弟妹妹
[00:17:25.000 --> 00:17:28.000]  在三章的時候拉著她
[00:17:28.000 --> 00:17:31.000]  最後也成為了耶穌的追隨者
[00:17:31.000 --> 00:17:37.000]  我們知道更加一部分是初期教會的領袖
[00:17:37.000 --> 00:17:41.000]  如果那個不是上帝的心意呢?
[00:17:41.000 --> 00:17:43.000]  你發現你的親人和孩子
[00:17:43.000 --> 00:17:47.000]  正在叛逆、癲狂、任意而行
[00:17:47.000 --> 00:17:50.000]  我們當然要直斥其非
[00:17:50.000 --> 00:17:54.000]  利一己當頭棒喝
[00:17:54.000 --> 00:18:00.000]  甚至我要教你很狠心地退下一步
[00:18:00.000 --> 00:18:03.000]  袖手旁觀
[00:18:03.000 --> 00:18:07.000]  但是我們要很狠切地為我們的朋友
[00:18:07.000 --> 00:18:09.000]  我們的孩子去禱告
[00:18:09.000 --> 00:18:11.000]  將他們交託給上帝
[00:18:11.000 --> 00:18:15.000]  讓這個叛逆的孩子、親人、朋友
[00:18:15.000 --> 00:18:18.000]  試一試去嘗一嘗
[00:18:18.000 --> 00:18:23.000]  那個任意而行所帶來痛苦的後果
[00:18:23.000 --> 00:18:27.000]  這個當然會讓父母讓你痛心
[00:18:27.000 --> 00:18:31.000]  甚至讓孩子首先會怎樣呢?
[00:18:31.000 --> 00:18:34.000]  他會哄你幫他
[00:18:34.000 --> 00:18:35.000]  下次他會改的
[00:18:35.000 --> 00:18:37.000]  去令你心軟
[00:18:37.000 --> 00:18:38.000]  不行的話
[00:18:38.000 --> 00:18:42.000]  他通常會出眼淚的公寫一個可憐相
[00:18:42.000 --> 00:18:43.000]  博你同情
[00:18:43.000 --> 00:18:46.000]  再不行的話就控訴你
[00:18:46.000 --> 00:18:48.000]  說你狠心見死不救
[00:18:48.000 --> 00:18:49.000]  怎樣做人的媽媽
[00:18:49.000 --> 00:18:50.000]  怎樣做人的父母
[00:18:50.000 --> 00:18:51.000]  怎樣做人的家人
[00:18:51.000 --> 00:18:53.000]  怎樣做人的朋友
[00:18:53.000 --> 00:18:56.000]  所以以前說一哭二鬧三上吊
[00:18:56.000 --> 00:19:00.000]  其實現在的小朋友都很懂得
[00:19:00.000 --> 00:19:02.000]  目的就是要你讓他營救
[00:19:02.000 --> 00:19:05.000]  可以任意而行
[00:19:05.000 --> 00:19:07.000]  經驗告訴我們
[00:19:07.000 --> 00:19:09.000]  忍受追心之痛
[00:19:09.000 --> 00:19:12.000]  其實是父母和孩子成長
[00:19:12.000 --> 00:19:16.000]  所不可或缺的必經階段
[00:19:16.000 --> 00:19:18.000]  父母越遲放手
[00:19:18.000 --> 00:19:20.000]  越遲退後
[00:19:20.000 --> 00:19:23.000]  越遲讓他的朋友
[00:19:23.000 --> 00:19:27.000]  他的孩子去親嘗痛苦的後果
[00:19:27.000 --> 00:19:29.000]  孩子年紀越大
[00:19:29.000 --> 00:19:31.000]  要嘗苦的代價
[00:19:31.000 --> 00:19:32.000]  就好像雪球一樣
[00:19:32.000 --> 00:19:36.000]  只會越滾越大
[00:19:36.000 --> 00:19:39.000]  生命的成長從來都沒有捷徑
[00:19:39.000 --> 00:19:40.000]  父母是這樣
[00:19:40.000 --> 00:19:42.000]  老師是這樣
[00:19:42.000 --> 00:19:43.000]  導師是這樣
[00:19:43.000 --> 00:19:46.000]  長輩教育童工都是這樣
[00:19:46.000 --> 00:19:49.000]  這是為父為母的心腸
[00:19:49.000 --> 00:19:54.000]  所必要承擔的壓和責任
[00:19:54.000 --> 00:19:57.000]  放手其實是信任上帝
[00:19:57.000 --> 00:20:00.000]  他比我們更加愛我們每一個人
