
[00:00:00.000 --> 00:00:02.000]  軍專的祭司
[00:06:01.000 --> 00:06:05.000]  是人一些不好的行為
[00:06:05.000 --> 00:06:09.000]  說的是你們要除去一切的惡毒
[00:06:09.000 --> 00:06:13.000]  是說你們過往的一些光景
[00:06:13.000 --> 00:06:17.000]  我們思想一下我們過往未信耶穌之前
[00:06:17.000 --> 00:06:19.000]  我們是一個什麼的情況
[00:06:19.000 --> 00:06:23.000]  他說要除去一切的惡毒
[00:06:23.000 --> 00:06:29.000]  有另一個翻譯就是陰毒
[00:06:29.000 --> 00:06:33.000]  陰毒和惡毒有什麼不一樣?
[00:06:33.000 --> 00:06:39.000]  陰就是很陰濕,看不到
[00:06:39.000 --> 00:06:47.000]  或者英文就是evil,一些陰險
[00:06:47.000 --> 00:06:54.000]  然後說鬼咋,鬼咋都是兩個字是言字部的
[00:06:54.000 --> 00:07:01.000]  即是說話裏面一些謊言,一些虛假
[00:07:01.000 --> 00:07:04.000]  說話有很多花言巧語
[00:07:04.000 --> 00:07:07.000]  說這些說話要被人聽到之後
[00:07:07.000 --> 00:07:12.000]  是多些顧念你自己個人的利益
[00:07:12.000 --> 00:07:16.000]  然後假善,即是偽善,亦都是假
[00:07:16.000 --> 00:07:20.000]  被人看到以為你是很善良
[00:07:20.000 --> 00:07:25.000]  被人看到你自己善良其實亦都是假
[00:07:25.000 --> 00:07:29.000]  嫉妒,妒忌別人
[00:07:29.000 --> 00:07:34.000]  很怕別人的優點
[00:07:34.000 --> 00:07:38.000]  不喜歡看到別人的好處
[00:07:38.000 --> 00:07:41.000]  有一種的嫉妒
[00:07:41.000 --> 00:07:46.000]  在這個環節我們都要思想
[00:07:46.000 --> 00:07:48.000]  今日你和我都是被救贖的
[00:07:48.000 --> 00:07:51.000]  你和我都是有聖靈在我們當中
[00:07:51.000 --> 00:07:53.000]  在我們的生命裏面
[00:07:53.000 --> 00:07:58.000]  我們只能靠聖靈去幫助我們
[00:07:58.000 --> 00:08:03.000]  這個嫉妒其實不需要在我們生命裏面存在
[00:08:03.000 --> 00:08:08.000]  然後不單止不喜歡別人的好處
[00:08:08.000 --> 00:08:15.000]  而是一切誹謗的話
[00:08:15.000 --> 00:08:17.000]  講人壞話
[00:08:17.000 --> 00:08:21.000]  唯恐天下不亂
[00:08:21.000 --> 00:08:27.000]  頂止一切的惡毒、惡行或者陰毒
[00:08:27.000 --> 00:08:29.000]  是要傷害人的
[00:08:29.000 --> 00:08:35.000]  又或者我們說話裏面一些不真實的部分
[00:08:35.000 --> 00:08:43.000]  諮詢處理這裏全部講述的很多都是和說話有關
[00:08:43.000 --> 00:08:47.000]  弟兄姊妹,當我們去思想今日我們的生命的時間
[00:08:47.000 --> 00:08:53.000]  我們就知道原來彼得是去提點我們作基督徒
[00:08:53.000 --> 00:08:55.000]  我們過往的日子是這樣
[00:08:55.000 --> 00:08:58.000]  今日不應該再是這樣
[00:08:58.000 --> 00:09:02.000]  他提點我們甚麼?
[00:09:02.000 --> 00:09:09.000]  第二節「要愛慕那純正的靈乃像初生的嬰孩愛慕乃一樣
[00:09:09.000 --> 00:09:13.000]  好使你們藉著他成長以致得救」
[00:09:13.000 --> 00:09:18.000]  像初生的嬰孩愛慕乃一樣
[00:09:18.000 --> 00:09:24.000]  這個靈乃希臘文這個字有一個logikos
[00:09:24.000 --> 00:09:28.000]  就是一個情理兼備的意思
[00:09:28.000 --> 00:09:32.000]  logikos是一個邏輯,有理性亦有情
[00:09:32.000 --> 00:09:35.000]  一個神給我們的說話裏面
[00:09:35.000 --> 00:09:41.000]  可以通過我們的思考亦可以通過我們的情感
[00:09:41.000 --> 00:09:43.000]  初生的嬰孩愛慕乃
[00:09:43.000 --> 00:09:45.000]  做父母的我們都理解
[00:09:45.000 --> 00:09:48.000]  一個嬰孩半夜哭要奶的時候
[00:09:48.000 --> 00:09:53.000]  當有奶瓶或者是媽媽餵他奶的時候
[00:09:53.000 --> 00:09:56.000]  那種渴慕就不斷絕
[00:09:56.000 --> 00:10:00.000]  很渴慕能夠得著飽足
[00:10:00.000 --> 00:10:03.000]  今日在我們的生命裏面
[00:10:03.000 --> 00:10:09.000]  原來我們都需要去愛慕這個靈乃
[00:10:09.000 --> 00:10:14.000]  以致我們在生命裏面得著長進
[00:10:14.000 --> 00:10:19.000]  浸信會為何會成為浸信會?
[00:10:19.000 --> 00:10:24.000]  馬丁路德改革之後就已經改革了
[00:10:24.000 --> 00:10:26.000]  為何會有浸信會出來?
[00:10:26.000 --> 00:10:28.000]  然後有很多不同的宗派
[00:10:28.000 --> 00:10:32.000]  就是浸信會覺得馬丁路德的改革
[00:10:32.000 --> 00:10:35.000]  改得仍然不能夠徹底
[00:10:35.000 --> 00:10:42.000]  仍然未能夠按照聖經的教導
[00:10:42.000 --> 00:10:47.000]  可能其中一樣就是嬰孩的洗禮
[00:10:47.000 --> 00:10:52.000]  浸信會信徒就看聖經的時候
[00:10:52.000 --> 00:10:56.000]  覺得這個不對
[00:10:56.000 --> 00:11:00.000]  信耶穌的人甚麼情況底下可以加入教會呢?
[00:11:00.000 --> 00:11:02.000]  就是要信才跟他浸
[00:11:02.000 --> 00:11:06.000]  因為嬰孩未能夠完全相信
[00:11:06.000 --> 00:11:08.000]  幫他行洗禮
[00:11:08.000 --> 00:11:12.000]  浸信會人士就覺得不對
[00:11:12.000 --> 00:11:15.000]  以致他們從查經開始
[00:11:15.000 --> 00:11:22.000]  我們是否也喜歡讀聖經?
[00:11:22.000 --> 00:11:27.000]  我們是否也願意回來主一學?
[00:11:27.000 --> 00:11:30.000]  坦白說我們西區浸信會的弟兄姊妹
[00:11:30.000 --> 00:11:32.000]  也可以說是浸信會的典範
[00:11:32.000 --> 00:11:36.000]  因為我們的主一學單一個人數裏面
[00:11:36.000 --> 00:11:40.000]  是最多人參加
[00:11:40.000 --> 00:11:45.000]  上星期是零人參加
[00:11:45.000 --> 00:11:49.000]  上星期是零人參加
[00:11:49.000 --> 00:11:52.000]  因為取消了
[00:11:52.000 --> 00:11:54.000]  所以是很失落的
[00:11:54.000 --> 00:11:55.000]  現在很好
[00:11:55.000 --> 00:11:58.000]  我們有WhatsApp一個通知
[00:11:58.000 --> 00:11:59.000]  然後發散出去
[00:11:59.000 --> 00:12:01.000]  個個都不回來
[00:12:01.000 --> 00:12:04.000]  回來祖堂的繼續
[00:12:04.000 --> 00:12:08.000]  我只是跟講員說
[00:12:08.000 --> 00:12:10.000]  你今天講半小時就好
[00:12:10.000 --> 00:12:12.000]  接著九點四真的掛了
[00:12:12.000 --> 00:12:15.000]  一掛就馬上講完那幾句
[00:12:15.000 --> 00:12:19.000]  因為我們有規定聚會要很快結束
[00:12:19.000 --> 00:12:24.000]  我們弟兄姊妹很喜歡查考聖經
[00:12:24.000 --> 00:12:27.000]  愛慕神的說話
[00:12:27.000 --> 00:12:30.000]  浸信會的開始就是從查考聖經開始
[00:12:30.000 --> 00:12:31.000]  查經班開始
[00:12:31.000 --> 00:12:33.000]  不單止是查考
[00:12:33.000 --> 00:12:34.000]  最重要的是
[00:12:34.000 --> 00:12:37.000]  我們學習之後去實踐神的話語
[00:12:37.000 --> 00:12:41.000]  以至於我們在生命裏成長成熟
[00:12:41.000 --> 00:12:44.000]  聖經第二節說:以致得救
[00:12:44.000 --> 00:12:49.000]  得救的翻譯有完全成熟的意思
[00:12:49.000 --> 00:12:51.000]  弟兄姊妹
[00:12:51.000 --> 00:12:57.000]  這是對我們一個很重要的提醒
[00:12:57.000 --> 00:13:03.000]  因為你們已經嘗過至恩的滋味
[00:13:03.000 --> 00:13:07.000]  我們就需要在這一方面學習聖經
[00:13:07.000 --> 00:13:10.000]  在真道上去成長
[00:13:10.000 --> 00:13:13.000]  嘗過至恩的滋味
[00:13:13.000 --> 00:13:17.000]  其實這裏是講人遇到困難的時候
[00:13:17.000 --> 00:13:20.000]  我們經歷過神的幫助和拯救
[00:13:20.000 --> 00:13:22.000]  原來在我們的生命裏
[00:13:22.000 --> 00:13:25.000]  我們在和神的相處
[00:13:25.000 --> 00:13:27.000]  我們願意相信耶穌很多時候
[00:13:27.000 --> 00:13:31.000]  都是因為我們經歷神給我們的救贖
[00:13:31.000 --> 00:13:36.000]  祂和我們那種關係
[00:13:36.000 --> 00:13:37.000]  弟兄姊妹
[00:13:37.000 --> 00:13:39.000]  這個就很重要
[00:13:39.000 --> 00:13:41.000]  原來今天我們要信神
[00:13:41.000 --> 00:13:43.000]  其中一樣很重要的就是
[00:13:43.000 --> 00:13:49.000]  我們都能夠經歷過祂給我們的恩典
[00:13:49.000 --> 00:13:52.000]  我們嘗過主恩的滋味
[00:13:52.000 --> 00:13:55.000]  原來在我們的生命裏
[00:13:55.000 --> 00:13:58.000]  我們都曾經遇過很多不同的困難
[00:13:58.000 --> 00:14:02.000]  我們願意相信其中一個很重要的原因
[00:14:02.000 --> 00:14:05.000]  是神給我們去經歷它
[00:14:05.000 --> 00:14:10.000]  幫助我們去經歷一些困難
[00:14:10.000 --> 00:14:13.000]  所以在這一段裏面
[00:14:13.000 --> 00:14:14.000]  一節三節
[00:14:14.000 --> 00:14:16.000]  彼得就提點我們
[00:14:16.000 --> 00:14:20.000]  要好好的去除去我們過往一些不好的東西
[00:14:20.000 --> 00:14:22.000]  好好對付自己的罪
[00:14:22.000 --> 00:14:26.000]  然後面對在我們今天的世界裏面
[00:14:26.000 --> 00:14:28.000]  我們要警醒
[00:14:28.000 --> 00:14:29.000]  我們要警覺
[00:14:29.000 --> 00:14:33.000]  我們要勤力地去讀聖經
[00:14:33.000 --> 00:14:38.000]  並且實踐進行
[00:14:38.000 --> 00:14:44.000]  如果今天這個世界說話是花言巧語的
[00:14:44.000 --> 00:14:46.000]  說話有很多藝術的
[00:14:46.000 --> 00:14:48.000]  藝術的意思就是
[00:14:48.000 --> 00:14:54.000]  虛假的方式去陳述他所說的話
[00:14:54.000 --> 00:14:57.000]  即是說不真
[00:14:57.000 --> 00:15:03.000]  又或者特朗普說的另類的事實
[00:15:03.000 --> 00:15:06.000]  事實都有另類的
[00:15:06.000 --> 00:15:08.000]  弟兄姊妹
[00:15:08.000 --> 00:15:10.000]  我們要小心
[00:15:10.000 --> 00:15:14.000]  當我們在今天的生命裏面
[00:15:14.000 --> 00:15:16.000]  既然有永存的道
[00:15:16.000 --> 00:15:20.000]  叫我們可以聽可以去行的時候
[00:15:20.000 --> 00:15:26.000]  這裏就說我們生命裏面要留意我們的心思
[00:15:26.000 --> 00:15:29.000]  對人和對自己的影響
[00:15:29.000 --> 00:15:31.000]  我們靠著主的恩典
[00:15:31.000 --> 00:15:35.000]  我們在祂的愛裏面彼此建立
[00:15:35.000 --> 00:15:37.000]  亦都藉著祂的道
[00:15:37.000 --> 00:15:41.000]  我們要去長進和成熟
[00:15:41.000 --> 00:15:46.000]  今年我們的主題是生命根深
[00:15:46.000 --> 00:15:48.000]  去到差不多又要提一提
[00:15:48.000 --> 00:15:51.000]  你的生命有什麼改變
[00:15:51.000 --> 00:15:57.000]  有什麼需要更新改變
[00:15:57.000 --> 00:16:00.000]  而更加合乎主用
[00:16:00.000 --> 00:16:03.000]  這就成為你和我
[00:16:03.000 --> 00:16:08.000]  今天我們有的挑戰
[00:16:08.000 --> 00:16:13.000]  彼得他繼續提點我們
[00:16:13.000 --> 00:16:17.000]  原來藉著基督我們獻上的
[00:16:17.000 --> 00:16:20.000]  就是要得蒙他的月立
[00:16:20.000 --> 00:16:21.000]  第四節他說
[00:16:21.000 --> 00:16:22.000]  你要親近主
[00:16:22.000 --> 00:16:23.000]  他是活石
[00:16:23.000 --> 00:16:26.000]  雖然被人所凋棄
[00:16:26.000 --> 00:16:27.000]  卻是神所揀選
[00:16:27.000 --> 00:16:30.000]  在當代的人很多是不接納他
[00:16:30.000 --> 00:16:33.000]  但他卻是被神所揀選的
[00:16:33.000 --> 00:16:35.000]  是珍貴
[00:16:35.000 --> 00:16:37.000]  第五節
[00:16:37.000 --> 00:16:39.000]  你們作為活石
[00:16:39.000 --> 00:16:42.000]  要被建造成為屬靈的殿
[00:16:42.000 --> 00:16:44.000]  成為聖潔的祭祀
[00:16:44.000 --> 00:16:47.000]  我們被建造成為屬靈的殿
[00:16:47.000 --> 00:16:50.000]  讓我們體會、明白、知道
[00:16:50.000 --> 00:16:52.000]  原來今天我們和神
[00:16:52.000 --> 00:16:54.000]  藉著主耶穌基督一樣
[00:16:54.000 --> 00:16:56.000]  我們要成為活石
[00:16:56.000 --> 00:16:58.000]  被建造成為屬靈的祭祀
[00:16:58.000 --> 00:17:00.000]  我們要成為屬靈的祭祀
[00:17:00.000 --> 00:17:02.000]  我們要成為屬靈的祭祀
[00:17:02.000 --> 00:17:04.000]  我們要成為屬靈的祭祀
[00:17:04.000 --> 00:17:06.000]  我們要成為屬靈的祭祀
[00:17:06.000 --> 00:17:08.000]  我們要成為屬靈的祭祀
[00:17:08.000 --> 00:17:10.000]  我們要成為屬靈的祭祀
[00:17:10.000 --> 00:17:12.000]  我們要成為屬靈的祭祀
[00:17:12.000 --> 00:17:14.000]  我們要成為活石
[00:17:14.000 --> 00:17:16.000]  被建造成為屬靈的殿
[00:17:16.000 --> 00:17:18.000]  意思是甚麼?
[00:17:18.000 --> 00:17:20.000]  留意我們今天所行所想
[00:17:20.000 --> 00:17:22.000]  成為主耶穌基督
[00:17:22.000 --> 00:17:26.000]  一個活活的見證
[00:17:26.000 --> 00:17:28.000]  弟兄姊妹
[00:17:28.000 --> 00:17:30.000]  原來在教會歷史裏
[00:17:30.000 --> 00:17:32.000]  發展並不是這樣
[00:17:32.000 --> 00:17:34.000]  教會歷史裏
[00:17:34.000 --> 00:17:38.000]  不應該有醜聞
[00:17:38.000 --> 00:17:41.000]  不應該有腐敗
[00:17:41.000 --> 00:17:43.000]  但是
[00:17:43.000 --> 00:17:45.000]  從古
[00:17:45.000 --> 00:17:47.000]  就算到今天
[00:17:47.000 --> 00:17:49.000]  教會仍然
[00:17:49.000 --> 00:17:51.000]  有一些
[00:17:51.000 --> 00:17:53.000]  不喜悅的事情
[00:17:53.000 --> 00:17:55.000]  發生
[00:17:55.000 --> 00:17:57.000]  弟兄姊妹
[00:17:57.000 --> 00:18:01.000]  當我們今天成為主耶穌基督的門徒的時候
[00:18:01.000 --> 00:18:03.000]  我們就要去想
[00:18:03.000 --> 00:18:05.000]  究竟活石
[00:18:05.000 --> 00:18:07.000]  究竟活石
[00:18:07.000 --> 00:18:09.000]  是甚麼意思?
[00:18:09.000 --> 00:18:11.000]  石頭是怎樣的?
[00:18:11.000 --> 00:18:13.000]  是不動的
[00:18:13.000 --> 00:18:15.000]  弟兄姊妹
[00:18:15.000 --> 00:18:17.000]  有沒有見過動的石頭?
[00:18:17.000 --> 00:18:18.000]  它自己沒有腳走
[00:18:18.000 --> 00:18:20.000]  除非是地殼移動
[00:18:20.000 --> 00:18:21.000]  由高處掉下來
[00:18:21.000 --> 00:18:23.000]  地心吸力的緣故衝下來
[00:18:23.000 --> 00:18:26.000]  但是這是一個矛盾的描述
[00:18:26.000 --> 00:18:28.000]  石頭可以活動
[00:18:28.000 --> 00:18:34.000]  當時信了耶穌的猶太人
[00:18:34.000 --> 00:18:37.000]  其實已經很少去聖殿
[00:18:37.000 --> 00:18:39.000]  很少去聖殿
[00:18:39.000 --> 00:18:41.000]  信徒自己
[00:18:41.000 --> 00:18:43.000]  成為基督徒之後
[00:18:43.000 --> 00:18:47.000]  就成為一個新的靈公
[00:18:47.000 --> 00:18:51.000]  靈公在希臘文裡面
[00:18:51.000 --> 00:18:53.000]  這個公是一個家
[00:18:53.000 --> 00:18:54.000]  Eichos
[00:18:54.000 --> 00:18:56.000]  在表達
[00:18:56.000 --> 00:18:59.000]  信徒自己
[00:18:59.000 --> 00:19:01.000]  因著信耶穌
[00:19:01.000 --> 00:19:04.000]  成為一個屬靈的宮殿
[00:19:04.000 --> 00:19:09.000]  成為一群很特別的人
[00:19:09.000 --> 00:19:12.000]  當我們面對今天
[00:19:12.000 --> 00:19:14.000]  我們信了耶穌的時候
[00:19:14.000 --> 00:19:16.000]  彼得提醒我們
[00:19:16.000 --> 00:19:20.000]  成為聖傑的祭司
[00:19:20.000 --> 00:19:24.000]  祭司在舊約的時間
[00:19:24.000 --> 00:19:27.000]  是尼美加
[00:19:27.000 --> 00:19:32.000]  尼美茲派的亞倫加
[00:19:32.000 --> 00:19:35.000]  而我們今天基督徒
[00:19:35.000 --> 00:19:36.000]  我們要知道
[00:19:36.000 --> 00:19:38.000]  特別是浸信會的會友
[00:19:38.000 --> 00:19:41.000]  每一個剛剛加入教會
[00:19:41.000 --> 00:19:42.000]  準備受浸的弟兄姊妹
[00:19:42.000 --> 00:19:44.000]  我都提醒他們
[00:19:44.000 --> 00:19:46.000]  浸信會其中一個很重要的特色
[00:19:46.000 --> 00:19:50.000]  就是信徒皆為祭司
[00:19:50.000 --> 00:19:54.000]  祭司的工作是什麼?
[00:19:54.000 --> 00:20:00.000]  獻祭
[00:20:00.000 --> 00:20:02.000]  要獻祭之前
[00:20:02.000 --> 00:20:04.000]  先為自己的罪
[00:20:04.000 --> 00:20:08.000]  祈求神的赦免
[00:20:08.000 --> 00:20:11.000]  昔日我們要認罪的時候
[00:20:11.000 --> 00:20:13.000]  天主教會的時間
[00:20:13.000 --> 00:20:17.000]  向神父告解
[00:20:17.000 --> 00:20:20.000]  向祂講述你自己不好的事
[00:20:20.000 --> 00:20:22.000]  向神認罪
[00:20:22.000 --> 00:20:25.000]  今天你和我
[00:20:25.000 --> 00:20:28.000]  都成為神的祭司
[00:20:28.000 --> 00:20:31.000]  我們可以自己向神認罪
[00:20:31.000 --> 00:20:38.000]  我們也可以為弟兄姊妹向神代求
[00:20:38.000 --> 00:20:41.000]  當亞倫成為祭司的時候
[00:20:41.000 --> 00:20:45.000]  摩西在利美記第八章二十三節
[00:20:45.000 --> 00:20:49.000]  有一個很特別的景象
[00:20:49.000 --> 00:20:56.000]  摩西將血抹在亞倫的右耳垂
[00:20:56.000 --> 00:21:00.000]  抹在右手的大拇指
[00:21:00.000 --> 00:21:08.000]  也抹在右腳的腳趾
[00:21:08.000 --> 00:21:11.000]  有什麼含義?
[00:21:11.000 --> 00:21:16.000]  右耳垂要聽神的話
[00:21:16.000 --> 00:21:21.000]  大拇指要作主的功
[00:21:21.000 --> 00:21:28.000]  右腳的腳趾要行主的道
[00:21:28.000 --> 00:21:36.000]  祭司的意象是要聽神的話
[00:21:36.000 --> 00:21:37.000]  要作主的工作
[00:21:37.000 --> 00:21:39.000]  要行主的道
[00:21:39.000 --> 00:21:44.000]  今天基督徒說自己是一個信徒
[00:21:44.000 --> 00:21:47.000]  祭司的身份的時候
[00:21:47.000 --> 00:21:53.000]  我們也成為一個靈祭獻給神
[00:21:53.000 --> 00:21:55.000]  今天基督徒我們所作的
[00:21:55.000 --> 00:21:57.000]  知道你今天所作的一切
[00:21:57.000 --> 00:21:59.000]  是要為主而作
[00:21:59.000 --> 00:22:05.000]  你所作的要得神的喜悅
[00:22:05.000 --> 00:22:06.000]  所以弟兄姊妹
[00:22:06.000 --> 00:22:09.000]  原來今天我們信徒皆為祭司
[00:22:09.000 --> 00:22:11.000]  我們成為一個尊貴的祭司的時候
[00:22:11.000 --> 00:22:13.000]  這個靈宮這個聖殿
[00:22:13.000 --> 00:22:15.000]  我們聚集在一起
[00:22:15.000 --> 00:22:18.000]  而這個活石可以四處移動的
[00:22:18.000 --> 00:22:22.000]  就好像一個移動的城堡
[00:22:22.000 --> 00:22:23.000]  我們在這個社區
[00:22:23.000 --> 00:22:24.000]  在我們的職場
[00:22:24.000 --> 00:22:28.000]  在我們四周的環境裡面
[00:22:28.000 --> 00:22:31.000]  成為主耶穌基督的見證
[00:22:31.000 --> 00:22:34.000]  更加重要的這個靈宮
[00:22:34.000 --> 00:22:39.000]  是聖靈掌管我們的生命
[00:22:39.000 --> 00:22:43.000]  聖靈在我們生命裡面
[00:22:43.000 --> 00:22:48.000]  去管轄、去掌管我們的心思意念
[00:22:48.000 --> 00:22:50.000]  弟兄姊妹你有沒有很敏感的
[00:22:50.000 --> 00:22:57.000]  聖靈對你的提點?
[00:22:57.000 --> 00:23:01.000]  有沒有的?
[00:23:01.000 --> 00:23:06.000]  其實聖靈對大家的提醒
[00:23:06.000 --> 00:23:13.000]  我們都要很快地去回應
[00:23:13.000 --> 00:23:14.000]  告訴大家
[00:23:14.000 --> 00:23:17.000]  其實今天這篇道不是我說的
