
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 快樂
[00:04:49.000 --> 00:04:51.000]  但是我們的神呢
[00:04:51.000 --> 00:04:52.000]  沒有的
[00:04:52.000 --> 00:04:53.000]  不用改善
[00:04:53.000 --> 00:04:55.000]  我們的神就是最好的
[00:04:55.000 --> 00:04:58.000]  起初 什麼都沒有的時候
[00:04:58.000 --> 00:05:00.000]  神就已經在
[00:05:00.000 --> 00:05:02.000]  神就是概括一切的
[00:05:02.000 --> 00:05:03.000]  啟示錄了
[00:05:03.000 --> 00:05:05.000]  要揭了這個
[00:05:05.000 --> 00:05:07.000]  啟示錄在哪一本書
[00:05:07.000 --> 00:05:09.000]  最後一本
[00:05:09.000 --> 00:05:10.000]  最後一本書
[00:05:10.000 --> 00:05:12.000]  啟示錄第四章第十一節
[00:05:12.000 --> 00:05:14.000]  看你揭得有多快
[00:05:14.000 --> 00:05:23.000]  揭到沒有
[00:05:23.000 --> 00:05:24.000]  揭到請你讀
[00:05:24.000 --> 00:05:26.000]  因為我的聲音不太好
[00:05:26.000 --> 00:05:27.000]  可以了嗎
[00:05:27.000 --> 00:05:28.000]  一二三謝謝
[00:05:37.000 --> 00:05:42.000]  (聽不清)
[00:05:42.000 --> 00:05:43.000]  很好
[00:05:43.000 --> 00:05:45.000]  讀阿神的話是不是很開心
[00:05:45.000 --> 00:05:47.000]  大家有份讀
[00:05:47.000 --> 00:05:48.000]  我們的主
[00:05:48.000 --> 00:05:49.000]  我們的神
[00:05:49.000 --> 00:05:52.000]  祂是配得榮耀尊貴權並
[00:05:52.000 --> 00:05:53.000]  為什麼
[00:05:53.000 --> 00:05:56.000]  因為祂創造了萬物
[00:05:56.000 --> 00:05:59.000]  並且萬物是因為祂的旨意被創造
[00:05:59.000 --> 00:06:02.000]  有些人形容是因為祂的喜悅
[00:06:02.000 --> 00:06:04.000]  所以祂做了萬物
[00:06:04.000 --> 00:06:06.000]  創世紀一開始
[00:06:06.000 --> 00:06:08.000]  神已經是自我存在
[00:06:08.000 --> 00:06:11.000]  神不需要你不需要我
[00:06:11.000 --> 00:06:14.000]  神不需要世界上一切的東西
[00:06:14.000 --> 00:06:16.000]  祂已經是存在
[00:06:16.000 --> 00:06:18.000]  祂不需要有添加東西進去
[00:06:18.000 --> 00:06:22.000]  但是為什麼神創造了這個世界
[00:06:22.000 --> 00:06:24.000]  是因為祂喜悅去做這件事
[00:06:24.000 --> 00:06:26.000]  祂喜歡去做這件事
[00:06:26.000 --> 00:06:28.000]  祂就創造了萬物
[00:06:28.000 --> 00:06:29.000]  包括了你和我
[00:06:29.000 --> 00:06:31.000]  我們再看一次
[00:06:31.000 --> 00:06:33.000]  這個就難找一點
[00:06:33.000 --> 00:06:34.000]  西班牙書
[00:06:34.000 --> 00:06:36.000]  有沒有聽過
[00:06:36.000 --> 00:06:39.000]  在舊約聖經
[00:06:39.000 --> 00:06:41.000]  揭到先知書
[00:06:41.000 --> 00:06:43.000]  詩篇之後
[00:06:43.000 --> 00:06:44.000]  大先知書
[00:06:44.000 --> 00:06:46.000]  跟著小先知書
[00:06:46.000 --> 00:06:49.000]  就是在哈伯谷先知書之後
[00:06:49.000 --> 00:06:53.000]  西班牙書第三章第十七節
[00:06:53.000 --> 00:06:58.000]  西班牙書第三章第十七節
[00:06:58.000 --> 00:07:03.000]  找到沒有
[00:07:04.000 --> 00:07:06.000]  請我們一起讀
[00:07:06.000 --> 00:07:08.000]  一二三
[00:07:08.000 --> 00:07:24.000]  有些人就找不到
[00:07:24.000 --> 00:07:26.000]  聲音都小了一點
[00:07:26.000 --> 00:07:28.000]  所以你只是告訴我
[00:07:28.000 --> 00:07:30.000]  你對聖經很不熟
[00:07:30.000 --> 00:07:32.000]  回家請你熟習多一點
[00:07:32.000 --> 00:07:33.000]  西班牙書
[00:07:33.000 --> 00:07:34.000]  一本很小的先知書
[00:07:34.000 --> 00:07:35.000]  但裏面這句經文
[00:07:35.000 --> 00:07:37.000]  我覺得非常之好
[00:07:37.000 --> 00:07:41.000]  耶和說你的神是施行拯救
[00:07:41.000 --> 00:07:42.000]  大有能力的主
[00:07:42.000 --> 00:07:43.000]  祂在你中間
[00:07:43.000 --> 00:07:44.000]  必因你
[00:07:44.000 --> 00:07:46.000]  因你歡欣喜樂
[00:07:46.000 --> 00:07:48.000]  默然的愛你
[00:07:48.000 --> 00:07:51.000]  且因你喜樂而歡呼
[00:07:51.000 --> 00:07:52.000]  一開始
[00:07:52.000 --> 00:07:55.000]  神是一個自有永有的神
[00:07:55.000 --> 00:07:56.000]  啟示我告訴你
[00:07:56.000 --> 00:07:58.000]  祂就是創造天地
[00:07:58.000 --> 00:07:59.000]  因為祂喜悅
[00:07:59.000 --> 00:08:01.000]  所以祂造了這個天地
[00:08:01.000 --> 00:08:03.000]  造了我們在其中
[00:08:03.000 --> 00:08:04.000]  而在其中
[00:08:04.000 --> 00:08:06.000]  我們又看到西班牙先知告訴我們
[00:08:06.000 --> 00:08:09.000]  神是因我們而喜樂
[00:08:09.000 --> 00:08:11.000]  神首先對我們施行了拯救
[00:08:11.000 --> 00:08:13.000]  我們記住了
[00:08:13.000 --> 00:08:15.000]  遲早犯罪
[00:08:15.000 --> 00:08:16.000]  我們每個人都犯了罪
[00:08:16.000 --> 00:08:18.000]  我們需要拯救
[00:08:18.000 --> 00:08:19.000]  神造了我們
[00:08:19.000 --> 00:08:20.000]  祂沒有撇棄我們
[00:08:20.000 --> 00:08:22.000]  說這班人都是不行的
[00:08:22.000 --> 00:08:23.000]  扔掉他們
[00:08:23.000 --> 00:08:24.000]  刪除他們
[00:08:24.000 --> 00:08:25.000]  重新來過
[00:08:25.000 --> 00:08:27.000]  重新寫一個程式做過
[00:08:27.000 --> 00:08:28.000]  神沒有這樣做
[00:08:28.000 --> 00:08:30.000]  神雖然見到我們犯了罪
[00:08:30.000 --> 00:08:31.000]  雖然我們跌倒
[00:08:31.000 --> 00:08:32.000]  雖然我們背叛祂
[00:08:32.000 --> 00:08:35.000]  但是神是施行拯救
[00:08:35.000 --> 00:08:36.000]  祂施行拯救
[00:08:36.000 --> 00:08:38.000]  什麼是神的拯救呢
[00:08:38.000 --> 00:08:39.000]  我想今天我們每個人
[00:08:39.000 --> 00:08:41.000]  回教會一段日子都知道
[00:08:41.000 --> 00:08:43.000]  就是因為我們的罪
[00:08:43.000 --> 00:08:45.000]  耶穌為我們釘在十字架上
[00:08:45.000 --> 00:08:47.000]  我們得到拯救
[00:08:47.000 --> 00:08:48.000]  不單止這樣
[00:08:48.000 --> 00:08:49.000]  我們這個大能的神
[00:08:49.000 --> 00:08:51.000]  祂給了我們這個拯救之後
[00:08:51.000 --> 00:08:54.000]  我覺得這個真的很好
[00:08:54.000 --> 00:08:55.000]  祂在我們中間
[00:08:55.000 --> 00:08:56.000]  你有沒有看著
[00:08:56.000 --> 00:08:58.000]  聖經這樣說
[00:08:58.000 --> 00:09:00.000]  祂在你中間
[00:09:00.000 --> 00:09:04.000]  必因你歡欣喜樂
[00:09:04.000 --> 00:09:07.000]  哇 有人因我歡欣喜樂
[00:09:07.000 --> 00:09:08.000]  你知道很多時候
[00:09:08.000 --> 00:09:09.000]  別人見到我皺眉頭
[00:09:09.000 --> 00:09:10.000]  我就知道
[00:09:10.000 --> 00:09:11.000]  不知道說錯什麼
[00:09:11.000 --> 00:09:12.000]  不知道做錯什麼
[00:09:12.000 --> 00:09:15.000]  我們很怕別人對著我們
[00:09:15.000 --> 00:09:16.000]  沒有什麼笑容
[00:09:16.000 --> 00:09:20.000]  我們香港人其實很自我保護
[00:09:20.000 --> 00:09:22.000]  在街上你不會和別人笑
[00:09:22.000 --> 00:09:23.000]  坐在電梯上
[00:09:23.000 --> 00:09:25.000]  每個人都看著頂
[00:09:25.000 --> 00:09:26.000]  講個笑話給你聽
[00:09:26.000 --> 00:09:28.000]  有一天一個小朋友十歲左右
[00:09:28.000 --> 00:09:29.000]  問爸爸
[00:09:29.000 --> 00:09:31.000]  我有個朋友站在那裡
[00:09:31.000 --> 00:09:33.000]  問爸爸
[00:09:33.000 --> 00:09:35.000]  他朋友不知道他問爸爸什麼
[00:09:35.000 --> 00:09:37.000]  他問:「超什麼」
[00:09:37.000 --> 00:09:40.000]  我朋友說:「哇 十歲而已」
[00:09:40.000 --> 00:09:42.000]  覺得他超著他
[00:09:42.000 --> 00:09:43.000]  「超什麼」
[00:09:43.000 --> 00:09:45.000]  爸爸說:「超哉」
[00:09:45.000 --> 00:09:47.000]  原來他不懂那個字
[00:09:47.000 --> 00:09:49.000]  不過這個就是我們很多時候
[00:09:49.000 --> 00:09:51.000]  那個心境 心態
[00:09:51.000 --> 00:09:53.000]  哇 別人看著我
[00:09:53.000 --> 00:09:54.000]  他不知道做什麼
[00:09:54.000 --> 00:09:55.000]  打什麼主意
[00:09:55.000 --> 00:09:57.000]  特別現在罪案這麼多
[00:09:57.000 --> 00:10:00.000]  我們是很害怕的
[00:10:00.000 --> 00:10:02.000]  很怕別人這樣看著我
[00:10:02.000 --> 00:10:03.000]  他對著你笑
[00:10:03.000 --> 00:10:05.000]  你還害怕 是不是
[00:10:05.000 --> 00:10:08.000]  但是我們的神
[00:10:08.000 --> 00:10:11.000]  我們的神祂是因我歡喜
[00:10:11.000 --> 00:10:12.000]  祂對著我笑
[00:10:12.000 --> 00:10:14.000]  你有沒有試過
[00:10:14.000 --> 00:10:15.000]  看著鏡頭想想
[00:10:15.000 --> 00:10:17.000]  哇 神對著我笑
[00:10:17.000 --> 00:10:19.000]  有沒有
[00:10:19.000 --> 00:10:20.000]  很開心的
[00:10:20.000 --> 00:10:21.000]  很多人都說:「死姐你很開心」
[00:10:21.000 --> 00:10:24.000]  是因為我知道神對著我很開心
[00:10:24.000 --> 00:10:26.000]  你想想神看著你笑的時候
[00:10:26.000 --> 00:10:28.000]  你是不是要笑
[00:10:28.000 --> 00:10:30.000]  你不可以目瞪口呆吧
[00:10:30.000 --> 00:10:31.000]  你的神對著你笑
[00:10:31.000 --> 00:10:32.000]  我對著你笑
[00:10:32.000 --> 00:10:34.000]  你能不能笑一下給我看
[00:10:34.000 --> 00:10:36.000]  能不能笑
[00:10:36.000 --> 00:10:39.000]  原來我們是這麼寶貴的
[00:10:39.000 --> 00:10:40.000]  神是自有永有的神
[00:10:40.000 --> 00:10:42.000]  祂根本不需要我們
[00:10:42.000 --> 00:10:45.000]  但是神祂是做了我們出來
[00:10:45.000 --> 00:10:48.000]  還要是很寶貝我們
[00:10:48.000 --> 00:10:49.000]  我們犯了罪了
[00:10:49.000 --> 00:10:50.000]  得罪了祂
[00:10:50.000 --> 00:10:52.000]  祂都拯救我們
[00:10:52.000 --> 00:10:54.000]  還要對著我們很歡喜
[00:10:54.000 --> 00:10:55.000]  當你每一次
[00:10:55.000 --> 00:10:56.000]  我自己是每一次想起
[00:10:56.000 --> 00:10:58.000]  神對著我笑
[00:10:58.000 --> 00:10:59.000]  神欣賞我的時候
[00:10:59.000 --> 00:11:01.000]  我是很開心
[00:11:01.000 --> 00:11:02.000]  不是說我做了什麼
[00:11:02.000 --> 00:11:04.000]  我什麼都不用做
[00:11:04.000 --> 00:11:06.000]  是因為神做了我
[00:11:06.000 --> 00:11:07.000]  神做
[00:11:07.000 --> 00:11:08.000]  所以我存在
[00:11:08.000 --> 00:11:09.000]  神開心
[00:11:09.000 --> 00:11:11.000]  我就開心
[00:11:11.000 --> 00:11:13.000]  神從起初就有
[00:11:13.000 --> 00:11:15.000]  去到創世紀就說提醒我們
[00:11:15.000 --> 00:11:19.000]  神就是創造萬物的神
[00:11:19.000 --> 00:11:21.000]  西班牙先知告訴我們
[00:11:21.000 --> 00:11:23.000]  神因為我們而喜樂
[00:11:23.000 --> 00:11:27.000]  但是神還要是默然的愛你
[00:11:27.000 --> 00:11:29.000]  淨淨的愛你
[00:11:29.000 --> 00:11:33.000]  我現在就做了一點點戀愛專家
[00:11:33.000 --> 00:11:35.000]  偶爾有些年輕人
[00:11:35.000 --> 00:11:36.000]  有些不開心的時候
[00:11:36.000 --> 00:11:38.000]  就找我聊聊天
[00:11:38.000 --> 00:11:41.000]  有些男生女生都要求很高
[00:11:41.000 --> 00:11:43.000]  就說女朋友要怎樣怎樣
[00:11:43.000 --> 00:11:44.000]  會扣分的
[00:11:44.000 --> 00:11:46.000]  如果做得不對就扣分
[00:11:46.000 --> 00:11:48.000]  她說今天扣了我分
[00:11:48.000 --> 00:11:50.000]  我說這樣也行
[00:11:50.000 --> 00:11:52.000]  她說愛你就要扣分
[00:11:52.000 --> 00:11:54.000]  人就是會這樣
[00:11:54.000 --> 00:11:56.000]  我們人去比較
[00:11:56.000 --> 00:11:58.000]  我們人看見人的時候
[00:11:58.000 --> 00:11:59.000]  愛不愛這件事
[00:11:59.000 --> 00:12:00.000]  我就去看一下
[00:12:00.000 --> 00:12:01.000]  我喜不喜歡
[00:12:01.000 --> 00:12:03.000]  我不喜歡就扣分
[00:12:03.000 --> 00:12:04.000]  不要這個
[00:12:04.000 --> 00:12:06.000]  我喜歡就去追追追
[00:12:06.000 --> 00:12:07.000]  但是神是怎樣
[00:12:07.000 --> 00:12:10.000]  神見到你就歡喜
[00:12:10.000 --> 00:12:13.000]  祂是淨淨默默的默然的愛你
[00:12:13.000 --> 00:12:14.000]  祂都不用出聲
[00:12:14.000 --> 00:12:15.000]  我想一下
[00:12:15.000 --> 00:12:16.000]  我沒有拍過拖
[00:12:16.000 --> 00:12:17.000]  很坦白
[00:12:17.000 --> 00:12:18.000]  沒有人追過我
[00:12:18.000 --> 00:12:20.000]  可能見到我已經很害怕
[00:12:20.000 --> 00:12:21.000]  所以沒有拍過拖
[00:12:21.000 --> 00:12:23.000]  但是我在看電影
[00:12:23.000 --> 00:12:24.000]  幻想
[00:12:24.000 --> 00:12:27.000]  你的愛人默然的愛你
[00:12:27.000 --> 00:12:30.000]  很淨默默的看著你
[00:12:30.000 --> 00:12:31.000]  很開心
[00:12:31.000 --> 00:12:33.000]  是不是很甜
[00:12:33.000 --> 00:12:34.000]  這個就是我的神
[00:12:34.000 --> 00:12:35.000]  所以我沒有拍過拖
[00:12:35.000 --> 00:12:36.000]  不要緊
[00:12:36.000 --> 00:12:38.000]  我知道神原來就是這樣的愛我
[00:12:38.000 --> 00:12:41.000]  還有神就算我犯了罪
[00:12:41.000 --> 00:12:43.000]  祂都愛我
[00:12:43.000 --> 00:12:45.000]  我就說做傳達人有時候很難
[00:12:45.000 --> 00:12:46.000]  為什麼呢
[00:12:46.000 --> 00:12:48.000]  明明見到你做的事是不好的
[00:12:48.000 --> 00:12:50.000]  我想罵你
[00:12:50.000 --> 00:12:53.000]  但是我就要陰聲細氣
[00:12:53.000 --> 00:12:54.000]  是不是這樣會好一點呢
[00:12:54.000 --> 00:12:56.000]  是不是改一下會好一點呢
[00:12:56.000 --> 00:12:57.000]  因為我不能罵你
[00:12:57.000 --> 00:12:59.000]  因為我的神不會罵你的
[00:12:59.000 --> 00:13:00.000]  知不知道
[00:13:00.000 --> 00:13:02.000]  我的神是無論你做錯事也好
[00:13:02.000 --> 00:13:03.000]  做對事也好
[00:13:03.000 --> 00:13:05.000]  你做不做事也好
[00:13:05.000 --> 00:13:07.000]  神是一樣那麼愛你的
[00:13:07.000 --> 00:13:08.000]  信不信
[00:13:08.000 --> 00:13:09.000]  因為耶穌
[00:13:09.000 --> 00:13:11.000]  當我們還是罪人的時候
[00:13:11.000 --> 00:13:12.000]  就怎樣
[00:13:12.000 --> 00:13:14.000]  就為我們死
[00:13:14.000 --> 00:13:16.000]  所以我很相信神無論我們在什麼環境
[00:13:16.000 --> 00:13:17.000]  在什麼情況
[00:13:17.000 --> 00:13:20.000]  神都是那麼愛我們
[00:13:20.000 --> 00:13:22.000]  是不是很好呢
[00:13:22.000 --> 00:13:25.000]  很被寵愛的感覺
[00:13:25.000 --> 00:13:26.000]  神就是那麼愛我們
[00:13:26.000 --> 00:13:27.000]  我就是很感恩
[00:13:27.000 --> 00:13:31.000]  因為我從小是一個非常頑皮
[00:13:31.000 --> 00:13:33.000]  有破壞性的小朋友
[00:13:33.000 --> 00:13:34.000]  現在是一個大朋友
[00:13:34.000 --> 00:13:36.000]  也有破壞性
[00:13:36.000 --> 00:13:38.000]  我這個性格是很頑皮
[00:13:38.000 --> 00:13:39.000]  很頑皮
[00:13:39.000 --> 00:13:40.000]  很喜歡作弄人
[00:13:40.000 --> 00:13:43.000]  所以我從小就知道什麼叫做罪
[00:13:43.000 --> 00:13:44.000]  所以我很感恩
[00:13:44.000 --> 00:13:46.000]  當我十歲八歲
[00:13:46.000 --> 00:13:48.000]  我已經是一個山寨王
[00:13:48.000 --> 00:13:52.000]  我們住在黃大仙竹園上面
[00:13:52.000 --> 00:13:54.000]  有些木屋叫做骰子區
[00:13:54.000 --> 00:13:55.000]  第一段
[00:13:55.000 --> 00:13:57.000]  第一區那裏有些木石屋
[00:13:57.000 --> 00:13:58.000]  第二段那裏
[00:13:58.000 --> 00:13:59.000]  全部都是木屋
[00:13:59.000 --> 00:14:01.000]  所以我的小朋友
[00:14:01.000 --> 00:14:03.000]  每個人白天都沒有大人在家
[00:14:03.000 --> 00:14:05.000]  因為每個人都出去找工作
[00:14:05.000 --> 00:14:07.000]  剩下我這些小朋友在家
[00:14:07.000 --> 00:14:08.000]  就翻天覆地了
[00:14:08.000 --> 00:14:09.000]  家裡很小
[00:14:09.000 --> 00:14:11.000]  所以不會在家裡玩
[00:14:11.000 --> 00:14:12.000]  全部都出街
[00:14:12.000 --> 00:14:15.000]  當時我已經是大家姐
[00:14:15.000 --> 00:14:18.000]  如果不是我小時候信了耶穌
[00:14:18.000 --> 00:14:20.000]  我今天就不是看到的四姐
[00:14:20.000 --> 00:14:23.000]  我就是油麻地的大家姐
[00:14:23.000 --> 00:14:27.000]  因為我從小已經很有領導才能
[00:14:27.000 --> 00:14:30.000]  是領導小朋友到處去搗蛋
[00:14:30.000 --> 00:14:32.000]  然後信我者生
[00:14:32.000 --> 00:14:33.000]  逆我者死
[00:14:33.000 --> 00:14:34.000]  如果你不聽我說
[00:14:34.000 --> 00:14:36.000]  小朋友就會杯葛你
[00:14:36.000 --> 00:14:38.000]  十歲的小朋友已經懂得這樣做
[00:14:38.000 --> 00:14:39.000]  不知道為什麼
[00:14:39.000 --> 00:14:40.000]  智慧從何來
