
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,願你們平安。
[00:02:36.000 --> 00:02:40.000]  當苦難發生在自己或自己所愛的人的時候,
[00:02:40.000 --> 00:02:43.000]  為什麼神容許有苦難,
[00:02:43.000 --> 00:02:46.000]  這再不是一個學術性的問題,
[00:02:46.000 --> 00:02:49.000]  而是一個向神發出疑問,
[00:02:49.000 --> 00:02:51.000]  甚至是質問的問題。
[00:02:51.000 --> 00:02:53.000]  那答案是什麼呢?
[00:02:53.000 --> 00:02:56.000]  在我們尋找這個問題的答案之前,
[00:02:56.000 --> 00:02:58.000]  讓我們先問一下,
[00:02:58.000 --> 00:03:00.000]  為什麼有這個問題?
[00:03:00.000 --> 00:03:04.000]  真正問這個問題的人是什麼人?
[00:03:04.000 --> 00:03:09.000]  對於那些不相信有神的人來說,
[00:03:09.000 --> 00:03:11.000]  這個問題不應該存在,
[00:03:11.000 --> 00:03:13.000]  因為既然沒有神,
[00:03:13.000 --> 00:03:16.000]  苦難和神有什麼關係呢?
[00:03:16.000 --> 00:03:19.000]  所以真正問這個問題的人,
[00:03:19.000 --> 00:03:21.000]  一定相信有神的存在。
[00:03:21.000 --> 00:03:23.000]  不僅如此,
[00:03:23.000 --> 00:03:27.000]  他們對神的屬性和能力已經有些假定,
[00:03:27.000 --> 00:03:29.000]  主要有兩方面。
[00:03:29.000 --> 00:03:32.000]  第一,是神是否全能?
[00:03:32.000 --> 00:03:38.000]  第二,是否神是全善?
[00:03:38.000 --> 00:03:41.000]  如果神不是全善,
[00:03:41.000 --> 00:03:43.000]  無論祂是不是全能,
[00:03:43.000 --> 00:03:45.000]  世上有苦難,
[00:03:45.000 --> 00:03:47.000]  可能都是一件理所當然的事。
[00:03:47.000 --> 00:03:49.000]  如果神是全善,
[00:03:49.000 --> 00:03:52.000]  但又不是全能的話,
[00:03:52.000 --> 00:03:55.000]  我們在世界上有苦難,
[00:03:55.000 --> 00:03:57.000]  我們也可能會理解得到,
[00:03:57.000 --> 00:04:00.000]  因為祂雖然想減少一些苦難,
[00:04:00.000 --> 00:04:02.000]  但由於祂不是全能,
[00:04:02.000 --> 00:04:05.000]  所以沒有辦法去做得到。
[00:04:05.000 --> 00:04:07.000]  但是當我們認為神是全善,
[00:04:07.000 --> 00:04:09.000]  又是全能的話,
[00:04:09.000 --> 00:04:11.000]  世上有苦難,
[00:04:11.000 --> 00:04:15.000]  就成為在邏輯上的一個大問題。
[00:04:15.000 --> 00:04:18.000]  如果神是全善,又是全能的話,
[00:04:18.000 --> 00:04:23.000]  祂怎麼能夠看著祂愛的人受苦難?
[00:04:23.000 --> 00:04:26.000]  所以當一個人很認真地問這個問題,
[00:04:26.000 --> 00:04:29.000]  為什麼神會容許有苦難,
[00:04:29.000 --> 00:04:31.000]  我們知道兩件事。
[00:04:31.000 --> 00:04:33.000]  第一,他相信有神。
[00:04:33.000 --> 00:04:36.000]  第二,他相信這個神是全能,
[00:04:36.000 --> 00:04:39.000]  又是全善。
[00:04:39.000 --> 00:04:41.000]  當我們認定神是全能,
[00:04:41.000 --> 00:04:43.000]  又是全善的時候,
[00:04:43.000 --> 00:04:47.000]  有很多基督徒會有另外一個對苦難的解釋,
[00:04:47.000 --> 00:04:51.000]  苦難是因為人的罪。
[00:04:51.000 --> 00:04:53.000]  聖經很清楚地告訴我們,
[00:04:53.000 --> 00:04:54.000]  神是公義的。
[00:04:54.000 --> 00:04:57.000]  好像在《埃及記》第37章7節,
[00:04:57.000 --> 00:04:59.000]  神對摩西的宣告,
[00:04:59.000 --> 00:05:02.000]  又說萬不疑有罪的為無罪,
[00:05:02.000 --> 00:05:04.000]  必追討他的罪。
[00:05:04.000 --> 00:05:07.000]  另外,在聖經有很多地方都說到,
[00:05:07.000 --> 00:05:09.000]  惡人,就是那些有罪的人,
[00:05:09.000 --> 00:05:11.000]  會有禍患,
[00:05:11.000 --> 00:05:14.000]  但是義人,就是那些沒有罪的人,
[00:05:14.000 --> 00:05:16.000]  就不會受到災害。
[00:05:16.000 --> 00:05:19.000]  好像在《針研四章》裡面說的,
[00:05:19.000 --> 00:05:22.000]  惡人傾福,歸於無尤,
[00:05:22.000 --> 00:05:24.000]  義人的家便暫得住。
[00:05:24.000 --> 00:05:27.000]  還有,義人不遭災害,
[00:05:27.000 --> 00:05:30.000]  惡人滿受禍患。
[00:05:30.000 --> 00:05:32.000]  這些好人得好報,
[00:05:32.000 --> 00:05:35.000]  壞人沒有好結果的概念,
[00:05:35.000 --> 00:05:38.000]  可能已經種在我們的心裡面。
[00:05:38.000 --> 00:05:40.000]  試想一下,
[00:05:40.000 --> 00:05:41.000]  在電影裡面,
[00:05:41.000 --> 00:05:44.000]  如果有一些大奸大惡的人,
[00:05:44.000 --> 00:05:46.000]  得到不好結果的時候,
[00:05:46.000 --> 00:05:48.000]  我們會不會鼓掌呢?
[00:05:48.000 --> 00:05:51.000]  電影中那些好人有好報,
[00:05:51.000 --> 00:05:52.000]  有收場的時候,
[00:05:52.000 --> 00:05:55.000]  我們是不是會很開心呢?
[00:05:55.000 --> 00:05:57.000]  在這些道德觀念之下,
[00:05:57.000 --> 00:06:01.000]  罪很多時候會和苦難連在一起。
[00:06:01.000 --> 00:06:03.000]  使我們覺得,
[00:06:03.000 --> 00:06:07.000]  罪會導致苦難,
[00:06:07.000 --> 00:06:09.000]  也會使我們覺得,
[00:06:09.000 --> 00:06:10.000]  如果我們有苦難,
[00:06:10.000 --> 00:06:12.000]  會因為我們自己的罪。
[00:06:12.000 --> 00:06:13.000]  但是,
[00:06:13.000 --> 00:06:17.000]  這究竟是不是聖經的真理呢?
[00:06:17.000 --> 00:06:20.000]  或者神知道我們有這個問題,
[00:06:20.000 --> 00:06:22.000]  他在聖經的六十六本書,
[00:06:22.000 --> 00:06:25.000]  其中一本的《約伯記》,
[00:06:25.000 --> 00:06:26.000]  就去回應,
[00:06:26.000 --> 00:06:30.000]  為什麼神會容許苦難這個問題。
[00:06:31.000 --> 00:06:33.000]  讓我們一起讀今天的經文,
[00:06:33.000 --> 00:06:34.000]  《約伯記》四十二章,
[00:06:34.000 --> 00:06:35.000]  一到六節。
[00:06:35.000 --> 00:06:36.000]  預備,請。
[00:07:02.000 --> 00:07:04.000]  一到六節。
[00:07:04.000 --> 00:07:05.000]  預備,請。
[00:07:32.000 --> 00:07:34.000]  約伯記可以分為四部份。
[00:07:34.000 --> 00:07:35.000]  第一,
[00:07:35.000 --> 00:07:39.000]  約伯遭受苦難的事。
[00:07:39.000 --> 00:07:40.000]  第二,
[00:07:40.000 --> 00:07:44.000]  人對苦難的看法和問題。
[00:07:44.000 --> 00:07:45.000]  第三,
[00:07:45.000 --> 00:07:48.000]  神對苦難的回應。
[00:07:48.000 --> 00:07:49.000]  第四,
[00:07:49.000 --> 00:07:52.000]  約伯遭受苦難的事。
[00:07:52.000 --> 00:07:53.000]  第五,
[00:07:53.000 --> 00:07:56.000]  人對苦難的看法和問題。
[00:07:56.000 --> 00:07:57.000]  第六,
[00:07:57.000 --> 00:07:59.000]  人對苦難的回應。
[00:07:59.000 --> 00:08:00.000]  第七,
[00:08:00.000 --> 00:08:02.000]  人對苦難的回應。
[00:08:02.000 --> 00:08:03.000]  第四,
[00:08:03.000 --> 00:08:06.000]  是約伯接受自己的苦難。
[00:08:06.000 --> 00:08:08.000]  我們剛才讀的經文,
[00:08:08.000 --> 00:08:11.000]  是《約伯記》接受自己的苦難之後的經文。
[00:08:11.000 --> 00:08:13.000]  下面就讓我們一起看,
[00:08:13.000 --> 00:08:15.000]  神的回應是什麼,
[00:08:15.000 --> 00:08:19.000]  和為什麼約伯最後會接受。
[00:08:19.000 --> 00:08:20.000]  首先,
[00:08:20.000 --> 00:08:21.000]  讓我們看看,
[00:08:21.000 --> 00:08:24.000]  約伯是什麼人。
[00:08:24.000 --> 00:08:25.000]  約伯這個名字,
[00:08:25.000 --> 00:08:27.000]  其實就是受迫害者,
[00:08:27.000 --> 00:08:30.000]  被恨的人的意思。
[00:08:30.000 --> 00:08:32.000]  他是一個真實的人,
[00:08:32.000 --> 00:08:33.000]  在《耳塞傑書》,
[00:08:33.000 --> 00:08:35.000]  《雅各書》都有提到。
[00:08:35.000 --> 00:08:37.000]  簡家一般都認為,
[00:08:37.000 --> 00:08:40.000]  約伯是生在阿巴拉罕的時代,
[00:08:40.000 --> 00:08:42.000]  住在東方的烏斯地。
[00:08:42.000 --> 00:08:44.000]  他非常富有,
[00:08:44.000 --> 00:08:48.000]  有很多牛、羊、駱駝、瀑皮。
[00:08:48.000 --> 00:08:50.000]  他也有一個非常理性的家庭,
[00:08:50.000 --> 00:08:52.000]  有七個兒子,
[00:08:52.000 --> 00:08:54.000]  三個女兒。
[00:08:54.000 --> 00:08:55.000]  但是,
[00:08:55.000 --> 00:08:57.000]  約伯更加是一個義人。
[00:08:57.000 --> 00:08:58.000]  在第一章,
[00:08:58.000 --> 00:09:02.000]  當耶和華和撒旦聊天的時候,
[00:09:02.000 --> 00:09:03.000]  神這樣說,
[00:09:03.000 --> 00:09:05.000]  你曾用心察看那些僕人,
[00:09:05.000 --> 00:09:07.000]  約伯沒有。
[00:09:07.000 --> 00:09:11.000]  地上再沒有人將他完全正直,
[00:09:11.000 --> 00:09:12.000]  敬畏神,
[00:09:12.000 --> 00:09:14.000]  遠離惡事。
[00:09:14.000 --> 00:09:15.000]  在聖經裡面,
[00:09:15.000 --> 00:09:18.000]  神這樣正面去評價一個人,
[00:09:18.000 --> 00:09:21.000]  是非常罕有。
[00:09:21.000 --> 00:09:22.000]  但是撒旦,
[00:09:22.000 --> 00:09:23.000]  撒旦這個名字,
[00:09:23.000 --> 00:09:28.000]  起碼的意思就是敵對者的意思。
[00:09:28.000 --> 00:09:29.000]  撒旦認為,
[00:09:29.000 --> 00:09:31.000]  約伯之所以敬畏神,
[00:09:31.000 --> 00:09:33.000]  是因為神幫助他,
[00:09:33.000 --> 00:09:35.000]  就是他什麼都有。
[00:09:35.000 --> 00:09:37.000]  撒旦對神說,
[00:09:37.000 --> 00:09:38.000]  你且伸手,
[00:09:38.000 --> 00:09:40.000]  為他一切所有的,
[00:09:40.000 --> 00:09:43.000]  他必當面棄掉你。
[00:09:43.000 --> 00:09:44.000]  就是說,
[00:09:44.000 --> 00:09:50.000]  如果神讓約伯一切都沒有了,
[00:09:50.000 --> 00:09:53.000]  他就會離棄神。
[00:09:53.000 --> 00:09:56.000]  神就對撒旦這樣說,
[00:09:56.000 --> 00:09:58.000]  凡他所有的,
[00:09:58.000 --> 00:10:00.000]  都在你手中,
[00:10:00.000 --> 00:10:06.000]  自不可伸手加害於他。
[00:10:06.000 --> 00:10:09.000]  這個就是神在天上,
[00:10:09.000 --> 00:10:12.000]  為約伯的第一個打倒。
[00:10:12.000 --> 00:10:16.000]  於是撒旦,
[00:10:16.000 --> 00:10:20.000]  就是一天之內將約伯所有的生畜,
[00:10:20.000 --> 00:10:21.000]  被人搶走,
[00:10:21.000 --> 00:10:23.000]  或者被火焚燒。
[00:10:23.000 --> 00:10:24.000]  所有的僕人,
[00:10:24.000 --> 00:10:26.000]  被人殺了。
[00:10:26.000 --> 00:10:28.000]  所有約伯的兒女,
[00:10:28.000 --> 00:10:33.000]  都被壓死在一個倒塌的房子裡面。
[00:10:33.000 --> 00:10:35.000]  只剩下幾個僕人,
[00:10:35.000 --> 00:10:37.000]  走回來,
[00:10:37.000 --> 00:10:41.000]  告訴約伯聽這些壞消息。
[00:10:41.000 --> 00:10:43.000]  約伯聽到之後非常悲痛,
[00:10:43.000 --> 00:10:45.000]  撕裂了自己的衣服,
[00:10:45.000 --> 00:10:47.000]  伏在地上向神下拜,
[00:10:47.000 --> 00:10:48.000]  他說,
[00:10:48.000 --> 00:10:50.000]  我赤身處於母胎,
[00:10:50.000 --> 00:10:52.000]  也必赤身歸回。
[00:10:52.000 --> 00:10:54.000]  賞賜的是耶和華,
[00:10:54.000 --> 00:10:56.000]  收取的也是耶和華,
[00:10:56.000 --> 00:10:59.000]  耶和華的名是應當稱頌的。
[00:10:59.000 --> 00:11:03.000]  即使受了這麼大的災難,
[00:11:03.000 --> 00:11:05.000]  約伯沒有離棄神。
[00:11:05.000 --> 00:11:10.000]  所以撒旦第一個跟神的打倒,
[00:11:10.000 --> 00:11:12.000]  他輸了,
[00:11:12.000 --> 00:11:14.000]  但是神沒有甘心。
[00:11:14.000 --> 00:11:18.000]  當神跟他說,
[00:11:18.000 --> 00:11:21.000]  約伯在這麼大的苦難裡面,
[00:11:21.000 --> 00:11:23.000]  仍然持守他敬畏神的心,
[00:11:23.000 --> 00:11:26.000]  撒旦對神說,
[00:11:26.000 --> 00:11:28.000]  人以皮代皮,
[00:11:28.000 --> 00:11:31.000]  情願捨去一切所有的,
[00:11:31.000 --> 00:11:33.000]  保存性命,
[00:11:33.000 --> 00:11:36.000]  你捨身受傷他的骨頭和他的肉,
[00:11:36.000 --> 00:11:38.000]  他必當面棄掉你。
[00:11:38.000 --> 00:11:40.000]  就是說,
[00:11:40.000 --> 00:11:43.000]  約伯不在乎失去他一切所擁有的,
[00:11:43.000 --> 00:11:46.000]  包括他家人的性命,
[00:11:46.000 --> 00:11:50.000]  他只顧著自己的身體和命。
[00:11:50.000 --> 00:11:55.000]  如果神讓撒旦傷害約伯的身體,
[00:11:55.000 --> 00:11:58.000]  他就會離棄神。
[00:11:58.000 --> 00:12:02.000]  神接著跟撒旦說,
[00:12:02.000 --> 00:12:04.000]  他在你手中,
[00:12:04.000 --> 00:12:07.000]  只要存留他的性命。
[00:12:07.000 --> 00:12:12.000]  這就是神和撒旦的第二個打倒。
[00:12:12.000 --> 00:12:14.000]  於是,
[00:12:14.000 --> 00:12:17.000]  撒旦擊打約伯,
[00:12:17.000 --> 00:12:24.000]  使他從頭到腳都長滿了毒瘡。
[00:12:24.000 --> 00:12:26.000]  這一次,
[00:12:26.000 --> 00:12:28.000]  約伯所受的苦楚,
[00:12:28.000 --> 00:12:30.000]  真是非同小可。
[00:12:30.000 --> 00:12:32.000]  他要坐在爐灰那裡,
[00:12:32.000 --> 00:12:35.000]  就是在城外沒有人的地方,
[00:12:35.000 --> 00:12:42.000]  因為他可能已經被城內的人遺棄了。
[00:12:42.000 --> 00:12:47.000]  他要用瓦片去刮自己的身體,
[00:12:47.000 --> 00:12:48.000]  為什麼呢?
[00:12:48.000 --> 00:12:53.000]  是用來減輕自己皮膚難忍的痕癢,
[00:12:53.000 --> 00:12:57.000]  或者是用來刮去那些潰爛的膿水。
[00:12:57.000 --> 00:12:59.000]  不僅如此,
[00:12:59.000 --> 00:13:04.000]  約伯可能已經面目全非,
[00:13:04.000 --> 00:13:08.000]  當他們三個關心他的朋友來探望他的時候,
[00:13:08.000 --> 00:13:10.000]  竟然認不出他。
[00:13:10.000 --> 00:13:13.000]  他們看到他在極度痛苦之中,
[00:13:13.000 --> 00:13:16.000]  就放聲大哭。
[00:13:16.000 --> 00:13:20.000]  之後,就和約伯坐在地上,
[00:13:20.000 --> 00:13:24.000]  七日七夜不敢和他講話,
[00:13:24.000 --> 00:13:26.000]  直到約伯開口說,
[00:13:26.000 --> 00:13:28.000]  「願我生的那日,
[00:13:28.000 --> 00:13:31.000]  我說懷了胎的那夜,
[00:13:31.000 --> 00:13:34.000]  道滅沒,
[00:13:34.000 --> 00:13:37.000]  我為何不出母胎而死,
[00:13:37.000 --> 00:13:41.000]  為何不出母腹說起?」
[00:13:41.000 --> 00:13:44.000]  他就了自己的生日,
[00:13:44.000 --> 00:13:48.000]  問為什麼自己會生在世上。
[00:13:48.000 --> 00:13:52.000]  雖然約伯好像是對他的朋友說,
[00:13:52.000 --> 00:13:56.000]  但其實他是向神埋怨。
[00:13:56.000 --> 00:13:59.000]  他知道神讓他生在世上,
[00:13:59.000 --> 00:14:02.000]  但他不明白,
[00:14:02.000 --> 00:14:07.000]  為什麼他現在活在一個生不如死的環境裡。
[00:14:07.000 --> 00:14:09.000]  他們三個朋友,
[00:14:09.000 --> 00:14:14.000]  以利法比勒達所法,
[00:14:14.000 --> 00:14:17.000]  當然也聽到約伯在說什麼,
[00:14:17.000 --> 00:14:21.000]  他們就想為約伯找出一些方法,
[00:14:21.000 --> 00:14:23.000]  去解決他的苦難,
[00:14:23.000 --> 00:14:26.000]  就和他解釋為什麼他會受苦。
[00:14:26.000 --> 00:14:30.000]  後來也有一個旁觀的年輕人,
[00:14:30.000 --> 00:14:31.000]  以利胡,
[00:14:31.000 --> 00:14:33.000]  參與了這些對話。
[00:14:33.000 --> 00:14:38.000]  他們一共對約伯說了八次話,
[00:14:38.000 --> 00:14:40.000]  在他每個人的解釋裡面,
[00:14:40.000 --> 00:14:43.000]  都說到神的屬性,
[00:14:43.000 --> 00:14:45.000]  以利法說的是神的超越,
[00:14:45.000 --> 00:14:47.000]  人不可以理解,
[00:14:47.000 --> 00:14:51.000]  比勒達強調的是神的公義和全能,
[00:14:51.000 --> 00:14:54.000]  所法說的就是神的全知,
[00:14:54.000 --> 00:14:57.000]  以利胡說的是神的全能,
[00:14:57.000 --> 00:14:59.000]  公平和公義,
[00:14:59.000 --> 00:15:00.000]  他們主要的論點,
[00:15:00.000 --> 00:15:02.000]  是因為神有這些屬性,
[00:15:02.000 --> 00:15:05.000]  他們就會知道約伯的罪,
[00:15:05.000 --> 00:15:09.000]  甚至一些約伯自己不知道的罪,
[00:15:09.000 --> 00:15:13.000]  神就會按公義懲罰約伯,
[00:15:13.000 --> 00:15:15.000]  約伯現在所受的苦難,
[00:15:15.000 --> 00:15:17.000]  是因為他的罪,
[00:15:17.000 --> 00:15:19.000]  如果不是他的罪,
[00:15:19.000 --> 00:15:21.000]  就一定是他的家人的罪,
[00:15:21.000 --> 00:15:26.000]  唯一解決的方法就是認罪悔改,
[00:15:26.000 --> 00:15:27.000]  弟兄姊妹,
[00:15:27.000 --> 00:15:30.000]  有沒有理由?
[00:15:30.000 --> 00:15:35.000]  約伯記寫於大概四千年前,
[00:15:35.000 --> 00:15:37.000]  他們三個朋友這種,
[00:15:37.000 --> 00:15:39.000]  善有善報,惡有惡報,
[00:15:39.000 --> 00:15:41.000]  是因果報應定律,
[00:15:41.000 --> 00:15:45.000]  很多現在的基督徒都這樣想,
[00:15:45.000 --> 00:15:49.000]  我曾經探訪過這些教會的弟兄姊妹,
[00:15:49.000 --> 00:15:52.000]  他們在患病中很痛苦,
[00:15:52.000 --> 00:15:54.000]  向神禱告,
[00:15:54.000 --> 00:15:56.000]  病情沒有改善,
[00:15:56.000 --> 00:15:58.000]  就想到自己的苦難,
[00:15:58.000 --> 00:16:00.000]  是因為自己的罪,
[00:16:00.000 --> 00:16:04.000]  就不停地去找一些罪,
[00:16:04.000 --> 00:16:07.000]  究竟自己有沒有認,
[00:16:07.000 --> 00:16:11.000]  就不停地向神認罪,
[00:16:11.000 --> 00:16:13.000]  另外有些人,
[00:16:13.000 --> 00:16:17.000]  覺得自己罪孽深重,
[00:16:17.000 --> 00:16:20.000]  覺得自己所受的苦是應當的,
[00:16:20.000 --> 00:16:24.000]  就放棄向神求幫助,
[00:16:24.000 --> 00:16:26.000]  甚至會有些基督徒,
[00:16:26.000 --> 00:16:29.000]  勸喻受苦的人,
[00:16:29.000 --> 00:16:32.000]  向神認罪悔改,
[00:16:32.000 --> 00:16:37.000]  因為他們相信苦難是因為罪的緣故,
[00:16:37.000 --> 00:16:39.000]  在耶穌的時代,
[00:16:39.000 --> 00:16:42.000]  他的門徒也是這樣想,
[00:16:42.000 --> 00:16:45.000]  在約福音第九章,
[00:16:45.000 --> 00:16:47.000]  當主耶穌的門徒,
[00:16:47.000 --> 00:16:50.000]  看到一個生來眼盲的人,
[00:16:50.000 --> 00:16:52.000]  就問耶穌,
[00:16:52.000 --> 00:16:55.000]  他眼盲是因為誰的罪,
[00:16:55.000 --> 00:16:56.000]  是他自己的,
[00:16:56.000 --> 00:16:58.000]  還是他父母的,
[00:16:58.000 --> 00:16:59.000]  換言之,
[00:16:59.000 --> 00:17:01.000]  他認定了這個人眼盲,
[00:17:01.000 --> 00:17:04.000]  就是因為他或他父母的罪,
[00:17:04.000 --> 00:17:07.000]  耶穌馬上指出他們的錯誤,
[00:17:07.000 --> 00:17:08.000]  對他們說,
[00:17:08.000 --> 00:17:11.000]  也不是這人犯了罪,
[00:17:11.000 --> 00:17:14.000]  也不是他父母犯了罪,
[00:17:14.000 --> 00:17:16.000]  是要在他身上,
[00:17:16.000 --> 00:17:20.000]  顯出神的作為來,
[00:17:20.000 --> 00:17:21.000]  之後,
[00:17:21.000 --> 00:17:24.000]  耶穌就醫好這個眼盲的人,
[00:17:24.000 --> 00:17:26.000]  讓他能夠看見,
[00:17:26.000 --> 00:17:29.000]  這段經文很清楚地告訴我們,
[00:17:29.000 --> 00:17:30.000]  人所受的苦難,
[00:17:30.000 --> 00:17:33.000]  不一定是因為罪,
[00:17:33.000 --> 00:17:35.000]  可能就是因為這個緣故,
[00:17:35.000 --> 00:17:39.000]  約伯要反駁他的朋友,
[00:17:39.000 --> 00:17:41.000]  他的朋友跟他說了八次,
[00:17:41.000 --> 00:17:44.000]  約伯也反駁了八次,
[00:17:44.000 --> 00:17:47.000]  約伯主要的反駁可以分為四點,
[00:17:47.000 --> 00:17:48.000]  第一,
[00:17:48.000 --> 00:17:50.000]  他不能夠認罪,
[00:17:50.000 --> 00:17:52.000]  因為不知道自己犯了什麼罪,
[00:17:52.000 --> 00:17:55.000]  他在第六章對他的朋友說,
[00:17:55.000 --> 00:17:56.000]  「請你們教導我,
[00:17:56.000 --> 00:17:58.000]  我便不作聖,
[00:17:58.000 --> 00:18:01.000]  使我明白在何事上有錯。」
[00:18:01.000 --> 00:18:02.000]  在第十章,
[00:18:02.000 --> 00:18:04.000]  他甚至對神說,
[00:18:04.000 --> 00:18:05.000]  「其實,
[00:18:05.000 --> 00:18:08.000]  祢知道我沒有罪惡。」
[00:18:08.000 --> 00:18:09.000]  第二,
[00:18:09.000 --> 00:18:13.000]  約伯的言行問心無愧,
[00:18:13.000 --> 00:18:14.000]  在二十七章他說,
[00:18:14.000 --> 00:18:17.000]  「我的嘴不說非義之言,
[00:18:17.000 --> 00:18:21.000]  我的舌也不說詭詐之語。」
[00:18:21.000 --> 00:18:22.000]  第三,
[00:18:22.000 --> 00:18:25.000]  不僅約伯的言行沒有犯錯,
[00:18:25.000 --> 00:18:28.000]  他的心向家遠離罪惡,
[00:18:28.000 --> 00:18:31.000]  在第三十一章他說,
[00:18:31.000 --> 00:18:33.000]  「我若受迷惑,
[00:18:33.000 --> 00:18:35.000]  向婦人起淫念,
[00:18:35.000 --> 00:18:39.000]  在淪舍的門外專服,
[00:18:39.000 --> 00:18:41.000]  就願我的妻子給別人推磨,
[00:18:41.000 --> 00:18:43.000]  別人也與她同室。」
[00:18:43.000 --> 00:18:44.000]  第四,
[00:18:44.000 --> 00:18:47.000]  不僅約伯沒有犯錯,
[00:18:47.000 --> 00:18:53.000]  他更常常幫助貧困有需要的人,
[00:18:53.000 --> 00:18:55.000]  在第三十一章說,
[00:18:55.000 --> 00:18:59.000]  「我若不容貧寒人得其所願,
[00:18:59.000 --> 00:19:03.000]  或叫寡婦眼中失望,
[00:19:03.000 --> 00:19:05.000]  或獨自吃我一點食物,
[00:19:05.000 --> 00:19:07.000]  孤兒沒有與我同吃,
[00:19:07.000 --> 00:19:11.000]  情願我的肩頭從缺盆骨脫落,
[00:19:11.000 --> 00:19:15.000]  我的磅臂從羊齒骨折斷。」
[00:19:15.000 --> 00:19:16.000]  在經文中,
[00:19:16.000 --> 00:19:17.000]  我們可以知道,
[00:19:17.000 --> 00:19:20.000]  約伯實在是一個義人,
[00:19:20.000 --> 00:19:21.000]  怪不得,
[00:19:21.000 --> 00:19:23.000]  在第一章,
[00:19:23.000 --> 00:19:26.000]  神稱約伯為完全正直,
[00:19:26.000 --> 00:19:28.000]  敬畏神,
[00:19:28.000 --> 00:19:30.000]  遠離惡事。
[00:19:30.000 --> 00:19:32.000]  正因約伯如此完全,
[00:19:32.000 --> 00:19:34.000]  他現在所受的苦難,
[00:19:34.000 --> 00:19:37.000]  使他陷入一個很大的困境。
[00:19:37.000 --> 00:19:38.000]  第一,
[00:19:38.000 --> 00:19:41.000]  他不明白自己有什麼罪,
[00:19:41.000 --> 00:19:42.000]  第二,
[00:19:42.000 --> 00:19:43.000]  就算有罪,
[00:19:43.000 --> 00:19:46.000]  為什麼要受這麼大的苦楚?
[00:19:46.000 --> 00:19:47.000]  在第七章,
