
[00:00:00.000 --> 00:00:03.000]  我們繼續去看馬可福音
[00:01:55.000 --> 00:01:59.000]  開始有些人就很厭棄耶穌
[00:01:59.000 --> 00:02:02.000]  就算是自己的家人也不明白他在做什麼事
[00:02:02.000 --> 00:02:07.000]  接著他就差遣了十二個門徒出去傳福音
[00:02:07.000 --> 00:02:08.000]  那就是所謂的使徒
[00:02:08.000 --> 00:02:11.000]  就是派他的使者去傳福音
[00:02:11.000 --> 00:02:13.000]  一對一對的來來去去
[00:02:13.000 --> 00:02:19.000]  他傳福音的時候究竟接著就加插了一個故事
[00:02:19.000 --> 00:02:22.000]  就是十四節開始
[00:02:22.000 --> 00:02:24.000]  當這個時侯他們聽到
[00:02:24.000 --> 00:02:27.000]  開始聽到有人為神的國來傳福音
[00:02:27.000 --> 00:02:29.000]  悔改的福音
[00:02:29.000 --> 00:02:31.000]  希律王就是希律安提柏
[00:02:31.000 --> 00:02:34.000]  那時候大希律就他去世之後
[00:02:34.000 --> 00:02:38.000]  他就將他的國土國家分了給四個
[00:02:38.000 --> 00:02:40.000]  有每人一分
[00:02:40.000 --> 00:02:43.000]  其中一個就是希律安提柏
[00:02:43.000 --> 00:02:45.000]  一個就是希律肥歷
[00:02:45.000 --> 00:02:48.000]  希律肥歷就是在耶路撒冷一帶
[00:02:48.000 --> 00:02:51.000]  這兩兄弟真是搞事
[00:02:51.000 --> 00:02:54.000]  看電視劇都沒有那麼精彩
[00:02:54.000 --> 00:02:55.000]  怎樣呢
[00:02:55.000 --> 00:03:00.000]  希律安提柏就看中了希律肥歷的老婆
[00:03:00.000 --> 00:03:03.000]  他們兩個都是有婚之夫
[00:03:03.000 --> 00:03:06.000]  有妻子結了婚
[00:03:06.000 --> 00:03:08.000]  兩個都有個妻子在
[00:03:08.000 --> 00:03:11.000]  希律安提柏看中了希律肥歷的老婆
[00:03:11.000 --> 00:03:14.000]  不如說大家都離婚吧
[00:03:14.000 --> 00:03:20.000]  結果就搶了希律肥歷的妻子
[00:03:20.000 --> 00:03:23.000]  結果怎樣呢
[00:03:23.000 --> 00:03:26.000]  結果就是搶了他老婆回來
[00:03:26.000 --> 00:03:28.000]  當然是猶太人不喜歡
[00:03:28.000 --> 00:03:31.000]  誰知英文界說到什麼
[00:03:31.000 --> 00:03:33.000]  獅世約翰就怎樣
[00:03:33.000 --> 00:03:35.000]  就責備他
[00:03:35.000 --> 00:03:38.000]  責備他的時候
[00:03:38.000 --> 00:03:41.000]  希羅底就是那個太太
[00:03:41.000 --> 00:03:43.000]  就趁一個機會
[00:03:43.000 --> 00:03:47.000]  就把獅世約翰殺了
[00:03:47.000 --> 00:03:53.000]  借希律安提柏的手殺了獅世約翰
[00:03:53.000 --> 00:03:57.000]  當希律王希律安提柏聽到傳福音的時候
[00:03:57.000 --> 00:03:58.000]  所以一直都有關係
[00:03:58.000 --> 00:04:00.000]  聽到這些使徒出來傳福音
[00:04:00.000 --> 00:04:05.000]  是不是這個耶穌就是
[00:04:05.000 --> 00:04:08.000]  誰啊 是不是先知以利亞
[00:04:08.000 --> 00:04:10.000]  是不是先知以利亞
[00:04:10.000 --> 00:04:14.000]  他變了一個再顯現出來的
[00:04:14.000 --> 00:04:17.000]  我們看到原來這個期間裡面
[00:04:17.000 --> 00:04:19.000]  這些故事一路一路看到
[00:04:19.000 --> 00:04:22.000]  原來主耶穌基督有醫治趕鬼
[00:04:22.000 --> 00:04:25.000]  醫病帶領的時候
[00:04:25.000 --> 00:04:26.000]  那些人就開始問
[00:04:26.000 --> 00:04:29.000]  究竟這個主耶穌基督是什麼人
[00:04:29.000 --> 00:04:31.000]  為什麼他有這樣的能力
[00:04:31.000 --> 00:04:33.000]  是不是先知呢
[00:04:33.000 --> 00:04:34.000]  是不是以前已經死了
[00:04:34.000 --> 00:04:36.000]  才知道再復活呢
[00:04:36.000 --> 00:04:38.000]  究竟這個耶穌是誰
[00:04:38.000 --> 00:04:41.000]  所以就帶出今天的主題
[00:04:41.000 --> 00:04:46.000]  看到原來主耶穌基督是個大魔者
[00:04:46.000 --> 00:04:48.000]  我們看到這個故事
[00:04:48.000 --> 00:04:51.000]  去到三十節的時候
[00:04:51.000 --> 00:04:53.000]  我們看到這幫門徒
[00:04:53.000 --> 00:04:55.000]  回來跟耶穌匯報
[00:04:55.000 --> 00:04:59.000]  看到他們在這個五餅而魚的故事當中
[00:04:59.000 --> 00:05:02.000]  看到主耶穌基督真正的身份
[00:05:02.000 --> 00:05:03.000]  我們曾低頭祈禱
[00:05:03.000 --> 00:05:07.000]  才繼續我們的講道
[00:05:07.000 --> 00:05:10.000]  主耶穌基督再次感謝你
[00:05:10.000 --> 00:05:14.000]  祢的使徒寫下了聖經寶貴的話語
[00:05:14.000 --> 00:05:16.000]  求祢讓我們聽得清楚 看得明白
[00:05:16.000 --> 00:05:19.000]  好使我們能夠明白祢的心意
[00:05:19.000 --> 00:05:21.000]  明白祢真正的身份
[00:05:21.000 --> 00:05:26.000]  好使我們能夠回應祢給我們的使命
[00:05:26.000 --> 00:05:27.000]  謝謝祢
[00:05:27.000 --> 00:05:29.000]  求祢幫助我們 聖靈幫助我們
[00:05:29.000 --> 00:05:31.000]  帶領我們以下的時間
[00:05:31.000 --> 00:05:34.000]  我們禱告奉主耶穌 得聖祢自己求
[00:05:34.000 --> 00:05:36.000]  這個五餅而魚的故事
[00:05:36.000 --> 00:05:38.000]  其實大家都聽了很多次了
[00:05:38.000 --> 00:05:40.000]  但是我們看到原來在四福音書裡面
[00:05:40.000 --> 00:05:42.000]  都有講這個故事
[00:05:42.000 --> 00:05:46.000]  但是馬可他特別將他的事情鋪排到
[00:05:46.000 --> 00:05:51.000]  一樣接一樣 去帶出一個重點
[00:05:51.000 --> 00:05:53.000]  這個重點我們一起去看 好嗎
[00:05:53.000 --> 00:05:55.000]  我們看到原來主耶穌基督是無人
[00:05:55.000 --> 00:05:57.000]  這個故事看到他們去完傳道
[00:05:57.000 --> 00:05:59.000]  一對一對地走出去
[00:05:59.000 --> 00:06:04.000]  去傳廣 認罪神寬恕的福音
[00:06:04.000 --> 00:06:05.000]  就回來了
[00:06:05.000 --> 00:06:08.000]  他們真的忙得不行
[00:06:08.000 --> 00:06:11.000]  又去埋案 又各個擁著他
[00:06:11.000 --> 00:06:13.000]  又去哪裡醫病 又掉下來
[00:06:13.000 --> 00:06:15.000]  又拉他三尾 又醫了病
[00:06:15.000 --> 00:06:17.000]  又去別人家裡
[00:06:17.000 --> 00:06:18.000]  很忙
[00:06:18.000 --> 00:06:20.000]  想休息一下
[00:06:20.000 --> 00:06:22.000]  我們都有時候想所謂retreat
[00:06:22.000 --> 00:06:25.000]  我們明年八月都有個retreat的時間
[00:06:25.000 --> 00:06:28.000]  都有段時間去retreat
[00:06:28.000 --> 00:06:29.000]  要休息一下
[00:06:29.000 --> 00:06:31.000]  飯也沒得沒時間吃
[00:06:31.000 --> 00:06:35.000]  但是主耶穌有人說
[00:06:35.000 --> 00:06:38.000]  今天是我的安息日
[00:06:38.000 --> 00:06:40.000]  我不去做工
[00:06:40.000 --> 00:06:42.000]  他不會這樣做的
[00:06:42.000 --> 00:06:45.000]  他看到原來本來想去休息一下
[00:06:45.000 --> 00:06:47.000]  找個地方去做retreat
[00:06:47.000 --> 00:06:52.000]  誰知道有人知道他去做retreat
[00:06:52.000 --> 00:06:53.000]  也不放過他
[00:06:53.000 --> 00:06:54.000]  知道他去哪裡做retreat
[00:06:54.000 --> 00:06:56.000]  去哪裡躲起來禱告也好
[00:06:56.000 --> 00:06:58.000]  就過來找你
[00:06:58.000 --> 00:07:00.000]  雖然耶穌坐船
[00:07:00.000 --> 00:07:02.000]  他們坐船離開那些人
[00:07:02.000 --> 00:07:04.000]  這麼多人在岸邊就坐船走
[00:07:04.000 --> 00:07:05.000]  誰知道那些人知道去哪裡
[00:07:05.000 --> 00:07:07.000]  還走得更快過去
[00:07:07.000 --> 00:07:12.000]  更快過去這個曠野
[00:07:12.000 --> 00:07:14.000]  曠野就是沒有人到的地方
[00:07:14.000 --> 00:07:15.000]  很少人的地方
[00:07:15.000 --> 00:07:16.000]  有個安靜時間
[00:07:16.000 --> 00:07:19.000]  起碼就算你捉魚也捉得到
[00:07:19.000 --> 00:07:22.000]  總之找些東西吃一下休息一下
[00:07:22.000 --> 00:07:25.000]  誰知道他們走都跑來
[00:07:25.000 --> 00:07:30.000]  去那裡在岸邊等他
[00:07:30.000 --> 00:07:32.000]  主耶穌基督出來
[00:07:32.000 --> 00:07:35.000]  就看到這幫這麼多的人
[00:07:35.000 --> 00:07:38.000]  他很想有很多種人
[00:07:38.000 --> 00:07:40.000]  找耶穌的人
[00:07:40.000 --> 00:07:43.000]  耶穌的反應是什麼呢
[00:07:43.000 --> 00:07:44.000]  他就說
[00:07:44.000 --> 00:07:46.000]  耶穌的心就是憐憫人的心
[00:07:46.000 --> 00:07:48.000]  英文是Compassion
[00:07:48.000 --> 00:07:53.000]  大家知道Compassion是什麼意思嗎
[00:07:53.000 --> 00:07:54.000]  我們很多時候
[00:07:54.000 --> 00:07:57.000]  看到一些很慘的事
[00:07:57.000 --> 00:08:00.000]  例如看到加沙地帶打仗
[00:08:00.000 --> 00:08:02.000]  很有同情心
[00:08:02.000 --> 00:08:03.000]  有嗎
[00:08:03.000 --> 00:08:05.000]  有 當然有同情心
[00:08:05.000 --> 00:08:07.000]  這麼多人受傷死
[00:08:07.000 --> 00:08:08.000]  這麼多難民
[00:08:08.000 --> 00:08:09.000]  有沒有同情心
[00:08:09.000 --> 00:08:11.000]  有
[00:08:11.000 --> 00:08:13.000]  你能不能夠感同身受
[00:08:13.000 --> 00:08:16.000]  哇 我以前也走過難的
[00:08:16.000 --> 00:08:19.000]  我以前也經歷過這樣的事情
[00:08:19.000 --> 00:08:21.000]  我明白他那樣的
[00:08:21.000 --> 00:08:23.000]  這些所謂同理心
[00:08:23.000 --> 00:08:24.000]  是不是
[00:08:24.000 --> 00:08:25.000]  有些同情心
[00:08:25.000 --> 00:08:26.000]  有些同理心
[00:08:26.000 --> 00:08:27.000]  哇 我真的很體諒
[00:08:27.000 --> 00:08:29.000]  我自己感同身受
[00:08:29.000 --> 00:08:33.000]  這個憐憫的字 再進一步
[00:08:33.000 --> 00:08:35.000]  就好像 如果看回原文
[00:08:35.000 --> 00:08:38.000]  看回希臘原文
[00:08:38.000 --> 00:08:40.000]  你看醫生
[00:08:40.000 --> 00:08:41.000]  醫生很多時候問你
[00:08:41.000 --> 00:08:43.000]  你的胸部動作怎麼樣
[00:08:43.000 --> 00:08:46.000]  有沒有能不能去廁所
[00:08:46.000 --> 00:08:48.000]  是不是
[00:08:48.000 --> 00:08:50.000]  就是弄得肚子不知道怎樣
[00:08:50.000 --> 00:08:54.000]  一定要去廁所才舒服
[00:08:54.000 --> 00:08:57.000]  所以有行動的回應
[00:08:57.000 --> 00:08:58.000]  Compassion就是
[00:08:58.000 --> 00:09:00.000]  原文就是這樣
[00:09:00.000 --> 00:09:01.000]  我自己也感受到
[00:09:01.000 --> 00:09:02.000]  照大腸 第一次照大腸
[00:09:02.000 --> 00:09:03.000]  喝吧 喝吧 喝吧
[00:09:03.000 --> 00:09:06.000]  嘩 喝到肚子都脹了
[00:09:06.000 --> 00:09:08.000]  可不可以忍不住不去廁所
[00:09:08.000 --> 00:09:10.000]  不行
[00:09:10.000 --> 00:09:11.000]  一定要去廁所
[00:09:11.000 --> 00:09:12.000]  很奇怪的就是
[00:09:12.000 --> 00:09:14.000]  原來希伯來人
[00:09:14.000 --> 00:09:16.000]  有一些猶太人
[00:09:16.000 --> 00:09:18.000]  很多時候用五臟六腑那些
[00:09:18.000 --> 00:09:22.000]  去形容裡面內心的世界
[00:09:22.000 --> 00:09:24.000]  內心的感情
[00:09:24.000 --> 00:09:25.000]  嘩 好有義氣
[00:09:25.000 --> 00:09:28.000]  跟你肝膽相照
[00:09:28.000 --> 00:09:29.000]  是不是很有
[00:09:29.000 --> 00:09:30.000]  我太太又說
[00:09:30.000 --> 00:09:31.000]  有的 很多的字
[00:09:31.000 --> 00:09:33.000]  有的 腰心腰肺
[00:09:33.000 --> 00:09:34.000]  是不是
[00:09:34.000 --> 00:09:35.000]  代表你裡面
[00:09:35.000 --> 00:09:37.000]  用你的五臟六腑
[00:09:37.000 --> 00:09:40.000]  來代表你的感情的情況
[00:09:40.000 --> 00:09:42.000]  這個的憐憫這個字
[00:09:42.000 --> 00:09:44.000]  Compassion這個原文的字就說
[00:09:44.000 --> 00:09:46.000]  不行 見到
[00:09:46.000 --> 00:09:48.000]  我明白他很同情他們
[00:09:48.000 --> 00:09:49.000]  都明白他的心情
[00:09:49.000 --> 00:09:50.000]  不是只是同理心
[00:09:50.000 --> 00:09:51.000]  沒那麼簡單
[00:09:51.000 --> 00:09:54.000]  我是會有行動去回應的
[00:09:54.000 --> 00:09:56.000]  所以這裡看到就是
[00:09:56.000 --> 00:09:58.000]  GSO基督就說
[00:09:58.000 --> 00:10:02.000]  見到這幫人
[00:10:02.000 --> 00:10:03.000]  跑步
[00:10:03.000 --> 00:10:04.000]  他們坐船
[00:10:04.000 --> 00:10:05.000]  他們還沒到
[00:10:05.000 --> 00:10:07.000]  他們已經在接我了
[00:10:07.000 --> 00:10:08.000]  接機那樣
[00:10:08.000 --> 00:10:09.000]  有人來接機
[00:10:09.000 --> 00:10:10.000]  打完球
[00:10:10.000 --> 00:10:12.000]  又贏了超級球賽
[00:10:12.000 --> 00:10:13.000]  嘩 好多人接機
[00:10:13.000 --> 00:10:14.000]  不用了
[00:10:14.000 --> 00:10:15.000]  大學比賽也是
[00:10:15.000 --> 00:10:17.000]  什麼NCAA那些
[00:10:17.000 --> 00:10:18.000]  打完籃球賽
[00:10:18.000 --> 00:10:19.000]  打完足球
[00:10:19.000 --> 00:10:20.000]  是不是
[00:10:20.000 --> 00:10:22.000]  有人來接機
[00:10:22.000 --> 00:10:25.000]  這幫的民眾
[00:10:25.000 --> 00:10:27.000]  猶太人就好像這樣
[00:10:27.000 --> 00:10:31.000]  來去迎接耶穌
[00:10:31.000 --> 00:10:33.000]  那他當然是想得到慰養
[00:10:33.000 --> 00:10:34.000]  是不是
[00:10:34.000 --> 00:10:35.000]  所以他就形容說
[00:10:35.000 --> 00:10:37.000]  GSO基督就憐憫他們
[00:10:37.000 --> 00:10:39.000]  知道這幫的就好像一班羊
[00:10:39.000 --> 00:10:42.000]  我們沒有人敢認隻動物
[00:10:42.000 --> 00:10:44.000]  但是在舊約聖經裡面
[00:10:44.000 --> 00:10:47.000]  是在這個猶太人文化當中
[00:10:47.000 --> 00:10:50.000]  羊是耳熟能詳的
[00:10:50.000 --> 00:10:52.000]  他們在
[00:10:52.000 --> 00:10:54.000]  這個主耶穌的牧人
[00:10:54.000 --> 00:10:55.000]  他是他們的牧者
[00:10:55.000 --> 00:10:57.000]  這些牧者是這樣的
[00:10:57.000 --> 00:10:58.000]  牧羊人
[00:10:58.000 --> 00:11:00.000]  他認識他的羊
[00:11:00.000 --> 00:11:01.000]  是嗎
[00:11:01.000 --> 00:11:02.000]  認得他的名字
[00:11:02.000 --> 00:11:03.000]  就是聽都聽得到
[00:11:03.000 --> 00:11:04.000]  這隻羊就這樣
[00:11:04.000 --> 00:11:05.000]  就好像我養雞
[00:11:05.000 --> 00:11:06.000]  引動就知道
[00:11:06.000 --> 00:11:07.000]  每隻都不同
[00:11:07.000 --> 00:11:08.000]  你養貓養狗就知道
[00:11:08.000 --> 00:11:09.000]  是不是每隻都叫貓呢
[00:11:09.000 --> 00:11:10.000]  不是的
[00:11:10.000 --> 00:11:11.000]  那隻貓又不同樣子
[00:11:11.000 --> 00:11:12.000]  那隻狗又不同樣子
[00:11:12.000 --> 00:11:13.000]  有了名字
[00:11:13.000 --> 00:11:14.000]  認得他的
[00:11:14.000 --> 00:11:15.000]  有一點不同的
[00:11:15.000 --> 00:11:16.000]  有特徵
[00:11:16.000 --> 00:11:17.000]  除了膚色之外
[00:11:17.000 --> 00:11:18.000]  這隻就是
[00:11:18.000 --> 00:11:20.000]  這隻就截截截的
[00:11:20.000 --> 00:11:21.000]  這隻是戴耳朵的
[00:11:21.000 --> 00:11:22.000]  這隻戴鼻子的
[00:11:22.000 --> 00:11:23.000]  這隻鼻子是長一點的
[00:11:23.000 --> 00:11:25.000]  每隻羊都不同
[00:11:25.000 --> 00:11:26.000]  牧人呢
[00:11:26.000 --> 00:11:28.000]  還說會餵養牠的
[00:11:28.000 --> 00:11:29.000]  你不只是養牠
[00:11:29.000 --> 00:11:30.000]  剪牠毛就算了
[00:11:30.000 --> 00:11:31.000]  不是這樣的
[00:11:31.000 --> 00:11:32.000]  你要養肥牠的
[00:11:32.000 --> 00:11:34.000]  都餵養牠就有牠的需要
[00:11:34.000 --> 00:11:36.000]  還有帶領牠去哪裡吃草
[00:11:36.000 --> 00:11:37.000]  哪裡去走哪裡
[00:11:37.000 --> 00:11:39.000]  還有保護牠的
[00:11:39.000 --> 00:11:40.000]  準備好工具
[00:11:40.000 --> 00:11:41.000]  是不是
[00:11:41.000 --> 00:11:42.000]  嘩 有什麼事
[00:11:42.000 --> 00:11:43.000]  打啊
[00:11:43.000 --> 00:11:44.000]  石頭掉石了
[00:11:44.000 --> 00:11:45.000]  是不是
[00:11:45.000 --> 00:11:46.000]  大胃都有
[00:11:46.000 --> 00:11:48.000]  肝又有些東西
[00:11:48.000 --> 00:11:51.000]  羊的肝來救羊
[00:11:51.000 --> 00:11:52.000]  又去打柴爛
[00:11:52.000 --> 00:11:54.000]  又扔石去打野獸
[00:11:54.000 --> 00:11:55.000]  是不是
[00:11:55.000 --> 00:11:57.000]  所以他們預備好道具
[00:11:57.000 --> 00:11:59.000]  去保護羊
[00:11:59.000 --> 00:12:01.000]  主耶穌基督就是感覺到
[00:12:01.000 --> 00:12:03.000]  原來這群羊呢
[00:12:03.000 --> 00:12:05.000]  是沒有牧者
[00:12:05.000 --> 00:12:07.000]  沒有牧羊人
[00:12:07.000 --> 00:12:08.000]  在文素記
[00:12:08.000 --> 00:12:11.000]  在《舊約聖經》裡提到羊
[00:12:11.000 --> 00:12:12.000]  文素記提到說
[00:12:12.000 --> 00:12:15.000]  摩西是帶領一群意識的人
[00:12:15.000 --> 00:12:17.000]  出埃及去紅海
[00:12:17.000 --> 00:12:18.000]  但是去到一個地步
[00:12:18.000 --> 00:12:20.000]  他需要一個接班人
[00:12:20.000 --> 00:12:23.000]  去帶領這群意識獵人
[00:12:23.000 --> 00:12:25.000]  他說這群羊就
[00:12:25.000 --> 00:12:28.000]  好像沒有
[00:12:28.000 --> 00:12:30.000]  沒有牧人的羊群
[00:12:30.000 --> 00:12:31.000]  在那裡求
[00:12:31.000 --> 00:12:33.000]  原來就是約書亞
[00:12:33.000 --> 00:12:34.000]  約聖去接班人
[00:12:34.000 --> 00:12:36.000]  所以羊這個概念
[00:12:36.000 --> 00:12:37.000]  這個觀念
[00:12:37.000 --> 00:12:38.000]  在《舊約聖經》裡
[00:12:38.000 --> 00:12:39.000]  已經一路有記載
[00:12:39.000 --> 00:12:41.000]  在《摩西五經》裡才有
[00:12:41.000 --> 00:12:42.000]  所以這裡看到
[00:12:42.000 --> 00:12:44.000]  原來這群門徒就說
[00:12:44.000 --> 00:12:46.000]  主耶穌基督帶這些門徒去
[00:12:46.000 --> 00:12:49.000]  看到這群人
[00:12:49.000 --> 00:12:52.000]  來接我們迎接他們
[00:12:52.000 --> 00:12:55.000]  上岸之前來接他們
[00:12:55.000 --> 00:12:56.000]  我們做門徒的
[00:12:56.000 --> 00:12:58.000]  我們是不是應該有個
[00:12:58.000 --> 00:12:59.000]  好像主耶穌基督
[00:12:59.000 --> 00:13:02.000]  有個憐憫人的心呢
[00:13:02.000 --> 00:13:04.000]  我們做門徒的
[00:13:04.000 --> 00:13:05.000]  要學習
[00:13:05.000 --> 00:13:07.000]  以主耶穌基督為榜樣去學習
[00:13:07.000 --> 00:13:09.000]  我們做父母的都是一樣
[00:13:09.000 --> 00:13:10.000]  我們家裡說
[00:13:10.000 --> 00:13:11.000]  很多時候問
[00:13:11.000 --> 00:13:12.000]  我們怎樣預備
[00:13:12.000 --> 00:13:14.000]  小朋友將來進大學之前
[00:13:14.000 --> 00:13:16.000]  會不會信主啊
[00:13:16.000 --> 00:13:17.000]  給多點聖經去讀
[00:13:17.000 --> 00:13:18.000]  每一晚讀聖經
[00:13:18.000 --> 00:13:19.000]  好
[00:13:19.000 --> 00:13:20.000]  當然好
[00:13:20.000 --> 00:13:22.000]  有靈修的時間
[00:13:22.000 --> 00:13:24.000]  但是我們能不能夠
[00:13:24.000 --> 00:13:27.000]  成為他們的榜樣呢
[00:13:27.000 --> 00:13:30.000]  成為他們的榜樣是重要的
[00:13:30.000 --> 00:13:31.000]  很多時候
[00:13:31.000 --> 00:13:32.000]  第二第三代就說
[00:13:32.000 --> 00:13:34.000]  我們不需要主耶學了
[00:13:34.000 --> 00:13:36.000]  我們小時候都聽得多
[00:13:36.000 --> 00:13:37.000]  是不是
[00:13:37.000 --> 00:13:38.000]  這樣說
[00:13:38.000 --> 00:13:39.000]  很多時候
[00:13:39.000 --> 00:13:40.000]  聽得多
[00:13:40.000 --> 00:13:41.000]  第二第三代那些
[00:13:41.000 --> 00:13:44.000]  但是他們未必見到
[00:13:44.000 --> 00:13:49.000]  有個榜樣在他們前面
[00:13:49.000 --> 00:13:51.000]  所以他們的困難就是
[00:13:51.000 --> 00:13:53.000]  出了家之後
[00:13:53.000 --> 00:13:54.000]  回不回教會
[00:13:54.000 --> 00:13:55.000]  沒有個榜樣
[00:13:55.000 --> 00:13:56.000]  他們的心靈
[00:13:56.000 --> 00:13:57.000]  那怎樣
[00:13:57.000 --> 00:13:59.000]  榜樣的問題
[00:13:59.000 --> 00:14:01.000]  這裡就是說
[00:14:01.000 --> 00:14:03.000]  這裡就提醒主耶穌基督
[00:14:03.000 --> 00:14:06.000]  原來他有個憐憫人的心
[00:14:06.000 --> 00:14:08.000]  這個Compression
[00:14:08.000 --> 00:14:11.000]  不是只是同情了解他的心情
[00:14:11.000 --> 00:14:13.000]  還有他去回應
[00:14:13.000 --> 00:14:15.000]  用實質行動去回應
[00:14:15.000 --> 00:14:17.000]  這個憐憫的心情
[00:14:17.000 --> 00:14:19.000]  坐不安成不樂
[00:14:19.000 --> 00:14:20.000]  因為這件事情
[00:14:20.000 --> 00:14:22.000]  所以我們做父母的
[00:14:22.000 --> 00:14:24.000]  我希望大家都有一個
[00:14:24.000 --> 00:14:25.000]  成為一個
[00:14:25.000 --> 00:14:28.000]  在子女面前一個榜樣的情況
[00:14:28.000 --> 00:14:30.000]  我們再看下去經文的時候
[00:14:30.000 --> 00:14:32.000]  你們有沒有這個
[00:14:32.000 --> 00:14:33.000]  做憐憫型的心
[00:14:33.000 --> 00:14:34.000]  好啦
[00:14:34.000 --> 00:14:35.000]  那些叛徒怎樣呢
[00:14:35.000 --> 00:14:36.000]  聽不明白
[00:14:36.000 --> 00:14:37.000]  看不明白
[00:14:37.000 --> 00:14:38.000]  哇
[00:14:38.000 --> 00:14:40.000]  你都接機了
[00:14:40.000 --> 00:14:41.000]  接他上岸了
[00:14:41.000 --> 00:14:42.000]  在那裡趕道
[00:14:42.000 --> 00:14:44.000]  在那裡開始教訓他們
[00:14:44.000 --> 00:14:45.000]  趕解聖經
[00:14:45.000 --> 00:14:46.000]  明白神話
[00:14:46.000 --> 00:14:47.000]  那些叛徒過來了
[00:14:47.000 --> 00:14:48.000]  哇
[00:14:48.000 --> 00:14:49.000]  不對了耶穌
[00:14:49.000 --> 00:14:51.000]  現在三點多了
[00:14:51.000 --> 00:14:52.000]  晚了
[00:14:52.000 --> 00:14:53.000]  喂
[00:14:53.000 --> 00:14:55.000]  四點要吃飯
[00:14:55.000 --> 00:14:56.000]  五點要天黑
[00:14:56.000 --> 00:14:58.000]  那怎樣搞啊
[00:14:58.000 --> 00:14:59.000]  真的
[00:14:59.000 --> 00:15:01.000]  應付不了
[00:15:01.000 --> 00:15:02.000]  不如
[00:15:02.000 --> 00:15:03.000]  這裡
[00:15:03.000 --> 00:15:05.000]  野地來的
[00:15:05.000 --> 00:15:06.000]  怎樣野地
[00:15:06.000 --> 00:15:07.000]  什麼都沒有
[00:15:07.000 --> 00:15:08.000]  有個油站
[00:15:08.000 --> 00:15:10.000]  有個七十一已經很好
[00:15:10.000 --> 00:15:11.000]  你有時候去行山
[00:15:11.000 --> 00:15:12.000]  我記得以前行山
[00:15:12.000 --> 00:15:13.000]  行西貢同軍的時候
[00:15:13.000 --> 00:15:15.000]  上到天梯上面
[00:15:15.000 --> 00:15:16.000]  西貢
[00:15:16.000 --> 00:15:17.000]  有間士多
[00:15:17.000 --> 00:15:18.000]  是不是
[00:15:18.000 --> 00:15:19.000]  有得在那裡
[00:15:19.000 --> 00:15:20.000]  在那裡休息一下
[00:15:20.000 --> 00:15:21.000]  哇
[00:15:21.000 --> 00:15:22.000]  好啦
[00:15:22.000 --> 00:15:23.000]  但是你突然間
[00:15:23.000 --> 00:15:24.000]  你現在看到經文那裡
[00:15:24.000 --> 00:15:25.000]  有多少千人
[00:15:25.000 --> 00:15:26.000]  五千
[00:15:26.000 --> 00:15:27.000]  男人
