
[00:00:00.000 --> 00:00:02.540]  繼續講阿伯拉罕
[00:02:03.620 --> 00:02:07.220]  直到所以都是天人的
[00:02:07.220 --> 00:02:10.020]  那地在耶和華未滅
[00:02:10.020 --> 00:02:13.220]  所羅馬和阿巴爾先
[00:02:13.220 --> 00:02:18.420]  如同耶和華的源子也尚埃及地
[00:02:18.420 --> 00:02:23.020]  於是羅德選擇若淡河的全平原
[00:02:23.020 --> 00:02:28.020]  皇宮遷移,他們就彼此分離了
[00:02:28.020 --> 00:02:31.020]  阿伯拿住在加拿地
[00:02:31.020 --> 00:02:34.420]  羅德住在平原的城邑
[00:02:34.420 --> 00:02:37.220]  天天挪移向下
[00:02:37.220 --> 00:02:39.220]  直到所羅馬
[00:02:39.220 --> 00:02:44.420]  所羅馬仍在耶和華面前最大惡極
[00:02:44.420 --> 00:02:48.020]  羅德離開阿伯拿以後
[00:02:48.020 --> 00:02:50.820]  耶和華對阿伯拿說
[00:02:50.820 --> 00:02:53.420]  從你所在的地方
[00:02:53.420 --> 00:02:57.220]  你舉目向東去尋不觀寒
[00:02:57.220 --> 00:03:00.420]  凡你所看見的一切地
[00:03:00.420 --> 00:03:04.420]  我都要見透你和你的後裔
[00:03:04.420 --> 00:03:06.220]  直到永遠
[00:03:06.220 --> 00:03:09.220]  我也要使你的後裔
[00:03:09.220 --> 00:03:13.020]  如同地上的塵沙那樣多
[00:03:13.020 --> 00:03:16.820]  人若能數算地上的塵沙
[00:03:16.820 --> 00:03:19.820]  才能數算你的後裔
[00:03:19.820 --> 00:03:23.820]  你起來,中南走遍這地
[00:03:23.820 --> 00:03:27.420]  因為我遍打這地,遲不來
[00:03:27.420 --> 00:03:30.420]  阿伯拿就官鳥上行
[00:03:30.420 --> 00:03:35.420]  來到希伯倫萬里的像樹那裡居住
[00:03:35.420 --> 00:03:39.820]  在那裡為耶和華築了一座峽
[00:03:39.820 --> 00:03:42.220]  好,很短的經文
[00:03:42.220 --> 00:03:45.020]  又記載了另一個小節的故事
[00:03:45.020 --> 00:03:47.220]  就是說回到加拿地的時候
[00:03:47.220 --> 00:03:50.820]  阿伯拿一直和羅德侄兒在一起
[00:03:50.820 --> 00:03:53.020]  他們各人都有自己的牛羊
[00:03:53.020 --> 00:03:55.220]  也各人有自己的家庭
[00:03:55.220 --> 00:03:58.420]  根據後來的經文看回來
[00:03:58.420 --> 00:04:01.420]  羅德也應該娶了老婆
[00:04:01.420 --> 00:04:03.820]  有了自己的家
[00:04:03.820 --> 00:04:06.620]  因為兩個人一起住的時候
[00:04:06.620 --> 00:04:09.020]  各人都有很多牛羊
[00:04:09.020 --> 00:04:11.020]  要放牧
[00:04:11.020 --> 00:04:13.420]  牛羊要去吃草
[00:04:13.420 --> 00:04:19.620]  恐怕大家不記得再看看那些山地的草的地方
[00:04:19.620 --> 00:04:23.620]  牧羊就帶著牛羊在山那裡
[00:04:23.620 --> 00:04:25.620]  見到有草就等牠吃
[00:04:25.620 --> 00:04:28.620]  放牧的那個就在那裡坐下
[00:04:28.620 --> 00:04:30.620]  休息一下
[00:04:30.620 --> 00:04:34.620]  吹一下那些本土的笛子
[00:04:34.620 --> 00:04:36.620]  或者當時不知道有什麼音樂的樂器
[00:04:36.620 --> 00:04:38.620]  等牠們吃完
[00:04:38.620 --> 00:04:40.620]  放牧就是這樣
[00:04:40.620 --> 00:04:43.620]  吃到沒什麼草了
[00:04:43.620 --> 00:04:46.620]  就去這邊吃
[00:04:46.620 --> 00:04:48.620]  周圍走來走去
[00:04:48.620 --> 00:04:51.620]  但是如果你有很多牛羊的時候
[00:04:51.620 --> 00:04:54.620]  一個牧羊人看得多少呢?
[00:04:54.620 --> 00:04:55.620]  不看得很多
[00:04:55.620 --> 00:04:58.620]  可能有好幾個牧羊人
[00:04:58.620 --> 00:05:00.620]  譬如說阿伯拉罕手下
[00:05:00.620 --> 00:05:05.620]  可能有好多牧人為牠放牧
[00:05:05.620 --> 00:05:08.620]  一群一群去不同的地方
[00:05:08.620 --> 00:05:11.620]  羅德又有他自己的牛羊
[00:05:11.620 --> 00:05:12.620]  又去放牧
[00:05:12.620 --> 00:05:14.620]  兩個人住得這麼近的時候
[00:05:14.620 --> 00:05:17.620]  就當然要爭
[00:05:17.620 --> 00:05:20.620]  這一塊我在這裡吃
[00:05:20.620 --> 00:05:21.620]  你為什麼走來這裡
[00:05:21.620 --> 00:05:23.620]  就要避開
[00:05:23.620 --> 00:05:25.620]  於是就因著放牧
[00:05:25.620 --> 00:05:28.620]  因著牛羊去哪裡吃草等等
[00:05:28.620 --> 00:05:29.620]  就出現問題了
[00:05:29.620 --> 00:05:31.620]  牧人就爭執
[00:05:31.620 --> 00:05:35.620]  兩個大老闆在上面起初不知道這麼多
[00:05:35.620 --> 00:05:39.620]  後來傳上去才知道下面這樣
[00:05:39.620 --> 00:05:41.620]  在爭執
[00:05:41.620 --> 00:05:44.620]  阿伯拉罕知道了就跟羅德說
[00:05:44.620 --> 00:05:46.620]  兩個人必須要分開
[00:05:46.620 --> 00:05:48.620]  要分開遠一點
[00:05:48.620 --> 00:05:50.620]  要避免相爭
[00:05:50.620 --> 00:05:51.620]  因為他們是骨肉
[00:05:51.620 --> 00:05:55.620]  阿伯拉罕就很重視骨肉之情
[00:05:55.620 --> 00:05:58.620]  因為要這樣相爭的時候就很大問題了
[00:05:58.620 --> 00:06:00.620]  不應該這樣相爭
[00:06:00.620 --> 00:06:01.620]  他們兩個是骨肉
[00:06:01.620 --> 00:06:08.620]  羅德是阿伯拉罕兄弟的兒子
[00:06:08.620 --> 00:06:10.620]  兼且他的兄弟已經去世了
[00:06:10.620 --> 00:06:12.620]  感情就更加特別
[00:06:12.620 --> 00:06:14.620]  一直帶著他離開吳爾
[00:06:14.620 --> 00:06:15.620]  離開哈拿
[00:06:15.620 --> 00:06:16.620]  來到加拿大
[00:06:16.620 --> 00:06:18.620]  當日洛埃及也帶著他一起
[00:06:18.620 --> 00:06:19.620]  一直都帶著他一起
[00:06:19.620 --> 00:06:21.620]  很親的
[00:06:21.620 --> 00:06:25.620]  因為牛羊和牧人這樣相爭不好
[00:06:25.620 --> 00:06:26.620]  所以就叫他說
[00:06:26.620 --> 00:06:27.620]  我們要分開
[00:06:27.620 --> 00:06:28.620]  不可以這樣
[00:06:28.620 --> 00:06:29.620]  免得我們相爭
[00:06:29.620 --> 00:06:32.620]  這個最大的目標就是不要相爭
[00:06:32.620 --> 00:06:35.620]  我們看到阿伯拉罕很重視親情
[00:06:35.620 --> 00:06:37.620]  我們在第一講的時候
[00:06:37.620 --> 00:06:40.620]  講阿伯拉罕離開吳爾去到哈拿的時候
[00:06:40.620 --> 00:06:41.620]  都講過
[00:06:41.620 --> 00:06:43.620]  那個經文應該合理一點的解釋
[00:06:43.620 --> 00:06:47.620]  就是阿伯拉罕應該不捨得放下他爸爸
[00:06:47.620 --> 00:06:50.620]  他爸爸還沒過世就離開他去加拿大
[00:06:50.620 --> 00:06:52.620]  根據《史唐傳》講
[00:06:52.620 --> 00:06:53.620]  是他爸爸死了之後
[00:06:53.620 --> 00:06:57.620]  神才再呼召他離開哈拿
[00:06:57.620 --> 00:07:01.620]  就見到阿伯拉罕很重視親情
[00:07:01.620 --> 00:07:04.620]  這一處他提出一個解決方法
[00:07:04.620 --> 00:07:06.620]  就是要分開了
[00:07:06.620 --> 00:07:07.620]  兩個人要分開
[00:07:07.620 --> 00:07:09.620]  因為親情那麼重要
[00:07:09.620 --> 00:07:11.620]  我們要看一次經文
[00:07:11.620 --> 00:07:16.620]  就是四章七節八節那裡說
[00:07:16.620 --> 00:07:18.620]  萬物的結局緊要
[00:07:18.620 --> 00:07:20.620]  所以你們要謹慎自首
[00:07:20.620 --> 00:07:21.620]  謹慎禱告
[00:07:21.620 --> 00:07:24.620]  最緊要的是彼此切實相愛
[00:07:24.620 --> 00:07:27.620]  因為愛能遮掩許多的罪
[00:07:27.620 --> 00:07:29.620]  這篇前書很有趣
[00:07:29.620 --> 00:07:31.620]  就是講到萬物的結局緊
[00:07:31.620 --> 00:07:35.620]  而重要的就是要彼此相愛
[00:07:35.620 --> 00:07:38.620]  我們見到現在萬物的結局緊
[00:07:38.620 --> 00:07:39.620]  越來越近末世的時候
[00:07:39.620 --> 00:07:43.620]  就是人與人之間的感情
[00:07:43.620 --> 00:07:46.620]  或者普通人之間的人情味
[00:07:46.620 --> 00:07:48.620]  有些是越來越淡
[00:07:48.620 --> 00:07:50.620]  就是人與人之間是越來越沒有
[00:07:50.620 --> 00:07:55.620]  以前那種應有的禮數
[00:07:55.620 --> 00:07:56.620]  或者人情味
[00:07:56.620 --> 00:07:57.620]  或者愛的那些
[00:07:57.620 --> 00:07:58.620]  就是越來越少
[00:07:58.620 --> 00:07:59.620]  所以聖經就提醒我們
[00:07:59.620 --> 00:08:02.620]  結局緊到末世的時候
[00:08:02.620 --> 00:08:05.620]  要找回一個最重要的元素
[00:08:05.620 --> 00:08:07.620]  就是要彼此切實相愛
[00:08:07.620 --> 00:08:09.620]  尤其是現在你見到
[00:08:09.620 --> 00:08:11.620]  在工作環境裡面
[00:08:11.620 --> 00:08:13.620]  特別是老闆和員工之間
[00:08:13.620 --> 00:08:15.620]  有很多這些問題
[00:08:15.620 --> 00:08:17.620]  老闆和員工之間
[00:08:17.620 --> 00:08:22.620]  就講利益、權利太多
[00:08:22.620 --> 00:08:26.620]  講本身商業機構要怎樣增長
[00:08:26.620 --> 00:08:30.620]  要派息、盈利豐厚些
[00:08:30.620 --> 00:08:31.620]  講得太多
[00:08:31.620 --> 00:08:34.620]  就令到很多這些商業機構
[00:08:34.620 --> 00:08:36.620]  在社會上做生意
[00:08:36.620 --> 00:08:39.620]  就會說在合法的情況下
[00:08:39.620 --> 00:08:41.620]  要賺到盡
[00:08:41.620 --> 00:08:44.620]  就是在一些灰色地帶裡面
[00:08:44.620 --> 00:08:48.620]  都要盡盡自己有利的位置
[00:08:48.620 --> 00:08:50.620]  為何一定要這樣呢
[00:08:50.620 --> 00:08:52.620]  他們這樣的做法就是
[00:08:52.620 --> 00:08:54.620]  甚至到一個地步
[00:08:54.620 --> 00:08:58.620]  是不看重人與人之間的關係
[00:08:58.620 --> 00:09:00.620]  員工和老闆
[00:09:00.620 --> 00:09:01.620]  我給錢你
[00:09:01.620 --> 00:09:06.620]  你的時間在我這兒幫我做事
[00:09:06.620 --> 00:09:08.620]  我沒規服你
[00:09:08.620 --> 00:09:11.620]  所以要求你盡量
[00:09:11.620 --> 00:09:13.620]  你的職位沒用
[00:09:13.620 --> 00:09:14.620]  我就解雇你
[00:09:14.620 --> 00:09:18.620]  家庭問題是你的事
[00:09:18.620 --> 00:09:20.620]  我根法例賠給你就算了
[00:09:20.620 --> 00:09:22.620]  現在是講這些
[00:09:22.620 --> 00:09:24.620]  但以前的社會不會這樣
[00:09:24.620 --> 00:09:26.620]  以前的社會會考慮到
[00:09:26.620 --> 00:09:28.620]  這樣人會失業
[00:09:28.620 --> 00:09:32.620]  家庭支柱生活不了
[00:09:32.620 --> 00:09:36.620]  那些都是以前老闆考慮的事
[00:09:36.620 --> 00:09:38.620]  現在的老闆不會考慮這些
[00:09:38.620 --> 00:09:40.620]  他說你傻
[00:09:40.620 --> 00:09:42.620]  現今的世代就慢慢變
[00:09:42.620 --> 00:09:44.620]  但阿南就不一樣
[00:09:44.620 --> 00:09:46.620]  他看重的是關係
[00:09:46.620 --> 00:09:48.620]  不是利益
[00:09:48.620 --> 00:09:50.620]  一會兒我們會再講詳細
[00:09:50.620 --> 00:09:52.620]  阿南就跟羅德說
[00:09:52.620 --> 00:09:54.620]  阿南看前面
[00:09:54.620 --> 00:09:56.620]  這麼大一塊地
[00:09:56.620 --> 00:09:57.620]  你想怎樣就怎樣
[00:09:57.620 --> 00:09:59.620]  你如果選向左就左
[00:09:59.620 --> 00:10:01.620]  我就去右邊
[00:10:01.620 --> 00:10:03.620]  你選向右我就向左
[00:10:03.620 --> 00:10:05.620]  很奇怪
[00:10:05.620 --> 00:10:08.620]  當時看到的地方是怎樣
[00:10:08.620 --> 00:10:11.620]  我就上網找了一些約旦號
[00:10:11.620 --> 00:10:16.620]  因為這是近幾十年所拍攝的
[00:10:16.620 --> 00:10:20.620]  不是阿巴拉罕羅德那時候那麼漂亮
[00:10:20.620 --> 00:10:23.620]  那個時候更加漂亮
[00:10:23.620 --> 00:10:26.620]  你看到有些山
[00:10:26.620 --> 00:10:28.620]  這裡彎曲彎曲就有河
[00:10:28.620 --> 00:10:34.620]  河邊這些
[00:10:34.620 --> 00:10:37.620]  現在這裡拍到的已經變成了田
[00:10:37.620 --> 00:10:40.620]  綠色這些植物
[00:10:40.620 --> 00:10:42.620]  但整體來說
[00:10:42.620 --> 00:10:44.620]  河岸兩邊是平原
[00:10:44.620 --> 00:10:47.620]  很合適種植
[00:10:47.620 --> 00:10:49.620]  植物的生長
[00:10:49.620 --> 00:10:51.620]  是很好的
[00:10:51.620 --> 00:10:53.620]  很肥沃的地方
[00:10:53.620 --> 00:10:55.620]  但這些山
[00:10:55.620 --> 00:10:57.620]  好像剛才放羊那裡
[00:10:57.620 --> 00:10:59.620]  要找到有草的地方
[00:10:59.620 --> 00:11:01.620]  是比較難的
[00:11:01.620 --> 00:11:03.620]  而且走來走去會很辛苦
[00:11:03.620 --> 00:11:05.620]  所以看的時候
[00:11:05.620 --> 00:11:07.620]  羅德說
[00:11:07.620 --> 00:11:10.620]  當然選這些地方我要
[00:11:10.620 --> 00:11:14.620]  羅德就選了這個約旦號的全平原
[00:11:14.620 --> 00:11:15.620]  阿巴拉罕說
[00:11:15.620 --> 00:11:16.620]  你要平原
[00:11:16.620 --> 00:11:18.620]  那我留在山上
[00:11:18.620 --> 00:11:20.620]  留在戛納地
[00:11:20.620 --> 00:11:22.620]  你很奇怪
[00:11:22.620 --> 00:11:25.620]  阿巴拉罕是長輩
[00:11:25.620 --> 00:11:28.620]  羅德是小輩
[00:11:28.620 --> 00:11:31.620]  帶你出生帶你來這些地方
[00:11:31.620 --> 00:11:32.620]  現在要選
[00:11:32.620 --> 00:11:34.620]  很多人都會想
[00:11:34.620 --> 00:11:37.620]  阿巴拉罕說了算
[00:11:37.620 --> 00:11:39.620]  羅德你去那邊
[00:11:39.620 --> 00:11:40.620]  我們要分開
[00:11:40.620 --> 00:11:41.620]  別人爭吵
[00:11:41.620 --> 00:11:43.620]  你去那邊
[00:11:43.620 --> 00:11:45.620]  可以這樣
[00:11:45.620 --> 00:11:50.620]  羅德應該沒有反對的餘地
[00:11:50.620 --> 00:11:52.620]  但阿巴拉罕很有趣
[00:11:52.620 --> 00:11:53.620]  他不是這樣
[00:11:53.620 --> 00:11:55.620]  任你選先
[00:11:55.620 --> 00:11:58.620]  他其實有權利自己選先
[00:11:58.620 --> 00:12:00.620]  怎樣說都是他說的
[00:12:00.620 --> 00:12:03.620]  但他沒有使用他的權利
[00:12:03.620 --> 00:12:08.620]  他沒有仗著自己是高一輩的人
[00:12:08.620 --> 00:12:10.620]  有高一些的地位
[00:12:10.620 --> 00:12:12.620]  他是讓羅德選先
[00:12:12.620 --> 00:12:13.620]  你選
[00:12:13.620 --> 00:12:14.620]  你選到哪裡就哪裡
[00:12:14.620 --> 00:12:15.620]  隨你喜歡
[00:12:15.620 --> 00:12:20.620]  我們可以看看權利和地位的問題
[00:12:20.620 --> 00:12:22.620]  在現在這個世代
[00:12:22.620 --> 00:12:24.620]  人人都講權利
[00:12:24.620 --> 00:12:27.620]  人人都要維護自己的權利
[00:12:27.620 --> 00:12:29.620]  爭取更多的權利
[00:12:29.620 --> 00:12:33.620]  當你達到某一個社會地位的時候
[00:12:33.620 --> 00:12:36.620]  你就享有某些權利
[00:12:36.620 --> 00:12:38.620]  你去住酒店
[00:12:38.620 --> 00:12:40.620]  人家會升級你的總統套房
[00:12:40.620 --> 00:12:43.620]  坐飛機會升級你的頭燈
[00:12:43.620 --> 00:12:45.620]  你覺得這是我的權利
[00:12:45.620 --> 00:12:47.620]  人家升級我
[00:12:47.620 --> 00:12:52.620]  人很喜歡去爭取維護自己的權利
[00:12:52.620 --> 00:12:53.620]  你有這樣的地位
[00:12:53.620 --> 00:12:58.620]  人家怎樣給你的時候
[00:12:58.620 --> 00:13:00.620]  你覺得這是我的地位
[00:13:00.620 --> 00:13:01.620]  應有的
[00:13:01.620 --> 00:13:03.620]  都很常會這樣
[00:13:03.620 --> 00:13:07.620]  但奧巴馬這個時候表現出來是怎樣
[00:13:07.620 --> 00:13:08.620]  權利
[00:13:08.620 --> 00:13:09.620]  自己長輩
[00:13:09.620 --> 00:13:10.620]  要選可以選
[00:13:10.620 --> 00:13:11.620]  但他又不選
[00:13:11.620 --> 00:13:13.620]  讓你先選
[00:13:13.620 --> 00:13:17.620]  因為他看重的是他和羅德之間的關係
[00:13:17.620 --> 00:13:22.620]  他的關係比利益更加重要
[00:13:22.620 --> 00:13:25.620]  更加因為像剛才那段經文那樣說
[00:13:25.620 --> 00:13:28.620]  羅德和他之間有愛的關係
[00:13:28.620 --> 00:13:30.620]  阿巴拉罕愛質疑羅德
[00:13:30.620 --> 00:13:32.620]  在愛的裡面
[00:13:32.620 --> 00:13:35.620]  讓對方得到一些比你更好的東西
[00:13:35.620 --> 00:13:38.620]  你會不會覺得吃虧
[00:13:38.620 --> 00:13:39.620]  不會的
[00:13:39.620 --> 00:13:43.620]  人家看起來會覺得你為何這麼大犧牲
[00:13:43.620 --> 00:13:45.620]  在你自己來說你不覺得是犧牲
[00:13:45.620 --> 00:13:47.620]  你覺得緣分是這樣的
[00:13:47.620 --> 00:13:50.620]  他得到一些更好的東西
[00:13:50.620 --> 00:13:52.620]  你可能會更開心
[00:13:52.620 --> 00:13:54.620]  開心過你自己得到
[00:13:54.620 --> 00:13:56.620]  做父母的你會知道
[00:13:56.620 --> 00:13:59.620]  有好的東西給兒子和女兒
[00:13:59.620 --> 00:14:01.620]  你會更開心
[00:14:01.620 --> 00:14:03.620]  那些送好的都會說
[00:14:03.620 --> 00:14:05.620]  兒子你吃吧
[00:14:05.620 --> 00:14:06.620]  那種
[00:14:06.620 --> 00:14:09.620]  在阿巴拉罕和羅德之間
[00:14:09.620 --> 00:14:12.620]  我們見到阿巴拉罕因著愛
[00:14:12.620 --> 00:14:14.620]  因著他著重的關係
[00:14:14.620 --> 00:14:17.620]  他興旱了利益
[00:14:17.620 --> 00:14:21.620]  他不去行使他自己可以行使的權利
[00:14:21.620 --> 00:14:23.620]  這個很重要
[00:14:23.620 --> 00:14:25.620]  在高位的人
[00:14:25.620 --> 00:14:31.620]  其實不一定要去踐踏一些低微過自己的人
[00:14:31.620 --> 00:14:34.620]  相反在聖經裡面教導我們是什麼呢
[00:14:34.620 --> 00:14:40.620]  羅馬書很經典的經文
[00:14:40.620 --> 00:14:44.620]  說在高位的人要苦就卑微
[00:14:44.620 --> 00:14:47.620]  你自己自覺你自己的位置比較高
[00:14:47.620 --> 00:14:48.620]  那些人比你卑微
[00:14:48.620 --> 00:14:50.620]  你不是去踐踏他
[00:14:50.620 --> 00:14:52.620]  你是去苦就他
[00:14:52.620 --> 00:14:54.620]  苦就卑微的人
[00:14:54.620 --> 00:14:55.620]  講到權利
[00:14:55.620 --> 00:14:57.620]  以前講過權利
[00:14:57.620 --> 00:14:59.620]  不知道大家記不記得
[00:14:59.620 --> 00:15:02.620]  權利不是一定要去爭取
[00:15:02.620 --> 00:15:04.620]  現在這個世代告訴我們
[00:15:04.620 --> 00:15:06.620]  你有權感你要爭取
[00:15:06.620 --> 00:15:08.620]  這是你的權利
[00:15:08.620 --> 00:15:11.620]  權利不是一定要去行使你的權利
[00:15:11.620 --> 00:15:12.620]  爭取你的權利
[00:15:12.620 --> 00:15:15.620]  權利是可以捨棄的
[00:15:15.620 --> 00:15:17.620]  記不記得我講過
[00:15:17.620 --> 00:15:18.620]  權利是可以捨棄的
[00:15:18.620 --> 00:15:20.620]  是為了一個更加崇高的目標
[00:15:20.620 --> 00:15:22.620]  權利是為了愛而捨棄
[00:15:22.620 --> 00:15:24.620]  你想想如果當日主耶穌
[00:15:24.620 --> 00:15:27.620]  祂說要維護祂應有的權利
[00:15:27.620 --> 00:15:28.620]  那就不行了
[00:15:28.620 --> 00:15:30.620]  祂就不用來拯救我們了
[00:15:30.620 --> 00:15:33.620]  祂創造天地萬物創造生命
[00:15:33.620 --> 00:15:35.620]  為什麼要書磚岡櫃
[00:15:35.620 --> 00:15:37.620]  成為人的樣子
[00:15:37.620 --> 00:15:39.620]  來受苦釘十字架呢
[00:15:39.620 --> 00:15:42.620]  耶穌成為人的樣子去釘十字架
[00:15:42.620 --> 00:15:44.620]  我有時候去想一些例子
[00:15:44.620 --> 00:15:46.620]  我就想想
[00:15:46.620 --> 00:15:49.620]  譬如那些人養豬那些
[00:15:49.620 --> 00:15:50.620]  就譬如說
[00:15:50.620 --> 00:15:53.620]  叫我化身成為一隻豬
[00:15:53.620 --> 00:15:56.620]  你真是
[00:15:56.620 --> 00:15:58.620]  或者就是那些
[00:15:58.620 --> 00:16:00.620]  養那些雞生蛋那些
[00:16:00.620 --> 00:16:02.620]  我就經常覺得那些是藥畜
[00:16:02.620 --> 00:16:03.620]  那些雞很擠迫的
[00:16:03.620 --> 00:16:05.620]  那些雞籠那些
[00:16:05.620 --> 00:16:07.620]  雞籠裡面擠個頭出來
[00:16:07.620 --> 00:16:08.620]  那些吃東西的那些
[00:16:08.620 --> 00:16:11.620]  很擠迫的那些雞籠密密麻麻的
[00:16:11.620 --> 00:16:15.620]  要你化身成為那裡其中一隻雞
[00:16:15.620 --> 00:16:17.620]  去救那些雞出來
[00:16:17.620 --> 00:16:19.620]  你又想想行不行呢
[00:16:19.620 --> 00:16:21.620]  你會覺得
[00:16:21.620 --> 00:16:23.620]  哇
[00:16:23.620 --> 00:16:24.620]  很難的
[00:16:24.620 --> 00:16:28.620]  好像低到很誇張那樣
[00:16:28.620 --> 00:16:30.620]  其實那個不誇張
[00:16:30.620 --> 00:16:31.620]  不誇張的意思就是
[00:16:31.620 --> 00:16:33.620]  耶穌天地萬物創造
[00:16:33.620 --> 00:16:34.620]  生命創造
[00:16:34.620 --> 00:16:37.620]  人創造一切的主
[00:16:37.620 --> 00:16:41.620]  祂要降身成為人
[00:16:41.620 --> 00:16:43.620]  受到那麽多限制
[00:16:43.620 --> 00:16:48.620]  都可能等於我們化身成為雞籠裡面一隻雞
[00:16:48.620 --> 00:16:49.620]  那麽上下
[00:16:49.620 --> 00:16:50.620]  那個束縛
[00:16:50.620 --> 00:16:51.620]  那個掣肘
[00:16:51.620 --> 00:16:57.620]  那個降低是很重要的
[00:16:57.620 --> 00:17:00.620]  不過你有權不做一隻雞
[00:17:00.620 --> 00:17:01.620]  那我要行使一個權利
[00:17:01.620 --> 00:17:03.620]  我不化身做一隻雞
[00:17:03.620 --> 00:17:04.620]  但耶穌不是
[00:17:04.620 --> 00:17:07.620]  耶穌當日如果要維持他的權利
[00:17:07.620 --> 00:17:09.620]  不捨棄這個權利
[00:17:09.620 --> 00:17:10.620]  他就不用來
[00:17:10.620 --> 00:17:12.620]  完全沒有事的
[00:17:12.620 --> 00:17:14.620]  那麽這批人叛逆神呢
[00:17:14.620 --> 00:17:15.620]  做那批吧
[00:17:15.620 --> 00:17:16.620]  你做曲奇餅
[00:17:16.620 --> 00:17:17.620]  焦了那批
[00:17:17.620 --> 00:17:18.620]  你都抖了它
[00:17:18.620 --> 00:17:19.620]  焗那批
[00:17:19.620 --> 00:17:20.620]  那你又不是
[00:17:20.620 --> 00:17:21.620]  這批焦了不好
[00:17:21.620 --> 00:17:25.620]  又拿剪刀去拯救這批曲奇餅
[00:17:25.620 --> 00:17:27.620]  我想都沒什麽人敢做
[00:17:27.620 --> 00:17:30.620]  《約翰福音》就說
[00:17:30.620 --> 00:17:31.620]  神愛世人
[00:17:31.620 --> 00:17:32.620]  很出名的經文
[00:17:32.620 --> 00:17:33.620]  甚至將他的毒生
[00:17:33.620 --> 00:17:34.620]  以刺激他們
[00:17:34.620 --> 00:17:35.620]  要一切相信
[00:17:35.620 --> 00:17:36.620]  差迫不至滅亡
[00:17:36.620 --> 00:17:37.620]  反得永生
[00:17:37.620 --> 00:17:40.620]  很好的金句
[00:17:40.620 --> 00:17:42.620]  那麽如果你要去想
[00:17:42.620 --> 00:17:45.620]  那神冤枉他的兒子
[00:17:45.620 --> 00:17:47.620]  神愛世人
[00:17:47.620 --> 00:17:49.620]  就冤枉兒子去做人
[00:17:49.620 --> 00:17:51.620]  那當然可以了
[00:17:51.620 --> 00:17:53.620]  是吧
[00:17:53.620 --> 00:17:55.620]  那可能耶穌不高興
[00:17:55.620 --> 00:17:57.620]  老爸硬要逼他
[00:17:57.620 --> 00:17:58.620]  那不是
[00:17:58.620 --> 00:18:00.620]  還有多些經文
[00:18:00.620 --> 00:18:03.620]  在《針研八章》很經典的
[00:18:03.620 --> 00:18:06.620]  就是講到耶穌
[00:18:06.620 --> 00:18:09.620]  他是用智慧來描述
[00:18:09.620 --> 00:18:10.620]  形象化
[00:18:10.620 --> 00:18:11.620]  就是說那時候
[00:18:11.620 --> 00:18:13.620]  在創造天地的時候
[00:18:13.620 --> 00:18:17.620]  那時候耶穌在他附身
[00:18:17.620 --> 00:18:19.620]  那女為工程師
