
[00:00:00.000 --> 00:00:03.020]  我們嘗試在這幾年裏面
[00:02:18.100 --> 00:02:21.660]  不是每一個人都要被鬼符到支支吾吾
[00:02:21.660 --> 00:02:24.860]  作為我們今天信耶穌的人
[00:02:24.860 --> 00:02:28.180]  那個常態裏面不會是這樣的
[00:02:28.180 --> 00:02:30.980]  但是聖經多方多次叫我們
[00:02:30.980 --> 00:02:32.420]  是站立得穩
[00:02:32.420 --> 00:02:35.700]  生活行為誠實心態
[00:02:35.700 --> 00:02:38.660]  像耶穌追求像耶穌
[00:02:38.660 --> 00:02:42.740]  這個是我們要應用的
[00:02:42.740 --> 00:02:44.740]  一方面是講鬼符
[00:02:44.740 --> 00:02:46.740]  我們要有很清楚的認識
[00:02:46.740 --> 00:02:48.180]  甚至幫助別人
[00:02:48.180 --> 00:02:49.460]  警惕自己
[00:02:49.460 --> 00:02:51.060]  但是接著在應用當中
[00:02:51.060 --> 00:02:52.580]  就算不是鬼符
[00:02:52.580 --> 00:02:55.300]  要抗拒惡毒
[00:02:55.300 --> 00:02:56.420]  抗拒罪惡
[00:02:56.420 --> 00:02:58.420]  是不是有東西要講?
[00:02:58.420 --> 00:03:04.020]  出 這樣就出了
[00:03:04.020 --> 00:03:06.020]  命有光
[00:03:06.020 --> 00:03:08.980]  這個電腦是不聽話的
[00:03:08.980 --> 00:03:10.980]  希望人腦是聽話的
[00:03:10.980 --> 00:03:14.060]  剛才讀過那段的聖經
[00:03:14.060 --> 00:03:15.340]  今天不再讀了
[00:03:15.340 --> 00:03:17.940]  先講一下招惹
[00:03:17.940 --> 00:03:19.460]  就是怎樣招惹得到
[00:03:19.460 --> 00:03:20.660]  在這段經文裏面
[00:03:20.660 --> 00:03:22.660]  它的入門位
[00:03:22.660 --> 00:03:31.140]  刻意離棄上帝
[00:03:31.140 --> 00:03:33.460]  是一個參考點
[00:03:33.460 --> 00:03:36.540]  我相信不是每一次每一個人
[00:03:36.540 --> 00:03:38.540]  刻意離棄上帝
[00:03:42.060 --> 00:03:45.940]  是這樣的
[00:03:45.940 --> 00:03:46.940]  都會鬼符
[00:03:46.940 --> 00:03:48.940]  但是這個過案
[00:03:48.940 --> 00:03:50.940]  導致的原因是
[00:03:50.940 --> 00:03:54.220]  人刻意離棄上帝
[00:03:54.220 --> 00:03:55.220]  你可以關掉這些燈
[00:03:55.220 --> 00:03:55.940]  我盡量看
[00:03:55.940 --> 00:03:57.620]  行了 看到了
[00:03:57.620 --> 00:03:59.620]  暫時看到
[00:03:59.620 --> 00:04:06.180]  撒姆爾是上帝揀
[00:04:06.180 --> 00:04:08.060]  在宗教的領袖
[00:04:08.060 --> 00:04:10.700]  認定誰是上帝揀選的
[00:04:10.700 --> 00:04:12.700]  的民族領袖
[00:04:12.700 --> 00:04:14.180]  將尤
[00:04:14.180 --> 00:04:14.900]  高於
[00:04:14.900 --> 00:04:16.220]  抹在誰身上
[00:04:16.220 --> 00:04:17.860]  是一個禮儀上
[00:04:17.860 --> 00:04:20.780]  代表上帝的靈與他同在
[00:04:20.780 --> 00:04:21.980]  上帝所揀選
[00:04:21.980 --> 00:04:23.980]  這是一個文化背景
[00:04:23.980 --> 00:04:25.260]  撒姆爾就用
[00:04:25.260 --> 00:04:26.260]  角裏
[00:04:26.260 --> 00:04:28.260]  角是一個角
[00:04:28.260 --> 00:04:30.660]  一個動物的角
[00:04:30.660 --> 00:04:34.660]  做了一個承載尤的器皿
[00:04:34.660 --> 00:04:36.860]  在他諸兄中
[00:04:36.860 --> 00:04:38.860]  高了他
[00:04:38.860 --> 00:04:40.860]  傳聞就是神
[00:04:40.860 --> 00:04:42.860]  叫撒姆爾
[00:04:42.860 --> 00:04:44.860]  去耶西的家
[00:04:44.860 --> 00:04:45.860]  揀一個人
[00:04:45.860 --> 00:04:46.860]  是他揀的
[00:04:46.860 --> 00:04:47.860]  見了很多的
[00:04:47.860 --> 00:04:49.860]  十一個兄長
[00:04:49.860 --> 00:04:51.860]  神都說不是
[00:04:51.860 --> 00:04:53.860]  最後最小
[00:04:53.860 --> 00:04:55.860]  那個出來
[00:04:55.860 --> 00:04:56.860]  那個就是了
[00:04:56.860 --> 00:04:57.860]  叫他去
[00:04:57.860 --> 00:04:59.860]  所以在這個高立的儀式裏面
[00:04:59.860 --> 00:05:00.860]  在他
[00:05:00.860 --> 00:05:02.860]  雖然是一個私人的聚會
[00:05:02.860 --> 00:05:04.860]  但是在他家庭裏面
[00:05:04.860 --> 00:05:05.860]  公開的做
[00:05:05.860 --> 00:05:06.860]  從這日起
[00:05:06.860 --> 00:05:07.860]  耶和華的靈
[00:05:07.860 --> 00:05:10.860]  就大大感動大衛
[00:05:10.860 --> 00:05:11.860]  撒姆爾起身
[00:05:11.860 --> 00:05:13.860]  回拉瑪去了
[00:05:13.860 --> 00:05:14.860]  耶和華的靈
[00:05:14.860 --> 00:05:16.860]  離開掃羅
[00:05:16.860 --> 00:05:19.860]  這個腦
[00:05:19.860 --> 00:05:21.860]  經常都有問題
[00:05:21.860 --> 00:05:22.860]  千萬不要學
[00:05:22.860 --> 00:05:24.860]  這個是負面教材
[00:05:24.860 --> 00:05:26.860]  OK
[00:05:26.860 --> 00:05:28.860]  耶和華的靈
[00:05:28.860 --> 00:05:30.860]  在整個舊約聖經裏面
[00:05:30.860 --> 00:05:31.860]  是說
[00:05:31.860 --> 00:05:33.860]  上帝降臨在人身上
[00:05:33.860 --> 00:05:35.860]  使人明白了
[00:05:35.860 --> 00:05:37.860]  明白通透
[00:05:37.860 --> 00:05:39.860]  神的心意道理
[00:05:39.860 --> 00:05:41.860]  甚至有預知未來
[00:05:41.860 --> 00:05:43.860]  應該要怎樣做
[00:05:43.860 --> 00:05:45.860]  要保護以色列這個民族
[00:05:45.860 --> 00:05:47.860]  要打還是不打
[00:05:47.860 --> 00:05:49.860]  要怎樣做
[00:05:49.860 --> 00:05:50.860]  在人裏面
[00:05:50.860 --> 00:05:51.860]  應該怎樣去生活
[00:05:51.860 --> 00:05:53.860]  為止合神的心意
[00:05:53.860 --> 00:05:55.860]  道德行為標準在那裏
[00:05:55.860 --> 00:05:57.860]  知道前景
[00:05:57.860 --> 00:05:59.860]  智慧辦事
[00:05:59.860 --> 00:06:00.860]  正確領導
[00:06:00.860 --> 00:06:02.860]  行出公義等等
[00:06:02.860 --> 00:06:03.860]  因為有神的靈
[00:06:03.860 --> 00:06:06.860]  因為神的靈降臨在人身上
[00:06:06.860 --> 00:06:07.860]  成為領袖
[00:06:07.860 --> 00:06:08.860]  但是人本身
[00:06:08.860 --> 00:06:10.860]  每時每刻
[00:06:10.860 --> 00:06:12.860]  都有自由選擇
[00:06:12.860 --> 00:06:14.860]  聽從與否
[00:06:14.860 --> 00:06:15.860]  神降臨了之後
[00:06:15.860 --> 00:06:16.860]  有這個智慧
[00:06:16.860 --> 00:06:18.860]  跟從神明白道理
[00:06:18.860 --> 00:06:20.860]  但是人可以抗拒
[00:06:20.860 --> 00:06:21.860]  不是說降臨了
[00:06:21.860 --> 00:06:24.860]  給神的靈去負上
[00:06:24.860 --> 00:06:26.860]  沒有主權
[00:06:26.860 --> 00:06:29.860]  整個舊約文化裏面
[00:06:29.860 --> 00:06:30.860]  都是說
[00:06:30.860 --> 00:06:31.860]  神的靈降臨
[00:06:31.860 --> 00:06:32.860]  給人有能力
[00:06:32.860 --> 00:06:34.860]  但是要不要這個能力
[00:06:34.860 --> 00:06:36.860]  與正確與光明
[00:06:36.860 --> 00:06:38.860]  是人每一個時候都可以選擇
[00:06:38.860 --> 00:06:39.860]  要
[00:06:39.860 --> 00:06:40.860]  刻意要
[00:06:40.860 --> 00:06:41.860]  憑信心要
[00:06:41.860 --> 00:06:42.860]  聽話
[00:06:42.860 --> 00:06:43.860]  相信
[00:06:43.860 --> 00:06:44.860]  或者
[00:06:44.860 --> 00:06:46.860]  我不要
[00:06:46.860 --> 00:06:47.860]  在這裏說到
[00:06:47.860 --> 00:06:48.860]  就是這樣
[00:06:48.860 --> 00:06:49.860]  奇怪了
[00:06:49.860 --> 00:06:52.860]  當素羅不聽話的時候
[00:06:52.860 --> 00:06:53.860]  神的靈
[00:06:53.860 --> 00:06:55.860]  就去了大衛
[00:06:55.860 --> 00:06:58.860]  是神間另外一個
[00:06:58.860 --> 00:06:59.860]  神有傷心
[00:06:59.860 --> 00:07:00.860]  薩姆爾有傷心
[00:07:00.860 --> 00:07:02.860]  不過今天不是主要說這裏
[00:07:02.860 --> 00:07:03.860]  主要是說
[00:07:03.860 --> 00:07:06.860]  神另立國王是素羅
[00:07:06.860 --> 00:07:08.860]  招棄上帝所賜
[00:07:08.860 --> 00:07:10.860]  是他自由選擇
[00:07:10.860 --> 00:07:12.860]  上帝給他一些好東西
[00:07:12.860 --> 00:07:13.860]  我不要
[00:07:13.860 --> 00:07:14.860]  神就說
[00:07:14.860 --> 00:07:15.860]  你既然不要
[00:07:15.860 --> 00:07:17.860]  就不用你要
[00:07:17.860 --> 00:07:19.860]  看十五章
[00:07:19.860 --> 00:07:22.860]  薩姆爾對素羅說
[00:07:22.860 --> 00:07:24.860]  耶和華差遣
[00:07:24.860 --> 00:07:26.860]  我高你為王
[00:07:26.860 --> 00:07:28.860]  視你他的百姓以色列
[00:07:28.860 --> 00:07:31.860]  所以你當聽從耶和華的話
[00:07:31.860 --> 00:07:33.860]  這是第十五章之前說
[00:07:33.860 --> 00:07:37.860]  這件事就是神叫他打亞馬力
[00:07:37.860 --> 00:07:39.860]  代表上帝
[00:07:39.860 --> 00:07:41.860]  打亞馬力
[00:07:41.860 --> 00:07:44.860]  你說上帝這麼殘忍
[00:07:44.860 --> 00:07:46.860]  為什麼全部男女老幼
[00:07:46.860 --> 00:07:47.860]  全部殺了
[00:07:47.860 --> 00:07:49.860]  所有的東西都燒了
[00:07:49.860 --> 00:07:51.860]  這個暫時我們覺得
[00:07:51.860 --> 00:07:52.860]  不要在這裏討論了
[00:07:52.860 --> 00:07:53.860]  主要是說
[00:07:53.860 --> 00:07:55.860]  上帝是要採取一個
[00:07:55.860 --> 00:07:57.860]  這麼嚴厲的懲罰
[00:07:57.860 --> 00:07:59.860]  用了他的工人
[00:07:59.860 --> 00:08:00.860]  以色列人
[00:08:00.860 --> 00:08:02.860]  去開戰
[00:08:02.860 --> 00:08:04.860]  打亞馬力人
[00:08:04.860 --> 00:08:06.860]  打完之後
[00:08:06.860 --> 00:08:07.860]  在聖經裏面說
[00:08:07.860 --> 00:08:09.860]  我今天不讀了
[00:08:09.860 --> 00:08:10.860]  因為是三十節
[00:08:10.860 --> 00:08:11.860]  我講給你聽
[00:08:11.860 --> 00:08:13.860]  聽聽故事
[00:08:13.860 --> 00:08:16.860]  他見到皇帝
[00:08:16.860 --> 00:08:17.860]  又和他商量
[00:08:17.860 --> 00:08:21.860]  所以就將好財物
[00:08:21.860 --> 00:08:23.860]  那些畜牲所
[00:08:23.860 --> 00:08:25.860]  全都留下
[00:08:25.860 --> 00:08:28.860]  然後所有軟弱相殘的
[00:08:28.860 --> 00:08:30.860]  全部殺了
[00:08:30.860 --> 00:08:33.860]  他和他的士兵
[00:08:33.860 --> 00:08:34.860]  就寫明是
[00:08:34.860 --> 00:08:36.860]  蘇羅王和他的士兵
[00:08:36.860 --> 00:08:38.860]  這樣決定
[00:08:38.860 --> 00:08:41.860]  神就感動
[00:08:41.860 --> 00:08:43.860]  這個宗教領袖
[00:08:43.860 --> 00:08:45.860]  這個先知薩姆爾
[00:08:45.860 --> 00:08:47.860]  就去追討這件事
[00:08:47.860 --> 00:08:49.860]  蘇羅王為什麼不聽話
[00:08:49.860 --> 00:08:51.860]  為什麼我聽見
[00:08:51.860 --> 00:08:53.860]  你沒有聽話
[00:08:53.860 --> 00:08:55.860]  蘇羅王說沒有
[00:08:55.860 --> 00:08:57.860]  我全都聽了
[00:08:57.860 --> 00:08:58.860]  薩姆爾說
[00:08:58.860 --> 00:08:59.860]  為什麼我聽見
[00:08:59.860 --> 00:09:00.860]  有些畜牲
[00:09:00.860 --> 00:09:03.860]  羊畜的聲音
[00:09:03.860 --> 00:09:05.860]  那些是
[00:09:05.860 --> 00:09:08.860]  我的士兵決定的
[00:09:08.860 --> 00:09:11.860]  我們愛惜他們
[00:09:11.860 --> 00:09:13.860]  一路講一路講
[00:09:13.860 --> 00:09:15.860]  然後就推搪推搪
[00:09:15.860 --> 00:09:17.860]  叫了你不要這樣做
[00:09:17.860 --> 00:09:19.860]  你為什麼要這樣做
[00:09:19.860 --> 00:09:21.860]  然後就一路推搪
[00:09:21.860 --> 00:09:23.860]  不關我的事
[00:09:23.860 --> 00:09:25.860]  等等
[00:09:25.860 --> 00:09:27.860]  然後薩姆爾就告訴
[00:09:27.860 --> 00:09:29.860]  蘇羅王
[00:09:29.860 --> 00:09:31.860]  神會懲罰你
[00:09:31.860 --> 00:09:33.860]  神不用再用你
[00:09:33.860 --> 00:09:35.860]  然後他就當然後悔
[00:09:35.860 --> 00:09:37.860]  等等
[00:09:37.860 --> 00:09:39.860]  這裡是
[00:09:39.860 --> 00:09:43.860]  然後才到第十六章
[00:09:43.860 --> 00:09:46.860]  既然你是明白蓄意
[00:09:46.860 --> 00:09:49.860]  去刻意不要上帝
[00:09:49.860 --> 00:09:51.860]  上帝追尋的事
[00:09:51.860 --> 00:09:53.860]  每一次都推搪
[00:09:53.860 --> 00:09:56.860]  去到無可推搪的地步
[00:09:56.860 --> 00:09:58.860]  唯有承認
[00:09:58.860 --> 00:10:00.860]  不用了我懲罰你
[00:10:00.860 --> 00:10:02.860]  不用再用你了
[00:10:02.860 --> 00:10:04.860]  這個是他自己
[00:10:04.860 --> 00:10:06.860]  離棄上帝
[00:10:06.860 --> 00:10:08.860]  然後招致下一個
[00:10:08.860 --> 00:10:12.860]  是上帝刻意的離棄他
[00:10:12.860 --> 00:10:14.860]  所以這個
[00:10:14.860 --> 00:10:16.860]  就是一個懲罰
[00:10:16.860 --> 00:10:18.860]  上帝離開
[00:10:18.860 --> 00:10:20.860]  不再使用你了
[00:10:20.860 --> 00:10:22.860]  上帝的靈離開
[00:10:22.860 --> 00:10:25.860]  然後接著那句就困難了
[00:10:25.860 --> 00:10:26.860]  第十四節
[00:10:26.860 --> 00:10:28.860]  有惡魔來就有惡魔來
[00:10:28.860 --> 00:10:30.860]  但是誰叫惡魔來
[00:10:30.860 --> 00:10:32.860]  在哪裡而來
[00:10:32.860 --> 00:10:36.860]  從耶和華那裡來
[00:10:36.860 --> 00:10:38.860]  妖亂他
[00:10:38.860 --> 00:10:41.860]  你一看下去真的很難聽
[00:10:41.860 --> 00:10:43.860]  上帝就是上帝
[00:10:43.860 --> 00:10:45.860]  為什麼那個惡魔
[00:10:45.860 --> 00:10:47.860]  邪惡要從上帝而來
[00:10:47.860 --> 00:10:49.860]  這裡的意思是
[00:10:49.860 --> 00:10:51.860]  神使到惡魔
[00:10:51.860 --> 00:10:53.860]  降在
[00:10:53.860 --> 00:10:54.860]  索羅登上
[00:10:54.860 --> 00:10:56.860]  作為一個懲罰
[00:10:56.860 --> 00:10:59.860]  參考撒姆爾記下
[00:10:59.860 --> 00:11:01.860]  另外一件事件
[00:11:01.860 --> 00:11:04.860]  耶和華又向以色列人發怒
[00:11:04.860 --> 00:11:05.860]  因為以色列人
[00:11:05.860 --> 00:11:07.860]  很不聽話
[00:11:07.860 --> 00:11:09.860]  向他發怒
[00:11:09.860 --> 00:11:11.860]  就激動感動大衛
[00:11:11.860 --> 00:11:13.860]  當大衛上了位的時候
[00:11:13.860 --> 00:11:14.860]  做王的時候
[00:11:14.860 --> 00:11:16.860]  他做了什麼
[00:11:16.860 --> 00:11:18.860]  他叫其他吩咐人
[00:11:18.860 --> 00:11:20.860]  去數點以色列人和猶太人
[00:11:20.860 --> 00:11:22.860]  一個北國一個南國
[00:11:22.860 --> 00:11:24.860]  數了有多少人
[00:11:24.860 --> 00:11:26.860]  點兵
[00:11:26.860 --> 00:11:28.860]  我有多少兵
[00:11:28.860 --> 00:11:30.860]  驟眼看來
[00:11:30.860 --> 00:11:32.860]  什麼感動大衛去點兵數將
[00:11:32.860 --> 00:11:34.860]  什麼事呢
[00:11:34.860 --> 00:11:36.860]  參考
[00:11:36.860 --> 00:11:38.860]  講同一件事
[00:11:38.860 --> 00:11:40.860]  在歷代志上記載的
[00:11:40.860 --> 00:11:42.860]  原來是這樣的
[00:11:42.860 --> 00:11:45.860]  撒旦起來攻擊以色列人
[00:11:46.860 --> 00:11:49.860]  激動大衛數點他們
[00:11:49.860 --> 00:11:52.860]  將百姓的總數
[00:11:52.860 --> 00:11:54.860]  就告大衛
[00:11:54.860 --> 00:11:56.860]  數了之後
[00:11:56.860 --> 00:11:57.860]  就告訴王
[00:11:57.860 --> 00:11:59.860]  以色列人拿到的有
[00:11:59.860 --> 00:12:01.860]  一百一十萬
[00:12:01.860 --> 00:12:03.860]  猶太人猶大人
[00:12:03.860 --> 00:12:05.860]  拿到的有四十七萬
[00:12:05.860 --> 00:12:08.860]  為什麼這樣呢
[00:12:08.860 --> 00:12:11.860]  還發了
[00:12:11.860 --> 00:12:13.860]  一點脾氣
[00:12:14.860 --> 00:12:16.860]  神不喜悅者
[00:12:16.860 --> 00:12:18.860]  數點百姓的事
[00:12:18.860 --> 00:12:20.860]  便降災給以色列人
[00:12:20.860 --> 00:12:23.860]  簡單講一下
[00:12:23.860 --> 00:12:24.860]  數點
[00:12:24.860 --> 00:12:25.860]  是
[00:12:25.860 --> 00:12:27.860]  武士去數點
[00:12:27.860 --> 00:12:29.860]  不是說因為有敵人來
[00:12:29.860 --> 00:12:30.860]  你要保護自己
[00:12:30.860 --> 00:12:32.860]  或者神要你去打保護
[00:12:32.860 --> 00:12:34.860]  又或者是施行公義
[00:12:34.860 --> 00:12:35.860]  或者是保護家園
[00:12:35.860 --> 00:12:38.860]  是他自己覺得自己有忌威
[00:12:38.860 --> 00:12:40.860]  這樣的數點的文化背景
[00:12:40.860 --> 00:12:41.860]  就是思潮就說
[00:12:41.860 --> 00:12:43.860]  你看我有多少東西
[00:12:43.860 --> 00:12:46.860]  然後自我炎耀
[00:12:46.860 --> 00:12:48.860]  然後自我安慰
[00:12:48.860 --> 00:12:50.860]  神不喜悅
[00:12:50.860 --> 00:12:51.860]  是理解得到的
[00:12:51.860 --> 00:12:52.860]  但是
[00:12:52.860 --> 00:12:54.860]  怎樣做了一件錯事
[00:12:54.860 --> 00:12:55.860]  是
[00:12:55.860 --> 00:12:57.860]  耶和華
[00:12:57.860 --> 00:12:59.860]  激動大衛
[00:12:59.860 --> 00:13:01.860]  藉什麼激動大衛
[00:13:01.860 --> 00:13:02.860]  在歷代誌解釋
[00:13:02.860 --> 00:13:04.860]  藉撒旦
[00:13:04.860 --> 00:13:07.860]  邪靈擾亂思想
[00:13:07.860 --> 00:13:09.860]  然後做錯事
[00:13:09.860 --> 00:13:11.860]  然後神懲罰
[00:13:11.860 --> 00:13:13.860]  就這樣聽來
[00:13:13.860 --> 00:13:14.860]  這個邏輯真是大亂
[00:13:14.860 --> 00:13:15.860]  但是你看清楚
[00:13:15.860 --> 00:13:18.860]  是他們惡意離棄上帝
[00:13:18.860 --> 00:13:19.860]  上帝懲罰
[00:13:19.860 --> 00:13:21.860]  但是用什麼來懲罰
[00:13:21.860 --> 00:13:24.860]  用魔鬼去擾亂他們
[00:13:24.860 --> 00:13:25.860]  既然你不聽
[00:13:25.860 --> 00:13:27.860]  就去懲罰你
[00:13:27.860 --> 00:13:29.860]  這個事件其實
[00:13:29.860 --> 00:13:31.860]  聖經裏面屢次出現
[00:13:31.860 --> 00:13:33.860]  或者你的主日學沒有講過
[00:13:33.860 --> 00:13:35.860]  但是一定要在聖經裏面
[00:13:35.860 --> 00:13:36.860]  我相信聖經
[00:13:36.860 --> 00:13:37.860]  不單止一次
[00:13:37.860 --> 00:13:38.860]  如果一次講過
[00:13:38.860 --> 00:13:39.860]  可能我誤會了
[00:13:39.860 --> 00:13:42.860]  究竟神的脾氣是什麼
[00:13:42.860 --> 00:13:45.860]  如果再看多三次的地方
[00:13:45.860 --> 00:13:47.860]  這個真是神的脾氣
[00:13:47.860 --> 00:13:49.860]  你刻意離開上帝
[00:13:49.860 --> 00:13:52.860]  上帝可以刻意離開你
[00:13:52.860 --> 00:13:54.860]  成為一個懲罰
[00:13:54.860 --> 00:13:56.860]  出埃及記
[00:13:56.860 --> 00:13:58.860]  或者我都講過很多次
[00:13:58.860 --> 00:13:59.860]  你假裝不記得
[00:13:59.860 --> 00:14:00.860]  不是,你應該記得的
[00:14:00.860 --> 00:14:01.860]  我現在再溫習
[00:14:01.860 --> 00:14:03.860]  不要假裝不記得
[00:14:03.860 --> 00:14:09.860]  但耶和華使法老心剛硬不容以色別人去
[00:14:09.860 --> 00:14:10.860]  我講過很多次
[00:14:10.860 --> 00:14:12.860]  希伯來文的文法
[00:14:12.860 --> 00:14:15.860]  有一個叫Causative Sense
[00:14:15.860 --> 00:14:16.860]  驅使
[00:14:16.860 --> 00:14:18.860]  即是心硬可能是一個形容詞
[00:14:18.860 --> 00:14:20.860]  心硬可能是一個
[00:14:20.860 --> 00:14:22.860]  法老主動的動詞
[00:14:22.860 --> 00:14:25.860]  但是還有一個叫驅使模式
[00:14:25.860 --> 00:14:30.860]  是神使到法老心硬
[00:14:30.860 --> 00:14:32.860]  很清楚
[00:14:32.860 --> 00:14:34.860]  有這麼多的其事神蹟
[00:14:34.860 --> 00:14:37.860]  被看清楚是上帝的心意
[00:14:37.860 --> 00:14:38.860]  是獨一的真神
[00:14:38.860 --> 00:14:41.860]  我不管你有多少假神邪靈
[00:14:41.860 --> 00:14:43.860]  埃及你有多少神明
[00:14:43.860 --> 00:14:46.860]  說明這個是最大的上帝
[00:14:46.860 --> 00:14:47.860]  你知道的
[00:14:47.860 --> 00:14:49.860]  刻意不要
[00:14:49.860 --> 00:14:52.860]  接著的懲罰就是不用你要
[00:14:52.860 --> 00:14:54.860]  明知你不要知
[00:14:54.860 --> 00:14:56.860]  不按著這件事去做
[00:14:56.860 --> 00:14:57.860]  不用你再知
[00:14:57.860 --> 00:14:59.860]  使你不能夠明白
[00:14:59.860 --> 00:15:00.860]  你要心硬嗎
[00:15:00.860 --> 00:15:02.860]  好 我使你心硬
[00:15:02.860 --> 00:15:04.860]  不能夠回絕
[00:15:04.860 --> 00:15:06.860]  我說多惡
[00:15:06.860 --> 00:15:07.860]  不是惡毒
[00:15:07.860 --> 00:15:11.860]  我說多惡多嚴厲的懲罰
[00:15:11.860 --> 00:15:12.860]  馬可福音
[00:15:12.860 --> 00:15:14.860]  凡竊俗聖靈的
[00:15:14.860 --> 00:15:17.860]  卻永不得赦免
[00:15:17.860 --> 00:15:20.860]  乃要擔當永遠的罪
[00:15:20.860 --> 00:15:22.860]  不是所有竊俗聖靈
[00:15:22.860 --> 00:15:23.860]  接著三十節解釋
[00:15:23.860 --> 00:15:25.860]  且說是因為他們說
[00:15:25.860 --> 00:15:27.860]  他是被污鬼附著的
[00:15:27.860 --> 00:15:29.860]  整個只要情形上
[00:15:29.860 --> 00:15:31.860]  耶穌基督的啟示就是
[00:15:31.860 --> 00:15:33.860]  這樣做 這樣的赦罪
[00:15:33.860 --> 00:15:35.860]  這樣的趕鬼治病
[00:15:35.860 --> 00:15:37.860]  是只有從上帝而來的
[00:15:37.860 --> 00:15:38.860]  他們明知這件事
[00:15:38.860 --> 00:15:40.860]  耶穌就做了
[00:15:40.860 --> 00:15:41.860]  接著他就說
[00:15:41.860 --> 00:15:42.860]  不是
[00:15:42.860 --> 00:15:44.860]  是靠著鬼去趕鬼
[00:15:44.860 --> 00:15:46.860]  最高峰的啟示
[00:15:46.860 --> 00:15:47.860]  給到你
[00:15:47.860 --> 00:15:49.860]  你不要
[00:15:49.860 --> 00:15:50.860]  你不明白
[00:15:50.860 --> 00:15:52.860]  專登刻意不明白不接受
[00:15:52.860 --> 00:15:53.860]  不用你明白
[00:15:53.860 --> 00:15:55.860]  不用你接受
[00:15:55.860 --> 00:15:57.860]  這個懲罰
[00:15:57.860 --> 00:15:59.860]  羅馬書
[00:15:59.860 --> 00:16:01.860]  因為他們雖然知道神
[00:16:01.860 --> 00:16:03.860]  卻不當神榮耀他
[00:16:03.860 --> 00:16:04.860]  也不感謝他
[00:16:04.860 --> 00:16:06.860]  他們的思念
[00:16:06.860 --> 00:16:07.860]  變為虛妄
[00:16:07.860 --> 00:16:08.860]  無知的心就昏暗了
[00:16:08.860 --> 00:16:09.860]  明知
[00:16:09.860 --> 00:16:11.860]  不要
[00:16:11.860 --> 00:16:13.860]  帶來嚴重的後果
[00:16:13.860 --> 00:16:14.860]  二十四節說
[00:16:14.860 --> 00:16:15.860]  所以
[00:16:15.860 --> 00:16:17.860]  神任憑他們
[00:16:17.860 --> 00:16:19.860]  情著心裡的情慾
[00:16:19.860 --> 00:16:20.860]  行污穢的事
