
[00:00:00.000 --> 00:00:05.000]  有位朋友想來尖沙咀浸信會
[00:02:13.000 --> 00:02:16.000]  包括他要來到貧窮的人裏
[00:02:16.000 --> 00:02:18.000]  傳福音給貧窮的人
[00:02:18.000 --> 00:02:20.000]  他們去憂愁的地方
[00:02:20.000 --> 00:02:22.000]  醫治好傷心的人
[00:02:22.000 --> 00:02:24.000]  雖然老家坊沒有提
[00:02:24.000 --> 00:02:28.000]  但在《尼塞亞書》裏面有提到
[00:02:28.000 --> 00:02:32.000]  捆綁是要將被擄的得道釋放
[00:02:32.000 --> 00:02:35.000]  痛苦的人包括失明的人士
[00:02:35.000 --> 00:02:37.000]  能夠得到看見
[00:02:37.000 --> 00:02:41.000]  被壓迫的人能夠得到自由
[00:02:41.000 --> 00:02:42.000]  總括來說
[00:02:42.000 --> 00:02:46.000]  他要能夠報告神越納人的欺憐
[00:02:46.000 --> 00:02:48.000]  在這個世界裏面充滿了嘆息
[00:02:48.000 --> 00:02:52.000]  勞苦的人去幫助他們
[00:02:52.000 --> 00:02:54.000]  能夠去無論他們心靈
[00:02:54.000 --> 00:02:56.000]  身體有任何的疾病
[00:02:56.000 --> 00:02:58.000]  困苦
[00:02:58.000 --> 00:03:03.000]  他都要讓耶穌基督自己來幫他們消除
[00:03:03.000 --> 00:03:08.000]  這個他很清晰講到自己的目標
[00:03:08.000 --> 00:03:12.000]  很清晰講到自己的宣言出來
[00:03:12.000 --> 00:03:14.000]  但到今天
[00:03:14.000 --> 00:03:17.000]  耶穌基督已經帶領一班門徒
[00:03:17.000 --> 00:03:20.000]  在全道的生涯三年多的時候
[00:03:20.000 --> 00:03:21.000]  已經完成了
[00:03:21.000 --> 00:03:24.000]  從頂的十字架復活
[00:03:24.000 --> 00:03:25.000]  回到天父那裏
[00:03:25.000 --> 00:03:29.000]  他留下給我們的是大使命、大概命
[00:03:29.000 --> 00:03:32.000]  很清楚要我們能夠同樣出去
[00:03:32.000 --> 00:03:34.000]  在萬民做我們的門徒
[00:03:34.000 --> 00:03:35.000]  又要跟我們講
[00:03:35.000 --> 00:03:39.000]  我們要去盡心盡性盡義盡力愛我們的神
[00:03:39.000 --> 00:03:41.000]  更加要愛人如己
[00:03:41.000 --> 00:03:42.000]  愛我們的鄰舍
[00:03:42.000 --> 00:03:44.000]  身邊的人
[00:03:44.000 --> 00:03:48.000]  這個他交給我們的託付
[00:03:48.000 --> 00:03:52.000]  今天是不是我們每個人的人生的目的
[00:03:52.000 --> 00:03:56.000]  和一個目標呢?
[00:03:56.000 --> 00:04:00.000]  我不知道今天你做了基督徒一段時間
[00:04:00.000 --> 00:04:02.000]  無論長短都好
[00:04:02.000 --> 00:04:04.000]  過去的日子裏面
[00:04:04.000 --> 00:04:06.000]  你有沒有很清晰
[00:04:06.000 --> 00:04:09.000]  都有這種生命的宣言呢?
[00:04:09.000 --> 00:04:12.000]  你有沒有清晰你是作為基督的門徒
[00:04:12.000 --> 00:04:15.000]  你知道耶穌基督的心意
[00:04:15.000 --> 00:04:20.000]  你知我是計劃我的人生的時候
[00:04:20.000 --> 00:04:24.000]  我能夠去實踐耶穌基督的期望
[00:04:24.000 --> 00:04:26.000]  祂的心意呢?
[00:04:26.000 --> 00:04:28.000]  我發覺到很多人
[00:04:28.000 --> 00:04:30.000]  很多基督徒
[00:04:30.000 --> 00:04:31.000]  我們都不知道
[00:04:31.000 --> 00:04:33.000]  好的基督徒我們知道
[00:04:33.000 --> 00:04:37.000]  沒錯我們願意跟隨主、作主的門徒
[00:04:37.000 --> 00:04:41.000]  但是我們卻是不知道怎樣做
[00:04:41.000 --> 00:04:44.000]  我們更加沒有去裝備我們自己
[00:04:44.000 --> 00:04:46.000]  更加沒有去操練我們自己
[00:04:46.000 --> 00:04:50.000]  以致我們仍然過回平常的生活
[00:04:50.000 --> 00:04:53.000]  我們有回教會、有讀經
[00:04:53.000 --> 00:04:57.000]  有分享一下真正的同神的信息
[00:04:57.000 --> 00:05:02.000]  但是究竟我們人生的目的、目標
[00:05:02.000 --> 00:05:05.000]  我們有沒有很清晰的計劃呢?
[00:05:05.000 --> 00:05:10.000]  過去一個星期我剛剛去了內地一個教會裏面
[00:05:10.000 --> 00:05:12.000]  一個培訓
[00:05:12.000 --> 00:05:14.000]  這個屬於浸信會差會
[00:05:14.000 --> 00:05:18.000]  所以我請了假一幾天
[00:05:18.000 --> 00:05:20.000]  去到裏面培訓
[00:05:20.000 --> 00:05:24.000]  這個培訓的內容正正就是一個門徒訓練的內容
[00:05:24.000 --> 00:05:28.000]  因為這班頂姐妹她們很想知道
[00:05:28.000 --> 00:05:31.000]  究竟我怎樣做一個基督的門徒
[00:05:31.000 --> 00:05:34.000]  她們發覺到一個教會
[00:05:34.000 --> 00:05:36.000]  我們純粹去聚會
[00:05:36.000 --> 00:05:38.000]  但我們看不到很大的增長
[00:05:38.000 --> 00:05:44.000]  我們看不到我們能夠繼續為教會做些甚麼事情
[00:05:44.000 --> 00:05:46.000]  起來了一班年青的頂姐妹
[00:05:46.000 --> 00:05:48.000]  她們很樂意去學習
[00:05:48.000 --> 00:05:50.000]  很感恩
[00:05:50.000 --> 00:05:52.000]  我不知道她們怎樣能夠每天
[00:05:52.000 --> 00:05:54.000]  連續五天裏面
[00:05:54.000 --> 00:05:57.000]  白天都可以回到教會裏面
[00:05:57.000 --> 00:05:59.000]  她們放下自己的工作
[00:05:59.000 --> 00:06:00.000]  放下她們的家庭
[00:06:00.000 --> 00:06:02.000]  這班年青的人士
[00:06:02.000 --> 00:06:03.000]  她們一起去學習
[00:06:03.000 --> 00:06:05.000]  當然教會開放學習的時候
[00:06:05.000 --> 00:06:07.000]  又見到一些年長的頂姐妹
[00:06:07.000 --> 00:06:08.000]  又一起參加
[00:06:08.000 --> 00:06:09.000]  很熱鬧
[00:06:09.000 --> 00:06:11.000]  在這個學習裏面
[00:06:11.000 --> 00:06:13.000]  她們一直學習
[00:06:13.000 --> 00:06:15.000]  我就講一個門徒訓練
[00:06:15.000 --> 00:06:18.000]  特別是塑造生命門徒訓練的課程
[00:06:18.000 --> 00:06:21.000]  這個以往我很早期已經學習
[00:06:21.000 --> 00:06:24.000]  以及是一個導師班的導師
[00:06:24.000 --> 00:06:27.000]  我都重新整理和她們分享
[00:06:27.000 --> 00:06:29.000]  當她們聽到的時候
[00:06:29.000 --> 00:06:30.000]  她們很興奮
[00:06:30.000 --> 00:06:32.000]  她們知道真的能夠做門徒
[00:06:32.000 --> 00:06:34.000]  能夠和主童工
[00:06:34.000 --> 00:06:37.000]  可以再釐定人生的目的目標
[00:06:37.000 --> 00:06:39.000]  她們充滿了信心
[00:06:39.000 --> 00:06:40.000]  當然我經常講
[00:06:40.000 --> 00:06:42.000]  這幾天密集課程
[00:06:42.000 --> 00:06:43.000]  只不過是導師班
[00:06:43.000 --> 00:06:45.000]  不是真正的操練
[00:06:45.000 --> 00:06:48.000]  不是真正的門訓的過程
[00:06:48.000 --> 00:06:51.000]  你們要開始學習才是
[00:06:51.000 --> 00:06:53.000]  不過她們已經覺得
[00:06:53.000 --> 00:06:54.000]  我想通了
[00:06:54.000 --> 00:06:56.000]  沒錯我們人生是需要
[00:06:56.000 --> 00:06:58.000]  有目的和方向
[00:06:58.000 --> 00:07:00.000]  但是當然一個目的和方向
[00:07:00.000 --> 00:07:03.000]  我們要從我們要捉緊時間開始
[00:07:03.000 --> 00:07:05.000]  懂得計劃我們的時間
[00:07:05.000 --> 00:07:07.000]  懂得計劃我們的日子
[00:07:07.000 --> 00:07:09.000]  以致我們能夠很運用
[00:07:09.000 --> 00:07:12.000]  以致我們不是讓日子慢慢流走
[00:07:12.000 --> 00:07:16.000]  時間是神給我們的禮物
[00:07:16.000 --> 00:07:18.000]  時間是一直在流動
[00:07:18.000 --> 00:07:20.000]  你不可以追回頭
[00:07:20.000 --> 00:07:22.000]  禮物不可以存在一起
[00:07:22.000 --> 00:07:24.000]  你只能夠活在當下
[00:07:24.000 --> 00:07:27.000]  好好地去利用每一分每一秒
[00:07:27.000 --> 00:07:29.000]  所以看到她們的學習
[00:07:29.000 --> 00:07:30.000]  我是很感恩
[00:07:30.000 --> 00:07:32.000]  她們很快就會
[00:07:32.000 --> 00:07:34.000]  小組一起操練
[00:07:34.000 --> 00:07:36.000]  所以看到耶穌基督
[00:07:36.000 --> 00:07:41.000]  祂知道在世上時間不長
[00:07:41.000 --> 00:07:43.000]  但是祂就開始
[00:07:43.000 --> 00:07:46.000]  講出祂自己的宣言
[00:07:46.000 --> 00:07:49.000]  祂就開始向著祂的宣言
[00:07:49.000 --> 00:07:51.000]  向著祂的計劃
[00:07:51.000 --> 00:07:52.000]  祂的目標進發
[00:07:52.000 --> 00:07:54.000]  我相信看到路加福音裡面
[00:07:54.000 --> 00:07:55.000]  所講的耶穌基督
[00:07:55.000 --> 00:07:57.000]  或者在書裡面所提到的
[00:07:57.000 --> 00:08:00.000]  真的耶穌很清楚自己的目標
[00:08:00.000 --> 00:08:02.000]  一路一路走上十字架裡面
[00:08:02.000 --> 00:08:06.000]  一路一路將自己付出
[00:08:06.000 --> 00:08:08.000]  一路去吸引更多的人
[00:08:08.000 --> 00:08:10.000]  去認識神的心意
[00:08:10.000 --> 00:08:12.000]  以致祂有頒佈大使命
[00:08:12.000 --> 00:08:15.000]  給我們留待我們繼續
[00:08:15.000 --> 00:08:20.000]  跟祂完成重要的救贖的功夫
[00:08:20.000 --> 00:08:22.000]  所以當我們看到的時候
[00:08:22.000 --> 00:08:24.000]  我不知道我們自己
[00:08:24.000 --> 00:08:26.000]  根本今天的生活裡面
[00:08:26.000 --> 00:08:30.000]  有多少我們清清楚楚計劃的人生
[00:08:30.000 --> 00:08:33.000]  是從耶穌基督給我們的方向
[00:08:33.000 --> 00:08:36.000]  大使命給我們聖經裡面
[00:08:36.000 --> 00:08:37.000]  對我們人生的計劃
[00:08:37.000 --> 00:08:39.000]  你是計劃你的人生
[00:08:39.000 --> 00:08:43.000]  還是你仍然是以往
[00:08:43.000 --> 00:08:46.000]  小時候納智也好
[00:08:46.000 --> 00:08:49.000]  未信主之前的想法也好
[00:08:49.000 --> 00:08:52.000]  現在繼續生活下去
[00:08:52.000 --> 00:08:56.000]  我們很盼望能夠重新去檢視一件事
[00:08:56.000 --> 00:08:59.000]  耶穌基督已經為自己定下了
[00:08:59.000 --> 00:09:02.000]  很清晰的目的目標
[00:09:02.000 --> 00:09:05.000]  所以保羅曾經在這份書提醒
[00:09:05.000 --> 00:09:08.000]  我們在生活上不要做一個無知的人
[00:09:08.000 --> 00:09:09.000]  要明白人生的意義
[00:09:09.000 --> 00:09:12.000]  要曉得自己當盡的本分
[00:09:12.000 --> 00:09:13.000]  這個說法是說
[00:09:13.000 --> 00:09:14.000]  從聖經裡面
[00:09:14.000 --> 00:09:16.000]  從神的說話裡面
[00:09:16.000 --> 00:09:18.000]  你不要做一個無知的人
[00:09:18.000 --> 00:09:21.000]  你要明白基督給你人生的計劃
[00:09:21.000 --> 00:09:23.000]  其實每個人神都給我們計劃
[00:09:23.000 --> 00:09:25.000]  其實我們可能不知道
[00:09:25.000 --> 00:09:27.000]  其實我們怎樣知道
[00:09:27.000 --> 00:09:31.000]  你只要願意能夠去實踐聖經所說的
[00:09:31.000 --> 00:09:33.000]  慢慢一步一步
[00:09:33.000 --> 00:09:34.000]  神會帶領你
[00:09:34.000 --> 00:09:36.000]  會知道你怎樣走上這個計劃
[00:09:36.000 --> 00:09:39.000]  所以我們能夠去知道人生的方向
[00:09:39.000 --> 00:09:40.000]  走上這個計劃
[00:09:40.000 --> 00:09:43.000]  這個才是神真真正正
[00:09:43.000 --> 00:09:47.000]  要我們重新在這個生命裡面
[00:09:47.000 --> 00:09:49.000]  我們繼續走向這個世界上
[00:09:49.000 --> 00:09:50.000]  我經常想問
[00:09:50.000 --> 00:09:52.000]  為什麼耶穌基督拯救了我們
[00:09:52.000 --> 00:09:54.000]  馬上就接我們回到天家裡面
[00:09:54.000 --> 00:09:57.000]  就好得無比呢
[00:09:57.000 --> 00:10:00.000]  我們都可以不留戀這個世界
[00:10:00.000 --> 00:10:02.000]  但是耶穌說得很清楚
[00:10:02.000 --> 00:10:03.000]  他說沒錯
[00:10:03.000 --> 00:10:07.000]  你們已經是屬於天國的人
[00:10:07.000 --> 00:10:08.000]  但同時間他說
[00:10:08.000 --> 00:10:12.000]  我要差遣你們回到這個世界裡面
[00:10:12.000 --> 00:10:16.000]  去完成他這個救贖的大功
[00:10:16.000 --> 00:10:20.000]  所以我們已經是被接納了天國的人
[00:10:20.000 --> 00:10:22.000]  又從事在約翰福音所說的
[00:10:22.000 --> 00:10:25.000]  被差遣回到這個世界裡面
[00:10:25.000 --> 00:10:27.000]  所以我們的生活是不再一樣
[00:10:27.000 --> 00:10:30.000]  我們的人生目的是不再一樣的
[00:10:30.000 --> 00:10:32.000]  但我們今天
[00:10:32.000 --> 00:10:35.000]  相不相信我們已經是被差遣
[00:10:35.000 --> 00:10:37.000]  回到這個世界的人呢
[00:10:37.000 --> 00:10:39.000]  你有沒有很清楚
[00:10:39.000 --> 00:10:41.000]  差你來的那個人
[00:10:41.000 --> 00:10:46.000]  這位神給你的方向
[00:10:46.000 --> 00:10:48.000]  給你達成的目標是什麼呢
[00:10:48.000 --> 00:10:51.000]  當然我們每一次去短宣的時候
[00:10:51.000 --> 00:10:52.000]  我們可以清楚計劃
[00:10:52.000 --> 00:10:53.000]  因為那五天裡面
[00:10:53.000 --> 00:10:54.000]  那七天裡面
[00:10:54.000 --> 00:10:57.000]  我們都很清楚我們會做什麼
[00:10:57.000 --> 00:10:59.000]  我們都能夠達成這個目標
[00:10:59.000 --> 00:11:01.000]  不過只有七天
[00:11:01.000 --> 00:11:04.000]  但我們還有我們人生這麼長的時間
[00:11:04.000 --> 00:11:07.000]  我們都是這樣去想法嗎
[00:11:07.000 --> 00:11:09.000]  如果我們在聖經裡面去看
[00:11:09.000 --> 00:11:14.000]  其實我就用回門徒訓練裡面去提醒的
[00:11:14.000 --> 00:11:18.000]  我們知道神給我們有屬靈的恩賜
[00:11:18.000 --> 00:11:19.000]  究竟我們知不知道呢
[00:11:19.000 --> 00:11:20.000]  什麼叫恩賜呢
[00:11:20.000 --> 00:11:22.000]  什麼叫屬靈的禮物呢
[00:11:22.000 --> 00:11:24.000]  恩賜是怎樣使用呢
[00:11:24.000 --> 00:11:26.000]  我們可不可以善用神的恩賜
[00:11:26.000 --> 00:11:29.000]  服善教會和人群裡面呢
[00:11:29.000 --> 00:11:31.000]  我們知道有多少呢
[00:11:31.000 --> 00:11:33.000]  恩賜有多少種類呢
[00:11:33.000 --> 00:11:34.000]  我們自己有多少種
[00:11:34.000 --> 00:11:38.000]  我們可以做的恩賜是否呢
[00:11:38.000 --> 00:11:40.000]  然後聖經裡面提醒我們
[00:11:40.000 --> 00:11:43.000]  要和人去分享耶穌基督
[00:11:43.000 --> 00:11:47.000]  我們有沒有時刻的能夠去分享耶穌基督呢
[00:11:47.000 --> 00:11:49.000]  我們自己有沒有一個很完整的得救的見證
[00:11:49.000 --> 00:11:51.000]  我們能夠寫得出來
[00:11:51.000 --> 00:11:52.000]  無論是三分鐘五分鐘
[00:11:52.000 --> 00:11:54.000]  然後我們隨時隨地
[00:11:54.000 --> 00:11:56.000]  是可以和人去分享
[00:11:56.000 --> 00:11:57.000]  短短的時間都可以分享
[00:11:57.000 --> 00:11:59.000]  長一點的時間我們又可以分享
[00:11:59.000 --> 00:12:01.000]  有沒有一個我們自己已經有的得救見證
[00:12:01.000 --> 00:12:04.000]  是可以隨時和人分享出來呢
[00:12:04.000 --> 00:12:07.000]  然後說我們要使人作門徒
[00:12:07.000 --> 00:12:09.000]  我們每認識一個人
[00:12:09.000 --> 00:12:10.000]  去和他做朋友
[00:12:10.000 --> 00:12:11.000]  我們和他有關係
[00:12:11.000 --> 00:12:13.000]  我們家人已經有血緣的關係
[00:12:13.000 --> 00:12:16.000]  我們有沒有將他一步一步帶到神的面前
[00:12:16.000 --> 00:12:18.000]  使人作門徒呢
[00:12:18.000 --> 00:12:20.000]  耶穌基督說一個門徒是什麼門徒呢
[00:12:20.000 --> 00:12:23.000]  就是使別人成為門徒的門徒
[00:12:23.000 --> 00:12:25.000]  我們有沒有做到這件事呢
[00:12:25.000 --> 00:12:26.000]  這個人雖然未信主
[00:12:26.000 --> 00:12:28.000]  我們沒有帶近一步來到神的面前
[00:12:28.000 --> 00:12:30.000]  有計劃的幫他一直一直的成長
[00:12:30.000 --> 00:12:31.000]  這個人信了主
[00:12:31.000 --> 00:12:33.000]  我們初信者沒有幫過他
[00:12:33.000 --> 00:12:35.000]  能夠培育他繼續的成長
[00:12:35.000 --> 00:12:37.000]  這是一個屬靈的基督徒
[00:12:37.000 --> 00:12:38.000]  我們會繼續幫助他
[00:12:38.000 --> 00:12:40.000]  有更多的操練裝備
[00:12:40.000 --> 00:12:42.000]  能夠一起成為我們的同工
[00:12:42.000 --> 00:12:45.000]  一起在這個世上裡面為主作見證嗎
[00:12:45.000 --> 00:12:49.000]  聖經裡面也說我們要教會裡面的服事
[00:12:49.000 --> 00:12:50.000]  我們經常都問
[00:12:50.000 --> 00:12:52.000]  我們能夠服事的人有多少呢
[00:12:52.000 --> 00:12:55.000]  我們今年又推出一個叫一加一
[00:12:55.000 --> 00:12:58.000]  我們要帶領人又要去參與一個服事
[00:12:58.000 --> 00:13:00.000]  我們經常都提這些話
[00:13:00.000 --> 00:13:03.000]  我們仍然發覺服事的人是不夠
[00:13:03.000 --> 00:13:05.000]  我們聖經裡面說
[00:13:05.000 --> 00:13:08.000]  我們要在世上能夠盡上我們的本份
[00:13:08.000 --> 00:13:10.000]  我們要愛倫社如己
[00:13:10.000 --> 00:13:13.000]  我們要周圍關懷身邊的人
[00:13:13.000 --> 00:13:16.000]  我們要滿足一些人的需要
[00:13:16.000 --> 00:13:18.000]  究竟我們能夠做到多少呢
[00:13:18.000 --> 00:13:21.000]  究竟我們能夠去個人也好
[00:13:21.000 --> 00:13:23.000]  團體性、教會性
[00:13:23.000 --> 00:13:26.000]  我們一起能夠參與這些社區的服務
[00:13:26.000 --> 00:13:28.000]  這些關懷的使命
[00:13:28.000 --> 00:13:30.000]  我們能夠做到多少呢
[00:13:30.000 --> 00:13:34.000]  可能我們有時知道有些感動做一下
[00:13:34.000 --> 00:13:35.000]  但有時又停頓一下
[00:13:35.000 --> 00:13:36.000]  究竟我們整體裡面
[00:13:36.000 --> 00:13:39.000]  我們看到那些零零碎碎裡面
[00:13:39.000 --> 00:13:42.000]  聖經裡面教導我們要實行的東西
[00:13:42.000 --> 00:13:45.000]  我們有沒有放在我們人生的計劃裡面
[00:13:45.000 --> 00:13:49.000]  有沒有放在我們成為人生的總體的方向
[00:13:49.000 --> 00:13:52.000]  以致我們能夠可以知道做些什麼事情
[00:13:52.000 --> 00:13:56.000]  我自己個人來說
[00:13:56.000 --> 00:13:58.000]  我自己體會到在內地
[00:13:58.000 --> 00:14:01.000]  或者在很多的教會裡面
[00:14:01.000 --> 00:14:03.000]  是很需要的培訓
[00:14:03.000 --> 00:14:06.000]  很需要的能夠去更認識神的話
[00:14:06.000 --> 00:14:10.000]  特別是一些內地的教務的童工
[00:14:10.000 --> 00:14:13.000]  他們早年是很缺乏神學的教育裡面
[00:14:13.000 --> 00:14:15.000]  但是他們短短的學習
[00:14:15.000 --> 00:14:18.000]  就起來出來傳道去侍奉
[00:14:18.000 --> 00:14:19.000]  但當然很多的觀念
[00:14:19.000 --> 00:14:21.000]  很多的事情是未掌握到
[00:14:21.000 --> 00:14:22.000]  很有艱難
[00:14:22.000 --> 00:14:24.000]  在這幾年我自己會體會到
[00:14:24.000 --> 00:14:26.000]  這個是我自己在人生裡面
[00:14:26.000 --> 00:14:28.000]  在人生裡面的過程裡面
[00:14:28.000 --> 00:14:29.000]  其中一個的本分
[00:14:29.000 --> 00:14:30.000]  我會很盡力
[00:14:30.000 --> 00:14:32.000]  有這些時間的話
[00:14:32.000 --> 00:14:33.000]  能夠去放假
[00:14:33.000 --> 00:14:35.000]  我都會去參與這些事情
[00:14:35.000 --> 00:14:37.000]  能夠可以去幫助
[00:14:37.000 --> 00:14:40.000]  能夠盡量能夠將我們的體會
[00:14:40.000 --> 00:14:42.000]  盡量能夠我們在香港所學習
[00:14:42.000 --> 00:14:45.000]  他們能不能夠學習的地方去彌補
[00:14:45.000 --> 00:14:48.000]  是讓你童工裡面可以更多的
[00:14:48.000 --> 00:14:51.000]  得到一些的根基
[00:14:51.000 --> 00:14:52.000]  更多一些的裝備
[00:14:52.000 --> 00:14:56.000]  以致他們更有信心去牧羊
[00:14:56.000 --> 00:14:58.000]  所以在過往的日子裡面
[00:14:58.000 --> 00:15:00.000]  每一次見到不同的教會裡面
[00:15:00.000 --> 00:15:02.000]  無論是一個區一個市裡面
[00:15:02.000 --> 00:15:04.000]  童工一起去學習
[00:15:04.000 --> 00:15:06.000]  他們那種的勤勞
[00:15:06.000 --> 00:15:08.000]  他們那種謙卑的學習
[00:15:08.000 --> 00:15:09.000]  我自己都很感恩
[00:15:09.000 --> 00:15:12.000]  我希望真的可以去幫助
[00:15:12.000 --> 00:15:14.000]  但是我自己都會體會
[00:15:14.000 --> 00:15:17.000]  這種我在神面前的託付
[00:15:17.000 --> 00:15:19.000]  神給我這個機會
[00:15:19.000 --> 00:15:20.000]  我能夠去參與
[00:15:20.000 --> 00:15:22.000]  我都能夠可以體會到
[00:15:22.000 --> 00:15:27.000]  我正在行神自己的童工的行列裡面
[00:15:27.000 --> 00:15:30.000]  所以聖經說你要知道
[00:15:30.000 --> 00:15:33.000]  這個光陰是很快就會消逝
[00:15:33.000 --> 00:15:36.000]  但是你要去盡上你的本份
[00:15:36.000 --> 00:15:39.000]  能夠去服侍主
[00:15:39.000 --> 00:15:41.000]  所以接著我們要去想
[00:15:41.000 --> 00:15:44.000]  我們人生的編排
[00:15:44.000 --> 00:15:46.000]  我們做每一件事情
[00:15:46.000 --> 00:15:48.000]  怎樣去釐定那個計劃
[00:15:48.000 --> 00:15:50.000]  怎樣去哪件事情先
[00:15:50.000 --> 00:15:51.000]  哪件事情做後
[00:15:51.000 --> 00:15:53.000]  優先次序都很重要
[00:15:53.000 --> 00:15:56.000]  怎樣去任何的生活工作
[00:15:56.000 --> 00:15:58.000]  家庭裡面都能夠可以去均衡
[00:15:58.000 --> 00:16:00.000]  這個都要去計劃下去
[00:16:00.000 --> 00:16:03.000]  所以很多時候我們經常要計劃
[00:16:03.000 --> 00:16:05.000]  社會低一點的時間
[00:16:05.000 --> 00:16:08.000]  看對這個可以做的時間
[00:16:08.000 --> 00:16:10.000]  所以我自己會體會
[00:16:10.000 --> 00:16:13.000]  這個是我們應該做的事情
[00:16:13.000 --> 00:16:17.000]  我不知道你寫很多的工作
[00:16:17.000 --> 00:16:19.000]  有沒有寫很多的工作的日誌
[00:16:19.000 --> 00:16:21.000]  有沒有寫一些的計劃
[00:16:21.000 --> 00:16:22.000]  如果沒有的時候
[00:16:22.000 --> 00:16:25.000]  我們都要安靜在神的面前
[00:16:25.000 --> 00:16:28.000]  去思想我們人生的目的
[00:16:28.000 --> 00:16:29.000]  我們的目標
[00:16:29.000 --> 00:16:32.000]  才能夠為主而活
[00:16:32.000 --> 00:16:36.000]  第二方面我想從教會的角度去看
[00:16:36.000 --> 00:16:38.000]  因為這段經文是實在寶貴
[00:16:38.000 --> 00:16:40.000]  耶穌基督是一個使命的宣言
[00:16:40.000 --> 00:16:43.000]  是要突破狹隘的教會觀
[00:16:43.000 --> 00:16:45.000]  因為在十八節說
[00:16:45.000 --> 00:16:46.000]  主的靈在我們身上
[00:16:46.000 --> 00:16:49.000]  因為祂用高我
[00:16:49.000 --> 00:16:51.000]  叫我全福音給貧窮的人
[00:16:51.000 --> 00:16:53.000]  差遣我宣告
[00:16:53.000 --> 00:16:54.000]  被擄得釋放
[00:16:54.000 --> 00:16:56.000]  失明得看見
[00:16:56.000 --> 00:16:58.000]  受壓迫得自由
[00:16:58.000 --> 00:17:01.000]  宣告神越立人的欺凌
[00:17:01.000 --> 00:17:04.000]  耶穌基督是清清楚楚說到宣言裡面
[00:17:04.000 --> 00:17:06.000]  當然這段經文裡面
[00:17:06.000 --> 00:17:10.000]  有不同神學的思想的解經家
[00:17:10.000 --> 00:17:12.000]  都有不同的看法
[00:17:12.000 --> 00:17:15.000]  不過我相信應該用不同的角度
[00:17:15.000 --> 00:17:17.000]  去認識這段經文
[00:17:17.000 --> 00:17:18.000]  這段經文沒錯
[00:17:18.000 --> 00:17:20.000]  是來自剛才說過
[00:17:20.000 --> 00:17:22.000]  以賽亞書裡面一段經文
[00:17:22.000 --> 00:17:23.000]  耶穌引用
[00:17:23.000 --> 00:17:27.000]  成為了自己來塞亞的一個使命
[00:17:27.000 --> 00:17:30.000]  比較保守派的一些學者會看
[00:17:30.000 --> 00:17:33.000]  這個焦點是放在全福音
[00:17:33.000 --> 00:17:35.000]  這個全福音甚至是說
[00:17:35.000 --> 00:17:36.000]  這些貧窮的人
[00:17:36.000 --> 00:17:38.000]  單單是說什麼呢
