
[00:00:00.000 --> 00:00:02.000]  今天我的講題叫做
[00:07:03.600 --> 00:07:06.300]  不再活了
[00:07:06.300 --> 00:07:11.000]  所以現在我們不再說已經死了的權勢
[00:07:11.000 --> 00:07:13.500]  我們單單來到祢是永活的神
[00:07:13.500 --> 00:07:14.800]  祢現在是活著的
[00:07:14.800 --> 00:07:16.600]  我們現在就來投靠祢
[00:07:16.600 --> 00:07:19.400]  我們單單宣講讚美祢的名字
[00:07:19.400 --> 00:07:23.000]  我們不再看以往的權力
[00:07:23.000 --> 00:07:24.700]  明白我的意思嗎?
[00:07:24.700 --> 00:07:25.700]  所以說你不用怕
[00:07:25.700 --> 00:07:27.200]  當你想起以往
[00:07:27.200 --> 00:07:28.900]  或者甚至看到現在的時候
[00:07:28.900 --> 00:07:31.200]  你看到有很多東西是可以轄制你的
[00:07:31.200 --> 00:07:32.900]  但是你要放心
[00:07:32.900 --> 00:07:34.700]  因為那些都會過去的
[00:07:34.700 --> 00:07:36.900]  這一切的權力都會過去的
[00:07:36.900 --> 00:07:38.400]  沒有什麼權力是不會過去的
[00:07:38.400 --> 00:07:39.200]  你想想
[00:07:39.200 --> 00:07:40.300]  我們中國人最好
[00:07:40.300 --> 00:07:41.800]  歷史夠長的
[00:07:41.800 --> 00:07:43.100]  幾千年歷史
[00:07:43.100 --> 00:07:47.600]  有哪個權、有哪個朝代是不會過去的呢?
[00:07:47.600 --> 00:07:50.100]  最長的年代是多少呢?
[00:07:50.100 --> 00:07:52.100]  周朝都是八百年而已
[00:07:52.100 --> 00:07:53.900]  過去了
[00:07:53.900 --> 00:07:56.000]  全部都過去了
[00:07:56.000 --> 00:07:57.500]  最近我看三國
[00:07:57.500 --> 00:07:58.300]  我又看三國
[00:07:58.300 --> 00:07:59.100]  你就知道了
[00:07:59.100 --> 00:08:00.700]  關雲長過去了
[00:08:00.700 --> 00:08:02.700]  曹操過去了
[00:08:02.700 --> 00:08:05.300]  所有的都會過去的
[00:08:05.300 --> 00:08:07.700]  用一個這樣的角度看事情的時候
[00:08:07.700 --> 00:08:09.400]  就開始不同了
[00:08:09.400 --> 00:08:10.200]  如果不是的話
[00:08:10.200 --> 00:08:11.100]  心裡面就很慘了
[00:08:11.100 --> 00:08:12.700]  哎呀,那裡又被人欺負
[00:08:12.700 --> 00:08:13.700]  我又被人轄制
[00:08:13.700 --> 00:08:15.400]  我又被人管著
[00:08:15.400 --> 00:08:16.800]  哎呀,我沒有自由什麼的
[00:08:16.800 --> 00:08:19.000]  但是你看不到這一切都會過去的
[00:08:19.000 --> 00:08:21.900]  只有神現在是我們可以拿得住
[00:08:21.900 --> 00:08:23.100]  可以靠著祂
[00:08:23.100 --> 00:08:25.400]  我們拯救的那位神
[00:08:25.400 --> 00:08:26.900]  對於我們來說
[00:08:26.900 --> 00:08:29.100]  你別說我們沒有打仗
[00:08:29.100 --> 00:08:30.400]  香港都沒有人打我們
[00:08:30.400 --> 00:08:31.000]  是不是?
[00:08:31.000 --> 00:08:32.200]  都不用打我們了
[00:08:32.200 --> 00:08:33.800]  總之節糧就行了
[00:08:33.800 --> 00:08:35.400]  節糧節水我們就死定了
[00:08:35.400 --> 00:08:36.600]  不用打了
[00:08:36.600 --> 00:08:38.200]  打仗跟我們很遙遠
[00:08:38.200 --> 00:08:39.900]  對於我們基督徒的生活
[00:08:39.900 --> 00:08:42.900]  對於我們跟耶穌的生活來說
[00:08:42.900 --> 00:08:44.700]  這裡有什麼信息呢?
[00:08:46.400 --> 00:08:48.700]  以前的事情都要過去
[00:08:48.700 --> 00:08:51.700]  轄制你的事情都要過去
[00:08:51.700 --> 00:08:54.200]  死不再存活
[00:08:54.200 --> 00:08:56.100]  我就開始想
[00:08:56.100 --> 00:08:58.500]  想想我這三十多年跟耶穌
[00:08:58.500 --> 00:09:00.900]  我很快就第一個想到的就是
[00:09:00.900 --> 00:09:04.100]  我信耶穌的那一刻
[00:09:04.100 --> 00:09:06.200]  我信耶穌的那一刻
[00:09:06.200 --> 00:09:08.500]  其實是在一個下令會裡面
[00:09:08.500 --> 00:09:09.700]  決志信耶穌的
[00:09:09.700 --> 00:09:12.000]  之前那一晚我不說了
[00:09:12.000 --> 00:09:13.700]  那裡因為是勞苦擔重擔
[00:09:13.700 --> 00:09:15.500]  我就決了自信耶穌
[00:09:15.500 --> 00:09:18.400]  但是當時的下令會很流行這麼做的
[00:09:18.400 --> 00:09:21.900]  最後那天出刑之前的白天
[00:09:21.900 --> 00:09:25.200]  一定會搞一個叫做獻心會
[00:09:25.200 --> 00:09:27.100]  有沒有人參加過這些下令會?
[00:09:27.100 --> 00:09:27.800]  舉手看看
[00:09:27.800 --> 00:09:29.000]  咦?
[00:09:29.000 --> 00:09:29.900]  哇!
[00:09:29.900 --> 00:09:31.000]  跟我的年代啊
[00:09:31.000 --> 00:09:31.700]  請問
[00:09:31.700 --> 00:09:33.200]  哈哈哈
[00:09:33.200 --> 00:09:34.800]  獻心會的
[00:09:34.800 --> 00:09:36.100]  我們就是頑皮的
[00:09:36.100 --> 00:09:37.600]  這群年輕人那時候就是
[00:09:37.600 --> 00:09:39.200]  我們叫做三心會
[00:09:39.200 --> 00:09:40.600]  為什麼叫三心會呢?
[00:09:40.600 --> 00:09:42.100]  因為通常獻心會
[00:09:42.100 --> 00:09:43.600]  都三種心的
[00:09:43.900 --> 00:09:45.700]  第一種心就是第一個呼召
[00:09:45.700 --> 00:09:46.300]  一樣的
[00:09:46.300 --> 00:09:47.300]  誰信耶穌的
[00:09:47.300 --> 00:09:48.400]  信耶穌的出來
[00:09:48.400 --> 00:09:49.400]  就拿一種心
[00:09:49.400 --> 00:09:50.800]  不是真的心
[00:09:50.800 --> 00:09:51.500]  大家明白了
[00:09:51.500 --> 00:09:53.300]  那些紙弄了一個顏色
[00:09:53.300 --> 00:09:55.300]  一種顏色的一種心
[00:09:55.300 --> 00:09:56.900]  第二種心就是
[00:09:56.900 --> 00:09:58.200]  為主而活的
[00:09:58.200 --> 00:09:59.100]  又是另一種顏色
[00:09:59.100 --> 00:10:00.300]  第三種就是
[00:10:00.300 --> 00:10:01.300]  奉獻給神
[00:10:01.300 --> 00:10:02.600]  全世間侍奉的
[00:10:02.600 --> 00:10:03.700]  三種心
[00:10:03.700 --> 00:10:05.900]  我們這群年輕人叫做三心會
[00:10:05.900 --> 00:10:07.300]  那麼
[00:10:07.300 --> 00:10:08.200]  星期六晚
[00:10:08.200 --> 00:10:09.300]  當作星期天才算
[00:10:09.300 --> 00:10:11.300]  星期六晚我就已經在聚會上
[00:10:11.300 --> 00:10:12.500]  決志信了耶穌了
[00:10:12.800 --> 00:10:14.300]  所以星期天早上
[00:10:14.300 --> 00:10:15.200]  在三心會裡面
[00:10:15.200 --> 00:10:16.200]  他講完呼召
[00:10:16.200 --> 00:10:17.700]  有誰願意信耶穌的
[00:10:17.700 --> 00:10:19.000]  出來拿衣服
[00:10:19.000 --> 00:10:20.900]  你知道我的朋友
[00:10:20.900 --> 00:10:22.700]  知道我還沒有信耶穌
[00:10:22.700 --> 00:10:23.800]  誰信耶穌
[00:10:23.800 --> 00:10:24.300]  不信耶穌
[00:10:24.300 --> 00:10:26.200]  在營裡面一目了然
[00:10:26.200 --> 00:10:27.500]  大家馬上就看著
[00:10:27.500 --> 00:10:28.500]  咦?
[00:10:28.500 --> 00:10:29.900]  為什麼他還不動?
[00:10:29.900 --> 00:10:31.200]  他明明信了耶穌
[00:10:31.200 --> 00:10:32.700]  為什麼他不出去拿心呢?
[00:10:32.700 --> 00:10:34.000]  有些人還很好心
[00:10:34.000 --> 00:10:34.500]  然後說
[00:10:34.500 --> 00:10:35.400]  出去吧
[00:10:35.400 --> 00:10:36.100]  來吧
[00:10:36.100 --> 00:10:37.100]  拿吧
[00:10:37.100 --> 00:10:38.700]  我就是不出
[00:10:38.700 --> 00:10:40.500]  我不出就沒辦法了
[00:10:40.500 --> 00:10:41.200]  不喝水
[00:10:41.200 --> 00:10:42.100]  不喝就牛頭低
[00:10:42.100 --> 00:10:43.100]  不出就沒辦法了
[00:10:43.100 --> 00:10:44.600]  到了第二個心
[00:10:44.600 --> 00:10:45.700]  有人出的
[00:10:45.700 --> 00:10:46.900]  不過我不出而已
[00:10:46.900 --> 00:10:47.700]  有人出的
[00:10:47.700 --> 00:10:48.700]  第二個心
[00:10:48.700 --> 00:10:50.400]  有誰願意為主而會的
[00:10:50.400 --> 00:10:52.100]  我一下子就彈起來了
[00:10:52.100 --> 00:10:53.900]  哇!速度快得
[00:10:53.900 --> 00:10:55.400]  其他基督徒都還沒下載
[00:10:55.400 --> 00:10:56.500]  我已經起了身
[00:10:56.500 --> 00:10:57.800]  比他們快
[00:10:57.800 --> 00:10:59.400]  其實很簡單
[00:10:59.400 --> 00:11:00.900]  為什麼我這麼快呢?
[00:11:00.900 --> 00:11:02.400]  其實我不是一個衝動的
[00:11:02.400 --> 00:11:03.700]  我就覺得
[00:11:03.700 --> 00:11:05.500]  我這個決定
[00:11:05.500 --> 00:11:06.800]  是很清楚的
[00:11:06.800 --> 00:11:08.000]  我信耶穌
[00:11:08.000 --> 00:11:10.500]  就表示我以往的就過去了
[00:11:10.500 --> 00:11:12.300]  我現在就是新的了
[00:11:12.300 --> 00:11:14.100]  所以信耶穌和為主而活
[00:11:14.100 --> 00:11:15.800]  對我來說是一樣的
[00:11:15.800 --> 00:11:17.400]  信耶穌就是
[00:11:17.400 --> 00:11:18.300]  舊的過去
[00:11:18.300 --> 00:11:19.600]  新的開始
[00:11:19.600 --> 00:11:21.600]  為主而活就是這麼簡單
[00:11:21.600 --> 00:11:23.000]  所以我就彈起來了
[00:11:23.000 --> 00:11:24.500]  為什麼我有這個觀念呢?
[00:11:24.500 --> 00:11:25.700]  不是我很熟悉聖經
[00:11:25.700 --> 00:11:28.100]  當時我剛剛才信耶穌
[00:11:28.100 --> 00:11:29.100]  不熟悉聖經的
[00:11:29.100 --> 00:11:30.800]  但是得力一句話
[00:11:30.800 --> 00:11:32.900]  那句話就是
[00:11:32.900 --> 00:11:34.400]  以前種種
[00:11:34.400 --> 00:11:35.900]  譬如昨日死
[00:11:35.900 --> 00:11:37.000]  以後種種
[00:11:37.000 --> 00:11:37.800]  譬如今天生
[00:11:37.800 --> 00:11:38.900]  有沒有人聽過這句話?
[00:11:39.900 --> 00:11:41.100]  舉手吧,不用怕
[00:11:41.100 --> 00:11:42.900]  OK
[00:11:42.900 --> 00:11:44.600]  最多是表示你的年份而已
[00:11:44.600 --> 00:11:45.700]  不用怕
[00:11:45.700 --> 00:11:46.400]  對了
[00:11:46.400 --> 00:11:49.300]  這句話是我小學的時候
[00:11:49.300 --> 00:11:52.900]  抄下來的座右銘
[00:11:52.900 --> 00:11:56.700]  那一定不只是我小學才出現的
[00:11:56.700 --> 00:11:57.300]  對不對?
[00:11:57.300 --> 00:11:59.700]  段古應該早之前也有的
[00:11:59.700 --> 00:12:01.600]  以前的年代是不能
[00:12:01.600 --> 00:12:03.400]  copy download這些東西的
[00:12:03.400 --> 00:12:04.500]  所以一見到好東西
[00:12:04.500 --> 00:12:06.000]  我就買一本簿
[00:12:06.000 --> 00:12:08.000]  就把好東西抄下來
[00:12:08.000 --> 00:12:10.000]  這是手抄本來的,各位
[00:12:10.000 --> 00:12:11.000]  不過很可惜
[00:12:11.000 --> 00:12:12.500]  後來被人偷了
[00:12:12.500 --> 00:12:14.700]  要不然也只能賣回一筆錢
[00:12:14.700 --> 00:12:15.700]  被人偷了
[00:12:15.700 --> 00:12:17.200]  但是這裡有一句話就是
[00:12:17.200 --> 00:12:18.900]  以前種種
[00:12:18.900 --> 00:12:20.900]  譬如昨日死
[00:12:20.900 --> 00:12:22.100]  以後種種
[00:12:22.100 --> 00:12:23.500]  譬如今天生
[00:12:23.500 --> 00:12:24.900]  相當於我們
[00:12:24.900 --> 00:12:26.200]  哥倫多前書的那個
[00:12:26.200 --> 00:12:27.700]  若有人再基督他
[00:12:27.700 --> 00:12:29.200]  他就是新造的人
[00:12:29.200 --> 00:12:30.100]  舊事過
[00:12:30.100 --> 00:12:31.200]  都變成新的
[00:12:31.200 --> 00:12:31.900]  一樣的
[00:12:31.900 --> 00:12:33.400]  但是當時不是聖經來的
[00:12:33.400 --> 00:12:34.900]  這句話影響我很深
[00:12:36.100 --> 00:12:38.100]  我就是這樣
[00:12:38.100 --> 00:12:40.100]  我既然不信耶穌
[00:12:40.100 --> 00:12:42.100]  我信耶穌就表示我以前就死了
[00:12:42.100 --> 00:12:44.100]  以前的就過去了
[00:12:44.100 --> 00:12:46.100]  現在我信耶穌就表示
[00:12:46.100 --> 00:12:47.600]  我現在開始新的了
[00:12:47.600 --> 00:12:49.600]  我為什麼還要活在舊的那裡
[00:12:49.600 --> 00:12:51.100]  我就當自己已經死了
[00:12:51.100 --> 00:12:52.600]  現在才翻生
[00:12:52.600 --> 00:12:54.100]  就是這麼簡單
[00:12:54.100 --> 00:12:56.100]  以前的過去了
[00:12:56.100 --> 00:12:58.100]  你以前的過去了沒有?
[00:12:58.100 --> 00:13:00.100]  你信耶穌也是這樣想的
[00:13:00.100 --> 00:13:01.600]  以前的都過去了
[00:13:01.600 --> 00:13:04.100]  以前的你應該過去了
[00:13:04.100 --> 00:13:06.100]  但是
[00:13:06.100 --> 00:13:07.600]  在我做牧師這麼多年
[00:13:07.600 --> 00:13:09.100]  跟隨耶穌這麼多年
[00:13:09.100 --> 00:13:11.100]  我就發覺
[00:13:11.100 --> 00:13:13.100]  有一些人
[00:13:13.100 --> 00:13:16.100]  過去依然跟著他到現在
[00:13:16.100 --> 00:13:20.100]  過去依然好像如影隨形
[00:13:20.100 --> 00:13:22.100]  是沒有過去的
[00:13:22.100 --> 00:13:25.100]  那些事是會過去的
[00:13:25.100 --> 00:13:27.100]  但是那些影響力是繼續現在
[00:13:27.100 --> 00:13:28.100]  跟隨著生命的裡面的
[00:13:28.100 --> 00:13:30.100]  很可惜
[00:13:30.100 --> 00:13:32.100]  神可能今天要提醒我們
[00:13:32.100 --> 00:13:34.100]  你要過去
[00:13:34.100 --> 00:13:35.100]  好像以色列人想法
[00:13:35.100 --> 00:13:38.100]  那些核製我們的已經死了
[00:13:38.100 --> 00:13:40.100]  必不再活
[00:13:40.100 --> 00:13:42.100]  現在我們單單提你的名
[00:13:42.100 --> 00:13:44.100]  單單已求你
[00:13:44.100 --> 00:13:45.100]  只有你
[00:13:45.100 --> 00:13:47.100]  以前的已經沒有了
[00:13:47.100 --> 00:13:48.100]  不再出現了
