
[00:00:00.000 --> 00:00:04.040]  我們懷著一個謙卑的心
[00:03:28.320 --> 00:03:31.760]  「你不要懼怕,因為我與你同在」
[00:03:31.760 --> 00:03:35.440]  「不要驚惶,因為我是你的神」
[00:03:35.440 --> 00:03:38.280]  「我必兼顧你,我必幫助你」
[00:03:38.280 --> 00:03:43.640]  「我必用我公義的右手去扶持你」
[00:03:43.640 --> 00:03:45.880]  這一段其實就坐落在
[00:03:45.880 --> 00:03:48.920]  四十一章第八到第十節的經文
[00:03:48.920 --> 00:03:50.720]  如果你看那個 PowerPoint
[00:03:50.720 --> 00:03:52.400]  你就很明顯知道
[00:03:52.400 --> 00:03:53.320]  這一段的經文
[00:03:53.320 --> 00:03:56.000]  是引用了約書亞記一章九節的
[00:03:56.000 --> 00:03:58.000]  因為約書亞記的一章九節
[00:03:58.000 --> 00:04:00.720]  它有提到「我豈沒有吩咐你嗎?」
[00:04:00.720 --> 00:04:02.880]  然後「你當當,剛強壯膽」
[00:04:02.880 --> 00:04:05.080]  「不要懼怕,也不要驚惶」
[00:04:05.080 --> 00:04:07.280]  「因為你無論往哪裏去」
[00:04:07.280 --> 00:04:10.280]  「耶和華你的神,必與你同在」
[00:04:10.280 --> 00:04:13.120]  你通常為什麼會召喚這一節的經文
[00:04:13.120 --> 00:04:15.640]  通常都是因為你考DSE的
[00:04:15.640 --> 00:04:17.880]  因為你懼怕,你害怕
[00:04:17.880 --> 00:04:19.480]  譬如你要建功
[00:04:19.480 --> 00:04:21.320]  你懼怕,你會害怕
[00:04:21.320 --> 00:04:22.760]  又或者要追求女生
[00:04:22.760 --> 00:04:24.560]  「我表白,我害怕」
[00:04:24.560 --> 00:04:26.600]  那就不要懼怕,不要驚惶
[00:04:26.600 --> 00:04:29.560]  因為主與你同在,你就表白
[00:04:29.560 --> 00:04:30.360]  類似是這樣
[00:04:30.360 --> 00:04:32.520]  你會面對一個的境況
[00:04:32.520 --> 00:04:35.000]  就是你人生有些的轉變
[00:04:35.000 --> 00:04:36.160]  有些的危機
[00:04:36.160 --> 00:04:38.720]  有些的苦難臨到在你身上
[00:04:38.720 --> 00:04:40.080]  你不知所措
[00:04:40.080 --> 00:04:42.440]  因為你的能力是沒有辦法承擔
[00:04:42.440 --> 00:04:44.840]  也都解決不了這個困難
[00:04:44.840 --> 00:04:46.680]  我們就要問一個問題
[00:04:46.680 --> 00:04:49.360]  就是四十一章的第八到第十節
[00:04:49.360 --> 00:04:50.960]  那幫的以色列民
[00:04:50.960 --> 00:04:54.280]  當時面對一個危機
[00:04:54.280 --> 00:04:55.600]  如果我們說這段是
[00:04:55.600 --> 00:04:58.120]  秘魯回歸的處境的話
[00:04:58.120 --> 00:05:00.320]  我們就能夠想像當時一個
[00:05:00.320 --> 00:05:03.360]  非常大的政治的版圖氣候
[00:05:03.360 --> 00:05:04.520]  大家都明白
[00:05:04.520 --> 00:05:08.560]  秘魯一定是被巴比倫帝國去到老去
[00:05:08.560 --> 00:05:12.520]  那個是生存在主前五百八十六年的歷史
[00:05:12.520 --> 00:05:14.920]  當時耶路撒冷淪陷
[00:05:14.920 --> 00:05:17.120]  加勒底人去到入侵
[00:05:17.120 --> 00:05:20.040]  整個聖殿和城牆去到庇衞
[00:05:20.040 --> 00:05:22.560]  裡面的人民要摸他就戰死
[00:05:22.560 --> 00:05:23.920]  要摸他就餓死
[00:05:23.920 --> 00:05:26.840]  要摸他就瘟疫去到病死
[00:05:26.840 --> 00:05:28.720]  還有一些的餘種
[00:05:28.720 --> 00:05:31.800]  就秘魯去到巴比倫
[00:05:31.800 --> 00:05:35.520]  在一個家破人亡的大時代裡面
[00:05:35.520 --> 00:05:38.240]  先知特別是以塞亞的後代
[00:05:38.240 --> 00:05:40.800]  他的名字就叫做第二以塞亞
[00:05:40.800 --> 00:05:44.520]  生存在一個秘魯巴比倫的年代當中
[00:05:44.520 --> 00:05:48.840]  應該他的位置就是生存在巴比倫帝國的末期
[00:05:48.840 --> 00:05:52.680]  波斯帝國興起的初期的一個位置
[00:05:52.680 --> 00:05:53.560]  如果是這樣
[00:05:53.560 --> 00:05:55.120]  我們要翻查歷史
[00:05:55.120 --> 00:05:58.600]  我們就明白在主前的五百三十八年
[00:05:58.600 --> 00:06:03.160]  伊朗也就是以前的波斯帝國去到興起
[00:06:03.160 --> 00:06:04.360]  第一任的皇帝
[00:06:04.360 --> 00:06:06.040]  他的名字就叫做古列
[00:06:06.040 --> 00:06:08.280]  有些的日本譯他做塞魯士
[00:06:08.280 --> 00:06:10.320]  有些日本譯他做居魯士
[00:06:10.320 --> 00:06:11.880]  無論是什麼事都好
[00:06:11.880 --> 00:06:13.320]  他都是同一個人
[00:06:13.320 --> 00:06:15.960]  他的名字就叫做 Cyrus the Great
[00:06:15.960 --> 00:06:18.960]  然後他就不費一兵一卒
[00:06:18.960 --> 00:06:21.040]  就攻陷了巴比倫城
[00:06:21.040 --> 00:06:23.480]  在主前的五百三十八年
[00:06:23.480 --> 00:06:25.840]  統一了整個米索不達米
[00:06:25.840 --> 00:06:29.560]  兩河流域中間的一塊大片的土地
[00:06:29.560 --> 00:06:32.880]  而當時他就建立了一個強大的帝國
[00:06:32.880 --> 00:06:35.240]  那個帝國就叫做波斯帝國
[00:06:35.240 --> 00:06:37.360]  這個歷史我們讀過的
[00:06:37.360 --> 00:06:40.520]  我們會發現原來都是這樣
[00:06:40.520 --> 00:06:42.480]  我們不會覺得有什麼很特別
[00:06:42.480 --> 00:06:43.920]  但是你能夠想像
[00:06:43.920 --> 00:06:47.920]  如果你身處在當時張耀亡國的巴比倫帝國
[00:06:47.920 --> 00:06:51.280]  而你又是一個被擄了的以色列民
[00:06:51.280 --> 00:06:53.360]  你是不能夠想像
[00:06:53.360 --> 00:06:57.040]  當時的這麼強大的巴比倫帝國是會倒塌的
[00:06:57.040 --> 00:06:58.560]  你不會能夠想像
[00:06:58.560 --> 00:06:59.760]  但是先知
[00:06:59.760 --> 00:07:03.640]  就是耶和華透過先知發出一句的預言
[00:07:03.640 --> 00:07:06.800]  上帝就會在四十一章裡面的第二節
[00:07:06.800 --> 00:07:10.200]  他就說到「誰從東方興起一人
[00:07:10.200 --> 00:07:13.400]  憑公義召他來到他的腳前
[00:07:13.400 --> 00:07:16.560]  然後這個東方所興起的一人
[00:07:16.560 --> 00:07:18.880]  在《以塞亞書》的四十五章
[00:07:18.880 --> 00:07:21.200]  我們明白他的名字已經出了
[00:07:21.200 --> 00:07:22.600]  就叫做古列」
[00:07:22.600 --> 00:07:26.680]  而這個人就會將會推翻這個巴比倫帝國
[00:07:26.680 --> 00:07:30.840]  的一個這樣的改朝換代的大時代
[00:07:30.840 --> 00:07:33.200]  在一個改朝換代的大時代
[00:07:33.200 --> 00:07:35.760]  為什麼以色列民會害怕呢?
[00:07:35.760 --> 00:07:42.160]  原因就是他們是一幫沒什麼權勢的人民
[00:07:42.160 --> 00:07:43.600]  他們是階下囚
[00:07:43.600 --> 00:07:46.560]  他們任由這個大時代所有的權勢
[00:07:46.560 --> 00:07:47.680]  去到魚肉
[00:07:47.680 --> 00:07:49.880]  去到拋來拋去
[00:07:49.880 --> 00:07:51.280]  是沒有任何渣拿
[00:07:51.280 --> 00:07:54.520]  也都不能夠主宰命運的一個民族
[00:07:54.520 --> 00:07:56.680]  誰不知上帝的心意是什麼呢?
[00:07:56.680 --> 00:07:59.200]  上帝的心意就是推翻巴比倫帝國
[00:07:59.200 --> 00:08:00.760]  興起波斯帝國
[00:08:00.760 --> 00:08:05.280]  以至古列大帝能夠落一道的詔書
[00:08:05.280 --> 00:08:09.240]  而這裡的詔書就記載了在《以斯拉記》的第一章
[00:08:09.240 --> 00:08:12.920]  以及歷代治下的三十六章的最後兩節那裡
[00:08:12.920 --> 00:08:17.360]  古列就說要呼籲那幫被擄了的猶太人
[00:08:17.360 --> 00:08:20.520]  由巴比倫回歸回去耶路撒冷
[00:08:20.520 --> 00:08:23.840]  重建那個荒廢已久的聖殿
[00:08:23.840 --> 00:08:26.120]  這樣的一個結果
[00:08:26.120 --> 00:08:29.200]  在當時那幫以色列民來說是非常震撼
[00:08:29.200 --> 00:08:32.440]  並且難以想像的一個結果
[00:08:32.440 --> 00:08:36.280]  因為他們也沒有想過原來可以回到自己的家鄉
[00:08:36.280 --> 00:08:38.360]  重建耶路撒冷的聖殿
[00:08:38.360 --> 00:08:40.520]  整個大時代的改變
[00:08:40.520 --> 00:08:44.240]  就是為了要重建聖殿這個目的
[00:08:44.240 --> 00:08:46.800]  所以如果是這樣的時候你就明白了
[00:08:46.800 --> 00:08:50.120]  你就明白為什麼整個大時代會改變
[00:08:50.120 --> 00:08:52.600]  原來巴比倫帝國垮下來
[00:08:52.600 --> 00:08:54.400]  波斯帝國將會興起
[00:08:54.400 --> 00:08:58.960]  而這個興起的目的就是要成就一件事
[00:08:58.960 --> 00:09:02.960]  而這件事就是以色列民要回歸回去耶路撒冷
[00:09:02.960 --> 00:09:06.200]  重建聖殿的這件事
[00:09:06.200 --> 00:09:08.640]  在一個這樣的改朝換代的環境
[00:09:08.640 --> 00:09:12.920]  我們明白戰亂煙火就一定是尚存的
[00:09:12.920 --> 00:09:16.160]  所以你明白為什麼有這句經文
[00:09:16.160 --> 00:09:17.920]  這句經文告訴你
[00:09:17.920 --> 00:09:23.400]  上帝揀選一個民族成為上帝的僕人
[00:09:23.400 --> 00:09:26.440]  這個民族是阿伯拉罕的後代
[00:09:26.440 --> 00:09:29.320]  是從我們的地極去領會
[00:09:29.320 --> 00:09:30.360]  對他說
[00:09:30.360 --> 00:09:31.960]  「你是我的僕人」
[00:09:31.960 --> 00:09:34.800]  「我揀選你,並不棄絕你」
[00:09:34.800 --> 00:09:37.760]  「你不要懼怕,因為我與你同在」
[00:09:37.760 --> 00:09:40.400]  「不要驚惶,因為我是你的神」
[00:09:40.400 --> 00:09:42.880]  「我要兼顧你,我必幫助你」
[00:09:42.880 --> 00:09:47.000]  「我必用我公義的右手去扶持你」
[00:09:47.000 --> 00:09:50.360]  一個大帝國之下的一群蟻民
[00:09:50.360 --> 00:09:52.240]  上帝竟然揀選他們
[00:09:52.240 --> 00:09:53.680]  大家想清楚
[00:09:53.680 --> 00:09:55.520]  揀選這個概念
[00:09:55.520 --> 00:10:00.480]  並不是說所有人都是上帝揀選
[00:10:00.480 --> 00:10:01.400]  揀選是什麼?
[00:10:01.400 --> 00:10:04.520]  揀選是一定有一個概念叫做「不被揀選」
[00:10:04.520 --> 00:10:06.400]  你才會有一個揀選
[00:10:06.400 --> 00:10:07.600]  大家明白吧?
[00:10:07.600 --> 00:10:09.360]  就是選了某個人做班長
[00:10:09.360 --> 00:10:10.080]  代表什麼?
[00:10:10.080 --> 00:10:12.760]  餘下那二十幾個都不被揀選
[00:10:12.760 --> 00:10:14.320]  明白吧?就是這樣
[00:10:14.320 --> 00:10:17.040]  揀選了你成為那個組長
[00:10:17.040 --> 00:10:19.240]  代表什麼?
[00:10:19.240 --> 00:10:21.720]  代表拳頭那些都未被揀選
[00:10:21.720 --> 00:10:22.960]  類似是這樣
[00:10:22.960 --> 00:10:24.800]  所以揀選這個字
[00:10:24.800 --> 00:10:28.720]  一定是從萬民當中選一個
[00:10:28.720 --> 00:10:30.320]  是不是這樣的概念?
[00:10:30.320 --> 00:10:31.720]  如果是這樣的時候
[00:10:31.720 --> 00:10:33.960]  你就明白上帝揀選的人
[00:10:33.960 --> 00:10:36.360]  真的有他獨到的見解
[00:10:36.360 --> 00:10:38.880]  你可以揀選一些強大的民族
[00:10:38.880 --> 00:10:43.120]  包括埃及、巴比倫、波斯
[00:10:43.120 --> 00:10:44.840]  甚至揀選一些中心的
[00:10:44.840 --> 00:10:49.120]  你都知道以色列民都不太好質地
[00:10:49.120 --> 00:10:50.880]  他們經常都眼著頸看
[00:10:50.880 --> 00:10:52.480]  又是心懷異議
[00:10:52.480 --> 00:10:54.120]  然後又在還博弈
[00:10:54.120 --> 00:10:59.520]  但似乎上帝就是特意選一些弱的
[00:10:59.520 --> 00:11:01.480]  不顯眼的
[00:11:01.480 --> 00:11:04.080]  但又可能是選一些
[00:11:04.080 --> 00:11:06.640]  比較還緊博弈的
[00:11:06.640 --> 00:11:10.280]  他竟然將他成為上帝的僕人
[00:11:10.280 --> 00:11:11.320]  揀選他
[00:11:11.320 --> 00:11:14.520]  去到成為上帝的見證
[00:11:14.520 --> 00:11:16.680]  所以在一個這樣的背景底下
[00:11:16.680 --> 00:11:20.360]  我們回到四十二章的經文裡面
[00:11:20.360 --> 00:11:23.440]  你就明白那個僕人的身份是什麼呢?
[00:11:23.440 --> 00:11:26.440]  僕人的身份就是以色列民
[00:11:26.440 --> 00:11:27.680]  以色列民
[00:11:27.680 --> 00:11:29.520]  你看看你旁邊的那個
[00:11:29.520 --> 00:11:31.840]  他是以色列民
[00:11:31.840 --> 00:11:35.480]  一看他的樣子就知道是香港人
[00:11:35.480 --> 00:11:37.520]  所以你明白以色列民這件事
[00:11:37.520 --> 00:11:40.840]  不是用民族血統去定義
[00:11:40.840 --> 00:11:43.520]  而是用你的信仰去定義
[00:11:43.520 --> 00:11:46.400]  就算你不是一個血統上的以色列民
[00:11:46.400 --> 00:11:48.960]  但你也是真正的以色列民
[00:11:48.960 --> 00:11:52.920]  原因就是因為你有阿伯拉罕同一樣的信心
[00:11:52.920 --> 00:11:56.560]  因此就直入阿伯拉罕成為他的後代
[00:11:56.560 --> 00:11:57.560]  不是我說
[00:11:57.560 --> 00:12:00.760]  是保羅在《加拿大書》的第三章說的
[00:12:00.760 --> 00:12:01.720]  如果是這樣
[00:12:01.720 --> 00:12:02.720]  我們就明白
[00:12:02.720 --> 00:12:05.960]  以色列民就是上帝僕人的身份
[00:12:05.960 --> 00:12:08.280]  所以你可以大膽跟自己說
[00:12:08.280 --> 00:12:09.800]  理直氣壯地說
[00:12:09.800 --> 00:12:12.120]  我是上帝的僕人
[00:12:12.120 --> 00:12:13.600]  這個是上帝揀選你
[00:12:13.600 --> 00:12:15.040]  不是因為你特別聰明
[00:12:15.040 --> 00:12:16.960]  看你的樣子也不聰明
[00:12:16.960 --> 00:12:18.280]  你也不是特別聖潔
[00:12:18.280 --> 00:12:19.320]  你看看你旁邊的那個
[00:12:19.320 --> 00:12:22.880]  根本上是塑造著「罪人」兩個字
[00:12:22.880 --> 00:12:24.760]  你又不覺得他特別英俊
[00:12:24.760 --> 00:12:25.760]  你看看他
[00:12:25.760 --> 00:12:26.520]  口罩遮住了
[00:12:26.520 --> 00:12:28.240]  你不知道他是否英俊
[00:12:28.240 --> 00:12:29.200]  但你明白
[00:12:29.200 --> 00:12:30.800]  你不是有什麼條件
[00:12:30.800 --> 00:12:31.840]  有什麼條件
[00:12:31.840 --> 00:12:34.160]  有什麼本錢
[00:12:34.160 --> 00:12:36.080]  是被上帝揀選
[00:12:36.080 --> 00:12:36.800]  沒有
[00:12:36.800 --> 00:12:38.040]  完全沒有
[00:12:38.040 --> 00:12:39.600]  我們被上帝揀選
[00:12:39.600 --> 00:12:45.440]  完全出於上帝那種無條件的恩典和愛
[00:12:45.440 --> 00:12:46.800]  是只有這個原因
[00:12:46.800 --> 00:12:48.120]  沒有其他原因
[00:12:48.120 --> 00:12:49.360]  就是上帝揀選我
[00:12:49.360 --> 00:12:50.920]  你知道我不斷發扇向上
[00:12:50.920 --> 00:12:52.840]  你也知道無法拯救
[00:12:52.840 --> 00:12:53.840]  那你就明白
[00:12:53.840 --> 00:12:55.760]  為什麼上帝揀選這些人
[00:12:55.760 --> 00:12:57.200]  就因為很有可能
[00:12:57.200 --> 00:13:00.040]  不是因為這個人本身有什麼概念
[00:13:00.040 --> 00:13:01.400]  而是因為這個人
[00:13:01.400 --> 00:13:03.800]  是上帝眼中的同人
[00:13:03.800 --> 00:13:05.920]  是上帝所愛的人
[00:13:05.920 --> 00:13:08.240]  這個就是揀選的基礎
[00:13:08.240 --> 00:13:10.240]  在一個這樣的基礎之下
[00:13:10.240 --> 00:13:16.160]  我們嘗試去讀四十二章的《僕人之歌》
[00:13:16.160 --> 00:13:17.680]  我交代完背景了
[00:13:17.680 --> 00:13:19.560]  我們現在進入經文
[00:13:19.560 --> 00:13:20.800]  經文它就這樣說
[00:13:20.800 --> 00:13:21.680]  第一節
[00:13:21.680 --> 00:13:22.920]  看啊
[00:13:22.920 --> 00:13:24.320]  我的僕人
[00:13:24.320 --> 00:13:25.520]  我所扶持
[00:13:25.520 --> 00:13:26.880]  所揀選
[00:13:26.880 --> 00:13:28.480]  心裡所喜悅
[00:13:28.480 --> 00:13:30.920]  我已將我的靈賜給他
[00:13:30.920 --> 00:13:35.480]  他必將功利全給外邦
[00:13:35.480 --> 00:13:36.800]  第一節
[00:13:36.800 --> 00:13:38.480]  將這段經文
[00:13:38.480 --> 00:13:44.040]  對比撒姆爾記上的十六章的第十到十三節
[00:13:44.040 --> 00:13:44.880]  你就明白
[00:13:44.880 --> 00:13:47.280]  有些字眼是很相通的
[00:13:47.280 --> 00:13:48.240]  是很相通的
[00:13:48.240 --> 00:13:49.840]  撒姆爾記上的十六章
[00:13:49.840 --> 00:13:50.840]  我們明白
[00:13:50.840 --> 00:13:53.840]  是上帝吩咐撒姆爾
[00:13:53.840 --> 00:13:55.920]  去到耶穌的家
[00:13:55.920 --> 00:14:00.200]  打算揀選耶穌的其中一位兒子
[00:14:00.200 --> 00:14:02.440]  成為以色列的君王
[00:14:02.440 --> 00:14:03.400]  高立他
[00:14:03.400 --> 00:14:06.120]  成為神所揀選的尼塞亞
[00:14:06.120 --> 00:14:06.920]  這樣
[00:14:06.920 --> 00:14:09.720]  我們就發現整件事就很特別了
[00:14:09.720 --> 00:14:12.080]  因為耶穌的第一個大兒子
[00:14:12.080 --> 00:14:13.560]  走過來的時候
[00:14:13.560 --> 00:14:15.800]  撒姆爾就以為他是他
[00:14:15.800 --> 00:14:16.560]  為什麼呢
[00:14:16.560 --> 00:14:18.720]  通常以為是他那些
[00:14:18.720 --> 00:14:20.240]  都有幾個特徵
[00:14:20.240 --> 00:14:21.480]  他已經說過了
[00:14:21.480 --> 00:14:24.360]  第一個特徵叫靚仔
[00:14:24.360 --> 00:14:27.640]  第二個特徵叫高大
[00:14:27.640 --> 00:14:31.560]  然後上帝就學著撒姆爾
[00:14:31.560 --> 00:14:33.880]  就跟他說我不揀選他
[00:14:33.880 --> 00:14:35.000]  所以
[00:14:35.000 --> 00:14:36.320]  各位弟兄
[00:14:36.320 --> 00:14:37.880]  你靚仔
[00:14:37.880 --> 00:14:39.280]  你高大
[00:14:39.280 --> 00:14:43.080]  上帝不揀選他
[00:14:43.080 --> 00:14:46.000]  所以立即不認自己高大和靚仔了
[00:14:46.000 --> 00:14:49.760]  接著上帝有一句這樣的說話
[00:14:49.760 --> 00:14:51.320]  他的說話就是
[00:14:51.320 --> 00:14:53.920]  上帝看人
[00:14:53.920 --> 00:14:57.280]  不像人看人
[00:14:57.280 --> 00:15:00.760]  人是看外貌
[00:15:00.760 --> 00:15:04.520]  上帝是看內心
[00:15:04.520 --> 00:15:06.680]  找遍這麼多個兒子
[00:15:06.680 --> 00:15:10.320]  都找不到耶和華的受高者
[00:15:10.320 --> 00:15:14.080]  然後撒姆爾就問耶穌
[00:15:14.080 --> 00:15:16.280]  還有沒有兒子
[00:15:16.280 --> 00:15:17.520]  然後耶穌就說
[00:15:17.520 --> 00:15:19.160]  我還有一個兒子
[00:15:19.160 --> 00:15:21.120]  不過今天沒有叫他來
[00:15:21.120 --> 00:15:22.000]  很明顯
[00:15:22.000 --> 00:15:23.600]  耶穌的心目當中
[00:15:23.600 --> 00:15:25.280]  都覺得這一個
[00:15:25.280 --> 00:15:27.640]  都不是很好
[00:15:27.640 --> 00:15:29.560]  原來他就走去牧羊
[00:15:29.560 --> 00:15:30.920]  接著撒姆爾就說
[00:15:30.920 --> 00:15:31.760]  如果他不來
[00:15:31.760 --> 00:15:33.840]  今晚不能吃飯
[00:15:33.840 --> 00:15:35.880]  接著就叫他來
[00:15:35.880 --> 00:15:36.960]  叫他來
[00:15:36.960 --> 00:15:37.880]  大家要留意
[00:15:37.880 --> 00:15:42.440]  大衛是靚仔
[00:15:42.440 --> 00:15:46.400]  但是大衛不高大
[00:15:46.400 --> 00:15:50.520]  所以靚仔不是罪來的
[00:15:50.520 --> 00:15:52.320]  靚仔沒什麼的
[00:15:52.320 --> 00:15:54.240]  靚不靚仔
[00:15:54.240 --> 00:15:55.840]  不是罪
[00:15:55.840 --> 00:15:58.800]  也都不是重點
[00:15:58.800 --> 00:16:01.200]  最重點是你的內心
[00:16:01.200 --> 00:16:02.960]  然後上帝就選擇了大衛
[00:16:02.960 --> 00:16:05.000]  類似這樣的比喻
[00:16:05.000 --> 00:16:06.160]  和這樣的故事
[00:16:06.160 --> 00:16:09.600]  出現在四十二章的第一節
[00:16:09.600 --> 00:16:11.680]  當選擇了大衛之後
[00:16:11.680 --> 00:16:14.400]  上帝的靈就賜給大衛
[00:16:14.400 --> 00:16:15.640]  上帝就確認
[00:16:15.640 --> 00:16:18.000]  這個是上帝揀選的受高者
[00:16:18.000 --> 00:16:20.120]  這樣的模式的記載
[00:16:20.120 --> 00:16:23.160]  坐落在四十二章的第一節裡面
[00:16:23.160 --> 00:16:24.320]  我們就明白
[00:16:24.320 --> 00:16:26.240]  原來我的僕人
[00:16:26.240 --> 00:16:27.760]  上帝揀選的僕人
[00:16:27.760 --> 00:16:29.320]  上帝很想揀選
[00:16:29.320 --> 00:16:33.400]  類似大衛這樣的形象
[00:16:33.400 --> 00:16:35.880]  上帝的僕人的生命
[00:16:35.880 --> 00:16:36.960]  這個是第一點
[00:16:36.960 --> 00:16:38.360]  是上帝扶持
[00:16:38.360 --> 00:16:39.040]  我們看看
[00:16:39.040 --> 00:16:41.200]  當上帝揀選了他的時候
[00:16:41.200 --> 00:16:42.800]  究竟他有什麼特質
