
[00:00:00.000 --> 00:00:05.040]  今天和大家分享的經文是三號耳機下的四至六章
[00:04:54.540 --> 00:04:58.180]  以主為主
[00:04:58.180 --> 00:05:01.440]  今天讀的三章經文《撒姆爾記》
[00:05:01.440 --> 00:05:08.280]  讓我們看到大衛他終於正式成為整個以色列國的國王
[00:05:08.280 --> 00:05:12.420]  同時這三章的經文也讓我們看到
[00:05:12.420 --> 00:05:16.940]  大衛在什麼事情上他有以主為主
[00:05:16.940 --> 00:05:22.660]  在什麼事情上他沒有以神為神
[00:05:22.660 --> 00:05:29.620]  讓大衛的這幾章的歷史成為我們生命的借鏡
[00:05:29.620 --> 00:05:33.380]  首先我們很快地去了解第四章
[00:05:33.380 --> 00:05:36.220]  這章的經文大致可以分為三段
[00:05:36.220 --> 00:05:40.660]  四節一段,如果有聖經的大家可以自己去打開
[00:05:40.660 --> 00:05:44.660]  第一節第四節是人物和背景的一些描述
[00:05:44.660 --> 00:05:47.120]  第五節第八節是示範的經過
[00:05:47.120 --> 00:05:52.300]  而最後第九節第十二節是事情的結局
[00:05:52.300 --> 00:05:59.020]  我嘗試用一個蘇羅的家族圖去解釋一下這個故事
[00:05:59.020 --> 00:06:04.340]  圖裡面所有的人物全部都是變亞敏茲派的人
[00:06:04.340 --> 00:06:08.740]  蘇羅由妻子阿希戀所生的後裔
[00:06:08.740 --> 00:06:13.720]  可以被理解為可以接掌他的王權的那些人
[00:06:13.720 --> 00:06:16.320]  但如果有做TV的弟兄姊妹就會知道
[00:06:16.320 --> 00:06:19.380]  在《撒慕爾記》上三十一章發生了什麼事
[00:06:19.380 --> 00:06:25.140]  就是當蘇羅帶著他三個兒子去和非利士人打仗的時間
[00:06:25.140 --> 00:06:28.880]  蘇羅和他這三個兒子都死了
[00:06:28.880 --> 00:06:35.880]  這三個兒子分別就是約拿丹、阿比拿達和麥基舒雅
[00:06:35.880 --> 00:06:40.320]  只要說現在在蘇羅的血系裡面
[00:06:40.320 --> 00:06:43.980]  可以承繼他接掌王權的就剩下
[00:06:43.980 --> 00:06:51.580]  他的第四兒子伊斯波切和由他大兒子所生的米菲波切
[00:06:51.580 --> 00:06:55.080]  但是米菲波切又做不到皇帝
[00:06:55.080 --> 00:06:57.180]  不是因為他年紀的問題
[00:06:57.180 --> 00:06:59.580]  我們看看第四節
[00:06:59.580 --> 00:07:01.580]  我們一齊讀 預備起
[00:07:24.080 --> 00:07:27.680]  整章的經文其實都不關米菲波切事
[00:07:27.680 --> 00:07:30.180]  但是偏偏其中一節
[00:07:30.180 --> 00:07:32.680]  這麼清楚描述了米菲波切
[00:07:32.680 --> 00:07:35.980]  我們看聖經的時候可能很快就飛過了
[00:07:35.980 --> 00:07:39.380]  但這一節的經文就正正告訴我們
[00:07:39.380 --> 00:07:44.180]  今天第四章裡面所說被殺的主角
[00:07:44.180 --> 00:07:47.480]  伊斯波切原來是唯一一個
[00:07:47.480 --> 00:07:52.480]  可以承繼以色列王的一個人
[00:07:52.480 --> 00:07:55.280]  所以在蘇羅死了之後
[00:07:55.280 --> 00:08:01.880]  他的元帥阿尼爾就立了伊斯波切做王
[00:08:01.880 --> 00:08:06.780]  但是阿尼爾什麼時候死了?
[00:08:06.780 --> 00:08:08.380]  阿尼爾昨天死了 是不是?
[00:08:08.380 --> 00:08:11.380]  有沒有看聖經?
[00:08:11.380 --> 00:08:15.080]  有看TVA就知道阿尼爾昨天死了
[00:08:15.080 --> 00:08:18.880]  阿尼爾死了 伊斯波切很害怕
[00:08:18.880 --> 00:08:21.780]  他的形勢十分之惡劣
[00:08:21.780 --> 00:08:24.480]  他的兩個軍官 除了阿尼爾之外
[00:08:24.480 --> 00:08:26.080]  他有兩個軍官
[00:08:26.080 --> 00:08:35.380]  這兩個軍官趁這個時間送了伊斯波切一程
[00:08:35.380 --> 00:08:39.480]  因為他們覺得當他殺了伊斯波切
[00:08:39.480 --> 00:08:41.680]  最大的得益者是大衛
[00:08:41.680 --> 00:08:44.980]  大衛必定會賞賜他們
[00:08:44.980 --> 00:08:48.380]  所以這個很順理成章
[00:08:48.380 --> 00:08:50.880]  他們更加包裝得很漂亮
[00:08:50.880 --> 00:08:52.880]  他和大衛說
[00:08:52.880 --> 00:08:58.480]  神為大衛家報了仇
[00:08:58.480 --> 00:09:02.280]  但是大衛是不是這樣看?
[00:09:02.280 --> 00:09:03.980]  大衛不是這樣看
[00:09:03.980 --> 00:09:05.980]  我們看接下來的經文
[00:09:05.980 --> 00:09:08.180]  我們一起讀出來 預備起
[00:09:08.180 --> 00:09:12.680]  何況惡人得仁實在床上
[00:09:12.680 --> 00:09:16.480]  我豈不向你們討留人條之罪
[00:09:16.480 --> 00:09:19.980]  從世上滅你們
[00:09:19.980 --> 00:09:22.080]  他稱呼誰是惡人?
[00:09:22.080 --> 00:09:24.980]  他稱呼那兩個軍官是惡人
[00:09:24.980 --> 00:09:27.180]  他叫誰做義人?
[00:09:27.180 --> 00:09:31.380]  他叫伊斯波切做義人
[00:09:31.380 --> 00:09:33.080]  我們也會這樣說
[00:09:33.080 --> 00:09:37.880]  我們也明白為什麼大衛會叫那兩個軍官做惡人
[00:09:37.880 --> 00:09:41.280]  但是為什麼會叫伊斯波切做義人呢?
[00:09:41.280 --> 00:09:43.680]  但其實當我們這樣問的時候
[00:09:43.680 --> 00:09:49.580]  我們就不明白為什麼大衛同樣叫那兩個軍官做惡人
[00:09:49.580 --> 00:09:52.380]  因為如果伊斯波切是惡人的話
[00:09:52.380 --> 00:09:53.880]  那兩個軍官殺了他
[00:09:53.880 --> 00:09:56.180]  那兩個軍官是義人還是惡人?
[00:09:56.180 --> 00:09:57.680]  義人
[00:09:57.680 --> 00:09:59.980]  所以其實我們不明白
[00:09:59.980 --> 00:10:01.280]  所以我們要了解
[00:10:01.280 --> 00:10:06.980]  為什麼大衛會稱呼伊斯波切做義人這麼奇怪
[00:10:06.980 --> 00:10:10.980]  在聖經裡面有什麼人會被叫做義人?
[00:10:10.980 --> 00:10:12.480]  有兩類人
[00:10:12.480 --> 00:10:16.480]  第一類是因為行為 清義
[00:10:16.480 --> 00:10:18.380]  聖經裡面有沒有這樣的人?
[00:10:18.380 --> 00:10:19.980]  記載著
[00:10:19.980 --> 00:10:21.580]  有的
[00:10:21.580 --> 00:10:23.180]  創世紀
[00:10:23.180 --> 00:10:24.580]  羅亞
[00:10:24.580 --> 00:10:27.580]  羅亞原來在他的年代行為源泉
[00:10:27.580 --> 00:10:30.880]  所以被稱為義人
[00:10:30.880 --> 00:10:37.280]  但是除了羅亞之外
[00:10:37.280 --> 00:10:39.380]  另一種
[00:10:39.380 --> 00:10:42.780]  除了行為可以令人清義之外
[00:10:42.780 --> 00:10:44.980]  另一種就是因為他的身份
[00:10:44.980 --> 00:10:46.780]  因著那個人的身份
[00:10:46.780 --> 00:10:47.980]  可以被稱為義
[00:10:47.980 --> 00:10:51.380]  我相信大衛叫伊斯波切做義人
[00:10:51.380 --> 00:10:52.780]  叫他做一個無辜者
[00:10:52.780 --> 00:10:55.780]  不是因為他行為源泉
[00:10:55.780 --> 00:10:56.780]  很簡單
[00:10:56.780 --> 00:10:58.080]  伊斯波切
[00:10:58.080 --> 00:11:02.580]  是不是上帝要告他做王?
[00:11:02.580 --> 00:11:03.780]  不是
[00:11:03.780 --> 00:11:06.180]  但是他自己自立為王
[00:11:06.180 --> 00:11:12.180]  其實他並沒有跟著神的旨意去做
[00:11:12.180 --> 00:11:16.780]  他行為上我們不能夠將他稱為義
[00:11:16.780 --> 00:11:20.580]  但是大衛仍然稱呼伊斯波切做義人
[00:11:20.580 --> 00:11:23.980]  是因為伊斯波切的身份
[00:11:23.980 --> 00:11:27.580]  是因為他是神所高納的
[00:11:27.580 --> 00:11:31.380]  數羅王的兒子
[00:11:31.380 --> 00:11:33.780]  我們可能會說有沒有搞錯?
[00:11:33.780 --> 00:11:36.580]  這樣也可以
[00:11:36.580 --> 00:11:41.180]  但是當我們去問有沒有搞錯的時候
[00:11:41.180 --> 00:11:44.980]  我們其實同樣是在問有沒有搞錯?
[00:11:44.980 --> 00:11:50.780]  又說你竟然將我看為義人
[00:11:50.780 --> 00:11:53.580]  今天大家是不是義人?
[00:11:53.580 --> 00:11:55.180]  我相信是的
[00:11:55.180 --> 00:11:58.980]  信耶穌我們就得稱為義
[00:11:58.980 --> 00:12:03.980]  是不是因為我們行為源泉?
[00:12:03.980 --> 00:12:05.180]  不是
[00:12:05.180 --> 00:12:08.380]  不是因為我們行為源泉
[00:12:08.380 --> 00:12:12.580]  是不是我們跟著神的旨意去做?
[00:12:12.580 --> 00:12:16.780]  可能儘量都會做的 是不是?
[00:12:16.780 --> 00:12:20.380]  今天我們可以被稱為義的原因
[00:12:20.380 --> 00:12:22.980]  是因為我們的身份
[00:12:22.980 --> 00:12:25.780]  或者直接說就是因為耶穌他做的
[00:12:25.780 --> 00:12:30.380]  以致我們有義人的這個身份
[00:12:30.380 --> 00:12:32.380]  有沒有想過我們為什麼需要尊重
[00:12:32.380 --> 00:12:35.980]  我們旁邊的弟兄姊妹?
[00:12:35.980 --> 00:12:39.580]  是不是因為他做了什麼?
[00:12:39.580 --> 00:12:42.580]  或者
[00:12:42.580 --> 00:12:45.380]  但其實我們需要尊重我們弟兄姊妹
[00:12:45.380 --> 00:12:47.780]  一個很重要的原因
[00:12:47.780 --> 00:12:50.980]  是因為她的身份
[00:12:50.980 --> 00:12:52.780]  是因為上帝尊重她
[00:12:52.780 --> 00:12:56.980]  所以我尊重她
[00:12:56.980 --> 00:13:00.780]  大家認不認識這個人?
[00:13:00.780 --> 00:13:02.780]  這麼安靜
[00:13:02.780 --> 00:13:05.180]  大家跟我的年代差很遠
[00:13:05.180 --> 00:13:07.780]  想表達
[00:13:07.780 --> 00:13:11.780]  是誰來的? 是不是希特拉?
[00:13:11.780 --> 00:13:14.980]  希特拉是不是?
[00:13:14.980 --> 00:13:18.380]  沒有反應 真的不是這個年代
[00:13:18.380 --> 00:13:19.780]  查理卓別靈
[00:13:19.780 --> 00:13:22.180]  知道吧? 聽過吧?
[00:13:22.180 --> 00:13:25.180]  其實他有一個故事
[00:13:25.180 --> 00:13:27.980]  有一次他巡迴表演
[00:13:27.980 --> 00:13:31.980]  透過一個朋友介紹了另一個朋友給他認識
[00:13:31.980 --> 00:13:33.580]  在一個地方
[00:13:33.580 --> 00:13:35.980]  不是他自己的家鄉 是另一個地方
[00:13:35.980 --> 00:13:37.780]  認識了一個朋友
[00:13:37.780 --> 00:13:39.580]  這個朋友很好 很熱情
[00:13:39.580 --> 00:13:41.580]  不如你來吧 查理
[00:13:41.580 --> 00:13:43.580]  你來我家 我招待你
[00:13:43.580 --> 00:13:46.980]  你去我家吃午餐吧
[00:13:46.980 --> 00:13:49.180]  然後 查理就去了
[00:13:49.180 --> 00:13:50.380]  去到那個時間
[00:13:50.380 --> 00:13:53.180]  這個朋友就開始搬東西出來
[00:13:53.180 --> 00:13:56.580]  搬棒球棍
[00:13:56.580 --> 00:13:58.380]  棒球 照片
[00:13:58.380 --> 00:14:00.580]  就開始滔滔不絕地說
[00:14:00.580 --> 00:14:03.780]  原來這個朋友是一個棒球迷
[00:14:03.780 --> 00:14:07.780]  他不斷地說 不斷地說
[00:14:07.780 --> 00:14:13.180]  開了口就無法關口了
[00:14:13.180 --> 00:14:17.380]  在過程中 查理很少說話
[00:14:17.380 --> 00:14:20.380]  大多時間都是朋友說話
[00:14:20.380 --> 00:14:22.980]  但是 查理卓別靈就微笑
[00:14:22.980 --> 00:14:27.180]  看著這個朋友 很認真地聽
[00:14:27.180 --> 00:14:29.380]  這個朋友說得很生氣 說得很開心
[00:14:29.380 --> 00:14:32.780]  就指手畫腳 好像我現在這樣
[00:14:32.780 --> 00:14:34.380]  他突然間說到一場比賽
[00:14:34.380 --> 00:14:37.380]  他說 那場比賽真的很棒
[00:14:37.380 --> 00:14:39.780]  那查理就問 究竟那個場地是怎樣的
[00:14:39.780 --> 00:14:40.980]  有什麼特別的地方
[00:14:40.980 --> 00:14:42.380]  他就繼續說
[00:14:42.380 --> 00:14:45.380]  然後他就說 其實最遺憾的差一件事
[00:14:45.380 --> 00:14:47.180]  在那場比賽裏面我差了
[00:14:47.180 --> 00:14:52.380]  如果可以拿到那個棒球隊員的簽名就好了
[00:14:52.380 --> 00:14:53.380]  不過算了 不要緊
[00:14:53.380 --> 00:14:54.980]  其實那場比賽又怎樣怎樣
[00:14:54.980 --> 00:14:57.780]  然後他就繼續說下去
[00:14:57.780 --> 00:14:59.580]  那個中午很開心
[00:14:59.580 --> 00:15:02.380]  整個中午那個人在那裏不停地說
[00:15:02.380 --> 00:15:06.380]  那查理卓別靈就不停地聽
[00:15:06.380 --> 00:15:08.980]  在這個地方的表演結束之後
[00:15:08.980 --> 00:15:11.180]  查理卓別靈就離開了
[00:15:11.180 --> 00:15:13.180]  繼續他的巡迴演出
[00:15:13.180 --> 00:15:16.780]  直至巡迴演出完債了
[00:15:16.780 --> 00:15:20.580]  然後當卓別靈回到家裏的時候
[00:15:20.580 --> 00:15:23.780]  他用盡各種的方法
[00:15:23.780 --> 00:15:25.780]  搭朋友再搭上搭
[00:15:25.780 --> 00:15:29.780]  然後他就為了幫這個朋友
[00:15:29.780 --> 00:15:34.380]  去拿那個棒球明星的一個親筆簽名
[00:15:34.380 --> 00:15:36.580]  就簽了在一頂棒球帽上面
[00:15:36.580 --> 00:15:41.780]  再將這頂棒球帽寄回給這個棒球迷的朋友
[00:15:41.780 --> 00:15:43.780]  在他周圍的朋友覺得很奇怪
[00:15:43.780 --> 00:15:45.780]  嘩 為什麼你這麼有趣
[00:15:45.780 --> 00:15:48.780]  你又不喜歡打棒球 運動你都不喜歡
[00:15:48.780 --> 00:15:52.580]  你為什麼突然間對棒球好像很熱情
[00:15:52.580 --> 00:15:55.380]  很有興趣
[00:15:55.380 --> 00:16:01.380]  卓別靈就說 其實我對棒球還是沒有什麼興趣
[00:16:01.380 --> 00:16:05.980]  不過我朋友對棒球有興趣
[00:16:05.980 --> 00:16:09.980]  只有尊重其他人所尊重的事物
[00:16:09.980 --> 00:16:15.380]  別人才能感受到自己被理解 被尊敬
[00:16:15.380 --> 00:16:19.380]  這些一切是友誼的基礎
[00:16:19.380 --> 00:16:24.180]  後來他這個朋友聽到很感動
[00:16:24.180 --> 00:16:27.780]  每一次直至他白髮蒼蒼
[00:16:27.780 --> 00:16:30.380]  他仍然記得這一段往事
[00:16:30.380 --> 00:16:34.380]  他說我今生能夠成為卓別靈的朋友
[00:16:34.380 --> 00:16:36.980]  是我最大的榮幸
[00:16:36.980 --> 00:16:42.180]  是他讓我明白什麼是真正的尊重和友誼
[00:16:42.180 --> 00:16:44.580]  我想問問大家
[00:16:44.580 --> 00:16:47.580]  卓別靈對這位朋友都很尊重
[00:16:47.580 --> 00:16:51.780]  是不是因為這個朋友所做的
[00:16:51.780 --> 00:16:53.580]  不是
[00:16:53.580 --> 00:16:56.180]  而是因為他的身份
[00:16:56.180 --> 00:17:00.580]  卓別靈看他的身份是他的朋友
[00:17:00.580 --> 00:17:06.180]  就因為這個身份我會為他做一些事
[00:17:06.180 --> 00:17:08.580]  我們旁邊的頂梓梅呢
[00:17:08.580 --> 00:17:13.780]  我們回到小組裡的頂梓梅呢
[00:17:13.780 --> 00:17:16.780]  是不是因為他和我合得來
[00:17:16.780 --> 00:17:21.180]  又或者他和我有同一個政治取向
[00:17:21.180 --> 00:17:23.780]  所以我尊重他
[00:17:23.780 --> 00:17:28.180]  還是單單因為他是神所尊重的人
[00:17:28.180 --> 00:17:31.380]  所以我尊重他
[00:17:31.380 --> 00:17:33.180]  當我們在這裡每一個
[00:17:33.180 --> 00:17:35.180]  我們自己很深信一件事就是
[00:17:35.180 --> 00:17:40.980]  天父爸爸看我是他的寶貝兒子
[00:17:40.980 --> 00:17:42.180]  寶貝女兒
[00:17:42.180 --> 00:17:44.380]  當我這麼深信這件事的同時
[00:17:44.380 --> 00:17:46.780]  我們是不是同樣深信
[00:17:46.780 --> 00:17:49.180]  天父爸爸看我旁邊的弟兄
[00:17:49.180 --> 00:17:52.780]  看我旁邊的姐妹同樣是他的寶貝兒子
[00:17:52.780 --> 00:17:56.180]  寶貝女兒
[00:17:56.180 --> 00:17:57.380]  如果你也是這樣相信
[00:17:57.380 --> 00:17:59.180]  你可不可以和你旁邊的頂梓梅
[00:17:59.180 --> 00:18:01.180]  很深情地跟他說
[00:18:01.180 --> 00:18:03.580]  弟兄或者姐妹
[00:18:03.580 --> 00:18:10.380]  叫他一聲好嗎
[00:18:10.380 --> 00:18:13.780]  很窩心吧
[00:18:13.780 --> 00:18:17.980]  有一種被人尊重的感覺
[00:18:17.980 --> 00:18:19.180]  在這一章聖經裡
[00:18:19.180 --> 00:18:21.980]  我們看大衛如何透過對人的尊重
[00:18:21.980 --> 00:18:25.580]  去表達他對神的尊重
[00:18:25.580 --> 00:18:28.980]  讓我們認定以主為主
[00:18:28.980 --> 00:18:34.380]  這樣我們就必須要尊重神所尊重的
[00:18:34.380 --> 00:18:37.180]  第五章說到大衛正式成為
[00:18:37.180 --> 00:18:40.580]  猶大以及以色列的王
[00:18:40.580 --> 00:18:42.380]  在這章聖經裡也挺長的
[00:18:42.380 --> 00:18:44.380]  我就不和大家讀出來了
[00:18:44.380 --> 00:18:46.780]  但是第十二節是關鍵的經文
[00:18:46.780 --> 00:18:48.380]  我們一起讀這一節的經文吧
[00:18:48.380 --> 00:18:49.380]  預備起
[00:18:49.380 --> 00:18:50.780]  大衛就知道
[00:18:50.780 --> 00:18:53.780]  耶羅華建立他作以色列王
[00:18:53.780 --> 00:18:58.980]  又為自己的民以色列使他的國興旺
[00:18:58.980 --> 00:19:01.780]  大衛從前被撒姆爾去高納
[00:19:01.780 --> 00:19:04.980]  成為整個以色列的王
[00:19:04.980 --> 00:19:07.980]  但是他做了猶大的王之後
[00:19:07.980 --> 00:19:09.580]  一直在做什麼呢
[00:19:09.580 --> 00:19:11.780]  就是要等
[00:19:11.780 --> 00:19:14.380]  一直在等
[00:19:14.380 --> 00:19:17.980]  一直要等到
[00:19:17.980 --> 00:19:20.980]  三年又三年 三年又再之後
[00:19:20.980 --> 00:19:22.980]  七年半之後
[00:19:22.980 --> 00:19:30.180]  才將猶大和以色列統一起來
[00:19:30.180 --> 00:19:32.980]  其實當我們看第五章的時候
[00:19:32.980 --> 00:19:35.780]  看來好像很多很多的枝節
[00:19:35.780 --> 00:19:37.980]  很散亂一句句的經文
[00:19:37.980 --> 00:19:40.380]  確實很有意思
[00:19:40.380 --> 00:19:46.180]  原來這一章的經文正正是告訴我們
[00:19:46.180 --> 00:19:50.980]  原來耶羅華神真的建立大衛做以色列王
[00:19:50.980 --> 00:19:53.580]  一個王他要具備什麼條件呢
[00:19:53.580 --> 00:19:55.380]  我們看看
[00:19:55.380 --> 00:19:57.180]  要有國民
[00:19:57.180 --> 00:19:58.980]  要有軍力
[00:19:58.980 --> 00:20:01.380]  要有外國的認同
[00:20:01.380 --> 00:20:03.780]  原來在一到十一節
[00:20:03.780 --> 00:20:07.780]  已經交代了這些國王所必備的條件
[00:20:07.780 --> 00:20:09.580]  大衛擁有了
[00:20:09.580 --> 00:20:11.580]  大衛擁有了國民
[00:20:11.580 --> 00:20:13.580]  大衛擁有了軍力
[00:20:13.580 --> 00:20:17.980]  以致他可以打敗了耶布斯
[00:20:17.980 --> 00:20:20.380]  令到耶布斯城落入他的手裡
[00:20:20.380 --> 00:20:23.380]  成為將來來的耶路撒冷
[00:20:23.380 --> 00:20:25.180]  之後推羅王
[00:20:25.180 --> 00:20:26.380]  另外一個國家的王
[00:20:26.380 --> 00:20:27.780]  供應香柏木
[00:20:27.780 --> 00:20:33.180]  還有人手給大衛建宮殿
[00:20:33.180 --> 00:20:34.780]  但是同時間
[00:20:34.780 --> 00:20:37.580]  另外這幾段經文都在表達
[00:20:37.580 --> 00:20:41.380]  大衛得到一些東西,就是民心
[00:20:41.380 --> 00:20:43.980]  他得到他的國土
[00:20:43.980 --> 00:20:47.580]  他得到他的宮殿
[00:20:47.580 --> 00:20:49.380]  在正式成為了國王之後
[00:20:49.380 --> 00:20:52.580]  大衛有兩件事立刻去做
[00:20:52.580 --> 00:20:56.980]  就是建立大衛家和清除外敵
[00:20:56.980 --> 00:20:59.180]  所以接下來那兩段經文
[00:20:59.180 --> 00:21:00.980]  十三至十六節
[00:21:00.980 --> 00:21:05.180]  就是講到大衛遷都去耶路撒冷
[00:21:05.180 --> 00:21:07.780]  建立了大衛的家族
[00:21:07.780 --> 00:21:09.580]  而到了十七至十五節
[00:21:09.580 --> 00:21:12.980]  就是講到他帶著以色列人
[00:21:12.980 --> 00:21:16.180]  去對付了以色列一直以來的死敵
[00:21:16.180 --> 00:21:17.380]  是誰?
[00:21:17.380 --> 00:21:19.780]  就是菲利士人
[00:21:19.780 --> 00:21:24.780]  就是那幫從前將索羅和約拿丹
[00:21:24.780 --> 00:21:30.180]  他幾兄弟殺了的那幫人
[00:21:30.180 --> 00:21:37.780]  最後大衛成為了以色列國
[00:21:37.780 --> 00:21:40.780]  很穩神穩固的一個國王
[00:21:40.780 --> 00:21:43.180]  而在大衛的年代
[00:21:43.180 --> 00:21:46.180]  以色列的版圖也都完全成就了
[00:21:46.180 --> 00:21:48.780]  神在很久很久很久之前
[00:21:48.780 --> 00:21:50.980]  去應許了給阿伯拉罕
[00:21:50.980 --> 00:21:56.180]  以撒和雅各的地業
[00:21:56.180 --> 00:22:01.780]  很奇怪 為什麼大衛會成功
[00:22:01.780 --> 00:22:03.380]  索羅會失敗
[00:22:03.380 --> 00:22:07.380]  他們的分別在哪裡?
[00:22:07.380 --> 00:22:11.380]  我發現其中一個索羅缺乏
[00:22:11.380 --> 00:22:15.780]  而大衛有的一樣的元素
[00:22:15.780 --> 00:22:20.980]  就是等候神
[00:22:20.980 --> 00:22:22.180]  不知道大家還記不記得
[00:22:22.180 --> 00:22:24.580]  很久之前《撒姆爾記》
[00:22:24.580 --> 00:22:28.580]  說到撒姆爾高納索羅之後
[00:22:28.580 --> 00:22:30.780]  他吩咐索羅要去吉格這個地方
[00:22:30.780 --> 00:22:33.780]  要等七天和等撒姆爾到
[00:22:33.780 --> 00:22:36.580]  才再指示他做一些什麼
[00:22:36.580 --> 00:22:39.180]  但是索羅有沒有等到?
[00:22:39.180 --> 00:22:40.380]  索羅等了七天
[00:22:40.380 --> 00:22:42.180]  但是有沒有等撒姆爾?
[00:22:42.180 --> 00:22:43.780]  他沒有等撒姆爾
[00:22:43.780 --> 00:22:47.380]  然後他自己去獻梵祭
