
[00:00:00.000 --> 00:00:03.800]  今天和大家分享的訊息是延續上一次
[00:03:49.880 --> 00:03:52.760]  很多的人都是投入幫助
[00:03:52.760 --> 00:03:56.160]  希望這場火早日的撲滅
[00:03:56.160 --> 00:03:57.480]  但是其中
[00:03:57.480 --> 00:03:59.360]  牛頭角浸信會就是一個
[00:03:59.360 --> 00:04:01.280]  他們開放他們的堂所
[00:04:01.280 --> 00:04:05.160]  去支援這個社區上面的需要
[00:04:05.160 --> 00:04:06.960]  這個也是我在深水
[00:04:06.960 --> 00:04:09.800]  在沙威岡浸信會一個期望
[00:04:09.800 --> 00:04:11.280]  就是我們這個地方
[00:04:11.280 --> 00:04:13.120]  是一個開放
[00:04:13.120 --> 00:04:14.840]  讓我們社區的人
[00:04:14.840 --> 00:04:18.440]  可以和我們一起共同使用的地方
[00:04:18.440 --> 00:04:19.360]  當然
[00:04:19.360 --> 00:04:20.600]  我這樣說的時候
[00:04:20.600 --> 00:04:22.840]  這個其實是一個夢
[00:04:22.840 --> 00:04:24.600]  其實我們根本現在也都是
[00:04:24.600 --> 00:04:26.480]  我們和幼稚園
[00:04:26.480 --> 00:04:29.480]  培理學校我們共用這個堂子的地方
[00:04:29.480 --> 00:04:32.280]  但是我的心裡面更看到的就是
[00:04:32.280 --> 00:04:35.440]  我們身處在西灣河這個社區
[00:04:35.440 --> 00:04:37.360]  神都要用我們這個堂所
[00:04:37.360 --> 00:04:38.640]  用我們這個地方
[00:04:38.640 --> 00:04:41.680]  去成為這個社區的祝福
[00:04:41.680 --> 00:04:46.080]  當我們繼續去思想到2003年沙士的時候
[00:04:46.080 --> 00:04:49.360]  有兩張圖在我心裡面是很有印象的
[00:04:49.360 --> 00:04:51.840]  不知道你記不記得左手邊那張圖
[00:04:51.840 --> 00:04:53.560]  就是當時
[00:04:53.560 --> 00:04:56.280]  董建華太太趙紅萍夫人
[00:04:56.280 --> 00:04:58.800]  她率領一班娘子軍
[00:04:58.800 --> 00:04:59.880]  全副武裝
[00:04:59.880 --> 00:05:01.760]  因為當時沙士肆虐
[00:05:01.760 --> 00:05:07.000]  就教我們千萬要洗手洗手洗手洗手
[00:05:07.000 --> 00:05:08.320]  當然我不是笑她
[00:05:08.320 --> 00:05:11.680]  其實她真的在那個時候產生了一個作用
[00:05:11.680 --> 00:05:13.600]  不過似乎對市民來說
[00:05:13.600 --> 00:05:15.080]  只是叫人去洗手洗手
[00:05:15.080 --> 00:05:19.880]  和她其實是很怕會受感染
[00:05:19.880 --> 00:05:22.680]  而右手邊另一個就是一個好像很
[00:05:22.680 --> 00:05:24.680]  截然不同的比對
[00:05:24.680 --> 00:05:28.480]  就是我們都聽過謝遠文醫生
[00:05:28.480 --> 00:05:30.640]  他是因為執行職務的時候
[00:05:30.640 --> 00:05:34.080]  不幸染上沙士就離開這個世界
[00:05:34.080 --> 00:05:35.760]  而後來我們也都知道
[00:05:35.760 --> 00:05:39.720]  這位謝醫生也是我們主裡面的一位姊妹
[00:05:39.720 --> 00:05:42.600]  兩者我不是要做一個什麼比較
[00:05:42.600 --> 00:05:44.400]  但是我想說一樣東西就是
[00:05:44.400 --> 00:05:46.960]  其實沙士的出現
[00:05:46.960 --> 00:05:50.160]  很多時候都成為我們一個心裡面的疑團
[00:05:50.160 --> 00:05:54.960]  為什麼神容許這件事發生在香港呢?
[00:05:54.960 --> 00:05:59.120]  為什麼我們會經歷過這麼大的巨變呢?
[00:05:59.120 --> 00:06:01.400]  但是我又這樣想
[00:06:01.400 --> 00:06:03.640]  縱然我們所經歷的難處
[00:06:03.640 --> 00:06:05.480]  或者憂惡憂谷
[00:06:05.480 --> 00:06:08.080]  但是神給我們回頭一看的時候
[00:06:08.080 --> 00:06:11.160]  我們是看到神在我們當中
[00:06:11.160 --> 00:06:13.280]  給我們有深切的反省
[00:06:13.280 --> 00:06:18.040]  給到我們每一個人都去反省生命的寶貴
[00:06:18.040 --> 00:06:20.400]  我們今天去看的彩虹下約定
[00:06:20.400 --> 00:06:22.160]  我們又要想一個問題
[00:06:22.160 --> 00:06:26.400]  為什麼神要與屢犯過錯的人類
[00:06:26.400 --> 00:06:29.080]  立一個永遠的約呢?
[00:06:29.080 --> 00:06:31.920]  神與人立永遠的約第一個原因
[00:06:31.920 --> 00:06:35.120]  就是神不願意因人的緣故
[00:06:35.120 --> 00:06:38.360]  去咒助這個土地
[00:06:38.360 --> 00:06:40.760]  神不願意因人的緣故
[00:06:40.760 --> 00:06:42.880]  咒助這個土地
[00:06:42.880 --> 00:06:47.400]  我們看《創世紀》第八章二十到二十二節
[00:06:47.400 --> 00:06:49.600]  不如我們一起讀好嗎?
[00:06:49.600 --> 00:06:50.840]  預備起
[00:06:50.840 --> 00:06:54.200]  羅亞為耶和華築了一座壇
[00:06:54.200 --> 00:06:56.440]  那各種潔淨的生畜
[00:06:56.440 --> 00:06:58.720]  和各種潔淨的飛鳥
[00:06:58.720 --> 00:07:01.320]  獻在壇上為繁祭
[00:07:01.320 --> 00:07:04.200]  耶和華聞了那輕香之氣
[00:07:04.200 --> 00:07:06.040]  耶和華心裡說
[00:07:06.040 --> 00:07:09.760]  我不再因人的緣故咒助土地
[00:07:09.760 --> 00:07:13.880]  因為人從幼年就心裡懷著惡念
[00:07:13.880 --> 00:07:18.640]  我也不再照我曾做的毀滅一切生物了
[00:07:18.640 --> 00:07:20.760]  地還存在的時候
[00:07:20.760 --> 00:07:24.960]  殺種、收割、寒暑、冬夏、晝夜
[00:07:24.960 --> 00:07:27.560]  都永不止息
[00:07:27.560 --> 00:07:30.640]  我們留意到聖經裡面第一次提到竹壇
[00:07:30.640 --> 00:07:31.920]  就是在這個地方
[00:07:31.920 --> 00:07:36.920]  就是羅亞他竹壇獻上一個繁祭
[00:07:36.920 --> 00:07:38.320]  我們讀《創世紀》
[00:07:38.320 --> 00:07:42.480]  如果說竹壇竹得最多的那個就不是羅亞
[00:07:42.480 --> 00:07:45.000]  是阿伯拉罕或者叫阿伯蘭
[00:07:45.000 --> 00:07:46.440]  因為我們看到
[00:07:46.440 --> 00:07:48.600]  阿伯蘭去到哪一個地方
[00:07:48.600 --> 00:07:50.560]  他都向神竹壇
[00:07:50.560 --> 00:07:51.840]  不過如果你看
[00:07:51.840 --> 00:07:54.800]  第一次出現竹壇的不是阿伯蘭
[00:07:54.800 --> 00:07:56.880]  而是羅亞
[00:07:56.880 --> 00:07:58.480]  羅亞出了方舟之後
[00:07:58.480 --> 00:07:59.880]  他向神竹壇
[00:07:59.880 --> 00:08:03.920]  而且聖經說他要獻上這個繁祭
[00:08:03.920 --> 00:08:06.400]  我不知道大家記不記得
[00:08:06.400 --> 00:08:09.960]  我們在利未記裡面學過有不同的祭禮的時候
[00:08:09.960 --> 00:08:12.640]  繁祭是代表什麼意思
[00:08:12.640 --> 00:08:16.440]  繁祭就是代表全所有的獻上
[00:08:16.440 --> 00:08:17.840]  心存感恩
[00:08:17.840 --> 00:08:20.880]  我們全所有的獻上
[00:08:20.880 --> 00:08:24.160]  這些可不可以跟別人分享
[00:08:24.160 --> 00:08:26.480]  繁祭是不可以跟別人分享的
[00:08:26.480 --> 00:08:28.160]  原來在幾種的祭裡面
[00:08:28.160 --> 00:08:29.960]  只有平安祭的祭肉
[00:08:29.960 --> 00:08:32.800]  我們才可以跟別人分享
[00:08:32.800 --> 00:08:35.440]  繁祭代表的全所有的獻上
[00:08:35.440 --> 00:08:39.960]  就是講到神藉著拯救羅亞的一家
[00:08:39.960 --> 00:08:41.680]  羅亞心存感恩
[00:08:41.680 --> 00:08:43.560]  他有一個奉獻的心
[00:08:43.560 --> 00:08:46.760]  多謝神的拯救
[00:08:46.760 --> 00:08:48.080]  弟兄姊妹
[00:08:48.080 --> 00:08:51.880]  我不知道我們怎樣去看繁祭
[00:08:51.880 --> 00:08:53.960]  其實今天我們的生命
[00:08:53.960 --> 00:08:57.760]  就是一個活祭要來獻給神
[00:08:57.760 --> 00:09:00.600]  為什麼有時候我們會覺得
[00:09:00.600 --> 00:09:03.800]  奉獻給神是一種損失呢?
[00:09:03.800 --> 00:09:06.760]  或者我們奉獻給神是會辱痛呢?
[00:09:06.760 --> 00:09:08.880]  我記得有一個牧師跟我說
[00:09:08.880 --> 00:09:09.760]  如果奉獻
[00:09:09.760 --> 00:09:12.280]  你不辱痛的那些就不是奉獻
[00:09:12.280 --> 00:09:14.120]  那個牧師真的是這樣說的
[00:09:14.120 --> 00:09:16.800]  如果那些你都不僅不要的那些
[00:09:16.800 --> 00:09:19.080]  就是這樣說的
[00:09:19.080 --> 00:09:21.520]  你不辱痛的那些不算奉獻
[00:09:21.520 --> 00:09:23.480]  但其實如果從羅亞的生命裡面
[00:09:23.480 --> 00:09:26.360]  你看到羅亞所獻上的繁祭
[00:09:26.360 --> 00:09:30.200]  就是因為神保住他一家八口的性命
[00:09:30.200 --> 00:09:35.320]  保存了整個方舟上面的生物
[00:09:35.320 --> 00:09:39.000]  你說這是不是一個很大的恩典呢?
[00:09:39.000 --> 00:09:42.280]  為什麼有時候我們會覺得奉獻會辱痛呢?
[00:09:42.280 --> 00:09:47.000]  也許就是因為我們感恩的心不能夠去明白
[00:09:47.000 --> 00:09:48.560]  我們不能夠體會
[00:09:48.560 --> 00:09:50.280]  神在我們的生命裡面
[00:09:50.280 --> 00:09:53.640]  有多大的福氣和恩典
[00:09:53.640 --> 00:09:55.000]  在21節很特別
[00:09:55.000 --> 00:09:56.240]  聖經裡面說
[00:09:56.240 --> 00:09:59.760]  神聞了那些馨香之氣之後
[00:09:59.760 --> 00:10:02.480]  神就開始說一些話
[00:10:02.480 --> 00:10:05.640]  為什麼祂說馨香之氣呢?
[00:10:05.640 --> 00:10:07.800]  原來你記不記得
[00:10:07.800 --> 00:10:10.240]  在《創世紀》第四章四節
[00:10:10.240 --> 00:10:12.640]  神閱立了亞伯的貢物
[00:10:12.640 --> 00:10:15.760]  而不閱立該人的貢物
[00:10:15.760 --> 00:10:17.480]  你記不記得這件事?
[00:10:17.480 --> 00:10:18.520]  我雖然沒有說
[00:10:18.520 --> 00:10:19.560]  但是你們很熟悉聖經
[00:10:19.560 --> 00:10:21.080]  你們知道
[00:10:21.080 --> 00:10:24.480]  原因不是那些貢物是什麼的本身
[00:10:24.480 --> 00:10:26.280]  我們經常都爭論一個問題
[00:10:26.280 --> 00:10:27.640]  因為聖經說
[00:10:27.640 --> 00:10:33.200]  亞伯就將投生的生畜來獻給神
[00:10:33.200 --> 00:10:37.840]  而該人只是說地裡面的出產來獻給神
[00:10:37.840 --> 00:10:39.720]  我們經常就在這裡大做文章
[00:10:39.720 --> 00:10:42.720]  會不會就是說亞伯那些比較好
[00:10:42.720 --> 00:10:44.600]  所以神體重祂呢?
[00:10:44.600 --> 00:10:46.400]  但是我之前和大家說過
[00:10:46.400 --> 00:10:50.480]  問題不是在於神體不體重祂的物件
[00:10:50.480 --> 00:10:52.120]  不是體重祂的物質
[00:10:52.120 --> 00:10:54.000]  而是祂們的內心
[00:10:54.000 --> 00:10:55.120]  你看不看到
[00:10:55.120 --> 00:10:59.880]  原來該人的心裡面其實是很憤怒的
[00:10:59.880 --> 00:11:02.400]  他見到神閱立了他弟弟的奉獻的時候
[00:11:02.400 --> 00:11:04.200]  他心裡面就很不開心
[00:11:04.200 --> 00:11:06.040]  他向神發脾氣
[00:11:06.040 --> 00:11:07.120]  神還勸他
[00:11:07.120 --> 00:11:08.280]  你記不記得
[00:11:08.280 --> 00:11:09.400]  你若行得好
[00:11:09.400 --> 00:11:10.960]  豈不蒙閱立呢?
[00:11:10.960 --> 00:11:12.480]  但是你如果不行得好
[00:11:12.480 --> 00:11:13.200]  你的罪
[00:11:13.200 --> 00:11:15.560]  你的憤怒一直積存的時候
[00:11:15.560 --> 00:11:17.680]  罪就在你裡面滋長
[00:11:17.680 --> 00:11:19.560]  這個就是我們今天的問題
[00:11:19.560 --> 00:11:22.440]  有時候我們說奉獻的真理的時候
[00:11:22.440 --> 00:11:25.040]  我們不僅不去有感恩的心
[00:11:25.040 --> 00:11:29.200]  我們更加有一種比較和嫉妒的心
[00:11:29.200 --> 00:11:31.000]  今天神要提醒我們
[00:11:31.000 --> 00:11:33.280]  原來耶穌基督就成為了我們
[00:11:33.280 --> 00:11:38.800]  傾向的供物和祭物獻給神
[00:11:38.800 --> 00:11:43.160]  當神閱立了羅亞所獻的繁祭之後
[00:11:43.160 --> 00:11:46.800]  祂作了一個我們覺得匪夷所思的決定
[00:11:46.800 --> 00:11:48.040]  聖經說什麼?
[00:11:48.040 --> 00:11:49.600]  耶和華心裡就說
[00:11:49.600 --> 00:11:53.480]  我不再因人的緣故咒坐土地
[00:11:53.480 --> 00:11:57.200]  因為人從幼年朕心裡懷著惡念
[00:11:57.200 --> 00:11:59.320]  我也不再照我曾做的
[00:11:59.320 --> 00:12:02.040]  毀滅一切的生物
[00:12:02.040 --> 00:12:04.680]  你覺得是不是很奇怪?
[00:12:04.680 --> 00:12:07.600]  不是剛剛在六章五節的時候
[00:12:07.600 --> 00:12:12.040]  神說人終日所思想的盡都是惡
[00:12:12.040 --> 00:12:15.960]  神曾經因為人的惡念用洪水來毀滅人
[00:12:15.960 --> 00:12:17.000]  但是為什麼現在
[00:12:17.000 --> 00:12:20.680]  祂基於人從小心裡懷著惡念
[00:12:20.680 --> 00:12:23.120]  就定義不咒坐人
[00:12:23.120 --> 00:12:26.280]  也不再用洪水來滅世呢?
[00:12:26.280 --> 00:12:28.200]  你覺得是不是很奇怪?
[00:12:28.200 --> 00:12:31.640]  為什麼同一個神好像用兩種標準去對待人呢?
[00:12:31.640 --> 00:12:34.160]  之前不是因為人心裡懷著惡念
[00:12:34.160 --> 00:12:37.040]  所以神就用洪水毀滅他們嗎?
[00:12:37.040 --> 00:12:39.840]  為什麼現在祂聞了那些輕香之氣
[00:12:39.840 --> 00:12:42.920]  我們經常說是不是因為人賄賂了神?
[00:12:42.920 --> 00:12:44.160]  真的有些人
[00:12:44.160 --> 00:12:45.720]  有些解經學者
[00:12:45.720 --> 00:12:47.600]  有些拉比真的這麼說
[00:12:47.600 --> 00:12:51.800]  祂將神比喻為巴比倫的豬神
[00:12:51.800 --> 00:12:53.800]  那些巴比倫豬神好像人一樣
[00:12:53.800 --> 00:12:55.360]  很貪吃
[00:12:55.360 --> 00:12:57.240]  你賄賂了神的時候
[00:12:57.240 --> 00:12:59.560]  神就會改變心意
[00:12:59.560 --> 00:13:02.360]  但是我們明白我們的神不是這樣的
[00:13:02.360 --> 00:13:04.480]  而是我們唯一一個解釋就是
[00:13:04.480 --> 00:13:08.480]  因為神是一個願意施恩憐憫的神
[00:13:08.480 --> 00:13:10.680]  祂因為看到人的軟弱
[00:13:10.680 --> 00:13:14.200]  知道人沒有辦法在洪水之下
[00:13:14.200 --> 00:13:16.280]  就算是一個這麼刑罰的大刑罰
[00:13:16.280 --> 00:13:18.600]  他們都不會改變的時候
[00:13:18.600 --> 00:13:23.880]  神是用他恩典的藥去憐憫人
[00:13:23.880 --> 00:13:26.160]  同一件事有不同的後果
[00:13:26.160 --> 00:13:28.560]  分別不是在於人的行為
[00:13:28.560 --> 00:13:31.640]  而是在於神的恩典
[00:13:31.640 --> 00:13:33.400]  這句話也指出
[00:13:33.400 --> 00:13:36.640]  人並沒有因為洪水而有所改變
[00:13:36.640 --> 00:13:41.120]  人年紀輕輕就心裡懷著惡念
[00:13:41.120 --> 00:13:42.800]  我們俗語都有的
[00:13:42.800 --> 00:13:47.400]  「江山易改,品性難移」
[00:13:47.400 --> 00:13:50.080]  人誤會也不能改變
[00:13:50.080 --> 00:13:52.040]  人也不能自救
[00:13:52.040 --> 00:13:55.680]  人的盼望只能見基於神的恩典
[00:13:55.680 --> 00:13:59.120]  等待祂主動給人的幫助
[00:13:59.120 --> 00:14:01.520]  不過雖然人是這麼敗壞
[00:14:01.520 --> 00:14:04.240]  就算遇到洪水這麼厲害的浩劫
[00:14:04.240 --> 00:14:07.640]  仍然死性不改
[00:14:07.640 --> 00:14:09.480]  你記不記得前兩個星期
[00:14:09.480 --> 00:14:12.480]  李全道跟我們說「鑽死性」
[00:14:12.480 --> 00:14:17.000]  「鑽死性」就是形容那些人的生命經歷了更生
[00:14:17.000 --> 00:14:19.560]  所以他的生命不再一樣
[00:14:19.560 --> 00:14:20.920]  神仍然愛人
[00:14:20.920 --> 00:14:26.200]  所以他決定不用洪水來去刑罰人
[00:14:26.200 --> 00:14:29.760]  我們看經文的時候也留意二十二節
[00:14:29.760 --> 00:14:31.480]  二十二節聖經說
[00:14:31.480 --> 00:14:38.240]  「撒種收割寒暑冬夏晝夜都永不止息」
[00:14:38.240 --> 00:14:41.080]  我們思想一下這幾個字眼
[00:14:41.080 --> 00:14:44.600]  「寒暑」原文作冷和熱
[00:14:44.600 --> 00:14:46.160]  是指溫度
[00:14:46.160 --> 00:14:49.360]  尤其是日夜不同的溫差
[00:14:49.360 --> 00:14:52.360]  「冬夏」就是指季節
[00:14:52.360 --> 00:14:55.320]  「晝夜」就是指時間
[00:14:55.320 --> 00:14:56.440]  這條聖經裡面說
[00:14:56.440 --> 00:14:58.760]  關乎這四種的現象
[00:14:58.760 --> 00:15:02.360]  就是撒種、收割、冬夏
[00:15:02.360 --> 00:15:07.040]  這些都是每年都會按著循環來發生的
[00:15:07.040 --> 00:15:11.120]  寒暑、晝夜就每天都有出現
[00:15:11.120 --> 00:15:13.160]  只要大地仍然存留
[00:15:13.160 --> 00:15:16.400]  這幾種的現象就循環不息
[00:15:16.400 --> 00:15:18.600]  永不停止
[00:15:18.600 --> 00:15:21.480]  你覺不覺得這幾樣東西是很重要的
[00:15:21.480 --> 00:15:23.960]  特別是一個農業的社會
[00:15:23.960 --> 00:15:27.760]  如果沒有了這種所謂節令節氣的時候
[00:15:27.760 --> 00:15:31.160]  那些農夫就完全無所適從
[00:15:31.160 --> 00:15:33.640]  其實我們今天這個現代人
[00:15:33.640 --> 00:15:35.920]  我們不明白古代人
[00:15:35.920 --> 00:15:38.120]  那種務農的重要
[00:15:38.120 --> 00:15:40.680]  你知不知道一個農夫除了勤力之外
[00:15:40.680 --> 00:15:41.600]  他要怎樣?
[00:15:41.600 --> 00:15:44.120]  他要看天來做人
[00:15:44.120 --> 00:15:46.160]  如果天氣不行的時候
[00:15:46.160 --> 00:15:49.000]  你多勤力都沒有收成
[00:15:49.000 --> 00:15:51.680]  所以聖經裡面說得很對
[00:15:51.680 --> 00:15:54.680]  我們撒種、我們栽種
[00:15:54.680 --> 00:15:57.080]  但是叫他生長的是神
[00:15:57.080 --> 00:16:00.560]  這裡就說神定了這個節令的時候
[00:16:00.560 --> 00:16:05.800]  就讓這個四時運行的循環的定律不息
[00:16:05.800 --> 00:16:09.960]  這件事對人類的生存是非常的重要
[00:16:09.960 --> 00:16:15.000]  這個也是看到神對人的一個恩典
[00:16:15.000 --> 00:16:18.920]  記不記得《馬太福音》第五章45節這樣說
[00:16:18.920 --> 00:16:22.480]  「天父叫日頭照好人也照歹人
[00:16:22.480 --> 00:16:27.480]  降雨給異人也給不義的人」
[00:16:27.480 --> 00:16:29.160]  如果在系統神學裡面
[00:16:29.160 --> 00:16:33.200]  我們就說這是一個普遍性的恩典
[00:16:33.200 --> 00:16:35.120]  普遍性的恩典
[00:16:35.120 --> 00:16:39.040]  是的 神祂有一個普遍性的心意
[00:16:39.040 --> 00:16:41.400]  就是要主動來賜福給人
[00:16:41.400 --> 00:16:45.440]  無論那個人是信祂還是不信祂
[00:16:45.440 --> 00:16:48.680]  這件事其實你和我今天都很少想
[00:16:48.680 --> 00:16:53.840]  我們經常說神是祝福我們這群熟悉祂的子民
[00:16:53.840 --> 00:16:56.800]  但是原來神祂更寬廣的心
[00:16:56.800 --> 00:16:59.480]  就是那些無論信祂不信祂
[00:16:59.480 --> 00:17:01.440]  認識祂不認識祂的人
[00:17:01.440 --> 00:17:05.240]  神都一樣的賜恩祝福
[00:17:05.240 --> 00:17:07.320]  所以我們去思想到
[00:17:07.320 --> 00:17:11.720]  雖則我自己不能夠改變我身處的處境
[00:17:11.720 --> 00:17:13.720]  但是有一樣東西我們可以改變的
[00:17:13.720 --> 00:17:15.920]  特別是我們一群熟悉神的子女
[00:17:15.920 --> 00:17:18.480]  就是我們那個態度
[00:17:18.480 --> 00:17:20.600]  我們是可以改變的
[00:17:20.600 --> 00:17:24.560]  我們去看到我們向神的信靠
[00:17:24.560 --> 00:17:26.960]  就算在多大的困境當中
[00:17:26.960 --> 00:17:31.000]  我們仍然看到神的信實不變
[00:17:31.000 --> 00:17:32.800]  這個是我們基督徒
[00:17:32.800 --> 00:17:35.400]  我們納約子民的一個特色
[00:17:35.400 --> 00:17:37.800]  不信的人他們看不到這件事
[00:17:37.800 --> 00:17:40.920]  不信的人神仍然是恩待他
[00:17:40.920 --> 00:17:46.040]  但是不信的人他們不會將感恩的心歸給神
[00:17:46.040 --> 00:17:47.920]  我經常和別人說
[00:17:47.920 --> 00:17:50.440]  有些未信的朋友和牧師說
[00:17:50.440 --> 00:17:52.840]  「是的,我來信耶穌真的很大困難的」
[00:17:52.840 --> 00:17:56.360]  「我爸爸和我說耶穌給你飯吃」
[00:17:56.360 --> 00:17:59.320]  「那我真的不能和他搏的」
[00:17:59.320 --> 00:18:02.800]  「爸爸給你飯吃」
[00:18:02.800 --> 00:18:04.920]  「是你地上的爸爸給你飯吃」
[00:18:04.920 --> 00:18:06.720]  「不是天父給你飯吃」
[00:18:06.720 --> 00:18:08.560]  「不過如果你今天聽完我講之後」
[00:18:08.560 --> 00:18:10.080]  「你就可以和他講」
[00:18:10.080 --> 00:18:14.840]  「如果不是上帝將時令設定的時候」
[00:18:14.840 --> 00:18:18.360]  「根本人就不能夠如常耕種」
[00:18:18.360 --> 00:18:23.520]  「根本人就不能夠用他的智慧去產生食物」
[00:18:23.520 --> 00:18:26.120]  當然我這樣講是找來講
