
[00:00:00.000 --> 00:00:02.000]  好,各位兄弟姐妹,早晨
[00:02:34.000 --> 00:02:36.000]  所以我們是要因材施教的
[00:02:36.000 --> 00:02:38.000]  教會都是一樣
[00:02:38.000 --> 00:02:42.000]  今天教會是由不同的弟兄姊妹組成
[00:02:42.000 --> 00:02:44.000]  特別在這幾年裡面
[00:02:44.000 --> 00:02:47.000]  很多英國的華人教會
[00:02:47.000 --> 00:02:49.000]  突然間多了很多人
[00:02:49.000 --> 00:02:51.000]  大部分是從香港來的
[00:02:51.000 --> 00:02:54.000]  雖然從香港來是同一個地方來的
[00:02:54.000 --> 00:02:55.000]  但是可能弟兄姊妹
[00:02:55.000 --> 00:02:57.000]  都有不同的宗教背景
[00:02:57.000 --> 00:02:59.000]  有些可能是禮儀教會的
[00:02:59.000 --> 00:03:01.000]  有些是福音派的教會的
[00:03:01.000 --> 00:03:03.000]  有些是基要派的教會
[00:03:03.000 --> 00:03:05.000]  他們有不同的經歷
[00:03:05.000 --> 00:03:08.000]  他們有不同的屬靈的生命程度
[00:03:08.000 --> 00:03:11.000]  他們有不同的經驗
[00:03:11.000 --> 00:03:14.000]  所以要去放在一起
[00:03:14.000 --> 00:03:16.000]  要去合一
[00:03:16.000 --> 00:03:17.000]  有時候不容易的
[00:03:17.000 --> 00:03:19.000]  但是雖然我們有不同的教會經驗
[00:03:19.000 --> 00:03:21.000]  有不同的屬靈程度
[00:03:21.000 --> 00:03:24.000]  但是我們都有應該相同的體會是什麼呢
[00:03:24.000 --> 00:03:29.000]  就是我們要好好地去為主而活
[00:03:29.000 --> 00:03:30.000]  去見正主
[00:03:30.000 --> 00:03:32.000]  這個是我們很重要的
[00:03:32.000 --> 00:03:34.000]  所以今天我們會探討
[00:03:34.000 --> 00:03:36.000]  給了前書主力
[00:03:36.000 --> 00:03:39.000]  在第二章第四到第八節
[00:03:39.000 --> 00:03:42.000]  我們一起再讀這段經文
[00:03:42.000 --> 00:03:44.000]  然後我們去分析這段經文
[00:03:44.000 --> 00:03:45.000]  給我們有什麼意義好不好
[00:03:45.000 --> 00:03:46.000]  我們一起來讀出
[00:03:46.000 --> 00:03:49.000]  第二章第四到第八節
[00:03:49.000 --> 00:03:51.000]  主乃活石
[00:03:51.000 --> 00:04:10.000]  因為經常說
[00:04:10.000 --> 00:04:11.000]  看啊
[00:04:11.000 --> 00:04:12.000]  我把所揀選
[00:04:12.000 --> 00:04:14.000]  所寶貴的防角石
[00:04:14.000 --> 00:04:16.000]  放在石案
[00:04:16.000 --> 00:04:17.000]  信靠它的人
[00:04:17.000 --> 00:04:19.000]  必不至於羞愧
[00:04:19.000 --> 00:04:20.000]  所以
[00:04:20.000 --> 00:04:22.000]  在你們所信的人
[00:04:22.000 --> 00:04:24.000]  就為寶貴
[00:04:24.000 --> 00:04:26.000]  那不信的人有話說
[00:04:26.000 --> 00:04:28.000]  將人所棄的石頭
[00:04:28.000 --> 00:04:31.000]  已作了防角的頭塊石頭
[00:04:31.000 --> 00:04:32.000]  又說
[00:04:32.000 --> 00:04:34.000]  作了半腳的石頭
[00:04:34.000 --> 00:04:36.000]  跌人的盤石
[00:04:36.000 --> 00:04:37.000]  他們既不順從
[00:04:37.000 --> 00:04:40.000]  就在道理上叛跌
[00:04:40.000 --> 00:04:41.000]  他們這樣叛跌
[00:04:41.000 --> 00:04:43.000]  也是預定的
[00:04:43.000 --> 00:04:44.000]  這段經文裡面
[00:04:44.000 --> 00:04:47.000]  給我們有幾個很重要的提醒
[00:04:47.000 --> 00:04:49.000]  第一我們對基督的認識
[00:04:49.000 --> 00:04:51.000]  他說基督就是活石
[00:04:51.000 --> 00:04:52.000]  在第四節裡面
[00:04:52.000 --> 00:04:53.000]  我們再讀一次
[00:04:53.000 --> 00:05:02.000]  他說主耶穌就是活石
[00:05:02.000 --> 00:05:04.000]  被人火所棄
[00:05:04.000 --> 00:05:06.000]  但是被神揀選和寶貴
[00:05:06.000 --> 00:05:07.000]  那聖經裡面
[00:05:07.000 --> 00:05:09.000]  行常都用石頭
[00:05:09.000 --> 00:05:12.000]  來描繪著神
[00:05:12.000 --> 00:05:15.000]  因為石是代表堅固
[00:05:15.000 --> 00:05:16.000]  為什麼耶穌說過
[00:05:16.000 --> 00:05:17.000]  我們要建在什麼
[00:05:17.000 --> 00:05:20.000]  將建築物建在石頭上面
[00:05:20.000 --> 00:05:21.000]  堅固的盤石上面
[00:05:21.000 --> 00:05:23.000]  不是在沙土上面
[00:05:23.000 --> 00:05:25.000]  因為沙土很容易就會倒塌
[00:05:25.000 --> 00:05:27.000]  聖經裡面告訴我們
[00:05:27.000 --> 00:05:28.000]  今天耶穌基督
[00:05:28.000 --> 00:05:30.000]  就是我們的盤石
[00:05:30.000 --> 00:05:31.000]  我們看看
[00:05:31.000 --> 00:05:33.000]  詩篇第十八篇的第二節
[00:05:33.000 --> 00:05:34.000]  我們一起來讀出
[00:05:34.000 --> 00:05:36.000]  詩篇十八篇的第二節
[00:05:42.000 --> 00:05:43.000]  我的盤石
[00:05:43.000 --> 00:05:45.000]  我所投靠的
[00:05:45.000 --> 00:05:46.000]  它是我的困牌
[00:05:46.000 --> 00:05:48.000]  是拯救我的國
[00:05:48.000 --> 00:05:50.000]  是我的高台
[00:05:50.000 --> 00:05:51.000]  這裡很清楚講到
[00:05:51.000 --> 00:05:52.000]  神是我們的岩石
[00:05:52.000 --> 00:05:53.000]  是我們的山寨
[00:05:53.000 --> 00:05:54.000]  我們再看
[00:05:54.000 --> 00:05:56.000]  詩篇一百一十八篇的第二十二節
[00:05:56.000 --> 00:06:05.000]  所以主耶穌基督是活石
[00:06:05.000 --> 00:06:07.000]  是來自這些的信念
[00:06:07.000 --> 00:06:09.000]  是代表堅固
[00:06:09.000 --> 00:06:10.000]  我們可以將信心
[00:06:10.000 --> 00:06:11.000]  放在上面
[00:06:11.000 --> 00:06:13.000]  但是這個石是很奇怪
[00:06:13.000 --> 00:06:16.000]  是被人所氣絕的
[00:06:16.000 --> 00:06:17.000]  原來昔日
[00:06:17.000 --> 00:06:19.000]  有些人建造房屋的時候
[00:06:19.000 --> 00:06:20.000]  要鑿一些石
[00:06:20.000 --> 00:06:22.000]  有些石可能是沒什麼用的
[00:06:22.000 --> 00:06:23.000]  他就扔掉
[00:06:23.000 --> 00:06:24.000]  覺得這塊石是沒用的
[00:06:24.000 --> 00:06:25.000]  不要了
[00:06:25.000 --> 00:06:28.000]  但是一個很精明的石像
[00:06:28.000 --> 00:06:30.000]  可能認為這塊石
[00:06:30.000 --> 00:06:31.000]  很寶貴
[00:06:31.000 --> 00:06:33.000]  於是怎麼樣呢
[00:06:33.000 --> 00:06:34.000]  就成為防角石
[00:06:34.000 --> 00:06:37.000]  就是最重要的一個石頭
[00:06:37.000 --> 00:06:38.000]  主耶穌也是
[00:06:38.000 --> 00:06:40.000]  是很重要的石頭
[00:06:40.000 --> 00:06:43.000]  聖經裡面怎麼說呢
[00:06:43.000 --> 00:06:45.000]  以蔡亞書五十三章
[00:06:45.000 --> 00:06:47.000]  給我很大的安慰
[00:06:47.000 --> 00:06:48.000]  他說耶穌基督
[00:06:48.000 --> 00:06:51.000]  他無佳形美容
[00:06:51.000 --> 00:06:52.000]  也無美貌
[00:06:52.000 --> 00:06:54.000]  比我們可以羨慕
[00:06:54.000 --> 00:06:55.000]  今天我們的主
[00:06:55.000 --> 00:06:57.000]  絕對不是英俊的
[00:06:57.000 --> 00:06:59.000]  不要想著那些圖像
[00:06:59.000 --> 00:07:01.000]  唇紅齒白
[00:07:01.000 --> 00:07:02.000]  有個光環
[00:07:02.000 --> 00:07:04.000]  這個是錯誤的
[00:07:04.000 --> 00:07:06.000]  耶穌基督面對很多的壓力
[00:07:06.000 --> 00:07:08.000]  所以聖經說到
[00:07:08.000 --> 00:07:10.000]  他如根出於乾地
[00:07:10.000 --> 00:07:12.000]  是一點都不美的
[00:07:12.000 --> 00:07:13.000]  但是卻是
[00:07:13.000 --> 00:07:15.000]  內裡的生命是很寶貴的
[00:07:15.000 --> 00:07:16.000]  所以有時候你會覺得
[00:07:16.000 --> 00:07:17.000]  糟了
[00:07:17.000 --> 00:07:18.000]  我的樣子不是很好
[00:07:18.000 --> 00:07:19.000]  不要緊
[00:07:19.000 --> 00:07:20.000]  因為為什麼呢
[00:07:20.000 --> 00:07:21.000]  主耶穌也不美
[00:07:21.000 --> 00:07:22.000]  我們是他的門徒
[00:07:22.000 --> 00:07:23.000]  不一定要扮得很美
[00:07:23.000 --> 00:07:25.000]  給人家氣絕
[00:07:25.000 --> 00:07:26.000]  你想想
[00:07:26.000 --> 00:07:30.000]  當日比拉多想救耶穌的
[00:07:30.000 --> 00:07:31.000]  就問到
[00:07:31.000 --> 00:07:32.000]  我給你選了
[00:07:32.000 --> 00:07:37.000]  一個犯很大罪的大罪犯
[00:07:37.000 --> 00:07:38.000]  還有耶穌
[00:07:38.000 --> 00:07:40.000]  要隨便一個釘上十字架
[00:07:40.000 --> 00:07:42.000]  你們要選誰
[00:07:42.000 --> 00:07:44.000]  但是原來群眾已經受蒙蔽
[00:07:44.000 --> 00:07:46.000]  竟然要怎樣
[00:07:46.000 --> 00:07:48.000]  要釘耶穌上十字架
[00:07:48.000 --> 00:07:50.000]  竟然選擇釋放那個什麼
[00:07:50.000 --> 00:07:52.000]  那個大賊
[00:07:52.000 --> 00:07:55.000]  原來耶穌基督是被人氣絕
[00:07:55.000 --> 00:07:57.000]  連一個賊都不如
[00:07:57.000 --> 00:07:59.000]  結果他被釘上十字架
[00:07:59.000 --> 00:08:01.000]  但是雖然人來
[00:08:01.000 --> 00:08:02.000]  但是他拒絕他
[00:08:02.000 --> 00:08:04.000]  但是聖經說什麼呢
[00:08:04.000 --> 00:08:07.000]  他卻是神所寶貴
[00:08:07.000 --> 00:08:09.000]  人氣絕耶穌
[00:08:09.000 --> 00:08:11.000]  但是今天在神的眼中
[00:08:11.000 --> 00:08:14.000]  主耶穌承擔了神給他的使命
[00:08:14.000 --> 00:08:16.000]  是神所寶貴
[00:08:16.000 --> 00:08:18.000]  神所重視的
[00:08:18.000 --> 00:08:21.000]  也成為人類救贖的核心
[00:08:21.000 --> 00:08:22.000]  第三方面
[00:08:22.000 --> 00:08:24.000]  是祝福還是奏祚呢
[00:08:24.000 --> 00:08:25.000]  我再看一看
[00:08:25.000 --> 00:08:28.000]  第二章第六到第八節
[00:08:28.000 --> 00:08:29.000]  我再讀一次
[00:08:29.000 --> 00:08:31.000]  第二章第六到第八節
[00:08:34.000 --> 00:08:36.000]  祝福還是奏祚
[00:08:36.000 --> 00:08:38.000]  神所寶貴
[00:08:38.000 --> 00:08:40.000]  神所重視的
[00:08:40.000 --> 00:08:42.000]  也成為人類救贖的核心
[00:08:42.000 --> 00:08:44.000]  第六章第六節
[00:08:44.000 --> 00:08:46.000]  祝福還是奏祚
[00:08:46.000 --> 00:08:48.000]  神所重視的
[00:08:48.000 --> 00:08:50.000]  也成為人類救贖的核心
[00:08:50.000 --> 00:08:52.000]  第六章第六節
[00:08:52.000 --> 00:08:54.000]  祝福還是奏祚
[00:08:54.000 --> 00:08:56.000]  神所重視的
[00:08:56.000 --> 00:08:58.000]  也成為人類救贖的核心
[00:08:58.000 --> 00:09:00.000]  第六章第六節
[00:09:00.000 --> 00:09:02.000]  祝福還是奏祚
[00:09:02.000 --> 00:09:04.000]  神所寶貴
[00:09:04.000 --> 00:09:06.000]  神所重視的
[00:09:06.000 --> 00:09:08.000]  也成為人類救贖的核心
[00:09:08.000 --> 00:09:10.000]  第六章第六節
[00:09:10.000 --> 00:09:12.000]  祝福還是奏祚
[00:09:12.000 --> 00:09:14.000]  神所重視的
[00:09:14.000 --> 00:09:16.000]  也成為人類救贖的核心
[00:09:16.000 --> 00:09:18.000]  第六章第六節
[00:09:18.000 --> 00:09:20.000]  祝福還是奏祚
[00:09:20.000 --> 00:09:22.000]  神所寶貴
[00:09:22.000 --> 00:09:24.000]  神所重視的
[00:09:24.000 --> 00:09:26.000]  也成為人類救贖的核心
[00:09:26.000 --> 00:09:28.000]  第六章第六節
[00:09:28.000 --> 00:09:30.000]  祝福還是奏祚
[00:09:30.000 --> 00:09:32.000]  神所寶貴
[00:09:32.000 --> 00:09:34.000]  神所寶貴
[00:09:34.000 --> 00:09:36.000]  神所寶貴
[00:09:36.000 --> 00:09:38.000]  神所寶貴
[00:09:38.000 --> 00:09:40.000]  神所寶貴
[00:09:40.000 --> 00:09:42.000]  神所寶貴
[00:09:42.000 --> 00:09:44.000]  神所寶貴
[00:09:44.000 --> 00:09:46.000]  神所寶貴
[00:09:46.000 --> 00:09:48.000]  神所寶貴
[00:09:48.000 --> 00:09:50.000]  神所寶貴
[00:09:50.000 --> 00:09:52.000]  神所寶貴
[00:09:52.000 --> 00:09:54.000]  祝福還是奏祚
[00:09:54.000 --> 00:09:56.000]  神所寶貴
[00:09:56.000 --> 00:09:58.000]  神所寶貴
[00:09:58.000 --> 00:10:00.000]  神所寰
[00:10:00.000 --> 00:10:02.000]  神所寶貴
[00:10:02.000 --> 00:10:04.000]  神所寶貴
[00:10:04.000 --> 00:10:06.000]  神所寶貴
[00:10:06.000 --> 00:10:08.000]  神所寶貴
[00:10:08.000 --> 00:10:10.000]  神所寶貴
[00:10:10.000 --> 00:10:12.000]  神所寶貴
[00:10:12.000 --> 00:10:14.000]  神所寶貴
[00:10:14.000 --> 00:10:16.000]  神所寶貴
[00:10:16.000 --> 00:10:18.000]  神所寶貴
[00:10:18.000 --> 00:10:20.000]  神所寶貴
[00:10:20.000 --> 00:10:22.000]  神所寶貴
[00:10:22.000 --> 00:10:26.000]  天主
[00:10:26.000 --> 00:10:28.000]  我們會蒙主的保守
[00:10:28.000 --> 00:10:30.000]  蒙主的建立
[00:10:30.000 --> 00:10:32.000]  神透過歷史
[00:10:32.000 --> 00:10:34.000]  已經證明這件事
[00:10:34.000 --> 00:10:36.000]  但是今天如果
[00:10:36.000 --> 00:10:38.000]  我們接受了主的時候
[00:10:38.000 --> 00:10:40.000]  我們就是主耶穌基督的良友
[00:10:40.000 --> 00:10:42.000]  祂是我們的救主
[00:10:42.000 --> 00:10:44.000]  如果我們拒絕的時候
[00:10:44.000 --> 00:10:46.000]  我們就要面對審判
[00:10:46.000 --> 00:10:48.000]  和被控訴
[00:10:48.000 --> 00:10:50.000]  所以彼得說到耶穌基督就是被揀選的活石
[00:10:50.000 --> 00:10:52.000]  是可以來帶去信賴的
[00:10:52.000 --> 00:10:54.000]  但是留意另外一句
[00:10:54.000 --> 00:10:56.000]  如果你拒絕祂的話
[00:10:56.000 --> 00:10:58.000]  你就是
[00:10:58.000 --> 00:11:00.000]  這塊石頭是成為
[00:11:00.000 --> 00:11:02.000]  半腳石
[00:11:02.000 --> 00:11:04.000]  我們要弄清楚耶穌是活石
[00:11:04.000 --> 00:11:06.000]  但也是半腳石
[00:11:06.000 --> 00:11:08.000]  這裡讓我們看到
[00:11:08.000 --> 00:11:10.000]  當耶穌出世的時候
[00:11:10.000 --> 00:11:12.000]  瑪利亞不是抱著耶穌
[00:11:12.000 --> 00:11:14.000]  去聖殿的嗎
[00:11:14.000 --> 00:11:16.000]  看到人叫西面
[00:11:16.000 --> 00:11:18.000]  西面一看到耶穌知道這個是彌賽
[00:11:18.000 --> 00:11:20.000]  救贖主
[00:11:20.000 --> 00:11:22.000]  於是發出一個宣告
[00:11:22.000 --> 00:11:24.000]  二雙34-35節
[00:11:24.000 --> 00:11:26.000]  我們一起來讀出
[00:11:26.000 --> 00:11:48.000]  西面已經宣告
[00:11:48.000 --> 00:11:50.000]  這個孩子要避難
[00:11:50.000 --> 00:11:52.000]  要叫以色列人當中
[00:11:52.000 --> 00:11:54.000]  很多人跌倒
[00:11:54.000 --> 00:11:56.000]  但是很多人興起
[00:11:56.000 --> 00:11:58.000]  耶穌是活石
[00:11:58.000 --> 00:12:00.000]  也是半腳石
[00:12:00.000 --> 00:12:02.000]  是什麼意思呢
[00:12:02.000 --> 00:12:04.000]  在不信的人裡覺得耶穌是一個瘋子
[00:12:04.000 --> 00:12:06.000]  是一個妄想家
[00:12:06.000 --> 00:12:08.000]  他們不可以接受
[00:12:08.000 --> 00:12:10.000]  要來的君王彌賽亞是這樣的嗎
[00:12:10.000 --> 00:12:12.000]  是一個弱者來的
[00:12:12.000 --> 00:12:14.000]  是一個憐憫弱者的弱者
[00:12:14.000 --> 00:12:16.000]  和他們心目中和標準
[00:12:16.000 --> 00:12:18.000]  是一段很遠的距離
[00:12:18.000 --> 00:12:20.000]  所以他們又否定了
[00:12:20.000 --> 00:12:22.000]  耶穌
[00:12:22.000 --> 00:12:24.000]  這讓我想起很多年前
[00:12:24.000 --> 00:12:26.000]  我去紐西蘭
[00:12:26.000 --> 00:12:28.000]  每一年3月COVID之前
[00:12:28.000 --> 00:12:30.000]  我都會去紐西蘭港島
[00:12:30.000 --> 00:12:32.000]  有一次去一個很小的城市
[00:12:32.000 --> 00:12:34.000]  叫Nelson
[00:12:34.000 --> 00:12:36.000]  我要坐飛機去奧克蘭
[00:12:36.000 --> 00:12:38.000]  飛機要坐多少人
[00:12:38.000 --> 00:12:40.000]  16-7人而已
[00:12:40.000 --> 00:12:42.000]  好像小巴一樣 飛機來的
[00:12:42.000 --> 00:12:44.000]  但是都坐不滿
[00:12:44.000 --> 00:12:46.000]  很簡單 出去的時候
[00:12:46.000 --> 00:12:50.000]  機場是沒有員工的
[00:12:50.000 --> 00:12:52.000]  只有一個行李帶
[00:12:52.000 --> 00:12:54.000]  拿行李就可以出去
[00:12:54.000 --> 00:12:56.000]  不需要扔東西
[00:12:56.000 --> 00:12:58.000]  那次的飛機都不滿
[00:12:58.000 --> 00:13:00.000]  我第一次去
[00:13:00.000 --> 00:13:02.000]  有教會的人會接我
[00:13:02.000 --> 00:13:04.000]  那次只有7-8個人坐飛機
[00:13:04.000 --> 00:13:06.000]  只有我一個華人
[00:13:06.000 --> 00:13:08.000]  那些人都走了
[00:13:08.000 --> 00:13:10.000]  我看到有個人
[00:13:10.000 --> 00:13:12.000]  是中國人來的
[00:13:12.000 --> 00:13:14.000]  或者是香港人 在等人
[00:13:14.000 --> 00:13:16.000]  我特意在面前走了兩次
[00:13:16.000 --> 00:13:18.000]  他都沒有反應
[00:13:18.000 --> 00:13:20.000]  整個機場都沒有人了
[00:13:20.000 --> 00:13:22.000]  我去問他
[00:13:22.000 --> 00:13:24.000]  你是不是在等人
[00:13:24.000 --> 00:13:26.000]  他說是
[00:13:26.000 --> 00:13:28.000]  我說你等誰
[00:13:28.000 --> 00:13:30.000]  他說我等梁營士牧師
[00:13:30.000 --> 00:13:32.000]  我說我就是了
[00:13:32.000 --> 00:13:34.000]  他馬上很質疑
[00:13:34.000 --> 00:13:36.000]  原來我手拿著一張照片
[00:13:36.000 --> 00:13:38.000]  那張照片是什麼呢
[00:13:38.000 --> 00:13:40.000]  是當年我基督二千拍電視的時候
[00:13:40.000 --> 00:13:42.000]  拍的照片
[00:13:42.000 --> 00:13:44.000]  穿了西裝 打了領帶
[00:13:44.000 --> 00:13:46.000]  我都覺得那張照片挺漂亮的
[00:13:46.000 --> 00:13:48.000]  但是每次我坐飛機
[00:13:48.000 --> 00:13:50.000]  我當然穿一些
[00:13:50.000 --> 00:13:52.000]  很鬆身的衣服
[00:13:52.000 --> 00:13:54.000]  又闊又野
[00:13:54.000 --> 00:13:56.000]  又蓬頭烏面
[00:13:56.000 --> 00:13:58.000]  一會兒我講完道之後
[00:13:58.000 --> 00:14:00.000]  我都可以變身 為什麼呢
[00:14:00.000 --> 00:14:02.000]  我剛才來到才打領帶
[00:14:02.000 --> 00:14:04.000]  現在都不是太差
[00:14:04.000 --> 00:14:06.000]  但是我講完道之後
[00:14:06.000 --> 00:14:08.000]  我換了短褲
[00:14:08.000 --> 00:14:10.000]  換了波衫
[00:14:10.000 --> 00:14:12.000]  是鬆身一點的
[00:14:12.000 --> 00:14:14.000]  如果你看那張照片
[00:14:14.000 --> 00:14:16.000]  他覺得你就是嗎
[00:14:16.000 --> 00:14:18.000]  我說是的
[00:14:18.000 --> 00:14:20.000]  他都有點質疑 你明白我的意思嗎
[00:14:20.000 --> 00:14:22.000]  因為可能那時候他認識我的
[00:14:22.000 --> 00:14:24.000]  就是透過電視的節目
[00:14:24.000 --> 00:14:26.000]  透過那張照片
[00:14:26.000 --> 00:14:28.000]  但是原來真人他在面前
[00:14:28.000 --> 00:14:30.000]  原來是有這麼大的差距
[00:14:30.000 --> 00:14:32.000]  他就會懷疑你是不是
[00:14:32.000 --> 00:14:34.000]  猶太人的尼塞亞觀念
[00:14:34.000 --> 00:14:36.000]  就是一個軍王
[00:14:36.000 --> 00:14:38.000]  會復興我們這個角度
[00:14:38.000 --> 00:14:40.000]  打贏羅馬帝國
[00:14:40.000 --> 00:14:42.000]  但是原來耶穌不是要做政治上的軍王
[00:14:42.000 --> 00:14:44.000]  所以他們不會接受
[00:14:44.000 --> 00:14:46.000]  就拒絕
[00:14:46.000 --> 00:14:48.000]  所以今天你留意到
[00:14:48.000 --> 00:14:50.000]  原來他們的觀念
[00:14:50.000 --> 00:14:52.000]  影響到他們
[00:14:52.000 --> 00:14:54.000]  耶穌成為他們的伴腳石
[00:14:54.000 --> 00:14:56.000]  還有一樣很重要的
[00:14:56.000 --> 00:14:58.000]  很多時基督徒都會覺得
[00:14:58.000 --> 00:15:00.000]  我們要忍讓 主耶穌說
[00:15:00.000 --> 00:15:02.000]  我們心裡柔和謙卑
[00:15:02.000 --> 00:15:04.000]  但是我們會留意到
[00:15:04.000 --> 00:15:06.000]  一件事的時候是什麼呢
[00:15:06.000 --> 00:15:08.000]  當耶穌去到聖殿
[00:15:08.000 --> 00:15:10.000]  見到聖殿裡面
[00:15:10.000 --> 00:15:12.000]  被外邦人敬拜的地方
[00:15:12.000 --> 00:15:14.000]  那幫宗教人士
[00:15:14.000 --> 00:15:16.000]  收受賄賂
[00:15:16.000 --> 00:15:18.000]  被人帶去販賣牛羊
[00:15:18.000 --> 00:15:20.000]  去兌換銀錢
[00:15:20.000 --> 00:15:22.000]  阻止了 攔阻了那些人
[00:15:22.000 --> 00:15:24.000]  帶去外邦人敬拜
[00:15:24.000 --> 00:15:26.000]  耶穌很生氣
[00:15:26.000 --> 00:15:28.000]  耶穌不是很溫柔
[00:15:28.000 --> 00:15:30.000]  你們不要這樣
[00:15:30.000 --> 00:15:32.000]  可不可以走
[00:15:32.000 --> 00:15:34.000]  耶穌是推倒那些桌椅
[00:15:34.000 --> 00:15:36.000]  邊作邊止 趕那些牛羊出去
[00:15:36.000 --> 00:15:38.000]  責備那幫人
[00:15:38.000 --> 00:15:40.000]  為什麼你們
[00:15:40.000 --> 00:15:42.000]  將聖殿禱告的地方
[00:15:42.000 --> 00:15:44.000]  變成一個賊窩
[00:15:44.000 --> 00:15:46.000]  我想問大家
[00:15:46.000 --> 00:15:48.000]  當那些人見到耶穌
[00:15:48.000 --> 00:15:50.000]  這樣來帶去
[00:15:50.000 --> 00:15:52.000]  趕走那些羊
[00:15:52.000 --> 00:15:54.000]  露目那幫人
[00:15:54.000 --> 00:15:56.000]  大聲地來斥責他們
