
[00:00:00.000 --> 00:00:04.760]  德國北部有個城市叫做努比克
[00:07:56.400 --> 00:07:58.600]  神稱他們為惡人
[00:07:58.600 --> 00:08:02.800]  是得不到真正的平安
[00:08:02.800 --> 00:08:06.800]  這句經文很生動地
[00:08:06.800 --> 00:08:09.200]  讓我們看到這幅圖畫
[00:08:09.200 --> 00:08:10.800]  順境的時候會怎樣?
[00:08:10.800 --> 00:08:16.000]  惡人看起來表面是風平浪靜的
[00:08:16.000 --> 00:08:18.000]  自身的污穢和淤泥
[00:08:18.000 --> 00:08:20.800]  或者能夠部分地隱藏起來
[00:08:20.800 --> 00:08:23.400]  但是風暴一來的時候
[00:08:23.400 --> 00:08:25.600]  惡人就好像翻騰的海
[00:08:25.600 --> 00:08:28.000]  沒有半點的平靜
[00:08:28.000 --> 00:08:29.800]  或者我們不能夠去海中心
[00:08:29.800 --> 00:08:32.000]  看到海水怎樣翻騰
[00:08:32.000 --> 00:08:33.800]  但是在風暴過後
[00:08:33.800 --> 00:08:37.000]  我們可以發現很多的污泥
[00:08:37.000 --> 00:08:38.000]  很多的污穢
[00:08:38.000 --> 00:08:40.000]  可以衝上岸邊
[00:08:40.000 --> 00:08:42.400]  可以看到這個場景
[00:08:42.400 --> 00:08:44.400]  神的話語是非常寶貴的
[00:08:44.400 --> 00:08:46.000]  很真實的
[00:08:46.000 --> 00:08:47.600]  在疫情期間
[00:08:47.600 --> 00:08:50.000]  我們有沒有留意一些新聞
[00:08:50.000 --> 00:08:52.000]  發現一些我們平時
[00:08:52.000 --> 00:08:56.400]  或者沒有留意到的污穢和淤泥
[00:08:56.400 --> 00:08:58.800]  比如最近新聞報道到
[00:08:58.800 --> 00:09:01.800]  很多國家都實行了居家令
[00:09:01.800 --> 00:09:04.200]  我們都不容易出去
[00:09:04.200 --> 00:09:07.400]  甚至可能是限制出去
[00:09:07.400 --> 00:09:11.400]  但是令到一些家庭暴力的受害人
[00:09:11.400 --> 00:09:13.200]  被迫就更多的時間
[00:09:13.200 --> 00:09:15.800]  和施暴者留在家裏
[00:09:15.800 --> 00:09:19.000]  悲劇就是這樣發生
[00:09:19.000 --> 00:09:23.400]  有些地方家暴個案比往年同期
[00:09:23.400 --> 00:09:25.400]  竟然有雙位數字
[00:09:25.400 --> 00:09:29.000]  雙位百分比數字的增長
[00:09:29.000 --> 00:09:31.400]  在困境、苦難和災難裏面
[00:09:31.400 --> 00:09:35.800]  人的惡更加容易被披露出來
[00:09:35.800 --> 00:09:38.000]  這個是現實
[00:09:38.000 --> 00:09:39.200]  我們會想
[00:09:39.200 --> 00:09:41.200]  如果世界只有這個現實存在
[00:09:41.200 --> 00:09:43.000]  我們會很沮喪
[00:09:43.000 --> 00:09:46.800]  但是聖經不斷告訴我們一個好消息
[00:09:46.800 --> 00:09:48.600]  全然聖潔的神同樣是那位
[00:09:48.600 --> 00:09:52.200]  充滿憐憫慈愛的神
[00:09:52.200 --> 00:09:53.400]  十六節說
[00:09:53.400 --> 00:10:01.000]  「我必不永遠相憎也不長久發怒」
[00:10:01.000 --> 00:10:04.400]  發怒去懲罰世人不是神最終的目的
[00:10:04.400 --> 00:10:06.400]  因為出於神的愛和憐憫
[00:10:06.400 --> 00:10:09.800]  祂會按照祂預定的救贖計劃
[00:10:09.800 --> 00:10:11.600]  給世人提供一條出路
[00:10:11.600 --> 00:10:18.000]  給我們一個機會重新做一個選擇
[00:10:18.000 --> 00:10:20.400]  真正屬神的百姓要得醫治
[00:10:20.400 --> 00:10:23.000]  得安慰 得平安
[00:10:23.000 --> 00:10:26.400]  在苦難裏面我們有另一個現實的存在
[00:10:26.400 --> 00:10:27.800]  一群屬神的百姓
[00:10:27.800 --> 00:10:29.600]  雖然他們同是罪人
[00:10:29.600 --> 00:10:31.000]  但是在救贖裏面
[00:10:31.000 --> 00:10:33.000]  他們成為蒙恩的百姓
[00:10:33.000 --> 00:10:35.800]  在苦難裏面他們可以活出一個不一樣的生命
[00:10:35.800 --> 00:10:38.200]  這個生命表現出來的是什麼呢?
[00:10:38.200 --> 00:10:39.400]  他們是得醫治的
[00:10:39.400 --> 00:10:40.600]  得安慰的
[00:10:40.600 --> 00:10:44.000]  得平安
[00:10:44.000 --> 00:10:49.600]  英國有一個小村莊在曼城旁邊
[00:10:49.600 --> 00:10:53.000]  它被人稱為一個瘟疫村
[00:10:53.000 --> 00:10:54.200]  十七世紀末
[00:10:54.200 --> 00:10:58.600]  在英國倫敦有一個很大的鼠疫爆發了
[00:10:58.600 --> 00:11:05.200]  這個村的裁縫派人從倫敦買了一匹布回來這個村
[00:11:05.200 --> 00:11:07.200]  當他打開這匹布的時候
[00:11:07.200 --> 00:11:11.200]  病毒就這樣藉著這些布料傳開了
[00:11:11.200 --> 00:11:14.200]  最先死亡的就是這個裁縫的助手
[00:11:14.200 --> 00:11:18.000]  接著病毒不可收拾
[00:11:18.000 --> 00:11:20.600]  陸續有人染病
[00:11:20.600 --> 00:11:23.600]  接著那個村莊的牧師
[00:11:23.600 --> 00:11:25.800]  那時候牧師在村莊裏面是很大的權力
[00:11:25.800 --> 00:11:27.600]  他做了一系列的決定
[00:11:27.600 --> 00:11:31.800]  他吩咐村民暫停公開的葬禮
[00:11:31.800 --> 00:11:36.400]  繼而慢慢停止了在教會裏面的主日崇拜
[00:11:36.400 --> 00:11:38.200]  轉去什麼地方崇拜呢?
[00:11:38.200 --> 00:11:39.800]  那時候我們沒有網上崇拜
[00:11:39.800 --> 00:11:40.800]  我們沒有線上崇拜
[00:11:40.800 --> 00:11:42.800]  他們怎樣崇拜呢?
[00:11:42.800 --> 00:11:44.400]  他們有他們的智慧
[00:11:44.400 --> 00:11:46.600]  他們在山上去敬拜
[00:11:46.600 --> 00:11:48.400]  牧者站在山腰上
[00:11:48.400 --> 00:11:51.000]  家庭一個一個自己組成一群
[00:11:51.000 --> 00:11:54.600]  分開不同的地方去敬拜上帝
[00:11:54.600 --> 00:11:57.600]  但是情況越來越嚴重
[00:11:57.600 --> 00:12:02.000]  接著牧師吩咐全村要自我隔離
[00:12:02.000 --> 00:12:04.600]  為了避免病毒去外傳
[00:12:04.600 --> 00:12:07.800]  決定開始封村
[00:12:07.800 --> 00:12:09.200]  封城好像現在才聽到
[00:12:09.200 --> 00:12:13.000]  但是很多年前已經有封村這件事情
[00:12:13.000 --> 00:12:16.400]  最後全村本身有350人
[00:12:16.400 --> 00:12:19.200]  但是倖存的只有83人
[00:12:19.200 --> 00:12:26.600]  包括了這位牧師身染病菌而去世
[00:12:26.600 --> 00:12:30.800]  這個小村莊後來被世人去傳頌
[00:12:30.800 --> 00:12:35.000]  封村的決定保障了病毒不能再蔓延
[00:12:35.000 --> 00:12:39.400]  阻止病毒向英國的北部繼續傳播
[00:12:39.400 --> 00:12:41.400]  他們之所以能夠這樣做
[00:12:41.400 --> 00:12:43.600]  因為在耶穌基督的救贖裏面
[00:12:43.600 --> 00:12:47.200]  他們得到一份確實的信心和盼望
[00:12:47.200 --> 00:12:49.800]  就算瘟疫能夠取走他們的生命
[00:12:49.800 --> 00:12:51.400]  但在耶穌基督裏面
[00:12:51.400 --> 00:12:53.200]  他們能夠得到安息
[00:12:53.200 --> 00:12:54.600]  他們有個確信
[00:12:54.600 --> 00:12:57.600]  他們能夠進入神榮耀的國度
[00:12:57.600 --> 00:13:01.000]  因此他們有一份犧牲的愛
[00:13:01.000 --> 00:13:02.400]  為了其他人的益處
[00:13:02.400 --> 00:13:05.400]  他們堅持封村
[00:13:05.400 --> 00:13:09.000]  讓人可以得到神的平安
[00:13:09.000 --> 00:13:10.200]  在苦難裏面
[00:13:10.200 --> 00:13:13.200]  神給我們不一樣的選擇
[00:13:13.200 --> 00:13:17.400]  我們可以選擇走在神喜悅的道路裏面
[00:13:17.400 --> 00:13:20.800]  回到剛才半腳石的問題裏面
[00:13:20.800 --> 00:13:22.400]  聖經其實沒有直接說明
[00:13:22.400 --> 00:13:26.000]  甚麼是那條道路上的半腳石
[00:13:26.000 --> 00:13:29.400]  但我們可以用逆向的思維去解讀
[00:13:29.400 --> 00:13:31.400]  如果有甚麼特質的指紋
[00:13:31.400 --> 00:13:36.200]  可以在這條道路上走向大君王
[00:13:36.200 --> 00:13:37.800]  經歷他的同在
[00:13:37.800 --> 00:13:40.400]  我們一起來讀57章15節這段經文
[00:13:40.400 --> 00:13:46.600]  1 2 3 「神說:我住在至高至聖的所在
[00:13:46.600 --> 00:13:51.000]  也與心靈痛悔謙卑的人同居
[00:13:51.000 --> 00:13:54.200]  要使謙卑人的靈甦醒
[00:13:54.200 --> 00:13:58.000]  也使痛悔人的心甦醒」
[00:13:58.000 --> 00:14:01.200]  這段經文非常非常重要
[00:14:01.200 --> 00:14:04.400]  我們發現這位至高的神
[00:14:04.400 --> 00:14:09.400]  是樂意與謙卑心靈痛悔的人在一起
[00:14:09.400 --> 00:14:11.200]  要復興他們的生命
[00:14:11.200 --> 00:14:14.200]  使他們心靈甦醒
[00:14:14.200 --> 00:14:16.800]  進入神明要的國度
[00:14:16.800 --> 00:14:21.200]  我們看到謙卑和心靈痛悔就是重點
[00:14:21.200 --> 00:14:22.600]  擁有這兩個特質的百姓
[00:14:22.600 --> 00:14:25.400]  就能順暢地走在這條道路上
[00:14:25.400 --> 00:14:28.400]  相反如果缺乏這兩個特質
[00:14:28.400 --> 00:14:33.400]  這些百姓就處處遇到阻礙
[00:14:33.400 --> 00:14:36.800]  謙卑和心靈痛悔就是重點
[00:14:36.800 --> 00:14:41.200]  所以絆腳石就是這兩方面的對立面
[00:14:41.200 --> 00:14:44.400]  再結合我們這章經文上半部分
[00:14:44.400 --> 00:14:46.400]  講到以色列盟友的情況
[00:14:46.400 --> 00:14:48.000]  我們非常清楚見到
[00:14:48.000 --> 00:14:51.000]  其實就是自我忠心和拜偶像
[00:14:51.000 --> 00:14:52.800]  相對於謙卑來說
[00:14:52.800 --> 00:14:55.600]  而相對於心靈痛悔來說
[00:14:55.600 --> 00:15:00.000]  就是活在罪中的自欺人生
[00:15:00.000 --> 00:15:01.200]  時間的關係
[00:15:01.200 --> 00:15:02.200]  對比經文的解釋
[00:15:02.200 --> 00:15:05.000]  今天就不會詳細地展開
[00:15:05.000 --> 00:15:08.200]  首先我們看看自我忠心和拜偶像
[00:15:08.200 --> 00:15:09.600]  在舊約裏面
[00:15:09.600 --> 00:15:13.200]  以色列盟最嚴重的問題之一就是拜偶像
[00:15:13.200 --> 00:15:16.800]  當然我們知道原因就是他們的自我忠心
[00:15:16.800 --> 00:15:20.800]  希望透過偶像來滿足他們自己的利益
[00:15:20.800 --> 00:15:23.400]  保障他們自己的安全感
[00:15:23.400 --> 00:15:28.600]  卻不以耶和華為神去敬拜他們
[00:15:28.600 --> 00:15:30.800]  因為以色列盟覺得
[00:15:30.800 --> 00:15:33.400]  神沒有滿足他們的私慾
[00:15:33.400 --> 00:15:37.000]  所以他們要尋求偶像的幫忙
[00:15:37.000 --> 00:15:40.200]  當然這些偶像可以包括一些神靈
[00:15:40.200 --> 00:15:42.800]  或者一些外邦的君王
[00:15:42.800 --> 00:15:45.800]  相反謙卑的重點
[00:15:45.800 --> 00:15:49.400]  其實是捨棄自己做主
[00:15:49.400 --> 00:15:51.600]  不再自我忠心
[00:15:51.600 --> 00:15:55.000]  基督徒謙卑的核心就是以基督作主
[00:15:55.000 --> 00:15:58.200]  讓基督作為我們傳言的滿足
[00:15:58.200 --> 00:15:59.800]  有這份滿足
[00:15:59.800 --> 00:16:02.200]  我們才有真正的平安
[00:16:02.200 --> 00:16:03.400]  所以我們今天第一個功課就是
[00:16:03.400 --> 00:16:07.800]  我們要學習離棄自我忠心和那些偶像
[00:16:07.800 --> 00:16:11.400]  傳謙卑去信靠至高者
[00:16:11.400 --> 00:16:15.000]  我們剛才說到歷史上以色列人有自己的偶像
[00:16:15.000 --> 00:16:19.200]  今天的日子我們的偶像是甚麼呢?
[00:16:19.200 --> 00:16:22.600]  今次會不會成為我們的偶像呢?
[00:16:22.600 --> 00:16:26.800]  現今的世代很多人都追求財務自由
[00:16:26.800 --> 00:16:29.200]  我們希望早日可以達到財務自由
[00:16:29.200 --> 00:16:33.000]  而且很多專家透過不同的方式
[00:16:33.000 --> 00:16:34.600]  甚至現在網上有很多
[00:16:34.600 --> 00:16:37.200]  教我們如何透過不同的投資策略
[00:16:37.200 --> 00:16:40.800]  去早日實現財務自由
[00:16:40.800 --> 00:16:43.200]  投資和財務自由本身是中性的
[00:16:43.200 --> 00:16:44.600]  是沒有問題的
[00:16:44.600 --> 00:16:48.600]  但是如果這種追求阻礙了我們的生命
[00:16:48.600 --> 00:16:52.600]  財富的積累阻礙了我們和神的關係
[00:16:52.600 --> 00:16:55.200]  吸引我們離開那位神
[00:16:55.200 --> 00:16:57.400]  讓我們走一道路的時候
[00:16:57.400 --> 00:17:00.800]  甚至神給我們一些使命方向的目標
[00:17:00.800 --> 00:17:03.200]  變得越來越模糊、不清楚
[00:17:03.200 --> 00:17:06.600]  甚至最後消失在我們生命裏面的時候
[00:17:06.600 --> 00:17:11.000]  我們其實已經在敬拜馬門、敬拜金錢
[00:17:11.000 --> 00:17:13.200]  財富是否真的那麼可靠呢?
[00:17:13.200 --> 00:17:15.600]  最近大家一定有看新聞
[00:17:15.600 --> 00:17:22.800]  美國石油期油竟然可以去到-37美金一桶
[00:17:22.800 --> 00:17:25.600]  我不能想像甚麼是負數
[00:17:25.600 --> 00:17:28.200]  油價為甚麼可以去到負數呢?
[00:17:28.200 --> 00:17:32.400]  不少香港的市民都喜歡投資穩定的收息股
[00:17:32.400 --> 00:17:33.600]  但是過去一段時間
[00:17:33.600 --> 00:17:35.400]  我們知道著名的銀行股
[00:17:35.400 --> 00:17:37.600]  每年都有穩定的、好的派息
[00:17:37.600 --> 00:17:40.800]  但是誰知道突然間停止派息
[00:17:40.800 --> 00:17:42.800]  很多人大失預算
[00:17:42.800 --> 00:17:49.200]  這提醒我們投資財富是否百分百可靠呢?
[00:17:49.200 --> 00:17:53.600]  除了金錢、權利、工作、興趣等等
[00:17:53.600 --> 00:17:55.600]  很多都可以成為我們的偶像
[00:17:55.600 --> 00:18:00.400]  甚至我們的經驗、侍奉和我們的恩賜
[00:18:00.400 --> 00:18:04.200]  都可以成為我們某種形式的偶像
[00:18:04.200 --> 00:18:05.800]  今天再講一個例子
[00:18:05.800 --> 00:18:08.400]  就是人其實都可以成為我們的偶像
[00:18:08.400 --> 00:18:11.800]  領袖都可以成為我們的偶像
[00:18:11.800 --> 00:18:14.400]  美國有一個教會
[00:18:14.400 --> 00:18:16.600]  一個牧者帶領的教會
[00:18:16.600 --> 00:18:20.800]  從二十多人發展到兩萬多人的教會
[00:18:20.800 --> 00:18:23.200]  是一個美國超巨型的教會
[00:18:23.200 --> 00:18:24.600]  很多信徒
[00:18:24.600 --> 00:18:28.200]  包括世界很多教會的領袖都很欣賞
[00:18:28.200 --> 00:18:33.000]  甚至可以說是崇拜這位牧師
[00:18:33.000 --> 00:18:36.200]  但是2014年的時間
[00:18:36.200 --> 00:18:39.000]  這位教會的長老團
[00:18:39.000 --> 00:18:41.000]  就收到幾位姊妹的投訴
[00:18:41.000 --> 00:18:47.600]  去控訴這位牧者有性騷擾的行為
[00:18:47.600 --> 00:18:51.400]  但是長老團出於對這位牧師的信任
[00:18:51.400 --> 00:18:55.400]  沒有很認真地採取一些調查
[00:18:55.400 --> 00:18:56.400]  隔了四年
[00:18:56.400 --> 00:18:58.200]  2018年的時候
[00:18:58.200 --> 00:19:00.600]  有報紙刊登了這些控訴
