
[00:00:00.000 --> 00:00:02.000]  各位電影師傅 平安
[00:04:52.000 --> 00:04:55.000]  今天雅典仍然存在
[00:04:55.000 --> 00:04:56.000]  雅典在歷史當中
[00:04:56.000 --> 00:04:58.000]  是一個很著名的城市
[00:04:58.000 --> 00:04:59.000]  大家會知道
[00:04:59.000 --> 00:05:01.000]  這個城市他們很著名
[00:05:01.000 --> 00:05:03.000]  是那些雕塑
[00:05:03.000 --> 00:05:05.000]  你有去過博物館
[00:05:05.000 --> 00:05:08.000]  你一定會看過很多希臘的神像
[00:05:08.000 --> 00:05:10.000]  或者一些雕塑
[00:05:10.000 --> 00:05:13.000]  他們不單止有很多精巧的雕塑
[00:05:13.000 --> 00:05:16.000]  還有很多很宏偉的建築物
[00:05:16.000 --> 00:05:20.000]  有很多很重要的藝術的發展
[00:05:20.000 --> 00:05:24.000]  再加上他們哲學的發展也很強
[00:05:24.000 --> 00:05:26.000]  大家一定聽過柏拉圖
[00:05:26.000 --> 00:05:30.000]  亞歷斯多德這些早期的哲人
[00:05:30.000 --> 00:05:33.000]  而他們都是源於雅典城
[00:05:33.000 --> 00:05:36.000]  所以這個城市可以被稱為當時的學術中心
[00:05:36.000 --> 00:05:40.000]  很多學術、藝術各方面的發展
[00:05:40.000 --> 00:05:43.000]  但同時當他們很自豪的時候
[00:05:43.000 --> 00:05:46.000]  他們同時有很多醉心於
[00:05:46.000 --> 00:05:50.000]  雕刻一些最精巧的偶像
[00:05:50.000 --> 00:05:52.000]  一些考古學的研究發現
[00:05:52.000 --> 00:05:56.000]  他們的偶像不單止是石頭或者木頭所造
[00:05:56.000 --> 00:06:01.000]  用一些非常重要或者寶貴的原料造
[00:06:01.000 --> 00:06:06.000]  包括了當時一些雲石和一些象牙
[00:06:06.000 --> 00:06:08.000]  所雕刻成的偶像
[00:06:08.000 --> 00:06:11.000]  有金、有銀所雕刻成的
[00:06:11.000 --> 00:06:16.000]  滿城佈滿著各式的偶像、各式的雕塑
[00:06:16.000 --> 00:06:18.000]  在這個處境裏面
[00:06:18.000 --> 00:06:21.000]  如果保羅他來到這個地方
[00:06:21.000 --> 00:06:24.000]  大概他可以周圍觀光
[00:06:24.000 --> 00:06:27.000]  這麼難得來到這麼好的城市
[00:06:27.000 --> 00:06:35.000]  很多藝術的一些好的擺設、裝飾
[00:06:35.000 --> 00:06:37.000]  他可以周圍觀賞
[00:06:37.000 --> 00:06:40.000]  但似乎他的內心最關切的是
[00:06:40.000 --> 00:06:42.000]  當時見到很多的人
[00:06:42.000 --> 00:06:47.000]  他們似乎被一些偶像來控制著
[00:06:47.000 --> 00:06:49.000]  而他們的心所關切的
[00:06:49.000 --> 00:06:55.000]  就是他們的心被這些偶像來迷惑著
[00:06:55.000 --> 00:06:56.000]  各位電影姊妹
[00:06:56.000 --> 00:06:58.000]  當我們看到這些情況的時候
[00:06:58.000 --> 00:06:59.000]  或者我們都想到
[00:06:59.000 --> 00:07:03.000]  我們平時生活都會見到有不同的需要
[00:07:03.000 --> 00:07:06.000]  很多你所遇到的朋友
[00:07:06.000 --> 00:07:09.000]  或者你在香港認識的很多不同的人士
[00:07:09.000 --> 00:07:13.000]  你都會體察到有一些他們生命的需要
[00:07:13.000 --> 00:07:15.000]  但是有時候我們都會明白
[00:07:15.000 --> 00:07:21.000]  自己容易被自己的事情佔據了心思
[00:07:21.000 --> 00:07:24.000]  看到很慘、很糟糕
[00:07:24.000 --> 00:07:26.000]  他們怎麼辦呢?
[00:07:26.000 --> 00:07:29.000]  但是很快可能我們就會忘記了
[00:07:29.000 --> 00:07:31.000]  但當看回保羅的時候
[00:07:31.000 --> 00:07:32.000]  察覺他有一個重點
[00:07:32.000 --> 00:07:34.000]  他不是突然間有些感動
[00:07:34.000 --> 00:07:37.000]  然後片刻就放下了
[00:07:37.000 --> 00:07:40.000]  請你看回23節所說
[00:07:40.000 --> 00:07:43.000]  下面23節
[00:07:43.000 --> 00:07:48.000]  保羅說「我走路的時候仔細看你們所敬拜的
[00:07:48.000 --> 00:07:53.000]  就發現了一座彈射著獻給不認識的神」
[00:07:53.000 --> 00:07:55.000]  他很仔細地看
[00:07:55.000 --> 00:07:58.000]  這個仔細包含了有幾方面的含義
[00:07:58.000 --> 00:08:01.000]  他是小心地觀察
[00:08:01.000 --> 00:08:03.000]  然後進一步去小心地思想
[00:08:03.000 --> 00:08:06.000]  相信他都會為這些事情祈禱
[00:08:06.000 --> 00:08:08.000]  然後過程當中
[00:08:08.000 --> 00:08:13.000]  他心裏面產生了一種很特別、很深刻的焦急感
[00:08:13.000 --> 00:08:14.000]  很焦急
[00:08:14.000 --> 00:08:17.000]  不可以繼續這樣
[00:08:17.000 --> 00:08:20.000]  然後產生了一種關心、關切
[00:08:20.000 --> 00:08:24.000]  然後有其後一連串的行動
[00:08:24.000 --> 00:08:27.000]  這種關心、這種焦急
[00:08:27.000 --> 00:08:31.000]  聖靈擺在了保羅的心裏
[00:08:31.000 --> 00:08:33.000]  我想起在香港
[00:08:33.000 --> 00:08:35.000]  有一些弟兄姊妹
[00:08:35.000 --> 00:08:39.000]  其實他們都很留心上帝給他們的感動
[00:08:39.000 --> 00:08:41.000]  有一個機構可能大家有聽過
[00:08:41.000 --> 00:08:44.000]  有沒有聽過商區福音團契
[00:08:44.000 --> 00:08:46.000]  大家可能有些參與過
[00:08:46.000 --> 00:08:50.000]  這個團契以前叫做中環福音團契
[00:08:50.000 --> 00:08:52.000]  我最近留意他們一些報道
[00:08:52.000 --> 00:08:55.000]  1980年他們開始
[00:08:55.000 --> 00:08:58.000]  不是一些宣教士或者傳道牧師開始的
[00:08:58.000 --> 00:09:03.000]  是兩位姊妹和兩位律師弟兄
[00:09:03.000 --> 00:09:07.000]  他們四個人周圍留意在中環區工作的人
[00:09:07.000 --> 00:09:10.000]  他們很忙碌、腳步很急速
[00:09:10.000 --> 00:09:13.000]  但小心觀察他們跟他們聊天的時候
[00:09:13.000 --> 00:09:14.000]  跟同事來往
[00:09:14.000 --> 00:09:17.000]  他們就發覺他們心靈很空虛
[00:09:17.000 --> 00:09:23.000]  裏面有很多不同的困難、不同的苦惱的事情
[00:09:23.000 --> 00:09:25.000]  他們一直觀察他們的時候
[00:09:25.000 --> 00:09:30.000]  感覺到在商界裏面工作的人很需要福音
[00:09:30.000 --> 00:09:33.000]  因此他們四個人就安排了
[00:09:33.000 --> 00:09:39.000]  嘗試在公司裏面組織一些在下班之後的茶經班
[00:09:39.000 --> 00:09:44.000]  然後一步步就辦一些午餐福音聚會
[00:09:44.000 --> 00:09:46.000]  後來跟教會一些合作
[00:09:46.000 --> 00:09:48.000]  有其他福音的聚會
[00:09:48.000 --> 00:09:51.000]  到今天這個群體因為不再在中環了
[00:09:51.000 --> 00:09:55.000]  已經在香港最少十個區裏面有不同的服事
[00:09:55.000 --> 00:09:58.000]  因此他們改做商區福音團契
[00:09:58.000 --> 00:10:03.000]  他們現在保守估計有二百個職場小組
[00:10:03.000 --> 00:10:08.000]  在不同的公司裏面幫助微信的同事查聖經
[00:10:08.000 --> 00:10:10.000]  一齊明白福音
[00:10:10.000 --> 00:10:13.000]  每個星期差不多二千人
[00:10:13.000 --> 00:10:20.000]  在香港不同的地方接受福音的訊息
[00:10:20.000 --> 00:10:22.000]  當我看回他們的報道的時候
[00:10:22.000 --> 00:10:28.000]  我就想起這四個人他們心裏面看到一些很多人都看到的事
[00:10:28.000 --> 00:10:32.000]  經常你會在中環見到很多奔走的人
[00:10:32.000 --> 00:10:35.000]  但是他們的內心被神的靈感動
[00:10:35.000 --> 00:10:38.000]  他們的流心正如保羅所說
[00:10:38.000 --> 00:10:43.000]  他仔細地看仔細地思想
[00:10:43.000 --> 00:10:49.000]  然後那種心靈的焦急帶領他們走出來
[00:10:49.000 --> 00:10:52.000]  我再想起另一件事情
[00:10:52.000 --> 00:10:54.000]  大家都記得我們剛剛猜拳聯會
[00:10:54.000 --> 00:10:58.000]  今年重點的國家是哪個國家
[00:10:58.000 --> 00:11:01.000]  大家看後面都記得了
[00:11:01.000 --> 00:11:05.000]  再上一年
[00:11:05.000 --> 00:11:07.000]  不是中國
[00:11:07.000 --> 00:11:08.000]  是柬埔寨
[00:11:08.000 --> 00:11:10.000]  大家好多都記得
[00:11:10.000 --> 00:11:12.000]  我們在說湄公河的流域
[00:11:12.000 --> 00:11:14.000]  很多不同的國家
[00:11:14.000 --> 00:11:16.000]  這個國家其中一件事情
[00:11:16.000 --> 00:11:17.000]  特別是柬埔寨
[00:11:17.000 --> 00:11:20.000]  見到很多很多不同的需要
[00:11:20.000 --> 00:11:25.000]  特別其中有柬埔寨裏面的街童
[00:11:25.000 --> 00:11:27.000]  一位宣教士
[00:11:27.000 --> 00:11:31.000]  他從法國去到柬埔寨的地方
[00:11:31.000 --> 00:11:33.000]  他年紀很輕
[00:11:33.000 --> 00:11:36.000]  二十多歲去到這個地方
[00:11:36.000 --> 00:11:38.000]  去到的時候當他接觸一些街童
[00:11:38.000 --> 00:11:40.000]  他心裏有很多感動
[00:11:40.000 --> 00:11:42.000]  一個早上
[00:11:42.000 --> 00:11:45.000]  一位貧民區的父親打電話給他
[00:11:45.000 --> 00:11:48.000]  你快點幫我看看兒子
[00:11:48.000 --> 00:11:50.000]  他受了傷
[00:11:50.000 --> 00:11:55.000]  這個兒子家裏已經全身瘀腫
[00:11:55.000 --> 00:11:58.000]  兩隻眼血絲都浮出來了
[00:11:58.000 --> 00:12:01.000]  他有七個子女
[00:12:01.000 --> 00:12:03.000]  但是沒有能力照顧他們
[00:12:03.000 --> 00:12:06.000]  只能夠叫他們出去街上
[00:12:06.000 --> 00:12:09.000]  去行乞或者是做拾荒的工作
[00:12:09.000 --> 00:12:11.000]  大家知道什麼是拾荒
[00:12:11.000 --> 00:12:16.000]  去到一些垃圾站去拾垃圾
[00:12:16.000 --> 00:12:18.000]  有些可以變賣
[00:12:18.000 --> 00:12:22.000]  早上這個孩子大概十一、二歲
[00:12:22.000 --> 00:12:23.000]  帶著弟弟
[00:12:23.000 --> 00:12:25.000]  推著他們僅有的木頭車
[00:12:25.000 --> 00:12:28.000]  去到垃圾堆裏面到處找
[00:12:28.000 --> 00:12:33.000]  在街邊去拾垃圾
[00:12:33.000 --> 00:12:36.000]  但是不知哪裏來一輛車撞到他
[00:12:36.000 --> 00:12:40.000]  他整個人拋起就跌在地上昏迷
[00:12:40.000 --> 00:12:44.000]  這個弟弟幾經辛苦將哥哥推回家
[00:12:44.000 --> 00:12:47.000]  因此整個人昏迷在家裏
[00:12:47.000 --> 00:12:51.000]  當這位法國弟兄去到的時候
[00:12:51.000 --> 00:12:53.000]  見到這樣的情況很難過
[00:12:53.000 --> 00:12:56.000]  就馬上幫助將孩子帶去醫院
[00:12:56.000 --> 00:13:00.000]  這個孩子後來是一步步康復
[00:13:00.000 --> 00:13:04.000]  這位宣教士他心裏面很心痛
[00:13:04.000 --> 00:13:10.000]  後來他們開展了一個叫做街童的服務中心
[00:13:10.000 --> 00:13:15.000]  後來這位宣教士就跟他的爸爸說
[00:13:15.000 --> 00:13:19.000]  你們的兒子應該是讀書的時候
[00:13:19.000 --> 00:13:21.000]  你讓他去讀書吧
[00:13:21.000 --> 00:13:23.000]  爸爸就說我哪裏有錢
[00:13:23.000 --> 00:13:26.000]  而且他去讀書誰幫我賺錢
[00:13:26.000 --> 00:13:30.000]  後來這位宣教士就想辦法籌一些金錢
[00:13:30.000 --> 00:13:35.000]  每個月給爸爸三十元美金
[00:13:35.000 --> 00:13:38.000]  一個月三十元一日是多少錢呢?
[00:13:38.000 --> 00:13:39.000]  一美金
[00:13:39.000 --> 00:13:42.000]  這個就等於這位小孩子出去街上
[00:13:42.000 --> 00:13:45.000]  一天所能夠賺到的錢
[00:13:45.000 --> 00:13:46.000]  所以爸爸就說好
[00:13:46.000 --> 00:13:49.000]  我有三十元你帶他讀書
[00:13:49.000 --> 00:13:52.000]  然後這位孩子就去一間嬌國學校讀書
[00:13:52.000 --> 00:13:55.000]  亦都感謝上帝他在當中認識主
[00:13:55.000 --> 00:13:59.000]  有一次跟宣教士說我有一個祈禱
[00:13:59.000 --> 00:14:02.000]  宣教士問什麼祈禱?
[00:14:02.000 --> 00:14:05.000]  我希望我一家能夠團聚
[00:14:05.000 --> 00:14:09.000]  這位媽媽因為逃避爸爸的虐打
[00:14:09.000 --> 00:14:11.000]  去了泰國
[00:14:11.000 --> 00:14:13.000]  但是上帝聽過孩子的祈禱
[00:14:13.000 --> 00:14:16.000]  後來就見到媽媽回來
[00:14:16.000 --> 00:14:19.000]  然後後來到今天
[00:14:19.000 --> 00:14:21.000]  父母都信了耶穌
[00:14:21.000 --> 00:14:25.000]  都一起領受神自己的救恩
[00:14:25.000 --> 00:14:27.000]  這位宣教士我記得當他看他見證的時候
[00:14:27.000 --> 00:14:29.000]  他說一件事情
[00:14:29.000 --> 00:14:32.000]  他說我心裏面很憤激
[00:14:32.000 --> 00:14:34.000]  我很焦急
[00:14:34.000 --> 00:14:38.000]  是因為見到千千萬萬的街童
[00:14:38.000 --> 00:14:42.000]  在街上小群小群的周圍走動
[00:14:42.000 --> 00:14:46.000]  很多中日在垃圾堆裏面走動
[00:14:46.000 --> 00:14:48.000]  他們應該是讀書的時候
[00:14:48.000 --> 00:14:50.000]  但是沒有機會讀書
[00:14:50.000 --> 00:14:55.000]  他們在街上受到很多人的欺壓
[00:14:55.000 --> 00:15:00.000]  甚至見到很多小的女孩被人強暴
[00:15:00.000 --> 00:15:05.000]  他說我見到在一些柬埔寨的村落
[00:15:05.000 --> 00:15:08.000]  變成一些叫做初記村
[00:15:08.000 --> 00:15:10.000]  每一間屋企裏面
[00:15:10.000 --> 00:15:14.000]  他們的孩子都成為了初記
[00:15:14.000 --> 00:15:18.000]  你去到裏面可以見到這些情況
[00:15:18.000 --> 00:15:21.000]  這位宣教士講述他的情況
[00:15:21.000 --> 00:15:25.000]  後來一路來做街童的服侍
[00:15:25.000 --> 00:15:29.000]  各位靈姐妹其實我們留意周圍看的時候
[00:15:29.000 --> 00:15:31.000]  都會察覺我們自己香港
[00:15:31.000 --> 00:15:32.000]  無錯有我們的需要
[00:15:32.000 --> 00:15:33.000]  有我們的困難
[00:15:33.000 --> 00:15:35.000]  有我們的不足
[00:15:35.000 --> 00:15:38.000]  但是每當一比較起來的時候
[00:15:38.000 --> 00:15:40.000]  我們是豐富
[00:15:40.000 --> 00:15:42.000]  我們是蒙福的
[00:15:42.000 --> 00:15:45.000]  但是上帝讓我們都見到
[00:15:45.000 --> 00:15:48.000]  在周圍有很多不同的事情
[00:15:48.000 --> 00:15:54.000]  這些需要或者我們都在神的面前祈禱
[00:15:54.000 --> 00:15:56.000]  神給我們領受那份焦急
[00:15:56.000 --> 00:16:00.000]  而產生應該有的一些行動
[00:16:00.000 --> 00:16:01.000]  我們再看下去
[00:16:01.000 --> 00:16:03.000]  保羅不單止有一種感動
[00:16:03.000 --> 00:16:06.000]  他有很真實的行動
[00:16:06.000 --> 00:16:10.000]  我們再看第十七節
[00:16:10.000 --> 00:16:14.000]  保羅在會堂裏和猶太人和虔誠的人辯論
[00:16:14.000 --> 00:16:18.000]  並且天天在市中心和所遇見的人辯論
[00:16:18.000 --> 00:16:20.000]  而且和一些哲學家
[00:16:20.000 --> 00:16:23.000]  在一個叫做阿略巴古的地方
[00:16:23.000 --> 00:16:26.000]  來辯論福音的真理
[00:16:26.000 --> 00:16:28.000]  或者今天如果保羅來到香港
[00:16:28.000 --> 00:16:30.000]  可能他先去到一些教會
[00:16:30.000 --> 00:16:35.000]  和一些尋求神的人講述福音的真理
[00:16:35.000 --> 00:16:39.000]  跟著他可能去到一些商場
[00:16:39.000 --> 00:16:41.000]  去到一些人比較多的地方
[00:16:41.000 --> 00:16:44.000]  去到咖啡室或者去到茶樓
[00:16:44.000 --> 00:16:47.000]  你都向人講述福音
[00:16:47.000 --> 00:16:50.000]  找一些機會接觸人
[00:16:50.000 --> 00:16:52.000]  早陣子我聽見一位姊妹說
[00:16:52.000 --> 00:16:55.000]  她說感謝神帶我回來教會
[00:16:55.000 --> 00:16:58.000]  我問她你怎樣回來北宣家
[00:16:58.000 --> 00:17:00.000]  她說是那位姊妹
[00:17:00.000 --> 00:17:02.000]  喝茶的時候認識了她
[00:17:02.000 --> 00:17:04.000]  她走過來搭位
[00:17:04.000 --> 00:17:08.000]  我都不知道現在不是很多酒樓可以搭枱
[00:17:08.000 --> 00:17:10.000]  她搭枱之後大家聊天
[00:17:10.000 --> 00:17:12.000]  後來幾次都遇到她
[00:17:12.000 --> 00:17:14.000]  一路聊天大家熟了
[00:17:14.000 --> 00:17:17.000]  這位姊妹就帶她回來教會
[00:17:17.000 --> 00:17:19.000]  然後後來她認識了主
[00:17:19.000 --> 00:17:22.000]  保羅天天在這些地方
[00:17:22.000 --> 00:17:24.000]  嘗試和人講述福音
[00:17:24.000 --> 00:17:26.000]  因為他心裏面很迫切
[00:17:26.000 --> 00:17:30.000]  見到人在這些偶像的迷惑裏面
[00:17:30.000 --> 00:17:32.000]  或者有些時候我們會覺得
[00:17:32.000 --> 00:17:36.000]  我們未必有那麼多時間
[00:17:36.000 --> 00:17:39.000]  保羅他有很多時間
[00:17:39.000 --> 00:17:42.000]  因此他可以天天這樣做
[00:17:42.000 --> 00:17:44.000]  我們未必可以
[00:17:44.000 --> 00:17:47.000]  我想的確我們有時間上的限制
[00:17:47.000 --> 00:17:50.000]  但我想最關鍵都未必是時間
[00:17:50.000 --> 00:17:53.000]  可能你都會明白都會體會
[00:17:53.000 --> 00:17:55.000]  就算有些時候有時間
[00:17:55.000 --> 00:17:57.000]  你都未必做到你想做的事
[00:17:57.000 --> 00:18:00.000]  保羅有一種很特別的動機
[00:18:00.000 --> 00:18:03.000]  就是他內心裏面有一種關切別人的心
[00:18:03.000 --> 00:18:05.000]  多過是自己的事
[00:18:05.000 --> 00:18:07.000]  他顧念別人的事情
[00:18:07.000 --> 00:18:10.000]  不單單顧念自己的事情
[00:18:10.000 --> 00:18:11.000]  剛才講到
[00:18:11.000 --> 00:18:15.000]  大概他可以去到雅典的地方
[00:18:15.000 --> 00:18:17.000]  都不要搞那麼多
[00:18:17.000 --> 00:18:20.000]  先避一避風頭
[00:18:20.000 --> 00:18:22.000]  因為現在很多人來追趕我
[00:18:22.000 --> 00:18:23.000]  追逼我
[00:18:23.000 --> 00:18:26.000]  又或者他會覺得都不好自立
[00:18:26.000 --> 00:18:30.000]  因為上帝給我一個特別的意象
[00:18:30.000 --> 00:18:33.000]  大家記得我們在講甚麼意象
[00:18:33.000 --> 00:18:35.000]  馬其頓意象
[00:18:35.000 --> 00:18:38.000]  上帝要他去馬其頓省來工作
[00:18:38.000 --> 00:18:40.000]  現在來到雅典
[00:18:40.000 --> 00:18:42.000]  是屬於阿該亞省
[00:18:42.000 --> 00:18:44.000]  是南部的地方
[00:18:44.000 --> 00:18:46.000]  大概現在等一等弟兄來到
[00:18:46.000 --> 00:18:49.000]  我先找個地方躲藏一下
[00:18:49.000 --> 00:18:50.000]  計劃一下將來
[00:18:50.000 --> 00:18:53.000]  部署一下不用再被人追逼
[00:18:53.000 --> 00:18:54.000]  大概他可以這樣來到去
[00:18:54.000 --> 00:18:56.000]  一路來到去準備
[00:18:56.000 --> 00:18:58.000]  但他的內心是關心到
[00:18:58.000 --> 00:19:01.000]  他所見到一些生命的需要
[00:19:01.000 --> 00:19:06.000]  他好像忘記了自己
[00:19:06.000 --> 00:19:09.000]  我最近看回特朗普的自傳
[00:19:09.000 --> 00:19:11.000]  大家不知道有沒有人看過
[00:19:11.000 --> 00:19:14.000]  特朗普所寫關於自己一生的事
[00:19:14.000 --> 00:19:16.000]  叫甚麼名字
[00:19:16.000 --> 00:19:18.000]  《都市因典》
[00:19:18.000 --> 00:19:20.000]  有沒有人看過
[00:19:20.000 --> 00:19:21.000]  有
[00:19:21.000 --> 00:19:23.000]  好像很多人都不知道我說甚麼
[00:19:23.000 --> 00:19:24.000]  如果你沒有看過
[00:19:24.000 --> 00:19:26.000]  你快點找來看
[00:19:26.000 --> 00:19:28.000]  其中有一個片段
[00:19:28.000 --> 00:19:30.000]  講到一位牧者高雲漢牧師
[00:19:30.000 --> 00:19:32.000]  有些人會認識他
[00:19:32.000 --> 00:19:34.000]  他說很多次聽牧師講到
[00:19:34.000 --> 00:19:36.000]  心中很感動
[00:19:36.000 --> 00:19:37.000]  很深刻
[00:19:37.000 --> 00:19:39.000]  他說過一個故事
[00:19:39.000 --> 00:19:40.000]  這個故事講到
[00:19:40.000 --> 00:19:43.000]  在中國西北的地方
[00:19:43.000 --> 00:19:44.000]  在這個地方裏面
