
[00:00:00.000 --> 00:00:04.200]  最近的新聞報告也提到
[00:04:55.400 --> 00:04:59.000]  我們會進入講解在《羅馬書》的日子裏面
[00:04:59.000 --> 00:05:01.600]  保羅思想得很透徹
[00:05:01.600 --> 00:05:06.400]  他說究竟哪些是真正的以色列人呢?
[00:05:06.400 --> 00:05:09.000]  真正的以色列人究竟是指什麼人呢?
[00:05:09.000 --> 00:05:11.200]  是指阿伯拉罕的後裔呢?
[00:05:11.200 --> 00:05:16.000]  是指肉身上有受割離的猶太人呢?
[00:05:16.000 --> 00:05:17.400]  保羅的答案是
[00:05:17.400 --> 00:05:18.400]  並不是
[00:05:18.400 --> 00:05:21.400]  真正的以色列人是阿伯拉罕的後裔
[00:05:21.400 --> 00:05:23.000]  是憑信
[00:05:23.000 --> 00:05:25.400]  因爲阿伯拉罕因着信而得救
[00:05:25.400 --> 00:05:27.200]  因信而清義
[00:05:27.200 --> 00:05:28.600]  所以今天在新約裏面
[00:05:28.600 --> 00:05:30.400]  因信而清義的人
[00:05:30.400 --> 00:05:32.000]  都是阿伯拉罕的後裔
[00:05:32.000 --> 00:05:33.200]  跟你在旁邊說一聲
[00:05:33.200 --> 00:05:36.200]  你也是阿伯拉罕的後裔
[00:05:36.200 --> 00:05:39.000]  這是說在屬靈的角度
[00:05:39.000 --> 00:05:41.600]  第二 哪些是真正的以色列人呢?
[00:05:41.600 --> 00:05:42.600]  是行割離的呢?
[00:05:42.600 --> 00:05:44.000]  還是不行割離的呢?
[00:05:44.000 --> 00:05:44.800]  保羅就說
[00:05:44.800 --> 00:05:46.600]  割離並不重要
[00:05:46.600 --> 00:05:48.400]  是肉身的割離
[00:05:48.400 --> 00:05:51.400]  並不比心靈的割離重要
[00:05:51.400 --> 00:05:54.400]  所以在新約裏面的真正的以色列人
[00:05:54.400 --> 00:05:56.600]  不是指猶太人
[00:05:56.600 --> 00:05:58.600]  以色列國的猶太人
[00:05:58.600 --> 00:06:00.800]  近代這些主張
[00:06:00.800 --> 00:06:02.400]  無論是Back to Jerusalem
[00:06:02.400 --> 00:06:05.400]  或者是祝福以色列的這種說法
[00:06:05.400 --> 00:06:07.400]  是罔顧了
[00:06:07.400 --> 00:06:11.400]  現實和削弱了新約的舊恩
[00:06:11.400 --> 00:06:14.400]  這種神學是非常之高危的
[00:06:14.400 --> 00:06:15.800]  例如很簡單
[00:06:15.800 --> 00:06:18.400]  今天在以色列的真正
[00:06:18.400 --> 00:06:20.600]  我們現在剩下來的支派
[00:06:20.600 --> 00:06:22.600]  是隻有猶太支派
[00:06:22.600 --> 00:06:26.800]  或者他們稱爲叫Levi's黎昧支派
[00:06:26.800 --> 00:06:28.600]  近這段期間
[00:06:28.600 --> 00:06:31.400]  有新的支派迴歸以色列
[00:06:31.400 --> 00:06:33.800]  叫馬拿西半支派
[00:06:33.800 --> 00:06:37.400]  其餘的十個支派維釋的十支派
[00:06:37.400 --> 00:06:40.400]  完全找不着任何的痕跡
[00:06:40.400 --> 00:06:41.800]  這是第一個問題
[00:06:41.800 --> 00:06:43.200]  第二個問題就是
[00:06:43.200 --> 00:06:47.000]  究竟在新約裏面我們所提倡的
[00:06:47.000 --> 00:06:49.000]  我們用愛以色列
[00:06:49.000 --> 00:06:51.200]  祝福以色列的定義
[00:06:51.200 --> 00:06:53.000]  是否在說現在的
[00:06:53.000 --> 00:06:55.600]  居住在以色列的七百萬猶太人
[00:06:55.600 --> 00:06:57.400]  還是說遍佈全球的
[00:06:57.400 --> 00:06:59.400]  所有恩訊清義
[00:06:59.400 --> 00:07:02.200]  在屬靈上面真正的以色列人呢
[00:07:02.200 --> 00:07:05.800]  我們當然會傾向後者居多
[00:07:05.800 --> 00:07:07.000]  如果這樣的時候
[00:07:07.000 --> 00:07:09.200]  究竟這種back to tradition
[00:07:09.200 --> 00:07:11.000]  或者祝福以色列的運動
[00:07:11.000 --> 00:07:13.800]  還有沒有真正的意義呢
[00:07:13.800 --> 00:07:15.200]  是並沒有的
[00:07:15.200 --> 00:07:21.600]  因爲意義反而將信徒帶回去舊約時代
[00:07:21.600 --> 00:07:25.200]  以舊約去理解以色列的定義的時候
[00:07:25.200 --> 00:07:28.000]  是非常危險的事情
[00:07:28.000 --> 00:07:30.400]  究竟以色列人的未來是怎樣呢
[00:07:30.400 --> 00:07:34.200]  當我們講解《羅馬書》的時候會繼續有所交代
[00:07:34.200 --> 00:07:36.000]  但起碼我們這裏看到的
[00:07:36.000 --> 00:07:38.400]  在兩派人士的理解的時候
[00:07:38.400 --> 00:07:40.600]  確實我們今天經歷的
[00:07:40.600 --> 00:07:42.200]  是這位代罪的羔羊
[00:07:42.200 --> 00:07:44.600]  在一次獻上永遠有效
[00:07:44.600 --> 00:07:47.600]  而他的獻祭是帶來了我們真正的
[00:07:47.600 --> 00:07:49.600]  和上帝的和好
[00:07:49.600 --> 00:07:51.600]  這種和好不是短暫的
[00:07:51.600 --> 00:07:52.800]  不是今生的
[00:07:52.800 --> 00:07:55.000]  是有永恆的果效
[00:07:55.000 --> 00:08:00.800]  因着這個緣故我們能夠進入到真正的吉祥的局面
[00:08:00.800 --> 00:08:02.600]  我們不是很習慣這種形容
[00:08:02.600 --> 00:08:06.800]  但是如果要將聖經本色化
[00:08:06.800 --> 00:08:09.600]  讓我們中國人更加容易明白
[00:08:09.600 --> 00:08:12.200]  真正的平安的意義的話
[00:08:12.200 --> 00:08:16.400]  吉祥就是最好的理解和詮釋了
[00:08:16.400 --> 00:08:21.000]  以羊做獻祭是始於創世紀的啞巴
[00:08:21.000 --> 00:08:22.400]  當然有人就說
[00:08:22.400 --> 00:08:24.800]  會不會是當夏娃犯罪之後
[00:08:24.800 --> 00:08:27.600]  上帝用動物的皮幫我們做了衣服
[00:08:27.600 --> 00:08:30.200]  去遮蔽他們的赤身露體
[00:08:30.200 --> 00:08:33.000]  那個動物的皮就是羊呢
[00:08:33.000 --> 00:08:34.200]  極可能是
[00:08:34.200 --> 00:08:38.400]  但是起碼我們不敢100%肯定是
[00:08:38.400 --> 00:08:40.400]  既然我們不敢100%肯定是
[00:08:40.400 --> 00:08:42.600]  他極可能是的話
[00:08:42.600 --> 00:08:44.800]  我們較爲安全的就是說
[00:08:44.800 --> 00:08:48.000]  第一次真正以羊獻祭的
[00:08:48.000 --> 00:08:51.800]  真正用文字記錄下來的是啞巴
[00:08:51.800 --> 00:08:56.000]  啞巴將牧養的羊羣當中
[00:08:56.000 --> 00:08:59.800]  投生的獻情給這位耶和華
[00:08:59.800 --> 00:09:02.000]  第二次提及到羊的獻祭
[00:09:02.000 --> 00:09:04.800]  也是在律法裏面所規定的
[00:09:04.800 --> 00:09:08.000]  在逾越節的日子裏面
[00:09:08.000 --> 00:09:13.000]  逾越節的風俗習慣
[00:09:13.000 --> 00:09:15.400]  和我們中國人的年
[00:09:15.400 --> 00:09:19.000]  有非常多的相似的要點
[00:09:19.000 --> 00:09:24.800]  例如包括在埃及第十災要殺長子的時候
[00:09:24.800 --> 00:09:28.200]  要執行任務的天使
[00:09:28.200 --> 00:09:30.600]  不會理會房屋裏面的人
[00:09:30.600 --> 00:09:33.000]  是猶太人還是埃及人
[00:09:33.000 --> 00:09:34.400]  不理會他的身份
[00:09:34.400 --> 00:09:36.000]  不理會他的地位
[00:09:36.000 --> 00:09:37.600]  不理會他的財富
[00:09:37.600 --> 00:09:39.800]  牽涉到的一件事就是
[00:09:39.800 --> 00:09:43.200]  他門口有沒有用羊血塗抹
[00:09:43.200 --> 00:09:44.400]  如果有的話
[00:09:44.400 --> 00:09:47.200]  天使就會逾越了這間屋
[00:09:47.200 --> 00:09:49.400]  英文叫做"pass over"
[00:09:49.400 --> 00:09:53.200]  也就是逾越節的意思
[00:09:53.200 --> 00:09:56.600]  唯有用血做印記的房屋
[00:09:56.600 --> 00:10:02.400]  可以逃過被天使殺長子的一劫
[00:10:02.400 --> 00:10:05.800]  我們華人的社會里面
[00:10:05.800 --> 00:10:09.200]  確實我們過新年
[00:10:09.200 --> 00:10:12.200]  新年這個年是一隻獸
[00:10:12.200 --> 00:10:14.400]  這個獸究竟是怎樣形象呢
[00:10:14.400 --> 00:10:16.200]  我們毫不知情
[00:10:16.200 --> 00:10:19.200]  麒麟這種動物究竟是否存在
[00:10:19.200 --> 00:10:20.600]  到今天我們也不太清楚
[00:10:20.600 --> 00:10:22.800]  不過我們確實在北方
[00:10:22.800 --> 00:10:26.200]  有沒有麒麟的一種情況出現
[00:10:26.200 --> 00:10:28.400]  可能已經是絕種的動物
[00:10:28.400 --> 00:10:29.600]  但是連呢
[00:10:29.600 --> 00:10:33.200]  我們連圖畫都找不到
[00:10:33.200 --> 00:10:35.200]  連是一個傳說當中
[00:10:35.200 --> 00:10:37.400]  在農曆年的時候
[00:10:37.400 --> 00:10:39.000]  年初一之前
[00:10:39.000 --> 00:10:41.400]  他能夠去到不同的家裏面
[00:10:41.400 --> 00:10:44.400]  去捉小孩子
[00:10:44.400 --> 00:10:45.600]  正因爲這樣的緣故
[00:10:45.600 --> 00:10:47.200]  我們要喫團年飯
[00:10:47.200 --> 00:10:48.600]  一家齊齊整整
[00:10:48.600 --> 00:10:51.000]  也好像逾節晚餐一樣
[00:10:51.000 --> 00:10:54.200]  新一代的年輕人就不再理會
[00:10:54.200 --> 00:10:57.200]  其實齊齊整整喫團年飯是非常重要的
[00:10:57.200 --> 00:11:01.400]  因爲少了一個代表被連喫了
[00:11:01.400 --> 00:11:04.600]  我們知道能夠齊整一起喫團年飯
[00:11:04.600 --> 00:11:05.600]  團團年年
[00:11:05.600 --> 00:11:08.200]  然後我們中國人教育有文化
[00:11:08.200 --> 00:11:09.800]  就不會在門口塗血
[00:11:09.800 --> 00:11:12.200]  我們就會慢慢演進成爲了
[00:11:12.200 --> 00:11:14.200]  連紅紙 寫對聯
[00:11:14.200 --> 00:11:16.200]  我們更加用燒炮杖
[00:11:16.200 --> 00:11:19.000]  去慶祝 嚇走連
[00:11:19.000 --> 00:11:22.400]  以至我們能夠和平地度過這個年
[00:11:22.400 --> 00:11:24.200]  所以年年難過
[00:11:24.200 --> 00:11:25.800]  年年過了
[00:11:25.800 --> 00:11:28.000]  這個年似乎就好像
[00:11:28.000 --> 00:11:30.400]  在舊約聖經裏面所講的
[00:11:30.400 --> 00:11:33.000]  擊殺長子的天使一樣
[00:11:33.000 --> 00:11:34.200]  我們看不到
[00:11:34.200 --> 00:11:36.200]  但確實是存在
[00:11:36.200 --> 00:11:38.800]  但我們特別留意《利未記》十六章十節
[00:11:38.800 --> 00:11:42.200]  在阿撒舍勒的公羊
[00:11:42.200 --> 00:11:46.200]  每一年裏面有一個很特別的放生儀式
[00:11:46.200 --> 00:11:48.400]  我們見到舊約裏面的憲制
[00:11:48.400 --> 00:11:51.400]  包括有牛羊 有斑鳩 有乳鴿
[00:11:51.400 --> 00:11:52.800]  但是我們見到的
[00:11:52.800 --> 00:11:53.400]  有鴿子
[00:11:53.400 --> 00:11:55.000]  但我們見到的最重要的
[00:11:55.000 --> 00:11:58.000]  在這裏特別提到公羊的放生
[00:11:58.000 --> 00:12:02.400]  是代表了附上屬鴿的含義
[00:12:02.400 --> 00:12:07.400]  所以舊約的羊的憲制和屬鴿的意義
[00:12:07.400 --> 00:12:12.000]  遠比其他的牲畜更加濃厚
[00:12:12.000 --> 00:12:14.000]  我們見到由聖經裏面創世記
[00:12:14.000 --> 00:12:16.800]  告訴我們羊羔的憲制是神所喜悅
[00:12:16.800 --> 00:12:19.800]  到《以塞俠書》進一步講解
[00:12:19.800 --> 00:12:22.600]  這個羔羊的憲製爲了我們聚的緣故
[00:12:22.600 --> 00:12:25.000]  在《以塞俠書》五十三章四到五節裏說
[00:12:25.000 --> 00:12:26.800]  成年擔當我們的憂患
[00:12:26.800 --> 00:12:29.000]  揹負我們的痛苦
[00:12:29.000 --> 00:12:31.000]  我們卻以爲他受責罰
[00:12:31.000 --> 00:12:33.000]  被神擊打 苦待了
[00:12:33.000 --> 00:12:35.200]  哪知他爲我們犯的罪過
[00:12:35.200 --> 00:12:36.800]  我們罪孽壓傷
[00:12:36.800 --> 00:12:37.800]  因他受了刑罰
[00:12:37.800 --> 00:12:38.800]  我們得平安
[00:12:38.800 --> 00:12:40.000]  因他受了鞭傷
[00:12:40.000 --> 00:12:42.000]  我們得了醫治
[00:12:42.000 --> 00:12:44.000]  今天在新年裏
[00:12:44.000 --> 00:12:47.400]  我們能夠有吉祥的日子
[00:12:47.400 --> 00:12:49.000]  是因爲這位耶穌基督
[00:12:49.000 --> 00:12:51.000]  爲了我們的罪
[00:12:51.000 --> 00:12:53.000]  獻上祂自己
[00:12:53.000 --> 00:12:55.000]  在藥方裏面一開初
[00:12:55.000 --> 00:12:57.400]  如何介紹這位耶穌基督呢?
[00:12:57.400 --> 00:12:58.000]  他說
[00:12:58.000 --> 00:13:03.000]  「看!神的羔羊除去世人罪孽」
[00:13:03.000 --> 00:13:07.600]  這位就是那位爲我們除去罪孽的羔羊
[00:13:07.600 --> 00:13:09.800]  當這個介紹一出現的時候
[00:13:09.800 --> 00:13:12.000]  所有的羣衆都會聯想到
[00:13:12.000 --> 00:13:15.000]  雨捷那個羔羊
[00:13:15.000 --> 00:13:18.000]  那個代屬的羔羊
[00:13:18.000 --> 00:13:21.000]  今天很想藉着這段時間裏
[00:13:21.000 --> 00:13:23.600]  很想呼籲我們當中的弟兄姊妹
[00:13:23.600 --> 00:13:26.000]  你回來教會一段時間
[00:13:26.000 --> 00:13:29.000]  或者在信仰裏面還在徘徊
[00:13:29.000 --> 00:13:31.200]  你還沒有一個很清晰的決定
[00:13:31.200 --> 00:13:32.800]  或者你已經決定了
[00:13:32.800 --> 00:13:35.800]  但是你還沒有很立志去受浸
[00:13:35.800 --> 00:13:38.600]  去加入這個信仰
[00:13:38.600 --> 00:13:39.800]  如果這樣的時候
[00:13:39.800 --> 00:13:42.200]  我想今天發出這個邀請
[00:13:42.200 --> 00:13:44.400]  你會不會在2015年
[00:13:44.400 --> 00:13:46.200]  羊年的時候
[00:13:46.200 --> 00:13:50.600]  能夠信服這個爲我們被殺的羔羊
[00:13:50.600 --> 00:13:53.200]  去相信祂 接受祂
[00:13:53.200 --> 00:13:55.800]  甚至是接受這個水利
[00:13:55.800 --> 00:13:58.000]  公開你的信仰呢?
[00:13:58.000 --> 00:14:00.000]  今年水利會比較特別
[00:14:00.000 --> 00:14:00.600]  弟兄姊妹
[00:14:00.600 --> 00:14:03.400]  你趕快地搶集
[00:14:03.400 --> 00:14:07.800]  因爲我們最後一次的水利就是這裏了
[00:14:07.800 --> 00:14:13.200]  下一屆的水利又要搶集到新的地方
[00:14:13.200 --> 00:14:15.000]  我不知道新的地方有沒有浸池
[00:14:15.000 --> 00:14:17.000]  可能沒有
[00:14:17.000 --> 00:14:20.000]  我們只有一個泳池
[00:14:20.000 --> 00:14:21.400]  我們知道
[00:14:21.400 --> 00:14:23.800]  我的意思不是說
[00:14:23.800 --> 00:14:26.200]  我們要搶集在這裏種最後一次的水利
[00:14:26.200 --> 00:14:28.200]  但是起碼在新的一年裏面
[00:14:28.200 --> 00:14:30.600]  你願不願意真的立志跟上帝說
[00:14:30.600 --> 00:14:34.000]  我既然願意相信你的話
[00:14:34.000 --> 00:14:36.800]  我更加願意公開我和你的關係
[00:14:36.800 --> 00:14:39.400]  在這裏我更加和已經信了主的人
[00:14:39.400 --> 00:14:42.000]  弟兄姊妹發出一個呼籲
[00:14:42.000 --> 00:14:46.200]  今天我們要爲這位爲我們代罪的羔羊
[00:14:46.200 --> 00:14:50.200]  時刻應該獻上感恩
[00:14:50.200 --> 00:14:51.800]  有幾件事我想提
[00:14:51.800 --> 00:14:53.000]  第一
[00:14:53.000 --> 00:14:54.800]  我們今天感恩
[00:14:54.800 --> 00:14:59.000]  不是因爲我們富或貧
[00:14:59.000 --> 00:15:02.400]  不是因爲我們健康或者疾病
[00:15:02.400 --> 00:15:08.600]  不是我們家肥屋蘊或者我們遇上困難
[00:15:08.600 --> 00:15:13.200]  這一切都不是我們感恩的原因
[00:15:13.200 --> 00:15:15.800]  我們首先要感恩的是
[00:15:15.800 --> 00:15:17.800]  無論今天我們什麼處境
[00:15:17.800 --> 00:15:22.200]  我們要爲那位曾經爲我們被殺的羔羊
[00:15:22.200 --> 00:15:24.800]  獻上感恩
[00:15:24.800 --> 00:15:29.400]  所以我們首先不要看我們現在的處境
[00:15:29.400 --> 00:15:32.800]  我們今天是順境還是逆境
[00:15:32.800 --> 00:15:35.000]  開心還是不開心
[00:15:35.000 --> 00:15:38.200]  健康還是患病
[00:15:38.200 --> 00:15:40.000]  因爲無論這一切
[00:15:40.000 --> 00:15:42.600]  我們首先要感恩因爲
[00:15:42.600 --> 00:15:47.800]  耶穌基督爲我們死負上代價
[00:15:47.800 --> 00:15:52.400]  以至今天我能夠稱這位上帝爲我的父
[00:15:52.400 --> 00:15:55.600]  我得享救恩的喜樂
[00:15:55.600 --> 00:15:57.800]  第二我們必須要感恩
[00:15:57.800 --> 00:15:59.800]  才能來到上帝面前感恩
[00:15:59.800 --> 00:16:03.200]  就是今天我的處境
[00:16:03.200 --> 00:16:05.000]  姐妹我真的不太明白
[00:16:05.000 --> 00:16:08.200]  因爲現在有時候我在網站上看到
[00:16:08.200 --> 00:16:10.600]  一些姐妹不是我們教會的
[00:16:10.600 --> 00:16:12.800]  每一晚都在滲
[00:16:12.800 --> 00:16:16.000]  就是找不到對象
[00:16:16.000 --> 00:16:18.800]  我不知道找不到對象那種痛苦有多痛苦
[00:16:18.800 --> 00:16:20.600]  因爲特別是姐妹
[00:16:20.600 --> 00:16:22.600]  因爲我是弟兄我不太明白
[00:16:22.600 --> 00:16:24.800]  第二我已經結婚我更加不明白
[00:16:24.800 --> 00:16:31.200]  我只知道結婚的痛苦
[00:16:31.200 --> 00:16:33.400]  我們其實很老實說
[00:16:33.400 --> 00:16:37.000]  未婚和結婚都有苦與樂
[00:16:37.000 --> 00:16:38.200]  一定有的
[00:16:38.200 --> 00:16:40.600]  你不要以爲結婚之後就美滿幸福
[00:16:40.600 --> 00:16:42.800]  那些是童話故事
[00:16:42.800 --> 00:16:44.400]  現實就是要做家務
[00:16:44.400 --> 00:16:45.800]  現實就是要買菜
[00:16:45.800 --> 00:16:47.200]  現實就是要煮飯
[00:16:47.200 --> 00:16:48.400]  現實就是要照顧孩子
[00:16:48.400 --> 00:16:51.000]  現實就是很多現實
[00:16:51.000 --> 00:16:58.600]  我們知道在今天究竟我們爲了什麼感恩
[00:16:58.600 --> 00:17:01.600]  我們還沒有找到對象的時候
[00:17:01.600 --> 00:17:06.600]  我們爲了我們能夠享受單身而感恩
[00:17:06.600 --> 00:17:08.800]  我沒有說你不渴慕結婚
[00:17:08.800 --> 00:17:09.800]  你渴慕
[00:17:09.800 --> 00:17:10.800]  你需要渴慕
[00:17:10.800 --> 00:17:14.800]  但是你都爲了你單身而感恩
[00:17:14.800 --> 00:17:16.600]  你今天還是單身
[00:17:16.600 --> 00:17:18.200]  仍是感恩
[00:17:18.200 --> 00:17:23.400]  迎鬥禮時真是開心
[00:17:23.400 --> 00:17:27.400]  但是已婚的人爲了已婚而感恩
[00:17:27.400 --> 00:17:30.800]  因爲這一切都是神的恩典
[00:17:30.800 --> 00:17:33.400]  當我們能夠存着感恩的心
[00:17:33.400 --> 00:17:36.000]  因爲我們次次實實思考
[00:17:36.000 --> 00:17:39.200]  我們不斷每天思考耶穌基督的代屬
[00:17:39.200 --> 00:17:40.800]  何等的大
[00:17:40.800 --> 00:17:43.400]  何等的厚恩
[00:17:43.400 --> 00:17:45.000]  第三方面
[00:17:45.000 --> 00:17:46.800]  當我們上主之後我們要思考
[00:17:46.800 --> 00:17:49.400]  好像上星期師母所說
[00:17:49.400 --> 00:17:54.200]  究竟我們要選擇做綿羊還是山羊
[00:17:54.200 --> 00:17:57.200]  今天很多人清主下主下的時候
[00:17:57.200 --> 00:17:59.400]  究竟我們憑什麼
[00:17:59.400 --> 00:18:02.000]  去看到這些是山羊還是綿羊
[00:18:02.000 --> 00:18:05.600]  又憑什麼我們是山羊還是綿羊呢
[00:18:05.600 --> 00:18:07.800]  綿羊是願意信服的
[00:18:07.800 --> 00:18:09.400]  聽從的
[00:18:09.400 --> 00:18:15.600]  去活出那位爲我們待死的羔羊的樣式
[00:18:15.600 --> 00:18:18.000]  山羊是扮作跟從主
[00:18:18.000 --> 00:18:21.800]  但實際是搏弈的
[00:18:21.800 --> 00:18:24.400]  聽得明白我說嗎
[00:18:24.400 --> 00:18:26.800]  我試舉一個例子
[00:18:26.800 --> 00:18:31.200]  耶穌基督是成爲了顛覆的教導
[00:18:31.200 --> 00:18:33.800]  我不是第一個用顛覆這個字
[00:18:33.800 --> 00:18:37.000]  是我們大部分神學家
[00:18:37.000 --> 00:18:40.600]  都用顛覆兩個字去形容耶穌基督的教導
[00:18:40.600 --> 00:18:44.200]  當時耶穌的教導是顛覆了整個猶太教
[00:18:44.200 --> 00:18:47.000]  顛覆了整個猶太社羣
[00:18:47.000 --> 00:18:52.800]  耶穌的救贖是帶來了人類最顛覆性的果效
[00:18:52.800 --> 00:18:54.600]  如果是這樣的話
