
[00:00:00.000 --> 00:00:02.000]  各位靚姐妹早晨
[00:07:52.000 --> 00:07:56.000]  十字架這個耶穌受苦受死的記號
[00:07:56.000 --> 00:08:00.000]  其實就象徵著神的那個私姻座
[00:08:00.000 --> 00:08:03.000]  神就在這個受苦的記號裡面臨在
[00:08:03.000 --> 00:08:06.000]  神的這種臨在的方式
[00:08:06.000 --> 00:08:11.000]  其實就不是很符合人類對神明的構想
[00:08:11.000 --> 00:08:13.000]  我們想到神明的時候
[00:08:13.000 --> 00:08:15.000]  我們當然想到祂有什麼用
[00:08:15.000 --> 00:08:18.000]  譬如當我們認為某些人是敵人的時候
[00:08:18.000 --> 00:08:22.000]  我們敵我對視
[00:08:22.000 --> 00:08:25.000]  我們一定會肯定自己是正義的
[00:08:25.000 --> 00:08:28.000]  敵人是不義的
[00:08:28.000 --> 00:08:32.000]  而我們希望神明的臨在就是消滅對方
[00:08:32.000 --> 00:08:35.000]  神明變成了我們人類
[00:08:35.000 --> 00:08:40.000]  以步易步去解決問題的那種途徑或者方式
[00:08:40.000 --> 00:08:45.000]  神在耶穌受死的地方臨在
[00:08:45.000 --> 00:08:51.000]  就是很明顯神拒絕我們想的那種神明的方式
[00:08:51.000 --> 00:08:59.000]  神以十字架或者受死的地方作為一個私姻座
[00:08:59.000 --> 00:09:02.000]  作為祂的臨在
[00:09:02.000 --> 00:09:05.000]  就要說明祂要以愛還恨
[00:09:05.000 --> 00:09:09.000]  唯有這樣才能夠打破暴力的循環
[00:09:09.000 --> 00:09:12.000]  天國才能夠圓滿實現
[00:09:12.000 --> 00:09:14.000]  而這個偉大的工程
[00:09:14.000 --> 00:09:18.000]  天人合一 神人復和的工程
[00:09:18.000 --> 00:09:21.000]  才會有可能得到圓滿
[00:09:21.000 --> 00:09:24.000]  這是一個新的私姻座
[00:09:24.000 --> 00:09:28.000]  接著我們看第二小段的經文
[00:09:28.000 --> 00:09:31.000]  第十四節 第十五節
[00:09:31.000 --> 00:09:33.000]  樹料者說就轉過身來
[00:09:33.000 --> 00:09:35.000]  看見耶穌站在那裡
[00:09:35.000 --> 00:09:38.000]  他不知道那個就是耶穌了
[00:09:38.000 --> 00:09:40.000]  耶穌問他說
[00:09:40.000 --> 00:09:43.000]  「婦人 為什麼哭 你找誰呢」
[00:09:43.000 --> 00:09:45.000]  瑪利亞以為是看圓的
[00:09:45.000 --> 00:09:46.000]  就對祂說
[00:09:46.000 --> 00:09:50.000]  「先生 如果你把祂移了去 就告訴我
[00:09:50.000 --> 00:09:54.000]  你把祂放在哪裡 我便去取祂」
[00:09:54.000 --> 00:09:59.000]  這個故事開始點明就是那個場景
[00:09:59.000 --> 00:10:02.000]  就是一個圓紙
[00:10:02.000 --> 00:10:05.000]  瑪利亞以為耶穌是看圓的
[00:10:05.000 --> 00:10:07.000]  看著一個圓紙的
[00:10:07.000 --> 00:10:12.000]  復活的主在那個圓紙裡面
[00:10:12.000 --> 00:10:15.000]  與人對話
[00:10:15.000 --> 00:10:18.000]  這些經文其實猶太人一看
[00:10:18.000 --> 00:10:21.000]  他立刻就會聯想到
[00:10:21.000 --> 00:10:24.000]  這個正正就是創世紀裡面
[00:10:24.000 --> 00:10:28.000]  神在伊甸園裡面行走
[00:10:28.000 --> 00:10:31.000]  與人對話的故事
[00:10:31.000 --> 00:10:34.000]  他們一看就立刻聯想得到
[00:10:34.000 --> 00:10:37.000]  瑪利亞以為耶穌是看圓的
[00:10:37.000 --> 00:10:40.000]  我們讀到這裡
[00:10:40.000 --> 00:10:42.000]  多多少少都會認為
[00:10:42.000 --> 00:10:44.000]  瑪利亞真是糊塗了
[00:10:44.000 --> 00:10:46.000]  這樣也會搞錯
[00:10:46.000 --> 00:10:52.000]  其實讓我們讀者有這個想法
[00:10:52.000 --> 00:10:53.000]  就是他搞錯了
[00:10:53.000 --> 00:10:56.000]  這個其實是約翰福音
[00:10:56.000 --> 00:10:59.000]  的一種很獨特的書寫方法
[00:10:59.000 --> 00:11:04.000]  我們一般認為
[00:11:04.000 --> 00:11:07.000]  這個就是約翰福音的一種
[00:11:07.000 --> 00:11:09.000]  諷刺式的取笑式的
[00:11:09.000 --> 00:11:11.000]  一種書寫的手法
[00:11:11.000 --> 00:11:14.000]  就是表面上我們認為
[00:11:14.000 --> 00:11:17.000]  不可能是那樣東西的
[00:11:17.000 --> 00:11:22.000]  那些事實上偏偏就是那些
[00:11:22.000 --> 00:11:24.000]  那些人在諷刺耶穌
[00:11:24.000 --> 00:11:26.000]  猶太人的王啊
[00:11:26.000 --> 00:11:27.000]  他以為他不是
[00:11:27.000 --> 00:11:28.000]  其實耶穌偏偏就是
[00:11:28.000 --> 00:11:32.000]  他真是猶太人的王
[00:11:32.000 --> 00:11:35.000]  我們以為瑪利亞是誤會了
[00:11:35.000 --> 00:11:37.000]  耶穌怎會是一個圓丁呢
[00:11:37.000 --> 00:11:39.000]  但是偏偏
[00:11:39.000 --> 00:11:43.000]  耶穌真是一個圓丁
[00:11:43.000 --> 00:11:46.000]  不過因著耶穌的復活
[00:11:46.000 --> 00:11:52.000]  這個世界原來改變了
[00:11:52.000 --> 00:11:54.000]  在復活裡面
[00:11:54.000 --> 00:11:56.000]  是有一個新的世界
[00:11:56.000 --> 00:11:59.000]  出現在我們的眼前
[00:11:59.000 --> 00:12:01.000]  若果安放耶穌為體的地方
[00:12:01.000 --> 00:12:03.000]  成為了私恩座
[00:12:03.000 --> 00:12:04.000]  私恩座是什麼呢
[00:12:04.000 --> 00:12:06.000]  私恩座就是聖殿裡面
[00:12:06.000 --> 00:12:09.000]  最核心的物件
[00:12:09.000 --> 00:12:12.000]  如果這個就是私恩座
[00:12:12.000 --> 00:12:14.000]  那個墓園
[00:12:14.000 --> 00:12:16.000]  以至那個大地
[00:12:16.000 --> 00:12:18.000]  就會成為了聖殿
[00:12:18.000 --> 00:12:21.000]  我們的世界
[00:12:21.000 --> 00:12:23.000]  因著耶穌的復活
[00:12:23.000 --> 00:12:26.000]  成為了一個新的聖殿
[00:12:26.000 --> 00:12:30.000]  其實這個也是啟示錄的軟象
[00:12:30.000 --> 00:12:33.000]  在啟示錄的終極軟象裡面
[00:12:33.000 --> 00:12:35.000]  大地根本就是一個聖殿
[00:12:35.000 --> 00:12:38.000]  並且那個原子
[00:12:38.000 --> 00:12:39.000]  或者這個大地
[00:12:39.000 --> 00:12:40.000]  我們生活的地方
[00:12:40.000 --> 00:12:43.000]  就成為了一個新的伊甸園
[00:12:43.000 --> 00:12:46.000]  神在伊甸園裡面行走
[00:12:46.000 --> 00:12:48.000]  在太初
[00:12:48.000 --> 00:12:50.000]  在創世紀裡面
[00:12:50.000 --> 00:12:52.000]  神在伊甸園裡面行走
[00:12:52.000 --> 00:12:54.000]  祂吩咐亞當夏娃
[00:12:54.000 --> 00:12:58.000]  好好地看守這個伊甸園
[00:12:58.000 --> 00:13:00.000]  我們知道
[00:13:00.000 --> 00:13:02.000]  他們真的做得一般般
[00:13:02.000 --> 00:13:05.000]  如今復活的耶穌
[00:13:05.000 --> 00:13:08.000]  他成為了圓丁
[00:13:08.000 --> 00:13:11.000]  他親自看守這個大地
[00:13:11.000 --> 00:13:14.000]  當然也看守著我們每一個
[00:13:14.000 --> 00:13:16.000]  神會一直看守
[00:13:16.000 --> 00:13:21.000]  直到天國降臨人間
[00:13:21.000 --> 00:13:25.000]  上帝重造了一個天地
[00:13:25.000 --> 00:13:27.000]  一個新的聖殿
[00:13:27.000 --> 00:13:29.000]  一個新的伊甸園
[00:13:29.000 --> 00:13:33.000]  上帝看護著我們
[00:13:33.000 --> 00:13:36.000]  接著我們說第三個段落
[00:13:36.000 --> 00:13:39.000]  就是一個新的時代的開始
[00:13:39.000 --> 00:13:42.000]  第十六節到第十七節
[00:13:42.000 --> 00:13:44.000]  耶穌說瑪利亞
[00:13:44.000 --> 00:13:45.000]  瑪利亞就轉過來
[00:13:45.000 --> 00:13:48.000]  用希伯來話對他說拉波尼
[00:13:48.000 --> 00:13:51.000]  拉波尼就是夫子的意思
[00:13:51.000 --> 00:13:53.000]  題外話
[00:13:53.000 --> 00:13:56.000]  這裡所謂希伯來話就是阿蘭文
[00:13:56.000 --> 00:13:58.000]  一個女士
[00:13:58.000 --> 00:14:00.000]  一個她摯愛的人叫她
[00:14:00.000 --> 00:14:02.000]  她直接的反應是
[00:14:02.000 --> 00:14:05.000]  用阿蘭文來回答拉波尼
[00:14:05.000 --> 00:14:07.000]  我們平時看聖經說
[00:14:07.000 --> 00:14:08.000]  拉比那個字
[00:14:08.000 --> 00:14:09.000]  不過是阿蘭文
[00:14:09.000 --> 00:14:11.000]  我們從這裡知道
[00:14:11.000 --> 00:14:13.000]  耶穌生活的時代
[00:14:13.000 --> 00:14:15.000]  他們是用阿蘭文的
[00:14:15.000 --> 00:14:17.000]  我們透過這些蛛絲馬跡
[00:14:17.000 --> 00:14:20.000]  我們就知道他們說阿蘭文
[00:14:20.000 --> 00:14:21.000]  第十七節
[00:14:21.000 --> 00:14:23.000]  耶穌說不要摸我
[00:14:23.000 --> 00:14:26.000]  這個翻譯是舊的和合本的翻譯
[00:14:26.000 --> 00:14:28.000]  現在是新的和合本
[00:14:28.000 --> 00:14:30.000]  會譯得正確一點
[00:14:30.000 --> 00:14:33.000]  就是不要拉著我
[00:14:33.000 --> 00:14:36.000]  如果用我們中國人的說法
[00:14:36.000 --> 00:14:37.000]  就是不要執著
[00:14:37.000 --> 00:14:39.000]  就是不要執著一些東西
[00:14:39.000 --> 00:14:40.000]  類似這樣
[00:14:40.000 --> 00:14:42.000]  為什麼要不要拉著呢
[00:14:42.000 --> 00:14:45.000]  因為我還沒有升上去見我的父
[00:14:45.000 --> 00:14:48.000]  你往我弟兄那裡去告訴他們說
[00:14:48.000 --> 00:14:50.000]  我要升上去見我的父
[00:14:50.000 --> 00:14:51.000]  也是你們的父
[00:14:51.000 --> 00:14:52.000]  見我的神
[00:14:52.000 --> 00:14:55.000]  也是你們的神
[00:14:55.000 --> 00:14:57.000]  憑樣貌
[00:14:57.000 --> 00:14:59.000]  瑪利亞認不到耶穌的
[00:14:59.000 --> 00:15:01.000]  但是她認得到
[00:15:01.000 --> 00:15:05.000]  耶穌對她的呼喚
[00:15:05.000 --> 00:15:07.000]  好像牧羊人呼喚那些羊
[00:15:07.000 --> 00:15:09.000]  她認得到
[00:15:09.000 --> 00:15:11.000]  在創世紀裡面
[00:15:11.000 --> 00:15:14.000]  亞當夏娃犯罪之後
[00:15:14.000 --> 00:15:17.000]  他們竟然躲起來
[00:15:17.000 --> 00:15:19.000]  逃避神的呼喚
[00:15:19.000 --> 00:15:20.000]  神都叫他們
[00:15:20.000 --> 00:15:21.000]  你在哪裡
[00:15:21.000 --> 00:15:24.000]  他們躲起來了
[00:15:24.000 --> 00:15:27.000]  如今在新的伊甸園裡面
[00:15:27.000 --> 00:15:30.000]  主耶穌呼喚瑪利亞
[00:15:30.000 --> 00:15:33.000]  瑪利亞即時就有反應
[00:15:33.000 --> 00:15:34.000]  她回應說
[00:15:34.000 --> 00:15:37.000]  拉波利夫子
[00:15:37.000 --> 00:15:41.000]  或者譯主
[00:15:41.000 --> 00:15:42.000]  她有反應
[00:15:42.000 --> 00:15:44.000]  這個就是人
[00:15:44.000 --> 00:15:46.000]  在一個新的世界裡面
[00:15:46.000 --> 00:15:47.000]  面對神的時候
[00:15:47.000 --> 00:15:49.000]  應有的反應
[00:15:49.000 --> 00:15:50.000]  可以說這個就是
[00:15:50.000 --> 00:15:52.000]  新的伊甸園裡面的
[00:15:52.000 --> 00:15:54.000]  新的人性
[00:15:54.000 --> 00:15:56.000]  我們能不能夠
[00:15:56.000 --> 00:15:57.000]  當主呼喚我們的時候
[00:15:57.000 --> 00:16:01.000]  我們立刻可以回應主
[00:16:01.000 --> 00:16:02.000]  還是因為我們的人性
[00:16:02.000 --> 00:16:04.000]  只是一個很舊的人性
[00:16:04.000 --> 00:16:06.000]  沒有什麼反應
[00:16:06.000 --> 00:16:07.000]  瑪利亞的反應
[00:16:07.000 --> 00:16:10.000]  代表著日後教會群體
[00:16:10.000 --> 00:16:13.000]  對主耶穌的正面的回應
[00:16:13.000 --> 00:16:18.000]  就是耶穌你是主
[00:16:18.000 --> 00:16:20.000]  但是明顯
[00:16:20.000 --> 00:16:22.000]  瑪利亞還不明白
[00:16:22.000 --> 00:16:25.000]  天地已經改變了
[00:16:25.000 --> 00:16:27.000]  不單止天地已經改變
[00:16:27.000 --> 00:16:30.000]  時代也轉換了
[00:16:30.000 --> 00:16:33.000]  其實復活是一個全新的世界
[00:16:33.000 --> 00:16:37.000]  一個新的時間和空間
[00:16:37.000 --> 00:16:39.000]  瑪利亞她不太明白這些
[00:16:39.000 --> 00:16:41.000]  她拉著耶穌
[00:16:41.000 --> 00:16:45.000]  拉著耶穌一般的理解就是
[00:16:45.000 --> 00:16:47.000]  這個代表著她很想
[00:16:47.000 --> 00:16:49.000]  和耶穌回到
[00:16:49.000 --> 00:16:52.000]  以往的日子裡面
[00:16:52.000 --> 00:16:55.000]  她很想回到昔日
[00:16:55.000 --> 00:17:00.000]  在昔日在加利利
[00:17:00.000 --> 00:17:03.000]  可以和耶穌一起吃飯
[00:17:03.000 --> 00:17:05.000]  然後坐在耶穌的腳前
[00:17:05.000 --> 00:17:08.000]  聽耶穌的講道
[00:17:08.000 --> 00:17:11.000]  瑪利亞很明顯她不明白
[00:17:11.000 --> 00:17:15.000]  復活不是重生
[00:17:15.000 --> 00:17:18.000]  如果耶穌只不過是重生的話
[00:17:18.000 --> 00:17:23.000]  其實一切都可以回到從前那裡
[00:17:23.000 --> 00:17:26.000]  但復活不是重生
[00:17:26.000 --> 00:17:34.000]  復活其實是神的大能闖入了人間
[00:17:34.000 --> 00:17:39.000]  將腐朽的生命轉化成不朽的生命
[00:17:39.000 --> 00:17:42.000]  這個被罪惡蠶食的人間
[00:17:42.000 --> 00:17:47.000]  在神的恩典底下徹底的被轉化
[00:17:47.000 --> 00:17:50.000]  這個不單止是一個新的天地
[00:17:50.000 --> 00:17:53.000]  也是一個新的時代
[00:17:53.000 --> 00:17:56.000]  用新約的術語來說
[00:17:56.000 --> 00:17:58.000]  就是舊的時代過去了
[00:17:58.000 --> 00:18:01.000]  新的時代開始了
[00:18:01.000 --> 00:18:04.000]  在耶穌復活的那一天
[00:18:04.000 --> 00:18:07.000]  空間都被改變
[00:18:07.000 --> 00:18:09.000]  這是一個新天地
[00:18:09.000 --> 00:18:11.000]  時間都被改變
[00:18:11.000 --> 00:18:14.000]  這是新的時代
[00:18:14.000 --> 00:18:16.000]  這個新的時代很奇怪的
[00:18:16.000 --> 00:18:18.000]  就是天國的將來
[00:18:18.000 --> 00:18:22.000]  不斷成為我們生活裡面時間的核心
[00:18:22.000 --> 00:18:27.000]  就是說我們的時間不是被過去決定
[00:18:27.000 --> 00:18:29.000]  而是被將來引導
[00:18:29.000 --> 00:18:32.000]  改變了整個時間軸
[00:18:32.000 --> 00:18:35.000]  不過我們今天不是說到這裡
[00:18:35.000 --> 00:18:39.000]  今天同樣我們很多的信徒
[00:18:39.000 --> 00:18:42.000]  也都可能不意識
[00:18:42.000 --> 00:18:43.000]  在復活裡面
[00:18:43.000 --> 00:18:47.000]  我們其實活在一個新的時空裡面
[00:18:47.000 --> 00:18:49.000]  瑪利亞不能夠再用
[00:18:49.000 --> 00:18:52.000]  陳世的眼光來看耶穌
[00:18:52.000 --> 00:18:56.000]  她要理解耶穌的永恆性
[00:18:56.000 --> 00:18:59.000]  這個永恆性在這段經文裡面
[00:18:59.000 --> 00:19:01.000]  就是以耶穌將要
[00:19:01.000 --> 00:19:04.000]  「升上去見他的父」
[00:19:04.000 --> 00:19:07.000]  這個短句來表達
[00:19:07.000 --> 00:19:11.000]  它已經不是陳世的一個延續
[00:19:11.000 --> 00:19:16.000]  其實它已經是一個永恆闖入了人間
[00:19:16.000 --> 00:19:22.000]  瑪利亞最後都要看到
[00:19:22.000 --> 00:19:26.000]  耶穌這個永恆的生命來到人間
[00:19:26.000 --> 00:19:29.000]  所帶來的翻天覆地的變化
[00:19:29.000 --> 00:19:31.000]  因著神人復活
[00:19:31.000 --> 00:19:33.000]  天人合一
[00:19:33.000 --> 00:19:36.000]  與耶穌生命連結的信徒
[00:19:36.000 --> 00:19:39.000]  生命也都轉化了
[00:19:39.000 --> 00:19:41.000]  所以不單只是時間轉化
[00:19:41.000 --> 00:19:42.000]  空間轉化
[00:19:42.000 --> 00:19:44.000]  人性也轉化了
[00:19:44.000 --> 00:19:46.000]  那怎樣表達呢
[00:19:46.000 --> 00:19:48.000]  在這裡來說就是
[00:19:48.000 --> 00:19:51.000]  信徒不再是一般的人
[00:19:51.000 --> 00:19:55.000]  我稱他們為兄弟
[00:19:55.000 --> 00:19:59.000]  而天父就不再是外太空的一個神明
[00:19:59.000 --> 00:20:03.000]  而成為了我們的父
[00:20:03.000 --> 00:20:05.000]  我們的神
[00:20:05.000 --> 00:20:08.000]  我們是要以神的兒女
[00:20:08.000 --> 00:20:11.000]  耶穌基督的兄弟姊妹
[00:20:11.000 --> 00:20:13.000]  這個新的身份
[00:20:13.000 --> 00:20:17.000]  活在這個新的時間和空間裡面
[00:20:17.000 --> 00:20:21.000]  在這裡希望每一個弟兄姊妹
[00:20:21.000 --> 00:20:24.000]  都不要像瑪利亞那樣
[00:20:24.000 --> 00:20:28.000]  拉著一個舊的世界
[00:20:28.000 --> 00:20:33.000]  請弟兄姊妹不要眷戀舊的世界
[00:20:33.000 --> 00:20:35.000]  舊的世界就是一個
[00:20:35.000 --> 00:20:38.000]  沒有耶穌復活的一個塵世
[00:20:38.000 --> 00:20:41.000]  一個物質化的世界
[00:20:41.000 --> 00:20:43.000]  在那裡有很多舊的價值
[00:20:43.000 --> 00:20:46.000]  很多舊的渴望
[00:20:46.000 --> 00:20:48.000]  你可能在這個世界裡面
[00:20:48.000 --> 00:20:49.000]  從小到大訓練了你
[00:20:49.000 --> 00:20:51.000]  有一些舊的目標
[00:20:51.000 --> 00:20:55.000]  遵循著這個世界的人追求的舊的目標
[00:20:55.000 --> 00:20:57.000]  或者有一些舊的經歷
[00:20:57.000 --> 00:20:59.000]  仍然纏繞著你
[00:20:59.000 --> 00:21:03.000]  或者你眷戀著一些舊的人生
[00:21:03.000 --> 00:21:09.000]  耶穌說不要捉著那些東西
[00:21:09.000 --> 00:21:12.000]  你活在一個新的聖殿裡面
[00:21:12.000 --> 00:21:15.000]  你活在一個新的時代裡面
[00:21:15.000 --> 00:21:18.000]  而你是一個新的身份
[00:21:18.000 --> 00:21:25.000]  為什麼還捉著舊的那些東西呢
[00:21:25.000 --> 00:21:27.000]  羅馬書第十二章第二節
[00:21:27.000 --> 00:21:29.000]  不要效法這個世界
[00:21:29.000 --> 00:21:32.000]  只要心意更生而變化
[00:21:32.000 --> 00:21:34.000]  叫你們測驗
[00:21:34.000 --> 00:21:36.000]  什麼才是神的善良
[00:21:36.000 --> 00:21:40.000]  又純全又可喜悅的旨意
[00:21:40.000 --> 00:21:43.000]  後書第五章第十七節
[00:21:43.000 --> 00:21:45.000]  若有人在基督裡
[00:21:45.000 --> 00:21:48.000]  他就是新造的人
[00:21:48.000 --> 00:21:54.000]  舊事已過都變成新的了
[00:21:54.000 --> 00:21:56.000]  信徒的問題很多時候就是
[00:21:56.000 --> 00:21:59.000]  不知道自己已經進入了一個新的時代
[00:21:59.000 --> 00:22:01.000]  新的世界
[00:22:01.000 --> 00:22:03.000]  有一個新的身份
[00:22:03.000 --> 00:22:05.000]  我們仍然好像瑪利亞那樣
[00:22:05.000 --> 00:22:08.000]  想捉著舊的一切
[00:22:08.000 --> 00:22:13.000]  這些就好像有些人移民了去外國
[00:22:13.000 --> 00:22:14.000]  移民了去外國
[00:22:14.000 --> 00:22:17.000]  但是他又不學一些新的語言
[00:22:17.000 --> 00:22:21.000]  他又不能夠理解那些新的文化
