
[00:00:00.000 --> 00:00:10.000]  讓我邀請大家再一次跟我一起低頭同心的祈禱
[00:03:43.000 --> 00:03:46.000]  於是向上帝發出哀聲
[00:03:46.000 --> 00:03:50.000]  聖經說上帝聽到以色列人的呼聲
[00:03:50.000 --> 00:03:52.000]  看到他們的苦情
[00:03:52.000 --> 00:03:56.000]  所以就差派摩西前去帶領他們離開埃及
[00:03:56.000 --> 00:04:01.000]  並且說以色列民並不認識他們的名字
[00:04:01.000 --> 00:04:03.000]  不認識耶和華上帝的名字
[00:04:03.000 --> 00:04:08.000]  只知道我就是他們列祖大能的上帝
[00:04:08.000 --> 00:04:13.000]  摩西聽命地去見法老
[00:04:13.000 --> 00:04:18.000]  跟他說希伯來人的上帝已經向我顯現
[00:04:18.000 --> 00:04:23.000]  求你讓我們去曠野走三日的路程
[00:04:23.000 --> 00:04:26.000]  向耶和華我們的上帝獻祭
[00:04:26.000 --> 00:04:31.000]  免得祂用瘟疫 用刀劍攻擊我們
[00:04:31.000 --> 00:04:35.000]  這是在在埃及的五章三節記載
[00:04:35.000 --> 00:04:40.000]  不過法老認為這只不過是他們偷懶的藉口
[00:04:40.000 --> 00:04:43.000]  不單止不容讓他們離開
[00:04:43.000 --> 00:04:48.000]  反而吩咐監工要加重他們的工作
[00:04:48.000 --> 00:04:51.000]  就是不再給他們材料
[00:04:51.000 --> 00:04:55.000]  要他們自己花時間到處找造磚的草
[00:04:55.000 --> 00:05:02.000]  不過卻要他們生產和平時一樣份量的磚
[00:05:02.000 --> 00:05:05.000]  不如我們想一想
[00:05:05.000 --> 00:05:07.000]  如果我們是法老
[00:05:07.000 --> 00:05:10.000]  原本有一大班免費勞工
[00:05:10.000 --> 00:05:14.000]  我會不會引入他們隨意離開我呢
[00:05:14.000 --> 00:05:16.000]  不知道大家知不知道
[00:05:16.000 --> 00:05:18.000]  可能你不是太過留意
[00:05:18.000 --> 00:05:23.000]  香港最近對於外籍傭工有一個非常短缺
[00:05:23.000 --> 00:05:28.000]  所以很多朋友都說他們沒有家庭助理的時候
[00:05:28.000 --> 00:05:30.000]  很頭痛
[00:05:30.000 --> 00:05:34.000]  法老如果讓這班以色列盟的奴隸離開
[00:05:34.000 --> 00:05:38.000]  就好像將自己的財產丟進大海一樣
[00:05:38.000 --> 00:05:40.000]  因為他們不需要出糧
[00:05:40.000 --> 00:05:43.000]  叫他們做甚麼 任勞任怨
[00:05:43.000 --> 00:05:46.000]  或者應該這樣說 敢怒不敢言
[00:05:46.000 --> 00:05:50.000]  法老的回應讓以色列盟和摩西覺得很驚訝
[00:05:50.000 --> 00:05:53.000]  他們聽命於上帝
[00:05:53.000 --> 00:05:57.000]  不單不是帶來福氣
[00:05:57.000 --> 00:06:00.000]  立即見到的是禍患
[00:06:00.000 --> 00:06:04.000]  所以百姓不單止不再信摩西
[00:06:04.000 --> 00:06:06.000]  還咒罵他
[00:06:06.000 --> 00:06:10.000]  於是摩西就轉而向上帝傾訴
[00:06:10.000 --> 00:06:12.000]  去說 上帝啊
[00:06:12.000 --> 00:06:15.000]  你陷我 陷以色列於不義
[00:06:15.000 --> 00:06:18.000]  《出乞及記》五章23節更加這樣說
[00:06:18.000 --> 00:06:20.000]  自從我去到法老那裏
[00:06:20.000 --> 00:06:23.000]  奉你的名去說話
[00:06:23.000 --> 00:06:26.000]  法老就苦待這些百姓
[00:06:26.000 --> 00:06:32.000]  你卻一點也沒有拯救這些百姓
[00:06:32.000 --> 00:06:35.000]  在《出乞及記》第六章一開始
[00:06:35.000 --> 00:06:37.000]  上帝就回應摩西的祈禱
[00:06:37.000 --> 00:06:39.000]  肯定地告訴他
[00:06:39.000 --> 00:06:43.000]  我 上帝 必然會作出拯救
[00:06:43.000 --> 00:06:47.000]  其實在八字上帝的回應經文裏
[00:06:47.000 --> 00:06:50.000]  第九字就是描述以色列民
[00:06:50.000 --> 00:06:54.000]  當從摩西的口裏轉述
[00:06:54.000 --> 00:06:56.000]  上帝的回應時
[00:06:56.000 --> 00:06:57.000]  他們有甚麼反應
[00:06:57.000 --> 00:07:00.000]  所以在八字的經文裏
[00:07:00.000 --> 00:07:02.000]  我們看到上帝給我們有三個重點
[00:07:02.000 --> 00:07:05.000]  第一個就是上帝不斷地重覆
[00:07:05.000 --> 00:07:07.000]  耶和華上帝
[00:07:07.000 --> 00:07:09.000]  一共說了五次
[00:07:09.000 --> 00:07:12.000]  耶和華上帝這個名字有甚麼意思
[00:07:12.000 --> 00:07:16.000]  其實表明了上帝是自由 永有
[00:07:16.000 --> 00:07:19.000]  不需要任何的外力去幫助
[00:07:19.000 --> 00:07:23.000]  他的權柄能力是沒有盡期
[00:07:23.000 --> 00:07:26.000]  沒有延期的
[00:07:26.000 --> 00:07:27.000]  換句話說
[00:07:27.000 --> 00:07:29.000]  今天上帝答應了甚麼
[00:07:29.000 --> 00:07:31.000]  他一定會成就
[00:07:31.000 --> 00:07:34.000]  我立刻想到一些
[00:07:34.000 --> 00:07:38.000]  可能我們切身的一些經驗
[00:07:38.000 --> 00:07:40.000]  一些政府高官或企業的要員
[00:07:40.000 --> 00:07:42.000]  今天答應了甚麼
[00:07:42.000 --> 00:07:45.000]  不過到明天他辭職 退休
[00:07:45.000 --> 00:07:47.000]  或者被人解僱
[00:07:47.000 --> 00:07:49.000]  於是新上任的官員就說
[00:07:49.000 --> 00:07:53.000]  對不起 我幫不了你了
[00:07:53.000 --> 00:07:55.000]  上帝是自由 永有的
[00:07:55.000 --> 00:07:57.000]  他的權能無限
[00:07:57.000 --> 00:07:59.000]  他都不需要外力幫助
[00:07:59.000 --> 00:08:01.000]  他答應了的事
[00:08:01.000 --> 00:08:03.000]  他必能夠 也必會去完成
[00:08:03.000 --> 00:08:04.000]  第二個重點就是
[00:08:04.000 --> 00:08:06.000]  上帝在摩西說了
[00:08:06.000 --> 00:08:08.000]  他接下來的計劃是怎樣
[00:08:08.000 --> 00:08:10.000]  雖然今天看到
[00:08:10.000 --> 00:08:15.000]  法老加重他們的負擔
[00:08:15.000 --> 00:08:17.000]  但上帝告訴你
[00:08:17.000 --> 00:08:19.000]  接下來的計劃是怎樣
[00:08:19.000 --> 00:08:21.000]  第一節耶和華對摩西說
[00:08:21.000 --> 00:08:23.000]  現在你必看見
[00:08:23.000 --> 00:08:26.000]  我向法老所行的事
[00:08:26.000 --> 00:08:29.000]  使他因我大能的手
[00:08:29.000 --> 00:08:31.000]  用以色人去
[00:08:31.000 --> 00:08:35.000]  扯把他們 趕出他的地
[00:08:35.000 --> 00:08:38.000]  這個給我們看到很大的轉變
[00:08:38.000 --> 00:08:42.000]  上帝行使讓人有很大的轉機
[00:08:42.000 --> 00:08:44.000]  從法老的經驗我們看到
[00:08:44.000 --> 00:08:46.000]  最初他不肯放手
[00:08:46.000 --> 00:08:48.000]  讓以色列人出去
[00:08:48.000 --> 00:08:50.000]  不過最終
[00:08:50.000 --> 00:08:53.000]  他竟然趕都趕不及
[00:08:53.000 --> 00:08:55.000]  撇去以色列人
[00:08:55.000 --> 00:08:57.000]  原來上帝改變人心
[00:08:57.000 --> 00:08:59.000]  有時候讓人看到
[00:08:59.000 --> 00:09:01.000]  看清事物的真相
[00:09:01.000 --> 00:09:03.000]  原本以為是福
[00:09:03.000 --> 00:09:05.000]  當他看清楚的時候
[00:09:05.000 --> 00:09:07.000]  才知道原來這是禍
[00:09:07.000 --> 00:09:09.000]  反過來說
[00:09:09.000 --> 00:09:11.000]  原本以為是禍
[00:09:11.000 --> 00:09:13.000]  當他看清事情的時候
[00:09:13.000 --> 00:09:15.000]  他就知道這是福
[00:09:15.000 --> 00:09:17.000]  原來上帝改變人心
[00:09:17.000 --> 00:09:21.000]  有時候是讓作惡的得償惡果
[00:09:21.000 --> 00:09:23.000]  放手不再作惡
[00:09:23.000 --> 00:09:25.000]  就像法老一樣
[00:09:25.000 --> 00:09:27.000]  他最後要償到
[00:09:27.000 --> 00:09:29.000]  痛失他的長子
[00:09:29.000 --> 00:09:32.000]  他才驚覺不能再奴役其他人
[00:09:32.000 --> 00:09:35.000]  如果你知道追蹤事態的進展
[00:09:35.000 --> 00:09:37.000]  到最後
[00:09:37.000 --> 00:09:40.000]  他趕走以色列人離開埃及地
[00:09:40.000 --> 00:09:42.000]  原來上帝改變人心
[00:09:42.000 --> 00:09:45.000]  有時候是讓信靠他的人
[00:09:45.000 --> 00:09:50.000]  看清哪一個才是真正幫助我們
[00:09:50.000 --> 00:09:52.000]  值得我們去信靠
[00:09:52.000 --> 00:09:55.000]  上帝有一至二次這樣說
[00:09:55.000 --> 00:09:58.000]  他說我必使埃及人看得起你們
[00:09:58.000 --> 00:10:00.000]  現在看不起你們
[00:10:00.000 --> 00:10:02.000]  不過將會看得起你們
[00:10:02.000 --> 00:10:05.000]  你們離開的時候就不至於空手而去
[00:10:05.000 --> 00:10:07.000]  從前是奴役你們
[00:10:07.000 --> 00:10:11.000]  現在就像請走瘟神一樣
[00:10:11.000 --> 00:10:13.000]  給錢請你們快點走
[00:10:13.000 --> 00:10:16.000]  每一個婦女必向她的鄰舍
[00:10:16.000 --> 00:10:18.000]  以及寄居在她家裡的女人
[00:10:18.000 --> 00:10:22.000]  索取金器銀器和衣裳
[00:10:22.000 --> 00:10:25.000]  給你們的女兒穿戴
[00:10:25.000 --> 00:10:27.000]  如果在第六節
[00:10:27.000 --> 00:10:29.000]  上帝在第六節更加說
[00:10:29.000 --> 00:10:33.000]  用極嚴厲的懲罰去救贖你們
[00:10:33.000 --> 00:10:36.000]  上帝用嚴厲的懲罰去對待埃及
[00:10:36.000 --> 00:10:39.000]  他們才捨得放走以色列人
[00:10:39.000 --> 00:10:42.000]  真的敬酒不喝,喝罰酒
[00:10:42.000 --> 00:10:44.000]  第三個重點就是
[00:10:44.000 --> 00:10:46.000]  上帝表明他這樣做
[00:10:46.000 --> 00:10:48.000]  是因為他是一位守約的上帝
[00:10:48.000 --> 00:10:50.000]  第四節
[00:10:50.000 --> 00:10:54.000]  上帝說我與他們堅定所立的約
[00:10:54.000 --> 00:11:00.000]  要將他們寄居的迦南地賜給他們
[00:11:00.000 --> 00:11:02.000]  上帝拯救以色列人
[00:11:02.000 --> 00:11:03.000]  是因為他答應過
[00:11:03.000 --> 00:11:05.000]  以色列人的祖先阿伯拉罕
[00:11:05.000 --> 00:11:08.000]  會賜迦南美地給他們
[00:11:08.000 --> 00:11:10.000]  上帝說過
[00:11:10.000 --> 00:11:12.000]  會成就
[00:11:12.000 --> 00:11:16.000]  只是時間上可能和我們想
[00:11:16.000 --> 00:11:20.000]  和以色列人想的有些差距
[00:11:20.000 --> 00:11:24.000]  不過我們知道時候到了,成熟了
[00:11:24.000 --> 00:11:27.000]  事情就必會成就
[00:11:27.000 --> 00:11:28.000]  第五節
[00:11:28.000 --> 00:11:32.000]  他說我有聽見以色列人被埃及人苦待的哀聲
[00:11:32.000 --> 00:11:35.000]  我也是紀念我的約
[00:11:35.000 --> 00:11:39.000]  上帝其實時時刻刻留意著世人所行
[00:11:39.000 --> 00:11:41.000]  他們的遭遇
[00:11:41.000 --> 00:11:46.000]  他留意他們的子民遇到什麼事情
[00:11:46.000 --> 00:11:50.000]  上帝的苦況讓他記得
[00:11:50.000 --> 00:11:54.000]  他自己曾經作過的承諾
[00:11:54.000 --> 00:11:56.000]  第二章23、25節
[00:11:56.000 --> 00:11:58.000]  過了很多年,埃及王死了
[00:11:58.000 --> 00:12:00.000]  以色列人因做苦工
[00:12:00.000 --> 00:12:03.000]  就嘆息哀求
[00:12:03.000 --> 00:12:06.000]  他們因為苦工所發出的哀聲達於上帝
[00:12:06.000 --> 00:12:08.000]  上帝聽見他們的哀聲
[00:12:08.000 --> 00:12:11.000]  就紀念他與阿伯拉罕
[00:12:11.000 --> 00:12:14.000]  以撒吾雅國所立的約
[00:12:14.000 --> 00:12:16.000]  上帝看顧以色列人
[00:12:16.000 --> 00:12:18.000]  上帝知道的
[00:12:18.000 --> 00:12:21.000]  其實我們從出埃及記裏面
[00:12:21.000 --> 00:12:23.000]  會發掘了很多經文
[00:12:23.000 --> 00:12:26.000]  都表達了上帝不但看見
[00:12:26.000 --> 00:12:28.000]  他聽見,他知道
[00:12:28.000 --> 00:12:31.000]  他的子民所受的痛苦
[00:12:31.000 --> 00:12:35.000]  這些事情的發生都一一印在上帝的腦海裏
[00:12:35.000 --> 00:12:37.000]  印在他的心
[00:12:37.000 --> 00:12:41.000]  讓他牢牢記住他曾經作過的承諾
[00:12:41.000 --> 00:12:43.000]  他那麼久都不出手
[00:12:43.000 --> 00:12:46.000]  只是等待時機的成熟
[00:12:46.000 --> 00:12:48.000]  不過
[00:12:48.000 --> 00:12:50.000]  以色列人因為眼前的困境
[00:12:50.000 --> 00:12:52.000]  以為摩西的出現
[00:12:52.000 --> 00:12:54.000]  只是一個神棍
[00:12:54.000 --> 00:12:56.000]  不單止不像摩西之前所說的
[00:12:56.000 --> 00:12:58.000]  可以幫助他們脫困
[00:12:58.000 --> 00:13:00.000]  脫離苦海
[00:13:00.000 --> 00:13:04.000]  卻是令他們陷入更深的苦況
[00:13:04.000 --> 00:13:05.000]  於是對摩西的說話
[00:13:05.000 --> 00:13:07.000]  和上帝的保證
[00:13:07.000 --> 00:13:09.000]  再次聽不入耳
[00:13:09.000 --> 00:13:12.000]  從這些經文我們可以學習
[00:13:12.000 --> 00:13:14.000]  有三個重點
[00:13:14.000 --> 00:13:17.000]  第一個重點是主必請救
[00:13:17.000 --> 00:13:20.000]  雖然我們不太認識他
[00:13:20.000 --> 00:13:22.000]  以色列民並不太認識上帝
[00:13:22.000 --> 00:13:25.000]  更加不知道他的名字是耶和華
[00:13:25.000 --> 00:13:27.000]  只知道有一位大能的神
[00:13:27.000 --> 00:13:29.000]  是他們祖宗的上帝
[00:13:29.000 --> 00:13:32.000]  是他們祖宗的上帝,不是他們的上帝
[00:13:32.000 --> 00:13:35.000]  以色列百姓向這位不太認識
[00:13:35.000 --> 00:13:38.000]  他們祖宗的神發出哀聲
[00:13:38.000 --> 00:13:40.000]  請求幫助
[00:13:40.000 --> 00:13:42.000]  沒錯
[00:13:42.000 --> 00:13:43.000]  其實當我們回想
[00:13:43.000 --> 00:13:45.000]  我們自己也是
[00:13:45.000 --> 00:13:47.000]  在我們未認識上帝之前
[00:13:47.000 --> 00:13:49.000]  上帝已經認識我們
[00:13:49.000 --> 00:13:52.000]  上帝已經鋪路去吸引
[00:13:52.000 --> 00:13:54.000]  讓我們去知道
[00:13:54.000 --> 00:13:55.000]  讓我們明白
[00:13:55.000 --> 00:13:57.000]  也讓我們去看到
[00:13:57.000 --> 00:14:00.000]  祂對我們的請求
[00:14:00.000 --> 00:14:03.000]  上帝不單止是
[00:14:03.000 --> 00:14:05.000]  答應我們
[00:14:05.000 --> 00:14:06.000]  向我們作出請求
[00:14:06.000 --> 00:14:08.000]  祂並透過一些經歷
[00:14:08.000 --> 00:14:10.000]  讓我們真正認識祂
[00:14:10.000 --> 00:14:11.000]  第七節
[00:14:11.000 --> 00:14:15.000]  你們就知道我是耶和華
[00:14:15.000 --> 00:14:17.000]  你們的上帝
[00:14:17.000 --> 00:14:19.000]  以色列民會透過摩西大嶺
[00:14:19.000 --> 00:14:21.000]  去埃及這個漫長
[00:14:21.000 --> 00:14:23.000]  聖經我們看到十宅
[00:14:23.000 --> 00:14:25.000]  可能只有幾章經文
[00:14:25.000 --> 00:14:29.000]  但我相信過程也很漫長
[00:14:29.000 --> 00:14:31.000]  這個漫長的
[00:14:31.000 --> 00:14:34.000]  和法老討價還價的過程
[00:14:34.000 --> 00:14:37.000]  他們經不到上帝的大樓
[00:14:37.000 --> 00:14:38.000]  在十宅
[00:14:38.000 --> 00:14:40.000]  法老由最初不肯讓他們離開
[00:14:40.000 --> 00:14:43.000]  至到埃及人送錢送金器
[00:14:43.000 --> 00:14:47.000]  請他們走
[00:14:47.000 --> 00:14:50.000]  當他們離開埃及的國境的時候
[00:14:50.000 --> 00:14:52.000]  法老想著想著
[00:14:52.000 --> 00:14:54.000]  也不是很忿氣
[00:14:54.000 --> 00:14:55.000]  主使帶齊兵馬
[00:14:55.000 --> 00:14:56.000]  想攔截他們
[00:14:56.000 --> 00:14:57.000]  不讓他們走
[00:14:57.000 --> 00:14:59.000]  在以色列民前無去路
[00:14:59.000 --> 00:15:01.000]  後有追兵的情況下
[00:15:01.000 --> 00:15:04.000]  上帝將紅海分開
[00:15:04.000 --> 00:15:10.000]  開出一條無可能的生路
[00:15:10.000 --> 00:15:12.000]  無可能的生路
[00:15:12.000 --> 00:15:15.000]  以色列民這個時候就真知道
[00:15:15.000 --> 00:15:19.000]  上帝是各位無所不能的耀華上帝
[00:15:19.000 --> 00:15:21.000]  所以我邀請各位弟兄姊妹
[00:15:21.000 --> 00:15:26.000]  如果你不是很認識上帝
[00:15:26.000 --> 00:15:30.000]  不知道你是否真的認識上帝
[00:15:30.000 --> 00:15:34.000]  可能我們從小學中學大學
[00:15:34.000 --> 00:15:36.000]  都讀了很多聖經
[00:15:36.000 --> 00:15:39.000]  但你是否真的認識上帝
[00:15:39.000 --> 00:15:41.000]  他是你的老師的上帝
[00:15:41.000 --> 00:15:42.000]  是你的導師的上帝
[00:15:42.000 --> 00:15:43.000]  是你的父母的上帝
[00:15:43.000 --> 00:15:47.000]  還是是你的上帝
[00:15:47.000 --> 00:15:48.000]  所以我鼓勵你
[00:15:48.000 --> 00:15:51.000]  求他給你一顆學務認識他的心
[00:15:51.000 --> 00:15:55.000]  還有祈求他在你的生命的經歷裏
[00:15:55.000 --> 00:15:57.000]  將你帶到大樓
[00:15:57.000 --> 00:15:58.000]  我們每個人都需要
[00:15:58.000 --> 00:16:02.000]  跟上帝有獨特而個別的經歷
[00:16:02.000 --> 00:16:04.000]  就好像素羅一樣
[00:16:04.000 --> 00:16:07.000]  當你有一個獨特而個別
[00:16:07.000 --> 00:16:09.000]  跟上帝相遇的經驗
[00:16:09.000 --> 00:16:11.000]  你就會真知道他
[00:16:11.000 --> 00:16:15.000]  就好像《約幣記》裏所說的
[00:16:15.000 --> 00:16:17.000]  不再風聞有上帝
[00:16:17.000 --> 00:16:20.000]  而是親眼見到他
[00:16:20.000 --> 00:16:22.000]  其實我們對一個人的信任
[00:16:22.000 --> 00:16:23.000]  無論對上帝也好
[00:16:23.000 --> 00:16:25.000]  對人的信任也好
[00:16:25.000 --> 00:16:26.000]  都是透過你不斷的認識
[00:16:26.000 --> 00:16:30.000]  相處的互動的經驗而來
[00:16:30.000 --> 00:16:31.000]  透過這個互動的經驗
[00:16:31.000 --> 00:16:33.000]  我們可能會增加
[00:16:33.000 --> 00:16:37.000]  或者是減少對這個人的信任
[00:16:37.000 --> 00:16:38.000]  我們越認識對方
[00:16:38.000 --> 00:16:41.000]  我們越知道
[00:16:41.000 --> 00:16:43.000]  我們應該繼續相信對方
[00:16:43.000 --> 00:16:47.000]  還是我們要保持有一個距離
[00:16:47.000 --> 00:16:49.000]  我記得有一個經驗
[00:16:49.000 --> 00:16:52.000]  當時我大兒子還在BB的時候
[00:16:52.000 --> 00:16:58.000]  我看到敲鈴就想起這些片段
[00:16:58.000 --> 00:16:59.000]  小朋友生病了
[00:16:59.000 --> 00:17:00.000]  最辛苦的是父母
[00:17:00.000 --> 00:17:02.000]  特別是傷風
[00:17:02.000 --> 00:17:05.000]  透氣的鼻子和嘴巴
[00:17:05.000 --> 00:17:07.000]  吃奶的時候塞住了
[00:17:07.000 --> 00:17:08.000]  鼻子透不了氣
[00:17:08.000 --> 00:17:09.000]  都不知道怎麼辦
[00:17:09.000 --> 00:17:11.000]  所以小朋友很煩躁
[00:17:11.000 --> 00:17:14.000]  我記得當時是崇禧傷風
[00:17:14.000 --> 00:17:17.000]  我想想怎樣去找個醫生
[00:17:17.000 --> 00:17:19.000]  其實我對醫生有些要求
[00:17:19.000 --> 00:17:21.000]  就是他不可以隨便開抗生素
[00:17:21.000 --> 00:17:23.000]  所以對於一些醫生
[00:17:23.000 --> 00:17:24.000]  看一次就好的時候
[00:17:24.000 --> 00:17:26.000]  其實我有些戒心
[00:17:26.000 --> 00:17:29.000]  因為特效藥當然是很快的
[00:17:29.000 --> 00:17:32.000]  令人痊癒
[00:17:32.000 --> 00:17:34.000]  後來知道我看過那個醫生
[00:17:34.000 --> 00:17:37.000]  其實他不是那麼容易去開抗生素
[00:17:37.000 --> 00:17:38.000]  他真的覺得你是有細菌感染
[00:17:38.000 --> 00:17:40.000]  他才開抗生素
[00:17:40.000 --> 00:17:43.000]  我知道他以前是某政府醫院的
[00:17:43.000 --> 00:17:44.000]  兒科主任
[00:17:44.000 --> 00:17:47.000]  就很放心讓他去看
[00:17:47.000 --> 00:17:48.000]  我最記得看完之後
[00:17:48.000 --> 00:17:49.000]  他開了射藥
[00:17:49.000 --> 00:17:50.000]  這個醫生很好
[00:17:50.000 --> 00:17:52.000]  射藥只不過是很便宜
[00:17:52.000 --> 00:17:53.000]  吃完之後
[00:17:53.000 --> 00:17:58.000]  好像沒有什麼轉變
[00:17:58.000 --> 00:17:59.000]  辛苦的是自己
[00:17:59.000 --> 00:18:01.000]  看到兒子很辛苦的時候
[00:18:01.000 --> 00:18:02.000]  身邊的人就說
[00:18:02.000 --> 00:18:03.000]  你轉醫生吧
[00:18:03.000 --> 00:18:04.000]  那個好一點
[00:18:04.000 --> 00:18:06.000]  一次就搞定
[00:18:06.000 --> 00:18:08.000]  但我想想
[00:18:08.000 --> 00:18:10.000]  還是要嘗試相信這個醫生
[00:18:10.000 --> 00:18:12.000]  於是再看第二次
[00:18:12.000 --> 00:18:13.000]  告訴醫生
[00:18:13.000 --> 00:18:15.000]  好像沒有什麼進展
[00:18:15.000 --> 00:18:17.000]  醫生就很詳細地看
[00:18:17.000 --> 00:18:18.000]  看過之後
[00:18:18.000 --> 00:18:19.000]  沒事,他的肺很清
[00:18:19.000 --> 00:18:20.000]  應該不是細菌感染
[00:18:20.000 --> 00:18:23.000]  你繼續給他吃藥吧
[00:18:23.000 --> 00:18:24.000]  於是又吃藥
[00:18:24.000 --> 00:18:26.000]  吃了八天藥
[00:18:26.000 --> 00:18:28.000]  接著你會怎樣呢
[00:18:28.000 --> 00:18:30.000]  你會繼續給這個醫生看
[00:18:30.000 --> 00:18:36.000]  還是身邊的人提醒你要換醫生呢
[00:18:36.000 --> 00:18:37.000]  那一刻
[00:18:37.000 --> 00:18:39.000]  從我自己和這個醫生的經驗
[00:18:39.000 --> 00:18:41.000]  他看我的經驗
[00:18:41.000 --> 00:18:42.000]  我相信
[00:18:42.000 --> 00:18:44.000]  這個醫生是信得過的
[00:18:44.000 --> 00:18:48.000]  於是又再去看第三次的醫生
[00:18:48.000 --> 00:18:50.000]  開的藥都是一樣
[00:18:50.000 --> 00:18:53.000]  於是吃了16天藥
[00:18:53.000 --> 00:18:56.000]  重新康復了
[00:18:56.000 --> 00:18:58.000]  一個普通的傷風
[00:18:58.000 --> 00:19:01.000]  可能我不知道你怎樣去思想
[00:19:01.000 --> 00:19:03.000]  但從我這個經驗裡
[00:19:03.000 --> 00:19:05.000]  我覺得這個醫生是信得過的
[00:19:05.000 --> 00:19:06.000]  雖然現在慢
[00:19:06.000 --> 00:19:08.000]  而且經過16天藥
[00:19:08.000 --> 00:19:10.000]  但我會覺得
