
[00:00:00.000 --> 00:00:02.000]  各位領袖們 早安
[00:01:42.000 --> 00:01:44.000]  亦都是合適合宜
[00:01:44.000 --> 00:01:46.000]  幫助到我們靈命的成長的
[00:01:46.000 --> 00:01:50.000]  但是究竟我們有沒有一些搶了的東西呢
[00:01:50.000 --> 00:01:53.000]  我不知道呢 當你上個星期
[00:01:53.000 --> 00:01:56.000]  你被Pastor Allen他的信息挑戰的時候
[00:01:56.000 --> 00:01:58.000]  福音的大能是什麼
[00:01:58.000 --> 00:02:00.000]  你相信福音的大能的話
[00:02:00.000 --> 00:02:03.000]  你就沒有任何東西可以阻隔你去傳福音
[00:02:03.000 --> 00:02:06.000]  其實對我都是一個挑戰
[00:02:06.000 --> 00:02:08.000]  我會不會立刻 明天可以
[00:02:08.000 --> 00:02:09.000]  我是一個比較內向的人
[00:02:09.000 --> 00:02:12.000]  我走去隔壁跟鄰舍講福音
[00:02:12.000 --> 00:02:14.000]  直彈到直入 有點難
[00:02:14.000 --> 00:02:15.000]  就算跟他建立關係
[00:02:15.000 --> 00:02:16.000]  就算跟他講福音
[00:02:16.000 --> 00:02:23.000]  又好像有些隱藏的計劃
[00:02:23.000 --> 00:02:24.000]  又好像不太好
[00:02:24.000 --> 00:02:27.000]  有時候有很多藉口給自己
[00:02:27.000 --> 00:02:29.000]  但是既然我們相信福音大能
[00:02:29.000 --> 00:02:32.000]  我裡面仍然有掙扎的
[00:02:32.000 --> 00:02:35.000]  我聽完信息 但我又走不了
[00:02:35.000 --> 00:02:37.000]  我去小組又談一下怎樣傳福音
[00:02:37.000 --> 00:02:41.000]  談完之後 都是你比較聰明 你傳
[00:02:41.000 --> 00:02:44.000]  所以有時候外展部都很頭痛
[00:02:44.000 --> 00:02:48.000]  究竟怎樣讓我們一起走前一步
[00:02:48.000 --> 00:02:51.000]  聽了當做了 想了當行動
[00:02:51.000 --> 00:02:53.000]  那怎麼辦呢 怎樣去跨越呢
[00:02:53.000 --> 00:02:55.000]  那是靈命成長的一部份
[00:02:55.000 --> 00:02:57.000]  又或者柏斯特艾倫跟我們講
[00:02:57.000 --> 00:02:59.000]  你呢 好像Tony那樣
[00:02:59.000 --> 00:03:01.000]  我們大家認識Tony的都知道
[00:03:01.000 --> 00:03:04.000]  Tony是真的很大生命改變
[00:03:04.000 --> 00:03:06.000]  我自己個人 我不知道其他人
[00:03:06.000 --> 00:03:10.000]  覺得Tony都是喜歡
[00:03:10.000 --> 00:03:12.000]  有選擇的話喜歡舒適一點的人
[00:03:12.000 --> 00:03:17.000]  但是真的要去到一些很貧窒的宣教地方
[00:03:17.000 --> 00:03:19.000]  真的不好吃又不好住
[00:03:19.000 --> 00:03:23.000]  他現在真的好像上了心一樣
[00:03:23.000 --> 00:03:25.000]  不去不行了
[00:03:25.000 --> 00:03:27.000]  那種生命改變
[00:03:27.000 --> 00:03:29.000]  柏斯特艾倫說的秘訣在哪
[00:03:29.000 --> 00:03:34.000]  就是轉化了看到神的應許成為一種異象
[00:03:34.000 --> 00:03:38.000]  那你聽完之後 那怎樣轉化呢
[00:03:38.000 --> 00:03:40.000]  我硬是轉不了化
[00:03:40.000 --> 00:03:42.000]  我會知道天堂又好像是這樣
[00:03:42.000 --> 00:03:44.000]  又黃金梯等等
[00:03:44.000 --> 00:03:46.000]  那怎樣轉化呢
[00:03:46.000 --> 00:03:50.000]  如果轉化就像Tony那樣 我也想這樣
[00:03:50.000 --> 00:03:52.000]  我們去完小組了 去完主一學了
[00:03:52.000 --> 00:03:55.000]  談完了 但是還是好像還沒轉化到
[00:03:55.000 --> 00:03:57.000]  那怎麼辦呢
[00:03:57.000 --> 00:04:00.000]  又或者之前二月初的時候
[00:04:00.000 --> 00:04:01.000]  我跟大家講的一堂課
[00:04:01.000 --> 00:04:03.000]  就是講到靈命成長
[00:04:03.000 --> 00:04:06.000]  我們需要有三方面純粹問自己
[00:04:06.000 --> 00:04:09.000]  那你說 我都不知道自己有什麼要放下
[00:04:09.000 --> 00:04:10.000]  我放下了很多
[00:04:10.000 --> 00:04:12.000]  又或者你覺得
[00:04:12.000 --> 00:04:14.000]  其實這段經文都很難的
[00:04:14.000 --> 00:04:16.000]  因為我要放下那些
[00:04:16.000 --> 00:04:17.000]  我肯放下那些就放了
[00:04:17.000 --> 00:04:20.000]  我不肯放下那些你跟我說 我又不肯
[00:04:20.000 --> 00:04:21.000]  但我是有軟弱的
[00:04:21.000 --> 00:04:23.000]  牧師你落地一點才行
[00:04:23.000 --> 00:04:25.000]  就是落地 我經常都聽別人說
[00:04:25.000 --> 00:04:27.000]  就是落地一點這樣
[00:04:27.000 --> 00:04:28.000]  我不知道什麼叫落地
[00:04:28.000 --> 00:04:29.000]  落地就是說不做神那些
[00:04:29.000 --> 00:04:31.000]  做我的那些就叫落地
[00:04:31.000 --> 00:04:33.000]  那就是弊加火
[00:04:33.000 --> 00:04:35.000]  那所以 怎樣算呢
[00:04:35.000 --> 00:04:39.000]  那我靈命怎樣突破 怎樣去衝破呢
[00:04:39.000 --> 00:04:43.000]  但是神的心意卻是
[00:04:43.000 --> 00:04:45.000]  好像你看這幅圖那樣
[00:04:45.000 --> 00:04:47.000]  是應該神的灌溉
[00:04:47.000 --> 00:04:49.000]  你一路會去成長
[00:04:49.000 --> 00:04:51.000]  我們回到看耶穌
[00:04:51.000 --> 00:04:55.000]  對培育靈命成長的秘訣 好不好
[00:04:55.000 --> 00:04:57.000]  其實耶穌培育靈命成長
[00:04:57.000 --> 00:04:58.000]  很多方法
[00:04:58.000 --> 00:05:00.000]  在正經裡面你看到很多東西
[00:05:00.000 --> 00:05:02.000]  今天如果要講完所有
[00:05:02.000 --> 00:05:03.000]  就不用下課了
[00:05:03.000 --> 00:05:05.000]  不用懸崇拜 但是
[00:05:05.000 --> 00:05:08.000]  如果我們集中在耶穌的朋友圈
[00:05:08.000 --> 00:05:09.000]  耶穌的朋友圈
[00:05:09.000 --> 00:05:11.000]  好像我們普通人一樣
[00:05:11.000 --> 00:05:14.000]  其實都有社區裡面的人
[00:05:14.000 --> 00:05:16.000]  就是你看醫生 去買菜
[00:05:16.000 --> 00:05:18.000]  去帶兒子上學
[00:05:18.000 --> 00:05:20.000]  會看到社區上面的家長
[00:05:20.000 --> 00:05:22.000]  社區上面認識很多人 是不是
[00:05:22.000 --> 00:05:23.000]  然後收窄一點
[00:05:23.000 --> 00:05:25.000]  就回到廣泛的朋友
[00:05:25.000 --> 00:05:27.000]  在那些社區認識的人裡面
[00:05:27.000 --> 00:05:29.000]  有些成為了你的朋友
[00:05:29.000 --> 00:05:31.000]  最近我兒子在新加坡
[00:05:31.000 --> 00:05:33.000]  認識了一個牙醫
[00:05:33.000 --> 00:05:34.000]  就介紹了一個朋友
[00:05:34.000 --> 00:05:38.000]  他在非洲現在正在做一些研究
[00:05:38.000 --> 00:05:40.000]  竟然間成為了他的朋友
[00:05:40.000 --> 00:05:41.000]  哇 真的是
[00:05:41.000 --> 00:05:43.000]  那些廣泛的社區認識的人
[00:05:43.000 --> 00:05:46.000]  變成了他現在廣泛朋友的一員
[00:05:46.000 --> 00:05:48.000]  還請他吃中國菜 很開心
[00:05:48.000 --> 00:05:50.000]  在肯尼亞吃到中國菜
[00:05:50.000 --> 00:05:52.000]  真的差不多睡不著覺
[00:05:52.000 --> 00:05:54.000]  所以他打電話告訴我們
[00:05:54.000 --> 00:05:57.000]  然後再有核心的朋友 是不是
[00:05:57.000 --> 00:05:59.000]  就是再靠近一點的
[00:05:59.000 --> 00:06:01.000]  就是你會有什麼找他的
[00:06:01.000 --> 00:06:03.000]  逛街看電影也會找他的
[00:06:03.000 --> 00:06:04.000]  吃飯也會找他的
[00:06:04.000 --> 00:06:06.000]  悶的時候掃墓也會找他的
[00:06:06.000 --> 00:06:10.000]  然後你會再有一些親密的自由
[00:06:10.000 --> 00:06:11.000]  有人說
[00:06:11.000 --> 00:06:15.000]  如果你是一個五歲弟弟的父母
[00:06:15.000 --> 00:06:17.000]  你現在要有遠行兩年
[00:06:17.000 --> 00:06:19.000]  但不能帶你的子女
[00:06:19.000 --> 00:06:21.000]  那你會放他在哪裡呢
[00:06:21.000 --> 00:06:23.000]  放他在哪個朋友家裡呢
[00:06:23.000 --> 00:06:24.000]  你不會就這樣說
[00:06:24.000 --> 00:06:25.000]  帶他回來欣傳
[00:06:25.000 --> 00:06:27.000]  你看看大家幾百人
[00:06:27.000 --> 00:06:29.000]  總之誰有空看他
[00:06:29.000 --> 00:06:31.000]  嘩 都不知道誰看
[00:06:31.000 --> 00:06:33.000]  還是你會
[00:06:33.000 --> 00:06:36.000]  就是 我信得過Tony
[00:06:36.000 --> 00:06:39.000]  我就交給他
[00:06:39.000 --> 00:06:40.000]  你想想
[00:06:40.000 --> 00:06:41.000]  這個是我的自由
[00:06:41.000 --> 00:06:42.000]  我才敢
[00:06:42.000 --> 00:06:44.000]  生死與共的人
[00:06:44.000 --> 00:06:45.000]  你會交給他 是不是
[00:06:45.000 --> 00:06:48.000]  因為你要交你最珍貴的東西給他
[00:06:48.000 --> 00:06:49.000]  於是你再問問自己
[00:06:49.000 --> 00:06:52.000]  而好像我交不下
[00:06:52.000 --> 00:06:58.000]  那就是說你還未找到你親密的自由
[00:06:58.000 --> 00:06:59.000]  耶穌怎樣呢
[00:06:59.000 --> 00:07:00.000]  耶穌最親密的自由
[00:07:00.000 --> 00:07:01.000]  就是彼得瓦國約翰
[00:07:01.000 --> 00:07:03.000]  大家都會覺得 是不是
[00:07:03.000 --> 00:07:04.000]  因為他最親密的自由
[00:07:04.000 --> 00:07:06.000]  是他登山變象最大的秘密
[00:07:06.000 --> 00:07:07.000]  Obey
[00:07:07.000 --> 00:07:10.000]  他與他最親密的十二個使徒裡的
[00:07:10.000 --> 00:07:14.000]  三個使徒去彰顯給他們
[00:07:14.000 --> 00:07:15.000]  與他們交流
[00:07:15.000 --> 00:07:17.000]  然後他也有十二個使徒
[00:07:17.000 --> 00:07:18.000]  就大團體一點
[00:07:18.000 --> 00:07:20.000]  然後有七十個人
[00:07:20.000 --> 00:07:21.000]  你記不記得
[00:07:21.000 --> 00:07:22.000]  兩個兩個的差距出去
[00:07:22.000 --> 00:07:24.000]  耶穌也訓練了一大群人
[00:07:24.000 --> 00:07:28.000]  那些人可能是一些訓練 接觸的
[00:07:28.000 --> 00:07:31.000]  然後五百人看著耶穌
[00:07:31.000 --> 00:07:33.000]  就是升天見證
[00:07:33.000 --> 00:07:35.000]  這些很多人都認識耶穌
[00:07:35.000 --> 00:07:37.000]  耶穌可能都會認識他們一部份
[00:07:37.000 --> 00:07:39.000]  更加當耶穌餵飽五千的時候
[00:07:39.000 --> 00:07:40.000]  其實是一個
[00:07:40.000 --> 00:07:42.000]  就是耶穌教導他們
[00:07:42.000 --> 00:07:43.000]  他們會覺得
[00:07:43.000 --> 00:07:45.000]  耶穌與他都是叫做
[00:07:45.000 --> 00:07:47.000]  拉在一起都叫做朋友 是不是
[00:07:47.000 --> 00:07:50.000]  但是就是那種關係
[00:07:50.000 --> 00:07:52.000]  所以其實
[00:07:52.000 --> 00:07:54.000]  耶穌的朋友圈
[00:07:54.000 --> 00:07:56.000]  與我們普通人的朋友圈
[00:07:56.000 --> 00:07:58.000]  都是由愛而愛
[00:07:58.000 --> 00:08:00.000]  由愛而愛
[00:08:00.000 --> 00:08:03.000]  由愛而愛這樣發生的
[00:08:03.000 --> 00:08:06.000]  而最重要就是不要停留了
[00:08:06.000 --> 00:08:08.000]  如果耶穌只是將祂的目樣
[00:08:08.000 --> 00:08:10.000]  以及培育靈命的成長
[00:08:10.000 --> 00:08:14.000]  擺在五百人和七十個門徒裡面
[00:08:14.000 --> 00:08:16.000]  你猜後果如何
[00:08:16.000 --> 00:08:17.000]  但是耶穌倒轉了
[00:08:17.000 --> 00:08:19.000]  耶穌就是擺在那十二個使徒
[00:08:19.000 --> 00:08:21.000]  和那三個核心門徒
[00:08:21.000 --> 00:08:25.000]  就改變二千年來歷世歷代
[00:08:25.000 --> 00:08:27.000]  人生命的改變
[00:08:27.000 --> 00:08:29.000]  以及那個熱心承傳
[00:08:29.000 --> 00:08:30.000]  那個承傳
[00:08:30.000 --> 00:08:31.000]  我們經常說的承傳
[00:08:31.000 --> 00:08:34.000]  福音的承傳
[00:08:34.000 --> 00:08:36.000]  所以我不知道
[00:08:36.000 --> 00:08:38.000]  你的靈情最有
[00:08:38.000 --> 00:08:39.000]  就是最好的朋友
[00:08:39.000 --> 00:08:42.000]  best of best friends
[00:08:42.000 --> 00:08:43.000]  篩完之後
[00:08:43.000 --> 00:08:46.000]  誰是你可以數出來
[00:08:46.000 --> 00:08:47.000]  認定他是
[00:08:47.000 --> 00:08:49.000]  我相信你會有的
[00:08:49.000 --> 00:08:50.000]  你要篩一下他
[00:08:50.000 --> 00:08:53.000]  然後這些就是你
[00:08:53.000 --> 00:08:55.000]  什麼你都可以跟他說
[00:08:55.000 --> 00:08:57.000]  那麼靈情最有是什麼呢
[00:08:57.000 --> 00:08:59.000]  其實聖經有很多描述的
[00:08:59.000 --> 00:09:01.000]  譬如《師兄》裡面
[00:09:01.000 --> 00:09:03.000]  有五十一段經文說
[00:09:03.000 --> 00:09:05.000]  基督徒之間相處有彼此
[00:09:05.000 --> 00:09:06.000]  什麼什麼
[00:09:06.000 --> 00:09:07.000]  互相什麼什麼
[00:09:07.000 --> 00:09:08.000]  是不是
[00:09:08.000 --> 00:09:09.000]  有些相處的經文
[00:09:09.000 --> 00:09:10.000]  大家都聽過了
[00:09:10.000 --> 00:09:12.000]  但是其實也有很多
[00:09:12.000 --> 00:09:14.000]  四十五十一段經文裡面的其他經文
[00:09:14.000 --> 00:09:16.000]  說到弟兄姊妹之間
[00:09:16.000 --> 00:09:17.000]  靈情最有
[00:09:17.000 --> 00:09:19.000]  或者靈情的同行者
[00:09:19.000 --> 00:09:21.000]  一些的描述
[00:09:21.000 --> 00:09:22.000]  譬如
[00:09:22.000 --> 00:09:24.000]  有幾段經文可以跟大家分享
[00:09:24.000 --> 00:09:26.000]  就是傳說書第四章九至十二節說
[00:09:26.000 --> 00:09:29.000]  兩個人總比一個人好
[00:09:29.000 --> 00:09:30.000]  留意他也不是說
[00:09:30.000 --> 00:09:32.000]  二百人總比一個人好
[00:09:32.000 --> 00:09:36.000]  他又說兩個人總比一個人好
[00:09:36.000 --> 00:09:41.000]  他們牢牢同德美好的報償
[00:09:41.000 --> 00:09:42.000]  若是跌倒
[00:09:42.000 --> 00:09:44.000]  這人可以扶起他的同伴
[00:09:44.000 --> 00:09:46.000]  扶起
[00:09:46.000 --> 00:09:48.000]  倘若孤身跌倒
[00:09:48.000 --> 00:09:49.000]  別人扶起他來
[00:09:49.000 --> 00:09:51.000]  這人就有禍了
[00:09:51.000 --> 00:09:52.000]  其實在幾千人裡面
[00:09:52.000 --> 00:09:55.000]  你跌倒也沒有人看到你
[00:09:55.000 --> 00:09:56.000]  但是如果兩個人
[00:09:56.000 --> 00:09:57.000]  既然你跟他同行的時候
[00:09:57.000 --> 00:09:59.000]  旁邊的跌倒看到嗎
[00:09:59.000 --> 00:10:03.000]  應該看到多一點
[00:10:03.000 --> 00:10:06.000]  再者二人同睡就都戀和
[00:10:06.000 --> 00:10:08.000]  一人獨睡怎能戀和呢
[00:10:08.000 --> 00:10:10.000]  若遇敵攻擊
[00:10:10.000 --> 00:10:11.000]  孤身難擋
[00:10:11.000 --> 00:10:13.000]  二人就能抵擋他
[00:10:13.000 --> 00:10:16.000]  三股合成的繩子不容易折斷
[00:10:16.000 --> 00:10:19.000]  這個道理大家都很容易明白
[00:10:19.000 --> 00:10:20.000]  互相的扶持
[00:10:20.000 --> 00:10:23.000]  彼此的令對方有溫暖
[00:10:23.000 --> 00:10:24.000]  另一經文說
[00:10:24.000 --> 00:10:25.000]  所以你們要彼此接納
[00:10:25.000 --> 00:10:29.000]  如同基督接納你們一樣
[00:10:29.000 --> 00:10:31.000]  歸榮尾號與神
[00:10:31.000 --> 00:10:33.000]  為什麼他說基督
[00:10:33.000 --> 00:10:35.000]  因為其實要接納對方
[00:10:35.000 --> 00:10:37.000]  也很難接近
[00:10:37.000 --> 00:10:39.000]  夫婦之間也是
[00:10:39.000 --> 00:10:40.000]  我也知道陸續有些事情
[00:10:40.000 --> 00:10:41.000]  也頂不住我
[00:10:41.000 --> 00:10:43.000]  那就是很難頂的
[00:10:43.000 --> 00:10:46.000]  但是我也有些事情頂不住他
[00:10:46.000 --> 00:10:48.000]  所以會難頂
[00:10:48.000 --> 00:10:51.000]  但是彼此接納的地步
[00:10:51.000 --> 00:10:52.000]  好像基督
[00:10:52.000 --> 00:10:54.000]  基督怎樣接納我們
[00:10:54.000 --> 00:10:55.000]  難頂也頂
[00:10:55.000 --> 00:10:56.000]  不然基督怎樣
[00:10:56.000 --> 00:10:58.000]  基督怎樣接納你
[00:10:58.000 --> 00:10:59.000]  即是這樣
[00:10:59.000 --> 00:11:03.000]  一般我們在教會裡面
[00:11:03.000 --> 00:11:04.000]  我們就彼此接納
[00:11:04.000 --> 00:11:06.000]  好好講講也很爽
[00:11:06.000 --> 00:11:08.000]  但真是心裡面分了類
[00:11:08.000 --> 00:11:10.000]  這個我們不太好
[00:11:10.000 --> 00:11:11.000]  這個說話我比較耐聽
[00:11:11.000 --> 00:11:12.000]  這個說話不耐聽
[00:11:12.000 --> 00:11:13.000]  這個講得好一點
[00:11:13.000 --> 00:11:14.000]  那個講得長氣一點
[00:11:14.000 --> 00:11:16.000]  很多就是分了類
[00:11:16.000 --> 00:11:17.000]  就是在那裡分了類
[00:11:17.000 --> 00:11:19.000]  但是怎樣接納
[00:11:19.000 --> 00:11:22.000]  然後他說朋友太多必受損害
[00:11:22.000 --> 00:11:25.000]  但有一知己比兄弟更親密
[00:11:25.000 --> 00:11:26.000]  意思是什麼
[00:11:26.000 --> 00:11:28.000]  其實英文和日本譯得好
[00:11:28.000 --> 00:11:30.000]  他說The man of too many friends
[00:11:30.000 --> 00:11:32.000]  你太多朋友的時候
[00:11:32.000 --> 00:11:34.000]  chosen indiscriminately
[00:11:34.000 --> 00:11:35.000]  即是說
[00:11:35.000 --> 00:11:36.000]  indiscriminately
[00:11:36.000 --> 00:11:40.000]  即是說你沒有擇偶
[00:11:40.000 --> 00:11:41.000]  即是說沒有擇友
[00:11:41.000 --> 00:11:42.000]  沒有選擇
[00:11:42.000 --> 00:11:43.000]  不選擇的每個人都是你朋友
[00:11:43.000 --> 00:11:44.000]  亂來
[00:11:44.000 --> 00:11:46.000]  裡面可能有些出賣你就有
[00:11:46.000 --> 00:11:48.000]  有些大壞你就有
[00:11:48.000 --> 00:11:49.000]  will be broken in pieces
[00:11:49.000 --> 00:11:50.000]  and come to ruin
[00:11:50.000 --> 00:11:52.000]  只是說會影響你
[00:11:52.000 --> 00:11:53.000]  會損害你
[00:11:53.000 --> 00:11:54.000]  就是這個意思
[00:11:54.000 --> 00:11:55.000]  然後
[00:11:55.000 --> 00:11:58.000]  but there is a true loving friend
[00:11:58.000 --> 00:12:00.000]  愛你真正的朋友
[00:12:00.000 --> 00:12:01.000]  就是可靠的
[00:12:01.000 --> 00:12:03.000]  就會好像兄弟一樣
[00:12:03.000 --> 00:12:04.000]  和你這麼親密
[00:12:04.000 --> 00:12:06.000]  是你可以依靠他
[00:12:06.000 --> 00:12:07.000]  依傍他的
[00:12:07.000 --> 00:12:12.000]  另外一個描述就是
[00:12:12.000 --> 00:12:14.000]  屬靈的知友是
[00:12:14.000 --> 00:12:16.000]  你們要棄絕謊言
[00:12:16.000 --> 00:12:18.000]  棄絕謊言這裡不只是說謊
[00:12:18.000 --> 00:12:20.000]  這裡是說不要虛假
[00:12:20.000 --> 00:12:22.000]  不要裝模作樣
[00:12:22.000 --> 00:12:24.000]  即是你是真正的你
[00:12:24.000 --> 00:12:26.000]  你的掙扎
[00:12:26.000 --> 00:12:27.000]  表裡一致
[00:12:27.000 --> 00:12:29.000]  你裡面是怎樣
[00:12:29.000 --> 00:12:30.000]  你就告訴別人
[00:12:30.000 --> 00:12:32.000]  每個人要與鄰舍說實話
[00:12:32.000 --> 00:12:34.000]  因為我們互為之體
[00:12:34.000 --> 00:12:35.000]  好像這些經文
[00:12:35.000 --> 00:12:36.000]  其實當你看的時候
[00:12:36.000 --> 00:12:38.000]  現在我們在崇拜裡面
[00:12:38.000 --> 00:12:40.000]  我們要棄絕謊言
[00:12:40.000 --> 00:12:41.000]  鄰舍說實話
[00:12:41.000 --> 00:12:42.000]  那現在怎樣說
[00:12:42.000 --> 00:12:43.000]  你跟我說我跟你說
[00:12:43.000 --> 00:12:44.000]  很難的嘛
[00:12:44.000 --> 00:12:45.000]  但是
[00:12:45.000 --> 00:12:47.000]  當有一兩個屬靈的知友
[00:12:47.000 --> 00:12:49.000]  你有那個信任
[00:12:49.000 --> 00:12:50.000]  和親密的時候
[00:12:50.000 --> 00:12:51.000]  就可以發生
[00:12:51.000 --> 00:12:53.000]  所以為什麼說二人
[00:12:53.000 --> 00:12:54.000]  兩個人三個人
[00:12:54.000 --> 00:12:56.000]  是一些小的群
[00:12:56.000 --> 00:12:57.000]  而後面的經文
[00:12:57.000 --> 00:12:59.000]  更加清楚地告訴我們
[00:12:59.000 --> 00:13:02.000]  貞賢時時教我們怎麼說話
[00:13:02.000 --> 00:13:03.000]  貞賢說
[00:13:03.000 --> 00:13:06.000]  當面的責備勝過隱藏的愛情
[00:13:06.000 --> 00:13:07.000]  意思是什麼
[00:13:07.000 --> 00:13:09.000]  不是叫你當面罵人
[00:13:09.000 --> 00:13:10.000]  不是
[00:13:10.000 --> 00:13:11.000]  當面的責備
[00:13:11.000 --> 00:13:13.000]  英文譯本其實就是說
[00:13:13.000 --> 00:13:15.000]  Better is an open reprimand
[00:13:15.000 --> 00:13:16.000]  of loving correction
[00:13:16.000 --> 00:13:18.000]  即是說愛心的勸勉
[00:13:18.000 --> 00:13:21.000]  你的責備是愛心的勸勉
[00:13:21.000 --> 00:13:22.000]  由愛心出發
[00:13:22.000 --> 00:13:26.000]  即是比不說話的愛好
[00:13:26.000 --> 00:13:29.000]  你不說話 它做得不對
[00:13:29.000 --> 00:13:31.000]  你說因為愛它緣故你不說話
[00:13:31.000 --> 00:13:33.000]  其實就是假的 聖經說
[00:13:33.000 --> 00:13:34.000]  貞賢其實就說這件事
[00:13:34.000 --> 00:13:36.000]  其實如果你真的愛它
[00:13:36.000 --> 00:13:37.000]  你就為它祈禱
[00:13:37.000 --> 00:13:38.000]  建立了關係
[00:13:38.000 --> 00:13:40.000]  然後希望可以跟它說清楚
[00:13:40.000 --> 00:13:43.000]  給一個勸勉給它
[00:13:43.000 --> 00:13:45.000]  這個勸勉可能不中聽
[00:13:45.000 --> 00:13:47.000]  會傷害它弱小心靈
[00:13:47.000 --> 00:13:49.000]  為什麼你說我這樣這樣
[00:13:49.000 --> 00:13:52.000]  或者甚至你講得很柔和謙卑
[00:13:52.000 --> 00:13:53.000]  柔軟的
[00:13:53.000 --> 00:13:55.000]  很有口才去講
[00:13:55.000 --> 00:13:57.000]  但是它也會受到心靈傷害
[00:13:57.000 --> 00:13:58.000]  因為它是容易受傷的
[00:13:58.000 --> 00:14:00.000]  男人或者女人
[00:14:00.000 --> 00:14:02.000]  但是它也說
[00:14:02.000 --> 00:14:04.000]  朋友的傷痕出於忠誠
[00:14:04.000 --> 00:14:06.000]  是幫你的
[00:14:06.000 --> 00:14:07.000]  是好的
[00:14:07.000 --> 00:14:09.000]  但是敵人的親吻
[00:14:09.000 --> 00:14:12.000]  親你一口都沒有用
[00:14:12.000 --> 00:14:13.000]  親你一口就等你死
[00:14:13.000 --> 00:14:15.000]  那就比不上了
[00:14:15.000 --> 00:14:17.000]  那個是Kiss of Death
[00:14:17.000 --> 00:14:19.000]  所以經文裡面提醒我們
[00:14:19.000 --> 00:14:21.000]  以鐵磨鐵
[00:14:21.000 --> 00:14:25.000]  越磨越利 朋友當面的鐵磨
[00:14:25.000 --> 00:14:27.000]  也是如此
[00:14:27.000 --> 00:14:28.000]  怎樣當面鐵磨
[00:14:28.000 --> 00:14:30.000]  當面鐵磨英文日報講得好就是
[00:14:30.000 --> 00:14:33.000]  Through Discussion
[00:14:33.000 --> 00:14:34.000]  我們在小組裡面
[00:14:34.000 --> 00:14:38.000]  可不可以談你個人成長的問題
[00:14:38.000 --> 00:14:41.000]  我們十二個人在小組
[00:14:41.000 --> 00:14:42.000]  十一個人對著你一個
[00:14:42.000 --> 00:14:44.000]  和你談你個人成長的問題
[00:14:44.000 --> 00:14:45.000]  在小組裡面
[00:14:45.000 --> 00:14:46.000]  在主要學裡面
[00:14:46.000 --> 00:14:47.000]  比較容易就是
[00:14:47.000 --> 00:14:49.000]  我們可以談到學習真理
[00:14:49.000 --> 00:14:52.000]  但是卻是如果要個別的勸勉的時候
[00:14:52.000 --> 00:14:53.000]  需要再少一點的人
[00:14:53.000 --> 00:14:54.000]  那些少一點的人
