
[00:00:00.000 --> 00:00:04.500]  今天我選擇了《崔埃及記》這段經文
[00:07:21.000 --> 00:07:23.000]  我們可以看到這一點
[00:07:24.000 --> 00:07:30.000]  就是神為摩西做了一個心理輔導
[00:07:30.000 --> 00:07:36.000]  去醫治了他隱藏了很久的心理創傷
[00:07:36.000 --> 00:07:39.000]  醫治了他之後
[00:07:39.000 --> 00:07:44.000]  令他能夠恢復信心為神去工作
[00:07:44.000 --> 00:07:50.000]  我們可以看看第一節的經文
[00:07:50.000 --> 00:07:52.000]  推埃及記第三章第一節
[00:07:53.000 --> 00:07:56.000]  這裡說到一日
[00:07:56.000 --> 00:07:58.000]  中間的第二行
[00:07:58.000 --> 00:08:00.000]  他說一日這個字
[00:08:00.000 --> 00:08:05.000]  一日這個字不是這麼簡單
[00:08:05.000 --> 00:08:11.000]  其實是等了四十年之後的一日
[00:08:11.000 --> 00:08:15.000]  在這四十年裡
[00:08:15.000 --> 00:08:17.000]  摩西在做什麼呢?
[00:08:17.000 --> 00:08:20.000]  做放羊的工作
[00:08:22.000 --> 00:08:24.000]  如果你看過整個故事
[00:08:24.000 --> 00:08:27.000]  你會知道摩西原本是一個很有身份
[00:08:27.000 --> 00:08:31.000]  很高貴、很有學識、很有本領的人
[00:08:31.000 --> 00:08:34.000]  他原本是法老女兒的兒子
[00:08:34.000 --> 00:08:36.000]  是貴族
[00:08:36.000 --> 00:08:41.000]  現在做看羊的工作
[00:08:41.000 --> 00:08:44.000]  你可以想像一定不會是他很喜歡
[00:08:44.000 --> 00:08:46.000]  很合他意的工作
[00:08:47.000 --> 00:08:53.000]  在他來看可能是一份非常之苦悶、委屈的工作
[00:08:53.000 --> 00:08:56.000]  做了四十年
[00:08:56.000 --> 00:09:00.000]  相信他在這段期間
[00:09:00.000 --> 00:09:01.000]  他都會想過
[00:09:01.000 --> 00:09:06.000]  他會希望有一天能夠再有機會出來創一番事業
[00:09:06.000 --> 00:09:12.000]  神就在這個時間來呼召他
[00:09:12.000 --> 00:09:15.000]  也可以說摩西在這個時候
[00:09:15.000 --> 00:09:17.000]  他是all available
[00:09:17.000 --> 00:09:21.000]  他真是等著做
[00:09:21.000 --> 00:09:26.000]  他是可以隨時候命的
[00:09:26.000 --> 00:09:30.000]  雖然他心裡仍然有很多未解決到的問題
[00:09:30.000 --> 00:09:33.000]  我們從第四節
[00:09:33.000 --> 00:09:37.000]  他說「我在這裡」
[00:09:37.000 --> 00:09:41.000]  這一句話我們可以
[00:09:43.000 --> 00:09:52.000]  知道他心裡會有願意順從的意思
[00:09:52.000 --> 00:09:57.000]  因為聖經用字是非常小心的
[00:09:57.000 --> 00:10:00.000]  「我在這裡」這一句話
[00:10:00.000 --> 00:10:05.000]  在聖經裡、在不同的地方或先知口裡都出現過
[00:10:05.000 --> 00:10:07.000]  每次出現的時候
[00:10:07.000 --> 00:10:12.000]  「我在這裡」的時候都會帶來積極正面的回應
[00:10:13.000 --> 00:10:16.000]  比如最出名的以賽亞先知
[00:10:16.000 --> 00:10:19.000]  在以賽亞書六章八節那裡
[00:10:19.000 --> 00:10:22.000]  當神說「我可以差遣誰呢?」
[00:10:22.000 --> 00:10:26.000]  「有誰肯為我們去呢?」
[00:10:26.000 --> 00:10:29.000]  以賽亞先知馬上回答說
[00:10:29.000 --> 00:10:32.000]  「我在這裡,請差遣我」
[00:10:32.000 --> 00:10:39.000]  另外在新約仕途行傳九章十節那裡
[00:10:39.000 --> 00:10:43.000]  當神呼召阿那尼亞去為保羅按手
[00:10:43.000 --> 00:10:45.000]  醫治他的眼瞎的時候
[00:10:45.000 --> 00:10:47.000]  阿那尼亞也回答說
[00:10:47.000 --> 00:10:49.000]  「我在這裡」
[00:10:49.000 --> 00:10:54.000]  雖然他心裡也有疑惑和恐懼
[00:10:54.000 --> 00:10:57.000]  但是經神解釋之後
[00:10:57.000 --> 00:11:01.000]  阿那尼亞也聽從吩咐去見保羅
[00:11:01.000 --> 00:11:04.000]  為保羅按手祈禱
[00:11:04.000 --> 00:11:08.000]  所以我們有理由相信摩西
[00:11:08.000 --> 00:11:13.000]  他是有意聽從神的吩咐
[00:11:13.000 --> 00:11:17.000]  只不過往後他講的一些說話
[00:11:17.000 --> 00:11:19.000]  或者是晦氣的說話
[00:11:19.000 --> 00:11:23.000]  這個只是反映出他內心的苦毒
[00:11:23.000 --> 00:11:27.000]  他內心的創傷還沒復原
[00:11:27.000 --> 00:11:34.000]  因此神就逐樣為他化解和安慰他
[00:11:34.000 --> 00:11:36.000]  醫治了他
[00:11:36.000 --> 00:11:39.000]  比如我們可以看第十一節
[00:11:39.000 --> 00:11:42.000]  出埃及記三章第十一節
[00:11:42.000 --> 00:11:44.000]  摩西對神說
[00:11:44.000 --> 00:11:47.000]  「我是什麼人竟能去見法老呢?」
[00:11:47.000 --> 00:11:52.000]  我們知道因為之前摩西在埃及殺了人
[00:11:52.000 --> 00:11:53.000]  他是逃犯
[00:11:53.000 --> 00:11:57.000]  他怎麼敢回去埃及見法老呢?
[00:11:57.000 --> 00:12:00.000]  神就告訴他
[00:12:00.000 --> 00:12:02.000]  在第十二節
[00:12:02.000 --> 00:12:04.000]  神安慰他說叫他不用怕
[00:12:04.000 --> 00:12:07.000]  因為我必與你同在
[00:12:07.000 --> 00:12:09.000]  而且告訴他
[00:12:09.000 --> 00:12:12.000]  他就是自有永有的神
[00:12:12.000 --> 00:12:16.000]  到了四章第一節
[00:12:16.000 --> 00:12:19.000]  摩西說
[00:12:19.000 --> 00:12:23.000]  如果那些以色列人不相信我
[00:12:23.000 --> 00:12:26.000]  不聽我的話怎麼辦呢?
[00:12:26.000 --> 00:12:30.000]  我們知道他因為以前在埃及的時候
[00:12:30.000 --> 00:12:35.000]  他勸兩個希伯來人不要打架自己人
[00:12:35.000 --> 00:12:37.000]  不要自己人打自己人
[00:12:37.000 --> 00:12:40.000]  那兩個人不聽他的話
[00:12:40.000 --> 00:12:41.000]  他心想
[00:12:41.000 --> 00:12:43.000]  現在我怎麼可以回去跟他們說呢?
[00:12:43.000 --> 00:12:44.000]  他們怎麼會相信我呢?
[00:12:44.000 --> 00:12:46.000]  怎麼會接受我呢?
[00:12:46.000 --> 00:12:48.000]  神於是就給他
[00:12:48.000 --> 00:12:50.000]  經文顯示
[00:12:50.000 --> 00:12:53.000]  神給他有能力可以行三個神蹟
[00:12:53.000 --> 00:12:55.000]  第一個就是
[00:12:55.000 --> 00:12:57.000]  手杖會變蛇
[00:12:57.000 --> 00:12:59.000]  然後蛇又變回手杖
[00:12:59.000 --> 00:13:01.000]  第二個神蹟是
[00:13:01.000 --> 00:13:04.000]  他的手會忽然長出大麻蜂
[00:13:04.000 --> 00:13:07.000]  之後又忽然復原
[00:13:07.000 --> 00:13:09.000]  另外第三個神蹟就是
[00:13:09.000 --> 00:13:13.000]  當他將埃及河的水倒在陸地上
[00:13:13.000 --> 00:13:16.000]  河水就會變成血
[00:13:16.000 --> 00:13:20.000]  他行這三個神蹟之後
[00:13:20.000 --> 00:13:22.000]  以色列人就會相信他
[00:13:22.000 --> 00:13:24.000]  再下去
[00:13:24.000 --> 00:13:26.000]  摩西就說
[00:13:26.000 --> 00:13:28.000]  他自己沒有口才
[00:13:28.000 --> 00:13:31.000]  但是神說會賜給他口才
[00:13:31.000 --> 00:13:35.000]  而且還會叫他哥哥來幫他手說話
[00:13:35.000 --> 00:13:37.000]  做他的發言人
[00:13:37.000 --> 00:13:40.000]  摩西又擔心他的家人
[00:13:40.000 --> 00:13:43.000]  或者被他攔阻不讓他去
[00:13:43.000 --> 00:13:45.000]  神為他開路
[00:13:45.000 --> 00:13:47.000]  他的岳父
[00:13:47.000 --> 00:13:51.000]  叫他平平安安地去
[00:13:51.000 --> 00:13:54.000]  他的妻子和兩個兒子
[00:13:54.000 --> 00:13:57.000]  也都願意跟從他回去埃及
[00:13:58.000 --> 00:13:59.000]  最後
[00:13:59.000 --> 00:14:01.000]  神也都告訴他
[00:14:01.000 --> 00:14:05.000]  他最怕的那個埃及的法老王
[00:14:05.000 --> 00:14:07.000]  也都死了
[00:14:07.000 --> 00:14:12.000]  神為摩西安排好一切
[00:14:12.000 --> 00:14:16.000]  神也都醫治好他心裏的創傷
[00:14:16.000 --> 00:14:23.000]  摩西他由一個諸多顧慮困擾的人
[00:14:23.000 --> 00:14:28.000]  轉為一個隨時可以後命的人
[00:14:28.000 --> 00:14:31.000]  他就再無牽掛
[00:14:31.000 --> 00:14:34.000]  成為神所合用
[00:14:34.000 --> 00:14:37.000]  很袖手的器皿
[00:14:37.000 --> 00:14:42.000]  摩西後來的確成為以色列人
[00:14:42.000 --> 00:14:44.000]  一個最偉大的領袖
[00:14:44.000 --> 00:14:48.000]  他完成神給他的使命
[00:14:48.000 --> 00:14:50.000]  將百姓帶出埃及
[00:14:50.000 --> 00:14:52.000]  去到迦南英許之地
[00:14:53.000 --> 00:15:02.000]  歷代的先知和偉大的信徒
[00:15:02.000 --> 00:15:05.000]  他們能夠被神所用
[00:15:05.000 --> 00:15:07.000]  其中一個非常重要的原因就是
[00:15:07.000 --> 00:15:10.000]  他們是隨時後命
[00:15:10.000 --> 00:15:12.000]  Available
[00:15:12.000 --> 00:15:13.000]  很袖手
[00:15:13.000 --> 00:15:15.000]  在神手邊很袖手
[00:15:15.000 --> 00:15:17.000]  隨時拿起給神用
[00:15:17.000 --> 00:15:21.000]  弟兄姊妹
[00:15:21.000 --> 00:15:24.000]  主耶穌已經將全福音的大使命
[00:15:24.000 --> 00:15:26.000]  交託了給我們
[00:15:26.000 --> 00:15:28.000]  但是如果我們真的想
[00:15:28.000 --> 00:15:30.000]  能夠履行到這個使命
[00:15:30.000 --> 00:15:33.000]  我們必須要很Available
[00:15:33.000 --> 00:15:35.000]  是隨時後命
[00:15:35.000 --> 00:15:37.000]  隨時在神手邊
[00:15:37.000 --> 00:15:38.000]  給神所用
[00:15:38.000 --> 00:15:41.000]  這樣我們才可以完成到這個使命
[00:15:41.000 --> 00:15:47.000]  我們出來工作
[00:15:47.000 --> 00:15:49.000]  如果我們想有前途
[00:15:49.000 --> 00:15:51.000]  如果我們想老闆
[00:15:51.000 --> 00:15:52.000]  想公司看得起我們
[00:15:52.000 --> 00:15:53.000]  我們要怎樣?
[00:15:53.000 --> 00:15:55.000]  除了有本領之外
[00:15:55.000 --> 00:15:57.000]  我們還要怎樣?
[00:15:57.000 --> 00:15:59.000]  我們要在老闆身邊
[00:15:59.000 --> 00:16:01.000]  隨時可以給他用
[00:16:01.000 --> 00:16:04.000]  雖然不是隨傳隨到
[00:16:04.000 --> 00:16:05.000]  不是24小時按摩
[00:16:05.000 --> 00:16:07.000]  但起碼在公司的時候
[00:16:07.000 --> 00:16:10.000]  我們是隨時可以幫到他
[00:16:10.000 --> 00:16:12.000]  隨時為他解決困難
[00:16:12.000 --> 00:16:15.000]  這樣我們才會被重用
[00:16:18.000 --> 00:16:20.000]  我們為神工作也是
[00:16:20.000 --> 00:16:23.000]  我們要隨時給神用
[00:16:23.000 --> 00:16:24.000]  如果我們經常說
[00:16:24.000 --> 00:16:26.000]  隨時是沒有空的
[00:16:26.000 --> 00:16:28.000]  神怎樣可以用到我們呢?
[00:16:28.000 --> 00:16:38.000]  今天我們是否能夠
[00:16:38.000 --> 00:16:40.000]  隨時後命來給神所用
[00:16:40.000 --> 00:16:42.000]  成為神的工具
[00:16:42.000 --> 00:16:46.000]  我們是否需要
[00:16:46.000 --> 00:16:49.000]  一定要見到一些很特別的異象
[00:16:49.000 --> 00:16:51.000]  例如我們需要有一波
[00:16:51.000 --> 00:16:53.000]  很特別的荊棘
[00:16:53.000 --> 00:16:56.000]  要很特別的火來燃燒
[00:16:56.000 --> 00:16:58.000]  還要有很特別的聲音
[00:16:58.000 --> 00:17:00.000]  這樣才會引起到我們需要
[00:17:00.000 --> 00:17:01.000]  醒覺了
[00:17:01.000 --> 00:17:03.000]  起來要做大使命
[00:17:03.000 --> 00:17:06.000]  是否這樣?
[00:17:06.000 --> 00:17:09.000]  還是我們需要學習
[00:17:09.000 --> 00:17:11.000]  許姑娘所說
[00:17:11.000 --> 00:17:13.000]  Any bush will do
[00:17:13.000 --> 00:17:15.000]  甚麼荊棘都可以
[00:17:17.000 --> 00:17:22.000]  重點不是在荊棘或特別的火
[00:17:22.000 --> 00:17:24.000]  而是我們已經準備好
[00:17:24.000 --> 00:17:25.000]  隨時後命
[00:17:25.000 --> 00:17:27.000]  見到風吹草動
[00:17:27.000 --> 00:17:29.000]  我們就已經可以起行
[00:17:29.000 --> 00:17:33.000]  當我回顧
[00:17:33.000 --> 00:17:36.000]  我們這幾年的時候
[00:17:36.000 --> 00:17:37.000]  我發覺
[00:17:37.000 --> 00:17:40.000]  在我們之中
[00:17:40.000 --> 00:17:41.000]  在我們的教會
[00:17:41.000 --> 00:17:45.000]  我已經見過好幾個燃燒的荊棘
[00:17:47.000 --> 00:17:49.000]  它們是甚麼呢?
[00:17:49.000 --> 00:17:50.000]  是人
[00:17:50.000 --> 00:17:52.000]  是人帶來的現象
[00:17:52.000 --> 00:17:55.000]  如果大家都記得
[00:17:55.000 --> 00:17:56.000]  前幾年
[00:17:56.000 --> 00:17:59.000]  有中信的溫爾藏博士
[00:17:59.000 --> 00:18:00.000]  來到我們中間
[00:18:00.000 --> 00:18:03.000]  去介紹中南美洲的宣教工作
[00:18:03.000 --> 00:18:05.000]  這樣引起了我們對
[00:18:05.000 --> 00:18:08.000]  中南美洲宣教的
[00:18:08.000 --> 00:18:10.000]  時空的注意和興趣
[00:18:10.000 --> 00:18:13.000]  後來我們也去
[00:18:13.000 --> 00:18:16.000]  去委內瑞拉做短訓
[00:18:16.000 --> 00:18:20.000]  接著有覺星的鄭家驊
[00:18:20.000 --> 00:18:21.000]  傳道
[00:18:21.000 --> 00:18:22.000]  現在做了牧師
[00:18:22.000 --> 00:18:26.000]  他來到幫助我們
[00:18:26.000 --> 00:18:29.000]  和推動我們成立了狀元團契
[00:18:29.000 --> 00:18:32.000]  在這五年來
[00:18:32.000 --> 00:18:34.000]  在狀元團契裏面
[00:18:34.000 --> 00:18:36.000]  有超過25位的人
[00:18:36.000 --> 00:18:38.000]  接受了浸禮
[00:18:40.000 --> 00:18:43.000]  另外也有覺星的林慧中傳道
[00:18:43.000 --> 00:18:47.000]  他也促成幫助我們
[00:18:47.000 --> 00:18:50.000]  成立了狀元團契
[00:18:50.000 --> 00:18:51.000]  更特別的是
[00:18:51.000 --> 00:18:54.000]  他促成我們成立了一個
[00:18:54.000 --> 00:18:55.000]  332
[00:18:55.000 --> 00:18:58.000]  大家不知道才知道甚麼是332
[00:18:58.000 --> 00:19:00.000]  每逢第三個
[00:19:00.000 --> 00:19:05.000]  每逢第三個星期三的
[00:19:05.000 --> 00:19:06.000]  兩點鐘
[00:19:06.000 --> 00:19:09.000]  在餐館裏面有一個茶經小組
[00:19:09.000 --> 00:19:11.000]  維持了四年
[00:19:11.000 --> 00:19:15.000]  包括栽培訓練
[00:19:15.000 --> 00:19:20.000]  在裏面先後有五位
[00:19:20.000 --> 00:19:22.000]  接受了浸禮
[00:19:22.000 --> 00:19:28.000]  另外有忠信的邱清平傳道
[00:19:28.000 --> 00:19:30.000]  他到訪之後
[00:19:30.000 --> 00:19:33.000]  我們就成立了姊妹小組
[00:19:33.000 --> 00:19:38.000]  再有覺星的林修榮
[00:19:39.000 --> 00:19:41.000]  他來到之後
[00:19:41.000 --> 00:19:45.000]  令到我們加強了弟兄的工作
[00:19:45.000 --> 00:19:46.000]  另外很意外地
[00:19:46.000 --> 00:19:48.000]  令到我們成立了
[00:19:48.000 --> 00:19:51.000]  關懷癌病的關懷小組
[00:19:51.000 --> 00:19:56.000]  何少年教士
[00:19:56.000 --> 00:19:58.000]  他到訪我們幾次
[00:19:58.000 --> 00:19:59.000]  四次來過
[00:19:59.000 --> 00:20:01.000]  但是他的來到
[00:20:01.000 --> 00:20:03.000]  卻是令到我們很意外地
[00:20:03.000 --> 00:20:05.000]  神奇妙的安排
[00:20:05.000 --> 00:20:07.000]  令我們找到南區播道會
[00:20:07.000 --> 00:20:10.000]  來做我們南區團契的聚會地點
[00:20:10.000 --> 00:20:13.000]  這個真是很奇妙的安排
[00:20:13.000 --> 00:20:17.000]  最近
[00:20:17.000 --> 00:20:18.000]  最近這一次
[00:20:18.000 --> 00:20:19.000]  是誰?
[00:20:19.000 --> 00:20:23.000]  連心橋傳道
[00:20:23.000 --> 00:20:26.000]  他來到
[00:20:26.000 --> 00:20:28.000]  令到我們再一次激起
[00:20:28.000 --> 00:20:32.000]  我們宣教特別是短宣的熱心
[00:20:32.000 --> 00:20:35.000]  他的到訪驅使我
[00:20:35.000 --> 00:20:36.000]  作出最後的決定
[00:20:36.000 --> 00:20:40.000]  就是去哥斯大黎加的短宣
[00:20:40.000 --> 00:20:46.000]  大家
[00:20:46.000 --> 00:20:47.000]  看不看到
[00:20:47.000 --> 00:20:49.000]  這些消著的荊棘呢?
[00:20:49.000 --> 00:20:54.000]  有些人看到的
[00:20:54.000 --> 00:20:55.000]  因為他們
[00:20:55.000 --> 00:20:57.000]  他們跟著就參與了
[00:20:57.000 --> 00:20:59.000]  這些所帶來的事工
[00:20:59.000 --> 00:21:01.000]  在當中他們有好的侍奉
[00:21:01.000 --> 00:21:03.000]  和有很好的經歷
[00:21:03.000 --> 00:21:05.000]  如果你
[00:21:05.000 --> 00:21:07.000]  都沒有看到的
[00:21:07.000 --> 00:21:10.000]  那你要留心
[00:21:10.000 --> 00:21:13.000]  因為將會不斷有荊棘燒起
[00:21:13.000 --> 00:21:15.000]  問題是我們有沒有看到
[00:21:15.000 --> 00:21:18.000]  而最重要的一點就是
[00:21:18.000 --> 00:21:20.000]  不是等荊棘升起
[00:21:20.000 --> 00:21:22.000]  才同神討價還價
[00:21:22.000 --> 00:21:25.000]  而是我們已經準備好
[00:21:25.000 --> 00:21:27.000]  隨時後命
[00:21:27.000 --> 00:21:31.000]  一叫一點點火就出動
[00:21:31.000 --> 00:21:33.000]  這個才是最重要的
[00:21:36.000 --> 00:21:37.000]  那個
[00:21:37.000 --> 00:21:38.000]  隨時
[00:21:38.000 --> 00:21:40.000]  可以後命是很重要
[00:21:40.000 --> 00:21:41.000]  是不是?
[00:21:41.000 --> 00:21:45.000]  本領是其次
[00:21:45.000 --> 00:21:46.000]  很有本領
[00:21:46.000 --> 00:21:47.000]  很有知識
[00:21:47.000 --> 00:21:48.000]  但是
[00:21:48.000 --> 00:21:49.000]  經常沒有空
[00:21:49.000 --> 00:21:50.000]  是不是?
[00:21:50.000 --> 00:21:51.000]  經常不在身邊
[00:21:51.000 --> 00:21:52.000]  那你都覺得
[00:21:52.000 --> 00:21:53.000]  真是很
[00:21:53.000 --> 00:21:54.000]  所謂
[00:21:54.000 --> 00:21:55.000]  浪費氣力
[00:21:55.000 --> 00:22:00.000]  我們要成為神
[00:22:00.000 --> 00:22:01.000]  我們要成為神
[00:22:01.000 --> 00:22:02.000]  我們要成為神
[00:22:02.000 --> 00:22:03.000]  我們要成為神
[00:22:03.000 --> 00:22:05.000]  我們要成為神
[00:22:05.000 --> 00:22:06.000]  手邊很合用
[00:22:06.000 --> 00:22:08.000]  很袖手的工具
[00:22:08.000 --> 00:22:11.000]  再說回
[00:22:11.000 --> 00:22:14.000]  Available
[00:22:14.000 --> 00:22:15.000]  即是
[00:22:15.000 --> 00:22:16.000]  合用這個字
[00:22:16.000 --> 00:22:19.000]  剛才我說過
[00:22:19.000 --> 00:22:21.000]  有一個更加有心意的解釋
[00:22:21.000 --> 00:22:22.000]  就是
[00:22:22.000 --> 00:22:23.000]  合資格
[00:22:23.000 --> 00:22:25.000]  憑樂意服務的
[00:22:25.000 --> 00:22:28.000]  這個字很有意思
[00:22:28.000 --> 00:22:30.000]  誰合資格?
