
[00:00:00.000 --> 00:00:04.000]  大家可能很熟悉約翰·索克·斯托特
[00:12:46.000 --> 00:12:49.000]  還有那些地又怎樣呢
[00:12:49.000 --> 00:12:50.000]  已經押了
[00:12:50.000 --> 00:12:52.000]  都不是屬於自己的了
[00:12:52.000 --> 00:12:54.000]  所以就再無處可活了
[00:12:54.000 --> 00:12:56.000]  沒有什麼特別的辦法
[00:12:56.000 --> 00:12:58.000]  唯有靜下子女
[00:12:58.000 --> 00:13:02.000]  那些子女都被賣做奴婢
[00:13:02.000 --> 00:13:03.000]  被人賣了出來
[00:13:03.000 --> 00:13:05.000]  但我們留意這裡
[00:13:05.000 --> 00:13:07.000]  一個很心痛的
[00:13:07.000 --> 00:13:09.000]  我們卻彼此兒女
[00:13:09.000 --> 00:13:11.000]  作人的奴婢
[00:13:11.000 --> 00:13:15.000]  是自己爸爸媽媽逼他去做這個奴婢
[00:13:15.000 --> 00:13:20.000]  所以是一個非常淒酸的圖畫
[00:13:20.000 --> 00:13:21.000]  還有呢
[00:13:21.000 --> 00:13:25.000]  特別說了兒女作奴婢
[00:13:25.000 --> 00:13:30.000]  還有我們那些女兒已經被搶走了
[00:13:30.000 --> 00:13:32.000]  女兒被搶走了
[00:13:32.000 --> 00:13:33.000]  我們要留意
[00:13:33.000 --> 00:13:38.000]  如果在希伯來人的社會裡
[00:13:38.000 --> 00:13:41.000]  女的做僕人就不像男的那麼簡單
[00:13:41.000 --> 00:13:45.000]  女的可能就是你給了主人做奴婢
[00:13:45.000 --> 00:13:48.000]  又或者主人的兒子做奴婢
[00:13:48.000 --> 00:13:51.000]  差不多做媳婦仔
[00:13:51.000 --> 00:13:53.000]  你想想一個家庭
[00:13:53.000 --> 00:13:56.000]  你將自己的子女這樣變賣
[00:13:56.000 --> 00:13:58.000]  但是沒有辦法
[00:13:58.000 --> 00:14:00.000]  第一個聲稱我們沒有東西吃
[00:14:00.000 --> 00:14:01.000]  我們人口更多
[00:14:01.000 --> 00:14:03.000]  現在連人口都沒有了
[00:14:03.000 --> 00:14:04.000]  都要去賣
[00:14:04.000 --> 00:14:08.000]  所以你看這是一個山窮水盡的情況
[00:14:08.000 --> 00:14:12.000]  但是第五節就給我們一個很大的諷刺
[00:14:12.000 --> 00:14:14.000]  這幫人被壓迫
[00:14:14.000 --> 00:14:17.000]  自己的子女都要被人賣的時候
[00:14:17.000 --> 00:14:19.000]  他講了一句話
[00:14:19.000 --> 00:14:23.000]  他說我們的身體和我們弟兄的身體是一樣
[00:14:23.000 --> 00:14:25.000]  我們的價值和他一樣
[00:14:25.000 --> 00:14:26.000]  我們都是猶太人
[00:14:26.000 --> 00:14:27.000]  我們都是自己的人
[00:14:27.000 --> 00:14:30.000]  我們的兒女和他們的兒女都是沒有差別的
[00:14:30.000 --> 00:14:32.000]  但是在一個環境裡面
[00:14:32.000 --> 00:14:35.000]  他們就好像一個下等人一樣
[00:14:35.000 --> 00:14:38.000]  其實就是很不公平
[00:14:38.000 --> 00:14:40.000]  大家都是人
[00:14:40.000 --> 00:14:42.000]  但是在那個社會裡面
[00:14:42.000 --> 00:14:46.000]  他們就成為了一個弱勢的社會
[00:14:46.000 --> 00:14:49.000]  我想在我們教會裡面
[00:14:49.000 --> 00:14:54.000]  我們自己本身很少會有互相剝削
[00:14:54.000 --> 00:14:57.000]  但是我們也知道在我們的群體當中
[00:14:57.000 --> 00:15:01.000]  的而且確有些在外面受到很多的欺凌
[00:15:01.000 --> 00:15:04.000]  或者我們在這個社會裡面
[00:15:04.000 --> 00:15:11.000]  他們很難有一個穩定的謀生的生活
[00:15:11.000 --> 00:15:13.000]  我們會不會看到這些需要
[00:15:13.000 --> 00:15:15.000]  聽到這些怨聲
[00:15:15.000 --> 00:15:17.000]  在教會裡面
[00:15:17.000 --> 00:15:21.000]  有一個未信的
[00:15:21.000 --> 00:15:23.000]  他回來我們教會有時候來我們聚會
[00:15:23.000 --> 00:15:26.000]  有一次打電話給我
[00:15:26.000 --> 00:15:30.000]  就說他沒有工作了
[00:15:30.000 --> 00:15:32.000]  他也沒有地方住
[00:15:32.000 --> 00:15:35.000]  你知道現在做地方都要按金
[00:15:35.000 --> 00:15:38.000]  還要住那些劏房
[00:15:38.000 --> 00:15:40.000]  都很難維持
[00:15:40.000 --> 00:15:42.000]  還有就說
[00:15:42.000 --> 00:15:45.000]  今晚都沒有地方
[00:15:45.000 --> 00:15:49.000]  我說你來教會大家想想辦法
[00:15:49.000 --> 00:15:50.000]  大家一起去
[00:15:50.000 --> 00:15:51.000]  坐下來的時候
[00:15:51.000 --> 00:15:53.000]  我還看到他有一天不太舒服
[00:15:53.000 --> 00:15:54.000]  原來他自己心想
[00:15:54.000 --> 00:15:56.000]  如果我找不到地方住
[00:15:56.000 --> 00:15:58.000]  我就今晚在街上流浪
[00:15:58.000 --> 00:16:00.000]  我說你在哪裡流浪
[00:16:00.000 --> 00:16:02.000]  在公園裡面就這樣過一夜
[00:16:02.000 --> 00:16:04.000]  但是他正在病
[00:16:04.000 --> 00:16:07.000]  我就和他一起想一些辦法
[00:16:07.000 --> 00:16:09.000]  想了一下都不知道有什麼辦法
[00:16:09.000 --> 00:16:12.000]  我就和他說
[00:16:12.000 --> 00:16:15.000]  我沒有什麼辦法
[00:16:15.000 --> 00:16:16.000]  我們祈禱吧
[00:16:16.000 --> 00:16:18.000]  祈禱之後我就想起
[00:16:18.000 --> 00:16:21.000]  有一個朋友他有一間廠
[00:16:21.000 --> 00:16:24.000]  應該別人不介意吧
[00:16:24.000 --> 00:16:26.000]  就問了一些朋友
[00:16:26.000 --> 00:16:28.000]  結果這些朋友也不介意
[00:16:28.000 --> 00:16:30.000]  知道這種情況就說來吧
[00:16:30.000 --> 00:16:31.000]  結果那天晚上
[00:16:31.000 --> 00:16:33.000]  我就和他一起去了那個地方
[00:16:33.000 --> 00:16:35.000]  其實那個地方
[00:16:35.000 --> 00:16:36.000]  那些工廠你也知道
[00:16:36.000 --> 00:16:38.000]  都是很凹亂的
[00:16:38.000 --> 00:16:39.000]  就姑且找一個地方
[00:16:39.000 --> 00:16:40.000]  也沒有床
[00:16:40.000 --> 00:16:43.000]  只是木架放在床上
[00:16:43.000 --> 00:16:45.000]  他就過一夜
[00:16:45.000 --> 00:16:47.000]  其實是很艱難的
[00:16:47.000 --> 00:16:49.000]  還有就是那個地方
[00:16:49.000 --> 00:16:51.000]  能夠讓他可以棲身一晚
[00:16:51.000 --> 00:16:53.000]  其實都很不簡單
[00:16:53.000 --> 00:16:54.000]  能夠有涼蔥
[00:16:54.000 --> 00:16:57.000]  原來對某些朋友
[00:16:57.000 --> 00:16:59.000]  其實是很重要的
[00:16:59.000 --> 00:17:01.000]  後來過了之後
[00:17:01.000 --> 00:17:04.000]  我們再通電話
[00:17:04.000 --> 00:17:06.000]  他就說你祈禱吧
[00:17:06.000 --> 00:17:08.000]  找找附近的工廠
[00:17:08.000 --> 00:17:11.000]  神會答應你的
[00:17:11.000 --> 00:17:13.000]  這位朋友就說
[00:17:13.000 --> 00:17:14.000]  如果神這次真的幫我
[00:17:14.000 --> 00:17:16.000]  我就信耶穌了
[00:17:16.000 --> 00:17:17.000]  結果真的很快
[00:17:17.000 --> 00:17:19.000]  他又找到工作
[00:17:19.000 --> 00:17:21.000]  找到一個地方
[00:17:21.000 --> 00:17:25.000]  可以有一個地方住
[00:17:25.000 --> 00:17:27.000]  他就馬上和我說
[00:17:27.000 --> 00:17:30.000]  他真的信得很真
[00:17:30.000 --> 00:17:32.000]  我這次一定信的
[00:17:32.000 --> 00:17:34.000]  因為經歷了神的恩典
[00:17:34.000 --> 00:17:36.000]  當然他不只是為了有一個房子住
[00:17:36.000 --> 00:17:39.000]  因為我們都講過福音的意思
[00:17:39.000 --> 00:17:44.000]  人是因為罪要相信耶穌帶領
[00:17:44.000 --> 00:17:46.000]  但這位弟兄
[00:17:46.000 --> 00:17:50.000]  我們通電話的內容
[00:17:50.000 --> 00:17:52.000]  就說你為我祈禱吧
[00:17:52.000 --> 00:17:54.000]  很依靠神
[00:17:54.000 --> 00:17:56.000]  然後就渡過了
[00:17:56.000 --> 00:17:58.000]  他人生最低的地獄
[00:17:58.000 --> 00:18:00.000]  弟兄姊妹
[00:18:00.000 --> 00:18:02.000]  其實在我們身邊
[00:18:02.000 --> 00:18:05.000]  我們會不會聽到這些聲音呢?
[00:18:05.000 --> 00:18:07.000]  又或者我們可能
[00:18:07.000 --> 00:18:09.000]  未必能夠察覺到
[00:18:09.000 --> 00:18:11.000]  在我們的團契裡面
[00:18:11.000 --> 00:18:13.000]  有沒有一些分享的時候
[00:18:13.000 --> 00:18:15.000]  我們聽到這些的愛聲
[00:18:15.000 --> 00:18:17.000]  我們會不會聽清楚呢?
[00:18:17.000 --> 00:18:19.000]  還有就是
[00:18:19.000 --> 00:18:21.000]  我們看到一至五節
[00:18:21.000 --> 00:18:24.000]  就是那些人主動發聲
[00:18:24.000 --> 00:18:26.000]  這也是好的
[00:18:26.000 --> 00:18:28.000]  能夠將那個情況告訴別人
[00:18:28.000 --> 00:18:30.000]  弟兄姊妹
[00:18:30.000 --> 00:18:32.000]  我不知道你有沒有渠道
[00:18:32.000 --> 00:18:35.000]  去將你裡面的一些壓力
[00:18:35.000 --> 00:18:37.000]  或者一些困苦的東西
[00:18:37.000 --> 00:18:39.000]  去和別人分享呢?
[00:18:39.000 --> 00:18:41.000]  教會能不能夠有一個地方
[00:18:41.000 --> 00:18:43.000]  可以和你分享呢?
[00:18:43.000 --> 00:18:45.000]  可以有個肩膀和你靠一靠呢?
[00:18:45.000 --> 00:18:47.000]  這是很重要的
[00:18:47.000 --> 00:18:50.000]  團契是一個途徑
[00:18:50.000 --> 00:18:52.000]  還有一些弟兄姊妹
[00:18:52.000 --> 00:18:55.000]  沒有回到團契的生活
[00:18:55.000 --> 00:18:57.000]  我們教會有些電話關懷
[00:18:57.000 --> 00:19:01.000]  打電話給一些沒有組的弟兄姊妹
[00:19:01.000 --> 00:19:05.000]  裡面當中也有一些感人的故事
[00:19:05.000 --> 00:19:07.000]  有些電話關懷員
[00:19:07.000 --> 00:19:09.000]  打電話到某一位
[00:19:09.000 --> 00:19:11.000]  講了很多個小時
[00:19:11.000 --> 00:19:13.000]  講了一個小時左右
[00:19:13.000 --> 00:19:15.000]  但言念不絕
[00:19:15.000 --> 00:19:16.000]  很多的苦水
[00:19:16.000 --> 00:19:17.000]  很多的經歷
[00:19:17.000 --> 00:19:19.000]  需要和別人分享
[00:19:19.000 --> 00:19:20.000]  弟兄姊妹
[00:19:20.000 --> 00:19:23.000]  一個家就是有吐苦水
[00:19:23.000 --> 00:19:25.000]  有分擔的地方
[00:19:25.000 --> 00:19:26.000]  我們有沒有一個
[00:19:26.000 --> 00:19:29.000]  互相去彼此分擔的一個
[00:19:29.000 --> 00:19:33.000]  這樣的愛在當中呢?
[00:19:33.000 --> 00:19:35.000]  在倭服裡面呢?
[00:19:35.000 --> 00:19:38.000]  這一班人就是面受很多壓迫
[00:19:38.000 --> 00:19:39.000]  很多的剝削
[00:19:39.000 --> 00:19:41.000]  以致到神叫他們
[00:19:41.000 --> 00:19:43.000]  一個愛的群體
[00:19:43.000 --> 00:19:44.000]  當患難來到的時候
[00:19:44.000 --> 00:19:46.000]  不是自己背的
[00:19:46.000 --> 00:19:47.000]  如果我們看舊約的聖經
[00:19:47.000 --> 00:19:50.000]  教導他們彼此分擔
[00:19:50.000 --> 00:19:51.000]  很多的條例
