
[00:00:00.000 --> 00:00:03.040]  「彼得前書」第四章第七節至十一節
[00:01:36.880 --> 00:01:37.560]  就是什麼呢?
[00:01:37.560 --> 00:01:41.560]  就是說,這個物質的世界的盡頭已經到了
[00:01:41.560 --> 00:01:44.680]  這個物質的世界的盡頭到了
[00:01:44.680 --> 00:01:46.360]  換言之,就是什麼呢?
[00:01:46.360 --> 00:01:48.960]  這個物質的世界將會做什麼呢?
[00:01:48.960 --> 00:01:50.960]  完全地被毀滅
[00:01:50.960 --> 00:01:52.560]  是嗎?
[00:01:52.560 --> 00:01:54.560]  這個是一個角度
[00:01:54.560 --> 00:01:55.560]  另一個角度是什麼呢?
[00:01:55.560 --> 00:01:56.760]  就是說
[00:01:56.760 --> 00:02:00.160]  第二個角度,是從一個已經信耶穌的角度去看
[00:02:00.160 --> 00:02:00.960]  就是什麼呢?
[00:02:00.960 --> 00:02:03.160]  主耶穌回來的日子近了
[00:02:03.160 --> 00:02:06.160]  主耶穌回來的日子近了
[00:02:06.160 --> 00:02:08.160]  當主耶穌回來的時候
[00:02:08.160 --> 00:02:09.760]  信耶穌的人會怎樣呢?
[00:02:09.760 --> 00:02:12.560]  會怎樣呢?
[00:02:12.560 --> 00:02:16.360]  我們就可以跟主永遠永遠地在一起
[00:02:16.360 --> 00:02:17.360]  是嗎?
[00:02:17.360 --> 00:02:19.560]  咦?那些未信耶穌的人會怎樣呢?
[00:02:19.560 --> 00:02:21.560]  其實大家
[00:02:21.560 --> 00:02:23.560]  無論你信耶穌還是不信耶穌
[00:02:23.560 --> 00:02:25.760]  我們都要面對一個審判
[00:02:25.760 --> 00:02:28.760]  未信耶穌的人要面對一個審判
[00:02:28.760 --> 00:02:30.960]  就是他能否得救
[00:02:30.960 --> 00:02:33.760]  他能否進入上帝的角度的問題
[00:02:33.760 --> 00:02:37.160]  信耶穌的人呢
[00:02:37.160 --> 00:02:39.360]  我們都要面對一個審判
[00:02:39.360 --> 00:02:41.560]  面對什麼審判?
[00:02:41.560 --> 00:02:44.160]  就是在上帝的角度裡
[00:02:44.160 --> 00:02:45.960]  我們有什麼的賞賜
[00:02:45.960 --> 00:02:47.760]  是嗎?
[00:02:47.760 --> 00:02:49.760]  有這兩方面
[00:02:49.760 --> 00:02:51.760]  這個就是萬物的結局近了
[00:02:51.760 --> 00:02:53.360]  萬物的結局近了
[00:02:53.360 --> 00:02:54.560]  萬物的結局近了
[00:02:54.560 --> 00:02:55.360]  那現在
[00:02:55.360 --> 00:02:56.960]  阿彼得說了多久了?
[00:02:56.960 --> 00:02:59.560]  說了兩千多年
[00:02:59.560 --> 00:03:01.760]  都還沒有
[00:03:01.760 --> 00:03:03.360]  世界還沒有
[00:03:03.360 --> 00:03:04.560]  主還沒有回來
[00:03:04.560 --> 00:03:06.160]  是嗎?聖經常常都說
[00:03:06.160 --> 00:03:07.360]  主就快回來了
[00:03:07.360 --> 00:03:08.160]  主就快回來了
[00:03:08.160 --> 00:03:08.960]  不過說了兩千年
[00:03:08.960 --> 00:03:09.760]  都還沒有回來
[00:03:09.760 --> 00:03:10.960]  不過聖經說了什麼?
[00:03:10.960 --> 00:03:11.960]  越來越近
[00:03:11.960 --> 00:03:12.960]  越來越近
[00:03:12.960 --> 00:03:13.960]  越來越近
[00:03:13.960 --> 00:03:15.760]  沒有人知道這個日子是什麼時候
[00:03:15.760 --> 00:03:17.160]  主又還沒有回來
[00:03:17.160 --> 00:03:18.960]  我們又要在那個
[00:03:19.160 --> 00:03:20.560]  我們的生活裡面
[00:03:20.560 --> 00:03:21.960]  要繼續生活的時候
[00:03:21.960 --> 00:03:23.960]  彼得勸勉我們要做什麼?
[00:03:23.960 --> 00:03:26.560]  這段經文就是彼得這樣勸勉我們
[00:03:26.560 --> 00:03:27.560]  他說什麼?
[00:03:27.560 --> 00:03:29.560]  萬物的結局近了
[00:03:29.560 --> 00:03:31.560]  有兩件事
[00:03:31.560 --> 00:03:32.760]  我們要做什麼?
[00:03:32.760 --> 00:03:34.360]  有兩件事
[00:03:34.360 --> 00:03:35.760]  我們應該要去做
[00:03:35.760 --> 00:03:37.560]  就是哪兩件事呢?
[00:03:37.560 --> 00:03:38.760]  第一件事他說什麼?
[00:03:38.760 --> 00:03:41.360]  所以你們要謹慎自守
[00:03:41.360 --> 00:03:42.760]  警醒禱告
[00:03:42.760 --> 00:03:44.760]  謹慎自守
[00:03:44.760 --> 00:03:45.760]  警醒禱告
[00:03:45.760 --> 00:03:47.160]  就是說什麼呢?
[00:03:47.160 --> 00:03:49.160]  就是我們怎樣去保持
[00:03:49.160 --> 00:03:50.560]  我們怎樣去建立
[00:03:50.560 --> 00:03:52.560]  和主的一個親密的關係
[00:03:52.560 --> 00:03:53.960]  一會兒會再詳細說
[00:03:53.960 --> 00:03:55.560]  第二方面他說什麼?
[00:03:55.560 --> 00:03:55.960]  他說
[00:03:55.960 --> 00:03:56.760]  第二方面他說
[00:03:56.760 --> 00:03:59.560]  最要緊的是要彼此切實相愛
[00:03:59.560 --> 00:04:02.560]  因為愛能夠遮掩許多的罪
[00:04:02.560 --> 00:04:04.160]  第二方面是什麼呢?
[00:04:04.160 --> 00:04:05.360]  我們要建立
[00:04:05.360 --> 00:04:07.560]  要保持和我們的軀元
[00:04:07.560 --> 00:04:08.560]  的什麼?
[00:04:08.560 --> 00:04:10.160]  親密的關係
[00:04:10.160 --> 00:04:12.960]  所以今天說的題目是什麼?
[00:04:12.960 --> 00:04:15.560]  就是在末世裡面所著重的兩種關係
[00:04:16.160 --> 00:04:19.760]  當主就快回來了
[00:04:19.760 --> 00:04:20.960]  不過現在還沒回來
[00:04:20.960 --> 00:04:22.160]  那我們可以做什麼呢?
[00:04:22.160 --> 00:04:24.160]  有兩件事可以提醒我們
[00:04:24.160 --> 00:04:24.960]  應該做的
[00:04:24.960 --> 00:04:25.960]  第一件事是什麼?
[00:04:25.960 --> 00:04:26.960]  我們要建立
[00:04:26.960 --> 00:04:28.360]  要花時間去建立
[00:04:28.360 --> 00:04:31.560]  去保持和主一個很好的密切的關係
[00:04:31.560 --> 00:04:33.760]  另一方面是什麼?
[00:04:33.760 --> 00:04:35.160]  另一個關係就是
[00:04:35.160 --> 00:04:36.560]  我們要花時間
[00:04:36.560 --> 00:04:38.960]  和我們的軀元
[00:04:38.960 --> 00:04:40.560]  和我們的組員
[00:04:40.560 --> 00:04:43.760]  建立一個密切的相愛的關係
[00:04:43.960 --> 00:04:46.560]  這兩個就是今天想說的主要的向導
[00:04:46.560 --> 00:04:47.560]  好
[00:04:47.560 --> 00:04:50.160]  什麼叫做謹慎自守
[00:04:50.160 --> 00:04:51.960]  警醒禱告
[00:04:51.960 --> 00:04:54.360]  什麼叫做謹慎自守
[00:04:54.360 --> 00:04:55.360]  警醒禱告呢?
[00:04:55.360 --> 00:04:58.760]  謹慎自守的意思其實是有一種什麼呢?
[00:04:58.760 --> 00:05:00.760]  清醒的頭腦
[00:05:00.760 --> 00:05:02.960]  清醒的頭腦
[00:05:02.960 --> 00:05:04.560]  能夠自我控制
[00:05:04.560 --> 00:05:05.960]  這樣的意思
[00:05:05.960 --> 00:05:07.160]  謹慎自守
[00:05:07.160 --> 00:05:08.360]  警醒
[00:05:08.360 --> 00:05:09.960]  就是有這樣的意思
[00:05:09.960 --> 00:05:11.960]  如果我們去看這個
[00:05:12.160 --> 00:05:14.360]  英文的NIV的翻譯
[00:05:14.360 --> 00:05:15.960]  謹慎自守
[00:05:15.960 --> 00:05:17.760]  謹慎自守
[00:05:17.760 --> 00:05:18.760]  警醒禱告呢
[00:05:18.760 --> 00:05:20.960]  英文的翻譯是這樣說的
[00:05:20.960 --> 00:05:21.560]  他就說
[00:05:21.560 --> 00:05:22.760]  Be clear-minded
[00:05:22.760 --> 00:05:24.160]  And what?
[00:05:24.160 --> 00:05:25.360]  Self-control
[00:05:25.360 --> 00:05:26.760]  他在說兩件事
[00:05:26.760 --> 00:05:29.560]  Be clear-minded
[00:05:29.560 --> 00:05:30.560]  And self-control
[00:05:30.560 --> 00:05:31.360]  什麼意思呢?
[00:05:31.360 --> 00:05:32.160]  喂
[00:05:32.160 --> 00:05:33.360]  頭腦清醒
[00:05:33.360 --> 00:05:35.560]  你要保持你的頭腦清醒
[00:05:35.560 --> 00:05:37.560]  第二件事是什麼?
[00:05:37.560 --> 00:05:39.960]  你要有一個紀律的生活
[00:05:39.960 --> 00:05:41.560]  你要有一個什麼?
[00:05:41.560 --> 00:05:44.760]  能夠自己控制自己的一種生活
[00:05:44.760 --> 00:05:46.360]  他在說這兩件事
[00:05:46.360 --> 00:05:50.560]  當我們常常保持頭腦清醒
[00:05:50.560 --> 00:05:51.360]  還有什麼?
[00:05:51.360 --> 00:05:53.360]  一個紀律的生活的時候
[00:05:53.360 --> 00:05:55.360]  以致我們能夠做什麼?
[00:05:55.360 --> 00:05:56.760]  去祈禱
[00:05:56.760 --> 00:05:58.960]  他是在說祈禱
[00:05:58.960 --> 00:06:00.360]  行不行?
[00:06:00.360 --> 00:06:00.960]  好
[00:06:00.960 --> 00:06:02.160]  各位年輕人
[00:06:02.160 --> 00:06:03.360]  有沒有人
[00:06:03.360 --> 00:06:05.360]  有天天祈禱的習慣?
[00:06:05.360 --> 00:06:06.160]  請舉手
[00:06:06.160 --> 00:06:08.560]  感謝主
[00:06:08.560 --> 00:06:09.160]  好
[00:06:09.160 --> 00:06:10.160]  再問一個問題
[00:06:10.160 --> 00:06:12.360]  除了你平時吃飯祈禱
[00:06:12.360 --> 00:06:13.960]  你有保持每一天
[00:06:13.960 --> 00:06:15.960]  有親近主有禱告的生活嗎?
[00:06:15.960 --> 00:06:16.960]  請舉手
[00:06:16.960 --> 00:06:19.560]  都是很多
[00:06:19.560 --> 00:06:20.560]  感謝主
[00:06:20.560 --> 00:06:23.960]  祈禱
[00:06:23.960 --> 00:06:28.960]  在這段經文裡面
[00:06:28.960 --> 00:06:31.360]  在這段經文裡面
[00:06:31.360 --> 00:06:34.960]  阿彼得勸勉弟兄姊妹要做什麼?
[00:06:34.960 --> 00:06:38.160]  要保持一個清醒的狀態
[00:06:39.360 --> 00:06:40.960]  還有一個紀律的生活
[00:06:40.960 --> 00:06:42.760]  以致我們能夠去禱告
[00:06:42.760 --> 00:06:45.760]  為什麼要保持一個清醒的狀態
[00:06:45.760 --> 00:06:46.760]  去祈禱呢?
[00:06:46.760 --> 00:06:48.160]  你有沒有留意
[00:06:48.160 --> 00:06:48.960]  其實
[00:06:48.960 --> 00:06:50.160]  祈禱
[00:06:50.160 --> 00:06:51.960]  期下期下期下
[00:06:51.960 --> 00:06:53.960]  是很容易睡著覺的
[00:06:53.960 --> 00:06:56.760]  有沒有人試過?
[00:06:56.760 --> 00:06:57.960]  有
[00:06:57.960 --> 00:06:59.760]  有沒有人試過
[00:06:59.760 --> 00:07:02.760]  在開祖一路敬拜一路祈禱的時候
[00:07:02.760 --> 00:07:04.160]  有祖源睡著覺的?
[00:07:04.160 --> 00:07:07.960]  也有的
[00:07:07.960 --> 00:07:08.360]  是不是?
[00:07:08.760 --> 00:07:10.360]  在祈禱裡面
[00:07:10.360 --> 00:07:12.760]  在祈禱裡面
[00:07:12.760 --> 00:07:15.760]  是很容易進入睡覺的狀態
[00:07:15.760 --> 00:07:17.960]  真的
[00:07:17.960 --> 00:07:20.760]  不是我們實際的狀況是這樣
[00:07:20.760 --> 00:07:21.760]  你發覺到
[00:07:21.760 --> 00:07:24.960]  當主耶穌和門徒一起上山祈禱的時候
[00:07:24.960 --> 00:07:27.360]  耶穌那些
[00:07:27.360 --> 00:07:29.360]  貼身的門徒
[00:07:29.360 --> 00:07:30.760]  和祂一起祈祈阿禱又怎樣?
[00:07:30.760 --> 00:07:32.760]  睡著了
[00:07:32.760 --> 00:07:34.760]  為什麼會這樣?
[00:07:34.760 --> 00:07:36.760]  可能泛起公心
[00:07:36.760 --> 00:07:38.360]  可能種種的原因
[00:07:38.960 --> 00:07:39.960]  祈禱呢
[00:07:39.960 --> 00:07:41.160]  我們要祈禱得好
[00:07:41.160 --> 00:07:41.960]  第一件事
[00:07:41.960 --> 00:07:44.560]  你要常常留意你的精神狀態
[00:07:44.560 --> 00:07:46.560]  是不是清醒的?
[00:07:46.560 --> 00:07:47.960]  有什麼
[00:07:47.960 --> 00:07:50.560]  或者我們從另一個角度去講
[00:07:50.560 --> 00:07:53.960]  有什麼會難了我們祈禱得不好的呢?
[00:07:53.960 --> 00:07:55.760]  第一
[00:07:55.760 --> 00:07:57.560]  精神狀態不佳
[00:07:57.560 --> 00:08:01.160]  有沒有人是喜歡上午祈禱的?
[00:08:01.160 --> 00:08:05.960]  有沒有人喜歡晚上祈禱的?
[00:08:07.960 --> 00:08:09.960]  有沒有人晚上祈禱會睡著的?
[00:08:09.960 --> 00:08:11.560]  很多
[00:08:11.560 --> 00:08:12.560]  是不是?
[00:08:12.560 --> 00:08:14.160]  所以我是較為喜歡
[00:08:14.160 --> 00:08:14.760]  你做什麼?
[00:08:14.760 --> 00:08:15.960]  我較為喜歡
[00:08:15.960 --> 00:08:17.160]  上午祈禱
[00:08:17.160 --> 00:08:20.160]  因為我上午祈禱的精神狀態比較好
[00:08:20.160 --> 00:08:21.560]  是不是?
[00:08:21.560 --> 00:08:22.560]  我會怎樣祈禱呢?
[00:08:22.560 --> 00:08:24.560]  我喜歡一邊散步一邊祈禱
[00:08:24.560 --> 00:08:28.160]  因為一個人一邊走一邊走一邊動的時候
[00:08:28.160 --> 00:08:29.560]  其實是很清醒的
[00:08:29.560 --> 00:08:30.960]  是不是?
[00:08:30.960 --> 00:08:31.760]  然後又怎樣呢?
[00:08:31.760 --> 00:08:34.760]  有時候會一邊聽著詩歌
[00:08:34.760 --> 00:08:37.760]  聽著詩歌一邊敬拜一邊祈禱
[00:08:38.960 --> 00:08:42.360]  祈禱除了說話之外
[00:08:42.360 --> 00:08:43.560]  我們要留意什麼呢?
[00:08:43.560 --> 00:08:46.560]  祈禱除了說話之外
[00:08:46.560 --> 00:08:47.960]  我們要留意聆聽
[00:08:47.960 --> 00:08:51.960]  祈禱是跟上帝聊天
[00:08:51.960 --> 00:08:53.160]  跟主在聊天
[00:08:53.160 --> 00:08:55.960]  所以不只是我們在講講講
[00:08:55.960 --> 00:08:57.160]  將我們的狀態
[00:08:57.160 --> 00:08:59.160]  將我們的需要跟主講這麼簡單
[00:08:59.160 --> 00:09:01.760]  祈禱我們需要聆聽
[00:09:01.760 --> 00:09:07.160]  所以你會發覺到有時候在祈禱會裏面
[00:09:07.560 --> 00:09:10.760]  我們除了有訊息講的時候
[00:09:10.760 --> 00:09:11.760]  我們需要怎樣呢?
[00:09:11.760 --> 00:09:13.760]  聆聽主跟我們講什麼
[00:09:13.760 --> 00:09:14.960]  是不是?
[00:09:14.960 --> 00:09:16.560]  所以有時候會有圖畫
[00:09:16.560 --> 00:09:17.360]  有詩歌
[00:09:17.360 --> 00:09:19.160]  有經文出來
[00:09:19.160 --> 00:09:20.760]  頂梓梅是真的
[00:09:20.760 --> 00:09:22.160]  祈禱是雙向的
[00:09:22.160 --> 00:09:25.960]  有時候在禱告的裏面
[00:09:25.960 --> 00:09:28.760]  我們不只是將自己一些需要
[00:09:28.760 --> 00:09:30.560]  一些狀態跟主講
[00:09:30.560 --> 00:09:31.960]  這個也需要講的
[00:09:31.960 --> 00:09:34.560]  不過除了這一方面之外
[00:09:34.560 --> 00:09:36.560]  主可能有些說話提醒我們
[00:09:36.960 --> 00:09:38.960]  主可能有些說話鼓勵我們
[00:09:38.960 --> 00:09:42.960]  主可能有些說話很想跟我們說
[00:09:42.960 --> 00:09:44.360]  很想跟我們分享
[00:09:44.360 --> 00:09:46.160]  這個才重要
[00:09:46.160 --> 00:09:46.960]  可以嗎?
[00:09:46.960 --> 00:09:49.360]  所以在禱告裏面
[00:09:49.360 --> 00:09:51.760]  你怎樣能夠進入祈禱裏面呢?
[00:09:51.760 --> 00:09:52.560]  第一
[00:09:52.560 --> 00:09:54.760]  精神狀態要好
[00:09:54.760 --> 00:09:57.360]  除了精神狀態要好
[00:09:57.360 --> 00:10:00.560]  有一些事會影響我們祈禱
[00:10:00.560 --> 00:10:05.360]  在第四章第三節裏面
[00:10:06.360 --> 00:10:08.760]  彼得這樣跟頂梓梅說
[00:10:08.760 --> 00:10:13.360]  因為往日隨從愛邦人的心意行邪淫
[00:10:13.360 --> 00:10:16.760]  惡辱醉酒方宴群飲
[00:10:16.760 --> 00:10:20.160]  並可互拜偶像的事
[00:10:20.160 --> 00:10:22.560]  時間已經夠了
[00:10:22.560 --> 00:10:23.560]  就是說什麼呢?
[00:10:23.560 --> 00:10:24.360]  就是說
[00:10:24.360 --> 00:10:27.160]  這群頂梓梅
[00:10:27.160 --> 00:10:28.360]  這群人
[00:10:28.360 --> 00:10:30.960]  有些人過往是未信耶穌的
[00:10:30.960 --> 00:10:31.760]  是不是?
[00:10:31.760 --> 00:10:33.360]  他未信耶穌的時候
[00:10:33.360 --> 00:10:34.360]  他的生活
[00:10:34.360 --> 00:10:36.160]  他的狀況是怎麼樣的?
[00:10:37.160 --> 00:10:39.160]  就是行邪淫
[00:10:39.160 --> 00:10:39.960]  惡辱
[00:10:39.960 --> 00:10:41.360]  醉酒
[00:10:41.360 --> 00:10:42.560]  方宴群飲
[00:10:42.560 --> 00:10:43.960]  並可互拜偶像的事
[00:10:43.960 --> 00:10:44.560]  是不是?
[00:10:44.560 --> 00:10:46.360]  你會發覺這些事情
[00:10:46.360 --> 00:10:49.360]  剛剛過去新年也發生了不少
[00:10:49.360 --> 00:10:50.760]  是不是?
[00:10:50.760 --> 00:10:52.960]  新年的時候有些人去做什麼呢?
[00:10:52.960 --> 00:10:55.160]  去廟宇裏面做什麼呢?
[00:10:55.160 --> 00:10:57.360]  投炷香
[00:10:57.360 --> 00:11:00.960]  為什麼要裝投炷香呢?
[00:11:00.960 --> 00:11:02.560]  他覺得為他帶來福氣
[00:11:02.560 --> 00:11:03.760]  是不是?
[00:11:03.760 --> 00:11:04.560]  然後呢
[00:11:04.560 --> 00:11:05.960]  在新年期間
[00:11:05.960 --> 00:11:07.760]  你會不會敬飲呢?
[00:11:07.760 --> 00:11:10.360]  你有沒有敬食呢?
[00:11:10.360 --> 00:11:11.160]  有沒有敬飲呢?
[00:11:11.160 --> 00:11:12.760]  哇!新年啊!
[00:11:12.760 --> 00:11:15.760]  去不同的親友家拜年又怎麼樣呢?
[00:11:15.760 --> 00:11:17.160]  敬飲
[00:11:17.160 --> 00:11:17.960]  敬食
[00:11:17.960 --> 00:11:19.960]  甚至什麼呢?
[00:11:19.960 --> 00:11:20.960]  敬玩
[00:11:20.960 --> 00:11:22.160]  是不是?
[00:11:22.160 --> 00:11:23.560]  其實這幾天
[00:11:23.560 --> 00:11:26.360]  你會發覺到經文裏面所提到的事情
[00:11:26.360 --> 00:11:28.160]  其實說來說去也是一樣東西
[00:11:28.160 --> 00:11:29.160]  就是什麼呢?
[00:11:29.160 --> 00:11:31.760]  就是亂搞男女關係
[00:11:31.760 --> 00:11:33.960]  放縱肉體的私慾
[00:11:35.360 --> 00:11:36.960]  放縱肉體的私慾
[00:11:36.960 --> 00:11:38.460]  放縱肉體的私慾
[00:11:38.460 --> 00:11:39.760]  來來去去只有那幾種
[00:11:39.760 --> 00:11:40.360]  第一
[00:11:40.360 --> 00:11:43.560]  亂搞男女關係
[00:11:43.560 --> 00:11:45.960]  在性上放縱
[00:11:45.960 --> 00:11:48.960]  要不就是什麼呢?
[00:11:48.960 --> 00:11:50.560]  敬食
[00:11:50.560 --> 00:11:52.560]  敬食
[00:11:52.560 --> 00:11:53.560]  吃東西
[00:11:53.560 --> 00:11:56.360]  要不就是什麼呢?
[00:11:56.360 --> 00:11:57.760]  敬飲
[00:11:57.760 --> 00:11:59.560]  敬飲
[00:11:59.560 --> 00:12:00.960]  就是飲飲食食
[00:12:00.960 --> 00:12:01.760]  是不是?
[00:12:01.760 --> 00:12:02.560]  還有什麼呢?
[00:12:02.560 --> 00:12:03.760]  第三樣東西
[00:12:03.760 --> 00:12:04.560]  敬玩
[00:12:06.160 --> 00:12:07.560]  你開正你哪一頁呢?
[00:12:07.560 --> 00:12:09.360]  哇!這些是什麼呢?
[00:12:09.360 --> 00:12:12.760]  是未信耶穌的人的寫照
[00:12:12.760 --> 00:12:13.960]  你會發覺到
[00:12:13.960 --> 00:12:15.960]  他們未信耶穌的人
[00:12:15.960 --> 00:12:17.360]  追求的都是這些
[00:12:17.360 --> 00:12:19.960]  感官上的刺激
[00:12:19.960 --> 00:12:21.560]  是不是?
[00:12:21.560 --> 00:12:22.560]  哇!
[00:12:22.560 --> 00:12:24.360]  感官上的刺激
[00:12:24.360 --> 00:12:25.960]  你猜
[00:12:25.960 --> 00:12:28.560]  信了耶穌的人會不會也是這樣呢?
[00:12:28.560 --> 00:12:31.560]  會不會也是這樣呢?
[00:12:31.560 --> 00:12:33.760]  你會不會也是這樣呢?
[00:12:34.560 --> 00:12:35.560]  你會不會也
[00:12:35.560 --> 00:12:37.760]  敬食啊?
[00:12:37.760 --> 00:12:39.760]  你會不會
[00:12:39.760 --> 00:12:40.760]  敬飲啊?
[00:12:40.760 --> 00:12:43.760]  你會不會敬玩啊?
[00:12:43.760 --> 00:12:46.160]  會不會啊?
[00:12:46.160 --> 00:12:48.560]  可能也會的
[00:12:48.560 --> 00:12:50.560]  可能也會的
[00:12:50.560 --> 00:12:55.160]  我猜大家這個年紀
[00:12:55.160 --> 00:12:58.960]  亂搞男女關係也沒有這麼激烈的
[00:12:58.960 --> 00:12:59.760]  是不是?
[00:12:59.760 --> 00:13:01.560]  敬食可能也會有的
[00:13:01.560 --> 00:13:01.960]  是不是?
[00:13:01.960 --> 00:13:03.360]  吃一些比較便宜的東西
[00:13:03.360 --> 00:13:04.160]  是不是?
[00:13:04.160 --> 00:13:04.960]  敬飲呢
[00:13:04.960 --> 00:13:06.160]  喝可樂啊
[00:13:06.160 --> 00:13:07.360]  是不是?
[00:13:07.360 --> 00:13:08.360]  喝到身體
[00:13:08.360 --> 00:13:10.360]  喝到身體做什麼呢?
[00:13:10.360 --> 00:13:11.560]  不舒服
[00:13:11.560 --> 00:13:14.160]  喝到身體可能有些疾病出現
[00:13:14.160 --> 00:13:15.560]  你也可能還要喝
[00:13:15.560 --> 00:13:16.160]  還要吃
[00:13:16.160 --> 00:13:17.560]  那你就要留意
[00:13:17.560 --> 00:13:18.560]  做什麼呢?
[00:13:18.560 --> 00:13:20.160]  失控啊
[00:13:20.160 --> 00:13:21.760]  失控啊
[00:13:21.760 --> 00:13:23.160]  失控啊
[00:13:23.160 --> 00:13:24.560]  有時候我們敬玩
[00:13:24.560 --> 00:13:25.960]  玩得太多的時候
[00:13:25.960 --> 00:13:27.960]  你回來教會聚會
[00:13:27.960 --> 00:13:29.560]  回來教會敬拜
[00:13:29.560 --> 00:13:30.760]  開早祈禱
[00:13:30.760 --> 00:13:32.760]  你進不了狀況的
[00:13:34.160 --> 00:13:34.760]  進不了
[00:13:34.760 --> 00:13:35.360]  為什麼呢?
[00:13:35.360 --> 00:13:37.160]  因為腦子仍然在想什麼呢?
[00:13:37.160 --> 00:13:38.960]  剛才玩的那些東西
[00:13:38.960 --> 00:13:42.360]  你可能在敬玩Angry Bird
[00:13:42.360 --> 00:13:45.760]  你可能在敬玩Candy Crush的時候
[00:13:45.760 --> 00:13:47.960]  玩完一輪之後
[00:13:47.960 --> 00:13:49.760]  你回來敬拜
[00:13:49.760 --> 00:13:50.960]  腦子還在想什麼呢?
[00:13:50.960 --> 00:13:54.560]  還在想小鳥怎麼飛
[00:13:54.560 --> 00:13:56.960]  還在想那顆糖怎麼移
[00:13:56.960 --> 00:13:58.360]  才可以過關
[00:13:58.360 --> 00:13:58.960]  是不是?
[00:13:58.960 --> 00:14:01.160]  這些東西其實都會做什麼呢?
[00:14:01.160 --> 00:14:03.560]  這些放縱情慾的東西
[00:14:03.560 --> 00:14:06.560]  會導致我們的精神狀態不集中
[00:14:06.560 --> 00:14:08.260]  是不是?
[00:14:08.260 --> 00:14:10.160]  導致我們的精神狀態不集中
[00:14:10.160 --> 00:14:10.760]  你...
[00:14:10.760 --> 00:14:12.760]  精神狀態不集中
[00:14:12.760 --> 00:14:13.760]  人不清醒的話
[00:14:13.760 --> 00:14:16.360]  你很難進入禱告的裡面
[00:14:16.360 --> 00:14:18.360]  是不是?
[00:14:18.360 --> 00:14:19.160]  所以
[00:14:19.160 --> 00:14:21.160]  彼得告訴我們要做什麼
[00:14:21.160 --> 00:14:21.760]  他說
[00:14:21.760 --> 00:14:24.760]  你們要謹慎自守
[00:14:24.760 --> 00:14:26.360]  警醒的禱告
[00:14:26.360 --> 00:14:27.360]  他的意思是什麼呢?
[00:14:27.360 --> 00:14:31.360]  你要保持清醒的頭腦
[00:14:32.560 --> 00:14:34.160]  你要保持清醒的頭腦
[00:14:34.160 --> 00:14:35.760]  你要有那種紀律的生活
[00:14:35.760 --> 00:14:38.160]  清醒的頭腦和紀律的生活
[00:14:38.160 --> 00:14:39.960]  是可以幫我們做什麼呢?
[00:14:39.960 --> 00:14:43.960]  進入好禱告的生活裡面
[00:14:43.960 --> 00:14:46.360]  和主有一個親密的關係
[00:14:46.360 --> 00:14:47.760]  丙姐妹
[00:14:47.760 --> 00:14:50.560]  你的生活忙碌不忙碌呢?
[00:14:50.560 --> 00:14:52.960]  你猜猜
