
[00:00:00.000 --> 00:00:04.500]  各位早上好,又可以一齊敬拜神,是很開心的
[00:04:17.500 --> 00:04:19.500]  我又有些不是很舒服
[00:04:19.500 --> 00:04:23.500]  又好像很暴躁,又有些喉嚨痛
[00:04:23.500 --> 00:04:26.500]  那個藥物就在那裡
[00:04:26.500 --> 00:04:28.500]  清熱的就在那裡
[00:04:28.500 --> 00:04:30.500]  人家就說有用的了
[00:04:30.500 --> 00:04:32.500]  那怎麼辦?
[00:04:32.500 --> 00:04:35.500]  你要吃掉它,還是不吃?
[00:04:35.500 --> 00:04:38.500]  就是這樣,不是很深奧的
[00:04:38.500 --> 00:04:42.500]  如果一直說耶穌是光
[00:04:42.500 --> 00:04:44.500]  那我們怎樣回應?
[00:04:44.500 --> 00:04:47.500]  這裡都有指引,我們怎樣回應?要還是不要?
[00:04:47.500 --> 00:04:49.500]  剛才讀過那段經文
[00:04:49.500 --> 00:04:51.500]  主要就是說耶穌是光
[00:04:51.500 --> 00:04:53.500]  以身俱來是盲的
[00:04:53.500 --> 00:04:55.500]  所以當時人們都不太明白
[00:04:55.500 --> 00:04:57.500]  究竟祂父母犯罪帶下來
[00:04:57.500 --> 00:04:59.500]  在胎裡面已經是盲的
[00:04:59.500 --> 00:05:01.500]  還是祂之後犯罪呢?
[00:05:01.500 --> 00:05:03.500]  耶穌說這個也不要緊
[00:05:03.500 --> 00:05:05.500]  這次的事件不是誰犯罪的問題
[00:05:05.500 --> 00:05:07.500]  是藉著這件事件
[00:05:07.500 --> 00:05:09.500]  有些指示使人明白
[00:05:09.500 --> 00:05:12.500]  然後耶穌就用些泥
[00:05:12.500 --> 00:05:15.500]  用些口水,塗在祂眼裡
[00:05:15.500 --> 00:05:17.500]  那就好了,回頭就看見了
[00:05:17.500 --> 00:05:19.500]  中間就有一段經文
[00:05:19.500 --> 00:05:21.500]  有一個回應
[00:05:21.500 --> 00:05:23.500]  這個人就經歷了,能夠看見了
[00:05:23.500 --> 00:05:25.500]  下一段,下一章
[00:05:25.500 --> 00:05:27.500]  就是當時那些
[00:05:27.500 --> 00:05:29.500]  都是算是聰明的人
[00:05:29.500 --> 00:05:31.500]  有一點身份地位的
[00:05:31.500 --> 00:05:33.500]  有學識的
[00:05:33.500 --> 00:05:35.500]  有學識,有身份地位
[00:05:35.500 --> 00:05:37.500]  有宗教的地位,有社會地位
[00:05:37.500 --> 00:05:39.500]  應該在生活上
[00:05:39.500 --> 00:05:41.500]  各方面,人情,面子
[00:05:41.500 --> 00:05:43.500]  都有差不多這樣的人
[00:05:43.500 --> 00:05:47.500]  他們回應,這些是宗教領袖
[00:05:47.500 --> 00:05:49.500]  耶穌和泥
[00:05:49.500 --> 00:05:51.500]  開他眼睛的日子是安息日
[00:05:51.500 --> 00:05:53.500]  很重要,安息日是休息的
[00:05:53.500 --> 00:05:55.500]  在當時的宗教規條裡
[00:05:55.500 --> 00:05:57.500]  按照神的規定
[00:05:57.500 --> 00:05:59.500]  七日做日,第六日,什麼都不做
[00:05:59.500 --> 00:06:01.500]  如果吃飯可以,但煮飯就不可以了
[00:06:01.500 --> 00:06:03.500]  例如這樣
[00:06:03.500 --> 00:06:05.500]  法利塞人
[00:06:05.500 --> 00:06:07.500]  就是這些宗教人士
[00:06:07.500 --> 00:06:09.500]  覺得有些問題
[00:06:09.500 --> 00:06:11.500]  他覺得自己有
[00:06:11.500 --> 00:06:13.500]  生活的方向
[00:06:13.500 --> 00:06:15.500]  有宗教的指引
[00:06:15.500 --> 00:06:17.500]  我有方法
[00:06:17.500 --> 00:06:19.500]  什麼叫做
[00:06:19.500 --> 00:06:21.500]  敬畏上帝
[00:06:21.500 --> 00:06:23.500]  跟從上帝,敬畏上帝
[00:06:23.500 --> 00:06:25.500]  不過,總之
[00:06:25.500 --> 00:06:27.500]  耶穌就不是上帝
[00:06:27.500 --> 00:06:29.500]  楊鋒一直說
[00:06:29.500 --> 00:06:31.500]  太初有道
[00:06:31.500 --> 00:06:33.500]  道與神同在,道就是神
[00:06:33.500 --> 00:06:35.500]  道成肉身,這就是上帝
[00:06:35.500 --> 00:06:37.500]  他就說,這不是
[00:06:37.500 --> 00:06:39.500]  我認為是才是
[00:06:39.500 --> 00:06:41.500]  所以在這裡,對於耶穌的
[00:06:41.500 --> 00:06:43.500]  超然意志就有
[00:06:43.500 --> 00:06:45.500]  少許質疑
[00:06:45.500 --> 00:06:47.500]  不,有很多質疑
[00:06:47.500 --> 00:06:49.500]  先去問那個
[00:06:49.500 --> 00:06:51.500]  盲眼,然後開眼
[00:06:51.500 --> 00:06:53.500]  你怎樣看得到?
[00:06:53.500 --> 00:06:55.500]  這樣吧,有個人來到
[00:06:55.500 --> 00:06:57.500]  然後我一世,一世就看得到
[00:06:57.500 --> 00:06:59.500]  然後就說
[00:06:59.500 --> 00:07:01.500]  這個人不是從上帝而來的
[00:07:01.500 --> 00:07:03.500]  因為他不守安息日
[00:07:03.500 --> 00:07:05.500]  但是
[00:07:05.500 --> 00:07:07.500]  在這個
[00:07:07.500 --> 00:07:09.500]  第十七節
[00:07:09.500 --> 00:07:11.500]  十八節之前
[00:07:11.500 --> 00:07:13.500]  已經有評價
[00:07:13.500 --> 00:07:15.500]  其實這裡有少許
[00:07:15.500 --> 00:07:17.500]  這些是
[00:07:17.500 --> 00:07:19.500]  橫來講,橫盲的講
[00:07:19.500 --> 00:07:21.500]  因為根本當時
[00:07:21.500 --> 00:07:23.500]  人們都馬上知道,如果是一個人
[00:07:23.500 --> 00:07:25.500]  怎會有這樣的神蹟呢?
[00:07:25.500 --> 00:07:27.500]  你就說一定不是
[00:07:27.500 --> 00:07:29.500]  因為他安息日
[00:07:29.500 --> 00:07:31.500]  當時的人
[00:07:31.500 --> 00:07:33.500]  當時的法理菜人也好
[00:07:33.500 --> 00:07:35.500]  當時的平民百姓也好,都知道
[00:07:35.500 --> 00:07:37.500]  另外馬上拗都拗得掂
[00:07:37.500 --> 00:07:39.500]  罪人就不會有這樣的神蹟
[00:07:39.500 --> 00:07:41.500]  如果有這樣的神蹟,就是他不是罪人
[00:07:41.500 --> 00:07:43.500]  你不斷說他不是從上帝而來,是一個罪人
[00:07:43.500 --> 00:07:45.500]  第二個回合
[00:07:45.500 --> 00:07:47.500]  不信
[00:07:47.500 --> 00:07:49.500]  不可能
[00:07:49.500 --> 00:07:51.500]  耶穌,不可能
[00:07:51.500 --> 00:07:53.500]  就問他父母
[00:07:53.500 --> 00:07:55.500]  他是不是盲的?
[00:07:55.500 --> 00:07:57.500]  以生俱來,是不是盲的?
[00:07:57.500 --> 00:07:59.500]  父母
[00:07:59.500 --> 00:08:01.500]  他是生來黑眼的
[00:08:01.500 --> 00:08:03.500]  至於他怎樣說,怎樣看得到,我不知道
[00:08:03.500 --> 00:08:05.500]  不要問我,他長大了,你問他吧
[00:08:05.500 --> 00:08:07.500]  接著就講
[00:08:07.500 --> 00:08:09.500]  為什麼他父母要這樣回答
[00:08:09.500 --> 00:08:11.500]  二十二節
[00:08:11.500 --> 00:08:13.500]  他父母這樣說,是派猶太人
[00:08:13.500 --> 00:08:15.500]  因為猶太人已經相議定了
[00:08:15.500 --> 00:08:17.500]  若是認耶穌是基督的
[00:08:17.500 --> 00:08:19.500]  就把他們趕出會堂
[00:08:19.500 --> 00:08:21.500]  如果耶穌就是這個救主的話
[00:08:21.500 --> 00:08:23.500]  誰說
[00:08:23.500 --> 00:08:25.500]  誰沒有身份地位
[00:08:25.500 --> 00:08:27.500]  當時那個宗教的核心
[00:08:27.500 --> 00:08:29.500]  會堂就是社會的核心
[00:08:29.500 --> 00:08:31.500]  趕了出去
[00:08:31.500 --> 00:08:33.500]  就沒有交往
[00:08:33.500 --> 00:08:35.500]  沒有社會交際的支援
[00:08:35.500 --> 00:08:37.500]  很困難
[00:08:37.500 --> 00:08:39.500]  所以不敢出聲
[00:08:39.500 --> 00:08:41.500]  這些
[00:08:41.500 --> 00:08:43.500]  就是宗教領袖所給的規範
[00:08:43.500 --> 00:08:45.500]  使人們說
[00:08:45.500 --> 00:08:47.500]  耶穌不是救主
[00:08:47.500 --> 00:08:49.500]  第二個回合
[00:08:49.500 --> 00:08:51.500]  還很不順氣
[00:08:51.500 --> 00:08:53.500]  不信耶穌,不接受耶穌
[00:08:53.500 --> 00:08:55.500]  第三個回合
[00:08:55.500 --> 00:08:57.500]  所以法利宗人第二次
[00:08:57.500 --> 00:08:59.500]  再叫這個黑眼的人
[00:08:59.500 --> 00:09:01.500]  你們將榮耀歸給聖祭
[00:09:01.500 --> 00:09:03.500]  你知道這是罪人
[00:09:03.500 --> 00:09:05.500]  是一個從神而來的人
[00:09:05.500 --> 00:09:07.500]  這個人
[00:09:07.500 --> 00:09:09.500]  我就覺得好像很幽默
[00:09:09.500 --> 00:09:11.500]  誰知他25節回應
[00:09:11.500 --> 00:09:13.500]  他是個罪人,不是
[00:09:13.500 --> 00:09:15.500]  他是否罪人呢?我就不知道
[00:09:15.500 --> 00:09:17.500]  不過我只知道
[00:09:17.500 --> 00:09:19.500]  他已經治好了我的眼睛
[00:09:19.500 --> 00:09:21.500]  激到一把火
[00:09:21.500 --> 00:09:23.500]  接著踢他出去
[00:09:23.500 --> 00:09:25.500]  踢他出去,走,走
[00:09:25.500 --> 00:09:27.500]  不准進會堂
[00:09:27.500 --> 00:09:29.500]  三個回合
[00:09:29.500 --> 00:09:31.500]  去搜索證據
[00:09:31.500 --> 00:09:33.500]  他反對耶穌
[00:09:33.500 --> 00:09:35.500]  第三,還有一段經文
[00:09:35.500 --> 00:09:37.500]  剛才也看過一點
[00:09:37.500 --> 00:09:39.500]  35節,耶穌知道
[00:09:39.500 --> 00:09:41.500]  他被人趕了出去
[00:09:41.500 --> 00:09:43.500]  你信不信上帝的兒子?
[00:09:43.500 --> 00:09:45.500]  他回答說
[00:09:45.500 --> 00:09:47.500]  主啊,誰是上帝的兒子
[00:09:47.500 --> 00:09:49.500]  叫我相信你,耶穌說
[00:09:49.500 --> 00:09:51.500]  你已經看見他現在
[00:09:51.500 --> 00:09:53.500]  和你說話的就是他
[00:09:53.500 --> 00:09:55.500]  他說,主啊,我信
[00:09:55.500 --> 00:09:57.500]  就拜耶穌,就是跪下
[00:09:57.500 --> 00:09:59.500]  是拜耶穌當時的一個禮儀
[00:09:59.500 --> 00:10:01.500]  就這麼簡單
[00:10:01.500 --> 00:10:03.500]  一個的經歷,不是知道
[00:10:03.500 --> 00:10:05.500]  很深奧的問題,不是知道
[00:10:05.500 --> 00:10:07.500]  宇宙很多哲學的問題,神存在的問題
[00:10:07.500 --> 00:10:09.500]  他就是經歷耶穌的意志
[00:10:09.500 --> 00:10:11.500]  他就說,我經歷,你叫我信
[00:10:11.500 --> 00:10:13.500]  我就信你了
[00:10:13.500 --> 00:10:15.500]  接著整個
[00:10:15.500 --> 00:10:17.500]  這個
[00:10:17.500 --> 00:10:19.500]  記載神蹟的教導
[00:10:19.500 --> 00:10:21.500]  就開始來
[00:10:21.500 --> 00:10:23.500]  記載耶穌的說話,來帶出
[00:10:23.500 --> 00:10:25.500]  這個信息,要讓當時的讀者知道
[00:10:25.500 --> 00:10:27.500]  又讓我們今天抓緊的
[00:10:27.500 --> 00:10:29.500]  耶穌說三十九節,我為
[00:10:29.500 --> 00:10:31.500]  審判來到這世界上,分別
[00:10:31.500 --> 00:10:33.500]  白還是黑,對還是錯,光還是暗
[00:10:33.500 --> 00:10:35.500]  信耶穌還是不信耶穌
[00:10:35.500 --> 00:10:37.500]  叫
[00:10:37.500 --> 00:10:39.500]  使道
[00:10:39.500 --> 00:10:41.500]  不只是道節
[00:10:41.500 --> 00:10:43.500]  我來到做審判
[00:10:43.500 --> 00:10:45.500]  這個這樣的光
[00:10:45.500 --> 00:10:47.500]  是做到一個
[00:10:47.500 --> 00:10:49.500]  功能要達到的,叫
[00:10:49.500 --> 00:10:51.500]  不能看見的,可以看見,叫謙卑的
[00:10:51.500 --> 00:10:53.500]  知道看不見的,自己知道
[00:10:53.500 --> 00:10:55.500]  有限的,知道自己
[00:10:55.500 --> 00:10:57.500]  原來在宇宙中是這麼
[00:10:57.500 --> 00:10:59.500]  渺小的,然後需要
[00:10:59.500 --> 00:11:01.500]  上帝的指引的,就可以
[00:11:01.500 --> 00:11:03.500]  看見
[00:11:03.500 --> 00:11:05.500]  方向,智慧,
[00:11:05.500 --> 00:11:07.500]  抉擇的能力,光
[00:11:07.500 --> 00:11:09.500]  能看見的,自以為
[00:11:09.500 --> 00:11:11.500]  是的,反核了眼
[00:11:11.500 --> 00:11:13.500]  同他在那裡的
[00:11:13.500 --> 00:11:15.500]  法理在人聽見者說就說
[00:11:15.500 --> 00:11:17.500]  難道我們也核了眼嗎
[00:11:17.500 --> 00:11:19.500]  混帳
[00:11:19.500 --> 00:11:21.500]  我呀
[00:11:21.500 --> 00:11:23.500]  我知道很多的
[00:11:23.500 --> 00:11:25.500]  我都有人生方向,我有宗教
[00:11:25.500 --> 00:11:27.500]  的學識,耶穌對
[00:11:27.500 --> 00:11:29.500]  他們說,你們若核了眼,就沒有
[00:11:29.500 --> 00:11:31.500]  罪了,但如今你們說
[00:11:31.500 --> 00:11:33.500]  你們能,我們能
[00:11:33.500 --> 00:11:35.500]  看見,所以你們還在
[00:11:35.500 --> 00:11:37.500]  罪中,自以為是,仍然在
[00:11:37.500 --> 00:11:39.500]  黑暗裡面,罪仍然
[00:11:39.500 --> 00:11:41.500]  不被赦免,仍在
[00:11:41.500 --> 00:11:43.500]  罪中,所以在這三
[00:11:43.500 --> 00:11:45.500]  樣東西,我覺得在這個
[00:11:45.500 --> 00:11:47.500]  教導裡面有三樣東西,關於
[00:11:47.500 --> 00:11:49.500]  耶穌視光,那即是怎樣
[00:11:49.500 --> 00:11:51.500]  那麼耶穌
[00:11:51.500 --> 00:11:53.500]  視光,照亮
[00:11:53.500 --> 00:11:55.500]  人生
[00:11:55.500 --> 00:11:57.500]  我們要看著這個
[00:11:57.500 --> 00:11:59.500]  照亮,讓我們行
[00:11:59.500 --> 00:12:01.500]  不要隨便行
[00:12:01.500 --> 00:12:03.500]  不要隨便,又左又右
[00:12:03.500 --> 00:12:05.500]  阿姿阿祖,阿爸阿媽
[00:12:05.500 --> 00:12:07.500]  那麼多東西,婆婆媽媽
[00:12:07.500 --> 00:12:09.500]  既然信了耶穌,又經歷過
[00:12:09.500 --> 00:12:11.500]  上帝,就跟隨
[00:12:11.500 --> 00:12:13.500]  他,這個人活在黑暗
[00:12:13.500 --> 00:12:15.500]  中,是聖經第一樣東西要講
[00:12:15.500 --> 00:12:17.500]  如果人不是活在黑暗那裡
[00:12:17.500 --> 00:12:19.500]  就不需要光,如果滿有智慧
[00:12:19.500 --> 00:12:21.500]  滿有方向,就不需要耶穌的光
[00:12:21.500 --> 00:12:23.500]  來照耀我們,行走人生
[00:12:23.500 --> 00:12:25.500]  正確的道路,就人在
[00:12:25.500 --> 00:12:27.500]  黑暗中,要
[00:12:27.500 --> 00:12:29.500]  撞彩行得對,而不扑
[00:12:29.500 --> 00:12:31.500]  在洞裡死呢
[00:12:31.500 --> 00:12:33.500]  這個機會是
[00:12:33.500 --> 00:12:35.500]  沒什麼可能,撞彩
[00:12:35.500 --> 00:12:37.500]  行得對,而不扑
[00:12:37.500 --> 00:12:39.500]  低,在這裡講
[00:12:39.500 --> 00:12:41.500]  一講
[00:12:41.500 --> 00:12:43.500]  給我們一個人生的
[00:12:43.500 --> 00:12:45.500]  反思,靠著人
[00:12:45.500 --> 00:12:47.500]  人仍然在黑暗
[00:12:47.500 --> 00:12:49.500]  當中
[00:12:49.500 --> 00:12:51.500]  耶穌來,就好像
[00:12:51.500 --> 00:12:53.500]  這個黑眼的人
[00:12:53.500 --> 00:12:55.500]  全部漆黑
[00:12:55.500 --> 00:12:57.500]  你要怎樣撞呢
[00:12:57.500 --> 00:12:59.500]  怎樣撞到安全呢
[00:12:59.500 --> 00:13:01.500]  怎樣撞到撞彩
[00:13:01.500 --> 00:13:03.500]  撞到人生的幸福呢
[00:13:03.500 --> 00:13:05.500]  怎樣找到食呢
[00:13:05.500 --> 00:13:07.500]  耶穌
[00:13:07.500 --> 00:13:09.500]  開他的眼睛,唯有
[00:13:09.500 --> 00:13:11.500]  耶穌可以開他的眼睛
[00:13:11.500 --> 00:13:13.500]  今天也是告訴我們
[00:13:13.500 --> 00:13:15.500]  每個人聽,我們
[00:13:15.500 --> 00:13:17.500]  行走人生的道路,我們去
[00:13:17.500 --> 00:13:19.500]  運作我們的人生
[00:13:19.500 --> 00:13:21.500]  運作我們的堂會
[00:13:21.500 --> 00:13:23.500]  甚至上帝給
[00:13:23.500 --> 00:13:25.500]  我們在社會地位運作
[00:13:25.500 --> 00:13:27.500]  影響著社會,無論
[00:13:27.500 --> 00:13:29.500]  做官,或者做商
[00:13:29.500 --> 00:13:31.500]  都有一些很清晰的能力
[00:13:31.500 --> 00:13:33.500]  去運作,影響社會
[00:13:33.500 --> 00:13:35.500]  甚至世界
[00:13:35.500 --> 00:13:37.500]  如果憑著
[00:13:37.500 --> 00:13:39.500]  自己的方法去撞彩
[00:13:39.500 --> 00:13:41.500]  以照謀求到幸福,在這裡
[00:13:41.500 --> 00:13:43.500]  聖經講,請大家要
[00:13:43.500 --> 00:13:45.500]  冷靜一點
[00:13:45.500 --> 00:13:47.500]  誠實一點,客氣一點
[00:13:47.500 --> 00:13:49.500]  你只在黑暗當中
[00:13:49.500 --> 00:13:51.500]  沒有出路,唯有耶穌
[00:13:51.500 --> 00:13:53.500]  開這個眼睛
[00:13:53.500 --> 00:13:55.500]  方能看見
[00:13:55.500 --> 00:13:57.500]  今天我們怎知道
[00:13:57.500 --> 00:13:59.500]  神是真實呢
[00:13:59.500 --> 00:14:01.500]  我都是講那一句,你
[00:14:01.500 --> 00:14:03.500]  不可能證實到上帝是真實的
[00:14:03.500 --> 00:14:05.500]  如果上帝可以
[00:14:05.500 --> 00:14:07.500]  給你有限的頭腦,能夠證實
[00:14:07.500 --> 00:14:09.500]  他真是光,能夠指引你
[00:14:09.500 --> 00:14:11.500]  而他真是上帝的話
[00:14:11.500 --> 00:14:13.500]  這個上帝太渺小了
[00:14:13.500 --> 00:14:15.500]  因為在你的有限的腦袋裡
[00:14:15.500 --> 00:14:17.500]  比你的腦袋的有限還小
[00:14:17.500 --> 00:14:21.500]  如果真正有上帝的話
[00:14:21.500 --> 00:14:23.500]  我只是跟大家講,在聖經裡面
[00:14:23.500 --> 00:14:25.500]  經歷
[00:14:25.500 --> 00:14:27.500]  證據
[00:14:27.500 --> 00:14:29.500]  在你祈禱的時候
[00:14:29.500 --> 00:14:31.500]  剛好得英雲,然後救到你
[00:14:31.500 --> 00:14:33.500]  大步濫過,這些就是經歷
[00:14:33.500 --> 00:14:35.500]  經歷是叫我們能夠
[00:14:35.500 --> 00:14:37.500]  歸向上帝的
[00:14:37.500 --> 00:14:39.500]  這個黑暗的,與生俱來
[00:14:39.500 --> 00:14:41.500]  是黑暗的,是盲的
[00:14:41.500 --> 00:14:43.500]  而他那個衝擊
[00:14:43.500 --> 00:14:45.500]  我突然間看到了
[00:14:45.500 --> 00:14:47.500]  還用什麼方法
[00:14:47.500 --> 00:14:49.500]  即是和祭公差不多
[00:14:49.500 --> 00:14:51.500]  他就拿些泥
[00:14:51.500 --> 00:14:53.500]  吐些口水
[00:14:53.500 --> 00:14:55.500]  滋上去,這樣
[00:14:55.500 --> 00:14:57.500]  這麼巧
[00:14:57.500 --> 00:14:59.500]  如果你要爭辯就這麼巧
[00:14:59.500 --> 00:15:01.500]  但這個黑暗的人
[00:15:01.500 --> 00:15:03.500]  在聖經裡面要求我們理解
[00:15:03.500 --> 00:15:05.500]  他的回應,就這麼簡單
[00:15:05.500 --> 00:15:07.500]  衝擊這個影響
[00:15:07.500 --> 00:15:09.500]  這個經歷的衝擊
[00:15:09.500 --> 00:15:11.500]  之後我就
[00:15:11.500 --> 00:15:13.500]  我相信,我開始
[00:15:13.500 --> 00:15:15.500]  相信,我學習相信
[00:15:15.500 --> 00:15:17.500]  我進一步相信
[00:15:17.500 --> 00:15:19.500]  無論你的
[00:15:19.500 --> 00:15:21.500]  祈禱
[00:15:21.500 --> 00:15:23.500]  真的神職
[00:15:23.500 --> 00:15:25.500]  介入,超自然
[00:15:25.500 --> 00:15:27.500]  非常理,或者是很特別
[00:15:27.500 --> 00:15:29.500]  這麼巧裡面
[00:15:29.500 --> 00:15:31.500]  這些都是叫我們
[00:15:31.500 --> 00:15:33.500]  相信上帝,聽他的
[00:15:33.500 --> 00:15:35.500]  指引
[00:15:35.500 --> 00:15:37.500]  擺上我們的相信根除
[00:15:37.500 --> 00:15:39.500]  的一些證據
[00:15:39.500 --> 00:15:45.500]  我是
[00:15:45.500 --> 00:15:47.500]  我要感謝神
[00:15:47.500 --> 00:15:49.500]  有一些自豪的
[00:15:49.500 --> 00:15:51.500]  我是跟第三波的領袖
[00:15:51.500 --> 00:15:53.500]  上課學習
[00:15:53.500 --> 00:15:55.500]  超自然的意志
[00:15:55.500 --> 00:15:57.500]  Peter Wagner
[00:15:57.500 --> 00:15:59.500]  跟他上課,他還給我A
[00:15:59.500 --> 00:16:01.500]  真是自豪
[00:16:01.500 --> 00:16:03.500]  其中一份功課
[00:16:03.500 --> 00:16:05.500]  就要為二十個人
[00:16:05.500 --> 00:16:07.500]  純職祈祀的祈禱
[00:16:07.500 --> 00:16:09.500]  一是疾病,一是鬼斧
[00:16:09.500 --> 00:16:11.500]  二十個
[00:16:11.500 --> 00:16:13.500]  不說了,今天
[00:16:13.500 --> 00:16:15.500]  都沒有二十分鐘剩,說一個
[00:16:15.500 --> 00:16:17.500]  有一天
[00:16:17.500 --> 00:16:19.500]  來到教會團契
[00:16:19.500 --> 00:16:21.500]  很多人,家庭團契,有一個中年的
[00:16:21.500 --> 00:16:23.500]  婦人,這個在說三四十年前
[00:16:23.500 --> 00:16:25.500]  之前的事
[00:16:25.500 --> 00:16:27.500]  她的手全部扭曲
[00:16:27.500 --> 00:16:29.500]  看她的樣子
[00:16:29.500 --> 00:16:31.500]  已經是很不開心
[00:16:31.500 --> 00:16:33.500]  就問她,跟師母一起
[00:16:33.500 --> 00:16:35.500]  問她怎麼樣,什麼事
[00:16:35.500 --> 00:16:37.500]  原來患了一個叫做
[00:16:37.500 --> 00:16:39.500]  風濕症
[00:16:39.500 --> 00:16:41.500]  我不知道是什麼風濕
[00:16:41.500 --> 00:16:43.500]  她就已經去看
[00:16:43.500 --> 00:16:45.500]  UCLA這個州立大學
[00:16:45.500 --> 00:16:47.500]  羅省的州立大學
[00:16:47.500 --> 00:16:49.550]  那位教授的醫生
[00:16:49.550 --> 00:16:51.550]  他說很奇怪
[00:16:51.550 --> 00:16:52.550]  這樣的方式
[00:16:52.550 --> 00:16:55.550]  通常是大年紀的人才會有的
