
[00:00:00.000 --> 00:00:03.760]  今日的講題是亞國之爭的首部曲
[00:05:31.920 --> 00:05:34.240]  這個就是最出色的生意人
[00:05:34.240 --> 00:05:35.760]  很懂得做生意的手法
[00:05:35.760 --> 00:05:38.320]  趁對方最累的時候
[00:05:38.320 --> 00:05:40.880]  趁哥哥血糖最低的時候
[00:05:40.880 --> 00:05:42.800]  判斷力最弱的時刻
[00:05:42.800 --> 00:05:44.480]  就用最低的成本
[00:05:44.480 --> 00:05:48.000]  一碗湯就換入一個最高的資產
[00:05:48.000 --> 00:05:49.840]  長子的名分
[00:05:49.840 --> 00:05:53.680]  但是雅各錯在哪裡呢
[00:05:53.680 --> 00:05:56.480]  雅各的錯就錯在
[00:05:56.480 --> 00:06:00.720]  他將這些商業計算帶入了家庭
[00:06:00.720 --> 00:06:04.560]  用交易去維繫關係
[00:06:04.560 --> 00:06:09.680]  將家變成一個做買賣的地方
[00:06:09.680 --> 00:06:14.160]  這個會不會是我們家庭的寫照呢
[00:06:14.160 --> 00:06:19.040]  我們會不會不自覺地用交換條件
[00:06:19.040 --> 00:06:22.720]  去經營和家人的關係呢
[00:06:22.720 --> 00:06:24.720]  因為我給了錢養家
[00:06:24.720 --> 00:06:27.200]  所以大家都要聽我說
[00:06:27.200 --> 00:06:28.720]  因為我受了委屈
[00:06:28.720 --> 00:06:32.080]  所以你要買禮物去補償我
[00:06:32.080 --> 00:06:33.840]  因為上次我幫了你
[00:06:33.840 --> 00:06:38.320]  所以這次到你向我還債
[00:06:38.320 --> 00:06:42.000]  當我們用冷戰去換取對方的妥協
[00:06:42.000 --> 00:06:44.080]  這是一個交易
[00:06:44.080 --> 00:06:47.920]  當我們用遺產去測試兒女的孝心
[00:06:47.920 --> 00:06:50.720]  這是在玩心計
[00:06:50.720 --> 00:06:52.800]  當我們將每一次的付出
[00:06:52.800 --> 00:06:56.400]  都記在我們心裏面的帳簿裏面
[00:06:56.400 --> 00:06:59.600]  等待將來去到兌現的時候
[00:06:59.600 --> 00:07:04.720]  我們就將家變成一個很巨大的交易所
[00:07:04.720 --> 00:07:11.760]  將家人的關係變成一張又一張冷冰冰的合約
[00:07:11.760 --> 00:07:14.960]  基督信仰的倫理是告訴我們
[00:07:14.960 --> 00:07:18.480]  家庭不是應該建基於合約
[00:07:18.480 --> 00:07:22.240]  而是應該建基於盟約
[00:07:22.240 --> 00:07:25.440]  合約說的是利益交換
[00:07:25.440 --> 00:07:31.840]  盟約所說的是無條件的毀身和犧牲
[00:07:31.840 --> 00:07:36.960]  雅詭的問題就在於他將他的家人去到物化
[00:07:36.960 --> 00:07:39.120]  當他望著哥哥耳掃
[00:07:39.120 --> 00:07:45.440]  他見到的不是一個飢餓的哥哥的形象
[00:07:45.440 --> 00:07:46.720]  他望著耳掃的時候
[00:07:46.720 --> 00:07:51.360]  他只是見到一個長子名分的載體
[00:07:51.360 --> 00:07:54.240]  他扼殺了家裏的愛
[00:07:54.240 --> 00:08:01.920]  只是用一個很功利的眼光去望他的家人
[00:08:01.920 --> 00:08:05.760]  家庭裏面不應該以利益為先
[00:08:05.760 --> 00:08:09.280]  卻是應該以愛為基礎
[00:08:09.280 --> 00:08:11.040]  大家記得兩個星期前
[00:08:11.040 --> 00:08:13.920]  孫牧師來到我們中間的正道
[00:08:13.920 --> 00:08:16.560]  孫牧師正正是教導我們
[00:08:16.560 --> 00:08:21.120]  我們在群體裏要放下自己的權利和益處
[00:08:21.120 --> 00:08:25.920]  各人不要單顧自己的事 也要顧別人的事
[00:08:25.920 --> 00:08:29.440]  我們要學習耶穌基督那種犧牲的精神
[00:08:29.440 --> 00:08:34.160]  為他人的益處付出
[00:08:34.160 --> 00:08:38.160]  一個合神心意的家庭不是一個交易所
[00:08:38.160 --> 00:08:43.920]  也不是需要用付費來解鎖關懷
[00:08:43.920 --> 00:08:48.000]  弟弟本應該要因著愛的原因
[00:08:48.000 --> 00:08:52.080]  為肚子餓的哥哥遞上一碗熱湯
[00:08:52.080 --> 00:08:56.080]  而不是遞上一份合約
[00:08:56.080 --> 00:09:01.440]  可能過去你在家裏也曾經受過一些傷害
[00:09:01.440 --> 00:09:03.760]  那些傷痛是真實的
[00:09:03.760 --> 00:09:06.400]  次次實實傷害過你的內心
[00:09:06.400 --> 00:09:08.960]  傷害到你的子孫
[00:09:08.960 --> 00:09:12.800]  所以我們很容易很想對方要還
[00:09:12.800 --> 00:09:21.120]  還了才對 才公平 才是我應該有權利做的事
[00:09:21.120 --> 00:09:25.120]  我要對方還 讓我傷害一次
[00:09:25.120 --> 00:09:29.200]  這樣我的心才能過得去
[00:09:29.200 --> 00:09:33.600]  但是上帝教導我們在家裏 在關係裏
[00:09:33.600 --> 00:09:36.320]  我們不是要拿一個秤出來
[00:09:36.320 --> 00:09:39.200]  我們不是要拿一個顯微鏡出來
[00:09:39.200 --> 00:09:44.640]  去檢視對方的生命
[00:09:44.640 --> 00:09:50.240]  當耶穌基督在十字架上流出血愛我們
[00:09:50.240 --> 00:09:55.440]  是讓我們學習那份不計較 無條件的愛
[00:09:55.440 --> 00:09:57.760]  親愛的弟兄姊妹和朋友
[00:09:57.760 --> 00:10:00.080]  如果今天你對你的家人
[00:10:00.080 --> 00:10:04.240]  或者你對身邊很密切的人心裏仍然有芥蒂
[00:10:04.240 --> 00:10:06.400]  仍然有一個心結
[00:10:06.400 --> 00:10:10.880]  是讓雅各的經歷成為我們的警告
[00:10:10.880 --> 00:10:13.440]  我鼓勵你為自己去禱告
[00:10:13.440 --> 00:10:18.880]  求主幫助你放下我們很想計算的心態
[00:10:18.880 --> 00:10:22.640]  然後重拾一個將對方視為一個人
[00:10:22.640 --> 00:10:24.720]  一個家人的目光
[00:10:24.720 --> 00:10:27.440]  重新去愛他
[00:10:27.440 --> 00:10:29.840]  否則我們可能和昔日的雅各
[00:10:29.840 --> 00:10:36.720]  用交易去衡量家人的雅各都相差無幾
[00:10:36.720 --> 00:10:39.200]  去到《創世紀》二十七章
[00:10:39.200 --> 00:10:44.800]  我們見到聖經裏面最令人心痛的家庭的場景之一
[00:10:44.800 --> 00:10:49.360]  年老的爸爸耳塞想趁著還有力氣的時候
[00:10:49.360 --> 00:10:54.720]  吃多次夜味並且為他的大兒子耳掃祝福
[00:10:54.720 --> 00:11:01.440]  媽媽李伯嘉聽到之後教唆自己偏心偏愛的小兒子雅各
[00:11:01.440 --> 00:11:03.440]  去騙爸爸
[00:11:03.440 --> 00:11:04.640]  怎樣騙呢?
[00:11:04.640 --> 00:11:10.800]  她教雅各要去僑莊打扮
[00:11:10.800 --> 00:11:15.840]  所以雅各弟弟就將耳掃的衣服穿著
[00:11:15.840 --> 00:11:20.960]  將羊皮包在自己的手上、頸上
[00:11:20.960 --> 00:11:25.520]  帶著媽媽預備的食物去到爸爸耳塞面前
[00:11:25.520 --> 00:11:30.400]  最終雅各再一次騙取了祝福
[00:11:30.400 --> 00:11:32.400]  雅各再一次爭的時候
[00:11:32.400 --> 00:11:36.080]  他贏了並且大獲全勝
[00:11:36.080 --> 00:11:43.680]  得到父親親口認可有家族首領的地位
[00:11:43.680 --> 00:11:47.680]  但是雅各這次付出了什麼呢?
[00:11:47.680 --> 00:11:52.800]  第一他付出的是令到兄弟反目
[00:11:52.800 --> 00:11:56.240]  雅各徹底破壞了兄弟二人的感情
[00:11:56.240 --> 00:11:58.720]  我們看到一個很破碎的畫面
[00:11:58.720 --> 00:12:01.200]  耳掃放聲大哭
[00:12:01.200 --> 00:12:03.600]  因為祝福沒了
[00:12:03.600 --> 00:12:06.880]  雅各倉皇地逃命
[00:12:06.880 --> 00:12:10.160]  因為哥哥耳掃很怨恨他
[00:12:10.160 --> 00:12:12.480]  甚至他心裡起殺機說
[00:12:12.480 --> 00:12:16.880]  等爸爸一過身我立刻殺了雅各
[00:12:16.880 --> 00:12:21.520]  第二個雅各付出的代價是母子的婚離
[00:12:21.520 --> 00:12:24.000]  媽媽李伯嘉為了保存雅各
[00:12:24.000 --> 00:12:27.120]  就叫他逃往哈蘭
[00:12:27.120 --> 00:12:28.720]  這一別之後
[00:12:28.720 --> 00:12:31.440]  聖經再沒有記載雅各
[00:12:31.440 --> 00:12:36.320]  有見過他最心愛的媽媽李伯嘉
[00:12:36.320 --> 00:12:41.200]  第三個雅各付出的代價是一個逃亡的生涯
[00:12:41.200 --> 00:12:43.520]  過去他是一個富二代
[00:12:43.520 --> 00:12:47.360]  現今因為自己騙了爸爸的祝福
[00:12:47.360 --> 00:12:49.440]  他要去到逃亡
[00:12:49.440 --> 00:12:52.080]  他成為一個流亡的人
[00:12:52.080 --> 00:12:54.400]  在外長達二十年
[00:12:54.400 --> 00:12:56.560]  漂浮朗蕩
[00:12:56.560 --> 00:13:00.160]  甚至受其他人欺壓
[00:13:00.160 --> 00:13:02.960]  雅各他靠自己的爭取
[00:13:02.960 --> 00:13:09.120]  篤到了他自己很想要有的名分和祝福
[00:13:09.120 --> 00:13:12.320]  但卻是成為一個失去了家庭
[00:13:12.320 --> 00:13:15.680]  失去了家人的孤兒
[00:13:15.680 --> 00:13:18.720]  今次雅各不單止貪婪
[00:13:18.720 --> 00:13:21.600]  扮哥哥耳掃去騙爸爸
[00:13:21.600 --> 00:13:25.280]  他更甚至妄稱神的名
[00:13:25.280 --> 00:13:28.960]  再一次用謊言去包裝他的欺騙
[00:13:28.960 --> 00:13:30.640]  說謊就是這樣
[00:13:30.640 --> 00:13:36.000]  說完一個就要用第二個、第三個、第四個謊言去包裝第一個的謊言
[00:13:36.000 --> 00:13:37.520]  當父親懷疑他
[00:13:37.520 --> 00:13:42.000]  為何你找那些野味煮得那麼快
[00:13:42.000 --> 00:13:43.440]  雅各竟然回答
[00:13:43.440 --> 00:13:44.880]  是因為耶和華
[00:13:44.880 --> 00:13:50.000]  是因為祢的神令我遇見好機會
[00:13:50.000 --> 00:13:52.000]  但當我們停下來
[00:13:52.000 --> 00:13:54.960]  我們可能都覺得雅各做得不對
[00:13:54.960 --> 00:13:56.480]  但當我們停下來
[00:13:56.480 --> 00:14:00.560]  我們往雅各的心深處去看的時候
[00:14:00.560 --> 00:14:05.200]  我們會發現其實雅各層層堆疊的謊言
[00:14:05.200 --> 00:14:07.280]  這個謊言的核心
[00:14:07.280 --> 00:14:11.600]  其實是在說一句很悲涼的話
[00:14:11.600 --> 00:14:13.200]  雅各的謊言是什麼呢?
[00:14:13.200 --> 00:14:15.920]  雅各的謊言就是在說一句說話
[00:14:15.920 --> 00:14:18.720]  「我是耳掃」
[00:14:18.720 --> 00:14:21.760]  我們嘗試代入一下雅各當時的心情
[00:14:21.760 --> 00:14:23.600]  他穿著哥哥的衣服
[00:14:23.600 --> 00:14:26.640]  手裡、頸裡包著一些羊皮
[00:14:26.640 --> 00:14:29.120]  當爸爸摸著他說
[00:14:29.120 --> 00:14:31.120]  「白聲就是雅各的白聲」
[00:14:31.120 --> 00:14:34.640]  「但手就是耳掃的手」
[00:14:34.640 --> 00:14:38.240]  雅各那一刻會心裡有什麼感受呢?
[00:14:38.240 --> 00:14:40.080]  一定很害怕
[00:14:40.080 --> 00:14:42.080]  很害怕被爸爸看穿
[00:14:42.080 --> 00:14:43.280]  其實這是雅各
[00:14:43.280 --> 00:14:45.040]  但除了恐懼
[00:14:45.040 --> 00:14:49.520]  會不會他心裡也有一種難以言喻的憤怒
[00:14:49.520 --> 00:14:51.840]  一種悲哀在裡面呢?
[00:14:51.840 --> 00:14:54.320]  他會不會心裡也在吶喊
[00:14:54.320 --> 00:14:58.640]  「爸爸為什麼你心裡仍然只有哥哥呢?」
[00:14:58.640 --> 00:15:02.400]  「為什麼我要變成耳掃你才肯祝福我呢?」
[00:15:02.400 --> 00:15:06.080]  「我已經爭取了長子的命份了」
[00:15:06.080 --> 00:15:09.280]  「為什麼你還要執著於哥哥呢?」
[00:15:09.280 --> 00:15:13.280]  「我已經用盡了全力去扮耳掃了」
[00:15:13.280 --> 00:15:16.400]  「你還想我怎樣呢?」
[00:15:16.400 --> 00:15:20.880]  這是不是我們現今許多人的寫照呢?
[00:15:20.880 --> 00:15:24.800]  我們覺得真實的自己不夠好、不可愛
[00:15:24.800 --> 00:15:28.000]  所以我們拼命去工作、去賺錢
[00:15:28.000 --> 00:15:29.520]  拼命去考第一
[00:15:29.520 --> 00:15:31.840]  在公司裡表現得很拼命
[00:15:31.840 --> 00:15:33.600]  最賣命的就是我
[00:15:33.600 --> 00:15:35.840]  在教會裡我們表現得很淑齡
[00:15:35.840 --> 00:15:37.520]  很愛身邊的人
[00:15:37.520 --> 00:15:40.240]  我們在家庭裡表現得很順從
[00:15:40.240 --> 00:15:42.320]  我們就好像雅各一樣
[00:15:42.320 --> 00:15:45.360]  我們拼命將羊毛橡皮
[00:15:45.360 --> 00:15:48.720]  貼在我們的手上、頸上
[00:15:48.720 --> 00:15:52.480]  當我們看著一些社會裡覺得是成功的人士
[00:15:52.480 --> 00:15:55.440]  我們就試圖模仿他們
[00:15:55.440 --> 00:15:59.200]  我們以為只有當我們變得更加強
[00:15:59.200 --> 00:16:03.280]  更加漂亮、更加成功、更加像某一個人
[00:16:03.280 --> 00:16:05.920]  我們才配得上那些祝福
[00:16:05.920 --> 00:16:08.960]  那些認可、那些地位
[00:16:08.960 --> 00:16:13.280]  我們也以為當我們將內心的軟弱
[00:16:13.280 --> 00:16:16.320]  不堪遮掩得一乾二淨
[00:16:16.320 --> 00:16:22.320]  我們才會被其他人去接納、去關懷
[00:16:22.320 --> 00:16:26.160]  我和Karen近期看完一個電視節目
[00:16:26.160 --> 00:16:28.800]  大家有沒有看?
[00:16:28.800 --> 00:16:34.240]  這個節目在Netflix上叫做「黑白大廚2」
[00:16:34.240 --> 00:16:39.520]  是一個在Netflix上韓國的烹飪比賽
[00:16:39.520 --> 00:16:41.440]  這個節目很有名
[00:16:41.440 --> 00:16:44.560]  除了因為裡面有很多不同範疇
[00:16:44.560 --> 00:16:48.720]  有中式的廚師、西式的廚師、韓式、日式的廚師
[00:16:48.720 --> 00:16:52.560]  然後那些廚師的技術很高超、實力很高強
[00:16:52.560 --> 00:16:56.800]  並且當中不單有實力很高強的廚師
[00:16:56.800 --> 00:17:00.320]  也有一些很有魅力的廚師
[00:17:00.320 --> 00:17:03.600]  這個節目能夠捉住很多人的人心
[00:17:03.600 --> 00:17:10.240]  更加是因為當中原來有廚師很真誠的內心剖白
[00:17:10.240 --> 00:17:13.520]  當中一位廚師他坦言分享
[00:17:13.520 --> 00:17:18.880]  他在過去二十多年的烹調生涯裡
[00:17:18.880 --> 00:17:20.480]  二十多年
[00:17:20.480 --> 00:17:25.360]  原來他從來沒有試過為自己煮過任何東西
[00:17:25.360 --> 00:17:30.000]  最多就是可能六個杯麵、六個公仔麵
[00:17:30.000 --> 00:17:36.160]  他從來沒有為了自己煮超過九十秒的東西
[00:17:36.160 --> 00:17:38.320]  那麼多年的廚師生涯
[00:17:38.320 --> 00:17:40.480]  剛才說可能接近二十年
[00:17:40.480 --> 00:17:44.320]  他一直單單是為了討好客人去煮食
[00:17:44.320 --> 00:17:46.560]  為了生活去煮食
[00:17:46.560 --> 00:17:50.160]  甚至他花很多時間、心力去研究
[00:17:50.160 --> 00:17:55.680]  假裝他就是一個很擅長去燉煮的廚師
[00:17:55.680 --> 00:17:57.760]  當他回望過去的年日
[00:17:57.760 --> 00:18:00.720]  他甚至自嘲這些時間
[00:18:00.720 --> 00:18:05.040]  自己好像在虛耗人生
[00:18:05.040 --> 00:18:06.960]  所以我們發現
[00:18:06.960 --> 00:18:12.960]  原來那些為了爭取而貼在自己身上的虛假裝扮
[00:18:12.960 --> 00:18:17.520]  那些為了掩飾自己而層層堆疊的謊言
[00:18:17.520 --> 00:18:20.960]  最終原來不單止破壞和身邊人的關係
[00:18:20.960 --> 00:18:27.120]  令到家裡、令到學校、公司甚至教會變成戰場
[00:18:27.120 --> 00:18:31.280]  原來也會叫我們自己迷失了自我
[00:18:31.280 --> 00:18:35.360]  成為一個穿著別人的戲服的孤兒
[00:18:35.360 --> 00:18:40.720]  失去了自己的家庭、失去了自我
[00:18:40.720 --> 00:18:43.280]  《雅各人如其名》
[00:18:43.280 --> 00:18:45.600]  《聖經和合本》的秘註告訴我們
[00:18:45.600 --> 00:18:48.640]  雅各就是抓住的意思
[00:18:48.640 --> 00:18:53.360]  這個名字也可以引申為一個欺騙的意思
[00:18:53.360 --> 00:18:56.560]  所以當雅各出生的時候
[00:18:56.560 --> 00:18:58.400]  這個名字讓我們看到
[00:18:58.400 --> 00:19:03.360]  他一出生他的手就抓住哥哥耳塑的腳跟
[00:19:03.360 --> 00:19:08.160]  甚至當耳塑和雅各尚在媽媽的肚子裡
[00:19:08.160 --> 00:19:09.600]  在利伯家的肚子裡
[00:19:09.600 --> 00:19:16.480]  經文就記載孩子們在他的腹裡彼此相爭
[00:19:16.480 --> 00:19:18.960]  雅各的名、他的出生
[00:19:18.960 --> 00:19:22.160]  甚至他尚在媽媽肚子裡的時間
[00:19:22.160 --> 00:19:24.160]  彷彿就已經預示了
[00:19:24.160 --> 00:19:27.920]  他前半生就是一個無法安於現狀
[00:19:27.920 --> 00:19:31.440]  彷彿必須親手抓住每一個機會
[00:19:31.440 --> 00:19:35.280]  去爭取一個這樣的人
[00:19:35.280 --> 00:19:38.800]  一個什麼都要爭的人
[00:19:38.800 --> 00:19:41.520]  充滿著心機的人
[00:19:41.520 --> 00:19:46.960]  神在他身上有什麼心意呢?
[00:19:46.960 --> 00:19:53.600]  原來正當耳塑和雅各在媽媽利伯家的肚子裡相爭的時候
[00:19:53.600 --> 00:19:56.640]  神就已經發出了一個預言
[00:19:56.640 --> 00:20:02.000]  他說兩個兒子將要分開成為兩個國家、兩個族群
[00:20:02.000 --> 00:20:06.400]  並且一個族比另一個族更加強盛
[00:20:06.400 --> 00:20:10.560]  誰比較強大呢?
[00:20:10.560 --> 00:20:15.600]  神就說「大的要服侍小的」
[00:20:15.600 --> 00:20:19.680]  這是在聖經裡一個很重要的伏筆
[00:20:19.680 --> 00:20:25.520]  告訴我們原來雅各被揀選是發生在什麼時候
[00:20:25.520 --> 00:20:27.760]  發生在他還沒有出生的時候
[00:20:27.760 --> 00:20:29.440]  還沒有爭的時候
[00:20:29.440 --> 00:20:36.640]  原來雅各被揀選完全是出自於神的主權
[00:20:36.640 --> 00:20:39.200]  到了這裡我們都會想
[00:20:39.200 --> 00:20:40.960]  為什麼呢?
[00:20:40.960 --> 00:20:49.120]  為什麼神要揀選一個這麼狡猾、說謊、成人之危的雅各
[00:20:49.120 --> 00:20:53.760]  羅馬書9章11節提及到雅各和耳塑的時候
[00:20:53.760 --> 00:20:55.680]  講得非常清楚
[00:20:55.680 --> 00:21:01.920]  當雙子、這對雙胞胎還沒有生下來的時候
[00:21:01.920 --> 00:21:04.720]  善惡還沒有做出來的時候
[00:21:04.720 --> 00:21:08.640]  只因要顯明神揀選人的旨意
[00:21:08.640 --> 00:21:10.640]  是不在乎人的行為
[00:21:10.640 --> 00:21:14.960]  乃在乎召人的主
[00:21:14.960 --> 00:21:16.960]  非常諷刺
[00:21:16.960 --> 00:21:21.200]  我們看到雅各在家裡機關算盡
[00:21:21.200 --> 00:21:23.200]  用紅湯去交易
[00:21:23.200 --> 00:21:25.520]  用裝扮去欺騙
[00:21:25.520 --> 00:21:29.120]  他以為所有事情都要自己竭力去爭取
[00:21:29.120 --> 00:21:39.760]  但原來神早已將他真正需要的東西賜給了雅各
[00:21:39.760 --> 00:21:44.160]  神揀選雅各不是因為他比耳塑好
[00:21:44.160 --> 00:21:47.520]  神揀選雅各不是按著長子的名分
[00:21:47.520 --> 00:21:51.840]  也不是因為爸爸耳塑耳撒的祝福
[00:21:51.840 --> 00:21:54.000]  在一切的以先
[00:21:54.000 --> 00:21:58.240]  神已經應許了雅各
[00:21:58.240 --> 00:22:03.360]  這個揀選傳言是出於一個因典的本質
[00:22:03.360 --> 00:22:06.960]  一個白白的詞語
[00:22:06.960 --> 00:22:12.320]  這個教導給我們有兩個很大的安慰和提醒
[00:22:12.320 --> 00:22:20.000]  第一個安慰是讓我們知道神的揀選出於主權
[00:22:20.000 --> 00:22:23.600]  神揀選雅各不是因為雅各道德高尚
[00:22:23.600 --> 00:22:27.040]  而是單單出於神的主權
[00:22:27.040 --> 00:22:28.640]  雅各的詭詐
[00:22:28.640 --> 00:22:30.880]  沒錯,他有他的人性軟弱
[00:22:30.880 --> 00:22:35.760]  但神沒有因為這樣而廢了他的弱
[00:22:35.760 --> 00:22:44.080]  神依然被稱為在聖經裡是亞伯拉罕是耳塞是雅各的神
[00:22:44.080 --> 00:22:51.600]  讓我們知道神願意進入我們很混亂甚至充滿瑕疵的生命裡
[00:22:51.600 --> 00:22:56.960]  神願意用漫長的歲月去屠宰我們
[00:22:56.960 --> 00:23:02.160]  第二個提醒是讓我們知道人的酬酸往往是很多餘
[00:23:02.160 --> 00:23:06.880]  其實即使雅各不靠紅湯不騙他父親
[00:23:06.880 --> 00:23:10.640]  既然神說過大的要服侍小的
[00:23:10.640 --> 00:23:14.640]  神就一定有方法去成就
