
[00:00:00.000 --> 00:00:05.120]  頂子們,我周不時的手機突然響
[00:08:48.420 --> 00:08:55.080]  然後在那段經文裡面,他說了幾次稱呼自己是你們的僕人
[00:08:55.080 --> 00:09:01.220]  自認做阿四,自認我們是你的僕人,你是我的主人
[00:09:01.220 --> 00:09:07.380]  所以在這段對話裡面,他讓以色列人想到自己的威水使
[00:09:07.380 --> 00:09:15.320]  還有他們都向我們苦守清神,又好像看到他那麼誠懇地來求和
[00:09:15.320 --> 00:09:20.700]  所以最後這幫欺騙人的計謀是得逞的
[00:09:20.700 --> 00:09:27.340]  最後求和的結果就是約書亞和他們議和,然後立約
[00:09:27.340 --> 00:09:30.940]  然後讓他們存活,不用被滅
[00:09:30.940 --> 00:09:36.820]  然後還向他們發誓,我們一定不會滅你們
[00:09:36.820 --> 00:09:43.220]  但是過了三天之後,他們才發覺原來是被人欺騙
[00:09:43.220 --> 00:09:45.780]  原來他們其實不是很遠來的
[00:09:45.780 --> 00:09:50.900]  其實很近的地方是他們在附近的那些居民
[00:09:50.900 --> 00:09:56.020]  所以約書亞召了他們來,質問他們,你為什麼欺騙我們
[00:09:56.020 --> 00:10:01.140]  你們說離我們很遠,但其實你們就住在我們附近
[00:10:01.140 --> 00:10:07.300]  所以因為這樣,他們說你們要受到詛咒,詛咒是什麼呢
[00:10:07.300 --> 00:10:15.220]  就是在當中作奴僕,是為神的聖所作劈柴打水的人
[00:10:15.220 --> 00:10:26.740]  那我們要想想,約書亞他被神揀選,也是摩西一直看著他,帶著他
[00:10:26.740 --> 00:10:33.140]  為什麼都會有這個情況,被人騙了呢,為什麼受騙呢
[00:10:33.140 --> 00:10:39.540]  如果大家留意到一句經文,在第14節那裡,他特別去強調這一點
[00:10:39.540 --> 00:10:48.500]  他說以色列人取了他們一些食物,卻沒有求問耶和華的旨意
[00:10:48.500 --> 00:10:54.900]  在九章之前的經文,其實我們都看到約書亞和耶和華的關係
[00:10:54.900 --> 00:11:02.580]  是非常親近的,耶和華經常臨在他們當中,向他們說話
[00:11:02.580 --> 00:11:10.260]  特別對約書亞,然後神將他的吩咐透過約書亞來教導以色列人
[00:11:10.260 --> 00:11:17.940]  但是來到第九章,突然就出現這句說話
[00:11:17.940 --> 00:11:28.180]  卻沒有求問耶和華的旨意,為什麼會這樣呢
[00:11:28.180 --> 00:11:35.860]  可能是因為他對以色列人說盡好話,又給他們戴上很多高帽子
[00:11:35.860 --> 00:11:40.980]  可能他的眼睛已經被高帽子遮蓋了,已經看不清楚
[00:11:40.980 --> 00:11:48.660]  或者太開心了,心飄飄然飄上半空,已經失去了警覺性
[00:11:48.660 --> 00:11:53.780]  我發現在《針言》有一句說話,也有很大的提醒
[00:11:53.780 --> 00:12:00.180]  他說用鍋煉人,用爐煉金,人的稱讚也是煉人
[00:12:00.180 --> 00:12:07.860]  有時候,我們之前黃牧師說,我們說話也要鼓勵多一點,是沒有錯的
[00:12:07.860 --> 00:12:12.740]  如果他真的這樣,我們也真的要,他好的,我們也真的要鼓勵
[00:12:12.740 --> 00:12:17.580]  不過如果我們無論如何都稱讚,或者無論如何都批評
[00:12:17.580 --> 00:12:22.180]  兩個極端都是很不可取的
[00:12:22.180 --> 00:12:25.780]  《正經》教我們,是就說是,不是就說不是
[00:12:25.780 --> 00:12:29.380]  如果多說,就出於那個惡者
[00:12:29.380 --> 00:12:33.220]  又提醒我們要憑愛心說誠實話
[00:12:33.220 --> 00:12:38.100]  所以其實有時候,如果一個人無論如何都稱讚你
[00:12:38.100 --> 00:12:42.580]  你稱讚到你那些,根本你自己也覺得都不是這樣,他也硬來
[00:12:42.580 --> 00:12:46.020]  那你可能自己也要醒覺一點,我是不是真的這樣
[00:12:46.020 --> 00:12:49.540]  反而我們要小心一點
[00:12:49.540 --> 00:12:54.740]  我想另一個原因就是,他們除了被高帽子遮蓋了眼睛之外
[00:12:54.740 --> 00:13:01.140]  可能另一方面就是,之前打的仗真是,都是神叫我們勝利
[00:13:01.140 --> 00:13:07.300]  勝利沖昏了頭腦,所以一時間都失去了一個警覺的心
[00:13:07.300 --> 00:13:13.700]  以致他們之後,行起事上來的時候,一時衝動,就搞成這樣
[00:13:13.700 --> 00:13:19.460]  那我都想起中國歷史上,在1931年有一個的九一八事變
[00:13:19.460 --> 00:13:24.580]  日本發動了九一八事變,侵佔了中國東北的瀋陽
[00:13:24.580 --> 00:13:28.340]  之後他們陸續佔領了吉林、黑龍江
[00:13:28.340 --> 00:13:33.460]  到了年底的時候,整個東三省全部淪陷
[00:13:33.460 --> 00:13:38.260]  日本國內一直都是對中國的版圖虎視眈眈的
[00:13:38.260 --> 00:13:43.540]  他們更加提出,唯欲征服支那,必先征服滿蒙
[00:13:43.540 --> 00:13:47.300]  如欲征服世界,必先征服支那
[00:13:47.300 --> 00:13:50.740]  支那是他們當時指的中國
[00:13:50.740 --> 00:13:57.780]  他們要來統治,征服全世界,他首先要來征服中國
[00:13:57.780 --> 00:14:01.620]  東北三省的勝利,令他們充分了頭腦
[00:14:01.620 --> 00:14:04.180]  他們以為一舉可以殲滅中國
[00:14:04.180 --> 00:14:09.300]  於是在1937年,就發動了全面的戰爭
[00:14:09.300 --> 00:14:13.140]  也引發了第二次世界大戰
[00:14:13.140 --> 00:14:19.540]  我們都知道,最後日本都成為戰敗國,他都付上了沉重的代價
[00:14:19.540 --> 00:14:29.780]  是的,有時候,如果我們被勝利充分了腦筋的時候,很容易我們失去了警覺的心就會做錯一些重大的決定
[00:14:29.780 --> 00:14:34.900]  以致要付上沉重的結果
[00:14:34.900 --> 00:14:38.740]  在這件欺騙人的騙案
[00:14:38.740 --> 00:14:42.580]  或者以色列人被騙的這件事情裡面
[00:14:42.580 --> 00:14:46.420]  又帶給我們一些什麼反思和學習呢?
[00:14:46.420 --> 00:14:52.820]  第一點,我想我們都很明顯看到的,要警醒禱告
[00:14:52.820 --> 00:14:56.660]  約書亞在欺騙人求和這件事上
[00:14:56.660 --> 00:15:04.340]  他欠缺了警醒的心,沒有尋求神的旨意,以致整個民族被騙
[00:15:04.340 --> 00:15:08.180]  作為領袖,責無旁貸
[00:15:08.180 --> 00:15:12.020]  他也都要承受相當的責任
[00:15:12.020 --> 00:15:18.420]  我自己都想起我自己作為牧者,作為教會的屬靈帶領者
[00:15:18.420 --> 00:15:22.260]  我自己都要有很大的提醒
[00:15:22.260 --> 00:15:27.380]  傳道人的服侍是很忙碌,是很多事
[00:15:27.380 --> 00:15:34.420]  特別在傳恩堂過去七年多,也都只有我一個傳道人的時候,有時候就更加忙
[00:15:34.420 --> 00:15:40.180]  忙起來有時候很容易,令到你禱告的時間都會少了
[00:15:40.180 --> 00:15:45.300]  又或者有時候你忙,做著做著,已經分不清
[00:15:45.300 --> 00:15:49.140]  其實我是按照我自己的想法去做
[00:15:49.140 --> 00:15:55.300]  還是我很清楚神帶領我去這樣做的呢?
[00:15:55.300 --> 00:15:59.380]  我自己都要給自己很大的提醒
[00:15:59.380 --> 00:16:02.180]  剛剛在幾天前的一晚
[00:16:02.180 --> 00:16:06.820]  有幾位其他教會的弟兄和傳道人
[00:16:06.820 --> 00:16:10.660]  他們都是去年在大學廣東話班幫手
[00:16:10.660 --> 00:16:15.780]  他們主動約我開Zoom去談一下今年的服侍
[00:16:15.780 --> 00:16:20.900]  以及一起為這個侍公,以及為我來祈禱
[00:16:20.900 --> 00:16:23.460]  我很感恩有同路人
[00:16:23.460 --> 00:16:27.300]  因為有時候牧者你為人祈禱是很常見的
[00:16:27.300 --> 00:16:32.420]  有時候聽到這個弟兄姊妹有些什麼,我即時就為你祈禱
[00:16:32.420 --> 00:16:36.260]  最近都遇到一些朋友,很久沒見
[00:16:36.260 --> 00:16:38.820]  他們上來見到的時候都說
[00:16:38.820 --> 00:16:41.620]  之前我們來這裡找地方找不到
[00:16:41.620 --> 00:16:44.580]  上來跟你聊天,你即時為我們祈禱
[00:16:44.580 --> 00:16:48.740]  然後很奇妙神為我們預備了樓下15樓屍
[00:16:48.740 --> 00:16:51.620]  有一個另一間教會的弟兄說
[00:16:51.620 --> 00:16:56.100]  都是那次你打電話邀請我加入總會一些小組
[00:16:56.100 --> 00:16:59.060]  雖然我最後加入不了
[00:16:59.060 --> 00:17:02.660]  但是那次你聽完我的分享之後即時為我祈禱
[00:17:02.660 --> 00:17:06.180]  我覺得心裡面很被祝福
[00:17:06.180 --> 00:17:09.380]  我們經常會這樣去為人祈禱
[00:17:09.380 --> 00:17:15.700]  不過其實倒過來,我們都很想被人來討告、守望
[00:17:15.700 --> 00:17:19.780]  最近我們跟全因使命團開會的時候
[00:17:19.780 --> 00:17:23.060]  我們都提到一點,我跟兆科我們提起
[00:17:23.060 --> 00:17:26.020]  其實我們都要認罪悔改
[00:17:26.020 --> 00:17:28.420]  因為在教會這麼多年
[00:17:28.420 --> 00:17:32.340]  其實很多時候我們走在一起就開會了
[00:17:32.340 --> 00:17:35.220]  談事工,當然我們都有祈禱的
[00:17:35.220 --> 00:17:37.540]  不過我們的祈禱是很禮行式的
[00:17:37.540 --> 00:17:40.980]  開會前祈禱,開完會結束祈禱
[00:17:40.980 --> 00:17:44.100]  其實我們沒有真的好好的安靜在神面前
[00:17:44.100 --> 00:17:46.900]  神啊,這個是不是你的帶領呢?
[00:17:46.900 --> 00:17:49.860]  我們是很儀式化
[00:17:49.860 --> 00:17:54.900]  我們有沒有真的很用心去尋求神的心意
[00:17:54.900 --> 00:18:03.540]  以及為那些事工、那些族群、那些人去祈禱呢?
[00:18:03.540 --> 00:18:07.460]  我們那天也談了,我們希望往後
[00:18:07.460 --> 00:18:11.300]  我們走在一起的時候,特別是要預時間出來
[00:18:11.300 --> 00:18:16.660]  幾個小時,我們就一起去祈禱
[00:18:16.660 --> 00:18:18.980]  執事會也是,不過我們還沒談完
[00:18:18.980 --> 00:18:21.940]  因為那天有一位執事,不是全因使命團
[00:18:21.940 --> 00:18:24.420]  接下來我們也會在執事會談
[00:18:24.420 --> 00:18:29.140]  我們也希望執事結束,也不只是談自己的需要
[00:18:29.140 --> 00:18:33.380]  而是真的為了教會,為了教會的人
[00:18:33.380 --> 00:18:37.300]  為了教會的事,一起來祈禱
[00:18:37.300 --> 00:18:44.100]  求主也赦免我們,赦免我,赦免我們一班領袖
[00:18:44.100 --> 00:18:47.380]  第二,我們要彼此守望
[00:18:47.380 --> 00:18:51.380]  剛才約書亞他們知道自己被人騙了之後
[00:18:51.380 --> 00:18:56.020]  他們就去質問那些欺騙人
[00:18:56.020 --> 00:19:02.420]  後來他們又過了幾天去到那個城市那裡
[00:19:02.420 --> 00:19:04.660]  但他們又不能夠殺這些人
[00:19:04.660 --> 00:19:08.660]  因為你跟他們立了約,起了誓,不可以殺他們
[00:19:08.660 --> 00:19:12.420]  但是這樣,那些以色列人就很不服
[00:19:12.420 --> 00:19:14.260]  就很不開心
[00:19:14.260 --> 00:19:20.180]  接著在十八節那裡,他說全體的會眾向首領發怨言
[00:19:20.180 --> 00:19:24.020]  當然他的發怨言也是講得過去的
[00:19:24.020 --> 00:19:29.220]  因為首領的確有責任,也是抵罵、抵話的
[00:19:29.220 --> 00:19:32.100]  但是同時間我又觀察到
[00:19:32.100 --> 00:19:34.100]  在兩節的經文裡面
[00:19:34.100 --> 00:19:38.900]  當時的欺騙人去到約書亞那裡跟我們談的時候
[00:19:38.900 --> 00:19:41.300]  不是只有約書亞一個人在那裡
[00:19:41.300 --> 00:19:44.500]  是有一班以色列人在那裡
[00:19:44.500 --> 00:19:48.660]  他說我們從遠方來,現在求你們跟我們立約
[00:19:48.660 --> 00:19:53.540]  談完之後,還要說這些以色列人拿走別人的一些食物
[00:19:53.540 --> 00:19:55.860]  但是就沒有求問耶和華
[00:19:55.860 --> 00:19:59.860]  就是說在整件事裡面,不單止領袖在場
[00:19:59.860 --> 00:20:05.860]  還有一些其他的以色列人在場
[00:20:05.860 --> 00:20:12.020]  但是當事情發生之後,就來到去埋怨了
[00:20:12.020 --> 00:20:16.340]  你是首領,要背鍋是應該的
[00:20:16.340 --> 00:20:26.260]  不過同時間互相埋怨,其實也是有問題的
[00:20:26.260 --> 00:20:30.260]  約書亞在這件事上失職,是絕對的
[00:20:30.260 --> 00:20:34.260]  只是在場的以色列人都沒有警覺的心
[00:20:34.260 --> 00:20:37.540]  也都沒有提醒這個作首領的
[00:20:37.540 --> 00:20:41.620]  到了問題發生的時候,就來到發怨言
[00:20:41.620 --> 00:20:44.260]  其實我們都要很警醒
[00:20:44.260 --> 00:20:46.740]  一個群體也都不是只有首領
[00:20:46.740 --> 00:20:49.220]  那個首領也都不是完美的
[00:20:49.220 --> 00:20:53.300]  如果有什麼差池的話
[00:20:53.300 --> 00:20:56.980]  其他人不提醒他,不扶持他的時候
[00:20:56.980 --> 00:21:00.420]  其實他就可以錯得很厲害
[00:21:00.420 --> 00:21:04.500]  所以其實一個群體裡面,不是只有領袖
[00:21:04.500 --> 00:21:09.860]  其實每一個的成員都有責任去守護整個的群體
[00:21:09.860 --> 00:21:13.620]  如果只是靠領袖,其他人不問世事的話
[00:21:13.620 --> 00:21:17.860]  我相信這個群體不會好得到哪裡
[00:21:17.860 --> 00:21:22.500]  所以其實我們是要彼此來守望、提醒
[00:21:22.500 --> 00:21:25.860]  不要事後孔明互相埋怨
[00:21:25.860 --> 00:21:30.980]  使徒保羅在《爾忽所書》六章這樣勸勉信徒
[00:21:30.980 --> 00:21:32.980]  我想請大家一起讀
[00:21:32.980 --> 00:21:36.420]  藉著各樣的禱告和祈求
[00:21:36.420 --> 00:21:38.980]  隨時在聖靈裡祈禱
[00:21:38.980 --> 00:21:42.500]  並且要在這事上恆久警醒
[00:21:42.500 --> 00:21:44.820]  為眾聖徒祈禱
[00:21:44.820 --> 00:21:46.740]  也要為我祈求
[00:21:46.740 --> 00:21:50.660]  使我全港的時候得著當說的話
[00:21:50.660 --> 00:21:54.740]  可以坦然無懼地講明福音的奧秘
[00:21:54.740 --> 00:21:57.620]  也使我按著應當說的
[00:21:57.620 --> 00:22:01.940]  放膽宣講這福音的奧秘
[00:22:01.940 --> 00:22:05.700]  保羅這裡提到我們要為眾聖徒祈禱
[00:22:05.700 --> 00:22:08.100]  我們要彼此祈禱
[00:22:08.100 --> 00:22:11.140]  還有就是都要為他祈求
[00:22:11.140 --> 00:22:15.140]  為這位帶領他們的牧者來祈求
[00:22:15.140 --> 00:22:17.940]  其實我們是需要互相來守望的
[00:22:17.940 --> 00:22:21.460]  不僅僅是誰來守望
[00:22:21.460 --> 00:22:25.380]  所以在這一個學習之中
[00:22:25.380 --> 00:22:31.220]  其實我覺得我們整個群體都要認罪悔改
[00:22:31.220 --> 00:22:32.340]  我可以這樣說
[00:22:32.340 --> 00:22:35.540]  我們整個群體是欠缺禱告的
[00:22:35.540 --> 00:22:38.180]  頂子妹不知道你同不同意
[00:22:38.180 --> 00:22:40.740]  當然我們不是沒有祈禱
[00:22:40.740 --> 00:22:46.180]  但是我們好像只是用腦袋來服侍
[00:22:46.180 --> 00:22:50.100]  我們沒有共同用禱告來守望教會
[00:22:50.100 --> 00:22:54.980]  守護那些侍公、守護頂子妹
[00:22:54.980 --> 00:22:58.020]  你從我們的祈禱會
[00:22:58.020 --> 00:23:03.300]  其實可以反映出來的
[00:23:03.300 --> 00:23:06.340]  我們晚上的Zoom祈禱會
[00:23:06.340 --> 00:23:09.300]  我們經常都在說不如改回實體
[00:23:09.300 --> 00:23:11.220]  但是大家都說
[00:23:11.220 --> 00:23:15.620]  實體都是回來回去可能都是那幾個
[00:23:15.620 --> 00:23:17.060]  Zoom已經很方便
[00:23:17.060 --> 00:23:18.980]  但是都沒有什麼人回來
[00:23:18.980 --> 00:23:21.620]  來來去去都是那幾個
[00:23:21.620 --> 00:23:23.700]  星期天我們都鼓勵大家
[00:23:23.700 --> 00:23:26.740]  八點半回來祈禱
[00:23:26.740 --> 00:23:31.060]  接著你就一定不會遲到回崇拜
[00:23:31.060 --> 00:23:36.100]  但是都是來來去去三個、四個
[00:23:36.100 --> 00:23:39.140]  我們是一味衝啊衝啊
[00:23:39.140 --> 00:23:40.820]  可能我們很多事忙
[00:23:40.820 --> 00:23:42.900]  我們忙這裡忙那裡
[00:23:42.900 --> 00:23:46.260]  但是我們不願意停下來留一些時間
[00:23:46.260 --> 00:23:47.940]  分別時間出來
[00:23:47.940 --> 00:23:51.620]  是專門來親近神
[00:23:51.620 --> 00:23:55.540]  或者去思念神的事
[00:23:55.540 --> 00:23:59.060]  去為神的事來禱告
[00:23:59.060 --> 00:24:00.180]  我覺得這個很弱
[00:24:00.180 --> 00:24:02.100]  我們今早在上面祈禱的時候
[00:24:02.100 --> 00:24:03.780]  我們都在這裡祈禱
[00:24:03.780 --> 00:24:06.660]  我們都為自己來認罪
[00:24:06.660 --> 00:24:11.140]  我們只是一個正在做事的群體
[00:24:11.140 --> 00:24:16.100]  嚴格來說我們不是一個屬靈的群體
[00:24:16.100 --> 00:24:19.540]  所以都求神來赦免我們
[00:24:19.540 --> 00:24:25.060]  求聖靈來幫助我們
[00:24:25.060 --> 00:24:28.420]  第三在這段經文裡我們看到
[00:24:28.420 --> 00:24:31.620]  神是那位守約施慈愛的神
[00:24:31.620 --> 00:24:35.140]  雖然機撇人欺騙了這些以色列人
[00:24:35.140 --> 00:24:38.100]  但是這些以色列人因為你跟別人立了約
[00:24:38.100 --> 00:24:41.060]  所以他們不能夠不遵守上帝
[00:24:41.060 --> 00:24:44.340]  對約的要求
[00:24:44.340 --> 00:24:47.940]  雖然上帝說要滅絕這些迦蘭七族
[00:24:47.940 --> 00:24:51.620]  但是上帝因為他們跟他們立了約
[00:24:51.620 --> 00:24:54.100]  所以上帝也要他們去守約
[00:24:54.100 --> 00:24:55.540]  沒有因為這樣
[00:24:55.540 --> 00:24:59.780]  上帝也沒有因為這樣懲罰約書和以色列人
[00:24:59.780 --> 00:25:02.260]  還有神都憐憫這一幫的機騙人
[00:25:02.260 --> 00:25:04.980]  雖然他們用了一個欺騙的手段
[00:25:04.980 --> 00:25:08.740]  但是上帝也遵守約的精神
[00:25:08.740 --> 00:25:10.180]  怎樣看得出來呢?
[00:25:10.180 --> 00:25:12.740]  就是在第十章的時候
[00:25:12.740 --> 00:25:15.300]  其實說到有其他的王
[00:25:15.300 --> 00:25:17.860]  因為看到機騙人找了以色列人立約
[00:25:17.860 --> 00:25:20.420]  他們就去攻打機騙
[00:25:20.420 --> 00:25:23.380]  很自然機騙他們勢孤力弱
[00:25:23.380 --> 00:25:26.820]  所以就向約書亞他們來求救
