
[00:00:00.000 --> 00:00:02.000]  佩爾斯的主日是一個很特別的日子
[00:12:33.000 --> 00:12:34.000]  他覺得這是不可能發生的事情
[00:12:34.000 --> 00:12:38.000]  那些女人不知道發生什麼事情
[00:12:38.000 --> 00:12:39.000]  不知道是夢中
[00:12:39.000 --> 00:12:40.000]  還是幻想裡面
[00:12:40.000 --> 00:12:41.000]  看到這些事情
[00:12:43.000 --> 00:12:45.000]  所以他們兩個選擇離開耶路撒冷
[00:12:45.000 --> 00:12:53.000]  接著他還說不僅如此
[00:12:53.000 --> 00:12:57.000]  我們中間有些門徒
[00:12:57.000 --> 00:12:58.000]  跟著去墓墓那裡
[00:12:58.000 --> 00:12:59.000]  看看發生了什麼事情
[00:12:59.000 --> 00:13:06.000]  他們回來又告訴我們
[00:13:06.000 --> 00:13:08.000]  他們都見不到復活了的耶穌
[00:13:12.000 --> 00:13:13.000]  原來彼得和約翰
[00:13:13.000 --> 00:13:14.000]  見完那空的墳墓之後
[00:13:14.000 --> 00:13:16.000]  真的有回去跟其他的門徒
[00:13:16.000 --> 00:13:17.000]  來講這個事情
[00:13:17.000 --> 00:13:28.000]  婦女又有跟其他人說
[00:13:28.000 --> 00:13:29.000]  他們見了復活了的主
[00:13:29.000 --> 00:13:36.000]  他們又跟其他人說
[00:13:36.000 --> 00:13:37.000]  他們見了復活了的主
[00:13:43.000 --> 00:13:44.000]  他們努力的
[00:13:44.000 --> 00:13:45.000]  把他們所見到的
[00:13:45.000 --> 00:13:47.000]  告訴身邊的人
[00:13:47.000 --> 00:13:55.000]  事情還沒有發生完
[00:13:55.000 --> 00:13:59.000]  他們就把當時見到的事情
[00:13:59.000 --> 00:14:00.000]  告訴身邊的人
[00:14:00.000 --> 00:14:08.000]  今天我們何嘗不是都一樣
[00:14:12.000 --> 00:14:13.000]  我們有時候
[00:14:13.000 --> 00:14:14.000]  經歷了一些我們不明白的事情
[00:14:14.000 --> 00:14:20.000]  還在發生的事情
[00:14:20.000 --> 00:14:25.000]  還未見到最後結果的事情
[00:14:25.000 --> 00:14:30.000]  有時候我們會猶豫
[00:14:30.000 --> 00:14:32.000]  不知道要不要告訴弟兄姊妹
[00:14:32.000 --> 00:14:38.000]  不知道怎樣告訴他們
[00:14:38.000 --> 00:14:41.000]  心裡有懷疑
[00:14:43.000 --> 00:14:44.000]  又不明白
[00:14:44.000 --> 00:14:46.000]  說不說好呢
[00:14:46.000 --> 00:14:48.000]  明天又發生什麼事情呢
[00:14:48.000 --> 00:14:52.000]  婦女和門徒
[00:14:52.000 --> 00:14:54.000]  選擇把他們所見所看到的
[00:14:54.000 --> 00:14:56.000]  即使不明白
[00:14:56.000 --> 00:14:58.000]  都跟身邊的弟兄姊妹來講
[00:14:58.000 --> 00:15:09.000]  他們要跟弟兄姊妹
[00:15:09.000 --> 00:15:10.000]  一起來經歷
[00:15:13.000 --> 00:15:14.000]  我們要讓我們的弟兄姊妹
[00:15:14.000 --> 00:15:15.000]  跟我們一起去經歷
[00:15:15.000 --> 00:15:24.000]  當天門徒
[00:15:24.000 --> 00:15:25.000]  過了這一天之後
[00:15:25.000 --> 00:15:26.000]  在當晚的晚上
[00:15:26.000 --> 00:15:28.000]  他們聚在一間屋裡
[00:15:28.000 --> 00:15:34.000]  心裡很害怕
[00:15:34.000 --> 00:15:37.000]  很怕猶太領袖來抓他們
[00:15:43.000 --> 00:15:45.000]  我們的夫妻被他們抓走了
[00:15:45.000 --> 00:15:47.000]  接著又到我們中間的哪一個呢
[00:15:47.000 --> 00:15:54.000]  他們應該是各自躲起來
[00:15:54.000 --> 00:16:00.000]  又或者聚在一起來躲床
[00:16:00.000 --> 00:16:03.000]  他們選擇不要獨自的躲起來
[00:16:03.000 --> 00:16:07.000]  聚在一起
[00:16:07.000 --> 00:16:09.000]  在一個地方互相鼓勵
[00:16:12.000 --> 00:16:13.000]  在一個房間裡面
[00:16:13.000 --> 00:16:14.000]  門徒開始聚集在一起
[00:16:14.000 --> 00:16:20.000]  門鎖得很緊
[00:16:20.000 --> 00:16:24.000]  讓沒有人可以進來抓他們
[00:16:24.000 --> 00:16:33.000]  由他們的門徒去開門
[00:16:33.000 --> 00:16:39.000]  誰啊
[00:16:41.000 --> 00:16:42.000]  誰是誰
[00:16:42.000 --> 00:16:45.000]  是我啊 彼得
[00:16:45.000 --> 00:16:48.000]  快點進來 快點進來
[00:16:48.000 --> 00:16:49.000]  關門 關門 關門
[00:16:49.000 --> 00:16:52.000]  不要那麼大聲
[00:16:52.000 --> 00:16:53.000]  會被抓的
[00:16:53.000 --> 00:16:55.000]  進來 進來 進來
[00:16:55.000 --> 00:16:58.000]  你們在說什麼
[00:16:58.000 --> 00:17:01.000]  我們還在說今天早上的事
[00:17:01.000 --> 00:17:04.000]  你不是告訴我們
[00:17:04.000 --> 00:17:05.000]  你見到空的墳墓嗎
[00:17:05.000 --> 00:17:10.000]  真的見不到耶穌嗎
[00:17:12.000 --> 00:17:13.000]  但那些婦女是這麼說的
[00:17:13.000 --> 00:17:17.000]  究竟哪一件事才是真的
[00:17:17.000 --> 00:17:22.000]  有人來 開門 開門
[00:17:22.000 --> 00:17:25.000]  是我啊
[00:17:25.000 --> 00:17:27.000]  約翰
[00:17:27.000 --> 00:17:28.000]  那個哥哥也在一起
[00:17:28.000 --> 00:17:31.000]  哥哥
[00:17:31.000 --> 00:17:35.000]  那個哥哥也在一起
[00:17:35.000 --> 00:17:37.000]  進來 進來 進來
[00:17:37.000 --> 00:17:39.000]  關門 關門 關門
[00:17:40.000 --> 00:17:41.000]  你們在說什麼
[00:17:41.000 --> 00:17:43.000]  就是在說今天那些事
[00:17:43.000 --> 00:17:46.000]  我們談了很久都談不出答案
[00:17:46.000 --> 00:17:49.000]  我們還是不明白發生什麼事
[00:17:49.000 --> 00:17:51.000]  只知道我們現在很害怕
[00:17:51.000 --> 00:17:55.000]  約翰就問他們
[00:17:55.000 --> 00:17:58.000]  到齊沒有 到齊沒有
[00:17:58.000 --> 00:18:01.000]  還沒有 還沒有
[00:18:01.000 --> 00:18:03.000]  很多東西問那個當馬還沒有來
[00:18:03.000 --> 00:18:06.000]  二 三 四 五 度還沒有發生
[00:18:06.000 --> 00:18:07.000]  不是啊 數到十一個人
[00:18:10.000 --> 00:18:11.000]  那是我們十一人
[00:18:11.000 --> 00:18:13.000]  當馬還沒有來 怎麼有十一個人
[00:18:13.000 --> 00:18:18.000]  當馬沒有來
[00:18:18.000 --> 00:18:22.000]  耶穌就在他們中間出現
[00:18:22.000 --> 00:18:28.000]  願你們平安
[00:18:28.000 --> 00:18:35.000]  看看我的雙手
[00:18:35.000 --> 00:18:39.000]  看看我的肋骨
[00:18:40.000 --> 00:18:41.000]  看看我的旁邊
[00:18:41.000 --> 00:18:46.000]  真是你啊 主耶穌
[00:18:46.000 --> 00:18:51.000]  真是你啊
[00:18:51.000 --> 00:18:53.000]  感謝主啊
[00:18:53.000 --> 00:18:55.000]  感謝神啊
[00:18:55.000 --> 00:18:57.000]  你真的復活了
[00:18:57.000 --> 00:18:59.000]  你真的復活了
[00:18:59.000 --> 00:19:03.000]  願你們平安
[00:19:03.000 --> 00:19:08.000]  父怎樣差遣你和我
[00:19:09.000 --> 00:19:12.000]  我們同樣要把你們差遣出去
[00:19:12.000 --> 00:19:20.000]  彼得一頭霧水
[00:19:20.000 --> 00:19:25.000]  主在說什麼
[00:19:25.000 --> 00:19:30.000]  我明白天父把他差離地上
[00:19:30.000 --> 00:19:32.000]  差離我們中間
[00:19:38.000 --> 00:19:41.000]  他為什麼又把我們差去我們中間
[00:19:41.000 --> 00:19:47.000]  差在哪裡呢
[00:19:47.000 --> 00:19:51.000]  耶穌知道他們不明白
[00:19:51.000 --> 00:19:55.000]  耶穌就繼續說
[00:19:55.000 --> 00:20:02.000]  領受聖靈
[00:20:05.000 --> 00:20:08.000]  你們赦免誰的罪 他們的罪就得赦免
[00:20:08.000 --> 00:20:17.000]  你們不赦免誰的罪 他們的罪就不得赦免
[00:20:17.000 --> 00:20:25.000]  彼得更加不明白
[00:20:25.000 --> 00:20:29.000]  究竟耶穌在說什麼
[00:20:29.000 --> 00:20:33.000]  什麼赦免不赦免
[00:20:36.000 --> 00:20:37.000]  我怎樣赦免
[00:20:37.000 --> 00:20:41.000]  在《馬可福音》裡
[00:20:41.000 --> 00:20:43.000]  記載關於這段紀錄的時候
[00:20:43.000 --> 00:20:45.000]  馬可寫了這一句話
[00:20:45.000 --> 00:20:53.000]  當耶穌出現在門徒面前的時候
[00:20:53.000 --> 00:20:55.000]  耶穌和門徒說了以下這句話
[00:20:55.000 --> 00:21:01.000]  你們要往普天下去
[00:21:01.000 --> 00:21:04.000]  傳福音給萬民聽
[00:21:06.000 --> 00:21:09.000]  信以受洗的必然得救
[00:21:09.000 --> 00:21:16.000]  不信的必然被定罪
[00:21:16.000 --> 00:21:21.000]  馬可幫助我們明白
[00:21:21.000 --> 00:21:24.000]  當時耶穌和門徒想給大家什麼訊息
[00:21:24.000 --> 00:21:31.000]  你們要去傳說
[00:21:34.000 --> 00:21:37.000]  耶穌在地上傳說神拯救的福音
[00:21:37.000 --> 00:21:47.000]  你們要去同樣的傳說神的福音
[00:21:47.000 --> 00:21:54.000]  接受相信耶穌的
[00:21:54.000 --> 00:21:56.000]  你就宣告他們的罪
[00:21:56.000 --> 00:21:58.000]  被耶穌 被神赦免
[00:22:03.000 --> 00:22:04.000]  拒絕相信的
[00:22:04.000 --> 00:22:06.000]  你就宣告他們的罪不得赦免
[00:22:06.000 --> 00:22:16.000]  因為神不會赦免那些拒絕神的人
[00:22:16.000 --> 00:22:22.000]  當天不在的當晚
[00:22:22.000 --> 00:22:28.000]  知道他們有罪會發生的事情
[00:22:32.000 --> 00:22:34.000]  門徒很努力地告訴多瑪
[00:22:34.000 --> 00:22:38.000]  芝麻 芝麻 當天你不在
[00:22:38.000 --> 00:22:39.000]  我們看到耶穌
[00:22:39.000 --> 00:22:43.000]  我們看到復活了的耶穌
[00:22:43.000 --> 00:22:46.000]  還有那樣那樣那樣
[00:22:46.000 --> 00:22:47.000]  當天發生的事情
[00:22:47.000 --> 00:22:48.000]  很詳細地告訴多瑪
[00:22:48.000 --> 00:22:52.000]  手上的孔是真的
[00:22:52.000 --> 00:22:57.000]  立旁的傷口是真實的
[00:23:01.000 --> 00:23:03.000]  多問題 多疑惑的多瑪
[00:23:03.000 --> 00:23:04.000]  不相信
[00:23:04.000 --> 00:23:09.000]  除非我親身看到
[00:23:09.000 --> 00:23:10.000]  摸到那個傷痕
[00:23:10.000 --> 00:23:12.000]  我就相信
[00:23:12.000 --> 00:23:23.000]  過了八天
[00:23:23.000 --> 00:23:26.000]  又是他們聚會的時間
[00:23:26.000 --> 00:23:30.000]  同一個地方
[00:23:32.000 --> 00:23:33.000]  同一班門徒
[00:23:33.000 --> 00:23:37.000]  今次十一個都在
[00:23:37.000 --> 00:23:41.000]  不單止十一個都在
[00:23:41.000 --> 00:23:42.000]  原來在二萬五次路上
[00:23:42.000 --> 00:23:43.000]  那兩個門徒
[00:23:43.000 --> 00:23:44.000]  見過復活的主之後
[00:23:44.000 --> 00:23:45.000]  都回來了
[00:23:45.000 --> 00:23:56.000]  還有其他人在
[00:23:56.000 --> 00:23:59.000]  那兩個門徒
[00:23:59.000 --> 00:24:01.000]  告訴其他門徒
[00:24:01.000 --> 00:24:02.000]  他在二萬五次路上
[00:24:02.000 --> 00:24:04.000]  怎樣來遇見復活了的主耶穌
[00:24:04.000 --> 00:24:14.000]  但是眾人
[00:24:14.000 --> 00:24:15.000]  不是全部都可以
[00:24:15.000 --> 00:24:16.000]  有信心來相信
[00:24:16.000 --> 00:24:21.000]  他們仍然是很害怕
[00:24:21.000 --> 00:24:24.000]  門仍然鎖得很緊
[00:24:24.000 --> 00:24:28.000]  當中很多心裡面
[00:24:28.000 --> 00:24:29.000]  仍然有很多懷疑
[00:24:29.000 --> 00:24:33.000]  在那時候
[00:24:33.000 --> 00:24:35.000]  耶穌再次在他們中間出現
[00:24:35.000 --> 00:24:41.000]  願你們平安
[00:24:41.000 --> 00:24:46.000]  多瑪
[00:24:46.000 --> 00:24:48.000]  你來摸摸我的傷痕吧
[00:24:48.000 --> 00:24:53.000]  我的主愛神
[00:24:53.000 --> 00:24:54.000]  真是你
[00:24:54.000 --> 00:24:55.000]  真是復活了的你
[00:24:58.000 --> 00:24:59.000]  耶穌跟他們說
[00:24:59.000 --> 00:25:02.000]  特別是跟多瑪說
[00:25:02.000 --> 00:25:05.000]  不要疑惑
[00:25:05.000 --> 00:25:08.000]  只要相信
[00:25:08.000 --> 00:25:11.000]  你因為見到我才相信的
[00:25:11.000 --> 00:25:14.000]  跟我們沒有見過
[00:25:14.000 --> 00:25:15.000]  又相信的
[00:25:15.000 --> 00:25:16.000]  他們更為有福
[00:25:29.000 --> 00:25:30.000]  當日
[00:25:30.000 --> 00:25:32.000]  發生的事
[00:25:32.000 --> 00:25:34.000]  就好像剛才所描述的一樣
[00:25:34.000 --> 00:25:45.000]  這門徒就聽婦女所說的
[00:25:45.000 --> 00:25:47.000]  一起去到加勒利的地方
[00:25:47.000 --> 00:25:55.000]  在耶穌所指定的山上
[00:25:58.000 --> 00:26:01.000]  他們走到耶穌所指定的山上
[00:26:01.000 --> 00:26:06.000]  耶穌顯然向他們說話
[00:26:06.000 --> 00:26:09.000]  耶穌跟那些門徒說
[00:26:09.000 --> 00:26:15.000]  天上地下所有的權柄
[00:26:15.000 --> 00:26:16.000]  都賜給我了
[00:26:16.000 --> 00:26:22.000]  所以你們要去
[00:26:22.000 --> 00:26:23.000]  洗萬民做我的門徒
[00:26:23.000 --> 00:26:25.000]  奉父指聖靈的名
[00:26:25.000 --> 00:26:27.000]  為他們施洗
[00:26:28.000 --> 00:26:30.000]  所有的權柄都賜給我了
[00:26:30.000 --> 00:26:32.000]  所以你們要去
[00:26:32.000 --> 00:26:33.000]  洗萬民做我的門徒
[00:26:33.000 --> 00:26:34.000]  奉父指聖靈的名
[00:26:34.000 --> 00:26:35.000]  為他們施洗
[00:26:35.000 --> 00:26:38.000]  去洗萬民做我的門徒
[00:26:38.000 --> 00:26:41.000]  去洗萬民做我的門徒
[00:26:41.000 --> 00:26:45.000]  你們要去
[00:26:45.000 --> 00:26:46.000]  洗萬民做我的門徒
[00:26:46.000 --> 00:26:48.000]  去洗萬民做我的門徒
[00:26:48.000 --> 00:26:50.000]  去洗萬民做我的門徒
[00:26:50.000 --> 00:26:52.000]  所以你們要去
[00:26:52.000 --> 00:26:53.000]  洗萬民做我的門徒
[00:26:53.000 --> 00:26:56.000]  他們很努力的
[00:26:56.000 --> 00:26:57.000]  去洗萬民做我的門徒
[00:26:58.000 --> 00:26:59.000]  所以他們很努力的
[00:26:59.000 --> 00:27:01.000]  去洗萬民做我的門徒
[00:27:01.000 --> 00:27:10.000]  如果今天你只記得這句話
[00:27:10.000 --> 00:27:11.000]  就好了
[00:27:11.000 --> 00:27:13.000]  如果今天你只記得這句話
[00:27:13.000 --> 00:27:14.000]  就好了
[00:27:14.000 --> 00:27:15.000]  如果今天你只記得這句話
[00:27:15.000 --> 00:27:16.000]  就好了
[00:27:16.000 --> 00:27:17.000]  如果今天你只記得這句話
[00:27:17.000 --> 00:27:18.000]  就好了
[00:27:18.000 --> 00:27:19.000]  如果今天你只記得這句話
[00:27:19.000 --> 00:27:20.000]  就好了
[00:27:20.000 --> 00:27:21.000]  如果今天你只記得這句話
[00:27:21.000 --> 00:27:22.000]  就好了
[00:27:22.000 --> 00:27:23.000]  如果今天你只記得這句話
[00:27:23.000 --> 00:27:24.000]  就好了
[00:27:24.000 --> 00:27:25.000]  如果今天你只記得這句話
[00:27:25.000 --> 00:27:26.000]  就好了
[00:27:26.000 --> 00:27:27.000]  如果今天你只記得這句話
[00:27:27.000 --> 00:27:28.000]  就好了
[00:27:28.000 --> 00:27:29.000]  如果今天你只記得這句話
[00:27:29.000 --> 00:27:30.000]  就好了
