
[00:00:00.000 --> 00:00:01.800]  原因是平安和我們的父神
[00:09:42.240 --> 00:09:43.840]  因為我們知道
[00:09:43.840 --> 00:09:46.440]  終極的審判者是耶和華
[00:09:46.440 --> 00:09:47.680]  我是耶和華
[00:09:47.680 --> 00:09:51.120]  這個利美記、新寧記這些都是舊約裡面
[00:09:51.120 --> 00:09:54.000]  教人怎麼去做判官的一些原則
[00:09:54.000 --> 00:09:56.920]  也都教我們做老百姓的
[00:09:56.920 --> 00:09:58.560]  去做這個呈堂的時候
[00:09:58.560 --> 00:09:59.800]  我們要做證人的時候
[00:09:59.800 --> 00:10:02.920]  我們都會用這個公平、公正、公義
[00:10:02.920 --> 00:10:05.440]  公開那個原則去做見證
[00:10:05.440 --> 00:10:07.080]  不可以陷害人 是吧
[00:10:07.080 --> 00:10:09.360]  是就說是 不是就說不是
[00:10:09.360 --> 00:10:11.280]  這個就是很清楚的民事
[00:10:11.280 --> 00:10:16.360]  或者是其他的案件的處理的方法
[00:10:16.360 --> 00:10:17.600]  這個原則
[00:10:17.600 --> 00:10:20.240]  但是他說城裡面有一個寡婦
[00:10:20.240 --> 00:10:22.760]  這個官和寡婦就是兩個極端的
[00:10:22.760 --> 00:10:24.040]  不同的角色
[00:10:24.040 --> 00:10:26.040]  一個高高在上 一個怎樣
[00:10:26.040 --> 00:10:27.680]  是窮寡婦
[00:10:27.680 --> 00:10:30.800]  這個窮寡婦她是常常去到這個官那裡
[00:10:30.800 --> 00:10:33.240]  跟那個官說我有個對頭
[00:10:33.240 --> 00:10:36.840]  求你給我伸冤
[00:10:36.840 --> 00:10:40.000]  這個寡婦可能自己
[00:10:40.000 --> 00:10:42.760]  當時的女性不是很多的學識
[00:10:42.760 --> 00:10:45.200]  丈夫過身
[00:10:45.200 --> 00:10:49.400]  猶太人都有一點家產或者田產等等的時候
[00:10:49.400 --> 00:10:51.560]  有些人可能侵佔了田產
[00:10:51.560 --> 00:10:57.840]  或者是令到他本來有的一些物件不見了
[00:10:57.840 --> 00:10:58.840]  鎖羅門的時候
[00:10:58.840 --> 00:11:01.400]  甚至連兒子也被人搶了都試過的
[00:11:01.400 --> 00:11:03.400]  做女人很慘的那個時候
[00:11:03.400 --> 00:11:05.960]  就是怎樣去保障你自己的權益呢
[00:11:05.960 --> 00:11:08.000]  怎樣保障你自己的生命財產呢
[00:11:08.000 --> 00:11:10.360]  其實都是需要別人去幫忙的
[00:11:10.360 --> 00:11:12.080]  他相信有個制度
[00:11:12.080 --> 00:11:16.520]  他知道有個審判的制度
[00:11:16.520 --> 00:11:18.040]  或者是投訴的制度
[00:11:18.040 --> 00:11:19.360]  他就去到官那裡
[00:11:19.360 --> 00:11:22.520]  他說我有個對頭求你給我伸冤
[00:11:22.520 --> 00:11:25.080]  我們明白當時的法院
[00:11:25.080 --> 00:11:25.960]  就不像我們這樣
[00:11:25.960 --> 00:11:29.640]  要找達狀、找律師寫那些狀文
[00:11:29.640 --> 00:11:32.320]  而是那個官是坐在城牆門口那裡
[00:11:32.320 --> 00:11:35.000]  有個位置天天在當職
[00:11:35.000 --> 00:11:37.760]  當職的時候你就有什麼冤情就跟他申訴
[00:11:37.760 --> 00:11:40.360]  我們有時候去到外國去旅行都知道的
[00:11:40.360 --> 00:11:43.280]  有些市政廳門口就有個位置
[00:11:43.280 --> 00:11:44.440]  用來做審判的
[00:11:44.440 --> 00:11:46.680]  公開的 那些法庭是這樣的
[00:11:46.680 --> 00:11:51.000]  真的是那個露天的庭院
[00:11:51.000 --> 00:11:52.240]  對面就是教堂
[00:11:52.240 --> 00:11:54.080]  有什麼都是在那裡發生的
[00:11:54.080 --> 00:11:55.720]  那個公開場合是這樣的
[00:11:55.720 --> 00:11:57.000]  甚至拍賣的房產
[00:11:57.000 --> 00:11:59.120]  全部都是公開的地方拍賣的
[00:11:59.120 --> 00:12:00.760]  有些歐洲這樣的
[00:12:00.760 --> 00:12:03.720]  賣田賣地全部在那個房間裡做的
[00:12:03.720 --> 00:12:05.080]  那個不是一個房間
[00:12:05.080 --> 00:12:07.960]  是一個大的庭院
[00:12:07.960 --> 00:12:09.560]  在那個議政廳的門口
[00:12:09.560 --> 00:12:11.400]  那個官就坐在那裡
[00:12:11.400 --> 00:12:12.560]  那些人天天經過
[00:12:12.560 --> 00:12:13.840]  沒有東西就坐在那裡
[00:12:13.840 --> 00:12:15.920]  有東西就去上訴 是不是
[00:12:15.920 --> 00:12:18.680]  這個女人是個寡婦
[00:12:18.680 --> 00:12:21.960]  有個人這樣令到她成為一個對頭
[00:12:21.960 --> 00:12:23.600]  希望能夠伸冤
[00:12:23.600 --> 00:12:25.160]  如果她不是真的有冤情
[00:12:25.160 --> 00:12:27.320]  她不是那麼堅持 是不是
[00:12:27.320 --> 00:12:28.560]  因為她那個
[00:12:28.560 --> 00:12:30.760]  牽涉到她自己的生命財產的時候
[00:12:30.760 --> 00:12:33.480]  她很堅持 希望能夠伸冤
[00:12:33.480 --> 00:12:36.000]  第四節有個很有趣的地方
[00:12:36.000 --> 00:12:40.200]  就是說這個官多日不准
[00:12:40.200 --> 00:12:42.000]  那個官不准的意思就是
[00:12:42.000 --> 00:12:44.360]  不是說那個官說誰對誰錯
[00:12:44.360 --> 00:12:47.280]  而是那個官根本不理她
[00:12:47.280 --> 00:12:49.480]  就是不理她 不接受這個個案
[00:12:49.480 --> 00:12:52.600]  不接受這個訟詞 是不是
[00:12:52.600 --> 00:12:55.160]  不理她
[00:12:55.160 --> 00:12:57.040]  很多天 很多天
[00:12:57.040 --> 00:12:58.800]  但是這個女人怎樣
[00:12:58.800 --> 00:13:02.320]  她是堅持 堅持 堅持 是不是
[00:13:02.320 --> 00:13:04.240]  因為她自己知道
[00:13:04.240 --> 00:13:08.520]  靠這個唯一信得過的就是那個司法制度
[00:13:08.520 --> 00:13:11.840]  這個審判是有公平公正公義的 是不是
[00:13:11.840 --> 00:13:13.000]  至於結果怎樣她不知道
[00:13:13.000 --> 00:13:15.920]  但是起碼她有個上訴的機制
[00:13:15.920 --> 00:13:20.640]  這些個案其實在當時耶穌日子是有的
[00:13:20.640 --> 00:13:23.840]  路加昏第20章第45到47的時候
[00:13:23.840 --> 00:13:25.880]  當眾百姓來到耶穌面前的時候
[00:13:25.880 --> 00:13:27.480]  耶穌就教訓那些門徒
[00:13:27.480 --> 00:13:29.680]  祂說你們要防備民事
[00:13:29.680 --> 00:13:31.800]  他們穿著那些長袍走來走去
[00:13:31.800 --> 00:13:33.440]  又歡享街市順民安
[00:13:33.440 --> 00:13:35.600]  又歡喜在會堂裡面坐高位
[00:13:35.600 --> 00:13:39.000]  又歡在那些賢席裡面去坐首席
[00:13:39.000 --> 00:13:43.640]  47節 他們侵吞寡婦的家產
[00:13:43.640 --> 00:13:45.960]  故意作很長的禱告
[00:13:45.960 --> 00:13:48.920]  說這些人會受更大的懲罰
[00:13:48.920 --> 00:13:50.600]  這個就是當時的文化
[00:13:50.600 --> 00:13:52.040]  它不是作的了
[00:13:52.040 --> 00:13:54.080]  就是因為當時兵荒馬亂
[00:13:54.080 --> 00:13:56.640]  那個男人可能死了
[00:13:56.640 --> 00:13:58.840]  那個女人那些家產怎樣
[00:13:58.840 --> 00:14:00.560]  用什麼方法乘計呢
[00:14:00.560 --> 00:14:01.720]  那些女人又不懂
[00:14:01.720 --> 00:14:03.720]  於是問那些有學識的人
[00:14:03.720 --> 00:14:05.960]  民事 法律賽人
[00:14:05.960 --> 00:14:08.560]  最熟那些條文的人
[00:14:08.560 --> 00:14:10.280]  就在這個過程裡面
[00:14:10.280 --> 00:14:12.720]  騙了那個女人 是吧
[00:14:12.720 --> 00:14:13.920]  我們經常聽到現在新聞
[00:14:13.920 --> 00:14:16.960]  都有些人被人騙了去買
[00:14:16.960 --> 00:14:18.840]  不知道什麼保險
[00:14:18.840 --> 00:14:21.440]  騙了去買什麼基金 血本無歸
[00:14:21.440 --> 00:14:23.920]  甚至買什麼國內的樓
[00:14:23.920 --> 00:14:25.600]  最近都很多這樣的新聞出來
[00:14:25.600 --> 00:14:27.880]  越來越多人投訴
[00:14:27.880 --> 00:14:30.240]  耶穌就說 這些的民事
[00:14:30.240 --> 00:14:33.320]  這些人扮得很敬虔
[00:14:33.320 --> 00:14:35.000]  穿得很正式
[00:14:35.000 --> 00:14:36.560]  他說是怎樣
[00:14:36.560 --> 00:14:40.520]  內裡就是去侵吞最軟弱
[00:14:40.520 --> 00:14:44.880]  最需要被照顧 保護的人的財產
[00:14:44.880 --> 00:14:46.320]  他說這些人會受更大的懲罰
[00:14:46.320 --> 00:14:47.880]  所以是有這樣的例子
[00:14:47.880 --> 00:14:51.280]  真實的個案不是虛構的
[00:14:51.280 --> 00:14:52.440]  這樣的時候怎樣呢
[00:14:52.440 --> 00:14:55.120]  這個女人好像是完全沒有力量
[00:14:55.120 --> 00:14:57.240]  是個無能者來的 是吧
[00:14:57.240 --> 00:14:58.480]  無能者有什麼力量
[00:14:58.480 --> 00:15:00.240]  可以跟這樣的制度
[00:15:00.240 --> 00:15:04.520]  或者這樣的官吏去打交道呢
[00:15:04.520 --> 00:15:05.880]  但是第四節
[00:15:05.880 --> 00:15:07.960]  接著有個轉變
[00:15:07.960 --> 00:15:09.640]  他說就算這樣的官
[00:15:09.640 --> 00:15:13.680]  可能都有一天會回心轉意的 是吧
[00:15:13.680 --> 00:15:16.400]  就算這樣的官可能有一天都會醒覺的
[00:15:16.400 --> 00:15:17.960]  《聖經》講到這個官是怎樣呢
[00:15:17.960 --> 00:15:22.000]  他說多日不準 後來心裡說
[00:15:22.000 --> 00:15:23.760]  後來心裡說就是
[00:15:23.760 --> 00:15:26.400]  我們用這個原文的理解就是說
[00:15:26.400 --> 00:15:28.160]  好像個浪子
[00:15:28.160 --> 00:15:30.680]  他不是帶了家產出去風花雪月之後
[00:15:30.680 --> 00:15:32.120]  接著怎樣啊
[00:15:32.120 --> 00:15:35.040]  接著就去養豬嘛 是吧
[00:15:35.040 --> 00:15:37.440]  他自己醒悟的時候就自己跟自己講
[00:15:37.440 --> 00:15:38.520]  後來就跟自己講
[00:15:38.520 --> 00:15:41.000]  我爸爸在那邊有那麼多的田產
[00:15:41.000 --> 00:15:43.360]  難道我要在那裡餓死嗎 是吧
[00:15:43.360 --> 00:15:44.160]  就是這句話
[00:15:44.160 --> 00:15:45.360]  後來心裡說
[00:15:45.360 --> 00:15:49.480]  就好像浪子回頭的那個跟自己的對話
[00:15:49.480 --> 00:15:52.080]  心裡面突然間提醒自己
[00:15:52.080 --> 00:15:54.280]  他說我雖然不懼怕神
[00:15:54.280 --> 00:15:56.160]  我亦都不尊重世人
[00:15:56.160 --> 00:16:00.960]  可能他自己都是想著做一個假象
[00:16:00.960 --> 00:16:03.520]  因為我們知道我們跟小孩子接得多
[00:16:03.520 --> 00:16:06.080]  他起了狂 其實他害怕 你明不明白
[00:16:06.080 --> 00:16:07.640]  他好像又不怕這個 又不怕這個
[00:16:07.640 --> 00:16:11.640]  其實他就希望做到一個勢可以兇到你
[00:16:11.640 --> 00:16:12.800]  他說我又不驚人
[00:16:12.800 --> 00:16:13.720]  我又不驚眾神
[00:16:13.720 --> 00:16:15.320]  我又不尊重人
[00:16:15.320 --> 00:16:18.600]  但是這個寡婦來煩擾我
[00:16:18.600 --> 00:16:20.440]  我就給她伸冤
[00:16:20.440 --> 00:16:23.000]  免得她上上來纏綁我
[00:16:23.000 --> 00:16:25.680]  這個就是他不會繼續堅持那種
[00:16:25.680 --> 00:16:27.440]  不理這個世事
[00:16:27.440 --> 00:16:29.920]  不理這些民間的疾苦
[00:16:29.920 --> 00:16:33.120]  突然間醒覺 自己跟自己講
[00:16:33.120 --> 00:16:36.400]  我給她伸冤
