
[00:00:00.000 --> 00:00:10.300]  我想問問在座,即是在座各位,不論後座少少,有些是我們的哥哥姐姐,大哥哥大姐姐
[00:04:45.300 --> 00:05:12.300]  好了,我們這段經文有沒有人沒有看過?在《仕途行傳》第一章,六至十一節,有沒有沒有看過?不用客氣,最重要就是做人真誠,剛才那些姐妹經常說,我做人很真誠的,你沒看過,請你舉舉手,都有一些,好,不要緊,我們一起讀一次好不好?六至十一節,阻住都可以,我是不是站在這個位置會阻住大家?
[00:05:12.300 --> 00:05:22.300]  是的,好像阻頭阻勢那樣,是不是這裡好一點?是,你早點出聲,因為我不知道,OK,我們一起讀一次,預備起!
[00:05:42.300 --> 00:05:55.300]  耶穌說,在你們身上,你們就必得上臨行,並要在耶路撒冷,猶太前地,或撒馬地下,直到你們所獲得見證。
[00:05:55.300 --> 00:06:20.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見去,健康不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:06:20.300 --> 00:06:29.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見去,健康不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:06:29.300 --> 00:06:50.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:06:50.300 --> 00:07:00.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:00.300 --> 00:07:08.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:08.300 --> 00:07:22.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:22.300 --> 00:07:32.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:32.300 --> 00:07:40.300]  使者說,教會教我的時候,教明正經,往明的時候,忽然就有多人,失去達意,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:40.300 --> 00:07:48.300]  使者說,教會教我的時候,教徒非常上乘,許多人才華不見下降,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:07:48.300 --> 00:08:02.300]  使者說,教會教我的時候,教明正經,往明的時候,忽然就有多人,失去達意,當教學上去,教明正經,往明的時候,忽然就有多人,失去達意,站在旁邊,說,那些人啊,你們為什麼站在旁邊呢?
[00:08:02.300 --> 00:08:28.300]  可能有些人還沒看過,因為當時的世代是猶太人被什麼帝國的人統治,大家知不知道?羅馬帝國,意思就是猶太人成為了人家的一個地方,這個地方,猶太地方,成為了人家今天類似殖民地,總之納粹納給羅馬政府,
[00:08:28.300 --> 00:08:48.300]  總之人家說這樣,要立陶,大家明白嗎?當時的猶太人就很討厭那些羅馬人,因為那些人很殘暴,你不聽他們的話,開一隊兵進來全部殺了你,所以他們覺得真的很不喜歡,
[00:08:48.300 --> 00:09:15.300]  加上在聖經裡面有所謂舊約和新約,舊約預言那一位人物將會降臨,帶領以色列復國,這個人是誰?舊約預言那個,名字叫什麼?三個字,提你一個字,尼塞亞,有信心說話就行,尼塞亞,
[00:09:15.300 --> 00:09:36.300]  尼塞亞就是受告者,君王那樣,帶領全以色列復國,好不好?當然好,耶穌跟我們說的時候,耶穌那時候已經復活了,見到主復活了,當然要問一個他們心裡面最記掛的問題,什麼時候復興以色列?
[00:09:36.300 --> 00:09:55.300]  是不是現在?你現在都復活了,弟兄姊妹,我們看回其實他們的心所想的東西並不只是專顧著自己,他們也掛著一些重要的事,類似反清復明那樣,
[00:09:55.300 --> 00:10:13.300]  不過耶穌怎麼回答他們?第七節,耶穌跟他們說,傅鵬若自己的權柄所定的時候,日期,不是你可以知道的,那是什麼意思?復國不復國?你看看這位姐妹的笑容就好了,
[00:10:13.300 --> 00:10:37.300]  當然不是幫系,問題是雖然她有宏圖大志,復國的理想,不過可惜她的焦點正不正確,耶穌這番話跟他們說,你的焦點並不正確,耶穌就要門徒校正自己的焦點,
[00:10:37.300 --> 00:10:52.300]  因為一個人焦點錯誤了就錯了,好像我們今天教會裡面通常有兩批人,一批叫熱心人,另外一批叫普通人,你同不同意?
[00:10:52.300 --> 00:11:15.300]  熱心人就是那些做領導,做教師那些,很熱心的,通常忙到吐血,忙到哮喘的都是那些,為什麼不好笑?另外那些就是普通人,如果我坐在這裡聽,就是普通人,
[00:11:15.300 --> 00:11:35.300]  等一下,姐妹,我先講第一批,熱心人有什麼象?異象,譬如我不是年輕,我幾十歲,我當然不會牧養兒童,我牧養成年人,
[00:11:35.300 --> 00:12:01.300]  那個再比我大一點,他的異象可能是長者,他年輕一點,可能牧養兒童,各自,鴻圖大志,在一個熱心教會裡面,可能有幾批不同的熱心信徒,各自有鴻圖大志異象,在聖經裡面。
[00:12:01.300 --> 00:12:17.300]  問題就來了,講得好聽一點,這種叫百花齊放,哇,樣樣都好,我們齊齊做,但是講得不好聽,這叫焦點模糊,就是樣樣做,那就是做什麼?
[00:12:17.300 --> 00:12:38.300]  問題就在這裡,今天我去過,因為我的身份的關係,我是宣教士,所以我有機會去很多很多不同的教會裡面去講道,接觸很多很多的教會,但是我見到很多的教會,真是百花齊放,譬如舉例,你教主一學的,那你的焦點是什麼?
[00:12:38.300 --> 00:12:52.300]  做好主一學,我是猜拳的,去烏干達,去越南,日本,你想好了這些,可能那個,本地報道,那就是在想哪裡?
[00:12:52.300 --> 00:13:08.300]  包括大學生,可能叫舊學生,做兒童工作,做婦女工作,做很多的工作,好了,一齊爆,你覺得會怎麼樣?
[00:13:08.300 --> 00:13:32.300]  哇,厲害了,那個教會,你猜一下,資源怎麼擺放?剛才不是說了,熱心那批,來來去去就是那些,就是我又找你,他又找你,媽媽找你,爸爸找你,哥哥找你,姐姐找你,那最後你會怎麼樣?
[00:13:32.300 --> 00:13:50.300]  就一條柴那樣,又哮喘發作了,是不是?弟兄姐妹,我們要留意,原來教會裡面,很熱心的那些,我們要警醒這件事,有沒有教正的焦點,什麼叫教正焦點呢?
[00:13:50.300 --> 00:14:07.300]  就是要對準上帝,你要明白了上帝的意思才行,為什麼上帝要放一個異象在我的心裡面,沒有放一個異象在你的心裡面,又沒有放一個異象在你的心裡面,上帝把異象給了你,不過不給我,那教會就亂了,
[00:14:07.300 --> 00:14:23.300]  弟兄姐妹,我們要想一件事,什麼叫教正焦點?就是專心尋求神,我們有時動作,我們的action,不可以快過上帝的,明白什麼叫快過上帝嗎?
[00:14:23.300 --> 00:14:39.300]  就是說上帝還沒有出聲,上帝還沒有默示,或者上帝還沒有通告其他人,哇,我一條龍,嗡嗡聲地去做,幫忙,幫忙,幫忙,這個是一個危險的動作。
[00:14:39.300 --> 00:15:04.300]  另外一種呢,剛才說的那些叫熱心,還有一些叫普通的,我們現在說一下普通的,耶穌在世的時候,他帶著門徒到處傳福音,幫人,又治病趕鬼,又吸引很多人,歸正,調教他們怎樣歸向上帝。
[00:15:04.300 --> 00:15:10.300]  這個是耶穌清清楚楚給他的門徒的焦點。
[00:15:10.300 --> 00:15:35.300]  那今天我們作為一般的頂姐妹,今天一個字形容這個世界,一個字就夠了,忙不忙?忙還是不忙?大聲一點,忙。我想問一下在座有哪一位?你老老實實,做人要真誠,你真的覺得自己不是很忙的,可以舉手嗎?
[00:15:35.300 --> 00:15:54.300]  教會的領袖,不要縮小手,繼續改,你轉身,那裏有一個,那裏有一個,三個不忙,四個不忙,五個都不忙,我們感謝主,六個都不忙,我們感謝主,教會有什麼侍奉呢?
[00:15:54.300 --> 00:16:20.300]  喂,你六個真的不要走雞,來幫幫忙才行,不過,多少分之六?教會有多少人?我沒有數過,總之幾十分之六,請問多還是少?大多數忙不忙?非常忙,否則怎會有人敲喘?
[00:16:20.300 --> 00:16:49.300]  我要問一下大家,大家這麼忙,這麼忙,我們要不要侍奉上帝?要還是不要?要,忙都要的,我問一下,去年,到早365日之內,你成功帶了一個人信耶穌,而那個人現在跟著你回教會,不一定回channel,我們要有天國觀,
[00:16:49.300 --> 00:17:15.300]  有天國觀,要有闊一點的胸襟,總之回了某間教會,或者channel,成功帶了一個人信耶穌,而那個人正在回教會的,請你舉手,有一隻,喂,舉高一點,都有,感謝神,不過好像不太夠,
[00:17:15.300 --> 00:17:31.300]  或者這樣,即是這樣,問第二個問題,到早365日,即是去年,你又成功帶了一個人,缺字,那請你舉舉手,可以嗎?
[00:17:31.300 --> 00:17:54.300]  喂,不要這麼快放,舉高一點,一,二,你捏著嘴巴,三,四,五,六,你又拿相機,起碼有六七隻,又多了一點,
[00:17:54.300 --> 00:18:21.300]  那你,你,你,或者我再問,即是倒數365日,如果你有跟一個人,他未信耶穌的,傳福音的,請你舉手,那盞燈真的很逆光,好,請放下手,我想問問弟兄姊妹,你覺得自己有沒有進步空間?
[00:18:21.300 --> 00:18:47.300]  或者channel church還有沒有進步的空間?有啊,感謝神,我經常見到Rachel很有反應,很開心,其實還有進步空間的,有時候我們有些事是忙,不過忙在大地上面,沒有忙到在天,沒有忙到在天國上面,
[00:18:47.300 --> 00:19:13.300]  弟兄姊妹,我們要注意,很多時候我們的焦點就是忙忙下,忙忙下,忙忙下,就忙了,本來在走這裡,忙忙下,忙忙下,忙忙下,忙忙下,去到那裡,不再對準上帝,沒有再尋求他的心意,弟兄姊妹,這個我要提醒,很多年前,很多年前,多到多少呢?
[00:19:13.300 --> 00:19:40.300]  1986年,當時小弟還在香港做一個影樓的,商業攝影那些,一個影樓裡面的assistant,老闆叫我,你試一下去set燈光,我就set好了,老闆一看,不對了,你有沒有看layout?
[00:19:40.300 --> 00:20:09.300]  我大概看過的,然後他真的拿了個layout來對,人家的layout那塊東西,就當是這個,是這樣擺的,但是你這樣擺,我心想,只是差一點點而已,於是他移動給我看,轉正,就是這樣,斜斜的,所有的燈光,反光位全部不同了,就是說我要怎樣?重做,所以弟兄姊妹,那個base,那個根基緊不緊要?
[00:20:10.300 --> 00:20:38.300]  那個根基很緊要,根基還沒有校正,根基還沒有打好,根基還沒有清晰,你就不斷去做其他的東西,其實是白費的,弟兄姊妹,這個功課給我一個很深的印象,過了這麼多年,我都很清楚,記得當時我犯了這個錯誤,所以我就不再犯這個錯誤,弟兄姊妹,今天的題目叫做接通什麼?
[00:20:38.300 --> 00:21:04.300]  第一點,我們要學會,要校正那個焦點,如果你還沒有校正,第一步都沒有做好的話,你繼續做下去,很多時候是偏離了上帝的心意,很重要,我們要明白誰的心意,神的心意,那我們那個屬天的侍奉,我們的生命才會有那種力量,你要接通天際線,第一步你要什麼?
[00:21:04.300 --> 00:21:27.300]  校正焦點,不過還沒有夠,還要有第二樣東西,你要接通網絡,什麼是網絡,怎麼接通,你比我厲害很多,不過當時坐了,都真的有一隻恐龍,很稀有的意思,很罕有,不會上網的,
[00:21:27.300 --> 00:21:50.300]  你見過電腦有條線可以讓你看到其他的,見過沒有,見過吧,大概吧,上去有很多圖畫看,又不知道,忽然間去了銀行,忽然間去了日本,忽然間去了那些,那些叫上網。
[00:21:50.300 --> 00:21:57.300]  好了,各位朋友,我們一起讀聖經,我們來了,預備起。
[00:22:20.300 --> 00:22:43.300]  我們看看聖靈降臨在誰身上,你們,我想請問聖靈降臨在你身上沒有?第一件事我想問,搞清楚,可能有些是新來賓,如果你已經自問你是基督徒,請你舉手,舉高一點,謝謝。
[00:22:43.300 --> 00:23:10.300]  即是來賓,是不是,謝謝,不要放下,繼續對著,我想請問你,你告訴我聖靈降臨在舉手的你身上沒有?沒有聲音,有就大聲說Yes,還是有些口不動的。
[00:23:10.300 --> 00:23:39.300]  OK,先放下,不然手沒血,好了,即是說聖靈降臨在你的身上,你得著能力,搞清楚,不是說你大力的意思,這裡的能力,你得到這種能力的人,是可以由耶路撒冷,即是家鄉的意思,猶太傳遞,遠了一點,撒瑪利亞,再遠一點,直到地極,即是傳遞。
[00:23:39.300 --> 00:24:03.300]  即是全球,先頭舉手的那些,我問你一個問題,你覺不覺得自己已經有這種能力,可以將福音傳到全世界?先頭舉手的基督徒,如果你覺得我已經有這種能力,請你舉起兩隻手。
[00:24:10.300 --> 00:24:34.300]  有些,即是這樣,我也不知道你是不是舉,OK,是的,你舉高一點,真的少了很多,好,先放下手,頂姐妹,為什麼很多的頂姐妹,她又說聖靈降臨在她身上,但是為什麼她又好像有些懷疑,又或者她不知道到底她有沒有這種宣教的能力。
[00:24:34.300 --> 00:24:54.300]  我們看真一點,第八字那裡,聖靈降臨在你們身上,意思就是說,不是你很有power,不是你很有能力,你是依靠誰的能力?聖靈所賜的能力。
[00:24:54.300 --> 00:25:17.300]  所以你有沒有印象,耶穌自己屍體若寒,用什麼水,用什麼屍體?用水屍體,過不多日,那個人會用什麼東西去屍體?
[00:25:17.300 --> 00:25:33.300]  聖靈,這裡是指的是耶穌,我再問多一次,你受了聖靈了嗎?受了,那你有沒有這種能力?
[00:25:33.300 --> 00:25:49.300]  有沒有呢?有,你回答的不是那個人回答的,但是為什麼我們有時候搞不清楚,或者我們有些懷疑?
[00:25:49.300 --> 00:26:09.300]  我想問一下,這個「但聖靈降臨在你們身上」是什麼原因聖靈才降臨在這個人身上?你可不可以告訴我?
[00:26:09.300 --> 00:26:25.300]  因為我很厲害,所以聖靈降臨在我身上,因為我很好,所以聖靈降臨在我們身上,是不是?不是,那是什麼意思?
[00:26:25.300 --> 00:26:48.300]  大聲一點,聽不清楚,關鍵是什麼字?什麼事?聖靈要降臨在你身上,你這麼威猛,不是,大聲一點,說多一次,大家聽得清不清楚?
[00:26:48.300 --> 00:27:15.300]  我們一起說一次,來吧,「接受耶穌做我的救主,所以聖靈降臨在我的身上,不是因為我好,絕對不是,我是一個罪人之馬,是因著耶穌基督」
[00:27:15.300 --> 00:27:37.300]  我想請問,你信了耶穌沒有?信了,那聖靈在你身上,那你有沒有這種能力?應該有的,應該有的,其實整個《仕途行傳》第八節涵蓋了整個《仕途行傳》
[00:27:37.300 --> 00:27:57.300]  第一至七章記載他在耶路撒冷作見證,接著第八至十二章就遠一點,一路擴展到撒瑪利亞,到十三到二十八章,就是最後那一章,就一路擴展到地極作主的見證
[00:27:57.300 --> 00:28:07.300]  為什麼那些人有這樣的能力?是因為聖靈在他們身上,給了他們宣教的能力,所以他們去做。
[00:28:27.300 --> 00:28:47.300]  即是你可以用手機也可以,用電腦也可以,那東西好像叫做路由器,可以讓你上網,你家裡已經有這些東西,不過,為什麼我上不了網?
[00:28:47.300 --> 00:29:05.300]  因為你沒有連線,連線沒有插進去,沒有插進去,那你又有什麼?就是沒有東西看,你有所有的儀器在這裡,很簡單,我說電視你一定知道,電視後面有什麼線?不是插鬚,插鬚之外還有什麼線?
[00:29:05.300 --> 00:29:25.300]  天線,有插鬚了,一開按鈕會怎樣?你連好天線,有東西看,明白嗎?就好像那條天線一樣,很多時候,弟兄姊妹我們沒有連到這條線,動的動作,那一刻都沒有動,是什麼意思呢?
[00:29:25.300 --> 00:29:53.300]  就是我們沒有用,弟兄姊妹,留意這件事,你用呢,你就越用就越順,一插了一條線之後,交卡數在家裡,買東西在Amazon,就是多麼方便,可能你也光顧過了,很方便,但是你不用呢,你對著它,就像我以前對著電腦,怎樣用?一堆東西,擊哪裡?
[00:29:53.300 --> 00:30:21.300]  你用呢,你就會懂,你不用呢,它跟你有沒有關係?無關的,聖靈所賜給你的能力,其實在你裡面,你用又怎樣?用又有沒有?沒聲音的,有,不用呢?就是這麼簡單,有和沒有這麼簡單,用又有沒有?有,不用呢?
[00:30:21.300 --> 00:30:48.300]  那你用嗎?用,你說的,當耶穌說完這句話之後,他們正看的時候,祂就被取上升,有了雲彩,接了祂,接著就看不到祂了,為什麼記載這件事呢?其實很簡單的,其實耶穌還替不替他們辦事?
[00:30:48.300 --> 00:31:14.300]  不替的了,那耶穌還在不在地上有很多的工作?什麼治病趕鬼,逐家逐戶探訪,還有沒有這樣的?沒有了,那責任交給誰?交給那些跟從者,請問今天你和我,你跟從著誰?我們跟從著耶穌,那就是我們是不是跟從者?
[00:31:14.300 --> 00:31:36.300]  我們是跟從者,那就是說耶穌將責任交給誰?你不要說祂,交給誰?交給我們,不要說我們,你說我,交給我,明白嗎?我,那我們有沒有責任?
[00:31:36.300 --> 00:32:05.300]  很重要,你不要想著,責任重大,死了很大壓力,不要緊,耶穌看得起你,將這個責任交給你,你明白嗎?你是很光榮的,你行的,如果耶穌覺得,很簡單而已,請問你做了媽媽沒有?做了,子女多大?這麼大,哎喲,好,回想他四歲的時候,
[00:32:05.300 --> 00:32:34.300]  回想他四歲的時候,你敢不敢給他一把菜刀去玩一下?當然不會,還要當然不會,回想四歲的時候,你敢不敢給家庭電器那些插掣叫他去處理?都不會,但是他十四歲的時候呢?都不會?好,不要緊,二十四歲,現在比他厲害了,因為什麼原因?
[00:32:35.300 --> 00:33:02.300]  你覺得他大了,他應該可以處理得到,耶穌覺得你和我應該可以處理得到,你越用,一開始,穩心說一句,你一開始看到女兒拿著菜刀的時候,切那些菜,漂亮嗎?一般般,你真是仁慈,我媽媽說我切爛了那些菜,你有沒有搞錯?
[00:33:02.300 --> 00:33:25.300]  一樣,當你越用越純熟的時候,刀法就超越了媽媽,但等姐妹,當我們越用越純熟,耶穌看到這件事的,他願意將這個任務,這個能力交給我們,但等姐妹,我們,不過我們願不願意去做這件事呢?
[00:33:25.300 --> 00:33:43.300]  我們願不願意去學這件事呢?或者我這樣用一個例子,以前有一個宣教士,他回去英國述職,我看你能不能猜到他是誰?
[00:33:43.300 --> 00:34:12.300]  他就好像我今天這樣,對著當時一班英國的信徒,在說他是中國裏面的見聞,他就說當時中國人是坐那些什麼船呢?帆船,有一次他就坐帆船出海,整個,不是出海,對不起,出河而已,那些河很闊的,又很混濁,黃色的,不知道是不是黃河,沒有說到。
[00:34:12.300 --> 00:34:34.300]  好,他說有一個書生紮著一條鞭,那你就知道什麼是朝代了,在船邊走來走去,但是不知道為什麼突然間那個河有些浪湧,船在搖晃,這個宣教士就擔心這個書生會不會掉下河呢?
[00:34:34.300 --> 00:34:59.300]  誰知道還沒有擔心完,那個書生真的被一個浪拋了,跌了下去,那個宣教士走去船邊看一看,沒有人浮上來,他就猜到一件事,可能那個河底,混濁的河水,下面有些類似水草,繞著它,又或者這個人根本不懂游泳,又被東西纏住了,所以他浮不上來。
[00:34:59.300 --> 00:35:28.300]  一個人,你猜他去水底捱多久?適由水那些說一下,三分鐘行不行?兩分鐘呢?都問誰?一分鐘呢?都還可能行的,所以這個宣教士很好啊,他大聲叫救命啊,救命啊,有人跌下河了,他就發現沒有人理他。
[00:35:28.300 --> 00:35:56.300]  他大聲叫救命,沒有人理他,那怎麼辦呢?他自己跳下水去救,他罵了很久也罵不上去,一分鐘就過了,你怕不怕?他怕啊,再久也不行的,他罵了很久也罵不上去,他又浮上來,又繼續大聲叫救命啊,救命啊,有沒有人理他?都沒有人理他。
[00:35:56.300 --> 00:36:15.300]  那時台下那些英國的弟兄姊妹開始有反應,搞錯啊,然後那個宣教士就說,於是他就把他僅餘的錢拿出來舉起手說,如果你救人,我全給你。
[00:36:15.300 --> 00:36:44.300]  最後有人有反應,有個艇仔就站在那裡,問了他一個問題,知道問他什麼嗎?你給我多少錢?哇,台下那些英國的弟兄姊妹,哇,很大反應,拍桌子,拍椅子,當時不是這些椅子,當時是很傳統的,前面一條木欄,插著聖經在那裡,這裡有個東西是給你跪的,後面是一張椅子,
[00:36:44.300 --> 00:37:01.300]  是那種設計,有人想拍桌子,又拍桌子,很生氣,哇,搞錯啊,離譜啊,見死不救啊,沒良心啊,類似這些。
[00:37:01.300 --> 00:37:16.300]  於是這個宣教士就繼續說,說我全給你,那個船家就找東西去罵,結果真的罵了上來,不過宣教士走過去看,那個師生就死了。
[00:37:16.300 --> 00:37:44.300]  弟姐妹,你知不知道這個宣教士是誰?他和中國人有很深的關係,大聲一點,大德生,他就是大德生,他們五代還是六代都成為牧師,幫助中國人,
[00:37:44.300 --> 00:38:04.300]  他當時建立的內地會,影響非常之深遠,他不在中國沿海傳教,深入內陸傳教,所以非常之辛苦,非常之艱鉅的任務,當那批英國人聽到他這樣說就罵中國,於是這位宣教士,
[00:38:04.300 --> 00:38:30.300]  他就等眾人安靜了的時候,他就在眾人面前說了一樣東西出來,他說你覺得這些人很沒良心,我們知道中國人他們拜菩薩,拜那些假神,如果我們不去告訴中國人聽,而我們又知道武信真神的人最後是沉淪,永遠滅亡,
[00:38:30.300 --> 00:38:52.300]  不過我們知道,我們不告訴他們,那你和那些中國人有什麼分別?整班英國的頂梓妹靜了下來,他們反省了,原來他也是沒良心的其中一份子,他沒有將福音傳開,這位宣教士到處去分享,
[00:38:52.300 --> 00:39:13.300]  後來影響到有所謂出現了劍橋七傑,後來影響到很多人前仆後繼去東南亞,去中國裡面去傳教,你知道百多年前大德生那個時代,去中國傳道,你只是坐那隻船,你都不知道要坐多少個月才去到中國,
[00:39:13.300 --> 00:39:37.300]  去到中國不是像今天那麼現代化,是很落後,很多衛生的條件,很多文化上面是和你天淵之別的,各位弟兄姊妹難不難?難,但是很多弟兄姊妹醒覺了,他們向中國人去傳福音,
[00:39:37.300 --> 00:39:55.300]  所以今天你和我有機會信耶穌,是因為之前很多很多的人盡了很大的努力,甚至是捨命向我們中國人傳福音,所以你和我今天得到福音的好處,你得到了之後你打算怎樣?
[00:39:55.300 --> 00:40:22.300]  打算獨食,還是打算仿效大德生那番話?我不想做一個沒有良心的人,我相信Channel的弟兄姊妹,你是有良心的,我相信Channel的弟兄姊妹是有那種屬靈的魅力的,我相信Channel的弟兄姊妹你是願意付代價的,
[00:40:22.300 --> 00:40:47.300]  不過你要好好裝備自己,當我們說到我們要接通天地線,先前說了兩點,第一點,要校正焦點,第二點,你要接通網絡,第三點,很重要,也是最重要的一點,要趁時開動,我們看回這兩節的經文,我們一起讀,預備起!
[00:40:52.300 --> 00:41:11.300]  (教會主席在演講中說話)
[00:41:22.300 --> 00:41:51.300]  (教會主席在演講中說話)
[00:41:52.300 --> 00:42:06.300]  (教會主席在演講中說話)
[00:42:22.300 --> 00:42:45.300]  (教會主席在演講中說話)
[00:42:52.300 --> 00:43:20.300]  (教會主席在演講中說話)
[00:43:22.300 --> 00:43:32.300]  (教會主席在演講中說話)
[00:43:52.300 --> 00:44:07.300]  (教會主席在演講中說話)
[00:44:22.300 --> 00:44:47.300]  (教會主席在演講中說話)
[00:44:52.300 --> 00:45:17.300]  (教會主席在演講中說話)
[00:45:22.300 --> 00:45:51.300]  (教會主席在演講中說話)
[00:45:52.300 --> 00:46:17.300]  (教會主席在演講中說話)
[00:46:17.300 --> 00:46:42.300]  (教會主席在演講中說話)
[00:46:47.300 --> 00:47:16.300]  (教會主席在演講中說話)
[00:47:17.300 --> 00:47:46.300]  (教會主席在演講中說話)
[00:47:47.300 --> 00:48:14.300]  (教會主席在演講中說話)
[00:48:17.300 --> 00:48:45.300]  (教會主席在演講中說話)
[00:48:45.300 --> 00:49:14.300]  (教會主席在演講中說話)
[00:49:15.300 --> 00:49:27.300]  (教會主席在演講中說話)
[00:49:27.300 --> 00:49:40.300]  (教會主席在演講中說話)
[00:49:40.300 --> 00:50:02.300]  (教會主席在演講中說話)
[00:50:10.300 --> 00:50:35.300]  (教會主席在演講中說話)
[00:50:35.300 --> 00:51:04.300]  (教會主席在演講中說話)
[00:51:05.300 --> 00:51:34.300]  (教會主席在演講中說話)
[00:51:35.300 --> 00:52:02.300]  (教會主席在演講中說話)
[00:52:02.300 --> 00:52:29.300]  (教會主席在演講中說話)
