
[00:00:00.000 --> 00:00:02.000]  多些年青人
[00:04:02.000 --> 00:04:04.000]  很重要的一個意義
[00:04:04.000 --> 00:04:06.000]  因為他的主人
[00:04:06.000 --> 00:04:08.000]  到最後是放下了漁船
[00:04:08.000 --> 00:04:10.000]  去跟從他的老師
[00:04:10.000 --> 00:04:13.000]  他得人比得魚更多
[00:04:13.000 --> 00:04:15.000]  第三棵樹可能是最不幸運
[00:04:15.000 --> 00:04:17.000]  因為他想不被砍,結果被砍下來
[00:04:17.000 --> 00:04:21.000]  被當時羅馬政府的刑部徵用了
[00:04:21.000 --> 00:04:23.000]  去打造刑具
[00:04:23.000 --> 00:04:25.000]  他被切割成一長一短的木方
[00:04:25.000 --> 00:04:27.000]  去打造成一些最殘酷的刑具
[00:04:27.000 --> 00:04:29.000]  叫十字架
[00:04:29.000 --> 00:04:31.000]  一個猶太人
[00:04:31.000 --> 00:04:33.000]  被抓去行刑
[00:04:33.000 --> 00:04:35.000]  地點叫葛國他
[00:04:35.000 --> 00:04:39.000]  當這個人被釘上十字架
[00:04:39.000 --> 00:04:41.000]  他說了幾句話
[00:04:41.000 --> 00:04:43.000]  當最後說了「成了」
[00:04:43.000 --> 00:04:45.000]  他就斷氣
[00:04:45.000 --> 00:04:47.000]  在斷了的那一刻
[00:04:47.000 --> 00:04:49.000]  風雲驟變
[00:04:49.000 --> 00:04:51.000]  聖殿的萬紙裂開
[00:04:51.000 --> 00:04:53.000]  人類的歷史
[00:04:53.000 --> 00:04:55.000]  又在斷了的那一刻
[00:04:55.000 --> 00:04:57.000]  又改變了
[00:04:57.000 --> 00:04:59.000]  這三棵樹的故事
[00:04:59.000 --> 00:05:01.000]  我從小就聽
[00:05:01.000 --> 00:05:03.000]  我都在想
[00:05:03.000 --> 00:05:05.000]  我屬於哪棵樹呢?
[00:05:05.000 --> 00:05:07.000]  我很有理想
[00:05:07.000 --> 00:05:09.000]  又很有夢想
[00:05:09.000 --> 00:05:11.000]  夢想理想幻想
[00:05:11.000 --> 00:05:13.000]  夢想理想幻想
[00:05:13.000 --> 00:05:15.000]  通常有一半是幻滅的
[00:05:15.000 --> 00:05:17.000]  或者我們有棵樹
[00:05:17.000 --> 00:05:19.000]  我們總希望能夠做到某樣東西
[00:05:19.000 --> 00:05:21.000]  但並非一如所願
[00:05:21.000 --> 00:05:23.000]  所以今天沒有什麼
[00:05:23.000 --> 00:05:25.000]  高深的教導給大家
[00:05:25.000 --> 00:05:27.000]  跟大家說三個
[00:05:27.000 --> 00:05:29.000]  關於樹的故事
[00:05:29.000 --> 00:05:31.000]  第一棵樹
[00:05:31.000 --> 00:05:33.000]  剛才林海誠牧師
[00:05:33.000 --> 00:05:35.000]  幫我們讀了一段經文
[00:05:35.000 --> 00:05:37.000]  這段經文很詳細記載
[00:05:37.000 --> 00:05:39.000]  一個很戲劇化的改變
[00:05:39.000 --> 00:05:41.000]  但這段經文
[00:05:41.000 --> 00:05:43.000]  一定有前文後理
[00:05:43.000 --> 00:05:45.000]  前文是說
[00:05:45.000 --> 00:05:47.000]  以色列人在摩西的
[00:05:47.000 --> 00:05:49.000]  帶領下
[00:05:49.000 --> 00:05:51.000]  經歷一番的奮鬥
[00:05:51.000 --> 00:05:53.000]  上帝降下十災
[00:05:53.000 --> 00:05:55.000]  終於使法老王
[00:05:55.000 --> 00:05:57.000]  知難而放人
[00:05:57.000 --> 00:05:59.000]  於是過百萬的民眾
[00:05:59.000 --> 00:06:01.000]  進行人類
[00:06:01.000 --> 00:06:03.000]  歷史上最龐大的
[00:06:03.000 --> 00:06:05.000]  移民殖民計劃
[00:06:05.000 --> 00:06:07.000]  但當他們起行沒多久
[00:06:07.000 --> 00:06:09.000]  法老又再次
[00:06:09.000 --> 00:06:11.000]  固態服民
[00:06:11.000 --> 00:06:13.000]  派當時的埃及
[00:06:13.000 --> 00:06:15.000]  戰無不勝的鐵騎部隊
[00:06:15.000 --> 00:06:17.000]  快馬加鞭
[00:06:17.000 --> 00:06:19.000]  追趕他們回來
[00:06:19.000 --> 00:06:21.000]  走到大海前無去路
[00:06:21.000 --> 00:06:23.000]  後有追兵
[00:06:23.000 --> 00:06:25.000]  民眾驚慌
[00:06:25.000 --> 00:06:27.000]  但摩西從容不迫
[00:06:27.000 --> 00:06:29.000]  他首先走入水中
[00:06:29.000 --> 00:06:31.000]  大海分開
[00:06:31.000 --> 00:06:33.000]  幾百萬人一起
[00:06:33.000 --> 00:06:35.000]  經歷一個
[00:06:35.000 --> 00:06:37.000]  超前的力量
[00:06:37.000 --> 00:06:39.000]  可以令大水分開
[00:06:39.000 --> 00:06:41.000]  露出旱地
[00:06:41.000 --> 00:06:43.000]  走過
[00:06:43.000 --> 00:06:45.000]  海中的旱地
[00:06:45.000 --> 00:06:47.000]  過了對岸
[00:06:47.000 --> 00:06:49.000]  埃及追兵追至
[00:06:49.000 --> 00:06:51.000]  跟著就追下去
[00:06:51.000 --> 00:06:53.000]  結果神像海水復合
[00:06:53.000 --> 00:06:55.000]  於是這支戰無不勝的鐵騎部隊
[00:06:55.000 --> 00:06:57.000]  全軍覆沒
[00:06:57.000 --> 00:06:59.000]  跟著看回
[00:06:59.000 --> 00:07:01.000]  我之前的記載
[00:07:01.000 --> 00:07:03.000]  是用一種慶功
[00:07:03.000 --> 00:07:05.000]  打聖像的心情
[00:07:05.000 --> 00:07:07.000]  打聖像的儀式
[00:07:07.000 --> 00:07:09.000]  紀念這場戰役
[00:07:09.000 --> 00:07:11.000]  當時摩西妹的米利安
[00:07:11.000 --> 00:07:13.000]  作首戰歌
[00:07:13.000 --> 00:07:15.000]  擊鼓彈琴跳舞
[00:07:15.000 --> 00:07:17.000]  多開心
[00:07:17.000 --> 00:07:19.000]  跟著前行
[00:07:19.000 --> 00:07:21.000]  紀錄已經記載
[00:07:21.000 --> 00:07:23.000]  走了兩三天沒有水喝
[00:07:23.000 --> 00:07:25.000]  三天前那種
[00:07:25.000 --> 00:07:27.000]  勝利讚美榮耀
[00:07:27.000 --> 00:07:29.000]  化成無限的埋怨
[00:07:29.000 --> 00:07:31.000]  都是你們不好
[00:07:31.000 --> 00:07:33.000]  今天我們渴死了
[00:07:33.000 --> 00:07:35.000]  會死在這裡
[00:07:35.000 --> 00:07:37.000]  埋怨的聲音又出
[00:07:37.000 --> 00:07:39.000]  再行前一點見到地方有水
[00:07:39.000 --> 00:07:41.000]  水又不能喝
[00:07:41.000 --> 00:07:43.000]  苦水被污染的水源
[00:07:43.000 --> 00:07:45.000]  你看見前後
[00:07:45.000 --> 00:07:47.000]  人心的那種變化
[00:07:47.000 --> 00:07:53.000]  我們讀聖經
[00:07:53.000 --> 00:07:55.000]  或者我們去講道
[00:07:55.000 --> 00:07:57.000]  有時候很奇怪
[00:07:57.000 --> 00:07:59.000]  幾十年來猶太人的歷史
[00:07:59.000 --> 00:08:01.000]  關我什麼事呢?
[00:08:01.000 --> 00:08:03.000]  但我們讀聖經講聖經
[00:08:03.000 --> 00:08:05.000]  一定要讓大家明白
[00:08:05.000 --> 00:08:07.000]  當時歷史的背景
[00:08:07.000 --> 00:08:09.000]  將歷史背景切換到
[00:08:09.000 --> 00:08:11.000]  時代的處境
[00:08:11.000 --> 00:08:13.000]  亦進入到
[00:08:13.000 --> 00:08:15.000]  匯眾的心境
[00:08:15.000 --> 00:08:17.000]  三境並進
[00:08:17.000 --> 00:08:19.000]  我們認識歷史背景的時候
[00:08:19.000 --> 00:08:21.000]  我們知道我們從今天
[00:08:21.000 --> 00:08:23.000]  去研究的角度
[00:08:23.000 --> 00:08:25.000]  從埃及走到嘉南
[00:08:25.000 --> 00:08:27.000]  正常人
[00:08:27.000 --> 00:08:29.000]  是兩個禮拜
[00:08:29.000 --> 00:08:31.000]  當中年青人
[00:08:31.000 --> 00:08:33.000]  參加這個半馬
[00:08:33.000 --> 00:08:35.000]  全馬的
[00:08:35.000 --> 00:08:37.000]  參加健行的
[00:08:37.000 --> 00:08:39.000]  一個禮拜走得了
[00:08:39.000 --> 00:08:41.000]  他走了多久?
[00:08:41.000 --> 00:08:43.000]  四十年
[00:08:43.000 --> 00:08:45.000]  四十年的兜兜轉轉
[00:08:45.000 --> 00:08:47.000]  神要磨練這個民族
[00:08:47.000 --> 00:08:49.000]  為什麼神那麼偏心
[00:08:49.000 --> 00:08:51.000]  找猶太人做選民
[00:08:51.000 --> 00:08:53.000]  不是偏心
[00:08:53.000 --> 00:08:55.000]  猶太人的苦難
[00:08:55.000 --> 00:08:57.000]  猶太人的磨練
[00:08:57.000 --> 00:08:59.000]  是任何民族未經過
[00:08:59.000 --> 00:09:01.000]  於是四十年的磨練
[00:09:01.000 --> 00:09:03.000]  是希望我們承棄
[00:09:03.000 --> 00:09:05.000]  但是
[00:09:05.000 --> 00:09:07.000]  一個很艱難的過程
[00:09:07.000 --> 00:09:09.000]  但當中的問題
[00:09:09.000 --> 00:09:11.000]  就是我們今天
[00:09:11.000 --> 00:09:13.000]  信徒會不會同樣
[00:09:13.000 --> 00:09:15.000]  如果神好祝福我們
[00:09:15.000 --> 00:09:17.000]  我們高聲讚美
[00:09:17.000 --> 00:09:19.000]  很多感恩聚會
[00:09:19.000 --> 00:09:21.000]  一如少數困難
[00:09:21.000 --> 00:09:23.000]  我們同樣埋怨
[00:09:23.000 --> 00:09:25.000]  同樣質疑上帝
[00:09:25.000 --> 00:09:27.000]  有時我聽弟兄姊妹
[00:09:27.000 --> 00:09:29.000]  祈禱,我經常笑他們
[00:09:29.000 --> 00:09:31.000]  如果我不聽頭部份
[00:09:31.000 --> 00:09:33.000]  就是開場白
[00:09:33.000 --> 00:09:35.000]  慈悲人愛天父,我們在天上的父
[00:09:35.000 --> 00:09:37.000]  又不聽最後說
[00:09:37.000 --> 00:09:39.000]  奉主明求,誠心所願
[00:09:39.000 --> 00:09:41.000]  我只聽中間一段
[00:09:41.000 --> 00:09:43.000]  我發覺和黃大仙祈福
[00:09:43.000 --> 00:09:45.000]  和孤陰借婦沒什麼分別
[00:09:45.000 --> 00:09:47.000]  都是差不多
[00:09:47.000 --> 00:09:49.000]  不過比較文雅一點
[00:09:49.000 --> 00:09:51.000]  都是差不多
[00:09:51.000 --> 00:09:53.000]  我的信仰
[00:09:53.000 --> 00:09:55.000]  和這些
[00:09:55.000 --> 00:09:57.000]  拜假神,拜偶像
[00:09:57.000 --> 00:09:59.000]  沒什麼分別
[00:09:59.000 --> 00:10:01.000]  在明朝有位
[00:10:01.000 --> 00:10:03.000]  耶穌會宣教授利瑪竇
[00:10:03.000 --> 00:10:05.000]  他來到東方
[00:10:05.000 --> 00:10:07.000]  去傳教
[00:10:07.000 --> 00:10:09.000]  他成功進入
[00:10:09.000 --> 00:10:11.000]  中國士大夫的階層
[00:10:11.000 --> 00:10:13.000]  他能夠將西方的科技文明
[00:10:13.000 --> 00:10:15.000]  帶進明朝
[00:10:15.000 --> 00:10:17.000]  封閉的王朝
[00:10:17.000 --> 00:10:19.000]  但當利瑪竇垂垂老
[00:10:19.000 --> 00:10:21.000]  回顧自己的一生
[00:10:21.000 --> 00:10:23.000]  他說中國人心中只有一個神
[00:10:23.000 --> 00:10:25.000]  就是他們的父母官
[00:10:25.000 --> 00:10:27.000]  所有神都是用來賄賂的
[00:10:27.000 --> 00:10:29.000]  所有神都覺得
[00:10:29.000 --> 00:10:31.000]  你能夠對我有Jexus
[00:10:31.000 --> 00:10:33.000]  這就是真神
[00:10:33.000 --> 00:10:35.000]  所以中國人心中只有一個神,就是他們的父母官
[00:10:35.000 --> 00:10:37.000]  這是明朝的利瑪竇的觀察
[00:10:37.000 --> 00:10:39.000]  今天
[00:10:39.000 --> 00:10:41.000]  放諸於在內地社會
[00:10:41.000 --> 00:10:43.000]  很多彪祿圖
[00:10:43.000 --> 00:10:45.000]  所信的都是一個這樣的神
[00:10:45.000 --> 00:10:47.000]  多年前
[00:10:47.000 --> 00:10:49.000]  有位城中名嘴,今天仍活在政壇
[00:10:49.000 --> 00:10:51.000]  不說名字
[00:10:51.000 --> 00:10:53.000]  呼之欲出
[00:10:53.000 --> 00:10:55.000]  很惡,經常罵人,經常扔東西
[00:10:55.000 --> 00:10:59.000]  有一年,他信了耶穌
[00:10:59.000 --> 00:11:01.000]  他兩個好朋友
[00:11:01.000 --> 00:11:03.000]  都是我的好朋友,他們說
[00:11:03.000 --> 00:11:05.000]  這次你要出馬了
[00:11:05.000 --> 00:11:07.000]  他說你是他少數
[00:11:07.000 --> 00:11:09.000]  可以尊敬和信任的人
[00:11:09.000 --> 00:11:11.000]  可不可以
[00:11:11.000 --> 00:11:13.000]  帶領
[00:11:13.000 --> 00:11:15.000]  一次的福音聖言經
[00:11:15.000 --> 00:11:17.000]  我
[00:11:17.000 --> 00:11:19.000]  義無反顧
[00:11:19.000 --> 00:11:21.000]  有一位朋友,我們飾演微時
[00:11:21.000 --> 00:11:23.000]  他有一間很垃圾的
[00:11:23.000 --> 00:11:25.000]  專上學院教新聞系
[00:11:25.000 --> 00:11:27.000]  我已經去到報館中層
[00:11:27.000 --> 00:11:29.000]  當時他幫我們寫稿
[00:11:29.000 --> 00:11:31.000]  二十元稿費一篇
[00:11:31.000 --> 00:11:33.000]  很慘的時候
[00:11:33.000 --> 00:11:35.000]  我們開始第一次的查經
[00:11:35.000 --> 00:11:37.000]  查經前,我跟他說了一番說話
[00:11:37.000 --> 00:11:39.000]  我什麼什麼
[00:11:39.000 --> 00:11:41.000]  我認識了這麼多年,我都很實實
[00:11:43.000 --> 00:11:45.000]  你經常說馬場
[00:11:45.000 --> 00:11:47.000]  你都拜很多
[00:11:47.000 --> 00:11:49.000]  古靈精怪的東西
[00:11:49.000 --> 00:11:51.000]  你以前拜所有神,無非希望神
[00:11:51.000 --> 00:11:53.000]  祝福你,庇佑你
[00:11:53.000 --> 00:11:55.000]  求那樣又那樣
[00:11:55.000 --> 00:11:57.000]  這叫天從人願的信仰
[00:11:57.000 --> 00:11:59.000]  但你今天要
[00:11:59.000 --> 00:12:01.000]  信基督教
[00:12:01.000 --> 00:12:03.000]  你決志信耶穌
[00:12:03.000 --> 00:12:05.000]  剛剛相反
[00:12:05.000 --> 00:12:07.000]  信耶穌要給神點
[00:12:07.000 --> 00:12:09.000]  我們人從天願
[00:12:09.000 --> 00:12:11.000]  你明白這個道理
[00:12:11.000 --> 00:12:13.000]  我們就繼續查經
[00:12:13.000 --> 00:12:15.000]  你不明白
[00:12:15.000 --> 00:12:17.000]  你不接受,我和你風花雪月
[00:12:17.000 --> 00:12:19.000]  說說海峽兩岸
[00:12:19.000 --> 00:12:21.000]  多好說,我們兩個
[00:12:21.000 --> 00:12:23.000]  我們兩個拍檔做節目
[00:12:23.000 --> 00:12:25.000]  一段時間在港台,一個普通話節目
[00:12:25.000 --> 00:12:27.000]  跟他拍檔
[00:12:27.000 --> 00:12:29.000]  很厲害
[00:12:29.000 --> 00:12:31.000]  他說
[00:12:31.000 --> 00:12:33.000]  那些東西別人說我不信
[00:12:33.000 --> 00:12:35.000]  我不明白,這樣和你說我怎會不明白
[00:12:35.000 --> 00:12:37.000]  我看著你
[00:12:37.000 --> 00:12:39.000]  入星島,從記憶做起
[00:12:39.000 --> 00:12:41.000]  今時今日
[00:12:41.000 --> 00:12:43.000]  你去到當年
[00:12:43.000 --> 00:12:45.000]  做總編輯
[00:12:45.000 --> 00:12:47.000]  最光輝的日子
[00:12:47.000 --> 00:12:49.000]  狐仙最器重你,你竟然
[00:12:49.000 --> 00:12:51.000]  搞什麼基督教報紙
[00:12:51.000 --> 00:12:53.000]  笑你耶穌神經病
[00:12:53.000 --> 00:12:57.000]  這叫天從人願
[00:12:57.000 --> 00:13:01.000]  低頭祈禱查經
[00:13:01.000 --> 00:13:03.000]  這位名嘴真是很厲害
[00:13:03.000 --> 00:13:05.000]  他的語言能力很強,領悟能力很強
[00:13:05.000 --> 00:13:07.000]  他拿著我的八字真言
[00:13:07.000 --> 00:13:09.000]  跟林以諾
[00:13:09.000 --> 00:13:11.000]  去加拿大開報導會
[00:13:11.000 --> 00:13:13.000]  信主一年都不夠
[00:13:13.000 --> 00:13:15.000]  這是一個
[00:13:15.000 --> 00:13:17.000]  語言表達的天才
[00:13:17.000 --> 00:13:19.000]  很重要
[00:13:19.000 --> 00:13:21.000]  師父
[00:13:21.000 --> 00:13:23.000]  憶田
[00:13:23.000 --> 00:13:25.000]  已故楊牧菊牧師
[00:13:25.000 --> 00:13:27.000]  信仰
[00:13:27.000 --> 00:13:29.000]  是一個旅程,旅程不是旅行團
[00:13:29.000 --> 00:13:31.000]  不是照顧你
[00:13:31.000 --> 00:13:33.000]  早午晚三餐
[00:13:33.000 --> 00:13:35.000]  下午茶,去到哪裡有人照顧你
[00:13:35.000 --> 00:13:37.000]  進什麼房,住什麼名酒店
[00:13:37.000 --> 00:13:39.000]  樣樣招呼妥當
[00:13:39.000 --> 00:13:41.000]  不是這樣的,信仰就是獨行
[00:13:41.000 --> 00:13:43.000]  你不知道走去哪裡
[00:13:43.000 --> 00:13:45.000]  但神就帶著你走
[00:13:45.000 --> 00:13:47.000]  我不知道你們有沒有
[00:13:47.000 --> 00:13:49.000]  搞什麼啟發課程
[00:13:49.000 --> 00:13:51.000]  很多教會都搞,我們堅浸都搞
[00:13:51.000 --> 00:13:53.000]  一年搞兩次,每次都
[00:13:53.000 --> 00:13:55.000]  過百人信耶穌
[00:13:55.000 --> 00:13:57.000]  多年來,第一講
[00:13:57.000 --> 00:13:59.000]  都是我講,我不跟啟發
[00:13:59.000 --> 00:14:01.000]  我自己講我的
[00:14:01.000 --> 00:14:03.000]  我叫「幸福人生由此起」
[00:14:03.000 --> 00:14:05.000]  啟發一個旅程
[00:14:05.000 --> 00:14:07.000]  今天開始我們踏上一個
[00:14:07.000 --> 00:14:09.000]  信仰尋道的旅程
[00:14:09.000 --> 00:14:11.000]  其實
[00:14:11.000 --> 00:14:13.000]  講得實際一點
[00:14:13.000 --> 00:14:15.000]  幸福人生的旅程
[00:14:15.000 --> 00:14:17.000]  幸福人生的旅程就不是
[00:14:17.000 --> 00:14:19.000]  風平浪靜,口又有一樣
[00:14:19.000 --> 00:14:21.000]  而是無論
[00:14:21.000 --> 00:14:23.000]  好像結婚世事
[00:14:23.000 --> 00:14:25.000]  無論疾病痛苦
[00:14:25.000 --> 00:14:27.000]  貧窮富足
[00:14:27.000 --> 00:14:29.000]  我們都不失心中的平安喜樂
[00:14:29.000 --> 00:14:31.000]  這是真正的信仰
[00:14:31.000 --> 00:14:33.000]  帶著他走
[00:14:33.000 --> 00:14:35.000]  很開心
[00:14:35.000 --> 00:14:37.000]  師父益甜
[00:14:37.000 --> 00:14:39.000]  我們必須明白
[00:14:39.000 --> 00:14:41.000]  在信仰當中
[00:14:41.000 --> 00:14:43.000]  不是順利的時候去感謝讚美
[00:14:43.000 --> 00:14:45.000]  往往逆境痛苦
[00:14:45.000 --> 00:14:47.000]  是教人成長
[00:14:47.000 --> 00:14:49.000]  和清醒
[00:14:49.000 --> 00:14:51.000]  我一生都打逆境球
[00:14:51.000 --> 00:14:53.000]  所以逆境困難對我來說
[00:14:53.000 --> 00:14:55.000]  是習以為常,是常態
[00:14:55.000 --> 00:14:57.000]  順利不是常態
[00:14:57.000 --> 00:14:59.000]  最困難就是神讓我領受最新的功課
[00:15:01.000 --> 00:15:03.000]  我已經在執行
[00:15:03.000 --> 00:15:05.000]  我的下崗計劃
[00:15:05.000 --> 00:15:07.000]  我已經在執行我的下崗計劃
[00:15:07.000 --> 00:15:09.000]  這次我以社長身份
[00:15:09.000 --> 00:15:11.000]  在這裡講到
[00:15:11.000 --> 00:15:13.000]  以後林牧師
[00:15:13.000 --> 00:15:15.000]  他在這裡,我在這裡
[00:15:15.000 --> 00:15:17.000]  還有機會,但那時候不是社長
[00:15:17.000 --> 00:15:19.000]  但是
[00:15:19.000 --> 00:15:21.000]  要留下交棒計劃
[00:15:21.000 --> 00:15:23.000]  都很多沉重的東西要考慮
[00:15:23.000 --> 00:15:25.000]  面對文字的色迷
[00:15:25.000 --> 00:15:27.000]  出版的蕭條
[00:15:27.000 --> 00:15:29.000]  各方面言論自由的打壓
[00:15:29.000 --> 00:15:31.000]  網絡文化的興起
[00:15:31.000 --> 00:15:33.000]  沉重的經濟各方面的東西
[00:15:33.000 --> 00:15:35.000]  極不容易
[00:15:35.000 --> 00:15:37.000]  加海棒子
[00:15:37.000 --> 00:15:39.000]  不是說你可以脫身而去
[00:15:39.000 --> 00:15:41.000]  而是有更重要的東西
[00:15:41.000 --> 00:15:43.000]  或者有更深的
[00:15:43.000 --> 00:15:45.000]  期望
[00:15:45.000 --> 00:15:47.000]  希望可以繼續發展
[00:15:47.000 --> 00:15:49.000]  我心中仍有理想夢想
[00:15:49.000 --> 00:15:51.000]  第一棵樹
[00:15:51.000 --> 00:15:53.000]  師傅益田樹
[00:15:53.000 --> 00:15:55.000]  再看正經下去
[00:15:55.000 --> 00:15:57.000]  經歷過苦水
[00:15:57.000 --> 00:15:59.000]  有甜水為你準備
[00:15:59.000 --> 00:16:01.000]  第二棵樹
[00:16:01.000 --> 00:16:03.000]  我很喜歡詩篇第一篇
[00:16:03.000 --> 00:16:05.000]  我在
[00:16:05.000 --> 00:16:07.000]  舞會的分堂
[00:16:07.000 --> 00:16:09.000]  每年第一個主日
[00:16:09.000 --> 00:16:11.000]  一月第一個主日
[00:16:11.000 --> 00:16:13.000]  一定講詩篇第一篇
[00:16:13.000 --> 00:16:15.000]  講了十年
[00:16:15.000 --> 00:16:17.000]  我的會友都笑
[00:16:17.000 --> 00:16:19.000]  知道會再來
[00:16:19.000 --> 00:16:21.000]  第一個禮拜
[00:16:21.000 --> 00:16:23.000]  剛剛講完那幾個禮拜前
[00:16:23.000 --> 00:16:25.000]  又講詩篇第一篇
