
[00:00:00.000 --> 00:00:02.080]  頂智慧,我想問一問大家
[00:02:27.400 --> 00:02:28.400]  這個就是以撒
[00:02:28.400 --> 00:02:30.120]  到以撒
[00:02:30.120 --> 00:02:33.760]  成為少年人了
[00:02:33.760 --> 00:02:35.760]  神就跟著告訴你
[00:02:35.760 --> 00:02:37.640]  你要獻你的兒子
[00:02:37.640 --> 00:02:39.600]  來給我
[00:02:39.600 --> 00:02:41.640]  獻的意思是什麼呢?
[00:02:41.640 --> 00:02:43.600]  任何猶太人都知道
[00:02:43.600 --> 00:02:45.360]  任何當時的以色列人
[00:02:45.360 --> 00:02:47.160]  或者神的子民都知道
[00:02:47.160 --> 00:02:48.400]  獻的意思
[00:02:48.400 --> 00:02:51.200]  就是要將他
[00:02:51.200 --> 00:02:53.800]  割成一片片
[00:02:53.800 --> 00:02:56.280]  放在柴的上面
[00:02:56.560 --> 00:02:58.800]  來燒作為飯祭
[00:02:58.800 --> 00:03:00.160]  來獻給神
[00:03:00.160 --> 00:03:02.960]  我想問大家
[00:03:02.960 --> 00:03:05.760]  如果你是
[00:03:05.760 --> 00:03:08.720]  那個一百歲才生兒子
[00:03:08.720 --> 00:03:10.800]  這位弟兄
[00:03:10.800 --> 00:03:14.160]  到你一百一十幾歲的時候
[00:03:14.160 --> 00:03:16.080]  兒子十幾歲了
[00:03:16.080 --> 00:03:18.320]  你捨得
[00:03:18.320 --> 00:03:20.120]  將你的兒子
[00:03:20.120 --> 00:03:21.560]  獻給神的
[00:03:21.560 --> 00:03:22.640]  舉手
[00:03:25.640 --> 00:03:26.560]  一隻都沒有
[00:03:26.560 --> 00:03:29.880]  姐妹呢
[00:03:29.880 --> 00:03:32.440]  九十歲生的那個
[00:03:32.440 --> 00:03:34.680]  你去到一百零幾歲了
[00:03:34.680 --> 00:03:37.080]  有多少人捨得
[00:03:37.080 --> 00:03:39.160]  將這個毒仔
[00:03:39.160 --> 00:03:39.960]  獻給神的
[00:03:39.960 --> 00:03:40.560]  舉手
[00:03:40.560 --> 00:03:43.240]  全部都沒有
[00:03:43.240 --> 00:03:45.520]  有感情的人
[00:03:45.520 --> 00:03:46.720]  都不會
[00:03:46.720 --> 00:03:50.200]  很多時候我到聖經
[00:03:50.200 --> 00:03:51.080]  我都很害怕
[00:03:51.080 --> 00:03:53.040]  喂!阿伯蘭你有沒有搞錯
[00:03:53.040 --> 00:03:54.040]  是不是痴痴的呢?
[00:03:55.640 --> 00:03:57.080]  是不是真的年紀太大了?
[00:03:57.080 --> 00:03:57.960]  有時候真是
[00:03:57.960 --> 00:04:00.600]  懵懵懂懂
[00:04:00.600 --> 00:04:03.360]  你是不是知道什麼
[00:04:03.360 --> 00:04:06.160]  不知道什麼叫做獻祭啊?
[00:04:06.160 --> 00:04:06.760]  阿伯蘭
[00:04:06.760 --> 00:04:09.400]  那看上去又不是
[00:04:09.400 --> 00:04:11.160]  他真的是這樣的
[00:04:11.160 --> 00:04:12.200]  拿一把刀來
[00:04:12.200 --> 00:04:13.040]  綁住了
[00:04:13.040 --> 00:04:14.720]  然後接著就下手了
[00:04:14.720 --> 00:04:16.040]  但是接著呢
[00:04:16.040 --> 00:04:18.120]  突然之間
[00:04:18.120 --> 00:04:19.680]  出現一隻羊在那裡
[00:04:19.680 --> 00:04:21.360]  然後那個聲音就說
[00:04:21.360 --> 00:04:22.520]  宰了牠
[00:04:22.520 --> 00:04:23.720]  獻給我吧
[00:04:24.720 --> 00:04:26.200]  我想問問大家有多少人覺得
[00:04:26.200 --> 00:04:27.280]  這個是巧合的
[00:04:27.280 --> 00:04:27.800]  舉手
[00:04:27.800 --> 00:04:31.680]  不是巧合可以解釋的
[00:04:31.680 --> 00:04:33.200]  接著第二樣東西
[00:04:33.200 --> 00:04:35.600]  現在的例子
[00:04:35.600 --> 00:04:40.040]  這輛車是我有史以來
[00:04:40.040 --> 00:04:43.880]  第一輛車
[00:04:43.880 --> 00:04:51.320]  是我們去美國讀書的時候
[00:04:51.320 --> 00:04:53.600]  用了七百塊
[00:04:54.680 --> 00:04:55.320]  美金
[00:04:55.320 --> 00:04:56.680]  七百塊
[00:04:56.680 --> 00:04:58.120]  買的一輛車
[00:04:58.120 --> 00:05:01.280]  你看到車頭其實是一個trunk
[00:05:01.280 --> 00:05:02.320]  就是
[00:05:02.320 --> 00:05:03.720]  就是行李箱
[00:05:03.720 --> 00:05:05.480]  那trunk呢
[00:05:05.480 --> 00:05:07.320]  就已經被人撞了
[00:05:07.320 --> 00:05:09.520]  撞了之後是關不上的
[00:05:09.520 --> 00:05:11.680]  那因為關不上
[00:05:11.680 --> 00:05:13.400]  我們是用了一條鐵鏈
[00:05:13.400 --> 00:05:14.360]  用一把鎖
[00:05:14.360 --> 00:05:16.320]  將它鎖在bumper那裡
[00:05:16.320 --> 00:05:18.040]  那所以
[00:05:18.040 --> 00:05:19.640]  開車去到freeway的時候
[00:05:19.640 --> 00:05:20.120]  它就是
[00:05:20.120 --> 00:05:24.360]  就是因為那些風吹進去
[00:05:24.360 --> 00:05:25.760]  所以那個車蓋就是這樣
[00:05:25.760 --> 00:05:29.720]  這輛車
[00:05:29.720 --> 00:05:31.880]  陪了我們有四年多的時間
[00:05:31.880 --> 00:05:34.440]  我們由四萬多咪
[00:05:34.440 --> 00:05:36.640]  開到十三萬英里
[00:05:36.640 --> 00:05:40.080]  四萬多英里開到十三萬英里
[00:05:40.080 --> 00:05:40.880]  因為當時呢
[00:05:40.880 --> 00:05:42.320]  每個禮拜我們要
[00:05:42.320 --> 00:05:45.640]  開成三百英里
[00:05:45.640 --> 00:05:47.600]  下一個鎮
[00:05:47.600 --> 00:05:49.600]  我們由Dallas開到Houston
[00:05:49.600 --> 00:05:51.040]  Houston又開回到Dallas
[00:05:51.040 --> 00:05:52.320]  所以每個禮拜都是這樣
[00:05:52.320 --> 00:05:54.240]  而那邊探親房呢
[00:05:54.480 --> 00:05:55.840]  都幾十英里以上
[00:05:55.840 --> 00:05:57.280]  所以變成了
[00:05:57.280 --> 00:05:58.920]  我們用是用得挺厲害的
[00:05:58.920 --> 00:06:01.000]  到它
[00:06:01.000 --> 00:06:05.440]  就是被主接去之前呢
[00:06:05.440 --> 00:06:10.440]  我們經歷了一個
[00:06:10.440 --> 00:06:12.840]  是我們畢生難忘的一個神蹟
[00:06:12.840 --> 00:06:15.960]  你可以用巧合
[00:06:15.960 --> 00:06:18.120]  但是在我自己裡面
[00:06:18.120 --> 00:06:21.560]  我沒辦法理性說服到我自己
[00:06:21.560 --> 00:06:22.680]  這個叫做巧合
[00:06:23.720 --> 00:06:25.560]  在Houston聚會完了之後
[00:06:25.560 --> 00:06:28.280]  我們當時的袋呢
[00:06:28.280 --> 00:06:31.720]  是有125.75美金
[00:06:31.720 --> 00:06:34.480]  那時候沒有信用卡
[00:06:34.480 --> 00:06:36.640]  那大家都知道呢
[00:06:36.640 --> 00:06:38.680]  一個學生
[00:06:38.680 --> 00:06:41.120]  也都不容易人家信你的
[00:06:41.120 --> 00:06:43.920]  那個支票或者之類
[00:06:43.920 --> 00:06:45.400]  事實上我們都不敢開
[00:06:45.400 --> 00:06:47.240]  因為我們不知道銀行夠不夠錢
[00:06:47.240 --> 00:06:48.680]  事實上都不是很夠
[00:06:48.680 --> 00:06:50.880]  這輛車
[00:06:51.560 --> 00:06:53.880]  當我們開了大概一個半小時之後
[00:06:53.880 --> 00:06:54.760]  去到Huntsville
[00:06:54.760 --> 00:06:56.520]  由Houston開到Huntsville
[00:06:56.520 --> 00:06:58.640]  突然間沒煙了
[00:06:58.640 --> 00:07:01.040]  我們很害怕
[00:07:01.040 --> 00:07:02.520]  剛好呢
[00:07:02.520 --> 00:07:05.520]  就是遇到那個地方
[00:07:05.520 --> 00:07:06.560]  近一個油站
[00:07:06.560 --> 00:07:08.600]  所以我們就停了車
[00:07:08.600 --> 00:07:10.040]  就進廠了
[00:07:10.040 --> 00:07:11.920]  進廠之後
[00:07:11.920 --> 00:07:13.560]  那些人就告訴我們
[00:07:13.560 --> 00:07:15.080]  你的引擎有些問題
[00:07:15.080 --> 00:07:16.840]  我們要調整一下
[00:07:16.840 --> 00:07:19.240]  要換一個Spark Plug
[00:07:19.240 --> 00:07:20.000]  另一方面呢
[00:07:20.000 --> 00:07:21.240]  還有一些地方要換
[00:07:21.800 --> 00:07:23.200]  那我就問要多少錢
[00:07:23.200 --> 00:07:24.560]  110元
[00:07:24.560 --> 00:07:28.720]  那我們就憑信心
[00:07:28.720 --> 00:07:30.360]  你沒辦法了
[00:07:30.360 --> 00:07:31.640]  你這輛車都要走的
[00:07:31.640 --> 00:07:33.640]  那就用了110元
[00:07:33.640 --> 00:07:35.280]  他就幫我們換了一些東西
[00:07:35.280 --> 00:07:36.160]  換完之後呢
[00:07:36.160 --> 00:07:36.960]  就開得了
[00:07:36.960 --> 00:07:39.480]  開完之後呢
[00:07:39.480 --> 00:07:40.360]  接著上路
[00:07:40.360 --> 00:07:42.560]  大概過了兩個多小時
[00:07:42.560 --> 00:07:44.240]  又再出煙
[00:07:44.240 --> 00:07:47.000]  而且死火
[00:07:47.000 --> 00:07:50.440]  幸好死火的地方離開那個油站呢
[00:07:50.760 --> 00:07:52.880]  只有二十米左右
[00:07:52.880 --> 00:07:54.880]  那我們就推車
[00:07:54.880 --> 00:07:56.560]  推到那個油站那裡
[00:07:56.560 --> 00:07:58.840]  推到油站之後呢
[00:07:58.840 --> 00:08:00.640]  就求救
[00:08:00.640 --> 00:08:03.600]  那個人告訴我們
[00:08:03.600 --> 00:08:04.600]  我救不了你
[00:08:04.600 --> 00:08:06.320]  不過呢
[00:08:06.320 --> 00:08:07.560]  附近
[00:08:07.560 --> 00:08:09.520]  有一間修理車廠
[00:08:09.520 --> 00:08:11.080]  他或許救得了你
[00:08:11.080 --> 00:08:13.880]  我就問有多遠
[00:08:13.880 --> 00:08:15.720]  他說大概三英里
[00:08:15.720 --> 00:08:17.800]  三英里以外的地方
[00:08:17.800 --> 00:08:19.840]  那就是說要拖車
[00:08:21.760 --> 00:08:23.240]  那也沒辦法了
[00:08:23.240 --> 00:08:25.040]  那我們也要去的
[00:08:25.040 --> 00:08:26.200]  終於呢
[00:08:26.200 --> 00:08:29.640]  就把這輛車拖到三英里以外的地方
[00:08:29.640 --> 00:08:32.960]  就給了一間很小的修車廠
[00:08:32.960 --> 00:08:36.120]  像一個Garage那樣
[00:08:36.120 --> 00:08:37.400]  有一個大肥佬呢
[00:08:37.400 --> 00:08:38.600]  是那裡的老闆
[00:08:38.600 --> 00:08:41.440]  大概三百磅重的一個大肥佬
[00:08:41.440 --> 00:08:44.600]  那我們把車放給他之後
[00:08:44.600 --> 00:08:45.280]  他一看完
[00:08:45.280 --> 00:08:45.600]  哦
[00:08:45.600 --> 00:08:46.920]  Volkswagen Beetle
[00:08:46.920 --> 00:08:48.480]  他就覺得很奇怪
[00:08:48.480 --> 00:08:50.160]  他說我從來沒修過的
[00:08:50.760 --> 00:08:51.880]  不過我都沒辦法
[00:08:51.880 --> 00:08:52.400]  我說呢
[00:08:52.400 --> 00:08:55.240]  Would you please try
[00:08:55.240 --> 00:08:58.280]  你試一下給我修理吧
[00:08:58.280 --> 00:08:59.440]  那他看一看
[00:08:59.440 --> 00:09:00.840]  然後接著他就說呢
[00:09:00.840 --> 00:09:01.240]  哦
[00:09:01.240 --> 00:09:02.200]  你們這個地方
[00:09:02.200 --> 00:09:03.480]  就是引擎
[00:09:03.480 --> 00:09:06.800]  跟另一個地方有一隻戒指融了
[00:09:06.800 --> 00:09:08.040]  這隻戒指呢
[00:09:08.040 --> 00:09:08.920]  是一定要
[00:09:08.920 --> 00:09:09.840]  修回去
[00:09:09.840 --> 00:09:11.200]  那另一方面呢
[00:09:11.200 --> 00:09:12.480]  還有一些東西是掉了
[00:09:12.480 --> 00:09:13.960]  你鬆了的時間呢
[00:09:13.960 --> 00:09:15.720]  就沒那個
[00:09:15.720 --> 00:09:16.960]  沒力的
[00:09:16.960 --> 00:09:17.960]  你整個車沒力
[00:09:17.960 --> 00:09:18.760]  去不了的
[00:09:20.040 --> 00:09:21.360]  那我就問
[00:09:21.360 --> 00:09:23.600]  你有沒有方法幫我們做呢
[00:09:23.600 --> 00:09:24.640]  他說呢
[00:09:24.640 --> 00:09:26.000]  這些零件呢
[00:09:26.000 --> 00:09:28.640]  就是因為他的車廠從未修理過甲蟲的
[00:09:28.640 --> 00:09:29.280]  他沒有
[00:09:29.280 --> 00:09:30.680]  但是他說呢
[00:09:30.680 --> 00:09:32.360]  Let me try to
[00:09:32.360 --> 00:09:34.240]  make one for you
[00:09:34.240 --> 00:09:37.320]  就是說呢
[00:09:37.320 --> 00:09:40.240]  他會給我弄一隻這樣的戒指出來
[00:09:40.240 --> 00:09:42.440]  那弄一隻戒指是什麼意思呢
[00:09:42.440 --> 00:09:44.040]  就是要剪一塊鐵皮
[00:09:44.040 --> 00:09:45.600]  剪完之後呢
[00:09:45.600 --> 00:09:47.800]  還要磨到它好像那隻戒指那樣
[00:09:47.800 --> 00:09:48.960]  然後接著呢
[00:09:48.960 --> 00:09:49.880]  才放回去
[00:09:50.320 --> 00:09:51.120]  他一弄
[00:09:51.120 --> 00:09:52.200]  弄了多久呢
[00:09:52.200 --> 00:09:54.040]  弄了三個小時
[00:09:54.040 --> 00:09:56.920]  那終於就磨了
[00:09:56.920 --> 00:09:58.800]  磨好之後
[00:09:58.800 --> 00:10:01.200]  還幫我調整好
[00:10:01.200 --> 00:10:02.280]  所有的東西
[00:10:02.280 --> 00:10:04.440]  把引擎清理乾淨
[00:10:04.440 --> 00:10:06.760]  然後把我的戒指放回去之後呢
[00:10:06.760 --> 00:10:07.680]  就
[00:10:07.680 --> 00:10:08.440]  Start
[00:10:08.440 --> 00:10:09.360]  那輛車
[00:10:09.360 --> 00:10:10.320]  結果
[00:10:10.320 --> 00:10:11.800]  一按那個按鈕
[00:10:11.800 --> 00:10:13.080]  就啟動了
[00:10:13.080 --> 00:10:13.960]  哇
[00:10:13.960 --> 00:10:15.280]  他整個人開心到
[00:10:15.280 --> 00:10:16.360]  跳起來
[00:10:16.360 --> 00:10:17.640]  It works
[00:10:19.320 --> 00:10:20.400]  哇 他就跳起來了
[00:10:20.400 --> 00:10:23.080]  我也怕到跳起來
[00:10:23.080 --> 00:10:25.640]  主要的原因是什麼呢
[00:10:25.640 --> 00:10:27.480]  因為在我的袋子裡呢
[00:10:27.480 --> 00:10:30.560]  我還有15.75元
[00:10:30.560 --> 00:10:34.720]  15.75元在我的袋子裡
[00:10:34.720 --> 00:10:36.600]  我和我太太還有一樣東西
[00:10:36.600 --> 00:10:38.160]  就是有一盒月餅
[00:10:38.160 --> 00:10:41.280]  就是我去Houston侍奉的時候呢
[00:10:41.280 --> 00:10:43.080]  他們送了一盒月餅給我們
[00:10:43.080 --> 00:10:45.800]  那我終於
[00:10:45.800 --> 00:10:48.560]  他開了一個輪子
[00:10:48.560 --> 00:10:49.840]  很開心
[00:10:49.840 --> 00:10:51.360]  回來告訴我們
[00:10:51.360 --> 00:10:53.000]  Here is your car
[00:10:53.000 --> 00:10:54.520]  搞定了
[00:10:54.520 --> 00:10:54.960]  這樣
[00:10:54.960 --> 00:10:56.760]  然後接著我就問
[00:10:56.760 --> 00:10:58.120]  Sir
[00:10:58.120 --> 00:10:59.800]  How much
[00:10:59.800 --> 00:11:01.680]  you charge us
[00:11:01.680 --> 00:11:04.120]  你會收多少錢
[00:11:04.120 --> 00:11:05.280]  他說
[00:11:05.280 --> 00:11:05.920]  No pay
[00:11:05.920 --> 00:11:07.600]  No charge
[00:11:07.600 --> 00:11:08.960]  哇
[00:11:08.960 --> 00:11:11.440]  我簡直不敢相信
[00:11:11.440 --> 00:11:13.000]  他說不用錢
[00:11:13.000 --> 00:11:13.880]  哇
[00:11:13.880 --> 00:11:15.920]  你spend這麼多時間
[00:11:15.920 --> 00:11:17.680]  你用了這麼多時間弄那些東西
[00:11:18.160 --> 00:11:18.640]  他說呢
[00:11:18.640 --> 00:11:22.000]  他沒有買任何零件給我
[00:11:22.000 --> 00:11:24.040]  你也看到的
[00:11:24.040 --> 00:11:25.680]  那些零件都是爛鐵來的
[00:11:25.680 --> 00:11:27.440]  我就在爛鐵那裡剪出來
[00:11:27.440 --> 00:11:29.760]  那你也要人工安裝
[00:11:29.760 --> 00:11:30.400]  哦
[00:11:30.400 --> 00:11:30.720]  他說
[00:11:30.720 --> 00:11:31.480]  No problem
[00:11:31.480 --> 00:11:32.640]  他說沒問題的
[00:11:32.640 --> 00:11:33.720]  他說呢
[00:11:33.720 --> 00:11:35.840]  我因為製造到這樣的東西
[00:11:35.840 --> 00:11:36.920]  我已經很開心
[00:11:36.920 --> 00:11:39.280]  所以不用charge
[00:11:39.280 --> 00:11:40.200]  完全不用錢
[00:11:40.200 --> 00:11:41.360]  哇
[00:11:41.360 --> 00:11:42.240]  接著呢
[00:11:42.240 --> 00:11:43.600]  我因為太開心了
[00:11:43.600 --> 00:11:45.840]  所以呢
[00:11:45.840 --> 00:11:47.360]  我和我太太商量之後
[00:11:47.600 --> 00:11:49.040]  不如把那盒月餅給了她
[00:11:49.040 --> 00:11:49.600]  哈哈哈
[00:11:49.600 --> 00:11:50.840]  就是這樣
[00:11:50.840 --> 00:11:52.840]  真的開心
[00:11:52.840 --> 00:11:54.560]  結果呢
[00:11:54.560 --> 00:11:56.720]  她就拿著
[00:11:56.720 --> 00:11:57.560]  那盒月餅
[00:11:57.560 --> 00:11:58.000]  她就問
[00:11:58.000 --> 00:11:58.440]  What's it
[00:11:58.440 --> 00:11:59.320]  我說Mooncake
[00:11:59.320 --> 00:11:59.960]  Mooncake
[00:11:59.960 --> 00:12:01.280]  What's it
[00:12:01.280 --> 00:12:02.240]  It's cake
[00:12:02.240 --> 00:12:04.120]  她一聽見是cake呢
[00:12:04.120 --> 00:12:04.880]  很開心
[00:12:04.880 --> 00:12:06.440]  一個月餅
[00:12:06.440 --> 00:12:07.360]  你知道有多大了
[00:12:07.360 --> 00:12:08.520]  一口
[00:12:08.520 --> 00:12:09.920]  塞進她的口裡
[00:12:09.920 --> 00:12:14.360]  她真的整個月餅塞進去
[00:12:14.360 --> 00:12:16.200]  一邊咬
[00:12:17.400 --> 00:12:18.080]  然後接著就
[00:12:18.080 --> 00:12:19.840]  Delicious
[00:12:19.840 --> 00:12:22.800]  唉
[00:12:22.800 --> 00:12:24.040]  那我們看完之後
[00:12:24.040 --> 00:12:25.480]  我覺得真的感恩啊
[00:12:25.480 --> 00:12:26.880]  臨走的時候
[00:12:26.880 --> 00:12:27.480]  正想走
[00:12:27.480 --> 00:12:28.480]  突然間記得
[00:12:28.480 --> 00:12:31.160]  拖車要錢
[00:12:31.160 --> 00:12:34.240]  那我就問
[00:12:34.240 --> 00:12:35.040]  How about
[00:12:35.040 --> 00:12:36.200]  the towing
[00:12:36.200 --> 00:12:37.640]  How much
[00:12:37.640 --> 00:12:38.680]  we need to pay
[00:12:38.680 --> 00:12:39.920]  for the towing
[00:12:39.920 --> 00:12:40.680]  of the car
[00:12:40.680 --> 00:12:44.360]  這個叫Mike
[00:12:44.360 --> 00:12:46.560]  他突然間醒悟
[00:12:46.560 --> 00:12:47.680]  是呀
[00:12:47.680 --> 00:12:48.920]  You need to pay for that
[00:12:48.920 --> 00:12:50.960]  你要付錢啊
[00:12:50.960 --> 00:12:52.200]  多少錢啊
[00:12:52.200 --> 00:12:53.640]  他打完電話
[00:12:53.640 --> 00:12:54.320]  告訴我
[00:12:54.320 --> 00:12:55.480]  15元
[00:12:55.480 --> 00:12:57.960]  唉
[00:12:57.960 --> 00:12:59.040]  我鬆了一口氣
[00:12:59.040 --> 00:13:00.080]  因為
[00:13:00.080 --> 00:13:02.080]  袋子還有15.75元
[00:13:02.080 --> 00:13:03.800]  他收15元而已
[00:13:03.800 --> 00:13:05.120]  我還有7.5元
[00:13:05.120 --> 00:13:06.840]  最後呢
[00:13:06.840 --> 00:13:08.480]  我們就拿著車
[00:13:08.480 --> 00:13:09.680]  就回家
[00:13:09.680 --> 00:13:11.760]  誰知道離開家
[00:13:11.760 --> 00:13:13.920]  大概還有30元左右
[00:13:13.920 --> 00:13:15.720]  又著煙
[00:13:16.440 --> 00:13:17.480]  又著火
[00:13:17.480 --> 00:13:20.680]  又在油站附近著火
[00:13:20.680 --> 00:13:23.080]  我們去到油站那裡
[00:13:23.080 --> 00:13:24.360]  因為那些煙很勁
[00:13:24.360 --> 00:13:25.520]  就停在那裡
[00:13:25.520 --> 00:13:26.720]  停在那裡的時候
[00:13:26.720 --> 00:13:27.760]  我自己都揭開
[00:13:27.760 --> 00:13:28.840]  那個車尾
[00:13:28.840 --> 00:13:30.080]  看看引擎那裡
[00:13:30.080 --> 00:13:30.680]  什麼事呢
[00:13:30.680 --> 00:13:31.240]  嘩
[00:13:31.240 --> 00:13:32.720]  看到那條膠喉融化了
[00:13:32.720 --> 00:13:35.040]  那條是一個
[00:13:35.040 --> 00:13:36.760]  真空的膠喉
[00:13:36.760 --> 00:13:39.200]  就是令到引擎跟那個
[00:13:39.200 --> 00:13:41.120]  那個
[00:13:41.120 --> 00:13:43.400]  Motor之間
[00:13:43.400 --> 00:13:45.320]  是能夠產生一種動力的
[00:13:45.840 --> 00:13:48.040]  沒了這個真空的這條管
[00:13:48.040 --> 00:13:50.160]  根本這輛車是沒辦法去得到的
[00:13:50.160 --> 00:13:52.320]  那我看完之後呢
[00:13:52.320 --> 00:13:53.600]  我就憑一些
[00:13:53.600 --> 00:13:55.160]  猜測而已
[00:13:55.160 --> 00:13:56.800]  我就不是很懂車
[00:13:56.800 --> 00:13:58.760]  我當時也在想
[00:13:58.760 --> 00:13:59.920]  如果倫牧師在那裡
[00:13:59.920 --> 00:14:00.680]  就好
[00:14:00.680 --> 00:14:02.400]  因為他幫我修理過這輛車嘛
[00:14:02.400 --> 00:14:02.800]  那時候
[00:14:02.800 --> 00:14:05.040]  但是那時候他又不在
[00:14:05.040 --> 00:14:06.040]  我只有呢
[00:14:06.040 --> 00:14:08.160]  就拿著那條膠喉
[00:14:08.160 --> 00:14:10.920]  就去這個油站的老闆那裡問他
[00:14:10.920 --> 00:14:13.160]  你有沒有這些喉制啊
[00:14:13.160 --> 00:14:14.880]  他說沒有
[00:14:15.560 --> 00:14:16.840]  我說你有沒有Garage啊
[00:14:16.840 --> 00:14:17.400]  他說有
[00:14:17.400 --> 00:14:19.240]  你可不可以去Garage那裡找一找
[00:14:19.240 --> 00:14:20.440]  有沒有這條喉制啊
[00:14:20.440 --> 00:14:21.360]  因為
[00:14:21.360 --> 00:14:22.480]  我的喉制
[00:14:22.480 --> 00:14:23.640]  融化了
[00:14:23.640 --> 00:14:25.120]  沒了這條喉制
[00:14:25.120 --> 00:14:26.280]  我的車動不了
[00:14:26.280 --> 00:14:27.760]  嘩這個老闆
[00:14:27.760 --> 00:14:28.400]  真是好人
[00:14:28.400 --> 00:14:32.920]  Let me find one for you
[00:14:32.920 --> 00:14:34.480]  他就走到Garage那裡
[00:14:34.480 --> 00:14:35.760]  找了十五分鐘
[00:14:35.760 --> 00:14:37.680]  找了十五分鐘之後呢
