
[00:00:00.000 --> 00:00:02.000]  第一節我們一同祈禱
[00:02:31.000 --> 00:02:33.000]  那就告訴別人
[00:02:33.000 --> 00:02:35.000]  那我就搞定了
[00:02:35.000 --> 00:02:37.000]  這樣都不錯的
[00:02:37.000 --> 00:02:38.000]  是不是
[00:02:38.000 --> 00:02:44.000]  正等於今早可能有些比較陌生的面孔
[00:02:44.000 --> 00:02:47.000]  朋友或者我們弟兄姊妹
[00:02:47.000 --> 00:02:49.000]  你很久沒有回來了
[00:02:49.000 --> 00:02:50.000]  今天出現了
[00:02:50.000 --> 00:02:52.000]  我為你高興
[00:02:52.000 --> 00:02:53.000]  為什麼高興呢
[00:02:53.000 --> 00:02:55.000]  因為你還記得回來
[00:02:55.000 --> 00:02:58.000]  或者平時不回來可能在其他地方聚會
[00:02:58.000 --> 00:03:00.000]  不是你不回來
[00:03:00.000 --> 00:03:01.000]  但是回來之後
[00:03:01.000 --> 00:03:04.000]  你的感覺是怎麼樣
[00:03:04.000 --> 00:03:07.000]  哎呀我終於回來了一次
[00:03:07.000 --> 00:03:10.000]  弟兄姊妹如果在報佳音這件事上
[00:03:10.000 --> 00:03:13.000]  你覺得是一年一次的話
[00:03:13.000 --> 00:03:15.000]  你可能會失去了一些
[00:03:15.000 --> 00:03:19.000]  真真正正報佳音傳喜訊的人
[00:03:19.000 --> 00:03:21.000]  那種歡樂
[00:03:21.000 --> 00:03:23.000]  那種恩典
[00:03:23.000 --> 00:03:24.000]  是不是
[00:03:24.000 --> 00:03:28.000]  我們很容易將這個日子變成一個節期
[00:03:28.000 --> 00:03:31.000]  節期就是
[00:03:31.000 --> 00:03:33.000]  吃完粽子
[00:03:33.000 --> 00:03:35.000]  等於吃月餅
[00:03:35.000 --> 00:03:37.000]  吃完月餅
[00:03:37.000 --> 00:03:39.000]  等於吃煎堆
[00:03:39.000 --> 00:03:41.000]  是不是
[00:03:41.000 --> 00:03:43.000]  吃完就算了
[00:03:43.000 --> 00:03:45.000]  這樣的心態下
[00:03:45.000 --> 00:03:47.000]  好像耶穌基督的降生
[00:03:47.000 --> 00:03:49.000]  好像是歷史
[00:03:49.000 --> 00:03:51.000]  慶賀
[00:03:51.000 --> 00:03:53.000]  節期是慶賀的
[00:03:53.000 --> 00:03:56.000]  所以聖誕節如果成為我們慶賀的節期
[00:03:56.000 --> 00:03:58.000]  那我們要小心
[00:03:58.000 --> 00:03:59.000]  為什麼呢
[00:03:59.000 --> 00:04:02.000]  在《馬達福音》第24章14節
[00:04:02.000 --> 00:04:04.000]  聖經這樣說
[00:04:04.000 --> 00:04:07.000]  天國的福音要傳遍天下
[00:04:07.000 --> 00:04:10.000]  對萬民作見證
[00:04:10.000 --> 00:04:14.000]  然後末期才來到
[00:04:14.000 --> 00:04:16.000]  如果
[00:04:16.000 --> 00:04:20.000]  頂智慧我和你要進入真正的永生裏面
[00:04:20.000 --> 00:04:24.000]  等這個世界大結局之後的話
[00:04:24.000 --> 00:04:28.000]  這個末期來到一定要一件事要做的
[00:04:28.000 --> 00:04:30.000]  就是這個福音
[00:04:30.000 --> 00:04:34.000]  耶穌基督降生是不是這個福音
[00:04:34.000 --> 00:04:36.000]  是不是
[00:04:36.000 --> 00:04:38.000]  不過是五分之一
[00:04:38.000 --> 00:04:40.000]  因為
[00:04:40.000 --> 00:04:42.000]  耶穌基督的受死是不是福音
[00:04:42.000 --> 00:04:44.000]  是
[00:04:44.000 --> 00:04:46.000]  耶穌基督的復活是不是福音
[00:04:46.000 --> 00:04:47.000]  是
[00:04:47.000 --> 00:04:49.000]  耶穌基督的升天是不是福音
[00:04:49.000 --> 00:04:50.000]  是
[00:04:50.000 --> 00:04:52.000]  還有一個什麼福音
[00:04:52.000 --> 00:04:56.000]  耶穌再來是一個福音
[00:04:56.000 --> 00:04:58.000]  你單單告訴別人耶穌基督降生
[00:04:58.000 --> 00:05:00.000]  這是一個知識
[00:05:00.000 --> 00:05:02.000]  是一個常識
[00:05:02.000 --> 00:05:04.000]  我在兩次報道會跟一些人談的時候
[00:05:04.000 --> 00:05:07.000]  我說你信不信耶穌降生
[00:05:07.000 --> 00:05:09.000]  我不會和你爭辯
[00:05:09.000 --> 00:05:11.000]  你說是神話
[00:05:11.000 --> 00:05:16.000]  那這個世界很無聊地用神話的降生
[00:05:16.000 --> 00:05:18.000]  作為我們今天計算年份
[00:05:18.000 --> 00:05:20.000]  耶穌降生前降生後
[00:05:20.000 --> 00:05:22.000]  是不是
[00:05:22.000 --> 00:05:24.000]  我們活在神話世界裏面
[00:05:24.000 --> 00:05:26.000]  怪不得這麼多神話的人
[00:05:26.000 --> 00:05:29.000]  我們活在一個歷史的真確記載裏面
[00:05:29.000 --> 00:05:31.000]  耶穌基督已經降生
[00:05:31.000 --> 00:05:33.000]  是一個歷史來的
[00:05:33.000 --> 00:05:35.000]  但這個歷史的意義價值
[00:05:35.000 --> 00:05:37.000]  不是單單在那一刻
[00:05:37.000 --> 00:05:39.000]  其實耶穌降生那一刻沒有什麼很歡樂很熱
[00:05:39.000 --> 00:05:41.000]  你說是不是
[00:05:41.000 --> 00:05:43.000]  你想想
[00:05:43.000 --> 00:05:45.000]  照看一些紀錄片
[00:05:45.000 --> 00:05:47.000]  告訴我們
[00:05:47.000 --> 00:05:49.000]  昔日在中國還沒有西方的醫療技術
[00:05:49.000 --> 00:05:51.000]  進來的時候
[00:05:51.000 --> 00:05:53.000]  有些貧困人家
[00:05:53.000 --> 00:05:55.000]  那些孕婦生產是怎樣生產
[00:05:55.000 --> 00:05:57.000]  我想
[00:05:57.000 --> 00:05:59.000]  可能大家都不知道
[00:05:59.000 --> 00:06:01.000]  我都不知道
[00:06:01.000 --> 00:06:03.000]  不過看紀錄就是
[00:06:03.000 --> 00:06:05.000]  那個王光祖把臍帶割斷了
[00:06:05.000 --> 00:06:07.000]  掩著石灰
[00:06:07.000 --> 00:06:09.000]  這個小孩是生是活
[00:06:09.000 --> 00:06:11.000]  就是這樣
[00:06:11.000 --> 00:06:13.000]  耶穌降生那一刻
[00:06:13.000 --> 00:06:15.000]  誰跟祂接生
[00:06:15.000 --> 00:06:17.000]  有護士嗎
[00:06:17.000 --> 00:06:19.000]  有助產士嗎 有醫生嗎
[00:06:19.000 --> 00:06:21.000]  沒有的
[00:06:21.000 --> 00:06:23.000]  所以祂能夠生存
[00:06:23.000 --> 00:06:25.000]  如果以生死來說
[00:06:25.000 --> 00:06:27.000]  二分一機會來說
[00:06:27.000 --> 00:06:29.000]  祂真的是很難生存的
[00:06:29.000 --> 00:06:31.000]  沒有唱
[00:06:31.000 --> 00:06:33.000]  小朋友都唱
[00:06:33.000 --> 00:06:35.000]  沒有床
[00:06:35.000 --> 00:06:37.000]  睡在哪裡
[00:06:37.000 --> 00:06:39.000]  睡在飼料盤裡面
[00:06:39.000 --> 00:06:41.000]  那一刻不是一個很歡樂的晚上
[00:06:41.000 --> 00:06:43.000]  不過
[00:06:43.000 --> 00:06:45.000]  當牧羊人
[00:06:45.000 --> 00:06:47.000]  聽到那個消息
[00:06:47.000 --> 00:06:49.000]  說為萬國萬民
[00:06:49.000 --> 00:06:51.000]  有一個嬰孩降生
[00:06:51.000 --> 00:06:53.000]  你們要告訴別人
[00:06:53.000 --> 00:06:55.000]  於是這群牧羊人
[00:06:55.000 --> 00:06:57.000]  真的去看
[00:06:57.000 --> 00:06:59.000]  印證了屬實的
[00:06:59.000 --> 00:07:01.000]  真實的
[00:07:01.000 --> 00:07:03.000]  因此
[00:07:03.000 --> 00:07:05.000]  他們就宣揚出去
[00:07:05.000 --> 00:07:07.000]  如果他們沒有去證實
[00:07:07.000 --> 00:07:09.000]  這群牧羊人可能是幻想
[00:07:09.000 --> 00:07:11.000]  在說謊
[00:07:11.000 --> 00:07:13.000]  所謂的謊言
[00:07:13.000 --> 00:07:15.000]  感覺如此
[00:07:15.000 --> 00:07:17.000]  他們每個人看到之後
[00:07:17.000 --> 00:07:19.000]  給一枝槍問是不是真的
[00:07:19.000 --> 00:07:21.000]  印證
[00:07:21.000 --> 00:07:23.000]  今天我們得到耶穌降生的訊息
[00:07:23.000 --> 00:07:25.000]  祂的受死
[00:07:25.000 --> 00:07:27.000]  祂的復活
[00:07:27.000 --> 00:07:29.000]  祂的再來
[00:07:29.000 --> 00:07:31.000]  你要印證一下
[00:07:31.000 --> 00:07:33.000]  你不印證告訴別人
[00:07:33.000 --> 00:07:35.000]  我怕別人聽了之後
[00:07:35.000 --> 00:07:37.000]  不知道是不是真的
[00:07:37.000 --> 00:07:39.000]  我很感謝神
[00:07:39.000 --> 00:07:41.000]  這幾年
[00:07:41.000 --> 00:07:43.000]  有時候我在外面講報道會
[00:07:43.000 --> 00:07:45.000]  昨天就有一個例子
[00:07:45.000 --> 00:07:47.000]  有個老人家信得住
[00:07:47.000 --> 00:07:49.000]  他很開心到台前來
[00:07:49.000 --> 00:07:51.000]  但他在祈禱的時候
[00:07:51.000 --> 00:07:53.000]  我不知道問他什麼問題
[00:07:53.000 --> 00:07:55.000]  他說你問我兒子
[00:07:55.000 --> 00:07:57.000]  他是學生
[00:07:57.000 --> 00:07:59.000]  原來那個學生
[00:07:59.000 --> 00:08:01.000]  他媽媽
[00:08:01.000 --> 00:08:03.000]  那個學生正在工作
[00:08:03.000 --> 00:08:05.000]  到今天才信主
[00:08:05.000 --> 00:08:07.000]  他一直看著兒子的生活
[00:08:07.000 --> 00:08:09.000]  看著兒子的行為
[00:08:09.000 --> 00:08:13.000]  今天頂智妹
[00:08:13.000 --> 00:08:15.000]  這個福音要傳遍天下
[00:08:15.000 --> 00:08:17.000]  對萬民作見證
[00:08:17.000 --> 00:08:19.000]  然後末期才來到
[00:08:19.000 --> 00:08:21.000]  我不知道你想不想
[00:08:21.000 --> 00:08:23.000]  快點結束這個末期
[00:08:23.000 --> 00:08:25.000]  我最近
[00:08:25.000 --> 00:08:27.000]  看了一單新聞
[00:08:27.000 --> 00:08:29.000]  我不敢說很不開心
[00:08:29.000 --> 00:08:31.000]  但我覺得很心暗
[00:08:31.000 --> 00:08:33.000]  平安夜
[00:08:33.000 --> 00:08:35.000]  我們這裡怕夏天
[00:08:35.000 --> 00:08:37.000]  颳颱風
[00:08:37.000 --> 00:08:39.000]  菲律賓有颱風
[00:08:39.000 --> 00:08:41.000]  不見了多少人
[00:08:41.000 --> 00:08:43.000]  二百多人
[00:08:43.000 --> 00:08:45.000]  我突然想起一件事
[00:08:45.000 --> 00:08:47.000]  我很相信
[00:08:47.000 --> 00:08:49.000]  不過這個是不是事實我不知道
[00:08:49.000 --> 00:08:51.000]  有沒有香港的姐姐
[00:08:51.000 --> 00:08:53.000]  在那些島上的人
[00:08:53.000 --> 00:08:55.000]  你以為今天聽到這個消息之後
[00:08:55.000 --> 00:08:57.000]  他怎麼過平安夜
[00:08:57.000 --> 00:09:03.000]  如果你家裡真的有
[00:09:03.000 --> 00:09:05.000]  姐姐她家人在那邊的話
[00:09:05.000 --> 00:09:07.000]  你真的要給出主的安慰
[00:09:07.000 --> 00:09:09.000]  憐憫他們
[00:09:09.000 --> 00:09:11.000]  這個世界是這樣
[00:09:11.000 --> 00:09:13.000]  天災人禍更加不用說
[00:09:13.000 --> 00:09:17.000]  很多時候看這個世界
[00:09:17.000 --> 00:09:19.000]  有沒有前景
[00:09:19.000 --> 00:09:21.000]  在世上你沒有苦難
[00:09:21.000 --> 00:09:23.000]  只有在這裡有平安
[00:09:23.000 --> 00:09:25.000]  要等到末期來到
[00:09:25.000 --> 00:09:27.000]  神的降臨
[00:09:27.000 --> 00:09:29.000]  然後才
[00:09:29.000 --> 00:09:31.000]  你和我在永恆的裡面
[00:09:31.000 --> 00:09:33.000]  可以得到永遠的
[00:09:33.000 --> 00:09:35.000]  平安和喜樂
[00:09:35.000 --> 00:09:39.000]  感謝神
[00:09:39.000 --> 00:09:41.000]  耶穌基督的降生不是一個偶發事件
[00:09:41.000 --> 00:09:43.000]  在舊約書卷
[00:09:43.000 --> 00:09:45.000]  耶穌教書裡面已經預言了
[00:09:45.000 --> 00:09:47.000]  耶穌基督會降生
[00:09:47.000 --> 00:09:49.000]  我們看看耳塞書第九章
[00:09:49.000 --> 00:09:51.000]  因有因是
[00:09:51.000 --> 00:09:53.000]  小朋友你有沒有背過聖經
[00:09:53.000 --> 00:09:55.000]  一起讀好不好
[00:09:55.000 --> 00:09:57.000]  一二三
[00:09:57.000 --> 00:09:59.000]  因有因是
[00:10:17.000 --> 00:10:19.000]  因有因是
[00:10:47.000 --> 00:10:49.000]  多謝你們
[00:10:49.000 --> 00:10:51.000]  替我一起讀
[00:10:51.000 --> 00:10:53.000]  我知道你們有些人會背
[00:10:53.000 --> 00:10:55.000]  是不是
[00:10:55.000 --> 00:10:57.000]  記在心中
[00:10:57.000 --> 00:10:59.000]  上帝的話在你心裡面
[00:10:59.000 --> 00:11:01.000]  就是
[00:11:01.000 --> 00:11:03.000]  有耶穌在心裡面
[00:11:03.000 --> 00:11:05.000]  沒有上帝的話在心裡面的人
[00:11:05.000 --> 00:11:07.000]  你說有耶穌在你心中
[00:11:07.000 --> 00:11:09.000]  你說謊
[00:11:09.000 --> 00:11:11.000]  耶穌基督在
[00:11:11.000 --> 00:11:13.000]  16:63
[00:11:13.000 --> 00:11:15.000]  他說我講的話就是靈
[00:11:15.000 --> 00:11:17.000]  就是生命
[00:11:17.000 --> 00:11:19.000]  以馬內利
[00:11:19.000 --> 00:11:21.000]  神與人同在
[00:11:21.000 --> 00:11:23.000]  在伊甸園的時候
[00:11:23.000 --> 00:11:25.000]  神與人同在
[00:11:25.000 --> 00:11:27.000]  但人不想與神同在
[00:11:27.000 --> 00:11:29.000]  在舊約的時候
[00:11:29.000 --> 00:11:31.000]  神與人同在
[00:11:31.000 --> 00:11:33.000]  但人不想與神同在
[00:11:33.000 --> 00:11:35.000]  當耶穌降生之後
[00:11:35.000 --> 00:11:37.000]  道成肉身
[00:11:37.000 --> 00:11:39.000]  以馬內利在人中間
[00:11:39.000 --> 00:11:41.000]  耶穌神要與人同在
[00:11:41.000 --> 00:11:43.000]  但當時很多人不想他與神同在
[00:11:45.000 --> 00:11:47.000]  請問今時今日
[00:11:47.000 --> 00:11:49.000]  耶穌如何與人同在
[00:11:49.000 --> 00:11:51.000]  如果我們相信我們的信仰
[00:11:51.000 --> 00:11:53.000]  聖父、聖子、聖靈
[00:11:53.000 --> 00:11:55.000]  耶穌說我不去
[00:11:55.000 --> 00:11:57.000]  保衛師、聖靈不會來
[00:11:57.000 --> 00:11:59.000]  保衛師、聖靈來的時候
[00:11:59.000 --> 00:12:01.000]  要在我們裡面
[00:12:01.000 --> 00:12:03.000]  因此
[00:12:03.000 --> 00:12:05.000]  不要輕忽
[00:12:05.000 --> 00:12:07.000]  聖靈的感動
[00:12:07.000 --> 00:12:09.000]  你信耶穌那一刻
[00:12:09.000 --> 00:12:11.000]  沒有聖靈的感動
[00:12:11.000 --> 00:12:13.000]  你只是理性感受上信耶穌
[00:12:13.000 --> 00:12:15.000]  你未必得救
[00:12:15.000 --> 00:12:17.000]  你必須認耶穌
[00:12:17.000 --> 00:12:19.000]  是神的兒子
[00:12:19.000 --> 00:12:21.000]  是同類瑪利亞所生
[00:12:21.000 --> 00:12:23.000]  為你的罪死了
[00:12:23.000 --> 00:12:25.000]  為我們的青衣復活了
[00:12:25.000 --> 00:12:29.000]  祂去
[00:12:29.000 --> 00:12:31.000]  為我們預備地方
[00:12:31.000 --> 00:12:33.000]  但神並沒有叫我們孤單
[00:12:33.000 --> 00:12:35.000]  差遣聖靈來
[00:12:35.000 --> 00:12:37.000]  聖靈就在我們裡面
[00:12:37.000 --> 00:12:39.000]  祂的話語在我們裡面
[00:12:39.000 --> 00:12:41.000]  這個聖靈感動我們
[00:12:41.000 --> 00:12:43.000]  相信耶穌
[00:12:43.000 --> 00:12:45.000]  這個聖靈
[00:12:45.000 --> 00:12:47.000]  使我們為罪、為義、為審判
[00:12:47.000 --> 00:12:49.000]  自己責備自己
[00:12:49.000 --> 00:12:53.000]  這個聖靈引導你
[00:12:53.000 --> 00:12:55.000]  每次看聖經的時候
[00:12:55.000 --> 00:12:57.000]  明白聖經所說的話
[00:12:57.000 --> 00:12:59.000]  如果你不明白的話
[00:12:59.000 --> 00:13:01.000]  我告訴你,你先祈禱
[00:13:01.000 --> 00:13:03.000]  你不禱告
[00:13:03.000 --> 00:13:05.000]  拿了幾個神學博士學位也好
[00:13:05.000 --> 00:13:07.000]  我告訴你
[00:13:07.000 --> 00:13:09.000]  你仍然與經文無關
[00:13:09.000 --> 00:13:11.000]  聖靈感動你的時候
[00:13:11.000 --> 00:13:13.000]  你明白過來了
[00:13:13.000 --> 00:13:15.000]  你發覺,為什麼這本書這麼好看
[00:13:15.000 --> 00:13:17.000]  這麼多英許
[00:13:17.000 --> 00:13:19.000]  這麼多寶貴的東西
[00:13:19.000 --> 00:13:25.000]  還有
[00:13:25.000 --> 00:13:27.000]  聖靈在你裡面的感動
[00:13:27.000 --> 00:13:29.000]  叫你確信
[00:13:29.000 --> 00:13:31.000]  耶穌基督已經復活
[00:13:31.000 --> 00:13:33.000]  你和我
[00:13:33.000 --> 00:13:35.000]  都會經過死亡
[00:13:35.000 --> 00:13:37.000]  沒有一個人倖免
[00:13:37.000 --> 00:13:39.000]  沒有一個人倖免
[00:13:39.000 --> 00:13:41.000]  但有一件事實
[00:13:41.000 --> 00:13:43.000]  你和我將來
[00:13:43.000 --> 00:13:45.000]  要與耶穌基督
[00:13:45.000 --> 00:13:47.000]  耶穌基督已經復活了
[00:13:47.000 --> 00:13:49.000]  我們也要復活
[00:13:49.000 --> 00:13:51.000]  今天
[00:13:51.000 --> 00:13:53.000]  求神幫助我們
[00:13:53.000 --> 00:13:55.000]  能在這個全面信仰裡面
[00:13:55.000 --> 00:13:57.000]  相信神的預言
[00:13:57.000 --> 00:13:59.000]  一定應許
[00:13:59.000 --> 00:14:01.000]  耶穌基督的降生已經兌現了
[00:14:01.000 --> 00:14:03.000]  所以在路加福音第二章
[00:14:03.000 --> 00:14:05.000]  十一節聖經這樣說
[00:14:05.000 --> 00:14:07.000]  因今天在大衛的城裡
[00:14:07.000 --> 00:14:09.000]  為你們生了救主
[00:14:09.000 --> 00:14:11.000]  就是主基督
[00:14:11.000 --> 00:14:13.000]  這是不是好消息
[00:14:13.000 --> 00:14:15.000]  是好消息
[00:14:15.000 --> 00:14:17.000]  Good news
[00:14:17.000 --> 00:14:19.000]  已經降生了
[00:14:19.000 --> 00:14:21.000]  但是降生之後
[00:14:21.000 --> 00:14:23.000]  耶穌在地上那三十多年的時間
[00:14:23.000 --> 00:14:25.000]  做什麼
[00:14:25.000 --> 00:14:27.000]  天國近要
[00:14:27.000 --> 00:14:29.000]  你們要悔改
[00:14:29.000 --> 00:14:31.000]  將天國的道理
[00:14:31.000 --> 00:14:33.000]  永恆的國的信息
[00:14:33.000 --> 00:14:35.000]  告訴別人
[00:14:35.000 --> 00:14:37.000]  不是叫別人就這樣聽
[00:14:37.000 --> 00:14:39.000]  接受
[00:14:39.000 --> 00:14:41.000]  要悔改
[00:14:41.000 --> 00:14:43.000]  不悔改的人
[00:14:43.000 --> 00:14:45.000]  和天國是無關的
[00:14:45.000 --> 00:14:47.000]  不需要悔改的人
[00:14:47.000 --> 00:14:49.000]  不認為自己有罪的人
[00:14:49.000 --> 00:14:51.000]  耶穌與你們無關
[00:14:51.000 --> 00:14:53.000]  因為基督耶穌降世
[00:14:53.000 --> 00:14:55.000]  為了什麼
[00:14:55.000 --> 00:14:57.000]  為了什麼
[00:14:57.000 --> 00:14:59.000]  剛才讀過
[00:14:59.000 --> 00:15:01.000]  基督耶穌降世
[00:15:01.000 --> 00:15:03.000]  你們說要什麼
[00:15:03.000 --> 00:15:05.000]  誰是罪人
[00:15:05.000 --> 00:15:09.000]  小朋友
[00:15:09.000 --> 00:15:11.000]  你是不是罪人
[00:15:11.000 --> 00:15:13.000]  你需要耶穌嗎
[00:15:13.000 --> 00:15:17.000]  小朋友才需要
[00:15:17.000 --> 00:15:21.000]  弟兄姊妹
[00:15:21.000 --> 00:15:23.000]  讓我們看清楚
[00:15:23.000 --> 00:15:25.000]  基督耶穌受死
[00:15:25.000 --> 00:15:27.000]  是代我們
[00:15:27.000 --> 00:15:29.000]  面對神的審判
[00:15:29.000 --> 00:15:31.000]  接受了
[00:15:31.000 --> 00:15:33.000]  審判罪人的後果
[00:15:33.000 --> 00:15:35.000]  死
[00:15:35.000 --> 00:15:37.000]  因為那個死
[00:15:37.000 --> 00:15:39.000]  使你和我
[00:15:39.000 --> 00:15:41.000]  因信而逃避了
[00:15:41.000 --> 00:15:43.000]  避免了
[00:15:43.000 --> 00:15:45.000]  罪的刑罰
[00:15:45.000 --> 00:15:47.000]  臨到我們身上
[00:15:47.000 --> 00:15:49.000]  這個使我們稱義
[00:15:49.000 --> 00:15:51.000]  意思是告訴我們
[00:15:51.000 --> 00:15:53.000]  本來我和你
[00:15:53.000 --> 00:15:55.000]  都是罪人
[00:15:55.000 --> 00:15:57.000]  沒有疑人
[00:15:57.000 --> 00:15:59.000]  你一個也沒有
[00:15:59.000 --> 00:16:01.000]  但因為他待贖
[00:16:01.000 --> 00:16:03.000]  待我們死了
[00:16:03.000 --> 00:16:05.000]  這個審判臨到他身上
[00:16:05.000 --> 00:16:07.000]  十字架上的時候
[00:16:07.000 --> 00:16:09.000]  他為我們承擔了罪的刑罰
[00:16:09.000 --> 00:16:11.000]  以致你和我
[00:16:11.000 --> 00:16:13.000]  因信
[00:16:13.000 --> 00:16:15.000]  接受這個訊息
[00:16:15.000 --> 00:16:17.000]  接受這件事實
[00:16:17.000 --> 00:16:19.000]  舉例
[00:16:19.000 --> 00:16:21.000]  你們沒試過
[00:16:21.000 --> 00:16:23.000]  我試了一半
[00:16:23.000 --> 00:16:25.000]  當你法庭受審的時候
[00:16:25.000 --> 00:16:27.000]  判你有罪
[00:16:27.000 --> 00:16:29.000]  你要繳罰款
[00:16:29.000 --> 00:16:31.000]  那怎麼辦呢?
[00:16:31.000 --> 00:16:33.000]  就要繳
[00:16:33.000 --> 00:16:35.000]  如果不繳罰款
[00:16:35.000 --> 00:16:37.000]  我永遠是被追捕的人
[00:16:37.000 --> 00:16:39.000]  但繳了之後
[00:16:39.000 --> 00:16:41.000]  一身鬆了
[00:16:41.000 --> 00:16:43.000]  問題是如果我沒能力給的時候
[00:16:43.000 --> 00:16:45.000]  誰給呢?
[00:16:45.000 --> 00:16:47.000]  有人給也可以
[00:16:47.000 --> 00:16:49.000]  耶穌替你替我
[00:16:49.000 --> 00:16:51.000]  承擔了我們犯罪的刑罰
[00:16:51.000 --> 00:16:53.000]  死了
[00:16:53.000 --> 00:16:55.000]  那你和我
[00:16:55.000 --> 00:16:57.000]  能夠
[00:16:57.000 --> 00:16:59.000]  因信他就得赦免
[00:16:59.000 --> 00:17:01.000]  聖經還記載
[00:17:01.000 --> 00:17:03.000]  耶穌基督還為我們復活了
[00:17:03.000 --> 00:17:05.000]  路加福音第二十四章
[00:17:05.000 --> 00:17:07.000]  第六節
[00:17:07.000 --> 00:17:09.000]  當天使向瑪利亞顯現的時候
[00:17:09.000 --> 00:17:11.000]  這個瑪利亞
[00:17:11.000 --> 00:17:13.000]  去找耶穌父母的時候
[00:17:13.000 --> 00:17:15.000]  她不再這類了
[00:17:15.000 --> 00:17:17.000]  已經復活了
[00:17:17.000 --> 00:17:19.000]  當紀念譚華在加利利的時候
[00:17:19.000 --> 00:17:21.000]  怎麼告訴你們
[00:17:21.000 --> 00:17:23.000]  這個復活
[00:17:23.000 --> 00:17:25.000]  她死是為你為我解決了罪的問題
[00:17:25.000 --> 00:17:27.000]  她的復活
[00:17:27.000 --> 00:17:29.000]  是為你為我
[00:17:29.000 --> 00:17:31.000]  證明了一件事
[00:17:31.000 --> 00:17:33.000]  死滅亡
[00:17:33.000 --> 00:17:35.000]  不能夠再操控我們每個人
[00:17:35.000 --> 00:17:37.000]  因信她的人
[00:17:37.000 --> 00:17:39.000]  神用她的靈叫耶穌基督從死裡復活
[00:17:39.000 --> 00:17:41.000]  頂姐妹
[00:17:41.000 --> 00:17:43.000]  將來有一天神用她的靈
[00:17:43.000 --> 00:17:45.000]  叫你和我都復活
[00:17:45.000 --> 00:17:47.000]  這其實是羅列吉後書所說的
[00:17:47.000 --> 00:17:49.000]  我們必須
[00:17:49.000 --> 00:17:51.000]  相信神的創造
[00:17:51.000 --> 00:17:53.000]  耶穌的請求
[00:17:53.000 --> 00:17:55.000]  聖靈將來用她的大能
[00:17:55.000 --> 00:17:57.000]  都叫我們能夠復活
[00:17:57.000 --> 00:17:59.000]  耶穌基督不單止復活了
[00:17:59.000 --> 00:18:01.000]  在約翰福音第二十章
