
[00:00:00.000 --> 00:00:04.120]  今天的主題是封聖教會的標記
[00:03:13.140 --> 00:03:16.140]  從你那裡湧流出來
[00:03:16.140 --> 00:03:18.140]  主求你幫助我們
[00:03:18.140 --> 00:03:20.140]  因為我們是軟弱
[00:03:20.140 --> 00:03:23.140]  我們是有限的器皿
[00:03:23.140 --> 00:03:28.140]  我們覺得世界很多的事
[00:03:28.140 --> 00:03:31.140]  都沒有難得過要改變一個人的心
[00:03:31.140 --> 00:03:33.140]  求你幫助我們
[00:03:33.140 --> 00:03:36.140]  明白什麼是一個豐盛的教會
[00:03:36.140 --> 00:03:38.140]  什麼是豐盛的生命
[00:03:38.140 --> 00:03:41.140]  求主你帶領我們
[00:03:41.140 --> 00:03:42.140]  聽我們同心祈禱
[00:03:42.140 --> 00:03:44.140]  奉耶穌的聖名
[00:03:44.140 --> 00:03:46.140]  阿們
[00:03:46.140 --> 00:03:49.140]  今天的講題講豐盛的教會
[00:03:49.140 --> 00:03:50.140]  我不知道大家聽到
[00:03:50.140 --> 00:03:53.140]  我們啟福堂要自立
[00:03:53.140 --> 00:03:58.140]  有什麼感覺或者想法
[00:03:58.140 --> 00:04:03.140]  我們問過很多不同的教會
[00:04:03.140 --> 00:04:05.140]  他們自立的經驗
[00:04:05.140 --> 00:04:10.140]  都是每一次教會想到
[00:04:10.140 --> 00:04:13.140]  我們現在去到什麼階段
[00:04:13.140 --> 00:04:16.140]  我們在什麼崗景
[00:04:16.140 --> 00:04:19.140]  我們每次去想我們的未來
[00:04:19.140 --> 00:04:20.140]  首先會計算一下
[00:04:20.140 --> 00:04:24.140]  現在我們擁有什麼
[00:04:24.140 --> 00:04:26.140]  我們有什麼條件
[00:04:26.140 --> 00:04:28.140]  有什麼優勢
[00:04:28.140 --> 00:04:30.140]  有什麼能幹
[00:04:30.140 --> 00:04:33.140]  有什麼本錢
[00:04:33.140 --> 00:04:35.140]  同時我們想
[00:04:35.140 --> 00:04:37.140]  我們有什麼不足
[00:04:37.140 --> 00:04:38.140]  我們有什麼限制
[00:04:38.140 --> 00:04:41.140]  我們有什麼隱憂
[00:04:41.140 --> 00:04:46.140]  知不知道我們的隱憂是什麼
[00:04:46.140 --> 00:04:49.140]  對,沒有,我知道
[00:04:49.140 --> 00:04:50.140]  大家都很精明
[00:04:50.140 --> 00:04:52.140]  沒有什麼隱憂
[00:04:52.140 --> 00:04:54.140]  沒有什麼,挺好的
[00:04:54.140 --> 00:04:57.140]  好像冤枉了你
[00:04:57.140 --> 00:04:59.140]  沒有,未想到而已
[00:04:59.140 --> 00:05:02.140]  或者未講而已
[00:05:02.140 --> 00:05:03.140]  每次我們想到
[00:05:03.140 --> 00:05:07.140]  我們教會作為屬靈的群體
[00:05:07.140 --> 00:05:09.140]  怎樣成長
[00:05:09.140 --> 00:05:10.140]  我們不只是想
[00:05:10.140 --> 00:05:12.140]  我們自己在什麼處境
[00:05:12.140 --> 00:05:14.140]  我們有沒有能力自立
[00:05:14.140 --> 00:05:16.140]  我們行不行
[00:05:16.140 --> 00:05:17.140]  自立之後
[00:05:17.140 --> 00:05:19.140]  我們有沒有那份信心
[00:05:19.140 --> 00:05:23.140]  去承擔給我們的托付
[00:05:23.140 --> 00:05:24.140]  從個人的層面
[00:05:24.140 --> 00:05:25.140]  從群體的層面
[00:05:25.140 --> 00:05:28.140]  我們都是十五、十六的
[00:05:28.140 --> 00:05:31.140]  就好像有些人結了婚
[00:05:31.140 --> 00:05:33.140]  結婚也不是更難
[00:05:33.140 --> 00:05:36.140]  更難是要生育下一代
[00:05:36.140 --> 00:05:38.140]  我想問一下大家
[00:05:38.140 --> 00:05:40.140]  譬如你結了婚
[00:05:40.140 --> 00:05:42.140]  如果你要計劃生育下一代
[00:05:42.140 --> 00:05:47.140]  你覺得你幾歲才預備好做爸爸
[00:05:47.140 --> 00:05:50.140]  我應該問誰
[00:05:50.140 --> 00:05:55.140]  有誰剛剛結婚
[00:05:55.140 --> 00:06:00.140]  東洋,對,東洋
[00:06:00.140 --> 00:06:03.140]  但他不會這樣回答我
[00:06:03.140 --> 00:06:07.140]  他私下回答我
[00:06:07.140 --> 00:06:09.140]  我朋友是醫生
[00:06:09.140 --> 00:06:11.140]  他結婚前五年
[00:06:11.140 --> 00:06:14.140]  他就想二人世界
[00:06:14.140 --> 00:06:16.140]  結了婚後五年
[00:06:16.140 --> 00:06:19.140]  他就覺得他差不多預備好了
[00:06:19.140 --> 00:06:22.140]  他又是醫生
[00:06:22.140 --> 00:06:23.140]  誰知他一計劃
[00:06:23.140 --> 00:06:26.140]  五年都不能生育
[00:06:26.140 --> 00:06:28.140]  所以你有你的計劃
[00:06:28.140 --> 00:06:31.140]  但神就有神的安排
[00:06:31.140 --> 00:06:33.140]  到他結婚第十年
[00:06:33.140 --> 00:06:37.140]  神給他一個後裔
[00:06:37.140 --> 00:06:38.140]  他望了很久
[00:06:38.140 --> 00:06:41.140]  所以他的名字叫望華
[00:06:41.140 --> 00:06:43.140]  望了很久
[00:06:43.140 --> 00:06:46.140]  何時叫做Ready
[00:06:46.140 --> 00:06:47.140]  是一個信心
[00:06:47.140 --> 00:06:50.140]  我們除了想檢視自己的綱頸
[00:06:50.140 --> 00:06:54.140]  我還想帶出我第一張Powerpoint
[00:06:54.140 --> 00:06:56.140]  你知道我們盲人很喜歡用Powerpoint
[00:06:56.140 --> 00:06:57.140]  但這個我常常都用
[00:06:57.140 --> 00:06:58.140]  如果你細心
[00:06:58.140 --> 00:07:00.140]  我從YM就用了
[00:07:00.140 --> 00:07:01.140]  在Wallfolk也用
[00:07:01.140 --> 00:07:02.140]  來這裡也用
[00:07:02.140 --> 00:07:04.140]  我們會想
[00:07:04.140 --> 00:07:06.140]  我們在一個什麼世界
[00:07:06.140 --> 00:07:09.140]  在一個什麼時代
[00:07:09.140 --> 00:07:12.140]  這是什麼時代
[00:07:12.140 --> 00:07:14.140]  我現在記性沒以前那麼好
[00:07:14.140 --> 00:07:17.140]  所以如果我背不到你提醒我
[00:07:17.140 --> 00:07:18.140]  這是什麼時代
[00:07:18.140 --> 00:07:21.140]  這是身體浮在太空
[00:07:21.140 --> 00:07:22.140]  有沒有看到
[00:07:22.140 --> 00:07:23.140]  是
[00:07:23.140 --> 00:07:27.140]  心靈卻深陷在痛苦裡的時代
[00:07:27.140 --> 00:07:30.140]  現在有神州多少號
[00:07:30.140 --> 00:07:32.140]  經常飛的
[00:07:32.140 --> 00:07:34.140]  又降落又飛又降落
[00:07:34.140 --> 00:07:36.140]  到處都有
[00:07:36.140 --> 00:07:37.140]  中國有
[00:07:37.140 --> 00:07:38.140]  俄羅斯有
[00:07:38.140 --> 00:07:40.140]  很多地方都有
[00:07:40.140 --> 00:07:42.140]  歐洲也有
[00:07:42.140 --> 00:07:44.140]  身體浮在太空
[00:07:44.140 --> 00:07:48.140]  心靈深陷在痛苦裡
[00:07:48.140 --> 00:07:50.140]  很大的對比
[00:07:50.140 --> 00:07:52.140]  你看到北韓經常射飛彈
[00:07:52.140 --> 00:07:54.140]  但他們很窮
[00:07:54.140 --> 00:07:56.140]  印度也是
[00:07:56.140 --> 00:07:58.140]  印度也有很多窮人
[00:07:58.140 --> 00:08:03.140]  在發展他們的太空科技
[00:08:03.140 --> 00:08:05.140]  第二個
[00:08:05.140 --> 00:08:08.140]  就是現在原子能
[00:08:08.140 --> 00:08:10.140]  日後找人幫我弄個拋荒
[00:08:10.140 --> 00:08:13.140]  原子能就是原子彈爆發的照片
[00:08:13.140 --> 00:08:14.140]  已經被釋放
[00:08:14.140 --> 00:08:16.140]  很大的核電廠
[00:08:16.140 --> 00:08:17.140]  很有能量
[00:08:17.140 --> 00:08:20.140]  但我們人類
[00:08:20.140 --> 00:08:23.140]  仍然被捆綁
[00:08:23.140 --> 00:08:27.140]  很多要負債
[00:08:27.140 --> 00:08:30.140]  這個世界有很多捆綁
[00:08:30.140 --> 00:08:33.140]  口罩也似乎是捆綁
[00:08:33.140 --> 00:08:36.140]  你想吸入新鮮空氣
[00:08:36.140 --> 00:08:39.140]  也不容易
[00:08:39.140 --> 00:08:41.140]  然後
[00:08:41.140 --> 00:08:42.140]  他說
[00:08:42.140 --> 00:08:47.140]  這個世界人口十分擠迫
[00:08:47.140 --> 00:08:50.140]  感情卻極度疏離
[00:08:50.140 --> 00:08:55.140]  我們有社交平台軟件
[00:08:55.140 --> 00:08:58.140]  現在遠到世界各地
[00:08:58.140 --> 00:09:01.140]  你也可以用平台聊天
[00:09:01.140 --> 00:09:03.140]  即時對話
[00:09:03.140 --> 00:09:05.140]  但人與人之間的隔膜
[00:09:05.140 --> 00:09:07.140]  是很深的
[00:09:07.140 --> 00:09:10.140]  你知道一個六七百呎的單位
[00:09:10.140 --> 00:09:12.140]  裡面住了六夥人
[00:09:12.140 --> 00:09:13.140]  即是劏房
[00:09:13.140 --> 00:09:14.140]  是否很擠迫
[00:09:14.140 --> 00:09:16.140]  但他們有沒有關係
[00:09:16.140 --> 00:09:18.140]  都有的
[00:09:18.140 --> 00:09:20.140]  通常不太適合
[00:09:20.140 --> 00:09:22.140]  會吵架
[00:09:22.140 --> 00:09:24.140]  覺得別人吵
[00:09:24.140 --> 00:09:26.140]  會罵
[00:09:26.140 --> 00:09:27.140]  會爆粗
[00:09:27.140 --> 00:09:31.140]  甚至會打架
[00:09:31.140 --> 00:09:34.140]  很擠迫
[00:09:34.140 --> 00:09:38.140]  這是生活水準漸漸上升
[00:09:38.140 --> 00:09:42.140]  但道德水準急劇下降的時代
[00:09:42.140 --> 00:09:44.140]  前天在元朗的新聞
[00:09:44.140 --> 00:09:47.140]  很驚人
[00:09:47.140 --> 00:09:48.140]  他拖著板車
[00:09:48.140 --> 00:09:50.140]  那個二十五歲的年輕人
[00:09:50.140 --> 00:09:54.140]  拖著板車又把腳掉出來
[00:09:54.140 --> 00:09:58.140]  新聞說他好像沒事
[00:09:58.140 --> 00:10:00.140]  我發覺如果我在場
[00:10:00.140 --> 00:10:02.140]  拍電影呢
[00:10:02.140 --> 00:10:06.140]  拍甚麼電影呢
[00:10:06.140 --> 00:10:11.140]  多可怕
[00:10:11.140 --> 00:10:14.140]  我請大家幫我讀下去
[00:10:14.140 --> 00:10:21.140]  這是生活水準漸漸上升
[00:10:21.140 --> 00:10:25.140]  但道德水準急劇下降的時代
[00:10:25.140 --> 00:10:35.140]  這是企業興盛
[00:10:35.140 --> 00:10:37.140]  小家庭崩潰的時代
[00:10:37.140 --> 00:10:45.140]  這是教育普及
[00:10:45.140 --> 00:10:48.140]  失落犯罪猖獗的時代
[00:10:48.140 --> 00:10:52.140]  在這時代一切事物都在發展
[00:10:52.140 --> 00:10:56.140]  每個人卻在萎縮、枯乾、死亡
[00:10:56.140 --> 00:11:01.140]  在這時代人不斷努力去延長生命
[00:11:01.140 --> 00:11:05.140]  卻又同時在計劃殺戮生命
[00:11:05.140 --> 00:11:08.140]  在這時代人得罪了一切
[00:11:08.140 --> 00:11:12.140]  卻失去了自己
[00:11:12.140 --> 00:11:13.140]  在這時代
[00:11:13.140 --> 00:11:18.140]  好像聖經亞摩斯先知所形容一樣
[00:11:18.140 --> 00:11:19.140]  日子將到
[00:11:19.140 --> 00:11:22.140]  耶和華夭江下饑荒
[00:11:22.140 --> 00:11:25.140]  人飢餓非飲無餅
[00:11:25.140 --> 00:11:27.140]  江河非因無水
[00:11:27.140 --> 00:11:32.140]  乃因不聽耶和華的話
[00:11:32.140 --> 00:11:35.140]  很有意思的一段文字
[00:11:35.140 --> 00:11:37.140]  這是一個什麼時代呢
[00:11:37.140 --> 00:11:40.140]  他剛才說大企業興盛
[00:11:40.140 --> 00:11:42.140]  很多很厲害的企業
[00:11:42.140 --> 00:11:44.140]  幾多千億的
[00:11:44.140 --> 00:11:46.140]  是不是
[00:11:46.140 --> 00:11:49.140]  就是那些電子科技
[00:11:49.140 --> 00:11:53.140]  最窮的人都有手機
[00:11:53.140 --> 00:11:55.140]  有很多應用程式
[00:11:55.140 --> 00:11:58.140]  今天你任何時間都可以叫外賣
[00:11:58.140 --> 00:12:01.140]  很多人說送東西給你
[00:12:01.140 --> 00:12:03.140]  叫你過錢到你戶口
[00:12:03.140 --> 00:12:05.140]  不過要收利息
[00:12:05.140 --> 00:12:06.140]  很厲害的
[00:12:06.140 --> 00:12:08.140]  大企業興盛
[00:12:08.140 --> 00:12:11.140]  但是家庭就崩潰
[00:12:11.140 --> 00:12:13.140]  學校教育普及
[00:12:13.140 --> 00:12:17.140]  學士學位、碩士學位很多
[00:12:17.140 --> 00:12:20.140]  但是讀完碩士都會失業
[00:12:20.140 --> 00:12:23.140]  真是想像不到
[00:12:23.140 --> 00:12:26.140]  這是什麼時代
[00:12:26.140 --> 00:12:29.140]  我們都很難理解
[00:12:29.140 --> 00:12:32.140]  一個這麼先進科技的世界
[00:12:32.140 --> 00:12:36.140]  但是聖經裡面說到
[00:12:36.140 --> 00:12:38.140]  最重要就是
[00:12:38.140 --> 00:12:41.140]  當人每樣東西都在發展
[00:12:41.140 --> 00:12:44.140]  人卻好像失去了自己
[00:12:44.140 --> 00:12:46.140]  人類是不斷的枯乾
[00:12:46.140 --> 00:12:50.140]  萎縮、死亡
[00:12:50.140 --> 00:12:52.140]  很有意思其中一句就是
[00:12:52.140 --> 00:12:53.140]  周圍在研究
[00:12:53.140 --> 00:12:56.140]  如何延長生命、拯救生命
[00:12:56.140 --> 00:12:59.140]  但是世界有很多地方有戰爭
[00:12:59.140 --> 00:13:01.140]  很多難民
[00:13:01.140 --> 00:13:02.140]  很多難民
[00:13:02.140 --> 00:13:06.140]  你看新聞看到很怕
[00:13:06.140 --> 00:13:08.140]  戰亂
[00:13:08.140 --> 00:13:11.140]  世界好像不再講道理
[00:13:11.140 --> 00:13:13.140]  那些平民百姓
[00:13:13.140 --> 00:13:17.140]  那些苦況不堪
[00:13:17.140 --> 00:13:19.140]  過去兩個月我收到很多次
[00:13:19.140 --> 00:13:23.140]  聯合國難民署的呼籲
[00:13:23.140 --> 00:13:26.140]  因為我之前有捐獻過那些錢
[00:13:26.140 --> 00:13:30.140]  差不多每個月都呼籲我兩次
[00:13:30.140 --> 00:13:32.140]  我也有回應
[00:13:32.140 --> 00:13:34.140]  但是他們都很繼續
[00:13:34.140 --> 00:13:36.140]  我想他們真的需要很大
[00:13:36.140 --> 00:13:38.140]  這是什麼時代
[00:13:38.140 --> 00:13:41.140]  但是聖經給我們的答案就是
[00:13:41.140 --> 00:13:43.140]  世人今天屬靈的境況
[00:13:43.140 --> 00:13:44.140]  有第二張拋開
[00:13:44.140 --> 00:13:46.140]  有四點我想大家留意
[00:13:46.140 --> 00:13:47.140]  聖經講得很清楚
[00:13:47.140 --> 00:13:51.140]  世界正在步向滅亡
[00:13:51.140 --> 00:13:53.140]  我們現在不喜歡講這些東西
[00:13:53.140 --> 00:13:57.140]  因為它好像講得這麼大
[00:13:57.140 --> 00:14:00.140]  但是聖經的啟示就是很清晰
[00:14:00.140 --> 00:14:03.140]  世界真的步向滅亡
[00:14:03.140 --> 00:14:05.140]  我們香港真的很幸福
[00:14:05.140 --> 00:14:07.140]  我們經常隔岸觀火
[00:14:07.140 --> 00:14:09.140]  看到以前敘利亞
[00:14:09.140 --> 00:14:10.140]  以前阿富汗
[00:14:10.140 --> 00:14:12.140]  之前的緬甸
[00:14:12.140 --> 00:14:13.140]  海地
[00:14:13.140 --> 00:14:15.140]  周圍很多很窮很窮
[00:14:15.140 --> 00:14:17.140]  非洲國家的人
[00:14:17.140 --> 00:14:21.140]  人生的life expectancy
[00:14:21.140 --> 00:14:23.140]  平均的壽命只有三十多四十歲
[00:14:23.140 --> 00:14:25.140]  因為很多戰亂
[00:14:25.140 --> 00:14:28.140]  多到你想像不到
[00:14:28.140 --> 00:14:30.140]  你看敘利亞的難民
[00:14:30.140 --> 00:14:35.140]  你看烏克蘭的幾百萬難民
[00:14:35.140 --> 00:14:38.140]  聖經所講的就是
[00:14:38.140 --> 00:14:41.140]  雖然我們很不想接受
[00:14:41.140 --> 00:14:45.140]  世界是走向聖經所講的滅亡
[00:14:45.140 --> 00:14:48.140]  而出路就是福音
[00:14:48.140 --> 00:14:49.140]  所以頂子妹
[00:14:49.140 --> 00:14:50.140]  如果你未信
[00:14:50.140 --> 00:14:51.140]  不是應該講錯
[00:14:51.140 --> 00:14:52.140]  朋友如果你未信
[00:14:52.140 --> 00:14:54.140]  你要真的思考
[00:14:54.140 --> 00:14:55.140]  如果你信了
[00:14:55.140 --> 00:14:56.140]  你要問問
[00:14:56.140 --> 00:14:59.140]  你是不是真的相信聖經的啟示
[00:14:59.140 --> 00:15:05.140]  福音是不是神給我們唯一的出路
[00:15:05.140 --> 00:15:11.140]  而教會就是神派給世界的使者
[00:15:11.140 --> 00:15:15.140]  把這個好詩的傳出去
[00:15:15.140 --> 00:15:17.140]  而門徒培育
[00:15:17.140 --> 00:15:20.140]  我們每個人要跟從主的門徒
[00:15:20.140 --> 00:15:22.140]  就是最關鍵
[00:15:22.140 --> 00:15:23.140]  在教會裡面
[00:15:23.140 --> 00:15:25.140]  這個是主題
[00:15:25.140 --> 00:15:26.140]  大使命
[00:15:26.140 --> 00:15:31.140]  就是要使萬民作主的門徒
[00:15:31.140 --> 00:15:33.140]  頂子妹
[00:15:33.140 --> 00:15:36.140]  你如今信主
[00:15:36.140 --> 00:15:38.140]  作主門徒
[00:15:38.140 --> 00:15:41.140]  這個身分你清不清晰
[00:15:41.140 --> 00:15:42.140]  如果你問一個學生
[00:15:42.140 --> 00:15:43.140]  他正在上學
[00:15:43.140 --> 00:15:45.140]  他知不知道他主要的責任
[00:15:45.140 --> 00:15:49.140]  或者他主要的追求目標是什麼
[00:15:49.140 --> 00:15:51.140]  還是每天都是玩呢
[00:15:51.140 --> 00:15:57.140]  每天都是搞課外活動呢
[00:15:57.140 --> 00:15:59.140]  很清楚
[00:15:59.140 --> 00:16:01.140]  今天我們啟復課
[00:16:01.140 --> 00:16:02.140]  講自立
[00:16:02.140 --> 00:16:04.140]  一樣
[00:16:04.140 --> 00:16:07.140]  教會有四個主要的基本要素
[00:16:07.140 --> 00:16:10.140]  很快跟大家去看一看
[00:16:10.140 --> 00:16:11.140]  第一
[00:16:11.140 --> 00:16:14.140]  就是真理要純正
[00:16:14.140 --> 00:16:16.140]  因為教會所相信的
[00:16:16.140 --> 00:16:17.140]  是不是真理
[00:16:17.140 --> 00:16:19.140]  是不是從神啟示的真理
[00:16:19.140 --> 00:16:22.140]  那個福音你明不明白得清楚
[00:16:22.140 --> 00:16:25.140]  你越明白福音清晰
[00:16:25.140 --> 00:16:29.140]  你就越明白聖經的啟示
[00:16:29.140 --> 00:16:30.140]  第二
[00:16:30.140 --> 00:16:32.140]  教會的最大要素
[00:16:32.140 --> 00:16:34.140]  除了真理純正
[00:16:34.140 --> 00:16:36.140]  就是要相愛合一
[00:16:36.140 --> 00:16:40.140]  沒有一個教會的焦點不是合一
[00:16:40.140 --> 00:16:42.140]  如果你要為教會祈禱
[00:16:42.140 --> 00:16:44.140]  教會最重要除了真理純正是什麼
[00:16:44.140 --> 00:16:46.140]  就是有愛
[00:16:46.140 --> 00:16:48.140]  有合一的關係
[00:16:48.140 --> 00:16:51.140]  社會運動或者疫症下面
[00:16:51.140 --> 00:16:53.140]  很多撕裂的關係
[00:16:53.140 --> 00:16:55.140]  無論什麼原因都好
[00:16:55.140 --> 00:16:58.140]  如果我們不重視這個合一
[00:16:58.140 --> 00:17:00.140]  教會就沒有前途
[00:17:00.140 --> 00:17:02.140]  第三
[00:17:02.140 --> 00:17:04.140]  聖潔
[00:17:04.140 --> 00:17:06.140]  我們要警醒聖潔
[00:17:06.140 --> 00:17:09.140]  聖潔就是我們有意識要警醒
[00:17:09.140 --> 00:17:14.140]  要跟世界違背聖經真理的東西有分別
[00:17:14.140 --> 00:17:17.140]  聖潔就是跟世界有分別
[00:17:17.140 --> 00:17:19.140]  要跟它不同的
[00:17:19.140 --> 00:17:21.140]  我以前踢足球隊
[00:17:21.140 --> 00:17:23.140]  就是我打球
[00:17:23.140 --> 00:17:27.140]  我就不打球
[00:17:27.140 --> 00:17:28.140]  因為我踢前鋒
[00:17:28.140 --> 00:17:30.140]  通常人家打我很多
[00:17:30.140 --> 00:17:33.140]  但我有時踢後衛
[00:17:33.140 --> 00:17:35.140]  我都會掙扎
[00:17:35.140 --> 00:17:37.140]  如果他過了我的單刀
[00:17:37.140 --> 00:17:39.140]  我可不可以抱著他犯規呢
[00:17:39.140 --> 00:17:41.140]  覺得很不對
[00:17:41.140 --> 00:17:43.140]  你知道以前的職業足球
[00:17:43.140 --> 00:17:45.140]  為了贏球
[00:17:45.140 --> 00:17:47.140]  甚至踢人都有
[00:17:47.140 --> 00:17:49.140]  我試過被人一腳踢傷
[00:17:49.140 --> 00:17:51.140]  幸好沒有斷腳
[00:17:51.140 --> 00:17:53.140]  他真的不理你
[00:17:53.140 --> 00:17:54.140]  他就這樣衝過來
[00:17:54.140 --> 00:17:56.140]  一腳踢在我膝蓋上
[00:17:56.140 --> 00:18:01.140]  不用十秒鐘就腫起來
[00:18:01.140 --> 00:18:03.140]  然後我看著他
[00:18:03.140 --> 00:18:05.140]  瘋了
[00:18:05.140 --> 00:18:09.140]  我真的想叫他去看精神科
[00:18:09.140 --> 00:18:11.140]  幸好我都沒事
[00:18:11.140 --> 00:18:14.140]  過幾星期就康復了
[00:18:14.140 --> 00:18:19.140]  聖經中合一
[00:18:19.140 --> 00:18:21.140]  真理純正
[00:18:21.140 --> 00:18:23.140]  相愛合一
[00:18:23.140 --> 00:18:26.140]  跟世界有分別
[00:18:26.140 --> 00:18:28.140]  聖經的價值觀
[00:18:28.140 --> 00:18:31.140]  跟世界有分別
[00:18:31.140 --> 00:18:34.140]  第四個就是普世大公
[00:18:34.140 --> 00:18:36.140]  教會是全世界
[00:18:36.140 --> 00:18:40.140]  差不多是唯一一個群體
[00:18:40.140 --> 00:18:43.140]  主要為非會員而設立的
[00:18:43.140 --> 00:18:44.140]  你明白我的意思嗎
[00:18:44.140 --> 00:18:45.140]  所以如果你還未相信
[00:18:45.140 --> 00:18:46.140]  你回來教會
[00:18:46.140 --> 00:18:49.140]  你好像比較有利
[00:18:49.140 --> 00:18:51.140]  好像而已
[00:18:51.140 --> 00:18:52.140]  因為人人都在挑撥你
[00:18:52.140 --> 00:18:53.140]  很想你相信
[00:18:53.140 --> 00:18:54.140]  你相信之後
[00:18:54.140 --> 00:18:55.140]  好像沒有人理你
[00:18:55.140 --> 00:18:58.140]  總之我不相信
[00:18:58.140 --> 00:19:00.140]  未相信那麼多人關心我
[00:19:00.140 --> 00:19:01.140]  又來探望我
[00:19:01.140 --> 00:19:04.140]  一相信就去探望別人
[00:19:04.140 --> 00:19:06.140]  我們也可以去探望別人
[00:19:06.140 --> 00:19:07.140]  不要只讓別人探望
[00:19:07.140 --> 00:19:08.140]  你去探望別人
[00:19:08.140 --> 00:19:10.140]  但是這四樣東西
[00:19:10.140 --> 00:19:13.140]  教會的要素很重要
[00:19:13.140 --> 00:19:16.140]  今天我們講自立
[00:19:16.140 --> 00:19:17.140]  我講一講
[00:19:17.140 --> 00:19:20.140]  自立前後有什麼分別
[00:19:20.140 --> 00:19:21.140]  第一
[00:19:21.140 --> 00:19:23.140]  自立前後沒有變的
[00:19:23.140 --> 00:19:25.140]  就是我們屬靈的身份
[00:19:25.140 --> 00:19:26.140]  我們的意象
[00:19:26.140 --> 00:19:30.140]  神給我們的目標
[00:19:30.140 --> 00:19:32.140]  神給我們的價值觀
[00:19:32.140 --> 00:19:33.140]  這些都沒有變
[00:19:33.140 --> 00:19:35.140]  所以說自立是否自立
[00:19:35.140 --> 00:19:36.140]  無所謂
