
[00:00:00.000 --> 00:00:01.320]  各位
[00:02:08.160 --> 00:02:10.160]  讓神的道充滿在我們當中
[00:02:10.160 --> 00:02:11.360]  我們同心禱告
[00:02:11.360 --> 00:02:12.760]  慈悲我天父
[00:02:12.760 --> 00:02:14.160]  我們禱告仰望上帝
[00:02:14.160 --> 00:02:15.160]  祢的靈帶領
[00:02:15.160 --> 00:02:17.960]  感謝祢帶領我們今天回來教會
[00:02:17.960 --> 00:02:19.160]  一同去崇拜
[00:02:19.160 --> 00:02:21.560]  將榮耀、重讚歸於祢
[00:02:21.560 --> 00:02:24.360]  同樣我求聖靈使用祢的僕人
[00:02:24.360 --> 00:02:26.960]  讓我成為祢流通的管子
[00:02:26.960 --> 00:02:29.960]  讓我所宣告的是神祢的話語
[00:02:29.960 --> 00:02:31.960]  所分享的是神的訊息
[00:02:31.960 --> 00:02:35.560]  以致我們一同能夠領受神祢的道
[00:02:35.560 --> 00:02:37.560]  神祢的話語充滿在我們其中
[00:02:37.560 --> 00:02:41.160]  又求聖靈打開我們中間的心
[00:02:41.160 --> 00:02:42.560]  打開我們的耳朵
[00:02:42.560 --> 00:02:44.360]  打開我們屬靈的心窗
[00:02:44.360 --> 00:02:46.360]  讓祢的話語充滿我們的時候
[00:02:46.360 --> 00:02:47.960]  我們不單止頭腦明白
[00:02:47.960 --> 00:02:50.560]  我們更加要將祢的話語活出來
[00:02:50.560 --> 00:02:52.160]  去轉化我們的生命
[00:02:52.160 --> 00:02:54.560]  求上帝祢帶領我們這一刻的時候
[00:02:54.560 --> 00:02:55.560]  禱告、教託
[00:02:55.560 --> 00:02:57.560]  奉耶穌基督得性免治祈求
[00:02:57.560 --> 00:02:58.360]  阿們
[00:02:58.360 --> 00:03:00.760]  我請大家打開我們的聖經
[00:03:00.760 --> 00:03:03.760]  第三百三十七頁
[00:03:03.760 --> 00:03:07.160]  慣常我都會將經文打開拋一拋
[00:03:07.160 --> 00:03:10.560]  不過今天我會打上的是新漢的譯本
[00:03:10.560 --> 00:03:12.360]  所以鼓勵大家也可以看回
[00:03:12.360 --> 00:03:13.960]  你平時看慣的和合本
[00:03:13.960 --> 00:03:15.160]  做一個對照
[00:03:15.160 --> 00:03:16.960]  和合本是我們用慣的聖經
[00:03:16.960 --> 00:03:18.960]  不過都接近一百年的歷史了
[00:03:18.960 --> 00:03:21.960]  新漢譯本是最近這十年翻譯的聖經
[00:03:21.960 --> 00:03:23.560]  是貼近原文的翻譯
[00:03:23.560 --> 00:03:29.760]  在接下來的下半年
[00:03:29.760 --> 00:03:32.960]  我都會用約翰一書去思想
[00:03:32.960 --> 00:03:35.560]  我們如何能夠成為一個使人得敬的群體
[00:03:35.560 --> 00:03:38.160]  還記得在前一兩個月前
[00:03:38.160 --> 00:03:40.760]  林彥福牧師都用了約翰一書的一章
[00:03:40.760 --> 00:03:41.960]  一至四節
[00:03:41.960 --> 00:03:44.560]  可以說是打開了我們這個年齡的隱言
[00:03:44.560 --> 00:03:46.560]  我們說要使人得敬的群體就要
[00:03:46.560 --> 00:03:47.960]  連結基督
[00:03:47.960 --> 00:03:48.760]  連結神家
[00:03:48.760 --> 00:03:49.560]  連結福音
[00:03:49.960 --> 00:03:51.960]  特別在和合本大家手上的聖經
[00:03:51.960 --> 00:03:54.160]  我想大家一起幫我讀出第三節
[00:03:54.160 --> 00:03:55.360]  我們一起讀
[00:03:55.360 --> 00:03:56.160]  一二三
[00:03:56.160 --> 00:03:58.960]  我們將所看見
[00:03:58.960 --> 00:04:01.360]  所聽見的全給你們
[00:04:01.360 --> 00:04:04.560]  是你們與我們相交
[00:04:04.560 --> 00:04:07.760]  我們乃是與父並他兒子
[00:04:07.760 --> 00:04:09.760]  耶穌基督相交的
[00:04:09.760 --> 00:04:13.360]  這裡說當我們要去跟弟妹相交
[00:04:13.360 --> 00:04:15.960]  有一個很重要的基礎
[00:04:15.960 --> 00:04:18.160]  就是要先跟父和子相交
[00:04:18.360 --> 00:04:20.360]  就是跟我們的聖父
[00:04:20.360 --> 00:04:21.960]  跟我們的主耶穌基督
[00:04:21.960 --> 00:04:24.160]  有一個契合的相交
[00:04:24.160 --> 00:04:25.760]  而接下來
[00:04:25.760 --> 00:04:29.360]  約翰一書的作者約翰就要帶我們看到
[00:04:29.360 --> 00:04:30.960]  我們要跟我們的父神
[00:04:30.960 --> 00:04:32.560]  跟我們的主耶穌基督相交
[00:04:32.560 --> 00:04:34.160]  我們的父神是怎樣的呢?
[00:04:34.160 --> 00:04:36.960]  那我請大家幫我讀新學譯本的第五節
[00:04:36.960 --> 00:04:37.760]  一二三
[00:04:37.760 --> 00:04:41.560]  我們以往從主那裡所聽見
[00:04:41.560 --> 00:04:45.160]  現在又向你們宣告的訊息是這樣
[00:04:45.360 --> 00:04:48.960]  神是光,在他裡面沒有一點黑暗
[00:04:48.960 --> 00:04:51.160]  作為一個屬神的群體
[00:04:51.160 --> 00:04:53.560]  我們要相交
[00:04:53.560 --> 00:04:55.560]  我們要先跟我們的父神相交
[00:04:55.560 --> 00:04:57.560]  成為了一個三角的基礎
[00:04:57.560 --> 00:04:59.360]  先跟我們的父神相交
[00:04:59.360 --> 00:05:01.560]  我們才能夠打橫跟弟兄姊妹相交
[00:05:01.560 --> 00:05:03.560]  而約翰一書的第五節
[00:05:03.560 --> 00:05:05.560]  這裡帶出了神的屬性
[00:05:05.560 --> 00:05:06.560]  神就是甚麼?
[00:05:06.560 --> 00:05:07.560]  是光
[00:05:07.560 --> 00:05:08.960]  光代表甚麼?
[00:05:08.960 --> 00:05:11.560]  光就代表神的榮耀
[00:05:11.560 --> 00:05:12.560]  聖潔
[00:05:12.560 --> 00:05:13.360]  誠信
[00:05:13.360 --> 00:05:14.960]  真實和公義
[00:05:14.960 --> 00:05:16.360]  這個就是神的屬性
[00:05:16.360 --> 00:05:19.160]  相對於光的相反
[00:05:19.160 --> 00:05:19.760]  就是甚麼?
[00:05:19.760 --> 00:05:20.560]  黑暗
[00:05:20.560 --> 00:05:22.360]  黑暗就代表偽善
[00:05:22.360 --> 00:05:23.160]  虛假
[00:05:23.160 --> 00:05:23.760]  謊言
[00:05:23.760 --> 00:05:24.360]  邪惡
[00:05:24.360 --> 00:05:24.960]  自私
[00:05:24.960 --> 00:05:25.560]  罪惡
[00:05:25.560 --> 00:05:28.360]  我們香港人追求的是公義
[00:05:28.360 --> 00:05:29.360]  自由
[00:05:29.360 --> 00:05:30.760]  我要求真相
[00:05:30.760 --> 00:05:33.560]  但其實地上的政府是給不到我們的
[00:05:33.560 --> 00:05:35.360]  世間誰都沒有一個政府
[00:05:35.360 --> 00:05:38.960]  沒有一個國家能夠給我們這些光明的真相
[00:05:38.960 --> 00:05:39.960]  找不到
[00:05:39.960 --> 00:05:42.360]  唯有在上帝裡面才能夠給我們
[00:05:42.360 --> 00:05:46.360]  唯有上帝才是聖潔、榮耀、誠信、真實、公義
[00:05:46.360 --> 00:05:48.360]  而作為教會
[00:05:48.360 --> 00:05:52.560]  作為教會我們就要反映上帝的光
[00:05:52.560 --> 00:05:54.960]  因為我們就是神的兒女
[00:05:54.960 --> 00:05:56.360]  我們是光明的群體
[00:05:56.360 --> 00:05:58.560]  教會要反映上帝的光
[00:05:58.560 --> 00:06:00.160]  所以同樣教會
[00:06:00.160 --> 00:06:04.360]  都要有上帝的公義
[00:06:04.360 --> 00:06:05.760]  聖潔
[00:06:05.760 --> 00:06:06.960]  誠信
[00:06:06.960 --> 00:06:08.160]  榮耀
[00:06:08.160 --> 00:06:08.760]  真實
[00:06:08.760 --> 00:06:10.360]  在我們的群體裡面
[00:06:10.360 --> 00:06:12.160]  而怎樣才能夠做到呢?
[00:06:12.560 --> 00:06:14.360]  就要有神的道在我們裡面
[00:06:14.360 --> 00:06:17.560]  讓神的道真理啟示我們
[00:06:17.560 --> 00:06:18.360]  更新我們
[00:06:18.360 --> 00:06:21.760]  我們才能夠成為屬神光明的群體
[00:06:21.760 --> 00:06:24.560]  接著我會用新漢語譯本
[00:06:24.560 --> 00:06:27.560]  將接下來第六節到第二章的第二節
[00:06:27.560 --> 00:06:29.960]  這幾節經文作一個對比
[00:06:29.960 --> 00:06:32.560]  你看到六、七是一個對偶的經文
[00:06:32.560 --> 00:06:34.560]  八和第九是一個對偶經文
[00:06:34.560 --> 00:06:37.760]  十和二章一至二節都是對偶經文
[00:06:37.760 --> 00:06:41.760]  這六段的格式都有一個如果開始的
[00:06:41.960 --> 00:06:43.560]  如果你和本的聖經就會用
[00:06:43.560 --> 00:06:44.760]  若我門
[00:06:44.760 --> 00:06:45.560]  若我門
[00:06:45.560 --> 00:06:47.160]  我門若來開始
[00:06:47.160 --> 00:06:49.360]  所以新漢語譯本可能會清楚一點
[00:06:49.360 --> 00:06:51.160]  我們就由第一個對照開始
[00:06:51.160 --> 00:06:52.560]  就是六和第七節
[00:06:52.560 --> 00:06:53.960]  剛剛一個對比
[00:06:53.960 --> 00:06:54.960]  不如這樣吧
[00:06:54.960 --> 00:06:57.760]  我們六節請正同的頂尖背讀
[00:06:57.760 --> 00:07:00.160]  七節請負同的頂尖背讀
[00:07:00.160 --> 00:07:01.760]  我們開始六節
[00:07:01.760 --> 00:07:06.560]  如果我們說自己與神有契合相交
[00:07:06.560 --> 00:07:08.760]  卻在黑暗中行走
[00:07:08.760 --> 00:07:11.360]  那麼我們就是說謊
[00:07:11.360 --> 00:07:13.360]  並且不恆真理了
[00:07:13.360 --> 00:07:13.960]  第七節
[00:07:13.960 --> 00:07:17.360]  如果我們在光明中行走
[00:07:17.360 --> 00:07:19.560]  如同他在光明中
[00:07:19.560 --> 00:07:22.560]  我們就彼此有契合相交
[00:07:22.560 --> 00:07:24.560]  下而至耶穌的血
[00:07:24.560 --> 00:07:27.160]  也祭成我們一切的相同
[00:07:27.160 --> 00:07:30.960]  簡單我用一句話總結了這兩節
[00:07:30.960 --> 00:07:32.960]  當我們要和神契合相交
[00:07:32.960 --> 00:07:34.560]  我們要遠離黑暗
[00:07:34.560 --> 00:07:36.760]  並且要行在光明中
[00:07:36.760 --> 00:07:37.560]  是什麼意思呢?
[00:07:37.560 --> 00:07:40.560]  我們行事為人要和上帝的屬性配合
[00:07:40.560 --> 00:07:42.160]  因為我們是神的兒女
[00:07:42.160 --> 00:07:43.960]  所以剛才所說的光明
[00:07:43.960 --> 00:07:45.760]  同樣我們也要有榮耀
[00:07:45.760 --> 00:07:46.560]  聖潔
[00:07:46.560 --> 00:07:47.160]  誠信
[00:07:47.160 --> 00:07:47.760]  真實
[00:07:47.760 --> 00:07:48.360]  公義
[00:07:48.360 --> 00:07:50.960]  在我們與上帝相交當中
[00:07:50.960 --> 00:07:53.160]  我們經歷到主的光
[00:07:53.160 --> 00:07:55.360]  我們就應該活出這樣的生命
[00:07:55.360 --> 00:07:58.760]  這個生命不單在教會裡活出
[00:07:58.760 --> 00:08:01.360]  不單在聖殿禮堂裡活出
[00:08:01.360 --> 00:08:03.160]  我們更加要在外面
[00:08:03.160 --> 00:08:04.360]  在教會以外
[00:08:04.360 --> 00:08:05.760]  在我們生活行為當中
[00:08:05.760 --> 00:08:07.360]  都能夠活出這個光明
[00:08:07.360 --> 00:08:08.560]  上帝的屬性
[00:08:09.360 --> 00:08:10.760]  我們要愛人如己
[00:08:10.760 --> 00:08:13.160]  我們要行事正直
[00:08:13.160 --> 00:08:14.960]  行公義好憐憫
[00:08:14.960 --> 00:08:17.960]  謙卑地與上帝同行
[00:08:17.960 --> 00:08:20.560]  這些我們好像這幾個月經常聽到
[00:08:20.560 --> 00:08:22.560]  說就容易
[00:08:22.560 --> 00:08:23.960]  做就很難 是不是?
[00:08:23.960 --> 00:08:25.360]  但最重要的是
[00:08:25.360 --> 00:08:26.760]  我們要承認
[00:08:26.760 --> 00:08:27.960]  我們有軟弱
[00:08:27.960 --> 00:08:29.360]  我們有犯錯
[00:08:29.360 --> 00:08:30.560]  我們有犯罪
[00:08:30.560 --> 00:08:31.960]  正如第七節所說
[00:08:31.960 --> 00:08:33.560]  我們就更加需要
[00:08:33.560 --> 00:08:36.960]  上帝耶穌基督的補血洗淨我們的罪
[00:08:36.960 --> 00:08:39.160]  上帝會節納我們的軟弱
[00:08:39.760 --> 00:08:41.160]  只要我們仍然堅持
[00:08:41.160 --> 00:08:42.560]  行在光明當中
[00:08:42.560 --> 00:08:44.160]  上帝會明白我們的軟弱
[00:08:44.160 --> 00:08:45.160]  但我們要堅持
[00:08:45.160 --> 00:08:46.760]  行在神的光明當中
[00:08:46.760 --> 00:08:49.960]  另外一對的對比是第八和第九節
[00:08:49.960 --> 00:08:51.960]  我請正堂讀第八節
[00:08:51.960 --> 00:08:53.360]  副堂讀第九節 起
[00:08:53.360 --> 00:08:56.560]  如果我們說自己沒有罪
[00:08:56.560 --> 00:08:58.560]  就是欺騙自己
[00:08:58.560 --> 00:09:00.760]  真理也不在我們裡面
[00:09:00.760 --> 00:09:03.960]  如果我們承認自己的罪
[00:09:03.960 --> 00:09:05.560]  神是信實的
[00:09:05.560 --> 00:09:06.760]  是公義的
[00:09:06.760 --> 00:09:08.760]  他必赦免我們的罪
[00:09:08.760 --> 00:09:10.760]  洗淨我們一切的不義
[00:09:10.760 --> 00:09:11.560]  沒錯
[00:09:11.560 --> 00:09:13.360]  約翰一書的作者提醒我們
[00:09:13.360 --> 00:09:15.360]  我們必須要承認有罪
[00:09:15.360 --> 00:09:17.560]  才有真理在我們裡面
[00:09:17.560 --> 00:09:20.360]  約翰明白我們都是人
[00:09:20.360 --> 00:09:22.360]  我們都有軟弱
[00:09:22.360 --> 00:09:25.160]  我們未必凡事每一件事都能夠
[00:09:25.160 --> 00:09:26.560]  行在光明中
[00:09:26.560 --> 00:09:28.360]  但他體重的
[00:09:28.360 --> 00:09:29.960]  更加體重的
[00:09:29.960 --> 00:09:31.160]  是我們
[00:09:31.160 --> 00:09:33.760]  有沒有承認我們有軟弱呢?
[00:09:33.760 --> 00:09:36.160]  我們有沒有承認我們是罪人呢?
[00:09:36.760 --> 00:09:38.960]  我們有沒有承認我們是一群有罪性的人呢?
[00:09:38.960 --> 00:09:40.960]  當我們今天聚集回來教會
[00:09:40.960 --> 00:09:43.760]  的崇拜去敬拜的時候
[00:09:43.760 --> 00:09:44.960]  我們是一群什麼人呢?
[00:09:44.960 --> 00:09:47.760]  我們是一群蒙恩德教的罪人
[00:09:47.760 --> 00:09:50.960]  如果連一點我們都否認的時候
[00:09:50.960 --> 00:09:53.160]  就完全沒有意思
[00:09:53.160 --> 00:09:54.160]  經文說
[00:09:54.160 --> 00:09:55.960]  我們就是自己騙自己
[00:09:55.960 --> 00:09:57.560]  自己欺騙自己
[00:09:57.560 --> 00:09:59.160]  沒有真理在我們裡面
[00:09:59.160 --> 00:10:01.560]  所以我們要承認我們有罪
[00:10:01.560 --> 00:10:03.560]  我們是一群蒙恩德教的罪人
[00:10:03.560 --> 00:10:05.360]  約翰再次提醒我們
[00:10:05.560 --> 00:10:07.760]  我們所敬拜所相信的是什麼?
[00:10:07.760 --> 00:10:09.560]  我們相信那位誠實
[00:10:09.560 --> 00:10:11.360]  信實公義的上帝
[00:10:11.360 --> 00:10:13.560]  祂願意接納我們的軟弱
[00:10:13.560 --> 00:10:15.760]  甚至祂願意用自己的補血
[00:10:15.760 --> 00:10:16.960]  耶穌基督用祂的補血
[00:10:16.960 --> 00:10:20.360]  洗淨一群願意認罪悔改的人的不義
[00:10:20.360 --> 00:10:23.360]  所以基督徒最重要的是什麼呢?
[00:10:23.360 --> 00:10:24.760]  不是要認聰明
[00:10:24.760 --> 00:10:26.160]  人們說最重要是認聰明
[00:10:26.160 --> 00:10:26.760]  不是
[00:10:26.760 --> 00:10:27.960]  基督徒最重要是認什麼呢?
[00:10:27.960 --> 00:10:29.560]  認罪,沒錯
[00:10:29.560 --> 00:10:30.760]  要認錯
[00:10:30.760 --> 00:10:33.960]  不單止是向上帝認罪
[00:10:34.360 --> 00:10:35.560]  當我們得罪別人的時候
[00:10:35.560 --> 00:10:38.160]  我們都應該誠心的向別人認罪
[00:10:38.160 --> 00:10:39.960]  快快的認錯道歉
[00:10:39.960 --> 00:10:43.360]  真誠的認罪必然得到神的赦免
[00:10:43.360 --> 00:10:47.160]  道歉未必得到別人的原諒
[00:10:47.160 --> 00:10:49.760]  但是最重要的是真誠
[00:10:49.760 --> 00:10:52.560]  最重要的是真誠
[00:10:52.560 --> 00:10:57.160]  第十童一節二節
[00:10:57.160 --> 00:10:58.760]  我請正堂到第十節
[00:10:58.760 --> 00:11:00.160]  接著一二節這邊讀
[00:11:00.160 --> 00:11:00.960]  起
[00:11:01.360 --> 00:11:04.760]  如果我們說自己沒有犯過罪
[00:11:04.760 --> 00:11:08.160]  我們就是把神當作說方者
[00:11:08.160 --> 00:11:10.960]  祂的道也不在我們裡面
[00:11:10.960 --> 00:11:13.160]  我的孩子們啊
[00:11:13.160 --> 00:11:15.560]  我把這些話寫給你們
[00:11:15.560 --> 00:11:17.760]  只要你們不犯罪
[00:11:17.760 --> 00:11:19.560]  如果有人犯罪
[00:11:19.560 --> 00:11:22.960]  在負面前我們有一位代求者
[00:11:22.960 --> 00:11:25.560]  就是那二者耶穌基督
[00:11:25.560 --> 00:11:28.560]  祂為我們的罪作了贖罪制
[00:11:28.560 --> 00:11:30.560]  不僅為我們的罪
[00:11:30.760 --> 00:11:33.360]  也是為全世界的人的罪
[00:11:33.360 --> 00:11:35.160]  這段經文
[00:11:35.160 --> 00:11:37.760]  好像跟第八節第十節好像很相似
[00:11:37.760 --> 00:11:40.360]  但是第十節其實更加嚴重
[00:11:40.360 --> 00:11:42.960]  最最最嚴重的問題就是
[00:11:42.960 --> 00:11:45.960]  如果有人否定了自己犯過罪
[00:11:45.960 --> 00:11:47.760]  不僅覺得自己沒有罪
[00:11:47.760 --> 00:11:50.960]  覺得從來都沒有罪發生過在我身上
[00:11:50.960 --> 00:11:53.560]  不僅自己騙自己
[00:11:53.560 --> 00:11:57.160]  更加否定了罪的存在
[00:11:57.160 --> 00:11:59.360]  否定了神的救恩
[00:12:00.160 --> 00:12:02.360]  等同於說上帝是說方者
[00:12:02.360 --> 00:12:03.760]  這就是第十節的意思
[00:12:03.760 --> 00:12:05.160]  他否定有罪
[00:12:05.160 --> 00:12:06.160]  否定自己有罪
[00:12:06.160 --> 00:12:07.560]  否定上帝要有救恩
[00:12:07.560 --> 00:12:09.360]  簡直說上帝是說謊
[00:12:09.360 --> 00:12:11.760]  若翰再次聲明
[00:12:11.760 --> 00:12:14.160]  神賜下寶貴的救恩
[00:12:14.160 --> 00:12:17.160]  也只有耶穌基督是沒有罪的
[00:12:17.160 --> 00:12:20.360]  在第二章第一和二節這樣說
[00:12:20.360 --> 00:12:22.960]  只有耶穌基督是沒有罪的
[00:12:22.960 --> 00:12:24.760]  祂是那二者
[00:12:24.760 --> 00:12:27.760]  祂更加成為我們的代求者
[00:12:27.760 --> 00:12:29.760]  成為贖罪制
[00:12:30.360 --> 00:12:34.160]  祂代我們向這位公義的上帝祈求神的恩典
[00:12:34.160 --> 00:12:37.760]  耶穌基督用自己的性命作為贖罪制
[00:12:37.760 --> 00:12:38.960]  去犧牲自己
[00:12:38.960 --> 00:12:40.760]  去拯救我們的罪
[00:12:40.760 --> 00:12:42.560]  也拯救全人類的罪
[00:12:42.560 --> 00:12:44.560]  當我們今天
[00:12:44.560 --> 00:12:46.960]  我們看到仍然有很多人犯罪
[00:12:46.960 --> 00:12:48.360]  但不認自己罪
[00:12:48.360 --> 00:12:51.360]  就將問題推給其他人
[00:12:51.360 --> 00:12:53.760]  千萬不要覺得奇怪
[00:12:53.760 --> 00:12:56.760]  由有人類歷史開始不斷循環發生
[00:12:56.760 --> 00:12:58.960]  當亞當夏娃犯罪的時候
[00:12:58.960 --> 00:13:01.360]  亞當將罪名推到女人身上
[00:13:01.360 --> 00:13:03.160]  女人給我禁果吃的
[00:13:03.160 --> 00:13:05.160]  女人就是蛇人給我的
[00:13:05.160 --> 00:13:08.560]  不斷將罪名推卸到其他人身上
[00:13:08.560 --> 00:13:09.960]  好像自己沒有罪一樣
[00:13:09.960 --> 00:13:14.160]  原來人類的歷史不斷不認罪
[00:13:14.160 --> 00:13:15.160]  推卸責任
[00:13:15.160 --> 00:13:17.760]  在約翰一書的時代
[00:13:17.760 --> 00:13:18.960]  大約二千年前
[00:13:18.960 --> 00:13:20.360]  仍然在發生
[00:13:20.360 --> 00:13:22.560]  甚至在教會當中也在發生
[00:13:22.560 --> 00:13:26.760]  但是我們看不到
[00:13:26.960 --> 00:13:30.360]  約翰用很激烈的言語
[00:13:30.360 --> 00:13:32.360]  去指罵那些不認罪的人
[00:13:32.360 --> 00:13:35.160]  其實約翰絕對有資格這樣做
[00:13:35.160 --> 00:13:37.960]  我也忘了說約翰一書的背景
[00:13:37.960 --> 00:13:40.160]  約翰一書是誰作的
[00:13:40.160 --> 00:13:41.560]  很明顯是約翰寫的
[00:13:41.560 --> 00:13:42.560]  這個約翰是誰
[00:13:42.560 --> 00:13:45.560]  就是耶穌的大弟子十二叛徒之一
[00:13:45.560 --> 00:13:46.760]  使徒約翰
[00:13:46.760 --> 00:13:49.360]  他在寫約翰一書的時候
[00:13:49.360 --> 00:13:51.360]  可能已經接近九十歲一百歲了
[00:13:51.360 --> 00:13:53.360]  他也建立了很多的教會
[00:13:53.360 --> 00:13:54.960]  他寫信給他所建立的
[00:13:54.960 --> 00:13:56.760]  小亞細亞二佛所的教會
[00:13:56.960 --> 00:13:58.160]  他們當中的長老
[00:13:58.160 --> 00:14:00.160]  所以論年紀
[00:14:00.160 --> 00:14:01.560]  論輩分
[00:14:01.560 --> 00:14:02.760]  論屬靈的資歷
[00:14:02.760 --> 00:14:05.160]  約翰是絕對最有份量
[00:14:05.160 --> 00:14:06.160]  去指罵他人
[00:14:06.160 --> 00:14:08.760]  但是約翰沒有容許這個資格
[00:14:08.760 --> 00:14:09.760]  去指罵他人
[00:14:09.760 --> 00:14:12.160]  他更加關心的是教會弟兄姊妹
[00:14:12.160 --> 00:14:13.960]  在二章一節這裡說
[00:14:13.960 --> 00:14:15.160]  我的孩子們
[00:14:15.160 --> 00:14:17.360]  在我們手上的和本聖經說
[00:14:17.360 --> 00:14:18.360]  我小子們
[00:14:18.360 --> 00:14:19.560]  意思就是說
[00:14:19.560 --> 00:14:21.960]  我所愛的教會的弟兄姊妹
[00:14:21.960 --> 00:14:24.360]  你是我屬靈的兒女
[00:14:24.360 --> 00:14:26.760]  是我餵養你們
[00:14:26.960 --> 00:14:28.360]  他最關心的就是
[00:14:28.360 --> 00:14:29.760]  主裡面的弟兄姊妹
[00:14:29.760 --> 00:14:31.760]  你要承認自己犯過罪
[00:14:31.760 --> 00:14:33.360]  你要承認自己有罪
[00:14:33.360 --> 00:14:34.760]  不要再犯罪
[00:14:34.760 --> 00:14:35.960]  要靠著耶穌基督
[00:14:35.960 --> 00:14:37.560]  才能夠行在光明當中
[00:14:37.560 --> 00:14:39.360]  與神相交
[00:14:39.360 --> 00:14:40.760]  在這個基礎底下
[00:14:40.760 --> 00:14:42.560]  我們才能夠成為一個
[00:14:42.560 --> 00:14:44.760]  屬上帝光明的群體
[00:14:44.760 --> 00:14:46.560]  能夠彼此團契
[00:14:46.560 --> 00:14:47.960]  相交契合
[00:14:47.960 --> 00:14:50.760]  所以用回三句話
[00:14:50.760 --> 00:14:52.560]  去總結了我們這段經文
[00:14:52.560 --> 00:14:55.360]  我們要和上帝契合相交
[00:14:55.560 --> 00:14:57.160]  我們必須要遠離黑暗
[00:14:57.160 --> 00:14:58.560]  行在光明當中
[00:14:58.560 --> 00:15:00.560]  我們必須要承認有罪
[00:15:00.560 --> 00:15:03.160]  並且要有真理在裡面
[00:15:03.160 --> 00:15:05.160]  我們承認我們犯過罪
[00:15:05.160 --> 00:15:07.360]  讓耶穌基督成為我們代求者
[00:15:07.360 --> 00:15:08.560]  為我們贖罪
[00:15:08.560 --> 00:15:10.960]  就是這段經文想帶出的訊息
[00:15:10.960 --> 00:15:13.360]  當我們明白經文的時候
[00:15:13.360 --> 00:15:14.760]  當我們再想想
[00:15:14.760 --> 00:15:16.560]  我們成為一個使人得忌的群體
[00:15:16.560 --> 00:15:19.760]  究竟是什麼阻攔著我們的相交呢?
