
[00:00:00.000 --> 00:00:02.400]  領姐妹最愛平安
[00:03:01.320 --> 00:03:05.160]  憑誰的名作者事呢
[00:03:05.160 --> 00:03:07.560]  那時彼得被聖靈充滿
[00:03:07.560 --> 00:03:08.880]  對他們說
[00:03:08.880 --> 00:03:10.960]  自問的官府和長老
[00:03:10.960 --> 00:03:12.120]  倘若今日
[00:03:12.120 --> 00:03:15.840]  因為在這殘疾人身上所行的善事
[00:03:15.840 --> 00:03:17.000]  查問我們
[00:03:17.000 --> 00:03:19.040]  他是怎麼得了存餘
[00:03:19.040 --> 00:03:23.400]  你們眾人和以色列百姓都當知道
[00:03:23.400 --> 00:03:25.960]  站在你們面前這人得存餘
[00:03:25.960 --> 00:03:28.480]  是因你們所釘十字架
[00:03:28.480 --> 00:03:31.720]  神叫他從死裡復活的那撒冷人
[00:03:31.720 --> 00:03:35.760]  耶穌基督的名
[00:03:35.760 --> 00:03:38.720]  他是你們將人所棄的石頭
[00:03:38.720 --> 00:03:41.320]  已成了防國的頭塊石頭
[00:03:41.320 --> 00:03:44.080]  除他以外別無拯救
[00:03:44.080 --> 00:03:45.720]  因為在天下人間
[00:03:45.720 --> 00:03:47.080]  沒有此下別的名
[00:03:47.080 --> 00:03:49.680]  我們可以靠著不救
[00:03:49.680 --> 00:03:52.920]  他們見彼得約翰的膽量
[00:03:52.920 --> 00:03:55.960]  又看出他們原是沒有學問的小民
[00:03:55.960 --> 00:03:56.960]  就稀奇
[00:03:56.960 --> 00:03:59.760]  認明他們是跟過耶穌的
[00:03:59.760 --> 00:04:01.560]  又看見那自好了的人
[00:04:01.560 --> 00:04:04.640]  和他們一同站著
[00:04:04.640 --> 00:04:06.960]  就無話可駁
[00:04:06.960 --> 00:04:07.920]  於是
[00:04:07.920 --> 00:04:10.240]  吩咐他們從工會出去
[00:04:10.240 --> 00:04:12.080]  就彼此相議說
[00:04:12.080 --> 00:04:14.480]  我們當怎樣扮這兩個人呢
[00:04:14.480 --> 00:04:18.840]  因為他們誠言行了一件明顯的神蹟
[00:04:18.840 --> 00:04:21.040]  凡住耶路撒冷的人都知道
[00:04:21.040 --> 00:04:22.720]  我們也不能說沒有
[00:04:22.720 --> 00:04:26.120]  唯恐這事越發傳揚在民間
[00:04:26.120 --> 00:04:28.280]  我們必須恐嚇他們
[00:04:28.280 --> 00:04:31.960]  叫他們不再奉這名對人講論
[00:04:31.960 --> 00:04:32.800]  於是
[00:04:32.800 --> 00:04:33.920]  叫了他們來
[00:04:33.920 --> 00:04:35.240]  禁止他們
[00:04:35.240 --> 00:04:39.600]  總不可奉耶穌的名講論教訓人
[00:04:39.600 --> 00:04:42.240]  彼得約翰說
[00:04:42.240 --> 00:04:44.520]  聽從你們不聽從神
[00:04:44.520 --> 00:04:45.960]  者在神面前
[00:04:45.960 --> 00:04:47.160]  合理不合理
[00:04:47.160 --> 00:04:49.040]  你們自己著兩白
[00:04:49.040 --> 00:04:51.960]  我們所看見所聽見的
[00:04:51.960 --> 00:04:53.640]  不能不說
[00:04:53.640 --> 00:04:55.560]  官長為百姓的緣故
[00:04:55.560 --> 00:04:57.720]  想不出法子刑罰他們
[00:04:57.720 --> 00:04:59.480]  又恐嚇一番
[00:04:59.480 --> 00:05:01.080]  把他們釋放了
[00:05:01.080 --> 00:05:04.360]  者是因眾人為所行的其事
[00:05:04.360 --> 00:05:06.480]  都歸榮耀於神
[00:05:06.480 --> 00:05:09.840]  原來積著神積醫好的那人
[00:05:09.840 --> 00:05:12.400]  有四十多歲了
[00:05:12.400 --> 00:05:15.160]  我們同心低頭祈禱
[00:05:15.160 --> 00:05:15.960]  親愛的恩主
[00:05:15.960 --> 00:05:17.840]  在這一刻我們要一齊
[00:05:17.840 --> 00:05:20.040]  來去思想你的說話
[00:05:20.040 --> 00:05:21.400]  懇求聖靈
[00:05:21.400 --> 00:05:23.040]  臨隔在我們當中
[00:05:23.040 --> 00:05:25.680]  你親自的去啟迪我們的心靈
[00:05:25.680 --> 00:05:27.120]  開通我們的耳朵
[00:05:27.120 --> 00:05:29.080]  讓我們能夠存著謙卑的心
[00:05:29.080 --> 00:05:30.400]  去聽得明白
[00:05:30.400 --> 00:05:32.680]  有願主你親自的去激勵我們眾人
[00:05:32.680 --> 00:05:34.600]  讓我們有剛強壯膽
[00:05:34.600 --> 00:05:36.240]  有從你以來的膽量
[00:05:36.240 --> 00:05:38.280]  去為主你作美好的見證
[00:05:38.280 --> 00:05:39.960]  多謝你聽我同心的祈禱
[00:05:39.960 --> 00:05:42.200]  奉耶穌基督聖名祈求
[00:05:42.200 --> 00:05:43.160]  阿們
[00:05:43.160 --> 00:05:45.320]  這段經文的上文
[00:05:45.320 --> 00:05:46.320]  在第三章
[00:05:46.320 --> 00:05:48.040]  是有關彼得和約翰
[00:05:48.040 --> 00:05:49.880]  在聖殿門口
[00:05:49.880 --> 00:05:53.320]  去醫好一個生來渠腿的乞丐
[00:05:53.320 --> 00:05:55.800]  之後他們在所羅門廊下
[00:05:55.800 --> 00:05:59.440]  對百姓去宣講耶穌基督的福音
[00:05:59.440 --> 00:06:01.480]  是這樣的記載
[00:06:01.480 --> 00:06:02.800]  來到剛才的經文
[00:06:02.800 --> 00:06:04.800]  第一幕開始了
[00:06:04.800 --> 00:06:05.960]  當彼得和約翰
[00:06:05.960 --> 00:06:10.280]  仍然在與百姓宣講福音的時候
[00:06:10.280 --> 00:06:12.200]  就在這個時刻
[00:06:12.200 --> 00:06:13.960]  一群宗教領袖
[00:06:13.960 --> 00:06:17.520]  他們帶著敵意來到當中
[00:06:17.520 --> 00:06:20.320]  要制止和捉拿他們
[00:06:20.320 --> 00:06:22.920]  他們這群人當中有三類的人
[00:06:22.920 --> 00:06:24.040]  包括有祭司
[00:06:24.040 --> 00:06:25.160]  有守殿官
[00:06:25.160 --> 00:06:26.880]  和有殺刀割人
[00:06:26.880 --> 00:06:29.560]  祭司是負責聖殿裡的憲制
[00:06:29.560 --> 00:06:31.040]  和宗教的事情
[00:06:31.040 --> 00:06:32.800]  是有權柄的人
[00:06:32.800 --> 00:06:34.480]  守殿官
[00:06:34.480 --> 00:06:37.920]  是負責聖殿的管理和運作的
[00:06:37.920 --> 00:06:40.960]  同樣是有權力的人
[00:06:40.960 --> 00:06:41.960]  殺刀割人
[00:06:41.960 --> 00:06:46.000]  他們是當時有權勢的宗教歸族
[00:06:46.000 --> 00:06:47.400]  但是他們有一個特點
[00:06:47.400 --> 00:06:50.680]  他們是不相信復活的事情的
[00:06:50.680 --> 00:06:52.560]  彼得和約翰
[00:06:52.560 --> 00:06:56.080]  他們分別都觸動了他們的神經
[00:06:56.080 --> 00:06:58.600]  他們沒有經過一些什麼的批准
[00:06:58.600 --> 00:07:00.320]  就在聖殿的範圍裡面
[00:07:00.320 --> 00:07:02.040]  去施行神蹟
[00:07:02.040 --> 00:07:05.240]  並且去宣講、去教導
[00:07:05.240 --> 00:07:09.320]  而他們宣講和教導的是耶穌基督的命
[00:07:09.320 --> 00:07:13.160]  耶穌基督是這群宗教領袖所藐視
[00:07:13.160 --> 00:07:17.120]  甚至是殺害的
[00:07:17.120 --> 00:07:20.400]  因此他們很不高興
[00:07:20.400 --> 00:07:23.440]  另一方面
[00:07:23.440 --> 00:07:28.600]  彼得和約翰也教導死人復活的道理
[00:07:28.600 --> 00:07:32.400]  特別講到耶穌基督從死裡復活
[00:07:32.400 --> 00:07:35.840]  這一點也觸怒了殺刀割人
[00:07:35.840 --> 00:07:37.320]  於是他們就來到
[00:07:37.320 --> 00:07:39.200]  要將彼得和約翰去捉拿
[00:07:39.200 --> 00:07:40.840]  要審問他們
[00:07:40.840 --> 00:07:43.320]  不過由於已經夜幕低垂了
[00:07:43.320 --> 00:07:44.680]  開始天黑了
[00:07:44.680 --> 00:07:46.000]  因此他們就唯有
[00:07:46.000 --> 00:07:48.960]  暫時將他們兩個收押起來
[00:07:48.960 --> 00:07:52.240]  等明天再去審訊他們
[00:07:52.240 --> 00:07:55.440]  這是第一幕的完結
[00:07:55.440 --> 00:07:58.120]  不過在第二幕開始之前
[00:07:58.120 --> 00:08:02.960]  作者露家是刻意地加了第四節
[00:08:02.960 --> 00:08:07.560]  這一節是一個很叫人振奮的註腳
[00:08:07.560 --> 00:08:09.960]  第四節是這樣說的
[00:08:09.960 --> 00:08:12.920]  「但聽到的人有許多信了
[00:08:12.920 --> 00:08:19.800]  南丁數目約度已達到五千」
[00:08:19.800 --> 00:08:21.000]  這一節的經文
[00:08:21.000 --> 00:08:24.720]  是對於上文彼得和約翰所宣講
[00:08:24.720 --> 00:08:26.920]  所作的一個總結
[00:08:26.920 --> 00:08:31.480]  也是對於下文將要他們面對的一些逼迫
[00:08:31.480 --> 00:08:35.440]  面對的試煉的一個序言
[00:08:35.440 --> 00:08:41.200]  這一句說話叫「人心得到激勵」
[00:08:41.200 --> 00:08:42.520]  雖然逼迫
[00:08:42.520 --> 00:08:45.000]  雖然試煉將要臨到
[00:08:45.000 --> 00:08:46.440]  但是神的話
[00:08:46.440 --> 00:08:48.960]  神的道不會被攔阻
[00:08:48.960 --> 00:08:50.880]  人不會被攔阻來到神的面前
[00:08:50.880 --> 00:08:53.080]  人仍然能夠去聽聞福音
[00:08:53.080 --> 00:08:54.280]  能夠去相信福音
[00:08:54.280 --> 00:08:59.280]  能夠去歸到主的名下
[00:08:59.280 --> 00:09:00.920]  來到第二天
[00:09:00.920 --> 00:09:03.720]  到了第二幕開始的時候
[00:09:03.720 --> 00:09:09.440]  首先出場的是官長、長老、文士和大祭司
[00:09:09.440 --> 00:09:12.480]  他們聚集在公會的裏面
[00:09:12.480 --> 00:09:16.400]  當中包括了前任的大祭司阿拿
[00:09:16.400 --> 00:09:19.360]  和現任的大祭司蓋亞法
[00:09:19.360 --> 00:09:23.400]  還有大祭司的親族
[00:09:23.400 --> 00:09:25.640]  可以說是精銳盡出
[00:09:25.640 --> 00:09:30.320]  是一個很高規格的審問
[00:09:30.320 --> 00:09:35.400]  而大祭司阿拿和蓋亞法
[00:09:35.400 --> 00:09:40.560]  他們就是之前負責審問耶穌的
[00:09:40.560 --> 00:09:42.400]  門徒被這些大人物圍著
[00:09:42.400 --> 00:09:44.080]  他們站在中間
[00:09:44.080 --> 00:09:46.280]  在一個充滿張力
[00:09:46.280 --> 00:09:49.400]  和很凝重的氣氛的當中
[00:09:49.400 --> 00:09:50.680]  在這個時候
[00:09:50.680 --> 00:09:52.480]  宗教領袖問了一條問題
[00:09:52.480 --> 00:09:55.400]  打破這個氣氛
[00:09:55.400 --> 00:09:57.560]  宗教領袖這樣問
[00:09:57.560 --> 00:09:59.960]  你們是用什麼能力
[00:09:59.960 --> 00:10:03.680]  奉誰的名作者事的呢?
[00:10:03.680 --> 00:10:06.520]  這條問題看似簡單
[00:10:06.520 --> 00:10:09.920]  但是卻是可以致命的
[00:10:09.920 --> 00:10:11.360]  依次的能力從何而來呢?
[00:10:11.360 --> 00:10:12.840]  一是來自神
[00:10:12.840 --> 00:10:14.000]  一是來自鬼魔
[00:10:14.000 --> 00:10:16.640]  來自別西布
[00:10:16.640 --> 00:10:20.280]  如果彼得和約翰的答案
[00:10:20.280 --> 00:10:22.480]  他們認為是屬於後者的時候
[00:10:22.480 --> 00:10:24.560]  他們就會被定罪
[00:10:24.560 --> 00:10:26.240]  在聖殿的範圍裡面
[00:10:26.240 --> 00:10:27.840]  褻瀆神
[00:10:27.840 --> 00:10:28.840]  是死罪
[00:10:28.840 --> 00:10:31.200]  可以被處死的
[00:10:31.200 --> 00:10:33.080]  耶穌之前就在公會裡面
[00:10:33.080 --> 00:10:36.280]  被審問之後
[00:10:36.280 --> 00:10:38.680]  被送到衙門的當中
[00:10:38.680 --> 00:10:43.400]  被比拉多送上十字架
[00:10:43.400 --> 00:10:46.440]  就在這個很重要的時刻
[00:10:46.440 --> 00:10:47.600]  經文記載
[00:10:47.600 --> 00:10:49.440]  聖靈充滿了彼得
[00:10:49.440 --> 00:10:51.400]  引導他要說當說的話
[00:10:51.400 --> 00:10:53.160]  引導他怎樣來回答
[00:10:53.160 --> 00:10:55.800]  在經文第八至第十節是這樣記載
[00:10:55.800 --> 00:10:56.680]  我們一起讀
[00:10:56.680 --> 00:10:57.120]  好嗎?
[00:10:57.120 --> 00:10:58.480]  預備起
[00:10:58.480 --> 00:11:01.160]  那時彼得被聖靈充滿
[00:11:01.160 --> 00:11:02.640]  對他們說
[00:11:02.640 --> 00:11:05.120]  自問的官府和長老說
[00:11:05.120 --> 00:11:06.040]  倘若今日
[00:11:06.040 --> 00:11:09.640]  因為在殘疾人身上所行的善事
[00:11:09.640 --> 00:11:10.960]  查問我們
[00:11:10.960 --> 00:11:13.240]  他是怎麼得了存餘
[00:11:13.240 --> 00:11:17.000]  你們眾人和以色列百姓都當之道
[00:11:17.000 --> 00:11:20.600]  但我們並不辭職者在他們身處
[00:11:20.600 --> 00:11:23.240]  此真是我們所經受的責任
[00:11:23.240 --> 00:11:24.320]  實在是我們犯下了
[00:11:24.320 --> 00:11:26.520]  死罪的禍滅的罰則
[00:11:26.520 --> 00:11:28.600]  我們所經受的罰則
[00:11:28.600 --> 00:11:30.560]  在聖靈引導之下
[00:11:30.560 --> 00:11:33.240]  彼得的回答充滿自慰
[00:11:33.240 --> 00:11:34.400]  首先
[00:11:34.400 --> 00:11:35.480]  他要強調的
[00:11:35.480 --> 00:11:37.840]  在這個殘疾人身上所做的
[00:11:37.840 --> 00:11:40.760]  是一件善事
[00:11:40.760 --> 00:11:41.720]  是好事來的
[00:11:41.720 --> 00:11:43.400]  不是惡事來的
[00:11:43.400 --> 00:11:46.240]  公會沒有理由對一件善事
[00:11:46.240 --> 00:11:48.800]  這麼懷著敵意的
[00:11:48.800 --> 00:11:51.720]  特別在當時的希羅文化當中
[00:11:51.720 --> 00:11:54.040]  對於行善
[00:11:54.040 --> 00:11:56.120]  對於善行的回應
[00:11:56.120 --> 00:11:57.360]  很自然的
[00:11:57.360 --> 00:11:59.040]  應該是答謝
[00:11:59.040 --> 00:12:01.120]  對於施行善行的人
[00:12:01.120 --> 00:12:04.440]  是應該尊重的
[00:12:04.440 --> 00:12:05.160]  彼得
[00:12:05.160 --> 00:12:07.760]  他首先要強調的
[00:12:07.760 --> 00:12:12.000]  這一件是善事
[00:12:12.000 --> 00:12:12.760]  接著
[00:12:12.760 --> 00:12:14.680]  彼得也很有智慧
[00:12:14.680 --> 00:12:16.280]  也很有膽量
[00:12:16.280 --> 00:12:19.080]  把宗教領袖的問題轉過來
[00:12:19.080 --> 00:12:20.120]  指向他們
[00:12:20.120 --> 00:12:22.240]  指出他們的錯誤
[00:12:22.240 --> 00:12:23.280]  彼得說
[00:12:23.280 --> 00:12:25.680]  你要問我憑什麼能力
[00:12:25.680 --> 00:12:28.560]  奉誰的名
[00:12:28.560 --> 00:12:29.920]  我告訴你答案
[00:12:29.920 --> 00:12:30.880]  答案就是
[00:12:30.880 --> 00:12:33.320]  那個被你們釘十字架
[00:12:33.320 --> 00:12:36.480]  神叫他從死裡復活的那個
[00:12:36.480 --> 00:12:37.760]  拿撒勒人
[00:12:37.760 --> 00:12:40.400]  耶穌基督的名
[00:12:40.400 --> 00:12:42.080]  彼得說得很清楚
[00:12:42.080 --> 00:12:45.760]  是拿撒勒人耶穌基督的名
[00:12:45.760 --> 00:12:47.480]  他是彌賽亞
[00:12:47.480 --> 00:12:50.400]  基督就是彌賽亞的意思
[00:12:50.400 --> 00:12:51.320]  是從死裡復活
[00:12:51.320 --> 00:12:54.200]  是正經在舊約裡面所預言的那位
[00:12:54.200 --> 00:12:56.440]  換言之
[00:12:56.440 --> 00:12:58.360]  彼得真的說
[00:12:58.360 --> 00:13:00.320]  各位宗教領袖們
[00:13:00.320 --> 00:13:08.880]  你們要對釘死彌賽亞負上責任
[00:13:08.880 --> 00:13:11.440]  彼得的回應就是這樣
[00:13:11.440 --> 00:13:13.160]  充滿勇氣
[00:13:13.160 --> 00:13:15.000]  彼得接著進一步這樣去說
[00:13:15.000 --> 00:13:17.360]  在十一十二節
[00:13:17.360 --> 00:13:18.120]  彼得說
[00:13:18.120 --> 00:13:20.320]  他是你們將人所棄的石頭
[00:13:20.320 --> 00:13:23.240]  已成了防角的頭塊石頭
[00:13:23.240 --> 00:13:24.600]  除他以外
[00:13:24.600 --> 00:13:26.040]  別無拯救
[00:13:26.040 --> 00:13:27.720]  因為在天下人間
[00:13:27.720 --> 00:13:29.080]  沒有此下別的名
[00:13:29.080 --> 00:13:31.440]  我們可以靠著得救
[00:13:31.440 --> 00:13:33.560]  彼得很清楚地指出
[00:13:33.560 --> 00:13:35.240]  這幫宗教領袖們
[00:13:35.240 --> 00:13:39.240]  你們厭棄彌賽亞耶穌基督
[00:13:39.240 --> 00:13:41.920]  是錯誤的
[00:13:41.920 --> 00:13:44.520]  甚至你們將祂釘死
[00:13:44.520 --> 00:13:46.520]  耶穌基督就是那塊
[00:13:46.520 --> 00:13:49.400]  你們厭棄的石頭
[00:13:49.400 --> 00:13:51.080]  你們藐視祂
[00:13:51.080 --> 00:13:52.920]  你們釘死祂
[00:13:52.920 --> 00:13:54.040]  現在
[00:13:54.040 --> 00:13:55.640]  耶穌基督已經成為了
[00:13:55.640 --> 00:13:57.280]  防角的頭塊石頭
[00:13:57.280 --> 00:14:00.040]  是神角裡面最重要的根基
[00:14:00.040 --> 00:14:02.680]  祂也是唯一的拯救
[00:14:02.680 --> 00:14:03.360]  不是聖殿
[00:14:03.360 --> 00:14:04.560]  拯救不是聖殿
[00:14:04.560 --> 00:14:07.040]  不是祭司
[00:14:07.040 --> 00:14:11.360]  不是宗教領袖們
[00:14:11.360 --> 00:14:14.760]  彼得這一個這麼尖銳的回答
[00:14:14.760 --> 00:14:19.680]  顯出祂的膽量和智慧
[00:14:19.680 --> 00:14:21.920]  是很不可思議的
[00:14:21.920 --> 00:14:22.840]  再加上
[00:14:22.840 --> 00:14:24.080]  在當時
[00:14:24.080 --> 00:14:25.240]  經文裡面形容
[00:14:25.240 --> 00:14:28.280]  那個已經被醫治好的渠腿的人
[00:14:28.280 --> 00:14:31.760]  就跟他們一同站著
[00:14:31.760 --> 00:14:34.400]  是一個活生生的見證
[00:14:34.400 --> 00:14:39.680]  無可推諉的證據確鑿
[00:14:39.680 --> 00:14:40.960]  因此
[00:14:40.960 --> 00:14:42.440]  宗教領袖們
[00:14:42.440 --> 00:14:46.160]  只能夠無言以對
[00:14:46.160 --> 00:14:49.240]  就好像經文第十三節裡面這樣說
[00:14:49.240 --> 00:14:51.320]  眾人看見他們的膽量
[00:14:51.320 --> 00:14:52.960]  就感覺到很驚訝
[00:14:52.960 --> 00:14:55.440]  他們只是無學問的小民
[00:14:55.440 --> 00:14:57.360]  為什麼能夠這樣振振有詞
[00:14:57.360 --> 00:15:00.240]  這麼有勇氣來回答呢
[00:15:00.240 --> 00:15:01.280]  無學問的小民
[00:15:01.280 --> 00:15:03.440]  不是說他們沒有讀過書
[00:15:03.440 --> 00:15:04.480]  而是特別知道他們
[00:15:04.480 --> 00:15:05.800]  沒有受過像我們一樣
[00:15:05.800 --> 00:15:08.560]  被拉給一些律法的訓練
[00:15:08.560 --> 00:15:09.880]  為什麼他們能夠
[00:15:09.880 --> 00:15:11.040]  這麼有條有理
[00:15:11.040 --> 00:15:13.880]  振振有詞地回答呢
[00:15:13.880 --> 00:15:15.600]  他們都感到很驚訝
[00:15:15.600 --> 00:15:17.320]  無學問的小民
[00:15:17.320 --> 00:15:21.000]  卻是作出無懼的見證
[00:15:21.000 --> 00:15:21.800]  因此
[00:15:21.800 --> 00:15:23.320]  他們就認出
[00:15:23.320 --> 00:15:25.360]  彼得和約翰
[00:15:25.360 --> 00:15:27.320]  是跟過耶穌的
[00:15:27.320 --> 00:15:30.960]  從他們身上是看得到耶穌的
[00:15:30.960 --> 00:15:32.560]  弟兄姊妹
[00:15:32.560 --> 00:15:33.760]  我們的生命
[00:15:33.760 --> 00:15:35.440]  別人能不能看得出
[00:15:35.440 --> 00:15:40.120]  我們是跟隨耶穌的人呢
[00:15:40.120 --> 00:15:41.120]  未認識神的人
[00:15:41.120 --> 00:15:43.280]  能不能在我們身上
[00:15:43.280 --> 00:15:44.560]  看見有什麼不同呢
[00:15:44.560 --> 00:15:46.400]  看見我們在我們身上
[00:15:46.400 --> 00:15:48.400]  看見耶穌基督呢
[00:15:48.400 --> 00:15:49.760]  能不能在我們身上
[00:15:49.760 --> 00:15:51.120]  能夠察覺到
[00:15:51.120 --> 00:15:58.200]  我們因為認識耶穌基督而有的香氣呢
[00:15:58.200 --> 00:15:59.680]  這班宗教領袖們
[00:15:59.680 --> 00:16:02.160]  他們沒有話好說了
[00:16:02.160 --> 00:16:03.400]  他們可以做些什麼呢
[00:16:03.400 --> 00:16:04.080]  經文形容他們
[00:16:04.080 --> 00:16:06.680]  只是能夠去恐嚇他們
[00:16:06.680 --> 00:16:09.000]  恐嚇他們不要再奉耶穌基督的名
[00:16:09.000 --> 00:16:10.680]  去講論
[00:16:10.680 --> 00:16:13.840]  彼得和約翰
[00:16:13.840 --> 00:16:17.800]  對這番恐嚇的回應
[00:16:17.800 --> 00:16:19.880]  同樣是相當有力的
[00:16:19.880 --> 00:16:21.520]  在第十九二十節
[00:16:21.520 --> 00:16:23.600]  這樣記載
[00:16:23.600 --> 00:16:26.760]  十九二十節
[00:16:26.760 --> 00:16:28.280]  彼得和約翰說
[00:16:28.280 --> 00:16:29.360]  聽從你們
[00:16:29.360 --> 00:16:31.520]  不聽從神
[00:16:31.520 --> 00:16:32.920]  只在神面前
[00:16:32.920 --> 00:16:35.040]  合理不合理
[00:16:35.040 --> 00:16:36.800]  你們自己著涼吧
[00:16:36.800 --> 00:16:39.120]  我們所看見所聽見的
[00:16:39.120 --> 00:16:42.600]  不能不說
[00:16:42.600 --> 00:16:44.800]  所親眼看見的
[00:16:44.800 --> 00:16:46.080]  親眼見證的
[00:16:46.080 --> 00:16:49.240]  不可以不說
[00:16:49.240 --> 00:16:51.280]  彼得和約翰
[00:16:51.280 --> 00:16:54.840]  跟隨耶穌三年多的時間
[00:16:54.840 --> 00:16:57.000]  親眼見證過耶穌基督
[00:16:57.000 --> 00:16:58.400]  很多奇妙的作為
[00:16:58.400 --> 00:16:59.680]  如何施行神蹟
[00:16:59.680 --> 00:17:02.000]  祂的大能 祂的宣講
[00:17:02.000 --> 00:17:05.160]  跟隨耶穌基督走遍各城各鄉
[00:17:05.160 --> 00:17:07.200]  在個人的層面
[00:17:07.200 --> 00:17:09.600]  彼得很深的記得
[00:17:09.600 --> 00:17:14.040]  耶穌基督叫他開到水深處
[00:17:14.040 --> 00:17:16.520]  呼召他那一幕
[00:17:16.520 --> 00:17:19.680]  後來耶穌行在水面上
[00:17:19.680 --> 00:17:22.760]  彼得想上前去接近耶穌
[00:17:22.760 --> 00:17:25.320]  但他一踏下水他就害怕了
[00:17:25.320 --> 00:17:31.600]  耶穌捉住他的手 拯救他 安慰他
[00:17:31.600 --> 00:17:35.600]  當耶穌基督復活之後
