
[00:00:00.000 --> 00:00:02.000]  大家看到我這個主題也很適合
[00:03:27.200 --> 00:03:31.020]  是,我們有七組的弟兄姊妹
[00:03:31.020 --> 00:03:36.100]  當然還有些長者,可能是番喜樂團
[00:03:36.100 --> 00:03:40.180]  大概我們現在現行有七組的小組
[00:03:40.180 --> 00:03:43.060]  是我們在粵語課裡面運作中的
[00:03:43.060 --> 00:03:45.060]  但是我有一個問題
[00:03:45.060 --> 00:03:47.580]  既然教會分小組了
[00:03:47.580 --> 00:03:50.380]  為什麼我們經常強調加的呢?
[00:03:50.480 --> 00:03:52.160]  為什麼要強調呢?
[00:03:52.160 --> 00:03:54.460]  除了你認識自己的小組之外
[00:03:54.460 --> 00:03:57.960]  也認識一下教會裡面其他不同小組的人
[00:03:57.960 --> 00:04:00.580]  就是因為第一點
[00:04:00.580 --> 00:04:03.600]  在哥林多前書十二章
[00:04:03.600 --> 00:04:06.040]  十二到十三節
[00:04:06.040 --> 00:04:10.060]  無論我們是什麼人,什麼年紀
[00:04:10.060 --> 00:04:11.660]  我們有什麼背景
[00:04:11.660 --> 00:04:13.980]  但是在神的愛裡面
[00:04:13.980 --> 00:04:15.800]  我們成為一體
[00:04:15.800 --> 00:04:17.820]  就好像
[00:04:18.260 --> 00:04:23.040]  一個肢體,一個身體裡面有很多不同的部位一樣
[00:04:23.040 --> 00:04:27.220]  所以我們在主裡面
[00:04:27.220 --> 00:04:29.660]  是大家成為一體
[00:04:29.660 --> 00:04:33.360]  因為有耶穌基督的時候,我們就是成為一體
[00:04:33.360 --> 00:04:37.460]  也都很奇妙,你想一下,在你的人生當中
[00:04:37.460 --> 00:04:39.240]  其實在帕斯
[00:04:39.240 --> 00:04:42.880]  講粵語的,不只是我們這一間的教會
[00:04:42.880 --> 00:04:46.200]  但是可能兜兜轉轉
[00:04:46.600 --> 00:04:49.540]  你們就是今天坐在這裡
[00:04:49.540 --> 00:04:52.420]  在2018年5月27號
[00:04:52.420 --> 00:04:56.140]  你就是坐在這裡,和我們一起去聚會,一起去崇拜
[00:04:56.140 --> 00:04:58.340]  我們現在參加的是
[00:04:58.340 --> 00:05:00.640]  澳洲宣道會
[00:05:00.640 --> 00:05:02.260]  南堂
[00:05:02.260 --> 00:05:04.320]  我們是在分享
[00:05:04.320 --> 00:05:07.020]  我們一起在宣道會
[00:05:07.020 --> 00:05:08.860]  這個傳統裡面
[00:05:08.860 --> 00:05:12.320]  所以你回來之後,看到我們的崇拜有我們的程序
[00:05:12.320 --> 00:05:15.080]  可能和其他教會的程序有一點點的不同
[00:05:15.080 --> 00:05:17.400]  我們有一些自己的特色
[00:05:17.400 --> 00:05:19.400]  有我們自己的體制
[00:05:19.400 --> 00:05:21.100]  因為我們是
[00:05:21.100 --> 00:05:24.780]  神呼召我們來到這一間的教會裡面
[00:05:24.780 --> 00:05:27.220]  一起去聚會,成為一家人
[00:05:27.220 --> 00:05:29.280]  所以弟兄姊妹
[00:05:29.280 --> 00:05:31.140]  為什麼我們要成為一家人呢?
[00:05:31.140 --> 00:05:32.420]  是因為
[00:05:32.420 --> 00:05:34.880]  我們來自同一位的主
[00:05:34.880 --> 00:05:36.160]  三位一體的真神
[00:05:36.160 --> 00:05:39.020]  是這個神呼召我們來到這個教會當中
[00:05:39.020 --> 00:05:41.420]  一起去成為一家人
[00:05:42.940 --> 00:05:45.200]  我想你們停一停,想一想
[00:05:45.200 --> 00:05:51.880]  神帶領你來到這裡去聚會
[00:05:51.880 --> 00:05:53.880]  成為這裡的家人
[00:05:53.880 --> 00:05:58.180]  問一問自己的心
[00:05:58.180 --> 00:06:00.180]  感受一下自己真正的心
[00:06:00.180 --> 00:06:03.540]  你在這裡經歷過
[00:06:03.540 --> 00:06:06.220]  有沒有家的感覺呢?
[00:06:06.220 --> 00:06:11.760]  家的感覺
[00:06:11.760 --> 00:06:14.520]  這種家的感覺在你的心裡面
[00:06:14.520 --> 00:06:16.520]  是怎樣的呢?
[00:06:16.520 --> 00:06:26.960]  好,既然我們是一家人的時候
[00:06:26.960 --> 00:06:28.960]  我又反過來問了
[00:06:28.960 --> 00:06:31.620]  為什麼又要分開這麼多個小組呢?
[00:06:31.620 --> 00:06:33.620]  好像分家一樣
[00:06:33.620 --> 00:06:35.940]  明明一家人齊齊整整
[00:06:35.940 --> 00:06:38.680]  為什麼又要分開這麼多家呢?
[00:06:38.680 --> 00:06:41.020]  仍然是這個問題,先看看現在
[00:06:41.020 --> 00:06:43.020]  呃
[00:06:43.020 --> 00:06:46.820]  有一點混雜了一點
[00:06:46.820 --> 00:06:48.820]  混雜了一點什麼呢?
[00:06:48.820 --> 00:06:50.820]  我們經常都說好笑,就好像一個田字
[00:06:50.820 --> 00:06:51.680]  記不記得?
[00:06:51.680 --> 00:06:53.680]  這個也是弟兄姊妹發言告訴我的
[00:06:53.680 --> 00:06:55.680]  我們崇拜這個田字
[00:06:55.680 --> 00:06:57.680]  不同的年紀,年輕的那些
[00:06:57.680 --> 00:06:59.680]  通常最年輕的那些會坐在這邊
[00:06:59.680 --> 00:07:02.800]  加這裡一點
[00:07:02.800 --> 00:07:04.800]  前面就會成熟一點
[00:07:04.800 --> 00:07:07.560]  後面那邊是職青多的
[00:07:07.560 --> 00:07:11.720]  這邊通常都是我們再成熟一點的弟兄姊妹
[00:07:11.720 --> 00:07:13.720]  會坐多一點
[00:07:13.720 --> 00:07:15.720]  是很自然的事
[00:07:15.720 --> 00:07:19.180]  回來好像按不同的年紀的情況
[00:07:19.180 --> 00:07:21.180]  去大家坐
[00:07:21.180 --> 00:07:23.180]  或者完了崇拜大家聊天
[00:07:23.180 --> 00:07:25.180]  都是會跟自己熟悉的人
[00:07:25.180 --> 00:07:27.900]  近年紀或者小組那些人
[00:07:27.900 --> 00:07:31.080]  多一點的聊天,多一點的分享交流
[00:07:31.080 --> 00:07:34.500]  那是很自然的事
[00:07:34.500 --> 00:07:36.500]  是不是?
[00:07:36.500 --> 00:07:38.500]  好像慢慢形成到
[00:07:38.500 --> 00:07:40.500]  我們會很容易
[00:07:40.500 --> 00:07:42.500]  會
[00:07:42.500 --> 00:07:44.500]  分了組就會完全分組
[00:07:44.500 --> 00:07:46.500]  為什麼我們仍然都要這樣分組呢?
[00:07:46.500 --> 00:07:48.500]  既然我們是一家人
[00:07:48.500 --> 00:07:50.500]  為什麼要分組呢?
[00:07:50.500 --> 00:07:52.500]  我們看看第二點
[00:07:52.500 --> 00:07:54.500]  你們要留意
[00:07:54.500 --> 00:07:58.500]  有時候不是按我們人的意思
[00:07:58.500 --> 00:08:00.500]  我們分開不同的組,分開不同的家
[00:08:00.500 --> 00:08:02.500]  不是按我們人的喜好
[00:08:02.500 --> 00:08:04.500]  而是按神的旨意
[00:08:06.500 --> 00:08:08.500]  在十五節到十六節
[00:08:08.500 --> 00:08:10.500]  這是一個比喻
[00:08:10.500 --> 00:08:12.500]  很有趣的,不是說你不喜歡
[00:08:12.500 --> 00:08:15.500]  就不屬於身體
[00:08:15.500 --> 00:08:17.500]  肢體的部位
[00:08:17.500 --> 00:08:19.500]  不是說我不喜歡和他一起
[00:08:19.500 --> 00:08:21.500]  就不和他一起
[00:08:21.500 --> 00:08:23.500]  我不屬於他就不是屬於他
[00:08:23.500 --> 00:08:25.500]  為什麼呢?
[00:08:25.500 --> 00:08:27.500]  十八節
[00:08:27.500 --> 00:08:29.500]  這句很精彩
[00:08:29.500 --> 00:08:31.500]  是神
[00:08:31.500 --> 00:08:33.500]  隨著他的意思
[00:08:33.500 --> 00:08:35.500]  將這些肢體
[00:08:35.500 --> 00:08:37.500]  安放在身上
[00:08:37.500 --> 00:08:39.500]  正如我們這個人的身體
[00:08:39.500 --> 00:08:41.500]  我們都說這個構造很奇妙
[00:08:41.500 --> 00:08:43.500]  為什麼手要放在這個位置
[00:08:43.500 --> 00:08:45.500]  腳要放在這個位置
[00:08:45.500 --> 00:08:47.500]  鼻要放在這裡
[00:08:47.500 --> 00:08:49.500]  耳要放在這裡
[00:08:49.500 --> 00:08:51.500]  是很奇妙的構造
[00:08:51.500 --> 00:08:53.500]  正如今天
[00:08:53.500 --> 00:08:55.500]  上帝將我們
[00:08:55.500 --> 00:08:57.500]  安放在這裡
[00:08:57.500 --> 00:08:59.500]  安放在不同的小組
[00:08:59.500 --> 00:09:01.500]  小組在不同的時間
[00:09:01.500 --> 00:09:03.500]  不同的地方的聚會
[00:09:03.500 --> 00:09:05.500]  聚會的牧師早就在我們人
[00:09:05.500 --> 00:09:07.500]  開會的時候定出來的
[00:09:07.500 --> 00:09:09.500]  但是你相不相信
[00:09:09.500 --> 00:09:11.500]  背後是我們的神
[00:09:11.500 --> 00:09:13.500]  他的心意的安排
[00:09:13.500 --> 00:09:15.500]  是上帝
[00:09:15.500 --> 00:09:17.500]  按著他的意思
[00:09:17.500 --> 00:09:19.500]  他覺得怎樣是對教會
[00:09:19.500 --> 00:09:21.500]  對你,對小組
[00:09:21.500 --> 00:09:23.500]  好的時候
[00:09:23.500 --> 00:09:25.500]  神就是這樣安排出來
[00:09:25.500 --> 00:09:27.500]  在十九至二十節這裡這樣說
[00:09:27.500 --> 00:09:29.500]  若都是一個肢體,身子在那裡呢?
[00:09:29.500 --> 00:09:31.500]  但如今肢體是多的
[00:09:31.500 --> 00:09:33.500]  身子卻是一個
[00:09:33.500 --> 00:09:35.500]  原來反過來
[00:09:35.500 --> 00:09:37.500]  是我們
[00:09:37.500 --> 00:09:39.500]  作為部分的,我們作為肢體的
[00:09:39.500 --> 00:09:41.500]  是配合
[00:09:41.500 --> 00:09:43.500]  這個身體
[00:09:43.500 --> 00:09:45.500]  我們
[00:09:45.500 --> 00:09:47.500]  是配合身體,我們不是叫身體
[00:09:47.500 --> 00:09:49.500]  去配合我們,留意我
[00:09:49.500 --> 00:09:51.500]  我們不是叫小組,不是叫教會
[00:09:51.500 --> 00:09:53.500]  做些什麼配合我們
[00:09:53.500 --> 00:09:55.500]  而是我們怎樣盡我們自己的能力
[00:09:55.500 --> 00:09:57.500]  是配合基督這個身體
[00:09:57.500 --> 00:09:59.500]  那個
[00:09:59.500 --> 00:10:01.500]  那個位置是
[00:10:01.500 --> 00:10:03.500]  調轉了的,我們不是主角
[00:10:03.500 --> 00:10:05.500]  而是我們盡自己的能力
[00:10:05.500 --> 00:10:07.500]  去配合他
[00:10:07.500 --> 00:10:09.500]  為什麼今天教會
[00:10:09.500 --> 00:10:11.500]  要分這麼多個小組呢?
[00:10:11.500 --> 00:10:13.500]  分組不是按我們人的喜好,是上帝的旨意
[00:10:13.500 --> 00:10:15.500]  當我預備這一段的時候
[00:10:15.500 --> 00:10:17.500]  我想起
[00:10:17.500 --> 00:10:19.500]  三十
[00:10:19.500 --> 00:10:21.500]  說回以前
[00:10:21.500 --> 00:10:23.500]  三十年前的我
[00:10:23.500 --> 00:10:25.500]  三十多年前的我,我剛剛信耶穌
[00:10:25.500 --> 00:10:27.500]  信耶穌的時候,我就跟朋友
[00:10:27.500 --> 00:10:29.500]  跟同學就回到一間教會
[00:10:29.500 --> 00:10:31.500]  那間教會
[00:10:31.500 --> 00:10:33.500]  很開心的,很溫暖的
[00:10:33.500 --> 00:10:35.500]  還有很有活力
[00:10:35.500 --> 00:10:37.500]  很多年輕人的,為什麼呢?
[00:10:37.500 --> 00:10:39.500]  因為那間教會
[00:10:39.500 --> 00:10:41.500]  大部分的年輕人,很多的年輕人
[00:10:41.500 --> 00:10:43.500]  都是
[00:10:43.500 --> 00:10:45.500]  來自我讀的那間基督教中學的
[00:10:45.500 --> 00:10:47.500]  大部分
[00:10:47.500 --> 00:10:49.500]  我的同學,以前都是回那間教會
[00:10:49.500 --> 00:10:51.500]  一進到那間教會
[00:10:51.500 --> 00:10:53.500]  哇,這個這麼熟的,那個這麼熟的
[00:10:53.500 --> 00:10:55.500]  全部都是平日在學校
[00:10:55.500 --> 00:10:57.500]  見到的
[00:10:57.500 --> 00:10:59.500]  但當我回到那間教會
[00:10:59.500 --> 00:11:01.500]  一年之後
[00:11:01.500 --> 00:11:03.500]  我就覺得
[00:11:03.500 --> 00:11:05.500]  這間教會好像沒什麼特別
[00:11:05.500 --> 00:11:07.500]  沒什麼新意,每個星期
[00:11:07.500 --> 00:11:09.500]  都是這樣
[00:11:09.500 --> 00:11:11.500]  那個牧師說來說去
[00:11:11.500 --> 00:11:13.500]  大部分都是那個牧師說的
[00:11:13.500 --> 00:11:15.500]  加上有時候是那個牧師的老婆說的
[00:11:15.500 --> 00:11:17.500]  都是說來說去那些東西
[00:11:17.500 --> 00:11:19.500]  團契雖然很多人,但是
[00:11:19.500 --> 00:11:21.500]  又是查經,查經
[00:11:21.500 --> 00:11:23.500]  再查經
[00:11:23.500 --> 00:11:25.500]  三個月出去一次休息
[00:11:25.500 --> 00:11:27.500]  三個月一次休息
[00:11:27.500 --> 00:11:29.500]  沒什麼變化的
[00:11:29.500 --> 00:11:31.500]  加上那時候自己在讀大學
[00:11:31.500 --> 00:11:33.500]  大學裡面你知道多姿多彩
[00:11:33.500 --> 00:11:35.500]  很多生活的,又好玩
[00:11:35.500 --> 00:11:37.500]  慢慢慢慢的
[00:11:37.500 --> 00:11:39.500]  覺得時間不夠用
[00:11:39.500 --> 00:11:41.500]  就越來越少回小組
[00:11:41.500 --> 00:11:43.500]  不回小組也沒什麼大問題
[00:11:43.500 --> 00:11:45.500]  慢慢又回小學
[00:11:45.500 --> 00:11:47.500]  我不是不回的,你留意我都很有紀律的
[00:11:47.500 --> 00:11:49.500]  我初頭都是
[00:11:49.500 --> 00:11:51.500]  隔個星期回一次
[00:11:51.500 --> 00:11:53.500]  都是沒什麼特別
[00:11:53.500 --> 00:11:55.500]  或者自己忙一點,我就一個月回一次小組
[00:11:55.500 --> 00:11:57.500]  我都有繼續回的
[00:11:57.500 --> 00:11:59.500]  但是慢慢
[00:11:59.500 --> 00:12:01.500]  回著回著
[00:12:01.500 --> 00:12:03.500]  覺得都不是很想回
[00:12:03.500 --> 00:12:05.500]  接著就停了不回這間教會
[00:12:05.500 --> 00:12:07.500]  我是一個基督徒
[00:12:07.500 --> 00:12:09.500]  我知道
[00:12:09.500 --> 00:12:11.500]  那些人經常告訴我,不可停止聚會
[00:12:11.500 --> 00:12:13.500]  就算我回得不頻密
[00:12:13.500 --> 00:12:15.500]  我都定期可能一個月
[00:12:15.500 --> 00:12:17.500]  回一次,回一下
[00:12:17.500 --> 00:12:19.500]  我就
[00:12:19.500 --> 00:12:21.500]  不可以停止聚會
[00:12:21.500 --> 00:12:23.500]  那怎麼辦呢?
[00:12:23.500 --> 00:12:25.500]  就由自己家附近樓下的教會
[00:12:25.500 --> 00:12:27.500]  開始搜索一下
[00:12:27.500 --> 00:12:29.500]  接著又問其他朋友的教會
[00:12:29.500 --> 00:12:31.500]  去了解一下,認識一下
[00:12:31.500 --> 00:12:33.500]  一直這樣
[00:12:33.500 --> 00:12:35.500]  尋尋覓覓,飄飄泊泊
[00:12:35.500 --> 00:12:37.500]  一直去留意
[00:12:37.500 --> 00:12:39.500]  嗯
[00:12:39.500 --> 00:12:41.500]  這間教會
[00:12:41.500 --> 00:12:43.500]  都蠻難稱的,進去
[00:12:43.500 --> 00:12:45.500]  一般般,那間教會的地點
[00:12:45.500 --> 00:12:47.500]  比較偏僻
[00:12:47.500 --> 00:12:49.500]  這間教會
[00:12:49.500 --> 00:12:51.500]  人太多了,進去
[00:12:51.500 --> 00:12:53.500]  都認識不到人
[00:12:53.500 --> 00:12:55.500]  那間教會有點悶
[00:12:55.500 --> 00:12:57.500]  就是這樣
[00:12:57.500 --> 00:12:59.500]  找來找去
[00:12:59.500 --> 00:13:01.500]  總是找不到一間
[00:13:01.500 --> 00:13:03.500]  自己心目中理想的地方
[00:13:03.500 --> 00:13:05.500]  覺得自己很想留下
[00:13:05.500 --> 00:13:07.500]  你有沒有試過這樣的情況?
[00:13:07.500 --> 00:13:09.500]  直到後來
[00:13:09.500 --> 00:13:11.500]  我祈禱
[00:13:11.500 --> 00:13:13.500]  我跟神說
[00:13:13.500 --> 00:13:15.500]  神啊,對不起
[00:13:15.500 --> 00:13:17.500]  我都找不到一間
[00:13:17.500 --> 00:13:19.500]  合適自己的教會
[00:13:19.500 --> 00:13:21.500]  很奇妙
[00:13:21.500 --> 00:13:23.500]  我祈禱後
[00:13:23.500 --> 00:13:25.500]  我就做了一個決定
[00:13:25.500 --> 00:13:27.500]  下一間我要去的教會
[00:13:27.500 --> 00:13:29.500]  無論那間教會是怎樣的教會
[00:13:29.500 --> 00:13:31.500]  我都要留在那裡
[00:13:31.500 --> 00:13:35.500]  就是這樣
[00:13:35.500 --> 00:13:37.500]  我就跟另一個朋友
[00:13:37.500 --> 00:13:39.500]  參加了另一間的教會
[00:13:39.500 --> 00:13:41.500]  那間教會的設定
[00:13:41.500 --> 00:13:43.500]  人數
[00:13:43.500 --> 00:13:45.500]  跟這裡差不多
[00:13:45.500 --> 00:13:47.500]  我第一次進去的時候
[00:13:47.500 --> 00:13:49.500]  挺舒服的
[00:13:49.500 --> 00:13:51.500]  好像有家的感覺
[00:13:51.500 --> 00:13:53.500]  崇拜完了
[00:13:53.500 --> 00:13:55.500]  正正就是我想要的那種感覺
[00:13:55.500 --> 00:13:57.500]  不要太多人圍著我
[00:13:57.500 --> 00:13:59.500]  但也不要沒有人圍著我
[00:13:59.500 --> 00:14:03.500]  有三四個人來跟我聊聊天
[00:14:03.500 --> 00:14:05.500]  認識一下,做一下朋友
[00:14:05.500 --> 00:14:07.500]  開始先,這樣就適合我了
[00:14:07.500 --> 00:14:09.500]  完了之後,挺好的
[00:14:09.500 --> 00:14:11.500]  崇拜完了,不是全部人都走了
[00:14:11.500 --> 00:14:13.500]  有三四個人
[00:14:13.500 --> 00:14:15.500]  走下來認識一下我
[00:14:15.500 --> 00:14:17.500]  歡迎一下我
[00:14:17.500 --> 00:14:19.500]  又介紹我進去的團契小組
[00:14:19.500 --> 00:14:21.500]  不錯,回到教會第一次
[00:14:21.500 --> 00:14:23.500]  我就覺得,哎呀,神啊,這真是我理想的教會
[00:14:23.500 --> 00:14:25.500]  於是我就
[00:14:25.500 --> 00:14:27.500]  因為我立了志
[00:14:27.500 --> 00:14:29.500]  繼續回教會
[00:14:29.500 --> 00:14:31.500]  下個禮拜又這麼開心
[00:14:31.500 --> 00:14:33.500]  第二個禮拜崇拜完了之後
[00:14:33.500 --> 00:14:35.500]  我發現,為什麼這麼寂靜
[00:14:35.500 --> 00:14:37.500]  有其他新朋友來到
[00:14:37.500 --> 00:14:39.500]  那幾個人
[00:14:39.500 --> 00:14:41.500]  其他新朋友已經認識了
[00:14:41.500 --> 00:14:43.500]  整個教會一百多人
[00:14:43.500 --> 00:14:45.500]  那其他人做什麼的呢
[00:14:45.500 --> 00:14:47.500]  其他人是沒有來找我的
[00:14:47.500 --> 00:14:49.500]  那我第二個禮拜
[00:14:49.500 --> 00:14:51.500]  就覺得有點不對勁
[00:14:51.500 --> 00:14:53.500]  上個禮拜來跟我聊天的人
[00:14:53.500 --> 00:14:55.500]  這個禮拜不來跟我聊天
[00:14:55.500 --> 00:14:57.500]  加上又沒有其他新人來跟我聊天
[00:14:57.500 --> 00:14:59.500]  有一點傻傻的
[00:14:59.500 --> 00:15:01.500]  崇拜完了之後,好像自己不知道怎麼樣
[00:15:01.500 --> 00:15:03.500]  崇拜完了之後,去不去吃飯呢
[00:15:03.500 --> 00:15:05.500]  那些人去哪裡吃飯呢,我又不認識
[00:15:05.500 --> 00:15:07.500]  然後
[00:15:07.500 --> 00:15:09.500]  我之前答應了參加年輕人小組
[00:15:09.500 --> 00:15:11.500]  我就去參加年輕人小組
[00:15:11.500 --> 00:15:13.500]  發現又出現問題了
[00:15:13.500 --> 00:15:15.500]  那個年輕人小組
[00:15:15.500 --> 00:15:17.500]  加起來好像只有十個人
[00:15:17.500 --> 00:15:19.500]  比較寬鬆
[00:15:19.500 --> 00:15:21.500]  去第一次
[00:15:21.500 --> 00:15:23.500]  這幾個人,去第二次
[00:15:23.500 --> 00:15:25.500]  又有另外一些人
[00:15:25.500 --> 00:15:27.500]  但是來來去去
[00:15:27.500 --> 00:15:29.500]  走來走去
[00:15:29.500 --> 00:15:31.500]  都是那幾個人
[00:15:31.500 --> 00:15:33.500]  不超過十個人
[00:15:33.500 --> 00:15:35.500]  還有那個團體很悶
[00:15:35.500 --> 00:15:37.500]  比以前那些更悶
[00:15:37.500 --> 00:15:39.500]  沒有活力的
[00:15:39.500 --> 00:15:41.500]  但是我就想起
[00:15:41.500 --> 00:15:43.500]  我跟神的祈禱
[00:15:43.500 --> 00:15:45.500]  無論怎樣
[00:15:45.500 --> 00:15:47.500]  我就是繼續留在這間教會裡面
[00:15:47.500 --> 00:15:49.500]  所以當我
[00:15:49.500 --> 00:15:51.500]  面對著這樣的困境的時候
[00:15:51.500 --> 00:15:53.500]  我繼續去禱告
[00:15:53.500 --> 00:15:55.500]  求神幫助我
[00:15:55.500 --> 00:15:57.500]  我發現後來改變的是什麼呢
[00:15:57.500 --> 00:15:59.500]  是改變我自己的心態
[00:15:59.500 --> 00:16:01.500]  改變我自己
[00:16:01.500 --> 00:16:03.500]  崇拜完了之後
[00:16:03.500 --> 00:16:05.500]  其實正在幫助我
[00:16:05.500 --> 00:16:07.500]  幫助我崇拜完了之後
[00:16:07.500 --> 00:16:09.500]  豁出來了
[00:16:09.500 --> 00:16:11.500]  主動問問別人
[00:16:11.500 --> 00:16:13.500]  我新來的,你叫什麼名字
[00:16:13.500 --> 00:16:15.500]  我就是這樣在那間教會裡面
[00:16:15.500 --> 00:16:17.500]  認識了很多不同的
[00:16:17.500 --> 00:16:19.500]  弟兄姊妹
[00:16:19.500 --> 00:16:21.500]  我回到那個小組
[00:16:21.500 --> 00:16:23.500]  他們沒有什麼活力
[00:16:23.500 --> 00:16:25.500]  每一次
[00:16:25.500 --> 00:16:27.500]  那些人回得不穩定
[00:16:27.500 --> 00:16:29.500]  但是我自己就告訴自己
[00:16:29.500 --> 00:16:31.500]  我自己要回得穩定
[00:16:31.500 --> 00:16:33.500]  我印象中我記得
[00:16:33.500 --> 00:16:35.500]  兩個多月就開始投入這間教會
[00:16:35.500 --> 00:16:37.500]  投入這間小組
[00:16:37.500 --> 00:16:39.500]  去生活
[00:16:39.500 --> 00:16:41.500]  很感謝神
[00:16:41.500 --> 00:16:43.500]  讓我能夠經歷到在教會裡面
[00:16:43.500 --> 00:16:45.500]  這也是一個很好的
[00:16:45.500 --> 00:16:47.500]  屬靈的家
[00:16:47.500 --> 00:16:49.500]  我發現什麼呢
[00:16:49.500 --> 00:16:51.500]  我發現原來有很多時候
[00:16:51.500 --> 00:16:53.500]  按照我們人的意思
[00:16:53.500 --> 00:16:55.500]  有時候都很慘的,我們人經常都會改變
[00:16:55.500 --> 00:16:57.500]  我們人經常都很想
[00:16:57.500 --> 00:16:59.500]  找到自己心目中理想的東西
[00:16:59.500 --> 00:17:01.500]  很想身邊的人
