
[00:00:00.000 --> 00:00:05.180]  (主席)各位姐妹早晨,住內平安
[00:01:37.760 --> 00:01:41.480]  那個人打發他去田裡放豬
[00:01:41.480 --> 00:01:44.480]  他恨不得拿豬所吃的豆腐充饑
[00:01:44.480 --> 00:01:46.280]  都沒有人給他
[00:01:46.280 --> 00:01:48.160]  他就醒悟過來
[00:01:48.160 --> 00:01:51.440]  說:我父親有多少的故宮
[00:01:51.440 --> 00:01:52.760]  口糧有餘
[00:01:52.760 --> 00:01:55.240]  我倒在這裡餓死嗎?
[00:01:55.240 --> 00:01:57.960]  我要起來到我父親那裡去
[00:01:57.960 --> 00:01:59.800]  向他說:父親
[00:01:59.800 --> 00:02:02.200]  我得罪了天又得罪了你
[00:02:02.200 --> 00:02:05.520]  從今以後我不配稱為你的兒子
[00:02:05.520 --> 00:02:08.160]  把我當作一個故宮罷
[00:02:08.160 --> 00:02:10.000]  這些台詞想好了
[00:02:10.000 --> 00:02:14.280]  於是就起來往他父親那裡去
[00:02:14.280 --> 00:02:16.120]  相離還遠
[00:02:16.120 --> 00:02:20.200]  他父親看見就動了慈心
[00:02:20.200 --> 00:02:24.000]  跑去抱著他的頸項
[00:02:24.000 --> 00:02:26.520]  連連與他親嘴
[00:02:26.520 --> 00:02:28.320]  兒子說:父親
[00:02:28.320 --> 00:02:30.320]  我得罪了天又得罪了你
[00:02:30.320 --> 00:02:33.800]  從今以後我不配稱為你的兒子
[00:02:33.800 --> 00:02:36.240]  父親卻是吩咐僕人說
[00:02:36.240 --> 00:02:39.960]  把上好的蒲子快拿出來給他穿
[00:02:39.960 --> 00:02:42.560]  把戒指戴在他的指頭上
[00:02:42.560 --> 00:02:45.560]  把鞋穿在他的腳上
[00:02:45.560 --> 00:02:48.080]  把那肥油毒牽來載尿
[00:02:48.080 --> 00:02:50.040]  我們可以吃喝快樂
[00:02:50.040 --> 00:02:52.960]  因為我這個兒子是死而復活
[00:02:52.960 --> 00:02:54.280]  失而又得的
[00:02:54.280 --> 00:02:56.520]  他們就快樂起來
[00:02:56.520 --> 00:02:59.320]  那個時候大兒子正在田裡
[00:02:59.320 --> 00:03:01.320]  他就回來了離家不遠
[00:03:01.320 --> 00:03:03.720]  聽到作樂跳舞的聲音
[00:03:03.720 --> 00:03:05.320]  便叫一個僕人過來
[00:03:05.320 --> 00:03:06.640]  問他是甚麼事
[00:03:06.640 --> 00:03:09.160]  僕人說:你兄弟來了
[00:03:09.160 --> 00:03:12.960]  你父親因他無災無病的回來
[00:03:12.960 --> 00:03:14.880]  就把肥油毒載了
[00:03:14.880 --> 00:03:17.840]  大兒子卻生氣不肯進去
[00:03:17.840 --> 00:03:20.080]  他父親就出來勸他
[00:03:20.080 --> 00:03:21.760]  他對父親說:
[00:03:21.760 --> 00:03:23.480]  我服侍你這麼多年
[00:03:23.480 --> 00:03:25.880]  從來都沒有違背過你的命
[00:03:25.880 --> 00:03:28.880]  你並沒有給我一隻山羊羔
[00:03:28.880 --> 00:03:32.040]  叫我和朋友一同快樂
[00:03:32.040 --> 00:03:34.280]  但你這個兒子
[00:03:34.280 --> 00:03:37.520]  和昌記吞進了你的產業
[00:03:37.520 --> 00:03:38.720]  他一回來
[00:03:38.720 --> 00:03:41.520]  你倒餵他載了肥油毒
[00:03:41.520 --> 00:03:42.880]  父親對他說:
[00:03:42.880 --> 00:03:45.640]  兒啊,你常與我同在
[00:03:45.640 --> 00:03:48.080]  我一切所有的都是你的
[00:03:48.080 --> 00:03:50.840]  只是你這個兄弟是死而復活
[00:03:50.840 --> 00:03:52.320]  失而又得的
[00:03:52.320 --> 00:03:56.280]  所以我們理當歡喜快樂
[00:03:56.280 --> 00:03:59.880]  一段相當長的經文
[00:03:59.880 --> 00:04:04.320]  描繪了一個其實都相當破碎的家
[00:04:04.320 --> 00:04:07.160]  小兒子離家出走
[00:04:07.160 --> 00:04:10.680]  弟子雖然身在家園
[00:04:10.680 --> 00:04:12.960]  但他是怎樣看自己的呢?
[00:04:12.960 --> 00:04:17.880]  他覺得自己是一個不受重視的奴僕
[00:04:17.880 --> 00:04:19.800]  他怎樣看那個弟弟呢?
[00:04:19.800 --> 00:04:22.240]  他簡直藐視他
[00:04:22.240 --> 00:04:24.080]  他怎樣看他爸爸呢?
[00:04:24.080 --> 00:04:27.840]  他都否定爸爸對自己的愛
[00:04:27.840 --> 00:04:31.040]  這個大兒子雖然身在家園
[00:04:31.040 --> 00:04:35.120]  卻離家甚遠,無家可歸
[00:04:35.120 --> 00:04:37.400]  維繫著這個家庭的
[00:04:37.400 --> 00:04:38.800]  就是這個父親
[00:04:38.800 --> 00:04:41.760]  是一個懷著無比大愛的父親
[00:04:41.760 --> 00:04:46.080]  是一個承受著羞辱和責難的父親
[00:04:46.080 --> 00:04:50.160]  沒有這個父親,這個家早就散了
[00:04:50.160 --> 00:04:52.560]  今天我不討論這個大兒子了
[00:04:52.560 --> 00:04:57.520]  只集中討論這個小兒子
[00:04:57.520 --> 00:04:59.480]  這個小兒子對爸爸說
[00:04:59.480 --> 00:05:06.440]  「爸爸,請你把我應得的家業分給我」
[00:05:06.440 --> 00:05:11.320]  小兒子離家的心非常強
[00:05:11.320 --> 00:05:14.960]  他要找一個他心中的家
[00:05:14.960 --> 00:05:16.200]  他不要這個
[00:05:16.200 --> 00:05:18.720]  他要他自己找的那一個
[00:05:18.720 --> 00:05:22.800]  他要求即時取得父親遺產中
[00:05:22.800 --> 00:05:25.680]  屬於他的那一部分
[00:05:25.680 --> 00:05:28.520]  其實這個要求非常過份
[00:05:28.520 --> 00:05:31.040]  因為爸爸根本都未死
[00:05:31.040 --> 00:05:34.920]  怎能在爸爸未死時分遺產呢?
[00:05:34.920 --> 00:05:38.080]  再者,爸爸還在
[00:05:38.080 --> 00:05:40.560]  一切產業都是屬於爸爸的
[00:05:40.560 --> 00:05:42.360]  小兒子怎樣能夠說
[00:05:42.360 --> 00:05:45.440]  有一份是屬於他的呢?
[00:05:45.440 --> 00:05:47.400]  這個小兒子的這種說法
[00:05:47.400 --> 00:05:49.240]  就等於跟爸爸說
[00:05:49.240 --> 00:05:51.800]  「我想你快點死」
[00:05:51.800 --> 00:05:55.520]  又或者用另一個想法就是
[00:05:55.520 --> 00:05:59.200]  「我根本當你是死了」
[00:05:59.200 --> 00:06:01.480]  在父親還在的時候
[00:06:01.480 --> 00:06:04.240]  要拿走一部分父親的財富
[00:06:04.240 --> 00:06:06.680]  然後當成是自己的
[00:06:06.680 --> 00:06:10.080]  基本上這個做法就是當爸爸沒有到
[00:06:10.080 --> 00:06:13.480]  與爸爸劃清界線,從今以後
[00:06:13.480 --> 00:06:17.320]  我行我路
[00:06:17.320 --> 00:06:20.440]  父親竟然忍受了這個羞辱
[00:06:20.440 --> 00:06:23.080]  容讓小兒子離家
[00:06:23.080 --> 00:06:24.680]  這個父親知道
[00:06:24.680 --> 00:06:30.120]  強迫和禁止是不能約束一個人的心
[00:06:30.120 --> 00:06:33.840]  也沒辦法讓他體會到家的可貴
[00:06:33.840 --> 00:06:38.200]  於是這個爸爸就將產業分給小兒子
[00:06:38.200 --> 00:06:40.080]  聖經說「過了不多日」
[00:06:40.080 --> 00:06:42.120]  這個小兒子就把他一切所有的
[00:06:42.120 --> 00:06:44.760]  都收拾起來就往遠方去了
[00:06:44.760 --> 00:06:46.840]  在那裡任意放蕩
[00:06:46.840 --> 00:06:49.160]  浪費資財
[00:06:49.160 --> 00:06:51.360]  真是急不及待
[00:06:51.360 --> 00:06:52.840]  很快很快
[00:06:52.840 --> 00:06:57.000]  他就拿走一切所有自己的東西
[00:06:57.000 --> 00:06:59.600]  就往遠方去了
[00:06:59.600 --> 00:07:01.880]  有這麼遠走這麼遠
[00:07:01.880 --> 00:07:06.160]  看上來這個小兒子要割斷過去的一切
[00:07:06.160 --> 00:07:09.360]  要遺棄過去一切的親情
[00:07:09.360 --> 00:07:13.920]  他不再忍受這個家半點的牽連
[00:07:13.920 --> 00:07:19.600]  或者這個家給他有太多的規矩
[00:07:19.600 --> 00:07:23.480]  他現在要狠狠地遠離這一切的規矩
[00:07:23.480 --> 00:07:25.800]  他要盡情的放肆
[00:07:25.800 --> 00:07:29.960]  又或許他的爸爸太多的叮嚀了
[00:07:29.960 --> 00:07:33.360]  他現在不想再聽到爸爸的聲音
[00:07:33.360 --> 00:07:39.360]  他要做回自己一個想怎樣就怎樣的自己
[00:07:39.360 --> 00:07:41.040]  又或者
[00:07:41.040 --> 00:07:44.920]  這個花天酒地的世界實在太吸引了
[00:07:44.920 --> 00:07:47.000]  人不好好的墮落一下
[00:07:47.000 --> 00:07:50.480]  實在真的對不起自己
[00:07:50.480 --> 00:07:51.920]  他遠離家園
[00:07:51.920 --> 00:07:53.160]  遠離規矩
[00:07:53.160 --> 00:07:54.560]  遠離限制
[00:07:54.560 --> 00:07:56.600]  要多風流就有多風流
[00:07:56.600 --> 00:07:59.240]  要多揮霍就有多揮霍
[00:07:59.240 --> 00:08:01.640]  只要有錢可花
[00:08:01.640 --> 00:08:04.960]  要多快樂就可以有多快樂
[00:08:04.960 --> 00:08:07.360]  不要跟他談論明天
[00:08:07.360 --> 00:08:12.640]  今朝有酒今朝醉就是了
[00:08:12.640 --> 00:08:14.240]  或者
[00:08:14.240 --> 00:08:18.640]  久不久都會有一個聲音來造訪我們
[00:08:18.640 --> 00:08:20.840]  那個聲音會跟你說
[00:08:20.840 --> 00:08:24.840]  唉呀 放棄舊時的信仰
[00:08:24.840 --> 00:08:29.160]  放棄那些婆婆媽媽的道德枷鎖
[00:08:29.160 --> 00:08:32.240]  放棄那些所謂正直的想法
[00:08:32.240 --> 00:08:35.560]  你看看這個世界
[00:08:35.560 --> 00:08:38.040]  嘩 花花碌碌
[00:08:38.040 --> 00:08:40.560]  其實我們只有這個世界
[00:08:40.560 --> 00:08:42.240]  沒有了
[00:08:42.240 --> 00:08:44.680]  有錢可以花就花
[00:08:44.680 --> 00:08:50.120]  有放縱的機會就盡情放縱
[00:08:50.120 --> 00:08:52.680]  天跌下來又怎樣
[00:08:52.680 --> 00:08:56.840]  盡情的尋歡作樂罷
[00:08:56.840 --> 00:08:59.960]  我們其實是很難抗拒這個聲音
[00:08:59.960 --> 00:09:01.920]  因為這個聲音說的
[00:09:01.920 --> 00:09:03.840]  比我在這裡說的
[00:09:03.840 --> 00:09:07.920]  聽起來更加真實和更加動聽
[00:09:07.920 --> 00:09:10.480]  上帝應許的福樂對我們來說
[00:09:10.480 --> 00:09:13.440]  其實沒有多大的吸引力
[00:09:13.440 --> 00:09:16.080]  但是世界所應許的
[00:09:16.080 --> 00:09:17.720]  那些名成利奏
[00:09:17.720 --> 00:09:18.720]  對我們來說
[00:09:18.720 --> 00:09:21.240]  嘩 吸引力大得多
[00:09:21.240 --> 00:09:23.720]  真實得多
[00:09:23.720 --> 00:09:26.600]  世界的人大聲會說
[00:09:26.600 --> 00:09:27.560]  來呀來呀
[00:09:27.560 --> 00:09:31.920]  不要稀罕那個天賦的慈愛
[00:09:31.920 --> 00:09:34.560]  要用我們自己的手
[00:09:34.560 --> 00:09:36.240]  走自己的路
[00:09:36.240 --> 00:09:38.480]  確立自己的價值
[00:09:38.480 --> 00:09:39.200]  來呀來呀
[00:09:39.200 --> 00:09:40.760]  每一個都來
[00:09:40.760 --> 00:09:42.760]  要向這個世界的人證明
[00:09:42.760 --> 00:09:44.800]  你是一個有價值的人
[00:09:44.800 --> 00:09:49.000]  然後拿走你應該得到的獎品
[00:09:49.000 --> 00:09:51.400]  如果這個世界認為美貌是好的
[00:09:51.400 --> 00:09:53.240]  那你就應該盡一切的辦法
[00:09:53.240 --> 00:09:55.600]  令自己美貌一點
[00:09:55.600 --> 00:09:57.880]  無論那些方法是
[00:09:57.880 --> 00:09:59.960]  塗些什麼在臉上
[00:09:59.960 --> 00:10:01.720]  或者吃些什麼在肚子上
[00:10:01.720 --> 00:10:04.320]  或者整容也好
[00:10:04.320 --> 00:10:06.960]  如果這個世界認為成績是很重要的
[00:10:06.960 --> 00:10:10.520]  那你就用盡一切辦法拿成績
[00:10:10.520 --> 00:10:13.040]  或者你可能要多補一些雜
[00:10:13.040 --> 00:10:15.280]  或者多讀一些書拿個學位
[00:10:15.280 --> 00:10:16.440]  或者甚至簡單地說
[00:10:16.440 --> 00:10:19.400]  你出貓就可以了
[00:10:19.400 --> 00:10:21.600]  小兒子告訴爸爸
[00:10:21.600 --> 00:10:24.480]  喂 我好想你快點死
[00:10:24.480 --> 00:10:27.080]  因為我要用自己的方式
[00:10:27.080 --> 00:10:32.000]  過一個世界的人認為快樂的人生
[00:10:32.000 --> 00:10:34.400]  或者我們都會和天父說
[00:10:34.400 --> 00:10:38.000]  天父天父 請你遠離我
[00:10:38.000 --> 00:10:40.520]  因為我很想用自己的方法
[00:10:40.520 --> 00:10:47.840]  過一個世界的人認為快樂的那種生命
[00:10:47.840 --> 00:10:50.200]  世界會呼喚我們的
[00:10:50.200 --> 00:10:52.640]  我們越聽從這個世界的呼喚
[00:10:52.640 --> 00:10:58.120]  我們離開心靈的家就會越來越遠
[00:10:58.120 --> 00:10:59.920]  經文說
[00:10:59.920 --> 00:11:03.520]  這個小兒子耗盡了他一切所有的
[00:11:03.520 --> 00:11:06.840]  又遇著那個地方大遭饑荒
[00:11:06.840 --> 00:11:08.440]  就窮苦起來
[00:11:08.440 --> 00:11:11.240]  於是就投靠那個地方的一個人
[00:11:11.240 --> 00:11:14.360]  那個人打發他去田裡放豬
[00:11:14.360 --> 00:11:18.200]  他恨不得拿豬所吃的豆蝦充饑
[00:11:18.200 --> 00:11:22.080]  但是都沒有人給他
[00:11:22.080 --> 00:11:25.480]  如果你想用自己的手去創造自己的幸福
[00:11:25.480 --> 00:11:28.600]  去掌控自己的快樂
[00:11:28.600 --> 00:11:31.120]  Good 很好
[00:11:31.120 --> 00:11:33.440]  但是很快你會發現
[00:11:33.440 --> 00:11:36.920]  你總會有一天你會累
[00:11:36.920 --> 00:11:40.960]  你總會有一天你會遇到一些你掌控不到的事情
[00:11:40.960 --> 00:11:44.720]  還有你總會有失手的一刻
[00:11:44.720 --> 00:11:46.480]  你會慢慢慢慢發現
[00:11:46.480 --> 00:11:49.320]  要用自己的手去掌握自己的命運
[00:11:49.320 --> 00:11:51.560]  原來是很難的
[00:11:51.560 --> 00:11:56.560]  你想走在成功的頂尖裡面
[00:11:56.560 --> 00:11:59.280]  一個尖峰裡面
[00:11:59.280 --> 00:12:01.400]  但原來你要走到這一步
[00:12:01.400 --> 00:12:04.600]  你會常常要處於一個戰鬥的狀態
[00:12:04.600 --> 00:12:06.800]  將對手擊敗
[00:12:06.800 --> 00:12:08.760]  你要超越昨日的自己
[00:12:08.760 --> 00:12:13.200]  又要防範不知道從哪裡來的那些攻擊
[00:12:13.200 --> 00:12:15.000]  如果你想將幸福和快樂
[00:12:15.000 --> 00:12:17.560]  壓在你自己的成功之上
[00:12:17.560 --> 00:12:22.800]  你很快會發覺你會跌入一個無盡的深淵裡面
[00:12:22.800 --> 00:12:26.200]  小兒子同樣面對他生命的困局
[00:12:26.200 --> 00:12:28.400]  他很快就用盡他的財富
[00:12:28.400 --> 00:12:33.200]  他也遇到他掌握不到的一些逆境
[00:12:33.200 --> 00:12:38.280]  或者他仍然想用自己的手去抓住這個快樂
[00:12:38.280 --> 00:12:39.920]  但是時不我與
[00:12:39.920 --> 00:12:43.000]  無情的命運都打擊他
[00:12:43.000 --> 00:12:44.840]  世界的法則就是
[00:12:44.840 --> 00:12:49.240]  你成功的時候保證人人都會擁護你
[00:12:49.240 --> 00:12:50.800]  但當你失敗的時候
[00:12:50.800 --> 00:12:52.160]  人人都會離棄你
[00:12:52.160 --> 00:12:54.800]  這個同樣是世界的法則
[00:12:54.800 --> 00:12:58.680]  你自恃擁有某些東西可以換取快樂
[00:12:58.680 --> 00:12:59.800]  好
[00:12:59.800 --> 00:13:01.960]  沒問題的
[00:13:01.960 --> 00:13:04.840]  但是有一天你自恃的東西失去的時候
[00:13:04.840 --> 00:13:08.880]  其他的人看你連畜生都不如
[00:13:08.880 --> 00:13:12.360]  這個小兒子想吃豬吃的那些東西
[00:13:12.360 --> 00:13:15.920]  但人們都不給他
[00:13:15.920 --> 00:13:17.680]  他可能會說
[00:13:17.680 --> 00:13:21.120]  總有一天會東山再起
[00:13:21.120 --> 00:13:22.760]  又或者他會想
[00:13:22.760 --> 00:13:24.960]  我要捱過這個難關
[00:13:24.960 --> 00:13:28.520]  看看命運會不會再一次眷顧我
[00:13:28.520 --> 00:13:30.000]  又或者
[00:13:30.000 --> 00:13:32.000]  他在養豬的地方
[00:13:32.000 --> 00:13:35.120]  這樣就過去了一生
[00:13:35.120 --> 00:13:38.400]  什麼都有可能
[00:13:38.400 --> 00:13:40.760]  就是這個時刻
[00:13:40.760 --> 00:13:42.760]  聖經說第十七節
[00:13:42.760 --> 00:13:45.760]  他醒悟過來
[00:13:45.760 --> 00:13:47.080]  就說
[00:13:47.080 --> 00:13:48.960]  我父親有多少的故宮
[00:13:48.960 --> 00:13:50.480]  口量有餘
[00:13:50.480 --> 00:13:53.000]  我倒在這裡餓死嗎
[00:13:53.000 --> 00:13:55.560]  我要起來到我父親那裡去
[00:13:55.560 --> 00:13:56.280]  向他說
[00:13:56.280 --> 00:13:57.040]  父親
[00:13:57.040 --> 00:13:58.920]  我得罪了天又得罪了你
[00:13:58.920 --> 00:14:00.000]  從今以後
[00:14:00.000 --> 00:14:02.080]  我不配稱為你的兒子
[00:14:02.080 --> 00:14:05.520]  把我當作一個故宮罷
[00:14:05.520 --> 00:14:08.640]  這個是一個關鍵的時刻
[00:14:08.640 --> 00:14:11.760]  小兒子醒悟過來
[00:14:11.760 --> 00:14:14.760]  醒悟過來
[00:14:14.760 --> 00:14:16.440]  有些英文的聖經
[00:14:16.440 --> 00:14:17.920]  這個醒悟過來
[00:14:17.920 --> 00:14:19.880]  翻譯作
[00:14:19.880 --> 00:14:23.800]  He came to himself
[00:14:23.800 --> 00:14:25.640]  這個翻譯其實是更加接近
[00:14:25.640 --> 00:14:28.280]  新約希臘文的基本意思
[00:14:28.280 --> 00:14:32.400]  他回到他自己那裡
[00:14:32.400 --> 00:14:35.200]  他回到他自己那裡
[00:14:35.200 --> 00:14:38.040]  他心裡問一個很關鍵的問題
[00:14:38.040 --> 00:14:41.560]  我到底是誰
[00:14:41.560 --> 00:14:43.560]  這個真是一個好問題
[00:14:43.560 --> 00:14:48.720]  我到底是誰
[00:14:48.720 --> 00:14:51.120]  這個小兒子開始醒覺
[00:14:51.120 --> 00:14:53.320]  我不是由世界的成敗
[00:14:53.320 --> 00:14:55.920]  去界定的那一個
[00:14:55.920 --> 00:14:57.920]  我不是由其他人的看法
[00:14:57.920 --> 00:15:00.120]  去界定的那一個人
[00:15:00.120 --> 00:15:02.120]  我甚至不是由我自己
[00:15:02.120 --> 00:15:06.360]  對我自己的評價去界定
[00:15:06.360 --> 00:15:08.400]  我真正的身份就是
[00:15:08.400 --> 00:15:11.320]  我是一個父親的兒子
[00:15:11.320 --> 00:15:14.640]  無論我如今去到一個甚麼地步
[00:15:14.640 --> 00:15:16.280]  我仍然有一個父親
[00:15:16.280 --> 00:15:20.600]  我仍然是他的兒子
[00:15:20.600 --> 00:15:22.120]  這個就是他生命的
[00:15:22.120 --> 00:15:24.840]  最終極的一個認識
[00:15:24.840 --> 00:15:27.720]  他重新認識自己是哪一個
[00:15:27.720 --> 00:15:30.120]  然後他想
[00:15:30.120 --> 00:15:33.280]  我的家應該在哪裡呢
[00:15:33.280 --> 00:15:39.360]  我的人生應該走向哪裡呢
[00:15:39.360 --> 00:15:42.480]  我們到底是誰
[00:15:42.480 --> 00:15:46.120]  我們的家在何方
[00:15:46.120 --> 00:15:49.600]  這個小兒子打算歸家
[00:15:49.600 --> 00:15:51.200]  有趣的是
[00:15:51.200 --> 00:15:54.920]  聖經說他在想一些台詞
[00:15:54.920 --> 00:15:59.760]  面對爸爸應該說些甚麼好呢
[00:15:59.760 --> 00:16:02.040]  他在盤算
[00:16:02.040 --> 00:16:04.360]  說些甚麼最合適呢
[00:16:04.360 --> 00:16:07.480]  很明顯
[00:16:07.480 --> 00:16:11.120]  這個小兒子根本不認識他爸爸
[00:16:11.120 --> 00:16:13.200]  他對他爸爸的想法
[00:16:13.200 --> 00:16:17.480]  完全是根據世界上的等價交易
[00:16:17.480 --> 00:16:19.480]  成王敗寇的邏輯
[00:16:19.480 --> 00:16:22.360]  他自己想像出來
[00:16:22.360 --> 00:16:26.120]  又或者他在外面的世界闖蕩太久了
[00:16:26.120 --> 00:16:29.920]  他以為在家裡應該有的想法
[00:16:29.920 --> 00:16:32.360]  和在江湖裡應該有的想法
[00:16:32.360 --> 00:16:34.160]  應該是一樣的
[00:16:34.160 --> 00:16:35.800]  我現在輸了
[00:16:35.800 --> 00:16:37.160]  能夠做甚麼呢
[00:16:37.160 --> 00:16:39.520]  只能夠要求做一個奴隸
[00:16:39.520 --> 00:16:43.040]  他根本不相信無條件的接納
[00:16:43.040 --> 00:16:46.240]  也不期望無條件的寬恕
[00:16:46.240 --> 00:16:47.840]  現在都失敗了
[00:16:47.840 --> 00:16:49.040]  衰了
[00:16:49.040 --> 00:16:53.320]  只好死氣地扮死狗
[00:16:53.320 --> 00:16:56.520]  然後爸爸怎樣處置就怎樣處置
[00:16:56.520 --> 00:16:59.000]  他的想法是這樣
[00:16:59.000 --> 00:17:00.480]  台詞想好了
[00:17:00.480 --> 00:17:03.680]  於是他就踏上歸家的旅途
[00:17:03.680 --> 00:17:05.840]  聖經說第20節
[00:17:05.840 --> 00:17:08.360]  「於是起來往他父親那裡去
[00:17:08.360 --> 00:17:09.560]  相離甚遠
[00:17:09.560 --> 00:17:12.360]  他父親看見就動了慈心
[00:17:12.360 --> 00:17:15.000]  跑去抱著他的頸看
[00:17:15.000 --> 00:17:17.720]  連連與他親嘴」
[00:17:17.720 --> 00:17:20.720]  一切都出乎意料
[00:17:20.720 --> 00:17:23.280]  一切都不是他所想的
[00:17:23.280 --> 00:17:25.280]  這個小兒子所想的東西
[00:17:25.280 --> 00:17:29.880]  與真實的情景相差非常大
[00:17:29.880 --> 00:17:32.240]  在這裡整個動作
[00:17:32.240 --> 00:17:34.680]  最主動的是他爸爸
[00:17:34.680 --> 00:17:36.680]  遠遠望見
[00:17:36.680 --> 00:17:39.560]  爸爸已經很主動地跑過來
[00:17:39.560 --> 00:17:42.880]  看到這個衣衫濫柳的小兒子
[00:17:42.880 --> 00:17:46.000]  還未等這個小兒子說好他的台詞
[00:17:46.000 --> 00:17:47.520]  爸爸已經抱著他
[00:17:47.520 --> 00:17:54.520]  然後親他
[00:17:54.520 --> 00:17:56.000]  接納
[00:17:56.000 --> 00:17:58.440]  克服了內疚
[00:17:58.440 --> 00:17:59.960]  因典
[00:17:59.960 --> 00:18:03.640]  拒絕了世間的那種計較思量
[00:18:03.640 --> 00:18:04.920]  仁慈
[00:18:04.920 --> 00:18:07.400]  照亮了人性的黑暗
[00:18:07.400 --> 00:18:08.840]  加的溫暖
[00:18:08.840 --> 00:18:13.320]  安頓了疲憊的心靈
[00:18:13.320 --> 00:18:18.320]  這是神聖光輝永恆照耀的一幕
[00:18:18.320 --> 00:18:19.960]  我們看到
[00:18:19.960 --> 00:18:23.520]  神那個無限的仁慈
[00:18:23.520 --> 00:18:26.240]  神張開祂的雙手
[00:18:26.240 --> 00:18:30.520]  接納每一個願意回家的人
[00:18:30.520 --> 00:18:33.080]  神張開祂的雙手
[00:18:33.080 --> 00:18:36.600]  以人以祂為家
[00:18:36.600 --> 00:18:39.000]  我相信
[00:18:39.000 --> 00:18:42.520]  很多人一生渴望的
[00:18:42.520 --> 00:18:50.080]  就是被爸爸這樣溫柔的一抱
[00:18:50.080 --> 00:18:53.400]  只為是這樣走過的錯路
[00:18:53.400 --> 00:18:56.160]  羞辱父親換來的內疚
[00:18:56.160 --> 00:18:59.520]  自把自為帶來的生命的恥辱
[00:18:59.520 --> 00:19:02.920]  我行我路導致的無比的失落
[00:19:02.920 --> 00:19:06.400]  就在這一抱裏面
[00:19:06.400 --> 00:19:09.240]  發作無限的溫暖
[00:19:09.240 --> 00:19:10.400]  我們每一個人
[00:19:10.400 --> 00:19:16.000]  都很渴望被爸爸這樣的一抱
[00:19:16.000 --> 00:19:17.960]  荷蘭畫家林布蘭
[00:19:17.960 --> 00:19:22.080]  以《浪子回頭》的故事畫了一幅很大的畫
[00:19:22.080 --> 00:19:27.240]  去捕捉父親擁抱小兒子的神聖的一刻
[00:19:27.240 --> 00:19:30.440]  靈修神學家盧雲
[00:19:30.440 --> 00:19:33.040]  按照林布蘭這幅畫的提示
[00:19:33.040 --> 00:19:34.680]  寫了一本書
[00:19:34.680 --> 00:19:40.760]  書名就叫做《浪子回頭》
[00:19:40.760 --> 00:19:42.720]  盧雲說
[00:19:42.720 --> 00:19:47.280]  每個人都很渴望被爸爸這樣一抱
[00:19:47.280 --> 00:19:51.880]  然而
[00:19:51.880 --> 00:19:56.600]  歸家的路甚難
[00:19:56.600 --> 00:19:59.800]  很多人作為一個浪子
[00:19:59.800 --> 00:20:03.480]  是不願意歸家的
[00:20:03.480 --> 00:20:07.400]  盧雲在這本書中這樣寫
[00:20:07.400 --> 00:20:13.120]  我經年在屬靈的生活的各個方面指導學生
[00:20:13.120 --> 00:20:17.040]  幫助他們明白屬靈生活的重要
[00:20:17.040 --> 00:20:23.080]  可是我自己可曾敢走進這幅畫的中央
[00:20:23.080 --> 00:20:27.960]  這幅畫的中央就是林布蘭中間那一幕
[00:20:27.960 --> 00:20:31.680]  就是父親抱著兒子的那一幕
