
[00:00:00.000 --> 00:00:03.800]  馬福音8章31至33節
[00:02:08.500 --> 00:02:11.900]  相信當時其他11位門徒
[00:02:11.900 --> 00:02:15.200]  聽了基督的預告
[00:02:15.200 --> 00:02:17.400]  都會感到很詫異
[00:02:17.400 --> 00:02:21.300]  未能夠接受主再來要這樣
[00:02:21.300 --> 00:02:25.400]  主自己應該是來到掌權
[00:02:25.400 --> 00:02:28.500]  是得著榮耀
[00:02:28.500 --> 00:02:32.400]  在《馬可》的十四章
[00:02:32.400 --> 00:02:35.500]  三十二節到四十二節這段經文裡
[00:02:35.500 --> 00:02:39.100]  稱為「喀西瑪尼的禱告」
[00:02:39.100 --> 00:02:43.000]  「喀西瑪尼」的意思是油渣
[00:02:43.000 --> 00:02:47.400]  它是在橄欖山的山腳的地方
[00:02:47.400 --> 00:02:50.500]  主與門徒吃完最後的晚餐
[00:02:50.500 --> 00:02:55.500]  就是去到喀西瑪尼這個地方來禱告
[00:02:55.500 --> 00:03:00.200]  那時候主的心情都是很複雜
[00:03:00.200 --> 00:03:05.800]  一方面他想到自己將要承受這個苦杯
[00:03:05.800 --> 00:03:10.600]  代表著他要受苦至死
[00:03:10.600 --> 00:03:13.400]  心裡驚恐起來
[00:03:13.400 --> 00:03:18.300]  極其難過憂傷幾乎至死
[00:03:18.300 --> 00:03:23.500]  反映到主耶穌祂雖然是神的兒子
[00:03:23.500 --> 00:03:27.100]  已經是道成肉身
[00:03:27.100 --> 00:03:33.300]  祂是具有人真正的感情感受
[00:03:33.300 --> 00:03:35.300]  他感到很悲傷
[00:03:35.300 --> 00:03:39.700]  另一方面他要繼續來到帶領門徒
[00:03:39.700 --> 00:03:41.500]  教導他們
[00:03:41.500 --> 00:03:45.100]  要他們學習警醒守候
[00:03:45.100 --> 00:03:50.300]  在以前禱告的姿態多數是站著
[00:03:50.300 --> 00:03:53.500]  舉起雙手向著天
[00:03:53.500 --> 00:03:58.300]  但當時主耶穌是俯伏在地
[00:03:58.300 --> 00:04:03.300]  表示他靈裡面是極度的傷痛
[00:04:03.300 --> 00:04:09.300]  在35、36節的這裏主是禱告
[00:04:09.300 --> 00:04:10.600]  祈禱
[00:04:10.600 --> 00:04:15.500]  如果可能的話求祢將這個杯切去
[00:04:15.500 --> 00:04:19.900]  耶穌知道將要受什麼苦
[00:04:19.900 --> 00:04:24.900]  祂會經歷生命當中最大的掙扎
[00:04:24.900 --> 00:04:29.600]  祂不想忍受這種可怕的經歷
[00:04:29.600 --> 00:04:32.100]  所以祂說如果可能
[00:04:32.100 --> 00:04:35.700]  求神將這個杯切去
[00:04:35.700 --> 00:04:41.300]  即是求神將這個苦難撤消不要淋到祂身上
[00:04:41.300 --> 00:04:44.400]  1月尾農曆新年期間
[00:04:44.400 --> 00:04:49.800]  已經傳出了武漢新型肺炎病毒
[00:04:49.800 --> 00:04:53.100]  在國內蔓延
[00:04:53.100 --> 00:04:55.100]  傳得很厲害
[00:04:55.100 --> 00:04:57.200]  特別在武漢這個地方
[00:04:57.200 --> 00:05:00.600]  在1月23日要封城
[00:05:00.600 --> 00:05:04.200]  去減低這個病毒的擴散
[00:05:04.200 --> 00:05:09.500]  2月初收到武漢教會傳出的消息
[00:05:09.500 --> 00:05:14.000]  呼籲全國的基督徒起來禁食禱告
[00:05:14.000 --> 00:05:16.800]  因為武漢的疫情很嚴峻
[00:05:16.800 --> 00:05:20.400]  需要更多的基督徒同心待討
[00:05:20.400 --> 00:05:24.600]  求主赦免人的驕傲自大
[00:05:24.600 --> 00:05:26.200]  認罪悔改
[00:05:26.200 --> 00:05:31.200]  因為延遲了關注這個病毒的擴散
[00:05:31.200 --> 00:05:34.600]  以致有很多人受感染
[00:05:34.600 --> 00:05:41.100]  嚴重到有一些已經斷送了他寶貴的性命
[00:05:41.100 --> 00:05:46.800]  根據時代論壇3月1日裏面有一段的記載
[00:05:46.800 --> 00:05:48.400]  他說有牧者
[00:05:48.400 --> 00:05:53.200]  他早前曾經代表武漢的牧者聯討會
[00:05:53.200 --> 00:05:55.600]  用一個影片的形式
[00:05:55.600 --> 00:06:02.600]  去發表全國基督徒禁食禱告的倡議書
[00:06:02.600 --> 00:06:05.600]  呼籲全國各地的基督徒
[00:06:05.600 --> 00:06:12.600]  從2月3日至5日連續3天舉行禁食禱告
[00:06:12.600 --> 00:06:17.000]  祈求止息這個疫情的蔓延
[00:06:17.000 --> 00:06:19.200]  並且為著國家決策者
[00:06:19.200 --> 00:06:21.800]  武漢政府有關的部門
[00:06:21.800 --> 00:06:24.800]  能夠做出明智的措施
[00:06:24.800 --> 00:06:28.400]  有效的來抗疫等等禱告
[00:06:28.400 --> 00:06:29.600]  以他所知
[00:06:29.600 --> 00:06:34.000]  有很多來自中國世界各地的教會
[00:06:34.000 --> 00:06:38.800]  也有參與禁食禱告
[00:06:38.800 --> 00:06:41.400]  我也收到這個消息
[00:06:41.400 --> 00:06:44.600]  也傳開給一些弟兄姊妹
[00:06:44.600 --> 00:06:47.800]  有些教會也很堅定
[00:06:47.800 --> 00:06:56.000]  2月3日至5日之後仍然繼續禱告
[00:06:56.000 --> 00:07:00.400]  用讚美、呼求、悔改的心
[00:07:00.400 --> 00:07:04.400]  祈求神去止息這次疫症
[00:07:04.400 --> 00:07:09.000]  求神幫助祂的子民渡過這些難關
[00:07:09.000 --> 00:07:13.200]  祂知道這些祈禱會都增加了信徒
[00:07:13.200 --> 00:07:17.600]  對神的信心和信靠
[00:07:17.600 --> 00:07:22.000]  是戰勝這個瘟疫的決心
[00:07:22.000 --> 00:07:27.200]  各地的信徒更加延續為這件事去祈禱
[00:07:27.200 --> 00:07:32.400]  目者認為無論是社群的需要
[00:07:32.400 --> 00:07:35.000]  或者是教會弟兄姊妹的需要
[00:07:35.000 --> 00:07:40.000]  他都很想盡量來回應
[00:07:40.000 --> 00:07:44.000]  到了2月13日被訪問那天
[00:07:44.000 --> 00:07:47.400]  武漢社會秩序仍然是很良好的
[00:07:47.400 --> 00:07:51.000]  也未有出現物資短缺的情況
[00:07:51.000 --> 00:07:55.800]  蔬菜水果少少的價格上調
[00:07:55.800 --> 00:07:58.000]  都可以接受
[00:07:58.000 --> 00:08:03.600]  看到教會和社區一些家庭的需要
[00:08:03.600 --> 00:08:08.200]  譬如因為病患殘疾至貧窮的家庭
[00:08:08.200 --> 00:08:10.000]  他們的艱難
[00:08:10.000 --> 00:08:16.200]  沒辦法付起高價來買一些保護的物資、裝備
[00:08:16.200 --> 00:08:20.400]  三餐只是即食年
[00:08:20.400 --> 00:08:23.800]  這位目者他們的教會
[00:08:23.800 --> 00:08:28.400]  長期在社區做一些關懷的工作
[00:08:28.400 --> 00:08:32.200]  更加聯同幾位弟兄姊妹去回應
[00:08:32.200 --> 00:08:37.000]  在屬靈上去關心、幫助不同的肢體
[00:08:37.000 --> 00:08:43.000]  他分享他們一行十人穿著一些防護的衣服
[00:08:43.000 --> 00:08:56.200]  把飯盒、蔬菜、預防設備、材料送給基層的家庭
[00:08:56.200 --> 00:09:05.400]  也有口罩、消毒酒精、中藥等防疫品送給他們
[00:09:05.400 --> 00:09:13.000]  目者表示這些人收到教會愛心的支援
[00:09:13.000 --> 00:09:15.800]  他們內心都很感動
[00:09:15.800 --> 00:09:21.400]  很感謝教會對他們的關愛
[00:09:21.400 --> 00:09:24.600]  香港亦有108宗
[00:09:24.600 --> 00:09:30.000]  不知今日會否再增確診的人
[00:09:30.000 --> 00:09:35.000]  以致影響很多教會的活動需要暫停
[00:09:35.000 --> 00:09:39.600]  我們都停了兩次崇拜
[00:09:39.600 --> 00:09:46.200]  現在知道4月20日學校才可以復課
[00:09:46.200 --> 00:09:51.600]  縱然停了很多聚會、祈禱會
[00:09:51.600 --> 00:09:55.400]  但教會仍然繼續鼓勵在網上
[00:09:55.400 --> 00:10:05.200]  鼓勵弟兄姊妹自己一齊在私圖整體紀念教會
[00:10:05.200 --> 00:10:09.200]  面對疫情的受控
[00:10:09.200 --> 00:10:14.400]  希望患病者可以早些得到治療
[00:10:14.400 --> 00:10:17.600]  希望前線的工作、醫護人員
[00:10:17.600 --> 00:10:22.600]  他們有足夠的預防的衣物
[00:10:22.600 --> 00:10:25.600]  免致他們受到感染
[00:10:25.600 --> 00:10:28.600]  求主施恩憐憫
[00:10:28.600 --> 00:10:32.000]  垂聽我們眾人的禱告
[00:10:32.000 --> 00:10:36.200]  正如在《馬學方》11章24節的經文
[00:10:36.200 --> 00:10:37.800]  「我告訴你們
[00:10:37.800 --> 00:10:40.200]  凡你們禱告祈求的
[00:10:40.200 --> 00:10:41.800]  無論是什麼
[00:10:41.800 --> 00:10:43.800]  只要順時得著的
[00:10:43.800 --> 00:10:45.600]  就必得著」
[00:10:45.600 --> 00:10:49.600]  很感謝神自己的應許
[00:10:49.600 --> 00:10:53.800]  主與門徒去到赫西瑪利園時
[00:10:53.800 --> 00:10:56.600]  將門徒分成兩隊
[00:10:56.600 --> 00:11:00.600]  有八位靠近園子的入口處
[00:11:00.600 --> 00:11:03.800]  當時猶大不在場
[00:11:03.800 --> 00:11:06.600]  主進園內
[00:11:06.600 --> 00:11:11.400]  與彼得、雅各、約翰三位進入
[00:11:11.400 --> 00:11:15.600]  祂對這三位較為親近的門徒
[00:11:15.600 --> 00:11:20.600]  表達祂內心的掙扎
[00:11:20.600 --> 00:11:23.600]  在34節對他們說
[00:11:23.600 --> 00:11:26.600]  「我心裡非常憂傷
[00:11:26.600 --> 00:11:28.600]  幾乎要死
[00:11:28.600 --> 00:11:33.600]  你們留在這裡要警醒」
[00:11:33.600 --> 00:11:38.600]  主只是與這三位門徒表露祂自己
[00:11:38.600 --> 00:11:42.600]  內心的感受
[00:11:42.600 --> 00:11:47.600]  面對苦難的脆弱的一面
[00:11:47.600 --> 00:11:50.600]  可惜這三位門徒
[00:11:50.600 --> 00:11:57.600]  未能體察主當時那份痛苦、感受
[00:11:57.600 --> 00:12:02.600]  也未能聽老師叫他們警醒
[00:12:02.600 --> 00:12:04.600]  竟然是睡著了
[00:12:04.600 --> 00:12:08.600]  連一小時的警醒都查不住
[00:12:08.600 --> 00:12:13.600]  這三位門徒的表現實在令主失望
[00:12:13.600 --> 00:12:18.600]  主也禁不住叫彼得為西門
[00:12:18.600 --> 00:12:22.600]  其實他跟隨主之前是西門
[00:12:22.600 --> 00:12:26.600]  暗示彼得好像回頭了
[00:12:26.600 --> 00:12:29.600]  好像微信一樣的警方
[00:12:29.600 --> 00:12:31.600]  忘記了主的教導
[00:12:31.600 --> 00:12:35.600]  也忘記了他自己對主的承諾
[00:12:35.600 --> 00:12:38.600]  在《馬可14章》31節
[00:12:38.600 --> 00:12:45.600]  「我就是必須和你同死也絕不會不認你」
[00:12:45.600 --> 00:12:48.600]  當主被拉之後
[00:12:48.600 --> 00:12:55.600]  他先後三次被人問他的時候否認認識主
[00:12:55.600 --> 00:12:58.600]  在38節裡
[00:12:58.600 --> 00:13:01.600]  主提他們總要警醒禱告
[00:13:01.600 --> 00:13:05.600]  免得陷入迷惑試探裡
[00:13:05.600 --> 00:13:10.600]  他們心靈真的願意警醒禱告
[00:13:10.600 --> 00:13:12.600]  但肉體軟弱
[00:13:12.600 --> 00:13:15.600]  很多時候我們的弟兄姊妹
[00:13:15.600 --> 00:13:19.600]  都是跟團契小組相熟的肢體
[00:13:19.600 --> 00:13:21.600]  去分享個人的需要
[00:13:21.600 --> 00:13:25.600]  或者家人、親友面對一些困難
[00:13:25.600 --> 00:13:29.600]  可能是患病、失業
[00:13:29.600 --> 00:13:33.600]  家庭成員的問題或不和
[00:13:33.600 --> 00:13:37.600]  兒女學習或教導的需要
[00:13:37.600 --> 00:13:40.600]  面對的困難等等
[00:13:40.600 --> 00:13:46.600]  我們都可以彼此紀念、關心、代禱
[00:13:46.600 --> 00:13:51.600]  但有時我們真的不能很行切去慰藉
[00:13:51.600 --> 00:13:55.600]  弟兄姊妹提出的事情去代求
[00:13:55.600 --> 00:13:59.600]  就是因為我們已經忘記了
[00:13:59.600 --> 00:14:03.600]  忘記了繼續為對方祈禱
[00:14:03.600 --> 00:14:06.600]  為對方的需要代求
[00:14:06.600 --> 00:14:10.600]  主知道門徒對基督的理解
[00:14:10.600 --> 00:14:15.600]  和基督自己真正的涵義的落差很大
[00:14:15.600 --> 00:14:22.600]  所以在第一次預告自己要受苦之後
[00:14:22.600 --> 00:14:26.600]  主一直用心去教導門徒
[00:14:26.600 --> 00:14:30.600]  去學習天國的價值觀
[00:14:30.600 --> 00:14:35.600]  讓他們可以理解與基督同行
[00:14:35.600 --> 00:14:40.600]  和世人的期望很不相同
[00:14:40.600 --> 00:14:44.600]  雖然彼得雅各約翰展現他們軟弱
[00:14:44.600 --> 00:14:48.600]  不能和主警醒、禱告
[00:14:48.600 --> 00:14:53.600]  但主仍然很著緊他們的成長
[00:14:53.600 --> 00:14:56.600]  再次吩咐他們要警醒
[00:14:56.600 --> 00:15:01.600]  用禱告支持自己去體貼神的心意
[00:15:01.600 --> 00:15:05.600]  免得入了迷惑、試探的裡邊
[00:15:05.600 --> 00:15:12.600]  主耶穌在赫西瑪尼盡力提醒督澤門徒
[00:15:12.600 --> 00:15:14.600]  先後有三次這麼多
[00:15:14.600 --> 00:15:18.600]  叫他們警醒、禱告
[00:15:18.600 --> 00:15:23.600]  門徒真的撐不住,仍然睡著了
[00:15:23.600 --> 00:15:27.600]  這確是我們有時的實況
[00:15:27.600 --> 00:15:32.600]  我們明明知道要敬拜主、親近祂
[00:15:32.600 --> 00:15:35.600]  但因為有時自己太累
[00:15:35.600 --> 00:15:40.600]  可能工作、過勞、其他因素影響
[00:15:40.600 --> 00:15:44.600]  我們也少了來到神的庚前
[00:15:44.600 --> 00:15:48.600]  主提醒門徒要努力去掙扎
[00:15:48.600 --> 00:15:53.600]  堅持去面對這些試煉或引誘
[00:15:53.600 --> 00:15:56.600]  保持不妥協
[00:15:56.600 --> 00:15:59.600]  主給我們做了好的榜樣
[00:15:59.600 --> 00:16:02.600]  祂向神說如果可行
[00:16:02.600 --> 00:16:05.600]  求神撤消這些苦難
[00:16:05.600 --> 00:16:11.600]  然而不是照我所願的,而是照祢所願的
[00:16:11.600 --> 00:16:13.600]  在三十六節
[00:16:13.600 --> 00:16:17.600]  祂重新要去遵行神的旨意
[00:16:17.600 --> 00:16:19.600]  祂的禱告是突出了
[00:16:19.600 --> 00:16:29.600]  祂將要承受的死亡、可怕、痛苦更大
[00:16:29.600 --> 00:16:34.600]  因為祂正在承擔全世界人的罪惡
[00:16:34.600 --> 00:16:43.600]  要被神離棄、隔絕
[00:16:43.600 --> 00:16:47.600]  為了要拯救我們
[00:16:47.600 --> 00:16:51.600]  可見主自己對我們那份愛
[00:16:51.600 --> 00:16:57.600]  是多大金元地為我們犧牲祂的生命
[00:16:57.600 --> 00:17:01.600]  當我們只是體貼自己的需要
[00:17:01.600 --> 00:17:04.600]  按自己的意願去行事
[00:17:04.600 --> 00:17:07.600]  沒有體會到神的時候
[00:17:07.600 --> 00:17:10.600]  可能我們都會做出一些事情
[00:17:10.600 --> 00:17:13.600]  跟神對立
[00:17:13.600 --> 00:17:16.600]  或者叫人不要回教會
[00:17:16.600 --> 00:17:19.600]  不需要看聖經
[00:17:19.600 --> 00:17:24.600]  覺得聖經的說話不是真理
[00:17:24.600 --> 00:17:26.600]  面對彼得
[00:17:26.600 --> 00:17:29.600]  用一個世界的價值觀去回應主
[00:17:29.600 --> 00:17:34.600]  叫他不要面對他的受苦、受死
[00:17:34.600 --> 00:17:36.600]  所以耶穌叫他
[00:17:36.600 --> 00:17:40.600]  撒旦,去我後邊去
[00:17:40.600 --> 00:17:45.600]  主是用撒旦這個稱呼彼得
[00:17:45.600 --> 00:17:51.600]  因為當時彼得勸了他不要這樣做
[00:17:51.600 --> 00:17:54.600]  未能夠體貼神的心意
[00:17:54.600 --> 00:17:58.600]  他只是體貼人的想法
[00:17:58.600 --> 00:18:01.600]  所以主要說他是撒旦
[00:18:01.600 --> 00:18:04.600]  跟他劃清界線
[00:18:04.600 --> 00:18:11.600]  雖然彼得是第一個知道耶穌是基督的身份
[00:18:11.600 --> 00:18:17.600]  但是主竟然這樣去稱呼他撒旦
[00:18:17.600 --> 00:18:20.600]  真的叫我們需要反省
[00:18:20.600 --> 00:18:22.600]  無論我們信了主
[00:18:22.600 --> 00:18:25.600]  成為他的門徒有多久
[00:18:25.600 --> 00:18:28.600]  可能有一刻
[00:18:28.600 --> 00:18:29.600]  有一段時間
[00:18:29.600 --> 00:18:31.600]  有一天
[00:18:31.600 --> 00:18:34.600]  我們都會走回頭路
[00:18:34.600 --> 00:18:38.600]  退縮
[00:18:38.600 --> 00:18:42.600]  不能夠好好的為主站起來
[00:18:42.600 --> 00:18:46.600]  以致被主去責備
[00:18:46.600 --> 00:18:50.600]  彼得一樣
[00:18:50.600 --> 00:18:53.600]  體貼神的心意
[00:18:53.600 --> 00:18:59.600]  就能夠以神的心意作為優先考慮
[00:18:59.600 --> 00:19:05.600]  願意以神的視野
[00:19:05.600 --> 00:19:06.600]  神的角度
[00:19:06.600 --> 00:19:08.600]  神那份愛
[00:19:08.600 --> 00:19:13.600]  來作為行事的動機
[00:19:13.600 --> 00:19:15.600]  按著聖經的教導
[00:19:15.600 --> 00:19:18.600]  耶穌的榜樣
[00:19:18.600 --> 00:19:21.600]  當我們去做抉擇的時候
[00:19:21.600 --> 00:19:23.600]  可以先祈禱
[00:19:23.600 --> 00:19:26.600]  求神去指引
[00:19:26.600 --> 00:19:29.600]  我們將我們的一些掙扎
[00:19:29.600 --> 00:19:30.600]  不知道如何做決定
[00:19:30.600 --> 00:19:32.600]  告訴神
[00:19:32.600 --> 00:19:35.600]  再藉著聖經來測驗
[00:19:35.600 --> 00:19:38.600]  到底是不是神的心意
[00:19:38.600 --> 00:19:41.600]  祈求聖靈的引導
[00:19:41.600 --> 00:19:45.600]  以生命來實踐
[00:19:45.600 --> 00:19:48.600]  神的心意
[00:19:48.600 --> 00:19:50.600]  如果要體貼神的心意
[00:19:50.600 --> 00:19:52.600]  我們都需要學習
[00:19:52.600 --> 00:19:55.600]  放下自己的喜好
[00:19:55.600 --> 00:19:56.600]  心願
[00:19:56.600 --> 00:20:01.600]  或者想去選擇的途徑
[00:20:01.600 --> 00:20:03.600]  香港浸信會聯會
[00:20:03.600 --> 00:20:07.600]  近日都是鼓勵推動堂會
[00:20:07.600 --> 00:20:09.600]  在社區裏邊
[00:20:09.600 --> 00:20:12.600]  可以送贈一些口罩
[00:20:12.600 --> 00:20:15.600]  或者一些清潔的物資
[00:20:15.600 --> 00:20:19.600]  給有需要社區的群體
[00:20:19.600 --> 00:20:23.600]  我們教會也訂了一天份的口罩
[00:20:23.600 --> 00:20:28.600]  另外也有人送了一些酒精搓手液給我們
[00:20:28.600 --> 00:20:32.600]  所以我們都是很感恩
[00:20:32.600 --> 00:20:37.600]  看到神透過牧者的提示
[00:20:37.600 --> 00:20:42.600]  讓我們也有鼎姐妹愛心的付出
[00:20:42.600 --> 00:20:46.600]  讓我們去分享主的豐富
[00:20:46.600 --> 00:20:51.600]  希望將這些物資給有需要的會友
[00:20:51.600 --> 00:20:52.600]  會眾
[00:20:52.600 --> 00:20:53.600]  來賓
[00:20:53.600 --> 00:20:55.600]  還有社區
[00:20:55.600 --> 00:20:57.600]  我們有我們的服務
[00:20:57.600 --> 00:20:59.600]  例如社區服務處
[00:20:59.600 --> 00:21:00.600]  健康中心
[00:21:00.600 --> 00:21:02.600]  學前教育
[00:21:02.600 --> 00:21:04.600]  都是有我們服務的對象
[00:21:04.600 --> 00:21:06.600]  將這些物資
[00:21:06.600 --> 00:21:09.600]  其實已經送了
[00:21:09.600 --> 00:21:11.600]  社福已經送了很多
[00:21:11.600 --> 00:21:14.600]  給他們一些服務對象
[00:21:14.600 --> 00:21:18.600]  因為學前停了學
[00:21:18.600 --> 00:21:21.600]  可能有些家長都可以聯絡到有需要
[00:21:21.600 --> 00:21:25.600]  都會送一些物資給他們
[00:21:25.600 --> 00:21:29.600]  盼望成為主的一個好的見證
[00:21:29.600 --> 00:21:31.600]  讓一些未信的人
[00:21:31.600 --> 00:21:35.600]  都體會到教會的愛心
[00:21:35.600 --> 00:21:39.600]  願意去付出
[00:21:39.600 --> 00:21:41.600]  我問我妹妹
[00:21:41.600 --> 00:21:44.600]  在十五年前
[00:21:44.600 --> 00:21:47.600]  由全職轉為半職的社工
[00:21:47.600 --> 00:21:49.600]  我說你轉職之後
[00:21:49.600 --> 00:21:51.600]  有沒有發覺有什麼好處
[00:21:51.600 --> 00:21:54.600]  或者不好的地方呢?
[00:21:54.600 --> 00:21:56.600]  她就跟我分享
[00:21:56.600 --> 00:21:58.600]  她說在利那方面
[00:21:58.600 --> 00:22:03.600]  就多了時間陪伴照顧她的孩子
[00:22:03.600 --> 00:22:05.600]  有助去培育孩子
[00:22:05.600 --> 00:22:08.600]  和建立一個親子關係
[00:22:08.600 --> 00:22:11.600]  有多些時間去照顧家庭
[00:22:11.600 --> 00:22:15.600]  包括了不和她住的姥姥
[00:22:15.600 --> 00:22:17.600]  她說可以多些時間
[00:22:17.600 --> 00:22:19.600]  參與教會的侍奉
[00:22:19.600 --> 00:22:27.600]  她是小組裡的組長導師
[00:22:27.600 --> 00:22:30.600]  她說可以參與侍奉
[00:22:30.600 --> 00:22:32.600]  都是很大的恩典
[00:22:32.600 --> 00:22:36.600]  去學習服侍神和其他人
[00:22:36.600 --> 00:22:39.600]  她也很積極去傳福音
[00:22:39.600 --> 00:22:44.600]  或者是關愛其他親人
[00:22:44.600 --> 00:22:46.600]  她說利那方面
[00:22:46.600 --> 00:22:48.600]  少了一半的收入
[00:22:48.600 --> 00:22:50.600]  福利因為是半職
[00:22:50.600 --> 00:22:52.600]  有時需要用自己的時間
[00:22:52.600 --> 00:22:55.600]  來處理她的工作
[00:22:55.600 --> 00:22:58.600]  少了工作經驗
[00:22:58.600 --> 00:23:01.600]  工作崗位上因為她是半職
[00:23:01.600 --> 00:23:02.600]  可能限制她
[00:23:02.600 --> 00:23:05.600]  未必在不同的崗位都可以發揮
[00:23:05.600 --> 00:23:08.600]  她說跟同事見面的時間少了
[00:23:08.600 --> 00:23:12.600]  升職的機會又很自然受到限制
[00:23:12.600 --> 00:23:14.600]  她現在的孩子
[00:23:14.600 --> 00:23:16.600]  是中學階段
[00:23:16.600 --> 00:23:19.600]  中四青少年期
[00:23:19.600 --> 00:23:21.600]  她說很深體會到
[00:23:21.600 --> 00:23:27.600]  過往的建立是一生之久
[00:23:27.600 --> 00:23:31.600]  所以好像以上失去的很多
[00:23:31.600 --> 00:23:34.600]  但她得到的是更加豐富
[00:23:34.600 --> 00:23:36.600]  是很值得的
[00:23:36.600 --> 00:23:38.600]  她說孩子在幼年的時候
[00:23:38.600 --> 00:23:41.600]  培育是十分重要
[00:23:41.600 --> 00:23:44.600]  她很多的習慣品性
[00:23:44.600 --> 00:23:46.600]  學習的基礎
[00:23:46.600 --> 00:23:49.600]  都是由初出生那幾年
[00:23:49.600 --> 00:23:53.600]  慢慢地被培育被建立
[00:23:53.600 --> 00:23:56.600]  她能夠有多些時間幫助孩子
[00:23:56.600 --> 00:23:58.600]  在這些階段去成長
[00:23:58.600 --> 00:24:00.600]  她覺得很寶貴
[00:24:00.600 --> 00:24:03.600]  進入了學習階段的時候
[00:24:03.600 --> 00:24:06.600]  都可以幫助她打穩她的學習基礎
[00:24:06.600 --> 00:24:08.600]  社交生活
[00:24:08.600 --> 00:24:13.600]  當然至少培育她對神的信心依靠
[00:24:13.600 --> 00:24:15.600]  是一生跟隨主
[00:24:15.600 --> 00:24:18.600]  成為她作為母親
[00:24:18.600 --> 00:24:24.600]  一個很重要的使命
[00:24:24.600 --> 00:24:29.600]  主耶穌她面對試煉的時候
[00:24:29.600 --> 00:24:32.600]  她向神祈禱
[00:24:32.600 --> 00:24:34.600]  求神引導
[00:24:34.600 --> 00:24:38.600]  祂請門徒跟她警醒禱告
[00:24:38.600 --> 00:24:39.600]  守候
[00:24:39.600 --> 00:24:43.600]  雖然她不想面對苦難
[00:24:43.600 --> 00:24:48.600]  但願意按著神的意思來行
[00:24:48.600 --> 00:24:52.600]  承擔了世人的罪惡
[00:24:52.600 --> 00:24:55.600]  被神來離棄
[00:24:55.600 --> 00:24:58.600]  甘願為我們犧牲
[00:24:58.600 --> 00:25:01.600]  賜給我們有永恆的生命
[00:25:01.600 --> 00:25:03.600]  很感謝主
[00:25:03.600 --> 00:25:07.600]  捨己的大愛
[00:25:07.600 --> 00:25:11.600]  希望我們能夠體貼神的心意
[00:25:11.600 --> 00:25:16.600]  以祂作為優先考慮
[00:25:16.600 --> 00:25:21.600]  你願不願意為主放下自己的意願
[00:25:21.600 --> 00:25:27.600]  以神的心意成為你人生的目標呢?
[00:25:27.600 --> 00:25:38.600]  大家都可以用少許時間來反思
[00:25:38.600 --> 00:25:44.600]  是不是神願意我現在的生活呢?
[00:25:44.600 --> 00:25:46.600]  我現時的生活
[00:25:46.600 --> 00:25:50.600]  是不是反映著我願意為神
[00:25:50.600 --> 00:25:53.600]  放下自己的一些意願
[00:25:53.600 --> 00:26:08.600]  以致可以達成神的旨意呢?
[00:26:08.600 --> 00:26:09.600]  親愛的主
[00:26:09.600 --> 00:26:13.600]  很感謝你聖經寶貴的教導
[00:26:13.600 --> 00:26:19.600]  你自己親身經歷時年
