
[00:00:00.000 --> 00:00:11.640]  好,今天我們這個題目就是
[00:03:41.520 --> 00:03:42.800]  喜不蒙
[00:03:42.800 --> 00:03:46.800]  即是喜悅
[00:03:46.800 --> 00:03:47.920]  問我們
[00:03:47.920 --> 00:03:49.520]  爲什麼你會覺得疲累呢?
[00:03:49.520 --> 00:03:53.640]  爲什麼你會產生埋怨呢?
[00:03:53.640 --> 00:03:55.120]  爲什麼你不是喜樂呢?
[00:03:55.120 --> 00:03:58.160]  不是一種滿足呢?
[00:03:58.160 --> 00:03:59.960]  所以就問我們
[00:03:59.960 --> 00:04:01.960]  你若行得好
[00:04:01.960 --> 00:04:03.360]  喜不蒙
[00:04:03.360 --> 00:04:06.280]  悅立嗎?
[00:04:06.280 --> 00:04:11.160]  首先我們看看師封的品質是什麼
[00:04:11.160 --> 00:04:12.680]  有些經文就說
[00:04:12.680 --> 00:04:18.840]  該人那地裏的出產爲公物就獻給耶和華
[00:04:18.840 --> 00:04:25.960]  阿伯也將他羊羣當中投生的羊和豬油獻上
[00:04:25.960 --> 00:04:29.480]  耶和華看中了阿伯和他的公物
[00:04:29.480 --> 00:04:34.320]  指着看不中該人和他的公物
[00:04:34.320 --> 00:04:37.840]  這個關鍵的問題就來了
[00:04:37.840 --> 00:04:41.160]  到底什麼令到神看中了阿伯
[00:04:41.160 --> 00:04:44.680]  而不看中該人的獻祭呢?
[00:04:44.680 --> 00:04:49.360]  難道我們的神是很喜歡用藥
[00:04:49.360 --> 00:04:50.880]  喫肉的
[00:04:50.880 --> 00:04:53.000]  不喫素的
[00:04:53.000 --> 00:04:54.520]  所以
[00:04:54.520 --> 00:04:56.960]  該人所獻的是祭品
[00:04:56.960 --> 00:05:00.440]  所以他不喜歡喫素的
[00:05:00.440 --> 00:05:07.200]  他喜歡喫油或者肉類
[00:05:07.200 --> 00:05:11.120]  但其實這個絕對不是問題
[00:05:11.120 --> 00:05:15.600]  我們看到希伯來書第十一章說到
[00:05:15.600 --> 00:05:19.160]  阿伯因着信獻祭於神
[00:05:19.160 --> 00:05:23.560]  比該人所獻的更美
[00:05:23.560 --> 00:05:29.440]  這裏不是說阿伯因爲信而獻祭
[00:05:29.440 --> 00:05:33.200]  這裏說的是阿伯因爲信而獻的祭
[00:05:33.200 --> 00:05:36.960]  而比該人所獻的更美
[00:05:36.960 --> 00:05:38.520]  這個區別在於哪裏呢?
[00:05:38.520 --> 00:05:40.440]  就是一種信心
[00:05:40.440 --> 00:05:44.720]  而這個信心透過他獻祭的一種態度
[00:05:44.720 --> 00:05:48.040]  其實是表現出來的
[00:05:48.040 --> 00:05:50.760]  阿伯是因着信
[00:05:50.760 --> 00:05:54.680]  由於信心去獻祭於神
[00:05:54.680 --> 00:05:58.840]  所以比該人所獻的是更美
[00:05:58.840 --> 00:06:00.600]  用信心獻上的祭
[00:06:00.600 --> 00:06:04.280]  就比起該人更美
[00:06:04.280 --> 00:06:05.120]  所以
[00:06:05.120 --> 00:06:09.320]  阿伯的態度是盡心盡力的
[00:06:09.320 --> 00:06:10.720]  如何看出呢?
[00:06:10.720 --> 00:06:13.880]  因爲他獻上的是投生的
[00:06:13.880 --> 00:06:16.200]  同時是用豬油獻上
[00:06:16.200 --> 00:06:21.200]  我相信這是神必定救他們獻祭的時候曾經跟他們說過
[00:06:21.200 --> 00:06:23.600]  怎樣的祭是最好的
[00:06:23.600 --> 00:06:26.040]  因爲後來在出亞歷合紀
[00:06:26.040 --> 00:06:29.240]  當教導以色列人獻祭的時候
[00:06:29.240 --> 00:06:34.360]  都有提到投生的
[00:06:34.360 --> 00:06:35.920]  所以
[00:06:35.920 --> 00:06:41.200]  這個意味着阿伯是經過選擇的
[00:06:41.200 --> 00:06:42.640]  他挑選了
[00:06:42.640 --> 00:06:46.280]  將羊羣當中最好的、最珍貴的
[00:06:46.280 --> 00:06:47.760]  因爲是投生的
[00:06:47.760 --> 00:06:50.000]  最壯的那一隻
[00:06:50.000 --> 00:06:52.360]  最好的
[00:06:52.360 --> 00:06:54.480]  代表着初熟的
[00:06:54.480 --> 00:06:56.480]  是肥美的
[00:06:56.480 --> 00:07:01.040]  這個祭來獻給神
[00:07:01.040 --> 00:07:03.520]  你見到他是很主動去做這件事
[00:07:03.520 --> 00:07:06.640]  同時帶着認真的態度
[00:07:06.640 --> 00:07:12.480]  他尋求的是一個很灼熱的一種獻祭
[00:07:12.480 --> 00:07:15.160]  而該人的態度又是怎樣呢
[00:07:15.160 --> 00:07:16.800]  其實是很敷衍的
[00:07:16.800 --> 00:07:18.880]  你讀聖經就會看到
[00:07:18.880 --> 00:07:24.160]  那裏說他只不過是那地裏的出產
[00:07:24.160 --> 00:07:26.320]  好像很隨便這樣
[00:07:26.320 --> 00:07:28.920]  就這樣拿起來
[00:07:28.920 --> 00:07:32.280]  去盡了他的本分
[00:07:32.280 --> 00:07:34.960]  他盡了本分了,我獻了祭了
[00:07:34.960 --> 00:07:37.400]  但是有沒有盡心呢
[00:07:37.400 --> 00:07:41.600]  有沒有獻上最好的呢
[00:07:41.600 --> 00:07:46.000]  其實我們的侍奉都是好像獻祭一樣
[00:07:46.000 --> 00:07:50.280]  我們每一個侍奉其實等於我們每一次的獻祭
[00:07:50.280 --> 00:07:56.400]  但我不知道大家的獻祭是阿伯型的還是該人型的
[00:07:56.400 --> 00:07:59.680]  這就很容易令我想起
[00:07:59.680 --> 00:08:01.800]  當初一信主的時候
[00:08:01.800 --> 00:08:05.440]  二十幾歲年輕人的時候
[00:08:05.440 --> 00:08:07.720]  我來到教會信主了
[00:08:07.720 --> 00:08:13.720]  來到教會就開始看看人家是怎樣參與教會的
[00:08:13.720 --> 00:08:17.960]  那時候沒有明白到什麼叫侍奉
[00:08:17.960 --> 00:08:21.560]  只不過見到最明顯的就是有師班
[00:08:21.560 --> 00:08:24.120]  就去參加師班了
[00:08:24.120 --> 00:08:27.800]  我也知道自己參加師班
[00:08:27.800 --> 00:08:30.800]  當時來說是很多東西都不知道的
[00:08:30.800 --> 00:08:32.880]  不懂的
[00:08:32.880 --> 00:08:35.080]  不懂那些音符
[00:08:35.080 --> 00:08:38.520]  不懂怎麼唱,那些部分全部都不懂
[00:08:38.520 --> 00:08:41.400]  只不過跟着別人
[00:08:41.400 --> 00:08:45.080]  又讓我參加,那好吧,參加吧
[00:08:45.080 --> 00:08:48.280]  別人怎麼唱,自己又跟着怎麼唱
[00:08:48.280 --> 00:08:50.960]  他叫tenor,我唱tenor
[00:08:50.960 --> 00:08:53.040]  他怎麼唱,我就跟着怎麼唱
[00:08:53.040 --> 00:08:56.320]  其實你不懂得看譜的
[00:08:56.320 --> 00:09:00.400]  但是慢慢就會覺得不滿足的
[00:09:00.400 --> 00:09:02.080]  不夠好
[00:09:02.080 --> 00:09:04.680]  因爲你經常都是這樣跟着別人唱
[00:09:04.680 --> 00:09:08.040]  那你自己到底懂不懂
[00:09:08.040 --> 00:09:14.320]  開始就想怎麼樣看譜了
[00:09:14.320 --> 00:09:18.080]  接着我們傳導人就開了一個看譜班
[00:09:18.080 --> 00:09:20.680]  我們就立刻去參加
[00:09:20.680 --> 00:09:22.920]  在那一刻開始
[00:09:22.920 --> 00:09:26.200]  我的看譜能力就有了
[00:09:26.200 --> 00:09:27.880]  會看譜了
[00:09:27.880 --> 00:09:31.640]  同時也不斷地在訓練自己
[00:09:31.640 --> 00:09:36.800]  拿起譜試着跟着獨譜唱
[00:09:36.800 --> 00:09:39.720]  就這樣慢慢地去進步
[00:09:39.720 --> 00:09:42.000]  好了,後來呢
[00:09:42.000 --> 00:09:44.920]  就有一個大師班
[00:09:44.920 --> 00:09:47.800]  我記得是唱尼塞亞的
[00:09:47.800 --> 00:09:50.200]  其中有一段獨唱
[00:09:50.200 --> 00:09:54.200]  我的傳導人就很給面子,想讓我唱
[00:09:54.200 --> 00:09:57.040]  但是我告訴他,我說我不行
[00:09:57.040 --> 00:10:02.680]  一方面沒試過這麼大衆前面去唱
[00:10:02.680 --> 00:10:04.720]  你要訓練我,訓練我
[00:10:04.720 --> 00:10:07.120]  讓我有這個能力去唱
[00:10:07.120 --> 00:10:09.560]  他說好啊,我訓練你
[00:10:09.560 --> 00:10:12.400]  他就訓練我聲樂
[00:10:12.400 --> 00:10:15.960]  我在當中就學聲樂了
[00:10:15.960 --> 00:10:18.880]  今天當然不是最好的聲音
[00:10:18.880 --> 00:10:21.320]  但是最少是知道怎麼發聲
[00:10:21.320 --> 00:10:26.040]  怎麼呼氣,怎麼吸氣,怎麼唱
[00:10:26.040 --> 00:10:31.560]  但是,訓練到中間,還沒去唱的時候
[00:10:31.560 --> 00:10:34.240]  我傳導人突然很忙
[00:10:34.240 --> 00:10:35.760]  訓練不了我
[00:10:35.760 --> 00:10:37.960]  只訓練了頭部分
[00:10:37.960 --> 00:10:40.240]  然後就整天都沒空
[00:10:40.240 --> 00:10:43.920]  沒空,明天再來
[00:10:43.920 --> 00:10:48.560]  所以,到最後很接近獻詩的時候
[00:10:48.560 --> 00:10:51.240]  我就跟他說,我不唱了
[00:10:51.240 --> 00:10:56.080]  因爲我覺得自己還沒到完美
[00:10:56.080 --> 00:11:00.000]  還沒到可以上臺唱的那個
[00:11:00.000 --> 00:11:03.080]  現在再看回這個伯伯的一個態度的時候
[00:11:03.080 --> 00:11:08.320]  我才發覺到,其實追求完美的一種侍奉
[00:11:08.320 --> 00:11:11.320]  是值得我們去學習的
[00:11:11.320 --> 00:11:13.000]  我們不要只滿足於
[00:11:13.000 --> 00:11:14.720]  我可以上臺,我可以唱
[00:11:14.720 --> 00:11:18.000]  我跟着YouTube就可以唱了,對不對
[00:11:18.000 --> 00:11:20.960]  YouTube怎麼唱,我就跟着哼哼響
[00:11:20.960 --> 00:11:23.040]  流行歌曲都是這樣的
[00:11:23.040 --> 00:11:24.320]  哪有譜給你
[00:11:24.320 --> 00:11:28.440]  跟着哼哼響,哦,懂得唱了,上臺唱了
[00:11:28.440 --> 00:11:31.160]  那詩琴彈什麼你不知道的
[00:11:31.160 --> 00:11:36.000]  不知道爲什麼會拖長几拍那些,不知道的
[00:11:36.000 --> 00:11:39.960]  所以,不要到這種地步
[00:11:39.960 --> 00:11:47.920]  我也不是在誇考自己有多積極投入在侍奉當中
[00:11:47.920 --> 00:11:50.960]  我也知道最近有一個姐妹
[00:11:50.960 --> 00:11:53.560]  這個姐妹是從香港過來的
[00:11:53.560 --> 00:11:55.360]  以前是我教會的
[00:11:55.360 --> 00:11:58.720]  現在回到另外一間教會了
[00:11:58.720 --> 00:12:00.960]  你又不用追查是哪一個姐妹
[00:12:00.960 --> 00:12:04.360]  是北堂的,南堂的,華語堂的,粵語堂的,不用了
[00:12:04.360 --> 00:12:07.320]  她是另外一間教會的
[00:12:07.320 --> 00:12:10.280]  這個姐妹在我牧養她的時候
[00:12:10.280 --> 00:12:13.680]  完全沒有領過敬拜
[00:12:13.680 --> 00:12:18.760]  突然間發現她在這間教會竟然領敬拜
[00:12:18.760 --> 00:12:23.000]  有一次我剛好在這間教會講道時,她領敬拜
[00:12:23.000 --> 00:12:27.120]  我一聽,我也覺得OK的
[00:12:27.120 --> 00:12:31.800]  我們通常都說中規中矩,就叫做OK
[00:12:31.800 --> 00:12:34.000]  我也覺得OK的
[00:12:34.000 --> 00:12:37.800]  她比起其他都已經很好了
[00:12:37.800 --> 00:12:43.080]  但原來這個姐妹是不滿足於自己現狀的
[00:12:43.080 --> 00:12:46.720]  最近她要我寫一封推薦信給她
[00:12:46.720 --> 00:12:50.280]  她要讀崇拜學
[00:12:50.280 --> 00:12:53.160]  她要知道自己在臺上領敬拜
[00:12:53.160 --> 00:12:56.760]  在整個崇拜當中到底有什麼作用呢
[00:12:56.760 --> 00:12:58.560]  是什麼角色呢
[00:12:58.560 --> 00:13:00.720]  到底和以前的崇拜
[00:13:00.720 --> 00:13:03.360]  和今天的崇拜有什麼分別呢
[00:13:03.360 --> 00:13:09.600]  我覺得這就是一種追求完美的侍奉的態度
[00:13:09.600 --> 00:13:12.200]  我不知道你今天參與在侍奉當中
[00:13:12.200 --> 00:13:16.040]  到底你有什麼樣的一種心態
[00:13:16.040 --> 00:13:18.160]  梁牧師叫到啊
[00:13:18.160 --> 00:13:20.680]  哦,詩詞表編到我啊
[00:13:20.680 --> 00:13:22.160]  那就唱咯
[00:13:22.160 --> 00:13:27.440]  用什麼讀普班,不要浪費我的時間
[00:13:27.440 --> 00:13:29.280]  是不是這樣呢
[00:13:29.280 --> 00:13:32.200]  或者你做一個小組的組長
[00:13:32.200 --> 00:13:34.640]  教着一學
[00:13:34.640 --> 00:13:38.840]  你知道自己有多少底嗎
[00:13:38.840 --> 00:13:43.600]  你以爲拿起那些小書告訴你
[00:13:43.600 --> 00:13:45.800]  這一刻到這個地步
[00:13:45.800 --> 00:13:48.000]  接着你要講這個,講這個
[00:13:48.000 --> 00:13:52.160]  哦,我照做就行了
[00:13:52.160 --> 00:13:56.680]  很多主要的學老師很出事的
[00:13:56.680 --> 00:13:58.200]  就是照着這樣
[00:13:58.200 --> 00:14:00.560]  但是不明白背後是什麼
[00:14:00.560 --> 00:14:03.560]  接着講到掃羅
[00:14:03.560 --> 00:14:05.240]  後來就變成保羅了
[00:14:05.240 --> 00:14:09.680]  原來他在講教育的掃羅
[00:14:09.680 --> 00:14:11.760]  很多這樣的情況
[00:14:11.760 --> 00:14:14.760]  你根本不知道自己在做什麼
[00:14:14.760 --> 00:14:18.640]  但是又不追求得到裝備
[00:14:18.640 --> 00:14:20.760]  不將自己裝備得更好
[00:14:20.760 --> 00:14:25.560]  我不一定說大家要出去讀什麼神學什麼
[00:14:25.560 --> 00:14:26.720]  但是你有沒有說
[00:14:26.720 --> 00:14:29.440]  我未滿足於自己現狀
[00:14:29.440 --> 00:14:35.360]  而我想更多的深入參與呢
[00:14:35.360 --> 00:14:37.480]  小組長更加是
[00:14:37.480 --> 00:14:38.960]  你有沒有得到一些訓練呢
[00:14:38.960 --> 00:14:40.840]  有沒有去追求一些訓練呢
[00:14:40.840 --> 00:14:44.000]  其實不只是這些重要的崗位
[00:14:44.000 --> 00:14:46.080]  而任何的崗位都好
[00:14:46.080 --> 00:14:51.040]  我們是將自己最好的時間、精力、恩賜
[00:14:51.040 --> 00:14:54.440]  和創意去獻上
[00:14:54.440 --> 00:14:58.000]  還是隨隨便便呢
[00:14:58.000 --> 00:15:00.920]  我們如何參與侍奉呢
[00:15:00.920 --> 00:15:07.160]  我們是否只是求交道功課呢
[00:15:07.160 --> 00:15:11.840]  神樂立竟不是我們擁有
[00:15:11.840 --> 00:15:13.640]  是否完美
[00:15:13.640 --> 00:15:17.920]  可能你學多久都不完美
[00:15:17.920 --> 00:15:21.320]  好像我學聲樂也好
[00:15:21.320 --> 00:15:26.720]  你今天不會聽到我唱opera的聲音
[00:15:26.720 --> 00:15:29.200]  不是很完美
[00:15:29.200 --> 00:15:34.400]  但是神仍然要使用
[00:15:34.400 --> 00:15:39.000]  祂要使用的是你將自己最好的部分
[00:15:39.000 --> 00:15:44.840]  去真誠地獻給祂
[00:15:44.840 --> 00:15:48.280]  當侍奉當中
[00:15:48.280 --> 00:15:51.280]  你會不被認同的
[00:15:51.280 --> 00:15:55.440]  我由二十多歲到今天已經七十多歲了
[00:15:55.440 --> 00:15:59.960]  當中已經經歷了四十多年、五十年了
[00:15:59.960 --> 00:16:01.640]  在當中的侍奉當中
[00:16:01.640 --> 00:16:08.320]  你一定會受到一些你不滿意的對待
[00:16:08.320 --> 00:16:11.360]  你可能不被認同
[00:16:11.360 --> 00:16:14.680]  我們通常很明顯的
[00:16:14.680 --> 00:16:16.840]  你得到這些不認同的時候
[00:16:16.840 --> 00:16:19.680]  你的反應是怎樣的
[00:16:19.680 --> 00:16:22.040]  而這個反應是很重要的
[00:16:22.040 --> 00:16:26.160]  這就是侍奉的一種心態
[00:16:26.160 --> 00:16:29.040]  在經文裏告訴我們
[00:16:29.040 --> 00:16:36.680]  當他覺得神不悅納他的一個獻祭的時候
[00:16:36.680 --> 00:16:40.680]  他的反應是大大地發牢
[00:16:40.680 --> 00:16:43.120]  變了臉色
[00:16:43.120 --> 00:16:47.040]  這很明顯是很生氣的
[00:16:47.040 --> 00:16:51.120]  非常非常的發牢
[00:16:51.120 --> 00:16:54.440]  不知道會不會搞到他血壓高也好
[00:16:54.440 --> 00:16:57.840]  但是很明顯是變了臉色
[00:16:57.840 --> 00:17:01.080]  是很重要的一種煩惱
[00:17:01.080 --> 00:17:04.280]  他不是在反省自己
[00:17:04.280 --> 00:17:06.560]  他反而是愧罪於神
[00:17:06.560 --> 00:17:09.840]  甚至是遷怒於他的弟弟
[00:17:09.840 --> 00:17:13.600]  所以纔會將他殺死
[00:17:13.600 --> 00:17:15.880]  有什麼意思呢
[00:17:15.880 --> 00:17:19.560]  你的弟弟跟你一起都是獻祭
[00:17:19.560 --> 00:17:21.440]  爲什麼要將他殺死呢
[00:17:21.440 --> 00:17:23.760]  意思是他愧罪於神
[00:17:23.760 --> 00:17:25.120]  沒辦法做到什麼
[00:17:25.120 --> 00:17:29.160]  他現在就遷怒於他的弟弟
[00:17:29.160 --> 00:17:30.960]  就算他做到這樣
[00:17:30.960 --> 00:17:34.480]  神就給他一個機會
[00:17:34.480 --> 00:17:37.000]  提醒他你若行得好
[00:17:37.000 --> 00:17:41.440]  豈不蒙月立
[00:17:41.440 --> 00:17:45.560]  這個提醒他說你要行得好
[00:17:45.560 --> 00:17:50.240]  你要行得好你就知道沒有月立
[00:17:50.240 --> 00:17:52.080]  然後又提醒他
[00:17:52.080 --> 00:17:53.800]  你若行得不好
[00:17:53.800 --> 00:17:56.000]  罪就伏在門前
[00:17:56.000 --> 00:17:58.280]  他必憐憫你
[00:17:58.280 --> 00:18:01.120]  你卻要在服他
[00:18:01.120 --> 00:18:03.040]  提醒他
[00:18:03.040 --> 00:18:04.760]  你行得不好
[00:18:04.760 --> 00:18:10.760]  但是千萬不要行得更差
[00:18:10.760 --> 00:18:14.440]  令到罪可以憐憫你
[00:18:14.440 --> 00:18:17.840]  你要去祭服他
[00:18:17.840 --> 00:18:20.960]  行得好是一個前提
[00:18:20.960 --> 00:18:25.040]  神先看下獻祭的義人
[00:18:25.040 --> 00:18:29.120]  再看他所獻的樂祭品
[00:18:29.120 --> 00:18:33.920]  一個生命不對的人
[00:18:33.920 --> 00:18:36.200]  他所做的一切在神的眼中
[00:18:36.200 --> 00:18:39.640]  都有瑕疵的
[00:18:39.640 --> 00:18:42.240]  他生命本身已經有問題了
[00:18:42.240 --> 00:18:44.840]  所以歸隱的行得不好
[00:18:44.840 --> 00:18:48.640]  不僅僅是因爲祭物的問題
[00:18:48.640 --> 00:18:53.440]  不是因爲神不喜歡掃墓
[00:18:53.440 --> 00:18:59.200]  而更加是在他接下來的罪
[00:18:59.200 --> 00:19:06.080]  就是他嫉妒、憤怒、不悔改
[00:19:06.080 --> 00:19:08.600]  神是給他機會的
[00:19:08.600 --> 00:19:10.880]  神沒有放棄歸隱的
[00:19:10.880 --> 00:19:12.280]  而是在警告他
[00:19:12.280 --> 00:19:14.760]  讓他選擇這個機會
[00:19:14.760 --> 00:19:17.200]  勸他要在服罪
[00:19:17.200 --> 00:19:21.080]  不要令到罪在你心中繼續下去
[00:19:21.080 --> 00:19:26.280]  但是那人是選擇了聽從血氣
[00:19:26.280 --> 00:19:28.200]  聽從自己
[00:19:28.200 --> 00:19:30.840]  拒絕聽從神
[00:19:30.840 --> 00:19:33.160]  最終就是說
[00:19:33.160 --> 00:19:36.160]  釀成了悲劇
[00:19:36.160 --> 00:19:43.800]  他犯了人根第一宗的謀殺罪
[00:19:43.800 --> 00:19:45.760]  所以當我們侍奉的時候
[00:19:45.760 --> 00:19:49.560]  我們遇到挫折的時候
[00:19:49.560 --> 00:19:51.440]  譬如說當你在執事會里面
[00:19:51.440 --> 00:19:53.400]  或者一個開會當中
[00:19:53.400 --> 00:19:54.880]  按你所建議的
[00:19:54.880 --> 00:19:57.560]  你認爲很好的
[00:19:57.560 --> 00:20:00.800]  人家竟然不接納我
[00:20:00.800 --> 00:20:04.560]  當你的付出沒有人去欣賞的
[00:20:04.560 --> 00:20:08.000]  從來都沒有一句好聽的說話給你的
[00:20:08.000 --> 00:20:10.760]  沒有掌聲的
[00:20:10.760 --> 00:20:16.040]  或者看到別人比我更加成功
[00:20:16.040 --> 00:20:20.320]  好像得到欣賞的情況多一點
[00:20:20.320 --> 00:20:23.800]  你到底的反應是怎樣呢
[00:20:23.800 --> 00:20:25.440]  你是不是好像那人一樣
[00:20:25.440 --> 00:20:27.280]  會很生氣
[00:20:27.280 --> 00:20:30.000]  然後去比較
[00:20:30.000 --> 00:20:33.600]  然後你又推卸責任
[00:20:33.600 --> 00:20:36.800]  都是因爲那個人
[00:20:36.800 --> 00:20:40.160]  我原本領經費領得很好的
[00:20:40.160 --> 00:20:42.320]  很多人都說我領得很好的
[00:20:42.320 --> 00:20:44.560]  爲什麼他要出現呢
[00:20:44.560 --> 00:20:49.280]  結果是他比我更好
[00:20:49.280 --> 00:20:51.640]  我們可能會比較
[00:20:51.640 --> 00:20:52.880]  或者我做了這些事
[00:20:52.880 --> 00:20:56.800]  爲什麼那些領袖沒有看到呢
[00:20:56.800 --> 00:21:02.640]  爲什麼一聲的欣賞或者讚賞都沒有呢
[00:21:02.640 --> 00:21:04.960]  還是如果你遇到這樣的情況
[00:21:04.960 --> 00:21:07.600]  你會安靜下來
[00:21:07.600 --> 00:21:10.360]  然後你要來到神的面前
[00:21:10.360 --> 00:21:13.280]  你要求問神
[00:21:13.280 --> 00:21:15.160]  主要是爲什麼
[00:21:15.160 --> 00:21:18.320]  是不是我需要做出什麼調整呢
[00:21:18.320 --> 00:21:20.760]  是不是我生命有問題呢
[00:21:20.760 --> 00:21:23.240]  或者我侍奉的動機有問題呢
[00:21:23.240 --> 00:21:25.600]  我需要調整呢
[00:21:25.600 --> 00:21:28.160]  主要是求你幫助我
[00:21:28.160 --> 00:21:31.320]  制服我裏面的不平或者迷怨
[00:21:31.320 --> 00:21:35.320]  不要讓它發展下去
[00:21:35.320 --> 00:21:38.800]  變成一個悲劇
[00:21:38.800 --> 00:21:41.840]  聽命和反省的一個生命
[00:21:41.840 --> 00:21:44.880]  比任何的偉大的事公
[00:21:44.880 --> 00:21:50.120]  其實是比更加蒙神的月立的
[00:21:50.120 --> 00:21:56.320]  侍奉是由制服我們內心的罪開始的
[00:21:56.320 --> 00:22:00.080]  不要讓驕傲繼續
[00:22:00.080 --> 00:22:05.200]  不要讓一種妒忌的心繼續
[00:22:05.200 --> 00:22:11.400]  我們要制服內心的那種罪
[00:22:11.400 --> 00:22:13.720]  我們要知道我們侍奉的根基
[00:22:13.720 --> 00:22:19.440]  就是在一個公義和慈愛並存的神的面前
[00:22:19.440 --> 00:22:25.120]  該人的結局就顯明瞭神這兩種的特性
[00:22:25.120 --> 00:22:26.560]  神的公義在當中
[00:22:26.560 --> 00:22:28.600]  因爲他會追討罪惡
[00:22:28.600 --> 00:22:30.280]  因爲該人殺了他弟弟
[00:22:30.280 --> 00:22:31.560]  這是罪來的
[00:22:31.560 --> 00:22:34.200]  神不會姑息的
[00:22:34.200 --> 00:22:42.320]  神就宣判他流離飄蕩
[00:22:42.320 --> 00:22:48.080]  在地上都是不安地生活的
[00:22:48.080 --> 00:22:49.400]  所以侍奉當中
[00:22:49.400 --> 00:22:53.800]  求其很虛假很嫉妒
[00:22:53.800 --> 00:22:57.360]  在聖潔這位神的眼中
[00:22:57.360 --> 00:23:00.240]  都是很嚴重的
