
[00:00:00.000 --> 00:00:05.000]  好 我們今天繼續從啟示錄當中學習
[00:02:03.840 --> 00:02:08.000]  我竟然看見我伴著雪
[00:02:08.000 --> 00:02:10.800]  你從我身體裡看見
[00:02:10.800 --> 00:02:13.560]  似是幾次相殺
[00:02:13.560 --> 00:02:16.480]  但又似是受虐的打得太高
[00:02:16.480 --> 00:02:19.560]  高揚揭開第四個人的時候
[00:02:19.560 --> 00:02:21.960]  我竟然看見我伴著雪
[00:02:21.960 --> 00:02:24.240]  你來 我就伴我
[00:02:24.240 --> 00:02:26.280]  看見一座山下
[00:02:26.280 --> 00:02:29.640]  期待那雙頸塌下最高
[00:02:29.640 --> 00:02:31.760]  高揚揭開第四個人的時候
[00:02:31.760 --> 00:02:32.960]  我竟然看見
[00:02:32.960 --> 00:02:33.960]  似是幾次相殺
[00:02:33.960 --> 00:02:36.920]  我現場本地上的四人之一
[00:02:36.920 --> 00:02:39.720]  竟然用刀劍 飢餓 昏迷
[00:02:39.720 --> 00:02:41.960]  起手殺人
[00:02:41.960 --> 00:02:45.080]  高揚揭開第五個人的時候
[00:02:45.080 --> 00:02:48.400]  我看見在西山的冷海山上
[00:02:48.400 --> 00:02:53.120]  俗俗 並蓋著天聖天地殺死人的地盤
[00:02:53.120 --> 00:02:54.920]  大聲喊著雪
[00:02:54.920 --> 00:02:57.240]  神聖的祭壇就在那
[00:02:57.240 --> 00:03:00.080]  給那十五個宇宙的神奇人
[00:03:00.080 --> 00:03:02.600]  為他們所有的奇異神殿
[00:03:02.600 --> 00:03:04.320]  瞄到幾次呢
[00:03:04.320 --> 00:03:07.440]  這次又達到似乎他們所想
[00:03:07.440 --> 00:03:09.320]  又有話是吩咐他們
[00:03:09.320 --> 00:03:11.280]  還要天聖天下
[00:03:11.280 --> 00:03:14.120]  等到與他們同在的日子
[00:03:14.120 --> 00:03:15.960]  和他們的禮儀
[00:03:15.960 --> 00:03:19.040]  將那每天有幾十幾人的數目
[00:03:19.040 --> 00:03:20.680]  所做的思考
[00:03:20.680 --> 00:03:23.800]  高揚揭開第六個人的時候
[00:03:23.800 --> 00:03:26.000]  我看見地面大震動
[00:03:26.000 --> 00:03:28.840]  太陽變大 雙手合肚
[00:03:28.840 --> 00:03:31.560]  幾個月的天空相遇
[00:03:31.560 --> 00:03:34.560]  以上的聖三寶就在我身上
[00:03:34.560 --> 00:03:37.800]  如同我剛才所見的那一位工程人
[00:03:37.800 --> 00:03:40.400]  我剛才所說過的事實
[00:03:40.400 --> 00:03:41.800]  已就此開
[00:03:41.800 --> 00:03:44.200]  保障全面的天堂
[00:03:44.200 --> 00:03:48.400]  山明海暴地義勇敢來圓圍
[00:03:48.400 --> 00:03:51.080]  祢若是溫和 神在
[00:03:51.080 --> 00:03:55.160]  若均勿辜 喪失我一世唯極
[00:03:55.160 --> 00:03:59.440]  自主的都藏在山洞黃岩石月裡
[00:03:59.440 --> 00:04:01.640]  向山黃岩石雪
[00:04:01.640 --> 00:04:03.880]  倒在我們身上吧
[00:04:03.880 --> 00:04:05.680]  把我們藏起來
[00:04:05.680 --> 00:04:08.400]  躲避助寶助者的念念
[00:04:08.400 --> 00:04:10.160]  黃高揚的憤怒
[00:04:10.160 --> 00:04:13.760]  因為他們遭憤怒的大日子到了
[00:04:13.760 --> 00:04:15.720]  誰能站得住呢
[00:04:15.720 --> 00:04:16.680]  好 謝謝
[00:04:16.680 --> 00:04:19.080]  大家一口氣讀了十七節
[00:04:19.080 --> 00:04:21.360]  關於啟示錄
[00:04:21.360 --> 00:04:25.000]  七印的頭六印的那一段的技術
[00:04:25.000 --> 00:04:29.560]  我想進入去認識啟示錄
[00:04:29.560 --> 00:04:33.720]  接下來我們會說是一個三組的
[00:04:33.720 --> 00:04:35.880]  七重的審判之前
[00:04:35.880 --> 00:04:40.000]  我們也值得去看看這個藍圖
[00:04:40.000 --> 00:04:43.920]  就是關於啟示錄的結構
[00:04:43.920 --> 00:04:46.640]  我們會知道
[00:04:46.640 --> 00:04:50.440]  其實原來在第四章第一節
[00:04:50.440 --> 00:04:55.880]  是天使親自將天上的門打開
[00:04:55.880 --> 00:04:58.720]  然後邀請若翰上去說
[00:04:58.720 --> 00:05:00.320]  上來天上
[00:05:00.320 --> 00:05:05.360]  我要將以後必成的事指示你
[00:05:05.360 --> 00:05:08.440]  不過若翰在第四章第一節
[00:05:08.440 --> 00:05:10.400]  接受了邀請一上去
[00:05:10.400 --> 00:05:15.800]  他不是首先看到我們讀經文的內容
[00:05:15.800 --> 00:05:20.280]  而是首先看到天上的敬拜
[00:05:20.280 --> 00:05:23.320]  並且看到被殺的高揚
[00:05:23.320 --> 00:05:27.680]  將神手上的嚴封的書卷
[00:05:27.680 --> 00:05:32.560]  能夠成為可以有權並將它揭開的那一位
[00:05:32.560 --> 00:05:34.560]  然後我們先來到第六章
[00:05:34.560 --> 00:05:36.840]  我們剛才讀的內容
[00:05:36.840 --> 00:05:40.200]  讓我們記得當時的教會
[00:05:40.200 --> 00:05:41.840]  其實是身處在一個
[00:05:41.840 --> 00:05:45.400]  腥風血雨的一種現實底下
[00:05:45.400 --> 00:05:48.160]  教會裏面也有內憂外患
[00:05:48.160 --> 00:05:54.720]  有很多向真理妥協的情況出現
[00:05:54.720 --> 00:05:56.960]  其實若翰本身是急不及待
[00:05:56.960 --> 00:06:01.120]  很想知道將來要成的事是怎樣
[00:06:01.120 --> 00:06:03.960]  是否耶穌你很快回來
[00:06:03.960 --> 00:06:09.760]  是否前面沒多久就會看到一個曙光
[00:06:09.760 --> 00:06:15.520]  不過讓他知道我們剛才讀的那一段經文之先
[00:06:15.520 --> 00:06:20.720]  很知道當時教會需要的那位上帝
[00:06:20.720 --> 00:06:26.520]  先讓若翰看到地上沒錯是腥風血雨
[00:06:26.520 --> 00:06:30.280]  不過天上那位掌權的耶和華
[00:06:30.280 --> 00:06:34.680]  他的榮光他的能力一點都沒有受影響
[00:06:34.680 --> 00:06:37.600]  並且已經大局在握
[00:06:37.600 --> 00:06:42.560]  而更加重要的就是將終末要發生的事
[00:06:42.560 --> 00:06:47.360]  能夠讓這些事情真的成就
[00:06:47.360 --> 00:06:50.280]  一揭開之後不單止知道內容
[00:06:50.280 --> 00:06:52.560]  也是開始啟動
[00:06:52.560 --> 00:06:57.680]  能夠有權並親自做這件事的那一位
[00:06:57.680 --> 00:07:00.360]  不是上帝自己
[00:07:00.360 --> 00:07:10.880]  而是那位親自為一班聖徒承受羞辱被殺的羔羊
[00:07:10.880 --> 00:07:14.960]  他在地上為他們成就了救恩
[00:07:14.960 --> 00:07:19.960]  而升了上天上的祂依然會帶領他們
[00:07:19.960 --> 00:07:22.680]  走過歷史裏面的患難
[00:07:22.680 --> 00:07:25.760]  耶穌保守他們的到底
[00:07:25.760 --> 00:07:29.360]  不是升了上天就完事了
[00:07:29.360 --> 00:07:31.800]  因為去到世界的末了
[00:07:31.800 --> 00:07:37.880]  依然是耶穌帶領他們走過
[00:07:37.880 --> 00:07:40.680]  在書卷裏面技術終末的事
[00:07:40.680 --> 00:07:43.520]  我們在啟示錄涉及的內容
[00:07:43.520 --> 00:07:47.600]  可以說是整卷啟示錄最長篇幅的部份
[00:07:47.600 --> 00:07:51.960]  由第六章至到第二十章
[00:07:51.960 --> 00:07:55.280]  在裏面我們會見到
[00:07:55.280 --> 00:07:58.840]  特別關於終末的審判
[00:07:58.840 --> 00:08:04.360]  用了三組的「七」來表達
[00:08:04.360 --> 00:08:07.280]  就是我們今天會看的七人
[00:08:07.280 --> 00:08:11.920]  然後七號並且是七腕
[00:08:11.920 --> 00:08:14.400]  如果我們留心看的時候
[00:08:14.400 --> 00:08:17.880]  你會發現似乎這三組的「七」
[00:08:17.880 --> 00:08:21.200]  裏面的內容會有些重複
[00:08:21.200 --> 00:08:24.920]  所以有些解經學者開始從舊時
[00:08:24.920 --> 00:08:28.200]  有些看法覺得這三組的「七」
[00:08:28.200 --> 00:08:31.960]  尤其是由第六章到第二十章的內容
[00:08:31.960 --> 00:08:34.880]  是一步一步發生完一樣再另一樣
[00:08:34.880 --> 00:08:36.080]  再另一樣再另一樣
[00:08:36.080 --> 00:08:40.360]  一節一節經文信時序這樣去發生
[00:08:40.360 --> 00:08:43.160]  不過去到現代的學者
[00:08:43.160 --> 00:08:45.800]  大部份都因為那份重複
[00:08:45.800 --> 00:08:48.120]  開始有不同的理解
[00:08:48.120 --> 00:08:51.680]  會覺得或許現實不是真的這樣
[00:08:51.680 --> 00:08:54.800]  一節一節順序的來重複
[00:08:54.800 --> 00:08:57.320]  是經文呈現會發生的東西
[00:08:57.320 --> 00:09:00.120]  有些解經學者就嘗試去理解
[00:09:00.120 --> 00:09:06.200]  會不會是因為這裏是涉及傳遞萬國萬族
[00:09:06.200 --> 00:09:09.600]  並且跨越一段時空會發生
[00:09:09.600 --> 00:09:12.520]  這個終末將要成就的事
[00:09:12.520 --> 00:09:15.600]  所以有這麼大的複雜性
[00:09:15.600 --> 00:09:19.960]  會不會這裏所說的重複那三個的「七」
[00:09:19.960 --> 00:09:23.240]  其實就是一個同時間發生
[00:09:23.240 --> 00:09:25.800]  不過就從不同的角度
[00:09:25.800 --> 00:09:30.000]  將這個全球這麼複雜去末後的日子
[00:09:30.000 --> 00:09:32.880]  會發生的那些患難
[00:09:32.880 --> 00:09:36.040]  那些警告 那些審判
[00:09:36.040 --> 00:09:40.920]  是透過好像幾個鏡頭那樣
[00:09:40.920 --> 00:09:45.800]  其實都是在說同一時段發生的東西
[00:09:45.800 --> 00:09:48.120]  有解經學者這樣理解
[00:09:48.120 --> 00:09:51.960]  但是我自己覺得或許更加可能的
[00:09:51.960 --> 00:09:55.640]  其實因為我們見得到這些審判
[00:09:55.640 --> 00:09:56.880]  我們看的內容
[00:09:56.880 --> 00:10:00.160]  其實都有一種嚴厲程度
[00:10:00.160 --> 00:10:02.160]  以至影響的範圍
[00:10:02.160 --> 00:10:05.200]  越來越擴闊的一種表達
[00:10:05.200 --> 00:10:08.240]  所以很大機會是在表達
[00:10:08.240 --> 00:10:12.680]  沒錯 真是一種時序順序的一種進展
[00:10:12.680 --> 00:10:15.240]  不過也都是在描述裏面
[00:10:15.240 --> 00:10:17.800]  其實都是在描述一種平衡
[00:10:17.800 --> 00:10:20.480]  甚至交錯之間的發生
[00:10:20.480 --> 00:10:23.000]  所以我們會見到不是發生完戰爭
[00:10:23.000 --> 00:10:25.040]  才有後面的地震
[00:10:25.040 --> 00:10:27.080]  我們現在看著現今的世界
[00:10:27.080 --> 00:10:29.160]  你就知道這裏地震
[00:10:29.160 --> 00:10:30.720]  那裏也有戰爭
[00:10:30.720 --> 00:10:35.840]  同時間平衡都在發生這些內容
[00:10:35.840 --> 00:10:41.400]  並且當我們看這三組七的審判的時候
[00:10:41.400 --> 00:10:43.120]  我們更加見得到
[00:10:43.120 --> 00:10:45.440]  描述一個這麼複雜的圖畫
[00:10:45.440 --> 00:10:47.640]  不過上帝其實在他眼中
[00:10:47.640 --> 00:10:49.800]  絕對不是亂糟糟的
[00:10:49.800 --> 00:10:51.520]  在上帝的眼中
[00:10:51.520 --> 00:10:54.320]  心目中有著全盤的格局
[00:10:54.320 --> 00:10:57.640]  所以經文也真是這樣呈現給我們
[00:10:57.640 --> 00:10:59.840]  真是很具體意識到
[00:10:59.840 --> 00:11:03.000]  其實上帝真是大局在握的
[00:11:03.000 --> 00:11:08.000]  因為包括七印七號
[00:11:08.000 --> 00:11:09.880]  甚至七腕都有的
[00:11:09.880 --> 00:11:11.320]  不過沒有那麼明顯
[00:11:11.320 --> 00:11:14.760]  其實都呈現了有一個模式
[00:11:14.760 --> 00:11:16.160]  有一種的規律模式
[00:11:16.160 --> 00:11:18.840]  就是四加二加一
[00:11:18.840 --> 00:11:20.480]  我不知道剛才大家讀經文
[00:11:20.480 --> 00:11:24.080]  你會不會都感受到這種模式
[00:11:24.080 --> 00:11:27.680]  首先四色的馬
[00:11:27.680 --> 00:11:29.760]  四個騎士在當中
[00:11:29.760 --> 00:11:32.840]  然後揭第五第六印的時候
[00:11:32.840 --> 00:11:34.880]  焦點不同了
[00:11:34.880 --> 00:11:37.600]  跟買官多用也不同了
[00:11:37.600 --> 00:11:40.360]  祭壇下亡魂的呼喚
[00:11:40.360 --> 00:11:45.200]  然後就是天崩地裂
[00:11:45.200 --> 00:11:48.040]  星星都掉下來的一種的景況
[00:11:48.040 --> 00:11:49.120]  然後地上
[00:11:49.120 --> 00:11:51.120]  無論你是什麼階級的人
[00:11:51.120 --> 00:11:53.080]  都大大的驚恐
[00:11:53.080 --> 00:11:55.000]  我們今天第六章
[00:11:55.000 --> 00:11:57.360]  就是去到第六印
[00:11:57.360 --> 00:11:58.320]  第七印
[00:11:58.320 --> 00:12:01.360]  如果你期望第七章下一次就看到
[00:12:01.360 --> 00:12:02.720]  那又不好意思了
[00:12:02.720 --> 00:12:04.800]  你的期望又錯誤了
[00:12:04.800 --> 00:12:06.960]  因為第七印最後那一印
[00:12:06.960 --> 00:12:11.240]  是去到第八章才來揭開
[00:12:11.240 --> 00:12:14.400]  第七章是一個插段
[00:12:14.400 --> 00:12:17.240]  這個模式當我們去到七號
[00:12:17.240 --> 00:12:19.880]  都是同樣這樣發生的
[00:12:19.880 --> 00:12:22.880]  並且第七印和第七號
[00:12:22.880 --> 00:12:25.040]  都是有一種的過渡性質
[00:12:25.040 --> 00:12:28.000]  你發現它發生了又好像沒有發生
[00:12:28.000 --> 00:12:31.600]  因為由第七印就引出第七號
[00:12:31.600 --> 00:12:35.680]  由第七號就引出第七腕
[00:12:35.680 --> 00:12:37.280]  有一種這樣的情況
[00:12:37.280 --> 00:12:39.800]  當我們留意這個格局的時候
[00:12:39.800 --> 00:12:40.960]  我們一邊看
[00:12:40.960 --> 00:12:43.960]  我們就會知道其實一點都不亂的
[00:12:43.960 --> 00:12:47.680]  是上帝根本就已經整理得很清楚
[00:12:47.680 --> 00:12:50.640]  以致我們能夠去明白
[00:12:50.640 --> 00:12:52.360]  所以在這裡這個大綱
[00:12:52.360 --> 00:12:55.520]  你看到有一點點紅色的位置
[00:12:55.520 --> 00:12:58.080]  其實就是插段的位置
[00:12:58.080 --> 00:13:03.040]  不過當由第七號轉移到第七腕
[00:13:03.040 --> 00:13:05.920]  是一種審判要完成的
[00:13:05.920 --> 00:13:08.360]  最後的那一下的時候
[00:13:08.360 --> 00:13:10.280]  這個模式有點不同
[00:13:10.280 --> 00:13:14.680]  因為七腕中間再沒有插段
[00:13:14.680 --> 00:13:17.840]  七腕是一氣呵成的
[00:13:17.840 --> 00:13:21.680]  但是在七腕之前再有一個插段
[00:13:21.680 --> 00:13:23.480]  這插段的內容重要性
[00:13:23.480 --> 00:13:25.480]  是我們今天不會提的
[00:13:25.480 --> 00:13:28.720]  不過我們先有這種模式在心目中
[00:13:28.720 --> 00:13:32.960]  我們大約去知道
[00:13:32.960 --> 00:13:35.280]  並且我們今天看這七印
[00:13:35.280 --> 00:13:37.160]  或者首先第六印的內容
[00:13:37.160 --> 00:13:40.760]  在這裡也值得和大家去重溫一下
[00:13:40.760 --> 00:13:43.200]  我們會知道原來我們剛才讀的內容
[00:13:43.200 --> 00:13:45.280]  你覺得也熟口熟面吧
[00:13:45.280 --> 00:13:47.720]  是因為主耶穌
[00:13:47.720 --> 00:13:51.840]  祂親自在祂關於末世的講論
[00:13:51.840 --> 00:13:55.280]  已經講了
[00:13:55.280 --> 00:13:59.920]  在三卷我們稱之為對官福音書
[00:13:59.920 --> 00:14:02.240]  其實你基本上都可以找到
[00:14:02.240 --> 00:14:06.320]  甚至順序都是很一致的
[00:14:06.320 --> 00:14:09.000]  和我們這裡所提的
[00:14:09.000 --> 00:14:12.080]  好 讓我們先看頭的四印
[00:14:12.080 --> 00:14:13.680]  對了 這裡 好
[00:14:13.680 --> 00:14:15.920]  頭的四印我們就會知道
[00:14:15.920 --> 00:14:18.400]  是四種顏色的馬
[00:14:18.400 --> 00:14:21.720]  上面有一個擦鰭的人
[00:14:21.720 --> 00:14:26.920]  馬無論在古代以至現在
[00:14:26.920 --> 00:14:29.320]  我們一想起馬都會很遺憾
[00:14:29.320 --> 00:14:32.280]  不過香港人未必會遺憾
[00:14:32.280 --> 00:14:35.320]  可能只會想起馬場 白馬 土馬
[00:14:35.320 --> 00:14:38.040]  但是比起我們這樣
[00:14:38.040 --> 00:14:40.280]  自古以來
[00:14:40.280 --> 00:14:43.120]  馬其實都是一種戰爭
[00:14:43.120 --> 00:14:45.280]  一種權力的一種象徵
[00:14:45.280 --> 00:14:48.440]  所以你看到有些古典有話
[00:14:48.440 --> 00:14:51.760]  那些將軍騎著匹馬不突然還升起
[00:14:51.760 --> 00:14:53.640]  那匹馬是白色的
[00:14:53.640 --> 00:14:55.160]  豪氣威氣勢
[00:14:55.160 --> 00:14:59.400]  並且馬也表現了一種速度 行動力
[00:14:59.400 --> 00:15:01.680]  作為揭開七印
[00:15:01.680 --> 00:15:04.160]  這個可以說是審判的序幕
[00:15:04.160 --> 00:15:06.360]  上帝未親自出手
[00:15:06.360 --> 00:15:08.400]  不過好像耶穌所說
[00:15:08.400 --> 00:15:11.120]  這些人間的劫難
[00:15:11.120 --> 00:15:14.440]  都是終末的開端
[00:15:14.440 --> 00:15:16.280]  末期還未來到
[00:15:16.280 --> 00:15:18.520]  只是揭開序幕
[00:15:18.520 --> 00:15:20.720]  但是那個馬的象徵
[00:15:20.720 --> 00:15:24.720]  已經讓我們感受到那種的迫切性
[00:15:24.720 --> 00:15:26.560]  並且這四色馬
[00:15:26.560 --> 00:15:28.640]  你熟讀舊約又會回憶
[00:15:28.640 --> 00:15:31.000]  原來在撒加利亞書
[00:15:31.000 --> 00:15:34.560]  都有很類似的一個景象出現過
[00:15:34.560 --> 00:15:36.840]  在一章的七字十一節
[00:15:36.840 --> 00:15:39.760]  和六章一字八節撒加利亞書
[00:15:39.760 --> 00:15:41.920]  都有提到類似的景象
[00:15:41.920 --> 00:15:45.920]  就說到原來馬是成為上帝的使者
[00:15:45.920 --> 00:15:48.160]  來巡視全地
[00:15:48.160 --> 00:15:50.840]  以及宣佈祂的審判
[00:15:50.840 --> 00:15:53.480]  所以當天馬一出的時候
[00:15:53.480 --> 00:15:55.000]  我們很懷疑
[00:15:55.000 --> 00:15:58.160]  這個是一個審判預備來了
[00:15:58.160 --> 00:16:00.360]  審判預備來了
[00:16:00.360 --> 00:16:02.400]  讓我們先集中看
[00:16:02.400 --> 00:16:03.000]  對了
[00:16:03.000 --> 00:16:04.720]  說起來大家都看到這些字
[00:16:04.720 --> 00:16:07.000]  那幾匹馬分別就代表
[00:16:07.000 --> 00:16:09.000]  帶來那幾種的禍端
[00:16:09.000 --> 00:16:10.800]  好 我們先集中去看
[00:16:10.800 --> 00:16:12.640]  第一匹白色的馬
[00:16:12.640 --> 00:16:15.200]  是上高擦旗的
[00:16:15.200 --> 00:16:17.440]  有不少解經家
[00:16:17.440 --> 00:16:19.480]  對於這匹白色的馬
[00:16:19.480 --> 00:16:22.880]  它的意義和上高擦旗的人
[00:16:22.880 --> 00:16:25.440]  原來都有兩種的看法
[00:16:25.440 --> 00:16:26.920]  很主要的看法
[00:16:26.920 --> 00:16:30.520]  這裡我就採取了其中一種的看法
[00:16:30.520 --> 00:16:31.400]  就是說
[00:16:31.400 --> 00:16:35.760]  這個其實都是帶來毀壞的一個人
[00:16:35.760 --> 00:16:37.840]  都是在世俗裡面
[00:16:37.840 --> 00:16:40.320]  是一個充滿野心的人
[00:16:40.320 --> 00:16:41.880]  不是好人
[00:16:41.880 --> 00:16:44.640]  不過在聖經學者當中
[00:16:44.640 --> 00:16:47.680]  也都有人去理解
[00:16:47.680 --> 00:16:51.800]  白馬其實是耶穌擦旗著的
[00:16:51.800 --> 00:16:55.320]  因為白色代表純潔正義
[00:16:55.320 --> 00:16:56.920]  代表得勝
[00:16:56.920 --> 00:16:58.200]  並且還有冠冕
[00:16:58.200 --> 00:17:01.480]  有冠冕但還不是耶穌
[00:17:01.480 --> 00:17:04.080]  所以都有這樣的理解
[00:17:04.080 --> 00:17:06.840]  不過如果我們記回剛才的pattern
[00:17:06.840 --> 00:17:08.720]  4+2+1
[00:17:08.720 --> 00:17:11.600]  我們理解為同一系列的時候
[00:17:11.600 --> 00:17:13.200]  我們也都會覺得
[00:17:13.200 --> 00:17:15.040]  其實都很合理
[00:17:15.040 --> 00:17:17.040]  因為隨著一位
[00:17:17.040 --> 00:17:18.400]  好有野心
[00:17:18.400 --> 00:17:21.040]  好有能力的征服者
[00:17:21.040 --> 00:17:27.240]  來到他聖源佑聖帶來連場的戰爭
[00:17:27.240 --> 00:17:28.680]  將他的姜土
[00:17:28.680 --> 00:17:30.040]  將他的帝國
[00:17:30.040 --> 00:17:31.600]  將他所有的東西
[00:17:31.600 --> 00:17:33.760]  這裡有立源那裡有立
[00:17:33.760 --> 00:17:35.800]  你的立了他的立了
[00:17:35.800 --> 00:17:38.040]  遠的山頂的也立了
[00:17:38.040 --> 00:17:41.200]  怎麼立回來人家拱手相揚
[00:17:41.200 --> 00:17:46.120]  一定就是帶來第二匹紅馬裡面的戰亂
[00:17:46.120 --> 00:17:47.320]  這個是其一
[00:17:47.320 --> 00:17:47.840]  為什麼呢
[00:17:47.840 --> 00:17:49.200]  我這裡弄了一個黑色的
[00:17:49.200 --> 00:17:50.720]  就不是主耶穌
[00:17:50.720 --> 00:17:51.680]  其二
[00:17:51.680 --> 00:17:55.480]  如果我們留心去看回原文的話
[00:17:55.480 --> 00:17:58.080]  其實這裡的冠冕
[00:17:58.080 --> 00:18:00.800]  跟耶穌真正出場
[00:18:00.800 --> 00:18:03.360]  去到第十九章十二節
[00:18:03.360 --> 00:18:04.840]  十一十二節的時候
[00:18:04.840 --> 00:18:05.520]  那裡都提到
[00:18:05.520 --> 00:18:07.600]  沒錯 耶穌都帶冠冕
[00:18:07.600 --> 00:18:09.480]  不過是很多冠冕
[00:18:09.480 --> 00:18:10.800]  並且祂帶的冠冕
[00:18:10.800 --> 00:18:12.600]  不是這裡那種冠冕
[00:18:12.600 --> 00:18:15.000]  而是一個皇權的冠冕
[00:18:15.000 --> 00:18:18.000]  這裡這隻冠冕是一種怎樣的冠冕
[00:18:18.000 --> 00:18:19.360]  其實就好像
[00:18:19.360 --> 00:18:21.120]  我們在奧林匹克賽事
[00:18:21.120 --> 00:18:22.440]  以前的古希臘
[00:18:22.440 --> 00:18:24.840]  你在競賽贏了
[00:18:24.840 --> 00:18:27.040]  你是那個勝利者
[00:18:27.040 --> 00:18:28.360]  就有一個冠冕
[00:18:28.360 --> 00:18:33.160]  不過不代表你是有權柄的那個人
[00:18:33.160 --> 00:18:33.880]  是的
[00:18:33.880 --> 00:18:35.880]  所以這個是另一個分別
[00:18:35.880 --> 00:18:38.000]  我們看到
[00:18:38.000 --> 00:18:40.760]  不過當我們在現今世上
[00:18:40.760 --> 00:18:44.680]  我們不難在歷史裡面去找到
[00:18:44.680 --> 00:18:47.360]  這些長勝將軍
[00:18:47.360 --> 00:18:50.400]  聖元佑聖 古今中外
[00:18:50.400 --> 00:18:51.880]  無論有蒙古
[00:18:51.880 --> 00:18:53.640]  去到當時的羅馬
[00:18:53.640 --> 00:18:55.800]  甚至我們近代歷史
[00:18:55.800 --> 00:18:57.760]  很鄰近的希特拉
[00:18:57.760 --> 00:18:58.240]  是不是
[00:18:58.240 --> 00:19:00.720]  他曾經都聖元佑聖
[00:19:00.720 --> 00:19:02.080]  不過
[00:19:02.080 --> 00:19:05.440]  不過都不是長遠的
[00:19:05.440 --> 00:19:06.920]  都不是長遠的
[00:19:06.920 --> 00:19:09.320]  因為這裡提到說
[00:19:09.320 --> 00:19:10.640]  那個冠冕
[00:19:10.640 --> 00:19:13.600]  原來是賜給他的
[00:19:13.600 --> 00:19:15.560]  不是他得的
[00:19:15.560 --> 00:19:18.480]  是有外面的東西給他
[00:19:18.480 --> 00:19:20.720]  不是說他真的贏了
[00:19:20.720 --> 00:19:22.920]  所以這裡提示了一樣東西
[00:19:22.920 --> 00:19:23.640]  就是說
[00:19:23.640 --> 00:19:25.520]  這匹白馬
[00:19:25.520 --> 00:19:27.440]  他像耶穌
[00:19:27.440 --> 00:19:29.120]  他像是正義
[00:19:29.120 --> 00:19:30.280]  因為白色
[00:19:30.280 --> 00:19:32.440]  並且他像是贏了
[00:19:32.440 --> 00:19:34.160]  不過
[00:19:34.160 --> 00:19:35.800]  經文提示了
[00:19:35.800 --> 00:19:37.080]  其實不是的
[00:19:37.080 --> 00:19:38.840]  都是虛假
[00:19:38.840 --> 00:19:40.680]  都是會過去
[00:19:40.680 --> 00:19:43.840]  並且這個絕對不是正義的人
[00:19:43.840 --> 00:19:46.480]  因為當我們再看
[00:19:46.480 --> 00:19:48.000]  後面的紅馬
[00:19:48.000 --> 00:19:48.880]  你就會知道
[00:19:48.880 --> 00:19:54.360]  它帶來一種連串的戰爭
[00:19:54.360 --> 00:19:55.200]  好
[00:19:55.200 --> 00:19:57.720]  我們同樣看到
