
[00:00:00.000 --> 00:00:03.920]  今天很榮幸與大家分享神的訊息
[00:01:45.680 --> 00:01:47.120]  二十五到三十七節
[00:01:47.120 --> 00:01:48.600]  我們一起來讀出
[00:01:48.600 --> 00:01:52.120]  有一個律法師起來試探耶穌
[00:01:52.120 --> 00:01:57.560]  說:夫子,我該做什麼才可以承受永生?
[00:01:57.560 --> 00:02:01.640]  耶穌對他說:律法上寫的是什麼?
[00:02:01.640 --> 00:02:03.960]  你念的是怎樣呢?
[00:02:03.960 --> 00:02:08.760]  他回答說:你要盡心、盡性、盡力、盡義
[00:02:08.760 --> 00:02:10.640]  愛主你的神
[00:02:10.640 --> 00:02:13.720]  又要愛鄰舍如同自己
[00:02:13.720 --> 00:02:16.320]  耶穌說:你回答的是
[00:02:16.320 --> 00:02:20.000]  你這樣行,就必得永生
[00:02:20.000 --> 00:02:22.720]  那人要顯明自己有理
[00:02:22.720 --> 00:02:26.800]  就對耶穌說:誰是我的鄰舍呢?
[00:02:26.800 --> 00:02:32.560]  耶穌回答說:有一個人從耶路撒冷下耶利哥去
[00:02:32.560 --> 00:02:34.760]  落在強盜手中
[00:02:34.760 --> 00:02:37.160]  他們剝去他的衣裳
[00:02:37.160 --> 00:02:39.120]  把他打個半死
[00:02:39.120 --> 00:02:41.440]  就雕下他走了
[00:02:41.440 --> 00:02:45.200]  偶然有一個祭司從這條路下來
[00:02:45.200 --> 00:02:48.680]  看見他就從那邊過去了
[00:02:48.680 --> 00:02:51.960]  又有一個利美人來到這地方
[00:02:51.960 --> 00:02:55.960]  看見他也照樣從那邊過去了
[00:02:55.960 --> 00:02:58.200]  唯有一個撒瑪利亞人
[00:02:58.200 --> 00:03:00.200]  行路來到那裡
[00:03:00.200 --> 00:03:02.880]  看見他就動了慈心
[00:03:02.880 --> 00:03:06.760]  上前用油和酒倒在他傷處
[00:03:06.760 --> 00:03:08.280]  說個好料
[00:03:08.280 --> 00:03:10.960]  扶他騎上自己的身後
[00:03:10.960 --> 00:03:14.080]  帶到店內去照應他
[00:03:14.080 --> 00:03:17.320]  第二天拿出以前的紙來
[00:03:17.320 --> 00:03:21.120]  教級店主說:你且照應他
[00:03:21.120 --> 00:03:22.920]  此外所費用的
[00:03:22.920 --> 00:03:25.040]  我回來必還你
[00:03:25.040 --> 00:03:27.000]  你想這三個人
[00:03:27.000 --> 00:03:31.000]  哪一個是落在強盜手中的鄰舍呢?
[00:03:31.000 --> 00:03:33.520]  他說:是憐憫他的
[00:03:33.520 --> 00:03:36.480]  耶穌說:你去照樣行吧
[00:03:36.480 --> 00:03:37.960]  我想大家很熟悉這個比喻
[00:03:37.960 --> 00:03:40.080]  很撒瑪利亞人的比喻
[00:03:40.080 --> 00:03:41.240]  甚至一些不信的人
[00:03:41.240 --> 00:03:43.880]  都會來引用這個比喻
[00:03:43.880 --> 00:03:46.720]  來做一些支持他們的工作
[00:03:46.720 --> 00:03:49.240]  香港有一個很出名的組織
[00:03:49.240 --> 00:03:51.840]  是用撒瑪利亞這個名字的
[00:03:51.840 --> 00:03:53.840]  知道是什麼嗎?
[00:03:53.840 --> 00:03:54.600]  唉
[00:03:54.600 --> 00:03:56.200]  中堂那些比較好
[00:03:56.200 --> 00:03:58.440]  因為剛才我在早堂問的時候
[00:03:58.440 --> 00:04:00.920]  就是撒瑪利亞自殺會
[00:04:00.920 --> 00:04:02.480]  撒瑪利亞不是鼓勵人自殺
[00:04:02.480 --> 00:04:04.560]  是防止自殺
[00:04:04.560 --> 00:04:06.600]  沒有了防止兩個字就很大件事了
[00:04:06.600 --> 00:04:07.840]  鼓勵人自殺
[00:04:07.840 --> 00:04:09.760]  撒瑪利亞防止自殺會
[00:04:09.760 --> 00:04:12.720]  就是取材自這個比喻
[00:04:12.720 --> 00:04:15.120]  我們先了解一下背景
[00:04:15.120 --> 00:04:16.840]  原來一個律法師
[00:04:16.840 --> 00:04:18.240]  就是一個宗教人士
[00:04:18.240 --> 00:04:19.680]  對律法很熟悉的人
[00:04:19.680 --> 00:04:21.320]  但是他很不滿意耶穌
[00:04:21.320 --> 00:04:23.400]  所以特地來問耶穌一些問題
[00:04:23.400 --> 00:04:24.560]  看看耶穌的答案裡面
[00:04:24.560 --> 00:04:26.960]  有沒有一些把柄讓他捉住
[00:04:26.960 --> 00:04:28.640]  來挑戰耶穌
[00:04:28.640 --> 00:04:29.440]  他就問耶穌
[00:04:29.440 --> 00:04:30.880]  我怎樣可以承受永生?
[00:04:30.880 --> 00:04:32.480]  耶穌說:你就遵守律法吧
[00:04:32.480 --> 00:04:33.480]  那麼律法這麼多條
[00:04:33.480 --> 00:04:34.120]  那又如何?
[00:04:34.120 --> 00:04:36.200]  耶穌說:律法的總綱是什麼呢?
[00:04:36.200 --> 00:04:37.360]  他馬上背了
[00:04:37.360 --> 00:04:39.240]  就是路加福音第十章二十七節
[00:04:39.240 --> 00:04:40.800]  你要盡心盡意盡性盡力
[00:04:40.800 --> 00:04:41.680]  愛主你的神
[00:04:41.680 --> 00:04:43.760]  要愛你的鄰居和自己
[00:04:43.760 --> 00:04:46.080]  於是這個人就繼續問耶穌
[00:04:46.080 --> 00:04:47.920]  那誰是我的鄰舍呢?
[00:04:47.920 --> 00:04:48.640]  你有沒有留意
[00:04:48.640 --> 00:04:50.400]  他不是問誰是我的神呢?
[00:04:50.400 --> 00:04:51.560]  因為神呢
[00:04:51.560 --> 00:04:53.280]  他只是相信了一位而已
[00:04:53.280 --> 00:04:55.200]  以及某個程度
[00:04:55.200 --> 00:04:58.040]  要他來表達對神的愛
[00:04:58.040 --> 00:04:59.640]  其實是較為容易的
[00:04:59.640 --> 00:05:00.800]  不是吧?
[00:05:00.800 --> 00:05:02.120]  很簡單舉個例子
[00:05:02.120 --> 00:05:03.040]  當我們今天
[00:05:03.040 --> 00:05:05.920]  就是盡上我們宗教的義務或者責任
[00:05:05.920 --> 00:05:07.760]  可能我們星期天或者星期六回來
[00:05:07.760 --> 00:05:08.400]  來崇拜
[00:05:08.400 --> 00:05:09.560]  我們的軀殼在這裡
[00:05:09.560 --> 00:05:11.520]  有時候靈魂出去了
[00:05:11.520 --> 00:05:13.120]  但是我們仍然會在這裡
[00:05:13.120 --> 00:05:15.560]  好了,當可能我的奉獻袋傳過來的時候
[00:05:15.560 --> 00:05:16.640]  雖然我們不是寡婦
[00:05:16.640 --> 00:05:18.400]  但是我們竟然有很寶貴的小錢
[00:05:18.400 --> 00:05:19.360]  一毫兩毫
[00:05:19.360 --> 00:05:20.560]  我們會扔下去的時候
[00:05:20.560 --> 00:05:22.720]  我就盡了我的宗教責任
[00:05:22.720 --> 00:05:24.720]  那不就已經是愛神了,是不是?
[00:05:24.720 --> 00:05:26.400]  但是鄰舍呢
[00:05:26.400 --> 00:05:28.280]  每個人都是我的鄰舍
[00:05:28.280 --> 00:05:31.080]  這個鄰舍當然不只是住在我們隔壁的那個
[00:05:31.080 --> 00:05:32.320]  那麼多人有需要
[00:05:32.320 --> 00:05:34.720]  我怎麼去幫他呢?
[00:05:34.720 --> 00:05:36.800]  甚至可能耗盡我們一生
[00:05:36.800 --> 00:05:40.000]  都不能夠滿足到這個要求
[00:05:40.000 --> 00:05:41.280]  所以他就問耶穌
[00:05:41.280 --> 00:05:42.680]  誰是我的鄰舍呢?
[00:05:42.680 --> 00:05:44.200]  誰我要去幫他呢?
[00:05:44.200 --> 00:05:47.440]  於是耶穌就說了以下的比喻
[00:05:47.440 --> 00:05:50.240]  這個比喻其實是有實際的場景的
[00:05:50.240 --> 00:05:52.320]  就是有一個人去耶利哥
[00:05:52.320 --> 00:05:55.280]  但是想解釋一下聖經裡面的地理
[00:05:55.280 --> 00:05:57.600]  耶路撒冷去耶利哥
[00:05:57.600 --> 00:05:59.720]  耶路撒冷是在南部
[00:05:59.720 --> 00:06:02.120]  那麼耶利哥就在北面
[00:06:02.120 --> 00:06:06.000]  那麼我們大家都慣常說就是北上南下的
[00:06:06.000 --> 00:06:08.240]  但是你有沒有留意到聖經永遠都是說
[00:06:08.240 --> 00:06:09.920]  就是下耶利哥的
[00:06:09.920 --> 00:06:11.360]  上耶路撒冷
[00:06:11.360 --> 00:06:12.560]  是什麼意思呢?
[00:06:12.560 --> 00:06:15.320]  原來耶路撒冷就在石鞍山上面
[00:06:15.320 --> 00:06:16.760]  是聖殿的所在
[00:06:16.760 --> 00:06:19.000]  當他們要去到聖殿的時候
[00:06:19.000 --> 00:06:20.840]  他們是要上山的
[00:06:20.840 --> 00:06:22.560]  也叫做上行之師
[00:06:22.560 --> 00:06:24.840]  走樓梯一路走的時候一路要唱歌的
[00:06:24.840 --> 00:06:26.640]  所以這是他們的中心點
[00:06:26.640 --> 00:06:27.720]  由他們這裡出發
[00:06:27.720 --> 00:06:30.560]  所以去到耶利哥都是用下耶利哥
[00:06:30.560 --> 00:06:33.520]  但是這條路真的盜賊如無
[00:06:33.520 --> 00:06:37.640]  很多時候一些人就在這些道路上被人打劫
[00:06:37.640 --> 00:06:39.960]  有一個人去耶利哥的時候
[00:06:39.960 --> 00:06:41.360]  竟然就被賊打劫
[00:06:41.360 --> 00:06:43.240]  把他的錢都搶走了
[00:06:43.240 --> 00:06:44.440]  脫下他的衣服
[00:06:44.440 --> 00:06:45.800]  還打傷了他
[00:06:45.800 --> 00:06:47.840]  他就躺在街上沒有人理會他
[00:06:47.840 --> 00:06:51.960]  但是偶然有一個祭司經過
[00:06:51.960 --> 00:06:55.680]  祭司就是教導子民神的律法
[00:06:55.680 --> 00:06:58.120]  祭司是很熟悉律法的
[00:06:58.120 --> 00:07:00.600]  但是當他看見了的時候
[00:07:00.600 --> 00:07:02.000]  他就走了
[00:07:02.000 --> 00:07:03.400]  不再理會
[00:07:03.400 --> 00:07:05.560]  接著沒多久有第二個人
[00:07:05.560 --> 00:07:07.000]  其實跟祭司一樣
[00:07:07.000 --> 00:07:08.080]  就是利未人
[00:07:08.080 --> 00:07:09.920]  因為利未人就是去做祭司的
[00:07:09.920 --> 00:07:11.400]  當他看見的時候
[00:07:11.400 --> 00:07:13.360]  他也是離開了
[00:07:13.360 --> 00:07:17.720]  耶穌故意引用這兩種人是什麼意思呢?
[00:07:17.720 --> 00:07:21.680]  就是有很多人對聖經或者對律法很熟悉
[00:07:21.680 --> 00:07:24.600]  但是這只是頭腦上的認知
[00:07:24.600 --> 00:07:27.320]  但是沒有真正的實踐出來
[00:07:27.320 --> 00:07:30.480]  接著就有一個撒瑪利亞人經過
[00:07:30.480 --> 00:07:32.680]  什麼叫做撒瑪利亞人呢?
[00:07:32.680 --> 00:07:33.960]  撒瑪利亞人
[00:07:33.960 --> 00:07:36.840]  就是現在我們用一些較為俗一點的說法說
[00:07:36.840 --> 00:07:38.120]  就是雜種仔
[00:07:38.120 --> 00:07:41.800]  但是猶太人是特別討厭撒瑪利亞人
[00:07:41.800 --> 00:07:44.160]  猶太人不喜歡外族人士
[00:07:44.160 --> 00:07:46.960]  但是更加討厭撒瑪利亞人
[00:07:46.960 --> 00:07:50.640]  因為撒瑪利亞人是猶太人跟外邦人結婚
[00:07:50.640 --> 00:07:52.560]  而生下的雜種仔
[00:07:52.560 --> 00:07:55.280]  而這些人有猶太人的血統
[00:07:55.280 --> 00:07:58.800]  但是要混合了其他外族的血型
[00:07:58.800 --> 00:08:01.800]  於是他們認為是敬拜神
[00:08:01.800 --> 00:08:03.200]  照抄他們的律法
[00:08:03.200 --> 00:08:04.320]  加一點減一點
[00:08:04.320 --> 00:08:06.680]  又有他們的聖殿去敬拜
[00:08:06.680 --> 00:08:08.920]  所以猶太人特別討厭他們
[00:08:08.920 --> 00:08:11.920]  但是他們覺得被鄙視的人
[00:08:11.920 --> 00:08:13.520]  帝耶穌說到這個人
[00:08:13.520 --> 00:08:16.560]  見到這個被打傷的人的時候
[00:08:16.560 --> 00:08:18.840]  他就動了持心
[00:08:18.840 --> 00:08:20.160]  於是怎麼樣呢?
[00:08:20.160 --> 00:08:24.000]  跟他用酒、用油抹他的傷口
[00:08:24.000 --> 00:08:25.840]  接著扶他起來
[00:08:25.840 --> 00:08:27.760]  騎著自己的身體
[00:08:27.760 --> 00:08:30.760]  帶到他一間旅店裡面
[00:08:30.760 --> 00:08:33.120]  然後叫他安住
[00:08:33.120 --> 00:08:36.720]  他就把錢交給店主跟他說
[00:08:36.720 --> 00:08:37.880]  你照顧他吧
[00:08:37.880 --> 00:08:39.960]  因為我還要到外面做生意
[00:08:39.960 --> 00:08:41.600]  但是我會回來的
[00:08:41.600 --> 00:08:44.000]  如果錢不夠用
[00:08:44.000 --> 00:08:46.920]  我回來我會繼續給他
[00:08:46.920 --> 00:08:49.000]  於是耶穌就問
[00:08:49.000 --> 00:08:52.720]  哪一個人落在強盜人手中呢?
[00:08:52.720 --> 00:08:54.440]  第十章三十六節
[00:08:54.440 --> 00:09:00.480]  哪一個人落在強盜人手中淪陷呢?
[00:09:00.480 --> 00:09:03.200]  耶穌故意用撒瑪利亞人
[00:09:03.200 --> 00:09:04.800]  就是一些他們看不起的人
[00:09:04.800 --> 00:09:07.200]  但是他卻做到很美麗的事
[00:09:07.200 --> 00:09:09.960]  在現實生活裡面有時候也會這樣
[00:09:09.960 --> 00:09:12.760]  「仗義每多屠九輩」
[00:09:12.760 --> 00:09:15.560]  在台灣有一件事發生了什麼呢?
[00:09:15.560 --> 00:09:18.120]  有一個叫「捷翼天使」
[00:09:18.120 --> 00:09:21.160]  他失去了兩隻腳
[00:09:21.160 --> 00:09:25.040]  他在街上賣藝求生
[00:09:25.040 --> 00:09:27.920]  某個程度是另類的黑丐
[00:09:27.920 --> 00:09:30.880]  第一天當他去工作的時候
[00:09:30.880 --> 00:09:32.760]  看到一個白白駕駛單車
[00:09:32.760 --> 00:09:34.160]  但是竟然跌倒
[00:09:34.160 --> 00:09:36.240]  撞到頭部爆了流血
[00:09:36.240 --> 00:09:39.520]  可能他沒有能力去買手機
[00:09:39.520 --> 00:09:42.160]  於是他行動很不方便
[00:09:42.160 --> 00:09:44.680]  但是他拼命地走
[00:09:44.680 --> 00:09:45.600]  走去做什麼呢?
[00:09:45.600 --> 00:09:47.320]  就是去報警
[00:09:47.320 --> 00:09:49.000]  去附近的警綱裡面
[00:09:49.000 --> 00:09:52.800]  叫警察去關心這個人
[00:09:52.800 --> 00:09:55.040]  一個似乎被人看不起的人
[00:09:55.040 --> 00:09:57.800]  但是他做了很美麗的工作
[00:09:57.800 --> 00:09:59.920]  所以耶穌也說到
[00:09:59.920 --> 00:10:03.680]  撒瑪利亞人其實也有很美麗的生命在當中
[00:10:03.680 --> 00:10:07.400]  主耶穌特別將一個問題扭轉了
[00:10:07.400 --> 00:10:08.520]  這個人問
[00:10:08.520 --> 00:10:11.520]  「哪個人是我的鄰舍?」
[00:10:11.520 --> 00:10:15.280]  但是耶穌的問題是什麼呢?
[00:10:15.280 --> 00:10:16.480]  你說
[00:10:16.480 --> 00:10:22.120]  哪個人是有需要的人的鄰舍呢?
[00:10:22.120 --> 00:10:25.520]  其實焦點是轉移了
[00:10:25.520 --> 00:10:30.720]  於是路達斯就說「幫受傷的人就去鄰舍」
[00:10:30.720 --> 00:10:31.920]  耶穌說「好啊」
[00:10:31.920 --> 00:10:34.000]  「你就照樣做」
[00:10:34.000 --> 00:10:36.640]  我們解讀一下這個比喻
[00:10:36.640 --> 00:10:38.840]  這個比喻其實好像很簡單
[00:10:38.840 --> 00:10:42.080]  主耶穌沒有說到所有負傷的人
[00:10:42.080 --> 00:10:44.160]  有需要的人就是我們的鄰舍
[00:10:44.160 --> 00:10:46.520]  其實每一個人都會有需要
[00:10:46.520 --> 00:10:47.920]  如果是這樣的時候
[00:10:47.920 --> 00:10:48.800]  很簡單地說
[00:10:48.800 --> 00:10:50.960]  到處有需要的你都要幫助
[00:10:50.960 --> 00:10:53.400]  我想我們每一個人都可以承擔得到
[00:10:53.400 --> 00:10:55.200]  不要說基督教圈子
[00:10:55.200 --> 00:10:56.720]  就好像這個社會
[00:10:56.720 --> 00:10:58.600]  來不來你就會看到
[00:10:58.600 --> 00:11:00.280]  東華三院籌款
[00:11:00.280 --> 00:11:02.280]  因為他們有很多工作
[00:11:02.280 --> 00:11:04.160]  沒多久又說保糧局
[00:11:04.160 --> 00:11:07.320]  他們又來關心很多小孩子
[00:11:07.320 --> 00:11:08.360]  很多婦女
[00:11:08.360 --> 00:11:10.200]  他們有經濟的需要
[00:11:10.200 --> 00:11:11.360]  還有人愛堂
[00:11:11.360 --> 00:11:12.320]  不是買涼茶
[00:11:12.320 --> 00:11:13.800]  我們知不知道有人愛堂
[00:11:13.800 --> 00:11:15.760]  他們又有需要
[00:11:15.760 --> 00:11:16.360]  好了
[00:11:16.360 --> 00:11:19.760]  可能你信箱來不來會收到無國界醫生
[00:11:19.760 --> 00:11:22.320]  他們去到一些落後的地區裡面
[00:11:22.320 --> 00:11:25.640]  為這些很有需要的人來義務
[00:11:25.640 --> 00:11:27.480]  來去醫治他們
[00:11:27.480 --> 00:11:29.800]  墨西哥現在又打風了
[00:11:29.800 --> 00:11:32.560]  沒多久你又會收到宣明會告訴你
[00:11:32.560 --> 00:11:34.040]  墨西哥很有需要
[00:11:34.040 --> 00:11:36.080]  請你捐款
[00:11:36.080 --> 00:11:38.400]  到處都有需要
[00:11:38.400 --> 00:11:40.000]  你幫得了多少?
[00:11:40.000 --> 00:11:42.560]  你做得了多少?
[00:11:42.560 --> 00:11:45.280]  不知道大家會不會覺得做基督徒
[00:11:45.280 --> 00:11:48.120]  做基督徒那一刻是很容易的
[00:11:48.120 --> 00:11:50.240]  你只是舉手決志
[00:11:50.240 --> 00:11:52.400]  但是做了基督徒原來發覺
[00:11:52.400 --> 00:11:53.920]  很大件事
[00:11:53.920 --> 00:11:55.520]  很多事情要跟尾
[00:11:55.520 --> 00:11:56.640]  但有時候你會質疑
[00:11:56.640 --> 00:12:00.840]  為什麼港報會的牧師不會告訴你有這麼多事情要跟尾
[00:12:00.840 --> 00:12:04.480]  那時候你會發覺他被人騙到上賊船
[00:12:04.480 --> 00:12:06.080]  我很深印象
[00:12:06.080 --> 00:12:09.040]  我去斐濟最後探訪的家庭
[00:12:09.040 --> 00:12:10.800]  我記得是星期六還是星期日
[00:12:10.800 --> 00:12:12.400]  我說完就回來了
[00:12:12.400 --> 00:12:13.720]  這個家庭是怎樣的呢?
[00:12:13.720 --> 00:12:15.840]  兒子和媳婦都是信水主的
[00:12:15.840 --> 00:12:19.320]  賣手提電話、電話卡等等
[00:12:19.320 --> 00:12:20.480]  他就問牧師
[00:12:20.480 --> 00:12:21.640]  你可不可以去探望我爸爸
[00:12:21.640 --> 00:12:22.880]  我爸爸一直跟著我們回教會
[00:12:22.880 --> 00:12:24.520]  但是他不肯信耶穌
[00:12:24.520 --> 00:12:27.040]  於是我星期六就去探望他
[00:12:27.040 --> 00:12:28.440]  我說爸爸
[00:12:28.440 --> 00:12:30.760]  你覺得耶穌是否真的?
[00:12:30.760 --> 00:12:32.120]  你回教會這麼久了
[00:12:32.120 --> 00:12:33.720]  他說是真的
[00:12:33.720 --> 00:12:35.200]  他說你信不信耶穌?
[00:12:35.200 --> 00:12:36.800]  我信,但我不肯做基督徒
[00:12:36.800 --> 00:12:37.720]  不要騷擾我
[00:12:37.720 --> 00:12:39.520]  我說為什麼你既知道耶穌是真的
[00:12:39.520 --> 00:12:40.520]  又不肯做基督徒
[00:12:40.520 --> 00:12:42.200]  我哪有這麼多時間做基督徒
[00:12:42.200 --> 00:12:43.720]  我說做基督徒有很多時間
[00:12:43.720 --> 00:12:44.720]  當然了
[00:12:44.720 --> 00:12:46.120]  星期日我已經很給面子
[00:12:46.120 --> 00:12:47.080]  我已經回教會了
[00:12:47.080 --> 00:12:48.560]  星期日又說要回主學
[00:12:48.560 --> 00:12:50.920]  我兒子又說要回祈禱會
[00:12:50.920 --> 00:12:52.360]  天又這樣那樣的時候
[00:12:52.360 --> 00:12:54.640]  我哪有這麼多時間
[00:12:54.640 --> 00:12:55.720]  其實他有很多時間
[00:12:55.720 --> 00:12:57.120]  他已經退休沒有事情做
[00:12:57.120 --> 00:12:58.640]  但是他都覺得自己沒有時間
[00:12:58.640 --> 00:12:59.360]  後來還發覺
[00:12:59.360 --> 00:13:01.000]  那一刻我不可以再叫他爸爸
[00:13:01.000 --> 00:13:02.480]  因為原來我帶他五年
[00:13:02.480 --> 00:13:03.960]  但是他是白髮蒼蒼的
[00:13:03.960 --> 00:13:05.360]  後來那一刻不知道怎麼叫他
[00:13:05.360 --> 00:13:06.680]  怎麼叫他阿弟也好
[00:13:06.680 --> 00:13:08.240]  還是什麼也好
[00:13:08.240 --> 00:13:09.320]  總之就是覺得
[00:13:09.320 --> 00:13:11.360]  我沒有這麼多時間
[00:13:11.360 --> 00:13:12.960]  這是真的
[00:13:12.960 --> 00:13:14.480]  當你信了主的時候
[00:13:14.480 --> 00:13:15.680]  然後他就會聽
[00:13:15.680 --> 00:13:17.360]  你要回教會的
[00:13:17.360 --> 00:13:18.160]  為什麼呢?
[00:13:18.160 --> 00:13:20.080]  你可以了解信仰更多
[00:13:20.080 --> 00:13:21.880]  剛剛回崇拜是不足夠的
[00:13:21.880 --> 00:13:23.920]  應該要來上成長百科
[00:13:23.920 --> 00:13:26.440]  讓你打穩基礎
[00:13:26.440 --> 00:13:28.640]  上完成長百科就不是畢業了
[00:13:28.640 --> 00:13:30.000]  你要來上主學
[00:13:30.000 --> 00:13:32.040]  還有回崇拜是不足夠的
[00:13:32.040 --> 00:13:33.320]  你要回團體
[00:13:33.320 --> 00:13:34.480]  或者回小組
[00:13:34.480 --> 00:13:36.200]  因為崇拜只是聽到而已
[00:13:36.200 --> 00:13:37.160]  回團體、回小組
[00:13:37.160 --> 00:13:39.240]  大家可以互相之間有交往
[00:13:39.240 --> 00:13:40.080]  你可以關心別人
[00:13:40.080 --> 00:13:41.880]  讓別人來關心
[00:13:41.880 --> 00:13:43.160]  回了沒多久
[00:13:43.160 --> 00:13:43.680]  你經常說
[00:13:43.680 --> 00:13:45.880]  你不要只是做回團體的團友
[00:13:45.880 --> 00:13:46.960]  你要參與侍奉
[00:13:46.960 --> 00:13:48.640]  所以今天要有敬拜隊
[00:13:48.640 --> 00:13:50.480]  要出來帶敬拜
[00:13:50.480 --> 00:13:52.000]  就算唱歌唱不到的時候
[00:13:52.000 --> 00:13:54.600]  也幫忙收一下奉獻
[00:13:54.600 --> 00:13:55.360]  你發覺到
[00:13:55.360 --> 00:13:56.120]  啊?
[00:13:56.120 --> 00:13:57.320]  這麼多東西的?
[00:13:57.320 --> 00:14:00.600]  如果你再參加一下外面的機構
[00:14:00.600 --> 00:14:02.920]  你就會發覺到很多機構告訴你
[00:14:02.920 --> 00:14:04.200]  是很有需要的
[00:14:04.200 --> 00:14:06.840]  香港沒有什麼基督教的報紙
[00:14:06.840 --> 00:14:08.800]  時代論壇三十週年
[00:14:08.800 --> 00:14:09.880]  有一個分享會
[00:14:09.880 --> 00:14:12.360]  還有我們為正義發聲
[00:14:12.360 --> 00:14:13.480]  還有皓國
[00:14:13.480 --> 00:14:15.920]  皓國派給不同的人
[00:14:15.920 --> 00:14:17.560]  你知不知道有很多人賭錢呢?
[00:14:17.560 --> 00:14:18.680]  當他賭錢的時候
[00:14:18.680 --> 00:14:20.200]  令到家破人亡
[00:14:20.200 --> 00:14:22.080]  他們的癮是戒不掉的
[00:14:22.080 --> 00:14:23.400]  我們有戒賭機構
[00:14:23.400 --> 00:14:24.840]  我們可以幫助他們
[00:14:24.840 --> 00:14:27.480]  還有你見到年輕人有時候臉青口純白
[00:14:27.480 --> 00:14:28.120]  像道友一樣
[00:14:28.120 --> 00:14:30.560]  原來他們吸食怨性毒品
[00:14:30.560 --> 00:14:33.200]  我們要去輔助這些吸毒的人
[00:14:33.200 --> 00:14:34.920]  我們有戶外團契
[00:14:34.920 --> 00:14:36.240]  我們有很多這些
[00:14:36.240 --> 00:14:37.280]  請你們來參與
[00:14:37.280 --> 00:14:38.200]  你發覺到
[00:14:38.200 --> 00:14:42.480]  很多的群體都有需要
[00:14:42.480 --> 00:14:43.800]  那你怎麼辦?
[00:14:44.240 --> 00:14:46.240]  你每個群體都參與嗎?
[00:14:46.240 --> 00:14:48.320]  你怎麼可以來做這些事情呢?
[00:14:48.320 --> 00:14:50.520]  真的要去普渡眾生?
[00:14:50.520 --> 00:14:51.920]  我想我們很難
[00:14:51.920 --> 00:14:55.000]  我們不可能可以來承擔一切的事情
[00:14:55.000 --> 00:14:56.880]  那時候不要說外面
[00:14:56.880 --> 00:14:59.120]  只是冥恩堂自己本身
