
[00:00:00.000 --> 00:00:02.000]  馬上進去,我們繼續
[00:01:37.080 --> 00:01:41.080]  主耶穌是赤下聖靈和差遣
[00:01:41.080 --> 00:01:45.080]  《龍膠福音》二十四章第四十六節
[00:01:45.080 --> 00:01:49.080]  大家記得昨天時間不夠
[00:01:49.080 --> 00:01:51.080]  因為這些視頻很短
[00:01:51.080 --> 00:01:54.080]  長的沒有什麼人看
[00:01:54.080 --> 00:01:56.080]  很多人說你很老,長啊
[00:01:56.080 --> 00:01:58.080]  其實都是一篇道理
[00:01:58.080 --> 00:02:00.080]  所以比較長
[00:02:00.080 --> 00:02:02.080]  其實關於主耶穌
[00:02:02.080 --> 00:02:04.080]  祂表現自己肉身復活
[00:02:04.080 --> 00:02:08.080]  是有相當多的四福音經文
[00:02:08.080 --> 00:02:10.080]  都是有不同角度的記載
[00:02:10.080 --> 00:02:14.080]  不過這裡只是說得比較簡單
[00:02:14.080 --> 00:02:17.080]  讓大家可以了解一下
[00:02:17.080 --> 00:02:23.080]  今天講主耶穌是赤下聖靈和差遣我們
[00:02:23.080 --> 00:02:27.080]  《龍膠福音》二十四章第四十六節
[00:02:27.080 --> 00:02:29.080]  耶穌又對他們說
[00:02:29.080 --> 00:02:31.080]  照經上所寫的
[00:02:31.080 --> 00:02:33.080]  基督必受害
[00:02:33.080 --> 00:02:37.080]  第三日從死裡復活
[00:02:37.080 --> 00:02:39.080]  基督必定受害
[00:02:39.080 --> 00:02:43.080]  第三日從死裡復活
[00:02:43.080 --> 00:02:45.080]  講得很清楚
[00:02:45.080 --> 00:02:49.080]  並且人要奉他的名
[00:02:49.080 --> 00:02:52.080]  全悔改赦罪的道
[00:02:52.080 --> 00:02:55.080]  從耶路撒冷起直傳到萬邦
[00:02:55.080 --> 00:02:59.080]  你們就是這些事的見證
[00:02:59.080 --> 00:03:04.080]  我要將我父所應許的降在你們身上
[00:03:04.080 --> 00:03:06.080]  你們要在城裡等候
[00:03:06.080 --> 00:03:10.080]  直到你們領受從上頭來的能力
[00:03:10.080 --> 00:03:13.080]  在二十四章四十六節
[00:03:13.080 --> 00:03:17.080]  經上所寫的基督必受害
[00:03:17.080 --> 00:03:22.080]  其實沒有一段經文直接說耶穌基督
[00:03:22.080 --> 00:03:25.080]  耶穌舊日也沒有提及
[00:03:25.080 --> 00:03:27.080]  尼賽亞必受害
[00:03:27.080 --> 00:03:29.080]  第三日從死裡復活
[00:03:29.080 --> 00:03:31.080]  沒有一段直接的經文這樣說
[00:03:31.080 --> 00:03:36.080]  所以經上所寫的不是直接的經文
[00:03:36.080 --> 00:03:41.080]  不過有很多經文表達了尼賽亞會復活
[00:03:41.080 --> 00:03:46.080]  在詩篇二十二篇、十六篇等等
[00:03:46.080 --> 00:03:51.080]  另外主耶穌說要看神蹟
[00:03:51.080 --> 00:03:53.080]  最大的神蹟只有一個
[00:03:53.080 --> 00:03:55.080]  就是若拿的神蹟
[00:03:55.080 --> 00:04:00.080]  若拿在大禹土福三日之後出來
[00:04:00.080 --> 00:04:04.080]  大禹土福象徵死亡三日
[00:04:04.080 --> 00:04:07.080]  若拿沒有死嗎?
[00:04:07.080 --> 00:04:09.080]  若拿死了嗎?
[00:04:09.080 --> 00:04:12.080]  其實照估計應該是死了
[00:04:12.080 --> 00:04:14.080]  不過他在三日在禹福還禱告
[00:04:14.080 --> 00:04:17.080]  還有氣頭沒有死
[00:04:17.080 --> 00:04:21.080]  其實如果在禹福已經死了三日
[00:04:21.080 --> 00:04:25.080]  但是那裡有一個敘事的表達
[00:04:25.080 --> 00:04:27.080]  其實應該是他事後寫的
[00:04:27.080 --> 00:04:30.080]  因為在他的禱告和詩歌裡
[00:04:30.080 --> 00:04:34.080]  他說海草纏著我的頭
[00:04:34.080 --> 00:04:37.080]  我下到深海裡海水纏著我的頭
[00:04:37.080 --> 00:04:40.080]  如果海草纏著他的頭
[00:04:40.080 --> 00:04:42.080]  海草纏著他的頭
[00:04:42.080 --> 00:04:44.080]  即是他的屍體已經在海底
[00:04:44.080 --> 00:04:46.080]  海草纏著他
[00:04:46.080 --> 00:04:49.080]  那就死了
[00:04:49.080 --> 00:04:52.080]  然後我下到陰間的深處
[00:04:52.080 --> 00:04:55.080]  地的底、山的根基
[00:04:55.080 --> 00:04:57.080]  即是死了
[00:04:57.080 --> 00:05:00.080]  因此他應該是死後三日
[00:05:00.080 --> 00:05:03.080]  那條魚剛剛將他吞了
[00:05:03.080 --> 00:05:06.080]  吞不下去,吐出來
[00:05:06.080 --> 00:05:08.080]  於是他衝上岸
[00:05:08.080 --> 00:05:10.080]  嘩!有條屍體啊!
[00:05:10.080 --> 00:05:13.080]  看一看,哎呀!復活了
[00:05:13.080 --> 00:05:16.080]  然後我要去找皇宮
[00:05:16.080 --> 00:05:18.080]  於是傳到皇上那裡
[00:05:18.080 --> 00:05:20.080]  皇上才讓他見
[00:05:20.080 --> 00:05:22.080]  否則一個普通人
[00:05:22.080 --> 00:05:23.080]  難生難逝
[00:05:23.080 --> 00:05:26.080]  怎麼見到來來微微的黃呢?
[00:05:26.080 --> 00:05:29.080]  怎麼會傳召你入宮呢?
[00:05:29.080 --> 00:05:31.080]  你根本門口都去不到
[00:05:31.080 --> 00:05:33.080]  死裡復活的
[00:05:33.080 --> 00:05:35.080]  好,進來聽聽有什麼說
[00:05:35.080 --> 00:05:38.080]  哦!原來神差派你來叫我們悔改
[00:05:38.080 --> 00:05:40.080]  好啊!我們都悔改
[00:05:40.080 --> 00:05:41.080]  應該是這樣的
[00:05:41.080 --> 00:05:42.080]  所以應該是說
[00:05:42.080 --> 00:05:44.080]  第三日重死裡復活
[00:05:44.080 --> 00:05:46.080]  是說若拿的神蹟
[00:05:46.080 --> 00:05:48.080]  就是經上所記
[00:05:48.080 --> 00:05:51.080]  並且人要奉他的名
[00:05:51.080 --> 00:05:53.080]  傳悔改謝罪的道
[00:05:53.080 --> 00:05:56.080]  從耶路撒冷起直到萬邦
[00:05:56.080 --> 00:05:59.080]  傳道到萬邦
[00:05:59.080 --> 00:06:02.080]  誰傳?你們48節
[00:06:02.080 --> 00:06:03.080]  就是這些事的見證
[00:06:03.080 --> 00:06:07.080]  見證這個字其實就是witness
[00:06:07.080 --> 00:06:10.080]  同時間也可以在希臘字裡
[00:06:10.080 --> 00:06:13.080]  翻譯做殉道者
[00:06:13.080 --> 00:06:15.080]  你們就是見證這件事
[00:06:15.080 --> 00:06:19.080]  甚至需要為這件事付出生命
[00:06:19.080 --> 00:06:23.080]  我要將父所應許的
[00:06:23.080 --> 00:06:24.080]  降在你們身上
[00:06:24.080 --> 00:06:26.080]  就是我要將聖靈賜給你們
[00:06:26.080 --> 00:06:29.080]  你們不要走開在城裡等候
[00:06:29.080 --> 00:06:32.080]  讓你領受從上頭來的能力
[00:06:32.080 --> 00:06:35.080]  所以聖靈就是從上頭來的能力
[00:06:35.080 --> 00:06:39.080]  是上帝、父上帝所應許要給你們的
[00:06:39.080 --> 00:06:42.080]  就是我昨天說的故事
[00:06:42.080 --> 00:06:45.080]  我就給你生意做
[00:06:45.080 --> 00:06:47.080]  不行啊!不用怕
[00:06:47.080 --> 00:06:49.080]  我有很多存款
[00:06:49.080 --> 00:06:52.080]  還有你放心
[00:06:52.080 --> 00:06:53.080]  搞不定
[00:06:53.080 --> 00:06:55.080]  我也知道你怕搞不定
[00:06:55.080 --> 00:06:57.080]  我雖然教了你幾年東西
[00:06:57.080 --> 00:07:00.080]  不過我有我的叔叔
[00:07:00.080 --> 00:07:01.080]  我弟弟就是你叔叔
[00:07:01.080 --> 00:07:02.080]  他跟你一起的
[00:07:02.080 --> 00:07:03.080]  他經驗豐富
[00:07:03.080 --> 00:07:05.080]  跟了我很多年
[00:07:05.080 --> 00:07:07.080]  跟我一起出生入死
[00:07:07.080 --> 00:07:08.080]  他們很熟悉的
[00:07:08.080 --> 00:07:09.080]  你放心吧
[00:07:09.080 --> 00:07:11.080]  聖靈會幫助你
[00:07:11.080 --> 00:07:13.080]  然後這裡留意
[00:07:13.080 --> 00:07:14.080]  如果可以跟我一起讀
[00:07:14.080 --> 00:07:16.080]  耶穌有對他們說
[00:07:16.080 --> 00:07:17.080]  願你們平安
[00:07:17.080 --> 00:07:20.080]  父怎樣差遣了我
[00:07:20.080 --> 00:07:23.080]  我也照樣差遣你們
[00:07:23.080 --> 00:07:25.080]  有父和我兩個字
[00:07:25.080 --> 00:07:26.080]  父就是差遣了我
[00:07:26.080 --> 00:07:27.080]  我就是差遣你們
[00:07:27.080 --> 00:07:29.080]  所以這裡是賜下聖靈
[00:07:29.080 --> 00:07:34.080]  並且我們是被父和子所差遣
[00:07:34.080 --> 00:07:35.080]  就是父差遣我
[00:07:35.080 --> 00:07:36.080]  我又差遣你
[00:07:36.080 --> 00:07:39.080]  所以父與子一同將你
[00:07:39.080 --> 00:07:41.080]  就是我來差遣
[00:07:41.080 --> 00:07:43.080]  差遣出來做什麼?
[00:07:43.080 --> 00:07:44.080]  剛才說了
[00:07:44.080 --> 00:07:48.080]  就是人要奉我的命
[00:07:48.080 --> 00:07:50.080]  傳悔改赦罪的道
[00:07:50.080 --> 00:07:51.080]  傳道
[00:07:51.080 --> 00:07:52.080]  要傳道
[00:07:52.080 --> 00:07:54.080]  那個道就是悔改與赦罪
[00:07:54.080 --> 00:07:55.080]  在哪裡?
[00:07:55.080 --> 00:07:57.080]  耶路撒冷直傳到萬邦
[00:07:57.080 --> 00:08:00.080]  你們甚至為這件事而死
[00:08:00.080 --> 00:08:01.080]  書了者說
[00:08:01.080 --> 00:08:03.080]  就向他們吹一口氣說
[00:08:03.080 --> 00:08:05.080]  你們受聖靈
[00:08:05.080 --> 00:08:06.080]  你們兩個字
[00:08:06.080 --> 00:08:09.080]  基本上希臘文是沒有的
[00:08:09.080 --> 00:08:11.080]  不過也可以說是有的
[00:08:11.080 --> 00:08:13.080]  因為是一個命令語
[00:08:13.080 --> 00:08:15.080]  受聖靈
[00:08:15.080 --> 00:08:16.080]  那誰受?
[00:08:16.080 --> 00:08:17.080]  當然是你
[00:08:17.080 --> 00:08:18.080]  所以你們受聖靈
[00:08:18.080 --> 00:08:19.080]  這個反應也是對的
[00:08:19.080 --> 00:08:21.080]  受聖靈
[00:08:21.080 --> 00:08:23.080]  就是說現在聖靈給你
[00:08:23.080 --> 00:08:26.080]  向他們吹一口氣
[00:08:26.080 --> 00:08:29.080]  大家留意到吹一口氣這裡嗎?
[00:08:29.080 --> 00:08:32.080]  有哪裡試過聖經說吹一口氣呢?
[00:08:32.080 --> 00:08:36.080]  就是上帝用地上的塵土做人
[00:08:36.080 --> 00:08:38.080]  之後向他吹一口氣
[00:08:38.080 --> 00:08:40.080]  成了有靈的人
[00:08:40.080 --> 00:08:42.080]  這裡吹一口氣
[00:08:42.080 --> 00:08:45.080]  有聖靈在門徒的身上
[00:08:45.080 --> 00:08:48.080]  他們就帶著能力去傳福音了
[00:08:48.080 --> 00:08:50.080]  這個第二口氣
[00:08:50.080 --> 00:08:52.080]  和第一口氣一樣重要
[00:08:52.080 --> 00:08:55.080]  第一口氣令我們成為有上帝的靈的人
[00:08:55.080 --> 00:08:58.080]  於是上帝看我們為兒子
[00:08:58.080 --> 00:09:00.080]  然後再吹一口氣
[00:09:00.080 --> 00:09:02.080]  我們受聖靈
[00:09:02.080 --> 00:09:03.080]  所以從這裡開始
[00:09:03.080 --> 00:09:05.080]  每一個人有聖靈長期住在心裡
[00:09:05.080 --> 00:09:09.080]  除了我們得永生的憑據之外
[00:09:09.080 --> 00:09:12.080]  以瑞碩書一章十四節說之外
[00:09:12.080 --> 00:09:15.080]  我們是有聖靈同在沒有能力
[00:09:15.080 --> 00:09:17.080]  所以我怕傳不到福音
[00:09:17.080 --> 00:09:18.080]  不用怕
[00:09:18.080 --> 00:09:20.080]  是聖靈會工作的
[00:09:20.080 --> 00:09:22.080]  你們赦免誰的罪
[00:09:22.080 --> 00:09:23.080]  誰的罪就赦免了
[00:09:23.080 --> 00:09:25.080]  留下誰的罪
[00:09:25.080 --> 00:09:26.080]  誰的罪就留下了
[00:09:26.080 --> 00:09:28.080]  嘩這麼厲害
[00:09:28.080 --> 00:09:29.080]  那我厲害了
[00:09:29.080 --> 00:09:31.080]  我止你的罪赦了
[00:09:31.080 --> 00:09:33.080]  你呀不行
[00:09:33.080 --> 00:09:34.080]  那你就沒命了
[00:09:34.080 --> 00:09:36.080]  不是這個意思
[00:09:36.080 --> 00:09:39.080]  這一節聖經有三個解釋
[00:09:39.080 --> 00:09:41.080]  可以說最籠統地解釋
[00:09:41.080 --> 00:09:44.080]  就是三個基督教主要的streams
[00:09:44.080 --> 00:09:46.080]  三個主要的派別
[00:09:46.080 --> 00:09:48.080]  他們是有不同的解釋的
[00:09:48.080 --> 00:09:49.080]  比如羅馬大安教會
[00:09:49.080 --> 00:09:50.080]  即是天主教
[00:09:50.080 --> 00:09:55.080]  當然基督有赦罪的權柄
[00:09:55.080 --> 00:09:59.080]  他的繼承者就是歷代的教宗
[00:09:59.080 --> 00:10:04.080]  歷代的教宗要將權力分享給每一個神職人員
[00:10:04.080 --> 00:10:07.080]  所以神父是有赦罪的權柄的
[00:10:07.080 --> 00:10:09.080]  當你向他告解
[00:10:09.080 --> 00:10:13.080]  他就會代表上主宣告你的罪赦免
[00:10:13.080 --> 00:10:17.080]  聖品人神父有赦罪的權
[00:10:17.080 --> 00:10:22.080]  另外基督教我們或者叫新教
[00:10:22.080 --> 00:10:24.080]  我們沒有赦罪的權
[00:10:24.080 --> 00:10:28.080]  但是我是有宣告的赦免
[00:10:28.080 --> 00:10:30.080]  我宣告你的罪已經赦了
[00:10:30.080 --> 00:10:33.080]  就等於我們一起低頭認罪
[00:10:33.080 --> 00:10:36.080]  認罪之後我們敬拜都會認罪禱告
[00:10:36.080 --> 00:10:38.080]  認罪之後主禮就會說
[00:10:38.080 --> 00:10:40.080]  我現在奉耶穌的名
[00:10:40.080 --> 00:10:42.080]  向你宣告你的罪已經赦免
[00:10:42.080 --> 00:10:44.080]  我們若認自己的罪神是
[00:10:44.080 --> 00:10:46.080]  信實的是公義的必要赦免
[00:10:46.080 --> 00:10:49.080]  赦免我們的罪洗淨我們一切的不義
[00:10:49.080 --> 00:10:53.080]  頂止活我們的罪在主面前已經赦免了
[00:10:53.080 --> 00:10:56.080]  是不是主禮的主席赦免了你
[00:10:56.080 --> 00:10:57.080]  不是
[00:10:57.080 --> 00:11:01.080]  是聖經說我們宣告主耶穌的赦免
[00:11:01.080 --> 00:11:03.080]  宣告上主的赦免
[00:11:03.080 --> 00:11:05.080]  所以我們會赦免別人的罪
[00:11:05.080 --> 00:11:07.080]  不過是宣告式的赦免
[00:11:07.080 --> 00:11:10.080]  東方正統教會簡稱東正教
[00:11:10.080 --> 00:11:17.080]  他們認為在聖禮裏面主禮者有赦罪的權柄
[00:11:17.080 --> 00:11:20.080]  如果我不是最熟悉
[00:11:20.080 --> 00:11:22.080]  很有可能這樣的意思
[00:11:22.080 --> 00:11:24.080]  在禮儀裏面
[00:11:24.080 --> 00:11:26.080]  在敬拜禮儀裏面
[00:11:26.080 --> 00:11:29.080]  當宣告你們的罪赦免
[00:11:29.080 --> 00:11:32.080]  在聖禮裏面宣告的時候
[00:11:32.080 --> 00:11:34.080]  是有赦罪的實質的
[00:11:34.080 --> 00:11:37.080]  在那裏一定要來聚會
[00:11:37.080 --> 00:11:39.080]  否則罪不能赦免
[00:11:39.080 --> 00:11:41.080]  這個也相當清楚
[00:11:41.080 --> 00:11:43.080]  三個不同的看法
[00:11:43.080 --> 00:11:45.080]  我們個人來說
[00:11:45.080 --> 00:11:47.080]  在我們的信仰裏面
[00:11:47.080 --> 00:11:49.080]  安排信仰我們沒有赦罪的能力
[00:11:49.080 --> 00:11:50.080]  是主要
[00:11:50.080 --> 00:11:54.080]  聖經裏面說的我們是宣告赦免
[00:11:54.080 --> 00:11:55.080]  好了
[00:11:55.080 --> 00:11:57.080]  斯蘭主一章第八節
[00:11:57.080 --> 00:11:58.080]  真是的
[00:11:58.080 --> 00:11:59.080]  原來認真的
[00:11:59.080 --> 00:12:01.080]  聖靈降臨在你們身上
[00:12:01.080 --> 00:12:03.080]  你們就必得著能力
[00:12:03.080 --> 00:12:05.080]  要在耶路撒冷猶他傳遞
[00:12:05.080 --> 00:12:06.080]  哇
[00:12:06.080 --> 00:12:09.080]  我撒瑪利亞一直作我的見證
[00:12:09.080 --> 00:12:11.080]  用這些字
[00:12:11.080 --> 00:12:12.080]  有能力
[00:12:12.080 --> 00:12:13.080]  聖靈
[00:12:13.080 --> 00:12:15.080]  聖靈降臨
[00:12:15.080 --> 00:12:16.080]  你們有能力
[00:12:16.080 --> 00:12:17.080]  就要在耶路撒冷
[00:12:17.080 --> 00:12:18.080]  先在耶路撒冷
[00:12:18.080 --> 00:12:20.080]  然後到猶他傳遞
[00:12:20.080 --> 00:12:22.080]  然後到撒瑪利亞旁邊
[00:12:22.080 --> 00:12:23.080]  然後到地極
[00:12:23.080 --> 00:12:24.080]  不是
[00:12:24.080 --> 00:12:25.080]  和呢
[00:12:25.080 --> 00:12:27.080]  是同時發生的
[00:12:27.080 --> 00:12:28.080]  同時發生
[00:12:28.080 --> 00:12:30.080]  在那些地方為我作見證
[00:12:30.080 --> 00:12:32.080]  甚至為我死
[00:12:32.080 --> 00:12:34.080]  因此這裏呢
[00:12:34.080 --> 00:12:36.080]  我們賜下聖靈
[00:12:36.080 --> 00:12:38.080]  並且差遣
[00:12:38.080 --> 00:12:40.080]  而且給予能力
[00:12:40.080 --> 00:12:42.080]  斯蘭主第二章呢
[00:12:42.080 --> 00:12:44.080]  五旬節到了
[00:12:44.080 --> 00:12:46.080]  門徒都聚集在一處
[00:12:46.080 --> 00:12:48.080]  忽然
[00:12:48.080 --> 00:12:50.080]  天上有大響聲
[00:12:50.080 --> 00:12:52.080]  好像大風吹過
[00:12:52.080 --> 00:12:54.080]  天上又呼大聲
[00:12:54.080 --> 00:12:56.080]  好像風那樣的聲
[00:12:56.080 --> 00:12:58.080]  那些人解了形
[00:12:58.080 --> 00:12:59.080]  又嘭一聲
[00:12:59.080 --> 00:13:00.080]  那不是
[00:13:00.080 --> 00:13:02.080]  天上有很大的聲音
[00:13:02.080 --> 00:13:04.080]  像什麼的
[00:13:04.080 --> 00:13:06.080]  像大風吹過
[00:13:06.080 --> 00:13:08.080]  去到他們的房子那裏
[00:13:08.080 --> 00:13:10.080]  嘩 什麼事啊
[00:13:10.080 --> 00:13:12.080]  過去看看
[00:13:12.080 --> 00:13:14.080]  就有舌頭如火焰顯現出來
[00:13:14.080 --> 00:13:16.080]  分開落在他們個人頭上
[00:13:16.080 --> 00:13:18.080]  那很多人就
[00:13:18.080 --> 00:13:20.080]  被聖靈充滿了
[00:13:20.080 --> 00:13:22.080]  講起口才說別幹的話來
[00:13:22.080 --> 00:13:24.080]  那很多時候我們看兒童的圖畫
[00:13:24.080 --> 00:13:26.080]  就會見到
[00:13:26.080 --> 00:13:28.080]  那些仕途每一個
[00:13:28.080 --> 00:13:30.080]  頭頂就有一朵火
[00:13:30.080 --> 00:13:32.080]  聖靈降臨的圖畫
[00:13:32.080 --> 00:13:34.080]  畫錯了
[00:13:34.080 --> 00:13:36.080]  是有舌頭
[00:13:36.080 --> 00:13:38.080]  應該每個人的頭上
[00:13:38.080 --> 00:13:40.080]  有一條舌頭
[00:13:40.080 --> 00:13:42.080]  舌頭是像火焰的
[00:13:42.080 --> 00:13:44.080]  降在每個人的頭上
[00:13:44.080 --> 00:13:46.080]  他們被聖靈充滿
[00:13:46.080 --> 00:13:48.080]  降臨充滿他們
[00:13:48.080 --> 00:13:50.080]  臨到他們
[00:13:50.080 --> 00:13:52.080]  嘩 他們就講起別幹的話
[00:13:52.080 --> 00:13:54.080]  這裏所講的方言
[00:13:54.080 --> 00:13:56.080]  就不是我們現在
[00:13:56.080 --> 00:13:58.080]  很多時候會聽到
[00:13:58.080 --> 00:14:00.080]  教會派別的方言
[00:14:00.080 --> 00:14:04.080]  就不是那些方言
[00:14:04.080 --> 00:14:06.080]  而是別幹的話
[00:14:06.080 --> 00:14:08.080]  即是dialect來的
[00:14:08.080 --> 00:14:10.080]  是language來的
[00:14:10.080 --> 00:14:12.080]  是dialect來的
[00:14:12.080 --> 00:14:14.080]  是不同的口
[00:14:14.080 --> 00:14:16.080]  的語言
[00:14:16.080 --> 00:14:18.080]  那跟著五節第十節
[00:14:18.080 --> 00:14:20.080]  就是多處的人聽到那些響聲
[00:14:20.080 --> 00:14:22.080]  都看你什麼事啊 有沒有摧毀屋子啊
[00:14:22.080 --> 00:14:24.080]  什麼什麼的
[00:14:24.080 --> 00:14:26.080]  嘩 很多人來自各地各方
[00:14:26.080 --> 00:14:28.080]  就聽到仕途
[00:14:28.080 --> 00:14:30.080]  講福音是用他們的
[00:14:30.080 --> 00:14:32.080]  香談 譬如第五節
[00:14:32.080 --> 00:14:34.080]  十節講這些 然後第十一節
[00:14:34.080 --> 00:14:36.080]  就克里特和阿拉伯人
[00:14:36.080 --> 00:14:38.080]  都聽見他們用
[00:14:38.080 --> 00:14:40.080]  我們的香談
[00:14:40.080 --> 00:14:42.080]  講述上帝的大能
[00:14:42.080 --> 00:14:44.080]  為什麼他們會講我們的話呢
[00:14:44.080 --> 00:14:46.080]  阿拉伯話他們也會
[00:14:46.080 --> 00:14:48.080]  哎呀 克里特話他們也會
[00:14:48.080 --> 00:14:50.080]  哎呀 非洲話他們也會
[00:14:50.080 --> 00:14:52.080]  希臘話他們也會 這麼厲害
[00:14:52.080 --> 00:14:54.080]  那說什麼呢
[00:14:54.080 --> 00:14:56.080]  聽到他們講
[00:14:56.080 --> 00:14:58.080]  上帝的大作為
[00:14:58.080 --> 00:15:00.080]  於是在那一天
[00:15:00.080 --> 00:15:02.080]  就領受了洗的人
[00:15:02.080 --> 00:15:04.080]  有三千人
[00:15:04.080 --> 00:15:06.080]  嘩 勝利的能力
[00:15:06.080 --> 00:15:08.080]  都恆心遵守
[00:15:08.080 --> 00:15:10.080]  仕途的教訓 彼此交接
[00:15:10.080 --> 00:15:12.080]  麥餅祈禱
[00:15:12.080 --> 00:15:14.080]  那他們信主之後參加聚會
[00:15:14.080 --> 00:15:16.080]  那聚會主是什麼呢 交通 團契
[00:15:16.080 --> 00:15:18.080]  盛餐和祈禱
[00:15:18.080 --> 00:15:20.080]  那沒講到的嗎
[00:15:20.080 --> 00:15:22.080]  那三千人信主
[00:15:22.080 --> 00:15:24.080]  那些仕途又分不開
[00:15:24.080 --> 00:15:26.080]  那一下又沒那麼多的教會
[00:15:26.080 --> 00:15:28.080]  也沒那麼大的地方做教會
[00:15:28.080 --> 00:15:30.080]  三千人 你知道
[00:15:30.080 --> 00:15:32.080]  以前一數人數在聖經裡面
[00:15:32.080 --> 00:15:34.080]  就只是數男人的人頭
[00:15:34.080 --> 00:15:36.080]  嘩 那三千人
[00:15:36.080 --> 00:15:38.080]  背後就一萬人了
[00:15:38.080 --> 00:15:40.080]  最少 因為可能有太太
[00:15:40.080 --> 00:15:42.080]  那就六千了 有多個兒子
[00:15:42.080 --> 00:15:44.080]  九千了 多個兒子
[00:15:44.080 --> 00:15:46.080]  一萬二了 爸爸媽媽
[00:15:46.080 --> 00:15:48.080]  嘩 兩萬人了
[00:15:48.080 --> 00:15:50.080]  那你看到呢
[00:15:50.080 --> 00:15:52.080]  那麼大地方聚會哪間堂呢
[00:15:52.080 --> 00:15:54.080]  沒有 在家中
[00:15:54.080 --> 00:15:56.080]  麥餅聚會交接
[00:15:56.080 --> 00:15:58.080]  是家長帶領的
[00:15:58.080 --> 00:16:00.080]  那又不懂得講那怎麼辦
[00:16:00.080 --> 00:16:02.080]  阿彼得哥叫我們這樣
[00:16:02.080 --> 00:16:04.080]  那我們紀念耶穌會復活
[00:16:04.080 --> 00:16:06.080]  而耶穌已經復活 將會再來
[00:16:06.080 --> 00:16:08.080]  那就靠信他而得救
[00:16:08.080 --> 00:16:10.080]  就講這些了
[00:16:10.080 --> 00:16:12.080]  禱告麥餅
[00:16:12.080 --> 00:16:14.080]  嘩 真是四個能力 一下三千人
[00:16:14.080 --> 00:16:16.080]  刺客聖靈
[00:16:16.080 --> 00:16:18.080]  和差遣
[00:16:18.080 --> 00:16:20.080]  我自己的默想
[00:16:20.080 --> 00:16:22.080]  有幾點和大家分享一下
[00:16:22.080 --> 00:16:24.080]  給點鼓勵
[00:16:24.080 --> 00:16:26.080]  我們都是主耶穌救贖
[00:16:26.080 --> 00:16:28.080]  工作的延伸
[00:16:28.080 --> 00:16:30.080]  延伸
[00:16:30.080 --> 00:16:32.080]  延伸 extension
[00:16:32.080 --> 00:16:34.080]  主耶穌做完這個工作之後
[00:16:34.080 --> 00:16:36.080]  你就發現到
[00:16:36.080 --> 00:16:38.080]  他將工作交給我們
[00:16:38.080 --> 00:16:40.080]  叫我們繼續下去
[00:16:40.080 --> 00:16:42.080]  耶路撒冷猶他傳
[00:16:42.080 --> 00:16:44.080]  撒米拉 直到地極
[00:16:44.080 --> 00:16:46.080]  作見證 延伸他的救贖工作
[00:16:46.080 --> 00:16:48.080]  我們都是被主耶穌
[00:16:48.080 --> 00:16:50.080]  差遣的
[00:16:50.080 --> 00:16:52.080]  我們是奉差的人
[00:16:52.080 --> 00:16:54.080]  哎呀 宣教士
