
[00:00:00.000 --> 00:00:02.360]  丁姐妹 祖內平安
[00:10:28.480 --> 00:10:32.080]  他的義只是比當代的人公義而已
[00:10:32.080 --> 00:10:34.600]  絕不對說不是他是像神一樣
[00:10:34.600 --> 00:10:35.720]  完全沒有錯
[00:10:35.720 --> 00:10:37.720]  完全沒有罪
[00:10:37.720 --> 00:10:38.600]  神跟人立約
[00:10:38.600 --> 00:10:41.160]  也不是因爲人有什麼特長
[00:10:41.160 --> 00:10:43.080]  有什麼功德
[00:10:43.080 --> 00:10:48.720]  所以得到神的配
[00:10:48.720 --> 00:10:51.280]  讓神跟他立約
[00:10:51.280 --> 00:10:55.080]  雖然這個約是無條件的
[00:10:55.080 --> 00:11:00.960]  但是人是有責任的
[00:11:00.960 --> 00:11:05.880]  神命令人是要透過順服來守約
[00:11:05.880 --> 00:11:09.960]  才能夠承受這個約給人帶來的祝福
[00:11:09.960 --> 00:11:14.240]  如果人不去遵守這個約的話
[00:11:14.240 --> 00:11:17.680]  那就得不到這個約的祝福
[00:11:17.680 --> 00:11:20.960]  那也就是受懲罰了
[00:11:20.960 --> 00:11:26.000]  就像挪亞他一家八口願意順服神
[00:11:26.000 --> 00:11:27.560]  他們就進入方舟
[00:11:27.560 --> 00:11:29.600]  性命得到保存
[00:11:29.600 --> 00:11:31.280]  但是其他的人呢
[00:11:31.280 --> 00:11:33.120]  挪亞傳道傳了一百年
[00:11:33.120 --> 00:11:35.720]  我都沒人願意聽他
[00:11:35.720 --> 00:11:41.520]  所以他們就在那個時代就滅絕了
[00:11:41.520 --> 00:11:43.200]  這段經文讓我們看到
[00:11:43.200 --> 00:11:46.440]  神是立約的源頭
[00:11:46.440 --> 00:11:48.800]  而且神在創造萬物的時候
[00:11:48.800 --> 00:11:53.800]  也將這個盟約的關係放在受照物裏面
[00:11:53.800 --> 00:11:55.680]  所以我們的家庭
[00:11:55.680 --> 00:12:00.320]  其實最穩固的根基就是要以這個立約
[00:12:00.320 --> 00:12:09.800]  盟約來作爲我們家庭的根基
[00:12:09.800 --> 00:12:13.240]  所以我們很想我們的家幸福
[00:12:13.240 --> 00:12:15.320]  我們很想成功
[00:12:15.320 --> 00:12:18.000]  但不是自然而然
[00:12:18.000 --> 00:12:20.880]  你的家就變得成功變得幸福
[00:12:20.880 --> 00:12:24.200]  是需要我們在座的每一位
[00:12:24.200 --> 00:12:27.080]  我們首先跟我們的愛的源頭
[00:12:27.080 --> 00:12:29.640]  上帝結連在一起
[00:12:29.640 --> 00:12:34.440]  我們要向我們的家人展示這種盟約的愛
[00:12:34.440 --> 00:12:37.680]  也就像剛纔那六種的特質這樣
[00:12:37.680 --> 00:12:41.120]  首先會不會今天就開始
[00:12:41.120 --> 00:12:43.000]  由你來做主動
[00:12:43.000 --> 00:12:44.560]  由你來勵志
[00:12:44.560 --> 00:12:47.280]  由你單方面的承諾
[00:12:47.280 --> 00:12:49.560]  目的不是爲了自己好
[00:12:49.560 --> 00:12:53.480]  是爲了家人最大的好處
[00:12:53.480 --> 00:12:57.000]  你願意向家人承諾
[00:12:57.000 --> 00:12:59.880]  你永遠都不會離棄他們
[00:12:59.880 --> 00:13:01.440]  你永遠都愛他們
[00:13:01.440 --> 00:13:02.840]  這是永遠不改變
[00:13:02.840 --> 00:13:06.120]  在今生永遠不改變的關係
[00:13:06.120 --> 00:13:09.400]  而且你願意自我約束
[00:13:09.400 --> 00:13:11.440]  你可能沒有彩虹
[00:13:11.440 --> 00:13:12.160]  看到彩虹
[00:13:12.160 --> 00:13:16.280]  你可以寫下一個你的勵志
[00:13:16.280 --> 00:13:20.360]  你的心願
[00:13:20.360 --> 00:13:24.360]  然後你無條件的願意無條件的
[00:13:24.360 --> 00:13:29.240]  這樣來愛自己的家人
[00:13:29.240 --> 00:13:30.640]  不是說家人對你好了
[00:13:30.640 --> 00:13:31.920]  你才愛他
[00:13:31.920 --> 00:13:34.680]  就算他們帶給你很多的麻煩
[00:13:34.680 --> 00:13:39.160]  你仍然願意這樣無條件的愛
[00:13:39.160 --> 00:13:40.880]  好像很高的要求
[00:13:40.880 --> 00:13:42.320]  是不是
[00:13:42.320 --> 00:13:43.440]  我們不是神
[00:13:43.440 --> 00:13:45.440]  怎麼可能做得到
[00:13:45.440 --> 00:13:50.280]  但其實不是要求
[00:13:50.280 --> 00:13:52.240]  而是流露
[00:13:52.240 --> 00:13:55.560]  而是生命的流露
[00:13:55.560 --> 00:13:57.800]  一個成熟的生命
[00:13:57.800 --> 00:14:01.760]  上帝已經赦免我們的罪
[00:14:01.760 --> 00:14:04.960]  聖靈已經住在我們的心裏
[00:14:04.960 --> 00:14:09.800]  其實我們如果靠着神的能力
[00:14:09.800 --> 00:14:12.280]  生命自然會成長的
[00:14:12.280 --> 00:14:13.840]  這種成長的生命呢
[00:14:13.840 --> 00:14:16.120]  可以說是有聖靈
[00:14:16.120 --> 00:14:18.200]  會結出聖靈的果子
[00:14:18.200 --> 00:14:19.800]  那九種的特質
[00:14:19.800 --> 00:14:22.160]  就是能背嗎
[00:14:22.160 --> 00:14:23.880]  仁愛
[00:14:23.880 --> 00:14:25.480]  喜樂
[00:14:25.480 --> 00:14:26.680]  和平
[00:14:26.680 --> 00:14:28.280]  忍耐
[00:14:28.280 --> 00:14:29.480]  恩慈
[00:14:29.480 --> 00:14:30.760]  良善
[00:14:30.760 --> 00:14:32.000]  信誓
[00:14:32.000 --> 00:14:32.760]  溫柔
[00:14:32.760 --> 00:14:34.680]  節制
[00:14:34.680 --> 00:14:36.040]  你的生命
[00:14:36.040 --> 00:14:41.400]  如果能夠有這種生命的果子
[00:14:41.400 --> 00:14:44.240]  那六種特質的要求不是要求
[00:14:44.240 --> 00:14:45.840]  是一種生命的流露
[00:14:45.840 --> 00:14:47.480]  自然而然的流露
[00:14:47.480 --> 00:14:51.440]  還有就是格林多
[00:14:51.440 --> 00:14:53.400]  前書十三章說到
[00:14:53.400 --> 00:14:55.320]  愛的篇章
[00:14:55.320 --> 00:14:57.800]  裏面有四個凡是
[00:14:57.800 --> 00:15:00.200]  凡是相信
[00:15:00.200 --> 00:15:02.440]  凡是盼望
[00:15:02.440 --> 00:15:03.440]  凡是包容
[00:15:03.440 --> 00:15:04.760]  凡是相信
[00:15:04.760 --> 00:15:05.920]  凡是盼望
[00:15:05.920 --> 00:15:07.640]  凡是忍耐
[00:15:07.640 --> 00:15:09.280]  愛是永不止息
[00:15:09.280 --> 00:15:11.320]  我們對家人無條件的愛
[00:15:11.320 --> 00:15:12.880]  永遠的愛
[00:15:12.880 --> 00:15:15.560]  是連接於上帝的愛
[00:15:15.560 --> 00:15:18.440]  我們有這一種靠着上帝
[00:15:18.440 --> 00:15:22.080]  有一種愛的管道留給我們的家人
[00:15:22.080 --> 00:15:24.720]  所以成熟的生命
[00:15:24.720 --> 00:15:28.480]  怎麼樣能夠去承擔這麼偉大的盟約
[00:15:28.480 --> 00:15:29.560]  做基礎
[00:15:29.560 --> 00:15:36.440]  就是我們要有九種的特質
[00:15:36.440 --> 00:15:37.720]  四種的凡是
[00:15:37.720 --> 00:15:41.160]  也就是我們能夠認識自己
[00:15:41.160 --> 00:15:43.680]  誠實的接納自己
[00:15:43.680 --> 00:15:45.280]  認識自己
[00:15:45.280 --> 00:15:50.880]  能夠控制妥善的處理自己的喜怒哀樂
[00:15:50.880 --> 00:15:54.240]  有時候我們如果連自己都不認識的話
[00:15:54.240 --> 00:15:59.520]  你怎麼能夠處理家裏那麼多的複雜的情緒
[00:15:59.520 --> 00:16:01.080]  當我們能夠認識自己
[00:16:01.080 --> 00:16:02.040]  愛自己
[00:16:02.040 --> 00:16:04.840]  我們又要成一個謙卑的心
[00:16:04.840 --> 00:16:09.040]  去愛和了解我們的家人
[00:16:09.040 --> 00:16:13.760]  甘心樂意的付出
[00:16:13.760 --> 00:16:19.240]  包括我們能夠智慧的處理人際的衝突
[00:16:19.240 --> 00:16:21.320]  讓家人可以看到
[00:16:21.320 --> 00:16:26.760]  我們任何時候都能夠流露出那種生命的喜樂
[00:16:26.760 --> 00:16:29.760]  平安盼望
[00:16:29.760 --> 00:16:33.000]  這個就是我們最基礎的
[00:16:33.000 --> 00:16:37.880]  我們要不斷的連與基督生命成長成熟
[00:16:37.880 --> 00:16:40.880]  然後我們向我們的家人單方面的
[00:16:40.880 --> 00:16:45.080]  我們願意跟他立一個盟約
[00:16:45.080 --> 00:16:48.040]  讓我們家成爲一個盟約的家
[00:16:48.040 --> 00:16:49.600]  那有了這個基礎
[00:16:49.600 --> 00:16:51.120]  我們在上面呢
[00:16:51.120 --> 00:16:55.960]  在上向上建造有四種的元素很重要的
[00:16:55.960 --> 00:16:59.080]  這個一個基督徒的家
[00:16:59.080 --> 00:17:01.920]  研究家庭的基督徒心理學家
[00:17:01.920 --> 00:17:03.080]  也是神學家
[00:17:03.080 --> 00:17:05.000]  就叫巴斯威克
[00:17:05.000 --> 00:17:08.200]  他就開過聖經裏面
[00:17:08.200 --> 00:17:11.320]  他就看到這四點很重要的
[00:17:11.320 --> 00:17:15.400]  建立在盟約家庭上面四點很重要的要素
[00:17:15.400 --> 00:17:17.240]  我學了以後呢
[00:17:17.240 --> 00:17:22.120]  這幾年常常都在腦海裏面就想着這四樣東西
[00:17:22.120 --> 00:17:23.560]  家裏一出現什麼問題
[00:17:23.560 --> 00:17:27.080]  那我就就應用它出來
[00:17:27.080 --> 00:17:29.800]  我覺得是是我們的指標
[00:17:29.800 --> 00:17:31.040]  是我們的藍圖
[00:17:31.040 --> 00:17:33.240]  所以很希望跟大家分享
[00:17:33.240 --> 00:17:34.080]  第一呢
[00:17:34.080 --> 00:17:36.200]  就是尾聲
[00:17:36.200 --> 00:17:38.600]  尾聲就是說
[00:17:38.600 --> 00:17:43.160]  在一個關係裏面主動的投入
[00:17:43.160 --> 00:17:44.760]  主動的盟約了
[00:17:44.760 --> 00:17:47.680]  我們主動的投入這個家庭
[00:17:47.680 --> 00:17:50.320]  保持維繫在這個關係裏面
[00:17:50.320 --> 00:17:52.880]  願意無條件的付出
[00:17:52.880 --> 00:17:53.840]  尾聲嘛
[00:17:53.840 --> 00:17:54.800]  commitment
[00:17:54.800 --> 00:17:57.880]  無條件的付出
[00:17:57.880 --> 00:18:00.880]  因爲現在人爲什麼這麼容易離婚
[00:18:00.880 --> 00:18:04.480]  因爲他們這個婚姻裏面不是盟約
[00:18:04.480 --> 00:18:05.840]  是合約
[00:18:05.840 --> 00:18:07.720]  合約就是上班的時候
[00:18:07.720 --> 00:18:09.720]  你跟老闆籤的那個合約
[00:18:09.720 --> 00:18:12.640]  是可以隨時解除的
[00:18:12.640 --> 00:18:15.240]  只要算一算裏面的代價
[00:18:15.240 --> 00:18:15.640]  哇
[00:18:15.640 --> 00:18:16.840]  我付出這麼多
[00:18:16.840 --> 00:18:18.120]  收得這麼少
[00:18:18.120 --> 00:18:20.800]  那我就解決了
[00:18:20.800 --> 00:18:24.160]  好像離婚就可以解決問題
[00:18:24.160 --> 00:18:28.080]  但我們知道離婚其實不是解決問題
[00:18:28.080 --> 00:18:29.400]  是逃避問題
[00:18:29.400 --> 00:18:32.280]  而且會製造更多更多的問題
[00:18:32.280 --> 00:18:37.360]  所以在尾聲這個元素裏面呢
[00:18:37.360 --> 00:18:40.240]  就是說我們看到的家人
[00:18:40.240 --> 00:18:41.240]  朝夕共處
[00:18:41.240 --> 00:18:42.280]  他最明白你
[00:18:42.280 --> 00:18:43.480]  你也最明白他
[00:18:43.480 --> 00:18:45.040]  什麼壞性格
[00:18:45.040 --> 00:18:46.160]  什麼的壞脾氣
[00:18:46.160 --> 00:18:47.160]  你都知道
[00:18:47.160 --> 00:18:50.760]  但是無條件接納
[00:18:50.760 --> 00:18:53.920]  向他們
[00:18:53.920 --> 00:18:56.960]  勵志向他們施恩
[00:18:56.960 --> 00:18:59.640]  可能當中有些傷害
[00:18:59.640 --> 00:19:00.640]  傷害的很深
[00:19:00.640 --> 00:19:01.680]  都不一定
[00:19:01.680 --> 00:19:03.920]  我們靠着上帝的恩典
[00:19:03.920 --> 00:19:05.800]  我們瞭解自己成熟了嗎
[00:19:05.800 --> 00:19:06.680]  我們可以醫治
[00:19:06.680 --> 00:19:07.920]  上帝醫治我們
[00:19:07.920 --> 00:19:10.680]  我們仍然可以去祝福他
[00:19:10.680 --> 00:19:15.040]  因爲家人不單只是神安排我們
[00:19:15.040 --> 00:19:18.880]  在這個世上一個很親密的關係
[00:19:18.880 --> 00:19:20.360]  還有我們的家人
[00:19:20.360 --> 00:19:23.200]  是按照上帝的形象照的
[00:19:23.200 --> 00:19:28.160]  他是有尊貴的身份價值
[00:19:28.160 --> 00:19:32.200]  是我們應該去尾聲給他們的
[00:19:32.200 --> 00:19:37.080]  所以我在跟一些家庭分享的時候
[00:19:37.080 --> 00:19:39.760]  有幾個字千萬別說出來
[00:19:39.760 --> 00:19:42.480]  就是我們離婚吧
[00:19:42.480 --> 00:19:44.320]  千萬別說
[00:19:44.320 --> 00:19:47.080]  也別像你的兒女說
[00:19:47.080 --> 00:19:49.080]  我不要你了
[00:19:49.080 --> 00:19:50.720]  我離開這個家了
[00:19:50.720 --> 00:19:54.160]  這些話會給他們帶來很大的恐懼
[00:19:54.160 --> 00:19:57.320]  因爲他們會失去這種安全感
[00:19:57.320 --> 00:19:59.560]  但是你有一個尾聲的心
[00:19:59.560 --> 00:20:02.320]  無論如何我都是愛你的
[00:20:02.320 --> 00:20:07.320]  這已經帶給他們很大的安全
[00:20:07.320 --> 00:20:10.000]  第二就是恩典
[00:20:10.000 --> 00:20:13.680]  恩典就是當對方不配得的時候
[00:20:13.680 --> 00:20:16.520]  你仍然給他
[00:20:16.520 --> 00:20:18.360]  因爲我們每一個人
[00:20:18.360 --> 00:20:21.920]  是首先經歷到上帝給我們的恩典
[00:20:21.920 --> 00:20:23.800]  我們是罪人的時候
[00:20:23.800 --> 00:20:25.000]  按照神的公義
[00:20:25.000 --> 00:20:28.800]  每一個人都是得到最應有的懲罰
[00:20:28.800 --> 00:20:31.520]  但是上帝給我們赦免的恩典
[00:20:31.520 --> 00:20:32.800]  赦罪的恩典
[00:20:32.800 --> 00:20:38.960]  我們也應該饒恕人七十個七次
[00:20:38.960 --> 00:20:42.440]  給恩典不是說放縱他
[00:20:42.440 --> 00:20:45.080]  因爲我們有時候覺得
[00:20:45.080 --> 00:20:48.440]  像香港的警察
[00:20:48.440 --> 00:20:50.760]  懲教處這個人犯罪了
[00:20:50.760 --> 00:20:54.080]  你就關到監獄裏面
[00:20:54.080 --> 00:20:57.160]  出來他是不是會變一個好人呢
[00:20:57.160 --> 00:20:58.160]  不一定
[00:20:58.160 --> 00:21:00.000]  因爲他覺得他罪有應得
[00:21:00.000 --> 00:21:01.480]  受了懲罰
[00:21:01.480 --> 00:21:04.720]  那他又可能會打回原形
[00:21:04.720 --> 00:21:06.760]  那什麼才能令人
[00:21:06.760 --> 00:21:10.040]  發自內心願意改呢
[00:21:10.040 --> 00:21:12.720]  是恩典
[00:21:12.720 --> 00:21:14.120]  有饒恕
[00:21:14.120 --> 00:21:17.160]  他纔會令人感到內疚
[00:21:17.160 --> 00:21:21.600]  然後他纔會產生真正的悔改
[00:21:21.600 --> 00:21:24.960]  有一個家庭曾經遇到一個很大的困擾
[00:21:24.960 --> 00:21:29.120]  如果你是那位家庭的那個父母
[00:21:29.120 --> 00:21:30.760]  你會怎麼想呢
[00:21:30.760 --> 00:21:33.200]  那是一個在牧師的家庭
[00:21:33.200 --> 00:21:35.320]  他的女兒二十歲大
