
[00:00:00.000 --> 00:00:02.000]  我們頂姐妹平安
[00:01:30.000 --> 00:01:32.000]  他說神是將他升為至高
[00:01:32.000 --> 00:01:36.000]  又是給他那超乎萬名之上的名
[00:01:36.000 --> 00:01:38.000]  叫一切在天上的
[00:01:38.000 --> 00:01:41.000]  地上的和地底下的
[00:01:41.000 --> 00:01:44.000]  因耶穌的名無不屈膝
[00:01:44.000 --> 00:01:47.000]  無不口稱耶穌基督為主
[00:01:47.000 --> 00:01:50.000]  使榮耀歸於父上
[00:01:50.000 --> 00:01:53.000]  因此其實看到耶穌基督的升天
[00:01:53.000 --> 00:01:55.000]  其實是一個德性的宣告
[00:01:55.000 --> 00:01:57.000]  他是得著一切的
[00:01:57.000 --> 00:01:59.000]  實際的權柄
[00:01:59.000 --> 00:02:03.000]  其實神學家叫耶穌基督的工作
[00:02:03.000 --> 00:02:07.000]  其實分開是兩部份的
[00:02:07.000 --> 00:02:10.000]  從他的道成肉身
[00:02:10.000 --> 00:02:12.000]  死亡埋葬
[00:02:12.000 --> 00:02:15.000]  稱為他的降碑
[00:02:15.000 --> 00:02:17.000]  而耶穌基督的復活升天
[00:02:17.000 --> 00:02:19.000]  和他的再來
[00:02:19.000 --> 00:02:22.000]  又稱為耶穌基督的高升
[00:02:22.000 --> 00:02:25.000]  其實聖經裡面
[00:02:25.000 --> 00:02:27.000]  也有兩個人
[00:02:27.000 --> 00:02:32.000]  是在生前被神接上天上去的
[00:02:32.000 --> 00:02:34.000]  大家記不記得
[00:02:34.000 --> 00:02:37.000]  是哪兩個
[00:02:37.000 --> 00:02:39.000]  不記得了
[00:02:39.000 --> 00:02:41.000]  記得是吧
[00:02:41.000 --> 00:02:45.000]  是以諾和以利亞
[00:02:45.000 --> 00:02:47.000]  這個不單止是神蹟
[00:02:47.000 --> 00:02:52.000]  根本上是神對人的一個特別啟示
[00:02:52.000 --> 00:02:54.000]  裡面有特別的意義
[00:02:54.000 --> 00:02:57.000]  是代表神親自來印證
[00:02:57.000 --> 00:03:00.000]  祂的僕人在地上的工作
[00:03:00.000 --> 00:03:03.000]  同樣是預告所有的信徒
[00:03:03.000 --> 00:03:05.000]  告訴我們
[00:03:05.000 --> 00:03:07.000]  我們未來的盼望
[00:03:07.000 --> 00:03:10.000]  神是超越一切的死亡
[00:03:10.000 --> 00:03:13.000]  祂是掌管著生命和時間
[00:03:13.000 --> 00:03:17.000]  死亡因此不一定是結束
[00:03:17.000 --> 00:03:21.000]  而是我們將要與主同在
[00:03:21.000 --> 00:03:23.000]  所以今天
[00:03:23.000 --> 00:03:26.000]  我會從耶穌基督的高升
[00:03:26.000 --> 00:03:29.000]  在時間上面那三個行動
[00:03:29.000 --> 00:03:31.000]  來看看
[00:03:31.000 --> 00:03:33.000]  主耶穌基督
[00:03:33.000 --> 00:03:35.000]  這位高升的主
[00:03:35.000 --> 00:03:38.000]  他怎樣來影響我們現在
[00:03:38.000 --> 00:03:43.000]  生活在地上信徒的信仰和我們的生命
[00:03:43.000 --> 00:03:45.000]  首先第一點就是說
[00:03:45.000 --> 00:03:48.000]  耶穌他昔日升了上天
[00:03:48.000 --> 00:03:51.000]  在這個現實的社會裡面
[00:03:51.000 --> 00:03:53.000]  高升
[00:03:53.000 --> 00:03:55.000]  高升上了另一個位置
[00:03:55.000 --> 00:03:58.000]  其實會意味著什麼呢
[00:03:58.000 --> 00:04:01.000]  會不會是一些脫離群眾呢
[00:04:01.000 --> 00:04:03.000]  現在的術語就是說
[00:04:03.000 --> 00:04:06.000]  他離了地
[00:04:06.000 --> 00:04:08.000]  但是聖經裡面所說的
[00:04:08.000 --> 00:04:10.000]  耶穌基督的升天
[00:04:10.000 --> 00:04:12.000]  其實是完全不同的
[00:04:12.000 --> 00:04:14.000]  在約翰福音那裡
[00:04:14.000 --> 00:04:16.000]  十六章第七節那裡
[00:04:16.000 --> 00:04:18.000]  他說了什麼呢
[00:04:18.000 --> 00:04:19.000]  他說我若去
[00:04:19.000 --> 00:04:20.000]  我若不去
[00:04:20.000 --> 00:04:22.000]  保衛師就不來
[00:04:22.000 --> 00:04:23.000]  我若去
[00:04:23.000 --> 00:04:25.000]  就差他來
[00:04:25.000 --> 00:04:27.000]  因此到成肉身的耶穌
[00:04:27.000 --> 00:04:29.000]  他在地上可能會受到
[00:04:29.000 --> 00:04:31.000]  時間和空間的限制
[00:04:31.000 --> 00:04:32.000]  但是他升天
[00:04:32.000 --> 00:04:35.000]  他反而自由度是更大的
[00:04:35.000 --> 00:04:37.000]  他可以差遣聖靈來
[00:04:37.000 --> 00:04:38.000]  更加藉著聖靈
[00:04:38.000 --> 00:04:41.000]  能夠與每一位信徒來同在
[00:04:41.000 --> 00:04:44.000]  因此他的升天就不是離地了
[00:04:44.000 --> 00:04:46.000]  更是一個怎樣啊
[00:04:46.000 --> 00:04:48.000]  臨在的擴展
[00:04:48.000 --> 00:04:50.000]  以及權能的那個
[00:04:50.000 --> 00:04:52.000]  更加擴大
[00:04:52.000 --> 00:04:55.000]  所以在約翰福音
[00:04:55.000 --> 00:04:56.000]  另一段裡面
[00:04:56.000 --> 00:04:59.000]  十四章那裡更加是說到
[00:04:59.000 --> 00:05:02.000]  耶穌是會不斷地透過聖靈
[00:05:02.000 --> 00:05:05.000]  來將一切的事來指教信徒
[00:05:05.000 --> 00:05:08.000]  叫信徒能夠記回
[00:05:08.000 --> 00:05:12.000]  他以前所說的一切的說話
[00:05:12.000 --> 00:05:14.000]  換言之
[00:05:14.000 --> 00:05:16.000]  耶穌基督是會透過聖靈
[00:05:16.000 --> 00:05:18.000]  繼續來到他的工作
[00:05:18.000 --> 00:05:22.000]  而且層面比以前更加廣泛
[00:05:22.000 --> 00:05:24.000]  什麼都其實你會看到
[00:05:24.000 --> 00:05:28.000]  都有耶穌基督的蹤影
[00:05:28.000 --> 00:05:29.000]  例如他會透過聖靈
[00:05:29.000 --> 00:05:32.000]  做默示真理的工作
[00:05:32.000 --> 00:05:34.000]  很多新約聖經
[00:05:34.000 --> 00:05:37.000]  都是透過聖靈的默示寫出來的
[00:05:37.000 --> 00:05:39.000]  光照門徒
[00:05:39.000 --> 00:05:41.000]  栽培門徒
[00:05:41.000 --> 00:05:43.000]  牧養教會
[00:05:43.000 --> 00:05:46.000]  以及傳揚福音等等
[00:05:46.000 --> 00:05:47.000]  大家都更加記得
[00:05:47.000 --> 00:05:49.000]  在五巡節的時候
[00:05:49.000 --> 00:05:52.000]  教會在聖靈的帶領下
[00:05:52.000 --> 00:05:55.000]  更加是慢慢一步步來擴展
[00:05:55.000 --> 00:05:58.000]  信仰在各地來開發結果
[00:05:58.000 --> 00:05:59.000]  其實你可以看到
[00:05:59.000 --> 00:06:02.000]  耶穌基督在天上
[00:06:02.000 --> 00:06:05.000]  繼續他的工作
[00:06:05.000 --> 00:06:07.000]  除此之外
[00:06:07.000 --> 00:06:10.000]  耶穌基督有沒有特別的
[00:06:10.000 --> 00:06:12.000]  看到他的工作呢
[00:06:12.000 --> 00:06:15.000]  正如這個《萬禮福音》第28章
[00:06:15.000 --> 00:06:16.000]  你會看到耶穌基督
[00:06:16.000 --> 00:06:18.000]  頒發大使命的時候
[00:06:18.000 --> 00:06:22.000]  除了吩咐門徒傳福音的時候
[00:06:22.000 --> 00:06:23.000]  有一句說話
[00:06:23.000 --> 00:06:24.000]  大家要記住
[00:06:24.000 --> 00:06:30.000]  他說是要與所有傳福音的人同在
[00:06:30.000 --> 00:06:33.000]  而在保羅
[00:06:33.000 --> 00:06:35.000]  當他蒙召的時候
[00:06:35.000 --> 00:06:37.000]  大家都知道
[00:06:37.000 --> 00:06:41.000]  耶穌基督是親自向他啟示
[00:06:41.000 --> 00:06:45.000]  《笑容行券》第九章說到什麼
[00:06:45.000 --> 00:06:50.000]  主說:我就是你所逼迫的耶穌
[00:06:50.000 --> 00:06:53.000]  而馬其頓的異象
[00:06:53.000 --> 00:06:57.000]  更是說出耶穌基督是親自
[00:06:57.000 --> 00:07:01.000]  耶穌基督的靈是親自向保羅
[00:07:01.000 --> 00:07:05.000]  來啟示他傳福音的方向
[00:07:05.000 --> 00:07:08.000]  因此耶穌基督升天
[00:07:08.000 --> 00:07:10.000]  不是代表他離地
[00:07:10.000 --> 00:07:12.000]  不是代表他疏遠我們
[00:07:12.000 --> 00:07:15.000]  而是他的同在比以前
[00:07:15.000 --> 00:07:17.000]  他在地上的日子
[00:07:17.000 --> 00:07:21.000]  更是普遍和更是深入
[00:07:21.000 --> 00:07:26.000]  除了差遣聖靈和我們同在之外
[00:07:26.000 --> 00:07:29.000]  主耶穌基督升天
[00:07:29.000 --> 00:07:31.000]  更是有另一個目的
[00:07:31.000 --> 00:07:35.000]  就是為我們永恆的歸宿做準備
[00:07:35.000 --> 00:07:38.000]  所以在約翰福音第十四章
[00:07:38.000 --> 00:07:40.000]  更是說到
[00:07:40.000 --> 00:07:41.000]  他說什麼
[00:07:41.000 --> 00:07:45.000]  我去原是為你們遇地避方去
[00:07:45.000 --> 00:07:50.000]  那就必再來接你們到我那裡去
[00:07:50.000 --> 00:07:55.000]  這句應許其實對我們所有的信徒
[00:07:55.000 --> 00:07:58.000]  都有很極大的安慰的作用
[00:07:58.000 --> 00:07:59.000]  也提到他升天
[00:07:59.000 --> 00:08:01.000]  不是丟下我們不來
[00:08:01.000 --> 00:08:05.000]  而是為我們將來最終的歸宿
[00:08:05.000 --> 00:08:08.000]  來安排一切
[00:08:08.000 --> 00:08:12.000]  穆迪這位十九世紀
[00:08:12.000 --> 00:08:15.000]  最偉大的報道家之一
[00:08:15.000 --> 00:08:17.000]  當他臨終的時候
[00:08:17.000 --> 00:08:20.000]  他講過一番話
[00:08:20.000 --> 00:08:22.000]  他說地後退
[00:08:22.000 --> 00:08:24.000]  天向我開啟
[00:08:24.000 --> 00:08:26.000]  倘若何時死
[00:08:26.000 --> 00:08:29.000]  何等的甘味
[00:08:29.000 --> 00:08:31.000]  這裏並無死亡的憂谷
[00:08:31.000 --> 00:08:33.000]  神正在呼喚我
[00:08:33.000 --> 00:08:34.000]  我必須去
[00:08:34.000 --> 00:08:37.000]  這是我加冕的日子
[00:08:37.000 --> 00:08:40.000]  其實他在講這句話之前
[00:08:40.000 --> 00:08:43.000]  是講過另一番話
[00:08:43.000 --> 00:08:46.000]  是你看到他怎樣講的
[00:08:46.000 --> 00:08:49.000]  有一天你會在報紙上
[00:08:49.000 --> 00:08:52.000]  讀到一段新聞
[00:08:52.000 --> 00:08:53.000]  穆迪死了
[00:08:53.000 --> 00:08:56.000]  但是你不要相信這句話
[00:08:56.000 --> 00:08:57.000]  因為在那時候
[00:08:57.000 --> 00:09:00.000]  我要比現在更加活躍
[00:09:00.000 --> 00:09:02.000]  我不過是高聲而語
[00:09:02.000 --> 00:09:06.000]  我脫離了陳舊的泥屋
[00:09:06.000 --> 00:09:11.000]  是遷進一個不朽的大廈
[00:09:11.000 --> 00:09:12.000]  很多時候
[00:09:12.000 --> 00:09:17.000]  我們信徒都會為我們的未來而擔心
[00:09:17.000 --> 00:09:20.000]  我們不知道會怎樣
[00:09:20.000 --> 00:09:21.000]  但是穆迪
[00:09:21.000 --> 00:09:25.000]  他對這個永恆的居所的確信
[00:09:25.000 --> 00:09:29.000]  更加使我們充滿期盼
[00:09:29.000 --> 00:09:30.000]  耶穌基督
[00:09:30.000 --> 00:09:31.000]  他在世上的時候
[00:09:31.000 --> 00:09:33.000]  他不是曾經講過
[00:09:33.000 --> 00:09:38.000]  他說我們不要為地上的事物而憂慮
[00:09:38.000 --> 00:09:40.000]  現在他更加講到
[00:09:40.000 --> 00:09:42.000]  我們更加不需要為我們
[00:09:42.000 --> 00:09:46.000]  將來在天上的一切而擔心
[00:09:46.000 --> 00:09:49.000]  因為祂已經為我們預備了
[00:09:49.000 --> 00:09:53.000]  我們在天上有著各樣的保障
[00:09:53.000 --> 00:09:55.000]  因此耶穌基督的升天不是結束
[00:09:55.000 --> 00:09:58.000]  其實是一個榮耀的新起點
[00:09:58.000 --> 00:10:00.000]  耶穌的升天
[00:10:00.000 --> 00:10:03.000]  祂除了差遣聖靈與我們同在之外
[00:10:03.000 --> 00:10:04.000]  耶穌基督的升天
[00:10:04.000 --> 00:10:05.000]  最重要的是為了我們
[00:10:05.000 --> 00:10:07.000]  預備一個永恆之家
[00:10:07.000 --> 00:10:09.000]  使我們的信心和盼望
[00:10:09.000 --> 00:10:13.000]  充滿著各種的保證
[00:10:13.000 --> 00:10:14.000]  接下來
[00:10:14.000 --> 00:10:17.000]  可能大家都會更加關心
[00:10:17.000 --> 00:10:18.000]  現在耶穌基督
[00:10:18.000 --> 00:10:22.000]  祂在天上在做什麼
[00:10:22.000 --> 00:10:24.000]  在《釋述聖經》
[00:10:24.000 --> 00:10:25.000]  祂宣告
[00:10:25.000 --> 00:10:26.000]  祂說
[00:10:26.000 --> 00:10:27.000]  祂現在此刻
[00:10:27.000 --> 00:10:30.000]  坐在全能父神的右邊
[00:10:30.000 --> 00:10:31.000]  這個說話
[00:10:31.000 --> 00:10:33.000]  其實是來自聖經裡的
[00:10:33.000 --> 00:10:34.000]  《以忽所書》
[00:10:34.000 --> 00:10:38.000]  以及《希伯來書》的說話裡
[00:10:38.000 --> 00:10:39.000]  換句話說
[00:10:39.000 --> 00:10:40.000]  耶穌基督
[00:10:40.000 --> 00:10:43.000]  祂正是坐在一個尊貴的位置上
[00:10:43.000 --> 00:10:44.000]  大家都知道
[00:10:44.000 --> 00:10:46.000]  在猶太傳統裡
[00:10:46.000 --> 00:10:47.000]  主人的右邊
[00:10:47.000 --> 00:10:50.000]  其實是一個最尊貴的位置
[00:10:50.000 --> 00:10:52.000]  也就是說
[00:10:52.000 --> 00:10:53.000]  耶穌基督
[00:10:53.000 --> 00:10:55.000]  祂是以一個尊貴的身份
[00:10:55.000 --> 00:10:57.000]  一個很尊貴的職責
[00:10:57.000 --> 00:11:00.000]  來繼續祂的工作
[00:11:00.000 --> 00:11:01.000]  因此
[00:11:01.000 --> 00:11:04.000]  在這個救恩歷史的整個進程裡
[00:11:04.000 --> 00:11:08.000]  能夠得到繼續發展下去
[00:11:08.000 --> 00:11:11.000]  其實是非常之關鍵
[00:11:11.000 --> 00:11:13.000]  《聖經》也是告訴我們
[00:11:13.000 --> 00:11:14.000]  耶穌基督
[00:11:14.000 --> 00:11:18.000]  祂坐在父神的右邊
[00:11:18.000 --> 00:11:21.000]  其實是有雙重的身份
[00:11:21.000 --> 00:11:24.000]  除了是一個君王的身份之外
[00:11:24.000 --> 00:11:27.000]  更加是一個大祭司的身份
[00:11:27.000 --> 00:11:29.000]  這兩個身份不會有矛盾的
[00:11:29.000 --> 00:11:33.000]  更加是互相呼應
[00:11:33.000 --> 00:11:34.000]  也就是說
[00:11:34.000 --> 00:11:36.000]  耶穌基督祂在天上
[00:11:36.000 --> 00:11:38.000]  不是在那裡走來走去
[00:11:38.000 --> 00:11:41.000]  而是祂是寄一個君王
[00:11:41.000 --> 00:11:44.000]  一個統治的身份
[00:11:44.000 --> 00:11:47.000]  來統管世間的漫遊
[00:11:47.000 --> 00:11:50.000]  更加是以一個大祭司的慈心
[00:11:50.000 --> 00:11:53.000]  為我們不斷地來代求
[00:11:53.000 --> 00:11:56.000]  這也是我們信心的根基
[00:11:56.000 --> 00:11:58.000]  也是我們今天的信徒
[00:11:58.000 --> 00:12:05.000]  生活在這個地上的一個極其寶貴的應許
[00:12:05.000 --> 00:12:08.000]  《伊甫所書》第一章裡
[00:12:08.000 --> 00:12:11.000]  保羅是說到
[00:12:11.000 --> 00:12:14.000]  他說耶穌基督現在
[00:12:14.000 --> 00:12:17.000]  祂與父神是同權同榮
[00:12:17.000 --> 00:12:22.000]  祂是正式登上寶座上
[00:12:22.000 --> 00:12:24.000]  接掌祂的王權
[00:12:24.000 --> 00:12:27.000]  不是說耶穌基督祂以前不是這樣
[00:12:27.000 --> 00:12:31.000]  是因為祂在地上已經完成了祂的工作
[00:12:31.000 --> 00:12:36.000]  神將祂擺在一個最尊貴的地位
[00:12:36.000 --> 00:12:40.000]  祂的權柄是超過這個世界上所有的人
[00:12:40.000 --> 00:12:44.000]  無論是我們所說的地上的總統
[00:12:44.000 --> 00:12:45.000]  什麼國家主席
[00:12:45.000 --> 00:12:48.000]  什麼國際組織的領袖等等
[00:12:48.000 --> 00:12:52.000]  所有人都不能夠超過祂
[00:12:52.000 --> 00:12:53.000]  即使在這個世界上
[00:12:53.000 --> 00:12:57.000]  我們看到是充滿了動盪、不安
[00:12:57.000 --> 00:13:02.000]  政權可能是出現更替的情況
[00:13:02.000 --> 00:13:04.000]  但是我們是可以確信
[00:13:04.000 --> 00:13:07.000]  我們生命的真正主權
[00:13:07.000 --> 00:13:11.000]  不是在地上的那些權貴的手裡
[00:13:11.000 --> 00:13:16.000]  而是在此刻正坐在寶座上的
[00:13:16.000 --> 00:13:19.000]  耶穌基督的手上
[00:13:19.000 --> 00:13:22.000]  我們這種信心其實不是盲目的
[00:13:22.000 --> 00:13:25.000]  不是說我們過分樂觀
[00:13:25.000 --> 00:13:27.000]  而是奠基於耶穌基督
[00:13:27.000 --> 00:13:32.000]  祂現在正在掌管歷史的進程上
[00:13:32.000 --> 00:13:34.000]  這也是為什麼
[00:13:34.000 --> 00:13:37.000]  即使我們在這個艱難的情況下
[00:13:37.000 --> 00:13:42.000]  我們仍然會經歷到出人意外的平安
[00:13:42.000 --> 00:13:47.000]  大家都知道在這個俄烏戰爭爆發的初期
[00:13:47.000 --> 00:13:53.000]  即是2022年幾乎和很多城市都受到猛烈的轟炸
[00:13:53.000 --> 00:13:57.000]  當時國際浸聯會(BWA)
[00:13:57.000 --> 00:14:00.000]  它報道說烏克蘭的浸信會
[00:14:00.000 --> 00:14:04.000]  對這個信徒發出了一封木行
[00:14:04.000 --> 00:14:05.000]  裡面說了什麼呢
[00:14:05.000 --> 00:14:10.000]  它說即使炸彈是落在我們城市那裡
[00:14:10.000 --> 00:14:13.000]  但是基督仍在寶座上
[00:14:13.000 --> 00:14:16.000]  祂掌管著歷史
[00:14:16.000 --> 00:14:19.000]  其實同樣類似的說話
[00:14:19.000 --> 00:14:21.000]  在第二次世界大戰
[00:14:21.000 --> 00:14:25.000]  當倫敦遭受到轟炸的時候
[00:14:25.000 --> 00:14:27.000]  其實都已經說過
[00:14:27.000 --> 00:14:28.000]  當時在說什麼呢
[00:14:28.000 --> 00:14:30.000]  它說局勢開始混亂
[00:14:30.000 --> 00:14:33.000]  但是基督仍在寶座上
[00:14:33.000 --> 00:14:37.000]  這個說話可能沒有辦法查出祂的出處
[00:14:37.000 --> 00:14:41.000]  但是當時卻是在主日的信息裡面
[00:14:41.000 --> 00:14:43.000]  反覆來引用
[00:14:43.000 --> 00:14:48.000]  使英國人充滿著一個很積極的信心
[00:14:48.000 --> 00:14:50.000]  我們都知道
[00:14:50.000 --> 00:14:53.000]  倫敦是經過差不多八個月的
[00:14:53.000 --> 00:14:55.000]  被德國的猛烈轟炸
[00:14:55.000 --> 00:14:58.000]  最終才拿回制空權
[00:14:58.000 --> 00:15:03.000]  這個其實是一個不是很容易的信心
[00:15:03.000 --> 00:15:06.000]  其實同樣的信心
[00:15:06.000 --> 00:15:08.000]  在兩千多年前
[00:15:08.000 --> 00:15:12.000]  當這個信徒在洗禮的時候
[00:15:12.000 --> 00:15:14.000]  都是這樣來確信的
[00:15:14.000 --> 00:15:18.000]  當時信徒的情況不會比現在好得多
[00:15:18.000 --> 00:15:22.000]  大家知道他們是被迫害的
[00:15:22.000 --> 00:15:26.000]  因此其實你看到同樣的信念
[00:15:26.000 --> 00:15:29.000]  其實一直支撐著歷代的信徒
[00:15:29.000 --> 00:15:33.000]  跨越一個又一個黑暗的時刻
[00:15:33.000 --> 00:15:37.000]  這個不是一個所謂安慰性的口號
[00:15:37.000 --> 00:15:40.000]  而是我們對在天上
[00:15:40.000 --> 00:15:45.000]  正在掌權的耶穌是充滿著信心的
[00:15:45.000 --> 00:15:48.000]  同樣現在世界大家都知道
[00:15:48.000 --> 00:15:50.000]  納納亂是吧
[00:15:50.000 --> 00:15:51.000]  但是弟兄姊妹
[00:15:51.000 --> 00:15:53.000]  我們要記住
[00:15:53.000 --> 00:15:55.000]  聖經告訴我們
[00:15:55.000 --> 00:15:59.000]  耶穌基督祂的寶座是從沒有動搖過
[00:15:59.000 --> 00:16:02.000]  祂一定是會按照祂的計劃
[00:16:02.000 --> 00:16:05.000]  去成就祂的旨意的
[00:16:05.000 --> 00:16:08.000]  除了耶穌基督是君王之外
[00:16:08.000 --> 00:16:11.000]  希伯來書更加講得很清楚
[00:16:11.000 --> 00:16:13.000]  祂說地上的祭司
[00:16:13.000 --> 00:16:17.000]  只能夠短暫地為人獻祭
[00:16:17.000 --> 00:16:19.000]  就是說他們的獻祭
[00:16:19.000 --> 00:16:21.000]  獻完又要再獻
[00:16:21.000 --> 00:16:26.000]  但是耶穌基督卻是那位大祭司
[00:16:26.000 --> 00:16:28.000]  祂一次代表了我們
[00:16:28.000 --> 00:16:30.000]  一次獻完之後
[00:16:30.000 --> 00:16:33.000]  就已經回到天上
[00:16:33.000 --> 00:16:35.000]  正是坐在父神的右邊
[00:16:35.000 --> 00:16:38.000]  現在仍然是在那裡
[00:16:38.000 --> 00:16:42.000]  祂成為了神和人間的橋樑
[00:16:42.000 --> 00:16:46.000]  並且每一天都是為我們來代求
[00:16:46.000 --> 00:16:49.000]  祂是拯救我們到底的
[00:16:49.000 --> 00:16:53.000]  這樣就是意味著什麼呢
[00:16:53.000 --> 00:16:55.000]  就是說當我們有軟弱的時候
[00:16:55.000 --> 00:16:56.000]  我們有掙扎的時候
[00:16:56.000 --> 00:16:58.000]  我們會跌倒的時候
[00:16:58.000 --> 00:17:01.000]  或者我們會自責內疚的時候
[00:17:01.000 --> 00:17:05.000]  或者在那裡突然控告我們的時候
[00:17:05.000 --> 00:17:08.000]  耶穌基督是我們靈魂的中部
[00:17:08.000 --> 00:17:11.000]  祂會在父神的旁邊
[00:17:11.000 --> 00:17:14.000]  為我們請求來赦免
[00:17:14.000 --> 00:17:15.000]  大家都知道
[00:17:15.000 --> 00:17:20.000]  當耶穌知道彼得三次不認祂的時候
[00:17:20.000 --> 00:17:23.000]  耶穌曾經對彼得說過什麼呢
[00:17:23.000 --> 00:17:25.000]  在路加福音第二十二章裡
[00:17:25.000 --> 00:17:27.000]  祂說我已為你祈求
[00:17:27.000 --> 00:17:32.000]  叫你不至於失了信心
[00:17:32.000 --> 00:17:36.000]  早年當我移民來澳洲的時候
[00:17:36.000 --> 00:17:39.000]  我認識一位以太空人身份
[00:17:39.000 --> 00:17:41.000]  來到澳洲的姐妹
[00:17:41.000 --> 00:17:44.000]  當時她的丈夫不在她身邊
[00:17:44.000 --> 00:17:49.000]  她一個人是需要面對種種安頓的問題
[00:17:49.000 --> 00:17:51.000]  英文又不是太好
[00:17:51.000 --> 00:17:55.000]  要一個人獨自去找房子
[00:17:55.000 --> 00:17:58.000]  為子女去找學校
[00:17:58.000 --> 00:18:00.000]  更加要為了如何融入
[00:18:00.000 --> 00:18:07.000]  去適應澳洲的社會生活而去煩惱
[00:18:07.000 --> 00:18:12.000]  情緒幾乎要崩潰
[00:18:12.000 --> 00:18:14.000]  每天都是以女兒來洗臉
[00:18:14.000 --> 00:18:16.000]  但當她讀到希伯來書
[00:18:16.000 --> 00:18:19.000]  第七章第25節的時候
[00:18:19.000 --> 00:18:24.000]  當她明白到耶穌是天天為我們代求的時候
[00:18:24.000 --> 00:18:27.000]  她好像被聖靈感動了那樣
[00:18:27.000 --> 00:18:29.000]  她茅塞突然間頓開
[00:18:29.000 --> 00:18:34.000]  她明白到耶穌基督不是那位離地的神
[00:18:34.000 --> 00:18:39.000]  而是為我們來打仗的那位大祭司
[00:18:39.000 --> 00:18:41.000]  她更加告訴我們
[00:18:41.000 --> 00:18:46.000]  她的動力是來自於神的興許
[00:18:46.000 --> 00:18:49.000]  因此她不再害怕
[00:18:49.000 --> 00:18:52.000]  她感覺耶穌基督每天都是
[00:18:52.000 --> 00:18:58.000]  與她同行、陪伴她度過那段艱難的日子
[00:18:58.000 --> 00:19:03.000]  這也使我想起希伯來書所說過的
[00:19:03.000 --> 00:19:06.000]  信就是所望之事的實底
[00:19:06.000 --> 00:19:09.000]  是未見之事的確據
[00:19:09.000 --> 00:19:12.000]  當我們相信《釋路信經》所描述
[00:19:12.000 --> 00:19:17.000]  那位耶穌基督現在正坐在父神右邊的時候
[00:19:17.000 --> 00:19:21.000]  我們就明白我們人生真正的保障
[00:19:21.000 --> 00:19:23.000]  不是我們身邊的人
[00:19:23.000 --> 00:19:25.000]  不是我們的銀行存款
[00:19:25.000 --> 00:19:27.000]  不是我們的名牌首飾
[00:19:27.000 --> 00:19:31.000]  不是我們的健康和我們的職業
[00:19:31.000 --> 00:19:35.000]  而是耶穌基督的同在
[00:19:35.000 --> 00:19:39.000]  所以每當我們禱告我們無言的時候
[00:19:39.000 --> 00:19:43.000]  或者我們掙扎覺得很無助的時候
[00:19:43.000 --> 00:19:45.000]  各位親愛的弟兄姊妹
[00:19:45.000 --> 00:19:47.000]  我們不是孤單的
[00:19:47.000 --> 00:19:50.000]  耶穌是每一天與我們同行
[00:19:50.000 --> 00:19:53.000]  也是每一天為我們代求
[00:19:53.000 --> 00:19:56.000]  拯救我們到底的
[00:19:56.000 --> 00:20:00.000]  最後《釋路信經》更加會說到
