
[00:00:00.000 --> 00:00:02.000]  各位姊妹大家好
[00:05:44.720 --> 00:05:45.760]  有的
[00:05:45.760 --> 00:05:46.400]  很大
[00:05:46.400 --> 00:05:48.480]  試試大小都要拿
[00:05:48.480 --> 00:05:50.000]  用你什麼姿勢拿
[00:05:50.000 --> 00:05:52.160]  馬上換個小的
[00:05:52.160 --> 00:05:53.040]  這麼聰明
[00:05:53.040 --> 00:05:54.800]  這個是不是袋中袋
[00:05:54.800 --> 00:05:56.080]  拿著來看看
[00:05:56.080 --> 00:05:58.480]  這樣舉著來看看
[00:05:58.480 --> 00:05:59.920]  這樣
[00:05:59.920 --> 00:06:00.880]  不用這樣
[00:06:00.880 --> 00:06:03.280]  不要像缺志一樣
[00:06:03.280 --> 00:06:04.080]  大家不用怕
[00:06:04.080 --> 00:06:04.560]  舉起來
[00:06:04.560 --> 00:06:06.160]  不是奉獻了裡面的東西
[00:06:06.160 --> 00:06:07.440]  所以放心
[00:06:07.440 --> 00:06:08.560]  好 舉起來看看
[00:06:08.560 --> 00:06:10.800]  OK
[00:06:10.800 --> 00:06:11.600]  好
[00:06:11.600 --> 00:06:15.120]  你猜我這個有多重
[00:06:15.120 --> 00:06:17.040]  半磅
[00:06:17.040 --> 00:06:19.120]  半磅沒這麼輕吧
[00:06:19.120 --> 00:06:20.640]  好 一磅
[00:06:20.640 --> 00:06:22.160]  那不重
[00:06:22.160 --> 00:06:23.920]  你這個多重
[00:06:23.920 --> 00:06:25.360]  一磅左右
[00:06:25.360 --> 00:06:26.000]  好
[00:06:26.000 --> 00:06:27.360]  一磅左右
[00:06:27.360 --> 00:06:30.160]  其實你的手袋經常拿著
[00:06:30.160 --> 00:06:33.520]  我看見挺大個的
[00:06:33.520 --> 00:06:36.400]  拿著一會兒
[00:06:36.400 --> 00:06:38.320]  OK
[00:06:38.320 --> 00:06:41.760]  如果拿到散會
[00:06:41.760 --> 00:06:43.200]  累了
[00:06:43.200 --> 00:06:46.240]  拿到今晚
[00:06:46.240 --> 00:06:47.280]  更加累了
[00:06:47.280 --> 00:06:49.760]  手會開始怎樣
[00:06:49.760 --> 00:06:50.800]  麻痺了
[00:06:50.800 --> 00:06:51.520]  沒力了
[00:06:51.520 --> 00:06:52.880]  頂不住了
[00:06:52.880 --> 00:06:57.360]  拿著它睡覺
[00:06:57.360 --> 00:06:58.960]  睡不著
[00:06:58.960 --> 00:06:59.840]  不讓它跌
[00:06:59.840 --> 00:07:01.360]  說你睡不著
[00:07:01.360 --> 00:07:03.920]  明天早上繼續拿
[00:07:03.920 --> 00:07:04.640]  麻痺了
[00:07:04.640 --> 00:07:05.920]  麻痺了
[00:07:05.920 --> 00:07:07.280]  真厲害
[00:07:07.280 --> 00:07:09.040]  麻痺了
[00:07:09.040 --> 00:07:10.880]  其實我想說的
[00:07:10.880 --> 00:07:15.200]  就是跟我們很多時候溝通有關係
[00:07:15.200 --> 00:07:19.760]  就是我們拿著一點重擔
[00:07:19.760 --> 00:07:21.600]  那你就覺得OK
[00:07:21.600 --> 00:07:23.280]  拿到
[00:07:23.280 --> 00:07:25.680]  拿到今晚
[00:07:25.680 --> 00:07:28.160]  你就會覺得很重
[00:07:28.160 --> 00:07:31.200]  拿到晚上還要拿著
[00:07:31.200 --> 00:07:33.600]  那你睡得好還是不好
[00:07:33.600 --> 00:07:34.480]  不好
[00:07:34.480 --> 00:07:37.280]  明天早上繼續拿
[00:07:37.280 --> 00:07:38.240]  哇
[00:07:38.240 --> 00:07:39.280]  慘了
[00:07:39.280 --> 00:07:40.320]  再拿久一點
[00:07:40.320 --> 00:07:42.400]  重擔
[00:07:42.400 --> 00:07:44.800]  手累了拿不到了
[00:07:44.800 --> 00:07:46.560]  會不會這樣
[00:07:46.560 --> 00:07:49.760]  拿它三年
[00:07:49.760 --> 00:07:50.480]  不是吧
[00:07:50.480 --> 00:07:51.440]  別說笑了
[00:07:51.440 --> 00:07:52.960]  怎麼拿
[00:07:52.960 --> 00:07:54.160]  不過你有沒有發覺到
[00:07:54.160 --> 00:08:00.480]  其實你是拿著很多生命中的重擔
[00:08:00.480 --> 00:08:03.440]  你是不止一磅重
[00:08:03.440 --> 00:08:05.680]  你是拿著它拿了多少年
[00:08:05.680 --> 00:08:06.640]  都不是多久
[00:08:06.640 --> 00:08:09.040]  三十年
[00:08:09.040 --> 00:08:12.720]  所以你如果能夠睡覺
[00:08:12.720 --> 00:08:16.480]  都很感恩
[00:08:16.480 --> 00:08:17.840]  是不是
[00:08:17.840 --> 00:08:19.120]  很不容易的
[00:08:19.120 --> 00:08:21.600]  你兒子多少歲
[00:08:21.600 --> 00:08:24.080]  你今天還拿著他
[00:08:24.080 --> 00:08:25.680]  我媽九十幾
[00:08:25.680 --> 00:08:27.440]  我都登了六
[00:08:27.440 --> 00:08:31.760]  我媽還是叫我小心飲食
[00:08:31.760 --> 00:08:34.080]  凍要穿衣服
[00:08:34.080 --> 00:08:36.480]  一會又說熱要脫衣服
[00:08:36.480 --> 00:08:40.240]  總之她叫我小心飲食
[00:08:40.240 --> 00:08:43.440]  其實最要小心飲食的是她
[00:08:43.440 --> 00:08:45.920]  九十幾
[00:08:45.920 --> 00:08:49.120]  剛剛換了心臟起搏器
[00:08:49.120 --> 00:08:52.720]  接著早兩天忙到什麼
[00:08:52.720 --> 00:08:55.040]  忽然間姐姐打來
[00:08:55.040 --> 00:08:58.160]  我姐姐都六到蚊了
[00:08:58.160 --> 00:08:59.440]  大姐姐陪她住
[00:08:59.440 --> 00:09:03.040]  媽媽昨晚吃完飯
[00:09:03.040 --> 00:09:06.960]  吃完飯之後說胃有些東西想湧上來
[00:09:06.960 --> 00:09:09.280]  我說你忍住
[00:09:09.280 --> 00:09:10.480]  她到手術室出來
[00:09:10.480 --> 00:09:12.080]  已經滿地都是
[00:09:12.080 --> 00:09:13.760]  嘔了
[00:09:13.760 --> 00:09:17.760]  啡色和紅色
[00:09:17.760 --> 00:09:22.880]  然後我姐姐都頗鎮定
[00:09:22.880 --> 00:09:23.840]  任由她
[00:09:23.840 --> 00:09:25.840]  然後第二天早上打給我
[00:09:25.840 --> 00:09:28.960]  今早媽媽大便黑色
[00:09:28.960 --> 00:09:33.200]  我馬上過來送她去醫院
[00:09:33.200 --> 00:09:35.360]  她不敢進封街醫院
[00:09:35.360 --> 00:09:37.840]  只能去聖波
[00:09:37.840 --> 00:09:42.400]  她五年前試過一次
[00:09:42.400 --> 00:09:43.200]  真是麻煩
[00:09:43.200 --> 00:09:47.360]  看到嘔了啡色紅色
[00:09:47.360 --> 00:09:49.040]  都不吭聲
[00:09:49.040 --> 00:09:51.680]  要等到第二天大便黑色才說
[00:09:51.680 --> 00:09:53.120]  很有趣
[00:09:53.120 --> 00:09:57.040]  其實更加要小心的是我媽媽
[00:09:57.040 --> 00:10:00.480]  其實她仍然背著誰
[00:10:00.480 --> 00:10:01.680]  背著我
[00:10:01.680 --> 00:10:03.280]  不停叫我小心飲食
[00:10:03.280 --> 00:10:05.280]  小心身體
[00:10:05.280 --> 00:10:08.240]  這是一個擔子
[00:10:08.240 --> 00:10:11.520]  這個擔子每一個人都有
[00:10:11.520 --> 00:10:16.880]  其實你的擔子的重輕重
[00:10:16.880 --> 00:10:23.600]  人生擔子的輕重會影響你的溝通能力
[00:10:23.600 --> 00:10:25.360]  當你拿著一桶水的時候
[00:10:25.360 --> 00:10:28.800]  在走路你會怎樣
[00:10:28.800 --> 00:10:31.600]  有人在阻礙你會怎樣
[00:10:31.600 --> 00:10:34.320]  讓開 機靈一點
[00:10:34.320 --> 00:10:36.800]  是不是這樣
[00:10:36.800 --> 00:10:38.160]  當你很趕的時候
[00:10:38.160 --> 00:10:40.240]  我看她開車很趕很急
[00:10:40.240 --> 00:10:42.000]  她就說走開
[00:10:42.000 --> 00:10:43.120]  開電車嗎
[00:10:43.120 --> 00:10:44.720]  你不如去坐
[00:10:44.720 --> 00:10:46.640]  你的心會很急
[00:10:46.640 --> 00:10:48.640]  因為你有壓力
[00:10:48.640 --> 00:10:53.920]  於是你的溝通方式會固定了很多
[00:10:53.920 --> 00:10:57.520]  而且很容易衝口而出
[00:10:57.520 --> 00:10:58.960]  發生了
[00:10:58.960 --> 00:11:03.680]  發生了之後
[00:11:03.680 --> 00:11:06.720]  能不能收回呢
[00:11:06.720 --> 00:11:08.640]  我們離婚吧
[00:11:08.640 --> 00:11:10.160]  我收回這句
[00:11:10.160 --> 00:11:14.560]  其實在對方的心是怎樣
[00:11:14.560 --> 00:11:16.800]  都離開了
[00:11:16.800 --> 00:11:19.440]  我們收回
[00:11:19.440 --> 00:11:21.200]  其實是收不到的
[00:11:21.200 --> 00:11:23.520]  我罵完你之後說收回
[00:11:23.520 --> 00:11:24.800]  不行的
[00:11:24.800 --> 00:11:26.960]  有少少東西是可以的
[00:11:26.960 --> 00:11:28.880]  我建議什麼什麼
[00:11:28.880 --> 00:11:30.160]  不如我們這樣做
[00:11:30.160 --> 00:11:33.280]  今天我們不要橫放圍圈
[00:11:33.280 --> 00:11:35.280]  然後我堅持了很久
[00:11:35.280 --> 00:11:36.000]  大家聊著聊著
[00:11:36.000 --> 00:11:37.600]  最後算了我收回
[00:11:37.600 --> 00:11:38.720]  這樣就可以
[00:11:38.720 --> 00:11:39.200]  明白嗎
[00:11:39.200 --> 00:11:39.920]  不堅持
[00:11:39.920 --> 00:11:42.320]  但是說到某些關係
[00:11:42.320 --> 00:11:44.000]  是收不到的
[00:11:44.000 --> 00:11:50.400]  因此你要保持著自己的心靈輕散一點
[00:11:50.400 --> 00:11:53.440]  有沒有重擔
[00:11:53.440 --> 00:11:55.680]  有沒有誰說謊說沒有
[00:11:55.680 --> 00:11:58.960]  我沒有
[00:11:58.960 --> 00:12:00.480]  有兩個可能
[00:12:00.480 --> 00:12:01.120]  一是說謊
[00:12:01.120 --> 00:12:02.560]  一是精神有問題
[00:12:02.560 --> 00:12:06.640]  那是沒有重擔的
[00:12:06.640 --> 00:12:08.240]  凡勞苦擔重擔的
[00:12:08.240 --> 00:12:11.040]  可以到我這裏來
[00:12:11.040 --> 00:12:16.160]  我會叫你的心得享安息
[00:12:16.160 --> 00:12:19.280]  大家都到了耶穌那裏
[00:12:19.280 --> 00:12:20.640]  有沒有安息
[00:12:20.640 --> 00:12:21.680]  沒有
[00:12:21.680 --> 00:12:22.400]  為什麼
[00:12:22.400 --> 00:12:24.320]  因為我去到耶穌十字架面前
[00:12:24.320 --> 00:12:27.440]  我繼續拿著
[00:12:27.440 --> 00:12:28.480]  沒有交給祂
[00:12:28.480 --> 00:12:29.760]  沒有放在十字架下
[00:12:29.760 --> 00:12:31.040]  那你就重了
[00:12:31.040 --> 00:12:33.760]  於是你開始越來越重
[00:12:33.760 --> 00:12:37.040]  人生走了幾十年就有很多事情
[00:12:37.040 --> 00:12:38.320]  有些是自己做錯了
[00:12:38.320 --> 00:12:39.360]  有些是別人做錯了
[00:12:39.360 --> 00:12:40.960]  有些是創傷
[00:12:40.960 --> 00:12:42.000]  有些是工作壓力
[00:12:42.000 --> 00:12:44.480]  維持住頭家很艱難
[00:12:44.480 --> 00:12:46.080]  不維持頭家也好
[00:12:46.080 --> 00:12:48.080]  我都生了五十個夥計
[00:12:48.080 --> 00:12:49.440]  我都要養著他
[00:12:49.440 --> 00:12:50.880]  還有我做到這樣
[00:12:50.880 --> 00:12:51.680]  如果失敗了
[00:12:51.680 --> 00:12:54.080]  很多人不知怎樣看我的
[00:12:54.080 --> 00:12:57.360]  於是都變成很多壓力
[00:12:57.360 --> 00:13:04.000]  於是基督徒不是唸詩篇二十三篇就會成功嗎
[00:13:04.000 --> 00:13:06.000]  好過沒有唸
[00:13:06.000 --> 00:13:10.400]  未必完全能夠放下
[00:13:10.400 --> 00:13:12.960]  但是當你內心很癢的時候
[00:13:12.960 --> 00:13:16.160]  你就會很容易溝通
[00:13:16.160 --> 00:13:23.840]  出現了比較多的障礙
[00:13:23.840 --> 00:13:26.480]  是不是每人有一個氣球
[00:13:26.480 --> 00:13:29.760]  吹一吹來看看
[00:13:29.760 --> 00:13:33.120]  吹氣球要先拔一下
[00:13:33.120 --> 00:13:35.440]  先拔一下
[00:13:35.440 --> 00:13:37.120]  就這樣吹真的很難
[00:13:37.120 --> 00:13:38.560]  先拔一下
[00:13:38.560 --> 00:13:44.960]  拔鬆一點
[00:13:44.960 --> 00:13:49.120]  可以的,這個很厲害
[00:13:49.120 --> 00:13:58.400]  我叫你吹一下,吹一下氣球
[00:13:58.400 --> 00:14:01.360]  一下就吹到
[00:14:01.360 --> 00:14:04.160]  我沒有叫打裂,只是吹
[00:14:04.160 --> 00:14:06.080]  沒有說打裂
[00:14:06.080 --> 00:14:10.960]  不要緊
[00:14:10.960 --> 00:14:19.200]  大家如果血壓心臟有問題就不要刺
[00:14:19.200 --> 00:14:24.640]  大家是不是吹的方法有問題呢
[00:14:24.640 --> 00:14:29.120]  這件事就要自己的
[00:14:29.120 --> 00:14:34.880]  我見到有些人吹到臉都紅了
[00:14:34.880 --> 00:14:38.720]  這麼厲害
[00:14:38.720 --> 00:14:44.080]  好,我想問一下
[00:14:44.080 --> 00:14:46.960]  舉起來看看
[00:14:46.960 --> 00:14:51.680]  為什麼臉都沒有吹
[00:14:51.680 --> 00:14:55.680]  沒有氣球,一百個
[00:14:55.680 --> 00:14:59.200]  不止一百人
[00:14:59.200 --> 00:15:01.760]  我以為一百個真的很多
[00:15:01.760 --> 00:15:05.120]  對不起,大家舉起來看看
[00:15:05.120 --> 00:15:07.200]  或者沒有的,心目中有一個氣球
[00:15:07.200 --> 00:15:10.080]  你舉起來看看
[00:15:10.080 --> 00:15:11.760]  有一個氣球
[00:15:11.760 --> 00:15:16.240]  可以了,請放下
[00:15:16.240 --> 00:15:19.680]  我想問一下,一個氣球
[00:15:19.680 --> 00:15:26.800]  怎樣會有什麼構成它會爆呢
[00:15:26.800 --> 00:15:29.120]  吹得太紅
[00:15:29.120 --> 00:15:31.600]  還有呢
[00:15:31.600 --> 00:15:33.600]  有東西刺爆它
[00:15:33.600 --> 00:15:37.120]  剛才有人很暴力的踩爆它
[00:15:37.120 --> 00:15:42.720]  還有沒有其他原因會爆
[00:15:42.720 --> 00:15:48.480]  氣得太大
[00:15:48.480 --> 00:15:51.840]  飛上天都會爆
[00:15:51.840 --> 00:15:56.080]  飛上天會爆
[00:15:56.080 --> 00:15:57.840]  外面的壓力小了
[00:15:57.840 --> 00:16:02.080]  於是氣球的壓力大了,它會爆
[00:16:02.080 --> 00:16:05.520]  這樣都想得到
[00:16:05.520 --> 00:16:14.880]  其實有沒有想過你的生命都像一個氣球
[00:16:14.880 --> 00:16:21.840]  對了,什麼時候會爆
[00:16:21.840 --> 00:16:24.800]  被人吹脹
[00:16:24.800 --> 00:16:30.880]  是不是,被人吹脹,你就不要再吹了
[00:16:30.880 --> 00:16:36.320]  被人吹脹,吹到你頂不住壓力
[00:16:36.320 --> 00:16:40.160]  你會怎樣,爆
[00:16:40.160 --> 00:16:45.520]  又或者,有沒有發覺到氣球本身
[00:16:45.520 --> 00:16:48.240]  很多時候吹一吹,不是很大個都爆
[00:16:48.240 --> 00:16:52.320]  原因就是它表面有些弱點
[00:16:52.320 --> 00:16:54.880]  它那層膠不是很均勻
[00:16:54.880 --> 00:16:57.120]  有幾個地方是薄一點
[00:16:57.120 --> 00:17:02.480]  於是它就會在弱點那裡爆
[00:17:02.480 --> 00:17:04.640]  會引發爆
[00:17:04.640 --> 00:17:06.400]  還有什麼呢
[00:17:06.400 --> 00:17:09.760]  被人刺爆
[00:17:09.760 --> 00:17:13.440]  即是被人刺爆它
[00:17:13.440 --> 00:17:17.280]  最慘的就是被人踩爆
[00:17:17.280 --> 00:17:18.960]  坐爆
[00:17:18.960 --> 00:17:20.320]  明白這樣
[00:17:20.320 --> 00:17:23.600]  好,有些氣球
[00:17:23.600 --> 00:17:29.280]  吹到不脹,為什麼呢
[00:17:29.280 --> 00:17:34.400]  那個氣球是穿的
[00:17:34.400 --> 00:17:41.040]  好,如果你的生命就是這個氣球
[00:17:41.040 --> 00:17:45.680]  你又想保存得久一點,那可以怎樣
[00:17:45.680 --> 00:17:48.640]  吹細一點
[00:17:48.640 --> 00:17:50.960]  還有呢
[00:17:50.960 --> 00:17:56.560]  為什麼不想一下放了氣它
[00:17:56.560 --> 00:17:59.840]  放了些氣它,不是放棄
[00:17:59.840 --> 00:18:04.000]  放了些氣它,那它是不是鬆弛了
[00:18:04.000 --> 00:18:09.120]  如果那個氣球整天都行,它很快會爆
[00:18:09.120 --> 00:18:10.400]  頂不住
[00:18:10.400 --> 00:18:12.480]  因此我想說的就是
[00:18:12.480 --> 00:18:17.440]  其實那個人本身是怎樣會影響到他
[00:18:17.440 --> 00:18:21.280]  有些人裡面已經很生氣
[00:18:21.280 --> 00:18:23.600]  所以一碰它就會怎樣
[00:18:23.600 --> 00:18:24.720]  爆
[00:18:24.720 --> 00:18:29.760]  大家喜不喜歡爆那種聲音
[00:18:29.760 --> 00:18:31.760]  喜歡嗎
[00:18:31.760 --> 00:18:33.040]  不喜歡
[00:18:33.040 --> 00:18:51.280]  不喜歡那種聲音,因此我想說你要自己把多些壓力放出來
[00:18:51.280 --> 00:18:55.600]  這件事用不用整天拿著
[00:18:55.600 --> 00:18:57.520]  放下它
[00:18:57.520 --> 00:19:00.080]  行不行,不要拿著睡
[00:19:00.080 --> 00:19:01.600]  還有
[00:19:01.600 --> 00:19:06.080]  有些東西你是拿不住的
[00:19:06.080 --> 00:19:09.040]  所以你要放下它
[00:19:09.040 --> 00:19:11.040]  好嗎
[00:19:11.040 --> 00:19:13.840]  放開手來看看,大家好像我一樣
[00:19:13.840 --> 00:19:17.440]  這個叫做放手
[00:19:17.440 --> 00:19:23.520]  而人生要學的是先有捨才有得
[00:19:23.520 --> 00:19:25.520]  捨得捨得
[00:19:25.520 --> 00:19:27.520]  已經活了幾十歲
[00:19:27.520 --> 00:19:31.760]  要捨些什麼,要得些什麼
[00:19:31.760 --> 00:19:36.160]  得不到怎麼辦
[00:19:36.160 --> 00:19:40.640]  得不到就是得不到
[00:19:40.640 --> 00:19:41.920]  算了
[00:19:41.920 --> 00:19:44.320]  那我又去得別的樣子
[00:19:44.320 --> 00:19:46.880]  最重要是得著什麼
[00:19:46.880 --> 00:19:49.760]  最重要得著主
[00:19:49.760 --> 00:19:54.880]  或者其實保羅是用讓他得著我的
[00:19:54.880 --> 00:19:58.400]  保羅是用讓他得著我
[00:19:58.400 --> 00:20:01.360]  嘩,有些境界真的很高
[00:20:01.360 --> 00:20:02.960]  讓他得著我,行不行
[00:20:02.960 --> 00:20:06.400]  因此其實這些學很多溝通技巧
[00:20:06.400 --> 00:20:10.960]  周不時都沒有用的,因為你一碰就爆
[00:20:10.960 --> 00:20:16.800]  這個心理學大師
[00:20:16.800 --> 00:20:19.440]  基礎大師叫弗洛伊德,其中一個
[00:20:19.440 --> 00:20:21.120]  弗洛伊德,大家知道
[00:20:21.120 --> 00:20:22.880]  他發掘到很多東西
[00:20:22.880 --> 00:20:29.440]  其中一個就是人有意識conscious
[00:20:29.440 --> 00:20:31.280]  有沒有意識
[00:20:31.280 --> 00:20:33.680]  有個叫顯意識
[00:20:33.680 --> 00:20:37.280]  好像在冰山水面見到的部分
[00:20:37.280 --> 00:20:38.720]  凸顯出來的
[00:20:38.720 --> 00:20:44.800]  然後他在冰山水面附近有很薄的一層
[00:20:44.800 --> 00:20:47.920]  叫做前意識
[00:20:47.920 --> 00:20:49.280]  前意識,前後的前
[00:20:49.280 --> 00:20:53.360]  或者有時候叫下意識
[00:20:53.360 --> 00:20:56.960]  深層有九成的冰山是沉在水裏面的
[00:20:56.960 --> 00:21:00.480]  這個叫做前意識
[00:21:00.480 --> 00:21:04.160]  真正操控人的,是前意識
[00:21:04.160 --> 00:21:06.560]  而不是顯意識
[00:21:06.560 --> 00:21:10.240]  沒有腦的,大部份人都不用腦
[00:21:10.240 --> 00:21:13.760]  是因為他是意識和前意識
[00:21:13.760 --> 00:21:15.920]  和前意識在交替
[00:21:15.920 --> 00:21:19.040]  最多交替使用,大家合作的
[00:21:19.040 --> 00:21:22.000]  就是顯意識和潛意識
