
[00:00:00.000 --> 00:00:02.920]  我們如果星期六有早堂崇拜的時候
[00:03:06.480 --> 00:03:08.880]  但免得突然批評的緣故
[00:03:08.880 --> 00:03:10.880]  於是我們會將所有的錢
[00:03:10.880 --> 00:03:12.160]  不是給名人堂
[00:03:12.160 --> 00:03:13.560]  給名人中心
[00:03:13.560 --> 00:03:14.680]  不也是一樣
[00:03:14.680 --> 00:03:16.280]  都是不會給名人中心
[00:03:16.280 --> 00:03:18.680]  我們可能會給戶外團契
[00:03:18.680 --> 00:03:21.640]  一個完全跟我們沒有關係的福音機構
[00:03:21.640 --> 00:03:24.360]  堵塞了這些批評
[00:03:24.360 --> 00:03:25.640]  意思是甚麼呢
[00:03:25.640 --> 00:03:28.440]  原來有些事不能接受一些新的事物
[00:03:28.440 --> 00:03:31.000]  這些事未必一定是錯的
[00:03:31.000 --> 00:03:34.000]  但問題是他有一些固有的思想
[00:03:34.000 --> 00:03:37.440]  於是不能衝破這些舊有的思想
[00:03:37.440 --> 00:03:40.440]  他就很難接受到新的事物
[00:03:40.440 --> 00:03:42.920]  今天我們會從一段經文來看
[00:03:42.920 --> 00:03:44.920]  為甚麼「新舊難用」
[00:03:44.920 --> 00:03:46.920]  我們先了解背景
[00:03:46.920 --> 00:03:52.320]  當時耶穌去尼大去呼召了一班罪人
[00:03:52.320 --> 00:03:53.920]  一班妓女
[00:03:53.920 --> 00:03:56.760]  一班稅吏被人視為垃圾的人
[00:03:56.760 --> 00:04:00.120]  耶穌跟他們一齊分享福音
[00:04:00.120 --> 00:04:02.520]  特別在《馬太福音》第九章裏面
[00:04:02.520 --> 00:04:04.800]  耶穌跟一個稅吏叫馬太
[00:04:04.800 --> 00:04:07.280]  跟他一齊去尼大吃飯
[00:04:07.280 --> 00:04:09.280]  去尼大分享
[00:04:09.280 --> 00:04:11.560]  這真是犯罪
[00:04:11.560 --> 00:04:14.440]  原來耶穌很喜歡跟人吃飯聊天
[00:04:14.440 --> 00:04:18.200]  我自己也覺得做牧者千萬不要只坐在辦公室
[00:04:18.200 --> 00:04:20.680]  上星期一我很少胃痛
[00:04:20.680 --> 00:04:22.320]  那一晚我胃痛
[00:04:22.320 --> 00:04:25.440]  原來我後來計一計
[00:04:25.440 --> 00:04:28.240]  那天我跟四個人聊天
[00:04:28.240 --> 00:04:29.520]  都是喝東西、吃東西
[00:04:29.520 --> 00:04:30.800]  最後一餐也沒有吃
[00:04:30.800 --> 00:04:32.320]  我喝了四杯奶茶
[00:04:32.320 --> 00:04:34.720]  難怪那一晚胃痛
[00:04:34.720 --> 00:04:37.560]  所以由那天開始我全部都喝了可樂、泡沫和柯華田
[00:04:37.560 --> 00:04:39.240]  我是很少
[00:04:39.240 --> 00:04:43.800]  原來那天我見到四個人都是來尼大去喝東西
[00:04:43.800 --> 00:04:47.840]  耶穌很流行跟人一邊吃飯一邊聊天
[00:04:47.840 --> 00:04:54.800]  但是這個行動令到跟隨耶穌的門徒都有點尷尬
[00:04:54.800 --> 00:04:56.800]  因為他們被人批評
[00:04:56.800 --> 00:05:01.560]  說為什麼你的夫子跟這些罪人在一起
[00:05:01.560 --> 00:05:04.040]  他起碼說自己是神的兒子
[00:05:04.040 --> 00:05:05.200]  他應該是聖潔的
[00:05:05.200 --> 00:05:07.720]  為什麼會跟這些人在一起呢?
[00:05:07.720 --> 00:05:09.720]  在這些批評底下
[00:05:09.720 --> 00:05:13.800]  甚至連耶穌的門徒都叫耶穌
[00:05:13.800 --> 00:05:15.800]  可不可以清理門戶
[00:05:15.800 --> 00:05:18.640]  可不可以不要再跟這些人在一起
[00:05:18.640 --> 00:05:21.920]  於是耶穌就說出他們來到這個世界的目的
[00:05:21.920 --> 00:05:26.240]  我們一起來讀《馬太福音》第九章十一到第十三節
[00:05:26.240 --> 00:05:28.240]  十一到第十三節我們一起來讀出
[00:05:28.240 --> 00:05:33.200]  「伯利賽人看見,就對耶穌的門徒說:
[00:05:33.200 --> 00:05:39.080]  『李門逼先生,為什麼和瑞麗並罪人一同吃飯呢?
[00:05:39.080 --> 00:05:41.480]  耶穌聽見,就說:
[00:05:41.480 --> 00:05:47.080]  『見的人用不著醫生,有病的人才用得著』
[00:05:47.080 --> 00:05:52.000]  經常說:『我喜愛連戌,不喜愛祭祀』
[00:05:52.000 --> 00:05:56.200]  這句話的意思,你們去揣摩
[00:05:56.200 --> 00:06:00.800]  我本來不是召義人,乃是召罪人。」
[00:06:00.800 --> 00:06:03.680]  因為耶穌自己宣告他就是「尼賽亞」
[00:06:03.680 --> 00:06:05.680]  尼賽亞就是在他們的觀念裏面
[00:06:05.680 --> 00:06:08.800]  就是一個能夠令他們在政治上可以得到復興
[00:06:08.800 --> 00:06:10.800]  當時猶大的子民
[00:06:10.800 --> 00:06:12.360]  即是這班希伯來民族
[00:06:12.360 --> 00:06:15.320]  是被羅馬政府尼大去管轄著
[00:06:15.320 --> 00:06:19.520]  他很希望能夠有一個君王出來
[00:06:19.520 --> 00:06:21.520]  就能夠復興他們的國度
[00:06:21.520 --> 00:06:24.520]  他很相信尼賽是高高在上,是尊貴
[00:06:24.520 --> 00:06:27.120]  怎麼可能和這班罪人在一起呢?
[00:06:27.120 --> 00:06:28.320]  但耶穌就說:
[00:06:28.320 --> 00:06:31.520]  「我來到不是召義人,乃是召罪人。」
[00:06:31.520 --> 00:06:36.120]  不單單當時的伯利賽人有這個質疑
[00:06:36.120 --> 00:06:39.520]  連施洗約翰的門徒
[00:06:39.520 --> 00:06:44.520]  都同樣對耶穌這個行為感到困擾
[00:06:44.520 --> 00:06:46.120]  那時做什麼?
[00:06:46.120 --> 00:06:48.120]  因為耶穌和那些人在吃飯
[00:06:48.120 --> 00:06:52.320]  原來施洗約翰的那班門徒就在禁食
[00:06:52.320 --> 00:06:56.120]  他覺得禁食是一個很敬虔的宗教行為
[00:06:56.120 --> 00:06:58.520]  我現在在想,為什麼會是這樣?
[00:06:58.520 --> 00:07:01.720]  我們一起來看馬克思第二章第十八節
[00:07:01.720 --> 00:07:03.920]  第二章第十八節,我們一起來讀出
[00:07:03.920 --> 00:07:08.720]  「當下,約翰的門徒和伯利賽人禁食
[00:07:08.720 --> 00:07:11.120]  他們來問耶穌說:
[00:07:11.120 --> 00:07:15.320]  『約翰的門徒和伯利賽人的門徒禁食
[00:07:15.320 --> 00:07:17.720]  你的門徒都不禁食』
[00:07:17.720 --> 00:07:19.720]  這是為什麼呢?」
[00:07:19.720 --> 00:07:23.120]  約翰的門徒都很質疑
[00:07:23.120 --> 00:07:26.920]  其實我們跟隨的老師施洗約翰
[00:07:26.920 --> 00:07:28.520]  他都是神的僕人
[00:07:28.520 --> 00:07:30.320]  現在我們禁食
[00:07:30.320 --> 00:07:31.920]  但就在問耶穌的門徒
[00:07:31.920 --> 00:07:35.120]  「為什麼你們又吃又喝,你這麼享受?
[00:07:35.120 --> 00:07:38.120]  為什麼你不能去克苦己生?」
[00:07:38.120 --> 00:07:41.120]  特別施洗約翰被捕捉拿之後
[00:07:41.120 --> 00:07:44.720]  他的門徒就秉承施洗約翰那種克苦
[00:07:44.720 --> 00:07:47.120]  他們很多時候就會禁食
[00:07:47.120 --> 00:07:49.920]  他們禁食有時候甚至是
[00:07:49.920 --> 00:07:53.320]  令自己受苦,甚至是「你可憐我,你來賜福給我」
[00:07:53.320 --> 00:07:55.520]  但這其實不是真正禁食的意義
[00:07:55.520 --> 00:07:57.720]  於是他就稀奇耶穌
[00:07:57.720 --> 00:08:00.720]  為什麼你和你的門徒不禁食呢?
[00:08:00.720 --> 00:08:04.120]  究竟禁還是不禁呢?
[00:08:04.120 --> 00:08:07.120]  於是耶穌就來帶我們去解釋
[00:08:07.120 --> 00:08:09.120]  講了一個比喻
[00:08:09.120 --> 00:08:10.720]  「可不可以幫我按一張powerpoint?」
[00:08:10.720 --> 00:08:17.920]  我們來看《馬太福音》第九章第十五節
[00:08:17.920 --> 00:08:20.720]  「耶穌對馬母說:
[00:08:20.720 --> 00:08:24.320]  『新郎和陪伴之人同在的時候,
[00:08:24.320 --> 00:08:27.120]  陪伴之人豈能哀動呢?
[00:08:27.120 --> 00:08:31.120]  但日子將到,新郎要離開他們,
[00:08:31.120 --> 00:08:34.320]  那時候他們就要禁食。』」
[00:08:34.320 --> 00:08:36.720]  耶穌講了一個很簡單的比喻
[00:08:36.720 --> 00:08:38.520]  新郎在的時候
[00:08:38.520 --> 00:08:41.320]  那些陪伴的人怎會來帶他去難過呢?
[00:08:41.320 --> 00:08:42.720]  應該很開心的嘛
[00:08:42.720 --> 00:08:45.320]  一齊來分享這個婚宴
[00:08:45.320 --> 00:08:48.520]  當新郎離開的時候,反而他要去哀動
[00:08:48.520 --> 00:08:52.920]  「陪伴之人」直譯就是「新房之子」
[00:08:52.920 --> 00:08:55.720]  即是婚禮裡面的嘉賓
[00:08:55.720 --> 00:08:57.120]  但我想問大家
[00:08:57.120 --> 00:08:59.920]  如果你有一個好朋友
[00:08:59.920 --> 00:09:01.920]  邀請你出席婚宴的時候
[00:09:01.920 --> 00:09:04.320]  你出席婚宴的時候持什麼態度呢?
[00:09:04.320 --> 00:09:06.120]  當然我們有時候也會有少少痛苦
[00:09:06.120 --> 00:09:07.120]  因為要做人情
[00:09:07.120 --> 00:09:09.320]  但如果你又不用做人情之下
[00:09:09.320 --> 00:09:11.320]  你去出席這個婚禮的時候你會怎樣呢?
[00:09:11.320 --> 00:09:12.520]  你會很開心的嘛
[00:09:12.520 --> 00:09:13.520]  很享受的嘛
[00:09:13.520 --> 00:09:14.320]  是不是?
[00:09:14.320 --> 00:09:17.120]  除非原來那個新娘只是你以前的女朋友
[00:09:17.120 --> 00:09:18.320]  被那個新郎叫走了
[00:09:18.320 --> 00:09:19.320]  你就沒得好說了
[00:09:19.320 --> 00:09:20.320]  如果不是的時候
[00:09:20.320 --> 00:09:22.720]  你應該很開心的來分享他的快樂
[00:09:22.720 --> 00:09:23.520]  是不是?
[00:09:23.520 --> 00:09:26.920]  好了,這裡就說到所以新郎在的時候
[00:09:26.920 --> 00:09:30.120]  「陪伴之人」就應該會很開心
[00:09:30.120 --> 00:09:31.520]  分享這個喜樂
[00:09:31.520 --> 00:09:35.320]  如果他離開的時候
[00:09:35.320 --> 00:09:37.520]  這個離開是什麼呢?
[00:09:37.520 --> 00:09:40.320]  原來的意思就是被捉拿
[00:09:40.320 --> 00:09:43.120]  暗示著他被殺
[00:09:43.120 --> 00:09:45.720]  所以當他離開的時候
[00:09:45.720 --> 00:09:48.720]  反而他的朋友就因為他的離開
[00:09:48.720 --> 00:09:51.920]  才會哀哭,才會禁食
[00:09:51.920 --> 00:09:54.720]  主耶穌特意說這個比喻的
[00:09:54.720 --> 00:09:59.720]  就是吃回施洗約翰曾經說過的話
[00:09:59.720 --> 00:10:02.720]  原來當日耶穌一出現的時候
[00:10:02.720 --> 00:10:05.120]  施洗約翰的門徒
[00:10:05.120 --> 00:10:06.720]  其實當時是一大群人來的
[00:10:06.720 --> 00:10:09.320]  後來有些人就跟隨了耶穌
[00:10:09.320 --> 00:10:11.120]  有些人就生氣了
[00:10:11.120 --> 00:10:12.920]  哇!他過當了
[00:10:12.920 --> 00:10:15.120]  我們的人過了耶穌那裡
[00:10:15.120 --> 00:10:17.520]  施洗約翰就說了一句話
[00:10:17.520 --> 00:10:18.720]  大家都很熟悉的
[00:10:18.720 --> 00:10:22.120]  「他必興旺,我必衰微」
[00:10:22.120 --> 00:10:24.120]  我也經常說這句話
[00:10:24.120 --> 00:10:26.120]  但是剛剛調轉了
[00:10:26.120 --> 00:10:27.320]  我很希望那些同工
[00:10:27.320 --> 00:10:29.720]  「他必興旺,但我不衰微」
[00:10:29.720 --> 00:10:31.520]  沒理由我衰的,你明白嗎?
[00:10:31.520 --> 00:10:33.120]  但是跟施洗約翰不同
[00:10:33.120 --> 00:10:34.120]  施洗約翰是說
[00:10:34.120 --> 00:10:35.920]  「耶穌興旺,我衰微」
[00:10:35.920 --> 00:10:37.320]  但是我想跟大家看看
[00:10:37.320 --> 00:10:38.920]  施洗約翰說了什麼
[00:10:38.920 --> 00:10:40.720]  原來施洗約翰也說了
[00:10:40.720 --> 00:10:42.920]  新郎這個比喻
[00:10:42.920 --> 00:10:43.920]  我們一起來讀
[00:10:43.920 --> 00:10:47.720]  《約翰福音》第三章28到30節
[00:10:47.720 --> 00:10:49.120]  28到30節
[00:10:49.120 --> 00:10:50.320]  我們一起來讀
[00:10:50.320 --> 00:10:56.120]  「我曾說,我不是基督,是差遣在他前面的
[00:10:56.120 --> 00:10:59.520]  你們自己可以給我作見證
[00:10:59.520 --> 00:11:04.120]  娶新婦的就是新郎的朋友
[00:11:04.120 --> 00:11:08.520]  站著,新郎的聲音就滲起了
[00:11:08.520 --> 00:11:11.920]  故此我就滿足了
[00:11:11.920 --> 00:11:15.120]  他必興旺,我必衰微」
[00:11:15.120 --> 00:11:18.120]  你記不記得原來約翰說了一樣東西
[00:11:18.120 --> 00:11:20.920]  當時你記得約翰他出來的時候
[00:11:20.920 --> 00:11:22.520]  很多人來跟隨他
[00:11:22.520 --> 00:11:24.320]  但是約翰他很清楚
[00:11:24.320 --> 00:11:26.920]  他說我只不過是一個先鋒
[00:11:26.920 --> 00:11:30.520]  真正的主角他就用新郎來做比喻
[00:11:30.520 --> 00:11:33.520]  我只不過是一個陪伴新郎
[00:11:33.520 --> 00:11:35.120]  在他前面開路的人
[00:11:35.120 --> 00:11:37.720]  他說耶穌基督就是那個新郎了
[00:11:37.720 --> 00:11:40.520]  所以現在你們去跟隨他是對的
[00:11:40.520 --> 00:11:43.720]  「他必興旺,我必衰微」
[00:11:43.720 --> 00:11:45.720]  所以這裡是很清楚的說
[00:11:45.720 --> 00:11:48.520]  因為約翰說過這個比喻
[00:11:48.520 --> 00:11:53.120]  所以耶穌這次又用新郎這個比喻來回應
[00:11:53.120 --> 00:11:55.320]  他就說自己就是新郎
[00:11:55.320 --> 00:11:58.520]  所以新郎在一起的時候大家就快樂了
[00:11:58.520 --> 00:12:00.920]  甚至其實這裡還有一個背景的
[00:12:00.920 --> 00:12:02.520]  如果看啟示錄的時候
[00:12:02.520 --> 00:12:06.120]  利塞亞尼的時候在聖經裡面記載什麼呢?
[00:12:06.120 --> 00:12:08.920]  好像新郎來迎娶新婦
[00:12:08.920 --> 00:12:12.320]  而且有這個筵席一起來享受
[00:12:12.320 --> 00:12:14.320]  當日子到的時候
[00:12:14.320 --> 00:12:16.120]  這個新郎哥走了
[00:12:16.120 --> 00:12:19.320]  意思就是他被除滅,他被殺的時候
[00:12:19.320 --> 00:12:21.720]  這幫人就應該哀哭
[00:12:21.720 --> 00:12:25.120]  愛耶穌,跟隨耶穌的人就會難受
[00:12:25.120 --> 00:12:28.320]  那時候才應該來哀動禁食
[00:12:28.320 --> 00:12:29.920]  就不是這一刻裡面
[00:12:29.920 --> 00:12:31.120]  所以耶穌指出
[00:12:31.120 --> 00:12:34.920]  現在你們是按照你們自己自定的規矩
[00:12:34.920 --> 00:12:36.720]  來禁食
[00:12:36.720 --> 00:12:38.920]  但你就批評我,說我不行
[00:12:38.920 --> 00:12:40.720]  這個是一個很大的問題
[00:12:40.720 --> 00:12:43.120]  我們在這裡看到一樣很重要
[00:12:43.120 --> 00:12:45.520]  耶穌知道祂自己的使命是什麼?
[00:12:45.520 --> 00:12:46.920]  祂要離開世界
[00:12:46.920 --> 00:12:48.520]  祂要避釘十字架
[00:12:48.520 --> 00:12:51.720]  祂要為人的緣故而將生命來到擺上
[00:12:51.720 --> 00:12:53.720]  前面的路是很難走
[00:12:53.720 --> 00:12:55.520]  但是祂仍然的來得是
[00:12:55.520 --> 00:12:58.320]  祂毅然的來得是去踏上
[00:12:58.320 --> 00:13:02.120]  去勇往直前,以無懼前面的挑戰
[00:13:02.120 --> 00:13:05.120]  這個是值得我們去探討
[00:13:05.120 --> 00:13:06.520]  值得我們去學習
[00:13:06.520 --> 00:13:08.120]  值得我們去反思
[00:13:08.120 --> 00:13:10.320]  十字架的道路絕對不容易
[00:13:10.320 --> 00:13:13.120]  於是主耶穌很感慨的
[00:13:13.120 --> 00:13:15.920]  再講了兩個的比喻
[00:13:15.920 --> 00:13:17.720]  就是指出這班人
[00:13:17.720 --> 00:13:19.320]  他們守舊
[00:13:19.320 --> 00:13:20.920]  他們頑固
[00:13:20.920 --> 00:13:22.920]  很難接受新的思維
[00:13:22.920 --> 00:13:24.320]  接受新的事物
[00:13:24.320 --> 00:13:28.120]  第一個比喻就是破衣申報
[00:13:28.120 --> 00:13:30.920]  可不可以幫我按一按PowerPoint
[00:13:30.920 --> 00:13:33.320]  留意我的講道好嗎?
[00:13:33.320 --> 00:13:33.920]  OK
[00:13:33.920 --> 00:13:37.320]  我們一起來讀《馬太福音》第九章第十六節
[00:13:37.320 --> 00:13:39.920]  第九章第十六節我們一起來讀出
[00:13:39.920 --> 00:13:43.920]  沒有人把新布補在舊衣服上
[00:13:43.920 --> 00:13:45.720]  因為所補上的
[00:13:45.720 --> 00:13:47.920]  反帶壞了也衣服
[00:13:47.920 --> 00:13:49.920]  破的就更大了
[00:13:49.920 --> 00:13:52.120]  這是一個大家都是常識來的
[00:13:52.120 --> 00:13:55.120]  有些人不會把新的布
[00:13:55.120 --> 00:13:58.120]  補在舊了的衣服上
[00:13:58.120 --> 00:13:59.520]  是什麼原因大家知不知道?
[00:13:59.520 --> 00:14:02.520]  因為新的布如果你沒有洗過的時候
[00:14:02.520 --> 00:14:04.320]  是未縮水的
[00:14:04.320 --> 00:14:08.320]  所以我剛剛早兩天才去一個
[00:14:08.320 --> 00:14:10.520]  廠家那裡和他們分享
[00:14:10.520 --> 00:14:12.320]  他是做牛仔褲的
[00:14:12.320 --> 00:14:15.720]  我曾經參觀過在國內的牛仔褲廠
[00:14:15.720 --> 00:14:17.320]  大家知道牛仔褲原來是什麼?
[00:14:17.320 --> 00:14:18.920]  那些牛仔布
[00:14:18.920 --> 00:14:20.920]  一定是要洗水的
[00:14:20.920 --> 00:14:22.920]  是要洗一兩次的
[00:14:22.920 --> 00:14:24.120]  不是洗一次
[00:14:24.120 --> 00:14:26.320]  然後再找一些很熱很熱的
[00:14:26.320 --> 00:14:28.320]  我不知道叫什麼爐
[00:14:28.320 --> 00:14:29.920]  就是把它焗乾
[00:14:29.920 --> 00:14:30.920]  就是等它什麼呢?
[00:14:30.920 --> 00:14:32.320]  等它來縮水
[00:14:32.320 --> 00:14:34.320]  當它來洗了幾次水
[00:14:34.320 --> 00:14:36.320]  縮水之後它才來做褲子
[00:14:36.320 --> 00:14:39.520]  不然的話如果你完全沒有做過這個動作
[00:14:39.520 --> 00:14:41.120]  你買那條褲子的時候
[00:14:41.120 --> 00:14:42.720]  你洗完之後
[00:14:42.720 --> 00:14:44.720]  已經可以給兒子穿了
[00:14:44.720 --> 00:14:47.720]  所以因為那些布是會縮水的
[00:14:47.720 --> 00:14:49.320]  他說你這些舊的衣服
[00:14:49.320 --> 00:14:51.920]  你不會把一塊新的布補上去
[00:14:51.920 --> 00:14:54.320]  因為你補了新的布上去的時候
[00:14:54.320 --> 00:14:56.320]  好了,你一洗的時候
[00:14:56.320 --> 00:14:58.520]  這個布就會怎樣?
[00:14:58.520 --> 00:14:59.920]  新的布就會縮水
[00:14:59.920 --> 00:15:03.120]  就會扯爛那個衣服
[00:15:03.120 --> 00:15:06.520]  令到那個破爛的地方
[00:15:06.520 --> 00:15:08.120]  是更加大
[00:15:08.120 --> 00:15:09.920]  好了,第二個比喻
[00:15:09.920 --> 00:15:12.920]  就是舊袋新瓶新酒
[00:15:12.920 --> 00:15:15.720]  舊時那些人
[00:15:15.720 --> 00:15:16.720]  就是怎樣呢?
[00:15:16.720 --> 00:15:17.920]  他們喝酒的時候
[00:15:17.920 --> 00:15:20.120]  那時候沒有玻璃瓶沒有膠瓶的
[00:15:20.120 --> 00:15:23.520]  他們是用皮袋去裝酒的
[00:15:23.520 --> 00:15:24.920]  可能是羊皮
[00:15:24.920 --> 00:15:27.320]  可能是一些牛皮
[00:15:27.320 --> 00:15:29.320]  我不知道你家有沒有那些
[00:15:29.320 --> 00:15:32.720]  真的皮做的梳化儀
[00:15:32.720 --> 00:15:35.520]  我記得我那時候住第一院的時候
[00:15:35.520 --> 00:15:37.120]  就是上一手業主
[00:15:37.120 --> 00:15:38.320]  就真的留下了一張
[00:15:38.320 --> 00:15:40.720]  很漂亮很漂亮的皮梳化儀
[00:15:40.720 --> 00:15:41.920]  牛皮梳化儀
[00:15:41.920 --> 00:15:44.520]  很久很幸運的
[00:15:44.520 --> 00:15:46.520]  但你有沒有留意那些皮越錯
[00:15:46.520 --> 00:15:47.720]  就開始怎樣呢?
[00:15:47.720 --> 00:15:49.920]  有時候就會開始霉霉的
[00:15:49.920 --> 00:15:51.720]  甚至好像我們的皮膚這樣
[00:15:51.720 --> 00:15:53.120]  會龜裂的,是不是?
[00:15:53.120 --> 00:15:54.720]  所以我們就經常要塗乳液
[00:15:54.720 --> 00:15:57.320]  好了,原來那些皮是會裂的
[00:15:57.320 --> 00:16:01.120]  好了,如果那些用久了的皮袋
[00:16:01.120 --> 00:16:03.920]  你將新的酒灌進去的時候
[00:16:03.920 --> 00:16:06.320]  新的酒是會發酵
[00:16:06.320 --> 00:16:07.720]  是會膨脹
[00:16:07.720 --> 00:16:10.520]  如果你用舊的皮袋
[00:16:10.520 --> 00:16:12.120]  因為沒有了那種彈性
[00:16:12.120 --> 00:16:14.120]  你當新的酒放進去的時候
[00:16:14.120 --> 00:16:15.920]  沒多久,它就會自然怎樣?
[00:16:15.920 --> 00:16:17.120]  爆開
[00:16:17.120 --> 00:16:19.320]  那些酒就會流出來
[00:16:19.320 --> 00:16:21.720]  所以他說到一定是要怎樣呢?
[00:16:21.720 --> 00:16:23.320]  我們就讀第十七節,好嗎?
[00:16:23.320 --> 00:16:24.320]  我們一起來讀出
[00:16:24.320 --> 00:16:28.720]  也沒有人把新酒裝在舊皮袋裡
[00:16:28.720 --> 00:16:31.720]  若是這樣,皮袋就裂開
[00:16:31.720 --> 00:16:33.320]  酒漏出來
[00:16:33.320 --> 00:16:35.320]  連皮袋也壞了
[00:16:35.320 --> 00:16:38.720]  唯獨把新酒裝在新皮袋裡
[00:16:38.720 --> 00:16:41.320]  兩樣就都保存了
[00:16:41.320 --> 00:16:42.920]  所以耶穌說
[00:16:42.920 --> 00:16:45.720]  用新皮袋裝新酒
[00:16:45.720 --> 00:16:47.920]  這些那麼舊有的思維
[00:16:47.920 --> 00:16:50.320]  其實你們有時候接受不了
[00:16:50.320 --> 00:16:52.320]  只有新的思維
[00:16:52.320 --> 00:16:54.120]  肯開放自己的時候
