
[00:00:00.000 --> 00:00:02.960]  好,今天我們會轉了一個講題
[00:02:14.000 --> 00:02:17.000]  用了整棟大廈的大水喉Wi-Fi
[00:02:17.000 --> 00:02:18.000]  都不是太行
[00:02:18.000 --> 00:02:20.000]  於是我星期三就回來教會
[00:02:20.000 --> 00:02:22.000]  我搞不定了
[00:02:22.000 --> 00:02:24.000]  還是要找幾個人
[00:02:24.000 --> 00:02:26.000]  一是徐晨,一是Gabriel
[00:02:26.000 --> 00:02:29.000]  現在暫時都是我的將,我的肝
[00:02:29.000 --> 00:02:32.000]  都在引領我如何使用這些
[00:02:32.000 --> 00:02:34.000]  很好,終於結束了
[00:02:34.000 --> 00:02:36.000]  到了晚上九點多十點
[00:02:36.000 --> 00:02:37.000]  他們先走了
[00:02:37.000 --> 00:02:40.000]  我自己收拾好東西就回家
[00:02:40.000 --> 00:02:42.000]  回家的過程我發現
[00:02:42.000 --> 00:02:44.000]  很多人看著我
[00:02:44.000 --> 00:02:45.000]  我不知道為什麼
[00:02:45.000 --> 00:02:46.000]  為什麼有人看著我
[00:02:46.000 --> 00:02:48.000]  有些人很想和我說話
[00:02:48.000 --> 00:02:50.000]  有些人又不是很想和我說話
[00:02:50.000 --> 00:02:51.000]  就走開一點
[00:02:51.000 --> 00:02:53.000]  難道剛才我說錯了嗎
[00:02:53.000 --> 00:02:54.000]  有人看了
[00:02:54.000 --> 00:02:56.000]  一直走,特別是回到家
[00:02:56.000 --> 00:02:58.000]  幸好十點多
[00:02:58.000 --> 00:03:00.000]  又不是太多人
[00:03:00.000 --> 00:03:01.000]  回到家樓下
[00:03:01.000 --> 00:03:02.000]  我的保安叔叔
[00:03:02.000 --> 00:03:03.000]  看到我
[00:03:03.000 --> 00:03:04.000]  陳先生
[00:03:04.000 --> 00:03:06.000]  又好像不想說話
[00:03:06.000 --> 00:03:07.000]  又想給我一些東西
[00:03:07.000 --> 00:03:09.000]  什麼事呢
[00:03:09.000 --> 00:03:11.000]  因為我記得早幾個星期
[00:03:11.000 --> 00:03:12.000]  我給了他20個口罩
[00:03:12.000 --> 00:03:14.000]  好像想拿回口罩給我
[00:03:14.000 --> 00:03:15.000]  沒理由,什麼事呢
[00:03:15.000 --> 00:03:16.000]  回到家裡
[00:03:16.000 --> 00:03:18.000]  我家門口
[00:03:18.000 --> 00:03:22.000]  有一支竹
[00:03:22.000 --> 00:03:23.000]  我會脫衣服放在那裡
[00:03:23.000 --> 00:03:25.000]  只是外套
[00:03:25.000 --> 00:03:26.000]  免得帶回家
[00:03:26.000 --> 00:03:28.000]  接著我會
[00:03:28.000 --> 00:03:30.000]  弄好手就脫口罩
[00:03:30.000 --> 00:03:32.000]  我就脫了
[00:03:32.000 --> 00:03:33.000]  我就脫了幾次
[00:03:33.000 --> 00:03:35.000]  脫不了
[00:03:35.000 --> 00:03:37.000]  不斷撩都撩
[00:03:37.000 --> 00:03:38.000]  為什麼脫不了
[00:03:38.000 --> 00:03:40.000]  於是我就先脫了眼鏡
[00:03:40.000 --> 00:03:41.000]  再脫
[00:03:41.000 --> 00:03:43.000]  為什麼脫不了口罩
[00:03:43.000 --> 00:03:45.000]  知道為什麼嗎
[00:03:45.000 --> 00:03:47.000]  原來我根本沒有戴
[00:03:47.000 --> 00:03:48.000]  因為那天我要zoom
[00:03:48.000 --> 00:03:50.000]  我要脫了口罩
[00:03:50.000 --> 00:03:52.000]  要zoom
[00:03:52.000 --> 00:03:53.000]  但我一般來說
[00:03:53.000 --> 00:03:55.000]  都會戴口罩
[00:03:55.000 --> 00:03:57.000]  我走的時候
[00:03:57.000 --> 00:03:58.000]  沒有戴口罩
[00:03:58.000 --> 00:03:59.000]  我都不知道
[00:03:59.000 --> 00:04:00.000]  所以在街上
[00:04:00.000 --> 00:04:01.000]  人們有不同的反應
[00:04:01.000 --> 00:04:02.000]  有些人很想告訴我
[00:04:02.000 --> 00:04:03.000]  你沒有戴
[00:04:03.000 --> 00:04:04.000]  可能有些人說
[00:04:04.000 --> 00:04:05.000]  為什麼你不戴
[00:04:05.000 --> 00:04:07.000]  接著有些人可能想
[00:04:07.000 --> 00:04:08.000]  給我一個口罩
[00:04:08.000 --> 00:04:10.000]  但你年輕又不是沒錢買
[00:04:10.000 --> 00:04:11.000]  為什麼不買呢
[00:04:11.000 --> 00:04:13.000]  有些人很明顯就走
[00:04:13.000 --> 00:04:15.000]  避開
[00:04:15.000 --> 00:04:16.000]  我的保安叔叔
[00:04:16.000 --> 00:04:17.000]  我猜對了
[00:04:17.000 --> 00:04:18.000]  原來你給了我口罩
[00:04:18.000 --> 00:04:20.000]  你沒錢戴
[00:04:20.000 --> 00:04:22.000]  其實是錯的
[00:04:22.000 --> 00:04:23.000]  我猜是這樣
[00:04:23.000 --> 00:04:24.000]  很害怕
[00:04:24.000 --> 00:04:26.000]  今天我們進入大齋期
[00:04:26.000 --> 00:04:28.000]  進入耶穌基督
[00:04:28.000 --> 00:04:30.000]  快要釘十字架
[00:04:30.000 --> 00:04:32.000]  一個場面
[00:04:32.000 --> 00:04:34.000]  我想說
[00:04:34.000 --> 00:04:36.000]  有四個反應
[00:04:36.000 --> 00:04:37.000]  同樣
[00:04:37.000 --> 00:04:39.000]  我們人生中都是
[00:04:39.000 --> 00:04:41.000]  這次說到耶穌基督
[00:04:41.000 --> 00:04:44.000]  在最後晚餐之後
[00:04:44.000 --> 00:04:46.000]  短短幾個小時
[00:04:46.000 --> 00:04:48.000]  上十架前
[00:04:48.000 --> 00:04:50.000]  有不同的人
[00:04:50.000 --> 00:04:53.000]  看到這個場面
[00:04:53.000 --> 00:04:57.000]  但他有完全不同的反應
[00:04:57.000 --> 00:04:59.000]  我們會進入到這四個人
[00:04:59.000 --> 00:05:01.000]  四個反應
[00:05:01.000 --> 00:05:03.000]  並且我們將會有
[00:05:03.000 --> 00:05:05.000]  四個學習
[00:05:05.000 --> 00:05:07.000]  平時我們說到
[00:05:07.000 --> 00:05:09.000]  我們三點
[00:05:09.000 --> 00:05:10.000]  今天網上說到
[00:05:10.000 --> 00:05:11.000]  便宜大家
[00:05:11.000 --> 00:05:13.000]  四點
[00:05:13.000 --> 00:05:15.000]  我們先看看背景
[00:05:15.000 --> 00:05:17.000]  究竟發生了什麼事
[00:05:17.000 --> 00:05:19.000]  去到第十八章
[00:05:19.000 --> 00:05:22.000]  究竟帶到一個什麼樣的場景
[00:05:22.000 --> 00:05:24.000]  我們先讀讀第十八章第一節
[00:05:24.000 --> 00:05:25.000]  一二三
[00:05:25.000 --> 00:05:26.000]  耶穌說了者說
[00:05:26.000 --> 00:05:28.000]  就從門徒出去
[00:05:28.000 --> 00:05:30.000]  過了吉倫吉
[00:05:30.000 --> 00:05:32.000]  在那裡有一個園子
[00:05:32.000 --> 00:05:35.000]  他和門徒進去了
[00:05:35.000 --> 00:05:38.000]  吉倫吉在哪個地方呢?
[00:05:38.000 --> 00:05:39.000]  那裡有誰去過?
[00:05:39.000 --> 00:05:40.000]  以色列的
[00:05:40.000 --> 00:05:43.000]  還有同宮
[00:05:43.000 --> 00:05:46.000]  親愛的同宮和親愛的同宮師母
[00:05:46.000 --> 00:05:49.000]  他們都知道
[00:05:49.000 --> 00:05:51.000]  在左邊是聖殿
[00:05:51.000 --> 00:05:52.000]  下面耶路撒冷
[00:05:52.000 --> 00:05:56.000]  即是說他們在馬河流食最後晚餐
[00:05:56.000 --> 00:05:57.000]  是在西邊
[00:05:57.000 --> 00:05:58.000]  左邊
[00:05:58.000 --> 00:05:59.000]  我們復圖
[00:05:59.000 --> 00:06:01.000]  中間有一個叫吉倫溪
[00:06:01.000 --> 00:06:03.000]  也有一個叫吉倫谷
[00:06:03.000 --> 00:06:05.000]  裡面分隔了
[00:06:05.000 --> 00:06:06.000]  和右邊
[00:06:06.000 --> 00:06:08.000]  即是東邊和西邊分隔了
[00:06:08.000 --> 00:06:10.000]  右邊是橄欖山
[00:06:10.000 --> 00:06:13.000]  即是說耶穌會在那裡再回來的地方
[00:06:13.000 --> 00:06:14.000]  中間呢
[00:06:14.000 --> 00:06:15.000]  我們看到
[00:06:15.000 --> 00:06:16.000]  他們說
[00:06:16.000 --> 00:06:18.000]  過了吉倫溪
[00:06:18.000 --> 00:06:21.000]  是非常清晰的地理位置
[00:06:21.000 --> 00:06:23.000]  馬河流食最後晚餐
[00:06:23.000 --> 00:06:24.000]  過去了
[00:06:24.000 --> 00:06:27.000]  而那裡在橄欖山有一個地方
[00:06:27.000 --> 00:06:29.000]  叫做赫西瑪利園
[00:06:29.000 --> 00:06:30.000]  就是這個園子
[00:06:30.000 --> 00:06:31.000]  在那一刻
[00:06:31.000 --> 00:06:33.000]  就是我們今天的背景
[00:06:33.000 --> 00:06:34.000]  第一個
[00:06:34.000 --> 00:06:36.000]  我們會看到的角色
[00:06:36.000 --> 00:06:37.000]  有四個人
[00:06:37.000 --> 00:06:38.000]  第一個角色
[00:06:38.000 --> 00:06:40.000]  面對這個題目
[00:06:40.000 --> 00:06:41.000]  叫做
[00:06:41.000 --> 00:06:42.000]  你有否背叛
[00:06:42.000 --> 00:06:43.000]  第一個
[00:06:43.000 --> 00:06:44.000]  當然
[00:06:44.000 --> 00:06:46.000]  是表表者
[00:06:46.000 --> 00:06:47.000]  我們的主角
[00:06:47.000 --> 00:06:48.000]  是猶大
[00:06:48.000 --> 00:06:51.000]  我們看看猶大面對這個處境
[00:06:51.000 --> 00:06:52.000]  在赫西瑪利園
[00:06:52.000 --> 00:06:53.000]  他做了什麼
[00:06:53.000 --> 00:06:55.000]  又和我們今天有什麼話說
[00:06:55.000 --> 00:06:56.000]  我們一起讀
[00:06:56.000 --> 00:06:57.000]  第二第三節
[00:06:57.000 --> 00:06:58.000]  十八章
[00:06:58.000 --> 00:06:59.000]  預備起
[00:06:59.000 --> 00:07:16.000]  萬耶穌的猶大也知道那地方
[00:07:16.000 --> 00:07:17.000]  哎呀原來
[00:07:17.000 --> 00:07:18.000]  為什麼猶大知道那裡
[00:07:18.000 --> 00:07:20.000]  原來他們屢次去過
[00:07:20.000 --> 00:07:23.000]  所以猶大去找回
[00:07:23.000 --> 00:07:25.000]  耶穌和門徒在那個地方
[00:07:25.000 --> 00:07:27.000]  他也知道那地
[00:07:27.000 --> 00:07:30.000]  而且他領了一隊兵
[00:07:30.000 --> 00:07:31.000]  大家知不知道
[00:07:31.000 --> 00:07:35.000]  這一隊兵有多少人
[00:07:35.000 --> 00:07:37.000]  猶大和誰去
[00:07:37.000 --> 00:07:38.000]  有寫
[00:07:38.000 --> 00:07:39.000]  和誰
[00:07:39.000 --> 00:07:40.000]  祭司長
[00:07:40.000 --> 00:07:41.000]  教會的領袖
[00:07:41.000 --> 00:07:43.000]  不過教會沒有耶穌的教會
[00:07:43.000 --> 00:07:44.000]  當年的教會
[00:07:44.000 --> 00:07:46.000]  就是會堂
[00:07:46.000 --> 00:07:48.000]  一起去領袖
[00:07:48.000 --> 00:07:49.000]  猜亦去
[00:07:49.000 --> 00:07:51.000]  一大隊兵
[00:07:51.000 --> 00:07:53.000]  去抓耶穌的那一隊兵
[00:07:53.000 --> 00:07:54.000]  如果你知道
[00:07:54.000 --> 00:07:55.000]  多少個
[00:07:55.000 --> 00:07:57.000]  我現在告訴你
[00:07:57.000 --> 00:07:58.000]  在下面第十二節
[00:07:58.000 --> 00:07:59.000]  有提一提
[00:07:59.000 --> 00:08:01.000]  一隊兵有多少人
[00:08:01.000 --> 00:08:02.000]  可以多大多少
[00:08:02.000 --> 00:08:03.000]  一千人
[00:08:03.000 --> 00:08:05.000]  我們讀一讀十八章十二節
[00:08:05.000 --> 00:08:06.000]  那隊兵一二三
[00:08:06.000 --> 00:08:07.000]  那隊兵和千夫長
[00:08:07.000 --> 00:08:13.000]  並猶太人的差役
[00:08:13.000 --> 00:08:15.000]  一千人
[00:08:15.000 --> 00:08:16.000]  志在必得
[00:08:16.000 --> 00:08:18.000]  好驚恐啊
[00:08:18.000 --> 00:08:20.000]  他不是和耶穌三年的嗎
[00:08:20.000 --> 00:08:21.000]  為什麼這一次
[00:08:21.000 --> 00:08:24.000]  就算他要為了錢
[00:08:24.000 --> 00:08:26.000]  他為什麼會
[00:08:26.000 --> 00:08:27.000]  和這一班
[00:08:27.000 --> 00:08:28.000]  拿著一千人
[00:08:28.000 --> 00:08:29.000]  就算那天
[00:08:29.000 --> 00:08:30.000]  他分了幾隊
[00:08:30.000 --> 00:08:32.000]  三百人
[00:08:32.000 --> 00:08:34.000]  為什麼會這樣呢
[00:08:34.000 --> 00:08:37.000]  而這些錢究竟有多少呢
[00:08:37.000 --> 00:08:39.000]  值不值得他這樣做呢
[00:08:39.000 --> 00:08:40.000]  當然
[00:08:40.000 --> 00:08:41.000]  我猜他們都記得
[00:08:41.000 --> 00:08:43.000]  當耶穌進入耶路撒冷
[00:08:43.000 --> 00:08:44.000]  就是早幾天
[00:08:44.000 --> 00:08:45.000]  早五天
[00:08:45.000 --> 00:08:46.000]  耶穌進入耶路撒冷
[00:08:46.000 --> 00:08:49.000]  有多少人歡迎他
[00:08:49.000 --> 00:08:52.000]  我們經常有
[00:08:52.000 --> 00:08:54.000]  我們以前的祈禱會
[00:08:54.000 --> 00:08:56.000]  歡迎耶穌進城
[00:08:56.000 --> 00:08:57.000]  他可能知道
[00:08:57.000 --> 00:08:59.000]  不過很驚訝
[00:08:59.000 --> 00:09:01.000]  他跟隨多年的師父
[00:09:01.000 --> 00:09:03.000]  而他為了三十塊錢
[00:09:03.000 --> 00:09:04.000]  我們不肯定多少
[00:09:04.000 --> 00:09:07.000]  不過有兩個線索
[00:09:07.000 --> 00:09:08.000]  第一
[00:09:08.000 --> 00:09:09.000]  在二十七章第七節
[00:09:09.000 --> 00:09:11.000]  當他賣完耶穌之後
[00:09:11.000 --> 00:09:12.000]  他後悔
[00:09:12.000 --> 00:09:14.000]  他自殺死了
[00:09:14.000 --> 00:09:15.000]  錢沒有人要
[00:09:15.000 --> 00:09:16.000]  結果
[00:09:16.000 --> 00:09:17.000]  這樣記載
[00:09:17.000 --> 00:09:18.000]  二十七章第七節
[00:09:18.000 --> 00:09:19.000]  我們一起讀
[00:09:19.000 --> 00:09:20.000]  一二三
[00:09:20.000 --> 00:09:21.000]  他們相議
[00:09:21.000 --> 00:09:23.000]  就用那銀錢
[00:09:23.000 --> 00:09:30.000]  原來都可以買到塊田
[00:09:30.000 --> 00:09:32.000]  不過當然這塊田
[00:09:32.000 --> 00:09:34.000]  在非洲的鄉下
[00:09:34.000 --> 00:09:36.000]  還是這塊田的地
[00:09:36.000 --> 00:09:37.000]  在中環呢
[00:09:37.000 --> 00:09:39.000]  不過現在中環都沒有人去
[00:09:39.000 --> 00:09:41.000]  很不同價錢
[00:09:41.000 --> 00:09:42.000]  不過他買到一塊田
[00:09:42.000 --> 00:09:43.000]  這塊田是骯髒
[00:09:43.000 --> 00:09:45.000]  外邦人還撞人
[00:09:45.000 --> 00:09:47.000]  不要啊
[00:09:47.000 --> 00:09:49.000]  又或者有第二個線索
[00:09:49.000 --> 00:09:52.000]  說這三十銀錢多少錢呢
[00:09:52.000 --> 00:09:56.000]  是古代一個奴隸的身價
[00:09:56.000 --> 00:10:00.000]  耶穌是有價的
[00:10:00.000 --> 00:10:02.000]  不過是在他眼中
[00:10:02.000 --> 00:10:05.000]  一個奴隸的價
[00:10:05.000 --> 00:10:09.000]  猶大為了利益
[00:10:09.000 --> 00:10:11.000]  一個奴隸的利益價
[00:10:11.000 --> 00:10:14.000]  賣了住
[00:10:14.000 --> 00:10:16.000]  我不知道你們有沒有見過那些人
[00:10:16.000 --> 00:10:18.000]  他很想用耶穌的名字
[00:10:18.000 --> 00:10:21.000]  令到他有得益
[00:10:21.000 --> 00:10:23.000]  無論他的誠信
[00:10:23.000 --> 00:10:24.000]  無論他做生意
[00:10:24.000 --> 00:10:26.000]  可以得到某些生意
[00:10:26.000 --> 00:10:27.000]  有些人很不喜歡
[00:10:27.000 --> 00:10:29.000]  告訴別人我是基督徒
[00:10:29.000 --> 00:10:30.000]  但有些人很喜歡
[00:10:30.000 --> 00:10:31.000]  因為他知道他對家
[00:10:31.000 --> 00:10:33.000]  是有些基督徒
[00:10:33.000 --> 00:10:35.000]  而很想用這個名字
[00:10:35.000 --> 00:10:37.000]  告訴他
[00:10:37.000 --> 00:10:39.000]  我有特定的品格
[00:10:39.000 --> 00:10:41.000]  利用了耶穌而得益
[00:10:41.000 --> 00:10:43.000]  我當時也是
[00:10:43.000 --> 00:10:45.000]  我當日是做金融的時候
[00:10:45.000 --> 00:10:46.000]  有些人知道
[00:10:46.000 --> 00:10:48.000]  他是信主 做組長 執事
[00:10:48.000 --> 00:10:50.000]  他來到我介紹
[00:10:50.000 --> 00:10:54.000]  我是某教會的資深會友
[00:10:54.000 --> 00:10:56.000]  資深會友這個字很有趣
[00:10:56.000 --> 00:10:58.000]  資深會友很好
[00:10:58.000 --> 00:10:59.000]  跟著跟我說
[00:10:59.000 --> 00:11:01.000]  他的生意怎樣好
[00:11:01.000 --> 00:11:03.000]  我真的被他騙了
[00:11:03.000 --> 00:11:05.000]  真是慘了
[00:11:05.000 --> 00:11:06.000]  不知道是不是因為這樣
[00:11:06.000 --> 00:11:09.000]  做牧師比較容易被人騙
[00:11:09.000 --> 00:11:10.000]  結果怎樣呢
[00:11:10.000 --> 00:11:12.000]  他很多的供應商
[00:11:12.000 --> 00:11:13.000]  之後幾個月告訴我
[00:11:13.000 --> 00:11:16.000]  你跟他做生意呀
[00:11:16.000 --> 00:11:17.000]  他跟我拿了貨
[00:11:17.000 --> 00:11:19.000]  九個月都不還錢
[00:11:19.000 --> 00:11:21.000]  九個月
[00:11:21.000 --> 00:11:22.000]  即是怎樣
[00:11:22.000 --> 00:11:24.000]  即是拿了你的信用去做錢
[00:11:24.000 --> 00:11:26.000]  結果呢
[00:11:26.000 --> 00:11:28.000]  這間公司一年後破產
[00:11:28.000 --> 00:11:31.000]  他做了十幾年
[00:11:31.000 --> 00:11:32.000]  很奇怪
[00:11:32.000 --> 00:11:33.000]  用了耶穌的名字
[00:11:33.000 --> 00:11:35.000]  有時我們未必用錢
[00:11:35.000 --> 00:11:37.000]  想給人信任你是誰
[00:11:37.000 --> 00:11:39.000]  某個位置
[00:11:39.000 --> 00:11:40.000]  不過無論如何
[00:11:40.000 --> 00:11:41.000]  我們未必可以用到耶穌
[00:11:41.000 --> 00:11:42.000]  為了賣人
[00:11:42.000 --> 00:11:46.000]  不過有一個表達
[00:11:46.000 --> 00:11:47.000]  我們很多人都做
[00:11:47.000 --> 00:11:52.000]  就是他是一個雙面人
[00:11:52.000 --> 00:11:53.000]  他在教會裏面
[00:11:53.000 --> 00:11:54.000]  在教會的群體
[00:11:54.000 --> 00:11:55.000]  或者在耶穌的群體裏面
[00:11:55.000 --> 00:11:57.000]  一個敬虔的生活
[00:11:57.000 --> 00:11:59.000]  看不出的
[00:11:59.000 --> 00:12:00.000]  不過在那個群體以外
[00:12:00.000 --> 00:12:03.000]  他是另一個人
[00:12:03.000 --> 00:12:08.000]  公開是一個為別人好的人
[00:12:08.000 --> 00:12:11.000]  但是內心不見得光
[00:12:11.000 --> 00:12:14.000]  我不知道你們有沒有認識一些雙面人
[00:12:14.000 --> 00:12:15.000]  有沒有
[00:12:15.000 --> 00:12:17.000]  很恐怖的
[00:12:17.000 --> 00:12:19.000]  他見到你又怎樣
[00:12:19.000 --> 00:12:21.000]  Pastor Wingsing
[00:12:21.000 --> 00:12:23.000]  Pastor King
[00:12:23.000 --> 00:12:25.000]  Pastor John
[00:12:25.000 --> 00:12:27.000]  Jenny
[00:12:27.000 --> 00:12:28.000]  跟他很友好
[00:12:28.000 --> 00:12:29.000]  很久了
[00:12:29.000 --> 00:12:32.000]  跟著你開始慢慢發現
[00:12:32.000 --> 00:12:37.000]  他經常在你面前說些人壞話
[00:12:37.000 --> 00:12:39.000]  跟著你初時都會很天真
[00:12:39.000 --> 00:12:42.000]  他可能覺得你太好
[00:12:42.000 --> 00:12:44.000]  所以覺得別人不好
[00:12:44.000 --> 00:12:45.000]  比較天真的想法
[00:12:45.000 --> 00:12:47.000]  慢慢你開始發現
[00:12:47.000 --> 00:12:48.000]  在你的朋友中間說
[00:12:48.000 --> 00:12:50.000]  你跟他這麼友好
[00:12:50.000 --> 00:12:54.000]  他經常在背後說你
[00:12:54.000 --> 00:12:57.000]  當你知道那個是真實的時候
[00:12:57.000 --> 00:12:59.000]  他又再來找你
[00:12:59.000 --> 00:13:03.000]  你的心裏面就很奇怪
[00:13:03.000 --> 00:13:04.000]  不要騷擾我
[00:13:04.000 --> 00:13:05.000]  你找Pastor Pam
[00:13:05.000 --> 00:13:07.000]  他會懂得罵你
[00:13:07.000 --> 00:13:09.000]  找Pastor Winnie
[00:13:09.000 --> 00:13:11.000]  是很奇怪的
[00:13:11.000 --> 00:13:12.000]  他是那種人
[00:13:12.000 --> 00:13:14.000]  我不知道他裏面是否在打架
[00:13:14.000 --> 00:13:15.000]  裏面是為了甚麼
[00:13:15.000 --> 00:13:16.000]  不過很清楚
[00:13:16.000 --> 00:13:18.000]  例如在這個個案中
[00:13:18.000 --> 00:13:21.000]  當耶穌去到耶路撒冷
[00:13:21.000 --> 00:13:23.000]  最後一兩個星期
[00:13:23.000 --> 00:13:26.000]  有個女士獻珍拿達香膏
[00:13:26.000 --> 00:13:28.000]  記不記得
[00:13:28.000 --> 00:13:30.000]  當時她獻
[00:13:30.000 --> 00:13:32.000]  搞了一年工資
[00:13:32.000 --> 00:13:33.000]  打爛了
[00:13:33.000 --> 00:13:37.000]  就被高落到耶穌身上
[00:13:37.000 --> 00:13:39.000]  然後她出聲
[00:13:39.000 --> 00:13:40.000]  我們一起讀四到六字
[00:13:40.000 --> 00:13:41.000]  一二三
[00:13:41.000 --> 00:13:42.000]  有一個門徒
[00:13:42.000 --> 00:13:45.000]  就是那將要賣耶穌的加勒人猶大
[00:14:00.000 --> 00:14:05.000]  乃因他是個賊
[00:14:05.000 --> 00:14:06.000]  我們甚至見到電影節目
[00:14:06.000 --> 00:14:09.000]  在教會非常敬虔
[00:14:09.000 --> 00:14:12.000]  但他公司的同事
[00:14:12.000 --> 00:14:13.000]  我們認識
[00:14:13.000 --> 00:14:14.000]  告訴我們
[00:14:14.000 --> 00:14:19.000]  他公司完全是另一個人
[00:14:19.000 --> 00:14:20.000]  很恐怖
[00:14:20.000 --> 00:14:24.000]  耶穌對你值多少錢
[00:14:24.000 --> 00:14:27.000]  你是否一個雙面人
[00:14:27.000 --> 00:14:29.000]  在大齋祈的中間
[00:14:29.000 --> 00:14:31.000]  我們值得反思
[00:14:31.000 --> 00:14:33.000]  安靜學習
[00:14:33.000 --> 00:14:34.000]  但耶穌知道
[00:14:34.000 --> 00:14:38.000]  耶穌罵猶大賣人質的有禍
[00:14:38.000 --> 00:14:43.000]  不生在世上倒好
[00:14:43.000 --> 00:14:45.000]  第二個角色
[00:14:45.000 --> 00:14:47.000]  當然我們熟悉的
[00:14:47.000 --> 00:14:50.000]  不可以不說彼得
[00:14:50.000 --> 00:14:52.000]  第一個
[00:14:52.000 --> 00:14:56.000]  他背叛耶穌是為了錢
[00:14:56.000 --> 00:14:58.000]  第二個背叛耶穌是為了什麼呢?
[00:14:58.000 --> 00:15:01.000]  就是在赫西瑪利元同一幕
[00:15:01.000 --> 00:15:03.000]  他帶很多人去同一幕
[00:15:03.000 --> 00:15:05.000]  同一幕
[00:15:05.000 --> 00:15:07.000]  第二個人的反應
[00:15:07.000 --> 00:15:08.000]  西門彼得是這樣
[00:15:08.000 --> 00:15:09.000]  我們一起讀
[00:15:09.000 --> 00:15:11.000]  第十到十二節
[00:15:11.000 --> 00:15:12.000]  預備起
[00:15:12.000 --> 00:15:13.000]  西門彼得帶著一把刀
[00:15:13.000 --> 00:15:16.000]  就拔出來將大祭司服人
[00:15:16.000 --> 00:15:18.000]  砍了一刀
[00:15:18.000 --> 00:15:20.000]  削掉他的右耳
