
[00:00:00.000 --> 00:00:03.000]  聖誕是一個很特別的日子
[00:02:39.000 --> 00:02:41.000]  給他起名叫以馬來尼
[00:02:41.000 --> 00:02:43.000]  馬太方一章二十三節
[00:02:43.000 --> 00:02:49.000]  這一切事的成就是要應驗主食先知所說的話
[00:02:49.000 --> 00:02:51.000]  說必有同類懷孕生子
[00:02:51.000 --> 00:02:55.000]  人要稱他的名為以馬來尼
[00:02:55.000 --> 00:02:57.000]  以馬來尼翻出來的意思
[00:02:57.000 --> 00:03:01.000]  就是上帝與我們同在
[00:03:01.000 --> 00:03:03.000]  上帝與我們同在
[00:03:03.000 --> 00:03:06.000]  不單只是透過我們熟悉的大自然
[00:03:06.000 --> 00:03:12.000]  也不僅僅是冥冥中與我們同在
[00:03:12.000 --> 00:03:16.000]  也不僅僅是當我觀看你指頭所造的天
[00:03:16.000 --> 00:03:18.000]  並你手所陳設的月亮星宿
[00:03:18.000 --> 00:03:21.000]  就說人算什麼你竟顧念他
[00:03:21.000 --> 00:03:24.000]  世人算什麼你竟眷顧他
[00:03:24.000 --> 00:03:26.000]  上帝與我們同在
[00:03:26.000 --> 00:03:30.000]  不僅是令康德感到敬畏的遼闊星空
[00:03:30.000 --> 00:03:33.000]  和人裡面的道德良心
[00:03:33.000 --> 00:03:35.000]  叫人不知所措的是
[00:03:35.000 --> 00:03:41.000]  上帝選擇是肉身與我們同在
[00:03:41.000 --> 00:03:44.000]  香港回歸將近二十年
[00:03:44.000 --> 00:03:48.000]  似乎並沒有使我們對將來更加有把握
[00:03:48.000 --> 00:03:50.000]  面對目前的政治環境
[00:03:50.000 --> 00:03:51.000]  不要說計劃人生
[00:03:51.000 --> 00:03:54.000]  就算是前面幾年應該怎樣走下去
[00:03:54.000 --> 00:03:56.000]  我也不肯定
[00:03:56.000 --> 00:03:57.000]  人大831決定之後
[00:03:57.000 --> 00:04:00.000]  政改還有沒有意義呢
[00:04:00.000 --> 00:04:02.000]  就算你說我不問世事
[00:04:02.000 --> 00:04:04.000]  只求獨善其身
[00:04:04.000 --> 00:04:06.000]  也不能夠不注意到
[00:04:06.000 --> 00:04:10.000]  其實地產事業已經成為整個香港的經濟命脈
[00:04:10.000 --> 00:04:14.000]  甚至是我們生活意義的核心
[00:04:14.000 --> 00:04:15.000]  我經常問的就是
[00:04:15.000 --> 00:04:16.000]  買不買樓?
[00:04:16.000 --> 00:04:17.000]  什麼時候買好?
[00:04:17.000 --> 00:04:20.000]  值不值得讓它綁我們一輩子?
[00:04:20.000 --> 00:04:24.000]  或者是儲錢移民好過呢?
[00:04:24.000 --> 00:04:26.000]  我們對將來充滿疑惑
[00:04:26.000 --> 00:04:29.000]  懷疑自己是否有足夠的條件
[00:04:29.000 --> 00:04:32.000]  來掌握自己的生命
[00:04:32.000 --> 00:04:34.000]  而上帝的道
[00:04:34.000 --> 00:04:38.000]  就是冒險進入到一個這樣的現實世界
[00:04:38.000 --> 00:04:41.000]  出生於一個無產階級的家庭
[00:04:41.000 --> 00:04:44.000]  在一個失去主權的殖民地長大
[00:04:44.000 --> 00:04:47.000]  在一個不知道將來的地方
[00:04:47.000 --> 00:04:50.000]  來呼召人毀身生命
[00:04:50.000 --> 00:04:52.000]  他是在一個馬房出生
[00:04:52.000 --> 00:04:56.000]  是因為虐室和瑪利亞付不起錢
[00:04:56.000 --> 00:04:58.000]  當然聖經的記載說
[00:04:58.000 --> 00:05:00.000]  賊店沒有地方
[00:05:00.000 --> 00:05:01.000]  但是你試一下
[00:05:01.000 --> 00:05:04.000]  如果他拿一張AE Platinum出來的時候
[00:05:04.000 --> 00:05:06.000]  有沒有地方呢?
[00:05:06.000 --> 00:05:12.000]  馬槽也不是我們所想像的一個浪漫的地方
[00:05:12.000 --> 00:05:14.000]  起碼不是我們聖經裡面
[00:05:14.000 --> 00:05:18.000]  看到撒金粉的那個馬槽
[00:05:18.000 --> 00:05:20.000]  他們的處境和遭遇
[00:05:20.000 --> 00:05:23.000]  只不過是當時一般窮人的待遇
[00:05:23.000 --> 00:05:25.000]  毫不起眼
[00:05:25.000 --> 00:05:27.000]  從我們的角度來看
[00:05:27.000 --> 00:05:30.000]  這麼低下和平凡的出生
[00:05:30.000 --> 00:05:33.000]  似乎比較難聯想到什麼偉大事物
[00:05:33.000 --> 00:05:36.000]  事實上日後當部份聽他的人
[00:05:36.000 --> 00:05:39.000]  知道他在哪裡的時候
[00:05:39.000 --> 00:05:41.000]  他們都看不起他
[00:05:41.000 --> 00:05:45.000]  加利利還能夠出什麼好的貨色
[00:05:45.000 --> 00:05:47.000]  其實窮也不是問題
[00:05:47.000 --> 00:05:50.000]  不少偉大的人物
[00:05:50.000 --> 00:05:52.000]  都有些卑微的出生
[00:05:52.000 --> 00:05:55.000]  但耶穌的出生是這麼普通
[00:05:55.000 --> 00:05:56.000]  是這麼平凡
[00:05:56.000 --> 00:05:57.000]  是這麼不起眼
[00:05:57.000 --> 00:06:00.000]  就好像沒有事發生過一樣
[00:06:00.000 --> 00:06:04.000]  其實出生這個事實
[00:06:04.000 --> 00:06:06.000]  本身就令人不安
[00:06:06.000 --> 00:06:10.000]  出生從來就沒有徵詢過當事人的同意
[00:06:10.000 --> 00:06:13.000]  事實上對於事端的製造者來說
[00:06:13.000 --> 00:06:15.000]  生不生 什麼時候生
[00:06:15.000 --> 00:06:17.000]  也是一個掙扎
[00:06:17.000 --> 00:06:19.000]  今天我們街上看到很多人
[00:06:19.000 --> 00:06:22.000]  開著這些嬰兒車
[00:06:22.000 --> 00:06:24.000]  車上是狗的機會
[00:06:24.000 --> 00:06:26.000]  其實是比嬰兒還大
[00:06:26.000 --> 00:06:30.000]  不少人的出生甚至是
[00:06:30.000 --> 00:06:32.000]  是父母的意料之外
[00:06:32.000 --> 00:06:35.000]  是意外出來的
[00:06:35.000 --> 00:06:38.000]  當然有些心理學家甚至說
[00:06:38.000 --> 00:06:40.000]  如果是意外unexpected
[00:06:40.000 --> 00:06:42.000]  即不是expected出生
[00:06:42.000 --> 00:06:43.000]  而出生的嬰孩
[00:06:43.000 --> 00:06:45.000]  在心理上是有些缺陷的
[00:06:45.000 --> 00:06:47.000]  有些人這樣說
[00:06:47.000 --> 00:06:50.000]  而避孕這件事
[00:06:50.000 --> 00:06:52.000]  也只不過是這幾十年才有的事
[00:06:52.000 --> 00:06:55.000]  所以出生是代表
[00:06:55.000 --> 00:06:59.000]  沒有選擇
[00:06:59.000 --> 00:07:01.000]  但是在我們這個時代
[00:07:01.000 --> 00:07:05.000]  選擇幾乎是被視為不可思奪的天賦人權
[00:07:05.000 --> 00:07:08.000]  自出娘胎我們就習慣了選擇
[00:07:08.000 --> 00:07:10.000]  學校不好你可以轉校
[00:07:10.000 --> 00:07:12.000]  選錯學科你可以轉系
[00:07:12.000 --> 00:07:14.000]  待遇不好你可以轉工
[00:07:14.000 --> 00:07:17.000]  有更加好的理想對象
[00:07:17.000 --> 00:07:19.000]  你可以換畫
[00:07:19.000 --> 00:07:22.000]  忍受不到配偶你可以離婚
[00:07:22.000 --> 00:07:24.000]  有條件的話你可以移民
[00:07:24.000 --> 00:07:27.000]  活得不耐煩你可以一死了此
[00:07:27.000 --> 00:07:29.000]  聽說有些地方
[00:07:29.000 --> 00:07:33.000]  甚至可以讓小孩選擇自己的性別
[00:07:33.000 --> 00:07:34.000]  我們忘記了
[00:07:34.000 --> 00:07:36.000]  偶發性和無選擇性
[00:07:36.000 --> 00:07:38.000]  是現實世界的特徵
[00:07:38.000 --> 00:07:40.000]  我們生命的起點
[00:07:40.000 --> 00:07:41.000]  在一個很大程度上
[00:07:41.000 --> 00:07:44.000]  決定我們往後的命運
[00:07:44.000 --> 00:07:45.000]  而這個起點
[00:07:45.000 --> 00:07:49.000]  是完全不受我們的操縱
[00:07:49.000 --> 00:07:52.000]  我們一般人都不知道
[00:07:52.000 --> 00:07:54.000]  鍾善玉唱過阿信的故事
[00:07:54.000 --> 00:07:57.000]  命運是對手永不低頭
[00:07:57.000 --> 00:07:58.000]  但事實是
[00:07:58.000 --> 00:08:01.000]  我們只能夠在既定的環境和條件下
[00:08:01.000 --> 00:08:05.000]  作出我們有限的選擇
[00:08:05.000 --> 00:08:07.000]  學校不好你可以轉校
[00:08:07.000 --> 00:08:09.000]  但並不保證你轉校
[00:08:09.000 --> 00:08:12.000]  一定的出路會比不轉校好
[00:08:12.000 --> 00:08:13.000]  選錯學科你可以轉系
[00:08:13.000 --> 00:08:16.000]  但不代表那是你真正的方向
[00:08:16.000 --> 00:08:17.000]  你當然可以轉工
[00:08:17.000 --> 00:08:19.000]  但無論你去到哪個位置
[00:08:19.000 --> 00:08:23.000]  你都只不過是你頂頭上司的阿四
[00:08:23.000 --> 00:08:24.000]  換幾次話
[00:08:24.000 --> 00:08:25.000]  你才知道
[00:08:25.000 --> 00:08:26.000]  茫茫人海
[00:08:26.000 --> 00:08:27.000]  所有的選擇
[00:08:27.000 --> 00:08:30.000]  其實只不過是偶遇
[00:08:30.000 --> 00:08:31.000]  離了婚
[00:08:31.000 --> 00:08:32.000]  你才發現
[00:08:32.000 --> 00:08:35.000]  忍受不了的其實是你自己
[00:08:35.000 --> 00:08:37.000]  移民或者會改善我們的環境
[00:08:37.000 --> 00:08:41.000]  卻是犧牲我們一直以來所建立的
[00:08:41.000 --> 00:08:44.000]  你以為自己灑脫地戰的了斷
[00:08:44.000 --> 00:08:49.000]  但世界卻從來不再以你曾經存在
[00:08:49.000 --> 00:08:53.000]  所以無論你選甚麼性別都好
[00:08:53.000 --> 00:08:54.000]  就算你開選都好
[00:08:54.000 --> 00:08:59.000]  都沒有辦法自己去擺脫感情的煩惱
[00:08:59.000 --> 00:09:03.000]  這個就是出世的意思
[00:09:03.000 --> 00:09:04.000]  而未被徵詢
[00:09:04.000 --> 00:09:05.000]  無需同意
[00:09:05.000 --> 00:09:09.000]  是做人一個基本的事實
[00:09:09.000 --> 00:09:10.000]  這幾個星期
[00:09:10.000 --> 00:09:17.000]  我都讓阿拉普看了他們很多的情況
[00:09:17.000 --> 00:09:19.000]  一個這麼美麗的中東城市
[00:09:19.000 --> 00:09:21.000]  在敘利亞
[00:09:21.000 --> 00:09:24.000]  轉眼變成頹垣敗瓦
[00:09:24.000 --> 00:09:26.000]  而當中的居民很多時候
[00:09:26.000 --> 00:09:29.000]  發出一種絕望的呼求
[00:09:29.000 --> 00:09:31.000]  但呼求是怎樣呢
[00:09:31.000 --> 00:09:32.000]  這是一個內戰
[00:09:32.000 --> 00:09:37.000]  雖然也有很多周邊勢力的參與
[00:09:37.000 --> 00:09:39.000]  那些居民說
[00:09:39.000 --> 00:09:42.000]  他們已經不能信任聯合國
[00:09:42.000 --> 00:09:45.000]  或者是國際的社群
[00:09:45.000 --> 00:09:47.000]  因為他們幫不了
[00:09:47.000 --> 00:09:48.000]  有點像越戰
[00:09:48.000 --> 00:09:50.000]  當你在當中的時候
[00:09:50.000 --> 00:09:53.000]  裡面的居民只不過是交戰雙方的
[00:09:53.000 --> 00:09:55.000]  Collateral Damage
[00:09:55.000 --> 00:09:59.000]  即是一些不經意失去的生命
[00:09:59.000 --> 00:10:02.000]  而道成和生日上帝並沒有選擇
[00:10:02.000 --> 00:10:03.000]  免疫於出世
[00:10:03.000 --> 00:10:08.000]  以及隨之而來一帶一穿的限制
[00:10:08.000 --> 00:10:10.000]  我們可以想像這位嬰孩
[00:10:10.000 --> 00:10:13.000]  是多麼的榮耀和寶貴
[00:10:13.000 --> 00:10:14.000]  但他的出生
[00:10:14.000 --> 00:10:17.000]  無論如何都不算光彩
[00:10:17.000 --> 00:10:19.000]  值得注意的是
[00:10:19.000 --> 00:10:22.000]  他透過和我們一樣
[00:10:22.000 --> 00:10:24.000]  經歷出生的過程
[00:10:24.000 --> 00:10:26.000]  他是完全接納和認同
[00:10:26.000 --> 00:10:28.000]  生命一個基本的事實
[00:10:28.000 --> 00:10:31.000]  就是有開始有終結
[00:10:31.000 --> 00:10:33.000]  有出生有死亡
[00:10:33.000 --> 00:10:35.000]  透過他的降生
[00:10:35.000 --> 00:10:37.000]  他是真正背負我們的命運
[00:10:37.000 --> 00:10:42.000]  但單單強調耶穌賜我之心
[00:10:42.000 --> 00:10:45.000]  有上帝降生變凡人
[00:10:45.000 --> 00:10:48.000]  並不能解開我們生命的困惑
[00:10:48.000 --> 00:10:51.000]  單單感到被了解
[00:10:51.000 --> 00:10:54.000]  也不能解決我們存在的焦慮
[00:10:54.000 --> 00:10:59.000]  我們要問這個成為肉身的道
[00:10:59.000 --> 00:11:01.000]  這位與我們同在的上帝
[00:11:01.000 --> 00:11:03.000]  究竟是哪一位
[00:11:03.000 --> 00:11:05.000]  為何他世上的代言人
[00:11:05.000 --> 00:11:07.000]  往往很多時候
[00:11:07.000 --> 00:11:10.000]  帶來更多的失望和困惑
[00:11:10.000 --> 00:11:13.000]  我們看見舊聖經的第一卷書
[00:11:13.000 --> 00:11:14.000]  第一章第一節
[00:11:14.000 --> 00:11:15.000]  那裡說
[00:11:15.000 --> 00:11:19.000]  「起初上帝創造天地」
[00:11:19.000 --> 00:11:22.000]  在新羅聖經的書卷
[00:11:22.000 --> 00:11:23.000]  第一章第一節說
[00:11:23.000 --> 00:11:26.000]  「太初有道,道與上帝同在」
[00:11:26.000 --> 00:11:28.000]  道就是上帝
[00:11:28.000 --> 00:11:32.000]  上帝以他的聖言創造萬有
[00:11:32.000 --> 00:11:35.000]  萬有也彰顯著上帝的永恆和神聖
[00:11:35.000 --> 00:11:38.000]  居然無可推諉
[00:11:38.000 --> 00:11:39.000]  詩篇十九篇說
[00:11:39.000 --> 00:11:41.000]  「諸天說說上帝的榮耀
[00:11:41.000 --> 00:11:43.000]  窮滄傳揚他的手段
[00:11:43.000 --> 00:11:46.000]  此日到那日發出言語
[00:11:46.000 --> 00:11:49.000]  此夜到那夜傳出知識」
[00:11:49.000 --> 00:11:50.000]  吊詭的是
[00:11:50.000 --> 00:11:52.000]  「縱然他的量大通遍天下
[00:11:52.000 --> 00:11:55.000]  他的言語傳到地極」
[00:11:55.000 --> 00:11:56.000]  第三節說
[00:11:56.000 --> 00:11:59.000]  「上帝本身是沉默的
[00:11:59.000 --> 00:12:03.000]  無言無語也無聲音可聽」
[00:12:03.000 --> 00:12:06.000]  這個無聲之言不可道之道
[00:12:06.000 --> 00:12:11.000]  留給人無限詮釋的空間
[00:12:11.000 --> 00:12:13.000]  而作為正統信仰的捍衛者
[00:12:13.000 --> 00:12:17.000]  教會當然期望上帝說得越清楚越好
[00:12:17.000 --> 00:12:19.000]  少點爭拗
[00:12:19.000 --> 00:12:21.000]  但是從生也有涯而知也無涯
[00:12:21.000 --> 00:12:22.000]  這個角度來看
[00:12:22.000 --> 00:12:27.000]  信仰卻不可能是一套密不透風的理論系統
[00:12:27.000 --> 00:12:30.000]  事實上就算有一套這樣周傳的系統
[00:12:30.000 --> 00:12:35.000]  也恐怕不是人能夠處理到
[00:12:35.000 --> 00:12:37.000]  很久之前Thomas Aquinas
[00:12:37.000 --> 00:12:40.000]  寫了一套Summer Theologia
[00:12:40.000 --> 00:12:44.000]  比較近的Karl Barth寫了幾尺長的Church Dometics
[00:12:44.000 --> 00:12:49.000]  他們都是企圖向自己的時代解釋信仰的色切性
[00:12:49.000 --> 00:12:54.000]  但也無可避免地挑起一些新的爭議
[00:12:54.000 --> 00:12:59.000]  例如Jack Nicholson在A Feel Good Man裡對Tom Cruise說
[00:12:59.000 --> 00:13:05.000]  You want the truth? You cannot handle the truth
[00:13:05.000 --> 00:13:07.000]  事實上嚴格來說
[00:13:07.000 --> 00:13:08.000]  就是在舊約時代
[00:13:08.000 --> 00:13:11.000]  上帝都是透過具體的歷史事件
[00:13:11.000 --> 00:13:14.000]  向人表明他的心意
[00:13:14.000 --> 00:13:16.000]  往後衍生的書卷、經典
[00:13:16.000 --> 00:13:20.000]  無論是先知書、歷史書還是智慧書
[00:13:20.000 --> 00:13:23.000]  都只不過是對已經發生的啟示事件
[00:13:23.000 --> 00:13:26.000]  一些記錄和詮釋
[00:13:26.000 --> 00:13:27.000]  到了新約時代
[00:13:27.000 --> 00:13:31.000]  歷史更加明確地見證上帝的決定
[00:13:31.000 --> 00:13:36.000]  我們並不需要一套更加審慎周密的經典律例
[00:13:36.000 --> 00:13:40.000]  我們需要的是一位可以跟從的主
[00:13:40.000 --> 00:13:43.000]  這正是聖誕的訊息
[00:13:43.000 --> 00:13:45.000]  大災竟填得我鼻
[00:13:45.000 --> 00:13:46.000]  無人不以為然
[00:13:46.000 --> 00:13:49.000]  就是上帝在肉身顯現
[00:13:49.000 --> 00:13:52.000]  事實上從來沒有人見過上帝
[00:13:52.000 --> 00:13:54.000]  只有在腐壞裡的獨身子
[00:13:54.000 --> 00:13:57.000]  將祂顯明出來
[00:13:57.000 --> 00:14:01.000]  只不過就算到最後成為肉身
[00:14:01.000 --> 00:14:02.000]  坦白說
[00:14:02.000 --> 00:14:06.000]  也沒有辦法完全解決人對生命的困惑
[00:14:06.000 --> 00:14:09.000]  畢竟生命是不確定的
[00:14:09.000 --> 00:14:10.000]  而每個人都必須
[00:14:10.000 --> 00:14:15.000]  並且只能夠活出自己的生命
[00:14:15.000 --> 00:14:16.000]  到成了肉身
[00:14:16.000 --> 00:14:19.000]  永恆者進入時空裡
[00:14:19.000 --> 00:14:22.000]  是叫在時空下的人
[00:14:22.000 --> 00:14:25.000]  可以在肉身裡體悟到永恆
[00:14:25.000 --> 00:14:26.000]  用福音書的說法
[00:14:26.000 --> 00:14:29.000]  就是成為上帝的兒女
[00:14:29.000 --> 00:14:32.000]  起碼道理上是這樣說
[00:14:32.000 --> 00:14:33.000]  問題是
[00:14:33.000 --> 00:14:35.000]  為什麼沒有宗教信仰的人
[00:14:35.000 --> 00:14:38.000]  總覺得這件事與他們無關
[00:14:38.000 --> 00:14:39.000]  為什麼他們總認為
[00:14:39.000 --> 00:14:41.000]  信仰是屬於那些感情豐富
[00:14:41.000 --> 00:14:44.000]  意志薄弱和頭腦簡單的人
[00:14:44.000 --> 00:14:47.000]  宗教在俠義上來說
[00:14:47.000 --> 00:14:51.000]  確實不是每一個人都需要的
[00:14:51.000 --> 00:14:53.000]  人生才是所有人
[00:14:53.000 --> 00:14:56.000]  必須認真面對的場景
[00:14:56.000 --> 00:14:58.000]  不少曾經參加教會
[00:14:58.000 --> 00:15:00.000]  而最後決定離開的人
[00:15:00.000 --> 00:15:01.000]  都苦澀地察覺到
[00:15:01.000 --> 00:15:04.000]  自己並不屬於這個群體
[00:15:04.000 --> 00:15:05.000]  為什麼呢
[00:15:05.000 --> 00:15:07.000]  這個群體有時確實
[00:15:07.000 --> 00:15:09.000]  令人感到左右為難
[00:15:09.000 --> 00:15:12.000]  他們喜歡教堂的超脫和寧靜
[00:15:12.000 --> 00:15:15.000]  可以在網絡裡有一個喘息的空間
[00:15:15.000 --> 00:15:17.000]  例如我們今天坐在這裡
[00:15:17.000 --> 00:15:19.000]  透過十字架望向馬鞍山
[00:15:19.000 --> 00:15:24.000]  我們心裡很平靜很舒暢
[00:15:24.000 --> 00:15:25.000]  但是基督教裡
[00:15:25.000 --> 00:15:27.000]  也附帶著這麼多的道理規條
[00:15:27.000 --> 00:15:31.000]  有時確實不容易理解
[00:15:31.000 --> 00:15:33.000]  他們甚至樂以接受
[00:15:33.000 --> 00:15:35.000]  十誡八福愛人如己
[00:15:35.000 --> 00:15:37.000]  這些道理
[00:15:37.000 --> 00:15:41.000]  但卻啃不下很多其他的東西
[00:15:41.000 --> 00:15:42.000]  而到最後
[00:15:42.000 --> 00:15:45.000]  有必須對自己誠實的人
[00:15:45.000 --> 00:15:47.000]  他們面對那些人
[00:15:47.000 --> 00:15:49.000]  捧著這個百孔千瘡的世界
[00:15:49.000 --> 00:15:51.000]  要求解釋
[00:15:51.000 --> 00:15:53.000]  而上帝面對各樣的控訴
[00:15:53.000 --> 00:15:56.000]  卻始終保持沉默
[00:15:56.000 --> 00:15:58.000]  當信徒對愛心和公義的信念
[00:15:58.000 --> 00:16:00.000]  瀕臨破產
[00:16:00.000 --> 00:16:02.000]  他們不禁懷疑
[00:16:02.000 --> 00:16:05.000]  主禱文裡的慈愛天父
[00:16:05.000 --> 00:16:09.000]  會不會只是一廂情願的夢想
[00:16:09.000 --> 00:16:13.000]  他們發覺自己不可能是一個基督徒
[00:16:13.000 --> 00:16:15.000]  怎麼可能相信呢
[00:16:15.000 --> 00:16:16.000]  或許我只能夠同意
[00:16:16.000 --> 00:16:18.000]  那些被賦予信心
[00:16:18.000 --> 00:16:20.000]  能夠接納這一切的人
[00:16:20.000 --> 00:16:22.000]  是幸運的
[00:16:22.000 --> 00:16:23.000]  我英文說
[00:16:23.000 --> 00:16:25.000]  The bliss of ignorance
[00:16:25.000 --> 00:16:26.000]  但不幸地
[00:16:26.000 --> 00:16:29.000]  我是沒有被賦予這種信心
[00:16:29.000 --> 00:16:33.000]  所以我信不到
[00:16:33.000 --> 00:16:35.000]  在分享信仰方面
[00:16:35.000 --> 00:16:36.000]  教會似乎缺乏
[00:16:36.000 --> 00:16:39.000]  能夠與一般人溝通的語言
[00:16:39.000 --> 00:16:42.000]  我們往往從信仰的綱要開始
[00:16:42.000 --> 00:16:44.000]  挑戰人去到耶穌那裡
[00:16:44.000 --> 00:16:46.000]  重新檢視生命的優勢
[00:16:46.000 --> 00:16:49.000]  將生命交付在主的手裡
[00:16:49.000 --> 00:16:51.000]  但是應該怎麼相信
[00:16:51.000 --> 00:16:52.000]  相信什麼
[00:16:52.000 --> 00:16:54.000]  耶穌在什麼意義上
[00:16:54.000 --> 00:16:57.000]  成為人類的盼望和挑戰
[00:16:57.000 --> 00:17:00.000]  我們確往往是支吾以對
[00:17:00.000 --> 00:17:02.000]  含糊其詞
[00:17:02.000 --> 00:17:03.000]  我們假設一個人信了之後
[00:17:03.000 --> 00:17:06.000]  一切問題就自然迎刃而解
[00:17:06.000 --> 00:17:07.000]  但事實上
[00:17:07.000 --> 00:17:09.000]  不少人信了半世
[00:17:09.000 --> 00:17:12.000]  除了一些耳熟能詳的陳腔濫調
[00:17:12.000 --> 00:17:14.000]  卻始終搞不清楚
[00:17:14.000 --> 00:17:17.000]  自己到底信些什麼
[00:17:17.000 --> 00:17:18.000]  另一邊廂
[00:17:18.000 --> 00:17:20.000]  教會卻只是以為
[00:17:20.000 --> 00:17:22.000]  他們貪愛世界
[00:17:22.000 --> 00:17:24.000]  不肯放下自己
[00:17:24.000 --> 00:17:25.000]  老實說
[00:17:25.000 --> 00:17:26.000]  在這方面
[00:17:26.000 --> 00:17:29.000]  教會一直是文不對題
[00:17:29.000 --> 00:17:30.000]  當然
[00:17:30.000 --> 00:17:33.000]  信仰也不是一件三言兩語的事情
[00:17:33.000 --> 00:17:34.000]  但我們必須掌握
[00:17:34.000 --> 00:17:39.000]  信仰所指的核心究竟在哪裡
[00:17:39.000 --> 00:17:42.000]  在尋索生命意義的過程裡
[00:17:42.000 --> 00:17:44.000]  一個人可以從事很多
[00:17:44.000 --> 00:17:46.000]  社會、政治、宗教
[00:17:46.000 --> 00:17:48.000]  或關乎個人理想的活動
[00:17:48.000 --> 00:17:50.000]  希望透過這些努力
[00:17:50.000 --> 00:17:54.000]  去找出一些做人的端倪
[00:17:54.000 --> 00:17:55.000]  但正如主耶穌
[00:17:55.000 --> 00:17:57.000]  曾經向各位少年官指出
[00:17:57.000 --> 00:18:01.000]  生命裡真正重要和絕對不可少的
[00:18:01.000 --> 00:18:04.000]  其實只有一件
[00:18:04.000 --> 00:18:06.000]  對於這個不可少的一件
[00:18:06.000 --> 00:18:08.000]  到底是指些什麼
[00:18:08.000 --> 00:18:09.000]  不同的人
[00:18:09.000 --> 00:18:11.000]  可能有不同的理解
[00:18:11.000 --> 00:18:13.000]  但這些不同的理解
[00:18:13.000 --> 00:18:16.000]  卻總是帶著一種非如此不可
[00:18:16.000 --> 00:18:20.000]  或不敢做不行的這種催逼
[00:18:20.000 --> 00:18:22.000]  意思是如果我們做了的時候
[00:18:22.000 --> 00:18:23.000]  就不枉此生
[00:18:23.000 --> 00:18:25.000]  如果我們沒有做的話
