
[00:00:00.000 --> 00:00:03.160]  我們同心繼續以聆聽主道來敬拜主
[00:01:36.040 --> 00:01:38.560]  來彼此鼓勵
[00:01:38.560 --> 00:01:42.840]  我的題目講題是
[00:01:42.840 --> 00:01:48.280]  德勝的榮耀
[00:01:48.280 --> 00:01:51.520]  經文系初一合記十五章一至二十一節
[00:01:51.520 --> 00:01:54.040]  德勝的榮耀這個講題是怎樣來的呢?
[00:01:54.040 --> 00:01:57.080]  我們看H經文就會知道
[00:01:57.080 --> 00:01:59.840]  這三節經文我是參考和合本的
[00:01:59.840 --> 00:02:05.360]  下文我會用新譯本來跟大家分享
[00:02:05.360 --> 00:02:07.240]  和合本十五章一節裡面說
[00:02:07.240 --> 00:02:11.200]  那時摩西和以色列人向耶和華唱歌說
[00:02:11.200 --> 00:02:12.800]  我要向耶和華歌唱
[00:02:12.800 --> 00:02:14.320]  因他大大德勝
[00:02:14.320 --> 00:02:15.320]  留意啊
[00:02:15.320 --> 00:02:16.320]  大德勝
[00:02:16.320 --> 00:02:18.120]  二十一節裡面說
[00:02:18.120 --> 00:02:19.520]  你們要歌頌耶和華
[00:02:19.520 --> 00:02:21.400]  因他大大德勝
[00:02:21.400 --> 00:02:24.040]  所以德勝的主題就出來了
[00:02:24.040 --> 00:02:26.440]  到了大六節的時候他這麼說
[00:02:26.440 --> 00:02:31.520]  耶和華你的右手施展能力大顯榮耀
[00:02:31.520 --> 00:02:36.160]  整個手是施展能力大顯榮耀的
[00:02:36.160 --> 00:02:39.960]  所以我們講題就是德勝的榮耀
[00:02:39.960 --> 00:02:45.240]  摩西之歌是寄述神子們當年
[00:02:45.240 --> 00:02:47.360]  離開埃及過紅海的時候
[00:02:47.360 --> 00:02:50.760]  去到紅海的面前是怎樣的呢?
[00:02:50.760 --> 00:02:54.440]  我想不可以用九死一生去形容
[00:02:54.440 --> 00:02:55.320]  是
[00:02:55.320 --> 00:02:57.360]  是直頭死定的
[00:02:57.360 --> 00:02:59.800]  根本就是絕望的處境
[00:02:59.800 --> 00:03:03.840]  前無去路後有追兵
[00:03:03.840 --> 00:03:07.440]  根本就是死定的
[00:03:07.440 --> 00:03:12.680]  所以神的子民是經歷著一個前所未有的困境
[00:03:12.680 --> 00:03:15.000]  像不像我們的心境?
[00:03:15.000 --> 00:03:16.120]  或者也有的
[00:03:16.120 --> 00:03:17.720]  每個人的情況有些程度上的差別
[00:03:17.720 --> 00:03:19.720]  但是我們香港的情況真的是
[00:03:19.720 --> 00:03:22.040]  是前所未有的困難
[00:03:22.040 --> 00:03:23.240]  對不對?
[00:03:23.240 --> 00:03:31.320]  我們的心情應該能夠跟當年的意識文明有共鳴感
[00:03:31.320 --> 00:03:32.680]  摩西之歌
[00:03:32.680 --> 00:03:37.520]  當我們看的時候我們可以先留意幾方面
[00:03:37.520 --> 00:03:42.680]  《昌合傑》第三章講到神自己一個心聲的表白
[00:03:42.680 --> 00:03:44.280]  大家有沒有印象?
[00:03:44.280 --> 00:03:48.240]  神說我看到我的子民被虐待
[00:03:48.240 --> 00:03:49.360]  大概是這樣
[00:03:49.360 --> 00:03:51.400]  我看到我的子民被虐待
[00:03:51.400 --> 00:03:55.680]  我要來拯救我的子民離開這個圍爐之家
[00:03:55.680 --> 00:04:00.160]  帶他們去到那個寬闊的流奶與蜜之地
[00:04:00.160 --> 00:04:01.600]  有沒有印象?
[00:04:01.600 --> 00:04:02.680]  所以來到這裡的時候
[00:04:02.680 --> 00:04:08.600]  摩西之歌所紀錄的事件就是神對他的子民需要的回應
[00:04:08.600 --> 00:04:11.080]  神一心回應神子民的需要
[00:04:11.080 --> 00:04:14.840]  神帶著慈愛拯救他的子民
[00:04:14.840 --> 00:04:17.440]  這個摩西之歌首詞的內容
[00:04:17.440 --> 00:04:21.320]  其實是記述過紅海的事件
[00:04:21.320 --> 00:04:30.680]  它是將神的作為戲劇化地很仔細地在我們眼前活現
[00:04:30.680 --> 00:04:32.960]  這首詞歌我們留心兩個部份
[00:04:32.960 --> 00:04:33.840]  兩個重點
[00:04:33.840 --> 00:04:39.720]  第一個就是當中有一個混亂世界的勢力
[00:04:39.720 --> 00:04:41.280]  我們的重點就是混亂
[00:04:41.280 --> 00:04:45.760]  看到埃及的軍兵追趕意識文明
[00:04:45.760 --> 00:04:48.800]  去到紅海邊緣那裡
[00:04:48.800 --> 00:04:50.560]  可以說是一個混亂的勢力
[00:04:50.560 --> 00:04:53.280]  我們從歷史看的時候就是
[00:04:53.280 --> 00:04:57.000]  埃及法老王的軍兵追趕神的子民
[00:04:57.000 --> 00:04:58.400]  在危難的時刻
[00:04:58.400 --> 00:04:59.520]  但是我們從宇宙性
[00:04:59.520 --> 00:05:02.040]  我們不單從歷史性去看
[00:05:02.040 --> 00:05:03.320]  我們從宇宙性去看的時候
[00:05:03.320 --> 00:05:06.720]  我們知道背後有一個混亂世界的勢力
[00:05:06.720 --> 00:05:09.480]  正在對抗神的子民
[00:05:09.480 --> 00:05:14.600]  所以大神就要來維持他自己創造的秩序
[00:05:14.600 --> 00:05:17.680]  混亂未必是很嚴重的事
[00:05:17.680 --> 00:05:20.600]  但是神能夠維持他的秩序
[00:05:20.600 --> 00:05:26.400]  他創造的秩序就是神彰顯他自己的神聖的時候
[00:05:26.400 --> 00:05:27.680]  第四方面我們要留意的就是
[00:05:27.680 --> 00:05:33.200]  這件事件裡面在一個拯救救贖的層面去看的時候
[00:05:33.200 --> 00:05:37.680]  我們看到神的子民其實是沒有親手打仗的
[00:05:37.680 --> 00:05:40.760]  在救贖的層面去看的時候
[00:05:40.760 --> 00:05:42.760]  神的子民是沒有親手打仗的
[00:05:42.760 --> 00:05:44.360]  是怎樣的?
[00:05:44.360 --> 00:05:46.440]  是安靜的觀賞
[00:05:46.440 --> 00:05:52.080]  觀望著神的拯救行動的張演出來
[00:05:52.080 --> 00:05:56.880]  所以神的子民是在認識神的工作的過程當中
[00:05:56.880 --> 00:05:58.400]  能夠認順神
[00:05:58.400 --> 00:06:00.240]  能夠讚美感謝神
[00:06:00.240 --> 00:06:03.680]  人的回應就是感謝讚美神
[00:06:03.680 --> 00:06:07.880]  經文來到第一節開始的時候
[00:06:07.880 --> 00:06:08.600]  經文說
[00:06:08.600 --> 00:06:13.360]  摩西和以色的人向耶和華唱了以下這首歌
[00:06:13.360 --> 00:06:16.160]  可以向耶和華歌唱
[00:06:16.160 --> 00:06:19.680]  歌唱的重點是什麼?
[00:06:19.680 --> 00:06:23.640]  就是將神拯救的故事的細節講出來
[00:06:23.640 --> 00:06:26.200]  最終我們看到間線的部分就是
[00:06:26.200 --> 00:06:27.320]  摩西和以色列人
[00:06:27.320 --> 00:06:28.720]  神的子民說
[00:06:28.720 --> 00:06:30.560]  這是我的神
[00:06:30.560 --> 00:06:32.320]  我要讚美祂
[00:06:32.320 --> 00:06:34.200]  這是我父的神
[00:06:34.200 --> 00:06:36.440]  我要尊崇祂
[00:06:36.440 --> 00:06:38.080]  很美麗的
[00:06:38.080 --> 00:06:40.240]  就是福祉心靈的
[00:06:40.240 --> 00:06:45.560]  對神的讚美、油蔥的讚美和感謝、尊崇
[00:06:45.560 --> 00:06:49.320]  到底在這群神的子民的心裡面
[00:06:49.320 --> 00:06:53.080]  他們是怎樣來認識神的德性的呢?
[00:06:53.080 --> 00:06:57.120]  我們可以先從摩西的詩歌裡面提到
[00:06:57.120 --> 00:06:59.040]  埃及法老軍兵的情況
[00:06:59.040 --> 00:07:01.800]  我們留意這裡描述第四節的時候
[00:07:01.800 --> 00:07:02.600]  他說
[00:07:02.600 --> 00:07:06.760]  他把法老的馬車和軍兵都投在海裡
[00:07:06.760 --> 00:07:09.960]  法老特選的官長都沉在紅海中
[00:07:09.960 --> 00:07:11.200]  你有沒有留意?
[00:07:11.200 --> 00:07:12.920]  我們真的要很仔細
[00:07:12.920 --> 00:07:14.880]  經文明明提到
[00:07:14.880 --> 00:07:19.400]  追趕神的子民的仇敵是法老的馬車和軍兵
[00:07:19.400 --> 00:07:21.880]  是法老特選的官長
[00:07:21.880 --> 00:07:24.760]  你留意一下特選的官長
[00:07:24.760 --> 00:07:26.120]  是什麼意思
[00:07:26.120 --> 00:07:27.960]  我特意寫了一個英文翻譯出來
[00:07:27.960 --> 00:07:29.160]  The best of
[00:07:29.160 --> 00:07:31.240]  The best of
[00:07:31.240 --> 00:07:34.240]  所以我們明白這群追趕神子民的人
[00:07:34.240 --> 00:07:37.000]  絕對不是烏合之眾
[00:07:37.000 --> 00:07:38.040]  是不是?
[00:07:38.040 --> 00:07:40.320]  他們不是窩囊廢
[00:07:40.320 --> 00:07:44.760]  他們是法老特選的軍兵
[00:07:44.760 --> 00:07:48.920]  當時法老的角度是埃及國
[00:07:48.920 --> 00:07:54.600]  可以說是代表著全世界的權力核心所在
[00:07:54.600 --> 00:07:56.600]  有全世界最強的敵人追趕你
[00:07:56.600 --> 00:07:59.840]  你也挺糟糕、挺危險的
[00:07:59.840 --> 00:08:03.520]  所以我們從這個凸顯的時候
[00:08:03.520 --> 00:08:05.920]  我們知道神能夠德性
[00:08:05.920 --> 00:08:08.600]  這就是德性的彰顯
[00:08:08.600 --> 00:08:10.040]  當然我們會明白
[00:08:10.040 --> 00:08:10.920]  神來的
[00:08:10.920 --> 00:08:12.320]  對著這些人、這些軍兵
[00:08:12.320 --> 00:08:13.080]  怎麼強都好
[00:08:13.080 --> 00:08:14.600]  怎麼會不德性呢
[00:08:14.600 --> 00:08:16.080]  我們不要這樣看
[00:08:16.080 --> 00:08:19.040]  我們嘗試從埃及
[00:08:19.040 --> 00:08:22.800]  離開埃及的以色列民的心境去看
[00:08:22.800 --> 00:08:28.080]  當時這群子民對神是否很認識
[00:08:28.080 --> 00:08:30.120]  其實不一定
[00:08:30.120 --> 00:08:32.000]  他們離開埃及的時候
[00:08:32.000 --> 00:08:34.760]  他們對神的認識是很模糊的
[00:08:34.760 --> 00:08:39.200]  他們未必很清楚、很清晰、很認定
[00:08:39.200 --> 00:08:42.840]  這位帶領他們出埃及過紅海的神
[00:08:42.840 --> 00:08:48.480]  他跟埃及人民所信奉的神子有什麼分別呢
[00:08:48.480 --> 00:08:50.840]  當然實際上有一個差別
[00:08:50.840 --> 00:08:51.760]  但到了這個地步
[00:08:51.760 --> 00:08:54.400]  神的子民是否真的很認識神呢
[00:08:54.400 --> 00:08:55.960]  其實也不一定
[00:08:55.960 --> 00:08:58.320]  但透過過紅海的事件
[00:08:58.320 --> 00:09:02.040]  我們看到他們所跟從的神
[00:09:02.040 --> 00:09:09.160]  能夠消解這些激烈的追捕、追趕
[00:09:09.160 --> 00:09:11.520]  就凸顯了神的德性
[00:09:11.520 --> 00:09:14.240]  第二方面我們可以留意的就是
[00:09:14.240 --> 00:09:16.800]  神的子民如何了解神的德性呢
[00:09:16.800 --> 00:09:20.120]  我們可以從神行動的言語裡面去看
[00:09:20.120 --> 00:09:24.800]  我們可以從神性行動的語言裡面去看
[00:09:24.800 --> 00:09:27.360]  我們留心一些字眼
[00:09:27.360 --> 00:09:28.800]  第一節
[00:09:28.800 --> 00:09:33.520]  「他把馬匹和騎馬的頭在海中」
[00:09:33.520 --> 00:09:35.400]  第四節
[00:09:35.400 --> 00:09:36.360]  第五節開始
[00:09:36.360 --> 00:09:41.240]  第五節
[00:09:41.240 --> 00:09:42.840]  第四節
[00:09:42.840 --> 00:09:49.040]  「他把馬、法老的馬車和軍兵都頭在海裡」
[00:09:49.040 --> 00:09:52.440]  「法老特選的官長都沉在紅海當中」
[00:09:52.440 --> 00:09:54.120]  你留意
[00:09:54.120 --> 00:09:55.640]  第五節有什麼呢
[00:09:55.640 --> 00:09:58.640]  「掩沒了他們,罪到深海」
[00:09:58.640 --> 00:10:02.840]  我看到相同相似的行動字眼
[00:10:02.840 --> 00:10:06.960]  在兩三節經文裡面不斷地出現
[00:10:06.960 --> 00:10:08.040]  所以我們就明白
[00:10:08.040 --> 00:10:09.120]  在摩西
[00:10:09.120 --> 00:10:11.320]  在神的子民的心裡面
[00:10:11.320 --> 00:10:13.280]  他們的體會就是
[00:10:13.280 --> 00:10:17.360]  神真的來得勝這些仇敵
[00:10:17.360 --> 00:10:18.760]  另外我們留意到
[00:10:18.760 --> 00:10:21.200]  經文提到
[00:10:21.200 --> 00:10:22.840]  「波濤掩沒了他們」
[00:10:22.840 --> 00:10:23.840]  第五節
[00:10:23.840 --> 00:10:27.200]  「他們好像石頭,罪到深海」
[00:10:27.200 --> 00:10:29.320]  有沒有留意到
[00:10:29.320 --> 00:10:30.360]  罪到深海
[00:10:30.360 --> 00:10:32.440]  好像石頭一樣罪到深海
[00:10:32.440 --> 00:10:33.720]  特別我們可以留意到
[00:10:33.720 --> 00:10:37.160]  從經文所說的事件裡面
[00:10:37.160 --> 00:10:40.560]  摩西和神的子民對神有什麼認識呢
[00:10:40.560 --> 00:10:41.440]  第三節
[00:10:41.440 --> 00:10:46.120]  「耶和華是戰士,他的名是耶和華」
[00:10:46.120 --> 00:10:50.520]  我們看到很少經文提到神是戰士
[00:10:50.520 --> 00:10:54.120]  這裡提到的是把神的名和戰士齊名
[00:10:54.120 --> 00:10:56.320]  放在一起去看
[00:10:56.320 --> 00:10:58.960]  這群記者的子民
[00:10:58.960 --> 00:11:01.520]  他們認信神是耶和華
[00:11:01.520 --> 00:11:04.400]  但他們更加經驗到神是一位戰士的身份
[00:11:04.400 --> 00:11:06.800]  戰士的一種狀態
[00:11:06.800 --> 00:11:09.120]  這個戰士的德性很特別
[00:11:09.120 --> 00:11:14.280]  整幅圖畫我們可以像看話劇一樣看
[00:11:14.280 --> 00:11:17.840]  視覺上可以怎麼看
[00:11:17.840 --> 00:11:20.600]  就是神是一位德性的戰士
[00:11:20.600 --> 00:11:23.280]  祂站在紅海邊緣
[00:11:23.280 --> 00:11:25.360]  祂如何對付仇敵
[00:11:25.360 --> 00:11:28.400]  就是輕而易舉地將仇敵
[00:11:28.400 --> 00:11:31.360]  就像石頭一樣投於深海
[00:11:31.360 --> 00:11:33.040]  是這樣子的
[00:11:33.040 --> 00:11:34.640]  是不是很輕易呢?
[00:11:34.640 --> 00:11:36.920]  經文這個詩歌的描述裡面
[00:11:36.920 --> 00:11:40.400]  就是將神的德性凸顯出來
[00:11:40.400 --> 00:11:42.440]  神是一位德性的主
[00:11:42.440 --> 00:11:44.680]  但是德性我們不要忘記
[00:11:44.680 --> 00:11:47.360]  這個德性是彰顯了什麼呢?
[00:11:47.360 --> 00:11:51.360]  就是彰顯了神的子民對神的認信
[00:11:51.360 --> 00:11:53.880]  這位神祂不是一個普通的戰士
[00:11:53.880 --> 00:11:55.040]  雖然祂是德性
[00:11:55.040 --> 00:11:57.320]  但是祂不是一個普通的戰士
[00:11:57.320 --> 00:12:00.520]  透過這個德性的行動裡面
[00:12:00.520 --> 00:12:02.120]  摩西同城的子民
[00:12:02.120 --> 00:12:04.120]  他體會神是神自己
[00:12:04.120 --> 00:12:05.720]  所以德性是一個重點
[00:12:05.720 --> 00:12:08.280]  但是更重要的重點是什麼呢?
[00:12:08.280 --> 00:12:10.760]  就是認信耶路亞話是神
[00:12:10.760 --> 00:12:12.520]  今天我們經驗裡面
[00:12:12.520 --> 00:12:14.440]  人生裡面有很多經歷
[00:12:14.440 --> 00:12:15.960]  重要的是我們要留心
[00:12:15.960 --> 00:12:19.080]  我們有沒有能夠經驗到神是神
[00:12:19.080 --> 00:12:21.600]  有時候我們不知不覺以自己做神
[00:12:21.600 --> 00:12:23.800]  我的能力、我的聰明智慧、經驗
[00:12:23.800 --> 00:12:26.600]  我的財富、我的能力、我的健康
[00:12:26.600 --> 00:12:30.720]  這一切好像能夠掌握很多東西
[00:12:30.720 --> 00:12:32.320]  但是當我們來到留心的時候
[00:12:32.320 --> 00:12:34.480]  在我們的難處裡面
[00:12:34.480 --> 00:12:36.360]  在我們的限制裡面
[00:12:36.360 --> 00:12:37.520]  我們要經驗
[00:12:37.520 --> 00:12:41.000]  我們要認知神才是神
[00:12:41.000 --> 00:12:42.000]  你們要休息
[00:12:42.000 --> 00:12:42.960]  因為我是神
[00:12:42.960 --> 00:12:44.640]  神是神
[00:12:44.640 --> 00:12:46.320]  所以神的子民就來到認信神
[00:12:46.320 --> 00:12:48.160]  說這是我的神
[00:12:48.160 --> 00:12:51.320]  是我父親的神
[00:12:51.320 --> 00:12:53.480]  神的子民對神認信
[00:12:53.480 --> 00:12:57.800]  面對這個在宇宙性的層面看的時候
[00:12:57.800 --> 00:13:00.640]  有一個混亂世界的勢力
[00:13:00.640 --> 00:13:02.640]  是對抗神的
[00:13:02.640 --> 00:13:04.720]  但是神的德性是什麼呢?
[00:13:04.720 --> 00:13:07.840]  就是一位德性的戰士輕而易舉地
[00:13:07.840 --> 00:13:10.680]  在紅海邊緣那裡
[00:13:10.680 --> 00:13:13.960]  將一塊石頭拋到海中
[00:13:13.960 --> 00:13:15.920]  那塊石頭就沉於深海
[00:13:15.920 --> 00:13:19.880]  這是一個很大大的德性
[00:13:19.880 --> 00:13:22.600]  神是被高舉的
[00:13:22.600 --> 00:13:25.040]  神的子民感受良多
[00:13:25.040 --> 00:13:27.080]  神的子民回應神的時候
[00:13:27.080 --> 00:13:30.480]  就是以歌唱、讚美和尊崇
[00:13:30.480 --> 00:13:33.880]  來感謝神
[00:13:33.880 --> 00:13:35.840]  第二方面我們看到
[00:13:35.840 --> 00:13:38.000]  是創造主的德性
[00:13:38.000 --> 00:13:38.960]  基督徒這樣說
[00:13:38.960 --> 00:13:42.040]  「耶和華,祢的右手滿有榮耀和能力
[00:13:42.040 --> 00:13:45.320]  耶和華,祢的右手率擊碎了受敵
[00:13:45.320 --> 00:13:47.720]  祢以莫大的威榮
[00:13:47.720 --> 00:13:50.560]  毀滅那些起來攻擊祢的人」
[00:13:50.560 --> 00:13:53.880]  我們看到摩西怎樣說這群敵人
[00:13:53.880 --> 00:13:57.080]  是一群起來攻擊神的敵人
[00:13:57.080 --> 00:13:58.600]  他們不是說
[00:13:58.600 --> 00:14:01.160]  神是這群人攻擊我們
[00:14:01.160 --> 00:14:05.280]  是埃及的法老派精銳的部隊來攻擊我們
[00:14:05.280 --> 00:14:06.200]  摩西是說
[00:14:06.200 --> 00:14:08.480]  他們起來攻擊你
[00:14:08.480 --> 00:14:10.080]  你是神
[00:14:10.080 --> 00:14:12.600]  他們能不能勝過你呢?
[00:14:12.600 --> 00:14:13.960]  是這麼說的
[00:14:13.960 --> 00:14:17.160]  我們再一次留心神行動的語言
[00:14:17.160 --> 00:14:19.960]  幫助我們進一步認識神的德性
[00:14:19.960 --> 00:14:22.680]  是在於創造的層面
[00:14:22.680 --> 00:14:26.760]  請我們留心經文的字眼
[00:14:26.760 --> 00:14:28.000]  第六節
[00:14:28.000 --> 00:14:31.200]  「耶和華,祢的右手滿有榮耀和能力」
[00:14:31.200 --> 00:14:34.200]  很特別
[00:14:34.200 --> 00:14:38.360]  詩歌將神形容成一個人的形象
[00:14:38.360 --> 00:14:40.200]  神有沒有右手呢?
[00:14:40.200 --> 00:14:41.640]  當然沒有
[00:14:41.640 --> 00:14:42.840]  但為了我們明白的時候
[00:14:42.840 --> 00:14:46.520]  神的僕人去理解神的時候
[00:14:46.520 --> 00:14:48.920]  他講到神是有右手的
[00:14:48.920 --> 00:14:50.160]  右手是怎樣的?
[00:14:50.160 --> 00:14:52.480]  「祢的右手滿有能力榮耀」
[00:14:52.480 --> 00:14:55.440]  「祢的右手擊碎仇敵」
[00:14:55.440 --> 00:14:57.400]  「祢以莫大的榮耀毀滅」
[00:14:57.400 --> 00:15:00.080]  「那些起來攻擊祢的人」
[00:15:00.080 --> 00:15:02.080]  「祢發出烈露的時候」
[00:15:02.080 --> 00:15:06.280]  「就將他們燒滅像燒和街一樣」
[00:15:06.280 --> 00:15:09.120]  大家知道什麼是和街嗎?
[00:15:09.120 --> 00:15:10.640]  我以為我很清楚
[00:15:10.640 --> 00:15:12.600]  所以我特意去查清楚
[00:15:12.600 --> 00:15:15.960]  查清楚我是否真的知道
[00:15:15.960 --> 00:15:21.120]  原來和街是農夫割了墨水
[00:15:21.120 --> 00:15:25.560]  割剩後有些框
[00:15:25.560 --> 00:15:28.840]  那些墨水以外的部分
[00:15:28.840 --> 00:15:30.360]  就叫做和街
[00:15:30.360 --> 00:15:33.360]  通常怎樣處置?
[00:15:33.360 --> 00:15:36.760]  割完後拿去燒
[00:15:36.760 --> 00:15:38.600]  不要阻礙地方
[00:15:38.600 --> 00:15:40.360]  燒了就算了
[00:15:40.360 --> 00:15:46.640]  我們看到夏文童說到海水、海心、海的中心
[00:15:46.640 --> 00:15:51.080]  你看到神所說的不是其他東西
[00:15:51.080 --> 00:15:53.080]  祂說的是什麼?
[00:15:53.080 --> 00:15:57.240]  是在創造、受造界裡面的東西
[00:15:57.240 --> 00:15:59.960]  祂將自己說成是有右手的
[00:15:59.960 --> 00:16:01.120]  祂說到敵人是怎樣的?
[00:16:01.120 --> 00:16:03.160]  好像和街一樣
[00:16:03.160 --> 00:16:09.200]  祂說到用煤界對付仇敵是什麼?
[00:16:09.200 --> 00:16:11.840]  就是海水和海的中心
[00:16:11.840 --> 00:16:16.080]  所以摩西和神的子民在認識神的時候
[00:16:16.080 --> 00:16:19.080]  是在強調創造層面的事情
[00:16:19.080 --> 00:16:23.360]  所以我們能夠理解什麼是創造的秩序
[00:16:23.360 --> 00:16:25.800]  就是神能夠用祂的能力
[00:16:25.800 --> 00:16:28.960]  神聖創造受造界
[00:16:28.960 --> 00:16:32.240]  然後祂可以維持創造的秩序
[00:16:32.240 --> 00:16:37.640]  即使在宇宙性裡面有混亂世界的勢力
[00:16:37.640 --> 00:16:42.280]  祂仍然可以維持、可以使用祂所創造的
[00:16:42.280 --> 00:16:45.840]  來成就祂的心意、拯救以色列民
[00:16:45.840 --> 00:16:48.640]  創造主的德性
[00:16:48.640 --> 00:16:50.640]  來到第九次的時候
[00:16:50.640 --> 00:16:53.920]  這個就像話劇一樣
[00:16:53.920 --> 00:16:59.480]  祂將仇敵的心聲形象化地說出來
[00:16:59.480 --> 00:17:02.600]  「仇敵我要追趕,我要追上,我要君分老麥」
[00:17:02.600 --> 00:17:05.240]  「我要在他們身上得滿足,我要拔出刀來」
[00:17:05.240 --> 00:17:10.760]  「親手趕絕他們」
[00:17:10.760 --> 00:17:12.640]  我想讀快一點
[00:17:12.640 --> 00:17:18.720]  將急促、激烈的憤怒、決心
[00:17:18.720 --> 00:17:22.520]  追趕神子民的心聲說了出來
[00:17:22.520 --> 00:17:25.960]  從一個這麼激烈的行動
[00:17:25.960 --> 00:17:31.360]  神的敵人、法老的軍兵、戰車馬兵
[00:17:31.360 --> 00:17:33.640]  這麼激烈的行動裡面
[00:17:33.640 --> 00:17:35.640]  真的很可怕
[00:17:35.640 --> 00:17:42.560]  大家這段時間都是經驗到、看到、聽到、見到
[00:17:42.560 --> 00:17:44.760]  社會秩序上都有很多困難
[00:17:44.760 --> 00:17:47.440]  有時候都很可怕
[00:17:47.440 --> 00:17:51.040]  如果你知道新城市廣場今天有暴動
[00:17:51.040 --> 00:17:54.800]  有一個混亂,你敢不敢去?
[00:17:54.800 --> 00:17:56.080]  可能都會去的
[00:17:56.080 --> 00:17:57.880]  但心裏面怎樣?
[00:17:57.880 --> 00:17:59.280]  都害怕的
[00:17:59.280 --> 00:18:04.440]  我們心裏面會感受到那份壓力
[00:18:04.440 --> 00:18:06.440]  那個混亂
[00:18:06.440 --> 00:18:08.360]  無論心靈裏面
[00:18:08.360 --> 00:18:10.840]  或者是環境上的混亂
[00:18:10.840 --> 00:18:13.520]  我們會害怕的、會困難的
[00:18:13.520 --> 00:18:15.000]  但經文說
[00:18:15.000 --> 00:18:16.520]  神的僕人說
[00:18:16.520 --> 00:18:19.960]  「神啊,你用風一吹,海就把他們淹沒」
[00:18:19.960 --> 00:18:27.800]  「他們就像鉛一樣沉在大水之中」
[00:18:27.800 --> 00:18:31.320]  我們留意創造主的德性是怎樣的德性
[00:18:31.320 --> 00:18:35.280]  我們先留意詩歌怎樣描述神的敵人
[00:18:35.280 --> 00:18:37.280]  這個仇敵
[00:18:37.280 --> 00:18:38.200]  他這樣說
[00:18:38.200 --> 00:18:42.120]  「我要拔出刀來親手趕絕他們」
[00:18:42.120 --> 00:18:44.920]  我們可以形象化地看
[00:18:44.920 --> 00:18:47.320]  從象徵意義去看
[00:18:47.320 --> 00:18:50.560]  法老的戰車馬兵
[00:18:50.560 --> 00:18:52.760]  其實就代表著法老自己
[00:18:52.760 --> 00:18:53.880]  法老說什麼?
[00:18:53.880 --> 00:18:57.280]  法老說「我要拔出刀來親手趕絕他們」
[00:18:57.280 --> 00:19:03.000]  我們看到法老手中有刀
[00:19:03.000 --> 00:19:04.880]  但神呢?
[00:19:04.880 --> 00:19:06.480]  神怎樣說?
[00:19:06.480 --> 00:19:09.560]  摩西怎樣說神?
[00:19:09.560 --> 00:19:11.600]  他說「神的右手施展能力」
[00:19:11.600 --> 00:19:12.880]  第六節
[00:19:12.880 --> 00:19:15.760]  我們看回第六節
[00:19:15.760 --> 00:19:19.680]  「神的右手施展能力」
[00:19:19.680 --> 00:19:29.280]  「神的右手滿有榮耀和能力」
