
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹,平安,我們先一齊祈禱
[00:11:59.000 --> 00:12:03.000]  而耶利米就在約西亞做皇的時候
[00:12:03.000 --> 00:12:06.000]  收到上帝的訊息
[00:12:06.000 --> 00:12:09.000]  在第二節到第三節強調
[00:12:09.000 --> 00:12:12.000]  上主是和耶利米說話
[00:12:12.000 --> 00:12:15.000]  並且時常向他說話
[00:12:15.000 --> 00:12:17.000]  我們要記住一件事
[00:12:17.000 --> 00:12:19.000]  就是聖經中所說的先知
[00:12:19.000 --> 00:12:22.000]  是上帝的代言人
[00:12:22.000 --> 00:12:25.000]  而不是專幫我們預測
[00:12:25.000 --> 00:12:28.000]  未來股市走勢、房價走勢那些人
[00:12:28.000 --> 00:12:31.000]  是上帝的代言人
[00:12:31.000 --> 00:12:33.000]  先知大部份的訊息
[00:12:33.000 --> 00:12:35.000]  都是指責以色列人
[00:12:35.000 --> 00:12:38.000]  他們背叛上主的行為
[00:12:38.000 --> 00:12:41.000]  很少是預測未來的事
[00:12:41.000 --> 00:12:45.000]  當然也有預告
[00:12:45.000 --> 00:12:47.000]  他是預告未來的事
[00:12:47.000 --> 00:12:51.000]  就好像上主藉著耶利米先知
[00:12:51.000 --> 00:12:53.000]  預告給猶太人知道
[00:12:53.000 --> 00:12:57.000]  他們會被人家打敗
[00:12:57.000 --> 00:13:01.000]  他們的國家是會滅亡的
[00:13:01.000 --> 00:13:05.000]  在第四節到第十節
[00:13:05.000 --> 00:13:07.000]  就是有關上主委派耶利米
[00:13:07.000 --> 00:13:10.000]  做萬國的先知這件事
[00:13:10.000 --> 00:13:14.000]  雖然耶利米是要做萬國的先知
[00:13:14.000 --> 00:13:16.000]  不過不是說當時世界上
[00:13:16.000 --> 00:13:18.000]  真的有一萬個國家
[00:13:18.000 --> 00:13:20.000]  即使現在也沒有
[00:13:20.000 --> 00:13:22.000]  只不過是一個誇張的說法
[00:13:22.000 --> 00:13:25.000]  意思就是多國的先知
[00:13:25.000 --> 00:13:27.000]  即是說他要向很多的國家
[00:13:27.000 --> 00:13:31.000]  傳遞上主的訊息
[00:13:31.000 --> 00:13:33.000]  但我們也要明白
[00:13:33.000 --> 00:13:35.000]  這個說法並不是說
[00:13:35.000 --> 00:13:38.000]  耶利米要周遊列國
[00:13:38.000 --> 00:13:41.000]  去到不同的國家傳訊息
[00:13:41.000 --> 00:13:43.000]  因為當時有很多國家
[00:13:43.000 --> 00:13:45.000]  他們都有外交使節
[00:13:45.000 --> 00:13:48.000]  是駐紮在耶路撒冷
[00:13:48.000 --> 00:13:50.000]  如果耶利米有訊息給他們
[00:13:50.000 --> 00:13:55.000]  就去找外交官跟他們說就行了
[00:13:55.000 --> 00:13:58.000]  做上主的先知
[00:13:58.000 --> 00:14:05.000]  是不是一份好差事呢?
[00:14:05.000 --> 00:14:07.000]  其實是不是一份好差事呢?
[00:14:07.000 --> 00:14:09.000]  就要看當時的皇帝
[00:14:09.000 --> 00:14:12.000]  是不是敬拜上主而定
[00:14:12.000 --> 00:14:14.000]  如果皇帝是敬拜上主
[00:14:14.000 --> 00:14:16.000]  就會比較好
[00:14:16.000 --> 00:14:19.000]  如果皇帝是不敬拜上主
[00:14:19.000 --> 00:14:25.000]  這樣傳壞訊息的話
[00:14:25.000 --> 00:14:28.000]  是一件有生命危險的工作
[00:14:28.000 --> 00:14:32.000]  所以耶利米也找藉口不做
[00:14:32.000 --> 00:14:35.000]  我太年輕了,也沒有口才
[00:14:35.000 --> 00:14:37.000]  但上主說
[00:14:37.000 --> 00:14:41.000]  我與你同在,要保護你
[00:14:41.000 --> 00:14:43.000]  什麼意思呢?
[00:14:43.000 --> 00:14:46.000]  是不是說他會逢凶化吉
[00:14:46.000 --> 00:14:48.000]  無災無難,平平安安
[00:14:48.000 --> 00:14:51.000]  甚至會像先知爾賽那樣
[00:14:51.000 --> 00:14:53.000]  可以隨時出入皇宮
[00:14:53.000 --> 00:14:57.000]  是非常受人敬重的呢?
[00:14:57.000 --> 00:15:01.000]  從耶利米先知的生平事蹟看來
[00:15:01.000 --> 00:15:03.000]  並不是這樣的
[00:15:03.000 --> 00:15:07.000]  事實上在約西亞做皇的時期
[00:15:07.000 --> 00:15:09.000]  做先知應該是挺好的
[00:15:09.000 --> 00:15:12.000]  因為約西亞是敬拜上主的皇帝
[00:15:12.000 --> 00:15:17.000]  耶利米先知是相信他會受到禮遇的
[00:15:17.000 --> 00:15:22.000]  但很可惜,約西亞做皇只做了31年
[00:15:22.000 --> 00:15:24.000]  他就死了
[00:15:24.000 --> 00:15:27.000]  耶利米接到上主的呼召時
[00:15:27.000 --> 00:15:32.000]  是約西亞統治猶大國的第13年
[00:15:32.000 --> 00:15:37.000]  31年減了13年,只有18年
[00:15:37.000 --> 00:15:42.000]  也就是說,耶利米在約西亞統治的底下
[00:15:42.000 --> 00:15:45.000]  大概做了18至19年的先知
[00:15:45.000 --> 00:15:49.000]  那18年的日子是不會太苦的
[00:15:49.000 --> 00:15:55.000]  但是,耶利米要傳什麼訊息呢?
[00:15:55.000 --> 00:15:57.000]  我舉一個例子
[00:15:57.000 --> 00:16:02.000]  在耶利米書5章,第一節到第二節
[00:16:02.000 --> 00:16:09.000]  耶利米說:耶路撒冷人,走遍你們的大街小巷
[00:16:09.000 --> 00:16:13.000]  到處詳細觀察,到市場上搜查
[00:16:13.000 --> 00:16:18.000]  看看能不能找到一個正直忠誠的人
[00:16:18.000 --> 00:16:22.000]  你們找得到,上主就會饒恕耶路撒冷
[00:16:22.000 --> 00:16:27.000]  你們自稱敬畏上主,其實口是心非
[00:16:27.000 --> 00:16:32.000]  說完訊息就算了嗎?
[00:16:32.000 --> 00:16:34.000]  罵完他們就算了嗎?
[00:16:34.000 --> 00:16:36.000]  當然不是
[00:16:36.000 --> 00:16:39.000]  還有宣告上主的懲罰
[00:16:39.000 --> 00:16:44.000]  中間就不讀了,讀15-17節
[00:16:44.000 --> 00:16:49.000]  以色列人,上主要促使一個國家從遙遠地方來攻擊你們
[00:16:49.000 --> 00:16:53.000]  這個國家有悠久歷史,非常強大
[00:16:53.000 --> 00:16:55.000]  他們的語言你們不懂
[00:16:55.000 --> 00:16:58.000]  他們的弓箭手都是強悍的戰士
[00:16:58.000 --> 00:17:00.000]  殺人不眨眼
[00:17:00.000 --> 00:17:03.000]  他們要吃掉你們的穀物糧食
[00:17:03.000 --> 00:17:05.000]  他們要殺死你們的兒女
[00:17:05.000 --> 00:17:07.000]  宰殺你們的牛羊
[00:17:07.000 --> 00:17:11.000]  他們要吃光你們的葡萄和無花果
[00:17:11.000 --> 00:17:16.000]  他們的軍隊要拆毀你們所倚靠的堡壘
[00:17:16.000 --> 00:17:19.000]  上主才知道要罵人
[00:17:19.000 --> 00:17:23.000]  又要說一些不吉利的消息
[00:17:23.000 --> 00:17:26.000]  這樣聽到的人會不會很高興?
[00:17:26.000 --> 00:17:30.000]  會不會很開心,才知道又有好東西聽
[00:17:30.000 --> 00:17:33.000]  肯定是不高興
[00:17:33.000 --> 00:17:35.000]  很不高興
[00:17:35.000 --> 00:17:41.000]  很多人只是喜歡聽自己喜歡聽的東西
[00:17:41.000 --> 00:17:44.000]  喜歡聽對的訊息
[00:17:44.000 --> 00:17:47.000]  其實最糟糕的還有一個情況
[00:17:47.000 --> 00:17:50.000]  當時還有一些假先知
[00:17:50.000 --> 00:17:52.000]  假先知就無所謂
[00:17:52.000 --> 00:17:54.000]  他就專門說你喜歡聽什麼
[00:17:54.000 --> 00:17:55.000]  你喜歡平安大吉
[00:17:55.000 --> 00:17:58.000]  行,你平安大吉,沒事的
[00:17:58.000 --> 00:18:01.000]  他就專門說那些訊息
[00:18:01.000 --> 00:18:03.000]  樣樣都平安
[00:18:03.000 --> 00:18:11.000]  所以當耶利米傳一些不吉利的消息的時候
[00:18:11.000 --> 00:18:14.000]  他就更加被人討厭
[00:18:14.000 --> 00:18:20.000]  那些人不喜歡耶利米到一個什麼程度呢?
[00:18:20.000 --> 00:18:26.000]  當時其實是有人想殺了耶利米
[00:18:26.000 --> 00:18:28.000]  那些是什麼人?
[00:18:28.000 --> 00:18:32.000]  竟然是自己家鄉的人
[00:18:32.000 --> 00:18:35.000]  在耶利米書十一章二十一節這樣說
[00:18:35.000 --> 00:18:37.000]  阿那特人要殺害我
[00:18:37.000 --> 00:18:38.000]  他們威脅我
[00:18:38.000 --> 00:18:41.000]  不准我繼續宣揚上主的訊息
[00:18:41.000 --> 00:18:48.000]  如果我不聽,他們就殺我
[00:18:48.000 --> 00:18:53.000]  而其他的人民有些就譏笑他
[00:18:53.000 --> 00:18:56.000]  在耶利米書十七章十五節有一句說話
[00:18:56.000 --> 00:18:58.000]  我們可能不太明白
[00:18:58.000 --> 00:19:01.000]  記載了一個人民說的話
[00:19:01.000 --> 00:19:06.000]  上主警告我們的話,就讓他實行吧
[00:19:06.000 --> 00:19:08.000]  其實這一句說話的意思
[00:19:08.000 --> 00:19:09.000]  很可能就是說
[00:19:09.000 --> 00:19:11.000]  耶利米,你時時都說
[00:19:11.000 --> 00:19:14.000]  上主會懲罰耶路撒冷
[00:19:14.000 --> 00:19:16.000]  說了這麼多年都沒有實現
[00:19:16.000 --> 00:19:19.000]  如果上主真的要懲罰我們
[00:19:19.000 --> 00:19:22.000]  那就讓他來吧,讓他實行吧
[00:19:22.000 --> 00:19:25.000]  好像有些澳洲人這樣說
[00:19:25.000 --> 00:19:32.000]  bring it on,我們預備好了,bring it on
[00:19:32.000 --> 00:19:35.000]  忠心傳講上主的訊息
[00:19:35.000 --> 00:19:37.000]  被人譏笑
[00:19:37.000 --> 00:19:40.000]  又要冒生命危險
[00:19:40.000 --> 00:19:43.000]  已經夠慘了
[00:19:43.000 --> 00:19:46.000]  耶利米還不可以結婚
[00:19:46.000 --> 00:19:50.000]  由於上主肯定災禍會來臨
[00:19:50.000 --> 00:19:52.000]  所以他對耶利米說
[00:19:52.000 --> 00:19:56.000]  在這樣的地方,你不可結婚
[00:19:56.000 --> 00:19:58.000]  不可生兒育女
[00:19:58.000 --> 00:20:03.000]  在這麼艱苦又孤獨的情況下
[00:20:03.000 --> 00:20:06.000]  你猜耶利米會怎樣呢?
[00:20:06.000 --> 00:20:08.000]  會不會很失望呢?
[00:20:08.000 --> 00:20:10.000]  會不會埋怨上主呢?
[00:20:10.000 --> 00:20:12.000]  會不會覺得很慘呢?
[00:20:12.000 --> 00:20:15.000]  甚至乎說,算了,我不做了
[00:20:15.000 --> 00:20:17.000]  他就跑走了
[00:20:17.000 --> 00:20:22.000]  我們看耶利米的一個禱告
[00:20:22.000 --> 00:20:25.000]  在耶利米書16章19-20節
[00:20:25.000 --> 00:20:29.000]  上主啊,你是我的力量和堡壘
[00:20:29.000 --> 00:20:32.000]  你是我危難時的避難所
[00:20:32.000 --> 00:20:36.000]  這個要從世界各角落來到你面前
[00:20:36.000 --> 00:20:38.000]  說,我們的祖先
[00:20:38.000 --> 00:20:42.000]  只拜假神,只拜毫無用處的偶像
[00:20:42.000 --> 00:20:47.000]  人能為自己做神明嗎?
[00:20:47.000 --> 00:20:53.000]  即使做了,他們也不是真神
[00:20:53.000 --> 00:20:58.000]  這個先知真是很有信心
[00:20:58.000 --> 00:21:00.000]  很有信心
[00:21:00.000 --> 00:21:05.000]  上主除了要耶利米講審判的訊息之外
[00:21:05.000 --> 00:21:11.000]  他也要告訴耶利米要傳一個回歸的訊息
[00:21:11.000 --> 00:21:13.000]  但是呢
[00:21:13.000 --> 00:21:17.000]  傳講將來的好消息呢
[00:21:17.000 --> 00:21:22.000]  耶利米仍然要付代價
[00:21:22.000 --> 00:21:26.000]  在耶利米傳講訊息的後期
[00:21:26.000 --> 00:21:32.000]  巴比倫人真的打到耶路撒冷了
[00:21:32.000 --> 00:21:36.000]  當兵臨城下的時候
[00:21:36.000 --> 00:21:39.000]  上主又告訴耶利米
[00:21:39.000 --> 00:21:41.000]  你一個堂兄弟
[00:21:41.000 --> 00:21:43.000]  他要來找你
[00:21:43.000 --> 00:21:51.000]  叫你買了他一塊在阿拿特城的田地
[00:21:51.000 --> 00:21:53.000]  耶利米才知道
[00:21:53.000 --> 00:21:56.000]  作為一個傳講上帝的訊息
[00:21:56.000 --> 00:21:59.000]  說將來猶太人會回歸的
[00:21:59.000 --> 00:22:00.000]  在這個時候呢
[00:22:00.000 --> 00:22:03.000]  他為了確實表明
[00:22:03.000 --> 00:22:06.000]  耶利米確實相信猶太人
[00:22:06.000 --> 00:22:10.000]  被擄之後有一天會再回來故鄉
[00:22:10.000 --> 00:22:14.000]  上主就要他買了那塊地
[00:22:14.000 --> 00:22:22.000]  這個就是他對上主信心的表現
[00:22:22.000 --> 00:22:24.000]  耶利米的信心
[00:22:24.000 --> 00:22:29.000]  有什麼是值得我們效法的呢?
[00:22:29.000 --> 00:22:33.000]  從耶利米先知生平的情況來說
[00:22:33.000 --> 00:22:36.000]  我們要記住
[00:22:36.000 --> 00:22:42.000]  信耶穌的人不一定有平順的人生
[00:22:42.000 --> 00:22:49.000]  所以我們不要為一些生活上不如意的事埋怨上主
[00:22:49.000 --> 00:22:52.000]  事實上信了耶穌的人的日子
[00:22:52.000 --> 00:22:55.000]  有時可能更加難過
[00:22:55.000 --> 00:22:59.000]  有很多忠心為主的人
[00:22:59.000 --> 00:23:03.000]  他們都沒有一般人希望得到的好日子
[00:23:03.000 --> 00:23:10.000]  包括住大屋、開靚車、生兒育女、娶個好老婆
[00:23:10.000 --> 00:23:16.000]  尤其是有很多忠心的宣教士
[00:23:16.000 --> 00:23:24.000]  有時會被上主猜派去一些貧窮落後的地區做宣教
[00:23:24.000 --> 00:23:27.000]  我講一個宣教士的例子
[00:23:27.000 --> 00:23:29.000]  希望大家都記住他
[00:23:29.000 --> 00:23:32.000]  因為很多人不認識他
