
[00:00:00.000 --> 00:00:02.000]  我們再一次禱告
[00:04:07.800 --> 00:04:13.800]  是因為自己覺得比別人高一些
[00:04:13.800 --> 00:04:20.800]  這段經文為什麼耶穌會說要他們犯謙卑
[00:04:20.800 --> 00:04:27.800]  就是門徒在討論天國裡面誰最偉大
[00:04:27.800 --> 00:04:32.800]  在門徒的心裡面認為
[00:04:32.800 --> 00:04:39.800]  就算是天家也是有等級的
[00:04:39.800 --> 00:04:44.800]  這個我相信大家都知道不會是這樣
[00:04:44.800 --> 00:04:52.800]  所以主耶穌又叫他們謙卑
[00:04:52.800 --> 00:04:54.800]  以前看過一本書
[00:04:54.800 --> 00:04:57.800]  可能在當中也有人看過
[00:04:57.800 --> 00:05:02.800]  那本書叫《態度決定了你的高度》
[00:05:02.800 --> 00:05:05.800]  描述到一些人處事的態度
[00:05:05.800 --> 00:05:10.800]  是會影響事情的結果的
[00:05:10.800 --> 00:05:12.800]  在現代的社會當中
[00:05:12.800 --> 00:05:15.800]  很多人的態度惡劣
[00:05:15.800 --> 00:05:21.800]  以致引起衝突 引起糾紛
[00:05:21.800 --> 00:05:25.800]  在過往
[00:05:25.800 --> 00:05:27.800]  有一個小朋友
[00:05:27.800 --> 00:05:30.800]  他爸爸是督察
[00:05:30.800 --> 00:05:32.800]  他和一群小朋友來玩
[00:05:32.800 --> 00:05:34.800]  可能因為他年紀小
[00:05:34.800 --> 00:05:36.800]  這群小朋友比他大一點
[00:05:36.800 --> 00:05:38.800]  小朋友欺負他
[00:05:38.800 --> 00:05:40.800]  接著他說一句
[00:05:40.800 --> 00:05:45.800]  我叫我爸爸扮你
[00:05:45.800 --> 00:05:48.800]  真的 日後沒有人敢欺負他
[00:05:48.800 --> 00:05:53.800]  但是沒有小朋友和他一起玩
[00:05:53.800 --> 00:05:58.800]  態度決定了他們的結果
[00:05:58.800 --> 00:06:01.800]  這個月初
[00:06:01.800 --> 00:06:02.800]  有一個主日
[00:06:02.800 --> 00:06:03.800]  如果大家有印象
[00:06:03.800 --> 00:06:05.800]  在星期日的真理樓
[00:06:05.800 --> 00:06:08.800]  進行了更換地板的工程
[00:06:08.800 --> 00:06:14.800]  引領弟兄姊妹進入真理樓的禮堂
[00:06:14.800 --> 00:06:19.800]  由地下走上去
[00:06:19.800 --> 00:06:22.800]  當然要有人指示
[00:06:22.800 --> 00:06:28.800]  要協助弟兄姊妹進入禮堂
[00:06:28.800 --> 00:06:32.800]  當我去到真理樓當值的時候
[00:06:32.800 --> 00:06:34.800]  我見到一個律師
[00:06:34.800 --> 00:06:36.800]  一個醫生
[00:06:36.800 --> 00:06:41.800]  在當中舉牌
[00:06:41.800 --> 00:06:42.800]  這裡是龍尾
[00:06:42.800 --> 00:06:44.800]  這裡是龍尾
[00:06:44.800 --> 00:06:47.800]  我立即感到很感動
[00:06:47.800 --> 00:06:49.800]  因為我認識他們
[00:06:49.800 --> 00:06:52.800]  認識他們在這個社會裏工作的地位
[00:06:52.800 --> 00:06:53.800]  身份
[00:06:53.800 --> 00:06:56.800]  我不是說他們特別高貴
[00:06:56.800 --> 00:06:59.800]  而是他們在這個家裏
[00:06:59.800 --> 00:07:05.800]  他們覺得他們再不是有職業上的身份
[00:07:05.800 --> 00:07:09.800]  他們在家裏是一家人
[00:07:09.800 --> 00:07:12.800]  有什麼需要
[00:07:12.800 --> 00:07:13.800]  好像這裡說
[00:07:13.800 --> 00:07:18.800]  自己把自己壓低去服侍神
[00:07:18.800 --> 00:07:21.800]  教會裏要和睦相處
[00:07:21.800 --> 00:07:25.800]  除了個人對自己有合意的看法之外
[00:07:25.800 --> 00:07:28.800]  也要記得別人的重要性
[00:07:28.800 --> 00:07:33.800]  以正確的態度去表達和處理事情
[00:07:33.800 --> 00:07:36.800]  和看待別人
[00:07:36.800 --> 00:07:40.800]  接著兩個行為
[00:07:40.800 --> 00:07:44.800]  我們先看第五和第十節
[00:07:44.800 --> 00:07:47.800]  我們一起讀
[00:07:47.800 --> 00:07:56.800]  第十節
[00:07:56.800 --> 00:07:57.800]  你們要小心
[00:07:57.800 --> 00:07:59.800]  不要輕
[00:07:59.800 --> 00:08:12.800]  兩個行為
[00:08:12.800 --> 00:08:13.800]  第一個
[00:08:13.800 --> 00:08:15.800]  接待
[00:08:15.800 --> 00:08:17.800]  凡因我的命
[00:08:17.800 --> 00:08:19.800]  接待一個這樣的小孩子的
[00:08:19.800 --> 00:08:22.800]  就是接待我
[00:08:22.800 --> 00:08:25.800]  接待是知道歡迎
[00:08:25.800 --> 00:08:30.800]  照顧 關心 樂意接納
[00:08:30.800 --> 00:08:32.800]  這裡說的小孩子
[00:08:32.800 --> 00:08:35.800]  當然不是說孩童
[00:08:35.800 --> 00:08:38.800]  而是上文提到的那個謙卑
[00:08:38.800 --> 00:08:41.800]  自己把自己壓低的謙卑的人
[00:08:41.800 --> 00:08:44.800]  地位微小的人
[00:08:44.800 --> 00:08:46.800]  因耶穌的名
[00:08:46.800 --> 00:08:52.800]  要接待這些人的理由和價值
[00:08:52.800 --> 00:08:53.800]  有兩方面
[00:08:53.800 --> 00:08:54.800]  第一
[00:08:54.800 --> 00:08:57.800]  是等於接待主
[00:08:57.800 --> 00:08:58.800]  第二
[00:08:58.800 --> 00:09:02.800]  因為小弟兄是寶貴的
[00:09:02.800 --> 00:09:04.800]  他的價值在於
[00:09:04.800 --> 00:09:06.800]  他是屬於主耶穌基督
[00:09:06.800 --> 00:09:08.800]  並且第十節告訴我們
[00:09:08.800 --> 00:09:12.800]  有天使作為他們的代表
[00:09:12.800 --> 00:09:14.800]  你們常常可以見到天父的臉
[00:09:14.800 --> 00:09:17.800]  即是說什麼
[00:09:17.800 --> 00:09:22.800]  我們經常俗語說打小報告
[00:09:22.800 --> 00:09:25.800]  不要輕視他們
[00:09:25.800 --> 00:09:27.800]  在第五第六節裡
[00:09:27.800 --> 00:09:32.800]  提到積極和消極的兩方面
[00:09:32.800 --> 00:09:36.800]  傾向他們的後果是怎樣
[00:09:36.800 --> 00:09:43.800]  前者是說到接待耶穌的得到獎賞
[00:09:43.800 --> 00:09:47.800]  後者說到那個嚴重的後果
[00:09:47.800 --> 00:09:51.800]  就是遠超過肉身的死亡
[00:09:51.800 --> 00:09:54.800]  第七節到第九節裡
[00:09:54.800 --> 00:09:55.800]  勉勵我們
[00:09:55.800 --> 00:09:59.800]  為了防止自己受到引誘犯罪
[00:09:59.800 --> 00:10:02.800]  令可作出重大的犧牲
[00:10:02.800 --> 00:10:04.800]  我們一起讀第七節到第九節
[00:10:21.800 --> 00:10:48.800]  「我們接待一個小子」
[00:10:48.800 --> 00:10:50.800]  我們要接待一個小子
[00:10:50.800 --> 00:10:54.800]  我們不要輕視這個小子
[00:10:54.800 --> 00:10:57.800]  有些事我們要忍痛放棄
[00:10:57.800 --> 00:11:00.800]  我們的一些習慣
[00:11:00.800 --> 00:11:02.800]  一些態度
[00:11:02.800 --> 00:11:04.800]  驕傲呢
[00:11:04.800 --> 00:11:06.800]  冷漠呢
[00:11:06.800 --> 00:11:10.800]  或者覺得比別人高呢
[00:11:10.800 --> 00:11:11.800]  經文提醒我們
[00:11:11.800 --> 00:11:17.800]  寧可在今生有不健全的人生
[00:11:17.800 --> 00:11:22.800]  沒了手 沒了腳 沒了眼
[00:11:22.800 --> 00:11:25.800]  寧願是這樣
[00:11:25.800 --> 00:11:29.800]  好叫我們在屬靈的生命裡得到保存
[00:11:29.800 --> 00:11:32.800]  不至於沉淪的落地獄
[00:11:32.800 --> 00:11:34.800]  與神隔絕
[00:11:34.800 --> 00:11:38.800]  當然這個比方不是叫我們斬手斬腳
[00:11:38.800 --> 00:11:41.800]  畫了隻眼
[00:11:41.800 --> 00:11:44.800]  這個是叫我們謹慎的
[00:11:44.800 --> 00:11:50.800]  不要輕看我們的小弟兄
[00:11:50.800 --> 00:11:54.800]  我想教會裡怎樣實踐呢
[00:11:54.800 --> 00:11:58.800]  我們主動的去接待一些小弟兄
[00:11:58.800 --> 00:12:04.800]  不要單單去顧自己喜歡的羊
[00:12:04.800 --> 00:12:11.800]  也要顧及一些我們覺得不顯眼的小弟兄
[00:12:11.800 --> 00:12:14.800]  有一個無依無靠的長者
[00:12:14.800 --> 00:12:17.800]  是教會的長者
[00:12:17.800 --> 00:12:21.800]  有教會的弟兄姊妹成為了他的監護人
[00:12:21.800 --> 00:12:23.800]  幫助他找老人院
[00:12:23.800 --> 00:12:25.800]  留心他的生活
[00:12:25.800 --> 00:12:28.800]  幫助他解決生活上任何的困難
[00:12:28.800 --> 00:12:30.800]  守護著他
[00:12:30.800 --> 00:12:35.800]  不要在老人院被人欺負
[00:12:35.800 --> 00:12:37.800]  這個長者
[00:12:37.800 --> 00:12:39.800]  也有一班弟兄姊妹
[00:12:39.800 --> 00:12:43.800]  固定的將他推離教會參加崇拜
[00:12:43.800 --> 00:12:45.800]  崇拜之後
[00:12:45.800 --> 00:12:49.800]  他們整家人跟他喝茶
[00:12:49.800 --> 00:12:56.800]  這個就是接待小子
[00:12:56.800 --> 00:13:00.800]  或者在崇拜裡
[00:13:00.800 --> 00:13:06.800]  我們可以實踐的是配合招待
[00:13:06.800 --> 00:13:11.800]  樂意的是讓後來者可以順利
[00:13:11.800 --> 00:13:13.800]  攝入我們的座位
[00:13:13.800 --> 00:13:15.800]  好像周耀輝傳道
[00:13:15.800 --> 00:13:21.800]  在歡迎的時候所說的
[00:13:21.800 --> 00:13:24.800]  我不知道大家有沒有什麼感覺
[00:13:24.800 --> 00:13:26.800]  有時候我看到招待
[00:13:26.800 --> 00:13:30.800]  請一些遲來的朋友攝入去的時候
[00:13:30.800 --> 00:13:33.800]  好像有點勉強
[00:13:33.800 --> 00:13:35.800]  這個地頭是我的
[00:13:35.800 --> 00:13:38.800]  好像不舒服
[00:13:38.800 --> 00:13:41.800]  接待小弟兄
[00:13:41.800 --> 00:13:43.800]  第二方面是尋找
[00:13:43.800 --> 00:13:45.800]  十二至十四節
[00:13:45.800 --> 00:13:47.800]  《淵靈經脈》說
[00:13:47.800 --> 00:13:53.800]  尋揚是提醒我們
[00:13:53.800 --> 00:13:56.800]  天父對每一個信徒都是關懷的
[00:13:56.800 --> 00:14:00.800]  他不願意有一隻失落
[00:14:00.800 --> 00:14:02.800]  所以不見了一隻
[00:14:02.800 --> 00:14:05.800]  都設法的去找回來
[00:14:05.800 --> 00:14:07.800]  第十二節
[00:14:07.800 --> 00:14:10.800]  不是表示牧羊人留下一大群羊
[00:14:10.800 --> 00:14:11.800]  沒有人看管
[00:14:11.800 --> 00:14:13.800]  去找那隻羊
[00:14:13.800 --> 00:14:15.800]  不止一個牧羊人
[00:14:15.800 --> 00:14:18.800]  可能有幾個牧羊人
[00:14:18.800 --> 00:14:20.800]  一塊塊放下給別人
[00:14:20.800 --> 00:14:23.800]  然後自己去找另一隻
[00:14:23.800 --> 00:14:26.800]  否則就九十九隻
[00:14:26.800 --> 00:14:29.800]  還可以找得多
[00:14:29.800 --> 00:14:32.800]  尋揚的比喻也不是表示
[00:14:32.800 --> 00:14:36.800]  失去的羊比九十九隻更重要更寶貴
[00:14:36.800 --> 00:14:39.800]  這裡表示牧羊人希望
[00:14:39.800 --> 00:14:42.800]  全部的羊都齊齊整整的
[00:14:42.800 --> 00:14:45.800]  不想有任何一隻失去
[00:14:45.800 --> 00:14:48.800]  所以要尋找
[00:14:48.800 --> 00:14:52.800]  我不知道在我們這麼大的教會裡
[00:14:52.800 --> 00:14:56.800]  我們會怎麼看這些失揚
[00:14:56.800 --> 00:15:00.800]  有人說在大教會的危機就是容易忽略一些小羊
[00:15:00.800 --> 00:15:02.800]  因為大
[00:15:02.800 --> 00:15:04.800]  可能不是我們故意的
[00:15:04.800 --> 00:15:07.800]  因為大教會太大了
[00:15:07.800 --> 00:15:09.800]  我們可能沒什麼時間
[00:15:09.800 --> 00:15:12.800]  沒什麼人手去跟進疏忽
[00:15:12.800 --> 00:15:14.800]  又或者人太多了
[00:15:14.800 --> 00:15:16.800]  他不在這個崇拜
[00:15:16.800 --> 00:15:17.800]  可能去了另一個崇拜
[00:15:17.800 --> 00:15:18.800]  我們不知道的
[00:15:18.800 --> 00:15:19.800]  他不在我們的團契
[00:15:19.800 --> 00:15:21.800]  或者去了另一個團契
[00:15:21.800 --> 00:15:27.800]  我們都不知道的
[00:15:27.800 --> 00:15:31.800]  我們要留心
[00:15:31.800 --> 00:15:36.800]  一些小羊有沒有迷失
[00:15:36.800 --> 00:15:38.800]  所以教會常常鼓勵大家
[00:15:38.800 --> 00:15:41.800]  參加一個固定的崇拜
[00:15:41.800 --> 00:15:42.800]  因為如果參加一個固定的崇拜
[00:15:42.800 --> 00:15:47.800]  我們都會知道哪些是慣常的
[00:15:47.800 --> 00:15:48.800]  我們一看到的時候
[00:15:48.800 --> 00:15:51.800]  不見了某人
[00:15:51.800 --> 00:15:53.800]  可能大家互相關心
[00:15:53.800 --> 00:15:58.800]  鼓勵大家多參加團契小組
[00:15:58.800 --> 00:16:02.800]  以致在這麼大的群體裡
[00:16:02.800 --> 00:16:05.800]  你失去了
[00:16:05.800 --> 00:16:10.800]  都是可以千方百計去找你
[00:16:10.800 --> 00:16:12.800]  被發現
[00:16:12.800 --> 00:16:14.800]  我剛才說過尋揚的故事
[00:16:14.800 --> 00:16:19.800]  不是說那一隻比九十九隻還要寶貴
[00:16:19.800 --> 00:16:22.800]  而是主耶穌很留心
[00:16:22.800 --> 00:16:28.800]  還有他覺得每一隻都這麼寶貴
[00:16:28.800 --> 00:16:31.800]  少一隻都是嫌多的
[00:16:31.800 --> 00:16:38.800]  所以他去尋找
[00:16:38.800 --> 00:16:44.800]  很多的崇拜都有新人的接待
[00:16:44.800 --> 00:16:47.800]  他們很留心這些新人
[00:16:47.800 --> 00:16:48.800]  在我們團契裡
[00:16:48.800 --> 00:16:51.800]  我們都可以成立一些關顧組
[00:16:51.800 --> 00:16:54.800]  特別留心一些小弟兄
[00:16:54.800 --> 00:16:56.800]  回來一次就不見了
[00:16:56.800 --> 00:17:00.800]  或者在當中比較有軟弱的
[00:17:00.800 --> 00:17:01.800]  在你們團契裡
[00:17:01.800 --> 00:17:05.800]  也可以成立一個特別職務組
[00:17:05.800 --> 00:17:09.800]  專門尋找這些小弟兄
[00:17:09.800 --> 00:17:14.800]  走失一個都是嫌多的
[00:17:14.800 --> 00:17:16.800]  求主幫助我們
[00:17:16.800 --> 00:17:19.800]  在不興旺神家裡的小人的時候
[00:17:19.800 --> 00:17:22.800]  自著一個謙卑的態度
[00:17:22.800 --> 00:17:24.800]  有兩個的行為
[00:17:24.800 --> 00:17:28.800]  去接待去尋找
