
[00:00:00.000 --> 00:00:02.240]  我們一起讀今天的經文
[00:04:28.560 --> 00:04:30.080]  在神的眼裡
[00:04:30.080 --> 00:04:32.200]  所以不只是看結果
[00:04:32.200 --> 00:04:33.160]  你做這件事出來
[00:04:33.160 --> 00:04:35.160]  好像表面上多麼好
[00:04:35.160 --> 00:04:36.480]  而是那個過程
[00:04:36.480 --> 00:04:39.880]  過程和結果同樣重要
[00:04:39.880 --> 00:04:43.760]  所以這裡神將摩西的過程告訴我們
[00:04:43.760 --> 00:04:45.040]  是不對的
[00:04:45.040 --> 00:04:46.240]  他不喜歡
[00:04:46.240 --> 00:04:48.920]  而因為我們的過程
[00:04:48.920 --> 00:04:50.080]  我們做事的過程
[00:04:50.080 --> 00:04:52.760]  其實某程度上反映了我們的內心
[00:04:52.760 --> 00:04:53.880]  我們思考
[00:04:53.880 --> 00:04:55.160]  用什麼手法
[00:04:55.160 --> 00:04:57.680]  就這樣做出來
[00:04:57.680 --> 00:04:59.200]  其實我們的過程
[00:04:59.200 --> 00:05:03.000]  其實是反映了我們的內心
[00:05:03.000 --> 00:05:04.280]  所以神說
[00:05:04.280 --> 00:05:05.280]  這裡告訴我們
[00:05:05.280 --> 00:05:06.320]  生命的內心
[00:05:06.320 --> 00:05:07.600]  我們的內裡
[00:05:07.600 --> 00:05:10.040]  其實給我們看到的外在
[00:05:10.040 --> 00:05:11.760]  是多麼厲害
[00:05:11.760 --> 00:05:14.000]  或者我們做出來的東西多麼好
[00:05:14.000 --> 00:05:15.280]  其實是更加重要
[00:05:15.280 --> 00:05:17.280]  神不只是看結果
[00:05:17.280 --> 00:05:21.160]  而是看整件事的過程是怎樣
[00:05:21.160 --> 00:05:25.520]  所以當我看這些經文的時候
[00:05:25.520 --> 00:05:27.400]  神對我很多提醒
[00:05:27.400 --> 00:05:30.480]  我提醒自己和提醒姐妹
[00:05:30.480 --> 00:05:32.040]  我們去侍奉的時候
[00:05:32.040 --> 00:05:33.760]  不是只是說我有感動去做
[00:05:33.760 --> 00:05:34.480]  我想做
[00:05:34.480 --> 00:05:35.240]  我要做
[00:05:35.240 --> 00:05:36.520]  神你讓我做吧
[00:05:36.520 --> 00:05:38.760]  而是其實那個過程
[00:05:38.760 --> 00:05:40.480]  神同樣監察
[00:05:40.480 --> 00:05:42.000]  譬如在過程裏面
[00:05:42.000 --> 00:05:44.720]  我們是否誠實
[00:05:44.720 --> 00:05:45.480]  在過程裏面
[00:05:45.480 --> 00:05:48.080]  我們是否和別人炒爛了
[00:05:48.080 --> 00:05:48.760]  做了一件事出來
[00:05:48.760 --> 00:05:52.720]  但中間是和別人有很多很多的厭愧
[00:05:52.720 --> 00:05:56.640]  或者會不會是我們在裏面
[00:05:56.640 --> 00:05:58.040]  為了做一些事
[00:05:58.040 --> 00:05:59.240]  犯罪了
[00:05:59.240 --> 00:05:59.760]  算了
[00:05:59.760 --> 00:06:01.080]  沒有人看到
[00:06:01.080 --> 00:06:02.720]  總之做了一件事出來
[00:06:02.720 --> 00:06:05.400]  我們怎樣能夠堅持不犯罪
[00:06:05.400 --> 00:06:06.320]  在那個過程裏面
[00:06:06.320 --> 00:06:12.000]  其實這些都是神要我們去遵守
[00:06:12.000 --> 00:06:14.720]  因為我們的主是一個光明的主
[00:06:14.720 --> 00:06:15.880]  其實在這個過程裏面
[00:06:15.880 --> 00:06:16.720]  黑暗的話
[00:06:16.720 --> 00:06:18.800]  其實祂是不喜歡的
[00:06:18.800 --> 00:06:20.600]  我經常都提醒我自己
[00:06:20.600 --> 00:06:23.040]  我們的內在的生命是很重要的
[00:06:23.040 --> 00:06:24.200]  越多侍奉
[00:06:24.200 --> 00:06:26.640]  譬如我自己也有很多不同的侍奉
[00:06:26.640 --> 00:06:28.800]  我們弟兄姐妹也有很多侍奉
[00:06:28.800 --> 00:06:29.560]  越多侍奉
[00:06:29.560 --> 00:06:32.120]  我經常和弟兄姐妹提醒我自己
[00:06:32.120 --> 00:06:33.160]  你越多侍奉的話
[00:06:33.160 --> 00:06:36.200]  你就越更加要留意自己的生命
[00:06:36.200 --> 00:06:40.200]  我特別和敬拜隊弟兄姐妹分享
[00:06:40.200 --> 00:06:42.000]  用他們作為一個例子
[00:06:42.000 --> 00:06:44.320]  我們經常說敬拜隊
[00:06:44.320 --> 00:06:45.600]  我們有一個特點
[00:06:45.600 --> 00:06:47.920]  就是因為我們站在台上
[00:06:47.920 --> 00:06:49.880]  其實大家都看到我們
[00:06:49.880 --> 00:06:53.400]  其實我們敬拜隊經常有一個祈禱
[00:06:53.400 --> 00:06:54.400]  就是主啊
[00:06:54.400 --> 00:06:55.840]  祢幫助我們的侍奉
[00:06:55.840 --> 00:06:57.000]  讓人不見一人
[00:06:57.000 --> 00:06:58.560]  只見耶穌
[00:06:58.560 --> 00:07:00.320]  我們很想說
[00:07:00.320 --> 00:07:01.600]  我們同樣一起敬拜的時候
[00:07:01.600 --> 00:07:03.720]  人的注意力不是在我們身上
[00:07:03.720 --> 00:07:07.480]  而是能夠注視在神的身上
[00:07:07.480 --> 00:07:10.080]  這是我們很希望發生的事情
[00:07:10.080 --> 00:07:11.080]  但是
[00:07:11.080 --> 00:07:12.400]  當然在實際上
[00:07:12.400 --> 00:07:14.160]  我們真的站在那裡
[00:07:14.160 --> 00:07:16.640]  你也看到我們站在那裡
[00:07:16.640 --> 00:07:17.240]  我就說
[00:07:17.240 --> 00:07:19.840]  其實不單止站在大家面前
[00:07:19.840 --> 00:07:23.760]  其實我們是一起站在神面前的
[00:07:23.760 --> 00:07:25.960]  想清楚這件事
[00:07:25.960 --> 00:07:27.720]  所以我經常和弟兄姐妹說
[00:07:27.720 --> 00:07:30.680]  其實我們真的要留意我們的生命
[00:07:30.680 --> 00:07:31.840]  會不會平時
[00:07:31.840 --> 00:07:36.720]  譬如我們很積極
[00:07:36.720 --> 00:07:38.400]  看起來好像很神聖
[00:07:38.400 --> 00:07:39.200]  在敬拜
[00:07:39.200 --> 00:07:40.320]  但是其實
[00:07:40.320 --> 00:07:42.200]  你看到我們在台下
[00:07:42.200 --> 00:07:43.760]  三千八角
[00:07:43.760 --> 00:07:45.600]  經常罵人
[00:07:45.600 --> 00:07:47.600]  放口號用來不停罵人
[00:07:47.600 --> 00:07:48.760]  又說不同的事情
[00:07:48.760 --> 00:07:52.240]  或者做事就令人跌倒
[00:07:52.240 --> 00:07:53.600]  或者我經常說笑
[00:07:53.600 --> 00:07:55.320]  可能昨晚
[00:07:55.320 --> 00:07:57.040]  剛剛在小組
[00:07:57.040 --> 00:07:59.280]  跟別人吵架
[00:07:59.280 --> 00:08:01.040]  但是今天站在台上
[00:08:01.040 --> 00:08:05.360]  其實別人不覺得你分裂
[00:08:05.360 --> 00:08:06.520]  你自己也覺得自己分裂
[00:08:06.520 --> 00:08:07.280]  是不是?會不會?
[00:08:07.280 --> 00:08:09.520]  其實那些組員
[00:08:09.520 --> 00:08:11.200]  剛剛和你昨天被你罵完的那個
[00:08:11.200 --> 00:08:13.400]  可能覺得沒事吧
[00:08:13.400 --> 00:08:15.240]  也很可能難以敬拜
[00:08:15.240 --> 00:08:16.000]  當然
[00:08:16.000 --> 00:08:18.640]  令人難以阻礙別人之餘
[00:08:18.640 --> 00:08:21.880]  可能我相信神也不會是喜悅
[00:08:21.880 --> 00:08:23.760]  雖然我們可能表現得
[00:08:23.760 --> 00:08:26.840]  人體的我們是非常積極
[00:08:26.840 --> 00:08:30.160]  所以我經常這樣去提醒我們自己
[00:08:30.160 --> 00:08:31.400]  和提醒我們弟兄姊妹
[00:08:31.400 --> 00:08:33.520]  但是我們要記住
[00:08:33.520 --> 00:08:35.360]  我們的內心過程
[00:08:35.360 --> 00:08:37.320]  是神更加的重視
[00:08:37.320 --> 00:08:39.440]  不只是一個結果
[00:08:39.440 --> 00:08:41.040]  好,那我們就繼續讀
[00:08:41.040 --> 00:08:42.560]  十三節到十五節
[00:08:42.560 --> 00:08:44.480]  我們一起讀
[00:08:44.480 --> 00:08:46.160]  第二天他出去
[00:08:46.160 --> 00:08:49.120]  見有兩個希伯來人爭鬥
[00:08:49.120 --> 00:08:51.560]  就對那希婦人的說
[00:08:51.560 --> 00:08:55.080]  你為什麼打你同埃及人呢?
[00:08:59.080 --> 00:09:01.960]  審判官難道你要殺我
[00:09:01.960 --> 00:09:03.960]  將殺那埃及人魔
[00:09:03.960 --> 00:09:05.760]  摩西變句怕說
[00:09:05.760 --> 00:09:08.360]  這是必是被人知道了
[00:09:08.360 --> 00:09:11.400]  法老聽見這是想殺摩西
[00:09:11.400 --> 00:09:13.720]  但摩西躲避法老
[00:09:13.720 --> 00:09:15.800]  逃往米甸地居住
[00:09:15.800 --> 00:09:18.480]  這裡說摩西第二天又出去了
[00:09:18.480 --> 00:09:21.360]  這次他見到兩個希伯來人
[00:09:21.360 --> 00:09:22.720]  自己在打
[00:09:22.720 --> 00:09:24.080]  心痛了
[00:09:24.080 --> 00:09:27.600]  我們被埃及人欺壓還不夠嗎?
[00:09:27.600 --> 00:09:29.960]  為什麼我們兩個同族的人
[00:09:29.960 --> 00:09:33.680]  都要自己互相苦待呢?
[00:09:33.680 --> 00:09:35.680]  所以他就開口
[00:09:35.680 --> 00:09:38.360]  去罵那希婦人
[00:09:38.360 --> 00:09:41.720]  很明顯這裡被他說的人
[00:09:41.720 --> 00:09:43.640]  不喜歡他的介入
[00:09:43.640 --> 00:09:45.360]  回應他說
[00:09:45.360 --> 00:09:47.800]  其實在他的眼裡
[00:09:47.800 --> 00:09:50.160]  摩西也是一個埃及人
[00:09:50.160 --> 00:09:53.240]  也是一個有份欺壓他的人
[00:09:53.240 --> 00:09:54.240]  所以他就說
[00:09:54.240 --> 00:10:00.520]  你用不著自己自立為我們的首領
[00:10:00.520 --> 00:10:01.440]  不需要的
[00:10:01.440 --> 00:10:03.080]  不用做我們的審判官
[00:10:03.080 --> 00:10:06.040]  介入來說這件事情
[00:10:06.040 --> 00:10:09.280]  然後言語之間更透露了
[00:10:09.280 --> 00:10:12.680]  他知道摩西殺了埃及人
[00:10:12.680 --> 00:10:17.560]  就說要好像埃及人一樣殺我們
[00:10:17.560 --> 00:10:19.720]  當然如果你是摩西
[00:10:19.720 --> 00:10:24.280]  這件事人不知不覺
[00:10:24.280 --> 00:10:26.440]  但是原來通了天
[00:10:26.440 --> 00:10:27.880]  你害怕嗎?
[00:10:27.880 --> 00:10:29.960]  真的很害怕
[00:10:29.960 --> 00:10:32.360]  原來人家知道了
[00:10:32.360 --> 00:10:37.080]  當我們回看《使徒行轉》
[00:10:37.080 --> 00:10:38.840]  七章記載的時候
[00:10:38.840 --> 00:10:41.120]  其實摩西不單止害怕
[00:10:41.120 --> 00:10:43.200]  其實他也會很不明白
[00:10:43.200 --> 00:10:45.160]  為什麼我是來幫你們
[00:10:45.160 --> 00:10:47.200]  你會這樣對我說話
[00:10:47.200 --> 00:10:49.760]  我們一起讀回《使徒行轉》
[00:10:49.760 --> 00:10:51.080]  七章二十四、二十五節
[00:10:51.080 --> 00:10:52.400]  我們一起讀
[00:10:52.400 --> 00:10:53.400]  到了那裡
[00:10:53.400 --> 00:10:56.120]  見他們一個人受冤屈
[00:10:56.120 --> 00:10:57.840]  就互被他
[00:10:57.840 --> 00:11:00.200]  為那受欺壓的人報仇
[00:11:00.200 --> 00:11:01.960]  打死了那埃及人
[00:11:01.960 --> 00:11:04.080]  他以為弟兄必明白
[00:11:04.080 --> 00:11:06.960]  神是藉他的手答救他們
[00:11:06.960 --> 00:11:08.680]  他們卻不明白
[00:11:08.680 --> 00:11:09.240]  是的
[00:11:09.240 --> 00:11:10.320]  他們不明白
[00:11:10.320 --> 00:11:11.640]  因為在他的眼裡
[00:11:11.640 --> 00:11:13.240]  這個人有什麼特別
[00:11:13.240 --> 00:11:14.480]  都是個埃及人
[00:11:14.480 --> 00:11:15.200]  是不是?
[00:11:15.200 --> 00:11:17.400]  所以他有失望
[00:11:17.400 --> 00:11:18.800]  自己好像想拯救人
[00:11:18.800 --> 00:11:20.000]  但是達不到目的
[00:11:20.000 --> 00:11:21.920]  甚至被拒絕
[00:11:21.920 --> 00:11:26.040]  除了希伯來人不明白
[00:11:26.040 --> 00:11:27.600]  法律人也不明白
[00:11:27.600 --> 00:11:31.560]  為什麼你要殺死自己的埃及人
[00:11:31.560 --> 00:11:35.480]  於是大法雷霆下令要殺死摩西
[00:11:35.480 --> 00:11:38.200]  所以摩西就因為這件事
[00:11:38.200 --> 00:11:39.560]  他要逃走
[00:11:39.560 --> 00:11:41.720]  去到米甸這個地方
[00:11:41.720 --> 00:11:44.040]  我們看看地圖
[00:11:44.040 --> 00:11:45.480]  米甸在哪裡呢?
[00:11:45.480 --> 00:11:48.360]  就是在埃及的東邊
[00:11:48.360 --> 00:11:51.640]  幾百英里的一個曠野
[00:11:51.640 --> 00:11:53.520]  所以摩西就由埃及皇宮
[00:11:53.520 --> 00:11:56.800]  一直走到米甸的曠野
[00:11:56.800 --> 00:12:00.040]  在上面住的人是遊牧民族
[00:12:00.040 --> 00:12:02.000]  而他們特別之處
[00:12:02.000 --> 00:12:05.000]  就是他們是阿伯拉罕的後裔
[00:12:05.000 --> 00:12:08.880]  住在這裡的人是阿伯拉罕的後裔
[00:12:08.880 --> 00:12:10.920]  我們回想摩西
[00:12:10.920 --> 00:12:12.560]  當一個人
[00:12:12.560 --> 00:12:13.840]  如果你是摩西
[00:12:13.840 --> 00:12:16.800]  一下子失去所有的東西
[00:12:16.800 --> 00:12:19.720]  失去了你自己的身份
[00:12:19.720 --> 00:12:21.920]  失去了你的地位
[00:12:21.920 --> 00:12:24.120]  失去了財富權勢
[00:12:24.120 --> 00:12:25.840]  甚至你自我的肯定
[00:12:25.840 --> 00:12:27.400]  還有我的抱負
[00:12:27.400 --> 00:12:28.640]  我想去救人
[00:12:28.640 --> 00:12:29.360]  為什麼?
[00:12:29.360 --> 00:12:31.520]  拯救人為什麼做不到?
[00:12:31.520 --> 00:12:34.120]  失去了一切你會怎樣?
[00:12:34.120 --> 00:12:35.200]  我想我們也會想
[00:12:35.200 --> 00:12:36.240]  究竟發生什麼事?
[00:12:36.240 --> 00:12:39.000]  為什麼會搞成這樣?
[00:12:39.000 --> 00:12:40.080]  除了我們會想
[00:12:40.080 --> 00:12:41.280]  是誰造成的?
[00:12:41.280 --> 00:12:42.200]  是別人造成的?
[00:12:42.200 --> 00:12:45.440]  各樣之餘神也讓摩西在這個曠野裡
[00:12:45.440 --> 00:12:48.000]  反思他自己的生命
[00:12:48.000 --> 00:12:51.240]  反思為什麼我做不到?
[00:12:51.240 --> 00:12:54.680]  為什麼別人不覺得我做得到?
[00:12:54.680 --> 00:12:56.360]  就是別人不去接受我
[00:12:56.360 --> 00:12:58.680]  別人拒絕我
[00:12:58.680 --> 00:13:02.120]  神就讓摩西在這個地方去反思
[00:13:02.120 --> 00:13:04.120]  其實我們也可以想想
[00:13:04.120 --> 00:13:05.320]  看回聖經裡說的
[00:13:05.320 --> 00:13:08.000]  摩西在這個四十歲的時候
[00:13:08.000 --> 00:13:09.680]  他是怎樣的?
[00:13:09.680 --> 00:13:10.680]  我們一起看
[00:13:10.680 --> 00:13:13.800]  《使徒行傳》七章二十二節
[00:13:13.800 --> 00:13:15.040]  我們一起讀
[00:13:15.040 --> 00:13:18.760]  學埃及人一切的學問
[00:13:18.760 --> 00:13:21.440]  說話行事都有才能
[00:13:21.440 --> 00:13:25.120]  就是說其實摩西因為他是王子
[00:13:25.120 --> 00:13:27.880]  一定是接受最好的教育
[00:13:27.880 --> 00:13:31.160]  可能天文地理、軍事
[00:13:31.160 --> 00:13:32.680]  全部他都應該學會
[00:13:32.680 --> 00:13:33.960]  非常有學識
[00:13:33.960 --> 00:13:36.680]  這裡也說到他有才幹
[00:13:36.680 --> 00:13:38.640]  有口才、有才能
[00:13:38.640 --> 00:13:41.920]  在別人眼裡應該是一個頗聰明的人
[00:13:41.920 --> 00:13:43.960]  聰明的
[00:13:43.960 --> 00:13:45.720]  可能就是因為這樣
[00:13:45.720 --> 00:13:47.120]  他是很聰明
[00:13:47.120 --> 00:13:50.480]  亦是在埃及皇宮長大的某程度上
[00:13:50.480 --> 00:13:53.880]  我相信也有那份傲氣在心裡
[00:13:53.880 --> 00:13:56.440]  可能覺得我這麼聰明
[00:13:56.440 --> 00:14:01.640]  我用我自己的手法來拯救這個以色列人
[00:14:01.640 --> 00:14:03.040]  拯救我的同胞
[00:14:03.040 --> 00:14:06.560]  以為可能甚至乎用一些不同的手法
[00:14:06.560 --> 00:14:09.720]  來可以成就大業
[00:14:09.720 --> 00:14:10.880]  幫助他的同胞
[00:14:10.880 --> 00:14:13.240]  但是很明顯
[00:14:13.240 --> 00:14:15.560]  當我們看回
[00:14:15.560 --> 00:14:17.920]  我們都知道《出埃及記》裡面
[00:14:17.920 --> 00:14:21.240]  記載出埃及整個的過程
[00:14:21.240 --> 00:14:23.480]  大家有沒有覺得是一個
[00:14:23.480 --> 00:14:27.040]  其實是一個非常艱巨的過程
[00:14:27.040 --> 00:14:31.200]  不是只是說面對幾個埃及人
[00:14:31.200 --> 00:14:33.160]  或者怎樣兩個同胞的事情
[00:14:33.160 --> 00:14:36.320]  而是你想想摩西將要面對的
[00:14:36.320 --> 00:14:40.200]  是一個非常之深硬的法律
[00:14:40.200 --> 00:14:43.240]  是非常非常非常之深硬的法律
[00:14:43.240 --> 00:14:44.600]  另外就是
[00:14:44.600 --> 00:14:46.160]  亦都是他要面對
[00:14:46.160 --> 00:14:47.440]  我覺得法律都不止
[00:14:47.440 --> 00:14:50.040]  其實最難都是那幫以色列人
[00:14:50.040 --> 00:14:51.880]  因為
[00:14:51.880 --> 00:14:54.000]  《聖經》裡面記載
[00:14:54.000 --> 00:14:56.640]  只是打仗的藍丁
[00:14:56.640 --> 00:14:58.240]  都是多少人
[00:14:58.240 --> 00:15:00.040]  六十萬人
[00:15:00.040 --> 00:15:03.480]  有些參考書就說
[00:15:03.480 --> 00:15:05.680]  加起來所有的以色列人
[00:15:05.680 --> 00:15:07.400]  其實是多少人
[00:15:07.400 --> 00:15:09.640]  百幾二百萬人
[00:15:09.640 --> 00:15:10.560]  你想想
[00:15:10.560 --> 00:15:12.760]  如果是你
[00:15:12.760 --> 00:15:16.120]  帶著百幾二百萬人
[00:15:16.120 --> 00:15:17.080]  嘩
[00:15:17.080 --> 00:15:18.680]  真的要怎樣的領導才能
[00:15:18.680 --> 00:15:21.920]  才可以帶領百幾二百萬人
[00:15:21.920 --> 00:15:22.840]  另外還有一樣
[00:15:22.840 --> 00:15:23.840]  大家都很興奮
[00:15:23.840 --> 00:15:25.400]  紅海
[00:15:25.400 --> 00:15:26.960]  分開
[00:15:26.960 --> 00:15:28.560]  你會想想
[00:15:28.560 --> 00:15:31.360]  要有什麼信心才可以踩腳
[00:15:31.360 --> 00:15:33.880]  下去紅海
[00:15:33.880 --> 00:15:34.840]  所以
[00:15:34.840 --> 00:15:36.040]  當時的摩西
[00:15:36.040 --> 00:15:37.760]  有才能
[00:15:37.760 --> 00:15:38.960]  有很多的知識
[00:15:38.960 --> 00:15:39.960]  當然他的知識
[00:15:39.960 --> 00:15:42.080]  譬如他對軍事
[00:15:42.080 --> 00:15:44.080]  他在地理上是可以很幫助到他
[00:15:44.080 --> 00:15:45.160]  帶人出埃及海
[00:15:45.160 --> 00:15:46.520]  因為要走很多路
[00:15:46.520 --> 00:15:47.920]  經過埃及很多地方
[00:15:47.920 --> 00:15:49.120]  但是
[00:15:49.120 --> 00:15:51.960]  他當時的心
[00:15:51.960 --> 00:15:53.520]  他的內涵
[00:15:53.520 --> 00:15:54.600]  各樣的生命
[00:15:54.600 --> 00:15:56.360]  是未夠成熟
[00:15:56.360 --> 00:15:58.920]  來做神要他做的那件事
[00:15:58.920 --> 00:16:00.520]  所以神回應他
[00:16:00.520 --> 00:16:01.560]  這件事的時候
[00:16:01.560 --> 00:16:04.040]  就對他的鍛鍊
[00:16:04.040 --> 00:16:05.840]  就是
[00:16:05.840 --> 00:16:07.520]  希望他能夠
[00:16:07.520 --> 00:16:08.960]  生命裏面
[00:16:08.960 --> 00:16:10.640]  要有歷練
[00:16:10.640 --> 00:16:11.400]  所以我們經常說
[00:16:11.400 --> 00:16:12.160]  我們很有知識
[00:16:12.160 --> 00:16:13.440]  我們有海鷗才幹
[00:16:13.440 --> 00:16:14.720]  我們覺得自己很厲害
[00:16:14.720 --> 00:16:15.440]  但是
