
[00:00:00.000 --> 00:00:02.760]  大家有拍過自拍的照片嗎?
[00:03:37.000 --> 00:03:38.000]  很多時候我們看到
[00:03:38.000 --> 00:03:39.000]  你不記得憲制
[00:03:39.000 --> 00:03:41.000]  覺得好像與我們無關
[00:03:41.000 --> 00:03:42.000]  其實憲制的意義
[00:03:42.000 --> 00:03:46.000]  跟我們今天是很有關係
[00:03:46.000 --> 00:03:48.000]  就像剛才我們的聖餐
[00:03:48.000 --> 00:03:49.000]  我們已經知道
[00:03:49.000 --> 00:03:50.000]  是紀念什麼
[00:03:50.000 --> 00:03:54.000]  紀念主耶穌基督的救贖
[00:03:54.000 --> 00:03:56.000]  他們的贖罪祭
[00:03:56.000 --> 00:03:58.000]  也是紀念
[00:03:58.000 --> 00:04:01.000]  就是祭的意義
[00:04:01.000 --> 00:04:03.000]  都是上帝的救贖
[00:04:03.000 --> 00:04:04.000]  但是我們主耶穌基督的救贖
[00:04:04.000 --> 00:04:05.000]  上次都講過了
[00:04:05.000 --> 00:04:07.000]  就是很奇怪的
[00:04:07.000 --> 00:04:10.000]  它是一次過
[00:04:10.000 --> 00:04:12.000]  永遠有效的憲制
[00:04:12.000 --> 00:04:14.000]  希伯來書講得很清楚
[00:04:14.000 --> 00:04:15.000]  這句話其實
[00:04:15.000 --> 00:04:17.000]  看上去好像有矛盾
[00:04:17.000 --> 00:04:19.000]  一次過就不會是永遠
[00:04:19.000 --> 00:04:21.000]  怎麼一次過又永遠呢
[00:04:21.000 --> 00:04:23.000]  真是怪怪的
[00:04:23.000 --> 00:04:26.000]  很多年前
[00:04:26.000 --> 00:04:29.000]  我們國內的酒樓
[00:04:29.000 --> 00:04:30.000]  筷子有一個套
[00:04:30.000 --> 00:04:32.000]  叫一次性的筷子
[00:04:32.000 --> 00:04:35.000]  香港人不會這樣說的
[00:04:35.000 --> 00:04:36.000]  即是用一次
[00:04:36.000 --> 00:04:37.000]  即是用完即棄
[00:04:37.000 --> 00:04:40.000]  一次性教筷子
[00:04:40.000 --> 00:04:43.000]  那就真的不會永遠
[00:04:43.000 --> 00:04:44.000]  為什麼耶穌基督的十字架
[00:04:44.000 --> 00:04:46.000]  是一次性永遠有效呢
[00:04:46.000 --> 00:04:47.000]  原來看回原文
[00:04:47.000 --> 00:04:49.000]  也都明白多一點
[00:04:49.000 --> 00:04:51.000]  原文那個字是perpectual
[00:04:51.000 --> 00:04:53.000]  perpectual的意思就是
[00:04:53.000 --> 00:04:54.000]  不斷重複
[00:04:54.000 --> 00:04:57.000]  永無休止的
[00:04:57.000 --> 00:05:00.000]  即是我上次就用一個
[00:05:00.000 --> 00:05:01.000]  很簡單的例子
[00:05:01.000 --> 00:05:02.000]  我都是想出來
[00:05:02.000 --> 00:05:03.000]  不知甜不甜蜜
[00:05:03.000 --> 00:05:04.000]  不過都是這樣說
[00:05:04.000 --> 00:05:05.000]  就是一些輕的
[00:05:05.000 --> 00:05:08.000]  桌上那些擺設的辦公室
[00:05:08.000 --> 00:05:09.000]  幫你減壓的
[00:05:09.000 --> 00:05:10.000]  有些東西動來動去的
[00:05:10.000 --> 00:05:11.000]  知不知道
[00:05:11.000 --> 00:05:12.000]  可能有個東西
[00:05:12.000 --> 00:05:14.000]  搖來搖去不停轉的
[00:05:14.000 --> 00:05:16.000]  其實它都是
[00:05:16.000 --> 00:05:17.000]  老實說
[00:05:17.000 --> 00:05:18.000]  沒有外來的能力
[00:05:18.000 --> 00:05:19.000]  就不會動的
[00:05:19.000 --> 00:05:20.000]  首先你要自己推一下它
[00:05:20.000 --> 00:05:21.000]  但它會動很久的
[00:05:21.000 --> 00:05:23.000]  因為它可能靠地心吸力
[00:05:23.000 --> 00:05:25.000]  但始終都會停的
[00:05:25.000 --> 00:05:26.000]  不是永遠的
[00:05:26.000 --> 00:05:27.000]  但都是可以動很久
[00:05:27.000 --> 00:05:28.000]  可以減壓
[00:05:28.000 --> 00:05:30.000]  看上去又可以有些催眠作用
[00:05:30.000 --> 00:05:32.000]  看看可以睡著
[00:05:32.000 --> 00:05:34.000]  其實就開頭那一下
[00:05:34.000 --> 00:05:35.000]  你要有人推一推
[00:05:35.000 --> 00:05:38.000]  但是它就不perfectually 動
[00:05:38.000 --> 00:05:40.000]  perfectual motion英文叫做
[00:05:40.000 --> 00:05:43.000]  就是我們讀物理讀過這件事
[00:05:43.000 --> 00:05:44.000]  我讀耶穌基督的救贖
[00:05:44.000 --> 00:05:45.000]  有一點點相似就是
[00:05:45.000 --> 00:05:47.000]  雖然它是一次釘十字架
[00:05:47.000 --> 00:05:49.000]  它不是不停去釘
[00:05:49.000 --> 00:05:51.000]  這件事已經在2000年前
[00:05:51.000 --> 00:05:53.000]  已經完成了
[00:05:53.000 --> 00:05:54.000]  但是這個意義
[00:05:54.000 --> 00:05:56.000]  今天仍然存在
[00:05:56.000 --> 00:06:00.000]  這個救贖永遠是有效
[00:06:00.000 --> 00:06:01.000]  明白嗎
[00:06:01.000 --> 00:06:02.000]  所以當我們每一次
[00:06:02.000 --> 00:06:03.000]  來到上帝的面前
[00:06:03.000 --> 00:06:06.000]  我們守聖餐的時候
[00:06:06.000 --> 00:06:08.000]  它這個救贖仍然存在
[00:06:08.000 --> 00:06:09.000]  就因為它2000年前
[00:06:09.000 --> 00:06:12.000]  它已經是身體抹開流出寶血
[00:06:12.000 --> 00:06:14.000]  所以這個聖餐就不是單單
[00:06:14.000 --> 00:06:18.000]  我們是紀念這件事就算了
[00:06:18.000 --> 00:06:19.000]  上次我都講過
[00:06:19.000 --> 00:06:21.000]  福音派教會很多時候
[00:06:21.000 --> 00:06:22.000]  將聖餐淪落做一個
[00:06:22.000 --> 00:06:25.000]  普通有少少的紀念就算了
[00:06:25.000 --> 00:06:28.000]  就失去了原本的意義
[00:06:28.000 --> 00:06:29.000]  甚至有些以前我回教會
[00:06:29.000 --> 00:06:31.000]  將聖餐擺到最後
[00:06:31.000 --> 00:06:33.000]  講完報告了
[00:06:33.000 --> 00:06:34.000]  你想走就走
[00:06:34.000 --> 00:06:36.000]  不走就留在這聖餐
[00:06:36.000 --> 00:06:39.000]  其實將整個聖餐都浪費了
[00:06:39.000 --> 00:06:40.000]  反而禮儀派教會
[00:06:40.000 --> 00:06:41.000]  甚至是天主教教會
[00:06:41.000 --> 00:06:44.000]  他們很著重就是彌撒裡面
[00:06:44.000 --> 00:06:49.000]  或者祂這個崇拜裡面
[00:06:49.000 --> 00:06:54.000]  祂這個聖禮是很重要
[00:06:54.000 --> 00:06:57.000]  是整個崇拜的中心
[00:06:57.000 --> 00:07:00.000]  因為這個憲制
[00:07:00.000 --> 00:07:02.000]  是主耶穌基督一次過
[00:07:02.000 --> 00:07:03.000]  而永遠有效
[00:07:03.000 --> 00:07:06.000]  是對我們來說
[00:07:06.000 --> 00:07:08.000]  今天仍然是很有意義
[00:07:08.000 --> 00:07:09.000]  今天我們是
[00:07:09.000 --> 00:07:10.000]  上次講過這件事
[00:07:10.000 --> 00:07:13.000]  今天我們講的就是
[00:07:13.000 --> 00:07:14.000]  你不記得
[00:07:14.000 --> 00:07:19.000]  也頒了很多的律例給以色列人
[00:07:19.000 --> 00:07:21.000]  那些律例就是要他們做什麼
[00:07:21.000 --> 00:07:24.000]  要他們去信靠上帝
[00:07:24.000 --> 00:07:26.000]  不單止信靠
[00:07:26.000 --> 00:07:29.000]  而且是需要信服
[00:07:29.000 --> 00:07:32.000]  那就信服
[00:07:32.000 --> 00:07:34.000]  為什麼要這麼詳調這兩個字呢
[00:07:34.000 --> 00:07:38.000]  因為之前有中文老師
[00:07:38.000 --> 00:07:41.000]  就說不是坐在前面那個
[00:07:41.000 --> 00:07:43.000]  就說我有些懶音
[00:07:43.000 --> 00:07:46.000]  有個字讀得不對
[00:07:46.000 --> 00:07:48.000]  其中一個字就不是信服
[00:07:48.000 --> 00:07:50.000]  是信 信服
[00:07:50.000 --> 00:07:53.000]  因為我們唱了一首
[00:07:53.000 --> 00:07:54.000]  信而信服
[00:07:54.000 --> 00:07:55.000]  兩個音是一樣的
[00:07:55.000 --> 00:07:57.000]  所以就信服信服
[00:07:57.000 --> 00:07:58.000]  昨天的powerpoint打錯了
[00:07:58.000 --> 00:07:59.000]  打了兩個信字出來
[00:07:59.000 --> 00:08:06.000]  所以呢 信靠和信服上帝
[00:08:06.000 --> 00:08:09.000]  我們看利美記十九章
[00:08:09.000 --> 00:08:11.000]  他們那裡長章就是會
[00:08:11.000 --> 00:08:15.000]  有很多的例要以色列人去遵守
[00:08:15.000 --> 00:08:18.000]  但這例對我們來說
[00:08:18.000 --> 00:08:20.000]  今天仍然是很有意義的
[00:08:20.000 --> 00:08:21.000]  我們選幾個出來講
[00:08:21.000 --> 00:08:24.000]  十九章三節就說
[00:08:24.000 --> 00:08:28.000]  你們國人都當孝敬父母
[00:08:28.000 --> 00:08:30.000]  也要守我的安息日
[00:08:30.000 --> 00:08:33.000]  我是耶和華你們的上帝
[00:08:33.000 --> 00:08:35.000]  十節都有講
[00:08:35.000 --> 00:08:36.000]  其中兩節就是
[00:08:36.000 --> 00:08:38.000]  孝敬父母和守安息日
[00:08:38.000 --> 00:08:40.000]  所以是很重要的
[00:08:40.000 --> 00:08:41.000]  孝敬父母這件事
[00:08:41.000 --> 00:08:44.000]  今天就算你在教外的人
[00:08:44.000 --> 00:08:45.000]  就算我們中國人
[00:08:45.000 --> 00:08:47.000]  我們受那些儒家思想
[00:08:47.000 --> 00:08:49.000]  都覺得這件事是很重要
[00:08:49.000 --> 00:08:51.000]  因為這是天公地道
[00:08:51.000 --> 00:08:52.000]  所以上帝那些律例
[00:08:52.000 --> 00:08:54.000]  不是什麼洪水猛獸
[00:08:54.000 --> 00:08:57.000]  不是什麼我們很難跟的
[00:08:57.000 --> 00:08:59.000]  這些其實是家庭的倫理
[00:08:59.000 --> 00:09:01.000]  是應該做的
[00:09:01.000 --> 00:09:04.000]  孝敬父母是應該做的
[00:09:04.000 --> 00:09:06.000]  當然今天生一代的年輕人
[00:09:06.000 --> 00:09:08.000]  就是你了
[00:09:08.000 --> 00:09:09.000]  拿著手機戴著耳機
[00:09:09.000 --> 00:09:11.000]  都不知道父母在那裡
[00:09:11.000 --> 00:09:13.000]  但是孝敬父母是應該做的
[00:09:13.000 --> 00:09:14.000]  守安息日是應該做的
[00:09:14.000 --> 00:09:15.000]  今天我們守主日
[00:09:15.000 --> 00:09:17.000]  就是要分別為聖
[00:09:17.000 --> 00:09:18.000]  我們分別出來
[00:09:18.000 --> 00:09:21.000]  這個時間我是交給上帝的
[00:09:21.000 --> 00:09:22.000]  我是跟上帝親近的
[00:09:22.000 --> 00:09:24.000]  這個時間我跟弟兄姊妹
[00:09:24.000 --> 00:09:26.000]  有團契相交的
[00:09:26.000 --> 00:09:27.000]  這樣叫做分別出來
[00:09:27.000 --> 00:09:29.000]  守安息日
[00:09:29.000 --> 00:09:32.000]  也有一些社會倫理的例子
[00:09:32.000 --> 00:09:35.000]  在李美記十九章十節
[00:09:35.000 --> 00:09:39.000]  她說你不要摘盡葡萄園的葡萄
[00:09:39.000 --> 00:09:43.000]  也不要拾取葡萄園中掉落的葡萄
[00:09:43.000 --> 00:09:44.000]  為什麼
[00:09:44.000 --> 00:09:47.000]  因為要留給窮人和寄居的
[00:09:47.000 --> 00:09:48.000]  我是耶和華 你們上帝
[00:09:48.000 --> 00:09:49.000]  她每一次都說
[00:09:49.000 --> 00:09:51.000]  我是耶和華 你們上帝
[00:09:51.000 --> 00:09:53.000]  這是她的權柄
[00:09:53.000 --> 00:09:56.000]  提醒我們 也提醒以色列人
[00:09:56.000 --> 00:10:00.000]  你摘葡萄樹的葡萄可以不要摘光
[00:10:00.000 --> 00:10:03.000]  很多人說這些葡萄有西洋菜摘
[00:10:03.000 --> 00:10:05.000]  我不知道是不是合不合法
[00:10:05.000 --> 00:10:06.000]  所以我不鼓勵你去摘
[00:10:06.000 --> 00:10:08.000]  我不知道它是野生就有人種
[00:10:08.000 --> 00:10:10.000]  不過我之前都見過
[00:10:10.000 --> 00:10:11.000]  有中國人 有香港人
[00:10:11.000 --> 00:10:14.000]  就去摘了很多 一代二代
[00:10:14.000 --> 00:10:15.000]  但是聖經教導我們
[00:10:15.000 --> 00:10:17.000]  就不要摘盡
[00:10:17.000 --> 00:10:21.000]  留給有需要的人
[00:10:21.000 --> 00:10:23.000]  特別是窮人
[00:10:23.000 --> 00:10:25.000]  很簡單的社會倫理
[00:10:25.000 --> 00:10:27.000]  社會倫理學就是教我們這樣
[00:10:27.000 --> 00:10:30.000]  不要 你有錢的不要欺負窮人
[00:10:30.000 --> 00:10:32.000]  不要拿盡好處
[00:10:32.000 --> 00:10:34.000]  你記不記得十九章十一十二節就說
[00:10:34.000 --> 00:10:37.000]  你們不可偷渡 不可欺騙 不可說謊
[00:10:37.000 --> 00:10:39.000]  這些都是十誡說的 是不是
[00:10:39.000 --> 00:10:44.000]  不要偷渡 不要作假見證 陷害人
[00:10:44.000 --> 00:10:47.000]  然後說不可指著我的名起誓
[00:10:47.000 --> 00:10:48.000]  涉俗我上帝的名
[00:10:48.000 --> 00:10:50.000]  都不可以妄稱耶和華的名
[00:10:50.000 --> 00:10:54.000]  這些全部是十誡裡面的
[00:10:54.000 --> 00:10:55.000]  今天我們都是
[00:10:55.000 --> 00:10:59.000]  不是我們自己的東西我們不要拿
[00:10:59.000 --> 00:11:01.000]  我們不要去騙人
[00:11:01.000 --> 00:11:04.000]  所以網上有很多欺騙我們都知道的
[00:11:04.000 --> 00:11:07.000]  但是這個世界是很不平安的
[00:11:07.000 --> 00:11:09.000]  但是上帝說我們不要騙人
[00:11:09.000 --> 00:11:13.000]  不要說謊 不要偷渡
[00:11:13.000 --> 00:11:16.000]  接著就說不可欺壓的淪陷 不可偷渡
[00:11:16.000 --> 00:11:20.000]  接著一句就說故宮的宮前
[00:11:20.000 --> 00:11:23.000]  不可以在你那邊過夜留到早晨
[00:11:23.000 --> 00:11:24.000]  這個很有趣
[00:11:24.000 --> 00:11:26.000]  今天我們就知道這樣
[00:11:26.000 --> 00:11:30.000]  因為通常我們做事出人工
[00:11:30.000 --> 00:11:35.000]  就是每個月或者每個禮拜有人工出的
[00:11:35.000 --> 00:11:37.000]  但是以前多數是每天出的
[00:11:37.000 --> 00:11:40.000]  因為香港以前的社會都是
[00:11:40.000 --> 00:11:43.000]  當然了 人們在碼頭咕嚕
[00:11:43.000 --> 00:11:44.000]  看看有沒有工開
[00:11:44.000 --> 00:11:46.000]  那個判頭來到 跟我做一天
[00:11:46.000 --> 00:11:49.000]  給你三十塊錢 是不是 是這樣的
[00:11:49.000 --> 00:11:51.000]  他靠那三十塊錢放工的時候
[00:11:51.000 --> 00:11:52.000]  拿去買菜的
[00:11:52.000 --> 00:11:54.000]  你沒有工資怎麼辦
[00:11:54.000 --> 00:11:56.000]  還有如果那天你不出糧又怎樣
[00:11:56.000 --> 00:11:58.000]  第二天回去那個判頭不見了
[00:11:58.000 --> 00:11:59.000]  是吧 是不是
[00:11:59.000 --> 00:12:00.000]  怎樣找回它
[00:12:00.000 --> 00:12:03.000]  所以其實聖經說的東西很貼地
[00:12:03.000 --> 00:12:05.000]  很實際的
[00:12:05.000 --> 00:12:08.000]  故宮的宮前不可以放在你那邊過夜
[00:12:08.000 --> 00:12:12.000]  就是你要給回那些僱員
[00:12:12.000 --> 00:12:14.000]  不要留到早晨
[00:12:14.000 --> 00:12:17.000]  接著他就說不要咒罵聾子
[00:12:17.000 --> 00:12:20.000]  也不要把半腳石放在盲人面前
[00:12:20.000 --> 00:12:24.000]  就是要我們去照顧那些弱勢的社群
[00:12:24.000 --> 00:12:27.000]  其實我覺得咒罵聾子就是你自己蠢而已
[00:12:27.000 --> 00:12:28.000]  聽不到
[00:12:28.000 --> 00:12:31.000]  你就叫一聲都殺了他罵他
[00:12:31.000 --> 00:12:33.000]  所以他的說話都很合理的
[00:12:33.000 --> 00:12:35.000]  叫我們不要這樣做
[00:12:35.000 --> 00:12:38.000]  不要把半腳石放在盲人面前
[00:12:38.000 --> 00:12:39.000]  這個我覺得很殘忍
[00:12:39.000 --> 00:12:42.000]  你把一塊石頭放在我面前我都會惹到
[00:12:42.000 --> 00:12:43.000]  何況他那麼猛
[00:12:43.000 --> 00:12:46.000]  叫我們不要做這些事情
[00:12:46.000 --> 00:12:48.000]  說你要敬畏上帝我是耶和華
[00:12:48.000 --> 00:12:51.000]  這些全部是社會倫理
[00:12:51.000 --> 00:12:54.000]  還有一樣東西跟我們都很貼切的
[00:12:54.000 --> 00:12:59.000]  如果有外人寄居在你們地上和你同住
[00:12:59.000 --> 00:13:00.000]  不要欺負他
[00:13:00.000 --> 00:13:02.000]  寄高在你們那裡的外人
[00:13:02.000 --> 00:13:07.000]  你要看他如本地人並要愛他如己
[00:13:07.000 --> 00:13:10.000]  因為你們在埃及的時候也寄居過
[00:13:10.000 --> 00:13:12.000]  外面的人來這裡寄居的
[00:13:12.000 --> 00:13:15.000]  BNO來這裡的老華僑不要欺負他們
[00:13:15.000 --> 00:13:16.000]  明白嗎
[00:13:16.000 --> 00:13:18.000]  所以我從來都不會欺負老華僑的
[00:13:18.000 --> 00:13:21.000]  從來都不會欺負BNO的
[00:13:21.000 --> 00:13:23.000]  講得太快了
[00:13:23.000 --> 00:13:24.000]  明白了嗎
[00:13:24.000 --> 00:13:27.000]  意義就是這樣
[00:13:27.000 --> 00:13:29.000]  不要種族歧視
[00:13:29.000 --> 00:13:31.000]  不要歧視他們從哪裡來
[00:13:31.000 --> 00:13:32.000]  因為可能他們來的時候
[00:13:32.000 --> 00:13:34.000]  他們的文化可能背景是不同
[00:13:34.000 --> 00:13:37.000]  聖經的教導就是很清晰的
[00:13:37.000 --> 00:13:40.000]  很清晰
[00:13:40.000 --> 00:13:43.000]  最近我女兒去了北歐旅行
[00:13:43.000 --> 00:13:48.000]  北歐比較上還是有一點點種族歧視比較重一點
[00:13:48.000 --> 00:13:50.000]  英國不嚴重
[00:13:50.000 --> 00:13:53.000]  也有回來講過
[00:13:53.000 --> 00:13:55.000]  那些越白那些頭髮越金的人
[00:13:55.000 --> 00:13:57.000]  有一點點覺得自己優越一點
[00:13:57.000 --> 00:13:59.000]  這些是不合乎聖經的教導
[00:13:59.000 --> 00:14:02.000]  絕對不合乎的
[00:14:02.000 --> 00:14:08.000]  這個就是社會的倫理
[00:14:08.000 --> 00:14:10.000]  再看下去你還沒記
[00:14:10.000 --> 00:14:12.000]  就是社會的公義
[00:14:12.000 --> 00:14:16.000]  你們審判的時候不可以不公正
[00:14:16.000 --> 00:14:21.000]  不可以偏護貧窮人
[00:14:21.000 --> 00:14:25.000]  也不可以看重有權勢的人的臉
[00:14:25.000 --> 00:14:30.000]  總要公平審判你的倫社
[00:14:30.000 --> 00:14:32.000]  有公正有社會公義
[00:14:32.000 --> 00:14:35.000]  你審判的時候不要理他是有錢沒錢
[00:14:35.000 --> 00:14:38.000]  不要理他是什麼人
[00:14:38.000 --> 00:14:41.000]  英國的法律因為它流傳了這麼多年
[00:14:41.000 --> 00:14:43.000]  它做到法律上是
[00:14:43.000 --> 00:14:45.000]  法律面前人不平等
[00:14:45.000 --> 00:14:49.000]  或者說你是皇親國戚
[00:14:49.000 --> 00:14:53.000]  而且官判之前或者陪審團定罪之前
[00:14:53.000 --> 00:14:55.000]  他是不知道你的底細
[00:14:55.000 --> 00:14:56.000]  不知道你是什麼人
[00:14:56.000 --> 00:14:58.000]  只看到你的樣子
[00:14:58.000 --> 00:15:00.000]  不知道你以前有沒有犯過事
[00:15:00.000 --> 00:15:03.000]  他不會因為這些來影響他們的判斷
[00:15:03.000 --> 00:15:06.000]  所以是公正的
[00:15:06.000 --> 00:15:08.000]  不會因為你說那個人很有錢
[00:15:08.000 --> 00:15:09.000]  說很有權力
[00:15:09.000 --> 00:15:10.000]  千萬不要判他罪案
[00:15:10.000 --> 00:15:11.000]  不然不得了
[00:15:11.000 --> 00:15:12.000]  不會有這些東西
[00:15:12.000 --> 00:15:15.000]  因為你不應該知道他太多背景
[00:15:15.000 --> 00:15:18.000]  這是聖經告訴我們的
[00:15:18.000 --> 00:15:20.000]  做生意的怎麼樣
[00:15:20.000 --> 00:15:26.000]  你們要用公正的天平公正的法
[00:15:26.000 --> 00:15:29.000]  你做生意那些你要公公平平的
[00:15:29.000 --> 00:15:32.000]  你做生意就拿走那些人的好處
[00:15:32.000 --> 00:15:34.000]  因為你用一些不公平
[00:15:34.000 --> 00:15:36.000]  你做賣菜的你不要騙人
[00:15:36.000 --> 00:15:38.000]  最簡單就是這樣
[00:15:38.000 --> 00:15:40.000]  這些全部都是
[00:15:40.000 --> 00:15:42.000]  聖經原來一早已經教導了我們
[00:15:42.000 --> 00:15:46.000]  也是英國和西方國家二千多年前
[00:15:46.000 --> 00:15:49.000]  所謂的Universal Values
[00:15:49.000 --> 00:15:52.000]  普世價值觀
[00:15:52.000 --> 00:15:54.000]  英國和西方國家的普世價值觀
[00:15:54.000 --> 00:15:58.000]  是幾千年前是宗教流傳下來的
[00:15:58.000 --> 00:16:02.000]  是第一世紀羅馬後來的大公教
[00:16:02.000 --> 00:16:04.000]  那裡這麼多年這麼多年的
[00:16:04.000 --> 00:16:08.000]  一路的價值是做出來的
[00:16:08.000 --> 00:16:12.000]  敬父母愛護公物照顧弱勢的人
[00:16:12.000 --> 00:16:16.000]  這些公平公正法律上
[00:16:16.000 --> 00:16:17.000]  這些全部都是Universal Values
[00:16:17.000 --> 00:16:19.000]  但是很可惜今天有很多
