
[00:00:00.000 --> 00:00:02.000]  我今日要講的是
[00:02:35.000 --> 00:02:36.000]  我來照顧你
[00:02:36.000 --> 00:02:37.000]  你不要太過累了
[00:02:37.000 --> 00:02:41.000]  好好養好身先
[00:02:41.000 --> 00:02:44.000]  如果廣東人就說
[00:02:44.000 --> 00:02:46.000]  我煲煲湯給你
[00:02:46.000 --> 00:02:48.000]  好好養病就可以了
[00:02:48.000 --> 00:02:49.000]  什麼都由我來準備
[00:02:49.000 --> 00:02:52.000]  但是一個月、兩個月
[00:02:52.000 --> 00:02:56.000]  還有一年、兩年、三年
[00:02:56.000 --> 00:02:59.000]  感覺就是遙遙無期的時候
[00:02:59.000 --> 00:03:02.000]  慢慢就變得很現實
[00:03:02.000 --> 00:03:04.000]  就會那種情感
[00:03:04.000 --> 00:03:07.000]  慢慢回到現實當中
[00:03:07.000 --> 00:03:09.000]  還沒有好的
[00:03:09.000 --> 00:03:10.000]  我每天都很忙
[00:03:10.000 --> 00:03:11.000]  我還要謀生的
[00:03:11.000 --> 00:03:15.000]  那種心態就出來了
[00:03:15.000 --> 00:03:16.000]  不會有人說
[00:03:16.000 --> 00:03:17.000]  我經濟壓力這麼大
[00:03:17.000 --> 00:03:19.000]  現在謀生真的艱難
[00:03:19.000 --> 00:03:22.000]  我也沒有辦法
[00:03:22.000 --> 00:03:24.000]  所以再親的人
[00:03:24.000 --> 00:03:27.000]  當他有一定的負擔的時候
[00:03:27.000 --> 00:03:28.000]  他就變得現實一點
[00:03:28.000 --> 00:03:32.000]  他的愛心就慢慢冷淡了
[00:03:32.000 --> 00:03:36.000]  到了他真的忍無可忍的時候
[00:03:36.000 --> 00:03:41.000]  他真的要做一個決定的時候
[00:03:41.000 --> 00:03:43.000]  他就會想
[00:03:43.000 --> 00:03:45.000]  拖了這麼久
[00:03:45.000 --> 00:03:47.000]  還要照顧多久呢
[00:03:47.000 --> 00:03:51.000]  他就要做一個決定
[00:03:51.000 --> 00:03:55.000]  如果那些病需要持續要錢
[00:03:55.000 --> 00:03:57.000]  到底是要堅持呢
[00:03:57.000 --> 00:03:58.000]  我都無能為力了
[00:03:58.000 --> 00:04:00.000]  還是真的放棄了
[00:04:00.000 --> 00:04:01.000]  很無奈
[00:04:01.000 --> 00:04:03.000]  但是這句古話
[00:04:03.000 --> 00:04:06.000]  就將那種現實說了出來
[00:04:06.000 --> 00:04:09.000]  人那種有限說了出來
[00:04:09.000 --> 00:04:11.000]  那種愛心會疲乏
[00:04:11.000 --> 00:04:13.000]  能力真的很有限
[00:04:13.000 --> 00:04:14.000]  那種忍耐
[00:04:14.000 --> 00:04:17.000]  感覺真的有盡頭的時候
[00:04:17.000 --> 00:04:18.000]  人
[00:04:18.000 --> 00:04:20.000]  人的有限
[00:04:20.000 --> 00:04:21.000]  約翰福音
[00:04:21.000 --> 00:04:22.000]  正是說到
[00:04:22.000 --> 00:04:24.000]  很類似
[00:04:24.000 --> 00:04:25.000]  正是說到這樣一個人
[00:04:25.000 --> 00:04:28.000]  他病了不是三天
[00:04:28.000 --> 00:04:30.000]  也不是三個月
[00:04:30.000 --> 00:04:31.000]  他病了多久呢
[00:04:31.000 --> 00:04:36.000]  38年
[00:04:36.000 --> 00:04:38.000]  經文告訴我們
[00:04:38.000 --> 00:04:40.000]  當人沒有希望的時候
[00:04:40.000 --> 00:04:44.000]  主耶穌基督就來找到這個人
[00:04:44.000 --> 00:04:46.000]  顯明真正的盼望
[00:04:46.000 --> 00:04:48.000]  就在耶穌基督那裡
[00:04:48.000 --> 00:04:51.000]  我們就一同去思想這段經文
[00:04:51.000 --> 00:04:54.000]  當耶穌基督再次去上耶路撒冷
[00:04:54.000 --> 00:04:56.000]  過節的時候
[00:04:56.000 --> 00:04:58.000]  就去到耶路撒冷
[00:04:58.000 --> 00:05:00.000]  靠近楊門那裡
[00:05:00.000 --> 00:05:02.000]  那裡有一個池子
[00:05:02.000 --> 00:05:04.000]  叫做畢氏大
[00:05:04.000 --> 00:05:07.000]  旁邊就有五個浪子
[00:05:07.000 --> 00:05:11.000]  浪子那裡就方便病人在那裡
[00:05:11.000 --> 00:05:12.000]  躺著
[00:05:12.000 --> 00:05:13.000]  躺著
[00:05:13.000 --> 00:05:16.000]  讓他們可以等候
[00:05:16.000 --> 00:05:18.000]  那裡有盲的
[00:05:18.000 --> 00:05:19.000]  有騎腿的
[00:05:19.000 --> 00:05:23.000]  有血氣枯乾的
[00:05:23.000 --> 00:05:26.000]  畢氏大池是位於哪裡呢
[00:05:26.000 --> 00:05:28.000]  就是耶路撒冷的東北角
[00:05:28.000 --> 00:05:29.000]  因為在圖片裡看到
[00:05:29.000 --> 00:05:30.000]  我已經標了出來
[00:05:30.000 --> 00:05:32.000]  紅色的那個位置
[00:05:32.000 --> 00:05:36.000]  最大的方框那裡就是聖殿
[00:05:36.000 --> 00:05:38.000]  在古時的時候
[00:05:38.000 --> 00:05:40.000]  已經是存在了
[00:05:40.000 --> 00:05:44.000]  一般認為是希西加的時期
[00:05:44.000 --> 00:05:47.000]  它是作為一個供水系統
[00:05:47.000 --> 00:05:49.000]  是聖殿的一個供水系統
[00:05:49.000 --> 00:05:54.000]  後來漸漸就變成了一個
[00:05:54.000 --> 00:05:56.000]  潔淨人的地方
[00:05:56.000 --> 00:06:00.000]  慢慢就流傳出
[00:06:00.000 --> 00:06:03.000]  池水可以醫病
[00:06:03.000 --> 00:06:05.000]  這種說法
[00:06:05.000 --> 00:06:07.000]  當時很多人相信
[00:06:07.000 --> 00:06:11.000]  每逢池水攪動的時候
[00:06:11.000 --> 00:06:14.000]  如果你打個跳下去的時候
[00:06:14.000 --> 00:06:16.000]  無論你什麼病都好
[00:06:16.000 --> 00:06:19.000]  都可以得著醫治
[00:06:19.000 --> 00:06:24.000]  這是他們當時的一個傳說
[00:06:24.000 --> 00:06:28.000]  所以當時就傳遍猶太很多地方
[00:06:28.000 --> 00:06:31.000]  很多窮人沒能力請醫生的
[00:06:31.000 --> 00:06:34.000]  很多都來到畢氏大那裡
[00:06:34.000 --> 00:06:37.000]  盼望在那裡得著醫治
[00:06:37.000 --> 00:06:39.000]  畢氏大是什麼意思?
[00:06:39.000 --> 00:06:41.000]  就是憐憫之家
[00:06:41.000 --> 00:06:42.000]  恩典之家
[00:06:42.000 --> 00:06:44.000]  就是講到憐憫、恩典
[00:06:44.000 --> 00:06:46.000]  講到神的憐憫和恩典
[00:06:46.000 --> 00:06:48.000]  後來很多基督教
[00:06:48.000 --> 00:06:50.000]  如果今天你看美國
[00:06:50.000 --> 00:06:56.000]  美國有一些醫院叫做畢氏大醫院
[00:06:56.000 --> 00:07:00.000]  在佛羅里達州、俄亥俄州、馬里蘭州
[00:07:00.000 --> 00:07:02.000]  這些都是有畢氏大醫院的
[00:07:02.000 --> 00:07:06.000]  這些醫院的意思就是
[00:07:06.000 --> 00:07:09.000]  盼望可以效法耶穌基督去醫治人
[00:07:09.000 --> 00:07:10.000]  去憐憫人
[00:07:10.000 --> 00:07:14.000]  需要有這個心腸和精神
[00:07:14.000 --> 00:07:16.000]  人來到畢氏大池
[00:07:16.000 --> 00:07:21.000]  是為了得潔淨、得著醫治
[00:07:21.000 --> 00:07:22.000]  所以你會看到
[00:07:22.000 --> 00:07:25.000]  當時就有很多病人躺在那裡
[00:07:25.000 --> 00:07:29.000]  打個跳下去就可以得著醫治
[00:07:29.000 --> 00:07:32.000]  這件事是不是真實呢?
[00:07:32.000 --> 00:07:34.000]  聖經沒有解釋清楚
[00:07:34.000 --> 00:07:37.000]  約翰也沒有說這是神的工作
[00:07:37.000 --> 00:07:41.000]  也沒有說這是一個超自然的現象
[00:07:41.000 --> 00:07:45.000]  只是將當時的一種說法
[00:07:45.000 --> 00:07:48.000]  如實地記錄下來
[00:07:48.000 --> 00:07:51.000]  約翰沒有說太多的評論
[00:07:51.000 --> 00:07:54.000]  其實如果你看現在的世界
[00:07:54.000 --> 00:07:58.000]  很多地方都有類似的東西
[00:07:58.000 --> 00:08:01.000]  如果有些地方是很靈驗的
[00:08:01.000 --> 00:08:04.000]  如果你去那裡禱告或許願
[00:08:04.000 --> 00:08:06.000]  那裡有一棵許願樹
[00:08:06.000 --> 00:08:09.000]  你一許願過了一段時間就好了
[00:08:09.000 --> 00:08:12.000]  那裡很快就變成一個名勝
[00:08:12.000 --> 00:08:15.000]  就會吸引很多人去
[00:08:15.000 --> 00:08:19.000]  在基督教兩千年歷史裡面
[00:08:19.000 --> 00:08:21.000]  也有類似的現象
[00:08:21.000 --> 00:08:23.000]  特別是在中世紀的時候
[00:08:23.000 --> 00:08:28.000]  有很多教會就收藏了聖徒的遺體
[00:08:28.000 --> 00:08:30.000]  聖徒的遺體和他們的衣物
[00:08:30.000 --> 00:08:33.000]  還有十字架的碎片
[00:08:33.000 --> 00:08:36.000]  這個木頭就是釘過耶穌基督的
[00:08:36.000 --> 00:08:38.000]  那些聖獨
[00:08:38.000 --> 00:08:41.000]  所以不少人會相信
[00:08:41.000 --> 00:08:43.000]  如果我摸到這些聖獨
[00:08:43.000 --> 00:08:46.000]  這些十字架的碎片
[00:08:46.000 --> 00:08:48.000]  這些聖徒的衣物
[00:08:48.000 --> 00:08:51.000]  那我就可以得著醫治了
[00:08:51.000 --> 00:08:54.000]  所以很多人朝拜那種聖獨
[00:08:54.000 --> 00:08:58.000]  認為朝拜那種聖獨就可以蒙祝福了
[00:08:58.000 --> 00:09:01.000]  所以他們千山萬水去到那裡
[00:09:01.000 --> 00:09:03.000]  為了摸一摸
[00:09:03.000 --> 00:09:06.000]  但是在宗教改革的時候
[00:09:06.000 --> 00:09:09.000]  馬丁路德就批判這種現象
[00:09:09.000 --> 00:09:14.000]  因為他們將信心放在這些物品裡面
[00:09:14.000 --> 00:09:18.000]  不是將信心放在耶穌基督那裡
[00:09:18.000 --> 00:09:20.000]  這樣的時候就出問題了
[00:09:20.000 --> 00:09:23.000]  所以馬丁路德就出來指責了
[00:09:23.000 --> 00:09:24.000]  直到今天
[00:09:24.000 --> 00:09:29.000]  我們依然會看到很多人珍藏教皇
[00:09:29.000 --> 00:09:32.000]  這個十字架就是教皇祝福過的
[00:09:32.000 --> 00:09:35.000]  你串珠就是教皇祝福過的
[00:09:35.000 --> 00:09:38.000]  就可以得著保守
[00:09:38.000 --> 00:09:41.000]  你就可以免去很多的災禍了
[00:09:41.000 --> 00:09:44.000]  從聖經的角度來看
[00:09:44.000 --> 00:09:47.000]  這個是信仰一個焦點的轉移
[00:09:47.000 --> 00:09:49.000]  你應該仰望的是耶穌基督
[00:09:49.000 --> 00:09:53.000]  但是你現在就轉移目標了
[00:09:53.000 --> 00:09:55.000]  本來應該是放在耶穌基督的身上
[00:09:55.000 --> 00:09:58.000]  你就放在那個地方那裡
[00:09:58.000 --> 00:09:59.000]  那個物品那裡
[00:09:59.000 --> 00:10:00.000]  那個人那裡
[00:10:00.000 --> 00:10:02.000]  那種方法方式那裡
[00:10:02.000 --> 00:10:04.000]  甚至是你個人的經驗那裡
[00:10:04.000 --> 00:10:06.000]  真正的信仰的對象是誰?
[00:10:06.000 --> 00:10:08.000]  是上帝
[00:10:08.000 --> 00:10:09.000]  信仰的根據是什麼?
[00:10:09.000 --> 00:10:10.000]  是聖經
[00:10:10.000 --> 00:10:12.000]  信仰的中心是什麼?
[00:10:12.000 --> 00:10:17.000]  就是耶穌基督和祂的死和復活
[00:10:17.000 --> 00:10:20.000]  聖靈引導我們明白真理
[00:10:20.000 --> 00:10:23.000]  使我們信靠這位聖子
[00:10:23.000 --> 00:10:26.000]  即若聖子耶穌基督又來到付錢
[00:10:26.000 --> 00:10:28.000]  我們的信仰應該是這樣的
[00:10:28.000 --> 00:10:33.000]  但是一旦信仰的焦點離開了神的時候
[00:10:33.000 --> 00:10:35.000]  轉向其他物品的時候
[00:10:35.000 --> 00:10:37.000]  或者是人的時候
[00:10:37.000 --> 00:10:43.000]  你的信仰就可能出現迷信了
[00:10:43.000 --> 00:10:45.000]  所以你會看到有些人說
[00:10:45.000 --> 00:10:47.000]  我在約旦河受洗的
[00:10:47.000 --> 00:10:49.000]  你在這裡受洗的
[00:10:49.000 --> 00:10:51.000]  我好像比你高一級
[00:10:51.000 --> 00:10:52.000]  聖潔一點
[00:10:52.000 --> 00:10:56.000]  因為我約旦河的水應該是聖潔一點的
[00:10:56.000 --> 00:10:58.000]  但是信仰是怎麼樣呢?
[00:10:58.000 --> 00:11:00.000]  真正潔淨人的是什麼呢?
[00:11:00.000 --> 00:11:02.000]  不是約旦河的水
[00:11:02.000 --> 00:11:05.000]  真正潔淨人的是耶穌基督的補血
[00:11:05.000 --> 00:11:08.000]  真正使人重生的是聖靈
[00:11:08.000 --> 00:11:10.000]  不是那條河
[00:11:10.000 --> 00:11:12.000]  如果你說那條河的水的話
[00:11:12.000 --> 00:11:18.000]  如果經過蒸發、降雨、河流的循環
[00:11:18.000 --> 00:11:20.000]  已經流到世界各地了
[00:11:20.000 --> 00:11:22.000]  從科學的角度來說
[00:11:22.000 --> 00:11:24.000]  很可能你今天用的自來水
[00:11:24.000 --> 00:11:26.000]  就是約旦河蒸發過來
[00:11:26.000 --> 00:11:28.000]  來到這裡給你洗的
[00:11:28.000 --> 00:11:31.000]  所以迷信是很危險的
[00:11:31.000 --> 00:11:34.000]  信仰你的焦點一定要定準
[00:11:34.000 --> 00:11:38.000]  在中國也有很多類似的現象
[00:11:38.000 --> 00:11:45.000]  在紹興、德興有一間龍舞的祖廟
[00:11:45.000 --> 00:11:48.000]  已經有兩千年歷史了
[00:11:48.000 --> 00:11:50.000]  那裡的人求什麼呢?
[00:11:50.000 --> 00:11:52.000]  他不求財,他求子
[00:11:52.000 --> 00:11:56.000]  如果我去到那裡摸一摸龍床
[00:11:56.000 --> 00:11:58.000]  我就可以時來運轉了
[00:11:58.000 --> 00:12:00.000]  如果我坐一坐
[00:12:00.000 --> 00:12:02.000]  就一定是早生貴子了
[00:12:02.000 --> 00:12:05.000]  所以很多人就慕名而去
[00:12:05.000 --> 00:12:10.000]  希望藉著這些形式盼望一些福氣
[00:12:10.000 --> 00:12:13.000]  你會看到約翰沒有評論
[00:12:13.000 --> 00:12:16.000]  不是大,醫病,傳說是真的假
[00:12:16.000 --> 00:12:19.000]  我相信是有些人真的可以得著醫治
[00:12:19.000 --> 00:12:22.000]  如果不是就不會有人去到那裡了
[00:12:22.000 --> 00:12:24.000]  但是約翰這裡重點就是
[00:12:24.000 --> 00:12:27.000]  要將這件事記下來
[00:12:27.000 --> 00:12:29.000]  當事人的信念是怎樣的
[00:12:29.000 --> 00:12:31.000]  他真正要引導的是什麼呢?
[00:12:31.000 --> 00:12:34.000]  引導人不是注意那個不是大
[00:12:34.000 --> 00:12:36.000]  他要在這段經文讓我們看到
[00:12:36.000 --> 00:12:40.000]  將那個盼望不是放在一些物品那裡
[00:12:40.000 --> 00:12:45.000]  而是將那個盼望放在耶穌基督那裡去
[00:12:45.000 --> 00:12:48.000]  很可能這個三十八年的病人
[00:12:48.000 --> 00:12:51.000]  到現在可能是
[00:12:51.000 --> 00:12:55.000]  他當時耶穌見他的時候可能是三十九了
[00:12:55.000 --> 00:12:56.000]  或者是五六十了
[00:12:56.000 --> 00:13:00.000]  不知道他什麼時候開始有這個病
[00:13:00.000 --> 00:13:02.000]  但是可以確定的
[00:13:02.000 --> 00:13:05.000]  他這個病三十八年的時候
[00:13:05.000 --> 00:13:09.000]  他的人生就完全改變了
[00:13:09.000 --> 00:13:12.000]  他可能只剩下一件事
[00:13:12.000 --> 00:13:15.000]  我人生的目的就是為了
[00:13:15.000 --> 00:13:19.000]  為了我這個病可以好起來
[00:13:19.000 --> 00:13:20.000]  我沒有目的了
[00:13:20.000 --> 00:13:21.000]  我沒有什麼盼望
[00:13:21.000 --> 00:13:22.000]  就是這件事
[00:13:22.000 --> 00:13:26.000]  所以他三十八年很可能就是
[00:13:26.000 --> 00:13:29.000]  同樣等待一件事
[00:13:29.000 --> 00:13:33.000]  有一天我要好像一個健康人一樣
[00:13:33.000 --> 00:13:34.000]  站得直一點
[00:13:34.000 --> 00:13:38.000]  我要起來
[00:13:38.000 --> 00:13:41.000]  那他為什麼一直不是大池呢?
[00:13:41.000 --> 00:13:43.000]  因為他也相信
[00:13:43.000 --> 00:13:46.000]  如果池的水一凍的時候
[00:13:46.000 --> 00:13:48.000]  他如果是個個打一個
[00:13:48.000 --> 00:13:50.000]  我就變好了
[00:13:50.000 --> 00:13:52.000]  所以三十八年來
[00:13:52.000 --> 00:13:57.000]  很可能他就是時時在等著那個池水
[00:13:57.000 --> 00:14:00.000]  等著它動
[00:14:00.000 --> 00:14:03.000]  他的盼望就在那個池水那裡
[00:14:03.000 --> 00:14:07.000]  但是三十八年
[00:14:07.000 --> 00:14:12.000]  每一次的希望都變成了失敗
[00:14:12.000 --> 00:14:14.000]  他想跳下去
[00:14:14.000 --> 00:14:16.000]  有人比他快
[00:14:16.000 --> 00:14:18.000]  本來是輪到我的
[00:14:18.000 --> 00:14:19.000]  我就差一個身位
[00:14:19.000 --> 00:14:21.000]  我一滾下去就搞定了
[00:14:21.000 --> 00:14:23.000]  就成就了
[00:14:23.000 --> 00:14:25.000]  就是在那一刻
[00:14:25.000 --> 00:14:28.000]  他聽到就一下子就下去了
[00:14:28.000 --> 00:14:32.000]  所以每一次希望
[00:14:32.000 --> 00:14:34.000]  他又等待下一次
[00:14:34.000 --> 00:14:35.000]  一年
[00:14:35.000 --> 00:14:36.000]  一年
[00:14:36.000 --> 00:14:37.000]  又一年
[00:14:37.000 --> 00:14:38.000]  三十八年
[00:14:38.000 --> 00:14:40.000]  很可能三十八年就過去了
[00:14:40.000 --> 00:14:43.000]  他都沒有實現這個盼望
[00:14:43.000 --> 00:14:45.000]  其實今天也是
[00:14:45.000 --> 00:14:48.000]  很多人只不過是換了一個方式
[00:14:48.000 --> 00:14:50.000]  很多人就說一定要
[00:14:50.000 --> 00:14:51.000]  我要等一天
[00:14:51.000 --> 00:14:54.000]  我發達了
[00:14:54.000 --> 00:14:56.000]  從我開始出來工作的時候
[00:14:56.000 --> 00:14:59.000]  就會看到經濟上的事
[00:14:59.000 --> 00:15:02.000]  直到我來美國那段時間
[00:15:02.000 --> 00:15:03.000]  我都會看到
[00:15:03.000 --> 00:15:07.000]  中國廣東大街小巷的一個現象就是
[00:15:07.000 --> 00:15:08.000]  每個人
[00:15:08.000 --> 00:15:09.000]  大部分人
[00:15:09.000 --> 00:15:11.000]  特別是我住的那一帶
[00:15:11.000 --> 00:15:12.000]  大部分人
[00:15:12.000 --> 00:15:13.000]  他的話題是什麼
[00:15:13.000 --> 00:15:16.000]  就是澳門六合彩
[00:15:16.000 --> 00:15:17.000]  每逢的時候
[00:15:17.000 --> 00:15:21.000]  這些人就在等開彩
[00:15:21.000 --> 00:15:23.000]  他們已經在研究
[00:15:23.000 --> 00:15:24.000]  研究什麼呢
[00:15:24.000 --> 00:15:26.000]  因為他們六合彩是十二生肖的
[00:15:26.000 --> 00:15:28.000]  你買中了豬
[00:15:28.000 --> 00:15:29.000]  買中了牛
[00:15:29.000 --> 00:15:30.000]  買中了龍
[00:15:30.000 --> 00:15:31.000]  你中了
[00:15:31.000 --> 00:15:33.000]  那個期就開那樣東西了
[00:15:33.000 --> 00:15:37.000]  那你就有豐厚的收入
[00:15:37.000 --> 00:15:40.000]  所以他們會看那些
[00:15:40.000 --> 00:15:42.000]  別人發出來的圖片
[00:15:42.000 --> 00:15:43.000]  那些詩句
[00:15:43.000 --> 00:15:46.000]  甚至是一個數字
[00:15:46.000 --> 00:15:50.000]  他們認為那些圖片
[00:15:50.000 --> 00:15:53.000]  暗示著下一期要開的
[00:15:53.000 --> 00:15:54.000]  可能是那隻牛
[00:15:54.000 --> 00:15:56.000]  可能是那隻豬
[00:15:56.000 --> 00:15:58.000]  所以他們不斷在推敲
[00:15:58.000 --> 00:15:59.000]  所以你會看到
[00:15:59.000 --> 00:16:01.000]  整個街市的人
[00:16:01.000 --> 00:16:02.000]  最熱門的話題
[00:16:02.000 --> 00:16:04.000]  就是這件事了
[00:16:04.000 --> 00:16:06.000]  就是下一期的答案是什麼
[00:16:06.000 --> 00:16:08.000]  他比搞學術的還要認真
[00:16:08.000 --> 00:16:11.000]  比他做那盤生意還要認真
[00:16:11.000 --> 00:16:17.000]  所以今期不中就等下一期
[00:16:17.000 --> 00:16:19.000]  下一次一定是我中的
[00:16:19.000 --> 00:16:21.000]  人的心就是
[00:16:21.000 --> 00:16:23.000]  在這個時候
[00:16:23.000 --> 00:16:27.000]  被一個錯誤的盼望捆綁著
[00:16:27.000 --> 00:16:30.000]  真正來說
[00:16:30.000 --> 00:16:33.000]  中的是少之又少
[00:16:33.000 --> 00:16:35.000]  賺錢的是誰
[00:16:35.000 --> 00:16:36.000]  是莊家
[00:16:36.000 --> 00:16:38.000]  我有個親戚做莊家的
[00:16:38.000 --> 00:16:43.000]  收了附近一帶的人的投票
[00:16:43.000 --> 00:16:45.000]  投彩投錢
[00:16:45.000 --> 00:16:49.000]  所以他幾年換了一間屋又一間屋
[00:16:49.000 --> 00:16:52.000]  真正賺錢的是這些人
[00:16:52.000 --> 00:16:55.000]  夢士在Montreal Park那邊
[00:16:55.000 --> 00:16:57.000]  有些義工就跟我說
[00:16:57.000 --> 00:16:58.000]  現在那些老年人
[00:16:58.000 --> 00:17:01.000]  因為有免費午餐在賭場
[00:17:01.000 --> 00:17:04.000]  所以就去那裡消磨時間
[00:17:04.000 --> 00:17:07.000]  起初可能去行慣
[00:17:07.000 --> 00:17:10.000]  但是內在就不如玩兩手
[00:17:10.000 --> 00:17:12.000]  玩兩手的時候
[00:17:12.000 --> 00:17:15.000]  輸了想翻本
[00:17:15.000 --> 00:17:18.000]  贏了想再賭多一局
[00:17:18.000 --> 00:17:19.000]  贏多一點
[00:17:19.000 --> 00:17:21.000]  人就是被那種盼望
[00:17:21.000 --> 00:17:24.000]  那種思想捆住了
[00:17:24.000 --> 00:17:26.000]  聖經不反對我們賺錢
[00:17:26.000 --> 00:17:30.000]  他也鼓勵人去因勤去做工
[00:17:30.000 --> 00:17:33.000]  努力去賺錢
[00:17:33.000 --> 00:17:35.000]  但是問題不是財富
[00:17:35.000 --> 00:17:36.000]  是貪財
[00:17:36.000 --> 00:17:39.000]  貪財是萬惡之根
[00:17:39.000 --> 00:17:41.000]  所以有些人一直在等
[00:17:41.000 --> 00:17:43.000]  就是等一個機會來到
[00:17:43.000 --> 00:17:44.000]  一年過去
[00:17:44.000 --> 00:17:45.000]  十年過去
[00:17:45.000 --> 00:17:47.000]  依然在原地那裡
[00:17:47.000 --> 00:17:49.000]  因為他將自己的焦點
[00:17:49.000 --> 00:17:54.000]  放在錯誤的盼望那裡
[00:17:54.000 --> 00:17:58.000]  所以今天到底是什麼將你困住了
[00:17:58.000 --> 00:17:59.000]  是過去一段經歷
[00:17:59.000 --> 00:18:01.000]  還是一個失敗
[00:18:01.000 --> 00:18:04.000]  或者是一個不切現實的夢想
[00:18:04.000 --> 00:18:06.000]  或者是一個錯誤的盼望
[00:18:06.000 --> 00:18:08.000]  如果你不去面對這件事的時候
[00:18:08.000 --> 00:18:11.000]  你就整天都在那裡
[00:18:11.000 --> 00:18:14.000]  所以不只是被疾病盼望
[00:18:14.000 --> 00:18:20.000]  更是被錯誤的盼望困住了
[00:18:20.000 --> 00:18:24.000]  真正能夠使人釋放的不是那些環境
[00:18:24.000 --> 00:18:28.000]  真正使人釋放的是耶穌基督
[00:18:28.000 --> 00:18:30.000]  耶穌基督問他
[00:18:30.000 --> 00:18:32.000]  你要痊癒嗎
[00:18:32.000 --> 00:18:34.000]  他怎麼回答呢
[00:18:34.000 --> 00:18:40.000]  他說 先生 水凍的時候沒有人將我放到池子裡
[00:18:40.000 --> 00:18:41.000]  我正要跳下去的時候
[00:18:41.000 --> 00:18:43.000]  別人又先給我
[00:18:43.000 --> 00:18:45.000]  所以你會看到他的回答是怎樣呢
[00:18:45.000 --> 00:18:48.000]  一個最簡單的問題
[00:18:48.000 --> 00:18:51.000]  應該說我要就是要痊癒
