
[00:00:00.000 --> 00:00:04.400]  今天和你們分享今天的經文
[00:06:30.600 --> 00:06:35.000]  你要摸摸你的頭髮
[00:06:35.000 --> 00:06:36.200]  這個是最後一次
[00:06:36.200 --> 00:06:38.500]  你摸摸你的頭髮
[00:06:38.500 --> 00:06:40.800]  他最後說
[00:06:40.800 --> 00:06:41.600]  為什麼呢
[00:06:41.600 --> 00:06:44.200]  之後他就跟你
[00:06:44.200 --> 00:06:46.300]  你就摸摸頭髮
[00:06:46.300 --> 00:06:48.600]  我回去
[00:06:48.600 --> 00:06:49.500]  一個星期後
[00:06:49.500 --> 00:06:50.800]  我回去我家
[00:06:50.800 --> 00:06:52.400]  我媽媽
[00:06:52.400 --> 00:06:55.800]  你是誰
[00:06:55.800 --> 00:06:57.800]  嚇了
[00:06:57.800 --> 00:06:59.200]  因為
[00:06:59.200 --> 00:07:02.000]  一去他說這個是使命
[00:07:02.000 --> 00:07:06.000]  這個是國家的誡命
[00:07:06.000 --> 00:07:08.600]  你喜不喜歡
[00:07:08.600 --> 00:07:10.600]  不是你說的
[00:07:10.600 --> 00:07:12.400]  你一定要進行
[00:07:12.400 --> 00:07:13.200]  我同樣的
[00:07:13.200 --> 00:07:14.700]  現在神給我的誡命
[00:07:14.700 --> 00:07:16.900]  我們是一定要進行的
[00:07:16.900 --> 00:07:18.000]  所以我看
[00:07:18.000 --> 00:07:20.800]  因為愛神
[00:07:20.800 --> 00:07:22.100]  是我的恩
[00:07:22.100 --> 00:07:23.300]  愛人
[00:07:23.300 --> 00:07:26.100]  是我的果
[00:07:26.100 --> 00:07:30.400]  我先講一個故事
[00:07:30.400 --> 00:07:33.800]  可能你們聽過
[00:07:33.800 --> 00:07:35.200]  今年二月的時候
[00:07:35.200 --> 00:07:37.600]  柯霆有一個學生
[00:07:37.600 --> 00:07:40.000]  可能你們都看過新聞
[00:07:40.000 --> 00:07:41.900]  在卡路里
[00:07:41.900 --> 00:07:45.800]  他在柯霆的卡路里讀書之後
[00:07:45.800 --> 00:07:47.700]  他不作業了
[00:07:47.700 --> 00:07:50.400]  父母從中國過來
[00:07:50.400 --> 00:07:53.200]  他們要去Esprit玩
[00:07:53.200 --> 00:07:56.100]  最後他的車撞了
[00:07:56.100 --> 00:07:57.600]  你們聽過
[00:07:57.600 --> 00:08:00.900]  你們都聽過
[00:08:00.900 --> 00:08:04.900]  之後這個家庭
[00:08:04.900 --> 00:08:08.100]  他爸爸的腳
[00:08:08.100 --> 00:08:08.800]  有一隻
[00:08:08.800 --> 00:08:11.700]  我不記得是左腳還是右腳
[00:08:11.700 --> 00:08:15.600]  我剛剛幾天前去探訪他
[00:08:15.600 --> 00:08:18.100]  他有一個腳
[00:08:18.100 --> 00:08:21.800]  最後就沒有了
[00:08:21.800 --> 00:08:23.200]  叫格子
[00:08:23.200 --> 00:08:25.600]  他的兒子現在還在
[00:08:25.600 --> 00:08:29.600]  Royal Perth Hospital
[00:08:29.600 --> 00:08:33.200]  開始中華圍觀
[00:08:33.200 --> 00:08:36.400]  或者跟其他教會都有幫他們
[00:08:36.400 --> 00:08:37.300]  去探訪他們
[00:08:37.300 --> 00:08:40.800]  但是他們做到一個時間
[00:08:40.800 --> 00:08:42.800]  他們覺得中華圍觀
[00:08:42.800 --> 00:08:46.400]  可能都不知道回到哪裡了
[00:08:46.400 --> 00:08:50.700]  其他教會都做到很累
[00:08:50.700 --> 00:08:53.200]  他們就跟我們一個姊妹說
[00:08:53.200 --> 00:08:55.700]  你們教會可不可以
[00:08:55.700 --> 00:08:59.100]  接下去照顧他
[00:08:59.100 --> 00:09:01.200]  所以姊妹就問
[00:09:01.200 --> 00:09:05.700]  我說可不可以
[00:09:05.700 --> 00:09:08.400]  我們招募一些大兄姊妹
[00:09:08.400 --> 00:09:14.200]  有一個群體去探訪他
[00:09:14.200 --> 00:09:15.800]  我說好
[00:09:15.800 --> 00:09:18.300]  我第一次就報告
[00:09:18.300 --> 00:09:20.900]  我們現在差不多二十個人
[00:09:20.900 --> 00:09:23.000]  我們怎麼做
[00:09:23.000 --> 00:09:23.700]  每一天
[00:09:23.700 --> 00:09:26.600]  我們知道如果一個人去做
[00:09:26.600 --> 00:09:29.900]  就是很慘的
[00:09:29.900 --> 00:09:35.800]  所以我們差不多兩個禮拜
[00:09:35.800 --> 00:09:38.500]  一個人去兩個禮拜
[00:09:38.500 --> 00:09:40.200]  變成我們分開
[00:09:40.200 --> 00:09:43.400]  這個人今天去接他們父母
[00:09:43.400 --> 00:09:44.600]  帶他去醫院
[00:09:44.600 --> 00:09:46.700]  因為他媽媽沒在
[00:09:46.700 --> 00:09:49.900]  所以這樣做
[00:09:49.900 --> 00:09:56.500]  我感謝這次
[00:09:56.500 --> 00:09:58.300]  當我們呼召的時候
[00:09:58.300 --> 00:10:01.300]  大兄姊妹的反應很好
[00:10:01.300 --> 00:10:03.400]  有些是剛剛順序的
[00:10:03.400 --> 00:10:07.800]  他們都很願意這樣做
[00:10:07.800 --> 00:10:09.600]  所以我看到一個什麼
[00:10:09.600 --> 00:10:14.200]  我看到一個愛的群體
[00:10:14.200 --> 00:10:18.700]  有一個小姊妹
[00:10:18.700 --> 00:10:24.200]  但是我們有什麼很厲害的地方
[00:10:24.200 --> 00:10:25.800]  是因為愛神
[00:10:25.800 --> 00:10:30.400]  因為神先愛我們
[00:10:30.400 --> 00:10:31.900]  我們會這樣做
[00:10:31.900 --> 00:10:34.700]  因為神先愛我們
[00:10:34.700 --> 00:10:38.700]  我們因為愛神
[00:10:38.700 --> 00:10:42.300]  所以我們會多認識兩個愛人
[00:10:42.300 --> 00:10:44.300]  因為愛神就是因
[00:10:44.300 --> 00:10:45.900]  愛人就是果
[00:10:45.900 --> 00:10:48.000]  所以我們如果認識我們愛神
[00:10:48.000 --> 00:10:51.300]  我們自然都會去愛人
[00:10:51.300 --> 00:10:54.400]  第三我們愛神一定會愛人
[00:10:54.400 --> 00:10:57.900]  因為不愛人怎麼能愛神
[00:10:57.900 --> 00:11:01.300]  記得嗎
[00:11:01.300 --> 00:11:02.600]  聖經也說
[00:11:02.600 --> 00:11:12.600]  如果你不愛你自己可以看見大兄
[00:11:12.600 --> 00:11:16.400]  怎麼可以看不見神
[00:11:16.400 --> 00:11:17.800]  所以我們不要說
[00:11:17.800 --> 00:11:18.800]  我怎麼愛神
[00:11:18.800 --> 00:11:20.000]  我怎麼愛神
[00:11:20.000 --> 00:11:22.200]  和我怎麼差不多
[00:11:22.200 --> 00:11:31.300]  其實我們的行為不是這樣的
[00:11:31.300 --> 00:11:33.900]  我很好啊,你好啊,怎麼樣怎麼樣
[00:11:33.900 --> 00:11:39.200]  回家跟老婆吵架
[00:11:39.200 --> 00:11:44.500]  她回家打人
[00:11:44.500 --> 00:11:46.000]  真的要叫她幫忙
[00:11:46.000 --> 00:11:49.200]  我們不知道要去哪裡
[00:11:49.200 --> 00:11:52.600]  所以如果我們真的是愛神的人
[00:11:52.600 --> 00:11:54.300]  我們真的會愛人
[00:11:54.300 --> 00:11:58.400]  但是如果我們不能夠愛人
[00:11:58.400 --> 00:12:03.300]  我們怎麼會說我們愛神
[00:12:03.300 --> 00:12:12.400]  第一我們要問教會應該做什麼
[00:12:12.400 --> 00:12:36.800]  我們請大家讀一讀
[00:12:36.800 --> 00:12:42.700]  這個使命我們都很清楚我們都很熟悉
[00:12:42.700 --> 00:12:45.500]  其實這個使命裡面
[00:12:45.500 --> 00:12:51.100]  只是和我們有三個任務
[00:12:51.100 --> 00:12:54.100]  第一個任務就是
[00:12:54.100 --> 00:12:56.800]  去得門徒
[00:12:56.800 --> 00:12:59.900]  就是我們要做門徒
[00:12:59.900 --> 00:13:02.200]  我們可以得門徒
[00:13:02.200 --> 00:13:07.600]  就是我們自己是一個神的門徒
[00:13:07.600 --> 00:13:08.800]  我們可以得門徒
[00:13:08.800 --> 00:13:11.400]  你說你去得人家門徒的家
[00:13:11.400 --> 00:13:12.800]  你都不是門徒
[00:13:12.800 --> 00:13:14.800]  你的生命不是一個門徒的門徒
[00:13:14.800 --> 00:13:21.200]  真是有神基督的容身
[00:13:21.200 --> 00:13:24.400]  基督是真是跟隨耶穌的人
[00:13:24.400 --> 00:13:25.800]  就是我們可以得門徒
[00:13:25.800 --> 00:13:28.300]  所以這個是第一個任務
[00:13:28.300 --> 00:13:30.000]  第二個我們可以什麼
[00:13:30.000 --> 00:13:32.200]  去私塞
[00:13:32.200 --> 00:13:33.400]  去私塞是什麼意思
[00:13:33.400 --> 00:13:36.200]  其實我們說這個意思是
[00:13:36.200 --> 00:13:41.600]  我們帶人家跟神和好
[00:13:41.600 --> 00:13:44.200]  你說人家洗禮因為他乖
[00:13:44.200 --> 00:13:46.200]  基督乖
[00:13:46.200 --> 00:13:49.000]  所以我們比較不是說
[00:13:49.000 --> 00:13:52.000]  人人皆什麼
[00:13:52.000 --> 00:14:01.000]  我們每一個人都有祀奉
[00:14:01.000 --> 00:14:02.000]  我們每一個人
[00:14:02.000 --> 00:14:05.000]  都要帶人家以善學好
[00:14:05.000 --> 00:14:09.000]  第三個任務就是去教導
[00:14:09.000 --> 00:14:10.600]  去教導的意思就是
[00:14:10.600 --> 00:14:16.200]  我們不是教導人怎麼做好人
[00:14:16.200 --> 00:14:21.200]  是教導人怎麼去信服神
[00:14:21.200 --> 00:14:25.400]  如果你在
[00:14:25.400 --> 00:14:27.600]  剛才我們的二十字講解時
[00:14:27.600 --> 00:14:29.000]  他說教訓
[00:14:29.000 --> 00:14:32.000]  我們都是教訓他去遵守
[00:14:32.000 --> 00:14:36.200]  如果是英文的本來是
[00:14:36.200 --> 00:14:40.000]  teach them to obey
[00:14:40.000 --> 00:14:45.200]  就是要信服神
[00:14:45.200 --> 00:14:48.000]  所以這個就是我們應該做的
[00:14:48.000 --> 00:14:51.600]  這個就是我們的使命
[00:14:51.600 --> 00:14:53.800]  我們要做一個神的門徒
[00:14:53.800 --> 00:14:55.400]  我們要得門徒就是
[00:14:55.400 --> 00:15:03.200]  跟人家一起跟隨耶穌
[00:15:03.200 --> 00:15:09.600]  跟人家一起跟隨耶穌
[00:15:09.600 --> 00:15:13.200]  帶禮行學好去傳播音
[00:15:13.200 --> 00:15:17.800]  去教導人去信服神
[00:15:17.800 --> 00:15:22.000]  這個是主耶穌給我們的使命
[00:15:22.000 --> 00:15:26.600]  所以我們有一個
[00:15:26.600 --> 00:15:27.800]  前陣子我看過Facebook
[00:15:27.800 --> 00:15:31.600]  有一個文章
[00:15:31.600 --> 00:15:35.000]  講一個很真實的故事
[00:15:35.000 --> 00:15:38.400]  這個故事是講一個香港的小孩
[00:15:38.400 --> 00:15:39.400]  他很小的時候
[00:15:39.400 --> 00:15:42.400]  他爸爸媽媽就帶他去美國
[00:15:42.400 --> 00:15:44.200]  他剛剛去美國的時候
[00:15:44.200 --> 00:15:47.000]  但是他因為意願的問題
[00:15:47.000 --> 00:15:52.200]  所以被美國那邊的同學欺負
[00:15:52.200 --> 00:16:01.200]  那個時候他真的不是很好
[00:16:01.200 --> 00:16:07.000]  但是這個小孩他真的很聰明
[00:16:07.000 --> 00:16:08.600]  跟他很爭氣
[00:16:08.600 --> 00:16:11.200]  所以最後他去到大學
[00:16:11.200 --> 00:16:16.200]  他去到哈佛大學那邊
[00:16:16.200 --> 00:16:18.200]  美國最高的
[00:16:18.200 --> 00:16:20.600]  最後他就做投資
[00:16:20.600 --> 00:16:22.000]  做了金融
[00:16:22.000 --> 00:16:24.400]  所以做得很好
[00:16:24.400 --> 00:16:27.400]  都賺了很多很多錢
[00:16:27.400 --> 00:16:28.800]  幾億幾億的錢
[00:16:28.800 --> 00:16:31.600]  就這樣來
[00:16:31.600 --> 00:16:32.400]  有一次
[00:16:32.400 --> 00:16:34.600]  但是因為他工作的問題
[00:16:34.600 --> 00:16:36.400]  他最後出差
[00:16:36.400 --> 00:16:38.000]  有一次他出差的時候
[00:16:38.000 --> 00:16:41.200]  他去到中國河南
[00:16:41.200 --> 00:16:43.600]  河南那個地方
[00:16:43.600 --> 00:16:46.600]  他看到農村的人
[00:16:46.600 --> 00:16:48.400]  他覺得他們很慘
[00:16:48.400 --> 00:16:49.800]  為什麼很慘呢
[00:16:49.800 --> 00:16:55.600]  農村的人都得了愛滋病
[00:16:55.600 --> 00:16:57.600]  他們得了愛滋病
[00:16:57.600 --> 00:16:59.400]  不是因為他們有性關係
[00:16:59.400 --> 00:17:02.400]  不是不好的性關係
[00:17:02.400 --> 00:17:03.400]  不是這樣
[00:17:03.400 --> 00:17:05.400]  是因為他們沒有錢
[00:17:05.400 --> 00:17:09.600]  他們要賣血
[00:17:09.600 --> 00:17:11.000]  他們賣血的時候
[00:17:11.000 --> 00:17:13.400]  那邊的人
[00:17:13.400 --> 00:17:15.800]  他們不會換血管
[00:17:15.800 --> 00:17:17.200]  為了省錢
[00:17:17.200 --> 00:17:20.400]  所以你們都腐蝕了
[00:17:20.400 --> 00:17:24.400]  知道每一次都要吊
[00:17:24.400 --> 00:17:25.400]  他們不是這樣
[00:17:25.400 --> 00:17:27.200]  他用又用又用
[00:17:27.200 --> 00:17:31.200]  所以這時候就傳出來
[00:17:31.200 --> 00:17:33.200]  他們差不多
[00:17:33.200 --> 00:17:35.800]  全農村的人
[00:17:35.800 --> 00:17:39.000]  都得了愛滋病
[00:17:39.000 --> 00:17:40.000]  如果你有小孩
[00:17:40.000 --> 00:17:41.000]  就這樣死了
[00:17:41.000 --> 00:17:43.600]  你兒子生出來也是這樣死了
[00:17:43.600 --> 00:17:46.200]  所以很可憐他們
[00:17:46.200 --> 00:17:48.800]  所以說我怎樣去幫助他們
[00:17:48.800 --> 00:17:50.800]  這個是我的使命
[00:17:50.800 --> 00:17:52.800]  我怎樣去幫助他們
[00:17:52.800 --> 00:17:56.600]  所以他就要辭了那個工
[00:17:56.600 --> 00:17:58.600]  要全部來幫助
[00:17:58.600 --> 00:18:01.000]  拿他全部的身家
[00:18:01.000 --> 00:18:04.000]  那個錢來幫助他們
[00:18:04.000 --> 00:18:06.400]  就給他們
[00:18:06.400 --> 00:18:10.000]  幫他們可能醫療
[00:18:10.000 --> 00:18:15.000]  一起或者幫他們籌基金
[00:18:15.000 --> 00:18:16.000]  有些人
[00:18:16.000 --> 00:18:18.600]  他爸爸媽媽當然很不高興
[00:18:18.600 --> 00:18:24.000]  跟他說我讓你去讀大學
[00:18:24.000 --> 00:18:25.000]  賺大錢
[00:18:25.000 --> 00:18:28.000]  不是叫你來做這些事
[00:18:28.000 --> 00:18:29.000]  他的朋友
[00:18:29.000 --> 00:18:30.000]  你傻的
[00:18:30.000 --> 00:18:34.000]  其實你可以一半做你的投資
[00:18:34.000 --> 00:18:36.000]  一半來幫忙他
[00:18:36.000 --> 00:18:38.000]  他怎樣回答呢
[00:18:38.000 --> 00:18:44.600]  他說如果我現在還是一半做工
[00:18:44.600 --> 00:18:45.800]  一半幫他們
[00:18:45.800 --> 00:18:50.600]  我只可以救兩百個人
[00:18:50.600 --> 00:18:55.600]  但如果我放棄我的工作
[00:18:55.600 --> 00:18:58.200]  我全部精力
[00:18:58.200 --> 00:19:05.000]  我的金錢投資在這個農村的人
[00:19:05.000 --> 00:19:12.000]  我可以幫他們四百個人
[00:19:12.000 --> 00:19:16.000]  所以他說這個這麼快
[00:19:16.000 --> 00:19:18.000]  他們需要的是
[00:19:18.000 --> 00:19:22.000]  這麼快的怎樣幫助他們
[00:19:22.000 --> 00:19:26.000]  所以這個人就很多年很多年
[00:19:26.000 --> 00:19:31.000]  就是投資怎樣幫助這些農村的人
[00:19:31.000 --> 00:19:32.000]  得到意志
[00:19:32.000 --> 00:19:34.000]  這個是他的使命
[00:19:34.000 --> 00:19:36.000]  我很感動
[00:19:36.000 --> 00:19:40.000]  所以我覺得這個神
[00:19:40.000 --> 00:19:43.000]  在馬太福音主耶穌給我的
[00:19:43.000 --> 00:19:45.000]  就是這個使命
[00:19:45.000 --> 00:19:47.000]  就是去得悟門徒
[00:19:47.000 --> 00:19:51.000]  去施洗去救度
[00:19:51.000 --> 00:19:54.000]  他常常幫助我們
[00:19:54.000 --> 00:19:55.000]  我們要知道
[00:19:55.000 --> 00:19:58.000]  為什麼我們要守神的誡命
[00:19:58.000 --> 00:20:03.000]  我們要守神的使命去進行
[00:20:03.000 --> 00:20:06.000]  因為我們要記得
[00:20:06.000 --> 00:20:08.000]  如果我們是基督徒
[00:20:08.000 --> 00:20:09.000]  我們是信徒
[00:20:09.000 --> 00:20:11.000]  我們要明白
[00:20:11.000 --> 00:20:14.000]  我們和神的相互關係
[00:20:14.000 --> 00:20:16.000]  第一個關係
[00:20:16.000 --> 00:20:17.000]  神做人
[00:20:17.000 --> 00:20:18.000]  神做我們
[00:20:18.000 --> 00:20:20.000]  這個是我們和神的關係
[00:20:20.000 --> 00:20:22.000]  第二樣是
[00:20:22.000 --> 00:20:25.000]  神授權於人
[00:20:25.000 --> 00:20:26.000]  記得嗎
[00:20:26.000 --> 00:20:34.000]  神從世紀和我們說
[00:20:34.000 --> 00:20:39.000]  你可以管理什麼
[00:20:39.000 --> 00:20:42.000]  地下的鳥
[00:20:42.000 --> 00:20:44.000]  什麼都可以管理
[00:20:44.000 --> 00:20:47.000]  神給我們這樣的權
[00:20:47.000 --> 00:20:49.000]  神為我們
[00:20:49.000 --> 00:20:50.000]  主耶穌為我們
[00:20:50.000 --> 00:20:54.000]  從世紀寫在十字架上
[00:20:54.000 --> 00:20:57.000]  第四是神護著我們
[00:20:57.000 --> 00:20:59.000]  我們在聖位
[00:20:59.000 --> 00:21:00.000]  在教會
[00:21:00.000 --> 00:21:05.000]  也是神護著我們
[00:21:05.000 --> 00:21:11.000]  所以我們作為神的門徒
[00:21:11.000 --> 00:21:13.000]  或者作為神的信徒
[00:21:13.000 --> 00:21:15.000]  我在地下
[00:21:15.000 --> 00:21:19.000]  我們是為了榮耀神
[00:21:19.000 --> 00:21:21.000]  所以我們看到
[00:21:21.000 --> 00:21:24.000]  因為這樣的關係
[00:21:24.000 --> 00:21:30.000]  如果我們和神的關係
[00:21:30.000 --> 00:21:35.000]  我們豈能不關心和進行呢
[00:21:35.000 --> 00:21:38.000]  所以求神幫助我們
[00:21:38.000 --> 00:21:41.000]  使命和解命
[00:21:41.000 --> 00:21:43.000]  我們不能選擇
[00:21:43.000 --> 00:21:45.000]  保佑我們可以選擇
[00:21:45.000 --> 00:21:47.000]  使命和解命
[00:21:47.000 --> 00:21:51.000]  保佑我們可以選擇
[00:21:51.000 --> 00:21:52.000]  使命和解命
[00:21:52.000 --> 00:21:56.000]  是我們一定要關注和進行
