
[00:00:00.000 --> 00:00:05.640]  今日嘅經文呢就係喺列王記下18、19章嗰度
[00:08:58.020 --> 00:08:59.800]  喝自己的尿
[00:08:59.800 --> 00:09:04.160]  我睇嘅時候呢我就諗起我哋廣東話
[00:09:04.680 --> 00:09:06.220]  一句鬧人嘅句子
[00:09:06.220 --> 00:09:09.280]  咁有人問我
[00:09:09.280 --> 00:09:11.080]  聖經係咪真係咁寫㗎
[00:09:11.080 --> 00:09:13.640]  聖經真係咁寫㗎
[00:09:13.640 --> 00:09:16.200]  英文呢係話
[00:09:16.200 --> 00:09:17.480]  Eat your own dung
[00:09:17.480 --> 00:09:19.780]  Drink your own urine
[00:09:19.780 --> 00:09:22.080]  原文呢係講緊
[00:09:22.080 --> 00:09:25.160]  吃自己嘅糞便
[00:09:25.160 --> 00:09:28.740]  鴨子嘅糞便同尿呀
[00:09:28.740 --> 00:09:31.560]  有興趣呢可以自己返去睇睇
[00:09:32.840 --> 00:09:36.680]  亞述王派嚟嘅將軍咁樣講呀當然佢係要侮辱
[00:09:36.680 --> 00:09:37.960]  希西嘉啦
[00:09:37.960 --> 00:09:41.540]  佢更加係要話畀所有人聽
[00:09:41.540 --> 00:09:45.400]  若果耶路撒冷長期被困嘅時候呢
[00:09:45.400 --> 00:09:47.680]  佢哋會斷水斷糧
[00:09:47.680 --> 00:09:50.500]  到時所有嘅人呢
[00:09:50.500 --> 00:09:52.040]  就要吃自己嘅糞
[00:09:52.040 --> 00:09:53.840]  喝自己嘅尿呀
[00:09:53.840 --> 00:09:56.400]  而點解希西嘉
[00:09:56.400 --> 00:10:01.520]  嘅人呢央求呢個亞述王嘅將軍呢去講呢個雅蘭文呢
[00:10:02.540 --> 00:10:04.600]  原因呢雅蘭文係受過教育
[00:10:04.600 --> 00:10:07.160]  嘅猶大皇家官員呢
[00:10:07.160 --> 00:10:08.440]  先識得
[00:10:08.440 --> 00:10:10.220]  先識得聽嘅
[00:10:10.220 --> 00:10:14.060]  但係城牆裏面一般嘅居民呢係根本聽唔明
[00:10:14.060 --> 00:10:17.400]  亞述嘅將軍堅持用希伯來文
[00:10:17.400 --> 00:10:18.680]  同佢哋溝通
[00:10:18.680 --> 00:10:20.720]  就要所有人都聽得明
[00:10:20.720 --> 00:10:22.760]  要佢哋聽得到
[00:10:22.760 --> 00:10:25.580]  你哋嗰個軍王呀
[00:10:25.580 --> 00:10:27.640]  希西嘉其實係冇鬼用
[00:10:27.640 --> 00:10:29.680]  佢哋保護唔到你哋
[00:10:29.680 --> 00:10:32.500]  你哋所依靠嘅上帝
[00:10:33.260 --> 00:10:34.040]  亦都冇乜用
[00:10:34.040 --> 00:10:37.100]  進貢又搞唔掂
[00:10:37.100 --> 00:10:38.640]  打又唔夠打
[00:10:38.640 --> 00:10:41.960]  仲要畀人嘲笑一番
[00:10:41.960 --> 00:10:44.780]  敵人已經嚟到城門口
[00:10:44.780 --> 00:10:46.060]  仲可以點呢
[00:10:46.060 --> 00:10:49.640]  希西嘉收到亞述將軍
[00:10:49.640 --> 00:10:52.720]  帶嚟嘅訊息之後當然佢就坐唔安
[00:10:52.720 --> 00:10:53.740]  食唔落啦
[00:10:53.740 --> 00:10:56.040]  帶住生意失敗嘅心情
[00:10:56.040 --> 00:10:57.840]  佢就撕裂衣服
[00:10:57.840 --> 00:10:59.120]  披上麻布
[00:10:59.120 --> 00:11:01.160]  入到去上主嘅聖殿嗰度
[00:11:01.160 --> 00:11:02.440]  佢嚟到
[00:11:02.700 --> 00:11:05.040]  以賽亞先知嘅面前申訴
[00:11:05.040 --> 00:11:07.600]  亞述王派嚟將軍所講嘅
[00:11:07.600 --> 00:11:10.160]  特別係藐視上帝嘅說話
[00:11:10.160 --> 00:11:14.520]  希西嘉求以賽亞嘅上帝施行拯救
[00:11:14.520 --> 00:11:16.820]  伸張正義懲罰亞述
[00:11:16.820 --> 00:11:20.920]  以賽亞先知當然係好細心咁去聆聽
[00:11:20.920 --> 00:11:22.960]  去安慰佢
[00:11:22.960 --> 00:11:25.020]  提醒佢
[00:11:25.020 --> 00:11:26.300]  與佢同在
[00:11:26.300 --> 00:11:29.880]  答應上帝會親自對付亞述
[00:11:31.680 --> 00:11:32.960]  喺上帝出手之前
[00:11:32.960 --> 00:11:35.020]  呢個亞述王仲未知死
[00:11:35.020 --> 00:11:37.820]  佢再一次派人去搵希西嘉
[00:11:37.820 --> 00:11:39.880]  作出最後嘅通牒
[00:11:39.880 --> 00:11:41.920]  威脅佢提醒佢
[00:11:41.920 --> 00:11:46.780]  以前好多以為夠佢打嘅人全部都畀佢消滅咗
[00:11:46.780 --> 00:11:49.080]  你又點會係例外呢
[00:11:49.080 --> 00:11:52.660]  獵王紀夏十九章十至十三節
[00:11:52.660 --> 00:11:56.000]  你門要對由大王希西嘉如此說
[00:11:56.000 --> 00:12:00.100]  不要聽你所依靠的神氣控你說
[00:12:00.600 --> 00:12:04.700]  耶路撒冷必不交在亞述王的手中
[00:12:04.700 --> 00:12:10.840]  看你總聽說亞述珠王向列國所行的進行滅絕
[00:12:10.840 --> 00:12:12.120]  難道
[00:12:12.120 --> 00:12:13.660]  你能倖免嗎
[00:12:13.660 --> 00:12:15.700]  我祖先所毀滅的
[00:12:15.700 --> 00:12:18.000]  就是歌善哈拿
[00:12:18.000 --> 00:12:19.020]  尼西
[00:12:19.020 --> 00:12:21.340]  和提拉薩的伊甸人
[00:12:21.340 --> 00:12:23.380]  這些國的神明
[00:12:23.380 --> 00:12:25.180]  何曾拯救他們呢
[00:12:25.180 --> 00:12:26.980]  哈馬的王
[00:12:26.980 --> 00:12:28.500]  阿爾伯的王
[00:12:28.760 --> 00:12:31.060]  西法護陰成的王
[00:12:31.060 --> 00:12:32.860]  希臘和
[00:12:32.860 --> 00:12:34.400]  以護的王
[00:12:34.400 --> 00:12:36.180]  都在哪裏呢
[00:12:36.180 --> 00:12:40.280]  比著你係希西嘉
[00:12:40.280 --> 00:12:44.120]  你到呢個時候你會點做呢
[00:12:44.120 --> 00:12:47.960]  港和又搞唔掂啦
[00:12:47.960 --> 00:12:49.500]  打又唔夠打
[00:12:49.500 --> 00:12:51.540]  傾家蕩產
[00:12:51.540 --> 00:12:52.560]  畀人侮辱
[00:12:52.560 --> 00:12:54.860]  敵人處處逼人
[00:12:54.860 --> 00:12:56.920]  水浸眼眉唔單止呀
[00:12:57.180 --> 00:13:00.260]  敵人亦都一次又一次侮辱
[00:13:00.260 --> 00:13:02.040]  你所信靠嘅上帝
[00:13:02.040 --> 00:13:08.440]  今時今日我哋身處嘅呢個年代
[00:13:08.440 --> 00:13:14.340]  我諗每一日我哋大家都睇到唔同嘅新聞呢講到呢個蘇聯
[00:13:14.340 --> 00:13:16.380]  波克蘭
[00:13:16.380 --> 00:13:18.420]  哈馬斯
[00:13:18.420 --> 00:13:19.960]  以色列
[00:13:19.960 --> 00:13:24.320]  西方國家同亞洲國家
[00:13:24.320 --> 00:13:27.140]  不停咁樣喺度互相制裁
[00:13:27.900 --> 00:13:32.000]  最近呢我哋都接二連三收到
[00:13:32.000 --> 00:13:35.840]  唔同嘅朋友患病嘅消息
[00:13:35.840 --> 00:13:39.420]  又聽到身邊嘅朋友失業啦
[00:13:39.420 --> 00:13:42.740]  但係呢仲未供完仔女讀大學
[00:13:42.740 --> 00:13:47.860]  亦都有未畢業嘅大學生呢同父母講
[00:13:47.860 --> 00:13:50.940]  畢業之後呢我未必搵到嘢做
[00:13:50.940 --> 00:13:53.760]  因為而家個經濟唔係咁好
[00:13:55.040 --> 00:13:58.620]  有家長投資呢個五二九教育基金
[00:13:58.620 --> 00:14:00.160]  縮水咗一半
[00:14:00.160 --> 00:14:04.000]  一個唔好彩呢仲買埋港股
[00:14:04.000 --> 00:14:05.540]  死未
[00:14:05.540 --> 00:14:08.340]  點算呀
[00:14:08.340 --> 00:14:10.640]  有咩可以做
[00:14:10.640 --> 00:14:13.460]  點樣作戰到底
[00:14:13.460 --> 00:14:18.840]  面對接踵而來嘅困難攻擊
[00:14:18.840 --> 00:14:20.880]  我相信希西嘉
[00:14:20.880 --> 00:14:22.940]  同你同我一樣呀
[00:14:22.940 --> 00:14:24.480]  即係面對
[00:14:24.980 --> 00:14:25.740]  咁多
[00:14:25.740 --> 00:14:28.820]  困難嘅時候我哋都會好心情煩亂
[00:14:28.820 --> 00:14:30.360]  會好擔心
[00:14:30.360 --> 00:14:32.140]  我哋會好驚
[00:14:32.140 --> 00:14:34.700]  我哋會胡思亂想
[00:14:34.700 --> 00:14:36.240]  我哋夜晚訓得唔好
[00:14:36.240 --> 00:14:38.540]  血壓高
[00:14:38.540 --> 00:14:41.360]  諗下繼續落去點算呢
[00:14:41.360 --> 00:14:44.700]  獵王紀下十九章
[00:14:44.700 --> 00:14:47.000]  15至16節
[00:14:47.000 --> 00:14:50.580]  希西嘉向耶和華禱告說
[00:14:51.340 --> 00:14:55.180]  坐在基路柏之上耶和華
[00:14:55.180 --> 00:14:56.720]  以色列的神呀
[00:14:56.720 --> 00:14:59.020]  唯有你
[00:14:59.020 --> 00:15:00.820]  是地上萬國的神
[00:15:00.820 --> 00:15:03.120]  你創造了天和地
[00:15:03.120 --> 00:15:04.660]  耶和華
[00:15:04.660 --> 00:15:05.680]  求你
[00:15:05.680 --> 00:15:07.220]  則以而聽
[00:15:07.220 --> 00:15:10.280]  希西嘉
[00:15:10.280 --> 00:15:12.340]  的確似乎走投無路
[00:15:12.340 --> 00:15:16.940]  佢亦的確係一個唔精通戰術
[00:15:16.940 --> 00:15:19.240]  戰術善於打仗嘅軍王
[00:15:20.520 --> 00:15:23.080]  但係佢有一樣嘢係做得好啱㗎
[00:15:23.080 --> 00:15:26.160]  就係佢冇失去重心
[00:15:26.160 --> 00:15:28.720]  仍然好清楚
[00:15:28.720 --> 00:15:30.000]  邊一個係上帝
[00:15:30.000 --> 00:15:32.560]  佢所依靠嘅係邊一個
[00:15:32.560 --> 00:15:37.920]  所以喺呢個絕望嘅境況裏面佢去尋求神
[00:15:37.920 --> 00:15:42.280]  因為佢知道唯有上帝先有能力施行拯救
[00:15:42.280 --> 00:15:46.380]  唯有上帝出手能夠叫萬國
[00:15:46.880 --> 00:15:51.740]  including 亞述去知道邊一個先係真正嘅軍王
[00:15:51.740 --> 00:15:56.360]  最近
[00:15:56.360 --> 00:15:58.660]  有乜嘢嘢纏繞住你
[00:15:58.660 --> 00:16:01.480]  叫你不安
[00:16:01.480 --> 00:16:04.040]  叫你瞓唔著
[00:16:04.040 --> 00:16:07.360]  叫你血眼飄升
[00:16:07.360 --> 00:16:11.200]  喺呢啲時候
[00:16:11.200 --> 00:16:14.280]  你尋求啲乜嘢幫助
[00:16:17.080 --> 00:16:19.640]  上帝喺呢啲事情上面
[00:16:19.640 --> 00:16:21.440]  佢有冇份嘅
[00:16:21.440 --> 00:16:23.480]  有冇 say
[00:16:23.480 --> 00:16:29.120]  我有個朋友呢最近佢嘅
[00:16:29.120 --> 00:16:30.140]  Cancer
[00:16:30.140 --> 00:16:31.940]  第三次復發
[00:16:31.940 --> 00:16:37.060]  咁每次返嚟嘅時候呢我都會去探佢
[00:16:37.060 --> 00:16:39.100]  同佢見下面
[00:16:39.100 --> 00:16:44.480]  上星期佢屋企坐嘅時候呢我好有福氣
[00:16:44.480 --> 00:16:46.280]  食到佢煮嘅飯
[00:16:47.040 --> 00:16:48.320]  我飲咗三碗湯
[00:16:48.320 --> 00:16:49.860]  好耐未試過咁
[00:16:49.860 --> 00:16:56.760]  見完佢之後呢幾日我不停喺度回味我哋嗰幾個鐘頭嘅相聚
[00:16:56.760 --> 00:16:59.580]  閒話加上好享受
[00:16:59.580 --> 00:17:03.940]  諗起佢嘅時候呢我有好莫名嘅感恩
[00:17:03.940 --> 00:17:09.820]  第三次嘅復發我諗返起之前佢第一次有事
[00:17:09.820 --> 00:17:11.620]  第二次復發
[00:17:11.620 --> 00:17:13.400]  到今次第三次
[00:17:13.400 --> 00:17:14.940]  佢好
[00:17:14.940 --> 00:17:16.220]  平安
[00:17:16.480 --> 00:17:19.040]  好得意即係我自己諗起初初
[00:17:19.040 --> 00:17:22.880]  見佢嘅時候即係第一第二次嘅時候佢係好
[00:17:22.880 --> 00:17:26.980]  好唔ok啦
[00:17:26.980 --> 00:17:30.300]  但係今次呢佢係好ok喎
[00:17:30.300 --> 00:17:32.360]  佢仲同我分享神
[00:17:32.360 --> 00:17:33.640]  同佢同在
[00:17:33.640 --> 00:17:39.260]  佢話神好奇妙地畀咗一個平安佢令到佢好安然
[00:17:39.260 --> 00:17:40.800]  佢
[00:17:40.800 --> 00:17:46.440]  今時今日呢每一日佢都覺得係一個神畀佢嘅禮物每一日佢都會好
[00:17:46.680 --> 00:17:47.720]  珍惜咁去渡過
[00:17:47.720 --> 00:17:52.320]  佢好感恩因為神畀佢
[00:17:52.320 --> 00:17:55.140]  喺呢個癌症裏面對
[00:17:55.140 --> 00:17:56.920]  呢個病裏面
[00:17:56.920 --> 00:17:58.720]  佢能夠有平安
[00:17:58.720 --> 00:18:08.200]  我諗起我哋祈禱嘅時候好多時呢我哋就係諗緊我哋
[00:18:08.200 --> 00:18:09.480]  祈啦
[00:18:09.480 --> 00:18:11.020]  咁呀
[00:18:11.280 --> 00:18:17.420]  唔係就係講緊你哋我都我都試過將我個討問寫低發覺求嘅嘢係真係
[00:18:17.420 --> 00:18:19.720]  佔大多數淨係喺度祈
[00:18:19.720 --> 00:18:23.300]  祈禱祈求神應運我一啲祈禱
[00:18:23.300 --> 00:18:26.120]  咁呀亦都想神
[00:18:26.120 --> 00:18:29.700]  即係盡快答應啦當然快啲幫我搞掂啲事呀
[00:18:29.700 --> 00:18:36.880]  但其實呢有時我諗即係睇呢段經文時我只係諗係有時我哋祈禱呢冇
[00:18:36.880 --> 00:18:37.900]  冇再
[00:18:37.900 --> 00:18:40.720]  盡心一步諗係除咗我祈
[00:18:40.980 --> 00:18:44.560]  求神去應運我嘅祈禱之餘係
[00:18:44.560 --> 00:18:45.580]  喺呢個
[00:18:45.580 --> 00:18:47.640]  回應嘅裏面呢
[00:18:47.640 --> 00:18:49.440]  神嘅名係被高舉
[00:18:49.440 --> 00:18:51.480]  神喺
[00:18:51.480 --> 00:18:55.580]  佢嘅回應裏面對我嘅回應裏面呢係得著榮耀
[00:18:55.580 --> 00:18:59.420]  好似我呢個朋友咁佢嘅祈禱當然佢嘅祈禱唔會話
[00:18:59.420 --> 00:19:01.460]  唔使醫好啦佢當然會
[00:19:01.460 --> 00:19:03.760]  求神希望神去醫治佢個病
[00:19:03.760 --> 00:19:06.580]  但佢更加想神嘅名
[00:19:06.580 --> 00:19:08.120]  即係被榮耀
[00:19:09.660 --> 00:19:13.240]  接觸佢嘅人能夠睇到神喺佢身上面所做嘅
[00:19:13.240 --> 00:19:15.300]  神畀佢嘅平安
