
[00:00:00.000 --> 00:00:02.000]  (主席)各位電影姊妹早安
[00:01:47.000 --> 00:01:49.000]  就會啟動了它
[00:01:49.000 --> 00:01:54.000]  就會令到它可以發揮光合作用
[00:01:54.000 --> 00:01:56.000]  人就可以好像植物一樣
[00:01:56.000 --> 00:01:57.000]  呼吸
[00:01:57.000 --> 00:01:58.000]  淋水
[00:01:58.000 --> 00:01:59.000]  曬太陽
[00:01:59.000 --> 00:02:01.000]  那你就可以
[00:02:01.000 --> 00:02:03.000]  不用吃了
[00:02:03.000 --> 00:02:05.000]  於是他就說
[00:02:05.000 --> 00:02:09.000]  人活著就可以不再單靠食物了
[00:02:09.000 --> 00:02:12.000]  你會不會做?
[00:02:12.000 --> 00:02:14.000]  心照吧
[00:02:14.000 --> 00:02:15.000]  不是我說的
[00:02:15.000 --> 00:02:16.000]  這些東西
[00:02:16.000 --> 00:02:18.000]  你不要以為我作大
[00:02:18.000 --> 00:02:21.000]  最近三中宣導
[00:02:21.000 --> 00:02:22.000]  播道
[00:02:22.000 --> 00:02:23.000]  任訊會
[00:02:23.000 --> 00:02:25.000]  開了一個工作坊
[00:02:25.000 --> 00:02:26.000]  在裡面就提到一些
[00:02:26.000 --> 00:02:28.000]  是關於異端邪教的新面貌
[00:02:28.000 --> 00:02:30.000]  提到十年前
[00:02:30.000 --> 00:02:32.000]  繪席人口
[00:02:32.000 --> 00:02:34.000]  教你喝橙汁
[00:02:34.000 --> 00:02:35.000]  沖湯用水
[00:02:35.000 --> 00:02:36.000]  可以醫好
[00:02:36.000 --> 00:02:37.000]  或者防治
[00:02:37.000 --> 00:02:42.000]  防備SARS的這位教主
[00:02:42.000 --> 00:02:45.000]  就帶了一個印度來的
[00:02:45.000 --> 00:02:48.000]  神秘的經歷
[00:02:48.000 --> 00:02:51.000]  教你吃太陽花
[00:02:51.000 --> 00:02:53.000]  我有一點點懷疑
[00:02:53.000 --> 00:02:57.000]  他是不是誤會了植物人的意思呢?
[00:02:57.000 --> 00:02:58.000]  不過
[00:02:58.000 --> 00:02:59.000]  我們就笑
[00:02:59.000 --> 00:03:01.000]  我們不會做
[00:03:01.000 --> 00:03:02.000]  他這樣的言論
[00:03:02.000 --> 00:03:05.000]  竟然迷惑到今時今日
[00:03:05.000 --> 00:03:06.000]  香港一班人
[00:03:06.000 --> 00:03:08.000]  繼續去跟從他
[00:03:08.000 --> 00:03:09.000]  奉他為教主
[00:03:09.000 --> 00:03:12.000]  聽他講
[00:03:12.000 --> 00:03:15.000]  香港的新興宗教關注事工
[00:03:15.000 --> 00:03:18.000]  其實很多次已經發出了警告
[00:03:18.000 --> 00:03:19.000]  可能我們不知道
[00:03:19.000 --> 00:03:20.000]  或者我們沒有留意
[00:03:20.000 --> 00:03:21.000]  我們身為家長
[00:03:21.000 --> 00:03:22.000]  我們身為成年人
[00:03:22.000 --> 00:03:24.000]  我們都要留意的
[00:03:24.000 --> 00:03:27.000]  因為今時今日在世界各地
[00:03:27.000 --> 00:03:30.000]  有很多的異端邪教
[00:03:30.000 --> 00:03:32.000]  各樣的古靈精怪的東西
[00:03:32.000 --> 00:03:34.000]  已經是入侵香港的
[00:03:34.000 --> 00:03:36.000]  他們會偽裝成各樣
[00:03:36.000 --> 00:03:39.000]  你猜都猜不到的東西
[00:03:39.000 --> 00:03:42.000]  他會包裝成可能是一些補習社
[00:03:42.000 --> 00:03:44.000]  一些義工團體
[00:03:44.000 --> 00:03:45.000]  社關組織
[00:03:45.000 --> 00:03:47.000]  甚至乎向學生下手
[00:03:47.000 --> 00:03:50.000]  搞一些茶經的組織
[00:03:50.000 --> 00:03:53.000]  又或者是利用潮流文化
[00:03:53.000 --> 00:03:55.000]  教你跳下一些民族舞
[00:03:55.000 --> 00:03:58.000]  甚至乎他會開歌唱訓練班
[00:03:58.000 --> 00:03:59.000]  詩班
[00:03:59.000 --> 00:04:02.000]  以至到開一個敬拜讚美會
[00:04:02.000 --> 00:04:03.000]  一些人看下去
[00:04:03.000 --> 00:04:05.000]  你看不出他這些東西
[00:04:05.000 --> 00:04:07.000]  你就疏於防範
[00:04:07.000 --> 00:04:08.000]  他都沒有的
[00:04:08.000 --> 00:04:11.000]  跟你one more two more
[00:04:11.000 --> 00:04:13.000]  跟你friend 量度一下
[00:04:13.000 --> 00:04:14.000]  你跟他make a friend
[00:04:14.000 --> 00:04:17.000]  慢慢就成為老友
[00:04:17.000 --> 00:04:18.000]  不斷去參加他
[00:04:18.000 --> 00:04:20.000]  心下心下心下
[00:04:20.000 --> 00:04:22.000]  以魚目掩心的東西給你聽
[00:04:22.000 --> 00:04:25.000]  就好像我們放在一個凍水
[00:04:25.000 --> 00:04:26.000]  就放一隻青蛙進去
[00:04:26.000 --> 00:04:27.000]  挺好的清涼
[00:04:27.000 --> 00:04:28.000]  慢慢加熱
[00:04:28.000 --> 00:04:29.000]  挺好的暖水浴
[00:04:29.000 --> 00:04:31.000]  挺好的繼續暖一點
[00:04:31.000 --> 00:04:32.000]  就逐焗sauna
[00:04:32.000 --> 00:04:33.000]  挺好的睡了一覺
[00:04:33.000 --> 00:04:35.000]  煮著煮著這隻青蛙
[00:04:35.000 --> 00:04:37.000]  就這樣
[00:04:37.000 --> 00:04:39.000]  異端就是這樣來的
[00:04:39.000 --> 00:04:42.000]  事實上自從一世紀以來
[00:04:42.000 --> 00:04:45.000]  異端就不斷在用各樣的形式
[00:04:45.000 --> 00:04:47.000]  去侵擾教會
[00:04:47.000 --> 00:04:49.000]  今天開始所講的
[00:04:49.000 --> 00:04:50.000]  哥羅西書講道系列
[00:04:50.000 --> 00:04:54.000]  哥羅西書就是為了要對抗異端
[00:04:54.000 --> 00:04:56.000]  而寫的一封書信
[00:04:56.000 --> 00:04:58.000]  本來哥羅西書
[00:04:58.000 --> 00:05:00.000]  尤其是我們今天所選錄的經文
[00:05:00.000 --> 00:05:02.000]  一章十五至二十三節
[00:05:02.000 --> 00:05:06.000]  是展示了基督耶穌的卓越
[00:05:06.000 --> 00:05:08.000]  他卓越的本質
[00:05:08.000 --> 00:05:09.000]  他的地位
[00:05:09.000 --> 00:05:10.000]  他的身份
[00:05:10.000 --> 00:05:13.000]  還有基督在十字架上面
[00:05:13.000 --> 00:05:15.000]  所成就的救贖
[00:05:15.000 --> 00:05:18.000]  無可比擬的救贖計劃
[00:05:18.000 --> 00:05:20.000]  免得信徒要去對抗
[00:05:20.000 --> 00:05:23.000]  拒絕異端的迷惑
[00:05:23.000 --> 00:05:25.000]  卻是要在基督裡面
[00:05:25.000 --> 00:05:27.000]  生根建造
[00:05:27.000 --> 00:05:29.000]  以堅固的信心
[00:05:29.000 --> 00:05:33.000]  按真理去過卓越的信徒生活
[00:05:33.000 --> 00:05:38.000]  我的講題是卓越的基督與我
[00:05:38.000 --> 00:05:40.000]  保羅在第三次的宣教旅程
[00:05:40.000 --> 00:05:43.000]  大概用了三年半的時間
[00:05:43.000 --> 00:05:45.000]  是在爾忽所
[00:05:45.000 --> 00:05:47.000]  在爾忽所的東面
[00:05:47.000 --> 00:05:49.000]  大概一百六十公里
[00:05:49.000 --> 00:05:51.000]  就是螢光所見
[00:05:51.000 --> 00:05:52.000]  圈住的那個地方
[00:05:52.000 --> 00:05:54.000]  就是哥羅西的所在之處
[00:05:54.000 --> 00:06:01.000]  就是今天的土耳其西南部的一個地方
[00:06:01.000 --> 00:06:04.000]  當日的哥羅西
[00:06:04.000 --> 00:06:07.000]  是有點像香港的
[00:06:07.000 --> 00:06:09.000]  是夾雜著本地的人
[00:06:09.000 --> 00:06:11.000]  日本人當然不是香港人
[00:06:11.000 --> 00:06:13.000]  本地人就是當時的弗裡加人
[00:06:13.000 --> 00:06:16.000]  也有很多因戰亂輾轉
[00:06:16.000 --> 00:06:18.000]  移居到這個地方的
[00:06:18.000 --> 00:06:21.000]  希臘人、羅馬人和猶太人
[00:06:21.000 --> 00:06:24.000]  朱熙人等帶著他們自己的
[00:06:24.000 --> 00:06:28.000]  習俗、文化、宗教思想、哲學
[00:06:28.000 --> 00:06:31.000]  各樣的東西炒在一起
[00:06:31.000 --> 00:06:32.000]  文化大用勞
[00:06:32.000 --> 00:06:34.000]  十足今天的香港一樣
[00:06:34.000 --> 00:06:37.000]  在聖經來說
[00:06:37.000 --> 00:06:39.000]  大部份人都接受的
[00:06:39.000 --> 00:06:43.000]  哥羅西書、肥理門書、肥理比書和爾忽所書
[00:06:43.000 --> 00:06:45.000]  四封書信大部份人接受的
[00:06:45.000 --> 00:06:49.000]  都是保羅在主後大概六十至六十二年
[00:06:49.000 --> 00:06:51.000]  被囚於羅馬的時候
[00:06:51.000 --> 00:06:53.000]  寫成的四封所謂監獄書信
[00:06:53.000 --> 00:06:55.000]  在一章七節我們看到
[00:06:55.000 --> 00:06:57.000]  哥羅西書一章七節我們看到
[00:06:57.000 --> 00:06:59.000]  是以巴忽去到羅馬
[00:06:59.000 --> 00:07:02.000]  去探望被囚之中的保羅
[00:07:02.000 --> 00:07:04.000]  相信在這段時間
[00:07:04.000 --> 00:07:07.000]  保羅因此知道了哥羅西的近況
[00:07:07.000 --> 00:07:09.000]  所以寫了這封信
[00:07:09.000 --> 00:07:13.000]  托人帶去給哥羅西和隔離的老底家
[00:07:13.000 --> 00:07:15.000]  Twin Cities商城
[00:07:15.000 --> 00:07:16.000]  也是很近的
[00:07:16.000 --> 00:07:18.000]  就是兼顧信徒
[00:07:18.000 --> 00:07:21.000]  幫助他們抵擋異端
[00:07:21.000 --> 00:07:25.000]  不同的人會對哥羅西書有不同的分段
[00:07:25.000 --> 00:07:27.000]  從結構上我們可以看到
[00:07:27.000 --> 00:07:31.000]  開始的時候問安感恩和代求保羅的例牌
[00:07:31.000 --> 00:07:32.000]  在十五節至二十九節
[00:07:32.000 --> 00:07:34.000]  一章的十五至二十九節
[00:07:34.000 --> 00:07:35.000]  就是講到創越的基督
[00:07:35.000 --> 00:07:39.000]  就是今天講題取錄的一段經文
[00:07:39.000 --> 00:07:40.000]  第二章整章就是講到
[00:07:40.000 --> 00:07:44.000]  人間哲理各樣異端錯謀的一些警告
[00:07:44.000 --> 00:07:47.000]  然後三章一至四章六節就是勸勉信徒
[00:07:47.000 --> 00:07:50.000]  要持守基督信仰的生活
[00:07:50.000 --> 00:07:52.000]  四章七節至到尾
[00:07:52.000 --> 00:07:56.000]  就是結束的書信問安指引和各樣的祝福
[00:07:56.000 --> 00:08:04.000]  我們從哥羅西書一章的末段
[00:08:04.000 --> 00:08:06.000]  或者整章哥羅西書二章
[00:08:06.000 --> 00:08:08.000]  我們隱約可以看到
[00:08:08.000 --> 00:08:13.000]  當時在哥羅西流行了希羅的哲理
[00:08:13.000 --> 00:08:19.000]  一些源於猶太的守律法守節旗的律法主義
[00:08:19.000 --> 00:08:22.000]  一些敬拜靈界的神秘主義
[00:08:22.000 --> 00:08:24.000]  甚至是敬拜天使的
[00:08:24.000 --> 00:08:29.000]  也有一些所謂禁欲主義在當中流行著
[00:08:29.000 --> 00:08:34.000]  在部分的哥羅西人因為種種的混雜的思想
[00:08:34.000 --> 00:08:40.000]  他們更加會相信天使是把守著天國之門
[00:08:40.000 --> 00:08:43.000]  是靈界包括天使在內
[00:08:43.000 --> 00:08:46.000]  是駕馭和操控著整個世界
[00:08:46.000 --> 00:08:50.000]  甚至乎每一個人的命運以及生死
[00:08:50.000 --> 00:08:55.000]  而救主他們相信只不過是眾神靈之一
[00:08:55.000 --> 00:09:01.000]  所以他們好像中國的民間宗教一樣
[00:09:01.000 --> 00:09:02.000]  什麼都拜
[00:09:02.000 --> 00:09:06.000]  包括天使包括靈界在內
[00:09:06.000 --> 00:09:09.000]  在這個世代我們都知道
[00:09:09.000 --> 00:09:10.000]  Made in China
[00:09:10.000 --> 00:09:12.000]  Made in 東南亞的東西
[00:09:12.000 --> 00:09:13.000]  我們都知道
[00:09:13.000 --> 00:09:16.000]  你預料到了什麼都是假的
[00:09:16.000 --> 00:09:17.000]  是第一句說話告訴你
[00:09:17.000 --> 00:09:18.000]  這件是假貨
[00:09:18.000 --> 00:09:19.000]  這句是真的
[00:09:19.000 --> 00:09:22.000]  所以如果我們要辨識假貨
[00:09:22.000 --> 00:09:24.000]  我們說一些假貨的特徵是浪費力氣的
[00:09:24.000 --> 00:09:25.000]  你今天說完
[00:09:25.000 --> 00:09:27.000]  明天出一件又有些新的特徵
[00:09:27.000 --> 00:09:29.000]  你怎麼說都說不完
[00:09:29.000 --> 00:09:33.000]  無論是做零售業或者金融界的都知道
[00:09:33.000 --> 00:09:36.000]  教你去辨認真假銀紙
[00:09:36.000 --> 00:09:39.000]  它是叫你摸熟那張真銀紙
[00:09:39.000 --> 00:09:43.000]  以致你拿上手握一握它
[00:09:43.000 --> 00:09:44.000]  彈一彈它
[00:09:44.000 --> 00:09:45.000]  摺一摺它
[00:09:45.000 --> 00:09:46.000]  剪一剪它
[00:09:46.000 --> 00:09:47.000]  各樣的東西
[00:09:47.000 --> 00:09:49.000]  應該不會舔一舔它的
[00:09:49.000 --> 00:09:50.000]  各樣的方法
[00:09:50.000 --> 00:09:54.000]  總之就是你摸上手你就知道這張是真鈔
[00:09:54.000 --> 00:09:57.000]  這樣當沒有這些特徵的東西
[00:09:57.000 --> 00:09:59.000]  你摸上手剪一剪你就知道
[00:09:59.000 --> 00:10:02.000]  假鈔就無所遁形了
[00:10:02.000 --> 00:10:09.000]  保羅在《哥羅西書》也是為此說
[00:10:32.000 --> 00:10:35.000]  你們行事為人對得起主
[00:10:35.000 --> 00:10:37.000]  凡事蒙他喜悅
[00:10:37.000 --> 00:10:40.000]  在一切善事上結果子
[00:10:40.000 --> 00:10:42.000]  漸漸的多知道神
[00:10:42.000 --> 00:10:44.000]  一段很豐富的經文
[00:10:44.000 --> 00:10:46.000]  一個很好的禱告的例子
[00:10:46.000 --> 00:10:48.000]  裡面有很多關係的句子
[00:10:48.000 --> 00:10:50.000]  沒有時間慢慢解釋了
[00:10:50.000 --> 00:10:52.000]  今天我們就用我們的講題
[00:10:52.000 --> 00:10:53.000]  我們集中在兩句話
[00:10:53.000 --> 00:10:55.000]  知道神的旨意
[00:10:55.000 --> 00:10:57.000]  多知道神
[00:10:57.000 --> 00:11:00.000]  唯有我們多知道真實的神的時候
[00:11:00.000 --> 00:11:02.000]  其他的信仰靠近的時候
[00:11:02.000 --> 00:11:04.000]  我們一看就知道它是假的
[00:11:04.000 --> 00:11:06.000]  異端邪教
[00:11:06.000 --> 00:11:11.000]  保羅開頭的書信
[00:11:11.000 --> 00:11:14.000]  過了之後很快就去答正題
[00:11:14.000 --> 00:11:16.000]  馬上在十五至十八節
[00:11:16.000 --> 00:11:18.000]  一口氣
[00:11:18.000 --> 00:11:20.000]  說了十大傑出
[00:11:20.000 --> 00:11:22.000]  不是十大傑出青年
[00:11:22.000 --> 00:11:24.000]  十大卓越的基督特質
[00:11:24.000 --> 00:11:26.000]  顏色筆顯示著
[00:11:26.000 --> 00:11:28.000]  數不數到一二三四五六七八九十
[00:11:28.000 --> 00:11:30.000]  挑得
[00:11:30.000 --> 00:11:31.000]  沒那麼殘忍的
[00:11:31.000 --> 00:11:33.000]  歸納給大家了
[00:11:33.000 --> 00:11:35.000]  十樣卓越的特質
[00:11:35.000 --> 00:11:37.000]  我將它歸納在三方面
[00:11:37.000 --> 00:11:39.000]  從三方面的關係
[00:11:39.000 --> 00:11:41.000]  我們去討論這十個特質
[00:11:41.000 --> 00:11:44.000]  就是保羅想我們要認識
[00:11:44.000 --> 00:11:46.000]  真實的耶穌基督
[00:11:46.000 --> 00:11:48.000]  第一方面我們說到的關係
[00:11:48.000 --> 00:11:51.000]  就是耶穌基督與父神的關係
[00:11:51.000 --> 00:11:53.000]  十五至上半句就是說
[00:11:53.000 --> 00:11:58.000]  哪不能看見之神的像
[00:11:58.000 --> 00:12:00.000]  就是說我們不讀那些黑色的字
[00:12:00.000 --> 00:12:02.000]  就簡單地指示神的像
[00:12:02.000 --> 00:12:05.000]  因為神是看不見的
[00:12:05.000 --> 00:12:06.000]  無形無像的
[00:12:06.000 --> 00:12:07.000]  那怎麼摸呢
[00:12:07.000 --> 00:12:10.000]  唯有好像經文所說的
[00:12:10.000 --> 00:12:11.000]  下面有三字的經文
[00:12:11.000 --> 00:12:13.000]  提波乃前書三章十六節
[00:12:13.000 --> 00:12:16.000]  大哉敬虔敬傲並無人不以為賢
[00:12:16.000 --> 00:12:19.000]  就使神在肉身顯現
[00:12:19.000 --> 00:12:20.000]  楊福音一章十八節也說了
[00:12:20.000 --> 00:12:22.000]  從來沒有人看見神
[00:12:22.000 --> 00:12:24.000]  只有在父懷裡的獨生子
[00:12:24.000 --> 00:12:26.000]  將祂表明出來
[00:12:26.000 --> 00:12:27.000]  起碼書一章三節
[00:12:27.000 --> 00:12:29.000]  因為祂就是神榮耀所發的光輝
[00:12:29.000 --> 00:12:32.000]  是神本體的真像
[00:12:32.000 --> 00:12:33.000]  楊福音一開頭就說
[00:12:33.000 --> 00:12:35.000]  道成了肉身
[00:12:35.000 --> 00:12:36.000]  住在我們中間
[00:12:36.000 --> 00:12:39.000]  豐寬滿滿的有恩典
[00:12:39.000 --> 00:12:41.000]  唯有道成了肉身
[00:12:41.000 --> 00:12:45.000]  我們才能看見神的真像
[00:12:45.000 --> 00:12:46.000]  看見的不是一個
[00:12:46.000 --> 00:12:48.000]  3D、4D、5D的立體影像
[00:12:48.000 --> 00:12:50.000]  而是一個真真正正的人
[00:12:50.000 --> 00:12:52.000]  人活在我們當中
[00:12:52.000 --> 00:12:54.000]  會說話、會談話
[00:12:54.000 --> 00:12:55.000]  我們會知道祂的思想
[00:12:55.000 --> 00:13:00.000]  我們會看見祂的內在品格
[00:13:00.000 --> 00:13:02.000]  神的像就是這個意思
[00:13:02.000 --> 00:13:06.000]  就是一個完美表達上帝的本質
[00:13:06.000 --> 00:13:08.000]  內在的性格
[00:13:08.000 --> 00:13:10.000]  從此我們就會看見耶穌基督
[00:13:10.000 --> 00:13:14.000]  與神是完全相同
[00:13:14.000 --> 00:13:16.000]  就是說從本質上
[00:13:16.000 --> 00:13:17.000]  從品格上
[00:13:17.000 --> 00:13:19.000]  從地位上
[00:13:19.000 --> 00:13:23.000]  是同富、同尊、同榮
[00:13:23.000 --> 00:13:26.000]  同壽敬拜
[00:13:26.000 --> 00:13:28.000]  所以當我們明白這樣的時候
[00:13:28.000 --> 00:13:30.000]  任何提出耶穌基督
[00:13:30.000 --> 00:13:32.000]  只是一個次等的神
[00:13:32.000 --> 00:13:34.000]  或者所說的次子論
[00:13:34.000 --> 00:13:36.000]  我們就知道這些東西
[00:13:36.000 --> 00:13:38.000]  完全不合聖經標準
[00:13:38.000 --> 00:13:39.000]  最低限度
[00:13:39.000 --> 00:13:42.000]  你也有四句經文去支持
[00:13:42.000 --> 00:13:44.000]  第二方面
[00:13:44.000 --> 00:13:46.000]  15節下至17節
[00:13:46.000 --> 00:13:48.000]  就是說耶穌基督
[00:13:48.000 --> 00:13:51.000]  與被造世界的萬物的關係
[00:13:51.000 --> 00:13:53.000]  說到耶穌基督就是守生的
[00:13:53.000 --> 00:13:55.000]  就是一切被造的以先
[00:13:55.000 --> 00:13:57.000]  因為萬有都是靠祂做的
[00:13:57.000 --> 00:13:59.000]  無論是天上的、地上的
[00:13:59.000 --> 00:14:00.000]  能看見的、不能看見的
[00:14:00.000 --> 00:14:03.000]  或是有為的、主持的、執政的、掌權的
[00:14:03.000 --> 00:14:05.000]  一概都是藉著祂做的
[00:14:05.000 --> 00:14:07.000]  又是為祂做的
[00:14:07.000 --> 00:14:08.000]  祂就是萬有之先
[00:14:08.000 --> 00:14:12.000]  萬有也靠祂而立
[00:14:12.000 --> 00:14:13.000]  有些疑端
[00:14:13.000 --> 00:14:15.000]  一執著就說
[00:14:15.000 --> 00:14:19.000]  聖經也說耶穌基督是守生的
[00:14:19.000 --> 00:14:20.000]  所以祂就是神
[00:14:20.000 --> 00:14:21.000]  祂也是被造出來
[00:14:21.000 --> 00:14:24.000]  不過是第一件製成品
[00:14:24.000 --> 00:14:28.000]  我們怎麼回答?
[00:14:28.000 --> 00:14:30.000]  看看句子
[00:14:30.000 --> 00:14:31.000]  是逗號
[00:14:31.000 --> 00:14:32.000]  是守生的
[00:14:32.000 --> 00:14:34.000]  不是句號
[00:14:34.000 --> 00:14:35.000]  還沒讀完的那句
[00:14:35.000 --> 00:14:36.000]  讀完吧
[00:14:36.000 --> 00:14:39.000]  是守生的
[00:14:39.000 --> 00:14:41.000]  在一切被造的以先
[00:14:41.000 --> 00:14:43.000]  就是這一堆是被造的
[00:14:43.000 --> 00:14:45.000]  守生的
[00:14:45.000 --> 00:14:47.000]  守生的就不屬於被造
[00:14:47.000 --> 00:14:49.000]  為什麼你會說守生的就是被造呢?
[00:14:49.000 --> 00:14:51.000]  文法也不對
[00:14:51.000 --> 00:14:53.000]  再看下文
[00:14:53.000 --> 00:14:55.000]  不要硬解
[00:14:55.000 --> 00:14:57.000]  萬有都是靠祂做的
[00:14:57.000 --> 00:14:59.000]  如果有人去創造的話
[00:14:59.000 --> 00:15:00.000]  要有計劃的
[00:15:00.000 --> 00:15:03.000]  萬有是靠祂計劃出來的
[00:15:03.000 --> 00:15:05.000]  一概都是藉著祂做的
[00:15:05.000 --> 00:15:07.000]  祂就是那個執行者
[00:15:07.000 --> 00:15:09.000]  靠祂做的
[00:15:09.000 --> 00:15:10.000]  為祂做的
[00:15:10.000 --> 00:15:12.000]  做的目的是為了耶穌基督
[00:15:12.000 --> 00:15:14.000]  祂在萬有之先
[00:15:14.000 --> 00:15:16.000]  再次強調萬有之先
[00:15:16.000 --> 00:15:18.000]  所有被造的世界
[00:15:18.000 --> 00:15:20.000]  之前祂已經宣傳
[00:15:20.000 --> 00:15:22.000]  萬有是靠祂而立
[00:15:22.000 --> 00:15:23.000]  做了出來
[00:15:23.000 --> 00:15:25.000]  做已經不簡單了
[00:15:25.000 --> 00:15:27.000]  做了還要維繫著
[00:15:27.000 --> 00:15:29.000]  創世以前
[00:15:29.000 --> 00:15:31.000]  一段很長的時間
[00:15:31.000 --> 00:15:33.000]  人們都不知道什麼叫掩飾體
[00:15:33.000 --> 00:15:35.000]  更加聽都沒聽過
[00:15:35.000 --> 00:15:37.000]  DNA是什麼來的
[00:15:37.000 --> 00:15:38.000]  現在我們知道了
[00:15:38.000 --> 00:15:39.000]  隔了這麼多年
[00:15:39.000 --> 00:15:41.000]  DNA是怎麼運作的
[00:15:41.000 --> 00:15:43.000]  掩飾體是怎麼運作的
[00:15:43.000 --> 00:15:45.000]  稍有差錯
[00:15:45.000 --> 00:15:47.000]  我們的眼睛是打斜角的
[00:15:47.000 --> 00:15:48.000]  好像小顆骰子
[00:15:48.000 --> 00:15:49.000]  鼻子倒過來
[00:15:49.000 --> 00:15:51.000]  下雨裝水
[00:15:51.000 --> 00:15:52.000]  噴出來
[00:15:52.000 --> 00:15:53.000]  哎呀 劍橋濕了
[00:15:53.000 --> 00:15:54.000]  不好意思
[00:15:54.000 --> 00:15:55.000]  好不好
[00:15:55.000 --> 00:15:57.000]  萬有為什麼可以運作
[00:15:57.000 --> 00:15:59.000]  只是說萬有引力
[00:15:59.000 --> 00:16:01.000]  哇 so amazing
[00:16:01.000 --> 00:16:02.000]  日光月光
[00:16:02.000 --> 00:16:03.000]  不要說了
[00:16:03.000 --> 00:16:05.000]  朝夕暢退這麼多東西
[00:16:05.000 --> 00:16:07.000]  喂
[00:16:07.000 --> 00:16:08.000]  你們這些人
[00:16:08.000 --> 00:16:10.000]  說什麼什麼掌管萬有
[00:16:10.000 --> 00:16:12.000]  皇帝你也拜
[00:16:12.000 --> 00:16:13.000]  執政的掌權
[00:16:13.000 --> 00:16:15.000]  皇帝來的
[00:16:15.000 --> 00:16:17.000]  待會秦始皇你也拜
[00:16:17.000 --> 00:16:19.000]  孔夫子你也拜
[00:16:19.000 --> 00:16:21.000]  老夫子不是老子
[00:16:21.000 --> 00:16:22.000]  老子你也拜
[00:16:22.000 --> 00:16:24.000]  什麼你也去拜
[00:16:24.000 --> 00:16:25.000]  神你也是他
[00:16:25.000 --> 00:16:26.000]  鬼也是他
[00:16:26.000 --> 00:16:27.000]  什麼都拜
[00:16:27.000 --> 00:16:28.000]  看清楚一點
[00:16:28.000 --> 00:16:31.000]  這些人全部都是被造的
[00:16:31.000 --> 00:16:32.000]  你拜被造的
[00:16:32.000 --> 00:16:34.000]  你不是拜做創造的
[00:16:34.000 --> 00:16:37.000]  當我們一看
[00:16:37.000 --> 00:16:38.000]  我們就會明白到
