
[00:00:00.000 --> 00:00:07.000]  今日和大家繼續看彼得前書的訊息
[00:03:02.600 --> 00:03:05.600]  亦需要在亂世末世的時候
[00:03:05.600 --> 00:03:08.600]  來兼顧我們各人的信心
[00:03:08.600 --> 00:03:10.600]  所以在這裡我們知道
[00:03:10.600 --> 00:03:14.600]  我們都是一同侍奉的
[00:03:14.600 --> 00:03:16.600]  教會的弟兄姊妹
[00:03:16.600 --> 00:03:19.600]  神亦設立了屬靈的長者 領袖
[00:03:19.600 --> 00:03:23.600]  來成為我們的鼓勵 榜樣
[00:03:23.600 --> 00:03:27.600]  和牧養神所使用的工人
[00:03:27.600 --> 00:03:30.600]  所以今天來到第五章的時候
[00:03:30.600 --> 00:03:32.600]  我們看看這六字的經文
[00:03:32.600 --> 00:03:36.600]  是講到關乎作長老和作為年幼
[00:03:36.600 --> 00:03:39.600]  即是作為跟從者的關係
[00:03:39.600 --> 00:03:41.600]  如何在主再來之前
[00:03:41.600 --> 00:03:44.600]  我們能夠好好地預備自己
[00:03:44.600 --> 00:03:46.600]  以致我們能夠得到神的稱讚
[00:03:46.600 --> 00:03:48.600]  這個長幼之間的關係
[00:03:48.600 --> 00:03:51.600]  如何去描寫和教導信徒呢?
[00:03:51.600 --> 00:03:53.600]  今天透過這幾節經文
[00:03:53.600 --> 00:03:54.600]  我們一同思想
[00:03:54.600 --> 00:03:56.600]  首先我們讀讀這六節的經文
[00:03:56.600 --> 00:03:59.600]  在彼得前書五章一到六節
[00:03:59.600 --> 00:04:01.600]  請大家同聲讀出 請讀
[00:04:01.600 --> 00:04:07.600]  我這作長老 作基督受苦的見證
[00:04:07.600 --> 00:04:11.600]  同享後來所要顯現之榮耀的
[00:04:11.600 --> 00:04:16.600]  勸你們中間與我同作長老的人
[00:04:16.600 --> 00:04:21.600]  務要牧養在你們中間上帝的群若
[00:04:21.600 --> 00:04:26.600]  按著上帝意旨照管他們
[00:04:26.600 --> 00:04:31.600]  不是出於勉強 乃是出於甘心
[00:04:31.600 --> 00:04:37.600]  也不是因為貪財 乃是出於樂意
[00:04:37.600 --> 00:04:39.600]  所以這裡開始我們看到第一節
[00:04:39.600 --> 00:04:43.600]  我作長老 即彼得
[00:04:43.600 --> 00:04:45.600]  作基督受苦的見證
[00:04:45.600 --> 00:04:48.600]  同享後來所要顯現之榮耀的
[00:04:48.600 --> 00:04:50.600]  所以彼得很清楚
[00:04:50.600 --> 00:04:54.600]  一開始他帶出了末後的榮耀
[00:04:54.600 --> 00:04:57.600]  今天看著這個末後的榮耀
[00:04:57.600 --> 00:05:03.600]  我們如何在教會裏作領袖或跟隨者呢?
[00:05:03.600 --> 00:05:05.600]  所以第一 第二節
[00:05:05.600 --> 00:05:07.600]  第三節 請讀
[00:05:07.600 --> 00:05:11.600]  也不是乞濟所託付你們的
[00:05:11.600 --> 00:05:14.600]  乃是作群揚的榜樣
[00:05:14.600 --> 00:05:17.600]  到了牧長顯現的時候
[00:05:17.600 --> 00:05:23.600]  你們必得那永不衰殘的榮耀冠冕
[00:05:23.600 --> 00:05:26.600]  所以這裡他又再一次來到這個主題
[00:05:26.600 --> 00:05:29.600]  就是我們等候牧長顯現的時候
[00:05:29.600 --> 00:05:31.600]  牧長就知道耶穌基督
[00:05:31.600 --> 00:05:36.600]  我們要得著那個永不衰殘榮耀的冠冕
[00:05:36.600 --> 00:05:38.600]  第五節 繼續讀
[00:05:38.600 --> 00:05:42.600]  你們年幼的也要信服年長的
[00:05:42.600 --> 00:05:48.600]  就是你們中人也都要以謙卑速要
[00:05:48.600 --> 00:05:50.600]  彼此信服
[00:05:50.600 --> 00:05:54.600]  因為上帝阻擋驕傲的人
[00:05:54.600 --> 00:05:57.600]  次因及謙卑的人
[00:05:57.600 --> 00:06:00.600]  所以你們要自卑
[00:06:00.600 --> 00:06:04.600]  伏在上帝大能的手下
[00:06:04.600 --> 00:06:06.600]  到了時候
[00:06:06.600 --> 00:06:09.600]  他必叫你們升高
[00:06:09.600 --> 00:06:12.600]  這個就是彼得在這裡勸勉
[00:06:12.600 --> 00:06:13.600]  作為年幼的
[00:06:13.600 --> 00:06:16.600]  如何與年長的之間的關係
[00:06:16.600 --> 00:06:18.600]  所以這裡是彼此之間
[00:06:18.600 --> 00:06:22.600]  亦都是互相謙卑彼此信服
[00:06:22.600 --> 00:06:24.600]  這個就是中人
[00:06:24.600 --> 00:06:26.600]  知道所有人
[00:06:26.600 --> 00:06:28.600]  所以這裡領袖與跟隨者
[00:06:28.600 --> 00:06:29.600]  我們看見
[00:06:29.600 --> 00:06:33.600]  首先是彼得提到作為年長的
[00:06:33.600 --> 00:06:35.600]  這個長老
[00:06:35.600 --> 00:06:37.600]  如果大家知道長老教會
[00:06:37.600 --> 00:06:39.600]  英文名叫甚麼
[00:06:39.600 --> 00:06:40.600]  知道嗎
[00:06:40.600 --> 00:06:42.600]  Presbyterian
[00:06:42.600 --> 00:06:45.600]  Presbyterian其實這個字是出於希臘文
[00:06:45.600 --> 00:06:48.600]  Presbyteros這個字
[00:06:48.600 --> 00:06:51.600]  這個字其實在一開始的時候
[00:06:51.600 --> 00:06:53.600]  他說我借作長老
[00:06:53.600 --> 00:06:54.600]  就是用這個字
[00:06:54.600 --> 00:06:58.600]  所以其實這個字是指年長一點的
[00:06:58.600 --> 00:07:00.600]  當然年長亦都包括
[00:07:00.600 --> 00:07:02.600]  屬靈裏面的成長
[00:07:02.600 --> 00:07:04.600]  屬靈裏面的年長
[00:07:04.600 --> 00:07:07.600]  所以這個年長的對於年幼的
[00:07:07.600 --> 00:07:09.600]  我們看見第一方面
[00:07:09.600 --> 00:07:11.600]  是彼得所提到的
[00:07:11.600 --> 00:07:13.600]  在這個年長與年幼
[00:07:13.600 --> 00:07:17.600]  首先我們看見他提到了三層的長老
[00:07:17.600 --> 00:07:18.600]  咦三層
[00:07:18.600 --> 00:07:19.600]  為甚麼三層
[00:07:19.600 --> 00:07:20.600]  因為他說第一
[00:07:20.600 --> 00:07:22.600]  我借作長老
[00:07:22.600 --> 00:07:23.600]  這個是指誰
[00:07:23.600 --> 00:07:24.600]  剛才說過
[00:07:24.600 --> 00:07:26.600]  我作借長老
[00:07:26.600 --> 00:07:27.600]  這個我是指誰
[00:07:27.600 --> 00:07:28.600]  彼得
[00:07:28.600 --> 00:07:30.600]  所以這個是指彼得
[00:07:30.600 --> 00:07:31.600]  彼得說
[00:07:31.600 --> 00:07:33.600]  作基督受苦的見證
[00:07:33.600 --> 00:07:36.600]  同享後來所要顯現的時候
[00:07:36.600 --> 00:07:40.600]  勸你們中間與我同作長老的人
[00:07:40.600 --> 00:07:42.600]  這個同作長老的人指誰
[00:07:42.600 --> 00:07:48.600]  即是教會的長老
[00:07:48.600 --> 00:07:50.600]  所以他現在勸那些作長老
[00:07:50.600 --> 00:07:54.600]  我作長老勸你們中間與我同作長老的人
[00:07:54.600 --> 00:07:57.600]  所以這裡是勸這些教會的領袖
[00:07:57.600 --> 00:07:59.600]  做同作長老的人
[00:07:59.600 --> 00:08:01.600]  這個是兩層
[00:08:01.600 --> 00:08:03.600]  第三層是誰
[00:08:03.600 --> 00:08:04.600]  所以第一層
[00:08:04.600 --> 00:08:05.600]  所有長老
[00:08:05.600 --> 00:08:07.600]  地方教會的牧長
[00:08:07.600 --> 00:08:08.600]  第二層
[00:08:08.600 --> 00:08:10.600]  就是指長老當中的長老
[00:08:10.600 --> 00:08:12.600]  即是仕途彼得
[00:08:12.600 --> 00:08:14.600]  他是長老當中的長老
[00:08:14.600 --> 00:08:15.600]  因為他立長老
[00:08:15.600 --> 00:08:17.600]  還有一層呢
[00:08:17.600 --> 00:08:18.600]  還有一層
[00:08:18.600 --> 00:08:20.600]  就是牧長
[00:08:20.600 --> 00:08:21.600]  大的牧長
[00:08:21.600 --> 00:08:23.600]  就是指耶穌基督
[00:08:23.600 --> 00:08:27.600]  他說因為要照著神的旨意
[00:08:27.600 --> 00:08:30.600]  等到牧長顯現的時候
[00:08:30.600 --> 00:08:32.600]  這個牧長顯現
[00:08:32.600 --> 00:08:34.600]  就是指基督的意思
[00:08:34.600 --> 00:08:36.600]  所以這裡有三層
[00:08:36.600 --> 00:08:38.600]  我們可以看見的
[00:08:38.600 --> 00:08:40.600]  所謂長老
[00:08:40.600 --> 00:08:42.600]  三層長老
[00:08:42.600 --> 00:08:43.600]  牧師
[00:08:43.600 --> 00:08:44.600]  長老
[00:08:44.600 --> 00:08:45.600]  或者監督
[00:08:45.600 --> 00:08:47.600]  在聖經裏面有用監督這個字
[00:08:47.600 --> 00:08:48.600]  Overseer
[00:08:48.600 --> 00:08:51.600]  都是同樣指這種屬靈的領袖
[00:08:51.600 --> 00:08:54.600]  來到不同的稱謂
[00:08:54.600 --> 00:08:57.600]  當然到了今天來說
[00:08:57.600 --> 00:08:58.600]  有些是全職的長老
[00:08:58.600 --> 00:08:59.600]  或者全職的牧者
[00:08:59.600 --> 00:09:01.600]  有些是帶職的
[00:09:01.600 --> 00:09:05.600]  也有一些是作為教會的監督
[00:09:05.600 --> 00:09:09.600]  作為教會的侍奉
[00:09:09.600 --> 00:09:11.600]  作為領導的團隊
[00:09:11.600 --> 00:09:13.600]  我們教會都是這樣
[00:09:13.600 --> 00:09:14.600]  這個制度
[00:09:14.600 --> 00:09:16.600]  我們有牧師有長老
[00:09:16.600 --> 00:09:20.600]  每個月除了長執會
[00:09:20.600 --> 00:09:22.600]  長執會包括執事
[00:09:22.600 --> 00:09:24.600]  長執會的成員大家知不知道
[00:09:24.600 --> 00:09:26.600]  來了教會這麼多年
[00:09:26.600 --> 00:09:28.600]  長執會包括甚麼成員
[00:09:28.600 --> 00:09:30.600]  我們教會長執
[00:09:30.600 --> 00:09:32.600]  現任的長老
[00:09:32.600 --> 00:09:34.600]  現任的長老現任的執事
[00:09:34.600 --> 00:09:36.600]  所以接下來我們又有會員大會
[00:09:36.600 --> 00:09:38.600]  又要確認那些長老執事
[00:09:38.600 --> 00:09:40.600]  還有包括我們的主任牧師
[00:09:40.600 --> 00:09:42.600]  因為我們教會沒有主任牧師
[00:09:42.600 --> 00:09:44.600]  所以我們有三個堂會的牧師
[00:09:44.600 --> 00:09:46.600]  所以我們三個堂會的牧師
[00:09:46.600 --> 00:09:47.600]  包括現任的長老現任執事
[00:09:47.600 --> 00:09:49.600]  每個月有長執會
[00:09:49.600 --> 00:09:52.600]  我們教會是三個堂會
[00:09:52.600 --> 00:09:54.600]  全個教會的屬靈的領導
[00:09:54.600 --> 00:09:57.600]  但是更加在靈性上
[00:09:57.600 --> 00:10:00.600]  作為長老
[00:10:00.600 --> 00:10:02.600]  我們每個月另外一個會
[00:10:02.600 --> 00:10:04.600]  叫做Planning Committee
[00:10:04.600 --> 00:10:06.600]  就是所有牧師
[00:10:06.600 --> 00:10:07.600]  即是堂會的牧師
[00:10:07.600 --> 00:10:09.600]  和所有現任的長老
[00:10:09.600 --> 00:10:11.600]  一起開會
[00:10:11.600 --> 00:10:14.600]  包括教會長期的一些計劃
[00:10:14.600 --> 00:10:22.600]  和我們一些對於教會整體的靈性上的一些方向
[00:10:22.600 --> 00:10:26.600]  所以這個所謂牧師長老的團隊
[00:10:26.600 --> 00:10:28.600]  我們教會也有
[00:10:28.600 --> 00:10:31.600]  這裡提到的是
[00:10:31.600 --> 00:10:35.600]  這些與我同作長老的
[00:10:35.600 --> 00:10:41.600]  彼得來鼓勵這些侍奉的人
[00:10:41.600 --> 00:10:45.600]  其實這個如果你看聖經就知道
[00:10:45.600 --> 00:10:47.600]  他有作長老監督的
[00:10:47.600 --> 00:10:49.600]  然後作執事的
[00:10:49.600 --> 00:10:51.600]  其他侍奉的
[00:10:51.600 --> 00:10:53.600]  所以其實那條線是一樣的
[00:10:53.600 --> 00:10:56.600]  你看見長老的要求和執事要求
[00:10:56.600 --> 00:10:58.600]  有很多地方很相似的
[00:10:58.600 --> 00:11:00.600]  當然長老會多一些
[00:11:00.600 --> 00:11:02.600]  但是那個線是這樣上去的
[00:11:02.600 --> 00:11:03.600]  換句話說
[00:11:03.600 --> 00:11:05.600]  每一個有時我們作團長的
[00:11:05.600 --> 00:11:06.600]  小組組長的
[00:11:06.600 --> 00:11:08.600]  作一些部門的部長的
[00:11:08.600 --> 00:11:10.600]  這些都是一些屬靈的領導
[00:11:10.600 --> 00:11:12.600]  我們不只是說
[00:11:12.600 --> 00:11:14.600]  今年輪到我做了
[00:11:14.600 --> 00:11:17.600]  而是他需要一種屬靈的份量
[00:11:17.600 --> 00:11:20.600]  一種屬靈的追求和榜樣
[00:11:20.600 --> 00:11:25.600]  來作為服侍這些牧羊
[00:11:25.600 --> 00:11:29.600]  來帶領一些屬靈的品種
[00:11:29.600 --> 00:11:30.600]  所以求神幫助我們
[00:11:30.600 --> 00:11:32.600]  今天不只是做長老
[00:11:32.600 --> 00:11:33.600]  不是做執事
[00:11:33.600 --> 00:11:38.600]  每一個甚至我們在不同的崗位裏面作為領導的
[00:11:38.600 --> 00:11:41.600]  都需要在這方面得到提醒
[00:11:41.600 --> 00:11:42.600]  說到長老
[00:11:42.600 --> 00:11:44.600]  剛才我目睹的時候
[00:11:44.600 --> 00:11:47.600]  大家應該都知道
[00:11:47.600 --> 00:11:51.600]  就是我們禹堂的休任長老
[00:11:51.600 --> 00:11:52.600]  陳炳長老
[00:11:52.600 --> 00:11:56.600]  他在前幾天在他家裏面安息住了
[00:11:56.600 --> 00:11:58.600]  我們在過往的祈禱會
[00:11:58.600 --> 00:11:59.600]  一直都紀念他
[00:11:59.600 --> 00:12:01.600]  直到最近他回到家裏
[00:12:01.600 --> 00:12:04.600]  進入了hospice的program
[00:12:04.600 --> 00:12:08.600]  我們知道可能神的時間差不多到了
[00:12:08.600 --> 00:12:10.600]  陳長老的確是在我們教會裏面
[00:12:10.600 --> 00:12:12.600]  忠心的侍奉
[00:12:12.600 --> 00:12:17.600]  我們沒有一個完美的人
[00:12:17.600 --> 00:12:18.600]  沒有完全人
[00:12:18.600 --> 00:12:21.600]  但他的確是一位盡心盡力
[00:12:21.600 --> 00:12:22.600]  侍奉著
[00:12:22.600 --> 00:12:26.600]  用愛心去服侍弟兄姊妹的長老
[00:12:26.600 --> 00:12:28.600]  我們很懷念他
[00:12:28.600 --> 00:12:34.600]  我們亦都相信神要在他的恩典當中
[00:12:34.600 --> 00:12:38.600]  去獎賞我們親愛的陳長老
[00:12:38.600 --> 00:12:43.600]  他不單止是在教會裏面的侍奉
[00:12:43.600 --> 00:12:47.600]  他亦在外面有很多支持神的侍工
[00:12:47.600 --> 00:12:52.600]  在短宣、宣教上他不遺餘力
[00:12:52.600 --> 00:12:55.600]  很多次身先士卒去到很遠偏遠的地方
[00:12:55.600 --> 00:12:57.600]  來作宣教的工作
[00:12:57.600 --> 00:13:00.600]  亦都支持一些海外宣教的侍工
[00:13:00.600 --> 00:13:02.600]  所以我們很感謝他
[00:13:02.600 --> 00:13:07.600]  在我們教會當中這麼多年來的服侍
[00:13:07.600 --> 00:13:13.600]  亦都很多時候在宿靈上有很好的榜樣
[00:13:13.600 --> 00:13:17.600]  他住得其實不是很近
[00:13:17.600 --> 00:13:19.600]  上星期我去探望他
[00:13:19.600 --> 00:13:22.600]  星期日下午都要開七個字車
[00:13:22.600 --> 00:13:26.600]  他平時星期三晚來塞車
[00:13:26.600 --> 00:13:28.600]  有時候開九個字甚至一個小時
[00:13:28.600 --> 00:13:32.600]  每次星期三晚他都回來和我們一起祈禱
[00:13:32.600 --> 00:13:36.600]  所以固然我們鼓勵所有的長輩都參加教會祈禱會
[00:13:36.600 --> 00:13:39.600]  包括我們侍奉的弟兄姊妹都鼓勵
[00:13:39.600 --> 00:13:41.600]  但他不是要求他
[00:13:41.600 --> 00:13:46.600]  他自己就願意過個星期開車回來
[00:13:46.600 --> 00:13:49.600]  起碼回來教會崇拜、祈禱會
[00:13:49.600 --> 00:13:50.600]  起碼兩次
[00:13:50.600 --> 00:13:52.600]  有時回來開會有團契
[00:13:52.600 --> 00:13:54.600]  有時一個星期三次、四次
[00:13:54.600 --> 00:13:57.600]  所以我們為了他不辭勞苦
[00:13:57.600 --> 00:13:58.600]  有好的榜樣
[00:13:58.600 --> 00:14:00.600]  而且在宿靈上追求
[00:14:00.600 --> 00:14:02.600]  我們很感恩
[00:14:02.600 --> 00:14:07.600]  他亦都在個別關心弟兄姊妹
[00:14:07.600 --> 00:14:13.600]  很多時候有些很有需要的肢體
[00:14:13.600 --> 00:14:16.600]  或者有些很貧窮
[00:14:16.600 --> 00:14:18.600]  或者不太懂得英文
[00:14:18.600 --> 00:14:20.600]  他特別去幫助他們
[00:14:20.600 --> 00:14:24.600]  為他們生活上解決一些問題
[00:14:24.600 --> 00:14:28.600]  幫助他們申請一些社會福利等等
[00:14:28.600 --> 00:14:31.600]  他在個別關懷的侍奉
[00:14:31.600 --> 00:14:36.600]  亦都看見他的確是很配受我們的尊重
[00:14:36.600 --> 00:14:39.600]  以及他真是作為他們的長老
[00:14:39.600 --> 00:14:42.600]  一個非常有愛心的表現
[00:14:42.600 --> 00:14:44.600]  在這裡說到長老的時候
[00:14:44.600 --> 00:14:48.600]  剛剛今天我們都再一次去懷念他
[00:14:48.600 --> 00:14:52.600]  亦都求神去保守、安慰他的家人
[00:14:52.600 --> 00:14:54.600]  同時間我們很深信
[00:14:54.600 --> 00:14:57.600]  他已經得到神給他的稱讚
[00:14:57.600 --> 00:14:59.600]  這是第一層長老
[00:14:59.600 --> 00:15:03.600]  第二層就指到一些長老中的長老
[00:15:03.600 --> 00:15:06.600]  所以我們亦都感恩
[00:15:06.600 --> 00:15:08.600]  因為當我們慢慢追求的時候
[00:15:08.600 --> 00:15:10.600]  神在使用我們
[00:15:10.600 --> 00:15:18.600]  叫我們甚至可以到更加年長的時候成為更多人的祝福
[00:15:18.600 --> 00:15:21.600]  這也是我們生命當中的期盼
[00:15:21.600 --> 00:15:25.600]  我們亦都遇見過不少長老當中的長老
[00:15:25.600 --> 00:15:28.600]  好像吳勇長老
[00:15:28.600 --> 00:15:29.600]  不知道大家認不認識
[00:15:29.600 --> 00:15:33.600]  是我們的國語堂長老的岳父
[00:15:33.600 --> 00:15:36.600]  他亦都是一位很受敬重的人
[00:15:36.600 --> 00:15:43.600]  為什麼呢?他是設立了北美華臣的神學院的創辦人
[00:15:43.600 --> 00:15:46.600]  身為一個長老可以創辦一個神學院
[00:15:46.600 --> 00:15:48.600]  是非常不簡單的
[00:15:48.600 --> 00:15:51.600]  他亦都創辦了一些宣教機構
[00:15:51.600 --> 00:15:53.600]  一個海宣的機構
[00:15:53.600 --> 00:15:56.600]  以及在很多的宣教事工上
[00:15:56.600 --> 00:15:58.600]  他是不遺餘力的
[00:15:58.600 --> 00:16:00.600]  所以可以說到他年長的時候
[00:16:00.600 --> 00:16:04.600]  他成為了眾長老的長老
[00:16:04.600 --> 00:16:06.600]  他的生命和他的教導
[00:16:06.600 --> 00:16:09.600]  是幫助很多後來成長的長老
[00:16:09.600 --> 00:16:12.600]  當然我們有些慢慢成長
[00:16:12.600 --> 00:16:13.600]  剛剛做長老
[00:16:13.600 --> 00:16:15.600]  好像我們陸長老一樣
[00:16:15.600 --> 00:16:18.600]  我們看見在長老當中的長老
[00:16:18.600 --> 00:16:20.600]  有些慢慢成長的時候
[00:16:20.600 --> 00:16:28.600]  成為更多後來的後繼領袖的祝福
[00:16:28.600 --> 00:16:30.600]  當然這亦都指牧師
[00:16:30.600 --> 00:16:32.600]  牧師當中的牧師
[00:16:32.600 --> 00:16:35.600]  我就未去到那個階段
[00:16:35.600 --> 00:16:38.600]  希望有一天能夠祝福其他的牧者
[00:16:38.600 --> 00:16:39.600]  都試過的
[00:16:39.600 --> 00:16:40.600]  有時候在神學院教書
[00:16:40.600 --> 00:16:44.600]  或者在有些牧者的研討會裏面分享過
[00:16:44.600 --> 00:16:47.600]  但真正有些牧師當的牧師
[00:16:47.600 --> 00:16:53.600]  他慢慢真的成為了很多牧者的一個指導
[00:16:53.600 --> 00:16:57.600]  我都有時候會請教一些年長的牧者
[00:16:57.600 --> 00:16:59.600]  事實上我神學院的老師
[00:16:59.600 --> 00:17:02.600]  或者過往一些很好的屬靈長者
[00:17:02.600 --> 00:17:04.600]  有些真的很頭痛的事
[00:17:04.600 --> 00:17:06.600]  向他們請教
[00:17:06.600 --> 00:17:10.600]  有一位我自己亦都很景仰的
[00:17:10.600 --> 00:17:12.600]  過去我們很多弟兄姊妹都紀念過他的
[00:17:12.600 --> 00:17:15.600]  在他去年離開世界的時候回天府
[00:17:15.600 --> 00:17:16.600]  就是墨西珍牧師
[00:17:16.600 --> 00:17:19.600]  很多弟兄姊妹都受過他的幫助
[00:17:19.600 --> 00:17:23.600]  我自己是在他的陪靈會那裏獻身
[00:17:23.600 --> 00:17:27.600]  後來亦都有機會
[00:17:27.600 --> 00:17:28.600]  當然他在新加坡
[00:17:28.600 --> 00:17:30.600]  所以我不是在那裏讀書
[00:17:30.600 --> 00:17:31.600]  有機會見過他
[00:17:31.600 --> 00:17:36.600]  亦都上過他一些對所有牧師們的研習會
[00:17:36.600 --> 00:17:39.600]  所以他是一個牧師當中的牧師
[00:17:39.600 --> 00:17:42.600]  因為他培育了後來很多的牧師
[00:17:42.600 --> 00:17:46.600]  現在我們南加州都有一位
[00:17:46.600 --> 00:17:49.600]  大家都熟悉的叫Rick Warren
[00:17:49.600 --> 00:17:52.600]  他是Zalabak Church的牧師
[00:17:52.600 --> 00:17:54.600]  他都可以稱為牧師莊的牧師
[00:17:54.600 --> 00:17:55.600]  為甚麼呢?
[00:17:55.600 --> 00:17:58.600]  因為他開了一個機構專門訓練很多
[00:17:58.600 --> 00:18:02.600]  在海外或者本地都有的牧師們
[00:18:02.600 --> 00:18:05.600]  他們來幫助教會的建立
[00:18:05.600 --> 00:18:09.600]  然後幫助這些牧師能夠成長
[00:18:09.600 --> 00:18:11.600]  以及在神的侍奉當中
[00:18:11.600 --> 00:18:14.600]  能夠裝備得更好
[00:18:14.600 --> 00:18:17.600]  最近他宣佈自己退休了
[00:18:17.600 --> 00:18:19.600]  所以在Zalabak Church
[00:18:19.600 --> 00:18:23.600]  他又要讓更多後繼的牧者上來
[00:18:23.600 --> 00:18:26.600]  他說他要退下來
[00:18:26.600 --> 00:18:29.600]  成為更多牧師當中的牧師
[00:18:29.600 --> 00:18:33.600]  所以我們看見這些都是神的角度裏面的祝福
[00:18:33.600 --> 00:18:34.600]  所以我們見到
[00:18:34.600 --> 00:18:37.600]  真的,頂尖哲學要繼續成長
[00:18:37.600 --> 00:18:39.600]  無論你在甚麼崗位當中成長
[00:18:39.600 --> 00:18:41.600]  到你有機會作帶領的侍奉
[00:18:41.600 --> 00:18:45.600]  然後或者可能神給你有機會做執事
[00:18:45.600 --> 00:18:46.600]  然後可能做長老
[00:18:46.600 --> 00:18:49.600]  甚至可能到現在我們有一些
[00:18:49.600 --> 00:18:52.600]  已經年紀很大的長者
[00:18:52.600 --> 00:18:54.600]  可能在長老當中
[00:18:54.600 --> 00:18:57.600]  他作為更加成長的
[00:18:57.600 --> 00:18:58.600]  更加年長的
[00:18:58.600 --> 00:19:02.600]  來幫助那些比較年輕的
[00:19:02.600 --> 00:19:05.600]  出來學習的一些領袖
[00:19:05.600 --> 00:19:08.600]  所以我們見到這個實在很寶貴
[00:19:08.600 --> 00:19:09.600]  但最寶貴的是甚麼呢?
[00:19:09.600 --> 00:19:11.600]  就是我們仰望的那位大牧長
[00:19:11.600 --> 00:19:13.600]  這位就是我們的大牧者
[00:19:13.600 --> 00:19:15.600]  他是我們最高的榜樣
[00:19:15.600 --> 00:19:19.600]  他在人生當中來到這個世界上
[00:19:19.600 --> 00:19:21.600]  他成為了我們群洋的牧者
[00:19:21.600 --> 00:19:24.600]  更加成為我們侍奉領袖們的榜樣
[00:19:24.600 --> 00:19:27.600]  他是那位一生引領我們的神
[00:19:27.600 --> 00:19:30.600]  更加是我們最高的
[00:19:30.600 --> 00:19:33.600]  得著賞賜的來源
[00:19:33.600 --> 00:19:37.600]  我們知道我們在同輩當中
